date,ZBH,ZBH_EPS,PE Ratio
2016-01-19,99.24,0.11,902.1818181818181
2016-01-20,98.28,0.11,893.4545454545455
2016-01-21,98.18,0.11,892.5454545454546
2016-01-22,99.15,0.11,901.3636363636364
2016-01-25,99.06,0.11,900.5454545454546
2016-01-26,101.74,0.11,924.9090909090909
2016-01-27,101.64,0.11,924.0
2016-01-28,97.55,0.11,886.8181818181818
2016-01-29,99.26,0.11,902.3636363636364
2016-02-01,99.03,0.11,900.2727272727273
2016-02-02,98.04,0.11,891.2727272727274
2016-02-03,97.26,0.11,884.1818181818182
2016-02-04,97.55,0.11,886.8181818181818
2016-02-05,95.01,0.11,863.7272727272727
2016-02-08,92.03,0.11,836.6363636363636
2016-02-09,91.9,0.11,835.4545454545455
2016-02-10,92.91,0.11,844.6363636363636
2016-02-11,91.68,0.11,833.4545454545455
2016-02-12,91.78,0.11,834.3636363636364
2016-02-16,93.62,0.11,851.0909090909091
2016-02-17,95.37,0.11,867.0
2016-02-18,95.09,0.11,864.4545454545455
2016-02-19,94.79,0.11,861.7272727272727
2016-02-22,95.14,0.11,864.9090909090909
2016-02-23,93.56,0.11,850.5454545454546
2016-02-24,94.35,0.11,857.7272727272726
2016-02-25,96.89,0.11,880.8181818181819
2016-02-26,97.53,0.11,886.6363636363636
2016-02-29,96.81,0.67,144.49253731343282
2016-03-01,97.39,0.67,145.3582089552239
2016-03-02,97.44,0.67,145.43283582089552
2016-03-03,98.89,0.67,147.59701492537312
2016-03-04,99.29,0.67,148.19402985074626
2016-03-07,100.68,0.67,150.26865671641792
2016-03-08,100.55,0.67,150.07462686567163
2016-03-09,100.38,0.67,149.82089552238804
2016-03-10,100.86,0.67,150.53731343283582
2016-03-11,104.6,0.67,156.1194029850746
2016-03-14,105.05,0.67,156.79104477611938
2016-03-15,104.31,0.67,155.6865671641791
2016-03-16,104.26,0.67,155.61194029850745
2016-03-17,103.59,0.67,154.61194029850745
2016-03-18,104.51,0.67,155.98507462686567
2016-03-21,104.38,0.67,155.79104477611938
2016-03-22,104.41,0.67,155.83582089552237
2016-03-23,104.43,0.67,155.86567164179104
2016-03-24,103.74,0.67,154.83582089552237
2016-03-28,104.34,0.67,155.73134328358208
2016-03-29,105.84,0.67,157.97014925373134
2016-03-30,106.7,0.67,159.2537313432836
2016-03-31,106.63,0.67,159.14925373134326
2016-04-01,107.37,0.67,160.2537313432836
2016-04-04,106.86,0.67,159.49253731343282
2016-04-05,105.98,0.67,158.17910447761193
2016-04-06,108.09,0.67,161.32835820895522
2016-04-07,108.15,0.67,161.4179104477612
2016-04-08,108.96,0.67,162.62686567164178
2016-04-11,109.3,0.67,163.13432835820893
2016-04-12,111.57,0.67,166.52238805970148
2016-04-13,114.45,0.67,170.82089552238804
2016-04-14,115.43,0.67,172.28358208955223
2016-04-15,114.03,0.67,170.19402985074626
2016-04-18,113.61,0.67,169.56716417910448
2016-04-19,113.84,0.67,169.91044776119404
2016-04-20,114.84,0.67,171.40298507462686
2016-04-21,114.4,0.67,170.7462686567164
2016-04-22,114.76,0.67,171.28358208955223
2016-04-25,114.66,0.67,171.13432835820893
2016-04-26,115.21,0.67,171.955223880597
2016-04-27,115.89,0.67,172.97014925373134
2016-04-28,115.0,0.67,171.6417910447761
2016-04-29,115.77,0.67,172.79104477611938
2016-05-02,115.93,0.67,173.02985074626866
2016-05-03,114.9,0.67,171.49253731343285
2016-05-04,114.69,0.67,171.17910447761193
2016-05-05,115.94,0.67,173.04477611940297
2016-05-06,115.4,0.67,172.23880597014926
2016-05-09,116.43,0.67,173.77611940298507
2016-05-10,117.38,0.53,221.47169811320754
2016-05-11,116.93,0.53,220.62264150943398
2016-05-12,117.44,0.53,221.58490566037733
2016-05-13,117.44,0.53,221.58490566037733
2016-05-16,119.6,0.53,225.66037735849054
2016-05-17,118.5,0.53,223.58490566037736
2016-05-18,118.82,0.53,224.188679245283
2016-05-19,118.19,0.53,222.99999999999997
2016-05-20,119.33,0.53,225.1509433962264
2016-05-23,119.43,0.53,225.33962264150944
2016-05-24,120.76,0.53,227.8490566037736
2016-05-25,121.93,0.53,230.0566037735849
2016-05-26,122.49,0.53,231.1132075471698
2016-05-27,123.07,0.53,232.2075471698113
2016-05-31,122.11,0.53,230.39622641509433
2016-06-01,122.15,0.53,230.47169811320754
2016-06-02,122.91,0.53,231.90566037735846
2016-06-03,121.82,0.53,229.84905660377356
2016-06-06,121.54,0.53,229.32075471698113
2016-06-07,119.43,0.53,225.33962264150944
2016-06-08,119.76,0.53,225.96226415094338
2016-06-09,119.4,0.53,225.28301886792454
2016-06-10,119.23,0.53,224.96226415094338
2016-06-13,118.24,0.53,223.09433962264148
2016-06-14,116.82,0.53,220.4150943396226
2016-06-15,116.42,0.53,219.66037735849056
2016-06-16,116.71,0.53,220.2075471698113
2016-06-17,116.48,0.53,219.77358490566039
2016-06-20,117.65,0.53,221.9811320754717
2016-06-21,118.59,0.53,223.75471698113208
2016-06-22,118.63,0.53,223.83018867924525
2016-06-23,120.92,0.53,228.1509433962264
2016-06-24,116.69,0.53,220.1698113207547
2016-06-27,115.34,0.53,217.62264150943395
2016-06-28,117.32,0.53,221.35849056603772
2016-06-29,119.15,0.53,224.81132075471697
2016-06-30,120.38,0.53,227.1320754716981
2016-07-01,120.68,0.53,227.69811320754718
2016-07-05,119.95,0.53,226.32075471698113
2016-07-06,121.78,0.53,229.77358490566036
2016-07-07,122.02,0.53,230.22641509433961
2016-07-08,124.89,0.53,235.64150943396226
2016-07-11,125.08,0.53,235.99999999999997
2016-07-12,125.46,0.53,236.71698113207546
2016-07-13,125.57,0.53,236.92452830188677
2016-07-14,126.29,0.53,238.28301886792454
2016-07-15,125.42,0.53,236.64150943396226
2016-07-18,124.82,0.53,235.50943396226413
2016-07-19,124.52,0.53,234.94339622641508
2016-07-20,126.49,0.53,238.66037735849054
2016-07-21,125.29,0.53,236.39622641509433
2016-07-22,124.48,0.53,234.86792452830187
2016-07-25,123.35,0.53,232.73584905660374
2016-07-26,123.62,0.53,233.24528301886792
2016-07-27,122.68,0.53,231.47169811320754
2016-07-28,127.47,0.53,240.50943396226413
2016-07-29,131.14,0.53,247.4339622641509
2016-08-01,131.06,0.53,247.2830188679245
2016-08-02,130.59,0.53,246.39622641509433
2016-08-03,130.43,0.53,246.0943396226415
2016-08-04,130.91,0.53,246.99999999999997
2016-08-05,131.4,0.53,247.9245283018868
2016-08-08,131.66,-0.14,-940.4285714285713
2016-08-09,133.09,-0.14,-950.6428571428571
2016-08-10,128.92,-0.14,-920.8571428571427
2016-08-11,129.5,-0.14,-924.9999999999999
2016-08-12,129.34,-0.14,-923.8571428571428
2016-08-15,129.91,-0.14,-927.9285714285713
2016-08-16,128.3,-0.14,-916.4285714285714
2016-08-17,127.78,-0.14,-912.7142857142857
2016-08-18,128.02,-0.14,-914.4285714285714
2016-08-19,127.78,-0.14,-912.7142857142857
2016-08-22,128.26,-0.14,-916.142857142857
2016-08-23,129.77,-0.14,-926.9285714285714
2016-08-24,127.8,-0.14,-912.8571428571428
2016-08-25,128.16,-0.14,-915.4285714285713
2016-08-26,129.51,-0.14,-925.0714285714284
2016-08-29,130.59,-0.14,-932.7857142857142
2016-08-30,129.87,-0.14,-927.6428571428571
2016-08-31,129.61,-0.14,-925.7857142857143
2016-09-01,128.35,-0.14,-916.7857142857141
2016-09-02,129.4,-0.14,-924.2857142857142
2016-09-06,129.94,-0.14,-928.142857142857
2016-09-07,129.97,-0.14,-928.3571428571428
2016-09-08,130.0,-0.14,-928.5714285714284
2016-09-09,125.29,-0.14,-894.9285714285714
2016-09-12,126.55,-0.14,-903.9285714285713
2016-09-13,123.52,-0.14,-882.2857142857142
2016-09-14,123.41,-0.14,-881.4999999999999
2016-09-15,124.89,-0.14,-892.0714285714284
2016-09-16,124.3,-0.14,-887.8571428571428
2016-09-19,124.97,-0.14,-892.642857142857
2016-09-20,124.79,-0.14,-891.3571428571428
2016-09-21,127.19,-0.14,-908.4999999999999
2016-09-22,128.87,-0.14,-920.5
2016-09-23,128.33,-0.14,-916.6428571428571
2016-09-26,126.88,-0.14,-906.2857142857142
2016-09-27,128.01,-0.14,-914.3571428571427
2016-09-28,128.61,-0.14,-918.6428571428571
2016-09-29,127.84,-0.14,-913.1428571428571
2016-09-30,130.02,-0.14,-928.7142857142857
2016-10-03,129.88,-0.14,-927.7142857142856
2016-10-04,129.23,-0.14,-923.0714285714284
2016-10-05,130.55,-0.14,-932.5
2016-10-06,130.79,-0.14,-934.2142857142856
2016-10-07,131.0,-0.14,-935.7142857142857
2016-10-10,132.74,-0.14,-948.1428571428571
2016-10-11,126.62,-0.14,-904.4285714285713
2016-10-12,127.04,-0.14,-907.4285714285713
2016-10-13,126.91,-0.14,-906.4999999999999
2016-10-14,127.15,-0.14,-908.2142857142857
2016-10-17,126.62,-0.14,-904.4285714285713
2016-10-18,129.1,-0.14,-922.142857142857
2016-10-19,128.08,-0.14,-914.8571428571429
2016-10-20,128.21,-0.14,-915.7857142857142
2016-10-21,127.52,-0.14,-910.8571428571428
2016-10-24,127.99,-0.14,-914.2142857142856
2016-10-25,125.59,-0.14,-897.0714285714286
2016-10-26,121.08,-0.14,-864.8571428571428
2016-10-27,120.99,-0.14,-864.2142857142856
2016-10-28,122.55,-0.14,-875.3571428571428
2016-10-31,105.4,-0.14,-752.8571428571428
2016-11-01,103.76,-0.14,-741.1428571428571
2016-11-02,102.02,-0.14,-728.7142857142857
2016-11-03,102.54,-0.14,-732.4285714285714
2016-11-04,103.01,-0.14,-735.7857142857142
2016-11-07,104.45,-0.14,-746.0714285714286
2016-11-08,101.83,0.79,128.89873417721518
2016-11-09,101.62,0.79,128.63291139240508
2016-11-10,100.68,0.79,127.44303797468355
2016-11-11,98.03,0.79,124.0886075949367
2016-11-14,97.99,0.79,124.03797468354429
2016-11-15,101.45,0.79,128.41772151898735
2016-11-16,100.88,0.79,127.69620253164555
2016-11-17,100.8,0.79,127.59493670886074
2016-11-18,100.64,0.79,127.39240506329114
2016-11-21,102.09,0.79,129.22784810126583
2016-11-22,100.81,0.79,127.60759493670886
2016-11-23,101.0,0.79,127.84810126582278
2016-11-25,102.36,0.79,129.56962025316454
2016-11-28,101.98,0.79,129.08860759493672
2016-11-29,103.4,0.79,130.8860759493671
2016-11-30,101.86,0.79,128.9367088607595
2016-12-01,99.79,0.79,126.31645569620254
2016-12-02,100.2,0.79,126.83544303797468
2016-12-05,101.43,0.79,128.39240506329114
2016-12-06,104.61,0.79,132.41772151898732
2016-12-07,104.42,0.79,132.1772151898734
2016-12-08,104.45,0.79,132.21518987341773
2016-12-09,105.22,0.79,133.18987341772151
2016-12-12,105.81,0.79,133.9367088607595
2016-12-13,106.73,0.79,135.1012658227848
2016-12-14,104.87,0.79,132.74683544303798
2016-12-15,102.65,0.79,129.9367088607595
2016-12-16,103.5,0.79,131.0126582278481
2016-12-19,102.86,0.79,130.20253164556962
2016-12-20,101.85,0.79,128.9240506329114
2016-12-21,101.66,0.79,128.68354430379745
2016-12-22,101.57,0.79,128.56962025316454
2016-12-23,102.32,0.79,129.51898734177215
2016-12-27,103.14,0.79,130.55696202531644
2016-12-28,103.06,0.79,130.45569620253164
2016-12-29,103.5,0.79,131.0126582278481
2016-12-30,103.2,0.79,130.63291139240505
2017-01-03,103.33,0.79,130.79746835443038
2017-01-04,104.28,0.79,132.0
2017-01-05,104.95,0.79,132.84810126582278
2017-01-06,104.96,0.79,132.86075949367088
2017-01-09,107.0,0.79,135.44303797468353
2017-01-10,113.67,0.79,143.8860759493671
2017-01-11,114.75,0.79,145.25316455696202
2017-01-12,114.43,0.79,144.84810126582278
2017-01-13,115.2,0.79,145.8227848101266
2017-01-17,115.45,0.79,146.13924050632912
2017-01-18,115.47,0.79,146.1645569620253
2017-01-19,114.58,0.79,145.0379746835443
2017-01-20,113.65,0.79,143.86075949367088
2017-01-23,114.16,0.79,144.50632911392404
2017-01-24,114.56,0.79,145.0126582278481
2017-01-25,115.94,0.79,146.75949367088606
2017-01-26,115.35,0.79,146.01265822784808
2017-01-27,116.96,0.79,148.0506329113924
2017-01-30,115.39,0.79,146.0632911392405
2017-01-31,118.33,0.79,149.78481012658227
2017-02-01,118.51,0.79,150.0126582278481
2017-02-02,117.62,0.79,148.8860759493671
2017-02-03,118.14,0.79,149.54430379746836
2017-02-06,117.24,0.79,148.40506329113921
2017-02-07,118.11,0.79,149.50632911392404
2017-02-08,117.15,0.79,148.29113924050634
2017-02-09,117.6,0.79,148.86075949367088
2017-02-10,117.33,0.79,148.51898734177215
2017-02-13,117.75,0.79,149.0506329113924
2017-02-14,117.18,0.79,148.32911392405063
2017-02-15,117.31,0.79,148.49367088607593
2017-02-16,116.32,0.79,147.2405063291139
2017-02-17,116.87,0.79,147.9367088607595
2017-02-21,117.17,0.79,148.31645569620252
2017-02-22,116.9,0.79,147.9746835443038
2017-02-23,116.38,0.79,147.31645569620252
2017-02-24,116.92,0.79,148.0
2017-02-27,116.96,0.79,148.0506329113924
2017-02-28,117.08,0.79,148.20253164556962
2017-03-01,118.89,0.35,339.6857142857143
2017-03-02,118.02,0.35,337.2
2017-03-03,118.28,0.35,337.9428571428572
2017-03-06,117.22,0.35,334.9142857142857
2017-03-07,117.07,0.35,334.48571428571427
2017-03-08,117.6,0.35,336.0
2017-03-09,119.18,0.35,340.51428571428573
2017-03-10,120.08,0.35,343.0857142857143
2017-03-13,119.79,0.35,342.2571428571429
2017-03-14,118.68,0.35,339.08571428571435
2017-03-15,119.65,0.35,341.8571428571429
2017-03-16,119.41,0.35,341.1714285714286
2017-03-17,121.67,0.35,347.62857142857143
2017-03-20,121.65,0.35,347.5714285714286
2017-03-21,120.98,0.35,345.6571428571429
2017-03-22,121.38,0.35,346.8
2017-03-23,120.4,0.35,344.00000000000006
2017-03-24,120.66,0.35,344.74285714285713
2017-03-27,120.29,0.35,343.6857142857143
2017-03-28,121.19,0.35,346.25714285714287
2017-03-29,121.37,0.35,346.7714285714286
2017-03-30,121.36,0.35,346.7428571428572
2017-03-31,122.11,0.35,348.8857142857143
2017-04-03,121.35,0.35,346.7142857142857
2017-04-04,120.77,0.35,345.0571428571429
2017-04-05,120.18,0.35,343.3714285714286
2017-04-06,120.2,0.35,343.42857142857144
2017-04-07,119.88,0.35,342.51428571428573
2017-04-10,120.03,0.35,342.9428571428572
2017-04-11,119.58,0.35,341.6571428571429
2017-04-12,119.17,0.35,340.4857142857143
2017-04-13,119.53,0.35,341.51428571428573
2017-04-17,121.16,0.35,346.1714285714286
2017-04-18,119.57,0.35,341.62857142857143
2017-04-19,120.26,0.35,343.6
2017-04-20,121.85,0.35,348.14285714285717
2017-04-21,121.19,0.35,346.25714285714287
2017-04-24,123.27,0.35,352.2
2017-04-25,124.49,0.35,355.6857142857143
2017-04-26,125.32,0.35,358.0571428571429
2017-04-27,118.1,0.35,337.42857142857144
2017-04-28,119.65,0.35,341.8571428571429
2017-05-01,120.82,0.35,345.2
2017-05-02,120.63,0.35,344.65714285714284
2017-05-03,119.43,0.35,341.22857142857146
2017-05-04,116.85,0.35,333.8571428571429
2017-05-05,116.54,0.35,332.9714285714286
2017-05-08,116.91,0.35,334.02857142857147
2017-05-09,118.66,1.49,79.63758389261744
2017-05-10,119.49,1.49,80.19463087248322
2017-05-11,121.02,1.49,81.2214765100671
2017-05-12,121.26,1.49,81.38255033557047
2017-05-15,122.33,1.49,82.1006711409396
2017-05-16,119.78,1.49,80.38926174496645
2017-05-17,117.72,1.49,79.00671140939598
2017-05-18,117.26,1.49,78.69798657718121
2017-05-19,117.67,1.49,78.97315436241611
2017-05-22,117.79,1.49,79.0536912751678
2017-05-23,117.81,1.49,79.06711409395973
2017-05-24,119.1,1.49,79.93288590604027
2017-05-25,119.3,1.49,80.06711409395973
2017-05-26,119.23,1.49,80.02013422818793
2017-05-30,118.43,1.49,79.48322147651007
2017-05-31,119.21,1.49,80.00671140939598
2017-06-01,122.67,1.49,82.32885906040269
2017-06-02,123.94,1.49,83.18120805369128
2017-06-05,123.93,1.49,83.1744966442953
2017-06-06,124.17,1.49,83.33557046979865
2017-06-07,124.35,1.49,83.45637583892618
2017-06-08,125.17,1.49,84.00671140939598
2017-06-09,125.01,1.49,83.8993288590604
2017-06-12,125.0,1.49,83.89261744966443
2017-06-13,125.47,1.49,84.20805369127517
2017-06-14,125.6,1.49,84.29530201342281
2017-06-15,125.84,1.49,84.45637583892618
2017-06-16,125.92,1.49,84.51006711409396
2017-06-19,127.09,1.49,85.29530201342283
2017-06-20,127.22,1.49,85.38255033557047
2017-06-21,128.52,1.49,86.25503355704699
2017-06-22,129.39,1.49,86.83892617449663
2017-06-23,129.09,1.49,86.63758389261746
2017-06-26,129.06,1.49,86.61744966442953
2017-06-27,128.25,1.49,86.0738255033557
2017-06-28,128.51,1.49,86.248322147651
2017-06-29,127.89,1.49,85.83221476510067
2017-06-30,128.4,1.49,86.1744966442953
2017-07-03,128.38,1.49,86.16107382550335
2017-07-05,127.77,1.49,85.75167785234899
2017-07-06,125.63,1.49,84.31543624161074
2017-07-07,127.11,1.49,85.30872483221476
2017-07-10,127.4,1.49,85.503355704698
2017-07-11,126.49,1.49,84.89261744966443
2017-07-12,126.36,1.49,84.80536912751678
2017-07-13,128.98,1.49,86.56375838926174
2017-07-14,132.49,1.49,88.91946308724833
2017-07-17,132.61,1.49,89.00000000000001
2017-07-18,131.18,1.49,88.04026845637584
2017-07-19,131.07,1.49,87.96644295302013
2017-07-20,129.47,1.49,86.89261744966443
2017-07-21,129.61,1.49,86.98657718120806
2017-07-24,128.79,1.49,86.43624161073825
2017-07-25,128.77,1.49,86.42281879194631
2017-07-26,128.7,1.49,86.3758389261745
2017-07-27,125.44,1.49,84.18791946308724
2017-07-28,123.78,1.49,83.0738255033557
2017-07-31,121.32,1.49,81.4228187919463
2017-08-01,120.32,1.49,80.75167785234899
2017-08-02,117.69,1.49,78.98657718120805
2017-08-03,117.16,1.49,78.63087248322148
2017-08-04,117.93,1.49,79.14765100671141
2017-08-07,117.19,1.49,78.6510067114094
2017-08-08,115.04,0.91,126.41758241758242
2017-08-09,112.86,0.91,124.02197802197801
2017-08-10,110.13,0.91,121.02197802197801
2017-08-11,111.7,0.91,122.74725274725274
2017-08-14,112.51,0.91,123.63736263736264
2017-08-15,112.97,0.91,124.14285714285714
2017-08-16,113.08,0.91,124.26373626373626
2017-08-17,112.42,0.91,123.53846153846153
2017-08-18,111.38,0.91,122.39560439560438
2017-08-21,112.77,0.91,123.92307692307692
2017-08-22,113.96,0.91,125.23076923076923
2017-08-23,112.28,0.91,123.38461538461539
2017-08-24,112.85,0.91,124.01098901098901
2017-08-25,113.19,0.91,124.38461538461537
2017-08-28,112.89,0.91,124.05494505494505
2017-08-29,112.82,0.91,123.97802197802197
2017-08-30,113.01,0.91,124.18681318681318
2017-08-31,114.27,0.91,125.57142857142857
2017-09-01,114.33,0.91,125.63736263736263
2017-09-05,114.24,0.91,125.53846153846153
2017-09-06,115.63,0.91,127.06593406593406
2017-09-07,115.67,0.91,127.1098901098901
2017-09-08,115.7,0.91,127.14285714285714
2017-09-11,115.8,0.91,127.25274725274724
2017-09-12,116.43,0.91,127.94505494505495
2017-09-13,115.89,0.91,127.35164835164835
2017-09-14,115.99,0.91,127.46153846153845
2017-09-15,115.47,0.91,126.89010989010988
2017-09-18,116.3,0.91,127.8021978021978
2017-09-19,115.48,0.91,126.9010989010989
2017-09-20,116.22,0.91,127.71428571428571
2017-09-21,113.06,0.91,124.24175824175823
2017-09-22,114.4,0.91,125.71428571428572
2017-09-25,114.37,0.91,125.68131868131869
2017-09-26,114.75,0.91,126.0989010989011
2017-09-27,116.25,0.91,127.74725274725274
2017-09-28,115.66,0.91,127.0989010989011
2017-09-29,117.09,0.91,128.67032967032966
2017-10-02,117.7,0.91,129.34065934065933
2017-10-03,116.15,0.91,127.63736263736264
2017-10-04,117.53,0.91,129.15384615384616
2017-10-05,119.16,0.91,130.94505494505495
2017-10-06,119.27,0.91,131.06593406593404
2017-10-09,117.52,0.91,129.14285714285714
2017-10-10,118.41,0.91,130.12087912087912
2017-10-11,118.64,0.91,130.37362637362637
2017-10-12,120.63,0.91,132.56043956043956
2017-10-13,119.7,0.91,131.53846153846155
2017-10-16,119.51,0.91,131.32967032967034
2017-10-17,119.93,0.91,131.7912087912088
2017-10-18,120.69,0.91,132.6263736263736
2017-10-19,121.88,0.91,133.93406593406593
2017-10-20,122.35,0.91,134.45054945054943
2017-10-23,121.7,0.91,133.73626373626374
2017-10-24,121.21,0.91,133.1978021978022
2017-10-25,121.46,0.91,133.47252747252747
2017-10-26,121.0,0.91,132.96703296703296
2017-10-27,124.46,0.91,136.76923076923075
2017-10-30,121.35,0.91,133.35164835164835
2017-10-31,121.62,0.91,133.64835164835165
2017-11-01,115.09,0.91,126.47252747252747
2017-11-02,112.32,0.91,123.42857142857142
2017-11-03,109.25,0.91,120.05494505494505
2017-11-06,109.34,0.49,223.14285714285717
2017-11-07,108.72,0.49,221.87755102040816
2017-11-08,109.17,0.49,222.79591836734696
2017-11-09,111.84,0.49,228.24489795918367
2017-11-10,110.75,0.49,226.0204081632653
2017-11-13,111.06,0.49,226.65306122448982
2017-11-14,112.21,0.49,229.0
2017-11-15,111.08,0.49,226.69387755102042
2017-11-16,112.24,0.49,229.0612244897959
2017-11-17,111.61,0.49,227.77551020408163
2017-11-20,112.18,0.49,228.9387755102041
2017-11-21,113.56,0.49,231.75510204081633
2017-11-22,113.07,0.49,230.75510204081633
2017-11-24,113.07,0.49,230.75510204081633
2017-11-27,113.39,0.49,231.40816326530611
2017-11-28,115.21,0.49,235.12244897959184
2017-11-29,116.52,0.49,237.79591836734693
2017-11-30,117.1,0.49,238.9795918367347
2017-12-01,114.57,0.49,233.81632653061223
2017-12-04,114.82,0.49,234.32653061224488
2017-12-05,115.49,0.49,235.6938775510204
2017-12-06,115.78,0.49,236.2857142857143
2017-12-07,114.78,0.49,234.24489795918367
2017-12-08,113.38,0.49,231.3877551020408
2017-12-11,113.51,0.49,231.65306122448982
2017-12-12,113.54,0.49,231.71428571428572
2017-12-13,113.52,0.49,231.6734693877551
2017-12-14,112.82,0.49,230.24489795918367
2017-12-15,115.24,0.49,235.18367346938774
2017-12-18,114.43,0.49,233.53061224489798
2017-12-19,121.38,0.49,247.71428571428572
2017-12-20,121.18,0.49,247.3061224489796
2017-12-21,119.95,0.49,244.79591836734696
2017-12-22,120.12,0.49,245.14285714285717
2017-12-26,119.96,0.49,244.81632653061223
2017-12-27,120.14,0.49,245.18367346938777
2017-12-28,121.75,0.49,248.46938775510205
2017-12-29,120.67,0.49,246.26530612244898
2018-01-02,124.06,0.49,253.18367346938777
2018-01-03,124.92,0.49,254.9387755102041
2018-01-04,124.74,0.49,254.57142857142856
2018-01-05,125.98,0.49,257.10204081632656
2018-01-08,126.22,0.49,257.59183673469386
2018-01-09,124.19,0.49,253.44897959183675
2018-01-10,122.53,0.49,250.06122448979593
2018-01-11,122.29,0.49,249.57142857142858
2018-01-12,122.1,0.49,249.18367346938774
2018-01-16,121.68,0.49,248.3265306122449
2018-01-17,122.49,0.49,249.9795918367347
2018-01-18,122.19,0.49,249.3673469387755
2018-01-19,123.48,0.49,252.0
2018-01-22,126.2,0.49,257.55102040816325
2018-01-23,124.51,0.49,254.10204081632654
2018-01-24,125.02,0.49,255.14285714285714
2018-01-25,124.74,0.49,254.57142857142856
2018-01-26,126.23,0.49,257.6122448979592
2018-01-29,127.39,0.49,259.9795918367347
2018-01-30,125.94,0.49,257.0204081632653
2018-01-31,127.12,0.49,259.42857142857144
2018-02-01,128.19,0.49,261.61224489795916
2018-02-02,125.79,0.49,256.7142857142857
2018-02-05,123.18,0.49,251.38775510204084
2018-02-06,122.3,0.49,249.59183673469389
2018-02-07,120.78,0.49,246.48979591836735
2018-02-08,115.53,0.49,235.77551020408163
2018-02-09,116.39,0.49,237.53061224489795
2018-02-12,116.52,0.49,237.79591836734693
2018-02-13,115.93,0.49,236.59183673469389
2018-02-14,117.7,0.49,240.20408163265307
2018-02-15,119.79,0.49,244.46938775510205
2018-02-16,120.48,0.49,245.87755102040816
2018-02-20,118.72,0.49,242.28571428571428
2018-02-21,118.68,0.49,242.20408163265307
2018-02-22,117.58,0.49,239.9591836734694
2018-02-23,118.85,0.49,242.55102040816325
2018-02-26,119.88,0.49,244.6530612244898
2018-02-27,118.14,6.09,19.399014778325125
2018-02-28,116.25,6.09,19.088669950738918
2018-03-01,113.55,6.09,18.645320197044335
2018-03-02,117.05,6.09,19.220032840722496
2018-03-05,118.13,6.09,19.39737274220033
2018-03-06,118.09,6.09,19.390804597701152
2018-03-07,121.0,6.09,19.868637110016422
2018-03-08,120.21,6.09,19.738916256157633
2018-03-09,120.86,6.09,19.845648604269293
2018-03-12,118.26,6.09,19.418719211822662
2018-03-13,117.92,6.09,19.362889983579638
2018-03-14,116.24,6.09,19.087027914614122
2018-03-15,115.92,6.09,19.03448275862069
2018-03-16,116.83,6.09,19.183908045977013
2018-03-19,114.75,6.09,18.842364532019705
2018-03-20,114.4,6.09,18.78489326765189
2018-03-21,114.38,6.09,18.7816091954023
2018-03-22,111.38,6.09,18.288998357963877
2018-03-23,107.44,6.09,17.642036124794746
2018-03-26,109.76,6.09,18.02298850574713
2018-03-27,108.48,6.09,17.8128078817734
2018-03-28,108.16,6.09,17.760262725779967
2018-03-29,109.04,6.09,17.904761904761905
2018-04-02,106.4,6.09,17.471264367816094
2018-04-03,107.14,6.09,17.592775041050903
2018-04-04,107.36,6.09,17.62889983579639
2018-04-05,108.35,6.09,17.791461412151065
2018-04-06,105.18,6.09,17.270935960591135
2018-04-09,106.2,6.09,17.4384236453202
2018-04-10,107.29,6.09,17.617405582922824
2018-04-11,106.03,6.09,17.410509031198686
2018-04-12,106.42,6.09,17.474548440065682
2018-04-13,105.57,6.09,17.334975369458128
2018-04-16,107.24,6.09,17.60919540229885
2018-04-17,108.82,6.09,17.86863711001642
2018-04-18,110.08,6.09,18.075533661740558
2018-04-19,110.74,6.09,18.18390804597701
2018-04-20,110.32,6.09,18.114942528735632
2018-04-23,111.24,6.09,18.266009852216747
2018-04-24,109.44,6.09,17.970443349753694
2018-04-25,110.59,6.09,18.15927750410509
2018-04-26,115.1,6.09,18.89983579638752
2018-04-27,116.92,6.09,19.198686371100166
2018-04-30,115.17,6.09,18.911330049261085
2018-05-01,116.95,6.09,19.20361247947455
2018-05-02,117.46,6.09,19.28735632183908
2018-05-03,115.18,6.09,18.91297208538588
2018-05-04,116.22,6.09,19.083743842364534
2018-05-07,116.99,6.09,19.210180623973727
2018-05-08,115.99,0.86,134.87209302325581
2018-05-09,116.21,0.86,135.12790697674419
2018-05-10,117.3,0.86,136.3953488372093
2018-05-11,116.44,0.86,135.3953488372093
2018-05-14,115.2,0.86,133.95348837209303
2018-05-15,113.19,0.86,131.61627906976744
2018-05-16,114.54,0.86,133.18604651162792
2018-05-17,115.05,0.86,133.77906976744185
2018-05-18,114.5,0.86,133.13953488372093
2018-05-21,114.31,0.86,132.9186046511628
2018-05-22,112.95,0.86,131.3372093023256
2018-05-23,112.71,0.86,131.0581395348837
2018-05-24,111.74,0.86,129.93023255813952
2018-05-25,111.08,0.86,129.1627906976744
2018-05-29,109.27,0.86,127.05813953488372
2018-05-30,110.65,0.86,128.66279069767444
2018-05-31,111.51,0.86,129.66279069767444
2018-06-01,112.61,0.86,130.9418604651163
2018-06-04,113.66,0.86,132.1627906976744
2018-06-05,113.14,0.86,131.55813953488374
2018-06-06,114.18,0.86,132.7674418604651
2018-06-07,113.67,0.86,132.17441860465118
2018-06-08,114.5,0.86,133.13953488372093
2018-06-11,114.21,0.86,132.80232558139534
