date,BR,BR_EPS,PE Ratio
2019-10-11,124.34,1.59,78.20125786163521
2019-10-14,123.6,1.59,77.73584905660377
2019-10-15,125.24,1.59,78.76729559748426
2019-10-16,125.23,1.59,78.76100628930817
2019-10-17,125.38,1.59,78.85534591194968
2019-10-18,122.98,1.59,77.34591194968553
2019-10-21,123.65,1.59,77.76729559748428
2019-10-22,121.67,1.59,76.52201257861635
2019-10-23,123.1,1.59,77.42138364779873
2019-10-24,124.78,1.59,78.47798742138365
2019-10-25,123.55,1.59,77.70440251572326
2019-10-28,124.75,1.59,78.45911949685534
2019-10-29,124.6,1.59,78.36477987421382
2019-10-30,124.86,1.59,78.52830188679245
2019-10-31,125.22,1.59,78.75471698113208
2019-11-01,125.81,1.59,79.12578616352201
2019-11-04,123.47,1.59,77.65408805031446
2019-11-05,123.4,1.59,77.61006289308176
2019-11-06,116.84,0.49,238.44897959183675
2019-11-07,120.48,0.49,245.87755102040816
2019-11-08,119.58,0.49,244.0408163265306
2019-11-11,118.62,0.49,242.08163265306123
2019-11-12,118.23,0.49,241.2857142857143
2019-11-13,118.87,0.49,242.59183673469389
2019-11-14,119.37,0.49,243.6122448979592
2019-11-15,119.8,0.49,244.48979591836735
2019-11-18,120.59,0.49,246.10204081632654
2019-11-19,122.05,0.49,249.08163265306123
2019-11-20,122.44,0.49,249.87755102040816
2019-11-21,121.35,0.49,247.6530612244898
2019-11-22,121.2,0.49,247.3469387755102
2019-11-25,121.47,0.49,247.89795918367346
2019-11-26,123.39,0.49,251.81632653061226
2019-11-27,123.1,0.49,251.22448979591837
2019-11-29,123.71,0.49,252.46938775510202
2019-12-02,122.21,0.49,249.40816326530611
2019-12-03,121.46,0.49,247.87755102040816
2019-12-04,121.76,0.49,248.48979591836735
2019-12-05,121.86,0.49,248.69387755102042
2019-12-06,123.01,0.49,251.04081632653063
2019-12-09,121.19,0.49,247.3265306122449
2019-12-10,121.4,0.49,247.75510204081635
2019-12-11,119.42,0.49,243.71428571428572
2019-12-12,119.55,0.49,243.9795918367347
2019-12-13,119.72,0.49,244.3265306122449
2019-12-16,120.88,0.49,246.6938775510204
2019-12-17,122.47,0.49,249.9387755102041
2019-12-18,123.71,0.49,252.46938775510202
2019-12-19,122.54,0.49,250.08163265306123
2019-12-20,123.61,0.49,252.26530612244898
2019-12-23,122.86,0.49,250.73469387755102
2019-12-24,123.06,0.49,251.14285714285714
2019-12-26,122.62,0.49,250.24489795918367
2019-12-27,123.21,0.49,251.44897959183672
2019-12-30,122.79,0.49,250.59183673469389
2019-12-31,123.54,0.49,252.12244897959187
2020-01-02,123.78,0.49,252.6122448979592
2020-01-03,123.88,0.49,252.81632653061223
2020-01-06,125.0,0.49,255.10204081632654
2020-01-07,124.56,0.49,254.20408163265307
2020-01-08,125.36,0.49,255.83673469387756
2020-01-09,128.1,0.49,261.42857142857144
2020-01-10,127.59,0.49,260.38775510204084
2020-01-13,128.49,0.49,262.2244897959184
2020-01-14,128.1,0.49,261.42857142857144
2020-01-15,128.28,0.49,261.7959183673469
2020-01-16,129.35,0.49,263.9795918367347
2020-01-17,131.0,0.49,267.3469387755102
2020-01-21,132.57,0.49,270.55102040816325
2020-01-22,132.53,0.49,270.46938775510205
2020-01-23,131.26,0.49,267.87755102040813
2020-01-24,131.03,0.49,267.40816326530614
2020-01-27,129.41,0.49,264.1020408163265
2020-01-28,129.77,0.49,264.8367346938776
2020-01-29,129.54,0.49,264.3673469387755
2020-01-30,129.46,0.49,264.2040816326531
2020-01-31,119.15,0.09,1323.888888888889
2020-02-03,116.43,0.09,1293.6666666666667
2020-02-04,117.34,0.09,1303.7777777777778
2020-02-05,120.7,0.09,1341.111111111111
2020-02-06,119.73,0.09,1330.3333333333335
2020-02-07,117.85,0.09,1309.4444444444443
2020-02-10,118.24,0.09,1313.7777777777778
2020-02-11,119.81,0.09,1331.2222222222224
2020-02-12,123.43,0.09,1371.4444444444446
2020-02-13,122.37,0.09,1359.6666666666667
2020-02-14,122.28,0.09,1358.6666666666667
2020-02-18,122.51,0.09,1361.2222222222224
2020-02-19,122.88,0.09,1365.3333333333333
2020-02-20,121.38,0.09,1348.6666666666667
2020-02-21,119.61,0.09,1329.0
2020-02-24,116.44,0.09,1293.7777777777778
2020-02-25,112.45,0.09,1249.4444444444446
2020-02-26,112.54,0.09,1250.4444444444446
2020-02-27,107.69,0.09,1196.5555555555557
2020-02-28,104.36,0.09,1159.5555555555557
2020-03-02,106.25,0.09,1180.5555555555557
2020-03-03,102.52,0.09,1139.111111111111
2020-03-04,106.15,0.09,1179.4444444444446
2020-03-05,101.39,0.09,1126.5555555555557
2020-03-06,100.36,0.09,1115.111111111111
2020-03-09,91.52,0.09,1016.8888888888889
2020-03-10,99.49,0.09,1105.4444444444443
2020-03-11,97.67,0.09,1085.2222222222222
2020-03-12,95.71,0.09,1063.4444444444443
2020-03-13,103.68,0.09,1152.0000000000002
2020-03-16,99.63,0.09,1107.0
2020-03-17,104.82,0.09,1164.6666666666667
2020-03-18,100.9,0.09,1121.1111111111113
2020-03-19,93.44,0.09,1038.2222222222222
2020-03-20,90.77,0.09,1008.5555555555555
2020-03-23,84.26,0.09,936.2222222222223
2020-03-24,94.83,0.09,1053.6666666666667
2020-03-25,93.94,0.09,1043.7777777777778
2020-03-26,96.93,0.09,1077.0000000000002
2020-03-27,91.57,0.09,1017.4444444444445
2020-03-30,96.94,0.09,1077.111111111111
2020-03-31,94.83,0.09,1053.6666666666667
2020-04-01,91.32,0.09,1014.6666666666666
2020-04-02,92.1,0.09,1023.3333333333333
2020-04-03,92.39,0.09,1026.5555555555557
2020-04-06,98.61,0.09,1095.6666666666667
2020-04-07,100.76,0.09,1119.5555555555557
2020-04-08,102.1,0.09,1134.4444444444443
2020-04-09,105.91,0.09,1176.7777777777778
2020-04-13,102.59,0.09,1139.888888888889
2020-04-14,106.95,0.09,1188.3333333333335
2020-04-15,106.57,0.09,1184.111111111111
2020-04-16,107.05,0.09,1189.4444444444443
2020-04-17,109.94,0.09,1221.5555555555557
2020-04-20,109.79,0.09,1219.888888888889
2020-04-21,107.36,0.09,1192.888888888889
2020-04-22,109.41,0.09,1215.6666666666667
2020-04-23,110.25,0.09,1225.0
2020-04-24,111.44,0.09,1238.2222222222222
2020-04-27,114.34,0.09,1270.4444444444446
2020-04-28,112.47,0.09,1249.6666666666667
2020-04-29,115.52,0.09,1283.5555555555557
2020-04-30,116.0,0.09,1288.888888888889
2020-05-01,113.06,0.09,1256.2222222222224
2020-05-04,113.85,0.09,1265.0
2020-05-05,115.35,0.09,1281.6666666666667
2020-05-06,116.0,0.09,1288.888888888889
2020-05-07,116.69,0.09,1296.5555555555557
2020-05-08,116.81,1.45,80.55862068965517
2020-05-11,119.26,1.45,82.24827586206897
2020-05-12,117.85,1.45,81.27586206896551
2020-05-13,114.11,1.45,78.69655172413793
2020-05-14,114.87,1.45,79.22068965517242
2020-05-15,115.55,1.45,79.6896551724138
2020-05-18,119.44,1.45,82.37241379310345
2020-05-19,119.57,1.45,82.46206896551723
2020-05-20,120.96,1.45,83.42068965517241
2020-05-21,117.79,1.45,81.2344827586207
2020-05-22,116.81,1.45,80.55862068965517
2020-05-26,117.12,1.45,80.77241379310345
2020-05-27,116.7,1.45,80.48275862068967
2020-05-28,119.26,1.45,82.24827586206897
2020-05-29,121.1,1.45,83.51724137931035
2020-06-01,122.23,1.45,84.29655172413794
2020-06-02,123.28,1.45,85.02068965517242
2020-06-03,124.3,1.45,85.72413793103448
2020-06-04,124.0,1.45,85.51724137931035
2020-06-05,126.67,1.45,87.35862068965518
2020-06-08,127.49,1.45,87.92413793103448
2020-06-09,123.51,1.45,85.1793103448276
2020-06-10,121.78,1.45,83.98620689655172
2020-06-11,118.93,1.45,82.02068965517242
2020-06-12,121.63,1.45,83.88275862068966
2020-06-15,122.4,1.45,84.41379310344828
2020-06-16,125.110001,1.45,86.28275931034483
2020-06-17,126.110001,1.45,86.97241448275862
2020-06-18,125.940002,1.45,86.85517379310346
2020-06-19,123.330002,1.45,85.05517379310345
2020-06-22,124.709999,1.45,86.00689586206896
2020-06-23,124.650002,1.45,85.96551862068966
2020-06-24,122.699997,1.45,84.6206875862069
2020-06-25,124.790001,1.45,86.06206965517242
2020-06-26,124.639999,1.45,85.95862000000001
2020-06-29,125.769997,1.45,86.73792896551724
2020-06-30,126.190002,1.45,87.0275875862069
2020-07-01,127.269997,1.45,87.77241172413794
2020-07-02,128.220001,1.45,88.42758689655173
2020-07-06,128.690002,1.45,88.75172551724138
2020-07-07,127.110001,1.45,87.66206965517242
2020-07-08,128.589996,1.45,88.68275586206897
2020-07-09,127.57,1.45,87.97931034482758
2020-07-10,126.059998,1.45,86.93792965517241
2020-07-13,125.120003,1.45,86.28965724137932
2020-07-14,126.779999,1.45,87.43448206896552
2020-07-15,128.75,1.45,88.79310344827587
2020-07-16,127.459999,1.45,87.9034475862069
2020-07-17,129.100006,1.45,89.03448689655173
2020-07-20,129.320007,1.45,89.18621172413793
2020-07-21,129.949997,1.45,89.6206875862069
2020-07-22,131.289993,1.45,90.5448227586207
2020-07-23,129.710007,1.45,89.4551772413793
2020-07-24,131.279999,1.45,90.53793034482759
2020-07-27,133.809998,1.45,92.28275724137931
2020-07-28,132.550003,1.45,91.4137951724138
2020-07-29,134.009995,1.45,92.42068620689656
2020-07-30,133.889999,1.45,92.33793034482758
2020-07-31,134.339996,1.45,92.64827310344829
2020-08-03,137.039993,1.45,94.51034000000001
2020-08-04,137.279999,1.45,94.67586137931035
2020-08-05,135.009995,1.45,93.11034137931036
2020-08-06,135.380005,1.45,93.36552068965518
