date,AXP,AXP_EPS,PE Ratio
2012-02-10,51.81,-2.08,-24.908653846153847
2012-02-13,52.07,-2.08,-25.033653846153847
2012-02-14,51.96,-2.08,-24.98076923076923
2012-02-15,51.52,-2.08,-24.76923076923077
2012-02-16,52.87,-2.08,-25.41826923076923
2012-02-17,52.86,-2.08,-25.413461538461537
2012-02-21,52.85,-2.08,-25.408653846153847
2012-02-22,52.79,-2.08,-25.37980769230769
2012-02-23,52.67,-2.08,-25.322115384615383
2012-02-24,53.33,4.14,12.881642512077295
2012-02-27,54.18,4.14,13.08695652173913
2012-02-28,53.76,4.14,12.985507246376812
2012-02-29,52.89,4.14,12.77536231884058
2012-03-01,53.57,4.14,12.93961352657005
2012-03-02,52.99,4.14,12.799516908212562
2012-03-05,52.97,4.14,12.794685990338165
2012-03-06,51.74,4.14,12.497584541062803
2012-03-07,52.27,4.14,12.625603864734302
2012-03-08,52.95,4.14,12.78985507246377
2012-03-09,53.2,4.14,12.850241545893722
2012-03-12,52.77,4.14,12.746376811594205
2012-03-13,54.25,4.14,13.103864734299519
2012-03-14,56.15,4.14,13.562801932367151
2012-03-15,56.72,4.14,13.70048309178744
2012-03-16,56.55,4.14,13.659420289855072
2012-03-19,57.27,4.14,13.833333333333336
2012-03-20,56.91,4.14,13.746376811594203
2012-03-21,57.05,4.14,13.780193236714977
2012-03-22,57.29,4.14,13.838164251207731
2012-03-23,57.25,4.14,13.828502415458939
2012-03-26,58.66,4.14,14.169082125603865
2012-03-27,58.22,4.14,14.062801932367151
2012-03-28,59.06,4.14,14.26570048309179
2012-03-29,57.89,4.14,13.983091787439614
2012-03-30,57.86,4.14,13.97584541062802
2012-04-02,58.01,4.14,14.01207729468599
2012-04-03,58.39,4.14,14.103864734299519
2012-04-04,57.37,4.14,13.857487922705314
2012-04-05,58.1,4.14,14.033816425120774
2012-04-09,57.16,4.14,13.806763285024156
2012-04-10,56.18,4.14,13.570048309178745
2012-04-11,56.95,4.14,13.756038647342997
2012-04-12,58.04,4.14,14.019323671497585
2012-04-13,57.28,4.14,13.835748792270532
2012-04-16,57.83,4.14,13.968599033816426
2012-04-17,58.18,4.14,14.053140096618359
2012-04-18,58.04,4.14,14.019323671497585
2012-04-19,57.57,4.14,13.905797101449277
2012-04-20,57.45,4.14,13.8768115942029
2012-04-23,57.32,4.14,13.845410628019325
2012-04-24,57.63,4.14,13.920289855072465
2012-04-25,58.91,4.14,14.229468599033817
2012-04-26,59.59,4.14,14.393719806763286
2012-04-27,60.17,4.14,14.533816425120774
2012-04-30,60.21,4.14,14.543478260869566
2012-05-01,60.97,1.07,56.98130841121495
2012-05-02,61.05,1.07,57.05607476635513
2012-05-03,60.86,1.07,56.87850467289719
2012-05-04,60.1,1.07,56.16822429906542
2012-05-07,60.1,1.07,56.16822429906542
2012-05-08,59.89,1.07,55.971962616822424
2012-05-09,59.46,1.07,55.570093457943926
2012-05-10,59.42,1.07,55.53271028037383
2012-05-11,59.64,1.07,55.73831775700934
2012-05-14,58.42,1.07,54.598130841121495
2012-05-15,57.94,1.07,54.14953271028037
2012-05-16,57.39,1.07,53.63551401869159
2012-05-17,55.65,1.07,52.009345794392516
2012-05-18,55.4,1.07,51.77570093457943
2012-05-21,56.33,1.07,52.64485981308411
2012-05-22,56.35,1.07,52.66355140186916
2012-05-23,55.97,1.07,52.30841121495327
2012-05-24,56.34,1.07,52.654205607476634
2012-05-25,55.81,1.07,52.1588785046729
2012-05-29,56.56,1.07,52.85981308411215
2012-05-30,55.46,1.07,51.83177570093458
2012-05-31,55.83,1.07,52.17757009345794
2012-06-01,53.43,1.07,49.93457943925233
2012-06-04,53.51,1.07,50.009345794392516
2012-06-05,53.98,1.07,50.44859813084111
2012-06-06,55.38,1.07,51.757009345794394
2012-06-07,55.24,1.07,51.626168224299064
2012-06-08,55.86,1.07,52.205607476635514
2012-06-11,55.1,1.07,51.495327102803735
2012-06-12,56.48,1.07,52.785046728971956
2012-06-13,55.1,1.07,51.495327102803735
2012-06-14,55.05,1.07,51.44859813084111
2012-06-15,56.28,1.07,52.598130841121495
2012-06-18,55.85,1.07,52.19626168224299
2012-06-19,56.94,1.07,53.21495327102803
2012-06-20,57.44,1.07,53.6822429906542
2012-06-21,56.32,1.07,52.63551401869159
2012-06-22,56.79,1.07,53.074766355140184
2012-06-25,56.05,1.07,52.38317757009345
2012-06-26,56.11,1.07,52.4392523364486
2012-06-27,56.88,1.07,53.1588785046729
2012-06-28,56.69,1.07,52.98130841121495
2012-06-29,58.21,1.07,54.401869158878505
2012-07-02,59.05,1.07,55.18691588785046
2012-07-03,59.41,1.07,55.523364485981304
2012-07-05,59.25,1.07,55.37383177570093
2012-07-06,58.63,1.07,54.794392523364486
2012-07-09,58.41,1.07,54.588785046728965
2012-07-10,58.39,1.07,54.57009345794392
2012-07-11,58.08,1.07,54.2803738317757
2012-07-12,56.93,1.07,53.205607476635514
2012-07-13,57.93,1.07,54.140186915887845
2012-07-16,58.64,1.07,54.80373831775701
2012-07-17,58.68,1.07,54.8411214953271
2012-07-18,58.29,1.07,54.47663551401869
2012-07-19,56.23,1.07,52.55140186915887
2012-07-20,55.81,1.07,52.1588785046729
2012-07-23,55.73,1.07,52.08411214953271
2012-07-24,55.63,1.07,51.99065420560748
2012-07-25,56.05,1.07,52.38317757009345
2012-07-26,57.76,1.07,53.98130841121495
2012-07-27,58.53,1.07,54.70093457943925
2012-07-30,58.29,1.07,54.47663551401869
2012-07-31,57.71,1.07,53.93457943925233
2012-08-01,56.8,1.07,53.08411214953271
2012-08-02,56.49,1.16,48.69827586206897
2012-08-03,57.61,1.16,49.66379310344828
2012-08-06,57.1,1.16,49.224137931034484
2012-08-07,57.64,1.16,49.689655172413794
2012-08-08,57.91,1.16,49.92241379310345
2012-08-09,56.47,1.16,48.681034482758626
2012-08-10,55.85,1.16,48.146551724137936
2012-08-13,56.13,1.16,48.38793103448276
2012-08-14,56.08,1.16,48.3448275862069
2012-08-15,56.66,1.16,48.8448275862069
2012-08-16,57.37,1.16,49.45689655172414
2012-08-17,57.59,1.16,49.646551724137936
2012-08-20,56.9,1.16,49.05172413793104
2012-08-21,56.6,1.16,48.793103448275865
2012-08-22,56.82,1.16,48.98275862068966
2012-08-23,56.42,1.16,48.63793103448276
2012-08-24,57.49,1.16,49.56034482758621
2012-08-27,57.42,1.16,49.50000000000001
2012-08-28,57.56,1.16,49.62068965517242
2012-08-29,57.42,1.16,49.50000000000001
2012-08-30,57.17,1.16,49.2844827586207
2012-08-31,58.3,1.16,50.258620689655174
2012-09-04,58.61,1.16,50.52586206896552
2012-09-05,57.19,1.16,49.30172413793104
2012-09-06,57.41,1.16,49.491379310344826
2012-09-07,57.73,1.16,49.76724137931035
2012-09-10,57.52,1.16,49.58620689655173
2012-09-11,57.23,1.16,49.33620689655172
2012-09-12,57.27,1.16,49.37068965517242
2012-09-13,59.05,1.16,50.9051724137931
2012-09-14,59.27,1.16,51.094827586206904
2012-09-17,59.18,1.16,51.01724137931035
2012-09-18,58.67,1.16,50.577586206896555
2012-09-19,58.67,1.16,50.577586206896555
2012-09-20,58.34,1.16,50.29310344827587
2012-09-21,57.86,1.16,49.87931034482759
2012-09-24,57.67,1.16,49.71551724137932
2012-09-25,57.13,1.16,49.25000000000001
2012-09-26,56.14,1.16,48.396551724137936
2012-09-27,56.57,1.16,48.76724137931035
2012-09-28,56.86,1.16,49.01724137931035
2012-10-01,57.73,1.16,49.76724137931035
2012-10-02,57.18,1.16,49.293103448275865
2012-10-03,57.4,1.16,49.48275862068966
2012-10-04,58.37,1.16,50.31896551724138
2012-10-05,58.56,1.16,50.48275862068966
2012-10-08,58.82,1.16,50.70689655172414
2012-10-09,58.24,1.16,50.20689655172414
2012-10-10,57.97,1.16,49.974137931034484
2012-10-11,58.47,1.16,50.4051724137931
2012-10-12,57.89,1.16,49.90517241379311
2012-10-15,57.59,1.16,49.646551724137936
2012-10-16,58.63,1.16,50.543103448275865
2012-10-17,59.37,1.16,51.18103448275862
2012-10-18,57.61,1.16,49.66379310344828
2012-10-19,56.86,1.16,49.01724137931035
2012-10-22,56.74,1.16,48.91379310344828
2012-10-23,55.38,1.16,47.74137931034483
2012-10-24,55.23,1.16,47.61206896551724
2012-10-25,55.44,1.16,47.793103448275865
2012-10-26,55.75,1.16,48.06034482758621
2012-10-31,55.97,1.1,50.881818181818176
2012-11-01,56.85,1.1,51.68181818181818
2012-11-02,56.71,1.1,51.554545454545455
2012-11-05,56.36,1.1,51.236363636363635
2012-11-06,57.19,1.1,51.990909090909085
2012-11-07,55.57,1.1,50.518181818181816
2012-11-08,55.56,1.1,50.50909090909091
2012-11-09,55.83,1.1,50.75454545454545
2012-11-12,55.52,1.1,50.47272727272727
2012-11-13,54.74,1.1,49.76363636363636
2012-11-14,53.65,1.1,48.772727272727266
2012-11-15,53.64,1.1,48.76363636363636
2012-11-16,54.3,1.1,49.36363636363636
2012-11-19,55.23,1.1,50.209090909090904
2012-11-20,55.86,1.1,50.781818181818174
2012-11-21,55.98,1.1,50.89090909090908
2012-11-23,56.51,1.1,51.37272727272727
2012-11-26,55.69,1.1,50.62727272727272
2012-11-27,54.44,1.1,49.490909090909085
2012-11-28,55.51,1.1,50.46363636363636
2012-11-29,55.92,1.1,50.836363636363636
2012-11-30,55.9,1.1,50.81818181818181
2012-12-03,55.99,1.1,50.9
2012-12-04,55.84,1.1,50.763636363636365
2012-12-05,56.4,1.1,51.272727272727266
2012-12-06,56.12,1.1,51.01818181818181
2012-12-07,56.61,1.1,51.46363636363636
2012-12-10,56.75,1.1,51.590909090909086
2012-12-11,57.06,1.1,51.87272727272727
2012-12-12,57.67,1.1,52.42727272727272
2012-12-13,57.72,1.1,52.47272727272727
2012-12-14,56.65,1.1,51.49999999999999
2012-12-17,57.27,1.1,52.06363636363636
2012-12-18,57.82,1.1,52.56363636363636
2012-12-19,56.79,1.1,51.627272727272725
2012-12-20,57.4,1.1,52.18181818181817
2012-12-21,57.65,1.1,52.40909090909091
2012-12-24,57.53,1.1,52.3
2012-12-26,57.13,1.1,51.93636363636364
2012-12-27,56.69,1.1,51.53636363636363
2012-12-28,56.67,1.1,51.518181818181816
2012-12-31,57.48,1.1,52.25454545454545
2013-01-02,58.75,1.1,53.40909090909091
2013-01-03,59.0,1.1,53.63636363636363
2013-01-04,59.61,1.1,54.19090909090909
2013-01-07,59.86,1.1,54.418181818181814
2013-01-08,60.2,1.1,54.72727272727273
2013-01-09,60.26,1.1,54.781818181818174
2013-01-10,60.79,1.1,55.26363636363636
2013-01-11,61.24,1.1,55.67272727272727
2013-01-14,61.21,1.1,55.64545454545454
2013-01-15,60.76,1.1,55.23636363636363
2013-01-16,60.62,1.1,55.1090909090909
2013-01-17,60.74,1.1,55.21818181818182
2013-01-18,59.78,1.1,54.345454545454544
2013-01-22,59.4,1.1,53.99999999999999
2013-01-23,58.93,1.1,53.57272727272727
2013-01-24,59.3,1.1,53.9090909090909
2013-01-25,59.5,1.1,54.090909090909086
2013-01-28,59.07,1.1,53.699999999999996
2013-01-29,59.45,1.1,54.04545454545455
2013-01-30,59.33,1.1,53.93636363636363
2013-01-31,58.81,1.1,53.46363636363636
2013-02-01,59.91,1.1,54.463636363636354
2013-02-04,59.41,1.1,54.0090909090909
2013-02-05,60.66,1.1,55.14545454545454
2013-02-06,60.56,1.1,55.054545454545455
2013-02-07,62.14,1.1,56.490909090909085
2013-02-08,61.8,1.1,56.18181818181817
2013-02-11,61.98,1.1,56.34545454545454
2013-02-12,62.2,1.1,56.54545454545455
2013-02-13,62.1,1.1,56.45454545454545
2013-02-14,62.34,1.1,56.67272727272727
2013-02-15,61.69,1.1,56.08181818181818
2013-02-19,62.28,1.1,56.61818181818182
2013-02-20,61.91,1.1,56.281818181818174
2013-02-21,61.54,1.1,55.94545454545454
2013-02-22,62.57,0.58,107.87931034482759
2013-02-25,62.02,0.58,106.93103448275863
2013-02-26,61.92,0.58,106.75862068965519
2013-02-27,62.5,0.58,107.75862068965517
2013-02-28,62.15,0.58,107.15517241379311
2013-03-01,62.37,0.58,107.5344827586207
2013-03-04,62.89,0.58,108.43103448275863
2013-03-05,64.12,0.58,110.55172413793105
2013-03-06,64.65,0.58,111.46551724137933
2013-03-07,64.56,0.58,111.31034482758622
2013-03-08,64.7,0.58,111.55172413793105
2013-03-11,65.5,0.58,112.93103448275863
2013-03-12,65.29,0.58,112.5689655172414
2013-03-13,65.3,0.58,112.58620689655173
2013-03-14,65.38,0.58,112.72413793103448
2013-03-15,66.09,0.58,113.94827586206898
2013-03-18,65.78,0.58,113.41379310344828
2013-03-19,65.13,0.58,112.29310344827586
2013-03-20,66.0,0.58,113.79310344827587
2013-03-21,65.41,0.58,112.77586206896552
2013-03-22,66.22,0.58,114.17241379310346
2013-03-25,66.1,0.58,113.9655172413793
2013-03-26,67.17,0.58,115.81034482758622
2013-03-27,67.15,0.58,115.77586206896554
2013-03-28,67.46,0.58,116.3103448275862
2013-04-01,67.26,0.58,115.96551724137933
2013-04-02,67.64,0.58,116.62068965517243
2013-04-03,66.25,0.58,114.22413793103449
2013-04-04,66.73,0.58,115.05172413793105
2013-04-05,65.3,0.58,112.58620689655173
2013-04-08,65.6,0.58,113.10344827586206
2013-04-09,65.22,0.58,112.44827586206897
2013-04-10,65.4,0.58,112.75862068965519
2013-04-11,65.74,0.58,113.34482758620689
2013-04-12,65.68,0.58,113.24137931034485
2013-04-15,64.1,0.58,110.51724137931035
2013-04-16,64.59,0.58,111.36206896551725
2013-04-17,64.13,0.58,110.56896551724138
2013-04-18,65.04,0.58,112.13793103448278
2013-04-19,67.24,0.58,115.93103448275862
2013-04-22,66.66,0.58,114.93103448275862
2013-04-23,67.45,0.58,116.29310344827587
2013-04-24,67.42,0.58,116.24137931034484
2013-04-25,68.13,0.58,117.46551724137932
2013-04-26,67.75,0.58,116.81034482758622
2013-04-29,67.63,1.15,58.80869565217392
2013-04-30,68.41,1.15,59.48695652173913
2013-05-01,68.28,1.15,59.37391304347827
2013-05-02,69.38,1.15,60.3304347826087
2013-05-03,70.23,1.15,61.069565217391315
2013-05-06,70.06,1.15,60.92173913043479
2013-05-07,70.24,1.15,61.07826086956522
2013-05-08,70.31,1.15,61.139130434782615
2013-05-09,70.21,1.15,61.052173913043475
2013-05-10,70.08,1.15,60.93913043478261
2013-05-13,69.79,1.15,60.68695652173914
2013-05-14,71.51,1.15,62.182608695652185
2013-05-15,72.78,1.15,63.286956521739135
2013-05-16,72.23,1.15,62.808695652173924
2013-05-17,73.32,1.15,63.756521739130434
2013-05-20,74.4,1.15,64.69565217391305
2013-05-21,75.11,1.15,65.31304347826088
2013-05-22,74.44,1.15,64.7304347826087
2013-05-23,74.69,1.15,64.94782608695652
2013-05-24,75.27,1.15,65.45217391304348
2013-05-28,76.16,1.15,66.22608695652174
2013-05-29,75.83,1.15,65.93913043478261
2013-05-30,76.14,1.15,66.20869565217392
2013-05-31,75.71,1.15,65.83478260869565
2013-06-03,76.47,1.15,66.49565217391304
2013-06-04,76.06,1.15,66.13913043478261
2013-06-05,74.76,1.15,65.00869565217393
2013-06-06,76.24,1.15,66.29565217391304
2013-06-07,78.04,1.15,67.8608695652174
2013-06-10,78.28,1.15,68.06956521739131
2013-06-11,76.52,1.15,66.5391304347826
2013-06-12,74.72,1.15,64.97391304347826
2013-06-13,75.21,1.15,65.4
2013-06-14,72.97,1.15,63.45217391304348
2013-06-17,73.84,1.15,64.20869565217392
2013-06-18,74.98,1.15,65.2
2013-06-19,74.23,1.15,64.54782608695653
2013-06-20,72.92,1.15,63.40869565217392
2013-06-21,73.31,1.15,63.74782608695653
2013-06-24,72.01,1.15,62.617391304347834
2013-06-25,73.23,1.15,63.67826086956523
2013-06-26,73.9,1.15,64.2608695652174
2013-06-27,75.12,1.15,65.32173913043479
2013-06-28,74.76,1.15,65.00869565217393
2013-07-01,75.64,1.15,65.77391304347826
2013-07-02,74.62,1.15,64.88695652173914
2013-07-03,74.58,1.15,64.85217391304349
2013-07-05,76.31,1.15,66.35652173913044
2013-07-08,77.04,1.15,66.9913043478261
2013-07-09,77.61,1.15,67.48695652173913
2013-07-10,76.33,1.15,66.37391304347827
2013-07-11,76.94,1.15,66.90434782608696
2013-07-12,78.33,1.15,68.11304347826088
2013-07-15,77.85,1.15,67.69565217391305
2013-07-16,78.27,1.15,68.06086956521739
2013-07-17,76.8,1.15,66.78260869565217
2013-07-18,74.01,1.15,64.35652173913044
2013-07-19,74.06,1.15,64.4
2013-07-22,74.72,1.15,64.97391304347826
2013-07-23,74.41,1.15,64.70434782608696
2013-07-24,75.36,1.15,65.5304347826087
2013-07-25,75.77,1.15,65.88695652173914
2013-07-26,75.34,1.15,65.51304347826088
2013-07-29,75.06,1.27,59.10236220472441
2013-07-30,75.19,1.27,59.204724409448815
2013-07-31,73.77,1.27,58.08661417322834
2013-08-01,75.63,1.27,59.5511811023622
2013-08-02,75.69,1.27,59.59842519685039
2013-08-05,75.93,1.27,59.787401574803155
2013-08-06,75.81,1.27,59.69291338582677
2013-08-07,75.14,1.27,59.16535433070866
2013-08-08,76.19,1.27,59.99212598425196
2013-08-09,75.5,1.27,59.44881889763779
2013-08-12,75.49,1.27,59.440944881889756
2013-08-13,76.23,1.27,60.023622047244096
2013-08-14,75.88,1.27,59.748031496062985
2013-08-15,74.88,1.27,58.96062992125984
2013-08-16,75.17,1.27,59.188976377952756
2013-08-19,74.34,1.27,58.53543307086614
2013-08-20,74.27,1.27,58.48031496062992
2013-08-21,73.44,1.27,57.826771653543304
2013-08-22,73.86,1.27,58.15748031496063
2013-08-23,73.65,1.27,57.99212598425197
2013-08-26,73.61,1.27,57.960629921259844
2013-08-27,71.91,1.27,56.62204724409448
2013-08-28,72.01,1.27,56.70078740157481
2013-08-29,72.22,1.27,56.86614173228346
2013-08-30,71.91,1.27,56.62204724409448
2013-09-03,72.43,1.27,57.03149606299213
2013-09-04,73.14,1.27,57.59055118110236
2013-09-05,73.8,1.27,58.11023622047244
2013-09-06,73.35,1.27,57.755905511811015
2013-09-09,73.66,1.27,58.0
2013-09-10,74.6,1.27,58.740157480314956
2013-09-11,75.18,1.27,59.19685039370079
2013-09-12,75.29,1.27,59.28346456692914
2013-09-13,75.3,1.27,59.29133858267716
2013-09-16,75.6,1.27,59.527559055118104
2013-09-17,76.92,1.27,60.56692913385827
2013-09-18,77.64,1.27,61.13385826771653
2013-09-19,77.57,1.27,61.07874015748031
2013-09-20,77.32,1.27,60.88188976377952
2013-09-23,76.44,1.27,60.188976377952756
2013-09-24,76.07,1.27,59.897637795275585
2013-09-25,75.99,1.27,59.83464566929133
2013-09-26,76.32,1.27,60.09448818897637
2013-09-27,75.89,1.27,59.75590551181102
2013-09-30,75.52,1.27,59.46456692913385
2013-10-01,75.93,1.27,59.787401574803155
2013-10-02,74.58,1.27,58.724409448818896
2013-10-03,74.02,1.27,58.28346456692913
2013-10-04,74.31,1.27,58.51181102362205
2013-10-07,72.94,1.27,57.433070866141726
2013-10-08,72.22,1.27,56.86614173228346
2013-10-09,72.22,1.27,56.86614173228346
2013-10-10,74.66,1.27,58.78740157480315
2013-10-11,75.4,1.27,59.37007874015748
2013-10-14,76.07,1.27,59.897637795275585
2013-10-15,75.25,1.27,59.25196850393701
2013-10-16,76.32,1.27,60.09448818897637
2013-10-17,80.23,1.27,63.173228346456696
2013-10-18,80.52,1.27,63.4015748031496
2013-10-21,80.4,1.27,63.30708661417323
2013-10-22,80.87,1.27,63.67716535433071
2013-10-23,80.63,1.27,63.48818897637795
2013-10-24,80.9,1.27,63.70078740157481
2013-10-25,82.61,1.27,65.04724409448819
2013-10-28,82.76,1.27,65.16535433070867
2013-10-29,83.66,1.25,66.928
2013-10-30,83.1,1.25,66.47999999999999
2013-10-31,81.8,1.25,65.44
2013-11-01,82.16,1.25,65.728
2013-11-04,81.93,1.25,65.54400000000001
2013-11-05,81.9,1.25,65.52000000000001
2013-11-06,82.12,1.25,65.696
2013-11-07,80.92,1.25,64.736
2013-11-08,81.78,1.25,65.424
2013-11-11,81.4,1.25,65.12
2013-11-12,81.03,1.25,64.824
2013-11-13,81.44,1.25,65.152
2013-11-14,81.89,1.25,65.512
2013-11-15,82.8,1.25,66.24
2013-11-18,82.34,1.25,65.872
2013-11-19,82.46,1.25,65.96799999999999
2013-11-20,82.25,1.25,65.8
2013-11-21,83.95,1.25,67.16
2013-11-22,83.85,1.25,67.08
2013-11-25,84.59,1.25,67.672
2013-11-26,85.09,1.25,68.072
2013-11-27,85.59,1.25,68.47200000000001
2013-11-29,85.8,1.25,68.64
2013-12-02,85.29,1.25,68.232
2013-12-03,84.61,1.25,67.688
2013-12-04,84.5,1.25,67.6
2013-12-05,84.54,1.25,67.632
2013-12-06,85.93,1.25,68.744
2013-12-09,85.75,1.25,68.6
2013-12-10,85.29,1.25,68.232
2013-12-11,83.9,1.25,67.12
2013-12-12,83.3,1.25,66.64
2013-12-13,83.68,1.25,66.944
2013-12-16,84.52,1.25,67.616
2013-12-17,84.11,1.25,67.288
2013-12-18,85.99,1.25,68.792
2013-12-19,86.41,1.25,69.128
2013-12-20,87.57,1.25,70.056
2013-12-23,88.31,1.25,70.648
2013-12-24,88.69,1.25,70.952
2013-12-26,89.0,1.25,71.2
2013-12-27,89.19,1.25,71.352
2013-12-30,89.59,1.25,71.672
2013-12-31,90.73,1.25,72.584
2014-01-02,89.45,1.25,71.56
2014-01-03,89.74,1.25,71.792
2014-01-06,89.7,1.25,71.76
2014-01-07,89.36,1.25,71.488
2014-01-08,89.41,1.25,71.52799999999999
2014-01-09,88.88,1.25,71.104
2014-01-10,88.55,1.25,70.84
2014-01-13,86.99,1.25,69.592
2014-01-14,87.12,1.25,69.696
2014-01-15,88.25,1.25,70.6
2014-01-16,87.78,1.25,70.224
2014-01-17,90.97,1.25,72.776
2014-01-21,90.59,1.25,72.47200000000001
2014-01-22,91.13,1.25,72.904
2014-01-23,89.17,1.25,71.336
2014-01-24,86.95,1.25,69.56
2014-01-27,85.72,1.25,68.576
2014-01-28,86.64,1.25,69.312
2014-01-29,85.55,1.25,68.44
2014-01-30,86.62,1.25,69.296
2014-01-31,85.02,1.25,68.01599999999999
2014-02-03,82.86,1.25,66.288
2014-02-04,84.0,1.25,67.2
2014-02-05,83.72,1.25,66.976
2014-02-06,85.69,1.25,68.55199999999999
2014-02-07,87.0,1.25,69.6
2014-02-10,88.34,1.25,70.672
2014-02-11,88.58,1.25,70.864
2014-02-12,89.02,1.25,71.216
2014-02-13,88.9,1.25,71.12
2014-02-14,89.0,1.25,71.2
2014-02-18,89.02,1.25,71.216
2014-02-19,88.84,1.25,71.072
2014-02-20,89.01,1.25,71.208
2014-02-21,88.75,1.25,71.0
2014-02-24,89.92,1.25,71.936
2014-02-25,89.91,1.24,72.50806451612902
2014-02-26,89.73,1.24,72.36290322580645
2014-02-27,90.29,1.24,72.81451612903227
2014-02-28,91.28,1.24,73.61290322580645
2014-03-03,89.97,1.24,72.55645161290323
2014-03-04,92.61,1.24,74.68548387096774
2014-03-05,92.14,1.24,74.30645161290323
2014-03-06,93.52,1.24,75.41935483870968
2014-03-07,93.86,1.24,75.69354838709677
2014-03-10,93.7,1.24,75.56451612903226
2014-03-11,93.2,1.24,75.16129032258065
2014-03-12,92.9,1.24,74.91935483870968
2014-03-13,90.69,1.24,73.13709677419355
2014-03-14,90.17,1.24,72.71774193548387
2014-03-17,91.26,1.24,73.5967741935484
2014-03-18,91.59,1.24,73.86290322580645
2014-03-19,90.73,1.24,73.16935483870968
2014-03-20,91.69,1.24,73.94354838709677
2014-03-21,91.52,1.24,73.80645161290322
2014-03-24,91.01,1.24,73.39516129032259
2014-03-25,90.84,1.24,73.25806451612904
2014-03-26,89.66,1.24,72.30645161290322
2014-03-27,89.99,1.24,72.57258064516128
2014-03-28,90.46,1.24,72.95161290322581
2014-03-31,90.03,1.24,72.60483870967742
2014-04-01,91.17,1.24,73.5241935483871
2014-04-02,90.4,1.24,72.90322580645162
2014-04-03,90.98,1.24,73.37096774193549
2014-04-04,89.17,1.24,71.91129032258064
2014-04-07,86.6,1.24,69.83870967741935
2014-04-08,86.49,1.24,69.75
2014-04-09,88.72,1.24,71.54838709677419
2014-04-10,85.36,1.24,68.83870967741936
2014-04-11,84.54,1.24,68.17741935483872
2014-04-14,85.5,1.24,68.95161290322581
2014-04-15,86.04,1.24,69.38709677419355
2014-04-16,87.4,1.24,70.48387096774194
2014-04-17,86.22,1.24,69.53225806451613
2014-04-21,86.67,1.24,69.89516129032258
2014-04-22,87.07,1.24,70.21774193548387
2014-04-23,87.13,1.24,70.26612903225806
