date,GL,GL_EPS,PE Ratio
1983-03-29,4.61,0.15,30.733333333333338
1983-03-30,4.69,0.15,31.26666666666667
1983-03-31,4.72,0.15,31.466666666666665
1983-04-04,4.8,0.15,32.0
1983-04-05,4.81,0.15,32.06666666666666
1983-04-06,4.74,0.15,31.6
1983-04-07,4.52,0.15,30.133333333333333
1983-04-08,4.44,0.15,29.600000000000005
1983-04-11,4.56,0.15,30.4
1983-04-12,4.56,0.15,30.4
1983-04-13,4.52,0.15,30.133333333333333
1983-04-14,4.57,0.15,30.46666666666667
1983-04-15,4.54,0.15,30.26666666666667
1983-04-18,4.65,0.15,31.000000000000004
1983-04-19,4.83,0.15,32.2
1983-04-20,5.02,0.15,33.46666666666667
1983-04-21,5.22,0.15,34.8
1983-04-22,4.93,0.15,32.86666666666667
1983-04-25,4.93,0.15,32.86666666666667
1983-04-26,4.89,0.15,32.6
1983-04-27,4.85,0.15,32.333333333333336
1983-04-28,4.81,0.15,32.06666666666666
1983-04-29,4.94,0.15,32.93333333333334
1983-05-02,4.81,0.15,32.06666666666666
1983-05-03,4.89,0.15,32.6
1983-05-04,4.96,0.15,33.06666666666667
1983-05-05,4.98,0.15,33.2
1983-05-06,5.0,0.15,33.333333333333336
1983-05-09,5.15,0.15,34.333333333333336
1983-05-10,5.24,0.15,34.93333333333334
1983-05-11,5.2,0.15,34.66666666666667
1983-05-12,4.96,0.15,33.06666666666667
1983-05-13,5.07,0.15,33.800000000000004
1983-05-16,4.94,0.15,32.93333333333334
1983-05-17,5.0,0.15,33.333333333333336
1983-05-18,4.96,0.15,33.06666666666667
1983-05-19,4.96,0.15,33.06666666666667
1983-05-20,5.04,0.15,33.6
1983-05-23,5.02,0.15,33.46666666666667
1983-05-24,5.0,0.15,33.333333333333336
1983-05-25,5.04,0.15,33.6
1983-05-26,5.04,0.15,33.6
1983-05-27,5.04,0.15,33.6
1983-05-31,4.98,0.15,33.2
1983-06-01,4.83,0.15,32.2
1983-06-02,4.87,0.15,32.46666666666667
1983-06-03,4.89,0.15,32.6
1983-06-06,4.96,0.15,33.06666666666667
1983-06-07,5.02,0.15,33.46666666666667
1983-06-08,5.02,0.15,33.46666666666667
1983-06-09,5.02,0.15,33.46666666666667
1983-06-10,5.0,0.15,33.333333333333336
1983-06-13,5.0,0.15,33.333333333333336
1983-06-14,5.0,0.15,33.333333333333336
1983-06-15,5.0,0.15,33.333333333333336
1983-06-16,5.04,0.15,33.6
1983-06-17,4.96,0.15,33.06666666666667
1983-06-20,4.94,0.15,32.93333333333334
1983-06-21,4.89,0.15,32.6
1983-06-22,4.93,0.15,32.86666666666667
1983-06-23,4.93,0.15,32.86666666666667
1983-06-24,4.93,0.15,32.86666666666667
1983-06-27,4.93,0.15,32.86666666666667
1983-06-28,4.89,0.15,32.6
1983-06-29,4.93,0.15,32.86666666666667
1983-06-30,4.94,0.15,32.93333333333334
1983-07-01,4.98,0.15,33.2
1983-07-05,4.98,0.15,33.2
1983-07-06,4.98,0.15,33.2
1983-07-07,4.94,0.15,32.93333333333334
1983-07-08,4.89,0.15,32.6
1983-07-11,4.94,0.15,32.93333333333334
1983-07-12,4.93,0.15,32.86666666666667
1983-07-13,4.93,0.15,32.86666666666667
1983-07-14,4.96,0.15,33.06666666666667
1983-07-15,4.96,0.15,33.06666666666667
1983-07-18,4.93,0.15,32.86666666666667
1983-07-19,4.96,0.15,33.06666666666667
1983-07-20,5.0,0.15,33.333333333333336
1983-07-21,4.98,0.15,33.2
1983-07-22,5.06,0.15,33.733333333333334
1983-07-25,5.11,0.15,34.06666666666667
1983-07-26,5.19,0.15,34.6
1983-07-27,5.19,0.15,34.6
1983-07-28,5.15,0.15,34.333333333333336
1983-07-29,5.11,0.15,34.06666666666667
1983-08-01,5.13,0.15,34.2
1983-08-02,5.09,0.15,33.93333333333334
1983-08-03,5.11,0.15,34.06666666666667
1983-08-04,5.07,0.15,33.800000000000004
1983-08-05,5.13,0.15,34.2
1983-08-08,5.17,0.15,34.46666666666667
1983-08-09,5.13,0.15,34.2
1983-08-10,5.13,0.15,34.2
1983-08-11,5.17,0.15,34.46666666666667
1983-08-12,5.15,0.15,34.333333333333336
1983-08-15,5.11,0.15,34.06666666666667
1983-08-16,5.11,0.15,34.06666666666667
1983-08-17,5.07,0.15,33.800000000000004
1983-08-18,5.09,0.15,33.93333333333334
1983-08-19,5.07,0.15,33.800000000000004
1983-08-22,5.04,0.15,33.6
1983-08-23,4.96,0.15,33.06666666666667
1983-08-24,4.94,0.15,32.93333333333334
1983-08-25,4.91,0.15,32.733333333333334
1983-08-26,4.94,0.15,32.93333333333334
1983-08-29,4.94,0.15,32.93333333333334
1983-08-30,4.98,0.15,33.2
1983-08-31,4.94,0.15,32.93333333333334
1983-09-01,4.93,0.15,32.86666666666667
1983-09-02,4.91,0.15,32.733333333333334
1983-09-06,4.89,0.15,32.6
1983-09-07,4.98,0.15,33.2
1983-09-08,5.0,0.15,33.333333333333336
1983-09-09,5.0,0.15,33.333333333333336
1983-09-12,4.96,0.15,33.06666666666667
1983-09-13,4.98,0.15,33.2
1983-09-14,5.04,0.15,33.6
1983-09-15,5.04,0.15,33.6
1983-09-16,5.02,0.15,33.46666666666667
1983-09-19,5.04,0.15,33.6
1983-09-20,5.22,0.15,34.8
1983-09-21,5.22,0.15,34.8
1983-09-22,5.2,0.15,34.66666666666667
1983-09-23,5.24,0.15,34.93333333333334
1983-09-26,5.24,0.15,34.93333333333334
1983-09-27,5.28,0.15,35.2
1983-09-28,5.22,0.15,34.8
1983-09-29,5.22,0.15,34.8
1983-09-30,5.19,0.15,34.6
1983-10-03,5.04,0.15,33.6
1983-10-04,5.17,0.15,34.46666666666667
1983-10-05,5.19,0.15,34.6
1983-10-06,5.3,0.15,35.333333333333336
1983-10-07,5.39,0.15,35.93333333333333
1983-10-10,5.48,0.15,36.53333333333334
1983-10-11,5.54,0.15,36.93333333333334
1983-10-12,5.44,0.15,36.26666666666667
1983-10-13,5.43,0.15,36.2
1983-10-14,5.44,0.15,36.26666666666667
1983-10-17,5.59,0.15,37.266666666666666
1983-10-18,5.59,0.15,37.266666666666666
1983-10-19,5.59,0.15,37.266666666666666
1983-10-20,5.54,0.15,36.93333333333334
1983-10-21,5.56,0.15,37.06666666666666
1983-10-24,5.61,0.15,37.400000000000006
1983-10-25,5.67,0.15,37.800000000000004
1983-10-26,5.67,0.15,37.800000000000004
1983-10-27,5.59,0.15,37.266666666666666
1983-10-28,5.59,0.15,37.266666666666666
1983-10-31,5.44,0.15,36.26666666666667
1983-11-01,5.56,0.15,37.06666666666666
1983-11-02,5.78,0.15,38.53333333333334
1983-11-03,5.89,0.15,39.266666666666666
1983-11-04,5.89,0.15,39.266666666666666
1983-11-07,6.0,0.15,40.0
1983-11-08,6.13,0.15,40.86666666666667
1983-11-09,6.19,0.15,41.26666666666667
1983-11-10,6.19,0.15,41.26666666666667
1983-11-11,6.02,0.15,40.13333333333333
1983-11-14,6.24,0.15,41.6
1983-11-15,6.26,0.15,41.733333333333334
1983-11-16,6.31,0.15,42.06666666666666
1983-11-17,6.33,0.15,42.2
1983-11-18,6.33,0.15,42.2
1983-11-21,6.37,0.15,42.46666666666667
1983-11-22,6.26,0.15,41.733333333333334
1983-11-23,6.26,0.15,41.733333333333334
1983-11-25,6.26,0.15,41.733333333333334
1983-11-28,6.43,0.15,42.86666666666667
1983-11-29,6.48,0.15,43.2
1983-11-30,6.59,0.15,43.93333333333334
1983-12-01,6.61,0.15,44.06666666666667
1983-12-02,6.61,0.15,44.06666666666667
1983-12-05,6.59,0.15,43.93333333333334
1983-12-06,6.63,0.15,44.2
1983-12-07,6.65,0.15,44.333333333333336
1983-12-08,6.59,0.15,43.93333333333334
1983-12-09,6.52,0.15,43.46666666666667
1983-12-12,6.46,0.15,43.06666666666667
1983-12-13,6.3,0.15,42.0
1983-12-14,6.17,0.15,41.13333333333333
1983-12-15,6.15,0.15,41.00000000000001
1983-12-16,6.15,0.15,41.00000000000001
1983-12-19,6.15,0.15,41.00000000000001
1983-12-20,6.28,0.15,41.86666666666667
1983-12-21,6.24,0.15,41.6
1983-12-22,6.33,0.15,42.2
1983-12-23,6.31,0.15,42.06666666666666
1983-12-27,6.37,0.15,42.46666666666667
1983-12-28,6.33,0.15,42.2
1983-12-29,6.28,0.15,41.86666666666667
1983-12-30,6.33,0.15,42.2
1984-01-03,6.43,0.15,42.86666666666667
1984-01-04,6.48,0.15,43.2
1984-01-05,6.5,0.15,43.333333333333336
1984-01-06,6.5,0.15,43.333333333333336
1984-01-09,6.48,0.15,43.2
1984-01-10,6.5,0.15,43.333333333333336
1984-01-11,6.43,0.15,42.86666666666667
1984-01-12,6.37,0.15,42.46666666666667
1984-01-13,6.37,0.15,42.46666666666667
1984-01-16,6.43,0.15,42.86666666666667
1984-01-17,6.33,0.15,42.2
1984-01-18,6.24,0.15,41.6
1984-01-19,6.3,0.15,42.0
1984-01-20,6.31,0.15,42.06666666666666
1984-01-23,6.19,0.15,41.26666666666667
1984-01-24,6.11,0.15,40.733333333333334
1984-01-25,6.2,0.15,41.333333333333336
1984-01-26,6.3,0.15,42.0
1984-01-27,6.37,0.15,42.46666666666667
1984-01-30,6.3,0.15,42.0
1984-01-31,6.22,0.15,41.46666666666667
1984-02-01,6.22,0.15,41.46666666666667
1984-02-02,6.13,0.15,40.86666666666667
1984-02-03,6.22,0.15,41.46666666666667
1984-02-06,6.19,0.15,41.26666666666667
1984-02-07,6.11,0.15,40.733333333333334
1984-02-08,6.0,0.15,40.0
1984-02-09,5.91,0.15,39.400000000000006
1984-02-10,5.96,0.15,39.733333333333334
1984-02-13,5.89,0.15,39.266666666666666
1984-02-14,5.89,0.15,39.266666666666666
1984-02-15,5.78,0.15,38.53333333333334
1984-02-16,5.48,0.15,36.53333333333334
1984-02-17,5.54,0.15,36.93333333333334
1984-02-21,5.54,0.15,36.93333333333334
1984-02-22,5.61,0.15,37.400000000000006
1984-02-23,5.59,0.15,37.266666666666666
1984-02-24,5.63,0.15,37.53333333333333
1984-02-27,5.76,0.15,38.4
1984-02-28,5.78,0.15,38.53333333333334
1984-02-29,5.78,0.15,38.53333333333334
1984-03-01,5.93,0.15,39.53333333333333
1984-03-02,6.0,0.15,40.0
1984-03-05,6.02,0.15,40.13333333333333
1984-03-06,5.96,0.15,39.733333333333334
1984-03-07,5.96,0.15,39.733333333333334
1984-03-08,5.89,0.15,39.266666666666666
1984-03-09,5.81,0.15,38.733333333333334
1984-03-12,5.85,0.15,39.0
1984-03-13,5.93,0.15,39.53333333333333
1984-03-14,5.85,0.15,39.0
1984-03-15,5.93,0.15,39.53333333333333
1984-03-16,5.93,0.15,39.53333333333333
1984-03-19,5.89,0.15,39.266666666666666
1984-03-20,5.83,0.15,38.86666666666667
1984-03-21,5.83,0.15,38.86666666666667
1984-03-22,5.85,0.15,39.0
1984-03-23,5.89,0.15,39.266666666666666
1984-03-26,5.89,0.15,39.266666666666666
1984-03-27,5.83,0.15,38.86666666666667
1984-03-28,5.96,0.15,39.733333333333334
1984-03-29,5.93,0.15,39.53333333333333
1984-03-30,5.83,0.15,38.86666666666667
1984-04-02,5.91,0.15,39.400000000000006
1984-04-03,5.91,0.15,39.400000000000006
1984-04-04,5.91,0.15,39.400000000000006
1984-04-05,5.85,0.15,39.0
1984-04-06,5.78,0.15,38.53333333333334
1984-04-09,5.85,0.15,39.0
1984-04-10,6.04,0.15,40.266666666666666
1984-04-11,6.02,0.15,40.13333333333333
1984-04-12,6.02,0.15,40.13333333333333
1984-04-13,6.04,0.15,40.266666666666666
1984-04-16,6.11,0.15,40.733333333333334
1984-04-17,6.26,0.15,41.733333333333334
1984-04-18,6.11,0.15,40.733333333333334
1984-04-19,6.0,0.15,40.0
1984-04-23,5.83,0.15,38.86666666666667
1984-04-24,5.78,0.15,38.53333333333334
1984-04-25,5.83,0.15,38.86666666666667
1984-04-26,5.85,0.15,39.0
1984-04-27,5.93,0.15,39.53333333333333
1984-04-30,6.0,0.15,40.0
1984-05-01,6.02,0.15,40.13333333333333
1984-05-02,6.13,0.15,40.86666666666667
1984-05-03,6.15,0.15,41.00000000000001
1984-05-04,6.13,0.15,40.86666666666667
1984-05-07,6.15,0.15,41.00000000000001
1984-05-08,6.15,0.15,41.00000000000001
1984-05-09,6.26,0.15,41.733333333333334
1984-05-10,6.37,0.15,42.46666666666667
1984-05-11,6.35,0.15,42.333333333333336
1984-05-14,6.33,0.15,42.2
1984-05-15,6.48,0.15,43.2
1984-05-16,6.44,0.15,42.93333333333334
1984-05-17,6.37,0.15,42.46666666666667
1984-05-18,6.33,0.15,42.2
1984-05-21,6.31,0.15,42.06666666666666
1984-05-22,6.22,0.15,41.46666666666667
1984-05-23,6.07,0.15,40.46666666666667
1984-05-24,5.89,0.15,39.266666666666666
1984-05-25,5.85,0.15,39.0
1984-05-29,5.81,0.15,38.733333333333334
1984-05-30,2.91,0.15,19.400000000000002
1984-05-31,2.94,0.15,19.6
1984-06-01,2.98,0.15,19.866666666666667
1984-06-04,3.06,0.15,20.400000000000002
1984-06-05,3.04,0.15,20.26666666666667
1984-06-06,3.02,0.15,20.133333333333333
1984-06-07,3.06,0.15,20.400000000000002
1984-06-08,3.06,0.15,20.400000000000002
1984-06-11,3.09,0.15,20.6
1984-06-12,3.09,0.15,20.6
1984-06-13,3.19,0.15,21.266666666666666
1984-06-14,3.13,0.15,20.866666666666667
1984-06-15,3.19,0.15,21.266666666666666
1984-06-18,3.52,0.15,23.46666666666667
1984-06-19,3.48,0.15,23.2
1984-06-20,3.5,0.15,23.333333333333336
1984-06-21,3.46,0.15,23.066666666666666
1984-06-22,3.41,0.15,22.733333333333334
1984-06-25,3.24,0.15,21.6
1984-06-26,3.41,0.15,22.733333333333334
1984-06-27,3.35,0.15,22.333333333333336
1984-06-28,3.39,0.15,22.6
1984-06-29,3.31,0.15,22.066666666666666
1984-07-02,3.22,0.15,21.46666666666667
1984-07-03,3.19,0.15,21.266666666666666
1984-07-05,3.15,0.15,21.0
1984-07-06,3.11,0.15,20.733333333333334
1984-07-09,3.13,0.15,20.866666666666667
1984-07-10,3.22,0.15,21.46666666666667
1984-07-11,3.26,0.15,21.733333333333334
1984-07-12,3.3,0.15,22.0
1984-07-13,3.37,0.15,22.46666666666667
1984-07-16,3.37,0.15,22.46666666666667
1984-07-17,3.41,0.15,22.733333333333334
1984-07-18,3.41,0.15,22.733333333333334
1984-07-19,3.48,0.15,23.2
1984-07-20,3.44,0.15,22.933333333333334
1984-07-23,3.54,0.15,23.6
1984-07-24,3.46,0.15,23.066666666666666
1984-07-25,3.44,0.15,22.933333333333334
1984-07-26,3.52,0.15,23.46666666666667
1984-07-27,3.59,0.15,23.933333333333334
1984-07-30,3.56,0.15,23.733333333333334
1984-07-31,3.65,0.15,24.333333333333332
1984-08-01,3.78,0.15,25.2
1984-08-02,3.83,0.15,25.533333333333335
1984-08-03,3.93,0.15,26.200000000000003
1984-08-06,4.07,0.15,27.133333333333336
1984-08-07,3.98,0.15,26.533333333333335
1984-08-08,3.85,0.15,25.666666666666668
1984-08-09,3.85,0.15,25.666666666666668
1984-08-10,3.85,0.15,25.666666666666668
1984-08-13,3.74,0.15,24.933333333333337
1984-08-14,3.76,0.15,25.066666666666666
1984-08-15,3.67,0.15,24.46666666666667
1984-08-16,3.7,0.15,24.666666666666668
1984-08-17,3.78,0.15,25.2
1984-08-20,3.85,0.15,25.666666666666668
1984-08-21,3.91,0.15,26.06666666666667
1984-08-22,3.94,0.15,26.266666666666666
1984-08-23,4.07,0.15,27.133333333333336
1984-08-24,4.15,0.15,27.66666666666667
1984-08-27,4.07,0.15,27.133333333333336
1984-08-28,4.13,0.15,27.533333333333335
1984-08-29,4.15,0.15,27.66666666666667
1984-08-30,4.15,0.15,27.66666666666667
1984-08-31,4.19,0.15,27.933333333333337
1984-09-04,4.11,0.15,27.400000000000002
1984-09-05,4.04,0.15,26.933333333333334
1984-09-06,4.09,0.15,27.266666666666666
1984-09-07,4.07,0.15,27.133333333333336
1984-09-10,4.07,0.15,27.133333333333336
1984-09-11,4.04,0.15,26.933333333333334
1984-09-12,3.94,0.15,26.266666666666666
1984-09-13,4.0,0.15,26.666666666666668
1984-09-14,4.04,0.15,26.933333333333334
1984-09-17,4.13,0.15,27.533333333333335
1984-09-18,4.02,0.15,26.799999999999997
1984-09-19,4.09,0.15,27.266666666666666
1984-09-20,4.07,0.15,27.133333333333336
1984-09-21,4.11,0.15,27.400000000000002
1984-09-24,4.19,0.15,27.933333333333337
1984-09-25,4.31,0.15,28.73333333333333
1984-09-26,4.33,0.15,28.866666666666667
1984-09-27,4.43,0.15,29.53333333333333
1984-09-28,4.35,0.15,29.0
1984-10-01,4.33,0.15,28.866666666666667
1984-10-02,4.28,0.15,28.533333333333335
1984-10-03,4.3,0.15,28.666666666666668
1984-10-04,4.22,0.15,28.133333333333333
1984-10-05,4.35,0.15,29.0
1984-10-08,4.33,0.15,28.866666666666667
1984-10-09,4.35,0.15,29.0
1984-10-10,4.39,0.15,29.266666666666666
1984-10-11,4.56,0.15,30.4
1984-10-12,4.7,0.15,31.333333333333336
1984-10-15,4.61,0.15,30.733333333333338
1984-10-16,4.5,0.15,30.0
1984-10-17,4.57,0.15,30.46666666666667
1984-10-18,4.78,0.15,31.86666666666667
1984-10-19,4.89,0.15,32.6
1984-10-22,4.89,0.15,32.6
1984-10-23,4.83,0.15,32.2
1984-10-24,4.85,0.15,32.333333333333336
1984-10-25,4.81,0.15,32.06666666666666
1984-10-26,4.81,0.15,32.06666666666666
1984-10-29,4.74,0.15,31.6
1984-10-30,4.7,0.15,31.333333333333336
1984-10-31,4.8,0.15,32.0
1984-11-01,4.89,0.15,32.6
1984-11-02,5.0,0.15,33.333333333333336
1984-11-05,5.06,0.15,33.733333333333334
1984-11-06,4.98,0.15,33.2
1984-11-07,4.91,0.15,32.733333333333334
1984-11-08,4.78,0.15,31.86666666666667
1984-11-09,4.65,0.15,31.000000000000004
1984-11-12,4.59,0.15,30.6
1984-11-13,4.52,0.15,30.133333333333333
1984-11-14,4.57,0.15,30.46666666666667
1984-11-15,4.59,0.15,30.6
1984-11-16,4.63,0.15,30.866666666666667
1984-11-19,4.37,0.15,29.133333333333336
1984-11-20,4.26,0.15,28.4
1984-11-21,4.28,0.15,28.533333333333335
1984-11-23,4.43,0.15,29.53333333333333
1984-11-26,4.56,0.15,30.4
1984-11-27,4.61,0.15,30.733333333333338
1984-11-28,4.69,0.15,31.26666666666667
1984-11-29,4.61,0.15,30.733333333333338
1984-11-30,4.57,0.15,30.46666666666667
1984-12-03,4.65,0.15,31.000000000000004
1984-12-04,4.57,0.15,30.46666666666667
1984-12-05,4.57,0.15,30.46666666666667
1984-12-06,4.44,0.15,29.600000000000005
1984-12-07,4.33,0.15,28.866666666666667
1984-12-10,4.26,0.15,28.4
1984-12-11,4.46,0.15,29.733333333333334
1984-12-12,4.54,0.15,30.26666666666667
1984-12-13,4.5,0.15,30.0
1984-12-14,4.63,0.15,30.866666666666667
1984-12-17,4.81,0.15,32.06666666666666
1984-12-18,4.76,0.15,31.733333333333334
1984-12-19,4.72,0.15,31.466666666666665
1984-12-20,4.67,0.15,31.133333333333333
1984-12-21,4.44,0.15,29.600000000000005
1984-12-24,4.52,0.15,30.133333333333333
1984-12-26,4.44,0.15,29.600000000000005
1984-12-27,4.52,0.15,30.133333333333333
1984-12-28,4.63,0.15,30.866666666666667
1984-12-31,4.63,0.15,30.866666666666667
1985-01-02,4.63,0.15,30.866666666666667
1985-01-03,4.67,0.15,31.133333333333333
1985-01-04,4.59,0.15,30.6
1985-01-07,4.57,0.15,30.46666666666667
1985-01-08,4.48,0.15,29.86666666666667
1985-01-09,4.48,0.15,29.86666666666667
1985-01-10,4.54,0.15,30.26666666666667
1985-01-11,4.74,0.15,31.6
1985-01-14,4.89,0.15,32.6
1985-01-15,4.87,0.15,32.46666666666667
1985-01-16,4.94,0.15,32.93333333333334
1985-01-17,4.94,0.15,32.93333333333334
1985-01-18,4.94,0.15,32.93333333333334
1985-01-21,4.98,0.15,33.2
1985-01-22,4.93,0.15,32.86666666666667
1985-01-23,4.94,0.15,32.93333333333334
1985-01-24,4.96,0.15,33.06666666666667
1985-01-25,4.98,0.15,33.2
1985-01-28,5.11,0.15,34.06666666666667
1985-01-29,5.17,0.15,34.46666666666667
1985-01-30,5.22,0.15,34.8
1985-01-31,5.24,0.15,34.93333333333334
1985-02-01,5.48,0.15,36.53333333333334
1985-02-04,5.52,0.15,36.8
1985-02-05,5.65,0.15,37.66666666666667
1985-02-06,5.91,0.15,39.400000000000006
1985-02-07,5.96,0.15,39.733333333333334
1985-02-08,5.85,0.15,39.0
1985-02-11,6.07,0.15,40.46666666666667
1985-02-12,6.37,0.15,42.46666666666667
1985-02-13,6.37,0.15,42.46666666666667
1985-02-14,6.63,0.15,44.2
1985-02-15,6.63,0.15,44.2
1985-02-19,6.48,0.15,43.2
1985-02-20,6.5,0.15,43.333333333333336
1985-02-21,6.5,0.15,43.333333333333336
1985-02-22,6.41,0.15,42.733333333333334
1985-02-25,6.22,0.15,41.46666666666667
1985-02-26,6.43,0.15,42.86666666666667
1985-02-27,6.63,0.15,44.2
1985-02-28,6.5,0.15,43.333333333333336
1985-03-01,6.52,0.15,43.46666666666667
1985-03-04,6.07,0.15,40.46666666666667
1985-03-05,6.22,0.15,41.46666666666667
1985-03-06,6.19,0.15,41.26666666666667
1985-03-07,6.07,0.15,40.46666666666667
1985-03-08,6.02,0.15,40.13333333333333
1985-03-11,5.96,0.15,39.733333333333334
1985-03-12,6.13,0.15,40.86666666666667
1985-03-13,6.28,0.15,41.86666666666667
1985-03-14,6.33,0.15,42.2
1985-03-15,6.28,0.15,41.86666666666667
1985-03-18,6.19,0.15,41.26666666666667
1985-03-19,6.19,0.15,41.26666666666667
1985-03-20,6.19,0.15,41.26666666666667
1985-03-21,6.22,0.15,41.46666666666667
1985-03-22,6.24,0.15,41.6
1985-03-25,6.22,0.15,41.46666666666667
1985-03-26,6.24,0.15,41.6
1985-03-27,6.31,0.15,42.06666666666666
1985-03-28,6.37,0.15,42.46666666666667
1985-03-29,6.44,0.15,42.93333333333334
1985-04-01,6.56,0.15,43.733333333333334
1985-04-02,6.67,0.15,44.46666666666667
1985-04-03,6.63,0.15,44.2
1985-04-04,6.63,0.15,44.2
1985-04-08,6.63,0.15,44.2
1985-04-09,6.59,0.15,43.93333333333334
1985-04-10,6.54,0.15,43.6
1985-04-11,6.59,0.15,43.93333333333334
1985-04-12,6.91,0.15,46.06666666666667
1985-04-15,6.93,0.15,46.2
1985-04-16,6.98,0.15,46.53333333333334
1985-04-17,7.04,0.15,46.93333333333334
1985-04-18,7.02,0.15,46.8
1985-04-19,6.96,0.15,46.4
1985-04-22,6.89,0.15,45.93333333333333
1985-04-23,6.96,0.15,46.4
1985-04-24,6.94,0.15,46.26666666666667
1985-04-25,6.96,0.15,46.4
1985-04-26,7.11,0.15,47.400000000000006
1985-04-29,7.07,0.15,47.13333333333334
1985-04-30,7.0,0.15,46.66666666666667
1985-05-01,7.02,0.15,46.8
1985-05-02,7.04,0.15,46.93333333333334
1985-05-03,6.93,0.15,46.2
1985-05-06,6.98,0.15,46.53333333333334
1985-05-07,7.11,0.15,47.400000000000006
1985-05-08,7.26,0.15,48.4
1985-05-09,7.15,0.15,47.66666666666667
1985-05-10,7.3,0.15,48.666666666666664
1985-05-13,7.52,0.15,50.13333333333333
1985-05-14,7.57,0.15,50.46666666666667
1985-05-15,7.56,0.15,50.4
1985-05-16,7.52,0.15,50.13333333333333
1985-05-17,7.61,0.15,50.733333333333334
1985-05-20,7.63,0.15,50.86666666666667
1985-05-21,7.65,0.15,51.00000000000001
1985-05-22,7.5,0.15,50.0
1985-05-23,7.44,0.15,49.6
1985-05-24,7.44,0.15,49.6
1985-05-28,7.46,0.15,49.733333333333334
1985-05-29,7.39,0.15,49.266666666666666
1985-05-30,7.19,0.15,47.93333333333334
1985-05-31,6.98,0.15,46.53333333333334
1985-06-03,6.78,0.15,45.2
1985-06-04,6.98,0.15,46.53333333333334
1985-06-05,6.96,0.15,46.4
1985-06-06,7.04,0.15,46.93333333333334
1985-06-07,7.02,0.15,46.8
1985-06-10,7.02,0.15,46.8
1985-06-11,7.0,0.15,46.66666666666667
1985-06-12,6.96,0.15,46.4
1985-06-13,6.78,0.15,45.2
1985-06-14,6.78,0.15,45.2
1985-06-17,6.81,0.15,45.4
1985-06-18,6.93,0.15,46.2
1985-06-19,6.74,0.15,44.93333333333334
1985-06-20,6.67,0.15,44.46666666666667
1985-06-21,6.81,0.15,45.4
1985-06-24,6.74,0.15,44.93333333333334
1985-06-25,6.85,0.15,45.666666666666664
1985-06-26,6.94,0.15,46.26666666666667
1985-06-27,6.96,0.15,46.4
1985-06-28,7.13,0.15,47.53333333333333
1985-07-01,7.26,0.15,48.4
1985-07-02,7.22,0.15,48.13333333333333
1985-07-03,7.33,0.15,48.86666666666667
1985-07-05,7.37,0.15,49.13333333333333
1985-07-08,7.37,0.15,49.13333333333333
1985-07-09,7.19,0.15,47.93333333333334
1985-07-10,7.22,0.15,48.13333333333333
1985-07-11,7.22,0.15,48.13333333333333
1985-07-12,7.26,0.15,48.4
1985-07-15,7.28,0.15,48.53333333333334
1985-07-16,7.31,0.15,48.733333333333334
1985-07-17,7.5,0.15,50.0
1985-07-18,7.44,0.15,49.6
1985-07-19,7.46,0.15,49.733333333333334
1985-07-22,7.43,0.15,49.53333333333333
1985-07-23,7.43,0.15,49.53333333333333
1985-07-24,7.26,0.15,48.4
1985-07-25,7.17,0.15,47.800000000000004
1985-07-26,7.17,0.15,47.800000000000004
1985-07-29,6.93,0.15,46.2
1985-07-30,6.98,0.15,46.53333333333334
1985-07-31,7.06,0.15,47.06666666666666
1985-08-01,6.96,0.15,46.4
1985-08-02,7.0,0.15,46.66666666666667
1985-08-05,7.04,0.15,46.93333333333334
1985-08-06,6.93,0.15,46.2
1985-08-07,6.83,0.15,45.53333333333334
1985-08-08,6.78,0.15,45.2
1985-08-09,6.72,0.15,44.8
1985-08-12,6.54,0.15,43.6
1985-08-13,6.24,0.15,41.6
1985-08-14,6.46,0.15,43.06666666666667
1985-08-15,6.48,0.15,43.2
1985-08-16,6.48,0.15,43.2
1985-08-19,6.48,0.15,43.2
1985-08-20,6.46,0.15,43.06666666666667
1985-08-21,6.48,0.15,43.2
1985-08-22,6.56,0.15,43.733333333333334
1985-08-23,6.57,0.15,43.800000000000004
1985-08-26,6.59,0.15,43.93333333333334
