date,FFIV,FFIV_EPS,PE Ratio
2015-08-06,129.85,1.29,100.65891472868216
2015-08-07,130.36,1.29,101.05426356589147
2015-08-10,132.34,1.29,102.5891472868217
2015-08-11,131.37,1.29,101.83720930232558
2015-08-12,132.71,1.29,102.87596899224806
2015-08-13,131.63,1.29,102.03875968992247
2015-08-14,132.61,1.29,102.7984496124031
2015-08-17,133.86,1.29,103.76744186046513
2015-08-18,133.0,1.29,103.10077519379844
2015-08-19,132.75,1.29,102.90697674418604
2015-08-20,126.56,1.29,98.10852713178295
2015-08-21,122.51,1.29,94.96899224806202
2015-08-24,117.47,1.29,91.06201550387597
2015-08-25,117.47,1.29,91.06201550387597
2015-08-26,122.45,1.29,94.92248062015504
2015-08-27,122.79,1.29,95.18604651162791
2015-08-28,122.97,1.29,95.32558139534883
2015-08-31,121.41,1.29,94.11627906976743
2015-09-01,118.39,1.29,91.7751937984496
2015-09-02,121.0,1.29,93.7984496124031
2015-09-03,121.24,1.29,93.984496124031
2015-09-04,118.84,1.29,92.12403100775194
2015-09-08,121.71,1.29,94.34883720930232
2015-09-09,119.89,1.29,92.93798449612403
2015-09-10,119.74,1.29,92.82170542635659
2015-09-11,118.17,1.29,91.6046511627907
2015-09-14,117.09,1.29,90.76744186046511
2015-09-15,118.17,1.29,91.6046511627907
2015-09-16,119.12,1.29,92.34108527131784
2015-09-17,118.22,1.29,91.64341085271317
2015-09-18,115.18,1.29,89.28682170542636
2015-09-21,115.81,1.29,89.7751937984496
2015-09-22,113.3,1.29,87.82945736434108
2015-09-23,113.9,1.29,88.29457364341086
2015-09-24,115.87,1.29,89.82170542635659
2015-09-25,114.77,1.29,88.96899224806201
2015-09-28,114.08,1.29,88.43410852713178
2015-09-29,115.0,1.29,89.14728682170542
2015-09-30,115.8,1.29,89.76744186046511
2015-10-01,116.97,1.29,90.67441860465117
2015-10-02,119.83,1.29,92.89147286821705
2015-10-05,122.94,1.29,95.30232558139535
2015-10-06,117.96,1.29,91.44186046511628
2015-10-07,118.61,1.29,91.94573643410853
2015-10-08,118.93,1.29,92.1937984496124
2015-10-09,119.27,1.29,92.45736434108527
2015-10-12,119.4,1.29,92.55813953488372
2015-10-13,120.62,1.29,93.50387596899225
2015-10-14,117.47,1.29,91.06201550387597
2015-10-15,116.63,1.29,90.41085271317829
2015-10-16,118.31,1.29,91.71317829457364
2015-10-19,118.51,1.29,91.86821705426357
2015-10-20,119.98,1.29,93.0077519379845
2015-10-21,117.07,1.29,90.75193798449611
2015-10-22,120.54,1.29,93.44186046511628
2015-10-23,119.5,1.29,92.63565891472868
2015-10-26,119.94,1.29,92.9767441860465
2015-10-27,120.29,1.29,93.24806201550388
2015-10-28,121.34,1.29,94.06201550387597
2015-10-29,110.08,1.29,85.33333333333333
2015-10-30,110.2,1.29,85.42635658914729
2015-11-02,110.65,1.29,85.77519379844962
2015-11-03,112.78,1.29,87.42635658914729
2015-11-04,111.01,1.29,86.05426356589147
2015-11-05,109.6,1.29,84.96124031007751
2015-11-06,109.67,1.36,80.63970588235294
2015-11-09,109.5,1.36,80.51470588235294
2015-11-10,107.38,1.36,78.95588235294117
2015-11-11,107.87,1.36,79.31617647058823
2015-11-12,106.31,1.36,78.16911764705883
2015-11-13,101.97,1.36,74.97794117647058
2015-11-16,104.93,1.36,77.15441176470588
2015-11-17,104.02,1.36,76.48529411764704
2015-11-18,104.13,1.36,76.56617647058823
2015-11-19,103.47,1.36,76.08088235294117
2015-11-20,103.59,1.36,76.16911764705883
2015-11-23,102.85,1.36,75.62499999999999
2015-11-24,102.82,1.36,75.60294117647058
2015-11-25,102.79,1.36,75.58088235294117
2015-11-27,103.0,1.36,75.73529411764706
2015-11-30,103.0,1.36,75.73529411764706
2015-12-01,103.99,1.36,76.46323529411764
2015-12-02,104.82,1.36,77.0735294117647
2015-12-03,102.42,1.36,75.30882352941175
2015-12-04,104.61,1.36,76.91911764705881
2015-12-07,104.01,1.36,76.47794117647058
2015-12-08,103.45,1.36,76.06617647058823
2015-12-09,100.34,1.36,73.77941176470588
2015-12-10,99.06,1.36,72.83823529411764
2015-12-11,97.56,1.36,71.73529411764706
2015-12-14,96.31,1.36,70.81617647058823
2015-12-15,99.75,1.36,73.34558823529412
2015-12-16,100.5,1.36,73.8970588235294
2015-12-17,98.94,1.36,72.75
2015-12-18,97.63,1.36,71.78676470588235
2015-12-21,97.39,1.36,71.61029411764706
2015-12-22,97.44,1.36,71.6470588235294
2015-12-23,97.69,1.36,71.83088235294117
2015-12-24,97.44,1.36,71.6470588235294
2015-12-28,97.0,1.36,71.3235294117647
2015-12-29,97.55,1.36,71.72794117647058
2015-12-30,98.06,1.36,72.10294117647058
2015-12-31,96.96,1.36,71.29411764705881
2016-01-04,96.93,1.36,71.2720588235294
2016-01-05,96.52,1.36,70.97058823529412
2016-01-06,95.02,1.36,69.86764705882352
2016-01-07,91.82,1.36,67.51470588235293
2016-01-08,92.13,1.36,67.74264705882352
2016-01-11,93.52,1.36,68.76470588235293
2016-01-12,92.61,1.36,68.09558823529412
2016-01-13,94.0,1.36,69.11764705882352
2016-01-14,94.16,1.36,69.23529411764706
2016-01-15,93.52,1.36,68.76470588235293
2016-01-19,93.5,1.36,68.75
2016-01-20,90.02,1.36,66.19117647058823
2016-01-21,89.51,1.36,65.81617647058823
2016-01-22,93.77,1.36,68.9485294117647
2016-01-25,93.92,1.36,69.05882352941177
2016-01-26,96.41,1.36,70.88970588235293
2016-01-27,95.34,1.28,74.484375
2016-01-28,92.5,1.28,72.265625
2016-01-29,93.78,1.28,73.265625
2016-02-01,94.01,1.28,73.4453125
2016-02-02,90.93,1.28,71.0390625
2016-02-03,91.19,1.28,71.2421875
2016-02-04,92.05,1.28,71.9140625
2016-02-05,90.22,1.28,70.484375
2016-02-08,88.18,1.28,68.890625
2016-02-09,87.61,1.28,68.4453125
2016-02-10,87.55,1.28,68.3984375
2016-02-11,86.96,1.28,67.9375
2016-02-12,87.83,1.28,68.6171875
2016-02-16,89.51,1.28,69.9296875
2016-02-17,91.52,1.28,71.5
2016-02-18,91.87,1.28,71.7734375
2016-02-19,92.67,1.28,72.3984375
2016-02-22,94.57,1.28,73.8828125
2016-02-23,93.53,1.28,73.0703125
2016-02-24,94.3,1.28,73.671875
2016-02-25,95.95,1.28,74.9609375
2016-02-26,97.12,1.28,75.875
2016-02-29,96.17,1.28,75.1328125
2016-03-01,98.66,1.28,77.078125
2016-03-02,100.14,1.28,78.234375
2016-03-03,100.47,1.28,78.4921875
2016-03-04,99.79,1.28,77.9609375
2016-03-07,100.87,1.28,78.8046875
2016-03-08,99.77,1.28,77.9453125
2016-03-09,99.79,1.28,77.9609375
2016-03-10,98.46,1.28,76.921875
2016-03-11,100.66,1.28,78.640625
2016-03-14,99.43,1.28,77.6796875
2016-03-15,99.0,1.28,77.34375
2016-03-16,99.78,1.28,77.953125
2016-03-17,100.93,1.28,78.8515625
2016-03-18,102.31,1.28,79.9296875
2016-03-21,103.01,1.28,80.4765625
2016-03-22,104.36,1.28,81.53125
2016-03-23,102.99,1.28,80.4609375
2016-03-24,103.14,1.28,80.578125
2016-03-28,103.4,1.28,80.78125
2016-03-29,104.68,1.28,81.78125
2016-03-30,105.47,1.28,82.3984375
2016-03-31,105.85,1.28,82.6953125
2016-04-01,105.58,1.28,82.484375
2016-04-04,104.67,1.28,81.7734375
2016-04-05,103.34,1.28,80.734375
2016-04-06,103.89,1.28,81.1640625
2016-04-07,97.72,1.28,76.34375
2016-04-08,97.45,1.28,76.1328125
2016-04-11,97.28,1.28,76.0
2016-04-12,95.19,1.28,74.3671875
2016-04-13,97.15,1.28,75.8984375
2016-04-14,96.85,1.28,75.6640625
2016-04-15,95.61,1.28,74.6953125
2016-04-18,96.9,1.28,75.703125
2016-04-19,95.76,1.28,74.8125
2016-04-20,97.16,1.28,75.90625
2016-04-21,102.54,1.28,80.109375
2016-04-22,104.52,1.28,81.65625
2016-04-25,105.31,1.28,82.2734375
2016-04-26,105.37,1.28,82.3203125
2016-04-27,106.9,1.2,89.08333333333334
2016-04-28,104.24,1.2,86.86666666666666
2016-04-29,104.75,1.2,87.29166666666667
2016-05-02,103.65,1.2,86.37500000000001
2016-05-03,100.96,1.2,84.13333333333333
2016-05-04,100.95,1.2,84.125
2016-05-05,100.58,1.2,83.81666666666666
2016-05-06,100.64,1.2,83.86666666666667
2016-05-09,101.86,1.2,84.88333333333334
2016-05-10,104.34,1.2,86.95
2016-05-11,103.7,1.2,86.41666666666667
2016-05-12,104.5,1.2,87.08333333333334
2016-05-13,105.9,1.2,88.25000000000001
2016-05-16,107.33,1.2,89.44166666666666
2016-05-17,103.83,1.2,86.525
2016-05-18,105.62,1.2,88.01666666666668
2016-05-19,104.84,1.2,87.36666666666667
2016-05-20,106.64,1.2,88.86666666666667
2016-05-23,106.65,1.2,88.87500000000001
2016-05-24,108.64,1.2,90.53333333333333
2016-05-25,109.65,1.2,91.37500000000001
2016-05-26,109.01,1.2,90.84166666666667
2016-05-27,108.81,1.2,90.67500000000001
2016-05-31,110.2,1.2,91.83333333333334
2016-06-01,109.49,1.2,91.24166666666666
2016-06-02,110.84,1.2,92.36666666666667
2016-06-03,110.22,1.2,91.85000000000001
2016-06-06,110.04,1.2,91.7
2016-06-07,123.94,1.2,103.28333333333333
2016-06-08,120.35,1.2,100.29166666666667
2016-06-09,119.68,1.2,99.73333333333335
2016-06-10,119.41,1.2,99.50833333333334
2016-06-13,118.48,1.2,98.73333333333333
2016-06-14,118.08,1.2,98.4
2016-06-15,119.15,1.2,99.29166666666667
2016-06-16,119.03,1.2,99.19166666666668
2016-06-17,118.56,1.2,98.80000000000001
2016-06-20,119.25,1.2,99.375
2016-06-21,119.29,1.2,99.40833333333335
2016-06-22,118.61,1.2,98.84166666666667
2016-06-23,121.44,1.2,101.2
2016-06-24,113.4,1.2,94.50000000000001
2016-06-27,108.64,1.2,90.53333333333333
2016-06-28,110.31,1.2,91.92500000000001
2016-06-29,112.52,1.2,93.76666666666667
2016-06-30,113.84,1.2,94.86666666666667
2016-07-01,113.52,1.2,94.6
2016-07-05,112.51,1.2,93.75833333333334
2016-07-06,113.79,1.2,94.825
2016-07-07,113.77,1.2,94.80833333333334
2016-07-08,117.13,1.2,97.60833333333333
2016-07-11,116.85,1.2,97.375
2016-07-12,117.81,1.2,98.17500000000001
2016-07-13,116.36,1.2,96.96666666666667
2016-07-14,116.25,1.2,96.875
2016-07-15,116.37,1.2,96.97500000000001
2016-07-18,115.82,1.2,96.51666666666667
2016-07-19,120.6,1.2,100.5
2016-07-20,121.47,1.2,101.22500000000001
2016-07-21,121.86,1.2,101.55
2016-07-22,123.24,1.2,102.7
2016-07-25,123.79,1.2,103.15833333333335
2016-07-26,124.06,1.2,103.38333333333334
2016-07-27,123.09,1.36,90.50735294117646
2016-07-28,123.05,1.36,90.47794117647058
2016-07-29,123.42,1.36,90.75
2016-08-01,123.7,1.36,90.95588235294117
2016-08-02,122.91,1.36,90.37499999999999
2016-08-03,123.47,1.36,90.78676470588235
2016-08-04,123.33,1.36,90.68382352941175
2016-08-05,125.65,1.36,92.38970588235294
2016-08-08,126.66,1.36,93.13235294117646
2016-08-09,126.43,1.36,92.96323529411765
2016-08-10,126.1,1.36,92.7205882352941
2016-08-11,125.03,1.36,91.93382352941175
2016-08-12,124.8,1.36,91.76470588235293
2016-08-15,124.75,1.36,91.72794117647058
2016-08-16,123.39,1.36,90.72794117647058
2016-08-17,123.32,1.36,90.67647058823528
2016-08-18,123.66,1.36,90.92647058823529
2016-08-19,124.24,1.36,91.35294117647058
2016-08-22,123.98,1.36,91.16176470588235
2016-08-23,124.91,1.36,91.8455882352941
2016-08-24,124.39,1.36,91.46323529411764
2016-08-25,124.38,1.36,91.45588235294116
2016-08-26,124.04,1.36,91.20588235294117
2016-08-29,124.81,1.36,91.7720588235294
2016-08-30,124.36,1.36,91.44117647058823
2016-08-31,122.73,1.36,90.24264705882352
2016-09-01,123.64,1.36,90.91176470588235
2016-09-02,123.89,1.36,91.09558823529412
2016-09-06,124.43,1.36,91.49264705882352
2016-09-07,120.42,1.36,88.54411764705881
2016-09-08,119.7,1.36,88.01470588235294
2016-09-09,118.05,1.36,86.80147058823529
2016-09-12,118.76,1.36,87.32352941176471
2016-09-13,116.84,1.36,85.91176470588235
2016-09-14,117.94,1.36,86.72058823529412
2016-09-15,119.02,1.36,87.51470588235293
2016-09-16,118.55,1.36,87.16911764705881
2016-09-19,118.91,1.36,87.43382352941175
2016-09-20,118.45,1.36,87.09558823529412
2016-09-21,119.34,1.36,87.75
2016-09-22,121.25,1.36,89.15441176470587
2016-09-23,120.49,1.36,88.5955882352941
2016-09-26,119.45,1.36,87.83088235294117
2016-09-27,122.86,1.36,90.33823529411764
2016-09-28,124.03,1.36,91.1985294117647
2016-09-29,123.4,1.36,90.73529411764706
2016-09-30,124.64,1.36,91.6470588235294
2016-10-03,124.38,1.36,91.45588235294116
2016-10-04,124.74,1.36,91.7205882352941
2016-10-05,125.5,1.36,92.27941176470587
2016-10-06,124.94,1.36,91.86764705882352
2016-10-07,124.14,1.36,91.27941176470587
2016-10-10,123.23,1.36,90.61029411764706
2016-10-11,121.81,1.36,89.56617647058823
2016-10-12,117.8,1.36,86.61764705882352
2016-10-13,116.13,1.36,85.38970588235293
2016-10-14,116.74,1.36,85.83823529411764
2016-10-17,116.4,1.36,85.58823529411765
2016-10-18,117.56,1.36,86.44117647058823
2016-10-19,118.75,1.36,87.31617647058823
2016-10-20,118.09,1.36,86.83088235294117
2016-10-21,118.07,1.36,86.81617647058822
2016-10-24,118.76,1.36,87.32352941176471
2016-10-25,117.22,1.36,86.19117647058823
2016-10-26,119.54,1.36,87.8970588235294
2016-10-27,130.99,1.36,96.31617647058823
2016-10-28,134.66,1.36,99.01470588235293
2016-10-31,138.21,1.36,101.625
2016-11-01,136.98,1.36,100.7205882352941
2016-11-02,135.32,1.36,99.49999999999999
2016-11-03,137.81,1.36,101.33088235294117
2016-11-04,135.73,1.64,82.76219512195122
2016-11-07,136.45,1.64,83.20121951219512
2016-11-08,137.77,1.64,84.00609756097562
2016-11-09,140.23,1.64,85.5060975609756
2016-11-10,139.85,1.64,85.27439024390245
2016-11-11,141.15,1.64,86.06707317073172
2016-11-14,141.95,1.64,86.55487804878048
2016-11-15,143.44,1.64,87.46341463414635
2016-11-16,142.7,1.64,87.01219512195122
2016-11-17,143.91,1.64,87.75
2016-11-18,142.01,1.64,86.59146341463415
2016-11-21,143.77,1.64,87.66463414634147
2016-11-22,143.75,1.64,87.65243902439025
2016-11-23,143.9,1.64,87.7439024390244
2016-11-25,144.12,1.64,87.87804878048782
2016-11-28,142.61,1.64,86.95731707317074
2016-11-29,142.81,1.64,87.07926829268294
2016-11-30,140.75,1.64,85.82317073170732
2016-12-01,139.36,1.64,84.97560975609757
2016-12-02,138.99,1.64,84.75000000000001
2016-12-05,140.33,1.64,85.56707317073172
2016-12-06,140.86,1.64,85.89024390243904
2016-12-07,141.16,1.64,86.07317073170732
2016-12-08,142.83,1.64,87.09146341463416
2016-12-09,142.54,1.64,86.91463414634147
2016-12-12,141.22,1.64,86.10975609756098
2016-12-13,142.36,1.64,86.8048780487805
2016-12-14,144.08,1.64,87.85365853658539
2016-12-15,145.54,1.64,88.7439024390244
2016-12-16,144.64,1.64,88.1951219512195
2016-12-19,145.15,1.64,88.50609756097562
2016-12-20,146.56,1.64,89.3658536585366
2016-12-21,146.11,1.64,89.09146341463416
2016-12-22,144.24,1.64,87.95121951219514
2016-12-23,145.45,1.64,88.6890243902439
2016-12-27,145.33,1.64,88.6158536585366
2016-12-28,144.06,1.64,87.84146341463415
2016-12-29,144.92,1.64,88.36585365853658
2016-12-30,144.72,1.64,88.2439024390244
2017-01-03,144.8,1.64,88.29268292682929
2017-01-04,145.46,1.64,88.69512195121952
2017-01-05,144.42,1.64,88.0609756097561
2017-01-06,144.45,1.64,88.07926829268293
2017-01-09,144.15,1.64,87.89634146341464
2017-01-10,144.24,1.64,87.95121951219514
2017-01-11,144.03,1.64,87.82317073170732
2017-01-12,142.99,1.64,87.18902439024392
2017-01-13,143.37,1.64,87.42073170731707
2017-01-17,141.63,1.64,86.35975609756098
2017-01-18,142.84,1.64,87.09756097560977
2017-01-19,142.54,1.64,86.91463414634147
2017-01-20,142.1,1.64,86.64634146341463
2017-01-23,141.14,1.64,86.0609756097561
2017-01-24,144.15,1.64,87.89634146341464
2017-01-25,145.75,1.64,88.8719512195122
2017-01-26,133.72,1.64,81.53658536585367
2017-01-27,135.54,1.64,82.64634146341463
2017-01-30,134.69,1.64,82.1280487804878
2017-01-31,134.03,1.64,81.72560975609757
2017-02-01,132.34,1.44,91.90277777777779
2017-02-02,134.45,1.44,93.36805555555556
2017-02-03,136.23,1.44,94.60416666666666
2017-02-06,136.68,1.44,94.91666666666667
2017-02-07,138.57,1.44,96.22916666666667
2017-02-08,138.88,1.44,96.44444444444444
2017-02-09,139.73,1.44,97.03472222222221
2017-02-10,139.69,1.44,97.00694444444444
2017-02-13,140.47,1.44,97.54861111111111
2017-02-14,141.1,1.44,97.98611111111111
2017-02-15,143.13,1.44,99.39583333333333
2017-02-16,143.24,1.44,99.47222222222223
2017-02-17,143.35,1.44,99.54861111111111
2017-02-21,145.05,1.44,100.72916666666667
2017-02-22,144.84,1.44,100.58333333333334
2017-02-23,144.2,1.44,100.13888888888889
2017-02-24,144.41,1.44,100.28472222222223
2017-02-27,143.61,1.44,99.72916666666669
2017-02-28,143.27,1.44,99.49305555555557
2017-03-01,145.08,1.44,100.75000000000001
2017-03-02,142.1,1.44,98.68055555555556
2017-03-03,142.87,1.44,99.21527777777779
2017-03-06,141.34,1.44,98.15277777777779
2017-03-07,143.6,1.44,99.72222222222223
2017-03-08,142.88,1.44,99.22222222222223
2017-03-09,143.76,1.44,99.83333333333333
2017-03-10,145.93,1.44,101.34027777777779
2017-03-13,146.29,1.44,101.59027777777777
2017-03-14,145.13,1.44,100.78472222222223
2017-03-15,146.48,1.44,101.72222222222221
2017-03-16,147.82,1.44,102.65277777777777
2017-03-17,148.79,1.44,103.32638888888889
2017-03-20,148.75,1.44,103.29861111111111
2017-03-21,145.77,1.44,101.22916666666667
2017-03-22,145.69,1.44,101.17361111111111
2017-03-23,146.55,1.44,101.77083333333334
2017-03-24,146.57,1.44,101.78472222222221
2017-03-27,146.52,1.44,101.75000000000001
2017-03-28,147.13,1.44,102.17361111111111
2017-03-29,142.1,1.44,98.68055555555556
2017-03-30,142.48,1.44,98.94444444444444
2017-03-31,142.57,1.44,99.00694444444444
2017-04-03,141.02,1.44,97.93055555555557
2017-04-04,139.43,1.44,96.8263888888889
2017-04-05,138.09,1.44,95.89583333333334
2017-04-06,138.3,1.44,96.04166666666667
2017-04-07,137.03,1.44,95.15972222222223
2017-04-10,136.86,1.44,95.04166666666669
2017-04-11,136.68,1.44,94.91666666666667
2017-04-12,134.88,1.44,93.66666666666667
2017-04-13,134.43,1.44,93.35416666666667
2017-04-17,135.98,1.44,94.43055555555556
2017-04-18,135.43,1.44,94.04861111111111
2017-04-19,135.93,1.44,94.39583333333334
2017-04-20,136.87,1.44,95.04861111111111
2017-04-21,136.54,1.44,94.81944444444444
2017-04-24,137.93,1.44,95.78472222222223
2017-04-25,138.19,1.44,95.96527777777779
2017-04-26,137.3,1.44,95.34722222222223
2017-04-27,126.99,1.44,88.1875
2017-04-28,129.13,1.44,89.67361111111111
2017-05-01,127.4,1.44,88.47222222222223
2017-05-02,127.5,1.44,88.54166666666667
2017-05-03,126.99,1.44,88.1875
2017-05-04,126.42,1.44,87.79166666666667
2017-05-05,128.57,1.44,89.28472222222221
2017-05-08,129.76,1.44,90.11111111111111
2017-05-09,130.84,1.44,90.86111111111111
2017-05-10,131.6,1.43,92.02797202797203
2017-05-11,129.94,1.43,90.86713286713287
2017-05-12,129.16,1.43,90.32167832167832
2017-05-15,131.72,1.43,92.11188811188812
2017-05-16,131.38,1.43,91.87412587412588
2017-05-17,127.87,1.43,89.41958041958043
2017-05-18,125.9,1.43,88.04195804195805
2017-05-19,127.15,1.43,88.91608391608392
2017-05-22,128.55,1.43,89.89510489510491
2017-05-23,125.99,1.43,88.1048951048951
2017-05-24,126.85,1.43,88.7062937062937
2017-05-25,127.58,1.43,89.21678321678321
2017-05-26,127.16,1.43,88.92307692307692
2017-05-30,128.0,1.43,89.51048951048952
2017-05-31,128.13,1.43,89.6013986013986
2017-06-01,130.09,1.43,90.97202797202797
2017-06-02,129.31,1.43,90.42657342657343
2017-06-05,129.66,1.43,90.67132867132867
2017-06-06,129.52,1.43,90.57342657342659
2017-06-07,127.97,1.43,89.4895104895105
2017-06-08,130.83,1.43,91.48951048951051
2017-06-09,129.3,1.43,90.41958041958043
2017-06-12,128.68,1.43,89.986013986014
2017-06-13,130.14,1.43,91.006993006993
2017-06-14,129.78,1.43,90.75524475524476
2017-06-15,129.35,1.43,90.45454545454545
2017-06-16,129.19,1.43,90.34265734265735
2017-06-19,130.63,1.43,91.34965034965035
2017-06-20,128.85,1.43,90.1048951048951
2017-06-21,128.99,1.43,90.20279720279721
2017-06-22,128.95,1.43,90.17482517482517
2017-06-23,129.99,1.43,90.9020979020979
2017-06-26,129.04,1.43,90.23776223776224
2017-06-27,127.8,1.43,89.37062937062937
2017-06-28,128.95,1.43,90.17482517482517
2017-06-29,127.32,1.43,89.03496503496504
2017-06-30,127.06,1.43,88.85314685314685
2017-07-03,127.81,1.43,89.37762237762239
2017-07-05,128.91,1.43,90.14685314685315
2017-07-06,127.15,1.43,88.91608391608392
2017-07-07,127.63,1.43,89.25174825174825
2017-07-10,127.88,1.43,89.42657342657343
2017-07-11,128.65,1.43,89.96503496503497
2017-07-12,129.35,1.43,90.45454545454545
2017-07-13,128.29,1.43,89.7132867132867
2017-07-14,123.84,1.43,86.60139860139861
2017-07-17,126.58,1.43,88.51748251748252
2017-07-18,126.63,1.43,88.55244755244755
2017-07-19,127.64,1.43,89.25874125874127
2017-07-20,127.24,1.43,88.97902097902097
2017-07-21,126.9,1.43,88.74125874125875
2017-07-24,126.79,1.43,88.66433566433567
2017-07-25,128.02,1.43,89.52447552447553
2017-07-26,128.2,1.43,89.65034965034964
2017-07-27,119.02,1.43,83.23076923076923
2017-07-28,121.72,1.43,85.11888111888112
2017-07-31,120.75,1.43,84.44055944055944
2017-08-01,121.15,1.43,84.72027972027973
2017-08-02,119.08,1.52,78.34210526315789
2017-08-03,119.63,1.52,78.70394736842105
2017-08-04,119.78,1.52,78.80263157894737
2017-08-07,120.05,1.52,78.98026315789474
2017-08-08,118.62,1.52,78.03947368421053
2017-08-09,118.63,1.52,78.04605263157895
2017-08-10,116.41,1.52,76.58552631578947
2017-08-11,117.82,1.52,77.51315789473684
2017-08-14,119.01,1.52,78.29605263157895
2017-08-15,118.56,1.52,78.0
2017-08-16,118.63,1.52,78.04605263157895
2017-08-17,117.81,1.52,77.50657894736842
2017-08-18,116.48,1.52,76.63157894736842
2017-08-21,116.11,1.52,76.38815789473684
2017-08-22,116.95,1.52,76.9407894736842
2017-08-23,115.93,1.52,76.26973684210526
2017-08-24,117.52,1.52,77.3157894736842
2017-08-25,117.6,1.52,77.36842105263158
2017-08-28,117.71,1.52,77.4407894736842
2017-08-29,117.74,1.52,77.46052631578947
2017-08-30,118.64,1.52,78.05263157894737
2017-08-31,119.38,1.52,78.53947368421052
2017-09-01,118.57,1.52,78.00657894736841
2017-09-05,116.45,1.52,76.61184210526316
2017-09-06,116.58,1.52,76.69736842105263
2017-09-07,115.66,1.52,76.09210526315789
2017-09-08,115.56,1.52,76.02631578947368
2017-09-11,117.55,1.52,77.33552631578947
2017-09-12,117.58,1.52,77.35526315789474
2017-09-13,116.54,1.52,76.67105263157895
2017-09-14,116.91,1.52,76.91447368421052
2017-09-15,116.62,1.52,76.72368421052632
2017-09-18,116.9,1.52,76.90789473684211
2017-09-19,116.76,1.52,76.81578947368422
2017-09-20,116.83,1.52,76.86184210526315
2017-09-21,117.71,1.52,77.4407894736842
2017-09-22,119.73,1.52,78.76973684210526
2017-09-25,118.81,1.52,78.16447368421052
2017-09-26,118.61,1.52,78.03289473684211
2017-09-27,121.06,1.52,79.64473684210526
2017-09-28,121.43,1.52,79.88815789473685
2017-09-29,120.56,1.52,79.3157894736842
2017-10-02,123.72,1.52,81.39473684210526
2017-10-03,117.82,1.52,77.51315789473684
2017-10-04,119.35,1.52,78.51973684210526
2017-10-05,120.1,1.52,79.01315789473684
2017-10-06,119.0,1.52,78.28947368421052
2017-10-09,116.3,1.52,76.51315789473684
2017-10-10,116.4,1.52,76.57894736842105
2017-10-11,115.99,1.52,76.30921052631578
2017-10-12,115.69,1.52,76.11184210526315
2017-10-13,116.7,1.52,76.77631578947368
2017-10-16,115.79,1.52,76.17763157894737
2017-10-17,116.28,1.52,76.5
2017-10-18,116.74,1.52,76.80263157894737
2017-10-19,117.39,1.52,77.23026315789474
2017-10-20,119.48,1.52,78.60526315789474
2017-10-23,118.27,1.52,77.80921052631578
2017-10-24,119.15,1.52,78.38815789473685
2017-10-25,119.31,1.52,78.49342105263158
2017-10-26,124.05,1.52,81.61184210526315
2017-10-27,121.18,1.52,79.72368421052632
2017-10-30,119.63,1.52,78.70394736842105
2017-10-31,121.27,1.52,79.7828947368421
2017-11-01,120.6,1.52,79.34210526315789
2017-11-02,121.01,1.52,79.61184210526316
2017-11-03,119.65,2.31,51.7965367965368
2017-11-06,120.2,2.31,52.03463203463203
2017-11-07,120.13,2.31,52.004329004329
2017-11-08,121.34,2.31,52.52813852813853
2017-11-09,120.96,2.31,52.36363636363636
2017-11-10,119.71,2.31,51.82251082251082
2017-11-13,120.85,2.31,52.316017316017316
2017-11-14,121.22,2.31,52.476190476190474
2017-11-15,119.79,2.31,51.85714285714286
2017-11-16,122.06,2.31,52.83982683982684
2017-11-17,123.58,2.31,53.497835497835496
2017-11-20,122.54,2.31,53.04761904761905
2017-11-21,122.45,2.31,53.00865800865801
2017-11-22,122.02,2.31,52.82251082251082
2017-11-24,123.19,2.31,53.32900432900433
2017-11-27,123.7,2.31,53.54978354978355
2017-11-28,126.67,2.31,54.83549783549783
2017-11-29,129.86,2.31,56.21645021645022
2017-11-30,134.2,2.31,58.09523809523809
2017-12-01,132.71,2.31,57.45021645021645
2017-12-04,132.53,2.31,57.37229437229437
2017-12-05,132.6,2.31,57.4025974025974
2017-12-06,131.47,2.31,56.913419913419915
2017-12-07,131.83,2.31,57.06926406926407
2017-12-08,132.74,2.31,57.46320346320346
2017-12-11,133.15,2.31,57.64069264069264
2017-12-12,135.49,2.31,58.65367965367965
2017-12-13,131.0,2.31,56.70995670995671
2017-12-14,130.23,2.31,56.37662337662337
2017-12-15,131.06,2.31,56.73593073593074
2017-12-18,131.87,2.31,57.086580086580085
2017-12-19,131.51,2.31,56.93073593073593
2017-12-20,131.45,2.31,56.9047619047619
2017-12-21,132.36,2.31,57.2987012987013
2017-12-22,132.37,2.31,57.303030303030305
2017-12-26,131.26,2.31,56.822510822510814
2017-12-27,131.75,2.31,57.03463203463203
2017-12-28,132.08,2.31,57.17748917748918
2017-12-29,131.22,2.31,56.8051948051948
2018-01-02,132.58,2.31,57.3939393939394
2018-01-03,134.04,2.31,58.02597402597402
2018-01-04,137.12,2.31,59.35930735930736
2018-01-05,136.18,2.31,58.952380952380956
2018-01-08,137.62,2.31,59.57575757575758
2018-01-09,137.84,2.31,59.67099567099567
2018-01-10,139.0,2.31,60.17316017316017
2018-01-11,139.77,2.31,60.50649350649351
2018-01-12,141.81,2.31,61.38961038961039
2018-01-16,140.52,2.31,60.83116883116883
2018-01-17,139.55,2.31,60.41125541125542
2018-01-18,138.0,2.31,59.74025974025974
