date,ADSK,ADSK_EPS,PE Ratio
1989-09-27,4.84,,
1989-09-28,4.97,,
1989-09-29,5.06,,
1989-10-02,5.19,,
1989-10-03,5.19,,
1989-10-04,5.06,,
1989-10-05,5.22,,
1989-10-06,5.16,,
1989-10-09,5.31,,
1989-10-10,5.38,,
1989-10-11,5.25,,
1989-10-12,5.19,,
1989-10-13,4.94,,
1989-10-16,4.95,,
1989-10-17,5.16,,
1989-10-18,5.09,,
1989-10-19,5.25,,
1989-10-20,5.25,,
1989-10-23,5.19,,
1989-10-24,5.13,,
1989-10-25,4.97,,
1989-10-26,4.78,,
1989-10-27,4.72,,
1989-10-30,4.81,,
1989-10-31,4.94,,
1989-11-01,4.88,,
1989-11-02,4.69,,
1989-11-03,4.53,,
1989-11-06,4.41,,
1989-11-07,4.66,,
1989-11-08,4.78,,
1989-11-09,4.88,,
1989-11-10,4.88,,
1989-11-13,4.88,,
1989-11-14,4.81,,
1989-11-15,4.88,,
1989-11-16,4.88,,
1989-11-17,4.88,,
1989-11-20,5.0,,
1989-11-21,4.91,,
1989-11-22,4.63,,
1989-11-24,4.66,,
1989-11-27,4.56,,
1989-11-28,4.47,,
1989-11-29,4.41,,
1989-11-30,4.44,,
1989-12-01,4.34,,
1989-12-04,4.56,,
1989-12-05,4.56,,
1989-12-06,4.5,,
1989-12-07,4.53,,
1989-12-08,4.56,,
1989-12-11,4.38,,
1989-12-12,4.39,,
1989-12-13,4.39,,
1989-12-14,4.25,,
1989-12-15,4.25,,
1989-12-18,4.09,,
1989-12-19,4.36,,
1989-12-20,4.41,,
1989-12-21,4.53,,
1989-12-22,4.72,,
1989-12-26,4.88,,
1989-12-27,4.81,,
1989-12-28,4.88,,
1989-12-29,4.88,,
1990-01-02,5.03,,
1990-01-03,5.16,,
1990-01-04,5.03,,
1990-01-05,5.03,,
1990-01-08,4.98,,
1990-01-09,4.97,,
1990-01-10,4.97,,
1990-01-11,4.88,,
1990-01-12,4.78,,
1990-01-15,4.78,,
1990-01-16,4.81,,
1990-01-17,4.78,,
1990-01-18,4.78,,
1990-01-19,4.83,,
1990-01-22,4.69,,
1990-01-23,4.59,,
1990-01-24,4.69,,
1990-01-25,4.78,,
1990-01-26,4.84,,
1990-01-29,5.03,,
1990-01-30,4.88,,
1990-01-31,4.94,,
1990-02-01,5.09,,
1990-02-02,5.09,,
1990-02-05,4.98,,
1990-02-06,5.19,,
1990-02-07,5.34,,
1990-02-08,5.5,,
1990-02-09,5.47,,
1990-02-12,5.41,,
1990-02-13,5.61,,
1990-02-14,5.53,,
1990-02-15,5.69,,
1990-02-16,5.47,,
1990-02-20,5.53,,
1990-02-21,5.66,,
1990-02-22,5.72,,
1990-02-23,5.44,,
1990-02-26,5.28,,
1990-02-27,5.36,,
1990-02-28,5.53,,
1990-03-01,5.47,,
1990-03-02,5.56,,
1990-03-05,5.5,,
1990-03-06,5.75,,
1990-03-07,5.88,,
1990-03-08,6.06,,
1990-03-09,5.97,,
1990-03-12,5.86,,
1990-03-13,5.66,,
1990-03-14,5.81,,
1990-03-15,5.81,,
1990-03-16,6.03,,
1990-03-19,6.14,,
1990-03-20,6.06,,
1990-03-21,5.97,,
1990-03-22,6.0,,
1990-03-23,6.06,,
1990-03-26,6.09,,
1990-03-27,6.09,,
1990-03-28,5.94,,
1990-03-29,5.69,,
1990-03-30,5.66,,
1990-04-02,5.66,,
1990-04-03,5.91,,
1990-04-04,5.78,,
1990-04-05,5.66,,
1990-04-06,5.56,,
1990-04-09,5.56,,
1990-04-10,5.67,,
1990-04-11,5.78,,
1990-04-12,5.81,,
1990-04-16,5.84,,
1990-04-17,5.84,,
1990-04-18,5.69,,
1990-04-19,5.56,,
1990-04-20,5.59,,
1990-04-23,5.53,,
1990-04-24,5.5,,
1990-04-25,5.53,,
1990-04-26,5.63,,
1990-04-27,5.38,,
1990-04-30,5.44,,
1990-05-01,5.59,,
1990-05-02,5.59,,
1990-05-03,5.56,,
1990-05-04,5.56,,
1990-05-07,5.91,,
1990-05-08,5.94,,
1990-05-09,5.97,,
1990-05-10,5.98,,
1990-05-11,6.03,,
1990-05-14,6.06,,
1990-05-15,6.19,,
1990-05-16,6.28,,
1990-05-17,6.23,,
1990-05-18,6.28,,
1990-05-21,6.53,,
1990-05-22,6.38,,
1990-05-23,6.47,,
1990-05-24,6.56,,
1990-05-25,6.41,,
1990-05-29,6.53,,
1990-05-30,6.38,,
1990-05-31,6.27,,
1990-06-01,6.19,,
1990-06-04,6.09,,
1990-06-05,6.09,,
1990-06-06,6.19,,
1990-06-07,6.16,,
1990-06-08,6.16,,
1990-06-11,6.31,,
1990-06-12,6.38,,
1990-06-13,6.56,,
1990-06-14,6.73,,
1990-06-15,6.88,,
1990-06-18,6.69,,
1990-06-19,6.69,,
1990-06-20,6.59,,
1990-06-21,6.69,,
1990-06-22,6.78,,
1990-06-25,6.69,,
1990-06-26,6.59,,
1990-06-27,6.69,,
1990-06-28,6.88,,
1990-06-29,6.94,,
1990-07-02,6.95,,
1990-07-03,6.75,,
1990-07-05,6.59,,
1990-07-06,6.81,,
1990-07-09,7.06,,
1990-07-10,7.13,,
1990-07-11,7.31,,
1990-07-12,7.31,,
1990-07-13,7.31,,
1990-07-16,7.5,,
1990-07-17,7.28,,
1990-07-18,7.19,,
1990-07-19,7.08,,
1990-07-20,6.66,,
1990-07-23,6.78,,
1990-07-24,6.56,,
1990-07-25,6.67,,
1990-07-26,6.63,,
1990-07-27,6.59,,
1990-07-30,6.53,,
1990-07-31,6.66,,
1990-08-01,6.66,,
1990-08-02,6.53,,
1990-08-03,6.44,,
1990-08-06,6.13,,
1990-08-07,6.0,,
1990-08-08,6.13,,
1990-08-09,6.09,,
1990-08-10,5.97,,
1990-08-13,6.16,,
1990-08-14,6.2,,
1990-08-15,6.09,,
1990-08-16,5.94,,
1990-08-17,5.78,,
1990-08-20,5.56,,
1990-08-21,5.72,,
1990-08-22,5.84,,
1990-08-23,5.58,,
1990-08-24,5.94,,
1990-08-27,6.16,,
1990-08-28,6.25,,
1990-08-29,6.36,,
1990-08-30,6.17,,
1990-08-31,6.22,,
1990-09-04,6.22,,
1990-09-05,6.16,,
1990-09-06,5.97,,
1990-09-07,6.16,,
1990-09-10,6.22,,
1990-09-11,5.88,,
1990-09-12,5.81,,
1990-09-13,5.72,,
1990-09-14,5.94,,
1990-09-17,6.16,,
1990-09-18,5.86,,
1990-09-19,5.72,,
1990-09-20,5.41,,
1990-09-21,5.16,,
1990-09-24,5.16,,
1990-09-25,5.41,,
1990-09-26,5.28,,
1990-09-27,5.06,,
1990-09-28,5.25,,
1990-10-01,5.56,,
1990-10-02,4.97,,
1990-10-03,4.63,,
1990-10-04,4.72,,
1990-10-05,4.72,,
1990-10-08,4.78,,
1990-10-09,4.47,,
1990-10-10,4.06,,
1990-10-11,4.25,,
1990-10-12,4.34,,
1990-10-15,4.28,,
1990-10-16,4.3,,
1990-10-17,4.47,,
1990-10-18,5.03,,
1990-10-19,4.97,,
1990-10-22,5.22,,
1990-10-23,5.13,,
1990-10-24,5.13,,
1990-10-25,4.86,,
1990-10-26,4.81,,
1990-10-29,4.55,,
1990-10-30,4.72,,
1990-10-31,4.78,,
1990-11-01,4.94,,
1990-11-02,5.17,,
1990-11-05,5.34,,
1990-11-06,5.19,,
1990-11-07,5.09,,
1990-11-08,5.19,,
1990-11-09,5.44,,
1990-11-12,5.66,,
1990-11-13,5.66,,
1990-11-14,5.72,,
1990-11-15,5.56,,
1990-11-16,5.63,,
1990-11-19,5.66,,
1990-11-20,5.41,,
1990-11-21,5.53,,
1990-11-23,5.53,,
1990-11-26,5.72,,
1990-11-27,5.84,,
1990-11-28,5.78,,
1990-11-29,5.97,,
1990-11-30,6.02,,
1990-12-03,6.02,,
1990-12-04,6.13,,
1990-12-05,6.3,,
1990-12-06,6.28,,
1990-12-07,6.2,,
1990-12-10,6.22,,
1990-12-11,6.05,,
1990-12-12,5.94,,
1990-12-13,6.03,,
1990-12-14,6.0,,
1990-12-17,6.0,,
1990-12-18,6.0,,
1990-12-19,6.22,,
1990-12-20,6.38,,
1990-12-21,6.59,,
1990-12-24,6.56,,
1990-12-26,6.5,,
1990-12-27,6.34,,
1990-12-28,6.36,,
1990-12-31,6.34,,
1991-01-02,6.34,,
1991-01-03,6.09,,
1991-01-04,6.22,,
1991-01-07,6.08,,
1991-01-08,6.06,,
1991-01-09,5.97,,
1991-01-10,5.81,,
1991-01-11,5.67,,
1991-01-14,5.63,,
1991-01-15,5.63,,
1991-01-16,5.81,,
1991-01-17,6.23,,
1991-01-18,6.42,,
1991-01-21,6.66,,
1991-01-22,6.38,,
1991-01-23,6.63,,
1991-01-24,6.5,,
1991-01-25,5.03,,
1991-01-28,5.22,,
1991-01-29,5.66,,
1991-01-30,5.78,,
1991-01-31,5.69,,
1991-02-01,5.41,,
1991-02-04,5.44,,
1991-02-05,5.39,,
1991-02-06,5.81,,
1991-02-07,5.78,,
1991-02-08,5.94,,
1991-02-11,5.78,,
1991-02-12,5.84,,
1991-02-13,5.94,,
1991-02-14,5.72,,
1991-02-15,6.09,,
1991-02-19,6.03,,
1991-02-20,5.84,,
1991-02-21,5.72,,
1991-02-22,6.03,,
1991-02-25,6.13,,
1991-02-26,5.91,,
1991-02-27,5.88,,
1991-02-28,6.09,,
1991-03-01,6.28,,
1991-03-04,6.22,,
1991-03-05,6.41,,
1991-03-06,6.27,,
1991-03-07,6.63,,
1991-03-08,6.86,,
1991-03-11,6.41,,
1991-03-12,6.09,,
1991-03-13,6.38,,
1991-03-14,5.91,,
1991-03-15,5.97,,
1991-03-18,6.05,,
1991-03-19,5.91,,
1991-03-20,5.7,,
1991-03-21,5.81,,
1991-03-22,6.03,,
1991-03-25,6.41,,
1991-03-26,6.66,,
1991-03-27,6.5,,
1991-03-28,6.31,,
1991-04-01,6.38,,
1991-04-02,6.53,,
1991-04-03,6.47,,
1991-04-04,6.22,,
1991-04-05,6.22,,
1991-04-08,6.13,,
1991-04-09,6.09,,
1991-04-10,6.2,,
1991-04-11,6.56,,
1991-04-12,6.48,,
1991-04-15,6.53,,
1991-04-16,6.94,,
1991-04-17,7.16,,
1991-04-18,6.97,,
1991-04-19,7.0,,
1991-04-22,6.91,,
1991-04-23,6.84,,
1991-04-24,6.72,,
1991-04-25,6.72,,
1991-04-26,6.31,,
1991-04-29,6.06,,
1991-04-30,6.56,,
1991-05-01,6.41,,
1991-05-02,6.34,,
1991-05-03,6.39,,
1991-05-06,6.75,,
1991-05-07,6.59,,
1991-05-08,6.91,,
1991-05-09,7.31,,
1991-05-10,7.03,,
1991-05-13,7.13,,
1991-05-14,7.03,,
1991-05-15,6.78,,
1991-05-16,6.88,,
1991-05-17,6.84,,
1991-05-20,6.94,,
1991-05-21,6.91,,
1991-05-22,6.91,,
1991-05-23,7.09,,
1991-05-24,6.98,,
1991-05-28,7.13,,
1991-05-29,7.28,,
1991-05-30,7.53,,
1991-05-31,7.33,,
1991-06-03,7.31,,
1991-06-04,7.25,,
1991-06-05,7.28,,
1991-06-06,7.25,,
1991-06-07,7.25,,
1991-06-10,7.03,,
1991-06-11,7.25,,
1991-06-12,7.36,,
1991-06-13,7.47,,
1991-06-14,7.55,,
1991-06-17,7.63,,
1991-06-18,7.58,,
1991-06-19,7.41,,
1991-06-20,7.41,,
1991-06-21,7.19,,
1991-06-24,6.61,,
1991-06-25,6.31,,
1991-06-26,6.06,,
1991-06-27,5.83,,
1991-06-28,6.06,,
1991-07-01,6.34,,
1991-07-02,5.97,,
1991-07-03,5.91,,
1991-07-05,5.88,,
1991-07-08,6.11,,
1991-07-09,6.22,,
1991-07-10,6.53,,
1991-07-11,6.7,,
1991-07-12,6.7,,
1991-07-15,6.75,,
1991-07-16,6.66,,
1991-07-17,6.47,,
1991-07-18,6.53,,
1991-07-19,6.66,,
1991-07-22,6.69,,
1991-07-23,6.5,,
1991-07-24,6.53,,
1991-07-25,6.44,,
1991-07-26,6.63,,
1991-07-29,6.63,,
1991-07-30,6.94,,
1991-07-31,6.84,,
1991-08-01,6.7,,
1991-08-02,6.5,,
1991-08-05,6.56,,
1991-08-06,6.78,,
1991-08-07,6.94,,
1991-08-08,6.91,,
1991-08-09,6.91,,
1991-08-12,6.91,,
1991-08-13,6.59,,
1991-08-14,6.72,,
1991-08-15,6.69,,
1991-08-16,6.41,,
1991-08-19,6.09,,
1991-08-20,6.25,,
1991-08-21,6.16,,
1991-08-22,5.94,,
1991-08-23,6.0,,
1991-08-26,6.05,,
1991-08-27,6.0,,
1991-08-28,5.91,,
1991-08-29,5.97,,
1991-08-30,6.03,,
1991-09-03,5.91,,
1991-09-04,5.83,,
1991-09-05,5.78,,
1991-09-06,5.66,,
1991-09-09,5.81,,
1991-09-10,5.75,,
1991-09-11,5.91,,
1991-09-12,5.67,,
1991-09-13,5.63,,
1991-09-16,5.72,,
1991-09-17,5.91,,
1991-09-18,6.13,,
1991-09-19,6.23,,
1991-09-20,6.28,,
1991-09-23,6.23,,
1991-09-24,6.28,,
1991-09-25,6.41,,
1991-09-26,6.34,,
1991-09-27,6.28,,
1991-09-30,6.22,,
1991-10-01,6.47,,
1991-10-02,6.3,,
1991-10-03,5.94,,
1991-10-04,6.0,,
1991-10-07,5.97,,
1991-10-08,5.94,,
1991-10-09,5.88,,
1991-10-10,6.16,,
1991-10-11,5.92,,
1991-10-14,5.94,,
1991-10-15,6.19,,
1991-10-16,6.22,,
1991-10-17,6.03,,
1991-10-18,5.98,,
1991-10-21,5.84,,
1991-10-22,5.78,,
1991-10-23,5.56,,
1991-10-24,5.31,,
1991-10-25,5.31,,
1991-10-28,5.3,,
1991-10-29,5.0,,
1991-10-30,5.56,,
1991-10-31,5.41,,
1991-11-01,5.25,,
1991-11-04,4.72,,
1991-11-05,4.63,,
1991-11-06,4.84,,
1991-11-07,4.81,,
1991-11-08,4.84,,
1991-11-11,4.97,,
1991-11-12,5.0,,
1991-11-13,5.22,,
1991-11-14,5.06,,
1991-11-15,4.81,,
1991-11-18,4.89,,
1991-11-19,4.81,,
1991-11-20,4.13,,
1991-11-21,3.73,,
1991-11-22,3.88,,
1991-11-25,3.94,,
1991-11-26,4.0,,
1991-11-27,4.0,,
1991-11-29,4.13,,
1991-12-02,4.06,,
1991-12-03,4.03,,
1991-12-04,3.91,,
1991-12-05,3.91,,
1991-12-06,3.94,,
1991-12-09,3.8,,
1991-12-10,3.91,,
1991-12-11,4.16,,
1991-12-12,4.16,,
1991-12-13,4.28,,
1991-12-16,4.09,,
1991-12-17,3.84,,
1991-12-18,3.84,,
1991-12-19,3.81,,
1991-12-20,3.86,,
1991-12-23,3.94,,
1991-12-24,4.03,,
1991-12-26,4.19,,
1991-12-27,4.0,,
1991-12-30,4.16,,
1991-12-31,4.31,,
1992-01-02,4.63,,
1992-01-03,4.66,,
1992-01-06,4.63,,
1992-01-07,4.59,,
1992-01-08,4.63,,
1992-01-09,4.67,,
1992-01-10,4.38,,
1992-01-13,4.41,,
1992-01-14,4.53,,
1992-01-15,4.75,,
1992-01-16,4.91,,
1992-01-17,4.94,,
1992-01-20,4.78,,
1992-01-21,4.59,,
1992-01-22,4.42,,
1992-01-23,4.44,,
1992-01-24,4.52,,
1992-01-27,4.59,,
1992-01-28,4.63,,
1992-01-29,4.34,,
1992-01-30,4.31,,
1992-01-31,3.53,,
1992-02-03,3.39,,
1992-02-04,3.52,,
1992-02-05,3.39,,
1992-02-06,3.28,,
1992-02-07,3.27,,
1992-02-10,3.25,,
1992-02-11,3.05,,
1992-02-12,3.19,,
1992-02-13,3.13,,
1992-02-14,3.09,,
1992-02-18,3.0,,
1992-02-19,2.94,,
1992-02-20,3.13,,
1992-02-21,3.17,,
1992-02-24,3.2,,
1992-02-25,3.2,,
1992-02-26,3.16,,
1992-02-27,3.27,,
1992-02-28,3.34,,
1992-03-02,3.41,,
1992-03-03,3.53,,
1992-03-04,3.5,,
1992-03-05,3.5,,
1992-03-06,3.5,,
1992-03-09,3.78,,
1992-03-10,4.03,,
1992-03-11,3.84,,
1992-03-12,3.72,,
1992-03-13,3.72,,
1992-03-16,3.86,,
1992-03-17,4.03,,
1992-03-18,3.88,,
1992-03-19,3.91,,
1992-03-20,4.0,,
1992-03-23,4.02,,
1992-03-24,4.06,,
1992-03-25,4.0,,
1992-03-26,4.0,,
1992-03-27,3.94,,
1992-03-30,3.94,,
1992-03-31,4.0,,
1992-04-01,3.91,,
1992-04-02,3.94,,
1992-04-03,3.92,,
1992-04-06,3.95,,
1992-04-07,3.81,,
1992-04-08,4.03,,
1992-04-09,4.13,,
1992-04-10,4.31,,
1992-04-13,4.28,,
1992-04-14,4.09,,
1992-04-15,4.19,,
1992-04-16,4.22,,
1992-04-20,4.19,,
1992-04-21,4.16,,
1992-04-22,4.06,,
1992-04-23,3.84,,
1992-04-24,3.72,,
1992-04-27,3.63,,
1992-04-28,3.63,,
1992-04-29,4.06,,
1992-04-30,4.33,,
1992-05-01,4.25,,
1992-05-04,4.22,,
1992-05-05,4.22,,
1992-05-06,4.41,,
1992-05-07,4.38,,
1992-05-08,4.25,,
1992-05-11,4.19,,
1992-05-12,3.95,,
1992-05-13,4.0,,
1992-05-14,3.88,,
1992-05-15,3.84,,
1992-05-18,3.98,,
1992-05-19,3.95,,
1992-05-20,3.91,,
1992-05-21,4.16,,
1992-05-22,4.33,,
1992-05-26,4.47,,
1992-05-27,4.53,,
1992-05-28,4.5,,
1992-05-29,4.41,,
1992-06-01,4.47,,
1992-06-02,4.73,,
1992-06-03,4.53,,
1992-06-04,4.63,,
1992-06-05,4.5,,
1992-06-08,4.38,,
1992-06-09,4.42,,
1992-06-10,4.44,,
1992-06-11,4.42,,
1992-06-12,4.31,,
1992-06-15,4.41,,
1992-06-16,4.5,,
1992-06-17,4.38,,
1992-06-18,4.44,,
1992-06-19,4.47,,
1992-06-22,4.5,,
1992-06-23,4.59,,
1992-06-24,4.66,,
1992-06-25,4.44,,
1992-06-26,4.56,,
1992-06-29,4.75,,
1992-06-30,4.8,,
1992-07-01,4.91,,
1992-07-02,4.64,,
1992-07-06,4.77,,
1992-07-07,4.38,,
1992-07-08,4.66,,
1992-07-09,4.72,,
1992-07-10,4.81,,
1992-07-13,4.81,,
1992-07-14,4.88,,
1992-07-15,4.91,,
1992-07-16,4.91,,
1992-07-17,4.75,,
1992-07-20,4.72,,
1992-07-21,4.88,,
1992-07-22,4.75,,
1992-07-23,4.88,,
1992-07-24,4.89,,
1992-07-27,4.94,,
1992-07-28,5.09,,
1992-07-29,4.88,,
1992-07-30,5.03,,
1992-07-31,5.31,,
1992-08-03,5.38,,
1992-08-04,5.14,,
1992-08-05,5.16,,
1992-08-06,5.17,,
1992-08-07,5.13,,
1992-08-10,5.0,,
1992-08-11,5.06,,
1992-08-12,5.11,,
1992-08-13,5.09,,
1992-08-14,5.06,,
1992-08-17,5.13,,
1992-08-18,5.16,,
1992-08-19,5.09,,
1992-08-20,5.25,,
1992-08-21,5.64,,
1992-08-24,5.53,,
1992-08-25,5.61,,
1992-08-26,5.67,,
1992-08-27,5.69,,
1992-08-28,5.69,,
1992-08-31,5.84,,
1992-09-01,5.78,,
1992-09-02,5.89,,
1992-09-03,6.05,,
1992-09-04,6.09,,
1992-09-08,5.91,,
1992-09-09,5.97,,
1992-09-10,6.13,,
1992-09-11,6.19,,
1992-09-14,6.31,,
1992-09-15,6.28,,
1992-09-16,6.27,,
1992-09-17,6.2,,
1992-09-18,6.06,,
1992-09-21,6.06,,
1992-09-22,5.84,,
1992-09-23,5.75,,
1992-09-24,5.72,,
1992-09-25,5.42,,
1992-09-28,5.47,,
1992-09-29,5.88,,
1992-09-30,5.81,,
1992-10-01,5.59,,
1992-10-02,5.63,,
1992-10-05,5.78,,
1992-10-06,5.95,,
1992-10-07,5.84,,
1992-10-08,6.03,,
1992-10-09,6.03,,
1992-10-12,6.05,,
1992-10-13,6.0,,
1992-10-14,6.09,,
1992-10-15,6.19,,
1992-10-16,6.31,,
1992-10-19,6.44,,
1992-10-20,6.38,,
1992-10-21,6.47,,
1992-10-22,6.34,,
1992-10-23,6.38,,
1992-10-26,6.41,,
1992-10-27,6.28,,
1992-10-28,6.42,,
1992-10-29,6.53,,
1992-10-30,6.34,,
1992-11-02,6.31,,
1992-11-03,6.23,,
1992-11-04,6.28,,
1992-11-05,6.63,,
1992-11-06,6.69,,
1992-11-09,6.89,,
1992-11-10,6.84,,
1992-11-11,6.94,,
1992-11-12,6.84,,
1992-11-13,6.73,,
1992-11-16,6.63,,
1992-11-17,6.44,,
1992-11-18,6.56,,
1992-11-19,6.7,,
1992-11-20,6.06,,
1992-11-23,5.81,,
1992-11-24,6.09,,
1992-11-25,6.13,,
1992-11-27,6.05,,
1992-11-30,5.97,,
1992-12-01,5.91,,
1992-12-02,5.94,,
1992-12-03,6.25,,
1992-12-04,6.28,,
1992-12-07,6.22,,
1992-12-08,6.16,,
1992-12-09,6.02,,
1992-12-10,5.84,,
1992-12-11,5.78,,
1992-12-14,5.83,,
1992-12-15,5.88,,
1992-12-16,5.84,,
1992-12-17,6.0,,
1992-12-18,5.84,,
1992-12-21,5.91,,
1992-12-22,5.91,,
1992-12-23,5.63,,
1992-12-24,5.66,,
1992-12-28,5.72,,
1992-12-29,5.78,,
1992-12-30,5.84,,
1992-12-31,5.78,,
1993-01-04,5.81,,
1993-01-05,5.94,,
1993-01-06,6.31,,
1993-01-07,6.16,,
1993-01-08,6.16,,
1993-01-11,6.22,,
1993-01-12,6.25,,
1993-01-13,6.47,,
1993-01-14,6.56,,
1993-01-15,6.5,,
1993-01-18,6.41,,
1993-01-19,6.2,,
1993-01-20,6.05,,
1993-01-21,5.91,,
1993-01-22,6.11,,
1993-01-25,6.14,,
1993-01-26,6.0,,
1993-01-27,5.81,,
1993-01-28,5.84,,
1993-01-29,5.94,,
1993-02-01,5.97,,
1993-02-02,5.89,,
1993-02-03,5.94,,
1993-02-04,5.8,,
1993-02-05,5.45,,
1993-02-08,5.66,,
1993-02-09,5.5,,
1993-02-10,5.56,,
1993-02-11,5.73,,
1993-02-12,5.7,,
1993-02-16,5.59,,
1993-02-17,5.5,,
1993-02-18,5.56,,
1993-02-19,5.81,,
1993-02-22,5.72,,
1993-02-23,5.39,,
1993-02-24,5.66,,
1993-02-25,5.91,,
1993-02-26,5.97,,
1993-03-01,5.78,,
1993-03-02,5.59,,
1993-03-03,5.78,,
1993-03-04,5.69,,
1993-03-05,5.72,,
1993-03-08,5.56,,
1993-03-09,5.84,,
1993-03-10,5.72,,
1993-03-11,5.78,,
1993-03-12,5.7,,
1993-03-15,5.75,,
1993-03-16,5.69,,
1993-03-17,5.56,,
1993-03-18,5.44,,
1993-03-19,5.34,,
1993-03-22,5.17,,
1993-03-23,5.09,,
1993-03-24,5.19,,
1993-03-25,5.22,,
1993-03-26,5.28,,
1993-03-29,5.02,,
1993-03-30,5.16,,
1993-03-31,5.44,,
1993-04-01,5.47,,
1993-04-02,5.22,,
1993-04-05,5.25,,
1993-04-06,5.28,,
1993-04-07,5.36,,
1993-04-08,5.17,,
1993-04-12,5.31,,
1993-04-13,5.34,,
1993-04-14,5.34,,
1993-04-15,5.19,,
1993-04-16,5.25,,
1993-04-19,5.13,,
1993-04-20,5.03,,
1993-04-21,5.13,,
1993-04-22,5.31,,
1993-04-23,5.16,,
1993-04-26,5.03,,
1993-04-27,5.0,,
1993-04-28,5.09,,
1993-04-29,5.03,,
1993-04-30,5.06,,
1993-05-03,5.25,,
1993-05-04,5.63,,
1993-05-05,5.69,,
1993-05-06,5.63,,
1993-05-07,5.75,,
1993-05-10,5.91,,
1993-05-11,5.92,,
1993-05-12,6.06,,
1993-05-13,5.91,,
1993-05-14,6.09,,
1993-05-17,6.25,,
1993-05-18,6.41,,
1993-05-19,6.52,,
1993-05-20,6.69,,
1993-05-21,6.47,,
1993-05-24,6.53,,
1993-05-25,6.47,,
1993-05-26,6.39,,
1993-05-27,6.34,,
1993-05-28,6.28,,
1993-06-01,6.22,,
1993-06-02,6.25,,
1993-06-03,6.22,,
1993-06-04,6.28,,
1993-06-07,6.34,,
1993-06-08,6.25,,
1993-06-09,6.53,,
1993-06-10,6.47,,
1993-06-11,6.53,,
1993-06-14,6.78,,
1993-06-15,6.88,,
1993-06-16,6.97,,
1993-06-17,6.75,,
1993-06-18,6.69,,
1993-06-21,6.69,,
1993-06-22,6.69,,
1993-06-23,6.69,,
1993-06-24,6.75,,
1993-06-25,6.56,,
1993-06-28,6.89,,
1993-06-29,6.94,,
1993-06-30,7.05,,
1993-07-01,6.84,,
1993-07-02,6.81,,
1993-07-06,6.69,,
1993-07-07,6.53,,
1993-07-08,6.39,,
1993-07-09,6.0,,
1993-07-12,5.97,,
1993-07-13,5.97,,
1993-07-14,5.75,,
1993-07-15,5.66,,
1993-07-16,5.56,,
1993-07-19,5.5,,
1993-07-20,5.81,,
1993-07-21,5.69,,
1993-07-22,5.53,,
1993-07-23,5.56,,
1993-07-26,5.47,,
1993-07-27,5.44,,
1993-07-28,5.22,,
1993-07-29,5.28,,
1993-07-30,5.16,,
1993-08-02,5.34,,
1993-08-03,5.5,,
1993-08-04,5.69,,
1993-08-05,5.81,,
1993-08-06,5.73,,
1993-08-09,5.78,,
1993-08-10,5.7,,
1993-08-11,5.66,,
1993-08-12,5.5,,
1993-08-13,5.38,,
1993-08-16,5.22,,
1993-08-17,5.16,,
1993-08-18,5.38,,
1993-08-19,5.17,,
1993-08-20,5.25,,
1993-08-23,5.69,,
1993-08-24,5.78,,
1993-08-25,5.75,,
1993-08-26,5.53,,
1993-08-27,5.81,,
1993-08-30,6.19,,
1993-08-31,6.31,,
1993-09-01,6.11,,
1993-09-02,6.09,,
1993-09-03,6.03,,
1993-09-07,5.81,,
1993-09-08,5.75,,
1993-09-09,5.77,,
1993-09-10,5.91,,
1993-09-13,5.97,,
1993-09-14,5.7,,
1993-09-15,5.78,,
1993-09-16,5.88,,
1993-09-17,6.03,,
1993-09-20,5.88,,
1993-09-21,5.72,,
1993-09-22,6.06,,
1993-09-23,6.06,,
1993-09-24,6.03,,
1993-09-27,6.06,,
1993-09-28,5.91,,
1993-09-29,5.75,,
1993-09-30,5.56,,
1993-10-01,5.56,,
1993-10-04,5.63,,
1993-10-05,5.5,,
1993-10-06,5.38,,
1993-10-07,5.56,,
1993-10-08,5.52,,
1993-10-11,5.69,,
1993-10-12,5.94,,
1993-10-13,5.94,,
1993-10-14,5.91,,
1993-10-15,6.0,,
1993-10-18,5.94,,
1993-10-19,5.72,,
1993-10-20,5.84,,
1993-10-21,5.88,,
1993-10-22,5.97,,
1993-10-25,5.81,,
1993-10-26,5.69,,
1993-10-27,5.63,,
1993-10-28,5.44,,
1993-10-29,5.38,,
1993-11-01,5.47,,
1993-11-02,5.25,,
1993-11-03,5.44,,
1993-11-04,5.25,,
1993-11-05,4.94,,
1993-11-08,5.02,,
1993-11-09,4.88,,
1993-11-10,5.09,,
1993-11-11,5.06,,
1993-11-12,5.16,,
1993-11-15,5.06,,
1993-11-16,5.28,,
1993-11-17,5.22,,
1993-11-18,5.13,,
1993-11-19,5.44,,
1993-11-22,5.33,,
1993-11-23,5.34,,
1993-11-24,5.41,,
1993-11-26,5.47,,
1993-11-29,5.34,,
1993-11-30,5.56,,
1993-12-01,5.61,,
1993-12-02,5.56,,
1993-12-03,5.66,,
1993-12-06,5.52,,
1993-12-07,5.56,,
1993-12-08,5.48,,
1993-12-09,5.41,,
1993-12-10,5.41,,
1993-12-13,5.16,,
1993-12-14,5.13,,
1993-12-15,5.13,,
1993-12-16,5.19,,
1993-12-17,5.56,,
1993-12-20,5.63,,
1993-12-21,5.5,,
1993-12-22,5.53,,
1993-12-23,5.63,,
1993-12-27,5.56,,
