date,BWA,BWA_EPS,PE Ratio
2015-06-17,60.5,0.79,76.58227848101265
2015-06-18,60.91,0.79,77.1012658227848
2015-06-19,60.37,0.79,76.41772151898734
2015-06-22,60.78,0.79,76.9367088607595
2015-06-23,60.42,0.79,76.48101265822784
2015-06-24,59.73,0.79,75.60759493670885
2015-06-25,59.44,0.79,75.24050632911391
2015-06-26,59.49,0.79,75.30379746835443
2015-06-29,57.46,0.79,72.73417721518987
2015-06-30,56.84,0.79,71.9493670886076
2015-07-01,57.42,0.79,72.68354430379746
2015-07-02,57.65,0.79,72.97468354430379
2015-07-06,56.8,0.79,71.89873417721519
2015-07-07,56.62,0.79,71.67088607594935
2015-07-08,53.46,0.79,67.67088607594937
2015-07-09,53.28,0.79,67.44303797468355
2015-07-10,53.63,0.79,67.88607594936708
2015-07-13,54.79,0.79,69.35443037974683
2015-07-14,54.55,0.79,69.0506329113924
2015-07-15,53.83,0.79,68.1392405063291
2015-07-16,51.8,0.79,65.56962025316454
2015-07-17,52.22,0.79,66.10126582278481
2015-07-20,52.04,0.79,65.87341772151899
2015-07-21,52.3,0.79,66.20253164556961
2015-07-22,51.55,0.79,65.25316455696202
2015-07-23,51.71,0.79,65.45569620253164
2015-07-24,50.86,0.79,64.37974683544303
2015-07-27,50.38,0.79,63.77215189873418
2015-07-28,51.4,0.79,65.0632911392405
2015-07-29,52.43,0.79,66.36708860759494
2015-07-30,49.85,1.45,34.37931034482759
2015-07-31,49.71,1.45,34.282758620689656
2015-08-03,48.98,1.45,33.779310344827586
2015-08-04,48.44,1.45,33.40689655172414
2015-08-05,47.76,1.45,32.93793103448276
2015-08-06,47.68,1.45,32.88275862068966
2015-08-07,47.86,1.45,33.00689655172414
2015-08-10,48.39,1.45,33.37241379310345
2015-08-11,46.6,1.45,32.13793103448276
2015-08-12,46.78,1.45,32.262068965517244
2015-08-13,46.38,1.45,31.986206896551728
2015-08-14,46.37,1.45,31.979310344827585
2015-08-17,46.79,1.45,32.26896551724138
2015-08-18,47.15,1.45,32.51724137931034
2015-08-19,46.49,1.45,32.06206896551724
2015-08-20,45.3,1.45,31.241379310344826
2015-08-21,44.22,1.45,30.49655172413793
2015-08-24,43.37,1.45,29.910344827586204
2015-08-25,43.14,1.45,29.751724137931035
2015-08-26,44.06,1.45,30.386206896551727
2015-08-27,44.22,1.45,30.49655172413793
2015-08-28,44.31,1.45,30.558620689655175
2015-08-31,43.64,1.45,30.09655172413793
2015-09-01,42.47,1.45,29.28965517241379
2015-09-02,42.92,1.45,29.6
2015-09-03,42.96,1.45,29.627586206896552
2015-09-04,42.56,1.45,29.351724137931036
2015-09-08,43.93,1.45,30.29655172413793
2015-09-09,43.98,1.45,30.331034482758618
2015-09-10,43.74,1.45,30.165517241379312
2015-09-11,43.17,1.45,29.77241379310345
2015-09-14,43.1,1.45,29.724137931034484
2015-09-15,43.5,1.45,30.0
2015-09-16,44.63,1.45,30.77931034482759
2015-09-17,44.4,1.45,30.620689655172413
2015-09-18,42.95,1.45,29.620689655172416
2015-09-21,42.61,1.45,29.386206896551723
2015-09-22,39.37,1.45,27.151724137931033
2015-09-23,38.98,1.45,26.882758620689653
2015-09-24,38.89,1.45,26.820689655172416
2015-09-25,40.0,1.45,27.586206896551726
2015-09-28,39.82,1.45,27.462068965517243
2015-09-29,40.42,1.45,27.87586206896552
2015-09-30,41.59,1.45,28.682758620689658
2015-10-01,41.73,1.45,28.779310344827586
2015-10-02,42.24,1.45,29.131034482758622
2015-10-05,43.21,1.45,29.8
2015-10-06,43.5,1.45,30.0
2015-10-07,44.8,1.45,30.89655172413793
2015-10-08,44.94,1.45,30.99310344827586
2015-10-09,45.19,1.45,31.16551724137931
2015-10-12,44.84,1.45,30.924137931034487
2015-10-13,43.49,1.45,29.993103448275864
2015-10-14,43.39,1.45,29.924137931034483
2015-10-15,44.02,1.45,30.358620689655176
2015-10-16,43.64,1.45,30.09655172413793
2015-10-19,42.79,1.45,29.510344827586206
2015-10-20,43.11,1.45,29.73103448275862
2015-10-21,42.88,1.45,29.57241379310345
2015-10-22,42.26,1.45,29.144827586206898
2015-10-23,43.66,1.45,30.110344827586207
2015-10-26,44.61,1.45,30.76551724137931
2015-10-27,43.68,1.45,30.124137931034483
2015-10-28,45.53,1.45,31.400000000000002
2015-10-29,41.57,0.7,59.38571428571429
2015-10-30,42.82,0.7,61.17142857142858
2015-11-02,42.8,0.7,61.142857142857146
2015-11-03,42.81,0.7,61.157142857142865
2015-11-04,42.5,0.7,60.714285714285715
2015-11-05,42.3,0.7,60.42857142857143
2015-11-06,41.69,0.7,59.55714285714286
2015-11-09,42.27,0.7,60.38571428571429
2015-11-10,42.05,0.7,60.07142857142857
2015-11-11,41.47,0.7,59.24285714285715
2015-11-12,40.86,0.7,58.371428571428574
2015-11-13,39.87,0.7,56.957142857142856
2015-11-16,40.56,0.7,57.94285714285715
2015-11-17,40.64,0.7,58.057142857142864
2015-11-18,42.63,0.7,60.900000000000006
2015-11-19,42.38,0.7,60.54285714285715
2015-11-20,43.22,0.7,61.74285714285715
2015-11-23,43.05,0.7,61.5
2015-11-24,43.08,0.7,61.542857142857144
2015-11-25,42.99,0.7,61.41428571428572
2015-11-27,42.78,0.7,61.11428571428572
2015-11-30,42.69,0.7,60.98571428571429
2015-12-01,43.42,0.7,62.02857142857143
2015-12-02,42.78,0.7,61.11428571428572
2015-12-03,42.23,0.7,60.32857142857143
2015-12-04,43.3,0.7,61.857142857142854
2015-12-07,42.76,0.7,61.08571428571429
2015-12-08,41.29,0.7,58.98571428571429
2015-12-09,41.27,0.7,58.95714285714286
2015-12-10,41.12,0.7,58.74285714285714
2015-12-11,39.82,0.7,56.88571428571429
2015-12-14,39.97,0.7,57.1
2015-12-15,40.78,0.7,58.25714285714286
2015-12-16,42.12,0.7,60.17142857142857
2015-12-17,41.07,0.7,58.67142857142858
2015-12-18,40.82,0.7,58.31428571428572
2015-12-21,41.58,0.7,59.4
2015-12-22,42.13,0.7,60.18571428571429
2015-12-23,43.57,0.7,62.24285714285715
2015-12-24,43.51,0.7,62.15714285714286
2015-12-28,43.39,0.7,61.98571428571429
2015-12-29,44.04,0.7,62.91428571428572
2015-12-30,43.92,0.7,62.74285714285715
2015-12-31,43.23,0.7,61.75714285714286
2016-01-04,42.25,0.7,60.35714285714286
2016-01-05,41.57,0.7,59.38571428571429
2016-01-06,40.21,0.7,57.44285714285715
2016-01-07,37.71,0.7,53.871428571428574
2016-01-08,36.6,0.7,52.28571428571429
2016-01-11,36.89,0.7,52.7
2016-01-12,37.4,0.7,53.42857142857143
2016-01-13,33.84,0.7,48.34285714285715
2016-01-14,32.86,0.7,46.94285714285714
2016-01-15,31.07,0.7,44.385714285714286
2016-01-19,30.34,0.7,43.34285714285715
2016-01-20,30.13,0.7,43.042857142857144
2016-01-21,29.23,0.7,41.75714285714286
2016-01-22,29.08,0.7,41.542857142857144
2016-01-25,28.23,0.7,40.32857142857143
2016-01-26,28.75,0.7,41.07142857142858
2016-01-27,28.99,0.7,41.41428571428572
2016-01-28,28.47,0.7,40.67142857142857
2016-01-29,29.36,0.7,41.94285714285714
2016-02-01,29.77,0.7,42.52857142857143
2016-02-02,28.73,0.7,41.042857142857144
2016-02-03,28.45,0.7,40.642857142857146
2016-02-04,29.73,0.7,42.471428571428575
2016-02-05,29.45,0.7,42.07142857142858
2016-02-08,29.03,0.7,41.471428571428575
2016-02-09,29.61,0.7,42.300000000000004
2016-02-10,30.35,0.7,43.35714285714286
2016-02-11,30.19,2.72,11.099264705882353
2016-02-12,31.74,2.72,11.669117647058822
2016-02-16,32.4,2.72,11.911764705882351
2016-02-17,33.59,2.72,12.349264705882353
2016-02-18,32.64,2.72,12.0
2016-02-19,32.3,2.72,11.874999999999998
2016-02-22,32.87,2.72,12.08455882352941
2016-02-23,32.12,2.72,11.808823529411763
2016-02-24,32.41,2.72,11.915441176470587
2016-02-25,32.6,2.72,11.985294117647058
2016-02-26,33.04,2.72,12.147058823529411
2016-02-29,32.68,2.72,12.01470588235294
2016-03-01,34.16,2.72,12.558823529411763
2016-03-02,34.73,2.72,12.768382352941174
2016-03-03,35.07,2.72,12.893382352941176
2016-03-04,35.0,2.72,12.867647058823529
2016-03-07,35.46,2.72,13.036764705882351
2016-03-08,34.42,2.72,12.654411764705882
2016-03-09,35.12,2.72,12.911764705882351
2016-03-10,34.63,2.72,12.731617647058824
2016-03-11,35.94,2.72,13.213235294117645
2016-03-14,35.94,2.72,13.213235294117645
2016-03-15,35.65,2.72,13.106617647058822
2016-03-16,37.08,2.72,13.63235294117647
2016-03-17,37.61,2.72,13.82720588235294
2016-03-18,37.97,2.72,13.95955882352941
2016-03-21,37.79,2.72,13.893382352941176
2016-03-22,37.56,2.72,13.808823529411764
2016-03-23,36.74,2.72,13.507352941176471
2016-03-24,36.92,2.72,13.573529411764705
2016-03-28,37.12,2.72,13.64705882352941
2016-03-29,37.43,2.72,13.761029411764705
2016-03-30,37.92,2.72,13.941176470588236
2016-03-31,38.4,2.72,14.117647058823527
2016-04-01,37.68,2.72,13.852941176470587
2016-04-04,35.28,2.72,12.970588235294118
2016-04-05,35.18,2.72,12.933823529411764
2016-04-06,34.78,2.72,12.786764705882353
2016-04-07,34.05,2.72,12.518382352941174
2016-04-08,34.18,2.72,12.566176470588234
2016-04-11,34.8,2.72,12.79411764705882
2016-04-12,34.92,2.72,12.838235294117647
2016-04-13,36.75,2.72,13.511029411764705
2016-04-14,37.05,2.72,13.621323529411763
2016-04-15,37.32,2.72,13.720588235294116
2016-04-18,37.4,2.72,13.749999999999998
2016-04-19,38.51,2.72,14.158088235294116
2016-04-20,38.59,2.72,14.1875
2016-04-21,38.56,2.72,14.176470588235293
2016-04-22,38.48,2.72,14.14705882352941
2016-04-25,38.44,2.72,14.13235294117647
2016-04-26,39.93,2.72,14.680147058823529
2016-04-27,38.62,2.72,14.198529411764705
2016-04-28,36.45,0.75,48.6
2016-04-29,35.92,0.75,47.89333333333334
2016-05-02,35.69,0.75,47.586666666666666
2016-05-03,35.79,0.75,47.72
2016-05-04,34.38,0.75,45.84
2016-05-05,33.85,0.75,45.13333333333333
2016-05-06,33.93,0.75,45.24
2016-05-09,33.84,0.75,45.120000000000005
2016-05-10,34.24,0.75,45.653333333333336
2016-05-11,34.0,0.75,45.333333333333336
2016-05-12,33.75,0.75,45.0
2016-05-13,32.97,0.75,43.96
2016-05-16,33.42,0.75,44.56
2016-05-17,33.46,0.75,44.61333333333334
2016-05-18,33.43,0.75,44.57333333333333
2016-05-19,32.32,0.75,43.093333333333334
2016-05-20,32.84,0.75,43.78666666666667
2016-05-23,32.46,0.75,43.28
2016-05-24,33.13,0.75,44.17333333333334
2016-05-25,33.68,0.75,44.906666666666666
2016-05-26,33.35,0.75,44.46666666666667
2016-05-27,33.6,0.75,44.800000000000004
2016-05-31,34.03,0.75,45.373333333333335
2016-06-01,33.54,0.75,44.72
2016-06-02,34.4,0.75,45.86666666666667
2016-06-03,33.68,0.75,44.906666666666666
2016-06-06,34.37,0.75,45.82666666666666
2016-06-07,34.85,0.75,46.46666666666667
2016-06-08,34.62,0.75,46.16
2016-06-09,34.66,0.75,46.21333333333333
2016-06-10,33.66,0.75,44.879999999999995
2016-06-13,32.75,0.75,43.666666666666664
2016-06-14,32.15,0.75,42.86666666666667
2016-06-15,32.6,0.75,43.46666666666667
2016-06-16,32.93,0.75,43.906666666666666
2016-06-17,33.48,0.75,44.63999999999999
2016-06-20,34.73,0.75,46.306666666666665
2016-06-21,33.35,0.75,44.46666666666667
2016-06-22,33.15,0.75,44.199999999999996
2016-06-23,33.7,0.75,44.93333333333334
2016-06-24,30.5,0.75,40.666666666666664
2016-06-27,27.69,0.75,36.92
2016-06-28,28.42,0.75,37.89333333333334
2016-06-29,29.29,0.75,39.053333333333335
2016-06-30,29.52,0.75,39.36
2016-07-01,30.29,0.75,40.38666666666666
2016-07-05,28.52,0.75,38.026666666666664
2016-07-06,28.68,0.75,38.24
2016-07-07,29.42,0.75,39.22666666666667
2016-07-08,30.57,0.75,40.76
2016-07-11,31.01,0.75,41.34666666666667
2016-07-12,31.34,0.75,41.78666666666667
2016-07-13,31.17,0.75,41.56
2016-07-14,31.54,0.75,42.053333333333335
2016-07-15,31.86,0.75,42.48
2016-07-18,32.17,0.75,42.89333333333334
2016-07-19,31.86,0.75,42.48
2016-07-20,32.26,0.75,43.01333333333333
2016-07-21,33.2,0.75,44.26666666666667
2016-07-22,33.02,0.75,44.02666666666667
2016-07-25,33.26,0.75,44.346666666666664
2016-07-26,33.94,0.75,45.25333333333333
2016-07-27,34.21,0.75,45.61333333333334
2016-07-28,32.49,0.77,42.1948051948052
2016-07-29,33.18,0.77,43.090909090909086
2016-08-01,33.11,0.77,43.0
2016-08-02,32.13,0.77,41.72727272727273
2016-08-03,32.71,0.77,42.48051948051948
2016-08-04,32.58,0.77,42.31168831168831
2016-08-05,33.26,0.77,43.19480519480519
2016-08-08,33.43,0.77,43.41558441558441
2016-08-09,33.71,0.77,43.77922077922078
2016-08-10,33.71,0.77,43.77922077922078
2016-08-11,34.0,0.77,44.15584415584416
2016-08-12,33.81,0.77,43.909090909090914
2016-08-15,34.3,0.77,44.54545454545454
2016-08-16,34.25,0.77,44.48051948051948
2016-08-17,34.0,0.77,44.15584415584416
2016-08-18,34.01,0.77,44.16883116883117
2016-08-19,34.21,0.77,44.42857142857143
2016-08-22,34.23,0.77,44.454545454545446
2016-08-23,34.46,0.77,44.753246753246756
2016-08-24,33.99,0.77,44.142857142857146
2016-08-25,33.77,0.77,43.85714285714286
2016-08-26,33.65,0.77,43.7012987012987
2016-08-29,34.0,0.77,44.15584415584416
2016-08-30,34.33,0.77,44.58441558441558
2016-08-31,34.39,0.77,44.66233766233766
2016-09-01,34.61,0.77,44.94805194805195
2016-09-02,35.1,0.77,45.58441558441559
2016-09-06,35.55,0.77,46.16883116883116
2016-09-07,36.12,0.77,46.90909090909091
2016-09-08,35.84,0.77,46.54545454545455
2016-09-09,34.14,0.77,44.33766233766234
2016-09-12,35.28,0.77,45.81818181818182
2016-09-13,34.81,0.77,45.20779220779221
2016-09-14,34.91,0.77,45.33766233766233
2016-09-15,35.09,0.77,45.57142857142858
2016-09-16,34.89,0.77,45.311688311688314
2016-09-19,34.56,0.77,44.883116883116884
2016-09-20,34.26,0.77,44.49350649350649
2016-09-21,34.09,0.77,44.27272727272727
2016-09-22,35.1,0.77,45.58441558441559
2016-09-23,35.09,0.77,45.57142857142858
2016-09-26,34.73,0.77,45.1038961038961
2016-09-27,34.49,0.77,44.79220779220779
2016-09-28,34.79,0.77,45.18181818181818
2016-09-29,34.3,0.77,44.54545454545454
2016-09-30,35.18,0.77,45.688311688311686
2016-10-03,35.19,0.77,45.7012987012987
2016-10-04,35.05,0.77,45.51948051948052
2016-10-05,36.3,0.77,47.14285714285714
2016-10-06,35.51,0.77,46.116883116883116
2016-10-07,35.69,0.77,46.35064935064935
2016-10-10,36.1,0.77,46.883116883116884
2016-10-11,35.56,0.77,46.18181818181819
2016-10-12,35.6,0.77,46.23376623376623
2016-10-13,34.54,0.77,44.857142857142854
2016-10-14,34.67,0.77,45.02597402597403
2016-10-17,34.16,0.77,44.36363636363636
2016-10-18,33.64,0.77,43.688311688311686
2016-10-19,34.88,0.77,45.2987012987013
2016-10-20,34.96,0.77,45.4025974025974
2016-10-21,34.79,0.77,45.18181818181818
2016-10-24,35.47,0.77,46.064935064935064
2016-10-25,34.95,0.77,45.38961038961039
2016-10-26,35.39,0.77,45.96103896103896
2016-10-27,35.44,0.39,90.87179487179486
2016-10-28,35.63,0.39,91.35897435897436
2016-10-31,35.84,0.39,91.8974358974359
2016-11-01,35.27,0.39,90.43589743589745
2016-11-02,34.76,0.39,89.12820512820512
2016-11-03,34.23,0.39,87.76923076923076
2016-11-04,34.09,0.39,87.41025641025642
2016-11-07,35.22,0.39,90.3076923076923
2016-11-08,35.37,0.39,90.69230769230768
2016-11-09,34.03,0.39,87.25641025641026
2016-11-10,35.2,0.39,90.25641025641026
2016-11-11,34.38,0.39,88.15384615384616
2016-11-14,34.22,0.39,87.74358974358974
2016-11-15,34.46,0.39,88.35897435897436
2016-11-16,34.49,0.39,88.43589743589745
2016-11-17,35.38,0.39,90.71794871794872
2016-11-18,35.68,0.39,91.48717948717949
2016-11-21,36.16,0.39,92.7179487179487
2016-11-22,35.81,0.39,91.82051282051282
2016-11-23,35.39,0.39,90.74358974358974
2016-11-25,35.68,0.39,91.48717948717949
2016-11-28,35.39,0.39,90.74358974358974
2016-11-29,34.46,0.39,88.35897435897436
2016-11-30,35.6,0.39,91.28205128205128
2016-12-01,36.83,0.39,94.43589743589743
2016-12-02,36.07,0.39,92.48717948717949
2016-12-05,37.49,0.39,96.12820512820512
2016-12-06,39.16,0.39,100.4102564102564
2016-12-07,41.6,0.39,106.66666666666667
2016-12-08,41.63,0.39,106.74358974358975
2016-12-09,41.86,0.39,107.33333333333333
2016-12-12,41.1,0.39,105.38461538461539
2016-12-13,40.77,0.39,104.53846153846155
2016-12-14,39.31,0.39,100.7948717948718
2016-12-15,39.46,0.39,101.17948717948718
2016-12-16,39.74,0.39,101.8974358974359
2016-12-19,39.85,0.39,102.17948717948718
2016-12-20,40.38,0.39,103.53846153846155
2016-12-21,40.57,0.39,104.02564102564102
2016-12-22,39.63,0.39,101.61538461538461
2016-12-23,39.73,0.39,101.87179487179486
2016-12-27,40.1,0.39,102.82051282051282
2016-12-28,39.33,0.39,100.84615384615384
2016-12-29,39.49,0.39,101.25641025641026
2016-12-30,39.44,0.39,101.12820512820512
2017-01-03,40.07,0.39,102.74358974358974
2017-01-04,40.82,0.39,104.66666666666666
2017-01-05,40.77,0.39,104.53846153846155
2017-01-06,41.1,0.39,105.38461538461539
2017-01-09,40.82,0.39,104.66666666666666
2017-01-10,40.77,0.39,104.53846153846155
2017-01-11,40.12,0.39,102.87179487179486
2017-01-12,39.99,0.39,102.53846153846153
2017-01-13,40.3,0.39,103.33333333333333
2017-01-17,39.79,0.39,102.02564102564102
2017-01-18,39.78,0.39,102.0
2017-01-19,39.82,0.39,102.1025641025641
2017-01-20,39.86,0.39,102.2051282051282
2017-01-23,39.5,0.39,101.28205128205128
2017-01-24,40.43,0.39,103.66666666666666
2017-01-25,41.3,0.39,105.89743589743588
2017-01-26,40.78,0.39,104.56410256410257
2017-01-27,40.4,0.39,103.58974358974358
2017-01-30,40.56,0.39,104.0
2017-01-31,40.83,0.39,104.69230769230768
2017-02-01,41.03,0.39,105.2051282051282
2017-02-02,40.47,0.39,103.76923076923076
2017-02-03,40.6,0.39,104.1025641025641
2017-02-06,40.57,0.39,104.02564102564102
2017-02-07,40.1,0.39,102.82051282051282
2017-02-08,40.46,0.39,103.74358974358974
2017-02-09,40.65,0.55,73.9090909090909
2017-02-10,41.63,0.55,75.69090909090909
2017-02-13,41.67,0.55,75.76363636363637
2017-02-14,41.5,0.55,75.45454545454545
2017-02-15,41.91,0.55,76.19999999999999
2017-02-16,41.38,0.55,75.23636363636363
2017-02-17,42.38,0.55,77.05454545454545
2017-02-21,42.63,0.55,77.5090909090909
2017-02-22,42.77,0.55,77.76363636363637
2017-02-23,42.47,0.55,77.2181818181818
2017-02-24,41.53,0.55,75.5090909090909
2017-02-27,42.45,0.55,77.18181818181819
2017-02-28,42.19,0.55,76.7090909090909
2017-03-01,42.99,0.55,78.16363636363636
2017-03-02,43.14,0.55,78.43636363636364
2017-03-03,42.96,0.55,78.10909090909091
2017-03-06,41.9,0.55,76.18181818181817
2017-03-07,41.69,0.55,75.79999999999998
2017-03-08,41.94,0.55,76.25454545454545
2017-03-09,41.56,0.55,75.56363636363636
2017-03-10,41.79,0.55,75.98181818181817
2017-03-13,42.61,0.55,77.47272727272727
2017-03-14,43.02,0.55,78.21818181818182
2017-03-15,43.95,0.55,79.9090909090909
2017-03-16,43.65,0.55,79.36363636363636
2017-03-17,42.76,0.55,77.74545454545454
2017-03-20,42.57,0.55,77.39999999999999
2017-03-21,40.84,0.55,74.25454545454545
2017-03-22,41.48,0.55,75.41818181818181
2017-03-23,41.21,0.55,74.92727272727272
2017-03-24,41.28,0.55,75.05454545454545
2017-03-27,41.2,0.55,74.9090909090909
2017-03-28,41.75,0.55,75.9090909090909
2017-03-29,41.93,0.55,76.23636363636363
2017-03-30,41.96,0.55,76.29090909090908
2017-03-31,41.79,0.55,75.98181818181817
2017-04-03,40.34,0.55,73.34545454545454
2017-04-04,38.69,0.55,70.34545454545453
2017-04-05,38.18,0.55,69.41818181818181
2017-04-06,37.99,0.55,69.07272727272728
2017-04-07,38.03,0.55,69.14545454545454
2017-04-10,38.0,0.55,69.09090909090908
2017-04-11,38.25,0.55,69.54545454545455
2017-04-12,38.59,0.55,70.16363636363637
2017-04-13,38.01,0.55,69.1090909090909
2017-04-17,38.74,0.55,70.43636363636364
2017-04-18,38.85,0.55,70.63636363636364
2017-04-19,39.65,0.55,72.09090909090908
2017-04-20,40.1,0.55,72.9090909090909
2017-04-21,39.51,0.55,71.83636363636363
2017-04-24,40.45,0.55,73.54545454545455
2017-04-25,40.84,0.55,74.25454545454545
2017-04-26,41.06,0.55,74.65454545454546
2017-04-27,42.14,0.89,47.348314606741575
2017-04-28,42.28,0.89,47.50561797752809
2017-05-01,42.79,0.89,48.078651685393254
2017-05-02,40.88,0.89,45.932584269662925
2017-05-03,41.0,0.89,46.067415730337075
2017-05-04,41.33,0.89,46.43820224719101
2017-05-05,41.73,0.89,46.8876404494382
2017-05-08,41.61,0.89,46.752808988764045
2017-05-09,41.9,0.89,47.078651685393254
2017-05-10,42.14,0.89,47.348314606741575
2017-05-11,41.83,0.89,47.0
2017-05-12,41.65,0.89,46.79775280898876
2017-05-15,42.02,0.89,47.21348314606742
2017-05-16,42.21,0.89,47.42696629213483
2017-05-17,39.94,0.89,44.87640449438202
2017-05-18,40.13,0.89,45.08988764044944
2017-05-19,40.4,0.89,45.39325842696629
2017-05-22,41.37,0.89,46.483146067415724
2017-05-23,40.82,0.89,45.86516853932584
2017-05-24,41.05,0.89,46.12359550561797
2017-05-25,40.43,0.89,45.42696629213483
2017-05-26,40.99,0.89,46.0561797752809
2017-05-30,42.19,0.89,47.40449438202247
2017-05-31,42.51,0.89,47.764044943820224
2017-06-01,44.36,0.89,49.842696629213485
2017-06-02,44.27,0.89,49.741573033707866
2017-06-05,44.31,0.89,49.78651685393259
2017-06-06,43.92,0.89,49.348314606741575
2017-06-07,43.72,0.89,49.12359550561798
2017-06-08,42.43,0.89,47.674157303370784
2017-06-09,42.96,0.89,48.26966292134831
2017-06-12,43.66,0.89,49.056179775280896
2017-06-13,43.93,0.89,49.359550561797754
2017-06-14,43.24,0.89,48.58426966292135
2017-06-15,43.32,0.89,48.674157303370784
2017-06-16,40.99,0.89,46.0561797752809
2017-06-19,41.33,0.89,46.43820224719101
2017-06-20,40.73,0.89,45.764044943820224
2017-06-21,41.03,0.89,46.10112359550562
2017-06-22,40.86,0.89,45.91011235955056
2017-06-23,41.2,0.89,46.29213483146068
2017-06-26,41.88,0.89,47.0561797752809
2017-06-27,41.07,0.89,46.146067415730336
2017-06-28,41.17,0.89,46.258426966292134
2017-06-29,41.24,0.89,46.337078651685395
2017-06-30,42.36,0.89,47.59550561797753
2017-07-03,43.18,0.89,48.51685393258427
2017-07-05,43.18,0.89,48.51685393258427
2017-07-06,43.0,0.89,48.31460674157303
2017-07-07,44.09,0.89,49.539325842696634
2017-07-10,45.08,0.89,50.651685393258425
2017-07-11,45.53,0.89,51.157303370786515
2017-07-12,45.61,0.89,51.247191011235955
2017-07-13,46.2,0.89,51.91011235955057
2017-07-14,46.26,0.89,51.977528089887635
2017-07-17,46.22,0.89,51.93258426966292
2017-07-18,46.19,0.89,51.89887640449438
2017-07-19,46.76,0.89,52.53932584269663
2017-07-20,46.29,0.89,52.01123595505618
2017-07-21,44.92,0.89,50.47191011235955
2017-07-24,44.72,0.89,50.247191011235955
2017-07-25,45.84,0.89,51.50561797752809
2017-07-26,45.86,0.89,51.52808988764045
2017-07-27,47.02,1.01,46.554455445544555
2017-07-28,46.91,1.01,46.445544554455445
2017-07-31,46.74,1.01,46.27722772277228
2017-08-01,45.83,1.01,45.37623762376237
2017-08-02,46.15,1.01,45.69306930693069
2017-08-03,45.88,1.01,45.42574257425743
2017-08-04,46.68,1.01,46.21782178217822
2017-08-07,46.5,1.01,46.039603960396036
2017-08-08,46.97,1.01,46.504950495049506
2017-08-09,46.53,1.01,46.06930693069307
2017-08-10,44.9,1.01,44.45544554455445
2017-08-11,44.66,1.01,44.21782178217821
2017-08-14,45.17,1.01,44.722772277227726
2017-08-15,45.25,1.01,44.8019801980198
2017-08-16,45.36,1.01,44.91089108910891
2017-08-17,44.61,1.01,44.168316831683164
2017-08-18,44.34,1.01,43.9009900990099
2017-08-21,44.62,1.01,44.17821782178218
2017-08-22,44.93,1.01,44.48514851485148
2017-08-23,44.71,1.01,44.26732673267327
2017-08-24,44.35,1.01,43.910891089108915
2017-08-25,44.16,1.01,43.72277227722772
2017-08-28,44.25,1.01,43.81188118811881
2017-08-29,44.37,1.01,43.930693069306926
2017-08-30,44.78,1.01,44.336633663366335
2017-08-31,46.41,1.01,45.950495049504944
2017-09-01,46.66,1.01,46.198019801980195
2017-09-05,45.96,1.01,45.504950495049506
2017-09-06,46.42,1.01,45.960396039603964
2017-09-07,46.08,1.01,45.62376237623762
2017-09-08,46.2,1.01,45.742574257425744
2017-09-11,46.99,1.01,46.524752475247524
2017-09-12,47.55,1.01,47.07920792079208
2017-09-13,47.64,1.01,47.16831683168317
2017-09-14,48.27,1.01,47.79207920792079
2017-09-15,48.76,1.01,48.277227722772274
2017-09-18,49.17,1.01,48.68316831683168
2017-09-19,49.09,1.01,48.603960396039604
2017-09-20,49.46,1.01,48.97029702970297
2017-09-21,49.59,1.01,49.099009900990104
2017-09-22,49.96,1.01,49.46534653465346
2017-09-25,50.5,1.01,50.0
2017-09-26,50.85,1.01,50.34653465346535
2017-09-27,50.46,1.01,49.960396039603964
2017-09-28,50.29,1.01,49.79207920792079
2017-09-29,51.23,1.01,50.72277227722772
2017-10-02,51.85,1.01,51.336633663366335
2017-10-03,51.81,1.01,51.2970297029703
2017-10-04,52.45,1.01,51.93069306930693
2017-10-05,52.06,1.01,51.54455445544555
2017-10-06,51.87,1.01,51.35643564356435
2017-10-09,52.0,1.01,51.48514851485149
2017-10-10,51.99,1.01,51.475247524752476
2017-10-11,52.01,1.01,51.495049504950494
2017-10-12,50.92,1.01,50.415841584158414
2017-10-13,51.13,1.01,50.62376237623763
2017-10-16,52.17,1.01,51.65346534653465
2017-10-17,52.02,1.01,51.504950495049506
2017-10-18,52.39,1.01,51.87128712871287
2017-10-19,52.05,1.01,51.53465346534653
2017-10-20,52.2,1.01,51.68316831683168
2017-10-23,52.13,1.01,51.613861386138616
2017-10-24,52.75,1.01,52.227722772277225
2017-10-25,51.66,1.01,51.148514851485146
2017-10-26,53.37,0.88,60.647727272727266
2017-10-27,52.87,0.88,60.07954545454545
2017-10-30,52.39,0.88,59.53409090909091
2017-10-31,52.72,0.88,59.90909090909091
2017-11-01,52.7,0.88,59.88636363636364
2017-11-02,52.9,0.88,60.11363636363636
2017-11-03,52.97,0.88,60.19318181818182
2017-11-06,52.64,0.88,59.81818181818182
2017-11-07,52.4,0.88,59.54545454545455
2017-11-08,52.19,0.88,59.30681818181818
2017-11-09,52.1,0.88,59.20454545454545
2017-11-10,52.07,0.88,59.17045454545455
2017-11-13,52.03,0.88,59.125
2017-11-14,52.07,0.88,59.17045454545455
2017-11-15,51.68,0.88,58.72727272727273
2017-11-16,52.04,0.88,59.13636363636363
2017-11-17,51.94,0.88,59.02272727272727
