date,IR,IR_EPS,PE Ratio
2007-03-19,35.02,0.04,875.5000000000001
2007-03-20,35.38,0.04,884.5
2007-03-21,36.02,0.04,900.5000000000001
2007-03-22,36.05,0.04,901.2499999999999
2007-03-23,36.28,0.04,907.0
2007-03-26,36.21,0.04,905.25
2007-03-27,34.99,0.04,874.75
2007-03-28,34.25,0.04,856.25
2007-03-29,34.61,0.04,865.25
2007-03-30,34.64,0.04,866.0
2007-04-02,35.17,0.04,879.25
2007-04-03,35.13,0.04,878.25
2007-04-04,35.02,0.04,875.5000000000001
2007-04-05,34.83,0.04,870.7499999999999
2007-04-09,34.94,0.04,873.4999999999999
2007-04-10,35.61,0.04,890.25
2007-04-11,35.22,0.04,880.5
2007-04-12,35.84,0.04,896.0000000000001
2007-04-13,35.73,0.04,893.2499999999999
2007-04-16,35.9,0.04,897.5
2007-04-17,35.74,0.04,893.5
2007-04-18,35.83,0.04,895.7499999999999
2007-04-19,35.36,0.04,884.0
2007-04-20,36.27,0.04,906.7500000000001
2007-04-23,36.45,0.04,911.25
2007-04-24,36.1,0.04,902.5
2007-04-25,36.37,0.04,909.2499999999999
2007-04-26,36.79,0.04,919.75
2007-04-27,36.78,0.04,919.5
2007-04-30,35.66,0.04,891.4999999999999
2007-05-01,36.0,0.04,900.0
2007-05-02,36.54,0.04,913.5
2007-05-03,36.83,0.04,920.7499999999999
2007-05-04,37.07,0.04,926.75
2007-05-07,36.81,0.04,920.25
2007-05-08,37.08,0.04,926.9999999999999
2007-05-09,37.81,0.04,945.25
2007-05-10,36.96,0.04,924.0
2007-05-11,37.25,0.04,931.25
2007-05-14,37.23,0.04,930.7499999999999
2007-05-15,39.37,0.04,984.2499999999999
2007-05-16,39.15,0.04,978.75
2007-05-17,39.04,0.04,976.0
2007-05-18,39.16,0.04,978.9999999999999
2007-05-21,39.06,0.04,976.5
2007-05-22,39.03,0.04,975.75
2007-05-23,38.71,0.04,967.75
2007-05-24,38.63,0.04,965.75
2007-05-25,38.94,0.04,973.4999999999999
2007-05-29,39.33,0.04,983.2499999999999
2007-05-30,39.69,0.04,992.2499999999999
2007-05-31,41.0,0.04,1025.0
2007-06-01,41.29,0.04,1032.25
2007-06-04,41.28,0.04,1032.0
2007-06-05,41.25,0.04,1031.25
2007-06-06,40.32,0.04,1008.0
2007-06-07,40.12,0.04,1002.9999999999999
2007-06-08,40.85,0.04,1021.25
2007-06-11,40.89,0.04,1022.25
2007-06-12,40.1,0.04,1002.5
2007-06-13,42.24,0.04,1056.0
2007-06-14,41.89,0.04,1047.25
2007-06-15,41.82,0.04,1045.5
2007-06-18,43.73,0.04,1093.25
2007-06-19,43.92,0.04,1098.0
2007-06-20,44.36,0.04,1109.0
2007-06-21,44.72,0.04,1118.0
2007-06-22,44.51,0.04,1112.75
2007-06-25,43.91,0.04,1097.75
2007-06-26,43.19,0.04,1079.75
2007-06-27,43.67,0.04,1091.75
2007-06-28,43.74,0.04,1093.5
2007-06-29,43.79,0.04,1094.75
2007-07-02,44.39,0.04,1109.75
2007-07-03,44.53,0.04,1113.25
2007-07-05,44.04,0.04,1101.0
2007-07-06,43.84,0.04,1096.0
2007-07-09,44.3,0.04,1107.5
2007-07-10,43.78,0.04,1094.5
2007-07-11,43.71,0.04,1092.75
2007-07-12,44.28,0.04,1107.0
2007-07-13,44.09,0.04,1102.25
2007-07-16,44.63,0.04,1115.75
2007-07-17,44.58,0.04,1114.5
2007-07-18,44.72,0.04,1118.0
2007-07-19,44.49,0.04,1112.25
2007-07-20,43.67,0.04,1091.75
2007-07-23,43.78,0.04,1094.5
2007-07-24,42.33,0.04,1058.25
2007-07-25,41.48,0.04,1037.0
2007-07-26,40.49,0.04,1012.25
2007-07-27,38.45,0.04,961.25
2007-07-30,41.35,0.04,1033.75
2007-07-31,40.19,0.04,1004.7499999999999
2007-08-01,40.46,0.04,1011.5
2007-08-02,41.37,0.04,1034.25
2007-08-03,40.01,0.04,1000.2499999999999
2007-08-06,41.29,0.04,1032.25
2007-08-07,40.7,0.04,1017.5
2007-08-08,40.77,0.04,1019.2500000000001
2007-08-09,38.74,0.04,968.5
2007-08-10,38.69,0.04,967.2499999999999
2007-08-13,39.8,0.04,994.9999999999999
2007-08-14,38.19,0.04,954.7499999999999
2007-08-15,38.43,0.04,960.75
2007-08-16,37.71,0.04,942.75
2007-08-17,38.69,0.04,967.2499999999999
2007-08-20,39.44,0.04,985.9999999999999
2007-08-21,39.9,0.04,997.5
2007-08-22,40.94,0.04,1023.4999999999999
2007-08-23,40.34,0.04,1008.5000000000001
2007-08-24,41.59,0.04,1039.75
2007-08-27,40.73,0.04,1018.2499999999999
2007-08-28,39.21,0.04,980.25
2007-08-29,40.48,0.04,1011.9999999999999
2007-08-30,41.08,0.04,1027.0
2007-08-31,41.48,0.04,1037.0
2007-09-04,41.87,0.04,1046.75
2007-09-05,41.25,0.04,1031.25
2007-09-06,42.02,0.04,1050.5
2007-09-07,41.14,0.04,1028.5
2007-09-10,40.93,0.04,1023.25
2007-09-11,41.56,0.04,1039.0
2007-09-12,41.03,0.04,1025.75
2007-09-13,41.39,0.04,1034.75
2007-09-14,41.79,0.04,1044.75
2007-09-17,41.54,0.04,1038.5
2007-09-18,43.29,0.04,1082.25
2007-09-19,43.43,0.04,1085.75
2007-09-20,42.96,0.04,1074.0
2007-09-21,42.97,0.04,1074.25
2007-09-24,42.94,0.04,1073.5
2007-09-25,42.84,0.04,1071.0
2007-09-26,42.61,0.04,1065.25
2007-09-27,43.12,0.04,1078.0
2007-09-28,43.51,0.04,1087.75
2007-10-01,43.84,0.04,1096.0
2007-10-02,43.36,0.04,1084.0
2007-10-03,42.61,0.04,1065.25
2007-10-04,43.0,0.04,1075.0
2007-10-05,44.37,0.04,1109.25
2007-10-08,43.65,0.04,1091.25
2007-10-09,43.39,0.04,1084.75
2007-10-10,43.36,0.04,1084.0
2007-10-11,42.55,0.04,1063.75
2007-10-12,42.4,0.04,1060.0
2007-10-15,42.0,0.04,1050.0
2007-10-16,41.9,0.04,1047.5
2007-10-17,41.37,0.04,1034.25
2007-10-18,41.83,0.04,1045.75
2007-10-19,39.53,0.04,988.25
2007-10-22,39.92,0.04,998.0
2007-10-23,40.89,0.04,1022.25
2007-10-24,40.57,0.04,1014.25
2007-10-25,39.7,0.04,992.5
2007-10-26,40.69,0.04,1017.2499999999999
2007-10-29,41.48,0.04,1037.0
2007-10-30,39.98,0.04,999.4999999999999
2007-10-31,40.22,0.04,1005.5
2007-11-01,39.87,0.04,996.7499999999999
2007-11-02,40.38,0.04,1009.5
2007-11-05,40.34,0.04,1008.5000000000001
2007-11-06,41.11,0.04,1027.75
2007-11-07,39.97,0.04,999.25
2007-11-08,39.63,0.04,990.75
2007-11-09,39.07,0.04,976.75
2007-11-12,39.15,0.04,978.75
2007-11-13,39.62,0.04,990.4999999999999
2007-11-14,39.94,0.04,998.4999999999999
2007-11-15,39.45,0.04,986.25
2007-11-16,38.98,0.04,974.4999999999999
2007-11-19,38.43,0.04,960.75
2007-11-20,39.55,0.04,988.7499999999999
2007-11-21,38.37,0.04,959.2499999999999
2007-11-23,38.9,0.04,972.5
2007-11-26,38.91,0.04,972.7499999999999
2007-11-27,39.66,0.04,991.4999999999999
2007-11-28,41.01,0.04,1025.25
2007-11-29,40.94,0.04,1023.4999999999999
2007-11-30,41.25,0.04,1031.25
2007-12-03,40.73,0.04,1018.2499999999999
2007-12-04,41.12,0.04,1028.0
2007-12-05,41.16,0.04,1029.0
2007-12-06,41.28,0.04,1032.0
2007-12-07,41.43,0.04,1035.75
2007-12-10,41.55,0.04,1038.75
2007-12-11,39.9,0.04,997.5
2007-12-12,39.94,0.04,998.4999999999999
2007-12-13,40.1,0.04,1002.5
2007-12-14,39.28,0.04,982.0
2007-12-17,34.82,0.04,870.5
2007-12-18,35.36,0.04,884.0
2007-12-19,36.01,0.04,900.2499999999999
2007-12-20,35.73,0.04,893.2499999999999
2007-12-21,36.65,0.04,916.25
2007-12-24,37.63,0.04,940.75
2007-12-26,37.57,0.04,939.25
2007-12-27,37.08,0.04,926.9999999999999
2007-12-28,37.29,0.04,932.25
2007-12-31,37.12,0.04,927.9999999999999
2008-01-02,35.86,0.04,896.5
2008-01-03,35.37,0.04,884.2499999999999
2008-01-04,34.03,0.04,850.75
2008-01-07,32.8,0.04,819.9999999999999
2008-01-08,31.93,0.04,798.25
2008-01-09,31.35,0.04,783.75
2008-01-10,32.3,0.04,807.4999999999999
2008-01-11,32.34,0.04,808.5000000000001
2008-01-14,33.07,0.04,826.75
2008-01-15,31.89,0.04,797.25
2008-01-16,31.38,0.04,784.5
2008-01-17,29.37,0.04,734.25
2008-01-18,29.66,0.04,741.5
2008-01-22,29.94,0.04,748.5
2008-01-23,31.35,0.04,783.75
2008-01-24,31.04,0.04,776.0
2008-01-25,30.95,0.04,773.75
2008-01-28,31.21,0.04,780.25
2008-01-29,31.73,0.04,793.25
2008-01-30,31.18,0.04,779.5
2008-01-31,31.54,0.04,788.5
2008-02-01,31.31,0.04,782.75
2008-02-04,31.3,0.04,782.5
2008-02-05,30.64,0.04,766.0
2008-02-06,30.89,0.04,772.25
2008-02-07,30.57,0.04,764.25
2008-02-08,29.86,0.04,746.5
2008-02-11,29.89,0.04,747.25
2008-02-12,30.81,0.04,770.25
2008-02-13,31.94,0.04,798.5
2008-02-14,31.61,0.04,790.25
2008-02-15,31.4,0.04,785.0
2008-02-19,31.58,0.04,789.4999999999999
2008-02-20,31.41,0.04,785.25
2008-02-21,31.26,0.04,781.5
2008-02-22,31.45,0.04,786.25
2008-02-25,32.26,0.04,806.4999999999999
2008-02-26,32.97,0.04,824.25
2008-02-27,33.92,0.04,848.0
2008-02-28,34.38,0.04,859.5
2008-02-29,33.43,0.04,835.75
2008-03-03,34.07,0.04,851.75
2008-03-04,33.61,0.04,840.25
2008-03-05,34.27,0.04,856.7500000000001
2008-03-06,34.07,0.04,851.75
2008-03-07,34.24,0.04,856.0
2008-03-10,32.92,0.04,823.0
2008-03-11,34.41,0.04,860.2499999999999
2008-03-12,34.92,0.04,873.0
2008-03-13,35.37,0.04,884.2499999999999
2008-03-14,34.46,0.04,861.5
2008-03-17,34.35,0.04,858.75
2008-03-18,35.54,0.04,888.5
2008-03-19,33.95,0.04,848.75
2008-03-20,34.35,0.04,858.75
2008-03-24,35.14,0.04,878.5
2008-03-25,36.0,0.04,900.0
2008-03-26,35.34,0.04,883.5000000000001
2008-03-27,34.74,0.04,868.5
2008-03-28,35.0,0.04,875.0
2008-03-31,35.61,0.04,890.25
2008-04-01,37.12,0.04,927.9999999999999
2008-04-02,36.63,0.04,915.75
2008-04-03,36.47,0.04,911.75
2008-04-04,37.2,0.04,930.0
2008-04-07,36.57,0.04,914.25
2008-04-08,35.85,0.04,896.25
2008-04-09,35.3,0.04,882.4999999999999
2008-04-10,35.48,0.04,886.9999999999999
2008-04-11,34.54,0.04,863.5
2008-04-14,34.47,0.04,861.75
2008-04-15,34.79,0.04,869.75
2008-04-16,36.45,0.04,911.25
2008-04-17,36.05,0.04,901.2499999999999
2008-04-18,36.66,0.04,916.4999999999999
2008-04-21,36.69,0.04,917.2499999999999
2008-04-22,35.84,0.04,896.0000000000001
2008-04-23,34.82,0.04,870.5
2008-04-24,34.26,0.04,856.4999999999999
2008-04-25,34.42,0.04,860.5
2008-04-28,34.99,0.04,874.75
2008-04-29,33.99,0.04,849.75
2008-04-30,35.45,0.04,886.25
2008-05-01,35.89,0.04,897.25
2008-05-02,35.93,0.04,898.25
2008-05-05,35.19,0.04,879.7499999999999
2008-05-06,34.95,0.04,873.75
2008-05-07,34.33,0.04,858.2499999999999
2008-05-08,34.21,0.04,855.25
2008-05-09,33.96,0.04,849.0
2008-05-12,35.03,0.04,875.75
2008-05-13,35.49,0.04,887.25
2008-05-14,35.49,0.04,887.25
2008-05-15,35.73,0.04,893.2499999999999
2008-05-16,36.62,0.04,915.4999999999999
2008-05-19,36.72,0.04,918.0
2008-05-20,35.7,0.04,892.5
2008-05-21,35.07,0.04,876.75
2008-05-22,34.56,0.04,864.0
2008-05-23,34.16,0.04,853.9999999999999
2008-05-27,34.44,0.04,860.9999999999999
2008-05-28,35.08,0.04,876.9999999999999
2008-05-29,34.99,0.04,874.75
2008-05-30,35.18,0.04,879.5
2008-06-02,34.66,0.04,866.4999999999999
2008-06-03,34.76,0.04,868.9999999999999
2008-06-04,34.5,0.04,862.5
2008-06-05,35.01,0.04,875.2499999999999
2008-06-06,34.11,0.04,852.75
2008-06-09,31.61,0.04,790.25
2008-06-10,31.92,0.04,798.0
2008-06-11,30.41,0.04,760.25
2008-06-12,30.87,0.04,771.75
2008-06-13,31.76,0.04,794.0
2008-06-16,31.56,0.04,789.0
2008-06-17,31.1,0.04,777.5
2008-06-18,30.8,0.04,770.0
2008-06-19,31.45,0.04,786.25
2008-06-20,31.1,0.04,777.5
2008-06-23,31.46,0.04,786.5
2008-06-24,31.0,0.04,775.0
2008-06-25,30.57,0.04,764.25
2008-06-26,29.61,0.04,740.25
2008-06-27,29.45,0.04,736.25
2008-06-30,29.9,0.04,747.5
2008-07-01,29.58,0.04,739.4999999999999
2008-07-02,28.45,0.04,711.25
2008-07-03,29.27,0.04,731.75
2008-07-07,29.43,0.04,735.75
2008-07-08,29.18,0.04,729.5
2008-07-09,28.35,0.04,708.75
2008-07-10,28.28,0.04,707.0
2008-07-11,27.74,0.04,693.5
2008-07-14,27.96,0.04,699.0
2008-07-15,27.52,0.04,688.0
2008-07-16,28.06,0.04,701.5
2008-07-17,29.4,0.04,735.0
2008-07-18,28.75,0.04,718.75
2008-07-21,28.87,0.04,721.75
2008-07-22,28.83,0.04,720.7499999999999
2008-07-23,29.64,0.04,741.0
2008-07-24,28.93,0.04,723.25
2008-07-25,28.99,0.04,724.75
2008-07-28,28.55,0.04,713.75
2008-07-29,29.5,0.04,737.5
2008-07-30,29.53,0.04,738.25
2008-07-31,28.75,0.04,718.75
2008-08-01,29.49,0.04,737.25
2008-08-04,29.06,0.04,726.5
2008-08-05,29.31,0.04,732.75
2008-08-06,30.53,0.04,763.25
2008-08-07,29.75,0.04,743.75
2008-08-08,31.45,0.04,786.25
2008-08-11,32.04,0.04,801.0
2008-08-12,31.69,0.04,792.25
2008-08-13,31.2,0.04,780.0
2008-08-14,31.47,0.04,786.75
2008-08-15,32.08,0.04,801.9999999999999
2008-08-18,31.35,0.04,783.75
2008-08-19,30.35,0.04,758.75
2008-08-20,30.47,0.04,761.75
2008-08-21,30.56,0.04,764.0
2008-08-22,30.32,0.04,758.0
2008-08-25,29.36,0.04,734.0
2008-08-26,29.02,0.04,725.5
2008-08-27,29.41,0.04,735.25
2008-08-28,29.94,0.04,748.5
2008-08-29,29.5,0.04,737.5
2008-09-02,29.16,0.04,729.0
2008-09-03,29.21,0.04,730.25
2008-09-04,28.15,0.04,703.75
2008-09-05,28.34,0.04,708.5
2008-09-08,28.68,0.04,717.0
2008-09-09,27.21,0.04,680.25
2008-09-10,27.96,0.04,699.0
2008-09-11,28.25,0.04,706.25
2008-09-12,28.71,0.04,717.75
2008-09-15,27.3,0.04,682.5
2008-09-16,27.27,0.04,681.75
2008-09-17,25.85,0.04,646.25
2008-09-18,27.59,0.04,689.75
2008-09-19,29.1,0.04,727.5
2008-09-22,27.23,0.04,680.75
2008-09-23,26.05,0.04,651.25
2008-09-24,26.06,0.04,651.5
2008-09-25,25.95,0.04,648.75
2008-09-26,25.58,0.04,639.5
2008-09-29,23.85,0.04,596.25
2008-09-30,24.9,0.04,622.5
2008-10-01,23.53,0.04,588.25
2008-10-02,22.0,0.04,550.0
2008-10-03,21.87,0.04,546.75
2008-10-06,20.75,0.04,518.75
2008-10-07,19.18,0.04,479.5
2008-10-08,19.31,0.04,482.74999999999994
2008-10-09,16.74,0.04,418.49999999999994
2008-10-10,16.11,0.04,402.75
2008-10-13,18.61,0.04,465.25
2008-10-14,17.73,0.04,443.25
2008-10-15,15.56,0.04,389.0
2008-10-16,15.59,0.04,389.75
2008-10-17,16.43,0.04,410.75
2008-10-20,16.39,0.04,409.75
2008-10-21,16.14,0.04,403.5
2008-10-22,15.0,0.04,375.0
2008-10-23,14.49,0.04,362.25
2008-10-24,13.63,0.04,340.75
2008-10-27,12.79,0.04,319.75
2008-10-28,14.34,0.04,358.5
2008-10-29,13.59,0.04,339.75
2008-10-30,14.54,0.04,363.49999999999994
2008-10-31,14.74,0.04,368.5
2008-11-03,14.23,0.04,355.75
2008-11-04,14.95,0.04,373.75
2008-11-05,14.31,0.04,357.75
2008-11-06,12.94,0.04,323.5
2008-11-07,13.58,0.04,339.5
2008-11-10,13.51,0.04,337.75
2008-11-11,12.8,0.04,320.0
2008-11-12,11.86,0.04,296.5
2008-11-13,13.0,0.04,325.0
2008-11-14,12.07,0.04,301.75
2008-11-17,12.02,0.04,300.5
2008-11-18,11.99,0.04,299.75
2008-11-19,11.0,0.04,275.0
2008-11-20,9.65,0.04,241.25
2008-11-21,10.26,0.04,256.5
2008-11-24,11.27,0.04,281.75
2008-11-25,11.07,0.04,276.75
2008-11-26,11.82,0.04,295.5
2008-11-28,12.52,0.04,313.0
2008-12-01,11.6,0.04,290.0
2008-12-02,11.95,0.04,298.75
2008-12-03,12.13,0.04,303.25
2008-12-04,11.66,0.04,291.5
2008-12-05,12.33,0.04,308.25
2008-12-08,13.0,0.04,325.0
2008-12-09,12.89,0.04,322.25
2008-12-10,13.31,0.04,332.75
2008-12-11,12.23,0.04,305.75
2008-12-12,12.48,0.04,312.0
2008-12-15,12.09,0.04,302.25
2008-12-16,12.69,0.04,317.25
2008-12-17,13.06,0.04,326.5
2008-12-18,12.45,0.04,311.25
2008-12-19,13.04,0.04,326.0
2008-12-22,12.81,0.04,320.25
2008-12-23,12.77,0.04,319.25
2008-12-24,13.02,0.04,325.5
2008-12-26,13.31,0.04,332.75
2008-12-29,12.97,0.04,324.25
2008-12-30,13.65,0.04,341.25
2008-12-31,13.86,0.04,346.5
2009-01-02,15.03,0.04,375.75
2009-01-05,15.08,0.04,377.0
2009-01-06,15.14,0.04,378.5
2009-01-07,15.5,0.04,387.5
2009-01-08,15.92,0.04,398.0
2009-01-09,15.99,0.04,399.75
2009-01-12,14.71,0.04,367.75
2009-01-13,14.54,0.04,363.49999999999994
2009-01-14,13.98,0.04,349.5
2009-01-15,14.31,0.04,357.75
2009-01-16,14.38,0.04,359.5
2009-01-20,13.75,0.04,343.75
2009-01-21,13.62,0.04,340.5
2009-01-22,13.27,0.04,331.75
2009-01-23,13.32,0.04,333.0
2009-01-26,13.27,0.04,331.75
2009-01-27,13.49,0.04,337.25
2009-01-28,14.2,0.04,355.0
2009-01-29,13.36,0.04,334.0
2009-01-30,12.95,0.04,323.75
2009-02-02,12.72,0.04,318.0
2009-02-03,12.85,0.04,321.25
2009-02-04,12.93,0.04,323.25
2009-02-05,12.86,0.04,321.5
2009-02-06,13.13,0.04,328.25
2009-02-09,13.57,0.04,339.25
2009-02-10,12.45,0.04,311.25
2009-02-11,14.02,0.04,350.5
2009-02-12,13.57,0.04,339.25
2009-02-13,13.89,0.04,347.25
2009-02-17,13.02,0.04,325.5
2009-02-18,13.25,0.04,331.25
2009-02-19,12.82,0.04,320.5
2009-02-20,12.64,0.04,316.0
2009-02-23,11.75,0.04,293.75
2009-02-24,12.41,0.04,310.25
2009-02-25,11.88,0.04,297.0
2009-02-26,11.69,0.04,292.25
2009-02-27,11.33,0.04,283.25
2009-03-02,10.38,0.04,259.5
2009-03-03,10.11,0.04,252.74999999999997
2009-03-04,10.63,0.04,265.75
2009-03-05,9.71,0.04,242.75000000000003
2009-03-06,9.46,0.04,236.50000000000003
2009-03-09,9.73,0.04,243.25
2009-03-10,10.7,0.04,267.5
2009-03-11,11.17,0.04,279.25
2009-03-12,11.13,0.04,278.25
2009-03-13,11.08,0.04,277.0
2009-03-16,11.13,0.04,278.25
2009-03-17,11.25,0.04,281.25
2009-03-18,11.68,0.04,292.0
2009-03-19,11.81,0.04,295.25
2009-03-20,11.11,0.04,277.75
2009-03-23,12.2,0.04,305.0
2009-03-24,11.94,0.04,298.5
2009-03-25,11.91,0.04,297.75
2009-03-26,12.46,0.04,311.5
2009-03-27,11.94,0.04,298.5
2009-03-30,11.17,0.04,279.25
2009-03-31,11.02,0.04,275.5
2009-04-01,11.6,0.04,290.0
2009-04-02,12.78,0.04,319.5
2009-04-03,13.21,0.04,330.25
2009-04-06,13.02,0.04,325.5
2009-04-07,12.23,0.04,305.75
2009-04-08,12.31,0.04,307.75
2009-04-09,13.27,0.04,331.75
2009-04-13,13.2,0.04,330.0
2009-04-14,12.72,0.04,318.0
2009-04-15,12.93,0.04,323.25
2009-04-16,13.53,0.04,338.25
2009-04-17,13.86,0.04,346.5
2009-04-20,12.83,0.04,320.75
2009-04-21,13.36,0.04,334.0
2009-04-22,15.46,0.04,386.5
2009-04-23,16.02,0.04,400.5
2009-04-24,17.46,0.04,436.5
2009-04-27,16.96,0.04,424.0
2009-04-28,16.41,0.04,410.25
2009-04-29,17.54,0.04,438.49999999999994
2009-04-30,17.39,0.04,434.75
2009-05-01,17.49,0.04,437.24999999999994
2009-05-04,18.52,0.04,463.0
2009-05-05,18.55,0.04,463.75
2009-05-06,18.81,0.04,470.24999999999994
2009-05-07,17.32,0.04,433.0
2009-05-08,18.57,0.04,464.25
2009-05-11,17.86,0.04,446.5
2009-05-12,17.07,0.04,426.75
2009-05-13,16.06,0.04,401.49999999999994
2009-05-14,16.29,0.04,407.24999999999994
2009-05-15,16.41,0.04,410.25
2009-05-18,17.4,0.04,434.99999999999994
2009-05-19,17.63,0.04,440.74999999999994
2009-05-20,17.46,0.04,436.5
2009-05-21,16.83,0.04,420.74999999999994
2009-05-22,16.89,0.04,422.25
2009-05-26,16.98,0.04,424.5
2009-05-27,16.33,0.04,408.24999999999994
2009-05-28,16.17,0.04,404.25000000000006
2009-05-29,16.16,0.04,404.0
2009-06-01,17.31,0.04,432.74999999999994
2009-06-02,17.18,0.04,429.5
2009-06-03,16.86,0.04,421.5
2009-06-04,17.58,0.04,439.49999999999994
2009-06-05,18.19,0.04,454.75
2009-06-08,18.19,0.04,454.75
2009-06-09,18.23,0.04,455.75
2009-06-10,17.91,0.04,447.75
2009-06-11,18.27,0.04,456.75
2009-06-12,18.42,0.04,460.50000000000006
2009-06-15,17.84,0.04,446.0
2009-06-16,17.42,0.04,435.50000000000006
2009-06-17,17.16,0.04,429.0
2009-06-18,17.03,0.04,425.75
2009-06-19,17.33,0.04,433.24999999999994
2009-06-22,16.4,0.04,409.99999999999994
2009-06-23,16.45,0.04,411.25
2009-06-24,16.74,0.04,418.49999999999994
2009-06-25,17.49,0.04,437.24999999999994
2009-06-26,17.05,0.04,426.25
2009-06-29,16.93,0.04,423.25
2009-06-30,16.69,0.04,417.25
2009-07-01,17.09,0.04,427.25
2009-07-02,16.61,0.04,415.25
2009-07-06,16.24,0.04,405.99999999999994
2009-07-07,16.1,0.04,402.5
2009-07-08,15.85,0.04,396.25
2009-07-09,15.78,0.04,394.5
2009-07-10,15.88,0.04,397.0
2009-07-13,16.29,0.04,407.24999999999994
2009-07-14,16.32,0.04,408.0
2009-07-15,17.03,0.04,425.75
2009-07-16,17.34,0.04,433.5
2009-07-17,17.32,0.04,433.0
2009-07-20,18.18,0.04,454.5
2009-07-21,18.62,0.04,465.5
2009-07-22,18.63,0.04,465.74999999999994
2009-07-23,19.23,0.04,480.75
2009-07-24,21.95,0.04,548.75
2009-07-27,21.81,0.04,545.25
2009-07-28,22.32,0.04,558.0
2009-07-29,22.16,0.04,554.0
2009-07-30,22.92,0.04,573.0
2009-07-31,23.07,0.04,576.75
2009-08-03,23.19,0.04,579.75
2009-08-04,23.18,0.04,579.5
2009-08-05,23.15,0.04,578.75
2009-08-06,23.16,0.04,579.0
2009-08-07,23.01,0.04,575.25
2009-08-10,22.86,0.04,571.5
2009-08-11,22.4,0.04,560.0
2009-08-12,23.19,0.04,579.75
2009-08-13,23.72,0.04,593.0
2009-08-14,23.09,0.04,577.25
2009-08-17,22.6,0.04,565.0
2009-08-18,23.13,0.04,578.25
2009-08-19,23.18,0.04,579.5
2009-08-20,24.03,0.04,600.75
2009-08-21,24.78,0.04,619.5
2009-08-24,24.71,0.04,617.75
2009-08-25,24.76,0.04,619.0
2009-08-26,24.58,0.04,614.5
2009-08-27,24.8,0.04,620.0
2009-08-28,24.81,0.04,620.25
2009-08-31,24.67,0.04,616.75
2009-09-01,24.33,0.04,608.25
2009-09-02,24.19,0.04,604.75
2009-09-03,24.67,0.04,616.75
2009-09-04,24.95,0.04,623.75
2009-09-08,25.25,0.04,631.25
2009-09-09,25.38,0.04,634.5
2009-09-10,25.52,0.04,638.0
2009-09-11,25.63,0.04,640.75
2009-09-14,25.77,0.04,644.25
2009-09-15,25.97,0.04,649.25
2009-09-16,26.15,0.04,653.75
2009-09-17,25.85,0.04,646.25
2009-09-18,25.62,0.04,640.5
2009-09-21,25.14,0.04,628.5
2009-09-22,25.44,0.04,636.0
2009-09-23,24.92,0.04,623.0
2009-09-24,24.51,0.04,612.75
2009-09-25,24.61,0.04,615.25
2009-09-28,24.89,0.04,622.25
2009-09-29,24.82,0.04,620.5
2009-09-30,24.5,0.04,612.5
2009-10-01,23.98,0.04,599.5
2009-10-02,23.72,0.04,593.0
2009-10-05,24.31,0.04,607.75
2009-10-06,24.66,0.04,616.5
2009-10-07,24.8,0.04,620.0
2009-10-08,25.27,0.04,631.75
2009-10-09,25.85,0.04,646.25
2009-10-12,26.27,0.04,656.75
2009-10-13,26.57,0.04,664.25
2009-10-14,27.86,0.04,696.5
2009-10-15,27.37,0.04,684.25
2009-10-16,26.91,0.04,672.75
2009-10-19,27.12,0.04,678.0
2009-10-20,27.54,0.04,688.5
2009-10-21,27.68,0.04,692.0
2009-10-22,28.23,0.04,705.75
2009-10-23,27.8,0.04,695.0
2009-10-26,27.04,0.04,676.0
2009-10-27,25.99,0.04,649.75
2009-10-28,25.26,0.04,631.5
2009-10-29,25.86,0.04,646.5
2009-10-30,25.23,0.04,630.75
2009-11-02,25.45,0.04,636.25
2009-11-03,26.31,0.04,657.75
2009-11-04,26.11,0.04,652.75
2009-11-05,26.89,0.04,672.25
2009-11-06,27.03,0.04,675.75
2009-11-09,28.14,0.04,703.5
2009-11-10,28.12,0.04,703.0
2009-11-11,28.47,0.04,711.75
2009-11-12,28.79,0.04,719.75
2009-11-13,29.44,0.04,736.0
2009-11-16,29.74,0.04,743.5
2009-11-17,29.23,0.04,730.75
2009-11-18,29.31,0.04,732.75
2009-11-19,29.06,0.04,726.5
2009-11-20,28.75,0.04,718.75
2009-11-23,28.9,0.04,722.5
2009-11-24,28.41,0.04,710.25
2009-11-25,28.61,0.04,715.25
2009-11-27,28.15,0.04,703.75
2009-11-30,28.25,0.04,706.25
2009-12-01,28.68,0.04,717.0
2009-12-02,28.68,0.04,717.0
2009-12-03,28.39,0.04,709.75
2009-12-04,28.58,0.04,714.4999999999999
2009-12-07,28.47,0.04,711.75
2009-12-08,27.93,0.04,698.25
2009-12-09,27.9,0.04,697.5
2009-12-10,28.23,0.04,705.75
2009-12-11,28.46,0.04,711.5
2009-12-14,29.15,0.04,728.75
2009-12-15,29.09,0.04,727.25
2009-12-16,28.97,0.04,724.25
2009-12-17,28.73,0.04,718.25
2009-12-18,28.45,0.04,711.25
2009-12-21,28.83,0.04,720.7499999999999
2009-12-22,28.71,0.04,717.75
2009-12-23,28.94,0.04,723.5
2009-12-24,29.07,0.04,726.75
2009-12-28,28.99,0.04,724.75
2009-12-29,28.94,0.04,723.5
2009-12-30,28.86,0.04,721.5
2009-12-31,28.55,0.04,713.75
2010-01-04,28.95,0.04,723.75
