date,DISCA,DISCA_EPS,PE Ratio
2016-11-28,27.22,0.37,73.56756756756756
2016-11-29,27.65,0.37,74.72972972972973
2016-11-30,27.09,0.37,73.21621621621621
2016-12-01,27.15,0.37,73.37837837837837
2016-12-02,26.6,0.37,71.8918918918919
2016-12-05,27.39,0.37,74.02702702702703
2016-12-06,27.79,0.37,75.10810810810811
2016-12-07,28.8,0.37,77.83783783783784
2016-12-08,29.55,0.37,79.86486486486487
2016-12-09,29.1,0.37,78.64864864864866
2016-12-12,28.58,0.37,77.24324324324324
2016-12-13,28.77,0.37,77.75675675675676
2016-12-14,28.68,0.37,77.51351351351352
2016-12-15,28.85,0.37,77.97297297297298
2016-12-16,28.39,0.37,76.72972972972973
2016-12-19,28.17,0.37,76.13513513513514
2016-12-20,28.49,0.37,77.0
2016-12-21,28.44,0.37,76.86486486486487
2016-12-22,28.13,0.37,76.02702702702703
2016-12-23,28.0,0.37,75.67567567567568
2016-12-27,28.12,0.37,76.0
2016-12-28,27.89,0.37,75.37837837837839
2016-12-29,27.69,0.37,74.83783783783784
2016-12-30,27.41,0.37,74.08108108108108
2017-01-03,27.96,0.37,75.56756756756756
2017-01-04,28.29,0.37,76.45945945945945
2017-01-05,27.2,0.37,73.51351351351352
2017-01-06,27.48,0.37,74.27027027027027
2017-01-09,26.87,0.37,72.62162162162163
2017-01-10,26.34,0.37,71.1891891891892
2017-01-11,26.51,0.37,71.64864864864866
2017-01-12,27.2,0.37,73.51351351351352
2017-01-13,27.4,0.37,74.05405405405405
2017-01-17,27.81,0.37,75.16216216216216
2017-01-18,28.01,0.37,75.70270270270271
2017-01-19,28.0,0.37,75.67567567567568
2017-01-20,27.89,0.37,75.37837837837839
2017-01-23,28.27,0.37,76.4054054054054
2017-01-24,28.49,0.37,77.0
2017-01-25,27.58,0.37,74.54054054054053
2017-01-26,27.9,0.37,75.4054054054054
2017-01-27,28.06,0.37,75.83783783783784
2017-01-30,27.98,0.37,75.62162162162163
2017-01-31,28.35,0.37,76.62162162162163
2017-02-01,28.04,0.37,75.78378378378378
2017-02-02,27.79,0.37,75.10810810810811
2017-02-03,28.09,0.37,75.91891891891892
2017-02-06,27.97,0.37,75.5945945945946
2017-02-07,27.99,0.37,75.64864864864865
2017-02-08,27.53,0.37,74.4054054054054
2017-02-09,27.96,0.37,75.56756756756756
2017-02-10,28.48,0.37,76.97297297297297
2017-02-13,29.03,0.37,78.45945945945947
2017-02-14,28.53,0.52,54.86538461538461
2017-02-15,28.49,0.52,54.78846153846153
2017-02-16,28.57,0.52,54.94230769230769
2017-02-17,28.68,0.52,55.15384615384615
2017-02-21,29.62,0.52,56.96153846153846
2017-02-22,29.51,0.52,56.75
2017-02-23,29.5,0.52,56.730769230769226
2017-02-24,29.27,0.52,56.28846153846153
2017-02-27,29.05,0.52,55.86538461538461
2017-02-28,28.76,0.52,55.30769230769231
2017-03-01,28.52,0.52,54.84615384615385
2017-03-02,28.49,0.52,54.78846153846153
2017-03-03,27.89,0.52,53.63461538461539
2017-03-06,27.78,0.52,53.42307692307693
2017-03-07,27.75,0.52,53.36538461538461
2017-03-08,27.98,0.52,53.80769230769231
2017-03-09,27.86,0.52,53.57692307692307
2017-03-10,27.69,0.52,53.25
2017-03-13,27.5,0.52,52.88461538461538
2017-03-14,27.46,0.52,52.80769230769231
2017-03-15,28.0,0.52,53.84615384615385
2017-03-16,28.15,0.52,54.13461538461538
2017-03-17,28.01,0.52,53.86538461538461
2017-03-20,27.73,0.52,53.32692307692307
2017-03-21,27.44,0.52,52.76923076923077
2017-03-22,27.54,0.52,52.96153846153846
2017-03-23,27.67,0.52,53.21153846153846
2017-03-24,27.54,0.52,52.96153846153846
2017-03-27,27.63,0.52,53.13461538461538
2017-03-28,27.68,0.52,53.230769230769226
2017-03-29,28.06,0.52,53.96153846153846
2017-03-30,28.7,0.52,55.192307692307686
2017-03-31,29.09,0.52,55.94230769230769
2017-04-03,28.93,0.52,55.63461538461538
2017-04-04,29.27,0.52,56.28846153846153
2017-04-05,29.36,0.52,56.46153846153846
2017-04-06,29.3,0.52,56.34615384615385
2017-04-07,29.21,0.52,56.17307692307692
2017-04-10,29.19,0.52,56.13461538461539
2017-04-11,29.04,0.52,55.84615384615384
2017-04-12,28.69,0.52,55.17307692307693
2017-04-13,28.29,0.52,54.40384615384615
2017-04-17,28.5,0.52,54.80769230769231
2017-04-18,28.61,0.52,55.01923076923077
2017-04-19,28.92,0.52,55.61538461538462
2017-04-20,29.32,0.52,56.38461538461538
2017-04-21,29.16,0.52,56.07692307692307
2017-04-24,29.4,0.52,56.53846153846153
2017-04-25,29.29,0.52,56.32692307692307
2017-04-26,29.39,0.52,56.51923076923077
2017-04-27,29.39,0.52,56.51923076923077
2017-04-28,28.78,0.52,55.34615384615385
2017-05-01,27.98,0.52,53.80769230769231
2017-05-02,27.96,0.52,53.76923076923077
2017-05-03,26.78,0.52,51.5
2017-05-04,26.63,0.52,51.21153846153846
2017-05-05,27.09,0.52,52.09615384615385
2017-05-08,27.25,0.52,52.40384615384615
2017-05-09,26.66,0.37,72.05405405405405
2017-05-10,26.11,0.37,70.56756756756756
2017-05-11,26.33,0.37,71.16216216216216
2017-05-12,26.07,0.37,70.45945945945947
2017-05-15,26.01,0.37,70.2972972972973
2017-05-16,25.58,0.37,69.13513513513513
2017-05-17,25.11,0.37,67.86486486486487
2017-05-18,25.18,0.37,68.05405405405405
2017-05-19,25.87,0.37,69.91891891891892
2017-05-22,26.21,0.37,70.83783783783784
2017-05-23,25.63,0.37,69.27027027027027
2017-05-24,25.46,0.37,68.8108108108108
2017-05-25,25.6,0.37,69.1891891891892
2017-05-26,25.87,0.37,69.91891891891892
2017-05-30,26.2,0.37,70.8108108108108
2017-05-31,26.5,0.37,71.62162162162163
2017-06-01,26.74,0.37,72.27027027027027
2017-06-02,26.49,0.37,71.5945945945946
2017-06-05,26.21,0.37,70.83783783783784
2017-06-06,26.16,0.37,70.70270270270271
2017-06-07,26.41,0.37,71.37837837837839
2017-06-08,26.07,0.37,70.45945945945947
2017-06-09,26.1,0.37,70.54054054054055
2017-06-12,26.59,0.37,71.86486486486487
2017-06-13,26.44,0.37,71.45945945945947
2017-06-14,26.27,0.37,71.0
2017-06-15,26.41,0.37,71.37837837837839
2017-06-16,26.52,0.37,71.67567567567568
2017-06-19,26.43,0.37,71.43243243243244
2017-06-20,25.51,0.37,68.94594594594595
2017-06-21,25.58,0.37,69.13513513513513
2017-06-22,25.52,0.37,68.97297297297297
2017-06-23,25.79,0.37,69.7027027027027
2017-06-26,26.2,0.37,70.8108108108108
2017-06-27,26.13,0.37,70.62162162162161
2017-06-28,26.14,0.37,70.64864864864865
2017-06-29,26.0,0.37,70.27027027027027
2017-06-30,25.83,0.37,69.8108108108108
2017-07-03,26.2,0.37,70.8108108108108
2017-07-05,26.08,0.37,70.48648648648648
2017-07-06,25.78,0.37,69.67567567567568
2017-07-07,25.82,0.37,69.78378378378379
2017-07-10,26.25,0.37,70.94594594594595
2017-07-11,26.2,0.37,70.8108108108108
2017-07-12,26.17,0.37,70.72972972972974
2017-07-13,26.16,0.37,70.70270270270271
2017-07-14,26.22,0.37,70.86486486486486
2017-07-17,26.4,0.37,71.35135135135135
2017-07-18,26.05,0.37,70.4054054054054
2017-07-19,27.18,0.37,73.45945945945945
2017-07-20,26.6,0.37,71.8918918918919
2017-07-21,26.55,0.37,71.75675675675676
2017-07-24,26.49,0.37,71.5945945945946
2017-07-25,25.93,0.37,70.08108108108108
2017-07-26,26.58,0.37,71.83783783783784
2017-07-27,26.39,0.37,71.32432432432432
2017-07-28,26.8,0.37,72.43243243243244
2017-07-31,24.6,0.37,66.48648648648648
2017-08-01,24.38,0.37,65.89189189189189
2017-08-02,25.01,0.37,67.5945945945946
2017-08-03,24.74,0.37,66.86486486486486
2017-08-04,23.73,0.65,36.50769230769231
2017-08-07,24.25,0.65,37.30769230769231
2017-08-08,24.3,0.65,37.38461538461539
2017-08-09,23.6,0.65,36.30769230769231
2017-08-10,23.0,0.65,35.38461538461539
2017-08-11,22.91,0.65,35.246153846153845
2017-08-14,22.9,0.65,35.230769230769226
2017-08-15,22.76,0.65,35.01538461538462
2017-08-16,22.6,0.65,34.769230769230774
2017-08-17,22.24,0.65,34.215384615384615
2017-08-18,22.49,0.65,34.599999999999994
2017-08-21,22.34,0.65,34.36923076923077
2017-08-22,22.49,0.65,34.599999999999994
2017-08-23,22.49,0.65,34.599999999999994
2017-08-24,22.52,0.65,34.646153846153844
2017-08-25,22.66,0.65,34.86153846153846
2017-08-28,22.81,0.65,35.09230769230769
2017-08-29,22.45,0.65,34.53846153846153
2017-08-30,22.19,0.65,34.13846153846154
2017-08-31,22.21,0.65,34.16923076923077
2017-09-01,22.16,0.65,34.09230769230769
2017-09-05,21.62,0.65,33.261538461538464
2017-09-06,21.86,0.65,33.63076923076923
2017-09-07,21.34,0.65,32.83076923076923
2017-09-08,21.25,0.65,32.69230769230769
2017-09-11,20.8,0.65,32.0
2017-09-12,21.0,0.65,32.30769230769231
2017-09-13,21.2,0.65,32.61538461538461
2017-09-14,21.48,0.65,33.04615384615384
2017-09-15,21.94,0.65,33.753846153846155
2017-09-18,21.32,0.65,32.8
2017-09-19,21.29,0.65,32.753846153846155
2017-09-20,21.26,0.65,32.70769230769231
2017-09-21,21.35,0.65,32.84615384615385
2017-09-22,21.41,0.65,32.93846153846154
2017-09-25,21.35,0.65,32.84615384615385
2017-09-26,21.28,0.65,32.738461538461536
2017-09-27,21.47,0.65,33.03076923076923
2017-09-28,21.39,0.65,32.90769230769231
2017-09-29,21.29,0.65,32.753846153846155
2017-10-02,21.53,0.65,33.12307692307692
2017-10-03,21.53,0.65,33.12307692307692
2017-10-04,21.72,0.65,33.41538461538461
2017-10-05,21.52,0.65,33.107692307692304
2017-10-06,21.41,0.65,32.93846153846154
2017-10-09,20.83,0.65,32.04615384615384
2017-10-10,20.53,0.65,31.584615384615386
2017-10-11,20.0,0.65,30.769230769230766
2017-10-12,19.28,0.65,29.661538461538463
2017-10-13,19.24,0.65,29.599999999999998
2017-10-16,19.06,0.65,29.32307692307692
2017-10-17,19.16,0.65,29.476923076923075
2017-10-18,19.63,0.65,30.199999999999996
2017-10-19,20.09,0.65,30.907692307692308
2017-10-20,20.29,0.65,31.215384615384615
2017-10-23,19.62,0.65,30.184615384615384
2017-10-24,19.46,0.65,29.93846153846154
2017-10-25,19.26,0.65,29.630769230769232
2017-10-26,19.34,0.65,29.75384615384615
2017-10-27,19.08,0.65,29.35384615384615
2017-10-30,18.98,0.65,29.2
2017-10-31,18.88,0.65,29.046153846153842
2017-11-01,19.16,0.65,29.476923076923075
2017-11-02,17.31,0.38,45.55263157894736
2017-11-03,16.52,0.38,43.473684210526315
2017-11-06,17.1,0.38,45.0
2017-11-07,17.33,0.38,45.60526315789473
2017-11-08,17.1,0.38,45.0
2017-11-09,17.17,0.38,45.184210526315795
2017-11-10,17.19,0.38,45.23684210526316
2017-11-13,16.99,0.38,44.71052631578947
2017-11-14,16.28,0.38,42.8421052631579
2017-11-15,16.72,0.38,44.0
2017-11-16,16.76,0.38,44.10526315789474
2017-11-17,17.55,0.38,46.18421052631579
2017-11-20,17.36,0.38,45.68421052631579
2017-11-21,17.25,0.38,45.39473684210526
2017-11-22,17.79,0.38,46.815789473684205
2017-11-24,17.5,0.38,46.05263157894737
2017-11-27,17.47,0.38,45.973684210526315
2017-11-28,17.97,0.38,47.28947368421052
2017-11-29,18.87,0.38,49.65789473684211
2017-11-30,19.02,0.38,50.05263157894737
2017-12-01,19.46,0.38,51.21052631578947
2017-12-04,20.85,0.38,54.86842105263158
2017-12-05,19.86,0.38,52.26315789473684
2017-12-06,19.44,0.38,51.15789473684211
2017-12-07,19.53,0.38,51.39473684210527
2017-12-08,19.66,0.38,51.73684210526316
2017-12-11,19.77,0.38,52.026315789473685
2017-12-12,19.65,0.38,51.71052631578947
2017-12-13,19.79,0.38,52.07894736842105
2017-12-14,20.04,0.38,52.73684210526316
2017-12-15,21.04,0.38,55.368421052631575
2017-12-18,21.64,0.38,56.94736842105263
2017-12-19,22.01,0.38,57.92105263157895
2017-12-20,22.37,0.38,58.86842105263158
2017-12-21,23.36,0.38,61.473684210526315
2017-12-22,23.73,0.38,62.44736842105263
2017-12-26,23.57,0.38,62.026315789473685
2017-12-27,23.05,0.38,60.65789473684211
2017-12-28,22.55,0.38,59.3421052631579
2017-12-29,22.38,0.38,58.89473684210526
2018-01-02,23.11,0.38,60.815789473684205
2018-01-03,22.62,0.38,59.526315789473685
2018-01-04,22.13,0.38,58.23684210526316
2018-01-05,22.0,0.38,57.89473684210526
2018-01-08,22.37,0.38,58.86842105263158
2018-01-09,21.65,0.38,56.97368421052631
2018-01-10,22.83,0.38,60.07894736842105
2018-01-11,24.01,0.38,63.184210526315795
2018-01-12,24.33,0.38,64.02631578947368
2018-01-16,24.53,0.38,64.55263157894737
2018-01-17,24.7,0.38,65.0
2018-01-18,25.59,0.38,67.34210526315789
2018-01-19,25.71,0.38,67.65789473684211
2018-01-22,26.33,0.38,69.28947368421052
2018-01-23,25.7,0.38,67.63157894736842
2018-01-24,26.01,0.38,68.44736842105263
2018-01-25,25.73,0.38,67.71052631578948
2018-01-26,26.04,0.38,68.52631578947368
2018-01-29,25.91,0.38,68.1842105263158
2018-01-30,24.97,0.38,65.71052631578947
2018-01-31,25.07,0.38,65.97368421052632
2018-02-01,25.28,0.38,66.52631578947368
2018-02-02,23.81,0.38,62.6578947368421
2018-02-05,22.78,0.38,59.94736842105264
2018-02-06,23.84,0.38,62.73684210526316
2018-02-07,23.12,0.38,60.8421052631579
2018-02-08,22.87,0.38,60.184210526315795
2018-02-09,22.61,0.38,59.5
2018-02-12,23.09,0.38,60.76315789473684
2018-02-13,23.53,0.38,61.92105263157895
2018-02-14,23.83,0.38,62.710526315789465
2018-02-15,24.04,0.38,63.26315789473684
2018-02-16,23.86,0.38,62.78947368421053
2018-02-20,24.31,0.38,63.973684210526315
2018-02-21,24.09,0.38,63.39473684210526
2018-02-22,23.8,0.38,62.631578947368425
2018-02-23,24.01,0.38,63.184210526315795
2018-02-26,25.17,0.38,66.23684210526316
2018-02-27,26.04,0.38,68.52631578947368
2018-02-28,24.32,-1.99,-12.22110552763819
2018-03-01,24.06,-1.99,-12.090452261306533
2018-03-02,24.67,-1.99,-12.396984924623116
2018-03-05,24.54,-1.99,-12.331658291457286
2018-03-06,24.42,-1.99,-12.271356783919598
2018-03-07,23.94,-1.99,-12.030150753768845
2018-03-08,23.96,-1.99,-12.040201005025127
2018-03-09,24.19,-1.99,-12.155778894472363
2018-03-12,24.42,-1.99,-12.271356783919598
2018-03-13,24.25,-1.99,-12.185929648241206
2018-03-14,24.07,-1.99,-12.095477386934673
2018-03-15,23.4,-1.99,-11.758793969849245
2018-03-16,23.21,-1.99,-11.663316582914574
2018-03-19,22.95,-1.99,-11.532663316582914
2018-03-20,21.99,-1.99,-11.050251256281406
2018-03-21,22.16,-1.99,-11.135678391959798
2018-03-22,21.52,-1.99,-10.814070351758794
2018-03-23,21.08,-1.99,-10.592964824120601
2018-03-26,21.74,-1.99,-10.924623115577889
2018-03-27,21.68,-1.99,-10.894472361809045
2018-03-28,21.17,-1.99,-10.63819095477387
2018-03-29,21.43,-1.99,-10.768844221105528
2018-04-02,21.58,-1.99,-10.844221105527637
2018-04-03,22.03,-1.99,-11.07035175879397
2018-04-04,22.54,-1.99,-11.326633165829145
2018-04-05,22.63,-1.99,-11.37185929648241
2018-04-06,22.62,-1.99,-11.366834170854272
2018-04-09,22.53,-1.99,-11.321608040201006
2018-04-10,22.6,-1.99,-11.35678391959799
2018-04-11,22.55,-1.99,-11.331658291457288
2018-04-12,23.18,-1.99,-11.64824120603015
2018-04-13,22.83,-1.99,-11.472361809045225
2018-04-16,23.4,-1.99,-11.758793969849245
2018-04-17,23.77,-1.99,-11.944723618090451
2018-04-18,23.51,-1.99,-11.814070351758795
2018-04-19,23.38,-1.99,-11.748743718592964
2018-04-20,23.16,-1.99,-11.638190954773869
2018-04-23,23.77,-1.99,-11.944723618090451
2018-04-24,23.94,-1.99,-12.030150753768845
2018-04-25,24.1,-1.99,-12.110552763819097
2018-04-26,24.15,-1.99,-12.135678391959798
2018-04-27,23.95,-1.99,-12.035175879396984
2018-04-30,23.65,-1.99,-11.884422110552762
2018-05-01,24.01,-1.99,-12.06532663316583
2018-05-02,23.58,-1.99,-11.849246231155778
2018-05-03,22.87,-1.99,-11.492462311557789
2018-05-04,23.16,-1.99,-11.638190954773869
2018-05-07,23.39,-1.99,-11.753768844221106
2018-05-08,23.05,-1.99,-11.582914572864322
2018-05-09,22.28,-1.99,-11.195979899497488
2018-05-10,23.82,-0.01,-2382.0
2018-05-11,24.03,-0.01,-2403.0
2018-05-14,23.83,-0.01,-2383.0
2018-05-15,22.96,-0.01,-2296.0
2018-05-16,23.69,-0.01,-2369.0
2018-05-17,23.02,-0.01,-2302.0
2018-05-18,22.57,-0.01,-2257.0
2018-05-21,22.63,-0.01,-2263.0
2018-05-22,23.16,-0.01,-2316.0
2018-05-23,22.57,-0.01,-2257.0
2018-05-24,22.48,-0.01,-2248.0
2018-05-25,22.34,-0.01,-2234.0
2018-05-29,21.9,-0.01,-2190.0
2018-05-30,21.4,-0.01,-2140.0
2018-05-31,21.09,-0.01,-2109.0
2018-06-01,20.95,-0.01,-2095.0
2018-06-04,21.09,-0.01,-2109.0
2018-06-05,21.74,-0.01,-2174.0
2018-06-06,22.36,-0.01,-2236.0
2018-06-07,22.77,-0.01,-2277.0
2018-06-08,23.02,-0.01,-2302.0
2018-06-11,23.89,-0.01,-2389.0
2018-06-12,24.02,-0.01,-2402.0
2018-06-13,24.41,-0.01,-2441.0
2018-06-14,25.5,-0.01,-2550.0
2018-06-15,27.17,-0.01,-2717.0
2018-06-18,27.21,-0.01,-2721.0
2018-06-19,27.55,-0.01,-2755.0
2018-06-20,28.21,-0.01,-2821.0
2018-06-21,27.94,-0.01,-2794.0
2018-06-22,28.12,-0.01,-2812.0
2018-06-25,28.1,-0.01,-2810.0
2018-06-26,27.94,-0.01,-2794.0
2018-06-27,28.19,-0.01,-2819.0
2018-06-28,28.48,-0.01,-2848.0
2018-06-29,27.5,-0.01,-2750.0
2018-07-02,27.42,-0.01,-2742.0
2018-07-03,27.36,-0.01,-2736.0
2018-07-05,27.64,-0.01,-2764.0
2018-07-06,27.87,-0.01,-2787.0
2018-07-09,28.3,-0.01,-2830.0
2018-07-10,28.4,-0.01,-2840.0
2018-07-11,27.67,-0.01,-2767.0
2018-07-12,27.56,-0.01,-2756.0
2018-07-13,27.44,-0.01,-2744.0
2018-07-16,27.35,-0.01,-2735.0
2018-07-17,26.38,-0.01,-2638.0
2018-07-18,26.58,-0.01,-2658.0
2018-07-19,26.69,-0.01,-2669.0
2018-07-20,26.58,-0.01,-2658.0
2018-07-23,26.7,-0.01,-2670.0
2018-07-24,26.07,-0.01,-2607.0
2018-07-25,25.87,-0.01,-2587.0
2018-07-26,26.25,-0.01,-2625.0
2018-07-27,26.03,-0.01,-2603.0
2018-07-30,26.15,-0.01,-2615.0
2018-07-31,26.58,-0.01,-2658.0
2018-08-01,26.22,-0.01,-2622.0
2018-08-02,26.56,-0.01,-2656.0
2018-08-03,27.06,-0.01,-2706.0
2018-08-06,26.92,-0.01,-2692.0
2018-08-07,25.55,-0.01,-2555.0
2018-08-08,25.65,5.94,4.3181818181818175
2018-08-09,26.1,5.94,4.393939393939394
2018-08-10,25.99,5.94,4.3754208754208745
2018-08-13,25.89,5.94,4.358585858585858
2018-08-14,26.42,5.94,4.447811447811448
2018-08-15,26.06,5.94,4.387205387205387
2018-08-16,26.39,5.94,4.442760942760943
2018-08-17,26.95,5.94,4.537037037037036
2018-08-20,27.92,5.94,4.700336700336701
2018-08-21,29.55,5.94,4.974747474747475
2018-08-22,29.07,5.94,4.893939393939394
2018-08-23,28.79,5.94,4.846801346801346
2018-08-24,28.54,5.94,4.8047138047138045
2018-08-27,28.77,5.94,4.843434343434343
2018-08-28,28.29,5.94,4.762626262626262
2018-08-29,28.34,5.94,4.771043771043771
2018-08-30,28.18,5.94,4.744107744107744
2018-08-31,27.83,5.94,4.685185185185184
2018-09-04,27.47,5.94,4.624579124579124
2018-09-05,27.46,5.94,4.622895622895623
2018-09-06,27.62,5.94,4.64983164983165
2018-09-07,27.95,5.94,4.705387205387205
2018-09-10,28.3,5.94,4.764309764309764
2018-09-11,28.51,5.94,4.799663299663299
2018-09-12,30.7,5.94,5.168350168350168
2018-09-13,31.84,5.94,5.36026936026936
2018-09-14,32.18,5.94,5.417508417508417
2018-09-17,32.02,5.94,5.390572390572391
2018-09-18,31.58,5.94,5.316498316498316
2018-09-19,32.05,5.94,5.395622895622894
2018-09-20,32.26,5.94,5.43097643097643
2018-09-21,31.8,5.94,5.353535353535353
2018-09-24,31.91,5.94,5.372053872053872
2018-09-25,31.55,5.94,5.311447811447811
2018-09-26,31.51,5.94,5.3047138047138045
2018-09-27,31.91,5.94,5.372053872053872
2018-09-28,32.0,5.94,5.387205387205387
2018-10-01,32.42,5.94,5.457912457912458
2018-10-02,32.86,5.94,5.531986531986531
2018-10-03,33.32,5.94,5.609427609427609
2018-10-04,33.15,5.94,5.58080808080808
2018-10-05,32.93,5.94,5.543771043771043
2018-10-08,33.01,5.94,5.557239057239056
2018-10-09,32.36,5.94,5.447811447811447
2018-10-10,32.06,5.94,5.397306397306397
2018-10-11,31.02,5.94,5.222222222222221
2018-10-12,31.76,5.94,5.346801346801347
2018-10-15,32.3,5.94,5.437710437710437
2018-10-16,33.06,5.94,5.565656565656566
2018-10-17,33.05,5.94,5.563973063973063
2018-10-18,33.13,5.94,5.577441077441078
2018-10-19,33.4,5.94,5.622895622895622
2018-10-22,33.38,5.94,5.619528619528619
2018-10-23,32.78,5.94,5.518518518518518
2018-10-24,29.82,5.94,5.02020202020202
2018-10-25,30.94,5.94,5.2087542087542085
2018-10-26,30.13,5.94,5.072390572390572
2018-10-29,30.36,5.94,5.111111111111111
2018-10-30,31.25,5.94,5.26094276094276
2018-10-31,32.39,5.94,5.452861952861952
2018-11-01,33.05,5.94,5.563973063973063
2018-11-02,32.31,5.94,5.4393939393939394
2018-11-05,33.2,5.94,5.589225589225589
2018-11-06,33.29,5.94,5.604377104377104
2018-11-07,33.08,5.94,5.569023569023568
2018-11-08,33.8,5.94,5.690235690235689
2018-11-09,32.98,3.2,10.306249999999999
2018-11-12,32.41,3.2,10.128124999999999
2018-11-13,32.11,3.2,10.034374999999999
2018-11-14,31.92,3.2,9.975
2018-11-15,31.76,3.2,9.925
2018-11-16,31.44,3.2,9.825
2018-11-19,30.47,3.2,9.521875
2018-11-20,29.51,3.2,9.221875
2018-11-21,30.36,3.2,9.487499999999999
2018-11-23,30.43,3.2,9.509374999999999
2018-11-26,30.14,3.2,9.41875
2018-11-27,30.13,3.2,9.415624999999999
2018-11-28,31.31,3.2,9.784374999999999
2018-11-29,31.63,3.2,9.884374999999999
2018-11-30,30.72,3.2,9.6
2018-12-03,28.2,3.2,8.8125
2018-12-04,27.98,3.2,8.74375
2018-12-06,29.15,3.2,9.109374999999998
2018-12-07,28.93,3.2,9.040624999999999
2018-12-10,28.37,3.2,8.865625
2018-12-11,27.94,3.2,8.73125
2018-12-12,28.38,3.2,8.868749999999999
2018-12-13,27.97,3.2,8.740625
2018-12-14,27.97,3.2,8.740625
2018-12-17,27.52,3.2,8.6
2018-12-18,26.9,3.2,8.406249999999998
2018-12-19,26.88,3.2,8.399999999999999
2018-12-20,25.86,3.2,8.081249999999999
2018-12-21,25.05,3.2,7.828125
2018-12-24,24.47,3.2,7.646875
2018-12-26,25.55,3.2,7.984375
2018-12-27,24.78,3.2,7.74375
2018-12-28,24.64,3.2,7.7
2018-12-31,24.74,3.2,7.731249999999999
2019-01-02,25.83,3.2,8.071874999999999
2019-01-03,25.68,3.2,8.024999999999999
2019-01-04,26.14,3.2,8.16875
2019-01-07,26.53,3.2,8.290625
2019-01-08,27.24,3.2,8.5125
2019-01-09,27.28,3.2,8.525
2019-01-10,26.81,3.2,8.378124999999999
2019-01-11,27.12,3.2,8.475
2019-01-14,27.0,3.2,8.4375
2019-01-15,27.1,3.2,8.46875
2019-01-16,27.11,3.2,8.471874999999999
2019-01-17,27.3,3.2,8.53125
2019-01-18,27.71,3.2,8.659374999999999
2019-01-22,26.6,3.2,8.3125
2019-01-23,26.56,3.2,8.299999999999999
2019-01-24,27.32,3.2,8.5375
2019-01-25,27.68,3.2,8.649999999999999
2019-01-28,27.79,3.2,8.684375
2019-01-29,27.4,3.2,8.562499999999998
2019-01-30,26.74,3.2,8.35625
2019-01-31,28.38,3.2,8.868749999999999
2019-02-01,28.56,3.2,8.924999999999999
2019-02-04,28.29,3.2,8.840625
2019-02-05,29.04,3.2,9.075
2019-02-06,29.12,3.2,9.1
2019-02-07,28.64,3.2,8.95
2019-02-08,29.19,3.2,9.121875
2019-02-11,28.64,3.2,8.95
2019-02-12,28.13,3.2,8.790624999999999
2019-02-13,28.32,3.2,8.85
2019-02-14,28.77,3.2,8.990625
2019-02-15,29.3,3.2,9.15625
2019-02-19,29.06,3.2,9.081249999999999
2019-02-20,29.09,3.2,9.090625
2019-02-21,29.0,3.2,9.0625
2019-02-22,29.21,3.2,9.128124999999999
2019-02-25,29.21,3.2,9.128124999999999
2019-02-26,28.39,3.2,8.871875
2019-02-27,28.64,3.2,8.95
2019-02-28,28.9,3.2,9.031249999999998
2019-03-01,29.08,7.52,3.867021276595745
2019-03-04,28.78,7.52,3.8271276595744683
2019-03-05,28.99,7.52,3.8550531914893615
2019-03-06,28.81,7.52,3.831117021276596
2019-03-07,28.42,7.52,3.7792553191489366
2019-03-08,28.92,7.52,3.8457446808510642
2019-03-11,28.42,7.52,3.7792553191489366
2019-03-12,28.37,7.52,3.772606382978724
2019-03-13,26.93,7.52,3.581117021276596
2019-03-14,27.43,7.52,3.6476063829787235
2019-03-15,27.43,7.52,3.6476063829787235
2019-03-18,27.23,7.52,3.6210106382978724
2019-03-19,27.26,7.52,3.6250000000000004
2019-03-20,26.69,7.52,3.5492021276595747
2019-03-21,26.68,7.52,3.547872340425532
2019-03-22,26.67,7.52,3.5465425531914896
2019-03-25,27.11,7.52,3.605053191489362
2019-03-26,27.64,7.52,3.675531914893617
2019-03-27,27.58,7.52,3.6675531914893615
2019-03-28,26.91,7.52,3.578457446808511
2019-03-29,27.02,7.52,3.5930851063829787
2019-04-01,27.75,7.52,3.6901595744680855
2019-04-02,27.39,7.52,3.6422872340425534
2019-04-03,27.87,7.52,3.706117021276596
2019-04-04,28.88,7.52,3.8404255319148937
2019-04-05,29.48,7.52,3.920212765957447
2019-04-08,28.87,7.52,3.8390957446808516
2019-04-09,28.84,7.52,3.8351063829787235
2019-04-10,30.59,7.52,4.06781914893617
2019-04-11,30.19,7.52,4.014627659574469
2019-04-12,30.02,7.52,3.992021276595745
2019-04-15,30.05,7.52,3.996010638297873
2019-04-16,29.98,7.52,3.9867021276595747
2019-04-17,30.41,7.52,4.0438829787234045
2019-04-18,30.13,7.52,4.006648936170213
2019-04-22,29.12,7.52,3.8723404255319154
2019-04-23,29.47,7.52,3.9188829787234045
2019-04-24,30.38,7.52,4.039893617021277
2019-04-25,30.37,7.52,4.038563829787234
2019-04-26,31.51,7.52,4.190159574468086
2019-04-29,31.63,7.52,4.2061170212765955
2019-04-30,30.9,7.52,4.10904255319149
2019-05-01,30.89,7.52,4.107712765957447
2019-05-02,29.26,0.0,inf
2019-05-03,29.34,0.0,inf
2019-05-06,29.14,0.0,inf
2019-05-07,28.69,0.0,inf
2019-05-08,28.92,0.0,inf
2019-05-09,28.45,0.0,inf
