date,BLK,BLK_EPS,PE Ratio
2010-04-07,199.02,6.24,31.89423076923077
2010-04-08,204.56,6.24,32.782051282051285
2010-04-09,206.11,6.24,33.03044871794872
2010-04-12,205.8,6.24,32.98076923076923
2010-04-13,206.9,6.24,33.157051282051285
2010-04-14,211.38,6.24,33.875
2010-04-15,206.7,6.24,33.125
2010-04-16,200.75,6.24,32.17147435897436
2010-04-19,202.61,6.24,32.469551282051285
2010-04-20,203.18,6.24,32.56089743589744
2010-04-21,201.2,6.24,32.24358974358974
2010-04-22,207.79,6.24,33.29967948717948
2010-04-23,211.02,6.24,33.81730769230769
2010-04-26,192.95,6.24,30.921474358974358
2010-04-27,185.5,6.24,29.727564102564102
2010-04-28,184.44,6.24,29.557692307692307
2010-04-29,190.39,6.24,30.511217948717945
2010-04-30,184.0,6.24,29.487179487179485
2010-05-03,185.76,6.24,29.769230769230766
2010-05-04,177.68,6.24,28.474358974358974
2010-05-05,174.8,6.24,28.012820512820515
2010-05-06,171.62,6.24,27.503205128205128
2010-05-07,172.12,6.24,27.583333333333332
2010-05-10,176.57,2.2,80.2590909090909
2010-05-11,170.99,2.2,77.72272727272727
2010-05-12,173.97,2.2,79.07727272727271
2010-05-13,172.37,2.2,78.35
2010-05-14,169.72,2.2,77.14545454545454
2010-05-17,171.0,2.2,77.72727272727272
2010-05-18,168.49,2.2,76.58636363636363
2010-05-19,167.95,2.2,76.34090909090908
2010-05-20,160.1,2.2,72.77272727272727
2010-05-21,166.47,2.2,75.66818181818181
2010-05-24,161.96,2.2,73.61818181818181
2010-05-25,162.44,2.2,73.83636363636363
2010-05-26,164.04,2.2,74.56363636363635
2010-05-27,172.39,2.2,78.3590909090909
2010-05-28,167.88,2.2,76.3090909090909
2010-06-01,163.2,2.2,74.18181818181817
2010-06-02,164.77,2.2,74.89545454545454
2010-06-03,163.84,2.2,74.47272727272727
2010-06-04,159.49,2.2,72.49545454545455
2010-06-07,157.5,2.2,71.59090909090908
2010-06-08,156.49,2.2,71.13181818181818
2010-06-09,154.91,2.2,70.41363636363636
2010-06-10,156.98,2.2,71.35454545454544
2010-06-11,159.14,2.2,72.33636363636363
2010-06-14,158.77,2.2,72.16818181818182
2010-06-15,163.28,2.2,74.21818181818182
2010-06-16,161.52,2.2,73.41818181818182
2010-06-17,159.37,2.2,72.44090909090909
2010-06-18,158.77,2.2,72.16818181818182
2010-06-21,157.92,2.2,71.78181818181817
2010-06-22,155.84,2.2,70.83636363636363
2010-06-23,155.05,2.2,70.47727272727273
2010-06-24,150.74,2.2,68.51818181818182
2010-06-25,152.34,2.2,69.24545454545454
2010-06-28,152.14,2.2,69.15454545454544
2010-06-29,145.6,2.2,66.18181818181817
2010-06-30,143.4,2.2,65.18181818181817
2010-07-01,140.32,2.2,63.781818181818174
2010-07-02,142.79,2.2,64.90454545454544
2010-07-06,145.21,2.2,66.00454545454545
2010-07-07,148.48,2.2,67.49090909090908
2010-07-08,152.25,2.2,69.20454545454545
2010-07-09,154.97,2.2,70.44090909090909
2010-07-12,154.15,2.2,70.06818181818181
2010-07-13,156.9,2.2,71.31818181818181
2010-07-14,155.25,2.2,70.56818181818181
2010-07-15,153.99,2.2,69.99545454545455
2010-07-16,149.14,2.2,67.79090909090908
2010-07-19,148.13,2.2,67.33181818181818
2010-07-20,149.36,2.2,67.89090909090909
2010-07-21,143.33,2.2,65.15
2010-07-22,151.21,2.2,68.73181818181818
2010-07-23,154.49,2.2,70.22272727272727
2010-07-26,159.65,2.2,72.56818181818181
2010-07-27,157.58,2.2,71.62727272727273
2010-07-28,157.0,2.2,71.36363636363636
2010-07-29,158.24,2.2,71.92727272727272
2010-07-30,157.49,2.2,71.58636363636363
2010-08-02,162.85,2.2,74.02272727272727
2010-08-03,160.84,2.2,73.10909090909091
2010-08-04,160.43,2.2,72.92272727272727
2010-08-05,160.52,2.2,72.96363636363637
2010-08-06,157.16,2.23,70.47533632286995
2010-08-09,159.65,2.23,71.59192825112108
2010-08-10,159.41,2.23,71.48430493273543
2010-08-11,152.95,2.23,68.58744394618833
2010-08-12,149.5,2.23,67.04035874439462
2010-08-13,151.58,2.23,67.9730941704036
2010-08-16,150.82,2.23,67.6322869955157
2010-08-17,151.9,2.23,68.11659192825113
2010-08-18,150.48,2.23,67.47982062780268
2010-08-19,147.33,2.23,66.06726457399104
2010-08-20,145.4,2.23,65.2017937219731
2010-08-23,143.15,2.23,64.19282511210763
2010-08-24,141.39,2.23,63.40358744394618
2010-08-25,141.2,2.23,63.31838565022421
2010-08-26,139.44,2.23,62.52914798206278
2010-08-27,141.15,2.23,63.29596412556054
2010-08-30,142.17,2.23,63.75336322869955
2010-08-31,141.95,2.23,63.65470852017937
2010-09-01,146.57,2.23,65.72645739910314
2010-09-02,149.3,2.23,66.95067264573991
2010-09-03,151.55,2.23,67.95964125560539
2010-09-07,150.78,2.23,67.61434977578476
2010-09-08,151.94,2.23,68.13452914798206
2010-09-09,150.74,2.23,67.59641255605382
2010-09-10,151.16,2.23,67.7847533632287
2010-09-13,150.69,2.23,67.57399103139014
2010-09-14,159.55,2.23,71.54708520179373
2010-09-15,164.9,2.23,73.94618834080718
2010-09-16,162.54,2.23,72.8878923766816
2010-09-17,165.05,2.23,74.01345291479821
2010-09-20,171.68,2.23,76.98654708520179
2010-09-21,167.75,2.23,75.22421524663677
2010-09-22,165.74,2.23,74.32286995515696
2010-09-23,161.67,2.23,72.49775784753362
2010-09-24,167.23,2.23,74.99103139013452
2010-09-27,165.9,2.23,74.39461883408072
2010-09-28,168.67,2.23,75.63677130044843
2010-09-29,168.76,2.23,75.67713004484304
2010-09-30,170.25,2.23,76.34529147982063
2010-10-01,171.34,2.23,76.83408071748879
2010-10-04,170.91,2.23,76.64125560538116
2010-10-05,171.31,2.23,76.82062780269058
2010-10-06,171.35,2.23,76.83856502242152
2010-10-07,170.95,2.23,76.6591928251121
2010-10-08,174.5,2.23,78.25112107623319
2010-10-11,177.24,2.23,79.4798206278027
2010-10-12,178.61,2.23,80.09417040358746
2010-10-13,179.24,2.23,80.37668161434978
2010-10-14,177.75,2.23,79.7085201793722
2010-10-15,175.74,2.23,78.80717488789239
2010-10-18,176.5,2.23,79.14798206278027
2010-10-19,174.63,2.23,78.30941704035874
2010-10-20,169.51,2.23,76.01345291479821
2010-10-21,166.26,2.23,74.55605381165918
2010-10-22,167.56,2.23,75.1390134529148
2010-10-25,168.39,2.23,75.51121076233183
2010-10-26,168.62,2.23,75.61434977578476
2010-10-27,168.5,2.23,75.56053811659193
2010-10-28,168.13,2.23,75.39461883408072
2010-10-29,170.99,2.23,76.67713004484305
2010-11-01,171.85,2.23,77.0627802690583
2010-11-02,173.04,2.23,77.5964125560538
2010-11-03,165.66,2.23,74.28699551569507
2010-11-04,169.01,2.23,75.78923766816143
2010-11-05,173.15,2.23,77.6457399103139
2010-11-08,169.09,2.85,59.329824561403505
2010-11-09,164.51,2.85,57.72280701754386
2010-11-10,168.48,2.85,59.1157894736842
2010-11-11,171.2,2.85,60.070175438596486
2010-11-12,173.07,2.85,60.72631578947368
2010-11-15,173.08,2.85,60.72982456140351
2010-11-16,167.28,2.85,58.694736842105264
2010-11-17,168.93,2.85,59.27368421052632
2010-11-18,169.15,2.85,59.35087719298246
2010-11-19,168.98,2.85,59.291228070175436
2010-11-22,166.87,2.85,58.550877192982455
2010-11-23,163.03,2.85,57.203508771929826
2010-11-24,165.89,2.85,58.20701754385964
2010-11-26,164.6,2.85,57.754385964912274
2010-11-29,163.1,2.85,57.228070175438596
2010-11-30,163.0,2.85,57.19298245614035
2010-12-01,167.62,2.85,58.8140350877193
2010-12-02,171.85,2.85,60.29824561403508
2010-12-03,172.35,2.85,60.473684210526315
2010-12-06,171.48,2.85,60.16842105263157
2010-12-07,171.39,2.85,60.13684210526315
2010-12-08,173.7,2.85,60.94736842105262
2010-12-09,179.82,2.85,63.094736842105256
2010-12-10,183.05,2.85,64.2280701754386
2010-12-13,181.88,2.85,63.81754385964912
2010-12-14,182.66,2.85,64.09122807017543
2010-12-15,180.9,2.85,63.473684210526315
2010-12-16,183.11,2.85,64.24912280701754
2010-12-17,187.2,2.85,65.68421052631578
2010-12-20,188.5,2.85,66.14035087719299
2010-12-21,192.51,2.85,67.54736842105262
2010-12-22,190.96,2.85,67.00350877192983
2010-12-23,188.67,2.85,66.19999999999999
2010-12-27,189.26,2.85,66.40701754385964
2010-12-28,189.41,2.85,66.45964912280701
2010-12-29,190.82,2.85,66.95438596491228
2010-12-30,188.02,2.85,65.9719298245614
2010-12-31,190.58,2.85,66.87017543859649
2011-01-03,190.19,2.85,66.73333333333333
2011-01-04,190.04,2.85,66.68070175438596
2011-01-05,192.0,2.85,67.36842105263158
2011-01-06,189.93,2.85,66.6421052631579
2011-01-07,188.36,2.85,66.09122807017545
2011-01-10,191.17,2.85,67.07719298245614
2011-01-11,193.42,2.85,67.86666666666666
2011-01-12,193.84,2.85,68.0140350877193
2011-01-13,195.81,2.85,68.70526315789473
2011-01-14,199.06,2.85,69.84561403508772
2011-01-18,196.52,2.85,68.95438596491228
2011-01-19,191.56,2.85,67.2140350877193
2011-01-20,190.87,2.85,66.9719298245614
2011-01-21,193.07,2.85,67.7438596491228
2011-01-24,193.58,2.85,67.92280701754386
2011-01-25,198.01,2.85,69.47719298245613
2011-01-26,199.96,2.85,70.16140350877193
2011-01-27,201.73,2.85,70.78245614035087
2011-01-28,194.28,2.85,68.16842105263157
2011-01-31,198.02,2.85,69.48070175438596
2011-02-01,201.23,2.85,70.60701754385964
2011-02-02,197.64,2.85,69.34736842105262
2011-02-03,196.82,2.85,69.05964912280702
2011-02-04,194.35,2.85,68.19298245614034
2011-02-07,196.0,2.85,68.7719298245614
2011-02-08,199.37,2.85,69.95438596491228
2011-02-09,199.62,2.85,70.0421052631579
2011-02-10,200.71,2.85,70.42456140350878
2011-02-11,203.42,2.85,71.37543859649122
2011-02-14,205.01,2.85,71.93333333333332
2011-02-15,205.66,2.85,72.16140350877193
2011-02-16,205.34,2.85,72.04912280701754
2011-02-17,204.59,2.85,71.7859649122807
2011-02-18,206.67,2.85,72.51578947368421
2011-02-22,198.41,2.85,69.61754385964912
2011-02-23,195.13,2.85,68.46666666666667
2011-02-24,201.2,2.85,70.59649122807016
2011-02-25,203.92,2.85,71.55087719298245
2011-02-28,203.99,3.39,60.174041297935105
2011-03-01,201.43,3.39,59.418879056047196
2011-03-02,198.85,3.39,58.65781710914454
2011-03-03,207.06,3.39,61.07964601769911
2011-03-04,201.89,3.39,59.55457227138643
2011-03-07,198.24,3.39,58.47787610619469
2011-03-08,198.83,3.39,58.6519174041298
2011-03-09,196.9,3.39,58.08259587020649
2011-03-10,190.38,3.39,56.159292035398224
2011-03-11,189.98,3.39,56.04129793510324
2011-03-14,188.43,3.39,55.584070796460175
2011-03-15,185.7,3.39,54.778761061946895
2011-03-16,179.77,3.39,53.02949852507375
2011-03-17,183.96,3.39,54.26548672566372
2011-03-18,184.55,3.39,54.43952802359882
2011-03-21,186.0,3.39,54.86725663716814
2011-03-22,185.03,3.39,54.581120943952804
2011-03-23,183.7,3.39,54.18879056047197
2011-03-24,185.55,3.39,54.73451327433629
2011-03-25,188.24,3.39,55.52802359882006
2011-03-28,187.47,3.39,55.30088495575221
2011-03-29,186.5,3.39,55.014749262536874
2011-03-30,198.84,3.39,58.65486725663717
2011-03-31,201.01,3.39,59.29498525073746
2011-04-01,202.43,3.39,59.71386430678466
2011-04-04,200.99,3.39,59.28908554572271
2011-04-05,199.48,3.39,58.84365781710914
2011-04-06,199.22,3.39,58.7669616519174
2011-04-07,197.99,3.39,58.40412979351032
2011-04-08,196.1,3.39,57.84660766961652
2011-04-11,195.95,3.39,57.802359882005895
2011-04-12,194.78,3.39,57.45722713864306
2011-04-13,194.68,3.39,57.42772861356932
2011-04-14,193.38,3.39,57.044247787610615
2011-04-15,193.24,3.39,57.00294985250738
2011-04-18,190.55,3.39,56.2094395280236
2011-04-19,192.03,3.39,56.64601769911504
2011-04-20,193.72,3.39,57.14454277286136
2011-04-21,198.88,3.39,58.666666666666664
2011-04-25,197.13,3.39,58.150442477876105
2011-04-26,198.93,3.39,58.68141592920354
2011-04-27,199.9,3.39,58.96755162241888
2011-04-28,198.0,3.39,58.4070796460177
2011-04-29,195.94,3.39,57.799410029498524
2011-05-02,195.53,3.39,57.67846607669616
2011-05-03,194.07,3.39,57.24778761061946
2011-05-04,194.01,3.39,57.23008849557522
2011-05-05,191.47,3.39,56.48082595870206
2011-05-06,195.74,3.39,57.740412979351035
2011-05-09,196.67,2.92,67.3527397260274
2011-05-10,198.0,2.92,67.8082191780822
2011-05-11,194.52,2.92,66.6164383561644
2011-05-12,195.88,2.92,67.08219178082192
2011-05-13,194.24,2.92,66.52054794520548
2011-05-16,191.95,2.92,65.73630136986301
2011-05-17,190.54,2.92,65.25342465753424
2011-05-18,193.25,2.92,66.18150684931507
2011-05-19,198.1,2.92,67.84246575342466
2011-05-20,197.51,2.92,67.64041095890411
2011-05-23,194.74,2.92,66.69178082191782
2011-05-24,193.05,2.92,66.11301369863014
2011-05-25,195.41,2.92,66.92123287671232
2011-05-26,197.54,2.92,67.65068493150685
2011-05-27,200.67,2.92,68.72260273972603
2011-05-31,205.56,2.92,70.3972602739726
2011-06-01,199.35,2.92,68.27054794520548
2011-06-02,199.58,2.92,68.34931506849315
2011-06-03,193.63,2.92,66.31164383561644
2011-06-06,187.85,2.92,64.33219178082192
2011-06-07,189.64,2.92,64.94520547945206
2011-06-08,189.69,2.92,64.96232876712328
2011-06-09,192.32,2.92,65.86301369863014
2011-06-10,185.82,2.92,63.63698630136986
2011-06-13,188.93,2.92,64.70205479452055
2011-06-14,192.56,2.92,65.94520547945206
2011-06-15,186.32,2.92,63.80821917808219
2011-06-16,188.13,2.92,64.42808219178082
2011-06-17,187.34,2.92,64.15753424657535
2011-06-20,189.4,2.92,64.86301369863014
2011-06-21,190.73,2.92,65.31849315068493
2011-06-22,189.14,2.92,64.77397260273972
2011-06-23,187.37,2.92,64.16780821917808
2011-06-24,184.39,2.92,63.1472602739726
2011-06-27,187.07,2.92,64.06506849315069
2011-06-28,189.26,2.92,64.81506849315069
2011-06-29,191.89,2.92,65.71575342465754
2011-06-30,191.81,2.92,65.68835616438356
2011-07-01,196.42,2.92,67.26712328767123
2011-07-05,194.51,2.92,66.61301369863014
2011-07-06,195.55,2.92,66.96917808219179
2011-07-07,198.49,2.92,67.97602739726028
2011-07-08,195.45,2.92,66.93493150684931
2011-07-11,186.38,2.92,63.82876712328767
2011-07-12,183.69,2.92,62.907534246575345
2011-07-13,185.05,2.92,63.37328767123288
2011-07-14,182.27,2.92,62.42123287671233
2011-07-15,184.54,2.92,63.1986301369863
2011-07-18,180.25,2.92,61.72945205479452
2011-07-19,183.69,2.92,62.907534246575345
2011-07-20,184.5,2.92,63.18493150684932
2011-07-21,187.72,2.92,64.28767123287672
2011-07-22,187.92,2.92,64.35616438356165
2011-07-25,186.0,2.92,63.6986301369863
2011-07-26,184.42,2.92,63.15753424657534
2011-07-27,176.84,2.92,60.561643835616444
2011-07-28,175.07,2.92,59.955479452054796
2011-07-29,178.46,2.92,61.11643835616439
2011-08-01,178.36,2.92,61.08219178082192
2011-08-02,174.49,2.92,59.7568493150685
2011-08-03,173.45,2.92,59.400684931506845
2011-08-04,163.25,2.92,55.907534246575345
2011-08-05,161.58,2.92,55.33561643835617
2011-08-08,145.25,3.26,44.55521472392638
2011-08-09,156.54,3.26,48.01840490797546
2011-08-10,148.06,3.26,45.41717791411043
2011-08-11,161.98,3.26,49.68711656441718
2011-08-12,161.07,3.26,49.4079754601227
2011-08-15,165.14,3.26,50.65644171779141
2011-08-16,161.16,3.26,49.43558282208589
2011-08-17,161.18,3.26,49.44171779141105
2011-08-18,152.28,3.26,46.71165644171779
2011-08-19,151.33,3.26,46.42024539877301
2011-08-22,152.17,3.26,46.67791411042945
2011-08-23,159.41,3.26,48.898773006134974
2011-08-24,163.73,3.26,50.2239263803681
2011-08-25,158.64,3.26,48.66257668711656
2011-08-26,160.99,3.26,49.383435582822095
2011-08-29,168.18,3.26,51.58895705521473
2011-08-30,167.0,3.26,51.22699386503068
2011-08-31,164.75,3.26,50.536809815950924
2011-09-01,162.68,3.26,49.901840490797554
2011-09-02,156.04,3.26,47.86503067484663
2011-09-06,152.41,3.26,46.75153374233129
2011-09-07,158.91,3.26,48.74539877300614
2011-09-08,155.86,3.26,47.80981595092025
2011-09-09,151.07,3.26,46.34049079754601
2011-09-12,151.3,3.26,46.41104294478528
2011-09-13,151.22,3.26,46.38650306748467
2011-09-14,152.3,3.26,46.71779141104295
2011-09-15,159.18,3.26,48.82822085889571
2011-09-16,160.88,3.26,49.34969325153374
2011-09-19,156.25,3.26,47.92944785276074
2011-09-20,155.58,3.26,47.723926380368106
2011-09-21,147.22,3.26,45.15950920245399
2011-09-22,144.75,3.26,44.40184049079755
2011-09-23,147.63,3.26,45.285276073619634
2011-09-26,150.35,3.26,46.11963190184049
2011-09-27,152.49,3.26,46.77607361963191
2011-09-28,148.55,3.26,45.567484662576696
2011-09-29,151.66,3.26,46.52147239263804
2011-09-30,148.01,3.26,45.40184049079755
2011-10-03,141.77,3.26,43.4877300613497
2011-10-04,147.2,3.26,45.15337423312884
2011-10-05,150.49,3.26,46.16257668711657
2011-10-06,151.67,3.26,46.52453987730061
2011-10-07,147.78,3.26,45.331288343558285
2011-10-10,155.25,3.26,47.62269938650307
2011-10-11,153.06,3.26,46.95092024539878
2011-10-12,156.0,3.26,47.85276073619632
2011-10-13,153.65,3.26,47.131901840490805
2011-10-14,155.91,3.26,47.82515337423313
2011-10-17,150.73,3.26,46.236196319018404
2011-10-18,156.3,3.26,47.944785276073624
2011-10-19,148.92,3.26,45.68098159509202
2011-10-20,152.16,3.26,46.674846625766875
2011-10-21,154.32,3.26,47.33742331288344
2011-10-24,157.48,3.26,48.306748466257666
2011-10-25,150.38,3.26,46.128834355828225
2011-10-26,154.37,3.26,47.35276073619632
2011-10-27,169.12,3.26,51.877300613496935
2011-10-28,169.78,3.26,52.079754601226995
2011-10-31,157.79,3.26,48.40184049079755
2011-11-01,150.0,3.26,46.01226993865031
2011-11-02,155.52,3.26,47.70552147239265
2011-11-03,159.26,3.26,48.852760736196316
2011-11-04,157.6,3.26,48.34355828220859
2011-11-07,160.05,3.26,49.09509202453988
2011-11-08,163.16,3.26,50.04907975460123
2011-11-09,153.23,3.28,46.71646341463415
2011-11-10,159.88,3.28,48.74390243902439
2011-11-11,164.33,3.28,50.10060975609757
2011-11-14,163.12,3.28,49.73170731707317
2011-11-15,165.88,3.28,50.57317073170732
2011-11-16,161.33,3.28,49.185975609756106
2011-11-17,159.6,3.28,48.65853658536585
2011-11-18,159.26,3.28,48.55487804878049
2011-11-21,156.61,3.28,47.746951219512205
2011-11-22,155.81,3.28,47.50304878048781
2011-11-23,151.49,3.28,46.185975609756106
2011-11-25,151.27,3.28,46.118902439024396
2011-11-28,159.83,3.28,48.72865853658537
2011-11-29,161.03,3.28,49.09451219512196
2011-11-30,172.04,3.28,52.451219512195124
2011-12-01,167.41,3.28,51.03963414634146
2011-12-02,169.02,3.28,51.53048780487806
2011-12-05,176.31,3.28,53.75304878048781
2011-12-06,173.46,3.28,52.88414634146342
2011-12-07,174.37,3.28,53.16158536585366
2011-12-08,167.5,3.28,51.06707317073171
2011-12-09,172.68,3.28,52.646341463414636
2011-12-12,169.48,3.28,51.670731707317074
2011-12-13,167.75,3.28,51.143292682926834
2011-12-14,166.94,3.28,50.896341463414636
2011-12-15,167.84,3.28,51.170731707317074
2011-12-16,170.33,3.28,51.929878048780495
2011-12-19,165.6,3.28,50.487804878048784
2011-12-20,173.14,3.28,52.78658536585366
2011-12-21,173.35,3.28,52.85060975609756
2011-12-22,175.49,3.28,53.50304878048781
2011-12-23,178.41,3.28,54.393292682926834
2011-12-27,177.84,3.28,54.21951219512196
2011-12-28,176.44,3.28,53.79268292682927
2011-12-29,179.4,3.28,54.69512195121952
2011-12-30,178.24,3.28,54.341463414634156
2012-01-03,181.27,3.28,55.26524390243903
2012-01-04,179.96,3.28,54.865853658536594
2012-01-05,179.33,3.28,54.67378048780488
2012-01-06,179.13,3.28,54.612804878048784
2012-01-09,179.25,3.28,54.649390243902445
2012-01-10,183.09,3.28,55.82012195121952
2012-01-11,183.87,3.28,56.0579268292683
2012-01-12,187.06,3.28,57.03048780487805
2012-01-13,186.57,3.28,56.88109756097561
2012-01-17,187.46,3.28,57.15243902439025
2012-01-18,187.8,3.28,57.25609756097562
2012-01-19,187.54,3.28,57.176829268292686
2012-01-20,182.82,3.28,55.737804878048784
2012-01-23,185.56,3.28,56.57317073170732
2012-01-24,189.02,3.28,57.62804878048781
2012-01-25,188.24,3.28,57.39024390243903
2012-01-26,187.86,3.28,57.274390243902445
2012-01-27,187.49,3.28,57.16158536585367
2012-01-30,183.22,3.28,55.859756097560975
2012-01-31,182.0,3.28,55.487804878048784
2012-02-01,183.0,3.28,55.79268292682927
2012-02-02,183.77,3.28,56.02743902439025
2012-02-03,188.64,3.28,57.512195121951216
2012-02-06,190.18,3.28,57.98170731707317
2012-02-07,189.47,3.28,57.765243902439025
2012-02-08,190.25,3.28,58.00304878048781
2012-02-09,190.19,3.28,57.984756097560975
2012-02-10,190.0,3.28,57.926829268292686
2012-02-13,192.45,3.28,58.673780487804876
2012-02-14,191.52,3.28,58.39024390243903
2012-02-15,189.88,3.28,57.890243902439025
2012-02-16,193.12,3.28,58.87804878048781
2012-02-17,196.19,3.28,59.81402439024391
2012-02-21,194.53,3.28,59.3079268292683
2012-02-22,193.51,3.28,58.9969512195122
2012-02-23,197.13,3.28,60.10060975609756
2012-02-24,196.0,3.28,59.75609756097561
2012-02-27,197.71,3.28,60.27743902439025
2012-02-28,198.33,3.1,63.97741935483871
2012-02-29,199.0,3.1,64.19354838709677
2012-03-01,198.5,3.1,64.03225806451613
2012-03-02,198.25,3.1,63.95161290322581
2012-03-05,195.24,3.1,62.980645161290326
2012-03-06,193.17,3.1,62.312903225806444
2012-03-07,196.72,3.1,63.45806451612903
2012-03-08,195.55,3.1,63.08064516129033
2012-03-09,196.91,3.1,63.519354838709674
2012-03-12,194.88,3.1,62.86451612903225
2012-03-13,203.0,3.1,65.48387096774194
2012-03-14,200.67,3.1,64.73225806451612
2012-03-15,205.08,3.1,66.15483870967742
2012-03-16,205.6,3.1,66.32258064516128
2012-03-19,205.09,3.1,66.15806451612903
2012-03-20,203.3,3.1,65.58064516129032
2012-03-21,201.34,3.1,64.9483870967742
2012-03-22,198.52,3.1,64.03870967741936
2012-03-23,201.11,3.1,64.8741935483871
2012-03-26,205.19,3.1,66.19032258064516
2012-03-27,203.58,3.1,65.67096774193548
2012-03-28,202.73,3.1,65.39677419354838
2012-03-29,199.59,3.1,64.38387096774194
2012-03-30,204.9,3.1,66.09677419354838
2012-04-02,206.29,3.1,66.54516129032258
2012-04-03,206.57,3.1,66.63548387096773
2012-04-04,203.82,3.1,65.7483870967742
2012-04-05,205.98,3.1,66.44516129032257
2012-04-09,202.74,3.1,65.4
2012-04-10,198.6,3.1,64.06451612903226
2012-04-11,197.81,3.1,63.809677419354834
2012-04-12,201.71,3.1,65.06774193548387
2012-04-13,197.81,3.1,63.809677419354834
2012-04-16,198.18,3.1,63.92903225806452
2012-04-17,201.81,3.1,65.1
2012-04-18,196.01,3.1,63.229032258064514
2012-04-19,190.6,3.1,61.48387096774193
2012-04-20,190.4,3.1,61.41935483870968
2012-04-23,186.94,3.1,60.30322580645161
2012-04-24,188.57,3.1,60.829032258064515
2012-04-25,191.4,3.1,61.74193548387097
2012-04-26,193.25,3.1,62.33870967741935
2012-04-27,192.5,3.1,62.096774193548384
2012-04-30,191.58,3.1,61.800000000000004
2012-05-01,190.5,3.1,61.45161290322581
2012-05-02,188.78,3.1,60.89677419354839
2012-05-03,183.16,3.1,59.08387096774193
2012-05-04,183.17,3.1,59.08709677419354
2012-05-07,183.82,3.1,59.29677419354838
2012-05-08,182.34,3.1,58.81935483870968
2012-05-09,180.27,3.19,56.51097178683386
2012-05-10,179.68,3.19,56.326018808777434
2012-05-11,179.77,3.19,56.35423197492163
2012-05-14,176.49,3.19,55.326018808777434
2012-05-15,176.85,3.19,55.43887147335423
2012-05-16,175.07,3.19,54.88087774294671
2012-05-17,173.97,3.19,54.53605015673981
2012-05-18,171.91,3.19,53.89028213166144
2012-05-21,167.73,3.19,52.57993730407523
2012-05-22,163.37,3.19,51.21316614420063
2012-05-23,167.5,3.19,52.507836990595614
2012-05-24,170.44,3.19,53.4294670846395
2012-05-25,171.36,3.19,53.717868338558
2012-05-29,174.6,3.19,54.73354231974921
2012-05-30,170.77,3.19,53.53291536050157
2012-05-31,170.8,3.19,53.542319749216304
2012-06-01,166.57,3.19,52.21630094043887
2012-06-04,165.0,3.19,51.724137931034484
2012-06-05,166.28,3.19,52.125391849529784
2012-06-06,170.56,3.19,53.46708463949843
2012-06-07,172.12,3.19,53.95611285266458
2012-06-08,173.91,3.19,54.51724137931034
2012-06-11,171.95,3.19,53.902821316614414
2012-06-12,173.02,3.19,54.23824451410659
2012-06-13,171.92,3.19,53.893416927899686
2012-06-14,172.69,3.19,54.13479623824451
2012-06-15,176.73,3.19,55.40125391849529
2012-06-18,173.45,3.19,54.373040752351095
2012-06-19,176.08,3.19,55.19749216300941
2012-06-20,175.66,3.19,55.06583072100314
2012-06-21,170.95,3.19,53.589341692789965
2012-06-22,172.0,3.19,53.91849529780564
2012-06-25,166.91,3.19,52.322884012539184
2012-06-26,168.19,3.19,52.724137931034484
2012-06-27,166.38,3.19,52.156739811912225
2012-06-28,166.09,3.19,52.06583072100314
2012-06-29,169.82,3.19,53.23510971786834
2012-07-02,169.63,3.19,53.175548589341695
2012-07-03,173.84,3.19,54.495297805642636
2012-07-05,171.75,3.19,53.84012539184953
2012-07-06,171.28,3.19,53.692789968652036
2012-07-09,171.86,3.19,53.87460815047022
2012-07-10,173.51,3.19,54.391849529780565
2012-07-11,175.13,3.19,54.89968652037618
2012-07-12,172.47,3.19,54.06583072100314
2012-07-13,175.78,3.19,55.10344827586207
2012-07-16,175.29,3.19,54.94984326018809
2012-07-17,176.15,3.19,55.21943573667712
2012-07-18,175.05,3.19,54.87460815047022
2012-07-19,176.12,3.19,55.210031347962385
2012-07-20,173.31,3.19,54.32915360501568
2012-07-23,166.85,3.19,52.304075235109714
2012-07-24,164.42,3.19,51.5423197492163
2012-07-25,164.06,3.19,51.4294670846395
2012-07-26,165.0,3.19,51.724137931034484
2012-07-27,170.67,3.19,53.50156739811912
2012-07-30,172.03,3.19,53.92789968652038
2012-07-31,170.26,3.19,53.373040752351095
2012-08-01,169.62,3.19,53.17241379310345
2012-08-02,168.51,3.19,52.824451410658305
2012-08-03,173.19,3.19,54.29153605015674
2012-08-06,172.91,3.19,54.20376175548589
2012-08-07,174.01,3.19,54.54858934169279
2012-08-08,173.67,3.13,55.48562300319489
2012-08-09,174.79,3.13,55.843450479233226
2012-08-10,174.41,3.13,55.722044728434504
2012-08-13,174.95,3.13,55.894568690095845
2012-08-14,173.0,3.13,55.27156549520767
2012-08-15,176.03,3.13,56.239616613418534
2012-08-16,177.22,3.13,56.61980830670927
2012-08-17,178.79,3.13,57.12140575079872
2012-08-20,178.37,3.13,56.98722044728435
2012-08-21,178.53,3.13,57.03833865814697
2012-08-22,178.04,3.13,56.88178913738019
2012-08-23,177.3,3.13,56.64536741214058
2012-08-24,178.27,3.13,56.95527156549521
2012-08-27,177.0,3.13,56.54952076677316
2012-08-28,178.32,3.13,56.97124600638978
2012-08-29,177.15,3.13,56.59744408945687
2012-08-30,176.01,3.13,56.233226837060705
