date,UPS,UPS_EPS,PE Ratio
2003-06-18,63.87,0.54,118.27777777777777
2003-06-19,63.7,0.54,117.96296296296296
2003-06-20,64.19,0.54,118.87037037037035
2003-06-23,63.82,0.54,118.18518518518518
2003-06-24,63.6,0.54,117.77777777777777
2003-06-25,62.87,0.54,116.42592592592591
2003-06-26,63.55,0.54,117.68518518518518
2003-06-27,63.0,0.54,116.66666666666666
2003-06-30,63.7,0.54,117.96296296296296
2003-07-01,64.1,0.54,118.70370370370368
2003-07-02,64.25,0.54,118.98148148148147
2003-07-03,63.92,0.54,118.37037037037037
2003-07-07,64.39,0.54,119.24074074074073
2003-07-08,64.76,0.54,119.92592592592592
2003-07-09,64.58,0.54,119.59259259259258
2003-07-10,64.48,0.54,119.4074074074074
2003-07-11,64.2,0.54,118.88888888888889
2003-07-14,64.2,0.54,118.88888888888889
2003-07-15,64.03,0.54,118.57407407407406
2003-07-16,63.89,0.54,118.31481481481481
2003-07-17,63.95,0.54,118.42592592592592
2003-07-18,64.37,0.54,119.20370370370371
2003-07-21,64.79,0.54,119.98148148148148
2003-07-22,64.23,0.54,118.94444444444444
2003-07-23,64.22,0.54,118.92592592592591
2003-07-24,63.7,0.54,117.96296296296296
2003-07-25,63.96,0.54,118.44444444444444
2003-07-28,63.98,0.54,118.48148148148147
2003-07-29,63.58,0.54,117.74074074074073
2003-07-30,63.48,0.54,117.55555555555554
2003-07-31,63.08,0.54,116.81481481481481
2003-08-01,63.05,0.54,116.75925925925925
2003-08-04,62.86,0.54,116.4074074074074
2003-08-05,62.6,0.54,115.92592592592592
2003-08-06,62.35,0.54,115.46296296296296
2003-08-07,62.92,0.54,116.51851851851852
2003-08-08,63.22,0.54,117.07407407407406
2003-08-11,63.41,0.54,117.42592592592591
2003-08-12,63.51,0.54,117.6111111111111
2003-08-13,63.35,0.54,117.31481481481481
2003-08-14,63.7,1.16,54.913793103448285
2003-08-15,63.98,1.16,55.1551724137931
2003-08-18,63.95,1.16,55.129310344827594
2003-08-19,63.85,1.16,55.043103448275865
2003-08-20,63.86,1.16,55.05172413793104
2003-08-21,63.64,1.16,54.862068965517246
2003-08-22,63.72,1.16,54.931034482758626
2003-08-25,63.32,1.16,54.58620689655173
2003-08-26,63.4,1.16,54.6551724137931
2003-08-27,62.89,1.16,54.21551724137932
2003-08-28,62.74,1.16,54.08620689655173
2003-08-29,62.76,1.16,54.10344827586207
2003-09-02,63.26,1.16,54.53448275862069
2003-09-03,63.34,1.16,54.60344827586208
2003-09-04,63.2,1.16,54.48275862068966
2003-09-05,63.19,1.16,54.474137931034484
2003-09-08,62.95,1.16,54.26724137931035
2003-09-09,62.6,1.16,53.96551724137932
2003-09-10,62.14,1.16,53.56896551724138
2003-09-11,61.8,1.16,53.275862068965516
2003-09-12,61.51,1.16,53.025862068965516
2003-09-15,62.61,1.16,53.974137931034484
2003-09-16,63.96,1.16,55.13793103448276
2003-09-17,64.06,1.16,55.22413793103449
2003-09-18,64.72,1.16,55.793103448275865
2003-09-19,64.52,1.16,55.62068965517241
2003-09-22,64.0,1.16,55.17241379310345
2003-09-23,64.3,1.16,55.43103448275862
2003-09-24,63.74,1.16,54.94827586206897
2003-09-25,63.84,1.16,55.0344827586207
2003-09-26,63.92,1.16,55.10344827586207
2003-09-29,64.14,1.16,55.293103448275865
2003-09-30,63.8,1.16,55.0
2003-10-01,64.35,1.16,55.474137931034484
2003-10-02,64.47,1.16,55.577586206896555
2003-10-03,65.0,1.16,56.03448275862069
2003-10-06,65.1,1.16,56.12068965517241
2003-10-07,65.38,1.16,56.36206896551724
2003-10-08,65.32,1.16,56.310344827586206
2003-10-09,66.07,1.16,56.956896551724135
2003-10-10,66.03,1.16,56.92241379310345
2003-10-13,66.47,1.16,57.30172413793104
2003-10-14,67.4,1.16,58.10344827586208
2003-10-15,67.69,1.16,58.35344827586207
2003-10-16,68.64,1.16,59.17241379310345
2003-10-17,68.48,1.16,59.0344827586207
2003-10-20,68.75,1.16,59.26724137931035
2003-10-21,68.97,1.16,59.45689655172414
2003-10-22,68.88,1.16,59.37931034482759
2003-10-23,69.43,1.16,59.85344827586208
2003-10-24,69.91,1.16,60.26724137931035
2003-10-27,69.65,1.16,60.04310344827587
2003-10-28,70.33,1.16,60.62931034482759
2003-10-29,70.61,1.16,60.87068965517242
2003-10-30,71.62,1.16,61.74137931034483
2003-10-31,72.52,1.16,62.51724137931035
2003-11-03,72.29,1.16,62.31896551724139
2003-11-04,72.5,1.16,62.50000000000001
2003-11-05,72.37,1.16,62.38793103448277
2003-11-06,72.9,1.16,62.844827586206904
2003-11-07,73.14,1.16,63.05172413793104
2003-11-10,72.7,1.16,62.67241379310345
2003-11-11,72.2,1.16,62.24137931034483
2003-11-12,72.83,1.16,62.78448275862069
2003-11-13,72.81,1.16,62.76724137931035
2003-11-14,72.44,1.81,40.02209944751381
2003-11-17,72.41,1.81,40.00552486187845
2003-11-18,72.09,1.81,39.828729281767956
2003-11-19,72.38,1.81,39.98895027624309
2003-11-20,71.93,1.81,39.74033149171271
2003-11-21,71.07,1.81,39.26519337016574
2003-11-24,72.49,1.81,40.049723756906076
2003-11-25,72.78,1.81,40.209944751381215
2003-11-26,72.84,1.81,40.24309392265194
2003-11-28,72.77,1.81,40.20441988950276
2003-12-01,73.49,1.81,40.60220994475138
2003-12-02,72.84,1.81,40.24309392265194
2003-12-03,73.04,1.81,40.353591160220994
2003-12-04,73.58,1.81,40.651933701657455
2003-12-05,73.22,1.81,40.453038674033145
2003-12-08,73.41,1.81,40.55801104972375
2003-12-09,73.13,1.81,40.40331491712707
2003-12-10,72.83,1.81,40.23756906077348
2003-12-11,72.95,1.81,40.30386740331492
2003-12-12,73.39,1.81,40.54696132596685
2003-12-15,73.3,1.81,40.49723756906077
2003-12-16,73.64,1.81,40.68508287292818
2003-12-17,73.54,1.81,40.629834254143645
2003-12-18,73.54,1.81,40.629834254143645
2003-12-19,73.74,1.81,40.7403314917127
2003-12-22,74.26,1.81,41.027624309392266
2003-12-23,74.44,1.81,41.12707182320442
2003-12-24,74.45,1.81,41.13259668508287
2003-12-26,74.66,1.81,41.248618784530386
2003-12-29,74.81,1.81,41.331491712707184
2003-12-30,74.15,1.81,40.966850828729285
2003-12-31,74.55,1.81,41.1878453038674
2004-01-02,73.65,1.81,40.69060773480663
2004-01-05,73.93,1.81,40.84530386740332
2004-01-06,73.48,1.81,40.59668508287293
2004-01-07,73.24,1.81,40.46408839779005
2004-01-08,72.64,1.81,40.13259668508287
2004-01-09,71.88,1.81,39.712707182320436
2004-01-12,72.22,1.81,39.90055248618784
2004-01-13,71.91,1.81,39.7292817679558
2004-01-14,72.46,1.81,40.033149171270715
2004-01-15,72.34,1.81,39.966850828729285
2004-01-16,73.0,1.81,40.331491712707184
2004-01-20,72.1,1.81,39.834254143646405
2004-01-21,72.3,1.81,39.94475138121547
2004-01-22,72.33,1.81,39.96132596685083
2004-01-23,72.28,1.81,39.93370165745856
2004-01-26,73.06,1.81,40.3646408839779
2004-01-27,72.79,1.81,40.21546961325967
2004-01-28,72.44,1.81,40.02209944751381
2004-01-29,72.51,1.81,40.06077348066299
2004-01-30,71.27,1.81,39.3756906077348
2004-02-02,71.09,1.81,39.27624309392265
2004-02-03,71.0,1.81,39.226519337016576
2004-02-04,71.09,1.81,39.27624309392265
2004-02-05,70.8,1.81,39.11602209944751
2004-02-06,71.35,1.81,39.41988950276242
2004-02-09,71.04,1.81,39.248618784530386
2004-02-10,71.06,1.81,39.25966850828729
2004-02-11,71.79,1.81,39.66298342541437
2004-02-12,71.11,1.81,39.28729281767956
2004-02-13,70.82,1.81,39.12707182320442
2004-02-17,71.24,1.81,39.35911602209944
2004-02-18,71.19,1.81,39.33149171270718
2004-02-19,70.42,1.81,38.9060773480663
2004-02-20,70.16,1.81,38.76243093922652
2004-02-23,69.64,1.81,38.47513812154696
2004-02-24,69.95,1.81,38.646408839779006
2004-02-25,69.85,1.81,38.59116022099447
2004-02-26,70.83,1.81,39.13259668508287
2004-02-27,70.63,1.81,39.02209944751381
2004-03-01,69.85,1.81,38.59116022099447
2004-03-02,69.47,1.81,38.38121546961326
2004-03-03,68.95,1.81,38.0939226519337
2004-03-04,69.37,1.81,38.32596685082873
2004-03-05,69.64,2.57,27.097276264591443
2004-03-08,69.09,2.57,26.883268482490276
2004-03-09,68.9,2.57,26.809338521400782
2004-03-10,68.55,2.57,26.673151750972764
2004-03-11,68.13,2.57,26.509727626459142
2004-03-12,68.95,2.57,26.82879377431907
2004-03-15,67.98,2.57,26.451361867704282
2004-03-16,68.07,2.57,26.486381322957197
2004-03-17,69.47,2.57,27.03112840466926
2004-03-18,69.74,2.57,27.136186770428015
2004-03-19,68.92,2.57,26.817120622568094
2004-03-22,68.34,2.57,26.591439688715955
2004-03-23,68.32,2.57,26.583657587548636
2004-03-24,68.36,2.57,26.59922178988327
2004-03-25,69.53,2.57,27.05447470817121
2004-03-26,69.07,2.57,26.875486381322958
2004-03-29,69.79,2.57,27.155642023346307
2004-03-30,69.84,2.57,27.175097276264594
2004-03-31,69.84,2.57,27.175097276264594
2004-04-01,70.04,2.57,27.252918287937746
2004-04-02,70.47,2.57,27.42023346303502
2004-04-05,70.3,2.57,27.354085603112843
2004-04-06,70.69,2.57,27.505836575875488
2004-04-07,70.32,2.57,27.361867704280154
2004-04-08,70.47,2.57,27.42023346303502
2004-04-12,70.43,2.57,27.404669260700395
2004-04-13,70.14,2.57,27.29182879377432
2004-04-14,70.84,2.57,27.56420233463035
2004-04-15,71.33,2.57,27.754863813229573
2004-04-16,71.62,2.57,27.867704280155646
2004-04-19,71.08,2.57,27.657587548638134
2004-04-20,70.42,2.57,27.400778210116734
2004-04-21,71.2,2.57,27.704280155642028
2004-04-22,71.94,2.57,27.992217898832685
2004-04-23,71.8,2.57,27.93774319066148
2004-04-26,71.54,2.57,27.836575875486385
2004-04-27,71.56,2.57,27.8443579766537
2004-04-28,70.86,2.57,27.571984435797667
2004-04-29,70.35,2.57,27.373540856031127
2004-04-30,70.15,2.57,27.29571984435798
2004-05-03,70.7,2.57,27.509727626459146
2004-05-04,70.24,2.57,27.330739299610894
2004-05-05,70.45,2.57,27.412451361867706
2004-05-06,70.35,2.57,27.373540856031127
2004-05-07,69.69,2.57,27.116731517509727
2004-05-10,69.28,0.67,103.40298507462686
2004-05-11,69.85,0.67,104.25373134328356
2004-05-12,69.81,0.67,104.19402985074626
2004-05-13,69.27,0.67,103.38805970149252
2004-05-14,69.37,0.67,103.53731343283582
2004-05-17,69.36,0.67,103.52238805970148
2004-05-18,69.45,0.67,103.65671641791045
2004-05-19,69.14,0.67,103.19402985074626
2004-05-20,68.96,0.67,102.92537313432834
2004-05-21,69.12,0.67,103.16417910447761
2004-05-24,69.5,0.67,103.73134328358208
2004-05-25,70.75,0.67,105.59701492537313
2004-05-26,70.97,0.67,105.92537313432835
2004-05-27,71.51,0.67,106.73134328358209
2004-05-28,71.72,0.67,107.04477611940298
2004-06-01,71.53,0.67,106.76119402985074
2004-06-02,71.97,0.67,107.41791044776119
2004-06-03,71.76,0.67,107.1044776119403
2004-06-04,71.74,0.67,107.07462686567163
2004-06-07,72.75,0.67,108.5820895522388
2004-06-08,73.15,0.67,109.17910447761194
2004-06-09,72.74,0.67,108.56716417910447
2004-06-10,73.19,0.67,109.23880597014924
2004-06-14,72.87,0.67,108.76119402985074
2004-06-15,73.14,0.67,109.16417910447761
2004-06-16,73.14,0.67,109.16417910447761
2004-06-17,72.89,0.67,108.79104477611939
2004-06-18,73.42,0.67,109.5820895522388
2004-06-21,73.64,0.67,109.91044776119402
2004-06-22,74.11,0.67,110.61194029850745
2004-06-23,74.58,0.67,111.31343283582089
2004-06-24,74.37,0.67,111.0
2004-06-25,74.77,0.67,111.59701492537312
2004-06-28,74.92,0.67,111.82089552238806
2004-06-29,74.99,0.67,111.92537313432834
2004-06-30,75.17,0.67,112.19402985074626
2004-07-01,74.78,0.67,111.61194029850746
2004-07-02,74.27,0.67,110.8507462686567
2004-07-06,73.76,0.67,110.08955223880596
2004-07-07,73.64,0.67,109.91044776119402
2004-07-08,72.7,0.67,108.50746268656717
2004-07-09,73.06,0.67,109.04477611940298
2004-07-12,72.97,0.67,108.91044776119402
2004-07-13,73.24,0.67,109.31343283582088
2004-07-14,73.22,0.67,109.28358208955223
2004-07-15,74.05,0.67,110.52238805970148
2004-07-16,73.79,0.67,110.13432835820896
2004-07-19,73.49,0.67,109.6865671641791
2004-07-20,74.1,0.67,110.59701492537312
2004-07-21,73.06,0.67,109.04477611940298
2004-07-22,72.63,0.67,108.40298507462686
2004-07-23,71.41,0.67,106.5820895522388
2004-07-26,71.3,0.67,106.41791044776119
2004-07-27,71.01,0.67,105.98507462686567
2004-07-28,71.1,0.67,106.11940298507461
2004-07-29,72.13,0.67,107.65671641791043
2004-07-30,71.96,0.67,107.40298507462686
2004-08-02,72.54,0.67,108.26865671641791
2004-08-03,72.66,0.67,108.44776119402984
2004-08-04,72.81,0.67,108.67164179104478
2004-08-05,71.13,1.4,50.80714285714286
2004-08-06,70.26,1.4,50.18571428571429
2004-08-09,70.51,1.4,50.36428571428572
2004-08-10,71.15,1.4,50.82142857142858
2004-08-11,70.41,1.4,50.292857142857144
2004-08-12,69.71,1.4,49.792857142857144
2004-08-13,69.25,1.4,49.464285714285715
2004-08-16,70.63,1.4,50.45
2004-08-17,70.5,1.4,50.35714285714286
2004-08-18,71.25,1.4,50.892857142857146
2004-08-19,70.75,1.4,50.53571428571429
2004-08-20,71.31,1.4,50.93571428571429
2004-08-23,71.54,1.4,51.10000000000001
2004-08-24,72.18,1.4,51.557142857142864
2004-08-25,72.7,1.4,51.92857142857143
2004-08-26,72.78,1.4,51.98571428571429
2004-08-27,72.77,1.4,51.97857142857143
2004-08-30,72.6,1.4,51.857142857142854
2004-08-31,73.05,1.4,52.17857142857143
2004-09-01,72.87,1.4,52.050000000000004
2004-09-02,73.29,1.4,52.35000000000001
2004-09-03,73.04,1.4,52.17142857142858
2004-09-07,73.67,1.4,52.621428571428574
2004-09-08,73.72,1.4,52.65714285714286
2004-09-09,73.22,1.4,52.300000000000004
2004-09-10,73.77,1.4,52.69285714285714
2004-09-13,73.55,1.4,52.535714285714285
2004-09-14,74.0,1.4,52.85714285714286
2004-09-15,73.85,1.4,52.75
2004-09-16,74.02,1.4,52.871428571428574
2004-09-17,75.04,1.4,53.60000000000001
2004-09-20,75.06,1.4,53.61428571428572
2004-09-21,75.03,1.4,53.59285714285715
2004-09-22,73.39,1.4,52.42142857142858
2004-09-23,72.83,1.4,52.02142857142857
2004-09-24,73.6,1.4,52.57142857142857
2004-09-27,74.12,1.4,52.94285714285715
2004-09-28,74.53,1.4,53.23571428571429
2004-09-29,75.56,1.4,53.971428571428575
2004-09-30,75.92,1.4,54.228571428571435
2004-10-01,76.76,1.4,54.828571428571436
2004-10-04,77.27,1.4,55.19285714285714
2004-10-05,76.97,1.4,54.97857142857143
2004-10-06,77.18,1.4,55.12857142857143
2004-10-07,76.43,1.4,54.59285714285715
2004-10-08,76.03,1.4,54.307142857142864
2004-10-11,76.3,1.4,54.5
2004-10-12,76.69,1.4,54.77857142857143
2004-10-13,76.4,1.4,54.57142857142858
2004-10-14,76.2,1.4,54.42857142857143
2004-10-15,77.74,1.4,55.528571428571425
2004-10-18,78.45,1.4,56.03571428571429
2004-10-19,77.71,1.4,55.50714285714285
2004-10-20,77.8,1.4,55.57142857142857
2004-10-21,78.05,1.4,55.75
2004-10-22,76.49,1.4,54.635714285714286
2004-10-25,77.2,1.4,55.142857142857146
2004-10-26,78.41,1.4,56.00714285714286
2004-10-27,78.95,1.4,56.392857142857146
2004-10-28,78.93,1.4,56.37857142857144
2004-10-29,79.18,1.4,56.557142857142864
2004-11-01,78.7,1.4,56.21428571428572
2004-11-02,79.01,1.4,56.43571428571429
2004-11-03,79.8,1.4,57.0
2004-11-04,81.55,1.4,58.25
2004-11-05,81.76,2.19,37.333333333333336
2004-11-08,82.3,2.19,37.57990867579909
2004-11-09,82.24,2.19,37.55251141552511
2004-11-10,82.67,2.19,37.74885844748859
2004-11-11,83.87,2.19,38.29680365296804
2004-11-12,84.55,2.19,38.60730593607306
2004-11-15,83.74,2.19,38.23744292237443
2004-11-16,82.75,2.19,37.785388127853885
2004-11-17,83.35,2.19,38.0593607305936
2004-11-18,83.57,2.19,38.15981735159817
2004-11-19,83.08,2.19,37.93607305936073
2004-11-22,83.9,2.19,38.31050228310502
2004-11-23,83.8,2.19,38.2648401826484
2004-11-24,83.51,2.19,38.13242009132421
2004-11-26,83.64,2.19,38.19178082191781
2004-11-29,84.01,2.19,38.36073059360731
2004-11-30,84.15,2.19,38.42465753424658
2004-12-01,85.35,2.19,38.97260273972603
2004-12-02,85.59,2.19,39.08219178082192
2004-12-03,85.63,2.19,39.10045662100457
2004-12-06,85.89,2.19,39.21917808219178
2004-12-07,85.89,2.19,39.21917808219178
2004-12-08,87.03,2.19,39.73972602739726
2004-12-09,87.53,2.19,39.96803652968037
2004-12-10,86.61,2.19,39.54794520547945
2004-12-13,87.35,2.19,39.885844748858446
2004-12-14,86.76,2.19,39.61643835616439
2004-12-15,86.25,2.19,39.38356164383562
2004-12-16,85.9,2.19,39.22374429223745
2004-12-17,85.9,2.19,39.22374429223745
2004-12-20,85.58,2.19,39.077625570776256
2004-12-21,86.48,2.19,39.48858447488585
2004-12-22,86.7,2.19,39.589041095890416
2004-12-23,86.68,2.19,39.57990867579909
2004-12-27,85.28,2.19,38.9406392694064
2004-12-28,85.87,2.19,39.21004566210046
2004-12-29,85.72,2.19,39.141552511415526
2004-12-30,85.52,2.19,39.050228310502284
2004-12-31,85.46,2.19,39.022831050228305
2005-01-03,85.0,2.19,38.81278538812786
2005-01-04,83.92,2.19,38.31963470319635
2005-01-05,83.75,2.19,38.242009132420094
2005-01-06,83.66,2.19,38.20091324200913
2005-01-07,83.5,2.19,38.12785388127854
2005-01-10,83.62,2.19,38.182648401826484
2005-01-11,83.3,2.19,38.0365296803653
2005-01-12,77.18,2.19,35.242009132420094
2005-01-13,76.1,2.19,34.74885844748858
2005-01-14,75.95,2.19,34.68036529680366
2005-01-18,75.3,2.19,34.38356164383561
2005-01-19,75.57,2.19,34.50684931506849
2005-01-20,75.22,2.19,34.34703196347032
2005-01-21,74.99,2.19,34.24200913242009
2005-01-24,75.4,2.19,34.429223744292244
2005-01-25,76.09,2.19,34.74429223744293
2005-01-26,75.5,2.19,34.47488584474886
2005-01-27,74.01,2.19,33.79452054794521
2005-01-28,74.1,2.19,33.83561643835616
2005-01-31,74.68,2.19,34.10045662100457
2005-02-01,75.23,2.19,34.35159817351598
2005-02-02,75.2,2.19,34.337899543378995
2005-02-03,74.82,2.19,34.16438356164383
2005-02-04,74.1,2.19,33.83561643835616
2005-02-07,74.14,2.19,33.853881278538815
2005-02-08,74.08,2.19,33.82648401826484
2005-02-09,73.8,2.19,33.6986301369863
2005-02-10,74.51,2.19,34.02283105022831
2005-02-11,75.2,2.19,34.337899543378995
2005-02-14,75.0,2.19,34.24657534246575
2005-02-15,77.02,2.19,35.1689497716895
2005-02-16,78.87,2.19,36.013698630136986
2005-02-17,77.67,2.19,35.465753424657535
2005-02-18,77.22,2.19,35.26027397260274
2005-02-22,76.23,2.19,34.8082191780822
2005-02-23,76.65,2.19,35.0
2005-02-24,77.4,2.19,35.34246575342466
2005-02-25,77.19,2.19,35.24657534246575
2005-02-28,77.49,2.19,35.38356164383561
2005-03-01,77.42,2.19,35.35159817351598
2005-03-02,76.91,2.19,35.118721461187214
2005-03-03,77.25,2.19,35.273972602739725
2005-03-04,77.91,2.19,35.57534246575342
2005-03-07,78.38,2.19,35.789954337899545
2005-03-08,78.55,2.19,35.8675799086758
2005-03-09,77.11,2.19,35.210045662100455
2005-03-10,76.96,2.19,35.141552511415526
2005-03-11,76.06,2.19,34.73059360730594
2005-03-14,76.54,2.95,25.945762711864408
2005-03-15,75.38,2.95,25.55254237288135
2005-03-16,74.41,2.95,25.22372881355932
2005-03-17,74.53,2.95,25.264406779661016
2005-03-18,73.5,2.95,24.915254237288135
2005-03-21,73.48,2.95,24.908474576271185
2005-03-22,73.0,2.95,24.745762711864405
2005-03-23,72.26,2.95,24.494915254237288
2005-03-24,72.2,2.95,24.47457627118644
2005-03-28,72.42,2.95,24.54915254237288
2005-03-29,71.86,2.95,24.359322033898305
2005-03-30,73.36,2.95,24.86779661016949
2005-03-31,72.74,2.95,24.657627118644065
2005-04-01,71.9,2.95,24.372881355932204
2005-04-04,72.35,2.95,24.525423728813557
2005-04-05,73.0,2.95,24.745762711864405
2005-04-06,73.04,2.95,24.759322033898307
2005-04-07,72.92,2.95,24.71864406779661
2005-04-08,71.7,2.95,24.305084745762713
2005-04-11,72.0,2.95,24.406779661016948
2005-04-12,72.65,2.95,24.627118644067796
2005-04-13,71.03,2.95,24.077966101694916
2005-04-14,69.92,2.95,23.701694915254237
2005-04-15,68.75,2.95,23.30508474576271
2005-04-18,68.87,2.95,23.345762711864406
2005-04-19,68.17,2.95,23.108474576271185
2005-04-20,67.26,2.95,22.8
2005-04-21,70.56,2.95,23.91864406779661
2005-04-22,67.9,2.95,23.016949152542374
2005-04-25,69.0,2.95,23.389830508474574
2005-04-26,68.49,2.95,23.21694915254237
2005-04-27,69.91,2.95,23.69830508474576
2005-04-28,69.77,2.95,23.650847457627115
2005-04-29,71.31,2.95,24.1728813559322
2005-05-02,71.98,2.95,24.4
2005-05-03,71.65,2.95,24.28813559322034
2005-05-04,71.61,2.95,24.27457627118644
2005-05-05,71.65,2.95,24.28813559322034
2005-05-06,71.52,2.95,24.244067796610167
2005-05-09,72.07,2.95,24.430508474576268
2005-05-10,71.63,0.78,91.83333333333333
2005-05-11,73.85,0.78,94.67948717948717
2005-05-12,72.54,0.78,93.0
2005-05-13,72.15,0.78,92.5
2005-05-16,73.18,0.78,93.82051282051283
2005-05-17,73.92,0.78,94.76923076923077
2005-05-18,74.9,0.78,96.02564102564104
2005-05-19,75.16,0.78,96.35897435897435
2005-05-20,74.99,0.78,96.14102564102564
2005-05-23,75.31,0.78,96.55128205128204
2005-05-24,75.41,0.78,96.67948717948717
2005-05-25,74.9,0.78,96.02564102564104
2005-05-26,74.95,0.78,96.08974358974359
2005-05-27,74.69,0.78,95.75641025641025
2005-05-31,73.65,0.78,94.42307692307693
2005-06-01,73.65,0.78,94.42307692307693
2005-06-02,73.64,0.78,94.41025641025641
2005-06-03,72.82,0.78,93.35897435897435
2005-06-06,72.86,0.78,93.41025641025641
2005-06-07,73.02,0.78,93.61538461538461
2005-06-08,72.36,0.78,92.76923076923076
2005-06-09,71.2,0.78,91.28205128205128
2005-06-10,70.96,0.78,90.97435897435896
2005-06-13,70.17,0.78,89.96153846153847
2005-06-14,70.04,0.78,89.7948717948718
2005-06-15,69.85,0.78,89.55128205128204
2005-06-16,70.49,0.78,90.37179487179486
2005-06-17,70.98,0.78,91.0
2005-06-20,70.7,0.78,90.64102564102564
2005-06-21,70.56,0.78,90.46153846153847
2005-06-22,70.23,0.78,90.03846153846155
2005-06-23,68.91,0.78,88.34615384615384
2005-06-24,68.6,0.78,87.94871794871794
2005-06-27,68.4,0.78,87.6923076923077
2005-06-28,69.82,0.78,89.5128205128205
2005-06-29,69.38,0.78,88.94871794871794
2005-06-30,69.16,0.78,88.66666666666666
2005-07-01,69.21,0.78,88.73076923076923
2005-07-05,68.92,0.78,88.35897435897436
2005-07-06,67.71,0.78,86.80769230769229
2005-07-07,68.7,0.78,88.07692307692308
2005-07-08,69.95,0.78,89.67948717948718
2005-07-11,69.79,0.78,89.47435897435898
2005-07-12,69.79,0.78,89.47435897435898
2005-07-13,69.96,0.78,89.69230769230768
2005-07-14,70.67,0.78,90.6025641025641
2005-07-15,70.15,0.78,89.93589743589745
2005-07-18,69.97,0.78,89.7051282051282
2005-07-19,70.15,0.78,89.93589743589745
2005-07-20,72.82,0.78,93.35897435897435
2005-07-21,72.34,0.78,92.74358974358975
2005-07-22,72.92,0.78,93.48717948717949
2005-07-25,72.7,0.78,93.2051282051282
2005-07-26,73.42,0.78,94.12820512820512
2005-07-27,73.2,0.78,93.84615384615384
2005-07-28,73.73,0.78,94.52564102564102
2005-07-29,72.97,0.78,93.55128205128204
2005-08-01,73.03,0.78,93.62820512820512
2005-08-02,73.42,0.78,94.12820512820512
2005-08-03,74.13,0.78,95.03846153846153
2005-08-04,73.73,0.78,94.52564102564102
2005-08-05,73.44,0.78,94.15384615384615
2005-08-08,73.05,0.78,93.65384615384615
2005-08-09,73.16,1.67,43.808383233532936
2005-08-10,73.06,1.67,43.74850299401198
2005-08-11,73.22,1.67,43.84431137724551
2005-08-12,73.06,1.67,43.74850299401198
2005-08-15,73.0,1.67,43.712574850299404
2005-08-16,72.14,1.67,43.19760479041916
2005-08-17,72.31,1.67,43.299401197604794
2005-08-18,71.78,1.67,42.982035928143716
2005-08-19,71.48,1.67,42.802395209580844
2005-08-22,72.35,1.67,43.32335329341317
2005-08-23,72.11,1.67,43.17964071856287
2005-08-24,71.95,1.67,43.08383233532935
2005-08-25,71.91,1.67,43.05988023952096
2005-08-26,71.33,1.67,42.712574850299404
2005-08-29,71.2,1.67,42.634730538922156
2005-08-30,70.42,1.67,42.16766467065869
2005-08-31,70.89,1.67,42.449101796407184
2005-09-01,69.65,1.67,41.70658682634731
2005-09-02,68.98,1.67,41.305389221556894
2005-09-06,70.05,1.67,41.946107784431135
2005-09-07,69.73,1.67,41.75449101796408
2005-09-08,68.83,1.67,41.21556886227545
2005-09-09,68.5,1.67,41.01796407185629
2005-09-12,68.51,1.67,41.02395209580839
2005-09-13,68.43,1.67,40.976047904191624
2005-09-14,68.3,1.67,40.89820359281437
2005-09-15,68.46,1.67,40.9940119760479
2005-09-16,68.98,1.67,41.305389221556894
2005-09-19,67.26,1.67,40.27544910179641
2005-09-20,66.86,1.67,40.035928143712574
2005-09-21,67.92,1.67,40.67065868263473
2005-09-22,68.6,1.67,41.07784431137724
2005-09-23,68.37,1.67,40.94011976047905
2005-09-26,68.28,1.67,40.886227544910184
2005-09-27,68.5,1.67,41.01796407185629
2005-09-28,68.94,1.67,41.2814371257485
2005-09-29,70.37,1.67,42.137724550898206
2005-09-30,69.13,1.67,41.39520958083832
2005-10-03,69.32,1.67,41.50898203592814
2005-10-04,68.35,1.67,40.92814371257485
2005-10-05,66.9,1.67,40.059880239520965
2005-10-06,68.3,1.67,40.89820359281437
2005-10-07,68.44,1.67,40.982035928143716
2005-10-10,68.83,1.67,41.21556886227545
2005-10-11,69.46,1.67,41.59281437125748
2005-10-12,68.72,1.67,41.1497005988024
2005-10-13,68.13,1.67,40.796407185628745
2005-10-14,70.01,1.67,41.92215568862276
2005-10-17,70.4,1.67,42.1556886227545
2005-10-18,69.48,1.67,41.60479041916168
2005-10-19,70.83,1.67,42.41317365269461
2005-10-20,72.44,1.67,43.377245508982035
2005-10-21,71.68,1.67,42.92215568862276
2005-10-24,73.89,1.67,44.24550898203593
2005-10-25,73.52,1.67,44.02395209580838
2005-10-26,72.8,1.67,43.59281437125748
2005-10-27,71.97,1.67,43.09580838323353
