date,SYK,SYK_EPS,PE Ratio
2016-01-15,91.11,1.18,77.21186440677967
2016-01-19,91.56,1.18,77.59322033898306
2016-01-20,91.0,1.18,77.11864406779661
2016-01-21,91.89,1.18,77.87288135593221
2016-01-22,93.91,1.18,79.58474576271186
2016-01-25,94.41,1.18,80.00847457627118
2016-01-26,96.02,1.18,81.37288135593221
2016-01-27,98.6,1.18,83.55932203389831
2016-01-28,97.31,1.18,82.46610169491527
2016-01-29,99.15,1.18,84.02542372881356
2016-02-01,99.17,1.18,84.04237288135594
2016-02-02,99.03,1.18,83.92372881355932
2016-02-03,99.09,1.18,83.97457627118645
2016-02-04,99.54,1.18,84.35593220338984
2016-02-05,96.91,1.18,82.12711864406779
2016-02-08,96.06,1.18,81.40677966101696
2016-02-09,96.64,1.18,81.89830508474577
2016-02-10,98.1,1.18,83.13559322033898
2016-02-11,96.16,1.46,65.86301369863014
2016-02-12,97.33,1.46,66.66438356164383
2016-02-16,97.4,1.46,66.7123287671233
2016-02-17,96.29,1.46,65.95205479452055
2016-02-18,96.94,1.46,66.3972602739726
2016-02-19,97.72,1.46,66.93150684931507
2016-02-22,99.04,1.46,67.83561643835617
2016-02-23,98.87,1.46,67.71917808219179
2016-02-24,99.57,1.46,68.1986301369863
2016-02-25,101.8,1.46,69.72602739726027
2016-02-26,101.36,1.46,69.42465753424658
2016-02-29,99.88,1.46,68.41095890410959
2016-03-01,100.92,1.46,69.12328767123287
2016-03-02,101.52,1.46,69.53424657534246
2016-03-03,102.9,1.46,70.47945205479452
2016-03-04,103.45,1.46,70.85616438356165
2016-03-07,102.84,1.46,70.43835616438356
2016-03-08,102.78,1.46,70.3972602739726
2016-03-09,103.12,1.46,70.63013698630138
2016-03-10,103.75,1.46,71.06164383561644
2016-03-11,105.0,1.46,71.91780821917808
2016-03-14,105.19,1.46,72.04794520547945
2016-03-15,104.85,1.46,71.81506849315068
2016-03-16,105.2,1.46,72.05479452054794
2016-03-17,103.3,1.46,70.75342465753424
2016-03-18,104.95,1.46,71.88356164383562
2016-03-21,104.86,1.46,71.82191780821918
2016-03-22,104.94,1.46,71.87671232876713
2016-03-23,105.59,1.46,72.32191780821918
2016-03-24,105.22,1.46,72.06849315068493
2016-03-28,105.06,1.46,71.95890410958904
2016-03-29,106.87,1.46,73.19863013698631
2016-03-30,107.05,1.46,73.32191780821918
2016-03-31,107.29,1.46,73.48630136986301
2016-04-01,108.52,1.46,74.32876712328768
2016-04-04,109.33,1.46,74.88356164383562
2016-04-05,107.04,1.46,73.31506849315069
2016-04-06,108.23,1.46,74.13013698630138
2016-04-07,107.95,1.46,73.93835616438356
2016-04-08,108.54,1.46,74.34246575342466
2016-04-11,108.25,1.46,74.14383561643835
2016-04-12,109.45,1.46,74.96575342465754
2016-04-13,109.62,1.46,75.08219178082193
2016-04-14,110.1,1.46,75.41095890410959
2016-04-15,109.8,1.46,75.20547945205479
2016-04-18,110.39,1.46,75.60958904109589
2016-04-19,109.73,1.46,75.15753424657535
2016-04-20,110.73,1.46,75.84246575342466
2016-04-21,109.31,1.46,74.86986301369863
2016-04-22,109.4,1.14,95.96491228070177
2016-04-25,109.49,1.14,96.04385964912281
2016-04-26,109.51,1.14,96.06140350877195
2016-04-27,110.04,1.14,96.5263157894737
2016-04-28,109.56,1.14,96.10526315789475
2016-04-29,109.01,1.14,95.62280701754388
2016-05-02,109.94,1.14,96.43859649122808
2016-05-03,109.17,1.14,95.76315789473685
2016-05-04,108.59,1.14,95.25438596491229
2016-05-05,110.12,1.14,96.59649122807019
2016-05-06,111.21,1.14,97.55263157894737
2016-05-09,111.32,1.14,97.64912280701755
2016-05-10,111.75,1.14,98.0263157894737
2016-05-11,111.48,1.14,97.78947368421053
2016-05-12,111.82,1.14,98.08771929824562
2016-05-13,110.91,1.14,97.28947368421053
2016-05-16,112.35,1.14,98.55263157894737
2016-05-17,110.14,1.14,96.6140350877193
2016-05-18,109.86,1.14,96.36842105263159
2016-05-19,109.49,1.14,96.04385964912281
2016-05-20,110.25,1.14,96.71052631578948
2016-05-23,110.27,1.14,96.7280701754386
2016-05-24,111.67,1.14,97.9561403508772
2016-05-25,111.87,1.14,98.13157894736844
2016-05-26,111.58,1.14,97.87719298245615
2016-05-27,111.77,1.14,98.04385964912281
2016-05-31,111.16,1.14,97.50877192982456
2016-06-01,111.66,1.14,97.94736842105263
2016-06-02,112.66,1.14,98.82456140350878
2016-06-03,113.56,1.14,99.61403508771932
2016-06-06,113.53,1.14,99.58771929824562
2016-06-07,112.59,1.14,98.76315789473685
2016-06-08,114.29,1.14,100.25438596491229
2016-06-09,115.33,1.14,101.16666666666667
2016-06-10,114.56,1.14,100.49122807017545
2016-06-13,114.44,1.14,100.38596491228071
2016-06-14,115.42,1.14,101.24561403508773
2016-06-15,114.34,1.14,100.2982456140351
2016-06-16,114.62,1.14,100.54385964912282
2016-06-17,114.38,1.14,100.33333333333334
2016-06-20,116.09,1.14,101.83333333333334
2016-06-21,116.46,1.14,102.15789473684211
2016-06-22,116.62,1.14,102.2982456140351
2016-06-23,118.38,1.14,103.8421052631579
2016-06-24,116.59,1.14,102.27192982456141
2016-06-27,114.78,1.14,100.6842105263158
2016-06-28,115.96,1.14,101.71929824561404
2016-06-29,118.81,1.14,104.21929824561404
2016-06-30,119.83,1.14,105.1140350877193
2016-07-01,120.41,1.14,105.62280701754386
2016-07-05,121.21,1.14,106.32456140350878
2016-07-06,121.09,1.14,106.21929824561404
2016-07-07,121.03,1.14,106.16666666666667
2016-07-08,122.29,1.14,107.27192982456141
2016-07-11,122.65,1.14,107.58771929824563
2016-07-12,122.82,1.14,107.73684210526316
2016-07-13,122.51,1.14,107.46491228070177
2016-07-14,122.3,1.14,107.28070175438597
2016-07-15,122.08,1.14,107.08771929824562
2016-07-18,121.62,1.14,106.68421052631581
2016-07-19,121.76,1.14,106.80701754385966
2016-07-20,122.36,1.14,107.33333333333334
2016-07-21,122.56,1.14,107.50877192982458
2016-07-22,117.03,1.27,92.14960629921259
2016-07-25,115.93,1.27,91.28346456692914
2016-07-26,116.44,1.27,91.68503937007874
2016-07-27,114.83,1.27,90.41732283464566
2016-07-28,114.96,1.27,90.51968503937007
2016-07-29,116.28,1.27,91.55905511811024
2016-08-01,117.02,1.27,92.14173228346456
2016-08-02,115.7,1.27,91.10236220472441
2016-08-03,114.82,1.27,90.40944881889763
2016-08-04,114.85,1.27,90.43307086614173
2016-08-05,114.9,1.27,90.4724409448819
2016-08-08,114.82,1.27,90.40944881889763
2016-08-09,115.45,1.27,90.90551181102363
2016-08-10,115.53,1.27,90.96850393700787
2016-08-11,115.53,1.27,90.96850393700787
2016-08-12,115.57,1.27,91.0
2016-08-15,115.23,1.27,90.73228346456693
2016-08-16,113.48,1.27,89.35433070866142
2016-08-17,113.15,1.27,89.09448818897638
2016-08-18,113.75,1.27,89.56692913385827
2016-08-19,113.77,1.27,89.58267716535433
2016-08-22,114.14,1.27,89.8740157480315
2016-08-23,113.61,1.27,89.45669291338582
2016-08-24,112.62,1.27,88.67716535433071
2016-08-25,113.31,1.27,89.22047244094489
2016-08-26,114.44,1.27,90.11023622047244
2016-08-29,116.28,1.27,91.55905511811024
2016-08-30,115.94,1.27,91.29133858267716
2016-08-31,115.66,1.27,91.07086614173228
2016-09-01,115.23,1.27,90.73228346456693
2016-09-02,115.6,1.27,91.02362204724409
2016-09-06,116.89,1.27,92.03937007874016
2016-09-07,115.17,1.27,90.68503937007874
2016-09-08,114.87,1.27,90.44881889763779
2016-09-09,110.54,1.27,87.03937007874016
2016-09-12,112.7,1.27,88.74015748031496
2016-09-13,110.52,1.27,87.02362204724409
2016-09-14,111.01,1.27,87.40944881889764
2016-09-15,113.5,1.27,89.37007874015748
2016-09-16,114.32,1.27,90.01574803149606
2016-09-19,114.42,1.27,90.09448818897638
2016-09-20,114.6,1.27,90.23622047244093
2016-09-21,116.44,1.27,91.68503937007874
2016-09-22,118.44,1.27,93.25984251968504
2016-09-23,117.76,1.27,92.7244094488189
2016-09-26,116.21,1.27,91.50393700787401
2016-09-27,117.8,1.27,92.75590551181102
2016-09-28,117.31,1.27,92.37007874015748
2016-09-29,115.7,1.27,91.10236220472441
2016-09-30,116.41,1.27,91.66141732283464
2016-10-03,116.45,1.27,91.69291338582677
2016-10-04,116.26,1.27,91.54330708661418
2016-10-05,116.66,1.27,91.85826771653542
2016-10-06,116.65,1.27,91.85039370078741
2016-10-07,116.31,1.27,91.58267716535433
2016-10-10,117.85,1.27,92.79527559055117
2016-10-11,113.73,1.27,89.55118110236221
2016-10-12,113.92,1.27,89.7007874015748
2016-10-13,113.58,1.27,89.43307086614173
2016-10-14,113.65,1.27,89.48818897637796
2016-10-17,113.57,1.27,89.42519685039369
2016-10-18,114.81,1.27,90.4015748031496
2016-10-19,114.33,1.27,90.02362204724409
2016-10-20,114.55,1.27,90.19685039370079
2016-10-21,113.71,1.27,89.53543307086613
2016-10-24,114.73,1.27,90.33858267716536
2016-10-25,113.19,1.27,89.1259842519685
2016-10-26,109.89,1.27,86.5275590551181
2016-10-27,109.72,1.27,86.39370078740157
2016-10-28,114.27,1.23,92.90243902439025
2016-10-31,115.35,1.23,93.78048780487805
2016-11-01,114.79,1.23,93.32520325203252
2016-11-02,115.5,1.23,93.90243902439025
2016-11-03,115.65,1.23,94.02439024390245
2016-11-04,117.15,1.23,95.2439024390244
2016-11-07,119.68,1.23,97.30081300813009
2016-11-08,120.85,1.23,98.2520325203252
2016-11-09,116.24,1.23,94.5040650406504
2016-11-10,114.03,1.23,92.70731707317073
2016-11-11,110.36,1.23,89.72357723577235
2016-11-14,106.68,1.23,86.73170731707317
2016-11-15,109.74,1.23,89.21951219512195
2016-11-16,109.39,1.23,88.9349593495935
2016-11-17,110.65,1.23,89.95934959349594
2016-11-18,111.44,1.23,90.60162601626016
2016-11-21,111.47,1.23,90.6260162601626
2016-11-22,110.7,1.23,90.0
2016-11-23,111.75,1.23,90.85365853658537
2016-11-25,112.84,1.23,91.739837398374
2016-11-28,112.95,1.23,91.82926829268293
2016-11-29,115.41,1.23,93.82926829268293
2016-11-30,113.66,1.23,92.40650406504065
2016-12-01,111.75,1.23,90.85365853658537
2016-12-02,112.08,1.23,91.1219512195122
2016-12-05,112.01,1.23,91.06504065040652
2016-12-06,112.59,1.23,91.53658536585367
2016-12-07,113.67,1.23,92.41463414634147
2016-12-08,115.51,1.23,93.91056910569107
2016-12-09,116.5,1.23,94.71544715447155
2016-12-12,117.58,1.23,95.59349593495935
2016-12-13,117.63,1.23,95.6341463414634
2016-12-14,116.73,1.23,94.90243902439025
2016-12-15,118.82,1.23,96.60162601626016
2016-12-16,118.75,1.23,96.54471544715447
2016-12-19,118.81,1.23,96.59349593495935
2016-12-20,119.51,1.23,97.16260162601627
2016-12-21,119.4,1.23,97.07317073170732
2016-12-22,120.48,1.23,97.95121951219512
2016-12-23,120.76,1.23,98.1788617886179
2016-12-27,120.85,1.23,98.2520325203252
2016-12-28,119.88,1.23,97.46341463414633
2016-12-29,120.52,1.23,97.98373983739837
2016-12-30,119.81,1.23,97.40650406504065
2017-01-03,119.43,1.23,97.09756097560977
2017-01-04,120.1,1.23,97.64227642276423
2017-01-05,118.78,1.23,96.56910569105692
2017-01-06,117.75,1.23,95.73170731707317
2017-01-09,119.02,1.23,96.76422764227642
2017-01-10,121.9,1.23,99.10569105691057
2017-01-11,123.66,1.23,100.53658536585365
2017-01-12,123.26,1.23,100.21138211382114
2017-01-13,122.92,1.23,99.9349593495935
2017-01-17,122.55,1.23,99.63414634146342
2017-01-18,122.4,1.23,99.51219512195122
2017-01-19,122.13,1.23,99.29268292682927
2017-01-20,121.75,1.23,98.98373983739837
2017-01-23,121.41,1.23,98.70731707317073
2017-01-24,121.5,1.23,98.78048780487805
2017-01-25,121.11,1.23,98.46341463414635
2017-01-26,120.83,1.23,98.23577235772358
2017-01-27,123.29,1.23,100.23577235772359
2017-01-30,122.51,1.23,99.60162601626017
2017-01-31,123.53,1.23,100.4308943089431
2017-02-01,123.12,1.23,100.09756097560977
2017-02-02,123.39,1.23,100.3170731707317
2017-02-03,123.36,1.23,100.29268292682927
2017-02-06,122.33,1.23,99.45528455284553
2017-02-07,122.51,1.23,99.60162601626017
2017-02-08,122.41,1.23,99.52032520325203
2017-02-09,123.32,1.63,75.65644171779141
2017-02-10,123.31,1.63,75.65030674846626
2017-02-13,124.33,1.63,76.2760736196319
2017-02-14,125.26,1.63,76.84662576687117
2017-02-15,125.76,1.63,77.15337423312884
2017-02-16,125.75,1.63,77.14723926380368
2017-02-17,126.34,1.63,77.50920245398774
2017-02-21,127.16,1.63,78.0122699386503
2017-02-22,127.29,1.63,78.09202453987731
2017-02-23,128.67,1.63,78.93865030674846
2017-02-24,129.27,1.63,79.30674846625767
2017-02-27,128.58,1.63,78.8834355828221
2017-02-28,128.56,1.63,78.87116564417178
2017-03-01,131.05,1.63,80.39877300613499
2017-03-02,130.79,1.63,80.23926380368098
2017-03-03,130.2,1.63,79.87730061349693
2017-03-06,129.69,1.63,79.56441717791411
2017-03-07,129.14,1.63,79.22699386503068
2017-03-08,129.34,1.63,79.34969325153375
2017-03-09,129.81,1.63,79.63803680981596
2017-03-10,130.0,1.63,79.75460122699387
2017-03-13,131.38,1.63,80.60122699386503
2017-03-14,130.97,1.63,80.34969325153375
2017-03-15,132.83,1.63,81.49079754601229
2017-03-16,131.5,1.63,80.67484662576688
2017-03-17,132.66,1.63,81.38650306748467
2017-03-20,132.59,1.63,81.34355828220859
2017-03-21,132.38,1.63,81.21472392638037
2017-03-22,132.45,1.63,81.25766871165644
2017-03-23,131.59,1.63,80.73006134969326
2017-03-24,132.51,1.63,81.29447852760737
2017-03-27,132.49,1.63,81.28220858895706
2017-03-28,132.7,1.63,81.41104294478528
2017-03-29,131.9,1.63,80.92024539877302
2017-03-30,131.95,1.63,80.95092024539878
2017-03-31,131.65,1.63,80.76687116564418
2017-04-03,131.93,1.63,80.93865030674847
2017-04-04,131.41,1.63,80.61963190184049
2017-04-05,131.18,1.63,80.47852760736197
2017-04-06,130.84,1.63,80.26993865030676
2017-04-07,130.84,1.63,80.26993865030676
2017-04-10,130.73,1.63,80.20245398773007
2017-04-11,130.59,1.63,80.11656441717793
2017-04-12,130.41,1.63,80.00613496932516
2017-04-13,129.93,1.63,79.7116564417178
2017-04-17,130.97,1.63,80.34969325153375
2017-04-18,130.91,1.63,80.31288343558282
2017-04-19,131.82,1.63,80.87116564417178
2017-04-20,132.76,1.63,81.4478527607362
2017-04-21,132.94,1.63,81.55828220858896
2017-04-24,134.45,1.63,82.48466257668711
2017-04-25,135.59,1.63,83.18404907975462
2017-04-26,136.19,1.63,83.5521472392638
2017-04-27,135.37,1.34,101.02238805970148
2017-04-28,136.37,1.34,101.76865671641791
2017-05-01,135.77,1.34,101.32089552238806
2017-05-02,136.17,1.34,101.61940298507461
2017-05-03,135.71,1.34,101.27611940298507
2017-05-04,134.98,1.34,100.73134328358208
2017-05-05,135.96,1.34,101.46268656716418
2017-05-08,134.85,1.34,100.63432835820895
2017-05-09,134.87,1.34,100.64925373134328
2017-05-10,134.04,1.34,100.02985074626865
2017-05-11,134.84,1.34,100.62686567164178
2017-05-12,134.82,1.34,100.61194029850745
2017-05-15,136.03,1.34,101.51492537313432
2017-05-16,134.77,1.34,100.57462686567165
2017-05-17,133.54,1.34,99.65671641791043
2017-05-18,134.84,1.34,100.62686567164178
2017-05-19,136.81,1.34,102.09701492537313
2017-05-22,138.64,1.34,103.46268656716417
2017-05-23,139.9,1.34,104.40298507462687
2017-05-24,139.99,1.34,104.47014925373135
2017-05-25,140.85,1.34,105.11194029850745
2017-05-26,141.27,1.34,105.42537313432835
2017-05-30,141.98,1.34,105.955223880597
2017-05-31,142.96,1.34,106.68656716417911
2017-06-01,144.7,1.34,107.98507462686565
2017-06-02,144.48,1.34,107.82089552238804
2017-06-05,144.22,1.34,107.62686567164178
2017-06-06,144.05,1.34,107.5
2017-06-07,144.44,1.34,107.79104477611939
2017-06-08,142.43,1.34,106.2910447761194
2017-06-09,141.87,1.34,105.8731343283582
2017-06-12,140.62,1.34,104.94029850746269
2017-06-13,141.18,1.34,105.35820895522387
2017-06-14,141.89,1.34,105.88805970149252
2017-06-15,141.23,1.34,105.39552238805969
2017-06-16,142.24,1.34,106.14925373134328
2017-06-19,141.38,1.34,105.50746268656715
2017-06-20,140.98,1.34,105.20895522388058
2017-06-21,140.8,1.34,105.07462686567165
2017-06-22,141.22,1.34,105.38805970149254
2017-06-23,141.12,1.34,105.31343283582089
2017-06-26,139.91,1.34,104.41044776119402
2017-06-27,139.59,1.34,104.17164179104478
2017-06-28,139.8,1.34,104.32835820895522
2017-06-29,138.81,1.34,103.58955223880596
2017-06-30,138.78,1.34,103.56716417910447
2017-07-03,138.22,1.34,103.14925373134328
2017-07-05,139.74,1.34,104.28358208955224
2017-07-06,139.27,1.34,103.93283582089552
2017-07-07,141.12,1.34,105.31343283582089
2017-07-10,140.56,1.34,104.8955223880597
2017-07-11,140.5,1.34,104.8507462686567
2017-07-12,144.36,1.34,107.73134328358209
2017-07-13,143.2,1.34,106.86567164179102
2017-07-14,145.4,1.34,108.50746268656717
2017-07-17,144.81,1.34,108.06716417910447
2017-07-18,145.37,1.34,108.48507462686567
2017-07-19,146.22,1.34,109.11940298507461
2017-07-20,147.4,1.34,110.0
2017-07-21,146.19,1.34,109.09701492537313
2017-07-24,146.84,1.34,109.5820895522388
2017-07-25,146.06,1.34,109.0
2017-07-26,145.75,1.34,108.76865671641791
2017-07-27,144.05,1.34,107.5
2017-07-28,147.8,1.39,106.33093525179858
2017-07-31,147.1,1.39,105.82733812949641
2017-08-01,147.87,1.39,106.38129496402878
2017-08-02,145.14,1.39,104.41726618705036
2017-08-03,146.37,1.39,105.30215827338131
2017-08-04,146.53,1.39,105.41726618705037
2017-08-07,146.73,1.39,105.56115107913669
2017-08-08,146.14,1.39,105.13669064748201
2017-08-09,145.18,1.39,104.44604316546764
2017-08-10,143.91,1.39,103.53237410071942
2017-08-11,144.18,1.39,103.72661870503599
2017-08-14,146.0,1.39,105.03597122302159
2017-08-15,147.44,1.39,106.07194244604317
2017-08-16,147.41,1.39,106.05035971223022
2017-08-17,145.36,1.39,104.57553956834533
2017-08-18,144.29,1.39,103.80575539568345
2017-08-21,145.13,1.39,104.41007194244605
2017-08-22,145.51,1.39,104.68345323741008
2017-08-23,138.36,1.39,99.53956834532376
2017-08-24,138.77,1.39,99.83453237410073
2017-08-25,139.88,1.39,100.63309352517986
2017-08-28,139.57,1.39,100.41007194244605
2017-08-29,139.41,1.39,100.29496402877699
2017-08-30,139.33,1.39,100.23741007194246
2017-08-31,141.37,1.39,101.70503597122303
2017-09-01,141.09,1.39,101.50359712230217
2017-09-05,141.61,1.39,101.87769784172663
2017-09-06,141.12,1.39,101.52517985611512
2017-09-07,142.22,1.39,102.31654676258994
2017-09-08,142.5,1.39,102.5179856115108
2017-09-11,143.69,1.39,103.37410071942446
2017-09-12,143.53,1.39,103.2589928057554
2017-09-13,143.03,1.39,102.89928057553958
2017-09-14,144.49,1.39,103.9496402877698
2017-09-15,143.88,1.39,103.51079136690647
2017-09-18,144.53,1.39,103.97841726618705
2017-09-19,143.04,1.39,102.90647482014388
2017-09-20,142.71,1.39,102.66906474820145
2017-09-21,140.67,1.39,101.20143884892086
2017-09-22,140.89,1.39,101.35971223021582
2017-09-25,140.14,1.39,100.82014388489209
2017-09-26,141.08,1.39,101.49640287769786
2017-09-27,140.97,1.39,101.41726618705037
2017-09-28,140.22,1.39,100.87769784172663
2017-09-29,142.02,1.39,102.17266187050362
2017-10-02,143.51,1.39,103.24460431654677
2017-10-03,143.63,1.39,103.33093525179856
2017-10-04,145.97,1.39,105.01438848920864
2017-10-05,148.31,1.39,106.69784172661872
2017-10-06,149.0,1.39,107.19424460431655
2017-10-09,145.93,1.39,104.98561151079137
2017-10-10,144.69,1.39,104.09352517985612
2017-10-11,146.41,1.39,105.33093525179856
2017-10-12,146.56,1.39,105.43884892086332
2017-10-13,146.69,1.39,105.53237410071944
2017-10-16,147.29,1.39,105.96402877697842
2017-10-17,148.79,1.39,107.0431654676259
2017-10-18,148.64,1.39,106.93525179856115
2017-10-19,149.32,1.39,107.42446043165468
2017-10-20,150.49,1.39,108.26618705035973
2017-10-23,149.92,1.39,107.85611510791367
2017-10-24,149.69,1.39,107.6906474820144
2017-10-25,150.18,1.39,108.04316546762591
2017-10-26,148.82,1.39,107.06474820143885
2017-10-27,159.74,1.42,112.49295774647888
2017-10-30,155.37,1.42,109.4154929577465
2017-10-31,154.87,1.42,109.06338028169014
2017-11-01,154.43,1.42,108.75352112676057
2017-11-02,155.02,1.42,109.16901408450705
2017-11-03,156.18,1.42,109.98591549295776
2017-11-06,155.65,1.42,109.61267605633803
2017-11-07,156.22,1.42,110.01408450704226
2017-11-08,156.46,1.42,110.18309859154931
2017-11-09,156.62,1.42,110.29577464788733
2017-11-10,154.48,1.42,108.78873239436619
2017-11-13,155.75,1.42,109.6830985915493
2017-11-14,155.95,1.42,109.82394366197182
2017-11-15,154.8,1.42,109.01408450704227
2017-11-16,156.48,1.42,110.19718309859155
2017-11-17,155.4,1.42,109.43661971830987
2017-11-20,154.75,1.42,108.97887323943662
2017-11-21,155.73,1.42,109.66901408450704
2017-11-22,154.79,1.42,109.00704225352112
2017-11-24,154.67,1.42,108.9225352112676
2017-11-27,155.12,1.42,109.23943661971832
2017-11-28,155.78,1.42,109.70422535211269
2017-11-29,154.1,1.42,108.52112676056338
2017-11-30,156.0,1.42,109.85915492957747
2017-12-01,155.87,1.42,109.76760563380283
2017-12-04,152.36,1.42,107.29577464788734
2017-12-05,152.03,1.42,107.06338028169014
2017-12-06,151.76,1.42,106.87323943661971
2017-12-07,151.15,1.42,106.44366197183099
2017-12-08,151.93,1.42,106.99295774647888
2017-12-11,152.71,1.42,107.54225352112677
2017-12-12,153.67,1.42,108.21830985915493
2017-12-13,153.31,1.42,107.96478873239437
2017-12-14,151.34,1.42,106.5774647887324
2017-12-15,154.25,1.42,108.62676056338029
2017-12-18,155.49,1.42,109.50000000000001
2017-12-19,155.26,1.42,109.33802816901408
2017-12-20,154.78,1.42,109.0
2017-12-21,154.1,1.42,108.52112676056338
2017-12-22,154.14,1.42,108.54929577464789
2017-12-26,154.21,1.42,108.59859154929579
2017-12-27,155.62,1.42,109.59154929577466
2017-12-28,155.62,1.42,109.59154929577466
2017-12-29,154.84,1.42,109.04225352112677
2018-01-02,157.9,1.42,111.19718309859157
2018-01-03,158.79,1.42,111.82394366197182
2018-01-04,158.74,1.42,111.7887323943662
2018-01-05,161.06,1.42,113.42253521126761
2018-01-08,163.26,1.42,114.97183098591549
2018-01-09,160.78,1.42,113.22535211267606
2018-01-10,159.54,1.42,112.35211267605634
2018-01-11,158.6,1.42,111.69014084507043
2018-01-12,158.23,1.42,111.42957746478874
2018-01-16,159.47,1.42,112.30281690140846
2018-01-17,160.27,1.42,112.8661971830986
2018-01-18,160.28,1.42,112.87323943661973
2018-01-19,161.28,1.42,113.5774647887324
2018-01-22,162.52,1.42,114.45070422535213
2018-01-23,161.94,1.42,114.04225352112677
2018-01-24,164.49,1.42,115.8380281690141
2018-01-25,165.55,1.42,116.58450704225353
2018-01-26,168.91,1.42,118.95070422535211
2018-01-29,168.75,1.42,118.8380281690141
2018-01-30,168.45,1.42,118.62676056338027
2018-01-31,164.38,1.42,115.7605633802817
2018-02-01,164.78,1.42,116.04225352112677
2018-02-02,162.25,1.42,114.2605633802817
2018-02-05,154.4,1.42,108.7323943661972
2018-02-06,154.14,1.42,108.54929577464789
2018-02-07,153.67,1.42,108.21830985915493
2018-02-08,148.01,1.87,79.14973262032085
2018-02-09,151.22,1.87,80.8663101604278
2018-02-12,153.66,1.87,82.17112299465239
2018-02-13,154.56,1.87,82.6524064171123
2018-02-14,156.24,1.87,83.55080213903743
2018-02-15,158.54,1.87,84.78074866310159
2018-02-16,159.87,1.87,85.49197860962566
2018-02-20,158.74,1.87,84.88770053475936
2018-02-21,157.88,1.87,84.42780748663101
2018-02-22,158.96,1.87,85.00534759358288
2018-02-23,161.7,1.87,86.4705882352941
2018-02-26,165.77,1.87,88.6470588235294
2018-02-27,164.12,1.87,87.76470588235294
2018-02-28,162.16,1.87,86.71657754010694
2018-03-01,159.29,1.87,85.18181818181817
2018-03-02,160.8,1.87,85.98930481283422
2018-03-05,162.54,1.87,86.91978609625667
2018-03-06,162.73,1.87,87.02139037433155
2018-03-07,162.99,1.87,87.16042780748663
2018-03-08,163.35,1.87,87.35294117647058
2018-03-09,166.41,1.87,88.98930481283422
2018-03-12,167.89,1.87,89.78074866310159
2018-03-13,167.11,1.87,89.36363636363636
2018-03-14,166.38,1.87,88.97326203208556
2018-03-15,166.45,1.87,89.01069518716577
2018-03-16,167.51,1.87,89.57754010695186
2018-03-19,166.03,1.87,88.78609625668449
2018-03-20,166.51,1.87,89.04278074866309
2018-03-21,164.73,1.87,88.09090909090908
2018-03-22,160.81,1.87,85.9946524064171
2018-03-23,157.57,1.87,84.26203208556149
2018-03-26,160.4,1.87,85.77540106951871
2018-03-27,158.54,1.87,84.78074866310159
2018-03-28,157.97,1.87,84.475935828877
2018-03-29,160.92,1.87,86.05347593582887
2018-04-02,156.25,1.87,83.55614973262031
2018-04-03,159.09,1.87,85.07486631016043
2018-04-04,158.83,1.87,84.93582887700535
2018-04-05,160.07,1.87,85.59893048128342
2018-04-06,155.17,1.87,82.97860962566844
2018-04-09,157.05,1.87,83.98395721925134
2018-04-10,160.38,1.87,85.76470588235293
2018-04-11,157.85,1.87,84.41176470588235
2018-04-12,158.56,1.87,84.79144385026737
2018-04-13,158.35,1.87,84.67914438502673
2018-04-16,162.06,1.87,86.66310160427807
2018-04-17,163.65,1.87,87.51336898395722
2018-04-18,164.71,1.87,88.08021390374331
2018-04-19,163.55,1.87,87.45989304812835
2018-04-20,164.25,1.87,87.83422459893048
2018-04-23,166.78,1.87,89.18716577540107
2018-04-24,164.71,1.87,88.08021390374331
2018-04-25,165.38,1.87,88.43850267379679
2018-04-26,168.11,1.87,89.89839572192514
2018-04-27,170.67,1.41,121.04255319148936
2018-04-30,169.42,1.41,120.15602836879432
2018-05-01,168.94,1.41,119.81560283687944
2018-05-02,167.03,1.41,118.46099290780143
2018-05-03,166.81,1.41,118.3049645390071
2018-05-04,168.0,1.41,119.14893617021278
2018-05-07,167.48,1.41,118.78014184397163
2018-05-08,166.62,1.41,118.17021276595746
2018-05-09,167.39,1.41,118.71631205673759
2018-05-10,168.97,1.41,119.83687943262412
2018-05-11,169.48,1.41,120.19858156028369
2018-05-14,169.15,1.41,119.96453900709221
2018-05-15,168.22,1.41,119.3049645390071
2018-05-16,171.76,1.41,121.81560283687944
2018-05-17,171.26,1.41,121.46099290780141
2018-05-18,172.81,1.41,122.56028368794327
2018-05-21,173.74,1.41,123.21985815602838
2018-05-22,172.9,1.41,122.62411347517731
2018-05-23,175.42,1.41,124.41134751773049
2018-05-24,175.04,1.41,124.1418439716312
2018-05-25,173.78,1.41,123.24822695035462
2018-05-29,172.34,1.41,122.22695035460994
2018-05-30,175.07,1.41,124.16312056737588
2018-05-31,174.02,1.41,123.41843971631207
2018-06-01,175.46,1.41,124.43971631205675
2018-06-04,176.37,1.41,125.08510638297874
2018-06-05,177.22,1.41,125.68794326241135
2018-06-06,179.78,1.41,127.50354609929079
2018-06-07,178.15,1.41,126.34751773049646
2018-06-08,178.95,1.41,126.91489361702128
2018-06-11,169.78,1.41,120.4113475177305
2018-06-12,162.54,1.41,115.27659574468085
2018-06-13,166.6,1.41,118.15602836879432
2018-06-14,168.75,1.41,119.68085106382979
2018-06-15,168.38,1.41,119.41843971631207
