date,CHD,CHD_EPS,PE Ratio
1992-07-10,2.23,0.02,111.5
1992-07-13,2.23,0.02,111.5
1992-07-14,2.25,0.02,112.5
1992-07-15,2.22,0.02,111.00000000000001
1992-07-16,2.21,0.02,110.5
1992-07-17,2.2,0.02,110.0
1992-07-20,2.21,0.02,110.5
1992-07-21,2.18,0.02,109.0
1992-07-22,2.19,0.02,109.5
1992-07-23,2.23,0.02,111.5
1992-07-24,2.17,0.02,108.5
1992-07-27,2.18,0.02,109.0
1992-07-28,2.28,0.02,113.99999999999999
1992-07-29,2.28,0.02,113.99999999999999
1992-07-30,2.3,0.02,114.99999999999999
1992-07-31,2.33,0.02,116.5
1992-08-03,2.33,0.02,116.5
1992-08-04,2.29,0.02,114.5
1992-08-05,2.42,0.02,121.0
1992-08-06,2.48,0.02,124.0
1992-08-07,2.48,0.02,124.0
1992-08-10,2.46,0.02,123.0
1992-08-11,2.46,0.02,123.0
1992-08-12,2.42,0.02,121.0
1992-08-13,2.41,0.02,120.5
1992-08-14,2.42,0.02,121.0
1992-08-17,2.45,0.02,122.5
1992-08-18,2.42,0.02,121.0
1992-08-19,2.4,0.02,120.0
1992-08-20,2.5,0.02,125.0
1992-08-21,2.44,0.02,122.0
1992-08-24,2.47,0.02,123.50000000000001
1992-08-25,2.46,0.02,123.0
1992-08-26,2.4,0.02,120.0
1992-08-27,2.44,0.02,122.0
1992-08-28,2.45,0.02,122.5
1992-08-31,2.44,0.02,122.0
1992-09-01,2.52,0.02,126.0
1992-09-02,2.5,0.02,125.0
1992-09-03,2.45,0.02,122.5
1992-09-04,2.46,0.02,123.0
1992-09-08,2.46,0.02,123.0
1992-09-09,2.47,0.02,123.50000000000001
1992-09-10,2.48,0.02,124.0
1992-09-11,2.5,0.02,125.0
1992-09-14,2.5,0.02,125.0
1992-09-15,2.48,0.02,124.0
1992-09-16,2.52,0.02,126.0
1992-09-17,2.49,0.02,124.50000000000001
1992-09-18,2.49,0.02,124.50000000000001
1992-09-21,2.49,0.02,124.50000000000001
1992-09-22,2.54,0.02,127.0
1992-09-23,2.52,0.02,126.0
1992-09-24,2.58,0.02,129.0
1992-09-25,2.58,0.02,129.0
1992-09-28,2.58,0.02,129.0
1992-09-29,2.6,0.02,130.0
1992-09-30,2.53,0.02,126.49999999999999
1992-10-01,2.58,0.02,129.0
1992-10-02,2.55,0.02,127.49999999999999
1992-10-05,2.5,0.02,125.0
1992-10-06,2.55,0.02,127.49999999999999
1992-10-07,2.53,0.02,126.49999999999999
1992-10-08,2.51,0.02,125.49999999999999
1992-10-09,2.5,0.02,125.0
1992-10-12,2.54,0.02,127.0
1992-10-13,2.56,0.02,128.0
1992-10-14,2.56,0.02,128.0
1992-10-15,2.54,0.02,127.0
1992-10-16,2.56,0.02,128.0
1992-10-19,2.6,0.02,130.0
1992-10-20,2.6,0.02,130.0
1992-10-21,2.66,0.02,133.0
1992-10-22,2.65,0.02,132.5
1992-10-23,2.65,0.02,132.5
1992-10-26,2.66,0.02,133.0
1992-10-27,2.67,0.02,133.5
1992-10-28,2.66,0.02,133.0
1992-10-29,2.69,0.02,134.5
1992-10-30,2.7,0.02,135.0
1992-11-02,2.69,0.02,134.5
1992-11-03,2.7,0.02,135.0
1992-11-04,2.68,0.02,134.0
1992-11-05,2.77,0.02,138.5
1992-11-06,2.8,0.02,140.0
1992-11-09,2.86,0.02,143.0
1992-11-10,2.78,0.02,139.0
1992-11-11,2.81,0.02,140.5
1992-11-12,2.84,0.02,142.0
1992-11-13,2.92,0.02,146.0
1992-11-16,2.9,0.02,145.0
1992-11-17,2.84,0.02,142.0
1992-11-18,2.92,0.02,146.0
1992-11-19,2.94,0.02,147.0
1992-11-20,2.98,0.02,149.0
1992-11-23,2.91,0.02,145.5
1992-11-24,2.94,0.02,147.0
1992-11-25,2.94,0.02,147.0
1992-11-27,2.93,0.02,146.5
1992-11-30,2.94,0.02,147.0
1992-12-01,2.86,0.02,143.0
1992-12-02,2.71,0.02,135.5
1992-12-03,2.69,0.02,134.5
1992-12-04,2.65,0.02,132.5
1992-12-07,2.6,0.02,130.0
1992-12-08,2.55,0.02,127.49999999999999
1992-12-09,2.65,0.02,132.5
1992-12-10,2.66,0.02,133.0
1992-12-11,2.67,0.02,133.5
1992-12-14,2.65,0.02,132.5
1992-12-15,2.58,0.02,129.0
1992-12-16,2.59,0.02,129.5
1992-12-17,2.6,0.02,130.0
1992-12-18,2.6,0.02,130.0
1992-12-21,2.59,0.02,129.5
1992-12-22,2.58,0.02,129.0
1992-12-23,2.57,0.02,128.5
1992-12-24,2.58,0.02,129.0
1992-12-28,2.54,0.02,127.0
1992-12-29,2.58,0.02,129.0
1992-12-30,2.59,0.02,129.5
1992-12-31,2.6,0.02,130.0
1993-01-04,2.61,0.02,130.5
1993-01-05,2.61,0.02,130.5
1993-01-06,2.6,0.02,130.0
1993-01-07,2.56,0.02,128.0
1993-01-08,2.54,0.02,127.0
1993-01-11,2.57,0.02,128.5
1993-01-12,2.55,0.02,127.49999999999999
1993-01-13,2.56,0.02,128.0
1993-01-14,2.56,0.02,128.0
1993-01-15,2.5,0.02,125.0
1993-01-18,2.47,0.02,123.50000000000001
1993-01-19,2.46,0.02,123.0
1993-01-20,2.47,0.02,123.50000000000001
1993-01-21,2.51,0.02,125.49999999999999
1993-01-22,2.51,0.02,125.49999999999999
1993-01-25,2.51,0.02,125.49999999999999
1993-01-26,2.52,0.02,126.0
1993-01-27,2.5,0.02,125.0
1993-01-28,2.48,0.02,124.0
1993-01-29,2.46,0.02,123.0
1993-02-01,2.49,0.02,124.50000000000001
1993-02-02,2.47,0.02,123.50000000000001
1993-02-03,2.5,0.02,125.0
1993-02-04,2.52,0.02,126.0
1993-02-05,2.54,0.02,127.0
1993-02-08,2.54,0.02,127.0
1993-02-09,2.53,0.02,126.49999999999999
1993-02-10,2.54,0.02,127.0
1993-02-11,2.5,0.02,125.0
1993-02-12,2.48,0.02,124.0
1993-02-16,2.48,0.02,124.0
1993-02-17,2.48,0.02,124.0
1993-02-18,2.5,0.02,125.0
1993-02-19,2.49,0.02,124.50000000000001
1993-02-22,2.48,0.02,124.0
1993-02-23,2.46,0.02,123.0
1993-02-24,2.49,0.02,124.50000000000001
1993-02-25,2.49,0.02,124.50000000000001
1993-02-26,2.49,0.02,124.50000000000001
1993-03-01,2.49,0.02,124.50000000000001
1993-03-02,2.46,0.02,123.0
1993-03-03,2.47,0.02,123.50000000000001
1993-03-04,2.46,0.02,123.0
1993-03-05,2.43,0.02,121.5
1993-03-08,2.36,0.02,117.99999999999999
1993-03-09,2.41,0.02,120.5
1993-03-10,2.4,0.02,120.0
1993-03-11,2.4,0.02,120.0
1993-03-12,2.4,0.02,120.0
1993-03-15,2.4,0.02,120.0
1993-03-16,2.39,0.02,119.5
1993-03-17,2.41,0.02,120.5
1993-03-18,2.41,0.02,120.5
1993-03-19,2.39,0.02,119.5
1993-03-22,2.35,0.02,117.5
1993-03-23,2.3,0.02,114.99999999999999
1993-03-24,2.27,0.02,113.5
1993-03-25,2.29,0.02,114.5
1993-03-26,2.29,0.02,114.5
1993-03-29,2.3,0.02,114.99999999999999
1993-03-30,2.32,0.02,115.99999999999999
1993-03-31,2.35,0.02,117.5
1993-04-01,2.36,0.02,117.99999999999999
1993-04-02,2.33,0.02,116.5
1993-04-05,2.39,0.02,119.5
1993-04-06,2.39,0.02,119.5
1993-04-07,2.4,0.02,120.0
1993-04-08,2.42,0.02,121.0
1993-04-12,2.44,0.02,122.0
1993-04-13,2.46,0.02,123.0
1993-04-14,2.5,0.02,125.0
1993-04-15,2.5,0.02,125.0
1993-04-16,2.52,0.02,126.0
1993-04-19,2.5,0.02,125.0
1993-04-20,2.53,0.02,126.49999999999999
1993-04-21,2.54,0.02,127.0
1993-04-22,2.52,0.02,126.0
1993-04-23,2.51,0.02,125.49999999999999
1993-04-26,2.5,0.02,125.0
1993-04-27,2.51,0.02,125.49999999999999
1993-04-28,2.54,0.02,127.0
1993-04-29,2.56,0.02,128.0
1993-04-30,2.6,0.02,130.0
1993-05-03,2.56,0.02,128.0
1993-05-04,2.57,0.02,128.5
1993-05-05,2.55,0.02,127.49999999999999
1993-05-06,2.6,0.02,130.0
1993-05-07,2.6,0.02,130.0
1993-05-10,2.57,0.02,128.5
1993-05-11,2.64,0.02,132.0
1993-05-12,2.67,0.02,133.5
1993-05-13,2.69,0.02,134.5
1993-05-14,2.66,0.02,133.0
1993-05-17,2.65,0.02,132.5
1993-05-18,2.67,0.02,133.5
1993-05-19,2.73,0.02,136.5
1993-05-20,2.71,0.02,135.5
1993-05-21,2.69,0.02,134.5
1993-05-24,2.67,0.02,133.5
1993-05-25,2.68,0.02,134.0
1993-05-26,2.71,0.02,135.5
1993-05-27,2.69,0.02,134.5
1993-05-28,2.67,0.02,133.5
1993-06-01,2.66,0.02,133.0
1993-06-02,2.61,0.02,130.5
1993-06-03,2.66,0.02,133.0
1993-06-04,2.64,0.02,132.0
1993-06-07,2.59,0.02,129.5
1993-06-08,2.55,0.02,127.49999999999999
1993-06-09,2.54,0.02,127.0
1993-06-10,2.54,0.02,127.0
1993-06-11,2.54,0.02,127.0
1993-06-14,2.56,0.02,128.0
1993-06-15,2.55,0.02,127.49999999999999
1993-06-16,2.52,0.02,126.0
1993-06-17,2.5,0.02,125.0
1993-06-18,2.44,0.02,122.0
1993-06-21,2.42,0.02,121.0
1993-06-22,2.46,0.02,123.0
1993-06-23,2.46,0.02,123.0
1993-06-24,2.5,0.02,125.0
1993-06-25,2.5,0.02,125.0
1993-06-28,2.52,0.02,126.0
1993-06-29,2.5,0.02,125.0
1993-06-30,2.5,0.02,125.0
1993-07-01,2.48,0.02,124.0
1993-07-02,2.51,0.02,125.49999999999999
1993-07-06,2.52,0.02,126.0
1993-07-07,2.53,0.02,126.49999999999999
1993-07-08,2.51,0.02,125.49999999999999
1993-07-09,2.5,0.02,125.0
1993-07-12,2.49,0.02,124.50000000000001
1993-07-13,2.49,0.02,124.50000000000001
1993-07-14,2.43,0.02,121.5
1993-07-15,2.42,0.02,121.0
1993-07-16,2.4,0.02,120.0
1993-07-19,2.38,0.02,118.99999999999999
1993-07-20,2.38,0.02,118.99999999999999
1993-07-21,2.36,0.02,117.99999999999999
1993-07-22,2.33,0.02,116.5
1993-07-23,2.32,0.02,115.99999999999999
1993-07-26,2.29,0.02,114.5
1993-07-27,2.29,0.02,114.5
1993-07-28,2.31,0.02,115.5
1993-07-29,2.21,0.02,110.5
1993-07-30,1.99,0.02,99.5
1993-08-02,2.03,0.02,101.49999999999999
1993-08-03,2.02,0.02,101.0
1993-08-04,2.03,0.02,101.49999999999999
1993-08-05,2.01,0.02,100.49999999999999
1993-08-06,1.99,0.02,99.5
1993-08-09,1.98,0.02,99.0
1993-08-10,1.98,0.02,99.0
1993-08-11,1.98,0.02,99.0
1993-08-12,1.96,0.02,98.0
1993-08-13,1.99,0.02,99.5
1993-08-16,2.01,0.02,100.49999999999999
1993-08-17,2.02,0.02,101.0
1993-08-18,2.02,0.02,101.0
1993-08-19,2.01,0.02,100.49999999999999
1993-08-20,1.97,0.02,98.5
1993-08-23,1.99,0.02,99.5
1993-08-24,1.99,0.02,99.5
1993-08-25,2.0,0.02,100.0
1993-08-26,2.0,0.02,100.0
1993-08-27,2.0,0.02,100.0
1993-08-30,2.03,0.02,101.49999999999999
1993-08-31,2.01,0.02,100.49999999999999
1993-09-01,2.0,0.02,100.0
1993-09-02,1.97,0.02,98.5
1993-09-03,1.99,0.02,99.5
1993-09-07,1.95,0.02,97.5
1993-09-08,1.95,0.02,97.5
1993-09-09,1.92,0.02,96.0
1993-09-10,1.97,0.02,98.5
1993-09-13,1.98,0.02,99.0
1993-09-14,2.0,0.02,100.0
1993-09-15,2.0,0.02,100.0
1993-09-16,1.95,0.02,97.5
1993-09-17,1.94,0.02,97.0
1993-09-20,1.93,0.02,96.5
1993-09-21,1.92,0.02,96.0
1993-09-22,1.92,0.02,96.0
1993-09-23,1.91,0.02,95.5
1993-09-24,1.94,0.02,97.0
1993-09-27,1.99,0.02,99.5
1993-09-28,1.98,0.02,99.0
1993-09-29,1.96,0.02,98.0
1993-09-30,1.92,0.02,96.0
1993-10-01,1.92,0.02,96.0
1993-10-04,1.93,0.02,96.5
1993-10-05,1.92,0.02,96.0
1993-10-06,1.94,0.02,97.0
1993-10-07,1.97,0.02,98.5
1993-10-08,1.99,0.02,99.5
1993-10-11,2.0,0.02,100.0
1993-10-12,2.0,0.02,100.0
1993-10-13,1.98,0.02,99.0
1993-10-14,1.95,0.02,97.5
1993-10-15,1.95,0.02,97.5
1993-10-18,1.94,0.02,97.0
1993-10-19,1.95,0.02,97.5
1993-10-20,1.95,0.02,97.5
1993-10-21,1.96,0.02,98.0
1993-10-22,1.93,0.02,96.5
1993-10-25,1.95,0.02,97.5
1993-10-26,1.95,0.02,97.5
1993-10-27,1.96,0.02,98.0
1993-10-28,2.02,0.02,101.0
1993-10-29,2.16,0.02,108.0
1993-11-01,2.11,0.02,105.49999999999999
1993-11-02,2.15,0.02,107.5
1993-11-03,2.14,0.02,107.0
1993-11-04,2.11,0.02,105.49999999999999
1993-11-05,2.1,0.02,105.0
1993-11-08,2.13,0.02,106.49999999999999
1993-11-09,2.15,0.02,107.5
1993-11-10,2.13,0.02,106.49999999999999
1993-11-11,2.13,0.02,106.49999999999999
1993-11-12,2.14,0.02,107.0
1993-11-15,2.15,0.02,107.5
1993-11-16,2.17,0.02,108.5
1993-11-17,2.17,0.02,108.5
1993-11-18,2.16,0.02,108.0
1993-11-19,2.14,0.02,107.0
1993-11-22,2.15,0.02,107.5
1993-11-23,2.15,0.02,107.5
1993-11-24,2.14,0.02,107.0
1993-11-26,2.13,0.02,106.49999999999999
1993-11-29,2.14,0.02,107.0
1993-11-30,2.14,0.02,107.0
1993-12-01,2.15,0.02,107.5
1993-12-02,2.14,0.02,107.0
1993-12-03,2.15,0.02,107.5
1993-12-06,2.14,0.02,107.0
1993-12-07,2.15,0.02,107.5
1993-12-08,2.17,0.02,108.5
1993-12-09,2.21,0.02,110.5
1993-12-10,2.25,0.02,112.5
1993-12-13,2.31,0.02,115.5
1993-12-14,2.23,0.02,111.5
1993-12-15,2.24,0.02,112.00000000000001
1993-12-16,2.23,0.02,111.5
1993-12-17,2.26,0.02,112.99999999999999
1993-12-20,2.32,0.02,115.99999999999999
1993-12-21,2.24,0.02,112.00000000000001
1993-12-22,2.25,0.02,112.5
1993-12-23,2.25,0.02,112.5
1993-12-27,2.3,0.02,114.99999999999999
1993-12-28,2.31,0.02,115.5
1993-12-29,2.31,0.02,115.5
1993-12-30,2.31,0.02,115.5
1993-12-31,2.35,0.02,117.5
1994-01-03,2.33,0.02,116.5
1994-01-04,2.29,0.02,114.5
1994-01-05,2.29,0.02,114.5
1994-01-06,2.23,0.02,111.5
1994-01-07,2.42,0.02,121.0
1994-01-10,2.4,0.02,120.0
1994-01-11,2.44,0.02,122.0
1994-01-12,2.41,0.02,120.5
1994-01-13,2.41,0.02,120.5
1994-01-14,2.36,0.02,117.99999999999999
1994-01-17,2.32,0.02,115.99999999999999
1994-01-18,2.31,0.02,115.5
1994-01-19,2.26,0.02,112.99999999999999
1994-01-20,2.29,0.02,114.5
1994-01-21,2.27,0.02,113.5
1994-01-24,2.3,0.02,114.99999999999999
1994-01-25,2.28,0.02,113.99999999999999
1994-01-26,2.28,0.02,113.99999999999999
1994-01-27,2.28,0.02,113.99999999999999
1994-01-28,2.28,0.02,113.99999999999999
1994-01-31,2.29,0.02,114.5
1994-02-01,2.29,0.02,114.5
1994-02-02,2.22,0.02,111.00000000000001
1994-02-03,2.14,0.02,107.0
1994-02-04,2.15,0.02,107.5
1994-02-07,2.16,0.02,108.0
1994-02-08,2.11,0.02,105.49999999999999
1994-02-09,2.11,0.02,105.49999999999999
1994-02-10,2.07,0.02,103.49999999999999
1994-02-11,2.03,0.02,101.49999999999999
1994-02-14,2.01,0.02,100.49999999999999
1994-02-15,2.04,0.02,102.0
1994-02-16,2.04,0.02,102.0
1994-02-17,2.05,0.02,102.49999999999999
1994-02-18,2.08,0.02,104.0
1994-02-22,2.05,0.02,102.49999999999999
1994-02-23,2.05,0.02,102.49999999999999
1994-02-24,2.04,0.02,102.0
1994-02-25,2.08,0.02,104.0
1994-02-28,1.93,0.02,96.5
1994-03-01,1.95,0.02,97.5
1994-03-02,1.94,0.02,97.0
1994-03-03,1.94,0.02,97.0
1994-03-04,1.96,0.02,98.0
1994-03-07,1.97,0.02,98.5
1994-03-08,1.93,0.02,96.5
1994-03-09,1.94,0.02,97.0
1994-03-10,1.94,0.02,97.0
1994-03-11,1.96,0.02,98.0
1994-03-14,1.95,0.02,97.5
1994-03-15,1.93,0.02,96.5
1994-03-16,1.95,0.02,97.5
1994-03-17,1.98,0.02,99.0
1994-03-18,1.96,0.02,98.0
1994-03-21,1.97,0.02,98.5
1994-03-22,1.91,0.02,95.5
1994-03-23,1.93,0.02,96.5
1994-03-24,1.85,0.02,92.5
1994-03-25,1.89,0.02,94.5
1994-03-28,1.88,0.02,93.99999999999999
1994-03-29,1.88,0.02,93.99999999999999
1994-03-30,1.89,0.02,94.5
1994-03-31,1.85,0.02,92.5
1994-04-04,1.84,0.02,92.0
1994-04-05,1.83,0.02,91.5
1994-04-06,1.8,0.02,90.0
1994-04-07,1.78,0.02,89.0
1994-04-08,1.76,0.02,88.0
1994-04-11,1.76,0.02,88.0
1994-04-12,1.74,0.02,87.0
1994-04-13,1.75,0.02,87.5
1994-04-14,1.77,0.02,88.5
1994-04-15,1.77,0.02,88.5
1994-04-18,1.76,0.02,88.0
1994-04-19,1.73,0.02,86.5
1994-04-20,1.71,0.02,85.5
1994-04-21,1.75,0.02,87.5
1994-04-22,1.77,0.02,88.5
1994-04-25,1.84,0.02,92.0
1994-04-26,1.82,0.02,91.0
1994-04-28,1.8,0.02,90.0
1994-04-29,1.79,0.02,89.5
1994-05-02,1.8,0.02,90.0
1994-05-03,1.8,0.02,90.0
1994-05-04,1.8,0.02,90.0
1994-05-05,1.8,0.02,90.0
1994-05-06,1.77,0.02,88.5
1994-05-09,1.79,0.02,89.5
1994-05-10,1.78,0.02,89.0
1994-05-11,1.79,0.01,179.0
1994-05-12,1.79,0.01,179.0
1994-05-13,1.77,0.01,177.0
1994-05-16,1.83,0.01,183.0
1994-05-17,1.83,0.01,183.0
1994-05-18,1.84,0.01,184.0
1994-05-19,1.83,0.01,183.0
1994-05-20,1.83,0.01,183.0
1994-05-23,1.85,0.01,185.0
1994-05-24,1.88,0.01,187.99999999999997
1994-05-25,1.89,0.01,189.0
1994-05-26,1.85,0.01,185.0
1994-05-27,1.86,0.01,186.0
1994-05-31,1.83,0.01,183.0
1994-06-01,1.81,0.01,181.0
1994-06-02,1.85,0.01,185.0
1994-06-03,1.84,0.01,184.0
1994-06-06,1.84,0.01,184.0
1994-06-07,1.86,0.01,186.0
1994-06-08,1.88,0.01,187.99999999999997
1994-06-09,1.86,0.01,186.0
1994-06-10,1.88,0.01,187.99999999999997
1994-06-13,1.91,0.01,191.0
1994-06-14,1.88,0.01,187.99999999999997
1994-06-15,1.82,0.01,182.0
1994-06-16,1.82,0.01,182.0
1994-06-17,1.81,0.01,181.0
1994-06-20,1.81,0.01,181.0
1994-06-21,1.8,0.01,180.0
1994-06-22,1.82,0.01,182.0
1994-06-23,1.82,0.01,182.0
1994-06-24,1.81,0.01,181.0
1994-06-27,1.82,0.01,182.0
1994-06-28,1.84,0.01,184.0
1994-06-29,1.84,0.01,184.0
1994-06-30,1.9,0.01,190.0
1994-07-01,1.86,0.01,186.0
1994-07-05,1.89,0.01,189.0
1994-07-06,1.86,0.01,186.0
1994-07-07,1.86,0.01,186.0
1994-07-08,1.89,0.01,189.0
1994-07-11,1.86,0.01,186.0
1994-07-12,1.89,0.01,189.0
1994-07-13,1.89,0.01,189.0
1994-07-14,1.89,0.01,189.0
1994-07-15,1.84,0.01,184.0
1994-07-18,1.86,0.01,186.0
1994-07-19,1.89,0.01,189.0
1994-07-20,1.86,0.01,186.0
1994-07-21,1.86,0.01,186.0
1994-07-22,1.84,0.01,184.0
1994-07-25,1.86,0.01,186.0
1994-07-26,1.88,0.01,187.99999999999997
1994-07-27,1.86,0.01,186.0
1994-07-28,1.91,0.01,191.0
1994-07-29,1.92,0.01,192.0
1994-08-01,1.99,0.01,199.0
1994-08-02,2.02,0.01,202.0
1994-08-03,2.06,0.01,206.0
1994-08-04,2.04,0.01,204.0
1994-08-05,2.0,0.01,200.0
1994-08-08,1.97,0.01,197.0
1994-08-09,2.0,0.01,200.0
1994-08-10,2.05,0.01,204.99999999999997
1994-08-11,2.08,0.03,69.33333333333334
1994-08-12,2.09,0.03,69.66666666666667
1994-08-15,2.08,0.03,69.33333333333334
1994-08-16,2.06,0.03,68.66666666666667
1994-08-17,2.08,0.03,69.33333333333334
1994-08-18,2.08,0.03,69.33333333333334
1994-08-19,2.07,0.03,69.0
1994-08-22,2.04,0.03,68.0
1994-08-23,2.07,0.03,69.0
1994-08-24,2.09,0.03,69.66666666666667
1994-08-25,2.1,0.03,70.0
1994-08-26,2.1,0.03,70.0
1994-08-29,2.11,0.03,70.33333333333333
1994-08-30,2.09,0.03,69.66666666666667
1994-08-31,2.11,0.03,70.33333333333333
1994-09-01,2.16,0.03,72.00000000000001
1994-09-02,2.15,0.03,71.66666666666667
1994-09-06,2.11,0.03,70.33333333333333
1994-09-07,2.11,0.03,70.33333333333333
1994-09-08,2.11,0.03,70.33333333333333
1994-09-09,2.13,0.03,71.0
1994-09-12,2.15,0.03,71.66666666666667
1994-09-13,2.16,0.03,72.00000000000001
1994-09-14,2.11,0.03,70.33333333333333
1994-09-15,2.11,0.03,70.33333333333333
1994-09-16,2.11,0.03,70.33333333333333
1994-09-19,2.08,0.03,69.33333333333334
1994-09-20,2.06,0.03,68.66666666666667
1994-09-21,1.98,0.03,66.0
1994-09-22,1.99,0.03,66.33333333333333
1994-09-23,1.96,0.03,65.33333333333333
1994-09-26,1.98,0.03,66.0
1994-09-27,2.0,0.03,66.66666666666667
1994-09-28,2.01,0.03,67.0
1994-09-29,1.89,0.03,63.0
1994-09-30,1.92,0.03,64.0
1994-10-03,1.93,0.03,64.33333333333333
1994-10-04,1.94,0.03,64.66666666666667
1994-10-05,1.94,0.03,64.66666666666667
1994-10-06,1.95,0.03,65.0
1994-10-07,1.95,0.03,65.0
1994-10-10,1.94,0.03,64.66666666666667
1994-10-11,1.96,0.03,65.33333333333333
1994-10-12,1.97,0.03,65.66666666666667
1994-10-13,1.93,0.03,64.33333333333333
1994-10-14,1.88,0.03,62.666666666666664
1994-10-17,1.83,0.03,61.00000000000001
1994-10-18,1.83,0.03,61.00000000000001
1994-10-19,1.88,0.03,62.666666666666664
1994-10-20,1.89,0.03,63.0
1994-10-21,1.86,0.03,62.00000000000001
1994-10-24,1.86,0.03,62.00000000000001
1994-10-25,1.86,0.03,62.00000000000001
1994-10-26,1.86,0.03,62.00000000000001
1994-10-27,1.86,0.03,62.00000000000001
1994-10-28,1.9,0.03,63.333333333333336
1994-10-31,1.88,0.03,62.666666666666664
1994-11-01,1.9,0.03,63.333333333333336
1994-11-02,1.89,0.03,63.0
1994-11-03,1.91,0.03,63.666666666666664
1994-11-04,1.93,0.03,64.33333333333333
1994-11-07,1.92,0.03,64.0
1994-11-08,1.92,0.03,64.0
1994-11-09,1.91,0.03,63.666666666666664
1994-11-10,1.92,0.03,64.0
1994-11-11,1.91,0.03,63.666666666666664
1994-11-14,1.9,0.01,190.0
1994-11-15,1.9,0.01,190.0
1994-11-16,1.89,0.01,189.0
1994-11-17,1.85,0.01,185.0
1994-11-18,1.83,0.01,183.0
1994-11-21,1.79,0.01,179.0
1994-11-22,1.75,0.01,175.0
1994-11-23,1.73,0.01,173.0
1994-11-25,1.72,0.01,172.0
1994-11-28,1.71,0.01,171.0
1994-11-29,1.71,0.01,171.0
1994-11-30,1.71,0.01,171.0
1994-12-01,1.7,0.01,170.0
1994-12-02,1.69,0.01,169.0
1994-12-05,1.69,0.01,169.0
1994-12-06,1.69,0.01,169.0
1994-12-07,1.67,0.01,167.0
1994-12-08,1.48,0.01,148.0
1994-12-09,1.4,0.01,140.0
1994-12-12,1.4,0.01,140.0
1994-12-13,1.4,0.01,140.0
1994-12-14,1.41,0.01,141.0
1994-12-15,1.41,0.01,141.0
1994-12-16,1.42,0.01,142.0
1994-12-19,1.44,0.01,144.0
1994-12-20,1.42,0.01,142.0
1994-12-21,1.44,0.01,144.0
1994-12-22,1.48,0.01,148.0
1994-12-23,1.48,0.01,148.0
1994-12-27,1.45,0.01,145.0
1994-12-28,1.46,0.01,146.0
1994-12-29,1.48,0.01,148.0
1994-12-30,1.5,0.01,150.0
1995-01-03,1.47,0.01,147.0
1995-01-04,1.46,0.01,146.0
1995-01-05,1.47,0.01,147.0
1995-01-06,1.46,0.01,146.0
1995-01-09,1.47,0.01,147.0
1995-01-10,1.45,0.01,145.0
1995-01-11,1.42,0.01,142.0
1995-01-12,1.5,0.01,150.0
1995-01-13,1.51,0.01,151.0
1995-01-16,1.51,0.01,151.0
1995-01-17,1.5,0.01,150.0
1995-01-18,1.49,0.01,149.0
1995-01-19,1.48,0.01,148.0
1995-01-20,1.45,0.01,145.0
1995-01-23,1.44,0.01,144.0
1995-01-24,1.47,0.01,147.0
1995-01-25,1.47,0.01,147.0
1995-01-26,1.48,0.01,148.0
1995-01-27,1.53,0.01,153.0
1995-01-30,1.5,0.01,150.0
1995-01-31,1.51,0.01,151.0
1995-02-01,1.52,0.01,152.0
1995-02-02,1.52,0.01,152.0
1995-02-03,1.53,0.01,153.0
1995-02-06,1.54,0.01,154.0
1995-02-07,1.57,0.01,157.0
1995-02-08,1.58,0.01,158.0
1995-02-09,1.57,0.01,157.0
1995-02-10,1.58,0.01,158.0
1995-02-13,1.57,0.01,157.0
1995-02-14,1.56,0.01,156.0
1995-02-15,1.54,0.01,154.0
1995-02-16,1.53,0.01,153.0
1995-02-17,1.52,0.01,152.0
1995-02-21,1.54,0.01,154.0
1995-02-22,1.54,0.01,154.0
1995-02-23,1.54,0.01,154.0
1995-02-24,1.52,0.01,152.0
1995-02-27,1.52,0.01,152.0
1995-02-28,1.5,0.01,150.0
1995-03-01,1.51,0.01,151.0
1995-03-02,1.52,0.01,152.0
1995-03-03,1.53,0.01,153.0
1995-03-06,1.52,0.01,152.0
1995-03-07,1.53,0.01,153.0
1995-03-08,1.52,0.01,152.0
1995-03-09,1.51,0.01,151.0
1995-03-10,1.52,0.01,152.0
1995-03-13,1.5,0.01,150.0
1995-03-14,1.52,0.01,152.0
1995-03-15,1.52,0.01,152.0
1995-03-16,1.51,0.01,151.0
1995-03-17,1.52,0.01,152.0
1995-03-20,1.53,0.01,153.0
1995-03-21,1.51,0.01,151.0
1995-03-22,1.52,0.01,152.0
1995-03-23,1.51,0.01,151.0
1995-03-24,1.53,0.01,153.0
1995-03-27,1.52,0.01,152.0
1995-03-28,1.53,0.01,153.0
1995-03-29,1.53,0.01,153.0
1995-03-30,1.52,0.01,152.0
1995-03-31,1.52,0.01,152.0
1995-04-03,1.52,0.01,152.0
1995-04-04,1.51,0.01,151.0
1995-04-05,1.5,0.01,150.0
1995-04-06,1.52,0.01,152.0
1995-04-07,1.51,0.01,151.0
1995-04-10,1.5,0.01,150.0
1995-04-11,1.52,0.01,152.0
1995-04-12,1.51,0.01,151.0
1995-04-13,1.5,0.01,150.0
1995-04-17,1.51,0.01,151.0
1995-04-18,1.52,0.01,152.0
1995-04-19,1.52,0.01,152.0
1995-04-20,1.53,0.01,153.0
1995-04-21,1.53,0.01,153.0
1995-04-24,1.54,0.01,154.0
1995-04-25,1.51,0.01,151.0
