date,MDT,MDT_EPS,PE Ratio
1976-01-26,0.2,0.32,0.625
1976-01-27,0.2,0.32,0.625
1976-01-28,0.2,0.32,0.625
1976-01-29,0.21,0.32,0.65625
1976-01-30,0.22,0.32,0.6875
1976-02-02,0.23,0.32,0.71875
1976-02-03,0.23,0.32,0.71875
1976-02-04,0.25,0.32,0.78125
1976-02-05,0.25,0.32,0.78125
1976-02-06,0.24,0.32,0.75
1976-02-09,0.24,0.32,0.75
1976-02-10,0.24,0.32,0.75
1976-02-11,0.25,0.32,0.78125
1976-02-12,0.25,0.32,0.78125
1976-02-13,0.25,0.32,0.78125
1976-02-17,0.26,0.32,0.8125
1976-02-18,0.26,0.32,0.8125
1976-02-19,0.27,0.32,0.84375
1976-02-20,0.28,0.32,0.8750000000000001
1976-02-23,0.27,0.32,0.84375
1976-02-24,0.28,0.32,0.8750000000000001
1976-02-25,0.28,0.32,0.8750000000000001
1976-02-26,0.28,0.32,0.8750000000000001
1976-02-27,0.27,0.32,0.84375
1976-03-01,0.27,0.32,0.84375
1976-03-02,0.26,0.32,0.8125
1976-03-03,0.25,0.32,0.78125
1976-03-04,0.25,0.32,0.78125
1976-03-05,0.24,0.32,0.75
1976-03-08,0.25,0.32,0.78125
1976-03-09,0.25,0.32,0.78125
1976-03-10,0.25,0.32,0.78125
1976-03-11,0.27,0.32,0.84375
1976-03-12,0.26,0.32,0.8125
1976-03-15,0.26,0.32,0.8125
1976-03-16,0.26,0.32,0.8125
1976-03-17,0.26,0.32,0.8125
1976-03-18,0.25,0.32,0.78125
1976-03-19,0.24,0.32,0.75
1976-03-22,0.25,0.32,0.78125
1976-03-23,0.25,0.32,0.78125
1976-03-24,0.25,0.32,0.78125
1976-03-25,0.24,0.32,0.75
1976-03-26,0.25,0.32,0.78125
1976-03-29,0.25,0.32,0.78125
1976-03-30,0.26,0.32,0.8125
1976-03-31,0.26,0.32,0.8125
1976-04-01,0.27,0.32,0.84375
1976-04-02,0.27,0.32,0.84375
1976-04-05,0.28,0.32,0.8750000000000001
1976-04-06,0.28,0.32,0.8750000000000001
1976-04-07,0.26,0.32,0.8125
1976-04-08,0.25,0.32,0.78125
1976-04-09,0.24,0.32,0.75
1976-04-12,0.25,0.32,0.78125
1976-04-13,0.25,0.32,0.78125
1976-04-14,0.25,0.32,0.78125
1976-04-15,0.25,0.32,0.78125
1976-04-19,0.25,0.32,0.78125
1976-04-20,0.26,0.32,0.8125
1976-04-21,0.26,0.32,0.8125
1976-04-22,0.26,0.32,0.8125
1976-04-23,0.25,0.32,0.78125
1976-04-26,0.25,0.32,0.78125
1976-04-27,0.25,0.32,0.78125
1976-04-28,0.25,0.32,0.78125
1976-04-29,0.25,0.32,0.78125
1976-04-30,0.25,0.32,0.78125
1976-05-03,0.24,0.32,0.75
1976-05-04,0.24,0.32,0.75
1976-05-05,0.25,0.32,0.78125
1976-05-06,0.25,0.32,0.78125
1976-05-07,0.25,0.32,0.78125
1976-05-10,0.26,0.32,0.8125
1976-05-11,0.26,0.32,0.8125
1976-05-12,0.26,0.32,0.8125
1976-05-13,0.25,0.32,0.78125
1976-05-14,0.25,0.32,0.78125
1976-05-17,0.24,0.32,0.75
1976-05-18,0.24,0.32,0.75
1976-05-19,0.23,0.32,0.71875
1976-05-20,0.23,0.32,0.71875
1976-05-21,0.23,0.32,0.71875
1976-05-24,0.22,0.32,0.6875
1976-05-25,0.22,0.32,0.6875
1976-05-26,0.22,0.32,0.6875
1976-05-27,0.22,0.32,0.6875
1976-05-28,0.22,0.32,0.6875
1976-06-01,0.22,0.32,0.6875
1976-06-02,0.22,0.32,0.6875
1976-06-03,0.22,0.32,0.6875
1976-06-04,0.22,0.32,0.6875
1976-06-07,0.22,0.32,0.6875
1976-06-08,0.22,0.32,0.6875
1976-06-09,0.21,0.32,0.65625
1976-06-10,0.21,0.32,0.65625
1976-06-11,0.21,0.32,0.65625
1976-06-14,0.21,0.32,0.65625
1976-06-15,0.21,0.32,0.65625
1976-06-16,0.21,0.32,0.65625
1976-06-17,0.21,0.32,0.65625
1976-06-18,0.22,0.32,0.6875
1976-06-21,0.22,0.32,0.6875
1976-06-22,0.22,0.32,0.6875
1976-06-23,0.22,0.32,0.6875
1976-06-24,0.22,0.32,0.6875
1976-06-25,0.21,0.32,0.65625
1976-06-28,0.21,0.32,0.65625
1976-06-29,0.21,0.32,0.65625
1976-06-30,0.21,0.32,0.65625
1976-07-01,0.21,0.32,0.65625
1976-07-02,0.21,0.32,0.65625
1976-07-06,0.21,0.32,0.65625
1976-07-07,0.21,0.32,0.65625
1976-07-08,0.21,0.32,0.65625
1976-07-09,0.21,0.32,0.65625
1976-07-12,0.21,0.32,0.65625
1976-07-13,0.22,0.32,0.6875
1976-07-14,0.22,0.32,0.6875
1976-07-15,0.24,0.32,0.75
1976-07-16,0.24,0.32,0.75
1976-07-19,0.24,0.32,0.75
1976-07-20,0.24,0.32,0.75
1976-07-21,0.23,0.32,0.71875
1976-07-22,0.23,0.32,0.71875
1976-07-23,0.23,0.32,0.71875
1976-07-26,0.23,0.32,0.71875
1976-07-27,0.24,0.32,0.75
1976-07-28,0.23,0.32,0.71875
1976-07-29,0.23,0.32,0.71875
1976-07-30,0.23,0.32,0.71875
1976-08-02,0.22,0.32,0.6875
1976-08-03,0.18,0.32,0.5625
1976-08-04,0.17,0.32,0.53125
1976-08-05,0.17,0.32,0.53125
1976-08-06,0.19,0.32,0.59375
1976-08-09,0.18,0.32,0.5625
1976-08-10,0.18,0.32,0.5625
1976-08-11,0.18,0.32,0.5625
1976-08-12,0.18,0.32,0.5625
1976-08-13,0.18,0.32,0.5625
1976-08-16,0.18,0.32,0.5625
1976-08-17,0.18,0.32,0.5625
1976-08-18,0.18,0.32,0.5625
1976-08-19,0.18,0.32,0.5625
1976-08-20,0.17,0.32,0.53125
1976-08-23,0.17,0.32,0.53125
1976-08-24,0.16,0.32,0.5
1976-08-25,0.17,0.32,0.53125
1976-08-26,0.18,0.32,0.5625
1976-08-27,0.17,0.32,0.53125
1976-08-30,0.18,0.32,0.5625
1976-08-31,0.19,0.32,0.59375
1976-09-01,0.2,0.32,0.625
1976-09-02,0.2,0.32,0.625
1976-09-03,0.2,0.32,0.625
1976-09-07,0.2,0.32,0.625
1976-09-08,0.2,0.32,0.625
1976-09-09,0.2,0.32,0.625
1976-09-10,0.19,0.32,0.59375
1976-09-13,0.17,0.32,0.53125
1976-09-14,0.17,0.32,0.53125
1976-09-15,0.18,0.32,0.5625
1976-09-16,0.18,0.32,0.5625
1976-09-17,0.18,0.32,0.5625
1976-09-20,0.18,0.32,0.5625
1976-09-21,0.18,0.32,0.5625
1976-09-22,0.18,0.32,0.5625
1976-09-23,0.17,0.32,0.53125
1976-09-24,0.18,0.32,0.5625
1976-09-27,0.18,0.32,0.5625
1976-09-28,0.18,0.32,0.5625
1976-09-29,0.18,0.32,0.5625
1976-09-30,0.18,0.32,0.5625
1976-10-01,0.18,0.32,0.5625
1976-10-04,0.18,0.32,0.5625
1976-10-05,0.17,0.32,0.53125
1976-10-06,0.17,0.32,0.53125
1976-10-07,0.17,0.32,0.53125
1976-10-08,0.17,0.32,0.53125
1976-10-11,0.17,0.32,0.53125
1976-10-12,0.18,0.32,0.5625
1976-10-13,0.18,0.32,0.5625
1976-10-14,0.18,0.32,0.5625
1976-10-15,0.18,0.32,0.5625
1976-10-18,0.18,0.32,0.5625
1976-10-19,0.19,0.32,0.59375
1976-10-20,0.19,0.32,0.59375
1976-10-21,0.19,0.32,0.59375
1976-10-22,0.19,0.32,0.59375
1976-10-25,0.19,0.32,0.59375
1976-10-26,0.19,0.32,0.59375
1976-10-27,0.2,0.32,0.625
1976-10-28,0.2,0.32,0.625
1976-10-29,0.2,0.32,0.625
1976-11-01,0.19,0.32,0.59375
1976-11-03,0.18,0.32,0.5625
1976-11-04,0.18,0.32,0.5625
1976-11-05,0.18,0.32,0.5625
1976-11-08,0.17,0.32,0.53125
1976-11-09,0.16,0.32,0.5
1976-11-10,0.16,0.32,0.5
1976-11-11,0.17,0.32,0.53125
1976-11-12,0.17,0.32,0.53125
1976-11-15,0.17,0.32,0.53125
1976-11-16,0.17,0.32,0.53125
1976-11-17,0.17,0.32,0.53125
1976-11-18,0.18,0.32,0.5625
1976-11-19,0.18,0.32,0.5625
1976-11-22,0.16,0.32,0.5
1976-11-23,0.16,0.32,0.5
1976-11-24,0.15,0.32,0.46875
1976-11-26,0.15,0.32,0.46875
1976-11-29,0.17,0.32,0.53125
1976-11-30,0.17,0.32,0.53125
1976-12-01,0.17,0.32,0.53125
1976-12-02,0.18,0.32,0.5625
1976-12-03,0.18,0.32,0.5625
1976-12-06,0.18,0.32,0.5625
1976-12-07,0.18,0.32,0.5625
1976-12-08,0.18,0.32,0.5625
1976-12-09,0.17,0.32,0.53125
1976-12-10,0.18,0.32,0.5625
1976-12-13,0.17,0.32,0.53125
1976-12-14,0.17,0.32,0.53125
1976-12-15,0.17,0.32,0.53125
1976-12-16,0.17,0.32,0.53125
1976-12-17,0.17,0.32,0.53125
1976-12-20,0.17,0.32,0.53125
1976-12-21,0.17,0.32,0.53125
1976-12-22,0.16,0.32,0.5
1976-12-23,0.16,0.32,0.5
1976-12-27,0.17,0.32,0.53125
1976-12-28,0.18,0.32,0.5625
1976-12-29,0.18,0.32,0.5625
1976-12-30,0.17,0.32,0.53125
1976-12-31,0.18,0.32,0.5625
1977-01-03,0.18,0.32,0.5625
1977-01-04,0.18,0.32,0.5625
1977-01-05,0.18,0.32,0.5625
1977-01-06,0.18,0.32,0.5625
1977-01-07,0.19,0.32,0.59375
1977-01-10,0.18,0.32,0.5625
1977-01-11,0.18,0.32,0.5625
1977-01-12,0.18,0.32,0.5625
1977-01-13,0.18,0.32,0.5625
1977-01-14,0.18,0.32,0.5625
1977-01-17,0.18,0.32,0.5625
1977-01-18,0.18,0.32,0.5625
1977-01-19,0.18,0.32,0.5625
1977-01-20,0.18,0.32,0.5625
1977-01-21,0.18,0.32,0.5625
1977-01-24,0.18,0.32,0.5625
1977-01-25,0.18,0.32,0.5625
1977-01-26,0.18,0.32,0.5625
1977-01-27,0.19,0.32,0.59375
1977-01-28,0.19,0.32,0.59375
1977-01-31,0.19,0.32,0.59375
1977-02-01,0.19,0.32,0.59375
1977-02-02,0.18,0.32,0.5625
1977-02-03,0.18,0.32,0.5625
1977-02-04,0.19,0.32,0.59375
1977-02-07,0.19,0.32,0.59375
1977-02-08,0.19,0.32,0.59375
1977-02-09,0.19,0.32,0.59375
1977-02-10,0.18,0.32,0.5625
1977-02-11,0.18,0.32,0.5625
1977-02-14,0.18,0.32,0.5625
1977-02-15,0.19,0.32,0.59375
1977-02-16,0.19,0.32,0.59375
1977-02-17,0.19,0.32,0.59375
1977-02-18,0.19,0.32,0.59375
1977-02-22,0.19,0.32,0.59375
1977-02-23,0.19,0.32,0.59375
1977-02-24,0.19,0.32,0.59375
1977-02-25,0.2,0.32,0.625
1977-02-28,0.2,0.32,0.625
1977-03-01,0.2,0.32,0.625
1977-03-02,0.21,0.32,0.65625
1977-03-03,0.21,0.32,0.65625
1977-03-04,0.22,0.32,0.6875
1977-03-07,0.21,0.32,0.65625
1977-03-08,0.21,0.32,0.65625
1977-03-09,0.21,0.32,0.65625
1977-03-10,0.22,0.32,0.6875
1977-03-11,0.22,0.32,0.6875
1977-03-14,0.22,0.32,0.6875
1977-03-15,0.21,0.32,0.65625
1977-03-16,0.21,0.32,0.65625
1977-03-17,0.21,0.32,0.65625
1977-03-18,0.21,0.32,0.65625
1977-03-21,0.21,0.32,0.65625
1977-03-22,0.21,0.32,0.65625
1977-03-23,0.21,0.32,0.65625
1977-03-24,0.21,0.32,0.65625
1977-03-25,0.21,0.32,0.65625
1977-03-28,0.2,0.32,0.625
1977-03-29,0.2,0.32,0.625
1977-03-30,0.2,0.32,0.625
1977-03-31,0.2,0.32,0.625
1977-04-01,0.2,0.32,0.625
1977-04-04,0.2,0.32,0.625
1977-04-05,0.2,0.32,0.625
1977-04-06,0.2,0.32,0.625
1977-04-07,0.2,0.32,0.625
1977-04-11,0.2,0.32,0.625
1977-04-12,0.21,0.32,0.65625
1977-04-13,0.21,0.32,0.65625
1977-04-14,0.21,0.32,0.65625
1977-04-15,0.21,0.32,0.65625
1977-04-18,0.21,0.32,0.65625
1977-04-19,0.21,0.32,0.65625
1977-04-20,0.21,0.32,0.65625
1977-04-21,0.21,0.32,0.65625
1977-04-22,0.21,0.32,0.65625
1977-04-25,0.2,0.32,0.625
1977-04-26,0.2,0.32,0.625
1977-04-27,0.2,0.32,0.625
1977-04-28,0.2,0.32,0.625
1977-04-29,0.2,0.32,0.625
1977-05-02,0.2,0.32,0.625
1977-05-03,0.2,0.32,0.625
1977-05-04,0.2,0.32,0.625
1977-05-05,0.21,0.32,0.65625
1977-05-06,0.21,0.32,0.65625
1977-05-09,0.21,0.32,0.65625
1977-05-10,0.21,0.32,0.65625
1977-05-11,0.21,0.32,0.65625
1977-05-12,0.21,0.32,0.65625
1977-05-13,0.21,0.32,0.65625
1977-05-16,0.21,0.32,0.65625
1977-05-17,0.21,0.32,0.65625
1977-05-18,0.21,0.32,0.65625
1977-05-19,0.2,0.32,0.625
1977-05-20,0.2,0.32,0.625
1977-05-23,0.2,0.32,0.625
1977-05-24,0.2,0.32,0.625
1977-05-25,0.21,0.32,0.65625
1977-05-26,0.2,0.32,0.625
1977-05-27,0.2,0.32,0.625
1977-05-31,0.2,0.32,0.625
1977-06-01,0.2,0.32,0.625
1977-06-02,0.2,0.32,0.625
1977-06-03,0.2,0.32,0.625
1977-06-06,0.21,0.32,0.65625
1977-06-07,0.21,0.32,0.65625
1977-06-08,0.21,0.32,0.65625
1977-06-09,0.21,0.32,0.65625
1977-06-10,0.21,0.32,0.65625
1977-06-13,0.21,0.32,0.65625
1977-06-14,0.21,0.32,0.65625
1977-06-15,0.22,0.32,0.6875
1977-06-16,0.22,0.32,0.6875
1977-06-17,0.22,0.32,0.6875
1977-06-20,0.22,0.32,0.6875
1977-06-21,0.21,0.32,0.65625
1977-06-22,0.21,0.32,0.65625
1977-06-23,0.21,0.32,0.65625
1977-06-24,0.21,0.32,0.65625
1977-06-27,0.2,0.32,0.625
1977-06-28,0.2,0.32,0.625
1977-06-29,0.2,0.32,0.625
1977-06-30,0.2,0.32,0.625
1977-07-01,0.2,0.32,0.625
1977-07-05,0.2,0.32,0.625
1977-07-06,0.2,0.32,0.625
1977-07-07,0.2,0.32,0.625
1977-07-08,0.2,0.32,0.625
1977-07-11,0.2,0.32,0.625
1977-07-12,0.2,0.32,0.625
1977-07-13,0.2,0.32,0.625
1977-07-15,0.2,0.32,0.625
1977-07-18,0.21,0.32,0.65625
1977-07-19,0.21,0.32,0.65625
1977-07-20,0.22,0.32,0.6875
1977-07-21,0.21,0.32,0.65625
1977-07-22,0.2,0.32,0.625
1977-07-25,0.2,0.32,0.625
1977-07-26,0.21,0.32,0.65625
1977-07-27,0.2,0.32,0.625
1977-07-28,0.2,0.32,0.625
1977-07-29,0.2,0.32,0.625
1977-08-01,0.2,0.32,0.625
1977-08-02,0.2,0.32,0.625
1977-08-03,0.2,0.32,0.625
1977-08-04,0.2,0.32,0.625
1977-08-05,0.2,0.32,0.625
1977-08-08,0.2,0.32,0.625
1977-08-09,0.2,0.32,0.625
1977-08-10,0.21,0.32,0.65625
1977-08-11,0.21,0.32,0.65625
1977-08-12,0.21,0.32,0.65625
1977-08-15,0.21,0.32,0.65625
1977-08-16,0.21,0.32,0.65625
1977-08-17,0.21,0.32,0.65625
1977-08-18,0.21,0.32,0.65625
1977-08-19,0.22,0.32,0.6875
1977-08-22,0.22,0.32,0.6875
1977-08-23,0.21,0.32,0.65625
1977-08-24,0.2,0.32,0.625
1977-08-25,0.2,0.32,0.625
1977-08-26,0.2,0.32,0.625
1977-08-29,0.19,0.32,0.59375
1977-08-30,0.19,0.32,0.59375
1977-08-31,0.19,0.32,0.59375
1977-09-01,0.2,0.32,0.625
1977-09-02,0.2,0.32,0.625
1977-09-06,0.2,0.32,0.625
1977-09-07,0.19,0.32,0.59375
1977-09-08,0.19,0.32,0.59375
1977-09-09,0.19,0.32,0.59375
1977-09-12,0.19,0.32,0.59375
1977-09-13,0.19,0.32,0.59375
1977-09-14,0.19,0.32,0.59375
1977-09-15,0.19,0.32,0.59375
1977-09-16,0.19,0.32,0.59375
1977-09-19,0.19,0.32,0.59375
1977-09-20,0.18,0.32,0.5625
1977-09-21,0.17,0.32,0.53125
1977-09-22,0.18,0.32,0.5625
1977-09-23,0.18,0.32,0.5625
1977-09-26,0.18,0.32,0.5625
1977-09-27,0.18,0.32,0.5625
1977-09-28,0.18,0.32,0.5625
1977-09-29,0.17,0.32,0.53125
1977-09-30,0.17,0.32,0.53125
1977-10-03,0.18,0.32,0.5625
1977-10-04,0.18,0.32,0.5625
1977-10-05,0.19,0.32,0.59375
1977-10-06,0.19,0.32,0.59375
1977-10-07,0.19,0.32,0.59375
1977-10-10,0.19,0.32,0.59375
1977-10-11,0.19,0.32,0.59375
1977-10-12,0.19,0.32,0.59375
1977-10-13,0.18,0.32,0.5625
1977-10-14,0.18,0.32,0.5625
1977-10-17,0.18,0.32,0.5625
1977-10-18,0.18,0.32,0.5625
1977-10-19,0.18,0.32,0.5625
1977-10-20,0.18,0.32,0.5625
1977-10-21,0.18,0.32,0.5625
1977-10-24,0.17,0.32,0.53125
1977-10-25,0.17,0.32,0.53125
1977-10-26,0.16,0.32,0.5
1977-10-27,0.13,0.32,0.40625
1977-10-28,0.14,0.32,0.43750000000000006
1977-10-31,0.14,0.32,0.43750000000000006
1977-11-01,0.14,0.32,0.43750000000000006
1977-11-02,0.14,0.32,0.43750000000000006
1977-11-03,0.14,0.32,0.43750000000000006
1977-11-04,0.14,0.32,0.43750000000000006
1977-11-07,0.14,0.32,0.43750000000000006
1977-11-08,0.14,0.32,0.43750000000000006
1977-11-09,0.14,0.32,0.43750000000000006
1977-11-10,0.15,0.32,0.46875
1977-11-11,0.15,0.32,0.46875
1977-11-14,0.15,0.32,0.46875
1977-11-15,0.14,0.32,0.43750000000000006
1977-11-16,0.13,0.32,0.40625
1977-11-17,0.13,0.32,0.40625
1977-11-18,0.14,0.32,0.43750000000000006
1977-11-21,0.15,0.32,0.46875
1977-11-22,0.15,0.32,0.46875
1977-11-23,0.16,0.32,0.5
1977-11-25,0.15,0.32,0.46875
1977-11-28,0.15,0.32,0.46875
1977-11-29,0.15,0.32,0.46875
1977-11-30,0.14,0.32,0.43750000000000006
1977-12-01,0.13,0.32,0.40625
1977-12-02,0.14,0.32,0.43750000000000006
1977-12-05,0.14,0.32,0.43750000000000006
1977-12-06,0.14,0.32,0.43750000000000006
1977-12-07,0.14,0.32,0.43750000000000006
1977-12-08,0.14,0.32,0.43750000000000006
1977-12-09,0.14,0.32,0.43750000000000006
1977-12-12,0.14,0.32,0.43750000000000006
1977-12-13,0.14,0.32,0.43750000000000006
1977-12-14,0.14,0.32,0.43750000000000006
1977-12-15,0.14,0.32,0.43750000000000006
1977-12-16,0.15,0.32,0.46875
1977-12-19,0.14,0.32,0.43750000000000006
1977-12-20,0.14,0.32,0.43750000000000006
1977-12-21,0.15,0.32,0.46875
1977-12-22,0.15,0.32,0.46875
1977-12-23,0.14,0.32,0.43750000000000006
1977-12-27,0.14,0.32,0.43750000000000006
1977-12-28,0.14,0.32,0.43750000000000006
1977-12-29,0.14,0.32,0.43750000000000006
1977-12-30,0.15,0.32,0.46875
1978-01-03,0.15,0.32,0.46875
1978-01-04,0.15,0.32,0.46875
1978-01-05,0.15,0.32,0.46875
1978-01-06,0.14,0.32,0.43750000000000006
1978-01-09,0.14,0.32,0.43750000000000006
1978-01-10,0.13,0.32,0.40625
1978-01-11,0.13,0.32,0.40625
1978-01-12,0.14,0.32,0.43750000000000006
1978-01-13,0.14,0.32,0.43750000000000006
1978-01-16,0.13,0.32,0.40625
1978-01-17,0.13,0.32,0.40625
1978-01-18,0.14,0.32,0.43750000000000006
1978-01-19,0.14,0.32,0.43750000000000006
1978-01-20,0.14,0.32,0.43750000000000006
1978-01-23,0.13,0.32,0.40625
1978-01-24,0.14,0.32,0.43750000000000006
1978-01-25,0.14,0.32,0.43750000000000006
1978-01-26,0.14,0.32,0.43750000000000006
1978-01-27,0.14,0.32,0.43750000000000006
1978-01-30,0.14,0.32,0.43750000000000006
1978-01-31,0.14,0.32,0.43750000000000006
1978-02-01,0.14,0.32,0.43750000000000006
1978-02-02,0.15,0.32,0.46875
1978-02-03,0.15,0.32,0.46875
1978-02-06,0.14,0.32,0.43750000000000006
1978-02-07,0.14,0.32,0.43750000000000006
1978-02-08,0.14,0.32,0.43750000000000006
1978-02-09,0.15,0.32,0.46875
1978-02-10,0.14,0.32,0.43750000000000006
1978-02-13,0.14,0.32,0.43750000000000006
1978-02-14,0.14,0.32,0.43750000000000006
1978-02-15,0.14,0.32,0.43750000000000006
1978-02-16,0.13,0.32,0.40625
1978-02-17,0.13,0.32,0.40625
1978-02-21,0.13,0.32,0.40625
1978-02-22,0.14,0.32,0.43750000000000006
1978-02-23,0.14,0.32,0.43750000000000006
1978-02-24,0.14,0.32,0.43750000000000006
1978-02-27,0.14,0.32,0.43750000000000006
1978-02-28,0.14,0.32,0.43750000000000006
1978-03-01,0.14,0.32,0.43750000000000006
1978-03-02,0.15,0.32,0.46875
1978-03-03,0.15,0.32,0.46875
1978-03-06,0.15,0.32,0.46875
1978-03-07,0.15,0.32,0.46875
1978-03-08,0.15,0.32,0.46875
1978-03-09,0.15,0.32,0.46875
1978-03-10,0.16,0.32,0.5
1978-03-13,0.16,0.32,0.5
1978-03-14,0.16,0.32,0.5
1978-03-15,0.16,0.32,0.5
1978-03-16,0.16,0.32,0.5
1978-03-17,0.16,0.32,0.5
1978-03-20,0.15,0.32,0.46875
1978-03-21,0.16,0.32,0.5
1978-03-22,0.16,0.32,0.5
1978-03-23,0.15,0.32,0.46875
1978-03-27,0.16,0.32,0.5
1978-03-28,0.16,0.32,0.5
1978-03-29,0.16,0.32,0.5
1978-03-30,0.16,0.32,0.5
1978-03-31,0.16,0.32,0.5
1978-04-03,0.16,0.32,0.5
1978-04-04,0.16,0.32,0.5
1978-04-05,0.16,0.32,0.5
1978-04-06,0.18,0.32,0.5625
1978-04-07,0.18,0.32,0.5625
1978-04-10,0.17,0.32,0.53125
1978-04-11,0.17,0.32,0.53125
1978-04-12,0.17,0.32,0.53125
1978-04-13,0.18,0.32,0.5625
1978-04-14,0.18,0.32,0.5625
1978-04-17,0.18,0.32,0.5625
1978-04-18,0.18,0.32,0.5625
1978-04-19,0.18,0.32,0.5625
1978-04-20,0.19,0.32,0.59375
1978-04-21,0.18,0.32,0.5625
1978-04-24,0.19,0.32,0.59375
1978-04-25,0.17,0.32,0.53125
1978-04-26,0.16,0.32,0.5
1978-04-27,0.16,0.32,0.5
1978-04-28,0.17,0.32,0.53125
1978-05-01,0.17,0.32,0.53125
1978-05-02,0.17,0.32,0.53125
1978-05-03,0.17,0.32,0.53125
1978-05-04,0.17,0.32,0.53125
1978-05-05,0.17,0.32,0.53125
1978-05-08,0.17,0.32,0.53125
1978-05-09,0.16,0.32,0.5
1978-05-10,0.16,0.32,0.5
1978-05-11,0.16,0.32,0.5
1978-05-12,0.16,0.32,0.5
1978-05-15,0.16,0.32,0.5
1978-05-16,0.16,0.32,0.5
1978-05-17,0.16,0.32,0.5
1978-05-18,0.16,0.32,0.5
1978-05-19,0.16,0.32,0.5
1978-05-22,0.16,0.32,0.5
1978-05-23,0.16,0.32,0.5
1978-05-24,0.15,0.32,0.46875
1978-05-25,0.15,0.32,0.46875
1978-05-26,0.15,0.32,0.46875
1978-05-30,0.16,0.32,0.5
1978-05-31,0.17,0.32,0.53125
1978-06-01,0.16,0.32,0.5
1978-06-02,0.16,0.32,0.5
1978-06-05,0.18,0.32,0.5625
1978-06-06,0.18,0.32,0.5625
1978-06-07,0.18,0.32,0.5625
1978-06-08,0.18,0.32,0.5625
1978-06-09,0.18,0.32,0.5625
1978-06-12,0.19,0.32,0.59375
1978-06-13,0.19,0.32,0.59375
1978-06-14,0.2,0.32,0.625
1978-06-15,0.2,0.32,0.625
1978-06-16,0.2,0.32,0.625
1978-06-19,0.19,0.32,0.59375
1978-06-20,0.19,0.32,0.59375
1978-06-21,0.19,0.32,0.59375
1978-06-22,0.19,0.32,0.59375
1978-06-23,0.19,0.32,0.59375
1978-06-26,0.18,0.32,0.5625
1978-06-27,0.18,0.32,0.5625
1978-06-28,0.19,0.32,0.59375
1978-06-29,0.19,0.32,0.59375
1978-06-30,0.19,0.32,0.59375
1978-07-03,0.19,0.32,0.59375
1978-07-05,0.19,0.32,0.59375
1978-07-06,0.19,0.32,0.59375
1978-07-07,0.2,0.32,0.625
1978-07-10,0.19,0.32,0.59375
1978-07-11,0.19,0.32,0.59375
1978-07-12,0.19,0.32,0.59375
1978-07-13,0.2,0.32,0.625
1978-07-14,0.2,0.32,0.625
1978-07-17,0.2,0.32,0.625
1978-07-18,0.2,0.32,0.625
1978-07-19,0.21,0.32,0.65625
1978-07-20,0.21,0.32,0.65625
1978-07-21,0.21,0.32,0.65625
1978-07-24,0.21,0.32,0.65625
1978-07-25,0.22,0.32,0.6875
1978-07-26,0.22,0.32,0.6875
1978-07-27,0.23,0.32,0.71875
1978-07-28,0.23,0.32,0.71875
1978-07-31,0.23,0.32,0.71875
1978-08-01,0.23,0.32,0.71875
1978-08-02,0.25,0.32,0.78125
1978-08-03,0.23,0.32,0.71875
1978-08-04,0.23,0.32,0.71875
1978-08-07,0.24,0.32,0.75
1978-08-08,0.24,0.32,0.75
1978-08-09,0.24,0.32,0.75
1978-08-10,0.25,0.32,0.78125
1978-08-11,0.26,0.32,0.8125
1978-08-14,0.26,0.32,0.8125
1978-08-15,0.26,0.32,0.8125
1978-08-16,0.26,0.32,0.8125
1978-08-17,0.26,0.32,0.8125
1978-08-18,0.26,0.32,0.8125
1978-08-21,0.26,0.32,0.8125
1978-08-22,0.26,0.32,0.8125
1978-08-23,0.26,0.32,0.8125
1978-08-24,0.29,0.32,0.9062499999999999
1978-08-25,0.29,0.32,0.9062499999999999
1978-08-28,0.29,0.32,0.9062499999999999
1978-08-29,0.29,0.32,0.9062499999999999
1978-08-30,0.29,0.32,0.9062499999999999
1978-08-31,0.29,0.32,0.9062499999999999
1978-09-01,0.29,0.32,0.9062499999999999
1978-09-05,0.29,0.32,0.9062499999999999
1978-09-06,0.29,0.32,0.9062499999999999
1978-09-07,0.3,0.32,0.9375
1978-09-08,0.31,0.32,0.96875
1978-09-11,0.31,0.32,0.96875
1978-09-12,0.31,0.32,0.96875
1978-09-13,0.31,0.32,0.96875
1978-09-14,0.31,0.32,0.96875
1978-09-15,0.3,0.32,0.9375
1978-09-18,0.3,0.32,0.9375
1978-09-19,0.3,0.32,0.9375
1978-09-20,0.29,0.32,0.9062499999999999
1978-09-21,0.27,0.32,0.84375
1978-09-22,0.28,0.32,0.8750000000000001
1978-09-25,0.28,0.32,0.8750000000000001
1978-09-26,0.28,0.32,0.8750000000000001
1978-09-27,0.28,0.32,0.8750000000000001
1978-09-28,0.27,0.32,0.84375
1978-09-29,0.27,0.32,0.84375
1978-10-02,0.27,0.32,0.84375
1978-10-03,0.28,0.32,0.8750000000000001
1978-10-04,0.28,0.32,0.8750000000000001
1978-10-05,0.29,0.32,0.9062499999999999
1978-10-06,0.3,0.32,0.9375
1978-10-09,0.31,0.32,0.96875
1978-10-10,0.3,0.32,0.9375
1978-10-11,0.29,0.32,0.9062499999999999
1978-10-12,0.3,0.32,0.9375
1978-10-13,0.3,0.32,0.9375
1978-10-16,0.29,0.32,0.9062499999999999
