date,CBRE,CBRE_EPS,PE Ratio
2014-08-05,30.59,0.19,161.0
2014-08-06,30.21,0.19,159.0
2014-08-07,30.48,0.19,160.42105263157896
2014-08-08,30.5,0.19,160.52631578947367
2014-08-11,30.86,0.27,114.29629629629629
2014-08-12,30.68,0.27,113.62962962962962
2014-08-13,31.08,0.27,115.1111111111111
2014-08-14,30.93,0.27,114.55555555555554
2014-08-15,30.88,0.27,114.37037037037035
2014-08-18,31.43,0.27,116.4074074074074
2014-08-19,31.75,0.27,117.59259259259258
2014-08-20,31.9,0.27,118.14814814814814
2014-08-21,31.78,0.27,117.7037037037037
2014-08-22,31.51,0.27,116.7037037037037
2014-08-25,31.5,0.27,116.66666666666666
2014-08-26,31.55,0.27,116.85185185185185
2014-08-27,31.68,0.27,117.33333333333333
2014-08-28,31.41,0.27,116.33333333333333
2014-08-29,31.78,0.27,117.7037037037037
2014-09-02,31.78,0.27,117.7037037037037
2014-09-03,31.47,0.27,116.55555555555554
2014-09-04,31.11,0.27,115.22222222222221
2014-09-05,31.33,0.27,116.03703703703702
2014-09-08,31.14,0.27,115.33333333333333
2014-09-09,30.82,0.27,114.14814814814814
2014-09-10,30.53,0.27,113.07407407407408
2014-09-11,30.63,0.27,113.44444444444443
2014-09-12,30.04,0.27,111.25925925925925
2014-09-15,30.06,0.27,111.33333333333331
2014-09-16,30.32,0.27,112.29629629629629
2014-09-17,30.17,0.27,111.74074074074073
2014-09-18,30.27,0.27,112.1111111111111
2014-09-19,30.37,0.27,112.48148148148148
2014-09-22,30.17,0.27,111.74074074074073
2014-09-23,29.95,0.27,110.92592592592591
2014-09-24,29.82,0.27,110.44444444444444
2014-09-25,29.72,0.27,110.07407407407406
2014-09-26,29.98,0.27,111.03703703703704
2014-09-29,30.01,0.27,111.14814814814815
2014-09-30,29.74,0.27,110.14814814814814
2014-10-01,29.18,0.27,108.07407407407406
2014-10-02,29.02,0.27,107.48148148148147
2014-10-03,29.58,0.27,109.55555555555554
2014-10-06,29.46,0.27,109.1111111111111
2014-10-07,28.83,0.27,106.77777777777777
2014-10-08,29.5,0.27,109.25925925925925
2014-10-09,29.1,0.27,107.77777777777777
2014-10-10,28.43,0.27,105.29629629629629
2014-10-13,27.74,0.27,102.74074074074073
2014-10-14,28.73,0.27,106.4074074074074
2014-10-15,28.38,0.27,105.1111111111111
2014-10-16,28.61,0.27,105.96296296296295
2014-10-17,28.98,0.27,107.33333333333333
2014-10-20,29.49,0.27,109.22222222222221
2014-10-21,29.99,0.27,111.07407407407406
2014-10-22,30.14,0.27,111.62962962962962
2014-10-23,30.48,0.27,112.88888888888889
2014-10-24,30.57,0.27,113.22222222222221
2014-10-27,30.61,0.27,113.37037037037037
2014-10-28,31.06,0.27,115.03703703703702
2014-10-29,30.75,0.27,113.88888888888889
2014-10-30,31.47,0.27,116.55555555555554
2014-10-31,32.0,0.27,118.5185185185185
2014-11-03,32.31,0.27,119.66666666666667
2014-11-04,32.17,0.27,119.14814814814815
2014-11-05,32.08,0.27,118.8148148148148
2014-11-06,31.8,0.27,117.77777777777777
2014-11-07,31.88,0.27,118.07407407407406
2014-11-10,31.81,0.35,90.88571428571429
2014-11-11,32.64,0.35,93.25714285714287
2014-11-12,32.71,0.35,93.45714285714287
2014-11-13,32.69,0.35,93.4
2014-11-14,32.4,0.35,92.57142857142857
2014-11-17,32.52,0.35,92.91428571428573
2014-11-18,33.14,0.35,94.6857142857143
2014-11-19,32.92,0.35,94.05714285714286
2014-11-20,32.95,0.35,94.14285714285715
2014-11-21,33.49,0.35,95.6857142857143
2014-11-24,33.8,0.35,96.57142857142857
2014-11-25,33.51,0.35,95.74285714285715
2014-11-26,33.54,0.35,95.82857142857144
2014-11-28,33.74,0.35,96.4
2014-12-01,33.31,0.35,95.17142857142858
2014-12-02,33.34,0.35,95.25714285714287
2014-12-03,32.96,0.35,94.17142857142858
2014-12-04,32.95,0.35,94.14285714285715
2014-12-05,32.91,0.35,94.02857142857142
2014-12-08,33.09,0.35,94.54285714285716
2014-12-09,33.56,0.35,95.8857142857143
2014-12-10,33.28,0.35,95.08571428571429
2014-12-11,33.28,0.35,95.08571428571429
2014-12-12,32.79,0.35,93.68571428571428
2014-12-15,33.06,0.35,94.45714285714287
2014-12-16,32.17,0.35,91.91428571428573
2014-12-17,33.12,0.35,94.62857142857143
2014-12-18,34.35,0.35,98.14285714285715
2014-12-19,35.01,0.35,100.02857142857142
2014-12-22,35.04,0.35,100.11428571428571
2014-12-23,34.99,0.35,99.97142857142859
2014-12-24,34.93,0.35,99.80000000000001
2014-12-26,34.97,0.35,99.91428571428571
2014-12-29,35.06,0.35,100.17142857142858
2014-12-30,34.93,0.35,99.80000000000001
2014-12-31,34.25,0.35,97.85714285714286
2015-01-02,34.67,0.35,99.05714285714286
2015-01-05,33.92,0.35,96.91428571428573
2015-01-06,33.66,0.35,96.17142857142856
2015-01-07,34.01,0.35,97.17142857142858
2015-01-08,34.75,0.35,99.28571428571429
2015-01-09,34.65,0.35,99.0
2015-01-12,34.5,0.35,98.57142857142858
2015-01-13,34.09,0.35,97.40000000000002
2015-01-14,33.76,0.35,96.45714285714286
2015-01-15,33.24,0.35,94.97142857142859
2015-01-16,33.09,0.35,94.54285714285716
2015-01-20,32.95,0.35,94.14285714285715
2015-01-21,32.64,0.35,93.25714285714287
2015-01-22,33.11,0.35,94.60000000000001
2015-01-23,32.95,0.35,94.14285714285715
2015-01-26,33.27,0.35,95.05714285714288
2015-01-27,33.23,0.35,94.94285714285714
2015-01-28,32.72,0.35,93.4857142857143
2015-01-29,32.99,0.35,94.25714285714287
2015-01-30,32.34,0.35,92.40000000000002
2015-02-02,32.57,0.35,93.05714285714286
2015-02-03,33.68,0.35,96.22857142857143
2015-02-04,33.74,0.35,96.4
2015-02-05,34.78,0.35,99.37142857142858
2015-02-06,33.92,0.35,96.91428571428573
2015-02-09,34.03,0.35,97.22857142857144
2015-02-10,34.6,0.35,98.85714285714286
2015-02-11,34.72,0.35,99.2
2015-02-12,35.13,0.35,100.37142857142858
2015-02-13,34.96,0.35,99.8857142857143
2015-02-17,34.77,0.35,99.34285714285716
2015-02-18,35.0,0.35,100.0
2015-02-19,34.56,0.35,98.74285714285716
2015-02-20,34.76,0.35,99.31428571428572
2015-02-23,34.89,0.35,99.6857142857143
2015-02-24,34.67,0.35,99.05714285714286
2015-02-25,34.78,0.35,99.37142857142858
2015-02-26,34.46,0.35,98.45714285714287
2015-02-27,34.26,0.35,97.88571428571429
2015-03-02,34.81,0.57,61.0701754385965
2015-03-03,34.48,0.57,60.49122807017544
2015-03-04,34.21,0.57,60.01754385964913
2015-03-05,34.53,0.57,60.57894736842106
2015-03-06,34.66,0.57,60.80701754385965
2015-03-09,34.87,0.57,61.175438596491226
2015-03-10,34.12,0.57,59.85964912280702
2015-03-11,34.14,0.57,59.89473684210527
2015-03-12,34.99,0.57,61.38596491228071
2015-03-13,34.54,0.57,60.59649122807018
2015-03-16,35.01,0.57,61.42105263157895
2015-03-17,34.93,0.57,61.28070175438597
2015-03-18,35.81,0.57,62.82456140350878
2015-03-19,35.74,0.57,62.70175438596492
2015-03-20,36.79,0.57,64.54385964912281
2015-03-23,36.58,0.57,64.17543859649123
2015-03-24,36.06,0.57,63.26315789473685
2015-03-25,35.49,0.57,62.26315789473685
2015-03-26,35.65,0.57,62.54385964912281
2015-03-27,35.93,0.57,63.035087719298254
2015-03-30,36.41,0.57,63.87719298245614
2015-03-31,38.71,0.57,67.9122807017544
2015-04-01,38.83,0.57,68.12280701754386
2015-04-02,38.89,0.57,68.2280701754386
2015-04-06,38.92,0.57,68.28070175438597
2015-04-07,38.35,0.57,67.28070175438597
2015-04-08,38.43,0.57,67.42105263157896
2015-04-09,38.65,0.57,67.80701754385966
2015-04-10,38.51,0.57,67.56140350877193
2015-04-13,38.58,0.57,67.6842105263158
2015-04-14,38.32,0.57,67.2280701754386
2015-04-15,38.41,0.57,67.3859649122807
2015-04-16,38.88,0.57,68.21052631578948
2015-04-17,38.42,0.57,67.40350877192984
2015-04-20,38.54,0.57,67.6140350877193
2015-04-21,38.33,0.57,67.24561403508773
2015-04-22,38.33,0.57,67.24561403508773
2015-04-23,38.23,0.57,67.0701754385965
2015-04-24,38.49,0.57,67.5263157894737
2015-04-27,38.36,0.57,67.2982456140351
2015-04-28,38.66,0.57,67.82456140350877
2015-04-29,38.59,0.57,67.70175438596492
2015-04-30,38.34,0.57,67.26315789473685
2015-05-01,38.51,0.57,67.56140350877193
2015-05-04,38.58,0.57,67.6842105263158
2015-05-05,37.28,0.57,65.40350877192984
2015-05-06,36.87,0.57,64.6842105263158
2015-05-07,37.01,0.57,64.9298245614035
2015-05-08,37.55,0.57,65.87719298245614
2015-05-11,38.33,0.28,136.8928571428571
2015-05-12,37.57,0.28,134.17857142857142
2015-05-13,37.6,0.28,134.28571428571428
2015-05-14,38.52,0.28,137.57142857142858
2015-05-15,38.57,0.28,137.75
2015-05-18,38.72,0.28,138.28571428571428
2015-05-19,38.69,0.28,138.17857142857142
2015-05-20,38.68,0.28,138.14285714285714
2015-05-21,38.25,0.28,136.60714285714283
2015-05-22,38.29,0.28,136.74999999999997
2015-05-26,38.36,0.28,136.99999999999997
2015-05-27,38.61,0.28,137.89285714285714
2015-05-28,38.32,0.28,136.85714285714283
2015-05-29,38.24,0.28,136.57142857142856
2015-06-01,38.48,0.28,137.42857142857142
2015-06-02,38.44,0.28,137.28571428571428
2015-06-03,38.15,0.28,136.24999999999997
2015-06-04,37.91,0.28,135.3928571428571
2015-06-05,37.42,0.28,133.64285714285714
2015-06-08,36.85,0.28,131.60714285714286
2015-06-09,36.6,0.28,130.7142857142857
2015-06-10,37.1,0.28,132.5
2015-06-11,37.32,0.28,133.28571428571428
2015-06-12,37.29,0.28,133.17857142857142
2015-06-15,36.57,0.28,130.60714285714283
2015-06-16,36.53,0.28,130.4642857142857
2015-06-17,36.7,0.28,131.07142857142856
2015-06-18,37.72,0.28,134.7142857142857
2015-06-19,37.12,0.28,132.57142857142856
2015-06-22,37.11,0.28,132.53571428571428
2015-06-23,37.39,0.28,133.53571428571428
2015-06-24,37.29,0.28,133.17857142857142
2015-06-25,37.21,0.28,132.89285714285714
2015-06-26,37.49,0.28,133.89285714285714
2015-06-29,36.51,0.28,130.3928571428571
2015-06-30,37.0,0.28,132.14285714285714
2015-07-01,37.52,0.28,134.0
2015-07-02,37.68,0.28,134.57142857142856
2015-07-06,37.43,0.28,133.67857142857142
2015-07-07,38.05,0.28,135.8928571428571
2015-07-08,37.31,0.28,133.25
2015-07-09,37.2,0.28,132.85714285714286
2015-07-10,37.6,0.28,134.28571428571428
2015-07-13,37.8,0.28,134.99999999999997
2015-07-14,38.02,0.28,135.78571428571428
2015-07-15,38.04,0.28,135.85714285714283
2015-07-16,38.37,0.28,137.03571428571428
2015-07-17,37.52,0.28,134.0
2015-07-20,38.02,0.28,135.78571428571428
2015-07-21,38.34,0.28,136.92857142857142
2015-07-22,38.47,0.28,137.39285714285714
2015-07-23,38.56,0.28,137.71428571428572
2015-07-24,37.69,0.28,134.60714285714283
2015-07-27,37.37,0.28,133.4642857142857
2015-07-28,37.75,0.28,134.82142857142856
2015-07-29,37.18,0.28,132.78571428571428
2015-07-30,37.59,0.28,134.25
2015-07-31,37.97,0.28,135.60714285714283
2015-08-03,37.75,0.28,134.82142857142856
2015-08-04,37.63,0.28,134.39285714285714
2015-08-05,38.0,0.28,135.7142857142857
2015-08-06,37.54,0.28,134.07142857142856
2015-08-07,37.46,0.28,133.78571428571428
2015-08-10,38.3,0.35,109.42857142857143
2015-08-11,38.5,0.35,110.0
2015-08-12,37.54,0.35,107.25714285714287
2015-08-13,38.02,0.35,108.62857142857145
2015-08-14,38.23,0.35,109.22857142857143
2015-08-17,37.91,0.35,108.31428571428572
2015-08-18,37.59,0.35,107.40000000000002
2015-08-19,37.31,0.35,106.60000000000001
2015-08-20,36.28,0.35,103.65714285714287
2015-08-21,34.92,0.35,99.77142857142859
2015-08-24,32.47,0.35,92.77142857142857
2015-08-25,31.57,0.35,90.2
2015-08-26,32.15,0.35,91.85714285714286
2015-08-27,32.59,0.35,93.11428571428573
2015-08-28,32.53,0.35,92.94285714285715
2015-08-31,32.02,0.35,91.4857142857143
2015-09-01,31.15,0.35,89.0
2015-09-02,32.33,0.35,92.37142857142857
2015-09-03,32.78,0.35,93.65714285714287
2015-09-04,31.79,0.35,90.82857142857144
2015-09-08,32.62,0.35,93.2
2015-09-09,32.3,0.35,92.28571428571428
2015-09-10,32.52,0.35,92.91428571428573
2015-09-11,32.77,0.35,93.62857142857145
2015-09-14,32.29,0.35,92.25714285714287
2015-09-15,32.97,0.35,94.2
2015-09-16,33.3,0.35,95.14285714285714
2015-09-17,33.37,0.35,95.34285714285714
2015-09-18,33.23,0.35,94.94285714285714
2015-09-21,33.55,0.35,95.85714285714286
2015-09-22,32.91,0.35,94.02857142857142
2015-09-23,33.3,0.35,95.14285714285714
2015-09-24,32.74,0.35,93.54285714285716
2015-09-25,32.56,0.35,93.02857142857144
2015-09-28,30.93,0.35,88.37142857142858
2015-09-29,31.31,0.35,89.45714285714286
2015-09-30,32.0,0.35,91.42857142857143
2015-10-01,31.83,0.35,90.94285714285715
2015-10-02,31.96,0.35,91.31428571428572
2015-10-05,32.44,0.35,92.68571428571428
2015-10-06,32.13,0.35,91.80000000000001
2015-10-07,32.32,0.35,92.34285714285716
2015-10-08,33.16,0.35,94.74285714285713
2015-10-09,32.97,0.35,94.2
2015-10-12,33.34,0.35,95.25714285714287
2015-10-13,33.39,0.35,95.4
2015-10-14,33.41,0.35,95.45714285714286
2015-10-15,33.81,0.35,96.60000000000001
2015-10-16,34.38,0.35,98.22857142857144
2015-10-19,34.69,0.35,99.11428571428571
2015-10-20,34.51,0.35,98.6
2015-10-21,34.27,0.35,97.91428571428573
2015-10-22,35.28,0.35,100.80000000000001
2015-10-23,34.92,0.35,99.77142857142859
2015-10-26,34.5,0.35,98.57142857142858
2015-10-27,34.49,0.35,98.54285714285716
2015-10-28,37.57,0.35,107.34285714285716
2015-10-29,38.36,0.35,109.60000000000001
2015-10-30,37.28,0.35,106.51428571428572
2015-11-02,37.56,0.35,107.31428571428573
2015-11-03,37.13,0.35,106.0857142857143
2015-11-04,36.75,0.35,105.0
2015-11-05,36.75,0.35,105.0
2015-11-06,36.16,0.35,103.31428571428572
2015-11-09,35.96,0.4,89.89999999999999
2015-11-10,35.96,0.4,89.89999999999999
2015-11-11,36.02,0.4,90.05
2015-11-12,35.1,0.4,87.75
2015-11-13,34.68,0.4,86.69999999999999
2015-11-16,34.99,0.4,87.475
2015-11-17,34.99,0.4,87.475
2015-11-18,36.05,0.4,90.12499999999999
2015-11-19,36.32,0.4,90.8
2015-11-20,36.86,0.4,92.14999999999999
2015-11-23,36.84,0.4,92.10000000000001
2015-11-24,36.86,0.4,92.14999999999999
2015-11-25,37.32,0.4,93.3
2015-11-27,37.34,0.4,93.35000000000001
2015-11-30,37.47,0.4,93.675
2015-12-01,37.71,0.4,94.27499999999999
2015-12-02,36.88,0.4,92.2
2015-12-03,35.98,0.4,89.94999999999999
2015-12-04,36.67,0.4,91.675
2015-12-07,36.38,0.4,90.95
2015-12-08,36.09,0.4,90.22500000000001
2015-12-09,35.33,0.4,88.32499999999999
2015-12-10,35.18,0.4,87.94999999999999
2015-12-11,34.57,0.4,86.425
2015-12-14,34.69,0.4,86.725
2015-12-15,35.57,0.4,88.925
2015-12-16,36.28,0.4,90.7
2015-12-17,35.38,0.4,88.45
2015-12-18,33.95,0.4,84.875
2015-12-21,33.92,0.4,84.8
2015-12-22,34.3,0.4,85.74999999999999
2015-12-23,34.87,0.4,87.17499999999998
2015-12-24,34.74,0.4,86.85
2015-12-28,34.73,0.4,86.82499999999999
2015-12-29,35.13,0.4,87.825
2015-12-30,34.64,0.4,86.6
2015-12-31,34.58,0.4,86.44999999999999
2016-01-04,34.09,0.4,85.22500000000001
2016-01-05,34.39,0.4,85.975
2016-01-06,32.91,0.4,82.27499999999999
2016-01-07,31.07,0.4,77.675
2016-01-08,30.72,0.4,76.8
2016-01-11,30.09,0.4,75.225
2016-01-12,30.33,0.4,75.82499999999999
2016-01-13,29.09,0.4,72.725
2016-01-14,29.47,0.4,73.675
2016-01-15,28.94,0.4,72.35
2016-01-19,28.56,0.4,71.39999999999999
2016-01-20,28.01,0.4,70.025
2016-01-21,28.35,0.4,70.875
2016-01-22,28.75,0.4,71.875
2016-01-25,27.3,0.4,68.25
2016-01-26,28.0,0.4,70.0
2016-01-27,27.74,0.4,69.35
2016-01-28,27.1,0.4,67.75
2016-01-29,27.97,0.4,69.925
2016-02-01,27.53,0.4,68.825
2016-02-02,26.29,0.4,65.725
2016-02-03,25.68,0.4,64.19999999999999
2016-02-04,26.36,0.4,65.89999999999999
2016-02-05,24.87,0.4,62.175
2016-02-08,23.36,0.4,58.4
2016-02-09,23.32,0.4,58.3
2016-02-10,24.01,0.4,60.025
2016-02-11,23.53,0.4,58.825
2016-02-12,24.34,0.4,60.849999999999994
2016-02-16,24.32,0.4,60.8
2016-02-17,25.84,0.4,64.6
2016-02-18,25.25,0.4,63.125
2016-02-19,25.06,0.4,62.64999999999999
2016-02-22,25.79,0.4,64.475
2016-02-23,25.8,0.4,64.5
2016-02-24,25.27,0.4,63.175
2016-02-25,25.71,0.4,64.27499999999999
2016-02-26,26.2,0.4,65.5
2016-02-29,25.41,0.42,60.5
2016-03-01,26.7,0.42,63.57142857142857
2016-03-02,26.43,0.42,62.92857142857143
2016-03-03,27.01,0.42,64.30952380952381
2016-03-04,27.89,0.42,66.40476190476191
2016-03-07,27.95,0.42,66.54761904761905
2016-03-08,26.72,0.42,63.61904761904762
2016-03-09,26.78,0.42,63.761904761904766
2016-03-10,26.54,0.42,63.19047619047619
2016-03-11,27.72,0.42,66.0
2016-03-14,27.89,0.42,66.40476190476191
2016-03-15,26.94,0.42,64.14285714285715
2016-03-16,27.25,0.42,64.88095238095238
2016-03-17,27.82,0.42,66.23809523809524
2016-03-18,28.62,0.42,68.14285714285715
2016-03-21,28.86,0.42,68.71428571428572
2016-03-22,29.51,0.42,70.26190476190477
2016-03-23,28.5,0.42,67.85714285714286
2016-03-24,28.04,0.42,66.76190476190476
2016-03-28,28.14,0.42,67.0
2016-03-29,28.58,0.42,68.04761904761905
2016-03-30,28.69,0.42,68.30952380952381
2016-03-31,28.82,0.42,68.61904761904762
2016-04-01,29.11,0.42,69.30952380952381
2016-04-04,29.24,0.42,69.61904761904762
2016-04-05,28.89,0.42,68.78571428571429
2016-04-06,28.89,0.42,68.78571428571429
2016-04-07,28.04,0.42,66.76190476190476
2016-04-08,28.66,0.42,68.23809523809524
2016-04-11,28.39,0.42,67.5952380952381
2016-04-12,29.02,0.42,69.0952380952381
2016-04-13,30.15,0.42,71.78571428571429
2016-04-14,30.37,0.42,72.30952380952381
2016-04-15,30.41,0.42,72.40476190476191
2016-04-18,30.71,0.42,73.11904761904762
2016-04-19,30.62,0.42,72.90476190476191
2016-04-20,30.68,0.42,73.04761904761905
2016-04-21,30.13,0.42,71.73809523809524
2016-04-22,30.52,0.42,72.66666666666667
2016-04-25,30.01,0.42,71.45238095238096
2016-04-26,30.38,0.42,72.33333333333333
2016-04-27,30.6,0.42,72.85714285714286
2016-04-28,30.88,0.42,73.52380952380952
2016-04-29,29.63,0.42,70.54761904761905
2016-05-02,30.04,0.42,71.52380952380952
2016-05-03,29.33,0.42,69.83333333333333
2016-05-04,29.41,0.42,70.02380952380953
2016-05-05,29.56,0.42,70.38095238095238
2016-05-06,29.34,0.42,69.85714285714286
2016-05-09,29.03,0.42,69.11904761904762
2016-05-10,29.34,0.27,108.66666666666666
2016-05-11,29.28,0.27,108.44444444444444
2016-05-12,28.81,0.27,106.7037037037037
2016-05-13,28.68,0.27,106.22222222222221
2016-05-16,28.43,0.27,105.29629629629629
2016-05-17,28.31,0.27,104.85185185185183
2016-05-18,28.29,0.27,104.77777777777777
2016-05-19,27.76,0.27,102.81481481481481
2016-05-20,28.8,0.27,106.66666666666666
2016-05-23,28.61,0.27,105.96296296296295
2016-05-24,29.18,0.27,108.07407407407406
2016-05-25,30.0,0.27,111.1111111111111
2016-05-26,29.39,0.27,108.85185185185185
2016-05-27,29.56,0.27,109.48148148148147
2016-05-31,29.85,0.27,110.55555555555556
2016-06-01,30.03,0.27,111.22222222222221
2016-06-02,30.19,0.27,111.81481481481481
2016-06-03,30.15,0.27,111.66666666666666
2016-06-06,30.65,0.27,113.5185185185185
2016-06-07,30.97,0.27,114.7037037037037
2016-06-08,31.04,0.27,114.96296296296295
2016-06-09,30.75,0.27,113.88888888888889
2016-06-10,29.8,0.27,110.37037037037037
2016-06-13,29.4,0.27,108.88888888888887
2016-06-14,28.6,0.27,105.92592592592592
2016-06-15,28.69,0.27,106.25925925925925
2016-06-16,28.35,0.27,105.0
2016-06-17,28.11,0.27,104.1111111111111
2016-06-20,29.43,0.27,108.99999999999999
2016-06-21,29.1,0.27,107.77777777777777
2016-06-22,29.23,0.27,108.25925925925925
2016-06-23,30.01,0.27,111.14814814814815
2016-06-24,27.31,0.27,101.14814814814814
2016-06-27,24.88,0.27,92.14814814814814
2016-06-28,25.69,0.27,95.14814814814815
2016-06-29,26.5,0.27,98.14814814814814
2016-06-30,26.48,0.27,98.07407407407408
2016-07-01,25.93,0.27,96.03703703703702
2016-07-05,24.54,0.27,90.88888888888889
2016-07-06,24.75,0.27,91.66666666666666
2016-07-07,24.62,0.27,91.18518518518518
2016-07-08,26.2,0.27,97.03703703703702
2016-07-11,26.67,0.27,98.77777777777777
2016-07-12,27.53,0.27,101.96296296296296
2016-07-13,27.5,0.27,101.85185185185185
2016-07-14,27.55,0.27,102.03703703703704
2016-07-15,27.5,0.27,101.85185185185185
2016-07-18,28.11,0.27,104.1111111111111
2016-07-19,27.68,0.27,102.5185185185185
2016-07-20,28.1,0.27,104.07407407407408
2016-07-21,28.55,0.27,105.74074074074073
2016-07-22,28.99,0.27,107.37037037037035
2016-07-25,29.02,0.27,107.48148148148147
2016-07-26,29.08,0.27,107.7037037037037
2016-07-27,28.86,0.27,106.88888888888889
2016-07-28,28.8,0.27,106.66666666666666
2016-07-29,28.45,0.27,105.37037037037037
2016-08-01,28.57,0.27,105.81481481481481
2016-08-02,28.32,0.27,104.88888888888889
2016-08-03,28.77,0.27,106.55555555555554
2016-08-04,28.7,0.27,106.29629629629629
2016-08-05,29.61,0.27,109.66666666666666
2016-08-08,29.68,0.27,109.92592592592592
2016-08-09,29.92,0.41,72.97560975609757
2016-08-10,29.94,0.41,73.02439024390245
2016-08-11,29.87,0.41,72.85365853658537
2016-08-12,29.64,0.41,72.29268292682927
2016-08-15,29.67,0.41,72.3658536585366
2016-08-16,29.39,0.41,71.6829268292683
2016-08-17,29.09,0.41,70.95121951219512
2016-08-18,28.93,0.41,70.5609756097561
2016-08-19,28.53,0.41,69.58536585365854
2016-08-22,29.01,0.41,70.75609756097562
2016-08-23,29.47,0.41,71.8780487804878
2016-08-24,29.42,0.41,71.75609756097562
2016-08-25,29.37,0.41,71.63414634146342
2016-08-26,29.63,0.41,72.26829268292683
2016-08-29,29.75,0.41,72.5609756097561
2016-08-30,30.0,0.41,73.17073170731707
2016-08-31,29.89,0.41,72.90243902439025
2016-09-01,29.89,0.41,72.90243902439025
2016-09-02,30.17,0.41,73.58536585365854
2016-09-06,29.77,0.41,72.60975609756098
2016-09-07,29.89,0.41,72.90243902439025
2016-09-08,29.33,0.41,71.53658536585365
2016-09-09,27.87,0.41,67.97560975609757
2016-09-12,28.53,0.41,69.58536585365854
2016-09-13,28.03,0.41,68.3658536585366
2016-09-14,27.66,0.41,67.46341463414635
2016-09-15,28.28,0.41,68.97560975609757
2016-09-16,28.25,0.41,68.90243902439025
2016-09-19,28.7,0.41,70.0
2016-09-20,28.59,0.41,69.73170731707317
2016-09-21,28.74,0.41,70.09756097560975
2016-09-22,29.31,0.41,71.48780487804878
2016-09-23,29.14,0.41,71.07317073170732
2016-09-26,28.27,0.41,68.95121951219512
2016-09-27,28.29,0.41,69.0
2016-09-28,28.39,0.41,69.2439024390244
2016-09-29,27.64,0.41,67.41463414634147
2016-09-30,27.98,0.41,68.2439024390244
2016-10-03,27.86,0.41,67.95121951219512
2016-10-04,27.62,0.41,67.3658536585366
2016-10-05,27.56,0.41,67.21951219512195
2016-10-06,27.83,0.41,67.8780487804878
2016-10-07,27.27,0.41,66.51219512195122
2016-10-10,27.47,0.41,67.0
2016-10-11,27.02,0.41,65.90243902439025
2016-10-12,27.03,0.41,65.92682926829269
2016-10-13,26.6,0.41,64.87804878048782
2016-10-14,26.52,0.41,64.6829268292683
2016-10-17,26.4,0.41,64.39024390243902
2016-10-18,26.65,0.41,65.0
2016-10-19,27.7,0.41,67.5609756097561
2016-10-20,27.58,0.41,67.26829268292683
2016-10-21,27.83,0.41,67.8780487804878
2016-10-24,28.3,0.41,69.02439024390245
2016-10-25,27.91,0.41,68.07317073170732
2016-10-26,27.81,0.41,67.82926829268293
2016-10-27,26.59,0.41,64.85365853658537
2016-10-28,25.96,0.41,63.31707317073171
2016-10-31,25.76,0.41,62.82926829268293
2016-11-01,25.87,0.41,63.09756097560976
2016-11-02,25.67,0.41,62.60975609756098
2016-11-03,26.06,0.41,63.5609756097561
2016-11-04,26.42,0.41,64.43902439024392
2016-11-07,27.18,0.41,66.29268292682927
2016-11-08,27.03,0.41,65.92682926829269
2016-11-09,27.26,0.34,80.17647058823529
2016-11-10,27.69,0.34,81.44117647058823
2016-11-11,27.64,0.34,81.29411764705883
2016-11-14,28.53,0.34,83.91176470588235
2016-11-15,28.63,0.34,84.20588235294117
2016-11-16,27.81,0.34,81.79411764705881
2016-11-17,28.33,0.34,83.3235294117647
2016-11-18,28.69,0.34,84.38235294117646
2016-11-21,28.63,0.34,84.20588235294117
2016-11-22,29.7,0.34,87.35294117647058
2016-11-23,29.57,0.34,86.97058823529412
2016-11-25,29.41,0.34,86.5
2016-11-28,29.03,0.34,85.38235294117646
2016-11-29,29.16,0.34,85.76470588235294
2016-11-30,29.04,0.34,85.41176470588235
2016-12-01,29.44,0.34,86.58823529411764
2016-12-02,30.12,0.34,88.58823529411764
2016-12-05,30.61,0.34,90.02941176470587
2016-12-06,31.75,0.34,93.38235294117646
2016-12-07,32.49,0.34,95.55882352941177
2016-12-08,32.94,0.34,96.88235294117646
2016-12-09,32.79,0.34,96.44117647058823
2016-12-12,32.35,0.34,95.1470588235294
2016-12-13,32.38,0.34,95.23529411764706
2016-12-14,31.82,0.34,93.58823529411764
2016-12-15,31.76,0.34,93.41176470588235
2016-12-16,31.76,0.34,93.41176470588235
2016-12-19,31.8,0.34,93.52941176470588
2016-12-20,32.07,0.34,94.3235294117647
2016-12-21,31.96,0.34,94.0
2016-12-22,31.74,0.34,93.35294117647058
2016-12-23,31.61,0.34,92.97058823529412
2016-12-27,31.76,0.34,93.41176470588235
2016-12-28,31.22,0.34,91.8235294117647
2016-12-29,31.15,0.34,91.61764705882352
2016-12-30,31.49,0.34,92.61764705882352
2017-01-03,31.57,0.34,92.85294117647058
2017-01-04,32.08,0.34,94.35294117647058
2017-01-05,31.81,0.34,93.55882352941175
2017-01-06,31.2,0.34,91.76470588235293
2017-01-09,31.13,0.34,91.55882352941175
2017-01-10,30.96,0.34,91.05882352941175
2017-01-11,31.29,0.34,92.02941176470587
2017-01-12,30.92,0.34,90.94117647058823
2017-01-13,31.32,0.34,92.11764705882352
2017-01-17,30.61,0.34,90.02941176470587
2017-01-18,30.51,0.34,89.73529411764706
2017-01-19,30.25,0.34,88.97058823529412
2017-01-20,30.25,0.34,88.97058823529412
2017-01-23,30.04,0.34,88.35294117647058
