date,NVDA,NVDA_EPS,PE Ratio
2016-02-08,25.22,0.45,56.04444444444444
2016-02-09,25.49,0.45,56.64444444444444
2016-02-10,25.43,0.45,56.511111111111106
2016-02-11,25.3,0.45,56.22222222222222
2016-02-12,25.73,0.45,57.17777777777778
2016-02-16,26.99,0.45,59.977777777777774
2016-02-17,27.66,0.45,61.46666666666667
2016-02-18,30.04,0.45,66.75555555555555
2016-02-19,30.44,0.45,67.64444444444445
2016-02-22,31.52,0.45,70.04444444444444
2016-02-23,31.6,0.45,70.22222222222223
2016-02-24,31.82,0.45,70.71111111111111
2016-02-25,31.89,0.45,70.86666666666666
2016-02-26,31.68,0.45,70.39999999999999
2016-02-29,31.36,0.45,69.68888888888888
2016-03-01,32.75,0.45,72.77777777777777
2016-03-02,32.94,0.45,73.19999999999999
2016-03-03,32.65,0.45,72.55555555555556
2016-03-04,32.55,0.45,72.33333333333333
2016-03-07,32.34,0.45,71.86666666666667
2016-03-08,31.75,0.45,70.55555555555556
2016-03-09,31.73,0.45,70.5111111111111
2016-03-10,31.68,0.45,70.39999999999999
2016-03-11,32.22,0.45,71.6
2016-03-14,32.3,0.45,71.77777777777777
2016-03-15,32.14,0.45,71.42222222222222
2016-03-16,33.1,0.45,73.55555555555556
2016-03-17,32.82,0.41,80.04878048780489
2016-03-18,33.81,0.41,82.46341463414635
2016-03-21,33.91,0.41,82.70731707317073
2016-03-22,33.85,0.41,82.5609756097561
2016-03-23,34.43,0.41,83.97560975609757
2016-03-24,34.48,0.41,84.09756097560975
2016-03-28,34.83,0.41,84.95121951219512
2016-03-29,35.39,0.41,86.31707317073172
2016-03-30,35.76,0.41,87.21951219512195
2016-03-31,35.63,0.41,86.90243902439026
2016-04-01,36.15,0.41,88.17073170731707
2016-04-04,35.8,0.41,87.3170731707317
2016-04-05,35.75,0.41,87.19512195121952
2016-04-06,35.8,0.41,87.3170731707317
2016-04-07,35.43,0.41,86.41463414634147
2016-04-08,35.66,0.41,86.97560975609755
2016-04-11,35.88,0.41,87.51219512195124
2016-04-12,35.84,0.41,87.41463414634147
2016-04-13,36.74,0.41,89.60975609756099
2016-04-14,36.84,0.41,89.85365853658539
2016-04-15,37.13,0.41,90.56097560975611
2016-04-18,36.97,0.41,90.17073170731707
2016-04-19,36.31,0.41,88.56097560975611
2016-04-20,36.45,0.41,88.90243902439026
2016-04-21,36.41,0.41,88.80487804878048
2016-04-22,36.27,0.41,88.46341463414636
2016-04-25,36.45,0.41,88.90243902439026
2016-04-26,36.48,0.41,88.97560975609755
2016-04-27,37.31,0.41,91.00000000000001
2016-04-28,36.2,0.41,88.29268292682929
2016-04-29,35.53,0.41,86.65853658536587
2016-05-02,36.0,0.41,87.8048780487805
2016-05-03,35.57,0.41,86.75609756097562
2016-05-04,34.76,0.41,84.78048780487805
2016-05-05,34.97,0.41,85.29268292682927
2016-05-06,35.33,0.41,86.17073170731707
2016-05-09,35.28,0.41,86.04878048780489
2016-05-10,35.96,0.41,87.70731707317074
2016-05-11,36.06,0.41,87.95121951219514
2016-05-12,35.57,0.41,86.75609756097562
2016-05-13,40.98,0.41,99.95121951219512
2016-05-16,42.19,0.41,102.90243902439025
2016-05-17,42.28,0.41,103.1219512195122
2016-05-18,43.36,0.41,105.75609756097562
2016-05-19,43.55,0.41,106.21951219512195
2016-05-20,44.33,0.41,108.1219512195122
2016-05-23,44.4,0.41,108.29268292682927
2016-05-24,45.36,0.41,110.63414634146342
2016-05-25,45.17,0.35,129.05714285714288
2016-05-26,45.65,0.35,130.42857142857144
2016-05-27,45.9,0.35,131.14285714285714
2016-05-31,46.72,0.35,133.4857142857143
2016-06-01,46.81,0.35,133.74285714285716
2016-06-02,47.14,0.35,134.68571428571428
2016-06-03,46.48,0.35,132.8
2016-06-06,46.24,0.35,132.11428571428573
2016-06-07,46.33,0.35,132.37142857142857
2016-06-08,46.18,0.35,131.94285714285715
2016-06-09,47.38,0.35,135.3714285714286
2016-06-10,46.2,0.35,132.00000000000003
2016-06-13,46.79,0.35,133.68571428571428
2016-06-14,46.88,0.35,133.94285714285715
2016-06-15,47.36,0.35,135.31428571428572
2016-06-16,47.55,0.35,135.85714285714286
2016-06-17,46.72,0.35,133.4857142857143
2016-06-20,47.56,0.35,135.8857142857143
2016-06-21,47.27,0.35,135.05714285714288
2016-06-22,47.23,0.35,134.94285714285715
2016-06-23,48.49,0.35,138.54285714285714
2016-06-24,45.73,0.35,130.65714285714284
2016-06-27,45.24,0.35,129.25714285714287
2016-06-28,45.9,0.35,131.14285714285714
2016-06-29,46.65,0.35,133.28571428571428
2016-06-30,47.01,0.35,134.31428571428572
2016-07-01,46.66,0.35,133.31428571428572
2016-07-05,47.35,0.35,135.2857142857143
2016-07-06,47.65,0.35,136.14285714285714
2016-07-07,48.89,0.35,139.68571428571428
2016-07-08,50.85,0.35,145.2857142857143
2016-07-11,52.02,0.35,148.62857142857143
2016-07-12,52.8,0.35,150.85714285714286
2016-07-13,52.78,0.35,150.8
2016-07-14,53.32,0.35,152.34285714285716
2016-07-15,52.7,0.35,150.57142857142858
2016-07-18,52.97,0.35,151.34285714285716
2016-07-19,53.52,0.35,152.91428571428574
2016-07-20,54.22,0.35,154.9142857142857
2016-07-21,53.22,0.35,152.05714285714285
2016-07-22,54.67,0.35,156.20000000000002
2016-07-25,55.68,0.35,159.0857142857143
2016-07-26,56.63,0.35,161.8
2016-07-27,56.06,0.35,160.17142857142858
2016-07-28,56.18,0.35,160.51428571428573
2016-07-29,57.1,0.35,163.14285714285717
2016-08-01,56.73,0.35,162.0857142857143
2016-08-02,56.04,0.35,160.11428571428573
2016-08-03,56.19,0.35,160.54285714285714
2016-08-04,57.23,0.35,163.5142857142857
2016-08-05,58.2,0.35,166.2857142857143
2016-08-08,58.74,0.35,167.82857142857145
2016-08-09,58.89,0.35,168.25714285714287
2016-08-10,58.51,0.35,167.17142857142858
2016-08-11,59.7,0.35,170.57142857142858
2016-08-12,63.04,0.35,180.11428571428573
2016-08-15,62.98,0.35,179.94285714285715
2016-08-16,62.6,0.35,178.85714285714286
2016-08-17,61.15,0.35,174.71428571428572
2016-08-18,62.1,0.35,177.42857142857144
2016-08-19,62.26,0.35,177.8857142857143
2016-08-22,62.52,0.35,178.62857142857146
2016-08-23,62.91,0.41,153.4390243902439
2016-08-24,61.94,0.41,151.0731707317073
2016-08-25,61.53,0.41,150.07317073170734
2016-08-26,62.03,0.41,151.2926829268293
2016-08-29,61.99,0.41,151.19512195121953
2016-08-30,61.63,0.41,150.31707317073173
2016-08-31,61.34,0.41,149.609756097561
2016-09-01,63.15,0.41,154.02439024390245
2016-09-02,62.53,0.41,152.51219512195124
2016-09-06,63.12,0.41,153.95121951219514
2016-09-07,62.19,0.41,151.6829268292683
2016-09-08,62.64,0.41,152.78048780487805
2016-09-09,59.52,0.41,145.1707317073171
2016-09-12,60.75,0.41,148.1707317073171
2016-09-13,59.87,0.41,146.02439024390245
2016-09-14,60.4,0.41,147.3170731707317
2016-09-15,62.69,0.41,152.90243902439025
2016-09-16,62.84,0.41,153.26829268292684
2016-09-19,63.67,0.41,155.2926829268293
2016-09-20,63.09,0.41,153.87804878048783
2016-09-21,64.86,0.41,158.19512195121953
2016-09-22,65.02,0.41,158.58536585365854
2016-09-23,64.95,0.41,158.41463414634148
2016-09-26,64.34,0.41,156.9268292682927
2016-09-27,66.54,0.41,162.2926829268293
2016-09-28,66.78,0.41,162.87804878048783
2016-09-29,67.4,0.41,164.39024390243904
2016-09-30,68.52,0.41,167.1219512195122
2016-10-03,68.45,0.41,166.95121951219514
2016-10-04,68.3,0.41,166.58536585365854
2016-10-05,68.23,0.41,166.41463414634148
2016-10-06,67.34,0.41,164.2439024390244
2016-10-07,66.85,0.41,163.04878048780486
2016-10-10,67.1,0.41,163.65853658536585
2016-10-11,66.13,0.41,161.29268292682926
2016-10-12,66.43,0.41,162.02439024390247
2016-10-13,65.35,0.41,159.390243902439
2016-10-14,65.99,0.41,160.9512195121951
2016-10-17,65.61,0.41,160.02439024390245
2016-10-18,66.61,0.41,162.46341463414635
2016-10-19,66.47,0.41,162.1219512195122
2016-10-20,67.73,0.41,165.19512195121953
2016-10-21,67.54,0.41,164.7317073170732
2016-10-24,70.71,0.41,172.46341463414635
2016-10-25,71.87,0.41,175.2926829268293
2016-10-26,72.16,0.41,176.0
2016-10-27,70.68,0.41,172.39024390243904
2016-10-28,70.56,0.41,172.09756097560978
2016-10-31,71.16,0.41,173.5609756097561
2016-11-01,69.05,0.41,168.41463414634146
2016-11-02,68.76,0.41,167.70731707317074
2016-11-03,67.96,0.41,165.7560975609756
2016-11-04,67.57,0.41,164.8048780487805
2016-11-07,71.27,0.41,173.82926829268294
2016-11-08,71.16,0.41,173.5609756097561
2016-11-09,69.96,0.41,170.6341463414634
2016-11-10,67.77,0.41,165.29268292682926
2016-11-11,87.97,0.41,214.5609756097561
2016-11-14,83.64,0.41,204.0
2016-11-15,86.19,0.41,210.21951219512195
2016-11-16,91.63,0.41,223.4878048780488
2016-11-17,92.39,0.41,225.34146341463415
2016-11-18,93.36,0.41,227.70731707317074
2016-11-21,92.98,0.41,226.78048780487808
2016-11-22,93.65,0.83,112.83132530120483
2016-11-23,93.97,0.83,113.21686746987952
2016-11-25,94.16,0.83,113.44578313253012
2016-11-28,94.11,0.83,113.3855421686747
2016-11-29,93.25,0.83,112.34939759036145
2016-11-30,92.2,0.83,111.0843373493976
2016-12-01,87.64,0.83,105.59036144578315
2016-12-02,88.45,0.83,106.56626506024097
2016-12-05,91.88,0.83,110.6987951807229
2016-12-06,93.39,0.83,112.51807228915663
2016-12-07,95.07,0.83,114.54216867469879
2016-12-08,93.48,0.83,112.6265060240964
2016-12-09,91.82,0.83,110.62650602409639
2016-12-12,89.59,0.83,107.9397590361446
2016-12-13,91.17,0.83,109.84337349397592
2016-12-14,96.45,0.83,116.20481927710844
2016-12-15,98.71,0.83,118.92771084337349
2016-12-16,100.41,0.83,120.97590361445783
2016-12-19,101.63,0.83,122.44578313253012
2016-12-20,105.17,0.83,126.71084337349399
2016-12-21,105.83,0.83,127.50602409638554
2016-12-22,107.11,0.83,129.04819277108433
2016-12-23,109.78,0.83,132.26506024096386
2016-12-27,117.32,0.83,141.34939759036143
2016-12-28,109.25,0.83,131.6265060240964
2016-12-29,111.43,0.83,134.25301204819277
2016-12-30,106.74,0.83,128.6024096385542
2017-01-03,102.01,0.83,122.90361445783134
2017-01-04,104.39,0.83,125.77108433734941
2017-01-05,101.74,0.83,122.57831325301204
2017-01-06,103.1,0.83,124.21686746987952
2017-01-09,107.28,0.83,129.25301204819277
2017-01-10,106.47,0.83,128.27710843373495
2017-01-11,105.16,0.83,126.6987951807229
2017-01-12,103.44,0.83,124.62650602409639
2017-01-13,103.43,0.83,124.61445783132531
2017-01-17,101.11,0.83,121.81927710843374
2017-01-18,102.95,0.83,124.03614457831327
2017-01-19,105.16,0.83,126.6987951807229
2017-01-20,104.01,0.83,125.31325301204821
2017-01-23,105.09,0.83,126.61445783132531
2017-01-24,107.33,0.83,129.3132530120482
2017-01-25,107.79,0.83,129.8674698795181
2017-01-26,109.65,0.83,132.10843373493978
2017-01-27,111.77,0.83,134.66265060240963
2017-01-30,110.02,0.83,132.55421686746988
2017-01-31,109.18,0.83,131.54216867469881
2017-02-01,113.95,0.83,137.28915662650604
2017-02-02,115.39,0.83,139.02409638554218
2017-02-03,114.38,0.83,137.80722891566265
2017-02-06,117.31,0.83,141.33734939759037
2017-02-07,119.13,0.83,143.53012048192772
2017-02-08,118.61,0.83,142.90361445783134
2017-02-09,116.38,0.83,140.21686746987953
2017-02-10,113.62,0.83,136.89156626506025
2017-02-13,108.38,0.83,130.57831325301206
2017-02-14,108.78,0.83,131.06024096385542
2017-02-15,109.0,0.83,131.32530120481928
2017-02-16,107.25,0.83,129.21686746987953
2017-02-17,107.23,0.83,129.19277108433735
2017-02-21,111.07,0.83,133.81927710843374
2017-02-22,110.76,0.83,133.44578313253012
2017-02-23,100.49,0.83,121.07228915662651
2017-02-24,101.46,0.83,122.24096385542168
2017-02-27,104.41,0.83,125.79518072289157
2017-02-28,101.48,0.83,122.26506024096386
2017-03-01,102.79,0.97,105.96907216494846
2017-03-02,99.0,0.97,102.0618556701031
2017-03-03,98.43,0.97,101.47422680412372
2017-03-06,97.67,0.97,100.69072164948454
2017-03-07,98.74,0.97,101.79381443298969
2017-03-08,98.56,0.97,101.60824742268042
2017-03-09,98.54,0.97,101.5876288659794
2017-03-10,99.12,0.97,102.18556701030928
2017-03-13,101.85,0.97,105.0
2017-03-14,101.78,0.97,104.9278350515464
2017-03-15,102.55,0.97,105.72164948453609
2017-03-16,103.81,0.97,107.02061855670104
2017-03-17,106.07,0.97,109.35051546391752
2017-03-20,109.45,0.97,112.83505154639175
2017-03-21,105.91,0.97,109.18556701030928
2017-03-22,108.07,0.97,111.41237113402062
2017-03-23,107.09,0.97,110.40206185567011
2017-03-24,107.47,0.97,110.79381443298969
2017-03-27,108.25,0.97,111.5979381443299
2017-03-28,107.69,0.97,111.02061855670104
2017-03-29,107.34,0.97,110.659793814433
2017-03-30,109.4,0.97,112.78350515463919
2017-03-31,108.93,0.97,112.29896907216497
2017-04-03,108.38,0.97,111.73195876288659
2017-04-04,100.78,0.97,103.89690721649485
2017-04-05,100.03,0.97,103.12371134020619
2017-04-06,100.76,0.97,103.87628865979383
2017-04-07,100.33,0.97,103.43298969072166
2017-04-10,97.77,0.97,100.79381443298969
2017-04-11,98.12,0.97,101.15463917525774
2017-04-12,97.31,0.97,100.31958762886599
2017-04-13,95.49,0.97,98.44329896907216
2017-04-17,99.23,0.97,102.29896907216495
2017-04-18,99.29,0.97,102.36082474226805
2017-04-19,99.68,0.97,102.76288659793815
2017-04-20,101.26,0.97,104.3917525773196
2017-04-21,101.68,0.97,104.82474226804125
2017-04-24,102.95,0.97,106.1340206185567
2017-04-25,104.74,0.97,107.97938144329896
2017-04-26,104.02,0.97,107.23711340206185
2017-04-27,105.64,0.97,108.90721649484536
2017-04-28,104.3,0.97,107.52577319587628
2017-05-01,106.64,0.97,109.93814432989691
2017-05-02,103.48,0.97,106.68041237113403
2017-05-03,104.25,0.97,107.47422680412372
2017-05-04,103.85,0.97,107.06185567010309
2017-05-05,103.86,0.97,107.0721649484536
2017-05-08,102.77,0.97,105.94845360824742
2017-05-09,102.94,0.97,106.12371134020619
2017-05-10,121.29,0.97,125.04123711340208
2017-05-11,126.5,0.97,130.41237113402062
2017-05-12,127.89,0.97,131.84536082474227
2017-05-15,134.31,0.97,138.4639175257732
2017-05-16,136.81,0.97,141.04123711340208
2017-05-17,127.72,0.97,131.6701030927835
2017-05-18,133.07,0.97,137.18556701030928
2017-05-19,136.0,0.97,140.20618556701032
2017-05-22,138.9,0.97,143.1958762886598
2017-05-23,137.03,0.79,173.45569620253164
2017-05-24,138.57,0.79,175.40506329113921
2017-05-25,138.26,0.79,175.01265822784808
2017-05-26,141.84,0.79,179.54430379746836
2017-05-30,144.87,0.79,183.37974683544303
2017-05-31,144.35,0.79,182.72151898734177
2017-06-01,144.36,0.79,182.73417721518987
2017-06-02,143.64,0.79,181.82278481012656
2017-06-05,148.01,0.79,187.35443037974682
2017-06-06,147.34,0.79,186.50632911392404
2017-06-07,149.12,0.79,188.7594936708861
2017-06-08,159.94,0.79,202.45569620253164
2017-06-09,149.6,0.79,189.36708860759492
2017-06-12,149.97,0.79,189.83544303797467
2017-06-13,151.4,0.79,191.64556962025316
2017-06-14,151.72,0.79,192.0506329113924
2017-06-15,152.37,0.79,192.873417721519
2017-06-16,151.62,0.79,191.9240506329114
2017-06-19,157.32,0.79,199.1392405063291
2017-06-20,157.09,0.79,198.84810126582278
2017-06-21,159.47,0.79,201.86075949367088
2017-06-22,158.37,0.79,200.46835443037975
2017-06-23,153.83,0.79,194.72151898734177
2017-06-26,152.15,0.79,192.59493670886076
2017-06-27,146.58,0.79,185.54430379746836
2017-06-28,151.75,0.79,192.0886075949367
2017-06-29,146.68,0.79,185.67088607594937
2017-06-30,144.56,0.79,182.9873417721519
2017-07-03,139.33,0.79,176.36708860759495
2017-07-05,143.05,0.79,181.0759493670886
2017-07-06,143.48,0.79,181.62025316455694
2017-07-07,146.76,0.79,185.77215189873417
2017-07-10,153.7,0.79,194.55696202531644
2017-07-11,155.88,0.79,197.31645569620252
2017-07-12,162.51,0.79,205.70886075949366
2017-07-13,160.63,0.79,203.32911392405063
2017-07-14,164.95,0.79,208.79746835443035
2017-07-17,164.25,0.79,207.91139240506328
2017-07-18,165.96,0.79,210.0759493670886
2017-07-19,165.1,0.79,208.9873417721519
2017-07-20,167.5,0.79,212.02531645569618
2017-07-21,168.1,0.79,212.78481012658227
2017-07-24,166.15,0.79,210.31645569620252
2017-07-25,165.35,0.79,209.30379746835442
2017-07-26,167.26,0.79,211.72151898734174
2017-07-27,161.74,0.79,204.73417721518987
2017-07-28,164.39,0.79,208.0886075949367
2017-07-31,162.51,0.79,205.70886075949366
2017-08-01,164.49,0.79,208.21518987341773
2017-08-02,164.39,0.79,208.0886075949367
2017-08-03,166.48,0.79,210.73417721518985
2017-08-04,167.21,0.79,211.65822784810126
2017-08-07,172.35,0.79,218.1645569620253
2017-08-08,170.3,0.79,215.56962025316457
2017-08-09,172.11,0.79,217.86075949367088
2017-08-10,164.74,0.79,208.53164556962025
2017-08-11,155.96,0.79,197.41772151898735
2017-08-14,168.4,0.79,213.1645569620253
2017-08-15,166.98,0.79,211.36708860759492
2017-08-16,165.15,0.79,209.0506329113924
2017-08-17,161.47,0.79,204.39240506329114
2017-08-18,161.5,0.79,204.43037974683543
2017-08-21,159.15,0.79,201.45569620253164
2017-08-22,162.55,0.79,205.7594936708861
2017-08-23,165.8,0.92,180.21739130434784
2017-08-24,165.19,0.92,179.55434782608694
2017-08-25,163.81,0.92,178.05434782608694
2017-08-28,164.97,0.92,179.31521739130434
2017-08-29,164.7,0.92,179.02173913043475
2017-08-30,165.68,0.92,180.08695652173913
2017-08-31,169.44,0.92,184.17391304347825
2017-09-01,170.46,0.92,185.2826086956522
2017-09-05,165.91,0.92,180.33695652173913
2017-09-06,165.81,0.92,180.22826086956522
2017-09-07,166.58,0.92,181.06521739130434
2017-09-08,163.69,0.92,177.92391304347825
2017-09-11,169.0,0.92,183.69565217391303
2017-09-12,169.61,0.92,184.3586956521739
2017-09-13,170.37,0.92,185.18478260869566
2017-09-14,169.4,0.92,184.1304347826087
2017-09-15,180.11,0.92,195.77173913043478
2017-09-18,187.55,0.92,203.8586956521739
2017-09-19,187.35,0.92,203.64130434782606
2017-09-20,185.84,0.92,202.0
2017-09-21,180.76,0.92,196.4782608695652
2017-09-22,179.0,0.92,194.56521739130434
2017-09-25,171.0,0.92,185.86956521739128
2017-09-26,171.96,0.92,186.91304347826087
2017-09-27,175.73,0.92,191.01086956521738
2017-09-28,175.68,0.92,190.95652173913044
2017-09-29,178.77,0.92,194.31521739130434
2017-10-02,179.0,0.92,194.56521739130434
2017-10-03,179.37,0.92,194.9673913043478
2017-10-04,180.87,0.92,196.59782608695653
2017-10-05,180.77,0.92,196.48913043478262
2017-10-06,181.3,0.92,197.06521739130434
2017-10-09,185.39,0.92,201.51086956521738
2017-10-10,188.93,0.92,205.3586956521739
2017-10-11,190.94,0.92,207.54347826086956
2017-10-12,191.03,0.92,207.6413043478261
2017-10-13,194.59,0.92,211.51086956521738
2017-10-16,197.93,0.92,215.1413043478261
2017-10-17,197.75,0.92,214.94565217391303
2017-10-18,197.58,0.92,214.7608695652174
2017-10-19,197.8,0.92,215.0
2017-10-20,196.9,0.92,214.02173913043478
2017-10-23,196.62,0.92,213.7173913043478
2017-10-24,198.68,0.92,215.95652173913044
2017-10-25,193.66,0.92,210.5
2017-10-26,195.69,0.92,212.70652173913044
2017-10-27,201.86,0.92,219.41304347826087
2017-10-30,203.84,0.92,221.56521739130434
2017-10-31,206.81,0.92,224.79347826086956
2017-11-01,207.2,0.92,225.2173913043478
2017-11-02,205.94,0.92,223.8478260869565
2017-11-03,208.69,0.92,226.83695652173913
2017-11-06,209.63,0.92,227.8586956521739
2017-11-07,212.03,0.92,230.4673913043478
2017-11-08,209.16,0.92,227.3478260869565
2017-11-09,205.32,0.92,223.17391304347825
2017-11-10,216.14,0.92,234.93478260869563
2017-11-13,212.63,0.92,231.11956521739128
2017-11-14,214.18,0.92,232.80434782608697
2017-11-15,209.98,0.92,228.2391304347826
2017-11-16,211.61,0.92,230.0108695652174
2017-11-17,211.36,0.92,229.73913043478262
2017-11-20,214.08,0.92,232.69565217391306
2017-11-21,216.05,1.33,162.4436090225564
2017-11-22,214.93,1.33,161.6015037593985
2017-11-24,216.96,1.33,163.12781954887217
2017-11-27,214.14,1.33,161.00751879699246
2017-11-28,210.71,1.33,158.42857142857142
2017-11-29,196.42,1.33,147.68421052631578
2017-11-30,200.71,1.33,150.90977443609023
2017-12-01,197.68,1.33,148.6315789473684
2017-12-04,186.66,1.33,140.34586466165413
2017-12-05,187.74,1.33,141.1578947368421
2017-12-06,189.26,1.33,142.30075187969922
2017-12-07,191.99,1.33,144.35338345864662
2017-12-08,191.49,1.33,143.97744360902254
2017-12-11,194.66,1.33,146.36090225563908
2017-12-12,190.84,1.33,143.48872180451127
2017-12-13,186.18,1.33,139.98496240601503
2017-12-14,186.47,1.33,140.203007518797
2017-12-15,191.56,1.33,144.0300751879699
2017-12-18,197.9,1.33,148.796992481203
2017-12-19,196.11,1.33,147.45112781954887
2017-12-20,196.8,1.33,147.9699248120301
2017-12-21,195.89,1.33,147.28571428571428
2017-12-22,195.27,1.33,146.81954887218046
2017-12-26,197.44,1.33,148.45112781954887
2017-12-27,197.17,1.33,148.24812030075185
2017-12-28,197.4,1.33,148.42105263157893
2017-12-29,193.5,1.33,145.48872180451127
2018-01-02,199.35,1.33,149.88721804511277
2018-01-03,212.47,1.33,159.75187969924812
2018-01-04,213.59,1.33,160.593984962406
2018-01-05,215.4,1.33,161.95488721804512
2018-01-08,222.0,1.33,166.9172932330827
2018-01-09,221.94,1.33,166.8721804511278
2018-01-10,223.68,1.33,168.18045112781954
2018-01-11,224.08,1.33,168.4812030075188
2018-01-12,222.98,1.33,167.65413533834584
2018-01-16,220.11,1.33,165.49624060150376
2018-01-17,224.72,1.33,168.96240601503757
2018-01-18,224.44,1.33,168.75187969924812
2018-01-19,230.11,1.33,173.01503759398497
2018-01-22,233.69,1.33,175.7067669172932
2018-01-23,238.91,1.33,179.6315789473684
2018-01-24,235.8,1.33,177.29323308270676
2018-01-25,236.35,1.33,177.7067669172932
2018-01-26,243.33,1.33,182.95488721804512
2018-01-29,246.85,1.33,185.60150375939847
2018-01-30,242.72,1.33,182.49624060150376
2018-01-31,245.8,1.33,184.81203007518798
2018-02-01,240.5,1.33,180.82706766917292
2018-02-02,233.52,1.33,175.57894736842104
2018-02-05,213.7,1.33,160.6766917293233
2018-02-06,225.58,1.33,169.60902255639098
2018-02-07,228.8,1.33,172.0300751879699
2018-02-08,217.52,1.33,163.54887218045113
2018-02-09,232.08,1.33,174.49624060150376
2018-02-12,228.03,1.33,171.45112781954887
2018-02-13,232.63,1.33,174.9097744360902
2018-02-14,241.42,1.33,181.51879699248119
2018-02-15,246.5,1.33,185.33834586466165
2018-02-16,243.84,1.33,183.33834586466165
2018-02-20,249.08,1.33,187.2781954887218
2018-02-21,241.51,1.33,181.58646616541353
2018-02-22,242.15,1.33,182.0676691729323
2018-02-23,245.93,1.33,184.90977443609023
2018-02-26,246.58,1.33,185.3984962406015
2018-02-27,246.06,1.33,185.00751879699249
2018-02-28,242.0,1.57,154.14012738853503
2018-03-01,232.21,1.57,147.9044585987261
2018-03-02,236.54,1.57,150.6624203821656
2018-03-05,235.65,1.57,150.0955414012739
2018-03-06,242.16,1.57,154.2420382165605
2018-03-07,241.84,1.57,154.03821656050954
2018-03-08,241.18,1.57,153.61783439490446
2018-03-09,245.33,1.57,156.2611464968153
2018-03-12,249.76,1.57,159.08280254777068
2018-03-13,247.71,1.57,157.77707006369425
2018-03-14,248.74,1.57,158.43312101910828
2018-03-15,249.34,1.57,158.81528662420382
2018-03-16,250.48,1.57,159.54140127388533
2018-03-19,241.0,1.57,153.5031847133758
2018-03-20,249.58,1.57,158.96815286624204
2018-03-21,248.56,1.57,158.3184713375796
2018-03-22,241.85,1.57,154.04458598726114
2018-03-23,232.97,1.57,148.38853503184714
2018-03-26,244.48,1.57,155.71974522292993
2018-03-27,225.52,1.57,143.64331210191082
2018-03-28,221.35,1.57,140.98726114649682
2018-03-29,231.59,1.57,147.5095541401274
2018-04-02,221.05,1.57,140.79617834394904
2018-04-03,225.35,1.57,143.53503184713375
2018-04-04,226.24,1.57,144.10191082802547
2018-04-05,221.38,1.57,141.00636942675158
2018-04-06,214.25,1.57,136.46496815286625
2018-04-09,215.41,1.57,137.20382165605093
2018-04-10,227.91,1.57,145.1656050955414
2018-04-11,226.24,1.57,144.10191082802547
2018-04-12,234.6,1.57,149.42675159235668
2018-04-13,231.5,1.57,147.45222929936304
2018-04-16,231.49,1.57,147.44585987261146
2018-04-17,237.54,1.57,151.29936305732483
2018-04-18,236.37,1.57,150.55414012738854
2018-04-19,229.04,1.57,145.88535031847132
2018-04-20,228.71,1.57,145.6751592356688
2018-04-23,223.88,1.57,142.59872611464968
2018-04-24,221.2,1.57,140.89171974522293
2018-04-25,216.66,1.57,138.0
2018-04-26,225.22,1.57,143.45222929936304
2018-04-27,226.33,1.57,144.15923566878982
2018-04-30,224.9,1.57,143.2484076433121
2018-05-01,227.14,1.57,144.6751592356688
2018-05-02,226.31,1.57,144.1464968152866
2018-05-03,232.99,1.57,148.40127388535032
2018-05-04,239.06,1.57,152.26751592356686
2018-05-07,248.68,1.57,158.39490445859872
2018-05-08,250.4,1.57,159.4904458598726
2018-05-09,255.78,1.57,162.9171974522293
2018-05-10,260.13,1.57,165.68789808917197
2018-05-11,254.53,1.57,162.12101910828025
2018-05-14,255.36,1.57,162.64968152866243
2018-05-15,245.56,1.57,156.4076433121019
2018-05-16,246.01,1.57,156.69426751592354
2018-05-17,247.71,1.57,157.77707006369425
2018-05-18,245.94,1.57,156.64968152866243
2018-05-21,244.24,1.57,155.56687898089172
2018-05-22,242.7,1.99,121.95979899497488
2018-05-23,247.54,1.99,124.39195979899498
2018-05-24,247.69,1.99,124.46733668341709
2018-05-25,249.28,1.99,125.26633165829146
2018-05-29,248.59,1.99,124.91959798994975
2018-05-30,252.99,1.99,127.13065326633166
2018-05-31,252.19,1.99,126.7286432160804
2018-06-01,257.62,1.99,129.4572864321608
2018-06-04,264.85,1.99,133.09045226130655
2018-06-05,265.07,1.99,133.20100502512562
2018-06-06,265.15,1.99,133.24120603015075
2018-06-07,262.9,1.99,132.11055276381907
2018-06-08,262.28,1.99,131.79899497487435
2018-06-11,260.62,1.99,130.96482412060303
2018-06-12,262.58,1.99,131.94974874371857
2018-06-13,262.4,1.99,131.85929648241205
2018-06-14,266.91,1.99,134.12562814070353
2018-06-15,265.26,1.99,133.2964824120603
2018-06-18,265.09,1.99,133.2110552763819
2018-06-19,260.17,1.99,130.7386934673367
2018-06-20,262.31,1.99,131.8140703517588
2018-06-21,257.11,1.99,129.20100502512562
2018-06-22,250.95,1.99,126.10552763819095
2018-06-25,239.12,1.99,120.1608040201005
2018-06-26,241.99,1.99,121.60301507537689
2018-06-27,235.72,1.99,118.45226130653266
2018-06-28,240.86,1.99,121.03517587939699
2018-06-29,236.9,1.99,119.04522613065328
2018-07-02,242.24,1.99,121.72864321608041
2018-07-03,236.84,1.99,119.01507537688443
2018-07-05,242.73,1.99,121.97487437185929
2018-07-06,247.33,1.99,124.28643216080403
2018-07-09,249.25,1.99,125.25125628140704
