date,PH,PH_EPS,PE Ratio
2016-10-20,122.8,1.8,68.22222222222221
2016-10-21,123.2,1.8,68.44444444444444
2016-10-24,120.79,1.8,67.10555555555555
2016-10-25,121.35,1.8,67.41666666666666
2016-10-26,121.84,1.8,67.68888888888888
2016-10-27,121.71,1.8,67.61666666666666
2016-10-28,121.96,1.8,67.75555555555555
2016-10-31,122.75,1.8,68.19444444444444
2016-11-01,121.18,1.57,77.18471337579618
2016-11-02,119.88,1.57,76.35668789808916
2016-11-03,119.29,1.57,75.98089171974523
2016-11-04,120.55,1.57,76.78343949044586
2016-11-07,125.65,1.57,80.03184713375796
2016-11-08,126.41,1.57,80.51592356687898
2016-11-09,131.96,1.57,84.05095541401273
2016-11-10,136.97,1.57,87.2420382165605
2016-11-11,138.74,1.57,88.36942675159236
2016-11-14,138.99,1.57,88.52866242038216
2016-11-15,140.02,1.57,89.18471337579618
2016-11-16,137.81,1.57,87.77707006369427
2016-11-17,137.1,1.57,87.3248407643312
2016-11-18,136.08,1.57,86.6751592356688
2016-11-21,137.23,1.57,87.4076433121019
2016-11-22,137.82,1.57,87.78343949044586
2016-11-23,138.29,1.57,88.0828025477707
2016-11-25,139.04,1.57,88.56050955414013
2016-11-28,136.76,1.57,87.10828025477706
2016-11-29,136.95,1.57,87.22929936305731
2016-11-30,138.93,1.57,88.49044585987261
2016-12-01,143.47,1.57,91.38216560509554
2016-12-02,141.9,1.57,90.38216560509554
2016-12-05,142.46,1.57,90.73885350318471
2016-12-06,142.55,1.57,90.79617834394905
2016-12-07,144.98,1.57,92.34394904458598
2016-12-08,141.89,1.57,90.37579617834393
2016-12-09,142.51,1.57,90.77070063694266
2016-12-12,141.56,1.57,90.1656050955414
2016-12-13,141.01,1.57,89.81528662420381
2016-12-14,140.2,1.57,89.29936305732483
2016-12-15,143.0,1.57,91.0828025477707
2016-12-16,142.75,1.57,90.92356687898089
2016-12-19,142.82,1.57,90.96815286624204
2016-12-20,143.91,1.57,91.66242038216559
2016-12-21,142.39,1.57,90.69426751592356
2016-12-22,142.8,1.57,90.95541401273886
2016-12-23,142.74,1.57,90.9171974522293
2016-12-27,143.27,1.57,91.2547770700637
2016-12-28,140.87,1.57,89.72611464968153
2016-12-29,140.26,1.57,89.33757961783438
2016-12-30,140.0,1.57,89.17197452229298
2017-01-03,142.55,1.57,90.79617834394905
2017-01-04,142.64,1.57,90.85350318471336
2017-01-05,141.37,1.57,90.04458598726114
2017-01-06,141.49,1.57,90.12101910828025
2017-01-09,140.78,1.57,89.6687898089172
2017-01-10,141.83,1.57,90.3375796178344
2017-01-11,145.21,1.57,92.49044585987261
2017-01-12,143.75,1.57,91.56050955414013
2017-01-13,146.25,1.57,93.15286624203821
2017-01-17,143.62,1.57,91.47770700636943
2017-01-18,144.4,1.57,91.97452229299363
2017-01-19,143.75,1.57,91.56050955414013
2017-01-20,142.52,1.57,90.77707006369427
2017-01-23,142.5,1.57,90.76433121019107
2017-01-24,145.48,1.57,92.66242038216559
2017-01-25,149.52,1.57,95.23566878980893
2017-01-26,149.1,1.57,94.96815286624204
2017-01-27,149.27,1.57,95.07643312101911
2017-01-30,147.33,1.57,93.8407643312102
2017-01-31,147.13,1.57,93.71337579617834
2017-02-01,145.45,1.57,92.64331210191082
2017-02-02,149.75,1.57,95.38216560509554
2017-02-03,150.21,1.57,95.67515923566879
2017-02-06,148.65,1.57,94.68152866242038
2017-02-07,147.97,1.81,81.7513812154696
2017-02-08,147.45,1.81,81.46408839779005
2017-02-09,149.37,1.81,82.52486187845304
2017-02-10,150.25,1.81,83.0110497237569
2017-02-13,152.46,1.81,84.23204419889503
2017-02-14,152.63,1.81,84.32596685082872
2017-02-15,155.49,1.81,85.9060773480663
2017-02-16,154.41,1.81,85.30939226519337
2017-02-17,153.89,1.81,85.0220994475138
2017-02-21,155.62,1.81,85.97790055248619
2017-02-22,155.86,1.81,86.11049723756906
2017-02-23,153.7,1.81,84.9171270718232
2017-02-24,155.04,1.81,85.65745856353591
2017-02-27,156.14,1.81,86.26519337016573
2017-02-28,154.84,1.81,85.54696132596685
2017-03-01,158.44,1.81,87.53591160220994
2017-03-02,157.09,1.81,86.79005524861878
2017-03-03,157.06,1.81,86.77348066298343
2017-03-06,157.93,1.81,87.25414364640883
2017-03-07,157.49,1.81,87.01104972375691
2017-03-08,157.65,1.81,87.09944751381215
2017-03-09,156.29,1.81,86.34806629834253
2017-03-10,157.32,1.81,86.9171270718232
2017-03-13,158.08,1.81,87.33701657458563
2017-03-14,157.05,1.81,86.76795580110497
2017-03-15,159.58,1.81,88.1657458563536
2017-03-16,158.24,1.81,87.42541436464089
2017-03-17,159.1,1.81,87.90055248618783
2017-03-20,158.24,1.81,87.42541436464089
2017-03-21,156.9,1.81,86.68508287292818
2017-03-22,157.55,1.81,87.04419889502763
2017-03-23,158.0,1.81,87.29281767955801
2017-03-24,156.69,1.81,86.56906077348066
2017-03-27,155.65,1.81,85.99447513812154
2017-03-28,158.43,1.81,87.5303867403315
2017-03-29,158.97,1.81,87.82872928176795
2017-03-30,160.05,1.81,88.42541436464089
2017-03-31,160.32,1.81,88.57458563535911
2017-04-03,159.61,1.81,88.18232044198895
2017-04-04,160.25,1.81,88.53591160220994
2017-04-05,159.81,1.81,88.29281767955801
2017-04-06,160.23,1.81,88.52486187845302
2017-04-07,161.02,1.81,88.96132596685084
2017-04-10,160.35,1.81,88.59116022099447
2017-04-11,160.81,1.81,88.84530386740332
2017-04-12,155.42,1.81,85.86740331491711
2017-04-13,153.59,1.81,84.85635359116021
2017-04-17,155.72,1.81,86.03314917127072
2017-04-18,155.76,1.81,86.05524861878452
2017-04-19,154.82,1.81,85.53591160220994
2017-04-20,157.07,1.81,86.77900552486187
2017-04-21,156.31,1.81,86.35911602209944
2017-04-24,160.61,1.81,88.73480662983425
2017-04-25,165.22,1.81,91.2817679558011
2017-04-26,164.54,1.81,90.90607734806629
2017-04-27,161.98,1.81,89.49171270718232
2017-04-28,160.8,1.81,88.83977900552486
2017-05-01,158.93,1.81,87.80662983425414
2017-05-02,159.39,1.81,88.06077348066297
2017-05-03,159.65,1.81,88.20441988950276
2017-05-04,159.79,1.81,88.2817679558011
2017-05-05,159.2,1.81,87.95580110497237
2017-05-08,159.29,1.81,88.00552486187844
2017-05-09,159.25,1.79,88.96648044692738
2017-05-10,159.17,1.79,88.9217877094972
2017-05-11,159.03,1.79,88.84357541899442
2017-05-12,156.68,1.79,87.53072625698324
2017-05-15,156.53,1.79,87.44692737430168
2017-05-16,156.47,1.79,87.41340782122904
2017-05-17,152.91,1.79,85.42458100558659
2017-05-18,152.29,1.79,85.07821229050279
2017-05-19,157.21,1.79,87.8268156424581
2017-05-22,157.96,1.79,88.24581005586593
2017-05-23,158.05,1.79,88.29608938547487
2017-05-24,159.52,1.79,89.1173184357542
2017-05-25,159.04,1.79,88.84916201117318
2017-05-26,159.26,1.79,88.97206703910614
2017-05-30,159.33,1.79,89.01117318435755
2017-05-31,157.47,1.79,87.97206703910614
2017-06-01,159.39,1.79,89.04469273743015
2017-06-02,160.24,1.79,89.5195530726257
2017-06-05,157.08,1.79,87.75418994413408
2017-06-06,155.79,1.79,87.03351955307262
2017-06-07,152.68,1.79,85.29608938547486
2017-06-08,154.53,1.79,86.32960893854748
2017-06-09,157.04,1.79,87.73184357541899
2017-06-12,157.13,1.79,87.78212290502793
2017-06-13,158.45,1.79,88.51955307262568
2017-06-14,157.09,1.79,87.75977653631286
2017-06-15,159.36,1.79,89.02793296089386
2017-06-16,162.61,1.79,90.84357541899442
2017-06-19,164.35,1.79,91.81564245810056
2017-06-20,163.53,1.79,91.35754189944134
2017-06-21,158.11,1.79,88.3296089385475
2017-06-22,157.4,1.79,87.93296089385476
2017-06-23,159.63,1.79,89.17877094972067
2017-06-26,157.07,1.79,87.7486033519553
2017-06-27,156.22,1.79,87.27374301675978
2017-06-28,158.01,1.79,88.27374301675977
2017-06-29,157.05,1.79,87.73743016759776
2017-06-30,159.82,1.79,89.28491620111731
2017-07-03,161.22,1.79,90.06703910614524
2017-07-05,161.14,1.79,90.02234636871508
2017-07-06,159.45,1.79,89.07821229050279
2017-07-07,160.9,1.79,89.88826815642459
2017-07-10,163.35,1.79,91.25698324022346
2017-07-11,163.12,1.79,91.12849162011173
2017-07-12,163.8,1.79,91.50837988826817
2017-07-13,164.84,1.79,92.08938547486034
2017-07-14,165.06,1.79,92.2122905027933
2017-07-17,165.97,1.79,92.72067039106145
2017-07-18,165.26,1.79,92.32402234636871
2017-07-19,166.76,1.79,93.16201117318435
2017-07-20,165.96,1.79,92.71508379888269
2017-07-21,164.54,1.79,91.9217877094972
2017-07-24,164.4,1.79,91.84357541899442
2017-07-25,165.98,1.79,92.72625698324022
2017-07-26,164.66,1.79,91.98882681564245
2017-07-27,164.07,1.79,91.65921787709496
2017-07-28,164.75,1.79,92.0391061452514
2017-07-31,165.98,1.79,92.72625698324022
2017-08-01,164.52,1.79,91.91061452513966
2017-08-02,164.3,1.79,91.7877094972067
2017-08-03,165.32,1.79,92.35754189944133
2017-08-04,164.22,1.79,91.74301675977654
2017-08-07,162.39,1.79,90.72067039106145
2017-08-08,161.64,1.79,90.30167597765362
2017-08-09,161.02,1.79,89.95530726256983
2017-08-10,155.76,1.79,87.0167597765363
2017-08-11,157.02,1.79,87.72067039106146
2017-08-14,158.26,1.79,88.41340782122904
2017-08-15,158.19,1.79,88.37430167597765
2017-08-16,158.79,1.79,88.7094972067039
2017-08-17,155.57,1.79,86.91061452513966
2017-08-18,155.15,1.79,86.67597765363129
2017-08-21,155.15,1.79,86.67597765363129
2017-08-22,159.13,1.79,88.89944134078212
2017-08-23,157.56,1.79,88.02234636871508
2017-08-24,156.57,1.79,87.46927374301676
2017-08-25,157.3,2.2,71.5
2017-08-28,158.41,2.2,72.00454545454545
2017-08-29,159.2,2.2,72.36363636363635
2017-08-30,160.46,2.2,72.93636363636364
2017-08-31,160.89,2.2,73.13181818181818
2017-09-01,162.83,2.2,74.01363636363637
2017-09-05,159.76,2.2,72.61818181818181
2017-09-06,160.07,2.2,72.7590909090909
2017-09-07,158.86,2.2,72.2090909090909
2017-09-08,161.33,2.2,73.33181818181818
2017-09-11,165.09,2.2,75.04090909090908
2017-09-12,166.51,2.2,75.68636363636362
2017-09-13,167.95,2.2,76.34090909090908
2017-09-14,167.92,2.2,76.32727272727271
2017-09-15,169.69,2.2,77.13181818181818
2017-09-18,173.63,2.2,78.92272727272726
2017-09-19,176.09,2.2,80.04090909090908
2017-09-20,176.29,2.2,80.13181818181818
2017-09-21,175.91,2.2,79.9590909090909
2017-09-22,177.11,2.2,80.50454545454545
2017-09-25,176.88,2.2,80.39999999999999
2017-09-26,173.97,2.2,79.07727272727271
2017-09-27,175.52,2.2,79.78181818181818
2017-09-28,175.82,2.2,79.91818181818181
2017-09-29,175.02,2.2,79.55454545454545
2017-10-02,176.16,2.2,80.07272727272726
2017-10-03,177.15,2.2,80.52272727272727
2017-10-04,177.53,2.2,80.69545454545454
2017-10-05,177.26,2.2,80.57272727272726
2017-10-06,177.18,2.2,80.53636363636363
2017-10-09,177.33,2.2,80.60454545454546
2017-10-10,177.5,2.2,80.68181818181817
2017-10-11,177.56,2.2,80.7090909090909
2017-10-12,180.08,2.2,81.85454545454546
2017-10-13,180.4,2.2,82.0
2017-10-16,181.41,2.2,82.4590909090909
2017-10-17,181.46,2.2,82.48181818181818
2017-10-18,181.66,2.2,82.57272727272726
2017-10-19,182.01,2.2,82.73181818181817
2017-10-20,184.5,2.2,83.86363636363636
2017-10-23,182.87,2.2,83.12272727272727
2017-10-24,184.46,2.2,83.84545454545454
2017-10-25,183.68,2.2,83.49090909090908
2017-10-26,184.83,2.2,84.01363636363637
2017-10-27,183.88,2.2,83.58181818181818
2017-10-30,181.94,2.2,82.69999999999999
2017-10-31,182.61,2.2,83.00454545454545
2017-11-01,181.99,2.2,82.72272727272727
2017-11-02,187.12,2.2,85.05454545454545
2017-11-03,185.38,2.2,84.26363636363635
2017-11-06,184.62,2.2,83.91818181818181
2017-11-07,185.47,2.2,84.30454545454545
2017-11-08,184.87,2.14,86.38785046728972
2017-11-09,182.34,2.14,85.2056074766355
2017-11-10,182.23,2.14,85.15420560747663
2017-11-13,181.3,2.14,84.7196261682243
2017-11-14,179.67,2.14,83.95794392523364
2017-11-15,179.73,2.14,83.98598130841121
2017-11-16,182.3,2.14,85.18691588785046
2017-11-17,182.34,2.14,85.2056074766355
2017-11-20,182.9,2.14,85.46728971962617
2017-11-21,184.29,2.14,86.11682242990653
2017-11-22,184.61,2.14,86.26635514018692
2017-11-24,183.28,2.14,85.64485981308411
2017-11-27,183.81,2.14,85.89252336448598
2017-11-28,185.73,2.14,86.78971962616822
2017-11-29,184.32,2.14,86.13084112149532
2017-11-30,187.49,2.14,87.61214953271028
2017-12-01,187.05,2.14,87.40654205607477
2017-12-04,185.85,2.14,86.84579439252336
2017-12-05,184.31,2.14,86.12616822429906
2017-12-06,186.33,2.14,87.07009345794393
2017-12-07,191.33,2.14,89.40654205607477
2017-12-08,192.98,2.14,90.17757009345793
2017-12-11,191.94,2.14,89.69158878504672
2017-12-12,191.86,2.14,89.65420560747664
2017-12-13,194.71,2.14,90.98598130841121
2017-12-14,191.7,2.14,89.57943925233644
2017-12-15,194.26,2.14,90.77570093457943
2017-12-18,198.13,2.14,92.5841121495327
2017-12-19,198.07,2.14,92.55607476635514
2017-12-20,199.06,2.14,93.01869158878505
2017-12-21,199.69,2.14,93.31308411214953
2017-12-22,199.25,2.14,93.10747663551402
2017-12-26,198.94,2.14,92.9626168224299
2017-12-27,198.91,2.14,92.94859813084112
2017-12-28,199.21,2.14,93.08878504672897
2017-12-29,199.58,2.14,93.26168224299066
2018-01-02,199.88,2.14,93.4018691588785
2018-01-03,201.51,2.14,94.16355140186914
2018-01-04,202.43,2.14,94.59345794392523
2018-01-05,203.81,2.14,95.23831775700934
2018-01-08,205.55,2.14,96.05140186915888
2018-01-09,207.32,2.14,96.8785046728972
2018-01-10,206.61,2.14,96.54672897196262
2018-01-11,208.35,2.14,97.35981308411215
2018-01-12,210.04,2.14,98.14953271028037
2018-01-16,209.91,2.14,98.08878504672896
2018-01-17,210.8,2.14,98.50467289719626
2018-01-18,210.54,2.14,98.38317757009345
2018-01-19,210.94,2.14,98.57009345794391
2018-01-22,210.23,2.14,98.23831775700934
2018-01-23,209.33,2.14,97.8177570093458
2018-01-24,208.83,2.14,97.58411214953271
2018-01-25,207.51,2.14,96.96728971962615
2018-01-26,209.66,2.14,97.97196261682242
2018-01-29,206.47,2.14,96.48130841121495
2018-01-30,204.65,2.14,95.63084112149532
2018-01-31,201.42,2.14,94.12149532710279
2018-02-01,193.47,2.14,90.40654205607476
2018-02-02,190.64,2.14,89.0841121495327
2018-02-05,182.0,2.14,85.04672897196261
2018-02-06,186.92,2.14,87.34579439252336
2018-02-07,183.31,2.14,85.6588785046729
2018-02-08,174.51,0.43,405.83720930232556
2018-02-09,176.89,0.43,411.3720930232558
2018-02-12,180.98,0.43,420.8837209302325
2018-02-13,179.83,0.43,418.2093023255814
2018-02-14,183.89,0.43,427.65116279069764
2018-02-15,184.63,0.43,429.3720930232558
2018-02-16,183.22,0.43,426.09302325581393
2018-02-20,181.61,0.43,422.34883720930236
2018-02-21,181.3,0.43,421.6279069767442
2018-02-22,183.92,0.43,427.7209302325581
2018-02-23,183.57,0.43,426.906976744186
2018-02-26,185.55,0.43,431.5116279069768
2018-02-27,181.89,0.43,423.0
2018-02-28,178.47,0.43,415.04651162790697
2018-03-01,177.3,0.43,412.3255813953489
2018-03-02,175.55,0.43,408.2558139534884
2018-03-05,177.12,0.43,411.90697674418607
2018-03-06,177.84,0.43,413.58139534883725
2018-03-07,176.39,0.43,410.20930232558135
2018-03-08,181.16,0.43,421.30232558139534
2018-03-09,186.58,0.43,433.90697674418607
2018-03-12,182.36,0.43,424.093023255814
2018-03-13,181.86,0.43,422.93023255813955
2018-03-14,179.46,0.43,417.34883720930236
2018-03-15,180.08,0.43,418.79069767441865
2018-03-16,182.71,0.43,424.90697674418607
2018-03-19,181.9,0.43,423.0232558139535
2018-03-20,180.39,0.43,419.51162790697674
2018-03-21,181.75,0.43,422.6744186046512
2018-03-22,175.87,0.43,409.0
2018-03-23,169.24,0.43,393.58139534883725
2018-03-26,174.62,0.43,406.093023255814
2018-03-27,170.36,0.43,396.1860465116279
2018-03-28,168.15,0.43,391.046511627907
2018-03-29,171.03,0.43,397.74418604651163
2018-04-02,166.58,0.43,387.3953488372093
2018-04-03,168.76,0.43,392.4651162790698
2018-04-04,170.95,0.43,397.5581395348837
2018-04-05,172.18,0.43,400.4186046511628
2018-04-06,167.44,0.43,389.3953488372093
2018-04-09,167.23,0.43,388.906976744186
2018-04-10,172.41,0.43,400.95348837209303
2018-04-11,170.36,0.43,396.1860465116279
2018-04-12,172.56,0.43,401.30232558139534
2018-04-13,172.48,0.43,401.1162790697674
2018-04-16,174.52,0.43,405.8604651162791
2018-04-17,175.85,0.43,408.95348837209303
2018-04-18,178.46,0.43,415.02325581395354
2018-04-19,176.18,0.43,409.72093023255815
2018-04-20,176.39,0.43,410.20930232558135
2018-04-23,171.96,0.43,399.90697674418607
2018-04-24,163.35,0.43,379.8837209302325
2018-04-25,168.27,0.43,391.3255813953489
2018-04-26,162.55,0.43,378.02325581395354
2018-04-27,164.38,0.43,382.27906976744185
2018-04-30,164.62,0.43,382.8372093023256
2018-05-01,167.97,0.43,390.6279069767442
2018-05-02,167.82,2.75,61.025454545454544
2018-05-03,168.37,2.75,61.22545454545455
2018-05-04,170.95,2.75,62.16363636363636
2018-05-07,170.51,2.75,62.00363636363636
2018-05-08,171.11,2.75,62.221818181818186
2018-05-09,174.54,2.75,63.46909090909091
2018-05-10,174.25,2.75,63.36363636363637
2018-05-11,175.12,2.75,63.68
2018-05-14,176.43,2.75,64.15636363636364
2018-05-15,176.66,2.75,64.24
2018-05-16,176.87,2.75,64.31636363636363
2018-05-17,178.32,2.75,64.84363636363636
2018-05-18,179.09,2.75,65.12363636363636
2018-05-21,182.43,2.75,66.33818181818182
2018-05-22,178.22,2.75,64.80727272727273
2018-05-23,177.84,2.75,64.66909090909091
2018-05-24,177.48,2.75,64.53818181818181
2018-05-25,177.13,2.75,64.41090909090909
2018-05-29,172.73,2.75,62.810909090909085
2018-05-30,175.2,2.75,63.709090909090904
2018-05-31,170.9,2.75,62.14545454545455
2018-06-01,172.71,2.75,62.803636363636365
2018-06-04,172.23,2.75,62.629090909090905
2018-06-05,173.07,2.75,62.93454545454545
2018-06-06,174.18,2.75,63.33818181818182
2018-06-07,175.48,2.75,63.810909090909085
2018-06-08,174.71,2.75,63.53090909090909
2018-06-11,174.5,2.75,63.45454545454545
2018-06-12,174.17,2.75,63.33454545454545
2018-06-13,172.14,2.75,62.596363636363634
2018-06-14,171.91,2.75,62.51272727272727
2018-06-15,170.92,2.75,62.15272727272727
2018-06-18,169.55,2.75,61.654545454545456
2018-06-19,163.61,2.75,59.49454545454546
2018-06-20,164.47,2.75,59.807272727272725
2018-06-21,158.5,2.75,57.63636363636363
2018-06-22,157.38,2.75,57.22909090909091
2018-06-25,155.76,2.75,56.63999999999999
2018-06-26,155.83,2.75,56.66545454545455
2018-06-27,153.96,2.75,55.98545454545455
2018-06-28,154.83,2.75,56.301818181818184
2018-06-29,155.85,2.75,56.67272727272727
2018-07-02,156.09,2.75,56.76
2018-07-03,156.81,2.75,57.02181818181818
2018-07-05,157.08,2.75,57.120000000000005
2018-07-06,156.82,2.75,57.025454545454544
2018-07-09,159.79,2.75,58.10545454545454
2018-07-10,160.03,2.75,58.192727272727275
2018-07-11,157.96,2.75,57.440000000000005
2018-07-12,158.6,2.75,57.67272727272727
2018-07-13,161.51,2.75,58.73090909090909
2018-07-16,157.7,2.75,57.345454545454544
2018-07-17,158.75,2.75,57.72727272727273
2018-07-18,162.1,2.75,58.945454545454545
2018-07-19,165.08,2.75,60.02909090909091
2018-07-20,163.47,2.75,59.443636363636365
2018-07-23,159.77,2.75,58.09818181818182
2018-07-24,161.73,2.75,58.810909090909085
2018-07-25,163.15,2.75,59.32727272727273
2018-07-26,165.18,2.75,60.06545454545455
2018-07-27,164.42,2.75,59.7890909090909
2018-07-30,163.51,2.75,59.458181818181814
2018-07-31,169.05,2.75,61.472727272727276
2018-08-01,165.66,2.75,60.24
2018-08-02,171.57,2.75,62.3890909090909
2018-08-03,172.51,2.75,62.73090909090909
2018-08-06,174.3,2.75,63.38181818181818
2018-08-07,174.09,2.75,63.305454545454545
2018-08-08,172.78,2.75,62.82909090909091
2018-08-09,170.99,2.75,62.17818181818182
2018-08-10,168.0,2.75,61.09090909090909
2018-08-13,167.28,2.75,60.82909090909091
2018-08-14,166.21,2.75,60.440000000000005
2018-08-15,166.49,2.75,60.541818181818186
2018-08-16,168.24,2.75,61.17818181818182
2018-08-17,169.57,2.75,61.66181818181818
2018-08-20,170.1,2.75,61.85454545454545
2018-08-21,172.07,2.75,62.57090909090909
2018-08-22,170.68,2.75,62.06545454545455
2018-08-23,169.08,2.75,61.48363636363637
2018-08-24,171.53,2.66,64.48496240601503
2018-08-27,174.66,2.66,65.66165413533834
2018-08-28,175.14,2.66,65.84210526315789
2018-08-29,175.81,2.66,66.09398496240601
2018-08-30,175.09,2.66,65.82330827067669
2018-08-31,175.6,2.66,66.01503759398496
2018-09-04,174.74,2.66,65.69172932330827
2018-09-05,176.56,2.66,66.37593984962406
2018-09-06,177.83,2.66,66.85338345864662
2018-09-07,177.72,2.66,66.81203007518796
2018-09-10,180.32,2.66,67.78947368421052
2018-09-11,180.2,2.66,67.74436090225564
2018-09-12,183.35,2.66,68.92857142857142
2018-09-13,184.68,2.66,69.42857142857143
2018-09-14,187.15,2.66,70.35714285714286
2018-09-17,187.45,2.66,70.46992481203007
2018-09-18,188.89,2.66,71.01127819548871
2018-09-19,190.48,2.66,71.60902255639097
2018-09-20,190.51,2.66,71.6203007518797
2018-09-21,190.58,2.66,71.64661654135338
2018-09-24,189.64,2.66,71.29323308270676
2018-09-25,188.27,2.66,70.7781954887218
2018-09-26,186.78,2.66,70.21804511278195
2018-09-27,186.5,2.66,70.11278195488721
2018-09-28,183.93,2.66,69.14661654135338
2018-10-01,184.87,2.66,69.5
2018-10-02,184.86,2.66,69.49624060150376
2018-10-03,185.4,2.66,69.69924812030075
2018-10-04,184.97,2.66,69.5375939849624
2018-10-05,182.37,2.66,68.56015037593984
2018-10-08,181.47,2.66,68.2218045112782
2018-10-09,178.36,2.66,67.05263157894737
2018-10-10,172.13,2.66,64.71052631578947
2018-10-11,165.6,2.66,62.25563909774436
2018-10-12,167.3,2.66,62.89473684210527
2018-10-15,163.53,2.66,61.47744360902255
2018-10-16,165.1,2.66,62.06766917293233
