date,BKR,BKR_EPS,PE Ratio
1989-10-11,22.88,0.12,190.66666666666666
1989-10-12,22.88,0.12,190.66666666666666
1989-10-13,20.88,0.12,174.0
1989-10-16,22.0,0.12,183.33333333333334
1989-10-17,22.13,0.12,184.41666666666666
1989-10-18,22.38,0.12,186.5
1989-10-19,23.0,0.12,191.66666666666669
1989-10-20,23.0,0.12,191.66666666666669
1989-10-23,22.75,0.12,189.58333333333334
1989-10-24,22.88,0.12,190.66666666666666
1989-10-25,21.75,0.12,181.25
1989-10-26,21.0,0.12,175.0
1989-10-27,20.75,0.12,172.91666666666669
1989-10-30,20.63,0.12,171.91666666666666
1989-10-31,21.38,0.12,178.16666666666666
1989-11-01,21.88,0.12,182.33333333333334
1989-11-02,21.63,0.12,180.25
1989-11-03,21.5,0.12,179.16666666666669
1989-11-06,21.0,0.12,175.0
1989-11-07,21.38,0.12,178.16666666666666
1989-11-08,21.5,0.12,179.16666666666669
1989-11-09,21.25,0.12,177.08333333333334
1989-11-10,21.38,0.12,178.16666666666666
1989-11-13,22.13,0.12,184.41666666666666
1989-11-14,23.0,0.12,191.66666666666669
1989-11-15,24.25,0.12,202.08333333333334
1989-11-16,23.88,0.12,199.0
1989-11-17,24.0,0.12,200.0
1989-11-20,23.25,0.12,193.75
1989-11-21,23.25,0.12,193.75
1989-11-22,23.13,0.12,192.75
1989-11-24,23.75,0.12,197.91666666666669
1989-11-27,24.13,0.12,201.08333333333334
1989-11-28,24.13,0.12,201.08333333333334
1989-11-29,24.13,0.12,201.08333333333334
1989-11-30,24.5,0.12,204.16666666666669
1989-12-01,24.38,0.12,203.16666666666666
1989-12-04,24.25,0.12,202.08333333333334
1989-12-05,24.38,0.12,203.16666666666666
1989-12-06,24.38,0.12,203.16666666666666
1989-12-07,25.13,0.12,209.41666666666666
1989-12-08,25.5,0.12,212.5
1989-12-11,25.5,0.12,212.5
1989-12-12,26.75,0.12,222.91666666666669
1989-12-13,26.88,0.12,224.0
1989-12-14,26.38,0.12,219.83333333333334
1989-12-15,25.75,0.12,214.58333333333334
1989-12-18,24.63,0.12,205.25
1989-12-19,25.0,0.12,208.33333333333334
1989-12-20,25.5,0.12,212.5
1989-12-21,24.88,0.12,207.33333333333334
1989-12-22,24.63,0.12,205.25
1989-12-26,25.0,0.12,208.33333333333334
1989-12-27,25.5,0.12,212.5
1989-12-28,25.63,0.12,213.58333333333334
1989-12-29,25.5,0.12,212.5
1990-01-02,25.88,0.12,215.66666666666666
1990-01-03,25.5,0.12,212.5
1990-01-04,24.88,0.12,207.33333333333334
1990-01-05,24.75,0.12,206.25
1990-01-08,25.0,0.12,208.33333333333334
1990-01-09,24.88,0.12,207.33333333333334
1990-01-10,25.25,0.12,210.41666666666669
1990-01-11,25.75,0.12,214.58333333333334
1990-01-12,25.0,0.12,208.33333333333334
1990-01-15,24.5,0.12,204.16666666666669
1990-01-16,24.88,0.12,207.33333333333334
1990-01-17,24.13,0.12,201.08333333333334
1990-01-18,24.25,0.12,202.08333333333334
1990-01-19,25.13,0.12,209.41666666666666
1990-01-22,24.38,0.12,203.16666666666666
1990-01-23,23.5,0.12,195.83333333333334
1990-01-24,23.88,0.12,199.0
1990-01-25,22.88,0.12,190.66666666666666
1990-01-26,22.88,0.12,190.66666666666666
1990-01-29,23.13,0.12,192.75
1990-01-30,23.0,0.12,191.66666666666669
1990-01-31,23.63,0.12,196.91666666666666
1990-02-01,24.13,0.12,201.08333333333334
1990-02-02,24.75,0.12,206.25
1990-02-05,25.88,0.12,215.66666666666666
1990-02-06,25.5,0.12,212.5
1990-02-07,26.63,0.12,221.91666666666666
1990-02-08,26.88,0.12,224.0
1990-02-09,26.88,0.12,224.0
1990-02-12,26.75,0.12,222.91666666666669
1990-02-13,26.88,0.12,224.0
1990-02-14,26.38,0.12,219.83333333333334
1990-02-15,26.63,0.12,221.91666666666666
1990-02-16,26.88,0.12,224.0
1990-02-20,27.5,0.12,229.16666666666669
1990-02-21,27.5,0.12,229.16666666666669
1990-02-22,26.0,0.12,216.66666666666669
1990-02-23,25.38,0.12,211.5
1990-02-26,25.63,0.12,213.58333333333334
1990-02-27,25.38,0.12,211.5
1990-02-28,25.63,0.12,213.58333333333334
1990-03-01,26.0,0.12,216.66666666666669
1990-03-02,26.0,0.12,216.66666666666669
1990-03-05,26.38,0.12,219.83333333333334
1990-03-06,26.88,0.12,224.0
1990-03-07,27.13,0.12,226.08333333333334
1990-03-08,26.75,0.12,222.91666666666669
1990-03-09,26.63,0.12,221.91666666666666
1990-03-12,26.63,0.12,221.91666666666666
1990-03-13,26.38,0.12,219.83333333333334
1990-03-14,26.63,0.12,221.91666666666666
1990-03-15,27.13,0.12,226.08333333333334
1990-03-16,28.0,0.12,233.33333333333334
1990-03-19,28.13,0.12,234.41666666666666
1990-03-20,28.5,0.12,237.5
1990-03-21,28.25,0.12,235.41666666666669
1990-03-22,27.0,0.12,225.0
1990-03-23,27.25,0.12,227.08333333333334
1990-03-26,26.5,0.12,220.83333333333334
1990-03-27,26.75,0.12,222.91666666666669
1990-03-28,27.75,0.12,231.25
1990-03-29,27.75,0.12,231.25
1990-03-30,27.63,0.12,230.25
1990-04-02,27.75,0.12,231.25
1990-04-03,28.63,0.12,238.58333333333334
1990-04-04,28.25,0.12,235.41666666666669
1990-04-05,28.25,0.12,235.41666666666669
1990-04-06,28.25,0.12,235.41666666666669
1990-04-09,28.0,0.12,233.33333333333334
1990-04-10,27.25,0.12,227.08333333333334
1990-04-11,25.88,0.12,215.66666666666666
1990-04-12,26.13,0.12,217.75
1990-04-16,25.88,0.12,215.66666666666666
1990-04-17,26.0,0.12,216.66666666666669
1990-04-18,26.25,0.12,218.75
1990-04-19,25.5,0.12,212.5
1990-04-20,25.63,0.12,213.58333333333334
1990-04-23,25.5,0.12,212.5
1990-04-24,26.13,0.12,217.75
1990-04-25,26.0,0.12,216.66666666666669
1990-04-26,26.0,0.12,216.66666666666669
1990-04-27,25.63,0.12,213.58333333333334
1990-04-30,25.75,0.12,214.58333333333334
1990-05-01,26.5,0.12,220.83333333333334
1990-05-02,26.88,0.12,224.0
1990-05-03,26.88,0.12,224.0
1990-05-04,27.13,0.12,226.08333333333334
1990-05-07,27.38,0.12,228.16666666666666
1990-05-08,27.5,0.12,229.16666666666669
1990-05-09,27.5,0.12,229.16666666666669
1990-05-10,27.25,0.12,227.08333333333334
1990-05-11,28.75,0.12,239.58333333333334
1990-05-14,29.0,0.12,241.66666666666669
1990-05-15,29.0,0.12,241.66666666666669
1990-05-16,28.63,0.12,238.58333333333334
1990-05-17,29.0,0.12,241.66666666666669
1990-05-18,29.25,0.12,243.75
1990-05-21,29.38,0.12,244.83333333333334
1990-05-22,29.13,0.12,242.75
1990-05-23,28.88,0.12,240.66666666666666
1990-05-24,27.75,0.12,231.25
1990-05-25,27.38,0.12,228.16666666666666
1990-05-29,28.25,0.12,235.41666666666669
1990-05-30,29.0,0.12,241.66666666666669
1990-05-31,29.25,0.12,243.75
1990-06-01,29.25,0.12,243.75
1990-06-04,29.63,0.12,246.91666666666666
1990-06-05,27.63,0.12,230.25
1990-06-06,27.38,0.12,228.16666666666666
1990-06-07,27.13,0.12,226.08333333333334
1990-06-08,27.0,0.12,225.0
1990-06-11,27.88,0.12,232.33333333333334
1990-06-12,28.88,0.12,240.66666666666666
1990-06-13,28.5,0.12,237.5
1990-06-14,28.0,0.12,233.33333333333334
1990-06-15,28.75,0.12,239.58333333333334
1990-06-18,28.0,0.12,233.33333333333334
1990-06-19,28.13,0.12,234.41666666666666
1990-06-20,28.38,0.12,236.5
1990-06-21,28.38,0.12,236.5
1990-06-22,27.63,0.12,230.25
1990-06-25,27.38,0.12,228.16666666666666
1990-06-26,27.0,0.12,225.0
1990-06-27,27.13,0.12,226.08333333333334
1990-06-28,27.75,0.12,231.25
1990-06-29,27.25,0.12,227.08333333333334
1990-07-02,26.88,0.12,224.0
1990-07-03,26.88,0.12,224.0
1990-07-05,26.38,0.12,219.83333333333334
1990-07-06,26.13,0.12,217.75
1990-07-09,26.13,0.12,217.75
1990-07-10,26.38,0.12,219.83333333333334
1990-07-11,27.75,0.12,231.25
1990-07-12,29.38,0.12,244.83333333333334
1990-07-13,28.88,0.12,240.66666666666666
1990-07-16,29.13,0.12,242.75
1990-07-17,29.25,0.12,243.75
1990-07-18,28.5,0.12,237.5
1990-07-19,29.5,0.12,245.83333333333334
1990-07-20,29.88,0.12,249.0
1990-07-23,29.0,0.12,241.66666666666669
1990-07-24,29.88,0.12,249.0
1990-07-25,30.13,0.12,251.08333333333334
1990-07-26,29.88,0.12,249.0
1990-07-27,30.38,0.12,253.16666666666666
1990-07-30,31.0,0.12,258.33333333333337
1990-07-31,31.5,0.12,262.5
1990-08-01,32.0,0.12,266.6666666666667
1990-08-02,33.38,0.12,278.1666666666667
1990-08-03,32.38,0.12,269.83333333333337
1990-08-06,33.13,0.12,276.08333333333337
1990-08-07,32.88,0.12,274.00000000000006
1990-08-08,32.25,0.12,268.75
1990-08-09,32.13,0.12,267.75000000000006
1990-08-10,32.88,0.12,274.00000000000006
1990-08-13,32.63,0.12,271.9166666666667
1990-08-14,32.75,0.12,272.9166666666667
1990-08-15,31.5,0.12,262.5
1990-08-16,31.13,0.12,259.4166666666667
1990-08-17,31.38,0.12,261.5
1990-08-20,31.88,0.12,265.6666666666667
1990-08-21,32.25,0.12,268.75
1990-08-22,31.0,0.12,258.33333333333337
1990-08-23,29.13,0.12,242.75
1990-08-24,30.0,0.12,250.0
1990-08-27,29.75,0.12,247.91666666666669
1990-08-28,30.0,0.12,250.0
1990-08-29,30.38,0.12,253.16666666666666
1990-08-30,29.75,0.12,247.91666666666669
1990-08-31,30.5,0.12,254.16666666666669
1990-09-04,31.88,0.12,265.6666666666667
1990-09-05,32.0,0.12,266.6666666666667
1990-09-06,31.88,0.12,265.6666666666667
1990-09-07,31.75,0.12,264.58333333333337
1990-09-10,31.13,0.12,259.4166666666667
1990-09-11,31.38,0.12,261.5
1990-09-12,31.63,0.12,263.5833333333333
1990-09-13,31.75,0.12,264.58333333333337
1990-09-14,32.5,0.12,270.83333333333337
1990-09-17,33.0,0.12,275.0
1990-09-18,32.5,0.12,270.83333333333337
1990-09-19,32.13,0.12,267.75000000000006
1990-09-20,31.38,0.12,261.5
1990-09-21,31.75,0.12,264.58333333333337
1990-09-24,31.75,0.12,264.58333333333337
1990-09-25,30.75,0.12,256.25
1990-09-26,29.5,0.12,245.83333333333334
1990-09-27,29.13,0.12,242.75
1990-09-28,29.0,0.12,241.66666666666669
1990-10-01,27.38,0.12,228.16666666666666
1990-10-02,28.0,0.12,233.33333333333334
1990-10-03,29.13,0.12,242.75
1990-10-04,29.38,0.12,244.83333333333334
1990-10-05,29.0,0.12,241.66666666666669
1990-10-08,29.0,0.12,241.66666666666669
1990-10-09,29.0,0.12,241.66666666666669
1990-10-10,27.88,0.12,232.33333333333334
1990-10-11,26.75,0.12,222.91666666666669
1990-10-12,27.13,0.12,226.08333333333334
1990-10-15,27.13,0.12,226.08333333333334
1990-10-16,26.88,0.12,224.0
1990-10-17,26.5,0.12,220.83333333333334
1990-10-18,26.38,0.12,219.83333333333334
1990-10-19,27.75,0.12,231.25
1990-10-22,28.13,0.12,234.41666666666666
1990-10-23,28.5,0.12,237.5
1990-10-24,28.88,0.12,240.66666666666666
1990-10-25,28.88,0.12,240.66666666666666
1990-10-26,28.75,0.12,239.58333333333334
1990-10-29,27.38,0.12,228.16666666666666
1990-10-30,27.25,0.12,227.08333333333334
1990-10-31,26.5,0.12,220.83333333333334
1990-11-01,27.0,0.12,225.0
1990-11-02,27.88,0.12,232.33333333333334
1990-11-05,28.0,0.12,233.33333333333334
1990-11-06,27.25,0.12,227.08333333333334
1990-11-07,26.5,0.12,220.83333333333334
1990-11-08,27.0,0.12,225.0
1990-11-09,27.63,0.12,230.25
1990-11-12,26.75,0.12,222.91666666666669
1990-11-13,26.38,0.12,219.83333333333334
1990-11-14,26.88,0.12,224.0
1990-11-15,26.25,0.12,218.75
1990-11-16,25.63,0.12,213.58333333333334
1990-11-19,25.13,0.12,209.41666666666666
1990-11-20,25.0,0.12,208.33333333333334
1990-11-21,25.25,0.12,210.41666666666669
1990-11-23,24.88,0.12,207.33333333333334
1990-11-26,25.63,0.12,213.58333333333334
1990-11-27,27.63,0.12,230.25
1990-11-28,27.25,0.12,227.08333333333334
1990-11-29,27.0,0.12,225.0
1990-11-30,27.5,0.12,229.16666666666669
1990-12-03,27.25,0.12,227.08333333333334
1990-12-04,27.13,0.12,226.08333333333334
1990-12-05,25.75,0.12,214.58333333333334
1990-12-06,26.25,0.12,218.75
1990-12-07,25.75,0.12,214.58333333333334
1990-12-10,26.38,0.12,219.83333333333334
1990-12-11,25.63,0.12,213.58333333333334
1990-12-12,25.38,0.12,211.5
1990-12-13,26.13,0.12,217.75
1990-12-14,26.25,0.12,218.75
1990-12-17,25.63,0.12,213.58333333333334
1990-12-18,25.25,0.12,210.41666666666669
1990-12-19,25.38,0.12,211.5
1990-12-20,24.88,0.12,207.33333333333334
1990-12-21,24.63,0.12,205.25
1990-12-24,24.63,0.12,205.25
1990-12-26,25.13,0.12,209.41666666666666
1990-12-27,24.5,0.12,204.16666666666669
1990-12-28,25.0,0.12,208.33333333333334
1990-12-31,25.63,0.12,213.58333333333334
1991-01-02,25.25,0.12,210.41666666666669
1991-01-03,24.75,0.12,206.25
1991-01-04,23.5,0.12,195.83333333333334
1991-01-07,23.13,0.12,192.75
1991-01-08,23.88,0.12,199.0
1991-01-09,22.75,0.12,189.58333333333334
1991-01-10,22.88,0.12,190.66666666666666
1991-01-11,21.63,0.12,180.25
1991-01-14,21.63,0.12,180.25
1991-01-15,22.88,0.12,190.66666666666666
1991-01-16,22.5,0.12,187.5
1991-01-17,23.13,0.12,192.75
1991-01-18,23.88,0.12,199.0
1991-01-21,23.38,0.12,194.83333333333334
1991-01-22,23.5,0.12,195.83333333333334
1991-01-23,24.0,0.12,200.0
1991-01-24,24.5,0.12,204.16666666666669
1991-01-25,24.75,0.12,206.25
1991-01-28,24.63,0.12,205.25
1991-01-29,24.25,0.12,202.08333333333334
1991-01-30,24.88,0.12,207.33333333333334
1991-01-31,24.88,0.12,207.33333333333334
1991-02-01,24.38,0.12,203.16666666666666
1991-02-04,24.88,0.12,207.33333333333334
1991-02-05,24.5,0.12,204.16666666666669
1991-02-06,26.5,0.12,220.83333333333334
1991-02-07,27.0,0.12,225.0
1991-02-08,27.5,0.12,229.16666666666669
1991-02-11,28.13,0.12,234.41666666666666
1991-02-12,27.38,0.12,228.16666666666666
1991-02-13,26.88,0.12,224.0
1991-02-14,26.25,0.12,218.75
1991-02-15,25.75,0.12,214.58333333333334
1991-02-19,26.0,0.12,216.66666666666669
1991-02-20,25.5,0.12,212.5
1991-02-21,25.38,0.12,211.5
1991-02-22,26.63,0.12,221.91666666666666
1991-02-25,28.38,0.12,236.5
1991-02-26,28.63,0.12,238.58333333333334
1991-02-27,29.88,0.12,249.0
1991-02-28,29.88,0.12,249.0
1991-03-01,29.0,0.12,241.66666666666669
1991-03-04,28.38,0.12,236.5
1991-03-05,28.63,0.12,238.58333333333334
1991-03-06,28.0,0.12,233.33333333333334
1991-03-07,28.25,0.12,235.41666666666669
1991-03-08,28.25,0.12,235.41666666666669
1991-03-11,27.25,0.12,227.08333333333334
1991-03-12,26.25,0.12,218.75
1991-03-13,26.75,0.12,222.91666666666669
1991-03-14,27.0,0.12,225.0
1991-03-15,27.25,0.12,227.08333333333334
1991-03-18,27.38,0.12,228.16666666666666
1991-03-19,28.0,0.12,233.33333333333334
1991-03-20,28.25,0.12,235.41666666666669
1991-03-21,27.5,0.12,229.16666666666669
1991-03-22,26.88,0.12,224.0
1991-03-25,27.63,0.12,230.25
1991-03-26,27.0,0.12,225.0
1991-03-27,26.88,0.12,224.0
1991-03-28,26.88,0.12,224.0
1991-04-01,26.13,0.12,217.75
1991-04-02,26.88,0.12,224.0
1991-04-03,26.13,0.12,217.75
1991-04-04,26.38,0.12,219.83333333333334
1991-04-05,27.0,0.12,225.0
1991-04-08,27.63,0.12,230.25
1991-04-09,26.75,0.12,222.91666666666669
1991-04-10,26.38,0.12,219.83333333333334
1991-04-11,26.13,0.12,217.75
1991-04-12,26.75,0.12,222.91666666666669
1991-04-15,26.63,0.12,221.91666666666666
1991-04-16,27.5,0.12,229.16666666666669
1991-04-17,27.25,0.12,227.08333333333334
1991-04-18,28.0,0.12,233.33333333333334
1991-04-19,29.0,0.12,241.66666666666669
1991-04-22,28.75,0.12,239.58333333333334
1991-04-23,28.75,0.12,239.58333333333334
1991-04-24,29.13,0.12,242.75
1991-04-25,29.63,0.12,246.91666666666666
1991-04-26,28.5,0.12,237.5
1991-04-29,27.88,0.12,232.33333333333334
1991-04-30,28.5,0.12,237.5
1991-05-01,29.25,0.12,243.75
1991-05-02,29.0,0.12,241.66666666666669
1991-05-03,28.75,0.12,239.58333333333334
1991-05-06,28.38,0.12,236.5
1991-05-07,28.63,0.12,238.58333333333334
1991-05-08,29.0,0.12,241.66666666666669
1991-05-09,30.0,0.12,250.0
1991-05-10,29.63,0.12,246.91666666666666
1991-05-13,29.25,0.12,243.75
1991-05-14,28.38,0.12,236.5
1991-05-15,28.13,0.12,234.41666666666666
1991-05-16,28.38,0.12,236.5
1991-05-17,28.25,0.12,235.41666666666669
1991-05-20,28.0,0.12,233.33333333333334
1991-05-21,27.88,0.12,232.33333333333334
1991-05-22,27.63,0.12,230.25
1991-05-23,26.88,0.12,224.0
1991-05-24,26.88,0.12,224.0
1991-05-28,27.0,0.12,225.0
1991-05-29,26.75,0.12,222.91666666666669
1991-05-30,27.13,0.12,226.08333333333334
1991-05-31,28.5,0.12,237.5
1991-06-03,28.75,0.12,239.58333333333334
1991-06-04,27.88,0.12,232.33333333333334
1991-06-05,26.88,0.12,224.0
1991-06-06,26.75,0.12,222.91666666666669
1991-06-07,26.5,0.12,220.83333333333334
1991-06-10,26.75,0.12,222.91666666666669
1991-06-11,26.88,0.12,224.0
1991-06-12,26.13,0.12,217.75
1991-06-13,26.0,0.12,216.66666666666669
1991-06-14,25.75,0.12,214.58333333333334
1991-06-17,25.75,0.12,214.58333333333334
1991-06-18,25.63,0.12,213.58333333333334
1991-06-19,25.25,0.12,210.41666666666669
1991-06-20,24.38,0.12,203.16666666666666
1991-06-21,24.63,0.12,205.25
1991-06-24,23.5,0.12,195.83333333333334
1991-06-25,23.25,0.12,193.75
1991-06-26,23.25,0.12,193.75
1991-06-27,23.88,0.12,199.0
1991-06-28,23.5,0.12,195.83333333333334
1991-07-01,23.38,0.12,194.83333333333334
1991-07-02,22.75,0.12,189.58333333333334
1991-07-03,22.88,0.12,190.66666666666666
1991-07-05,22.75,0.12,189.58333333333334
1991-07-08,23.25,0.12,193.75
1991-07-09,23.25,0.12,193.75
1991-07-10,23.0,0.12,191.66666666666669
1991-07-11,23.5,0.12,195.83333333333334
1991-07-12,24.75,0.12,206.25
1991-07-15,25.63,0.12,213.58333333333334
1991-07-16,25.75,0.12,214.58333333333334
1991-07-17,26.13,0.12,217.75
1991-07-18,27.13,0.12,226.08333333333334
1991-07-19,27.38,0.12,228.16666666666666
1991-07-22,26.75,0.12,222.91666666666669
1991-07-23,24.88,0.12,207.33333333333334
1991-07-24,24.75,0.12,206.25
1991-07-25,25.25,0.12,210.41666666666669
1991-07-26,24.88,0.12,207.33333333333334
1991-07-29,25.88,0.12,215.66666666666666
1991-07-30,26.25,0.12,218.75
1991-07-31,26.13,0.12,217.75
1991-08-01,26.0,0.12,216.66666666666669
1991-08-02,26.25,0.12,218.75
1991-08-05,26.0,0.12,216.66666666666669
1991-08-06,26.38,0.12,219.83333333333334
1991-08-07,26.25,0.12,218.75
1991-08-08,26.38,0.12,219.83333333333334
1991-08-09,25.63,0.12,213.58333333333334
1991-08-12,25.25,0.12,210.41666666666669
1991-08-13,24.5,0.12,204.16666666666669
1991-08-14,24.88,0.12,207.33333333333334
1991-08-15,24.5,0.12,204.16666666666669
1991-08-16,24.5,0.12,204.16666666666669
1991-08-19,23.88,0.12,199.0
1991-08-20,23.63,0.12,196.91666666666666
1991-08-21,24.63,0.12,205.25
1991-08-22,24.75,0.12,206.25
1991-08-23,24.75,0.12,206.25
1991-08-26,25.88,0.12,215.66666666666666
1991-08-27,26.5,0.12,220.83333333333334
1991-08-28,26.63,0.12,221.91666666666666
1991-08-29,26.5,0.12,220.83333333333334
1991-08-30,27.0,0.12,225.0
1991-09-03,26.75,0.12,222.91666666666669
1991-09-04,26.75,0.12,222.91666666666669
1991-09-05,26.75,0.12,222.91666666666669
1991-09-06,26.5,0.12,220.83333333333334
1991-09-09,25.63,0.12,213.58333333333334
1991-09-10,24.75,0.12,206.25
1991-09-11,25.0,0.12,208.33333333333334
1991-09-12,25.25,0.12,210.41666666666669
1991-09-13,24.25,0.12,202.08333333333334
1991-09-16,24.0,0.12,200.0
1991-09-17,24.13,0.12,201.08333333333334
1991-09-18,24.63,0.12,205.25
1991-09-19,24.38,0.12,203.16666666666666
1991-09-20,23.75,0.12,197.91666666666669
1991-09-23,23.75,0.12,197.91666666666669
1991-09-24,24.88,0.12,207.33333333333334
1991-09-25,24.5,0.12,204.16666666666669
1991-09-26,24.5,0.12,204.16666666666669
1991-09-27,24.5,0.12,204.16666666666669
1991-09-30,24.5,0.12,204.16666666666669
1991-10-01,23.38,0.12,194.83333333333334
1991-10-02,23.25,0.12,193.75
1991-10-03,23.25,0.12,193.75
1991-10-04,23.25,0.12,193.75
1991-10-07,23.5,0.12,195.83333333333334
1991-10-08,23.38,0.12,194.83333333333334
1991-10-09,23.5,0.12,195.83333333333334
1991-10-10,24.25,0.12,202.08333333333334
1991-10-11,24.38,0.12,203.16666666666666
1991-10-14,25.5,0.12,212.5
1991-10-15,25.0,0.12,208.33333333333334
1991-10-16,24.88,0.12,207.33333333333334
1991-10-17,25.25,0.12,210.41666666666669
1991-10-18,25.88,0.12,215.66666666666666
1991-10-21,26.0,0.12,216.66666666666669
1991-10-22,25.0,0.12,208.33333333333334
1991-10-23,25.5,0.12,212.5
1991-10-24,24.5,0.12,204.16666666666669
1991-10-25,25.0,0.12,208.33333333333334
1991-10-28,26.0,0.12,216.66666666666669
1991-10-29,25.88,0.12,215.66666666666666
1991-10-30,25.75,0.12,214.58333333333334
1991-10-31,25.88,0.12,215.66666666666666
1991-11-01,24.88,0.12,207.33333333333334
1991-11-04,24.75,0.12,206.25
1991-11-05,24.88,0.12,207.33333333333334
1991-11-06,24.38,0.12,203.16666666666666
1991-11-07,23.0,0.12,191.66666666666669
1991-11-08,22.88,0.12,190.66666666666666
1991-11-11,22.88,0.12,190.66666666666666
1991-11-12,22.5,0.12,187.5
1991-11-13,22.88,0.12,190.66666666666666
1991-11-14,22.0,0.12,183.33333333333334
1991-11-15,21.25,0.12,177.08333333333334
1991-11-18,21.25,0.12,177.08333333333334
1991-11-19,20.63,0.12,171.91666666666666
1991-11-20,20.38,0.12,169.83333333333334
1991-11-21,20.38,0.12,169.83333333333334
1991-11-22,20.13,0.12,167.75
1991-11-25,19.13,0.12,159.41666666666666
1991-11-26,18.75,0.12,156.25
1991-11-27,18.38,0.12,153.16666666666666
1991-11-29,18.75,0.12,156.25
1991-12-02,18.38,0.12,153.16666666666666
1991-12-03,18.63,0.12,155.25
1991-12-04,18.63,0.12,155.25
1991-12-05,18.38,0.12,153.16666666666666
1991-12-06,19.13,0.12,159.41666666666666
1991-12-09,19.38,0.12,161.5
1991-12-10,19.0,0.12,158.33333333333334
1991-12-11,18.38,0.12,153.16666666666666
1991-12-12,18.38,0.12,153.16666666666666
1991-12-13,18.75,0.12,156.25
1991-12-16,19.0,0.12,158.33333333333334
1991-12-17,19.25,0.12,160.41666666666669
1991-12-18,19.0,0.12,158.33333333333334
1991-12-19,18.88,0.12,157.33333333333334
1991-12-20,18.38,0.12,153.16666666666666
1991-12-23,18.75,0.12,156.25
1991-12-24,19.25,0.12,160.41666666666669
1991-12-26,19.0,0.12,158.33333333333334
1991-12-27,18.88,0.12,157.33333333333334
1991-12-30,19.5,0.12,162.5
1991-12-31,19.25,0.12,160.41666666666669
1992-01-02,20.38,0.12,169.83333333333334
1992-01-03,20.13,0.12,167.75
1992-01-06,20.5,0.12,170.83333333333334
1992-01-07,19.75,0.12,164.58333333333334
1992-01-08,19.0,0.12,158.33333333333334
1992-01-09,19.13,0.12,159.41666666666666
1992-01-10,19.13,0.12,159.41666666666666
1992-01-13,19.13,0.12,159.41666666666666
1992-01-14,20.0,0.12,166.66666666666669
1992-01-15,19.88,0.12,165.66666666666666
1992-01-16,20.38,0.12,169.83333333333334
1992-01-17,20.13,0.12,167.75
1992-01-20,20.75,0.12,172.91666666666669
1992-01-21,21.25,0.12,177.08333333333334
1992-01-22,21.0,0.12,175.0
1992-01-23,20.75,0.12,172.91666666666669
1992-01-24,20.38,0.12,169.83333333333334
1992-01-27,20.38,0.12,169.83333333333334
1992-01-28,20.0,0.12,166.66666666666669
