date,NTAP,NTAP_EPS,PE Ratio
2015-06-05,33.94,0.57,59.54385964912281
2015-06-08,33.16,0.57,58.175438596491226
2015-06-09,33.1,0.57,58.0701754385965
2015-06-10,33.54,0.57,58.8421052631579
2015-06-11,33.68,0.57,59.08771929824562
2015-06-12,33.48,0.43,77.86046511627906
2015-06-15,33.55,0.43,78.02325581395348
2015-06-16,33.55,0.43,78.02325581395348
2015-06-17,33.78,0.43,78.55813953488372
2015-06-18,33.77,0.43,78.53488372093024
2015-06-19,33.93,0.43,78.90697674418605
2015-06-22,34.39,0.43,79.97674418604652
2015-06-23,34.55,0.43,80.34883720930232
2015-06-24,33.18,0.43,77.16279069767442
2015-06-25,32.65,0.43,75.93023255813954
2015-06-26,32.36,0.43,75.25581395348837
2015-06-29,31.68,0.43,73.67441860465117
2015-06-30,31.56,0.43,73.3953488372093
2015-07-01,31.59,0.43,73.46511627906976
2015-07-02,31.5,0.43,73.25581395348837
2015-07-06,31.3,0.43,72.79069767441861
2015-07-07,31.6,0.43,73.48837209302326
2015-07-08,30.6,0.43,71.16279069767442
2015-07-09,30.35,0.43,70.58139534883722
2015-07-10,30.6,0.43,71.16279069767442
2015-07-13,30.91,0.43,71.88372093023256
2015-07-14,30.89,0.43,71.83720930232559
2015-07-15,31.14,0.43,72.4186046511628
2015-07-16,31.22,0.43,72.6046511627907
2015-07-17,31.14,0.43,72.4186046511628
2015-07-20,30.94,0.43,71.95348837209303
2015-07-21,30.89,0.43,71.83720930232559
2015-07-22,31.15,0.43,72.44186046511628
2015-07-23,31.4,0.43,73.02325581395348
2015-07-24,31.1,0.43,72.32558139534885
2015-07-27,30.8,0.43,71.62790697674419
2015-07-28,30.95,0.43,71.97674418604652
2015-07-29,30.96,0.43,72.0
2015-07-30,31.57,0.43,73.4186046511628
2015-07-31,31.15,0.43,72.44186046511628
2015-08-03,30.69,0.43,71.37209302325581
2015-08-04,30.58,0.43,71.11627906976744
2015-08-05,30.87,0.43,71.79069767441861
2015-08-06,30.69,0.43,71.37209302325581
2015-08-07,30.52,0.43,70.97674418604652
2015-08-10,31.5,0.43,73.25581395348837
2015-08-11,30.71,0.43,71.4186046511628
2015-08-12,30.99,0.43,72.06976744186046
2015-08-13,30.62,0.43,71.2093023255814
2015-08-14,30.75,0.43,71.51162790697674
2015-08-17,30.54,0.43,71.02325581395348
2015-08-18,30.28,0.43,70.4186046511628
2015-08-19,29.78,0.43,69.25581395348837
2015-08-20,30.78,0.43,71.58139534883722
2015-08-21,30.21,0.43,70.25581395348837
2015-08-24,29.87,0.43,69.46511627906978
2015-08-25,29.07,0.43,67.6046511627907
2015-08-26,30.58,0.43,71.11627906976744
2015-08-27,31.39,0.43,73.0
2015-08-28,31.62,0.43,73.53488372093024
2015-08-31,31.96,0.43,74.32558139534883
2015-09-01,30.96,0.43,72.0
2015-09-02,31.27,0.43,72.72093023255815
2015-09-03,31.19,0.43,72.53488372093024
2015-09-04,30.57,0.43,71.09302325581396
2015-09-08,31.49,-0.1,-314.9
2015-09-09,31.12,-0.1,-311.2
2015-09-10,31.36,-0.1,-313.59999999999997
2015-09-11,31.58,-0.1,-315.79999999999995
2015-09-14,31.14,-0.1,-311.4
2015-09-15,32.19,-0.1,-321.9
2015-09-16,32.36,-0.1,-323.59999999999997
2015-09-17,32.21,-0.1,-322.09999999999997
2015-09-18,31.36,-0.1,-313.59999999999997
2015-09-21,31.22,-0.1,-312.2
2015-09-22,30.07,-0.1,-300.7
2015-09-23,29.7,-0.1,-297.0
2015-09-24,29.49,-0.1,-294.9
2015-09-25,29.57,-0.1,-295.7
2015-09-28,29.1,-0.1,-291.0
2015-09-29,28.95,-0.1,-289.5
2015-09-30,29.6,-0.1,-296.0
2015-10-01,29.24,-0.1,-292.4
2015-10-02,29.93,-0.1,-299.29999999999995
2015-10-05,30.89,-0.1,-308.9
2015-10-06,31.33,-0.1,-313.29999999999995
2015-10-07,31.53,-0.1,-315.3
2015-10-08,32.27,-0.1,-322.7
2015-10-09,33.16,-0.1,-331.59999999999997
2015-10-12,33.37,-0.1,-333.69999999999993
2015-10-13,33.43,-0.1,-334.29999999999995
2015-10-14,33.88,-0.1,-338.8
2015-10-15,33.78,-0.1,-337.8
2015-10-16,33.82,-0.1,-338.2
2015-10-19,33.68,-0.1,-336.79999999999995
2015-10-20,33.72,-0.1,-337.2
2015-10-21,33.4,-0.1,-333.99999999999994
2015-10-22,34.38,-0.1,-343.8
2015-10-23,34.67,-0.1,-346.7
2015-10-26,33.15,-0.1,-331.49999999999994
2015-10-27,33.36,-0.1,-333.59999999999997
2015-10-28,34.06,-0.1,-340.6
2015-10-29,33.76,-0.1,-337.59999999999997
2015-10-30,34.0,-0.1,-340.0
2015-11-02,34.38,-0.1,-343.8
2015-11-03,34.49,-0.1,-344.9
2015-11-04,33.82,-0.1,-338.2
2015-11-05,34.2,-0.1,-342.0
2015-11-06,34.4,-0.1,-343.99999999999994
2015-11-09,34.14,-0.1,-341.4
2015-11-10,33.33,-0.1,-333.29999999999995
2015-11-11,32.43,-0.1,-324.29999999999995
2015-11-12,31.84,-0.1,-318.4
2015-11-13,31.31,-0.1,-313.09999999999997
2015-11-16,31.49,-0.1,-314.9
2015-11-17,31.3,-0.1,-313.0
2015-11-18,31.04,-0.1,-310.4
2015-11-19,30.97,-0.1,-309.7
2015-11-20,31.05,-0.1,-310.5
2015-11-23,31.01,-0.1,-310.1
2015-11-24,30.93,-0.1,-309.29999999999995
2015-11-25,30.76,-0.1,-307.6
2015-11-27,30.69,-0.1,-306.9
2015-11-30,30.66,-0.1,-306.59999999999997
2015-12-01,30.97,-0.1,-309.7
2015-12-02,30.93,0.38,81.39473684210526
2015-12-03,30.86,0.38,81.21052631578947
2015-12-04,31.28,0.38,82.31578947368422
2015-12-07,31.53,0.38,82.97368421052632
2015-12-08,31.08,0.38,81.78947368421052
2015-12-09,30.12,0.38,79.26315789473685
2015-12-10,30.19,0.38,79.44736842105263
2015-12-11,29.06,0.38,76.47368421052632
2015-12-14,28.67,0.38,75.44736842105263
2015-12-15,28.57,0.38,75.1842105263158
2015-12-16,28.94,0.38,76.15789473684211
2015-12-17,28.3,0.38,74.47368421052632
2015-12-18,27.6,0.38,72.63157894736842
2015-12-21,27.6,0.38,72.63157894736842
2015-12-22,26.23,0.38,69.02631578947368
2015-12-23,26.52,0.38,69.78947368421052
2015-12-24,26.52,0.38,69.78947368421052
2015-12-28,26.57,0.38,69.92105263157895
2015-12-29,26.88,0.38,70.73684210526315
2015-12-30,26.87,0.38,70.71052631578948
2015-12-31,26.53,0.38,69.81578947368422
2016-01-04,26.02,0.38,68.47368421052632
2016-01-05,25.4,0.38,66.84210526315789
2016-01-06,24.69,0.38,64.97368421052632
2016-01-07,23.37,0.38,61.5
2016-01-08,23.0,0.38,60.526315789473685
2016-01-11,22.98,0.38,60.473684210526315
2016-01-12,22.6,0.38,59.47368421052632
2016-01-13,22.52,0.38,59.26315789473684
2016-01-14,23.22,0.38,61.10526315789473
2016-01-15,22.25,0.38,58.55263157894737
2016-01-19,21.45,0.38,56.44736842105263
2016-01-20,21.35,0.38,56.184210526315795
2016-01-21,21.35,0.38,56.184210526315795
2016-01-22,21.51,0.38,56.60526315789474
2016-01-25,21.22,0.38,55.84210526315789
2016-01-26,22.03,0.38,57.973684210526315
2016-01-27,21.31,0.38,56.07894736842105
2016-01-28,21.48,0.38,56.526315789473685
2016-01-29,21.93,0.38,57.71052631578947
2016-02-01,21.86,0.38,57.526315789473685
2016-02-02,21.56,0.38,56.73684210526315
2016-02-03,22.2,0.38,58.421052631578945
2016-02-04,22.58,0.38,59.421052631578945
2016-02-05,22.64,0.38,59.578947368421055
2016-02-08,22.35,0.38,58.81578947368421
2016-02-09,22.04,0.38,58.0
2016-02-10,22.38,0.38,58.89473684210526
2016-02-11,21.73,0.38,57.18421052631579
2016-02-12,21.89,0.38,57.60526315789474
2016-02-16,23.09,0.38,60.76315789473684
2016-02-17,23.55,0.38,61.973684210526315
2016-02-18,23.93,0.38,62.973684210526315
2016-02-19,24.64,0.38,64.84210526315789
2016-02-22,24.97,0.38,65.71052631578947
2016-02-23,24.32,0.38,64.0
2016-02-24,24.99,0.38,65.76315789473684
2016-02-25,24.63,0.38,64.8157894736842
2016-02-26,25.12,0.38,66.10526315789474
2016-02-29,24.84,0.38,65.36842105263158
2016-03-01,25.54,0.38,67.21052631578947
2016-03-02,25.69,0.38,67.60526315789474
2016-03-03,26.07,0.38,68.60526315789474
2016-03-04,26.0,0.38,68.42105263157895
2016-03-07,26.87,0.52,51.67307692307692
2016-03-08,25.95,0.52,49.90384615384615
2016-03-09,26.17,0.52,50.32692307692308
2016-03-10,26.33,0.52,50.63461538461538
2016-03-11,27.06,0.52,52.03846153846153
2016-03-14,26.61,0.52,51.17307692307692
2016-03-15,25.83,0.52,49.67307692307692
2016-03-16,26.29,0.52,50.55769230769231
2016-03-17,26.66,0.52,51.26923076923077
2016-03-18,27.24,0.52,52.38461538461538
2016-03-21,26.79,0.52,51.51923076923077
2016-03-22,27.15,0.52,52.21153846153846
2016-03-23,26.38,0.52,50.730769230769226
2016-03-24,26.34,0.52,50.65384615384615
2016-03-28,26.48,0.52,50.92307692307692
2016-03-29,27.26,0.52,52.42307692307693
2016-03-30,26.66,0.52,51.26923076923077
2016-03-31,27.29,0.52,52.480769230769226
2016-04-01,26.97,0.52,51.86538461538461
2016-04-04,26.62,0.52,51.19230769230769
2016-04-05,26.63,0.52,51.21153846153846
2016-04-06,26.56,0.52,51.07692307692307
2016-04-07,25.72,0.52,49.46153846153846
2016-04-08,25.81,0.52,49.63461538461538
2016-04-11,26.12,0.52,50.23076923076923
2016-04-12,26.13,0.52,50.24999999999999
2016-04-13,26.7,0.52,51.34615384615384
2016-04-14,25.64,0.52,49.30769230769231
2016-04-15,25.12,0.52,48.30769230769231
2016-04-18,24.78,0.52,47.65384615384615
2016-04-19,24.44,0.52,47.0
2016-04-20,24.12,0.52,46.38461538461539
2016-04-21,24.11,0.52,46.36538461538461
2016-04-22,24.24,0.52,46.61538461538461
2016-04-25,24.52,0.52,47.15384615384615
2016-04-26,24.53,0.52,47.17307692307693
2016-04-27,24.73,0.52,47.55769230769231
2016-04-28,24.31,0.52,46.74999999999999
2016-04-29,23.64,0.52,45.46153846153846
2016-05-02,23.3,0.52,44.80769230769231
2016-05-03,23.0,0.52,44.230769230769226
2016-05-04,22.9,0.52,44.03846153846153
2016-05-05,22.82,0.52,43.88461538461539
2016-05-06,23.15,0.52,44.51923076923077
2016-05-09,23.01,0.52,44.25
2016-05-10,23.47,0.52,45.13461538461538
2016-05-11,23.33,0.52,44.86538461538461
2016-05-12,22.99,0.52,44.21153846153846
2016-05-13,23.04,0.52,44.30769230769231
2016-05-16,23.39,0.52,44.98076923076923
2016-05-17,23.59,0.52,45.36538461538461
2016-05-18,23.83,0.52,45.82692307692307
2016-05-19,23.4,0.52,44.99999999999999
2016-05-20,24.22,0.52,46.57692307692307
2016-05-23,24.69,0.52,47.48076923076923
2016-05-24,25.21,0.52,48.48076923076923
2016-05-25,25.52,0.52,49.07692307692307
2016-05-26,24.9,0.52,47.88461538461538
2016-05-27,25.31,0.52,48.67307692307692
2016-05-31,25.53,0.52,49.09615384615385
2016-06-01,25.07,0.52,48.21153846153846
2016-06-02,24.99,0.52,48.0576923076923
2016-06-03,24.94,0.52,47.96153846153846
2016-06-06,25.01,0.52,48.09615384615385
2016-06-07,25.04,0.52,48.15384615384615
2016-06-08,25.14,0.52,48.34615384615385
2016-06-09,24.9,0.52,47.88461538461538
2016-06-10,24.49,0.52,47.09615384615384
2016-06-13,24.36,0.52,46.84615384615385
2016-06-14,24.21,0.52,46.55769230769231
2016-06-15,24.43,0.52,46.980769230769226
2016-06-16,24.47,0.52,47.05769230769231
2016-06-17,24.86,0.52,47.80769230769231
2016-06-20,25.31,0.52,48.67307692307692
2016-06-21,25.32,0.52,48.69230769230769
2016-06-22,25.19,-0.02,-1259.5
2016-06-23,26.02,-0.02,-1301.0
2016-06-24,24.72,-0.02,-1236.0
2016-06-27,22.96,-0.02,-1148.0
2016-06-28,23.18,-0.02,-1159.0
2016-06-29,24.47,-0.02,-1223.5
2016-06-30,24.59,-0.02,-1229.5
2016-07-01,24.29,-0.02,-1214.5
2016-07-05,23.48,-0.02,-1174.0
2016-07-06,23.61,-0.02,-1180.5
2016-07-07,23.94,-0.02,-1197.0
2016-07-08,24.54,-0.02,-1227.0
2016-07-11,24.42,-0.02,-1221.0
2016-07-12,25.16,-0.02,-1258.0
2016-07-13,25.51,-0.02,-1275.5
2016-07-14,25.29,-0.02,-1264.5
2016-07-15,25.27,-0.02,-1263.5
2016-07-18,25.55,-0.02,-1277.5
2016-07-19,25.54,-0.02,-1277.0
2016-07-20,25.9,-0.02,-1295.0
2016-07-21,25.99,-0.02,-1299.5
2016-07-22,26.47,-0.02,-1323.5
2016-07-25,26.36,-0.02,-1318.0
2016-07-26,26.6,-0.02,-1330.0
2016-07-27,26.38,-0.02,-1319.0
2016-07-28,26.37,-0.02,-1318.5
2016-07-29,26.35,-0.02,-1317.5
2016-08-01,26.65,-0.02,-1332.5
2016-08-02,26.05,-0.02,-1302.5
2016-08-03,26.22,-0.02,-1311.0
2016-08-04,26.45,-0.02,-1322.5
2016-08-05,27.12,-0.02,-1356.0
2016-08-08,27.45,-0.02,-1372.5
2016-08-09,27.68,-0.02,-1384.0
2016-08-10,27.62,-0.02,-1381.0
2016-08-11,28.11,-0.02,-1405.5
2016-08-12,28.45,-0.02,-1422.5
2016-08-15,28.8,-0.02,-1440.0
2016-08-16,28.95,-0.02,-1447.5
2016-08-17,28.85,-0.02,-1442.5
2016-08-18,33.88,-0.02,-1694.0
2016-08-19,34.71,-0.02,-1735.5
2016-08-22,34.71,-0.02,-1735.5
2016-08-23,34.99,-0.02,-1749.5
2016-08-24,34.82,-0.02,-1741.0
2016-08-25,35.04,-0.02,-1752.0
2016-08-26,34.99,-0.02,-1749.5
2016-08-29,35.13,-0.02,-1756.5
2016-08-30,34.91,-0.02,-1745.4999999999998
2016-08-31,34.59,-0.02,-1729.5000000000002
2016-09-01,34.93,-0.02,-1746.5
2016-09-02,34.9,0.23,151.7391304347826
2016-09-06,35.07,0.23,152.47826086956522
2016-09-07,35.46,0.23,154.17391304347825
2016-09-08,35.06,0.23,152.43478260869566
2016-09-09,34.27,0.23,149.0
2016-09-12,35.13,0.23,152.73913043478262
2016-09-13,34.74,0.23,151.04347826086956
2016-09-14,34.58,0.23,150.3478260869565
2016-09-15,35.05,0.23,152.39130434782606
2016-09-16,34.81,0.23,151.34782608695653
2016-09-19,35.64,0.23,154.95652173913044
2016-09-20,34.98,0.23,152.0869565217391
2016-09-21,35.71,0.23,155.26086956521738
2016-09-22,35.96,0.23,156.34782608695653
2016-09-23,35.66,0.23,155.04347826086953
2016-09-26,35.18,0.23,152.95652173913044
2016-09-27,35.34,0.23,153.6521739130435
2016-09-28,35.15,0.23,152.82608695652172
2016-09-29,34.73,0.23,150.99999999999997
2016-09-30,35.82,0.23,155.7391304347826
2016-10-03,35.36,0.23,153.7391304347826
2016-10-04,34.85,0.23,151.52173913043478
2016-10-05,34.94,0.23,151.91304347826085
2016-10-06,34.79,0.23,151.26086956521738
2016-10-07,34.75,0.23,151.08695652173913
2016-10-10,34.69,0.23,150.82608695652172
2016-10-11,34.08,0.23,148.17391304347825
2016-10-12,33.86,0.23,147.2173913043478
2016-10-13,33.87,0.23,147.26086956521738
2016-10-14,33.53,0.23,145.7826086956522
2016-10-17,33.42,0.23,145.30434782608697
2016-10-18,33.65,0.23,146.30434782608694
2016-10-19,33.68,0.23,146.43478260869566
2016-10-20,33.87,0.23,147.26086956521738
2016-10-21,33.92,0.23,147.47826086956522
2016-10-24,34.04,0.23,148.0
2016-10-25,34.0,0.23,147.82608695652172
2016-10-26,34.0,0.23,147.82608695652172
2016-10-27,33.8,0.23,146.9565217391304
2016-10-28,33.76,0.23,146.78260869565216
2016-10-31,33.94,0.23,147.56521739130434
2016-11-01,33.09,0.23,143.8695652173913
2016-11-02,32.42,0.23,140.95652173913044
2016-11-03,32.45,0.23,141.08695652173913
2016-11-04,30.45,0.23,132.39130434782606
2016-11-07,32.11,0.23,139.6086956521739
2016-11-08,32.49,0.23,141.2608695652174
2016-11-09,33.19,0.23,144.30434782608694
2016-11-10,33.46,0.23,145.47826086956522
2016-11-11,33.86,0.23,147.2173913043478
2016-11-14,34.93,0.23,151.86956521739128
2016-11-15,34.87,0.23,151.6086956521739
2016-11-16,34.73,0.23,150.99999999999997
2016-11-17,36.9,0.23,160.43478260869563
2016-11-18,37.0,0.23,160.86956521739128
2016-11-21,37.12,0.23,161.39130434782606
2016-11-22,36.72,0.23,159.65217391304347
2016-11-23,36.35,0.23,158.04347826086956
2016-11-25,36.61,0.23,159.17391304347825
2016-11-28,36.43,0.23,158.39130434782606
2016-11-29,36.51,0.23,158.7391304347826
2016-11-30,36.56,0.23,158.95652173913044
2016-12-01,35.44,0.23,154.08695652173913
2016-12-02,35.96,0.39,92.2051282051282
2016-12-05,35.46,0.39,90.92307692307692
2016-12-06,35.97,0.39,92.23076923076923
2016-12-07,36.48,0.39,93.53846153846153
2016-12-08,36.3,0.39,93.07692307692307
2016-12-09,36.41,0.39,93.35897435897435
2016-12-12,35.85,0.39,91.92307692307692
2016-12-13,36.0,0.39,92.3076923076923
2016-12-14,36.19,0.39,92.79487179487178
2016-12-15,36.99,0.39,94.84615384615385
2016-12-16,36.45,0.39,93.46153846153847
2016-12-19,36.74,0.39,94.2051282051282
2016-12-20,36.83,0.39,94.43589743589743
2016-12-21,36.4,0.39,93.33333333333333
2016-12-22,36.22,0.39,92.87179487179486
2016-12-23,36.32,0.39,93.12820512820512
2016-12-27,36.61,0.39,93.87179487179486
2016-12-28,35.83,0.39,91.87179487179486
2016-12-29,35.68,0.39,91.48717948717949
2016-12-30,35.27,0.39,90.43589743589745
2017-01-03,35.57,0.39,91.2051282051282
2017-01-04,35.65,0.39,91.41025641025641
2017-01-05,35.36,0.39,90.66666666666666
2017-01-06,35.23,0.39,90.33333333333333
2017-01-09,35.23,0.39,90.33333333333333
2017-01-10,35.25,0.39,90.38461538461539
2017-01-11,35.65,0.39,91.41025641025641
2017-01-12,35.81,0.39,91.82051282051282
2017-01-13,35.93,0.39,92.12820512820512
2017-01-17,35.56,0.39,91.17948717948718
2017-01-18,35.99,0.39,92.28205128205128
2017-01-19,35.83,0.39,91.87179487179486
2017-01-20,36.37,0.39,93.25641025641025
2017-01-23,36.17,0.39,92.74358974358975
2017-01-24,37.52,0.39,96.2051282051282
2017-01-25,37.95,0.39,97.3076923076923
2017-01-26,37.6,0.39,96.41025641025641
2017-01-27,37.76,0.39,96.82051282051282
2017-01-30,38.07,0.39,97.61538461538461
2017-01-31,38.32,0.39,98.25641025641025
2017-02-01,38.05,0.39,97.56410256410255
2017-02-02,38.24,0.39,98.05128205128206
2017-02-03,38.28,0.39,98.15384615384616
2017-02-06,38.36,0.39,98.35897435897435
2017-02-07,38.83,0.39,99.56410256410255
2017-02-08,38.96,0.39,99.8974358974359
2017-02-09,39.31,0.39,100.7948717948718
2017-02-10,39.45,0.39,101.15384615384616
2017-02-13,39.58,0.39,101.48717948717947
2017-02-14,39.52,0.39,101.33333333333334
2017-02-15,38.93,0.39,99.82051282051282
2017-02-16,40.56,0.39,104.0
2017-02-17,40.17,0.39,103.0
2017-02-21,40.52,0.39,103.8974358974359
2017-02-22,40.7,0.39,104.35897435897436
2017-02-23,40.94,0.39,104.97435897435896
2017-02-24,40.95,0.39,105.0
2017-02-27,41.27,0.39,105.82051282051283
2017-02-28,41.83,0.53,78.92452830188678
2017-03-01,43.01,0.53,81.15094339622641
2017-03-02,42.26,0.53,79.73584905660377
2017-03-03,42.8,0.53,80.75471698113206
2017-03-06,42.57,0.53,80.32075471698113
2017-03-07,42.66,0.53,80.49056603773583
2017-03-08,42.15,0.53,79.52830188679245
2017-03-09,41.98,0.53,79.2075471698113
2017-03-10,42.15,0.53,79.52830188679245
2017-03-13,41.99,0.53,79.22641509433963
2017-03-14,42.03,0.53,79.30188679245283
2017-03-15,42.22,0.53,79.66037735849056
2017-03-16,42.2,0.53,79.62264150943396
2017-03-17,42.06,0.53,79.35849056603773
2017-03-20,41.95,0.53,79.15094339622641
2017-03-21,40.91,0.53,77.18867924528301
2017-03-22,40.98,0.53,77.32075471698113
2017-03-23,40.9,0.53,77.1698113207547
2017-03-24,40.88,0.53,77.13207547169812
2017-03-27,40.9,0.53,77.1698113207547
2017-03-28,41.15,0.53,77.64150943396226
2017-03-29,41.59,0.53,78.47169811320755
2017-03-30,41.9,0.53,79.0566037735849
2017-03-31,41.85,0.53,78.9622641509434
2017-04-03,41.65,0.53,78.58490566037734
2017-04-04,41.19,0.53,77.71698113207546
2017-04-05,40.9,0.53,77.1698113207547
2017-04-06,41.05,0.53,77.45283018867923
2017-04-07,40.8,0.53,76.98113207547169
2017-04-10,40.41,0.53,76.24528301886791
2017-04-11,40.54,0.53,76.49056603773585
2017-04-12,39.65,0.53,74.81132075471697
2017-04-13,39.49,0.53,74.50943396226415
2017-04-17,39.79,0.53,75.0754716981132
2017-04-18,39.73,0.53,74.96226415094338
2017-04-19,39.75,0.53,75.0
2017-04-20,40.31,0.53,76.05660377358491
2017-04-21,39.49,0.53,74.50943396226415
2017-04-24,39.94,0.53,75.35849056603773
2017-04-25,39.97,0.53,75.41509433962264
2017-04-26,39.63,0.53,74.77358490566039
2017-04-27,39.76,0.53,75.0188679245283
2017-04-28,39.85,0.53,75.18867924528301
2017-05-01,40.16,0.53,75.77358490566037
2017-05-02,40.13,0.53,75.71698113207547
2017-05-03,40.04,0.53,75.54716981132074
2017-05-04,39.77,0.53,75.0377358490566
2017-05-05,40.16,0.53,75.77358490566037
2017-05-08,40.13,0.53,75.71698113207547
2017-05-09,40.13,0.53,75.71698113207547
2017-05-10,40.43,0.53,76.28301886792453
2017-05-11,40.06,0.53,75.58490566037736
2017-05-12,39.74,0.53,74.98113207547169
2017-05-15,41.5,0.53,78.30188679245282
2017-05-16,41.62,0.53,78.52830188679245
2017-05-17,40.34,0.53,76.11320754716981
2017-05-18,40.15,0.53,75.75471698113206
2017-05-19,39.53,0.53,74.58490566037736
2017-05-22,39.98,0.53,75.43396226415094
2017-05-23,39.49,0.53,74.50943396226415
2017-05-24,39.56,0.53,74.64150943396227
2017-05-25,40.96,0.53,77.28301886792453
2017-05-26,40.24,0.53,75.9245283018868
2017-05-30,40.47,0.53,76.35849056603773
2017-05-31,40.49,0.53,76.39622641509433
2017-06-01,39.61,0.53,74.73584905660377
2017-06-02,39.41,0.53,74.35849056603773
2017-06-05,38.98,0.53,73.54716981132074
2017-06-06,38.7,0.53,73.01886792452831
2017-06-07,39.27,0.53,74.09433962264151
2017-06-08,40.01,0.53,75.49056603773585
2017-06-09,39.52,0.53,74.56603773584906
2017-06-12,38.86,0.53,73.32075471698113
2017-06-13,38.95,0.53,73.49056603773585
2017-06-14,38.1,0.53,71.88679245283019
2017-06-15,37.97,0.53,71.64150943396226
2017-06-16,37.98,0.53,71.66037735849055
2017-06-19,38.42,0.53,72.49056603773585
2017-06-20,38.26,0.7,54.65714285714286
2017-06-21,38.61,0.7,55.15714285714286
2017-06-22,39.11,0.7,55.871428571428574
2017-06-23,39.87,0.7,56.957142857142856
2017-06-26,40.29,0.7,57.55714285714286
2017-06-27,39.63,0.7,56.61428571428572
2017-06-28,40.41,0.7,57.72857142857143
2017-06-29,40.1,0.7,57.28571428571429
2017-06-30,40.05,0.7,57.214285714285715
2017-07-03,39.57,0.7,56.52857142857143
2017-07-05,39.66,0.7,56.65714285714286
2017-07-06,38.3,0.7,54.714285714285715
2017-07-07,38.64,0.7,55.2
2017-07-10,38.57,0.7,55.1
2017-07-11,39.07,0.7,55.81428571428572
2017-07-12,40.17,0.7,57.38571428571429
2017-07-13,41.38,0.7,59.11428571428572
2017-07-14,43.64,0.7,62.34285714285715
2017-07-17,43.62,0.7,62.31428571428572
2017-07-18,43.77,0.7,62.52857142857144
2017-07-19,44.16,0.7,63.08571428571428
2017-07-20,44.6,0.7,63.71428571428572
2017-07-21,44.76,0.7,63.94285714285714
2017-07-24,44.86,0.7,64.08571428571429
2017-07-25,44.76,0.7,63.94285714285714
2017-07-26,44.36,0.7,63.371428571428574
2017-07-27,44.01,0.7,62.871428571428574
2017-07-28,43.49,0.7,62.12857142857143
2017-07-31,43.42,0.7,62.02857142857143
2017-08-01,43.55,0.7,62.214285714285715
2017-08-02,43.41,0.7,62.01428571428571
2017-08-03,42.91,0.7,61.3
2017-08-04,42.74,0.7,61.057142857142864
2017-08-07,42.74,0.7,61.057142857142864
2017-08-08,42.68,0.7,60.971428571428575
2017-08-09,42.24,0.7,60.34285714285715
2017-08-10,41.28,0.7,58.971428571428575
2017-08-11,41.49,0.7,59.27142857142858
2017-08-14,42.03,0.7,60.04285714285715
2017-08-15,41.97,0.7,59.95714285714286
2017-08-16,42.41,0.7,60.58571428571428
2017-08-17,39.56,0.7,56.51428571428572
2017-08-18,39.35,0.7,56.21428571428572
2017-08-21,38.95,0.7,55.64285714285715
2017-08-22,38.7,0.7,55.28571428571429
2017-08-23,38.67,0.7,55.24285714285715
2017-08-24,38.81,0.7,55.44285714285715
2017-08-25,38.54,0.7,55.05714285714286
2017-08-28,38.34,0.7,54.77142857142858
2017-08-29,38.03,0.5,76.06
2017-08-30,38.22,0.5,76.44
2017-08-31,38.66,0.5,77.32
2017-09-01,38.65,0.5,77.3
2017-09-05,37.98,0.5,75.96
2017-09-06,38.85,0.5,77.7
2017-09-07,38.69,0.5,77.38
2017-09-08,38.63,0.5,77.26
2017-09-11,39.46,0.5,78.92
2017-09-12,39.93,0.5,79.86
2017-09-13,40.27,0.5,80.54
2017-09-14,40.65,0.5,81.3
2017-09-15,41.03,0.5,82.06
2017-09-18,40.63,0.5,81.26
2017-09-19,41.71,0.5,83.42
2017-09-20,41.7,0.5,83.4
2017-09-21,41.86,0.5,83.72
2017-09-22,42.55,0.5,85.1
2017-09-25,42.7,0.5,85.4
2017-09-26,43.76,0.5,87.52
2017-09-27,44.17,0.5,88.34
2017-09-28,43.84,0.5,87.68
2017-09-29,43.76,0.5,87.52
2017-10-02,44.0,0.5,88.0
2017-10-03,44.39,0.5,88.78
2017-10-04,44.46,0.5,88.92
2017-10-05,44.55,0.5,89.1
2017-10-06,44.43,0.5,88.86
2017-10-09,44.37,0.5,88.74
2017-10-10,43.66,0.5,87.32
2017-10-11,43.51,0.5,87.02
2017-10-12,43.42,0.5,86.84
2017-10-13,43.63,0.5,87.26
2017-10-16,43.72,0.5,87.44
2017-10-17,44.08,0.5,88.16
2017-10-18,44.62,0.5,89.24
2017-10-19,44.26,0.5,88.52
2017-10-20,44.56,0.5,89.12
2017-10-23,44.74,0.5,89.48
2017-10-24,44.82,0.5,89.64
2017-10-25,43.71,0.5,87.42
2017-10-26,44.42,0.5,88.84
2017-10-27,44.01,0.5,88.02
2017-10-30,43.52,0.5,87.04
2017-10-31,44.42,0.5,88.84
2017-11-01,44.53,0.5,89.06
2017-11-02,44.25,0.5,88.5
2017-11-03,44.24,0.5,88.48
2017-11-06,45.0,0.5,90.0
2017-11-07,44.65,0.5,89.3
2017-11-08,45.33,0.5,90.66
2017-11-09,46.3,0.5,92.6
2017-11-10,46.34,0.5,92.68
2017-11-13,46.0,0.5,92.0
2017-11-14,45.62,0.5,91.24
2017-11-15,45.82,0.5,91.64
2017-11-16,53.11,0.5,106.22
2017-11-17,52.95,0.5,105.9
2017-11-20,54.73,0.5,109.46
2017-11-21,55.08,0.5,110.16
2017-11-22,56.05,0.5,112.1
