date,TMO,TMO_EPS,PE Ratio
2015-10-08,125.85,1.28,98.3203125
2015-10-09,126.52,1.28,98.84375
2015-10-12,125.9,1.28,98.359375
2015-10-13,125.48,1.28,98.03125
2015-10-14,123.97,1.28,96.8515625
2015-10-15,125.47,1.28,98.0234375
2015-10-16,126.4,1.28,98.75
2015-10-19,129.03,1.28,100.8046875
2015-10-20,128.62,1.28,100.484375
2015-10-21,127.11,1.28,99.3046875
2015-10-22,124.0,1.28,96.875
2015-10-23,126.47,1.28,98.8046875
2015-10-26,127.03,1.28,99.2421875
2015-10-27,126.79,1.28,99.0546875
2015-10-28,129.25,1.28,100.9765625
2015-10-29,131.38,1.28,102.640625
2015-10-30,130.78,1.2,108.98333333333333
2015-11-02,134.54,1.2,112.11666666666666
2015-11-03,134.26,1.2,111.88333333333333
2015-11-04,135.25,1.2,112.70833333333334
2015-11-05,134.95,1.2,112.45833333333333
2015-11-06,134.3,1.2,111.91666666666669
2015-11-09,134.3,1.2,111.91666666666669
2015-11-10,136.03,1.2,113.35833333333333
2015-11-11,134.86,1.2,112.38333333333335
2015-11-12,132.44,1.2,110.36666666666667
2015-11-13,132.33,1.2,110.27500000000002
2015-11-16,135.54,1.2,112.95
2015-11-17,135.44,1.2,112.86666666666667
2015-11-18,137.73,1.2,114.77499999999999
2015-11-19,137.4,1.2,114.50000000000001
2015-11-20,137.84,1.2,114.86666666666667
2015-11-23,137.6,1.2,114.66666666666667
2015-11-24,137.96,1.2,114.96666666666668
2015-11-25,138.66,1.2,115.55
2015-11-27,139.96,1.2,116.63333333333334
2015-11-30,138.4,1.2,115.33333333333334
2015-12-01,138.35,1.2,115.29166666666667
2015-12-02,136.77,1.2,113.97500000000001
2015-12-03,132.57,1.2,110.475
2015-12-04,137.07,1.2,114.225
2015-12-07,135.53,1.2,112.94166666666668
2015-12-08,136.05,1.2,113.37500000000001
2015-12-09,134.39,1.2,111.99166666666666
2015-12-10,135.13,1.2,112.60833333333333
2015-12-11,134.2,1.2,111.83333333333333
2015-12-14,135.41,1.2,112.84166666666667
2015-12-15,137.49,1.2,114.57500000000002
2015-12-16,140.45,1.2,117.04166666666666
2015-12-17,138.16,1.2,115.13333333333334
2015-12-18,134.51,1.2,112.09166666666667
2015-12-21,137.55,1.2,114.62500000000001
2015-12-22,139.53,1.2,116.275
2015-12-23,141.02,1.2,117.51666666666668
2015-12-24,141.32,1.2,117.76666666666667
2015-12-28,140.7,1.2,117.25
2015-12-29,143.03,1.2,119.19166666666668
2015-12-30,142.86,1.2,119.05000000000001
2015-12-31,141.85,1.2,118.20833333333333
2016-01-04,138.75,1.2,115.625
2016-01-05,138.51,1.2,115.425
2016-01-06,137.45,1.2,114.54166666666666
2016-01-07,134.31,1.2,111.92500000000001
2016-01-08,134.16,1.2,111.8
2016-01-11,134.88,1.2,112.4
2016-01-12,136.97,1.2,114.14166666666667
2016-01-13,133.77,1.2,111.47500000000001
2016-01-14,135.79,1.2,113.15833333333333
2016-01-15,132.76,1.2,110.63333333333333
2016-01-19,134.91,1.2,112.425
2016-01-20,133.05,1.2,110.87500000000001
2016-01-21,131.68,1.2,109.73333333333335
2016-01-22,135.31,1.2,112.75833333333334
2016-01-25,134.73,1.2,112.27499999999999
2016-01-26,134.1,1.2,111.75
2016-01-27,135.83,1.2,113.19166666666668
2016-01-28,128.17,1.2,106.80833333333332
2016-01-29,132.06,1.2,110.05000000000001
2016-02-01,130.69,1.2,108.90833333333333
2016-02-02,126.89,1.2,105.74166666666667
2016-02-03,126.05,1.2,105.04166666666667
2016-02-04,127.8,1.2,106.5
2016-02-05,123.18,1.2,102.65
2016-02-08,121.94,1.2,101.61666666666667
2016-02-09,124.45,1.2,103.70833333333334
2016-02-10,125.46,1.2,104.55
2016-02-11,123.3,1.2,102.75
2016-02-12,126.48,1.2,105.4
2016-02-16,127.42,1.2,106.18333333333334
2016-02-17,130.7,1.2,108.91666666666666
2016-02-18,129.69,1.2,108.075
2016-02-19,130.16,1.2,108.46666666666667
2016-02-22,131.44,1.2,109.53333333333333
2016-02-23,129.74,1.2,108.11666666666667
2016-02-24,129.77,1.2,108.14166666666668
2016-02-25,130.57,1.51,86.47019867549669
2016-02-26,130.71,1.51,86.56291390728477
2016-02-29,129.19,1.51,85.55629139072848
2016-03-01,135.28,1.51,89.58940397350993
2016-03-02,138.12,1.51,91.47019867549669
2016-03-03,138.67,1.51,91.8344370860927
2016-03-04,140.3,1.51,92.91390728476821
2016-03-07,141.55,1.51,93.74172185430464
2016-03-08,139.08,1.51,92.10596026490067
2016-03-09,138.15,1.51,91.49006622516556
2016-03-10,137.96,1.51,91.36423841059603
2016-03-11,140.22,1.51,92.86092715231788
2016-03-14,139.77,1.51,92.56291390728478
2016-03-15,138.26,1.51,91.56291390728477
2016-03-16,139.08,1.51,92.10596026490067
2016-03-17,138.25,1.51,91.55629139072848
2016-03-18,140.0,1.51,92.71523178807946
2016-03-21,139.63,1.51,92.47019867549669
2016-03-22,138.85,1.51,91.95364238410596
2016-03-23,138.82,1.51,91.93377483443709
2016-03-24,139.02,1.51,92.06622516556293
2016-03-28,138.53,1.51,91.74172185430463
2016-03-29,140.15,1.51,92.81456953642385
2016-03-30,140.79,1.51,93.23841059602648
2016-03-31,141.59,1.51,93.76821192052981
2016-04-01,142.67,1.51,94.48344370860926
2016-04-04,144.05,1.51,95.39735099337749
2016-04-05,141.38,1.51,93.62913907284768
2016-04-06,145.11,1.51,96.09933774834438
2016-04-07,142.05,1.51,94.07284768211922
2016-04-08,142.21,1.51,94.17880794701988
2016-04-11,141.66,1.51,93.81456953642383
2016-04-12,142.43,1.51,94.32450331125828
2016-04-13,145.05,1.51,96.05960264900664
2016-04-14,144.62,1.51,95.7748344370861
2016-04-15,145.34,1.51,96.25165562913908
2016-04-18,146.47,1.51,97.0
2016-04-19,145.59,1.51,96.41721854304636
2016-04-20,146.44,1.51,96.98013245033113
2016-04-21,147.35,1.51,97.58278145695364
2016-04-22,146.85,1.51,97.25165562913907
2016-04-25,146.56,1.51,97.05960264900662
2016-04-26,145.61,1.51,96.43046357615894
2016-04-27,147.14,1.51,97.44370860927151
2016-04-28,145.32,1.51,96.23841059602648
2016-04-29,144.25,1.51,95.52980132450331
2016-05-02,146.5,1.51,97.01986754966887
2016-05-03,144.87,1.51,95.94039735099338
2016-05-04,144.55,1.51,95.72847682119206
2016-05-05,145.14,1.51,96.11920529801324
2016-05-06,146.97,1.02,144.08823529411765
2016-05-09,147.46,1.02,144.5686274509804
2016-05-10,148.83,1.02,145.91176470588238
2016-05-11,147.97,1.02,145.0686274509804
2016-05-12,148.92,1.02,145.99999999999997
2016-05-13,147.89,1.02,144.99019607843135
2016-05-16,150.24,1.02,147.29411764705884
2016-05-17,148.82,1.02,145.90196078431373
2016-05-18,150.11,1.02,147.16666666666669
2016-05-19,148.42,1.02,145.50980392156862
2016-05-20,148.85,1.02,145.9313725490196
2016-05-23,148.84,1.02,145.921568627451
2016-05-24,150.68,1.02,147.72549019607843
2016-05-25,151.16,1.02,148.19607843137254
2016-05-26,151.2,1.02,148.23529411764704
2016-05-27,152.13,1.02,149.1470588235294
2016-05-31,151.77,1.02,148.79411764705884
2016-06-01,153.06,1.02,150.05882352941177
2016-06-02,153.55,1.02,150.53921568627453
2016-06-03,152.87,1.02,149.87254901960785
2016-06-06,153.19,1.02,150.18627450980392
2016-06-07,152.69,1.02,149.69607843137254
2016-06-08,154.14,1.02,151.1176470588235
2016-06-09,154.15,1.02,151.12745098039215
2016-06-10,151.8,1.02,148.82352941176472
2016-06-13,150.52,1.02,147.5686274509804
2016-06-14,147.98,1.02,145.078431372549
2016-06-15,147.41,1.02,144.51960784313724
2016-06-16,147.23,1.02,144.34313725490196
2016-06-17,146.24,1.02,143.37254901960785
2016-06-20,148.37,1.02,145.4607843137255
2016-06-21,148.91,1.02,145.99019607843135
2016-06-22,149.85,1.02,146.91176470588235
2016-06-23,152.14,1.02,149.156862745098
2016-06-24,145.35,1.02,142.5
2016-06-27,140.93,1.02,138.16666666666666
2016-06-28,143.15,1.02,140.34313725490196
2016-06-29,145.16,1.02,142.31372549019608
2016-06-30,147.76,1.02,144.8627450980392
2016-07-01,149.23,1.02,146.30392156862743
2016-07-05,147.25,1.02,144.36274509803923
2016-07-06,149.11,1.02,146.18627450980392
2016-07-07,149.06,1.02,146.13725490196077
2016-07-08,152.69,1.02,149.69607843137254
2016-07-11,152.34,1.02,149.35294117647058
2016-07-12,154.38,1.02,151.35294117647058
2016-07-13,154.8,1.02,151.76470588235296
2016-07-14,157.73,1.02,154.63725490196077
2016-07-15,157.04,1.02,153.96078431372547
2016-07-18,157.05,1.02,153.97058823529412
2016-07-19,156.64,1.02,153.5686274509804
2016-07-20,157.69,1.02,154.59803921568627
2016-07-21,156.2,1.02,153.13725490196077
2016-07-22,156.89,1.02,153.81372549019605
2016-07-25,156.98,1.02,153.9019607843137
2016-07-26,158.89,1.02,155.77450980392155
2016-07-27,158.9,1.02,155.7843137254902
2016-07-28,158.82,1.02,155.70588235294116
2016-07-29,158.84,1.02,155.72549019607843
2016-08-01,159.56,1.02,156.4313725490196
2016-08-02,156.44,1.02,153.37254901960785
2016-08-03,156.0,1.02,152.94117647058823
2016-08-04,156.42,1.02,153.35294117647058
2016-08-05,157.51,1.31,120.23664122137403
2016-08-08,156.52,1.31,119.48091603053436
2016-08-09,156.68,1.31,119.6030534351145
2016-08-10,156.01,1.31,119.09160305343511
2016-08-11,157.46,1.31,120.19847328244275
2016-08-12,155.49,1.31,118.69465648854963
2016-08-15,155.97,1.31,119.06106870229007
2016-08-16,154.97,1.31,118.29770992366412
2016-08-17,154.67,1.31,118.06870229007632
2016-08-18,153.35,1.31,117.06106870229007
2016-08-19,153.58,1.31,117.23664122137406
2016-08-22,153.99,1.31,117.54961832061069
2016-08-23,154.55,1.31,117.97709923664122
2016-08-24,151.26,1.31,115.46564885496183
2016-08-25,151.35,1.31,115.53435114503816
2016-08-26,152.36,1.31,116.30534351145039
2016-08-29,153.51,1.31,117.18320610687022
2016-08-30,153.16,1.31,116.91603053435114
2016-08-31,152.19,1.31,116.17557251908396
2016-09-01,150.95,1.31,115.22900763358777
2016-09-02,151.18,1.31,115.40458015267176
2016-09-06,151.0,1.31,115.26717557251908
2016-09-07,150.5,1.31,114.8854961832061
2016-09-08,150.65,1.31,115.0
2016-09-09,143.68,1.31,109.6793893129771
2016-09-12,146.4,1.31,111.7557251908397
2016-09-13,145.15,1.31,110.80152671755725
2016-09-14,147.85,1.31,112.86259541984732
2016-09-15,150.0,1.31,114.50381679389312
2016-09-16,150.05,1.31,114.54198473282443
2016-09-19,150.0,1.31,114.50381679389312
2016-09-20,151.62,1.31,115.74045801526718
2016-09-21,155.42,1.31,118.64122137404578
2016-09-22,157.66,1.31,120.35114503816793
2016-09-23,157.66,1.31,120.35114503816793
2016-09-26,156.16,1.31,119.20610687022901
2016-09-27,158.88,1.31,121.2824427480916
2016-09-28,158.64,1.31,121.09923664122135
2016-09-29,156.06,1.31,119.1297709923664
2016-09-30,159.06,1.31,121.41984732824427
2016-10-03,159.12,1.31,121.46564885496183
2016-10-04,157.57,1.31,120.2824427480916
2016-10-05,158.28,1.31,120.82442748091603
2016-10-06,158.44,1.31,120.94656488549617
2016-10-07,158.21,1.31,120.77099236641222
2016-10-10,159.11,1.31,121.45801526717558
2016-10-11,154.9,1.31,118.2442748091603
2016-10-12,153.8,1.31,117.40458015267176
2016-10-13,152.03,1.31,116.05343511450381
2016-10-14,151.71,1.31,115.80916030534351
2016-10-17,150.78,1.31,115.09923664122137
2016-10-18,151.67,1.31,115.77862595419846
2016-10-19,151.8,1.31,115.87786259541986
2016-10-20,151.66,1.31,115.7709923664122
2016-10-21,150.66,1.31,115.00763358778626
2016-10-24,153.11,1.31,116.87786259541986
2016-10-25,147.97,1.31,112.95419847328243
2016-10-26,148.04,1.31,113.00763358778624
2016-10-27,149.22,1.31,113.90839694656488
2016-10-28,147.21,1.31,112.37404580152672
2016-10-31,147.03,1.31,112.23664122137404
2016-11-01,146.02,1.31,111.46564885496184
2016-11-02,145.8,1.31,111.29770992366413
2016-11-03,146.08,1.31,111.5114503816794
2016-11-04,146.57,1.2,122.14166666666667
2016-11-07,151.81,1.2,126.50833333333334
2016-11-08,152.56,1.2,127.13333333333334
2016-11-09,152.05,1.2,126.70833333333334
2016-11-10,154.35,1.2,128.625
2016-11-11,151.25,1.2,126.04166666666667
2016-11-14,148.02,1.2,123.35000000000001
2016-11-15,148.66,1.2,123.88333333333334
2016-11-16,149.49,1.2,124.57500000000002
2016-11-17,148.88,1.2,124.06666666666666
2016-11-18,145.81,1.2,121.50833333333334
2016-11-21,146.17,1.2,121.80833333333332
2016-11-22,143.0,1.2,119.16666666666667
2016-11-23,143.51,1.2,119.59166666666667
2016-11-25,144.18,1.2,120.15
2016-11-28,140.32,1.2,116.93333333333334
2016-11-29,141.27,1.2,117.72500000000001
2016-11-30,140.11,1.2,116.75833333333335
2016-12-01,139.63,1.2,116.35833333333333
2016-12-02,141.91,1.2,118.25833333333334
2016-12-05,141.38,1.2,117.81666666666666
2016-12-06,143.59,1.2,119.65833333333335
2016-12-07,141.85,1.2,118.20833333333333
2016-12-08,143.07,1.2,119.225
2016-12-09,145.41,1.2,121.175
2016-12-12,145.18,1.2,120.98333333333335
2016-12-13,145.9,1.2,121.58333333333334
2016-12-14,143.8,1.2,119.83333333333334
2016-12-15,143.5,1.2,119.58333333333334
2016-12-16,142.54,1.2,118.78333333333333
2016-12-19,141.25,1.2,117.70833333333334
2016-12-20,141.8,1.2,118.16666666666669
2016-12-21,140.77,1.2,117.30833333333335
2016-12-22,140.52,1.2,117.10000000000001
2016-12-23,141.84,1.2,118.2
2016-12-27,142.41,1.2,118.675
2016-12-28,141.22,1.2,117.68333333333334
2016-12-29,141.48,1.2,117.89999999999999
2016-12-30,141.1,1.2,117.58333333333333
2017-01-03,143.67,1.2,119.725
2017-01-04,145.16,1.2,120.96666666666667
2017-01-05,145.38,1.2,121.15
2017-01-06,147.27,1.2,122.72500000000001
2017-01-09,147.49,1.2,122.90833333333335
2017-01-10,147.78,1.2,123.15
2017-01-11,146.22,1.2,121.85000000000001
2017-01-12,145.97,1.2,121.64166666666667
2017-01-13,146.29,1.2,121.90833333333333
2017-01-17,145.05,1.2,120.87500000000001
2017-01-18,144.66,1.2,120.55
2017-01-19,144.32,1.2,120.26666666666667
2017-01-20,143.51,1.2,119.59166666666667
2017-01-23,142.79,1.2,118.99166666666666
2017-01-24,140.98,1.2,117.48333333333333
2017-01-25,142.43,1.2,118.69166666666668
2017-01-26,143.1,1.2,119.25
2017-01-27,145.45,1.2,121.20833333333333
2017-01-30,143.29,1.2,119.40833333333333
2017-01-31,152.39,1.2,126.99166666666666
2017-02-01,152.94,1.2,127.45
2017-02-02,151.67,1.2,126.39166666666667
2017-02-03,151.43,1.2,126.19166666666668
2017-02-06,152.08,1.2,126.73333333333335
2017-02-07,153.01,1.2,127.50833333333333
2017-02-08,153.5,1.2,127.91666666666667
2017-02-09,154.74,1.2,128.95000000000002
2017-02-10,154.89,1.2,129.075
2017-02-13,156.35,1.2,130.29166666666666
2017-02-14,157.28,1.2,131.06666666666666
2017-02-15,158.26,1.2,131.88333333333333
2017-02-16,157.71,1.2,131.425
2017-02-17,158.64,1.2,132.2
2017-02-21,158.63,1.2,132.19166666666666
2017-02-22,158.02,1.2,131.68333333333334
2017-02-23,158.73,1.2,132.275
2017-02-24,158.98,1.2,132.48333333333332
2017-02-27,158.48,1.2,132.06666666666666
2017-02-28,157.68,1.59,99.16981132075472
2017-03-01,159.82,1.59,100.51572327044025
2017-03-02,159.2,1.59,100.125786163522
2017-03-03,160.16,1.59,100.72955974842766
2017-03-06,157.71,1.59,99.18867924528301
2017-03-07,157.26,1.59,98.90566037735849
2017-03-08,157.5,1.59,99.0566037735849
2017-03-09,157.78,1.59,99.23270440251572
2017-03-10,159.33,1.59,100.20754716981132
2017-03-13,159.04,1.59,100.02515723270439
2017-03-14,158.34,1.59,99.58490566037736
2017-03-15,161.05,1.59,101.28930817610063
2017-03-16,158.02,1.59,99.38364779874215
2017-03-17,157.89,1.59,99.30188679245282
2017-03-20,156.74,1.59,98.57861635220127
2017-03-21,155.54,1.59,97.82389937106917
2017-03-22,155.33,1.59,97.69182389937107
2017-03-23,154.65,1.59,97.26415094339623
2017-03-24,154.04,1.59,96.88050314465409
2017-03-27,154.59,1.59,97.22641509433961
2017-03-28,154.64,1.59,97.25786163522011
2017-03-29,153.98,1.59,96.84276729559747
2017-03-30,153.91,1.59,96.79874213836477
2017-03-31,153.6,1.59,96.60377358490565
2017-04-03,154.58,1.59,97.22012578616352
2017-04-04,152.72,1.59,96.0503144654088
2017-04-05,152.76,1.59,96.07547169811319
2017-04-06,152.95,1.59,96.1949685534591
2017-04-07,153.11,1.59,96.29559748427674
2017-04-10,153.45,1.59,96.50943396226414
2017-04-11,152.87,1.59,96.14465408805032
2017-04-12,152.46,1.59,95.88679245283019
2017-04-13,152.18,1.59,95.71069182389937
2017-04-17,153.7,1.59,96.66666666666666
2017-04-18,153.27,1.59,96.39622641509435
2017-04-19,154.46,1.59,97.14465408805032
2017-04-20,155.36,1.59,97.71069182389938
2017-04-21,155.04,1.59,97.50943396226414
2017-04-24,157.34,1.59,98.95597484276729
2017-04-25,158.81,1.59,99.88050314465409
2017-04-26,168.01,1.59,105.66666666666666
2017-04-27,166.7,1.59,104.84276729559747
2017-04-28,165.33,1.59,103.9811320754717
2017-05-01,166.62,1.59,104.79245283018868
2017-05-02,167.25,1.59,105.18867924528301
2017-05-03,168.32,1.59,105.86163522012578
2017-05-04,170.12,1.59,106.99371069182389
2017-05-05,171.06,1.41,121.31914893617022
2017-05-08,170.39,1.41,120.84397163120568
2017-05-09,172.12,1.41,122.07092198581562
2017-05-10,170.97,1.41,121.25531914893618
2017-05-11,171.01,1.41,121.28368794326241
2017-05-12,171.52,1.41,121.645390070922
2017-05-15,172.26,1.41,122.17021276595744
2017-05-16,172.27,1.41,122.17730496453902
2017-05-17,170.97,1.41,121.25531914893618
2017-05-18,171.74,1.41,121.80141843971633
2017-05-19,171.53,1.41,121.65248226950355
2017-05-22,172.1,1.41,122.05673758865248
2017-05-23,171.83,1.41,121.86524822695037
2017-05-24,172.33,1.41,122.21985815602838
2017-05-25,172.9,1.41,122.62411347517731
2017-05-26,173.42,1.41,122.99290780141844
2017-05-30,173.25,1.41,122.87234042553192
2017-05-31,172.79,1.41,122.54609929078015
2017-06-01,174.82,1.41,123.98581560283688
2017-06-02,176.39,1.41,125.09929078014184
2017-06-05,176.44,1.41,125.13475177304966
2017-06-06,176.07,1.41,124.87234042553192
2017-06-07,176.34,1.41,125.06382978723406
2017-06-08,174.81,1.41,123.97872340425533
2017-06-09,174.93,1.41,124.06382978723406
2017-06-12,173.38,1.41,122.9645390070922
2017-06-13,174.93,1.41,124.06382978723406
2017-06-14,174.57,1.41,123.80851063829788
2017-06-15,174.13,1.41,123.49645390070923
2017-06-16,174.86,1.41,124.01418439716313
2017-06-19,176.25,1.41,125.0
2017-06-20,175.67,1.41,124.5886524822695
2017-06-21,175.6,1.41,124.53900709219859
2017-06-22,175.47,1.41,124.4468085106383
2017-06-23,174.44,1.41,123.71631205673759
2017-06-26,173.23,1.41,122.8581560283688
2017-06-27,173.7,1.41,123.19148936170212
2017-06-28,175.77,1.41,124.65957446808513
2017-06-29,173.89,1.41,123.32624113475177
2017-06-30,174.47,1.41,123.73758865248227
2017-07-03,174.41,1.41,123.69503546099291
2017-07-05,175.74,1.41,124.63829787234044
2017-07-06,175.04,1.41,124.1418439716312
2017-07-07,177.49,1.41,125.87943262411349
2017-07-10,177.67,1.41,126.00709219858156
2017-07-11,178.64,1.41,126.69503546099291
2017-07-12,180.2,1.41,127.80141843971631
2017-07-13,180.03,1.41,127.68085106382979
2017-07-14,180.95,1.41,128.33333333333334
2017-07-17,180.79,1.41,128.21985815602838
2017-07-18,179.35,1.41,127.19858156028369
2017-07-19,180.15,1.41,127.76595744680853
2017-07-20,181.55,1.41,128.75886524822695
2017-07-21,182.18,1.41,129.20567375886526
2017-07-24,182.16,1.41,129.19148936170214
2017-07-25,180.13,1.41,127.7517730496454
2017-07-26,175.06,1.41,124.15602836879434
2017-07-27,175.27,1.41,124.3049645390071
2017-07-28,175.97,1.41,124.80141843971631
2017-07-31,175.53,1.41,124.48936170212767
2017-08-01,175.47,1.41,124.4468085106383
2017-08-02,176.44,1.41,125.13475177304966
2017-08-03,175.74,1.41,124.63829787234044
2017-08-04,176.33,1.57,112.31210191082803
2017-08-07,177.35,1.57,112.96178343949043
2017-08-08,173.99,1.57,110.82165605095541
2017-08-09,173.26,1.57,110.35668789808916
2017-08-10,171.74,1.57,109.38853503184714
2017-08-11,173.23,1.57,110.33757961783438
2017-08-14,174.03,1.57,110.84713375796179
2017-08-15,173.56,1.57,110.54777070063695
2017-08-16,175.44,1.57,111.7452229299363
2017-08-17,172.89,1.57,110.12101910828024
2017-08-18,172.57,1.57,109.91719745222929
2017-08-21,174.01,1.57,110.83439490445859
2017-08-22,176.79,1.57,112.60509554140127
2017-08-23,175.81,1.57,111.98089171974522
2017-08-24,175.96,1.57,112.07643312101911
2017-08-25,177.22,1.57,112.87898089171973
2017-08-28,178.43,1.57,113.64968152866243
2017-08-29,180.52,1.57,114.98089171974523
2017-08-30,182.95,1.57,116.52866242038215
2017-08-31,187.14,1.57,119.19745222929934
2017-09-01,186.0,1.57,118.47133757961782
2017-09-05,186.02,1.57,118.48407643312102
2017-09-06,189.41,1.57,120.64331210191082
2017-09-07,190.59,1.57,121.39490445859872
2017-09-08,191.63,1.57,122.05732484076432
2017-09-11,193.57,1.57,123.29299363057324
2017-09-12,194.04,1.57,123.59235668789808
2017-09-13,191.47,1.57,121.95541401273884
2017-09-14,191.69,1.57,122.09554140127388
2017-09-15,190.63,1.57,121.42038216560509
2017-09-18,191.86,1.57,122.20382165605096
2017-09-19,189.62,1.57,120.77707006369427
2017-09-20,188.6,1.57,120.12738853503184
2017-09-21,187.91,1.57,119.68789808917197
2017-09-22,188.3,1.57,119.93630573248407
2017-09-25,187.32,1.57,119.31210191082802
2017-09-26,187.67,1.57,119.53503184713375
2017-09-27,188.47,1.57,120.04458598726114
2017-09-28,186.45,1.57,118.75796178343948
2017-09-29,189.2,1.57,120.50955414012738
2017-10-02,191.54,1.57,121.99999999999999
2017-10-03,190.33,1.57,121.22929936305732
2017-10-04,193.51,1.57,123.25477707006368
2017-10-05,193.43,1.57,123.20382165605095
2017-10-06,193.21,1.57,123.06369426751593
2017-10-09,193.26,1.57,123.09554140127388
2017-10-10,192.64,1.57,122.70063694267515
2017-10-11,193.46,1.57,123.22292993630573
2017-10-12,193.39,1.57,123.17834394904457
2017-10-13,192.42,1.57,122.56050955414011
2017-10-16,191.28,1.57,121.83439490445859
2017-10-17,188.77,1.57,120.23566878980891
2017-10-18,189.22,1.57,120.52229299363057
2017-10-19,192.44,1.57,122.5732484076433
2017-10-20,193.86,1.57,123.47770700636943
2017-10-23,194.37,1.57,123.80254777070064
2017-10-24,194.38,1.57,123.80891719745222
2017-10-25,199.67,1.57,127.17834394904457
2017-10-26,200.37,1.57,127.62420382165605
2017-10-27,192.42,1.57,122.56050955414011
2017-10-30,192.02,1.57,122.30573248407643
2017-10-31,193.83,1.57,123.45859872611466
2017-11-01,194.19,1.57,123.68789808917197
2017-11-02,191.28,1.57,121.83439490445859
2017-11-03,193.71,1.34,144.5597014925373
2017-11-06,193.53,1.34,144.42537313432834
2017-11-07,193.21,1.34,144.1865671641791
2017-11-08,193.86,1.34,144.67164179104478
2017-11-09,191.89,1.34,143.2014925373134
2017-11-10,186.18,1.34,138.94029850746267
2017-11-13,188.21,1.34,140.455223880597
2017-11-14,189.08,1.34,141.1044776119403
2017-11-15,188.51,1.34,140.67910447761193
2017-11-16,190.61,1.34,142.2462686567164
2017-11-17,190.17,1.34,141.9179104477612
2017-11-20,191.0,1.34,142.53731343283582
2017-11-21,192.93,1.34,143.97761194029852
2017-11-22,192.75,1.34,143.84328358208955
2017-11-24,193.51,1.34,144.410447761194
2017-11-27,193.92,1.34,144.71641791044775
2017-11-28,196.3,1.34,146.49253731343285
2017-11-29,192.62,1.34,143.7462686567164
2017-11-30,192.76,1.34,143.8507462686567
2017-12-01,192.2,1.34,143.43283582089552
2017-12-04,182.03,1.34,135.84328358208955
2017-12-05,182.45,1.34,136.15671641791045
2017-12-06,183.87,1.34,137.21641791044775
2017-12-07,185.63,1.34,138.52985074626864
2017-12-08,187.96,1.34,140.2686567164179
2017-12-11,189.49,1.34,141.41044776119404
2017-12-12,189.49,1.34,141.41044776119404
2017-12-13,191.47,1.34,142.88805970149252
2017-12-14,188.32,1.34,140.53731343283582
2017-12-15,192.27,1.34,143.48507462686567
2017-12-18,193.57,1.34,144.455223880597
2017-12-19,193.89,1.34,144.69402985074626
2017-12-20,192.29,1.34,143.49999999999997
2017-12-21,191.13,1.34,142.63432835820893
2017-12-22,190.42,1.34,142.10447761194027
2017-12-26,190.34,1.34,142.04477611940297
2017-12-27,191.17,1.34,142.6641791044776
2017-12-28,191.17,1.34,142.6641791044776
2017-12-29,189.88,1.34,141.7014925373134
2018-01-02,192.98,1.34,144.0149253731343
2018-01-03,196.52,1.34,146.65671641791045
2018-01-04,198.98,1.34,148.49253731343282
2018-01-05,202.39,1.34,151.0373134328358
2018-01-08,202.72,1.34,151.28358208955223
2018-01-09,206.1,1.34,153.8059701492537
2018-01-10,206.29,1.34,153.94776119402982
2018-01-11,208.66,1.34,155.71641791044775
2018-01-12,210.17,1.34,156.84328358208953
2018-01-16,208.01,1.34,155.23134328358208
2018-01-17,211.48,1.34,157.82089552238804
2018-01-18,212.41,1.34,158.5149253731343
2018-01-19,213.51,1.34,159.33582089552237
2018-01-22,215.32,1.34,160.68656716417908
2018-01-23,214.55,1.34,160.11194029850745
2018-01-24,215.32,1.34,160.68656716417908
2018-01-25,217.88,1.34,162.59701492537312
2018-01-26,219.78,1.34,164.01492537313433
2018-01-29,218.81,1.34,163.2910447761194
2018-01-30,214.62,1.34,160.1641791044776
2018-01-31,224.11,1.34,167.2462686567164
2018-02-01,222.36,1.34,165.9402985074627
2018-02-02,217.69,1.34,162.455223880597
2018-02-05,208.31,1.34,155.455223880597
2018-02-06,209.48,1.34,156.3283582089552
2018-02-07,207.55,1.34,154.88805970149252
2018-02-08,198.73,1.34,148.3059701492537
2018-02-09,200.18,1.34,149.38805970149252
2018-02-12,204.51,1.34,152.6194029850746
2018-02-13,203.5,1.34,151.86567164179104
2018-02-14,208.31,1.34,155.455223880597
2018-02-15,210.72,1.34,157.25373134328356
2018-02-16,210.61,1.34,157.17164179104478
2018-02-20,207.84,1.34,155.1044776119403
2018-02-21,209.79,1.34,156.5597014925373
2018-02-22,209.13,1.34,156.06716417910445
2018-02-23,211.71,1.34,157.99253731343282
2018-02-26,214.07,1.34,159.75373134328356
2018-02-27,210.68,1.34,157.22388059701493
2018-02-28,208.58,1.32,158.01515151515153
2018-03-01,205.21,1.32,155.46212121212122
2018-03-02,206.44,1.32,156.39393939393938
2018-03-05,206.76,1.32,156.63636363636363
2018-03-06,210.12,1.32,159.1818181818182
2018-03-07,212.16,1.32,160.72727272727272
2018-03-08,211.7,1.32,160.37878787878788
2018-03-09,217.89,1.32,165.0681818181818
2018-03-12,217.49,1.32,164.7651515151515
2018-03-13,215.12,1.32,162.96969696969697
2018-03-14,213.46,1.32,161.71212121212122
2018-03-15,212.45,1.32,160.9469696969697
2018-03-16,210.44,1.32,159.4242424242424
2018-03-19,211.72,1.32,160.39393939393938
2018-03-20,214.72,1.32,162.66666666666666
