date,ARE,ARE_EPS,PE Ratio
2007-08-15,87.96,0.0,inf
2007-08-16,89.68,0.0,inf
2007-08-17,90.34,0.0,inf
2007-08-20,91.74,0.0,inf
2007-08-21,92.45,0.0,inf
2007-08-22,92.64,0.0,inf
2007-08-23,92.42,0.0,inf
2007-08-24,93.33,0.0,inf
2007-08-27,91.47,0.0,inf
2007-08-28,89.24,0.0,inf
2007-08-29,90.9,0.0,inf
2007-08-30,92.0,0.0,inf
2007-08-31,93.33,0.0,inf
2007-09-04,94.69,0.0,inf
2007-09-05,91.85,0.0,inf
2007-09-06,91.79,0.0,inf
2007-09-07,89.09,0.0,inf
2007-09-10,88.16,0.0,inf
2007-09-11,89.89,0.0,inf
2007-09-12,90.94,0.0,inf
2007-09-13,93.33,0.0,inf
2007-09-14,94.88,0.0,inf
2007-09-17,94.27,0.0,inf
2007-09-18,97.61,0.0,inf
2007-09-19,99.89,0.0,inf
2007-09-20,96.16,0.0,inf
2007-09-21,95.63,0.0,inf
2007-09-24,95.85,0.0,inf
2007-09-25,94.2,0.0,inf
2007-09-26,96.08,0.0,inf
2007-09-27,96.04,0.0,inf
2007-09-28,96.26,0.0,inf
2007-10-01,97.13,0.0,inf
2007-10-02,98.39,0.0,inf
2007-10-03,98.6,0.0,inf
2007-10-04,101.55,0.0,inf
2007-10-05,105.68,0.0,inf
2007-10-08,104.88,0.0,inf
2007-10-09,105.05,0.0,inf
2007-10-10,105.35,0.0,inf
2007-10-11,104.99,0.0,inf
2007-10-12,104.23,0.0,inf
2007-10-15,103.07,0.0,inf
2007-10-16,101.49,0.0,inf
2007-10-17,101.88,0.0,inf
2007-10-18,102.92,0.0,inf
2007-10-19,100.25,0.0,inf
2007-10-22,100.23,0.0,inf
2007-10-23,100.62,0.0,inf
2007-10-24,99.12,0.0,inf
2007-10-25,98.8,0.0,inf
2007-10-26,100.0,0.0,inf
2007-10-29,98.75,0.0,inf
2007-10-30,100.81,0.0,inf
2007-10-31,103.14,0.0,inf
2007-11-01,97.71,0.0,inf
2007-11-02,97.9,0.0,inf
2007-11-05,97.84,0.0,inf
2007-11-06,100.85,0.0,inf
2007-11-07,96.56,0.0,inf
2007-11-08,97.83,0.0,inf
2007-11-09,96.6,1.77,54.57627118644067
2007-11-12,97.13,1.77,54.87570621468926
2007-11-13,99.0,1.77,55.932203389830505
2007-11-14,97.19,1.77,54.90960451977401
2007-11-15,96.96,1.77,54.77966101694915
2007-11-16,95.89,1.77,54.175141242937855
2007-11-19,94.0,1.77,53.10734463276836
2007-11-20,93.19,1.77,52.64971751412429
2007-11-21,93.47,1.77,52.80790960451977
2007-11-23,95.45,1.77,53.92655367231639
2007-11-26,90.26,1.77,50.994350282485875
2007-11-27,91.96,1.77,51.954802259887
2007-11-28,97.11,1.77,54.86440677966102
2007-11-29,96.69,1.77,54.62711864406779
2007-11-30,98.23,1.77,55.49717514124294
2007-12-03,99.2,1.77,56.045197740113
2007-12-04,97.36,1.77,55.005649717514125
2007-12-05,101.29,1.77,57.225988700564976
2007-12-06,104.36,1.77,58.96045197740113
2007-12-07,103.95,1.77,58.728813559322035
2007-12-10,106.2,1.77,60.0
2007-12-11,101.71,1.77,57.46327683615819
2007-12-12,103.31,1.77,58.36723163841808
2007-12-13,103.48,1.77,58.463276836158194
2007-12-14,101.26,1.77,57.2090395480226
2007-12-17,98.88,1.77,55.86440677966102
2007-12-18,100.86,1.77,56.983050847457626
2007-12-19,101.59,1.77,57.3954802259887
2007-12-20,101.06,1.77,57.09604519774011
2007-12-21,102.48,1.77,57.898305084745765
2007-12-24,106.19,1.77,59.994350282485875
2007-12-26,105.02,1.77,59.33333333333333
2007-12-27,102.91,1.77,58.14124293785311
2007-12-28,100.72,1.77,56.90395480225989
2007-12-31,101.67,1.77,57.440677966101696
2008-01-02,103.02,1.77,58.20338983050847
2008-01-03,99.22,1.77,56.05649717514124
2008-01-04,96.01,1.77,54.24293785310735
2008-01-07,95.72,1.77,54.07909604519774
2008-01-08,92.52,1.77,52.271186440677965
2008-01-09,94.52,1.77,53.40112994350282
2008-01-10,97.3,1.77,54.97175141242938
2008-01-11,97.71,1.77,55.20338983050847
2008-01-14,97.96,1.77,55.34463276836158
2008-01-15,94.22,1.77,53.23163841807909
2008-01-16,96.71,1.77,54.63841807909604
2008-01-17,95.0,1.77,53.67231638418079
2008-01-18,92.28,1.77,52.13559322033898
2008-01-22,94.47,1.77,53.3728813559322
2008-01-23,100.45,1.77,56.75141242937853
2008-01-24,98.68,1.77,55.75141242937853
2008-01-25,99.05,1.77,55.96045197740113
2008-01-28,103.35,1.77,58.389830508474574
2008-01-29,101.38,1.77,57.27683615819209
2008-01-30,96.92,1.77,54.75706214689266
2008-01-31,98.08,1.77,55.41242937853107
2008-02-01,100.53,1.77,56.79661016949152
2008-02-04,100.49,1.77,56.774011299435024
2008-02-05,98.01,1.77,55.37288135593221
2008-02-06,95.61,1.77,54.016949152542374
2008-02-07,98.69,1.77,55.75706214689265
2008-02-08,95.28,1.77,53.83050847457627
2008-02-11,95.0,1.77,53.67231638418079
2008-02-12,96.04,1.77,54.25988700564972
2008-02-13,96.74,1.77,54.655367231638415
2008-02-14,94.12,1.77,53.175141242937855
2008-02-15,94.89,1.77,53.610169491525426
2008-02-19,94.43,1.77,53.35028248587571
2008-02-20,95.34,1.77,53.86440677966102
2008-02-21,92.5,1.77,52.259887005649716
2008-02-22,94.07,1.77,53.146892655367225
2008-02-25,96.81,1.77,54.69491525423729
2008-02-26,96.11,1.77,54.29943502824859
2008-02-27,95.89,1.77,54.175141242937855
2008-02-28,94.03,1.77,53.12429378531073
2008-02-29,91.8,0.0,inf
2008-03-03,91.72,0.0,inf
2008-03-04,91.53,0.0,inf
2008-03-05,91.28,0.0,inf
2008-03-06,87.36,0.0,inf
2008-03-07,88.63,0.0,inf
2008-03-10,86.57,0.0,inf
2008-03-11,91.32,0.0,inf
2008-03-12,89.57,0.0,inf
2008-03-13,91.1,0.0,inf
2008-03-14,89.32,0.0,inf
2008-03-17,89.67,0.0,inf
2008-03-18,94.22,0.0,inf
2008-03-19,87.75,0.0,inf
2008-03-20,90.59,0.0,inf
2008-03-24,93.88,0.0,inf
2008-03-25,95.06,0.0,inf
2008-03-26,94.0,0.0,inf
2008-03-27,92.78,0.0,inf
2008-03-28,91.96,0.0,inf
2008-03-31,92.72,0.0,inf
2008-04-01,98.36,0.0,inf
2008-04-02,97.07,0.0,inf
2008-04-03,99.85,0.0,inf
2008-04-04,98.96,0.0,inf
2008-04-07,99.5,0.0,inf
2008-04-08,98.65,0.0,inf
2008-04-09,97.55,0.0,inf
2008-04-10,98.89,0.0,inf
2008-04-11,97.69,0.0,inf
2008-04-14,96.96,0.0,inf
2008-04-15,98.1,0.0,inf
2008-04-16,101.54,0.0,inf
2008-04-17,101.41,0.0,inf
2008-04-18,101.85,0.0,inf
2008-04-21,101.75,0.0,inf
2008-04-22,101.95,0.0,inf
2008-04-23,103.84,0.0,inf
2008-04-24,106.67,0.0,inf
2008-04-25,107.04,0.0,inf
2008-04-28,106.0,0.0,inf
2008-04-29,105.32,0.0,inf
2008-04-30,105.03,0.0,inf
2008-05-01,106.08,0.0,inf
2008-05-02,104.83,0.0,inf
2008-05-05,105.32,0.0,inf
2008-05-06,106.02,0.0,inf
2008-05-07,103.65,0.0,inf
2008-05-08,103.6,0.0,inf
2008-05-09,102.4,0.0,inf
2008-05-12,104.49,0.0,inf
2008-05-13,104.84,0.0,inf
2008-05-14,105.68,0.0,inf
2008-05-15,106.89,0.0,inf
2008-05-16,104.75,0.0,inf
2008-05-19,104.86,0.0,inf
2008-05-20,103.86,0.0,inf
2008-05-21,101.77,0.0,inf
2008-05-22,102.13,0.0,inf
2008-05-23,101.6,0.0,inf
2008-05-27,103.52,0.0,inf
2008-05-28,102.93,0.0,inf
2008-05-29,105.23,0.0,inf
2008-05-30,104.3,0.0,inf
2008-06-02,102.13,0.0,inf
2008-06-03,101.78,0.0,inf
2008-06-04,103.31,0.0,inf
2008-06-05,107.01,0.0,inf
2008-06-06,102.87,0.0,inf
2008-06-09,101.45,0.0,inf
2008-06-10,101.2,0.0,inf
2008-06-11,99.67,0.0,inf
2008-06-12,100.66,0.0,inf
2008-06-13,103.35,0.0,inf
2008-06-16,105.77,0.0,inf
2008-06-17,102.5,0.0,inf
2008-06-18,101.67,0.0,inf
2008-06-19,103.72,0.0,inf
2008-06-20,100.72,0.0,inf
2008-06-23,99.0,0.0,inf
2008-06-24,99.08,0.0,inf
2008-06-25,100.89,0.0,inf
2008-06-26,99.08,0.0,inf
2008-06-27,98.11,0.0,inf
2008-06-30,97.34,0.0,inf
2008-07-01,98.69,0.0,inf
2008-07-02,97.97,0.0,inf
2008-07-03,97.53,0.0,inf
2008-07-07,95.69,0.0,inf
2008-07-08,102.19,0.0,inf
2008-07-09,96.83,0.0,inf
2008-07-10,98.6,0.0,inf
2008-07-11,98.07,0.0,inf
2008-07-14,95.51,0.0,inf
2008-07-15,94.32,0.0,inf
2008-07-16,100.25,0.0,inf
2008-07-17,101.73,0.0,inf
2008-07-18,101.2,0.0,inf
2008-07-21,102.6,0.0,inf
2008-07-22,104.58,0.0,inf
2008-07-23,107.23,0.0,inf
2008-07-24,103.2,0.0,inf
2008-07-25,104.22,0.0,inf
2008-07-28,101.57,0.0,inf
2008-07-29,105.0,0.0,inf
2008-07-30,104.82,0.0,inf
2008-07-31,103.26,0.0,inf
2008-08-01,104.5,0.0,inf
2008-08-04,101.44,0.0,inf
2008-08-05,106.74,0.0,inf
2008-08-06,107.35,0.0,inf
2008-08-07,104.25,0.0,inf
2008-08-08,107.35,0.0,inf
2008-08-11,109.4,0.0,inf
2008-08-12,106.29,0.0,inf
2008-08-13,105.47,0.0,inf
2008-08-14,107.18,0.0,inf
2008-08-15,107.5,0.0,inf
2008-08-18,105.92,0.0,inf
2008-08-19,103.8,0.0,inf
2008-08-20,103.33,0.0,inf
2008-08-21,103.16,0.0,inf
2008-08-22,107.5,0.0,inf
2008-08-25,104.31,0.0,inf
2008-08-26,105.77,0.0,inf
2008-08-27,106.47,0.0,inf
2008-08-28,109.1,0.0,inf
2008-08-29,107.71,0.0,inf
2008-09-02,108.9,0.0,inf
2008-09-03,110.3,0.0,inf
2008-09-04,107.8,0.0,inf
2008-09-05,106.23,0.0,inf
2008-09-08,109.35,0.0,inf
2008-09-09,107.05,0.0,inf
2008-09-10,109.0,0.0,inf
2008-09-11,109.73,0.0,inf
2008-09-12,111.82,0.0,inf
2008-09-15,102.82,0.0,inf
2008-09-16,108.59,0.0,inf
2008-09-17,103.85,0.0,inf
2008-09-18,113.95,0.0,inf
2008-09-19,114.05,0.0,inf
2008-09-22,109.25,0.0,inf
2008-09-23,109.55,0.0,inf
2008-09-24,109.54,0.0,inf
2008-09-25,112.0,0.0,inf
2008-09-26,113.0,0.0,inf
2008-09-29,107.05,0.0,inf
2008-09-30,112.5,0.0,inf
2008-10-01,112.4,0.0,inf
2008-10-02,107.22,0.0,inf
2008-10-03,100.52,0.0,inf
2008-10-06,93.1,0.0,inf
2008-10-07,88.65,0.0,inf
2008-10-08,88.2,0.0,inf
2008-10-09,80.48,0.0,inf
2008-10-10,89.5,0.0,inf
2008-10-13,95.83,0.0,inf
2008-10-14,88.71,0.0,inf
2008-10-15,75.03,0.0,inf
2008-10-16,78.72,0.0,inf
2008-10-17,76.19,0.0,inf
2008-10-20,75.49,0.0,inf
2008-10-21,75.01,0.0,inf
2008-10-22,69.42,0.0,inf
2008-10-23,67.93,0.0,inf
2008-10-24,64.99,0.0,inf
2008-10-27,60.77,0.0,inf
2008-10-28,69.07,0.0,inf
2008-10-29,67.15,0.0,inf
2008-10-30,66.85,0.0,inf
2008-10-31,69.52,0.0,inf
2008-11-03,68.46,0.0,inf
2008-11-04,72.17,0.0,inf
2008-11-05,66.1,0.0,inf
2008-11-06,63.82,0.0,inf
2008-11-07,66.73,0.0,inf
2008-11-10,60.55,0.0,inf
2008-11-11,61.43,0.0,inf
2008-11-12,59.88,0.0,inf
2008-11-13,63.5,0.0,inf
2008-11-14,56.8,0.0,inf
2008-11-17,51.18,0.0,inf
2008-11-18,49.89,0.0,inf
2008-11-19,44.36,0.0,inf
2008-11-20,40.78,0.0,inf
2008-11-21,37.74,0.0,inf
2008-11-24,41.45,0.0,inf
2008-11-25,43.27,0.0,inf
2008-11-26,45.56,0.0,inf
2008-11-28,44.28,0.0,inf
2008-12-01,33.59,0.0,inf
2008-12-02,36.26,0.0,inf
2008-12-03,38.38,0.0,inf
2008-12-04,37.01,0.0,inf
2008-12-05,40.33,0.0,inf
2008-12-08,43.61,0.0,inf
2008-12-09,40.94,0.0,inf
2008-12-10,44.23,0.0,inf
2008-12-11,38.68,0.0,inf
2008-12-12,45.07,0.0,inf
2008-12-15,45.23,0.0,inf
2008-12-16,53.4,0.0,inf
2008-12-17,55.11,0.0,inf
2008-12-18,51.6,0.0,inf
2008-12-19,55.59,0.0,inf
2008-12-22,54.03,0.0,inf
2008-12-23,55.81,0.0,inf
2008-12-24,55.96,0.0,inf
2008-12-26,56.92,0.0,inf
2008-12-29,55.89,0.0,inf
2008-12-30,58.48,0.0,inf
2008-12-31,60.34,0.0,inf
2009-01-02,58.6,0.0,inf
2009-01-05,59.28,0.0,inf
2009-01-06,65.81,0.0,inf
2009-01-07,65.01,0.0,inf
2009-01-08,66.0,0.0,inf
2009-01-09,64.0,0.0,inf
2009-01-12,58.38,0.0,inf
2009-01-13,59.43,0.0,inf
2009-01-14,56.36,0.0,inf
2009-01-15,56.21,0.0,inf
2009-01-16,58.4,0.0,inf
2009-01-20,53.15,0.0,inf
2009-01-21,59.83,0.0,inf
2009-01-22,58.01,0.0,inf
2009-01-23,59.9,0.0,inf
2009-01-26,60.25,0.0,inf
2009-01-27,61.18,0.0,inf
2009-01-28,65.97,0.0,inf
2009-01-29,61.52,0.0,inf
2009-01-30,59.34,0.0,inf
2009-02-02,59.83,0.0,inf
2009-02-03,58.72,0.0,inf
2009-02-04,57.37,0.0,inf
2009-02-05,56.74,0.0,inf
2009-02-06,58.74,0.0,inf
2009-02-09,60.2,0.0,inf
2009-02-10,54.12,0.0,inf
2009-02-11,54.52,0.0,inf
2009-02-12,52.32,0.0,inf
2009-02-13,50.26,0.0,inf
2009-02-17,45.93,2.63,17.4638783269962
2009-02-18,45.94,2.63,17.46768060836502
2009-02-19,42.55,2.63,16.1787072243346
2009-02-20,45.05,2.63,17.129277566539923
2009-02-23,40.73,2.63,15.486692015209124
2009-02-24,44.44,2.63,16.897338403041825
2009-02-25,43.76,2.63,16.638783269961976
2009-02-26,40.82,2.63,15.520912547528518
2009-02-27,39.96,2.63,15.193916349809887
2009-03-02,36.2,2.63,13.76425855513308
2009-03-03,35.45,2.63,13.479087452471484
2009-03-04,35.91,2.63,13.653992395437262
2009-03-05,33.37,2.63,12.688212927756654
2009-03-06,32.83,2.63,12.482889733840304
2009-03-09,32.67,2.63,12.422053231939165
2009-03-10,37.8,2.63,14.372623574144486
2009-03-11,38.32,2.63,14.570342205323195
2009-03-12,41.24,2.63,15.680608365019014
2009-03-13,41.07,2.63,15.61596958174905
2009-03-16,37.95,2.63,14.429657794676809
2009-03-17,40.31,2.63,15.326996197718632
2009-03-18,41.77,2.63,15.882129277566541
2009-03-19,37.35,2.63,14.20152091254753
2009-03-20,32.82,2.63,12.479087452471484
2009-03-23,37.3,2.63,14.182509505703422
2009-03-24,35.04,2.63,13.32319391634981
2009-03-25,36.32,2.63,13.809885931558936
2009-03-26,37.56,2.63,14.281368821292777
2009-03-27,36.81,2.63,13.99619771863118
2009-03-30,34.02,2.63,12.93536121673004
2009-03-31,36.4,2.63,13.840304182509506
2009-04-01,36.33,2.63,13.813688212927756
2009-04-02,38.41,2.63,14.604562737642585
2009-04-03,41.76,2.63,15.87832699619772
2009-04-06,37.2,2.63,14.14448669201521
2009-04-07,33.71,2.63,12.817490494296578
2009-04-08,34.01,2.63,12.931558935361217
2009-04-09,38.18,2.63,14.517110266159696
2009-04-13,39.46,2.63,15.003802281368822
2009-04-14,37.08,2.63,14.098859315589353
2009-04-15,39.36,2.63,14.965779467680608
2009-04-16,41.32,2.63,15.711026615969583
2009-04-17,42.73,2.63,16.247148288973385
2009-04-20,39.52,2.63,15.026615969581751
2009-04-21,36.0,2.63,13.688212927756654
2009-04-22,32.42,2.63,12.326996197718632
2009-04-23,34.42,2.63,13.08745247148289
2009-04-24,36.75,2.63,13.973384030418252
2009-04-27,35.46,2.63,13.482889733840304
2009-04-28,35.6,2.63,13.536121673003803
2009-04-29,36.92,2.63,14.038022813688213
2009-04-30,36.48,2.63,13.870722433460076
2009-05-01,34.59,2.63,13.152091254752854
2009-05-04,38.09,2.63,14.482889733840306
2009-05-05,36.74,2.63,13.96958174904943
2009-05-06,37.95,2.63,14.429657794676809
2009-05-07,34.62,2.63,13.163498098859316
2009-05-08,36.79,2.63,13.988593155893536
2009-05-11,34.84,0.0,inf
2009-05-12,33.61,0.0,inf
2009-05-13,30.71,0.0,inf
2009-05-14,32.11,0.0,inf
2009-05-15,31.58,0.0,inf
2009-05-18,34.22,0.0,inf
2009-05-19,34.17,0.0,inf
2009-05-20,34.29,0.0,inf
2009-05-21,33.82,0.0,inf
2009-05-22,32.06,0.0,inf
2009-05-26,35.19,0.0,inf
2009-05-27,34.5,0.0,inf
2009-05-28,34.58,0.0,inf
2009-05-29,35.9,0.0,inf
2009-06-01,37.74,0.0,inf
2009-06-02,37.57,0.0,inf
2009-06-03,38.16,0.0,inf
2009-06-04,39.98,0.0,inf
2009-06-05,40.4,0.0,inf
2009-06-08,40.11,0.0,inf
2009-06-09,39.66,0.0,inf
2009-06-10,38.6,0.0,inf
2009-06-11,38.77,0.0,inf
2009-06-12,39.44,0.0,inf
2009-06-15,36.98,0.0,inf
2009-06-16,36.2,0.0,inf
2009-06-17,35.72,0.0,inf
2009-06-18,35.55,0.0,inf
2009-06-19,35.74,0.0,inf
2009-06-22,33.36,0.0,inf
2009-06-23,34.04,0.0,inf
2009-06-24,34.68,0.0,inf
2009-06-25,34.52,0.0,inf
2009-06-26,35.18,0.0,inf
2009-06-29,35.68,0.0,inf
2009-06-30,35.79,0.0,inf
2009-07-01,36.05,0.0,inf
2009-07-02,33.37,0.0,inf
2009-07-06,34.56,0.0,inf
2009-07-07,32.74,0.0,inf
2009-07-08,32.09,0.0,inf
2009-07-09,32.14,0.0,inf
2009-07-10,31.11,0.0,inf
2009-07-13,32.43,0.0,inf
2009-07-14,33.0,0.0,inf
2009-07-15,34.2,0.0,inf
2009-07-16,34.46,0.0,inf
2009-07-17,34.25,0.0,inf
2009-07-20,35.7,0.0,inf
2009-07-21,35.57,0.0,inf
2009-07-22,38.31,0.0,inf
2009-07-23,39.43,0.0,inf
2009-07-24,39.24,0.0,inf
2009-07-27,39.49,0.0,inf
2009-07-28,39.75,0.0,inf
2009-07-29,37.58,0.0,inf
2009-07-30,38.29,0.0,inf
2009-07-31,38.11,0.0,inf
2009-08-03,39.74,0.0,inf
2009-08-04,43.9,0.0,inf
2009-08-05,46.18,0.0,inf
2009-08-06,47.64,0.0,inf
2009-08-07,50.42,0.0,inf
2009-08-10,49.67,1.77,28.062146892655367
2009-08-11,48.79,1.77,27.56497175141243
2009-08-12,49.05,1.77,27.71186440677966
2009-08-13,49.87,1.77,28.17514124293785
2009-08-14,50.39,1.77,28.468926553672315
2009-08-17,47.06,1.77,26.587570621468927
2009-08-18,47.18,1.77,26.65536723163842
2009-08-19,46.7,1.77,26.384180790960453
2009-08-20,49.97,1.77,28.231638418079093
2009-08-21,51.39,1.77,29.033898305084747
2009-08-24,50.69,1.77,28.638418079096045
2009-08-25,52.15,1.77,29.46327683615819
2009-08-26,52.45,1.77,29.632768361581924
2009-08-27,54.02,1.77,30.519774011299436
2009-08-28,55.54,1.77,31.378531073446325
2009-08-31,55.71,1.77,31.47457627118644
2009-09-01,52.0,1.77,29.37853107344633
2009-09-02,49.74,1.77,28.10169491525424
2009-09-03,50.28,1.77,28.406779661016948
2009-09-04,50.61,1.77,28.593220338983052
2009-09-08,52.0,1.77,29.37853107344633
2009-09-09,52.87,1.77,29.87005649717514
2009-09-10,54.48,1.77,30.779661016949152
2009-09-11,55.29,1.77,31.237288135593218
2009-09-14,57.81,1.77,32.66101694915255
2009-09-15,57.86,1.77,32.68926553672316
2009-09-16,60.35,1.77,34.09604519774011
2009-09-17,59.35,1.77,33.53107344632768
2009-09-18,59.86,1.77,33.81920903954802
2009-09-21,58.57,1.77,33.090395480225986
2009-09-22,60.15,1.77,33.983050847457626
2009-09-23,56.73,1.77,32.050847457627114
2009-09-24,53.29,1.77,30.10734463276836
2009-09-25,53.91,1.77,30.457627118644066
2009-09-28,55.54,1.77,31.378531073446325
2009-09-29,55.32,1.77,31.25423728813559
2009-09-30,54.35,1.77,30.706214689265536
2009-10-01,52.9,1.77,29.887005649717512
2009-10-02,51.8,1.77,29.26553672316384
2009-10-05,52.92,1.77,29.898305084745765
2009-10-06,52.83,1.77,29.847457627118644
2009-10-07,53.14,1.77,30.0225988700565
2009-10-08,53.9,1.77,30.45197740112994
2009-10-09,53.87,1.77,30.435028248587567
2009-10-12,53.38,1.77,30.15819209039548
2009-10-13,52.6,1.77,29.717514124293785
2009-10-14,54.27,1.77,30.661016949152543
2009-10-15,53.95,1.77,30.480225988700568
2009-10-16,53.64,1.77,30.305084745762713
2009-10-19,54.73,1.77,30.92090395480226
2009-10-20,54.0,1.77,30.508474576271187
2009-10-21,53.43,1.77,30.1864406779661
2009-10-22,55.03,1.77,31.09039548022599
2009-10-23,54.43,1.77,30.75141242937853
2009-10-26,55.21,1.77,31.192090395480225
2009-10-27,54.78,1.77,30.949152542372882
2009-10-28,52.83,1.77,29.847457627118644
2009-10-29,55.17,1.77,31.16949152542373
2009-10-30,54.17,1.77,30.6045197740113
2009-11-02,53.83,1.77,30.412429378531073
2009-11-03,54.59,1.77,30.841807909604523
2009-11-04,54.35,1.77,30.706214689265536
2009-11-05,56.53,1.77,31.937853107344633
2009-11-06,56.37,0.0,inf
2009-11-09,59.91,0.0,inf
2009-11-10,60.74,0.0,inf
2009-11-11,59.9,0.0,inf
2009-11-12,58.81,0.0,inf
2009-11-13,59.27,0.0,inf
2009-11-16,60.66,0.0,inf
2009-11-17,59.32,0.0,inf
2009-11-18,59.97,0.0,inf
2009-11-19,58.23,0.0,inf
2009-11-20,57.4,0.0,inf
2009-11-23,57.49,0.0,inf
2009-11-24,57.1,0.0,inf
2009-11-25,56.97,0.0,inf
2009-11-27,55.25,0.0,inf
2009-11-30,56.37,0.0,inf
2009-12-01,57.41,0.0,inf
2009-12-02,58.29,0.0,inf
2009-12-03,58.11,0.0,inf
2009-12-04,60.51,0.0,inf
2009-12-07,58.58,0.0,inf
2009-12-08,58.62,0.0,inf
2009-12-09,58.31,0.0,inf
2009-12-10,58.1,0.0,inf
2009-12-11,58.14,0.0,inf
2009-12-14,59.94,0.0,inf
2009-12-15,60.0,0.0,inf
2009-12-16,61.82,0.0,inf
2009-12-17,62.34,0.0,inf
2009-12-18,63.22,0.0,inf
2009-12-21,63.61,0.0,inf
2009-12-22,64.17,0.0,inf
2009-12-23,64.78,0.0,inf
2009-12-24,66.59,0.0,inf
2009-12-28,66.98,0.0,inf
2009-12-29,65.81,0.0,inf
2009-12-30,65.25,0.0,inf
2009-12-31,64.29,0.0,inf
2010-01-04,63.55,0.0,inf
2010-01-05,62.88,0.0,inf
2010-01-06,62.55,0.0,inf
2010-01-07,63.13,0.0,inf
2010-01-08,62.92,0.0,inf
2010-01-11,63.25,0.0,inf
2010-01-12,63.34,0.0,inf
2010-01-13,63.51,0.0,inf
2010-01-14,63.49,0.0,inf
2010-01-15,62.71,0.0,inf
2010-01-19,63.45,0.0,inf
2010-01-20,63.99,0.0,inf
2010-01-21,62.3,0.0,inf
2010-01-22,61.88,0.0,inf
2010-01-25,62.05,0.0,inf
2010-01-26,60.86,0.0,inf
2010-01-27,60.87,0.0,inf
2010-01-28,60.26,0.0,inf
2010-01-29,59.73,0.0,inf
2010-02-01,60.72,0.0,inf
2010-02-02,61.5,0.0,inf
2010-02-03,61.36,0.0,inf
2010-02-04,58.67,0.0,inf
2010-02-05,59.28,0.0,inf
2010-02-08,57.37,0.0,inf
2010-02-09,57.25,0.0,inf
2010-02-10,57.34,0.0,inf
2010-02-11,56.89,0.0,inf
2010-02-12,58.38,0.0,inf
2010-02-16,61.2,0.0,inf
2010-02-17,61.07,0.0,inf
2010-02-18,61.69,0.0,inf
2010-02-19,61.59,0.0,inf
2010-02-22,61.35,0.0,inf
2010-02-23,61.76,0.0,inf
2010-02-24,61.68,0.0,inf
2010-02-25,62.0,0.0,inf
2010-02-26,61.62,0.0,inf
2010-03-01,61.9,0.0,inf
2010-03-02,62.4,0.0,inf
2010-03-03,62.43,0.0,inf
2010-03-04,62.19,0.0,inf
2010-03-05,63.28,0.0,inf
2010-03-08,64.47,0.0,inf
2010-03-09,64.62,0.0,inf
2010-03-10,64.82,0.0,inf
2010-03-11,64.9,0.0,inf
2010-03-12,65.01,0.0,inf
2010-03-15,65.26,0.0,inf
2010-03-16,66.92,0.0,inf
2010-03-17,67.34,0.0,inf
2010-03-18,67.45,0.0,inf
2010-03-19,66.59,0.0,inf
2010-03-22,67.5,0.0,inf
2010-03-23,66.99,0.0,inf
2010-03-24,67.4,0.0,inf
2010-03-25,67.87,0.0,inf
2010-03-26,68.23,0.0,inf
2010-03-29,68.6,0.0,inf
2010-03-30,68.17,0.0,inf
2010-03-31,67.6,0.0,inf
2010-04-01,68.03,0.0,inf
2010-04-05,69.77,0.0,inf
2010-04-06,71.84,0.0,inf
2010-04-07,71.02,0.0,inf
2010-04-08,71.2,0.0,inf
2010-04-09,72.56,0.0,inf
2010-04-12,71.5,0.0,inf
2010-04-13,72.76,0.0,inf
2010-04-14,71.85,0.0,inf
2010-04-15,70.24,0.0,inf
2010-04-16,69.4,0.0,inf
2010-04-19,69.53,0.0,inf
2010-04-20,70.59,0.0,inf
2010-04-21,70.55,0.0,inf
2010-04-22,70.96,0.0,inf
2010-04-23,74.19,0.0,inf
2010-04-26,74.6,0.0,inf
2010-04-27,72.16,0.0,inf
2010-04-28,72.02,0.0,inf
2010-04-29,73.91,0.0,inf
2010-04-30,70.81,0.0,inf
2010-05-03,73.02,0.0,inf
2010-05-04,71.03,0.0,inf
2010-05-05,70.17,0.0,inf
2010-05-06,66.97,0.0,inf
2010-05-07,65.01,0.0,inf
2010-05-10,69.76,0.0,inf
2010-05-11,69.94,0.0,inf
2010-05-12,70.97,0.0,inf
2010-05-13,69.81,0.0,inf
2010-05-14,66.97,0.0,inf
2010-05-17,66.88,0.0,inf
2010-05-18,65.25,0.0,inf
2010-05-19,65.11,0.0,inf
2010-05-20,62.03,0.0,inf
2010-05-21,63.6,0.0,inf
2010-05-24,63.21,0.0,inf
2010-05-25,63.14,0.0,inf
2010-05-26,62.92,0.0,inf
2010-05-27,66.6,0.0,inf
2010-05-28,65.58,0.0,inf
2010-06-01,64.25,0.0,inf
2010-06-02,65.82,0.0,inf
2010-06-03,65.74,0.0,inf
2010-06-04,62.36,0.0,inf
2010-06-07,62.55,0.0,inf
2010-06-08,65.2,0.0,inf
2010-06-09,65.86,0.0,inf
2010-06-10,69.48,0.0,inf
2010-06-11,71.16,0.0,inf
2010-06-14,71.91,0.0,inf
2010-06-15,72.8,0.0,inf
2010-06-16,72.23,0.0,inf
2010-06-17,73.39,0.0,inf
2010-06-18,73.18,0.0,inf
2010-06-21,71.87,0.0,inf
2010-06-22,68.89,0.0,inf
2010-06-23,69.28,0.0,inf
2010-06-24,67.9,0.0,inf
2010-06-25,68.49,0.0,inf
