date,TAP,TAP_EPS,PE Ratio
1979-09-11,8.19,,
1979-09-12,8.19,,
1979-09-13,8.19,,
1979-09-14,8.25,,
1979-09-17,8.19,,
1979-09-18,8.19,,
1979-09-19,8.19,,
1979-09-20,8.31,,
1979-09-21,8.38,,
1979-09-24,8.5,,
1979-09-25,8.5,,
1979-09-26,8.38,,
1979-09-27,7.94,,
1979-09-28,7.63,,
1979-10-01,7.75,,
1979-10-02,7.94,,
1979-10-03,7.94,,
1979-10-04,7.94,,
1979-10-05,7.88,,
1979-10-08,7.44,,
1979-10-09,7.13,,
1979-10-10,6.75,,
1979-10-11,6.75,,
1979-10-12,7.25,,
1979-10-15,7.13,,
1979-10-16,7.13,,
1979-10-17,7.19,,
1979-10-18,7.25,,
1979-10-19,7.13,,
1979-10-22,6.88,,
1979-10-23,6.88,,
1979-10-24,6.88,,
1979-10-25,6.88,,
1979-10-26,6.94,,
1979-10-29,6.88,,
1979-10-30,7.0,,
1979-10-31,7.0,,
1979-11-01,7.0,,
1979-11-02,7.0,,
1979-11-05,7.0,,
1979-11-06,6.88,,
1979-11-07,6.69,,
1979-11-08,6.81,,
1979-11-09,6.69,,
1979-11-12,6.69,,
1979-11-13,6.44,,
1979-11-14,6.63,,
1979-11-15,6.75,,
1979-11-16,6.75,,
1979-11-19,6.75,,
1979-11-20,6.38,,
1979-11-21,6.19,,
1979-11-23,6.25,,
1979-11-26,6.75,,
1979-11-27,6.75,,
1979-11-28,6.88,,
1979-11-29,6.88,,
1979-11-30,6.75,,
1979-12-03,6.75,,
1979-12-04,6.69,,
1979-12-05,6.69,,
1979-12-06,6.56,,
1979-12-07,6.56,,
1979-12-10,6.56,,
1979-12-11,6.56,,
1979-12-12,6.69,,
1979-12-13,6.69,,
1979-12-14,6.69,,
1979-12-17,6.63,,
1979-12-18,6.44,,
1979-12-19,6.38,,
1979-12-20,6.44,,
1979-12-21,6.44,,
1979-12-24,6.44,,
1979-12-26,6.5,,
1979-12-27,6.5,,
1979-12-28,6.56,,
1979-12-31,6.56,,
1980-01-02,6.38,,
1980-01-03,6.31,,
1980-01-04,6.5,,
1980-01-07,6.56,,
1980-01-08,6.63,,
1980-01-09,6.56,,
1980-01-10,6.56,,
1980-01-11,6.5,,
1980-01-14,6.5,,
1980-01-15,6.44,,
1980-01-16,6.44,,
1980-01-17,6.38,,
1980-01-18,6.31,,
1980-01-21,6.31,,
1980-01-22,6.38,,
1980-01-23,6.38,,
1980-01-24,6.44,,
1980-01-25,6.56,,
1980-01-28,6.5,,
1980-01-29,6.44,,
1980-01-30,6.38,,
1980-01-31,6.38,,
1980-02-01,6.44,,
1980-02-04,6.5,,
1980-02-05,6.56,,
1980-02-06,6.56,,
1980-02-07,6.5,,
1980-02-08,7.38,,
1980-02-11,7.44,,
1980-02-12,7.38,,
1980-02-13,7.5,,
1980-02-14,7.25,,
1980-02-15,7.25,,
1980-02-19,7.19,,
1980-02-20,7.13,,
1980-02-21,6.69,,
1980-02-22,6.63,,
1980-02-25,6.56,,
1980-02-26,6.69,,
1980-02-27,6.63,,
1980-02-28,6.63,,
1980-02-29,6.63,,
1980-03-03,6.63,,
1980-03-04,6.56,,
1980-03-05,6.5,,
1980-03-06,6.56,,
1980-03-07,6.56,,
1980-03-10,6.38,,
1980-03-11,6.44,,
1980-03-12,6.5,,
1980-03-13,6.5,,
1980-03-14,6.56,,
1980-03-17,6.31,,
1980-03-18,6.19,,
1980-03-19,6.19,,
1980-03-20,6.25,,
1980-03-21,6.25,,
1980-03-24,6.0,,
1980-03-25,5.81,,
1980-03-26,5.69,,
1980-03-27,4.75,,
1980-03-28,5.38,,
1980-03-31,5.69,,
1980-04-01,5.63,,
1980-04-02,5.63,,
1980-04-03,5.44,,
1980-04-07,5.38,,
1980-04-08,5.56,,
1980-04-09,5.63,,
1980-04-10,5.69,,
1980-04-11,5.75,,
1980-04-14,5.75,,
1980-04-15,5.75,,
1980-04-16,5.63,,
1980-04-17,5.5,,
1980-04-18,5.5,,
1980-04-21,5.5,,
1980-04-22,5.5,,
1980-04-23,5.63,,
1980-04-24,5.75,,
1980-04-25,5.69,,
1980-04-28,5.69,,
1980-04-29,5.69,,
1980-04-30,5.75,,
1980-05-01,5.75,,
1980-05-02,5.88,,
1980-05-05,5.88,,
1980-05-06,5.94,,
1980-05-07,5.94,,
1980-05-08,6.0,,
1980-05-09,6.0,,
1980-05-12,6.56,,
1980-05-13,6.81,,
1980-05-14,6.81,,
1980-05-15,6.75,,
1980-05-16,6.69,,
1980-05-19,6.69,,
1980-05-20,6.63,,
1980-05-21,6.25,,
1980-05-22,6.38,,
1980-05-23,6.5,,
1980-05-27,6.5,,
1980-05-28,6.38,,
1980-05-29,6.38,,
1980-05-30,6.63,,
1980-06-02,6.75,,
1980-06-03,6.75,,
1980-06-04,6.81,,
1980-06-05,6.94,,
1980-06-06,6.88,,
1980-06-09,6.88,,
1980-06-10,7.25,,
1980-06-11,7.31,,
1980-06-12,7.38,,
1980-06-13,7.38,,
1980-06-16,7.38,,
1980-06-17,7.38,,
1980-06-18,7.25,,
1980-06-19,7.25,,
1980-06-20,7.19,,
1980-06-23,7.19,,
1980-06-24,7.13,,
1980-06-25,7.13,,
1980-06-26,6.94,,
1980-06-27,6.94,,
1980-06-30,6.69,,
1980-07-01,6.56,,
1980-07-02,6.63,,
1980-07-03,6.75,,
1980-07-07,6.94,,
1980-07-08,7.06,,
1980-07-09,7.13,,
1980-07-10,7.19,,
1980-07-11,7.13,,
1980-07-14,7.31,,
1980-07-15,7.38,,
1980-07-16,7.38,,
1980-07-17,7.56,,
1980-07-18,7.88,,
1980-07-21,7.94,,
1980-07-22,7.88,,
1980-07-23,8.06,,
1980-07-24,7.94,,
1980-07-25,7.81,,
1980-07-28,7.75,,
1980-07-29,7.94,,
1980-07-30,7.94,,
1980-07-31,7.94,,
1980-08-01,7.94,,
1980-08-04,7.88,,
1980-08-05,7.88,,
1980-08-06,7.88,,
1980-08-07,8.13,,
1980-08-08,8.25,,
1980-08-11,8.63,,
1980-08-12,8.69,,
1980-08-13,8.81,,
1980-08-14,9.25,,
1980-08-15,9.44,,
1980-08-18,9.06,,
1980-08-19,8.88,,
1980-08-20,8.75,,
1980-08-21,9.06,,
1980-08-22,9.25,,
1980-08-25,9.19,,
1980-08-26,9.13,,
1980-08-27,9.0,,
1980-08-28,8.81,,
1980-08-29,8.75,,
1980-09-02,8.75,,
1980-09-03,9.0,,
1980-09-04,9.0,,
1980-09-05,9.0,,
1980-09-08,8.88,,
1980-09-09,8.81,,
1980-09-10,8.88,,
1980-09-11,8.94,,
1980-09-12,8.94,,
1980-09-15,8.94,,
1980-09-16,8.94,,
1980-09-17,9.19,,
1980-09-18,9.25,,
1980-09-19,9.5,,
1980-09-22,9.5,,
1980-09-23,9.5,,
1980-09-24,9.56,,
1980-09-25,9.56,,
1980-09-26,9.5,,
1980-09-29,9.19,,
1980-09-30,9.31,,
1980-10-01,9.44,,
1980-10-02,9.44,,
1980-10-03,9.63,,
1980-10-06,9.69,,
1980-10-07,9.75,,
1980-10-08,10.0,,
1980-10-09,10.19,,
1980-10-10,10.19,,
1980-10-13,10.13,,
1980-10-14,10.06,,
1980-10-15,10.0,,
1980-10-16,9.81,,
1980-10-17,9.75,,
1980-10-20,9.69,,
1980-10-21,9.69,,
1980-10-22,9.69,,
1980-10-23,9.56,,
1980-10-24,9.5,,
1980-10-27,9.5,,
1980-10-28,9.5,,
1980-10-29,9.5,,
1980-10-30,9.38,,
1980-10-31,9.31,,
1980-11-03,9.44,,
1980-11-05,9.63,,
1980-11-06,9.69,,
1980-11-07,9.81,,
1980-11-10,9.81,,
1980-11-11,9.69,,
1980-11-12,9.0,,
1980-11-13,8.94,,
1980-11-14,9.13,,
1980-11-17,9.19,,
1980-11-18,9.5,,
1980-11-19,9.63,,
1980-11-20,10.06,,
1980-11-21,9.94,,
1980-11-24,9.94,,
1980-11-25,10.0,,
1980-11-26,9.88,,
1980-11-28,9.94,,
1980-12-01,9.75,,
1980-12-02,9.69,,
1980-12-03,9.75,,
1980-12-04,9.81,,
1980-12-05,9.56,,
1980-12-08,9.13,,
1980-12-09,8.94,,
1980-12-10,8.81,,
1980-12-11,8.25,,
1980-12-12,8.31,,
1980-12-15,8.13,,
1980-12-16,7.88,,
1980-12-17,8.13,,
1980-12-18,8.25,,
1980-12-19,8.13,,
1980-12-22,8.13,,
1980-12-23,8.13,,
1980-12-24,8.13,,
1980-12-26,8.13,,
1980-12-29,7.94,,
1980-12-30,7.88,,
1980-12-31,7.88,,
1981-01-02,8.13,,
1981-01-05,8.19,,
1981-01-06,8.25,,
1981-01-07,7.88,,
1981-01-08,7.69,,
1981-01-09,7.63,,
1981-01-12,7.69,,
1981-01-13,7.88,,
1981-01-14,7.94,,
1981-01-15,7.94,,
1981-01-16,7.88,,
1981-01-19,7.94,,
1981-01-20,7.88,,
1981-01-21,7.88,,
1981-01-22,7.69,,
1981-01-23,7.69,,
1981-01-26,7.63,,
1981-01-27,7.5,,
1981-01-28,7.56,,
1981-01-29,7.63,,
1981-01-30,7.63,,
1981-02-02,7.5,,
1981-02-03,7.44,,
1981-02-04,7.5,,
1981-02-05,7.5,,
1981-02-06,7.5,,
1981-02-09,7.5,,
1981-02-10,7.5,,
1981-02-11,7.5,,
1981-02-12,7.44,,
1981-02-13,7.0,,
1981-02-17,6.94,,
1981-02-18,6.94,,
1981-02-19,6.81,,
1981-02-20,6.69,,
1981-02-23,6.69,,
1981-02-24,6.81,,
1981-02-25,7.0,,
1981-02-26,7.19,,
1981-02-27,7.06,,
1981-03-02,7.13,,
1981-03-03,7.06,,
1981-03-04,7.0,,
1981-03-05,7.0,,
1981-03-06,7.0,,
1981-03-09,7.0,,
1981-03-10,7.0,,
1981-03-11,6.94,,
1981-03-12,7.0,,
1981-03-13,7.0,,
1981-03-16,7.31,,
1981-03-17,7.38,,
1981-03-18,7.69,,
1981-03-19,7.69,,
1981-03-20,7.69,,
1981-03-23,7.56,,
1981-03-24,7.56,,
1981-03-25,7.56,,
1981-03-26,7.38,,
1981-03-27,7.38,,
1981-03-30,7.38,,
1981-03-31,7.44,,
1981-04-01,7.44,,
1981-04-02,7.38,,
1981-04-03,7.38,,
1981-04-06,7.25,,
1981-04-07,7.31,,
1981-04-08,7.44,,
1981-04-09,7.44,,
1981-04-10,7.5,,
1981-04-13,7.5,,
1981-04-14,7.5,,
1981-04-15,7.44,,
1981-04-16,7.44,,
1981-04-20,7.44,,
1981-04-21,7.44,,
1981-04-22,7.38,,
1981-04-23,7.38,,
1981-04-24,7.38,,
1981-04-27,7.38,,
1981-04-28,7.06,,
1981-04-29,7.06,,
1981-04-30,6.94,,
1981-05-01,6.94,,
1981-05-04,6.81,,
1981-05-05,6.75,,
1981-05-06,6.81,,
1981-05-07,6.81,,
1981-05-08,6.81,,
1981-05-11,6.75,,
1981-05-12,6.81,,
1981-05-13,6.81,,
1981-05-14,6.88,,
1981-05-15,6.88,,
1981-05-18,6.75,,
1981-05-19,6.75,,
1981-05-20,6.75,,
1981-05-21,6.81,,
1981-05-22,6.81,,
1981-05-26,6.81,,
1981-05-27,6.81,,
1981-05-28,6.81,,
1981-05-29,6.75,,
1981-06-01,6.75,,
1981-06-02,6.75,,
1981-06-03,6.75,,
1981-06-04,6.75,,
1981-06-05,7.19,,
1981-06-08,7.19,,
1981-06-09,7.5,,
1981-06-10,7.44,,
1981-06-11,7.25,,
1981-06-12,7.25,,
1981-06-15,7.25,,
1981-06-16,7.06,,
1981-06-17,6.94,,
1981-06-18,6.94,,
1981-06-19,6.94,,
1981-06-22,6.94,,
1981-06-23,6.88,,
1981-06-24,6.88,,
1981-06-25,6.88,,
1981-06-26,6.88,,
1981-06-29,6.88,,
1981-06-30,6.88,,
1981-07-01,6.94,,
1981-07-02,7.0,,
1981-07-06,7.0,,
1981-07-07,7.25,,
1981-07-08,7.44,,
1981-07-09,7.5,,
1981-07-10,7.06,,
1981-07-13,6.94,,
1981-07-14,6.88,,
1981-07-15,6.88,,
1981-07-16,6.88,,
1981-07-17,6.81,,
1981-07-20,6.75,,
1981-07-21,6.81,,
1981-07-22,6.81,,
1981-07-23,6.75,,
1981-07-24,6.75,,
1981-07-27,6.75,,
1981-07-28,6.69,,
1981-07-29,6.69,,
1981-07-30,6.69,,
1981-07-31,6.69,,
1981-08-03,6.69,,
1981-08-04,6.63,,
1981-08-05,6.69,,
1981-08-06,6.63,,
1981-08-07,6.63,,
1981-08-10,6.63,,
1981-08-11,6.63,,
1981-08-12,6.63,,
1981-08-13,6.63,,
1981-08-14,6.5,,
1981-08-17,6.5,,
1981-08-18,6.5,,
1981-08-19,6.5,,
1981-08-20,6.5,,
1981-08-21,6.5,,
1981-08-24,6.44,,
1981-08-25,6.31,,
1981-08-26,6.31,,
1981-08-27,6.31,,
1981-08-28,6.31,,
1981-08-31,6.25,,
1981-09-01,6.25,,
1981-09-02,6.25,,
1981-09-03,6.19,,
1981-09-04,6.0,,
1981-09-08,5.88,,
1981-09-09,5.81,,
1981-09-10,5.88,,
1981-09-11,5.88,,
1981-09-14,5.88,,
1981-09-15,5.81,,
1981-09-16,5.81,,
1981-09-17,5.69,,
1981-09-18,5.69,,
1981-09-21,5.63,,
1981-09-22,5.63,,
1981-09-23,5.56,,
1981-09-24,5.5,,
1981-09-25,5.38,,
1981-09-28,5.31,,
1981-09-29,5.44,,
1981-09-30,5.5,,
1981-10-01,5.5,,
1981-10-02,5.44,,
1981-10-05,5.44,,
1981-10-06,5.38,,
1981-10-07,5.38,,
1981-10-08,5.38,,
1981-10-09,5.38,,
1981-10-12,5.38,,
1981-10-13,5.31,,
1981-10-14,5.25,,
1981-10-15,5.31,,
1981-10-16,5.31,,
1981-10-19,5.25,,
1981-10-20,5.31,,
1981-10-21,5.31,,
1981-10-22,5.5,,
1981-10-23,5.5,,
1981-10-26,5.5,,
1981-10-27,5.56,,
1981-10-28,5.5,,
1981-10-29,5.38,,
1981-10-30,5.38,,
1981-11-02,5.44,,
1981-11-03,5.44,,
1981-11-04,5.44,,
1981-11-05,5.38,,
1981-11-06,5.31,,
1981-11-09,5.25,,
1981-11-10,5.25,,
1981-11-11,5.19,,
1981-11-12,5.06,,
1981-11-13,5.31,,
1981-11-16,5.56,,
1981-11-17,5.81,,
1981-11-18,6.0,,
1981-11-19,6.0,,
1981-11-20,6.0,,
1981-11-23,6.0,,
1981-11-24,5.94,,
1981-11-25,5.94,,
1981-11-27,5.88,,
1981-11-30,5.81,,
1981-12-01,5.75,,
1981-12-02,5.69,,
1981-12-03,5.69,,
1981-12-04,5.75,,
1981-12-07,5.69,,
1981-12-08,5.56,,
1981-12-09,5.44,,
1981-12-10,5.44,,
1981-12-11,5.44,,
1981-12-14,5.31,,
1981-12-15,5.25,,
1981-12-16,5.25,,
1981-12-17,5.25,,
1981-12-18,5.25,,
1981-12-21,5.31,,
1981-12-22,5.25,,
1981-12-23,5.25,,
1981-12-24,5.25,,
1981-12-28,5.19,,
1981-12-29,5.06,,
1981-12-30,5.13,,
1981-12-31,5.19,,
1982-01-04,5.19,,
1982-01-05,5.19,,
1982-01-06,5.13,,
1982-01-07,5.19,,
1982-01-08,5.19,,
1982-01-11,5.19,,
1982-01-12,5.13,,
1982-01-13,5.13,,
1982-01-14,5.13,,
1982-01-15,5.13,,
1982-01-18,5.13,,
1982-01-19,5.13,,
1982-01-20,5.06,,
1982-01-21,5.06,,
1982-01-22,5.06,,
1982-01-25,5.0,,
1982-01-26,5.0,,
1982-01-27,5.0,,
1982-01-28,5.0,,
1982-01-29,5.19,,
1982-02-01,5.06,,
1982-02-02,5.0,,
1982-02-03,5.0,,
1982-02-04,5.0,,
1982-02-05,5.0,,
1982-02-08,4.94,,
1982-02-09,4.94,,
1982-02-10,4.94,,
1982-02-11,5.0,,
1982-02-12,5.0,,
1982-02-16,5.0,,
1982-02-17,5.25,,
1982-02-18,5.31,,
1982-02-19,5.25,,
1982-02-22,5.19,,
1982-02-23,5.19,,
1982-02-24,5.19,,
1982-02-25,5.19,,
1982-02-26,5.19,,
1982-03-01,5.13,,
1982-03-02,5.13,,
1982-03-03,5.13,,
1982-03-04,5.06,,
1982-03-05,5.06,,
1982-03-08,5.0,,
1982-03-09,4.94,,
1982-03-10,5.0,,
1982-03-11,5.06,,
1982-03-12,5.0,,
1982-03-15,5.0,,
1982-03-16,5.0,,
1982-03-17,5.0,,
1982-03-18,5.13,,
1982-03-19,5.13,,
1982-03-22,5.13,,
1982-03-23,5.25,,
1982-03-24,5.25,,
1982-03-25,5.25,,
1982-03-26,5.5,,
1982-03-29,5.88,,
1982-03-30,5.69,,
1982-03-31,5.69,,
1982-04-01,5.69,,
1982-04-02,5.63,,
1982-04-05,5.5,,
1982-04-06,5.38,,
1982-04-07,5.38,,
1982-04-08,5.38,,
1982-04-12,5.31,,
1982-04-13,5.31,,
1982-04-14,5.38,,
1982-04-15,5.63,,
1982-04-16,6.0,,
1982-04-19,5.94,,
1982-04-20,6.0,,
1982-04-21,6.0,,
1982-04-22,6.5,,
1982-04-23,6.38,,
1982-04-26,6.19,,
1982-04-27,5.88,,
1982-04-28,6.0,,
1982-04-29,6.13,,
1982-04-30,6.06,,
1982-05-03,6.0,,
1982-05-04,6.0,,
1982-05-05,6.06,,
1982-05-06,6.19,,
1982-05-07,6.25,,
1982-05-10,6.25,,
1982-05-11,6.25,,
1982-05-12,6.44,,
1982-05-13,6.44,,
1982-05-14,6.38,,
1982-05-17,6.19,,
1982-05-18,6.06,,
1982-05-19,6.06,,
1982-05-20,5.75,,
1982-05-21,5.88,,
1982-05-24,5.94,,
1982-05-25,5.88,,
1982-05-26,5.69,,
1982-05-27,5.63,,
1982-05-28,5.56,,
1982-06-01,5.56,,
1982-06-02,5.63,,
1982-06-03,5.56,,
1982-06-04,5.5,,
1982-06-07,5.19,,
1982-06-08,5.31,,
1982-06-09,5.25,,
1982-06-10,5.31,,
1982-06-11,5.5,,
1982-06-14,5.38,,
1982-06-15,5.56,,
1982-06-16,5.5,,
1982-06-17,5.44,,
1982-06-18,5.44,,
1982-06-21,5.44,,
1982-06-22,5.5,,
1982-06-23,5.5,,
1982-06-24,5.44,,
1982-06-25,5.44,,
1982-06-28,5.38,,
1982-06-29,5.25,,
1982-06-30,5.38,,
1982-07-01,5.38,,
1982-07-02,5.38,,
1982-07-06,5.38,,
1982-07-07,5.38,,
1982-07-08,5.38,,
1982-07-09,5.38,,
1982-07-12,5.38,,
1982-07-13,5.44,,
1982-07-14,5.25,,
1982-07-15,5.25,,
1982-07-16,5.25,,
1982-07-19,5.25,,
1982-07-20,5.31,,
1982-07-21,5.25,,
1982-07-22,5.31,,
1982-07-23,5.31,,
1982-07-26,5.25,,
1982-07-27,5.19,,
1982-07-28,5.25,,
1982-07-29,5.25,,
1982-07-30,5.25,,
1982-08-02,5.31,,
1982-08-03,5.31,,
1982-08-04,5.31,,
1982-08-05,5.31,,
1982-08-06,5.31,,
1982-08-09,5.38,,
1982-08-10,5.38,,
1982-08-11,6.5,,
1982-08-12,6.13,,
1982-08-13,6.0,,
1982-08-16,5.69,,
1982-08-17,5.75,,
1982-08-18,5.69,,
1982-08-19,5.69,,
1982-08-20,5.81,,
1982-08-23,6.0,,
1982-08-24,6.19,,
1982-08-25,6.69,,
1982-08-26,6.75,,
1982-08-27,6.5,,
1982-08-30,5.88,,
1982-08-31,5.75,,
1982-09-01,5.75,,
1982-09-02,5.88,,
1982-09-03,6.0,,
1982-09-07,5.88,,
1982-09-08,5.63,,
1982-09-09,5.69,,
1982-09-10,5.69,,
1982-09-13,5.69,,
1982-09-14,5.56,,
1982-09-15,5.56,,
1982-09-16,5.5,,
1982-09-17,5.44,,
1982-09-20,5.44,,
1982-09-21,5.69,,
1982-09-22,5.75,,
1982-09-23,5.63,,
1982-09-24,5.69,,
1982-09-27,5.81,,
1982-09-28,5.81,,
1982-09-29,5.75,,
1982-09-30,5.69,,
1982-10-01,5.69,,
1982-10-04,5.63,,
1982-10-05,5.63,,
1982-10-06,5.5,,
1982-10-07,5.69,,
1982-10-08,5.69,,
1982-10-11,5.63,,
1982-10-12,5.5,,
1982-10-13,5.44,,
1982-10-14,5.31,,
1982-10-15,5.38,,
1982-10-18,5.38,,
1982-10-19,5.38,,
1982-10-20,5.56,,
1982-10-21,5.5,,
1982-10-22,5.5,,
1982-10-25,5.44,,
1982-10-26,5.44,,
1982-10-27,5.44,,
1982-10-28,5.38,,
1982-10-29,5.31,,
1982-11-01,5.38,,
1982-11-02,5.5,,
1982-11-03,5.5,,
1982-11-04,6.25,,
1982-11-05,6.63,,
1982-11-08,6.38,,
1982-11-09,6.63,,
1982-11-10,6.81,,
1982-11-11,7.25,,
1982-11-12,7.31,,
1982-11-15,6.88,,
1982-11-16,6.56,,
1982-11-17,6.81,,
1982-11-18,6.81,,
1982-11-19,6.75,,
1982-11-22,6.75,,
1982-11-23,6.69,,
1982-11-24,6.81,,
1982-11-26,6.81,,
1982-11-29,6.69,,
1982-11-30,6.75,,
1982-12-01,6.81,,
1982-12-02,6.69,,
1982-12-03,6.56,,
1982-12-06,6.5,,
1982-12-07,6.38,,
1982-12-08,6.5,,
1982-12-09,6.38,,
1982-12-10,6.31,,
1982-12-13,6.06,,
1982-12-14,6.0,,
1982-12-15,5.88,,
1982-12-16,5.88,,
1982-12-17,5.88,,
1982-12-20,5.63,,
1982-12-21,6.0,,
1982-12-22,6.25,,
1982-12-23,6.25,,
1982-12-27,6.25,,
1982-12-28,6.25,,
1982-12-29,6.19,,
1982-12-30,6.06,,
1982-12-31,6.13,,
1983-01-03,6.0,,
1983-01-04,6.0,,
1983-01-05,6.25,,
1983-01-06,6.19,,
1983-01-07,6.25,,
1983-01-10,6.19,,
1983-01-11,6.19,,
1983-01-12,6.63,,
1983-01-13,6.63,,
1983-01-14,6.75,,
1983-01-17,6.94,,
1983-01-18,7.0,,
1983-01-19,6.81,,
1983-01-20,6.81,,
1983-01-21,6.69,,
1983-01-24,6.38,,
1983-01-25,6.5,,
1983-01-26,6.63,,
1983-01-27,6.88,,
1983-01-28,6.75,,
1983-01-31,6.75,,
1983-02-01,6.63,,
1983-02-02,6.81,,
1983-02-03,6.94,,
1983-02-04,6.94,,
1983-02-07,6.94,,
1983-02-08,6.75,,
1983-02-09,6.75,,
1983-02-10,6.81,,
1983-02-11,6.81,,
1983-02-14,6.81,,
1983-02-15,6.75,,
1983-02-16,6.63,,
1983-02-17,6.56,,
1983-02-18,6.56,,
1983-02-22,6.44,,
1983-02-23,6.44,,
1983-02-24,6.69,,
1983-02-25,6.69,,
1983-02-28,6.63,,
1983-03-01,6.75,,
1983-03-02,7.06,,
1983-03-03,7.19,,
1983-03-04,7.38,,
1983-03-07,7.5,,
1983-03-08,7.69,,
1983-03-09,7.75,,
1983-03-10,7.75,,
1983-03-11,7.75,,
1983-03-14,7.5,,
1983-03-15,7.5,,
1983-03-16,7.44,,
1983-03-17,7.5,,
1983-03-18,7.56,,
1983-03-21,7.5,,
1983-03-22,7.5,,
1983-03-23,7.5,,
1983-03-24,7.5,,
1983-03-25,7.56,,
1983-03-28,7.5,,
1983-03-29,7.5,,
1983-03-30,7.63,,
1983-03-31,7.63,,
1983-04-04,7.75,,
1983-04-05,7.75,,
1983-04-06,7.75,,
1983-04-07,7.75,,
1983-04-08,8.38,,
1983-04-11,8.63,,
1983-04-12,8.44,,
1983-04-13,8.5,,
1983-04-14,8.5,,
1983-04-15,8.44,,
1983-04-18,8.25,,
1983-04-19,8.31,,
1983-04-20,8.44,,
1983-04-21,9.13,,
1983-04-22,9.25,,
1983-04-25,8.94,,
1983-04-26,8.88,,
1983-04-27,8.94,,
1983-04-28,9.19,,
1983-04-29,9.63,,
1983-05-02,9.19,,
1983-05-03,9.56,,
1983-05-04,9.88,,
1983-05-05,10.0,,
1983-05-06,10.06,,
1983-05-09,9.94,,
1983-05-10,9.94,,
1983-05-11,10.0,,
1983-05-12,9.81,,
1983-05-13,9.81,,
1983-05-16,9.19,,
1983-05-17,9.38,,
1983-05-18,9.63,,
1983-05-19,9.56,,
1983-05-20,9.94,,
1983-05-23,9.94,,
1983-05-24,9.94,,
1983-05-25,10.13,,
1983-05-26,10.38,,
1983-05-27,10.75,,
1983-05-31,10.31,,
1983-06-01,10.56,,
1983-06-02,10.69,,
1983-06-03,10.88,,
1983-06-06,10.81,,
1983-06-07,10.44,,
1983-06-08,10.44,,
1983-06-09,10.5,,
1983-06-10,10.44,,
1983-06-13,10.56,,
1983-06-14,10.56,,
1983-06-15,10.56,,
1983-06-16,10.56,,
1983-06-17,10.25,,
1983-06-20,9.88,,
1983-06-21,9.69,,
1983-06-22,9.88,,
1983-06-23,9.81,,
1983-06-24,10.19,,
1983-06-27,9.88,,
1983-06-28,9.81,,
1983-06-29,9.63,,
1983-06-30,9.88,,
1983-07-01,10.25,,
1983-07-05,10.06,,
1983-07-06,10.25,,
1983-07-07,9.94,,
1983-07-08,9.75,,
1983-07-11,9.75,,
1983-07-12,9.69,,
1983-07-13,9.69,,
1983-07-14,11.0,,
1983-07-15,11.63,,
1983-07-18,11.94,,
1983-07-19,12.25,,
1983-07-20,12.88,,
1983-07-21,12.5,,
1983-07-22,12.56,,
1983-07-25,12.44,,
1983-07-26,12.44,,
1983-07-27,12.0,,
1983-07-28,11.69,,
1983-07-29,11.31,,
1983-08-01,11.25,,
1983-08-02,11.38,,
1983-08-03,11.25,,
1983-08-04,11.25,,
1983-08-05,11.25,,
1983-08-08,11.25,,
1983-08-09,11.63,,
1983-08-10,12.0,,
1983-08-11,11.75,,
1983-08-12,12.0,,
1983-08-15,12.06,,
1983-08-16,11.5,,
1983-08-17,11.81,,
1983-08-18,12.13,,
1983-08-19,12.06,,
1983-08-22,12.19,,
1983-08-23,12.06,,
1983-08-24,11.88,,
1983-08-25,11.88,,
1983-08-26,11.88,,
1983-08-29,12.13,,
1983-08-30,12.63,,
1983-08-31,12.5,,
1983-09-01,12.63,,
1983-09-02,12.75,,
1983-09-06,13.0,,
1983-09-07,13.06,,
1983-09-08,13.06,,
1983-09-09,13.0,,
1983-09-12,13.06,,
1983-09-13,13.06,,
1983-09-14,13.06,,
1983-09-15,13.0,,
1983-09-16,13.06,,
1983-09-19,13.44,,
1983-09-20,13.88,,
1983-09-21,13.63,,
1983-09-22,14.19,,
1983-09-23,14.31,,
1983-09-26,14.44,,
1983-09-27,14.44,,
1983-09-28,14.06,,
1983-09-29,13.06,,
1983-09-30,12.88,,
1983-10-03,13.5,,
1983-10-04,13.63,,
1983-10-05,13.44,,
1983-10-06,13.5,,
1983-10-07,13.81,,
1983-10-10,13.69,,
1983-10-11,13.44,,
1983-10-12,11.94,,
1983-10-13,11.31,,
1983-10-14,11.81,,
1983-10-17,12.19,,
1983-10-18,11.63,,
1983-10-19,11.81,,
1983-10-20,11.88,,
1983-10-21,11.63,,
1983-10-24,11.56,,
1983-10-25,11.88,,
1983-10-26,11.75,,
1983-10-27,11.88,,
1983-10-28,11.69,,
1983-10-31,11.69,,
1983-11-01,11.31,,
1983-11-02,11.63,,
1983-11-03,10.44,,
1983-11-04,9.56,,
1983-11-07,9.31,,
1983-11-08,9.69,,
1983-11-09,10.13,,
1983-11-10,10.31,,
1983-11-11,10.75,,
1983-11-14,10.44,,
1983-11-15,9.88,,
1983-11-16,9.88,,
1983-11-17,10.19,,
1983-11-18,10.0,,
1983-11-21,10.06,,
1983-11-22,9.81,,
1983-11-23,9.75,,
1983-11-25,9.56,,
1983-11-28,9.5,,
1983-11-29,9.69,,
1983-11-30,9.69,,
1983-12-01,9.56,,
1983-12-02,9.38,,
1983-12-05,9.31,,
1983-12-06,9.31,,
1983-12-07,9.38,,
1983-12-08,9.44,,
