date,SLG,SLG_EPS,PE Ratio
2015-04-20,127.03,0.43,295.4186046511628
2015-04-21,128.12,0.43,297.95348837209303
2015-04-22,128.51,0.43,298.86046511627904
2015-04-23,127.35,0.43,296.1627906976744
2015-04-24,128.82,0.43,299.5813953488372
2015-04-27,129.15,0.43,300.34883720930236
2015-04-28,127.75,0.43,297.09302325581393
2015-04-29,124.06,0.43,288.51162790697674
2015-04-30,122.36,0.43,284.5581395348837
2015-05-01,122.72,0.43,285.3953488372093
2015-05-04,123.65,0.43,287.55813953488376
2015-05-05,120.19,0.43,279.51162790697674
2015-05-06,119.33,0.43,277.51162790697674
2015-05-07,121.16,0.43,281.7674418604651
2015-05-08,123.01,0.31,396.80645161290323
2015-05-11,121.13,0.31,390.741935483871
2015-05-12,121.53,0.31,392.03225806451616
2015-05-13,120.27,0.31,387.96774193548384
2015-05-14,122.79,0.31,396.0967741935484
2015-05-15,123.72,0.31,399.0967741935484
2015-05-18,121.87,0.31,393.1290322580645
2015-05-19,120.37,0.31,388.2903225806452
2015-05-20,120.61,0.31,389.06451612903226
2015-05-21,119.29,0.31,384.80645161290323
2015-05-22,119.21,0.31,384.54838709677415
2015-05-26,119.18,0.31,384.45161290322585
2015-05-27,120.48,0.31,388.6451612903226
2015-05-28,119.94,0.31,386.9032258064516
2015-05-29,118.66,0.31,382.7741935483871
2015-06-01,121.0,0.31,390.3225806451613
2015-06-02,119.76,0.31,386.32258064516134
2015-06-03,118.82,0.31,383.2903225806451
2015-06-04,117.63,0.31,379.4516129032258
2015-06-05,116.27,0.31,375.06451612903226
2015-06-08,115.41,0.31,372.2903225806451
2015-06-09,114.57,0.31,369.5806451612903
2015-06-10,115.04,0.31,371.0967741935484
2015-06-11,115.9,0.31,373.8709677419355
2015-06-12,114.94,0.31,370.7741935483871
2015-06-15,114.13,0.31,368.1612903225806
2015-06-16,114.99,0.31,370.93548387096774
2015-06-17,115.63,0.31,373.0
2015-06-18,116.53,0.31,375.90322580645164
2015-06-19,115.36,0.31,372.1290322580645
2015-06-22,114.37,0.31,368.93548387096774
2015-06-23,113.83,0.31,367.19354838709677
2015-06-24,113.51,0.31,366.16129032258067
2015-06-25,112.14,0.31,361.741935483871
2015-06-26,111.72,0.31,360.38709677419354
2015-06-29,110.03,0.31,354.93548387096774
2015-06-30,109.89,0.31,354.48387096774195
2015-07-01,111.96,0.31,361.1612903225806
2015-07-02,112.74,0.31,363.6774193548387
2015-07-06,113.56,0.31,366.3225806451613
2015-07-07,114.96,0.31,370.83870967741933
2015-07-08,114.1,0.31,368.06451612903226
2015-07-09,113.93,0.31,367.5161290322581
2015-07-10,114.93,0.31,370.741935483871
2015-07-13,114.26,0.31,368.58064516129036
2015-07-14,114.4,0.31,369.03225806451616
2015-07-15,114.4,0.31,369.03225806451616
2015-07-16,115.22,0.31,371.6774193548387
2015-07-17,114.52,0.31,369.4193548387097
2015-07-20,114.67,0.31,369.90322580645164
2015-07-21,114.58,0.31,369.61290322580646
2015-07-22,114.82,0.31,370.38709677419354
2015-07-23,112.74,0.31,363.6774193548387
2015-07-24,113.2,0.31,365.16129032258067
2015-07-27,113.29,0.31,365.45161290322585
2015-07-28,113.67,0.31,366.6774193548387
2015-07-29,114.61,0.31,369.7096774193548
2015-07-30,114.21,0.31,368.41935483870964
2015-07-31,115.14,0.31,371.4193548387097
2015-08-03,115.66,0.31,373.09677419354836
2015-08-04,114.72,0.31,370.06451612903226
2015-08-05,113.85,0.31,367.258064516129
2015-08-06,113.81,0.31,367.1290322580645
2015-08-07,113.62,-0.39,-291.3333333333333
2015-08-10,113.7,-0.39,-291.53846153846155
2015-08-11,114.49,-0.39,-293.56410256410254
2015-08-12,114.73,-0.39,-294.1794871794872
2015-08-13,115.69,-0.39,-296.64102564102564
2015-08-14,115.94,-0.39,-297.28205128205127
2015-08-17,116.97,-0.39,-299.9230769230769
2015-08-18,116.69,-0.39,-299.2051282051282
2015-08-19,116.06,-0.39,-297.5897435897436
2015-08-20,113.98,-0.39,-292.2564102564103
2015-08-21,111.58,-0.39,-286.1025641025641
2015-08-24,105.25,-0.39,-269.87179487179486
2015-08-25,101.89,-0.39,-261.2564102564103
2015-08-26,105.01,-0.39,-269.2564102564103
2015-08-27,106.31,-0.39,-272.5897435897436
2015-08-28,106.56,-0.39,-273.2307692307692
2015-08-31,103.51,-0.39,-265.4102564102564
2015-09-01,101.33,-0.39,-259.8205128205128
2015-09-02,102.6,-0.39,-263.07692307692304
2015-09-03,103.16,-0.39,-264.5128205128205
2015-09-04,100.95,-0.39,-258.84615384615387
2015-09-08,102.8,-0.39,-263.5897435897436
2015-09-09,101.83,-0.39,-261.1025641025641
2015-09-10,103.04,-0.39,-264.20512820512823
2015-09-11,105.05,-0.39,-269.35897435897436
2015-09-14,104.72,-0.39,-268.5128205128205
2015-09-15,106.28,-0.39,-272.5128205128205
2015-09-16,108.26,-0.39,-277.5897435897436
2015-09-17,110.58,-0.39,-283.53846153846155
2015-09-18,110.2,-0.39,-282.56410256410254
2015-09-21,111.11,-0.39,-284.8974358974359
2015-09-22,109.25,-0.39,-280.12820512820514
2015-09-23,110.35,-0.39,-282.9487179487179
2015-09-24,109.41,-0.39,-280.53846153846155
2015-09-25,109.73,-0.39,-281.35897435897436
2015-09-28,107.64,-0.39,-276.0
2015-09-29,108.95,-0.39,-279.35897435897436
2015-09-30,108.16,-0.39,-277.3333333333333
2015-10-01,108.56,-0.39,-278.35897435897436
2015-10-02,109.65,-0.39,-281.15384615384613
2015-10-05,111.78,-0.39,-286.6153846153846
2015-10-06,112.13,-0.39,-287.5128205128205
2015-10-07,113.82,-0.39,-291.8461538461538
2015-10-08,114.2,-0.39,-292.8205128205128
2015-10-09,114.23,-0.39,-292.8974358974359
2015-10-12,114.6,-0.39,-293.8461538461538
2015-10-13,113.92,-0.39,-292.1025641025641
2015-10-14,113.83,-0.39,-291.87179487179486
2015-10-15,116.32,-0.39,-298.2564102564102
2015-10-16,117.61,-0.39,-301.56410256410254
2015-10-19,119.0,-0.39,-305.12820512820514
2015-10-20,118.34,-0.39,-303.43589743589746
2015-10-21,117.52,-0.39,-301.3333333333333
2015-10-22,119.24,-0.39,-305.7435897435897
2015-10-23,117.68,-0.39,-301.7435897435897
2015-10-26,118.24,-0.39,-303.1794871794872
2015-10-27,118.61,-0.39,-304.12820512820514
2015-10-28,118.61,-0.39,-304.12820512820514
2015-10-29,119.18,-0.39,-305.5897435897436
2015-10-30,118.62,-0.39,-304.15384615384613
2015-11-02,121.8,-0.39,-312.30769230769226
2015-11-03,119.92,-0.39,-307.4871794871795
2015-11-04,119.82,-0.39,-307.2307692307692
2015-11-05,120.14,-0.39,-308.05128205128204
2015-11-06,116.24,-0.39,-298.05128205128204
2015-11-09,114.75,0.1,1147.5
2015-11-10,117.04,0.1,1170.4
2015-11-11,117.18,0.1,1171.8
2015-11-12,115.99,0.1,1159.8999999999999
2015-11-13,115.21,0.1,1152.1
2015-11-16,116.05,0.1,1160.5
2015-11-17,116.66,0.1,1166.6
2015-11-18,117.97,0.1,1179.6999999999998
2015-11-19,118.38,0.1,1183.8
2015-11-20,119.31,0.1,1193.1
2015-11-23,118.89,0.1,1188.8999999999999
2015-11-24,117.56,0.1,1175.6
2015-11-25,118.29,0.1,1182.9
2015-11-27,118.92,0.1,1189.2
2015-11-30,118.08,0.1,1180.8
2015-12-01,120.54,0.1,1205.4
2015-12-02,117.72,0.1,1177.1999999999998
2015-12-03,116.27,0.1,1162.6999999999998
2015-12-04,117.82,0.1,1178.1999999999998
2015-12-07,115.98,0.1,1159.8
2015-12-08,115.08,0.1,1150.8
2015-12-09,115.12,0.1,1151.2
2015-12-10,112.98,0.1,1129.8
2015-12-11,111.87,0.1,1118.7
2015-12-14,111.45,0.1,1114.5
2015-12-15,112.7,0.1,1127.0
2015-12-16,114.31,0.1,1143.1
2015-12-17,112.75,0.1,1127.5
2015-12-18,110.22,0.1,1102.1999999999998
2015-12-21,110.0,0.1,1100.0
2015-12-22,110.44,0.1,1104.3999999999999
2015-12-23,113.12,0.1,1131.2
2015-12-24,113.05,0.1,1130.5
2015-12-28,113.45,0.1,1134.5
2015-12-29,114.07,0.1,1140.6999999999998
2015-12-30,114.03,0.1,1140.3
2015-12-31,112.98,0.1,1129.8
2016-01-04,110.08,0.1,1100.8
2016-01-05,110.92,0.1,1109.2
2016-01-06,109.25,0.1,1092.5
2016-01-07,106.39,0.1,1063.8999999999999
2016-01-08,104.27,0.1,1042.6999999999998
2016-01-11,104.71,0.1,1047.1
2016-01-12,102.97,0.1,1029.6999999999998
2016-01-13,102.15,0.1,1021.5
2016-01-14,101.82,0.1,1018.1999999999999
2016-01-15,100.14,0.1,1001.4
2016-01-19,100.06,0.1,1000.6
2016-01-20,96.63,0.1,966.3
2016-01-21,96.75,0.1,967.5
2016-01-22,102.11,0.1,1021.0999999999999
2016-01-25,101.66,0.1,1016.5999999999999
2016-01-26,103.18,0.1,1031.8
2016-01-27,101.67,0.1,1016.6999999999999
2016-01-28,93.42,0.1,934.1999999999999
2016-01-29,96.61,0.1,966.0999999999999
2016-02-01,92.97,0.1,929.6999999999999
2016-02-02,89.88,0.1,898.8
2016-02-03,89.07,0.1,890.6999999999999
2016-02-04,91.05,0.1,910.4999999999999
2016-02-05,87.75,0.1,877.5
2016-02-08,83.88,0.1,838.8
2016-02-09,81.19,0.1,811.9
2016-02-10,82.72,0.1,827.1999999999999
2016-02-11,80.54,0.1,805.4
2016-02-12,81.01,0.1,810.1
2016-02-16,82.73,0.1,827.3
2016-02-17,83.69,0.1,836.9
2016-02-18,85.17,0.1,851.6999999999999
2016-02-19,87.32,0.1,873.1999999999999
2016-02-22,90.1,0.1,900.9999999999999
2016-02-23,88.64,0.1,886.4
2016-02-24,88.51,0.1,885.1
2016-02-25,90.04,0.1,900.4
2016-02-26,89.34,0.1,893.4
2016-02-29,88.18,0.84,104.97619047619048
2016-03-01,93.37,0.84,111.15476190476191
2016-03-02,94.31,0.84,112.27380952380953
2016-03-03,95.33,0.84,113.48809523809524
2016-03-04,94.98,0.84,113.07142857142858
2016-03-07,93.84,0.84,111.71428571428572
2016-03-08,91.1,0.84,108.45238095238095
2016-03-09,92.63,0.84,110.27380952380952
2016-03-10,92.54,0.84,110.16666666666667
2016-03-11,94.89,0.84,112.96428571428572
2016-03-14,94.3,0.84,112.26190476190476
2016-03-15,92.75,0.84,110.41666666666667
2016-03-16,95.25,0.84,113.39285714285715
2016-03-17,96.5,0.84,114.88095238095238
2016-03-18,94.75,0.84,112.79761904761905
2016-03-21,96.1,0.84,114.4047619047619
2016-03-22,96.17,0.84,114.48809523809524
2016-03-23,94.53,0.84,112.53571428571429
2016-03-24,94.27,0.84,112.22619047619048
2016-03-28,94.2,0.84,112.14285714285715
2016-03-29,96.24,0.84,114.57142857142857
2016-03-30,95.86,0.84,114.11904761904762
2016-03-31,96.88,0.84,115.33333333333333
2016-04-01,96.66,0.84,115.07142857142857
2016-04-04,96.31,0.84,114.65476190476191
2016-04-05,95.51,0.84,113.70238095238096
2016-04-06,96.87,0.84,115.32142857142858
2016-04-07,95.65,0.84,113.86904761904763
2016-04-08,96.93,0.84,115.39285714285715
2016-04-11,97.85,0.84,116.48809523809524
2016-04-12,99.1,0.84,117.97619047619047
2016-04-13,98.9,0.84,117.73809523809526
2016-04-14,99.23,0.84,118.1309523809524
2016-04-15,100.47,0.84,119.60714285714286
2016-04-18,101.21,0.84,120.48809523809524
2016-04-19,102.36,0.84,121.85714285714286
2016-04-20,102.12,0.84,121.57142857142858
2016-04-21,105.18,0.84,125.21428571428572
2016-04-22,105.25,0.84,125.29761904761905
2016-04-25,105.91,0.84,126.08333333333333
2016-04-26,106.59,0.84,126.89285714285715
2016-04-27,106.25,0.84,126.48809523809524
2016-04-28,105.64,0.84,125.76190476190477
2016-04-29,105.08,0.84,125.0952380952381
2016-05-02,106.72,0.84,127.04761904761905
2016-05-03,105.14,0.84,125.16666666666667
2016-05-04,105.23,0.84,125.27380952380953
2016-05-05,104.71,0.84,124.6547619047619
2016-05-06,104.91,0.84,124.89285714285714
2016-05-09,105.61,0.1,1056.1
2016-05-10,106.42,0.1,1064.2
2016-05-11,104.6,0.1,1045.9999999999998
2016-05-12,104.1,0.1,1040.9999999999998
2016-05-13,101.99,0.1,1019.8999999999999
2016-05-16,102.73,0.1,1027.3
2016-05-17,101.04,0.1,1010.4
2016-05-18,99.29,0.1,992.9
2016-05-19,98.33,0.1,983.3
2016-05-20,99.34,0.1,993.4
2016-05-23,99.69,0.1,996.9
2016-05-24,100.09,0.1,1000.9
2016-05-25,100.39,0.1,1003.9
2016-05-26,100.37,0.1,1003.7
2016-05-27,100.58,0.1,1005.8
2016-05-31,101.36,0.1,1013.5999999999999
2016-06-01,101.43,0.1,1014.3000000000001
2016-06-02,102.06,0.1,1020.6
2016-06-03,101.53,0.1,1015.3
2016-06-06,100.44,0.1,1004.4
2016-06-07,100.79,0.1,1007.9
2016-06-08,101.3,0.1,1012.9999999999999
2016-06-09,101.48,0.1,1014.8
2016-06-10,99.97,0.1,999.6999999999999
2016-06-13,99.46,0.1,994.5999999999999
2016-06-14,98.42,0.1,984.1999999999999
2016-06-15,99.73,0.1,997.3
2016-06-16,99.86,0.1,998.5999999999999
2016-06-17,100.32,0.1,1003.1999999999999
2016-06-20,102.25,0.1,1022.5
2016-06-21,102.19,0.1,1021.9
2016-06-22,102.58,0.1,1025.8
2016-06-23,105.37,0.1,1053.7
2016-06-24,102.16,0.1,1021.5999999999999
2016-06-27,97.91,0.1,979.0999999999999
2016-06-28,99.93,0.1,999.3000000000001
2016-06-29,103.02,0.1,1030.1999999999998
2016-06-30,106.47,0.1,1064.6999999999998
2016-07-01,104.18,0.1,1041.8
2016-07-05,103.78,0.1,1037.8
2016-07-06,103.32,0.1,1033.1999999999998
2016-07-07,102.56,0.1,1025.6
2016-07-08,105.98,0.1,1059.8
2016-07-11,107.05,0.1,1070.5
2016-07-12,109.02,0.1,1090.1999999999998
2016-07-13,109.21,0.1,1092.1
2016-07-14,108.71,0.1,1087.1
2016-07-15,109.17,0.1,1091.7
2016-07-18,110.25,0.1,1102.5
2016-07-19,110.88,0.1,1108.8
2016-07-20,110.9,0.1,1109.0
2016-07-21,113.13,0.1,1131.3
2016-07-22,114.82,0.1,1148.1999999999998
2016-07-25,115.66,0.1,1156.6
2016-07-26,116.01,0.1,1160.1
2016-07-27,115.94,0.1,1159.3999999999999
2016-07-28,116.3,0.1,1163.0
2016-07-29,117.82,0.1,1178.1999999999998
2016-08-01,117.49,0.1,1174.8999999999999
2016-08-02,116.03,0.1,1160.3
2016-08-03,116.28,0.1,1162.8
2016-08-04,117.01,-0.55,-212.74545454545455
2016-08-05,117.56,-0.55,-213.74545454545452
2016-08-08,117.69,-0.55,-213.98181818181817
2016-08-09,118.0,-0.55,-214.54545454545453
2016-08-10,117.77,-0.55,-214.1272727272727
2016-08-11,118.84,-0.55,-216.07272727272726
2016-08-12,119.15,-0.55,-216.63636363636363
2016-08-15,119.2,-0.55,-216.72727272727272
2016-08-16,118.22,-0.55,-214.94545454545454
2016-08-17,118.3,-0.55,-215.09090909090907
2016-08-18,117.8,-0.55,-214.18181818181816
2016-08-19,115.45,-0.55,-209.9090909090909
2016-08-22,116.19,-0.55,-211.25454545454542
2016-08-23,115.95,-0.55,-210.8181818181818
2016-08-24,115.49,-0.55,-209.98181818181814
2016-08-25,115.52,-0.55,-210.0363636363636
2016-08-26,114.26,-0.55,-207.74545454545455
2016-08-29,115.56,-0.55,-210.1090909090909
2016-08-30,115.25,-0.55,-209.54545454545453
2016-08-31,117.72,-0.55,-214.0363636363636
2016-09-01,115.53,-0.55,-210.05454545454543
2016-09-02,116.77,-0.55,-212.30909090909088
2016-09-06,117.34,-0.55,-213.34545454545454
2016-09-07,118.44,-0.55,-215.34545454545452
2016-09-08,116.59,-0.55,-211.98181818181817
2016-09-09,111.0,-0.55,-201.8181818181818
2016-09-12,113.93,-0.55,-207.14545454545456
2016-09-13,110.8,-0.55,-201.45454545454544
2016-09-14,110.8,-0.55,-201.45454545454544
2016-09-15,110.62,-0.55,-201.12727272727273
2016-09-16,109.91,-0.55,-199.83636363636361
2016-09-19,110.37,-0.55,-200.67272727272726
2016-09-20,110.23,-0.55,-200.4181818181818
2016-09-21,112.15,-0.55,-203.9090909090909
2016-09-22,113.68,-0.55,-206.6909090909091
2016-09-23,113.83,-0.55,-206.96363636363634
2016-09-26,112.29,-0.55,-204.16363636363636
2016-09-27,110.79,-0.55,-201.43636363636364
2016-09-28,110.39,-0.55,-200.7090909090909
2016-09-29,107.91,-0.55,-196.2
2016-09-30,108.1,-0.55,-196.54545454545453
2016-10-03,107.03,-0.55,-194.6
2016-10-04,106.04,-0.55,-192.79999999999998
2016-10-05,103.58,-0.55,-188.3272727272727
2016-10-06,104.99,-0.55,-190.89090909090908
2016-10-07,104.75,-0.55,-190.45454545454544
2016-10-10,105.98,-0.55,-192.6909090909091
2016-10-11,104.62,-0.55,-190.21818181818182
2016-10-12,105.36,-0.55,-191.56363636363633
2016-10-13,105.59,-0.55,-191.98181818181817
2016-10-14,105.07,-0.55,-191.0363636363636
2016-10-17,105.17,-0.55,-191.21818181818182
2016-10-18,105.33,-0.55,-191.5090909090909
2016-10-19,105.7,-0.55,-192.18181818181816
2016-10-20,104.52,-0.55,-190.0363636363636
2016-10-21,103.61,-0.55,-188.38181818181818
2016-10-24,101.83,-0.55,-185.14545454545453
2016-10-25,100.5,-0.55,-182.72727272727272
2016-10-26,98.83,-0.55,-179.69090909090906
2016-10-27,96.79,-0.55,-175.98181818181817
2016-10-28,95.81,-0.55,-174.2
2016-10-31,98.22,-0.55,-178.58181818181816
2016-11-01,96.91,-0.55,-176.2
2016-11-02,95.47,-0.55,-173.58181818181816
2016-11-03,94.23,-0.55,-171.3272727272727
2016-11-04,96.05,-0.55,-174.63636363636363
2016-11-07,98.63,-0.55,-179.3272727272727
2016-11-08,98.15,-0.55,-178.45454545454544
2016-11-09,99.43,0.34,292.44117647058823
2016-11-10,101.77,0.34,299.3235294117647
2016-11-11,103.51,0.34,304.44117647058823
2016-11-14,107.39,0.34,315.85294117647055
2016-11-15,106.11,0.34,312.0882352941176
2016-11-16,104.02,0.34,305.9411764705882
2016-11-17,104.49,0.34,307.3235294117647
2016-11-18,103.42,0.34,304.1764705882353
2016-11-21,104.82,0.34,308.2941176470588
2016-11-22,106.07,0.34,311.9705882352941
2016-11-23,105.38,0.34,309.9411764705882
2016-11-25,105.17,0.34,309.3235294117647
2016-11-28,104.89,0.34,308.5
2016-11-29,106.03,0.34,311.85294117647055
2016-11-30,105.36,0.34,309.88235294117646
2016-12-01,105.37,0.34,309.9117647058823
2016-12-02,107.42,0.34,315.94117647058823
2016-12-05,108.23,0.34,318.3235294117647
2016-12-06,109.77,0.34,322.85294117647055
2016-12-07,111.01,0.34,326.5
2016-12-08,110.75,0.34,325.735294117647
2016-12-09,110.58,0.34,325.235294117647
2016-12-12,112.89,0.34,332.02941176470586
2016-12-13,112.73,0.34,331.55882352941177
2016-12-14,110.65,0.34,325.44117647058823
2016-12-15,107.95,0.34,317.5
2016-12-16,109.59,0.34,322.3235294117647
2016-12-19,110.11,0.34,323.85294117647055
2016-12-20,110.3,0.34,324.4117647058823
2016-12-21,107.61,0.34,316.5
2016-12-22,106.8,0.34,314.1176470588235
2016-12-23,105.59,0.34,310.55882352941177
2016-12-27,106.0,0.34,311.7647058823529
2016-12-28,105.09,0.34,309.0882352941176
2016-12-29,105.1,0.34,309.1176470588235
2016-12-30,107.55,0.34,316.3235294117647
2017-01-03,108.53,0.34,319.20588235294116
2017-01-04,110.68,0.34,325.52941176470586
2017-01-05,109.32,0.34,321.52941176470586
2017-01-06,110.49,0.34,324.9705882352941
2017-01-09,107.44,0.34,315.99999999999994
2017-01-10,106.05,0.34,311.9117647058823
2017-01-11,105.05,0.34,308.9705882352941
2017-01-12,106.17,0.34,312.2647058823529
2017-01-13,106.46,0.34,313.1176470588235
2017-01-17,108.01,0.34,317.6764705882353
2017-01-18,108.87,0.34,320.20588235294116
2017-01-19,107.33,0.34,315.67647058823525
2017-01-20,108.1,0.34,317.9411764705882
2017-01-23,109.61,0.34,322.38235294117646
2017-01-24,109.38,0.34,321.70588235294116
2017-01-25,108.73,0.34,319.79411764705884
2017-01-26,110.02,0.34,323.5882352941176
2017-01-27,109.6,0.34,322.35294117647055
2017-01-30,109.04,0.34,320.70588235294116
2017-01-31,108.97,0.34,320.5
2017-02-01,106.9,0.34,314.4117647058823
2017-02-02,108.49,0.34,319.0882352941176
2017-02-03,108.88,0.34,320.235294117647
2017-02-06,108.51,0.34,319.1470588235294
2017-02-07,107.39,0.34,315.85294117647055
2017-02-08,108.47,0.34,319.02941176470586
2017-02-09,108.99,0.34,320.5588235294117
2017-02-10,109.79,0.34,322.9117647058824
2017-02-13,110.31,0.34,324.44117647058823
2017-02-14,111.04,0.34,326.5882352941176
2017-02-15,111.16,0.34,326.9411764705882
2017-02-16,110.71,0.34,325.6176470588235
2017-02-17,111.28,0.34,327.2941176470588
2017-02-21,112.32,0.18,624.0
2017-02-22,112.42,0.18,624.5555555555555
2017-02-23,112.03,0.18,622.3888888888889
2017-02-24,111.74,0.18,620.7777777777778
2017-02-27,112.72,0.18,626.2222222222223
2017-02-28,112.68,0.18,626.0000000000001
2017-03-01,113.75,0.18,631.9444444444445
2017-03-02,111.5,0.18,619.4444444444445
2017-03-03,112.29,0.18,623.8333333333334
2017-03-06,112.82,0.18,626.7777777777777
2017-03-07,112.12,0.18,622.8888888888889
2017-03-08,110.78,0.18,615.4444444444445
2017-03-09,108.85,0.18,604.7222222222222
2017-03-10,106.68,0.18,592.6666666666667
2017-03-13,106.44,0.18,591.3333333333334
2017-03-14,105.71,0.18,587.2777777777777
2017-03-15,108.8,0.18,604.4444444444445
2017-03-16,108.21,0.18,601.1666666666666
2017-03-17,109.31,0.18,607.2777777777778
2017-03-20,108.89,0.18,604.9444444444445
2017-03-21,106.77,0.18,593.1666666666666
2017-03-22,105.71,0.18,587.2777777777777
2017-03-23,107.56,0.18,597.5555555555555
2017-03-24,106.79,0.18,593.2777777777778
2017-03-27,105.52,0.18,586.2222222222222
2017-03-28,105.5,0.18,586.1111111111111
2017-03-29,104.62,0.18,581.2222222222223
2017-03-30,105.16,0.18,584.2222222222222
2017-03-31,106.62,0.18,592.3333333333334
2017-04-03,106.82,0.18,593.4444444444445
2017-04-04,107.36,0.18,596.4444444444445
2017-04-05,107.25,0.18,595.8333333333334
2017-04-06,108.59,0.18,603.2777777777778
2017-04-07,107.61,0.18,597.8333333333334
2017-04-10,108.49,0.18,602.7222222222222
2017-04-11,109.05,0.18,605.8333333333334
2017-04-12,108.91,0.18,605.0555555555555
2017-04-13,107.85,0.18,599.1666666666666
2017-04-17,109.73,0.18,609.6111111111112
2017-04-18,108.58,0.18,603.2222222222223
2017-04-19,107.96,0.18,599.7777777777777
2017-04-20,106.86,0.18,593.6666666666666
2017-04-21,107.67,0.18,598.1666666666667
2017-04-24,107.07,0.18,594.8333333333334
2017-04-25,108.26,0.18,601.4444444444445
2017-04-26,106.03,0.18,589.0555555555555
2017-04-27,105.13,0.18,584.0555555555555
2017-04-28,104.93,0.18,582.9444444444445
2017-05-01,105.6,0.18,586.6666666666666
2017-05-02,106.21,0.18,590.0555555555555
2017-05-03,105.16,0.18,584.2222222222222
2017-05-04,104.86,0.18,582.5555555555555
2017-05-05,105.51,0.11,959.1818181818182
2017-05-08,104.74,0.11,952.1818181818181
2017-05-09,103.5,0.11,940.9090909090909
2017-05-10,104.23,0.11,947.5454545454546
2017-05-11,103.47,0.11,940.6363636363636
2017-05-12,102.7,0.11,933.6363636363636
2017-05-15,102.72,0.11,933.8181818181818
2017-05-16,102.24,0.11,929.4545454545454
2017-05-17,102.02,0.11,927.4545454545454
2017-05-18,101.86,0.11,926.0
2017-05-19,102.25,0.11,929.5454545454545
2017-05-22,102.5,0.11,931.8181818181819
2017-05-23,102.91,0.11,935.5454545454545
2017-05-24,102.17,0.11,928.8181818181819
2017-05-25,102.66,0.11,933.2727272727273
2017-05-26,101.84,0.11,925.8181818181819
2017-05-30,101.22,0.11,920.1818181818181
2017-05-31,101.03,0.11,918.4545454545455
2017-06-01,102.71,0.11,933.7272727272726
2017-06-02,103.31,0.11,939.1818181818182
2017-06-05,103.17,0.11,937.9090909090909
2017-06-06,101.67,0.11,924.2727272727273
2017-06-07,102.33,0.11,930.2727272727273
2017-06-08,103.55,0.11,941.3636363636364
2017-06-09,106.18,0.11,965.2727272727274
2017-06-12,108.33,0.11,984.8181818181818
2017-06-13,107.17,0.11,974.2727272727273
2017-06-14,106.24,0.11,965.8181818181818
2017-06-15,106.07,0.11,964.2727272727273
2017-06-16,105.73,0.11,961.1818181818182
2017-06-19,105.14,0.11,955.8181818181819
2017-06-20,105.32,0.11,957.4545454545454
2017-06-21,106.52,0.11,968.3636363636364
2017-06-22,106.3,0.11,966.3636363636364
2017-06-23,106.77,0.11,970.6363636363636
2017-06-26,106.73,0.11,970.2727272727273
2017-06-27,105.97,0.11,963.3636363636364
2017-06-28,105.72,0.11,961.0909090909091
2017-06-29,105.72,0.11,961.0909090909091
2017-06-30,105.8,0.11,961.8181818181818
2017-07-03,107.52,0.11,977.4545454545454
2017-07-05,105.92,0.11,962.9090909090909
2017-07-06,102.75,0.11,934.0909090909091
2017-07-07,102.43,0.11,931.1818181818182
2017-07-10,100.72,0.11,915.6363636363636
2017-07-11,99.45,0.11,904.0909090909091
2017-07-12,100.72,0.11,915.6363636363636
2017-07-13,103.52,0.11,941.090909090909
2017-07-14,104.7,0.11,951.8181818181819
2017-07-17,104.88,0.11,953.4545454545454
2017-07-18,103.34,0.11,939.4545454545455
2017-07-19,104.91,0.11,953.7272727272727
2017-07-20,101.14,0.11,919.4545454545455
2017-07-21,101.93,0.11,926.6363636363637
2017-07-24,102.0,0.11,927.2727272727273
2017-07-25,102.02,0.11,927.4545454545454
2017-07-26,101.84,0.11,925.8181818181819
2017-07-27,102.81,0.11,934.6363636363636
2017-07-28,103.25,0.11,938.6363636363636
2017-07-31,103.27,0.11,938.8181818181818
2017-08-01,104.06,0.11,946.0
2017-08-02,102.84,0.11,934.909090909091
2017-08-03,102.27,0.11,929.7272727272726
2017-08-04,102.59,0.11,932.6363636363636
2017-08-07,102.29,0.11,929.909090909091
2017-08-08,101.85,0.11,925.9090909090909
2017-08-09,101.7,0.12,847.5
2017-08-10,100.03,0.12,833.5833333333334
2017-08-11,99.0,0.12,825.0
2017-08-14,100.37,0.12,836.4166666666667
2017-08-15,99.47,0.12,828.9166666666667
2017-08-16,99.2,0.12,826.6666666666667
2017-08-17,97.66,0.12,813.8333333333334
2017-08-18,96.47,0.12,803.9166666666667
2017-08-21,97.47,0.12,812.25
2017-08-22,96.98,0.12,808.1666666666667
2017-08-23,98.13,0.12,817.75
2017-08-24,97.1,0.12,809.1666666666666
2017-08-25,97.85,0.12,815.4166666666666
2017-08-28,96.83,0.12,806.9166666666666
2017-08-29,96.16,0.12,801.3333333333334
2017-08-30,97.05,0.12,808.75
2017-08-31,96.38,0.12,803.1666666666666
2017-09-01,97.11,0.12,809.25
2017-09-05,95.73,0.12,797.7500000000001
2017-09-06,96.54,0.12,804.5000000000001
2017-09-07,96.34,0.12,802.8333333333334
2017-09-08,95.45,0.12,795.4166666666667
2017-09-11,96.6,0.12,805.0
2017-09-12,96.17,0.12,801.4166666666667
2017-09-13,96.12,0.12,801.0000000000001
2017-09-14,97.84,0.12,815.3333333333334
2017-09-15,98.44,0.12,820.3333333333334
2017-09-18,98.18,0.12,818.1666666666667
2017-09-19,96.34,0.12,802.8333333333334
