date,EQR,EQR_EPS,PE Ratio
2008-11-12,29.15,0.440448,66.18261406567858
2008-11-13,32.05,0.440448,72.76681923859343
2008-11-14,27.66,0.440448,62.799694856146466
2008-11-17,26.62,0.440448,60.43846265620459
2008-11-18,26.5,0.440448,60.16601278698053
2008-11-19,23.21,0.440448,52.696345539087474
2008-11-20,22.13,0.440448,50.244296716070906
2008-11-21,25.35,0.440448,57.55503487358326
2008-11-24,29.94,0.440448,67.97624237140366
2008-11-25,29.77,0.440448,67.59027172333624
2008-11-26,31.41,0.440448,71.31375326939843
2008-11-28,30.43,0.440448,69.08874600406858
2008-12-01,23.85,0.440448,54.149411508282476
2008-12-02,28.67,0.440448,65.09281458878233
2008-12-03,30.68,0.440448,69.65634989828538
2008-12-04,29.54,0.440448,67.06807614065679
2008-12-05,33.64,0.440448,76.37678000581226
2008-12-08,34.6,0.440448,78.55637895960477
2008-12-09,31.97,0.440448,72.58518599244405
2008-12-10,34.48,0.440448,78.2839290903807
2008-12-11,27.43,0.440448,62.277499273467015
2008-12-12,31.65,0.440448,71.85865300784656
2008-12-15,29.66,0.440448,67.34052600988085
2008-12-16,33.19,0.440448,75.35509299622203
2008-12-17,33.29,0.440448,75.58213455390874
2008-12-18,28.86,0.440448,65.52419354838709
2008-12-19,29.53,0.440448,67.04537198488812
2008-12-22,28.4,0.440448,64.47980238302819
2008-12-23,27.52,0.440448,62.48183667538506
2008-12-24,27.76,0.440448,63.02673641383319
2008-12-26,28.11,0.440448,63.821381865736704
2008-12-29,26.98,0.440448,61.25581226387678
2008-12-30,28.14,0.440448,63.88949433304272
2008-12-31,29.82,0.440448,67.7037925021796
2009-01-02,28.23,0.440448,64.09383173496077
2009-01-05,27.29,0.440448,61.9596410927056
2009-01-06,27.94,0.440448,63.435411217669284
2009-01-07,27.22,0.440448,61.8007120023249
2009-01-08,26.92,0.440448,61.11958732926475
2009-01-09,25.82,0.440448,58.62213019471084
2009-01-12,24.35,0.440448,55.28461929671607
2009-01-13,25.69,0.440448,58.32697616971811
2009-01-14,24.97,0.440448,56.692276954373725
2009-01-15,26.22,0.440448,59.53029642545771
2009-01-16,27.27,0.440448,61.914232781168266
2009-01-20,24.18,0.440448,54.898648648648646
2009-01-21,26.19,0.440448,59.462183958151705
2009-01-22,24.38,0.440448,55.35273176402208
2009-01-23,25.13,0.440448,57.05554344667247
2009-01-26,24.71,0.440448,56.10196890438826
2009-01-27,25.02,0.440448,56.805797733217084
2009-01-28,27.36,0.440448,62.11857018308631
2009-01-29,24.98,0.440448,56.7149811101424
2009-01-30,23.93,0.440448,54.33104475443185
2009-02-02,24.19,0.440448,54.921352804417324
2009-02-03,23.75,0.440448,53.92236995059576
2009-02-04,23.42,0.440448,53.17313281022959
2009-02-05,21.39,0.440448,48.56418918918919
2009-02-06,23.07,0.440448,52.37848735832607
2009-02-09,23.46,0.440448,53.263949433304276
2009-02-10,21.05,0.440448,47.792247893054345
2009-02-11,22.29,0.440448,50.607563208369655
2009-02-12,21.94,0.440448,49.81291775646615
2009-02-13,21.05,0.440448,47.792247893054345
2009-02-17,19.21,0.440448,43.61468323161872
2009-02-18,19.92,0.440448,45.226678291194425
2009-02-19,18.83,0.440448,42.75192531240918
2009-02-20,20.47,0.440448,46.47540685847137
2009-02-23,18.49,0.440448,41.97998401627434
2009-02-24,20.2,0.440448,45.86239465271723
2009-02-25,19.46,0.440448,44.182287125835515
2009-02-26,18.1,0.405585,44.62689695131724
2009-02-27,17.6,0.405585,43.39410974271732
2009-03-02,16.72,0.405585,41.22440425558145
2009-03-03,16.96,0.405585,41.81614211570941
2009-03-04,17.91,0.405585,44.158437812049264
2009-03-05,16.71,0.405585,41.19974851140945
2009-03-06,17.09,0.405585,42.13666678994539
2009-03-09,17.59,0.405585,43.36945399854531
2009-03-10,20.03,0.405585,49.385455576512946
2009-03-11,19.68,0.405585,48.522504530492995
2009-03-12,21.11,0.405585,52.048275947088776
2009-03-13,20.33,0.405585,50.12512790167289
2009-03-16,18.53,0.405585,45.68709395071318
2009-03-17,20.38,0.405585,50.24840662253288
2009-03-18,21.39,0.405585,52.73863678390474
2009-03-19,19.2,0.405585,47.33902881023707
2009-03-20,16.99,0.405585,41.8901093482254
2009-03-23,20.56,0.405585,50.69221001762886
2009-03-24,18.63,0.405585,45.933651392433156
2009-03-25,19.17,0.405585,47.26506157772108
2009-03-26,19.63,0.405585,48.399225809633
2009-03-27,18.5,0.405585,45.61312671819717
2009-03-30,17.03,0.405585,41.9887323249134
2009-03-31,18.35,0.405585,45.2432905556172
2009-04-01,18.39,0.405585,45.34191353230519
2009-04-02,19.71,0.405585,48.59647176300899
2009-04-03,21.67,0.405585,53.42899762072069
2009-04-06,21.47,0.405585,52.93588273728072
2009-04-07,19.04,0.405585,46.94453690348509
2009-04-08,19.4,0.405585,47.83214369367703
2009-04-09,22.74,0.405585,56.06716224712452
2009-04-13,22.92,0.405585,56.510965642220505
2009-04-14,20.43,0.405585,50.371685343392876
2009-04-15,22.4,0.405585,55.22886694527658
2009-04-16,22.72,0.405585,56.017850758780526
2009-04-17,22.67,0.405585,55.89457203792054
2009-04-20,19.7,0.405585,48.57181601883699
2009-04-21,22.9,0.405585,56.4616541538765
2009-04-22,20.75,0.405585,51.16066915689683
2009-04-23,22.06,0.405585,54.39057164342863
2009-04-24,23.21,0.405585,57.225982223208455
2009-04-27,20.99,0.405585,51.752407017024794
2009-04-28,21.53,0.405585,53.083817202312716
2009-04-29,22.58,0.405585,55.67267034037255
2009-04-30,22.89,0.405585,56.43699840970451
2009-05-01,21.47,0.405585,52.93588273728072
2009-05-04,23.76,0.405585,58.58204815266838
2009-05-05,22.99,0.405585,56.68355585142449
2009-05-06,23.63,0.405585,58.26152347843239
2009-05-07,21.6,0.077175,279.8833819241983
2009-05-08,24.26,0.077175,314.3505021056042
2009-05-11,22.79,0.077175,295.3028830579851
2009-05-12,22.65,0.077175,293.488824101069
2009-05-13,21.28,0.077175,275.7369614512472
2009-05-14,22.74,0.077175,294.6550048590865
2009-05-15,22.04,0.077175,285.584710074506
2009-05-18,24.38,0.077175,315.9054097829608
2009-05-19,23.38,0.077175,302.9478458049887
2009-05-20,22.97,0.077175,297.6352445740201
2009-05-21,23.05,0.077175,298.67184969225787
2009-05-22,22.38,0.077175,289.99028182701653
2009-05-26,23.65,0.077175,306.4463880790411
2009-05-27,22.51,0.077175,291.67476514415296
2009-05-28,23.44,0.077175,303.72529964366703
2009-05-29,24.34,0.077175,315.38710722384195
2009-06-01,25.25,0.077175,327.1784904437966
2009-06-02,24.25,0.077175,314.22092646582445
2009-06-03,24.61,0.077175,318.8856494978944
2009-06-04,24.99,0.077175,323.8095238095238
2009-06-05,24.64,0.077175,319.2743764172336
2009-06-08,24.74,0.077175,320.5701328150308
2009-06-09,24.98,0.077175,323.67994816974414
2009-06-10,24.12,0.077175,312.5364431486881
2009-06-11,23.06,0.077175,298.8014253320376
2009-06-12,23.91,0.077175,309.8153547133139
2009-06-15,22.72,0.077175,294.39585357952706
2009-06-16,22.33,0.077175,289.3424036281179
2009-06-17,21.91,0.077175,283.90022675736964
2009-06-18,22.51,0.077175,291.67476514415296
2009-06-19,22.39,0.077175,290.11985746679625
2009-06-22,21.48,0.077175,278.3284742468416
2009-06-23,21.65,0.077175,280.53126012309684
2009-06-24,21.94,0.077175,284.28895367670884
2009-06-25,22.17,0.077175,287.26919339164243
2009-06-26,22.27,0.077175,288.5649497894396
2009-06-29,22.14,0.077175,286.8804664723032
2009-06-30,22.23,0.077175,288.04664723032073
2009-07-01,22.33,0.077175,289.3424036281179
2009-07-02,21.0,0.077175,272.108843537415
2009-07-06,21.57,0.077175,279.4946550048591
2009-07-07,20.43,0.077175,264.7230320699709
2009-07-08,20.04,0.077175,259.6695821185617
2009-07-09,19.55,0.077175,253.3203757693554
2009-07-10,19.26,0.077175,249.56268221574348
2009-07-13,20.27,0.077175,262.6498218334953
2009-07-14,20.24,0.077175,262.26109491415616
2009-07-15,20.76,0.077175,268.9990281827017
2009-07-16,20.92,0.077175,271.07223841917727
2009-07-17,20.03,0.077175,259.540006478782
2009-07-20,20.89,0.077175,270.68351149983806
2009-07-21,20.63,0.077175,267.31454486556527
2009-07-22,20.71,0.077175,268.35114998380305
2009-07-23,21.52,0.077175,278.8467768059605
2009-07-24,21.23,0.077175,275.0890832523486
2009-07-27,21.75,0.077175,281.8270165208941
2009-07-28,22.2,0.077175,287.6579203109815
2009-07-29,21.87,0.077175,283.3819241982508
2009-07-30,23.62,0.077175,306.05766115970204
2009-07-31,24.0,0.077175,310.9815354713314
2009-08-03,24.44,0.077175,316.68286362163917
2009-08-04,26.09,0.077175,338.0628441852932
2009-08-05,27.61,0.077175,357.75834143181083
2009-08-06,28.01,0.17376,161.19935543278086
2009-08-07,30.05,0.17376,172.93968692449357
2009-08-10,28.99,0.17376,166.83931860036833
2009-08-11,27.76,0.17376,159.76058931860038
2009-08-12,27.8,0.17376,159.99079189686924
2009-08-13,27.85,0.17376,160.27854511970534
2009-08-14,27.28,0.17376,156.99815837937385
2009-08-17,26.14,0.17376,150.43738489871086
2009-08-18,26.67,0.17376,153.4875690607735
2009-08-19,26.4,0.17376,151.93370165745856
2009-08-20,27.43,0.17376,157.86141804788213
2009-08-21,27.65,0.17376,159.12753222836096
2009-08-24,27.45,0.17376,157.97651933701658
2009-08-25,27.36,0.17376,157.4585635359116
2009-08-26,27.82,0.17376,160.1058931860037
2009-08-27,27.9,0.17376,160.56629834254144
2009-08-28,27.8,0.17376,159.99079189686924
2009-08-31,27.31,0.17376,157.1708103130755
2009-09-01,26.12,0.17376,150.32228360957643
2009-09-02,25.91,0.17376,149.11372007366484
2009-09-03,26.47,0.17376,152.3365561694291
2009-09-04,26.66,0.17376,153.43001841620625
2009-09-08,27.57,0.17376,158.66712707182322
2009-09-09,28.77,0.17376,165.5732044198895
2009-09-10,29.24,0.17376,168.27808471454878
2009-09-11,29.15,0.17376,167.76012891344382
2009-09-14,30.01,0.17376,172.70948434622468
2009-09-15,30.56,0.17376,175.87476979742172
2009-09-16,31.99,0.17376,184.10451197053408
2009-09-17,31.61,0.17376,181.91758747697975
2009-09-18,31.75,0.17376,182.7232965009208
2009-09-21,31.7,0.17376,182.4355432780847
2009-09-22,32.86,0.17376,189.11141804788213
2009-09-23,31.25,0.17376,179.84576427255985
2009-09-24,30.39,0.17376,174.896408839779
2009-09-25,30.24,0.17376,174.0331491712707
2009-09-28,31.46,0.17376,181.05432780847147
2009-09-29,30.72,0.17376,176.79558011049724
2009-09-30,30.7,0.17376,176.6804788213628
2009-10-01,28.9,0.17376,166.32136279926334
2009-10-02,28.62,0.17376,164.70994475138122
2009-10-05,29.38,0.17376,169.08379373848987
2009-10-06,29.0,0.17376,166.89686924493554
2009-10-07,29.03,0.17376,167.06952117863722
2009-10-08,29.81,0.17376,171.55847145488028
2009-10-09,30.21,0.17376,173.86049723756906
2009-10-12,30.2,0.17376,173.80294659300185
2009-10-13,29.65,0.17376,170.63766114180478
2009-10-14,30.43,0.17376,175.12661141804787
2009-10-15,29.97,0.17376,172.4792817679558
2009-10-16,29.06,0.17376,167.24217311233886
2009-10-19,29.61,0.17376,170.4074585635359
2009-10-20,29.04,0.17376,167.1270718232044
2009-10-21,28.33,0.17376,163.04097605893185
2009-10-22,29.16,0.17376,167.81767955801106
2009-10-23,28.97,0.17376,166.72421731123387
2009-10-26,29.11,0.17376,167.52992633517496
2009-10-27,28.74,0.17376,165.40055248618785
2009-10-28,27.56,0.17376,158.60957642725597
2009-10-29,29.06,0.17376,167.24217311233886
2009-10-30,28.88,0.17376,166.2062615101289
2009-11-02,28.88,0.17376,166.2062615101289
2009-11-03,29.2,0.17376,168.04788213627992
2009-11-04,28.55,0.17376,164.30709023941068
2009-11-05,29.27,0.306122,95.61547356936123
2009-11-06,28.85,0.306122,94.24347155709162
2009-11-09,30.07,0.306122,98.22881073558908
2009-11-10,30.59,0.306122,99.92747989363717
2009-11-11,31.42,0.306122,102.63881720359856
2009-11-12,31.11,0.306122,101.62614905168527
2009-11-13,31.59,0.306122,103.19415135142198
2009-11-16,32.3,0.306122,105.51348808644919
2009-11-17,31.81,0.306122,103.91281907213464
2009-11-18,32.81,0.306122,107.17949052991945
2009-11-19,32.12,0.306122,104.92548722404791
2009-11-20,31.95,0.306122,104.37015307622451
2009-11-23,32.14,0.306122,104.99082065320363
2009-11-24,31.49,0.306122,102.86748420564349
2009-11-25,31.69,0.306122,103.52081849720047
2009-11-27,30.91,0.306122,100.97281476012832
2009-11-30,32.21,0.306122,105.21948765524856
2009-12-01,32.48,0.306122,106.10148894885045
2009-12-02,32.87,0.306122,107.37549081738652
2009-12-03,32.22,0.306122,105.2521543698264
2009-12-04,33.04,0.306122,107.93082496520995
2009-12-07,32.14,0.306122,104.99082065320363
2009-12-08,31.82,0.306122,103.94548578671248
2009-12-09,31.72,0.306122,103.618818640934
2009-12-10,31.51,0.306122,102.9328176347992
2009-12-11,32.12,0.306122,104.92548722404791
2009-12-14,32.71,0.306122,106.85282338414096
2009-12-15,32.32,0.306122,105.57882151560489
2009-12-16,32.43,0.306122,105.93815537596122
2009-12-17,31.85,0.306122,104.04348593044604
2009-12-18,32.61,0.306122,106.52615623836247
2009-12-21,33.57,0.306122,109.6621608378359
2009-12-22,34.19,0.306122,111.68749714166246
2009-12-23,34.92,0.306122,114.07216730584538
2009-12-24,35.29,0.306122,115.28083574522576
2009-12-28,36.0,0.306122,117.60017248025297
2009-12-29,34.99,0.306122,114.30083430789033
2009-12-30,34.97,0.306122,114.23550087873461
2009-12-31,33.78,0.306122,110.3481618439707
2010-01-04,33.4,0.306122,109.10682669001247
2010-01-05,33.27,0.306122,108.68215940050047
2010-01-06,33.46,0.306122,109.30282697747957
2010-01-07,33.78,0.306122,110.3481618439707
2010-01-08,33.35,0.306122,108.94349311712324
2010-01-11,33.25,0.306122,108.61682597134475
2010-01-12,32.77,0.306122,107.04882367160806
2010-01-13,33.81,0.306122,110.44616198770426
2010-01-14,33.75,0.306122,110.25016170023716
2010-01-15,33.37,0.306122,109.00882654627893
2010-01-19,34.42,0.306122,112.43883157695298
2010-01-20,33.77,0.306122,110.31549512939287
2010-01-21,32.93,0.306122,107.57149110485362
2010-01-22,31.93,0.306122,104.30481964706881
2010-01-25,31.92,0.306122,104.27215293249097
2010-01-26,31.86,0.306122,104.07615264502388
2010-01-27,32.44,0.306122,105.97082209053906
2010-01-28,32.28,0.306122,105.4481546572935
2010-01-29,32.05,0.306122,104.69682022200298
2010-02-01,32.77,0.306122,107.04882367160806
2010-02-02,33.35,0.306122,108.94349311712324
2010-02-03,32.37,0.306122,105.74215508849412
2010-02-04,32.72,0.306122,106.8854900987188
2010-02-05,32.97,0.306122,107.702157963165
2010-02-08,32.44,0.306122,105.97082209053906
2010-02-09,32.4,0.306122,105.84015523222767
2010-02-10,32.26,0.306122,105.3828212281378
2010-02-11,32.76,0.306122,107.01615695703019
2010-02-12,33.2,0.306122,108.45349239845552
2010-02-16,34.39,0.306122,112.34083143321944
2010-02-17,34.6,0.306122,113.02683243935425
2010-02-18,35.07,0.306122,114.5621680245131
2010-02-19,35.46,0.306122,115.83616989304917
2010-02-22,35.92,0.306122,117.33883876363019
2010-02-23,35.7,0.306122,116.62017104291753
2010-02-24,36.11,0.306122,117.9595063406093
2010-02-25,36.24,0.347794,104.19961241424522
2010-02-26,36.08,0.347794,103.73956997533023
2010-03-01,36.1,0.347794,103.7970752801946
2010-03-02,36.12,0.347794,103.85458058505897
2010-03-03,35.84,0.347794,103.04950631695775
2010-03-04,36.08,0.347794,103.73956997533023
2010-03-05,37.27,0.347794,107.16113561476047
2010-03-08,37.62,0.347794,108.167478449887
2010-03-09,38.3,0.347794,110.1226588152757
2010-03-10,38.41,0.347794,110.43893799202976
2010-03-11,38.14,0.347794,109.66261637636072
2010-03-12,38.07,0.347794,109.46134780933541
2010-03-15,38.11,0.347794,109.57635841906416
2010-03-16,39.37,0.347794,113.1991926255197
2010-03-17,39.91,0.347794,114.75183585685778
2010-03-18,39.64,0.347794,113.97551424118875
2010-03-19,39.31,0.347794,113.0266767109266
2010-03-22,39.65,0.347794,114.00426689362094
2010-03-23,39.54,0.347794,113.68798771686689
2010-03-24,39.37,0.347794,113.1991926255197
2010-03-25,39.5,0.347794,113.57297710713813
2010-03-26,39.35,0.347794,113.14168732065534
2010-03-29,39.36,0.347794,113.17043997308753
2010-03-30,39.49,0.347794,113.54422445470595
2010-03-31,39.15,0.347794,112.5666342720116
2010-04-01,39.13,0.347794,112.50912896714723
2010-04-05,40.23,0.347794,115.67192073468777
2010-04-06,41.56,0.347794,119.49602350816863
2010-04-07,40.63,0.347794,116.82202683197526
2010-04-08,40.56,0.347794,116.62075826494996
2010-04-09,41.95,0.347794,120.61737695302392
2010-04-12,41.97,0.347794,120.67488225788829
2010-04-13,43.03,0.347794,123.72266341570011
2010-04-14,43.09,0.347794,123.89517933029323
2010-04-15,42.04,0.347794,120.8761508249136
2010-04-16,41.11,0.347794,118.20215414872023
2010-04-19,41.15,0.347794,118.31716475844897
2010-04-20,42.01,0.347794,120.78989286761704
2010-04-21,42.94,0.347794,123.46388954381041
2010-04-22,43.75,0.347794,125.79285439081755
2010-04-23,44.6,0.347794,128.23682984755345
2010-04-26,45.26,0.347794,130.13450490807776
2010-04-27,43.7,0.347794,125.64909112865664
2010-04-28,43.92,0.347794,126.28164948216474
2010-04-29,47.16,0.347794,135.59750887019328
2010-04-30,45.27,0.347794,130.16325756050998
2010-05-03,47.52,0.347794,136.632604357752
2010-05-04,47.01,0.347794,135.16621908371047
2010-05-05,46.27,0.347794,133.03852280372865
2010-05-06,44.33,0.18,246.27777777777777
2010-05-07,43.43,0.18,241.27777777777777
2010-05-10,47.0,0.18,261.11111111111114
2010-05-11,47.33,0.18,262.94444444444446
2010-05-12,48.1,0.18,267.22222222222223
2010-05-13,47.01,0.18,261.1666666666667
2010-05-14,45.62,0.18,253.44444444444443
2010-05-17,45.91,0.18,255.05555555555554
2010-05-18,44.59,0.18,247.72222222222226
2010-05-19,44.5,0.18,247.22222222222223
2010-05-20,42.28,0.18,234.8888888888889
2010-05-21,43.96,0.18,244.22222222222223
2010-05-24,42.61,0.18,236.72222222222223
2010-05-25,43.4,0.18,241.11111111111111
2010-05-26,43.37,0.18,240.94444444444443
2010-05-27,45.75,0.18,254.16666666666669
2010-05-28,45.13,0.18,250.72222222222226
2010-06-01,44.33,0.18,246.27777777777777
2010-06-02,44.51,0.18,247.27777777777777
2010-06-03,44.31,0.18,246.16666666666669
2010-06-04,41.23,0.18,229.05555555555554
2010-06-07,40.86,0.18,227.0
2010-06-08,41.82,0.18,232.33333333333334
2010-06-09,41.81,0.18,232.2777777777778
2010-06-10,44.2,0.18,245.55555555555557
2010-06-11,44.55,0.18,247.5
2010-06-14,45.22,0.18,251.22222222222223
2010-06-15,46.43,0.18,257.94444444444446
2010-06-16,45.85,0.18,254.72222222222223
2010-06-17,46.33,0.18,257.3888888888889
2010-06-18,45.76,0.18,254.22222222222223
2010-06-21,45.56,0.18,253.11111111111114
2010-06-22,43.85,0.18,243.61111111111111
2010-06-23,44.34,0.18,246.33333333333337
2010-06-24,42.95,0.18,238.61111111111114
2010-06-25,44.56,0.18,247.55555555555557
2010-06-28,43.89,0.18,243.83333333333334
2010-06-29,42.14,0.18,234.11111111111111
2010-06-30,41.64,0.18,231.33333333333334
2010-07-01,41.65,0.18,231.38888888888889
2010-07-02,40.67,0.18,225.94444444444446
2010-07-06,40.22,0.18,223.44444444444446
2010-07-07,42.53,0.18,236.2777777777778
2010-07-08,43.31,0.18,240.61111111111114
2010-07-09,44.05,0.18,244.72222222222223
2010-07-12,44.31,0.18,246.16666666666669
2010-07-13,45.23,0.18,251.27777777777777
2010-07-14,44.69,0.18,248.27777777777777
2010-07-15,44.8,0.18,248.88888888888889
2010-07-16,42.69,0.18,237.16666666666666
2010-07-19,43.64,0.18,242.44444444444446
2010-07-20,44.12,0.18,245.11111111111111
2010-07-21,42.85,0.18,238.05555555555557
2010-07-22,44.92,0.18,249.55555555555557
2010-07-23,45.15,0.18,250.83333333333334
2010-07-26,46.72,0.18,259.55555555555554
2010-07-27,46.44,0.18,258.0
2010-07-28,46.56,0.18,258.6666666666667
2010-07-29,45.21,0.18,251.16666666666669
2010-07-30,45.85,0.18,254.72222222222223
2010-08-02,47.33,0.18,262.94444444444446
2010-08-03,46.94,0.18,260.77777777777777
2010-08-04,46.82,0.18,260.11111111111114
2010-08-05,45.91,0.03,1530.3333333333333
2010-08-06,45.85,0.03,1528.3333333333335
2010-08-09,46.99,0.03,1566.3333333333335
2010-08-10,47.08,0.03,1569.3333333333333
2010-08-11,45.43,0.03,1514.3333333333335
2010-08-12,44.67,0.03,1489.0
2010-08-13,44.88,0.03,1496.0000000000002
2010-08-16,44.88,0.03,1496.0000000000002
2010-08-17,45.9,0.03,1530.0
2010-08-18,45.95,0.03,1531.6666666666667
2010-08-19,44.66,0.03,1488.6666666666665
2010-08-20,44.85,0.03,1495.0
2010-08-23,44.92,0.03,1497.3333333333335
2010-08-24,44.61,0.03,1487.0
2010-08-25,45.38,0.03,1512.6666666666667
2010-08-26,44.98,0.03,1499.3333333333333
2010-08-27,45.89,0.03,1529.6666666666667
2010-08-30,45.2,0.03,1506.6666666666667
2010-08-31,45.83,0.03,1527.6666666666667
2010-09-01,47.84,0.03,1594.6666666666667
2010-09-02,48.1,0.03,1603.3333333333335
2010-09-03,48.86,0.03,1628.6666666666667
2010-09-07,48.21,0.03,1607.0
2010-09-08,48.26,0.03,1608.6666666666667
2010-09-09,47.44,0.03,1581.3333333333333
2010-09-10,47.63,0.03,1587.6666666666667
2010-09-13,47.9,0.03,1596.6666666666667
2010-09-14,47.98,0.03,1599.3333333333333
2010-09-15,48.96,0.03,1632.0
2010-09-16,48.75,0.03,1625.0
2010-09-17,48.87,0.03,1629.0
2010-09-20,50.48,0.03,1682.6666666666665
2010-09-21,49.15,0.03,1638.3333333333333
2010-09-22,49.04,0.03,1634.6666666666667
2010-09-23,47.8,0.03,1593.3333333333333
2010-09-24,49.26,0.03,1642.0
2010-09-27,48.12,0.03,1604.0
2010-09-28,48.06,0.03,1602.0000000000002
2010-09-29,47.39,0.03,1579.6666666666667
2010-09-30,47.57,0.03,1585.6666666666667
2010-10-01,47.82,0.03,1594.0
2010-10-04,48.23,0.03,1607.6666666666665
2010-10-05,48.89,0.03,1629.6666666666667
2010-10-06,48.58,0.03,1619.3333333333333
2010-10-07,48.51,0.03,1617.0
2010-10-08,48.63,0.03,1621.0000000000002
2010-10-11,48.55,0.03,1618.3333333333333
2010-10-12,49.48,0.03,1649.3333333333333
2010-10-13,49.95,0.03,1665.0000000000002
2010-10-14,49.76,0.03,1658.6666666666667
2010-10-15,49.95,0.03,1665.0000000000002
2010-10-18,50.67,0.03,1689.0000000000002
2010-10-19,50.24,0.03,1674.6666666666667
2010-10-20,51.51,0.03,1717.0
2010-10-21,51.51,0.03,1717.0
2010-10-22,50.83,0.03,1694.3333333333333
2010-10-25,50.49,0.03,1683.0000000000002
2010-10-26,50.15,0.03,1671.6666666666667
2010-10-27,49.79,0.03,1659.6666666666667
2010-10-28,48.75,0.03,1625.0
2010-10-29,48.63,0.03,1621.0000000000002
2010-11-01,48.93,0.03,1631.0
2010-11-02,48.9,0.03,1630.0
2010-11-03,48.84,0.03,1628.0000000000002
2010-11-04,50.41,-0.21,-240.04761904761904
2010-11-05,50.84,-0.21,-242.09523809523813
2010-11-08,50.17,-0.21,-238.90476190476193
2010-11-09,48.42,-0.21,-230.57142857142858
2010-11-10,49.96,-0.21,-237.90476190476193
2010-11-11,49.51,-0.21,-235.76190476190476
2010-11-12,49.31,-0.21,-234.80952380952382
2010-11-15,49.2,-0.21,-234.2857142857143
2010-11-16,47.36,-0.21,-225.52380952380952
2010-11-17,48.31,-0.21,-230.04761904761907
2010-11-18,49.22,-0.21,-234.38095238095238
2010-11-19,49.91,-0.21,-237.66666666666666
2010-11-22,50.0,-0.21,-238.0952380952381
2010-11-23,49.63,-0.21,-236.33333333333334
2010-11-24,50.31,-0.21,-239.57142857142858
2010-11-26,50.01,-0.21,-238.14285714285714
2010-11-29,50.0,-0.21,-238.0952380952381
2010-11-30,49.98,-0.21,-238.0
2010-12-01,50.67,-0.21,-241.2857142857143
2010-12-02,51.66,-0.21,-246.0
2010-12-03,52.0,-0.21,-247.61904761904762
2010-12-06,51.85,-0.21,-246.90476190476193
2010-12-07,52.06,-0.21,-247.90476190476193
2010-12-08,51.28,-0.21,-244.1904761904762
2010-12-09,51.2,-0.21,-243.80952380952382
2010-12-10,51.56,-0.21,-245.52380952380955
2010-12-13,51.22,-0.21,-243.9047619047619
2010-12-14,50.49,-0.21,-240.42857142857144
2010-12-15,49.96,-0.21,-237.90476190476193
2010-12-16,49.5,-0.21,-235.71428571428572
2010-12-17,49.83,-0.21,-237.28571428571428
2010-12-20,50.69,-0.21,-241.38095238095238
2010-12-21,51.08,-0.21,-243.23809523809524
2010-12-22,51.48,-0.21,-245.14285714285714
2010-12-23,51.34,-0.21,-244.4761904761905
2010-12-27,52.13,-0.21,-248.23809523809527
2010-12-28,51.97,-0.21,-247.47619047619048
2010-12-29,52.25,-0.21,-248.80952380952382
2010-12-30,52.29,-0.21,-249.0
2010-12-31,51.95,-0.21,-247.3809523809524
2011-01-03,52.52,-0.21,-250.09523809523813
2011-01-04,51.2,-0.21,-243.80952380952382
2011-01-05,51.17,-0.21,-243.66666666666669
2011-01-06,50.55,-0.21,-240.71428571428572
2011-01-07,50.38,-0.21,-239.90476190476193
2011-01-10,50.26,-0.21,-239.33333333333334
2011-01-11,49.94,-0.21,-237.8095238095238
2011-01-12,50.06,-0.21,-238.3809523809524
2011-01-13,50.23,-0.21,-239.19047619047618
2011-01-14,50.91,-0.21,-242.42857142857142
2011-01-18,51.61,-0.21,-245.76190476190476
2011-01-19,50.9,-0.21,-242.38095238095238
2011-01-20,51.18,-0.21,-243.71428571428572
2011-01-21,51.48,-0.21,-245.14285714285714
2011-01-24,51.74,-0.21,-246.3809523809524
2011-01-25,52.6,-0.21,-250.47619047619048
2011-01-26,52.95,-0.21,-252.14285714285717
2011-01-27,53.81,-0.21,-256.23809523809524
2011-01-28,52.89,-0.21,-251.85714285714286
2011-01-31,54.19,-0.21,-258.04761904761904
2011-02-01,54.6,-0.21,-260.0
2011-02-02,54.8,-0.21,-260.95238095238096
2011-02-03,54.41,-0.21,-259.0952380952381
2011-02-04,53.08,-0.21,-252.76190476190476
2011-02-07,53.71,-0.21,-255.7619047619048
2011-02-08,53.51,-0.21,-254.8095238095238
2011-02-09,53.8,-0.21,-256.1904761904762
2011-02-10,54.16,-0.21,-257.9047619047619
2011-02-11,54.55,-0.21,-259.76190476190476
2011-02-14,54.59,-0.21,-259.95238095238096
2011-02-15,54.19,-0.21,-258.04761904761904
2011-02-16,53.6,-0.21,-255.23809523809524
2011-02-17,53.66,-0.21,-255.52380952380952
2011-02-18,54.03,-0.21,-257.2857142857143
2011-02-22,53.95,-0.21,-256.9047619047619
2011-02-23,53.32,-0.21,-253.90476190476193
2011-02-24,52.55,0.269242,195.17757259268615
2011-02-25,53.36,0.269242,198.18601852608435
2011-02-28,55.11,0.269242,204.68574739453726
2011-03-01,53.57,0.269242,198.96598599029872
2011-03-02,53.14,0.269242,197.36890975405026
2011-03-03,54.21,0.269242,201.34302969076148
2011-03-04,53.32,0.269242,198.03745329480543
2011-03-07,52.62,0.269242,195.43756174742424
2011-03-08,53.88,0.269242,200.11736653271038
2011-03-09,54.06,0.269242,200.78591007346552
2011-03-10,53.43,0.269242,198.44600768082248
2011-03-11,54.55,0.269242,202.60583415663234
