date,CSX,CSX_EPS,PE Ratio
1985-01-31,2.27,,
1985-02-01,2.25,,
1985-02-04,2.26,,
1985-02-05,2.25,,
1985-02-06,2.2,,
1985-02-07,2.23,,
1985-02-08,2.15,,
1985-02-11,2.11,,
1985-02-12,2.15,,
1985-02-13,2.21,,
1985-02-14,2.15,,
1985-02-15,2.16,,
1985-02-19,2.14,,
1985-02-20,2.18,,
1985-02-21,2.18,,
1985-02-22,2.17,,
1985-02-25,2.16,,
1985-02-26,2.18,,
1985-02-27,2.16,,
1985-02-28,2.13,,
1985-03-01,2.17,,
1985-03-04,2.19,,
1985-03-05,2.2,,
1985-03-06,2.19,,
1985-03-07,2.15,,
1985-03-08,2.13,,
1985-03-11,2.07,,
1985-03-12,2.04,,
1985-03-13,2.01,,
1985-03-14,1.99,,
1985-03-15,1.98,,
1985-03-18,1.99,,
1985-03-19,2.02,,
1985-03-20,2.0,,
1985-03-21,2.0,,
1985-03-22,1.99,,
1985-03-25,1.99,,
1985-03-26,1.96,,
1985-03-27,1.96,,
1985-03-28,1.9,,
1985-03-29,1.94,,
1985-04-01,2.0,,
1985-04-02,1.99,,
1985-04-03,1.98,,
1985-04-04,1.98,,
1985-04-08,1.93,,
1985-04-09,1.94,,
1985-04-10,1.98,,
1985-04-11,1.97,,
1985-04-12,1.98,,
1985-04-15,2.02,,
1985-04-16,2.04,,
1985-04-17,2.01,,
1985-04-18,1.98,,
1985-04-19,1.99,,
1985-04-22,1.96,,
1985-04-23,2.01,,
1985-04-24,1.99,,
1985-04-25,1.99,,
1985-04-26,2.0,,
1985-04-29,1.96,,
1985-04-30,1.96,,
1985-05-01,1.95,,
1985-05-02,2.0,,
1985-05-03,2.0,,
1985-05-06,1.98,,
1985-05-07,1.97,,
1985-05-08,1.97,,
1985-05-09,2.03,,
1985-05-10,2.08,,
1985-05-13,2.09,,
1985-05-14,2.11,,
1985-05-15,2.09,,
1985-05-16,2.1,,
1985-05-17,2.09,,
1985-05-20,2.16,,
1985-05-21,2.17,,
1985-05-22,2.17,,
1985-05-23,2.18,,
1985-05-24,2.19,,
1985-05-28,2.17,,
1985-05-29,2.21,,
1985-05-30,2.21,,
1985-05-31,2.24,,
1985-06-03,2.13,,
1985-06-04,2.16,,
1985-06-05,2.15,,
1985-06-06,2.18,,
1985-06-07,2.15,,
1985-06-10,2.14,,
1985-06-11,2.13,,
1985-06-12,2.1,,
1985-06-13,2.07,,
1985-06-14,2.07,,
1985-06-17,2.07,,
1985-06-18,2.06,,
1985-06-19,2.06,,
1985-06-20,2.03,,
1985-06-21,2.11,,
1985-06-24,2.13,,
1985-06-25,2.15,,
1985-06-26,2.14,,
1985-06-27,2.16,,
1985-06-28,2.18,,
1985-07-01,2.24,,
1985-07-02,2.23,,
1985-07-03,2.22,,
1985-07-05,2.25,,
1985-07-08,2.24,,
1985-07-09,2.21,,
1985-07-10,2.2,,
1985-07-11,2.21,,
1985-07-12,2.24,,
1985-07-15,2.28,,
1985-07-16,2.33,,
1985-07-17,2.31,,
1985-07-18,2.31,,
1985-07-19,2.34,,
1985-07-22,2.36,,
1985-07-23,2.34,,
1985-07-24,2.29,,
1985-07-25,2.34,,
1985-07-26,2.38,,
1985-07-29,2.34,,
1985-07-30,2.34,,
1985-07-31,2.33,,
1985-08-01,2.38,,
1985-08-02,2.34,,
1985-08-05,2.31,,
1985-08-06,2.21,,
1985-08-07,2.23,,
1985-08-08,2.27,,
1985-08-09,2.27,,
1985-08-12,2.25,,
1985-08-13,2.22,,
1985-08-14,2.21,,
1985-08-15,2.23,,
1985-08-16,2.22,,
1985-08-19,2.2,,
1985-08-20,2.21,,
1985-08-21,2.23,,
1985-08-22,2.2,,
1985-08-23,2.18,,
1985-08-26,2.15,,
1985-08-27,2.17,,
1985-08-28,2.17,,
1985-08-29,2.19,,
1985-08-30,2.21,,
1985-09-03,2.22,,
1985-09-04,2.16,,
1985-09-05,2.1,,
1985-09-06,2.11,,
1985-09-09,2.11,,
1985-09-10,2.1,,
1985-09-11,2.08,,
1985-09-12,2.05,,
1985-09-13,1.99,,
1985-09-16,2.01,,
1985-09-17,1.97,,
1985-09-18,2.01,,
1985-09-19,2.0,,
1985-09-20,1.96,,
1985-09-23,2.01,,
1985-09-24,2.02,,
1985-09-25,2.04,,
1985-09-26,2.01,,
1985-09-30,2.01,,
1985-10-01,2.02,,
1985-10-02,2.08,,
1985-10-03,2.1,,
1985-10-04,2.14,,
1985-10-07,2.14,,
1985-10-08,2.11,,
1985-10-09,2.13,,
1985-10-10,2.11,,
1985-10-11,2.09,,
1985-10-14,2.13,,
1985-10-15,2.15,,
1985-10-16,2.19,,
1985-10-17,2.17,,
1985-10-18,2.15,,
1985-10-21,2.14,,
1985-10-22,2.17,,
1985-10-23,2.2,,
1985-10-24,2.17,,
1985-10-25,2.14,,
1985-10-28,2.13,,
1985-10-29,2.14,,
1985-10-30,2.15,,
1985-10-31,2.15,,
1985-11-01,2.19,,
1985-11-04,2.19,,
1985-11-05,2.24,,
1985-11-06,2.25,,
1985-11-07,2.26,,
1985-11-08,2.25,,
1985-11-11,2.29,,
1985-11-12,2.31,,
1985-11-13,2.26,,
1985-11-14,2.3,,
1985-11-15,2.3,,
1985-11-18,2.35,,
1985-11-19,2.35,,
1985-11-20,2.35,,
1985-11-21,2.36,,
1985-11-22,2.31,,
1985-11-25,2.32,,
1985-11-26,2.32,,
1985-11-27,2.36,,
1985-11-29,2.33,,
1985-12-02,2.32,,
1985-12-03,2.35,,
1985-12-04,2.4,,
1985-12-05,2.43,,
1985-12-06,2.41,,
1985-12-09,2.44,,
1985-12-10,2.43,,
1985-12-11,2.58,,
1985-12-12,2.53,,
1985-12-13,2.58,,
1985-12-16,2.56,,
1985-12-17,2.53,,
1985-12-18,2.57,,
1985-12-19,2.64,,
1985-12-20,2.61,,
1985-12-23,2.57,,
1985-12-24,2.51,,
1985-12-26,2.52,,
1985-12-27,2.56,,
1985-12-30,2.55,,
1985-12-31,2.52,,
1986-01-02,2.51,,
1986-01-03,2.63,,
1986-01-06,2.68,,
1986-01-07,2.73,,
1986-01-08,2.63,,
1986-01-09,2.58,,
1986-01-10,2.67,,
1986-01-13,2.68,,
1986-01-14,2.66,,
1986-01-15,2.67,,
1986-01-16,2.73,,
1986-01-17,2.76,,
1986-01-20,2.73,,
1986-01-21,2.73,,
1986-01-22,2.68,,
1986-01-23,2.68,,
1986-01-24,2.75,,
1986-01-27,2.83,,
1986-01-28,2.84,,
1986-01-29,2.83,,
1986-01-30,2.76,,
1986-01-31,2.8,,
1986-02-03,2.86,,
1986-02-04,2.89,,
1986-02-05,2.89,,
1986-02-06,2.91,,
1986-02-07,2.93,,
1986-02-10,2.92,,
1986-02-11,2.9,,
1986-02-12,2.94,,
1986-02-13,2.93,,
1986-02-14,2.97,,
1986-02-18,3.0,,
1986-02-19,2.97,,
1986-02-20,3.0,,
1986-02-21,2.97,,
1986-02-24,2.93,,
1986-02-25,2.9,,
1986-02-26,2.86,,
1986-02-27,2.92,,
1986-02-28,3.0,,
1986-03-03,2.97,,
1986-03-04,2.94,,
1986-03-05,2.94,,
1986-03-06,2.9,,
1986-03-07,2.92,,
1986-03-10,2.92,,
1986-03-11,3.0,,
1986-03-12,3.0,,
1986-03-13,2.99,,
1986-03-14,3.06,,
1986-03-17,3.02,,
1986-03-18,3.04,,
1986-03-19,3.0,,
1986-03-20,3.01,,
1986-03-21,2.99,,
1986-03-24,3.02,,
1986-03-25,2.99,,
1986-03-26,3.07,,
1986-03-27,3.08,,
1986-03-31,3.08,,
1986-04-01,2.95,,
1986-04-02,2.91,,
1986-04-03,2.84,,
1986-04-04,2.72,,
1986-04-07,2.77,,
1986-04-08,2.79,,
1986-04-09,2.84,,
1986-04-10,2.97,,
1986-04-11,3.01,,
1986-04-14,3.01,,
1986-04-15,3.02,,
1986-04-16,3.04,,
1986-04-17,3.07,,
1986-04-18,2.99,,
1986-04-21,2.99,,
1986-04-22,2.84,,
1986-04-23,2.83,,
1986-04-24,2.85,,
1986-04-25,2.82,,
1986-04-28,2.81,,
1986-04-29,2.79,,
1986-04-30,2.79,,
1986-05-01,2.77,,
1986-05-02,2.73,,
1986-05-05,2.75,,
1986-05-06,2.77,,
1986-05-07,2.74,,
1986-05-08,2.69,,
1986-05-09,2.74,,
1986-05-12,2.71,,
1986-05-13,2.71,,
1986-05-14,2.71,,
1986-05-15,2.69,,
1986-05-16,2.61,,
1986-05-19,2.6,,
1986-05-20,2.67,,
1986-05-21,2.63,,
1986-05-22,2.63,,
1986-05-23,2.73,,
1986-05-27,2.79,,
1986-05-28,2.78,,
1986-05-29,2.75,,
1986-05-30,2.82,,
1986-06-02,2.78,,
1986-06-03,2.76,,
1986-06-04,2.74,,
1986-06-05,2.76,,
1986-06-06,2.74,,
1986-06-09,2.68,,
1986-06-10,2.66,,
1986-06-11,2.67,,
1986-06-12,2.68,,
1986-06-13,2.76,,
1986-06-16,2.81,,
1986-06-17,2.76,,
1986-06-18,2.71,,
1986-06-19,2.67,,
1986-06-20,2.79,,
1986-06-23,2.67,,
1986-06-24,2.68,,
1986-06-25,2.67,,
1986-06-26,2.68,,
1986-06-27,2.68,,
1986-06-30,2.73,,
1986-07-01,2.7,,
1986-07-02,2.68,,
1986-07-03,2.67,,
1986-07-07,2.6,,
1986-07-08,2.52,,
1986-07-09,2.56,,
1986-07-10,2.6,,
1986-07-11,2.64,,
1986-07-14,2.54,,
1986-07-15,2.47,,
1986-07-16,2.43,,
1986-07-17,2.38,,
1986-07-18,2.29,,
1986-07-21,2.31,,
1986-07-22,2.31,,
1986-07-23,2.32,,
1986-07-24,2.3,,
1986-07-25,2.28,,
1986-07-28,2.25,,
1986-07-29,2.24,,
1986-07-30,2.23,,
1986-07-31,2.25,,
1986-08-01,2.22,,
1986-08-04,2.24,,
1986-08-05,2.25,,
1986-08-06,2.28,,
1986-08-07,2.33,,
1986-08-08,2.33,,
1986-08-11,2.39,,
1986-08-12,2.44,,
1986-08-13,2.5,,
1986-08-14,2.51,,
1986-08-15,2.53,,
1986-08-18,2.49,,
1986-08-19,2.47,,
1986-08-20,2.5,,
1986-08-21,2.46,,
1986-08-22,2.5,,
1986-08-25,2.44,,
1986-08-26,2.54,,
1986-08-27,2.58,,
1986-08-28,2.55,,
1986-08-29,2.55,,
1986-09-02,2.49,,
1986-09-03,2.47,,
1986-09-04,2.56,,
1986-09-05,2.58,,
1986-09-08,2.53,,
1986-09-09,2.55,,
1986-09-10,2.55,,
1986-09-11,2.42,,
1986-09-12,2.33,,
1986-09-15,2.35,,
1986-09-16,2.35,,
1986-09-17,2.38,,
1986-09-18,2.38,,
1986-09-19,2.34,,
1986-09-22,2.32,,
1986-09-23,2.32,,
1986-09-24,2.34,,
1986-09-25,2.34,,
1986-09-26,2.32,,
1986-09-29,2.3,,
1986-09-30,2.29,,
1986-10-01,2.33,,
1986-10-02,2.36,,
1986-10-03,2.39,,
1986-10-06,2.45,,
1986-10-07,2.46,,
1986-10-08,2.44,,
1986-10-09,2.41,,
1986-10-10,2.35,,
1986-10-13,2.38,,
1986-10-14,2.31,,
1986-10-15,2.34,,
1986-10-16,2.34,,
1986-10-17,2.33,,
1986-10-20,2.33,,
1986-10-21,2.32,,
1986-10-22,2.33,,
1986-10-23,2.35,,
1986-10-24,2.34,,
1986-10-27,2.32,,
1986-10-28,2.31,,
1986-10-29,2.34,,
1986-10-30,2.4,,
1986-10-31,2.43,,
1986-11-03,2.43,,
1986-11-04,2.42,,
1986-11-05,2.43,,
1986-11-06,2.43,,
1986-11-07,2.4,,
1986-11-10,2.43,,
1986-11-11,2.43,,
1986-11-12,2.4,,
1986-11-13,2.41,,
1986-11-14,2.43,,
1986-11-17,2.42,,
1986-11-18,2.31,,
1986-11-19,2.29,,
1986-11-20,2.33,,
1986-11-21,2.42,,
1986-11-24,2.41,,
1986-11-25,2.44,,
1986-11-26,2.42,,
1986-11-28,2.43,,
1986-12-01,2.43,,
1986-12-02,2.54,,
1986-12-03,2.58,,
1986-12-04,2.64,,
1986-12-05,2.57,,
1986-12-08,2.52,,
1986-12-09,2.48,,
1986-12-10,2.49,,
1986-12-11,2.41,,
1986-12-12,2.41,,
1986-12-15,2.42,,
1986-12-16,2.49,,
1986-12-17,2.5,,
1986-12-18,2.53,,
1986-12-19,2.52,,
1986-12-22,2.55,,
1986-12-23,2.46,,
1986-12-24,2.48,,
1986-12-26,2.47,,
1986-12-29,2.46,,
1986-12-30,2.46,,
1986-12-31,2.43,,
1987-01-02,2.48,,
1987-01-05,2.57,,
1987-01-06,2.56,,
1987-01-07,2.57,,
1987-01-08,2.59,,
1987-01-09,2.6,,
1987-01-12,2.57,,
1987-01-13,2.54,,
1987-01-14,2.63,,
1987-01-15,2.69,,
1987-01-16,2.7,,
1987-01-19,2.7,,
1987-01-20,2.72,,
1987-01-21,2.71,,
1987-01-22,2.7,,
1987-01-23,2.7,,
1987-01-26,2.71,,
1987-01-27,2.76,,
1987-01-28,2.78,,
1987-01-29,2.71,,
1987-01-30,2.72,,
1987-02-02,2.75,,
1987-02-03,2.85,,
1987-02-04,2.85,,
1987-02-05,2.91,,
1987-02-06,2.86,,
1987-02-09,2.84,,
1987-02-10,2.8,,
1987-02-11,2.83,,
1987-02-12,2.8,,
1987-02-13,2.88,,
1987-02-17,2.85,,
1987-02-18,2.82,,
1987-02-19,2.88,,
1987-02-20,2.84,,
1987-02-23,2.79,,
1987-02-24,2.77,,
1987-02-25,2.8,,
1987-02-26,2.74,,
1987-02-27,2.74,,
1987-03-02,2.68,,
1987-03-03,2.71,,
1987-03-04,2.73,,
1987-03-05,2.77,,
1987-03-06,2.79,,
1987-03-09,2.76,,
1987-03-10,2.81,,
1987-03-11,2.79,,
1987-03-12,2.83,,
1987-03-13,2.82,,
1987-03-16,2.78,,
1987-03-17,2.83,,
1987-03-18,2.8,,
1987-03-19,2.83,,
1987-03-20,2.86,,
1987-03-23,2.92,,
1987-03-24,2.95,,
1987-03-25,2.89,,
1987-03-26,2.83,,
1987-03-27,2.72,,
1987-03-30,2.59,,
1987-03-31,2.65,,
1987-04-01,2.64,,
1987-04-02,2.7,,
1987-04-03,2.81,,
1987-04-06,2.79,,
1987-04-07,2.75,,
1987-04-08,2.78,,
1987-04-09,2.75,,
1987-04-10,2.73,,
1987-04-13,2.69,,
1987-04-14,2.68,,
1987-04-15,2.63,,
1987-04-16,2.63,,
1987-04-20,2.65,,
1987-04-21,2.65,,
1987-04-22,2.55,,
1987-04-23,2.5,,
1987-04-24,2.54,,
1987-04-27,2.58,,
1987-04-28,2.63,,
1987-04-29,2.58,,
1987-04-30,2.59,,
1987-05-01,2.57,,
1987-05-04,2.56,,
1987-05-05,2.61,,
1987-05-06,2.75,,
1987-05-07,2.79,,
1987-05-08,2.82,,
1987-05-11,2.81,,
1987-05-12,2.83,,
1987-05-13,2.81,,
1987-05-14,2.76,,
1987-05-15,2.69,,
1987-05-18,2.74,,
1987-05-19,2.65,,
1987-05-20,2.65,,
1987-05-21,2.67,,
1987-05-22,2.68,,
1987-05-26,2.76,,
1987-05-27,2.72,,
1987-05-28,2.75,,
1987-05-29,2.74,,
1987-06-01,2.76,,
1987-06-02,2.75,,
1987-06-03,2.8,,
1987-06-04,2.82,,
1987-06-05,2.81,,
1987-06-08,2.84,,
1987-06-09,2.85,,
1987-06-10,2.85,,
1987-06-11,2.91,,
1987-06-12,2.95,,
1987-06-15,2.93,,
1987-06-16,2.93,,
1987-06-17,2.92,,
1987-06-18,2.96,,
1987-06-19,2.9,,
1987-06-22,2.94,,
1987-06-23,2.95,,
1987-06-24,2.93,,
1987-06-25,2.98,,
1987-06-26,2.94,,
1987-06-29,2.94,,
1987-06-30,2.91,,
1987-07-01,2.89,,
1987-07-02,2.93,,
1987-07-06,2.92,,
1987-07-07,2.89,,
1987-07-08,2.84,,
1987-07-09,2.86,,
1987-07-10,2.91,,
1987-07-13,2.9,,
1987-07-14,3.0,,
1987-07-15,3.01,,
1987-07-16,3.01,,
1987-07-17,3.08,,
1987-07-20,3.06,,
1987-07-21,3.01,,
1987-07-22,3.13,,
1987-07-23,3.1,,
1987-07-24,3.1,,
1987-07-27,3.1,,
1987-07-28,3.15,,
1987-07-29,3.2,,
1987-07-30,3.18,,
1987-07-31,3.16,,
1987-08-03,3.1,,
1987-08-04,3.06,,
1987-08-05,3.13,,
1987-08-06,3.2,,
1987-08-07,3.24,,
1987-08-10,3.32,,
1987-08-11,3.39,,
1987-08-12,3.32,,
1987-08-13,3.36,,
1987-08-14,3.4,,
1987-08-17,3.4,,
1987-08-18,3.33,,
1987-08-19,3.3,,
1987-08-20,3.38,,
1987-08-21,3.38,,
1987-08-24,3.35,,
1987-08-25,3.44,,
1987-08-26,3.36,,
1987-08-27,3.34,,
1987-08-28,3.31,,
1987-08-31,3.28,,
1987-09-01,3.17,,
1987-09-02,3.22,,
1987-09-03,3.25,,
1987-09-04,3.23,,
1987-09-08,3.16,,
1987-09-09,3.14,,
1987-09-10,3.19,,
1987-09-11,3.19,,
1987-09-14,3.18,,
1987-09-15,3.18,,
1987-09-16,3.14,,
1987-09-17,3.13,,
1987-09-18,3.09,,
1987-09-21,3.1,,
1987-09-22,3.15,,
1987-09-23,3.21,,
1987-09-24,3.27,,
1987-09-25,3.24,,
1987-09-28,3.29,,
1987-09-29,3.28,,
1987-09-30,3.25,,
1987-10-01,3.42,,
1987-10-02,3.34,,
1987-10-05,3.33,,
1987-10-06,3.17,,
1987-10-07,3.17,,
1987-10-08,3.19,,
1987-10-09,3.17,,
1987-10-12,3.16,,
1987-10-13,3.15,,
1987-10-14,3.07,,
1987-10-15,2.98,,
1987-10-16,2.89,,
1987-10-19,2.35,,
1987-10-20,2.42,,
1987-10-21,2.34,,
1987-10-22,2.25,,
1987-10-23,2.19,,
1987-10-26,1.92,,
1987-10-27,1.96,,
1987-10-28,1.92,,
1987-10-29,2.05,,
1987-10-30,2.23,,
1987-11-02,2.27,,
1987-11-03,2.26,,
1987-11-04,2.24,,
1987-11-05,2.3,,
1987-11-06,2.19,,
1987-11-09,2.08,,
1987-11-10,2.04,,
1987-11-11,2.1,,
1987-11-12,2.2,,
1987-11-13,2.18,,
1987-11-16,2.19,,
1987-11-17,2.19,,
1987-11-18,2.19,,
1987-11-19,2.17,,
1987-11-20,2.17,,
1987-11-23,2.21,,
1987-11-24,2.22,,
1987-11-25,2.19,,
1987-11-27,2.16,,
1987-11-30,2.07,,
1987-12-01,2.07,,
1987-12-02,2.13,,
1987-12-03,1.98,,
1987-12-04,1.98,,
1987-12-07,2.03,,
1987-12-08,2.1,,
1987-12-09,2.21,,
1987-12-10,2.19,,
1987-12-11,2.2,,
1987-12-14,2.25,,
1987-12-15,2.32,,
1987-12-16,2.42,,
1987-12-17,2.43,,
1987-12-18,2.46,,
1987-12-21,2.47,,
1987-12-22,2.49,,
1987-12-23,2.51,,
1987-12-24,2.5,,
1987-12-28,2.46,,
1987-12-29,2.44,,
1987-12-30,2.47,,
1987-12-31,2.43,,
1988-01-04,2.47,,
1988-01-05,2.53,,
1988-01-06,2.57,,
1988-01-07,2.65,,
1988-01-08,2.5,,
1988-01-11,2.45,,
1988-01-12,2.42,,
1988-01-13,2.46,,
1988-01-14,2.46,,
1988-01-15,2.53,,
1988-01-18,2.51,,
1988-01-19,2.46,,
1988-01-20,2.41,,
1988-01-21,2.44,,
1988-01-22,2.48,,
1988-01-25,2.48,,
1988-01-26,2.46,,
1988-01-27,2.5,,
1988-01-28,2.54,,
1988-01-29,2.54,,
1988-02-01,2.51,,
1988-02-02,2.52,,
1988-02-03,2.48,,
1988-02-04,2.47,,
1988-02-05,2.49,,
1988-02-08,2.43,,
1988-02-09,2.43,,
1988-02-10,2.48,,
1988-02-11,2.41,,
1988-02-12,2.45,,
1988-02-16,2.52,,
1988-02-17,2.49,,
1988-02-18,2.51,,
1988-02-19,2.52,,
1988-02-22,2.5,,
1988-02-23,2.54,,
1988-02-24,2.46,,
1988-02-25,2.46,,
1988-02-26,2.42,,
1988-02-29,2.47,,
1988-03-01,2.41,,
1988-03-02,2.44,,
1988-03-03,2.44,,
1988-03-04,2.46,,
1988-03-07,2.42,,
1988-03-08,2.49,,
1988-03-09,2.5,,
1988-03-10,2.48,,
1988-03-11,2.45,,
1988-03-14,2.46,,
1988-03-15,2.44,,
1988-03-16,2.5,,
1988-03-17,2.52,,
1988-03-18,2.52,,
1988-03-21,2.48,,
1988-03-22,2.6,,
1988-03-23,2.68,,
1988-03-24,2.6,,
1988-03-25,2.57,,
1988-03-28,2.52,,
1988-03-29,2.55,,
1988-03-30,2.56,,
1988-03-31,2.52,,
1988-04-04,2.44,,
1988-04-05,2.44,,
1988-04-06,2.5,,
1988-04-07,2.5,,
1988-04-08,2.56,,
1988-04-11,2.61,,
1988-04-12,2.61,,
1988-04-13,2.58,,
1988-04-14,2.44,,
1988-04-15,2.42,,
1988-04-18,2.38,,
1988-04-19,2.38,,
1988-04-20,2.36,,
1988-04-21,2.32,,
1988-04-22,2.38,,
1988-04-25,2.43,,
1988-04-26,2.45,,
1988-04-27,2.42,,
1988-04-28,2.35,,
1988-04-29,2.3,,
1988-05-02,2.32,,
1988-05-03,2.3,,
1988-05-04,2.28,,
1988-05-05,2.26,,
1988-05-06,2.22,,
1988-05-09,2.27,,
1988-05-10,2.31,,
1988-05-11,2.23,,
1988-05-12,2.18,,
1988-05-13,2.16,,
1988-05-16,2.21,,
1988-05-17,2.19,,
1988-05-18,2.15,,
1988-05-19,2.13,,
1988-05-20,2.13,,
1988-05-23,2.07,,
1988-05-24,2.13,,
1988-05-25,2.11,,
1988-05-26,2.13,,
1988-05-27,2.11,,
1988-05-31,2.22,,
1988-06-01,2.25,,
1988-06-02,2.27,,
1988-06-03,2.27,,
1988-06-06,2.24,,
1988-06-07,2.21,,
1988-06-08,2.34,,
1988-06-09,2.39,,
1988-06-10,2.44,,
1988-06-13,2.38,,
1988-06-14,2.34,,
1988-06-15,2.3,,
1988-06-16,2.26,,
1988-06-17,2.25,,
1988-06-20,2.27,,
1988-06-21,2.3,,
1988-06-22,2.31,,
1988-06-23,2.29,,
1988-06-24,2.3,,
1988-06-27,2.23,,
1988-06-28,2.25,,
1988-06-29,2.23,,
1988-06-30,2.24,,
1988-07-01,2.23,,
1988-07-05,2.38,,
1988-07-06,2.36,,
1988-07-07,2.34,,
1988-07-08,2.32,,
1988-07-11,2.35,,
1988-07-12,2.31,,
1988-07-13,2.31,,
1988-07-14,2.3,,
1988-07-15,2.31,,
1988-07-18,2.27,,
1988-07-19,2.25,,
1988-07-20,2.28,,
1988-07-21,2.25,,
1988-07-22,2.19,,
1988-07-25,2.15,,
1988-07-26,2.16,,
1988-07-27,2.14,,
1988-07-28,2.16,,
1988-07-29,2.23,,
1988-08-01,2.23,,
1988-08-02,2.2,,
1988-08-03,2.17,,
1988-08-04,2.16,,
1988-08-05,2.15,,
1988-08-08,2.15,,
1988-08-09,2.14,,
1988-08-10,2.11,,
1988-08-11,2.13,,
1988-08-12,2.14,,
1988-08-15,2.13,,
1988-08-16,2.16,,
1988-08-17,2.18,,
1988-08-18,2.14,,
1988-08-19,2.13,,
1988-08-22,2.09,,
1988-08-23,2.08,,
1988-08-24,2.07,,
1988-08-25,2.07,,
1988-08-26,2.05,,
1988-08-29,2.11,,
1988-08-30,2.15,,
1988-08-31,2.14,,
1988-09-01,2.17,,
1988-09-02,2.2,,
1988-09-06,2.21,,
1988-09-07,2.16,,
1988-09-08,2.18,,
1988-09-09,2.18,,
1988-09-12,2.19,,
1988-09-13,2.23,,
1988-09-14,2.21,,
1988-09-15,2.19,,
1988-09-16,2.24,,
1988-09-19,2.55,,
1988-09-20,2.55,,
1988-09-21,2.52,,
1988-09-22,2.51,,
1988-09-23,2.5,,
1988-09-26,2.49,,
1988-09-27,2.49,,
1988-09-28,2.51,,
1988-09-29,2.53,,
1988-09-30,2.54,,
1988-10-03,2.53,,
1988-10-04,2.52,,
1988-10-05,2.53,,
1988-10-06,2.53,,
1988-10-07,2.56,,
1988-10-10,2.57,,
1988-10-11,2.56,,
1988-10-12,2.53,,
1988-10-13,2.54,,
1988-10-14,2.57,,
1988-10-17,2.6,,
1988-10-18,2.67,,
1988-10-19,2.67,,
1988-10-20,2.55,,
1988-10-21,2.58,,
1988-10-24,2.56,,
1988-10-25,2.55,,
1988-10-26,2.54,,
1988-10-27,2.48,,
1988-10-28,2.47,,
1988-10-31,2.51,,
1988-11-01,2.56,,
1988-11-02,2.58,,
1988-11-03,2.58,,
1988-11-04,2.56,,
1988-11-07,2.53,,
1988-11-08,2.55,,
1988-11-09,2.57,,
1988-11-10,2.6,,
1988-11-11,2.57,,
1988-11-14,2.55,,
1988-11-15,2.58,,
1988-11-16,2.55,,
1988-11-17,2.54,,
1988-11-18,2.53,,
1988-11-21,2.53,,
1988-11-22,2.49,,
1988-11-23,2.52,,
1988-11-25,2.49,,
1988-11-28,2.53,,
1988-11-29,2.55,,
1988-11-30,2.53,,
1988-12-01,2.54,,
1988-12-02,2.57,,
1988-12-05,2.59,,
1988-12-06,2.68,,
1988-12-07,2.67,,
1988-12-08,2.63,,
1988-12-09,2.63,,
1988-12-12,2.64,,
1988-12-13,2.64,,
1988-12-14,2.61,,
1988-12-15,2.61,,
1988-12-16,2.64,,
1988-12-19,2.66,,
1988-12-20,2.64,,
1988-12-21,2.64,,
1988-12-22,2.65,,
1988-12-23,2.63,,
1988-12-27,2.64,,
1988-12-28,2.65,,
1988-12-29,2.65,,
1988-12-30,2.65,,
1989-01-03,2.64,,
1989-01-04,2.68,,
1989-01-05,2.7,,
1989-01-06,2.71,,
1989-01-09,2.72,,
1989-01-10,2.72,,
1989-01-11,2.74,,
1989-01-12,2.73,,
1989-01-13,2.72,,
1989-01-16,2.71,,
1989-01-17,2.7,,
1989-01-18,2.71,,
1989-01-19,2.73,,
1989-01-20,2.71,,
1989-01-23,2.71,,
1989-01-24,2.71,,
1989-01-25,2.73,,
1989-01-26,2.73,,
1989-01-27,2.77,,
1989-01-30,2.77,,
1989-01-31,2.75,,
1989-02-01,2.74,,
1989-02-02,2.74,,
1989-02-03,2.77,,
1989-02-06,2.78,,
1989-02-07,2.78,,
1989-02-08,2.77,,
1989-02-09,2.76,,
1989-02-10,2.72,,
1989-02-13,2.68,,
1989-02-14,2.69,,
1989-02-15,2.72,,
1989-02-16,2.74,,
1989-02-17,2.73,,
1989-02-21,2.75,,
1989-02-22,2.72,,
1989-02-23,2.72,,
1989-02-24,2.7,,
1989-02-27,2.72,,
1989-02-28,2.72,,
1989-03-01,2.68,,
1989-03-02,2.69,,
1989-03-03,2.68,,
1989-03-06,2.74,,
1989-03-07,2.71,,
1989-03-08,2.69,,
1989-03-09,2.69,,
1989-03-10,2.69,,
1989-03-13,2.7,,
1989-03-14,2.69,,
1989-03-15,2.68,,
1989-03-16,2.71,,
1989-03-17,2.67,,
1989-03-20,2.59,,
1989-03-21,2.59,,
1989-03-22,2.63,,
1989-03-23,2.6,,
1989-03-27,2.59,,
1989-03-28,2.57,,
1989-03-29,2.55,,
1989-03-30,2.55,,
1989-03-31,2.5,,
1989-04-03,2.49,,
1989-04-04,2.5,,
1989-04-05,2.55,,
1989-04-06,2.54,,
1989-04-07,2.54,,
1989-04-10,2.57,,
1989-04-11,2.59,,
1989-04-12,2.58,,
1989-04-13,2.58,,
1989-04-14,2.63,,
1989-04-17,2.63,,
1989-04-18,2.66,,
1989-04-19,2.69,,
1989-04-20,2.66,,
1989-04-21,2.7,,
1989-04-24,2.71,,
1989-04-25,2.69,,
1989-04-26,2.7,,
1989-04-27,2.74,,
1989-04-28,2.73,,
1989-05-01,2.75,,
1989-05-02,2.75,,
1989-05-03,2.75,,
