date,EL,EL_EPS,PE Ratio
1998-05-15,15.83,0.08,197.875
1998-05-18,15.95,0.08,199.375
1998-05-19,15.81,0.08,197.625
1998-05-20,15.81,0.08,197.625
1998-05-21,16.0,0.08,200.0
1998-05-22,15.98,0.08,199.75
1998-05-26,15.67,0.08,195.875
1998-05-27,15.47,0.08,193.375
1998-05-28,15.83,0.08,197.875
1998-05-29,15.97,0.08,199.625
1998-06-01,15.56,0.08,194.5
1998-06-02,15.22,0.08,190.25
1998-06-03,15.33,0.08,191.625
1998-06-04,15.47,0.08,193.375
1998-06-05,15.72,0.08,196.5
1998-06-08,16.19,0.08,202.375
1998-06-09,16.25,0.08,203.125
1998-06-10,16.08,0.08,200.99999999999997
1998-06-11,15.91,0.08,198.875
1998-06-12,16.3,0.08,203.75
1998-06-15,16.27,0.08,203.375
1998-06-16,16.19,0.08,202.375
1998-06-17,15.98,0.08,199.75
1998-06-18,15.91,0.08,198.875
1998-06-19,15.69,0.08,196.125
1998-06-22,15.86,0.08,198.25
1998-06-23,16.39,0.08,204.875
1998-06-24,17.03,0.08,212.875
1998-06-25,16.95,0.08,211.875
1998-06-26,16.89,0.08,211.125
1998-06-29,17.09,0.08,213.625
1998-06-30,17.42,0.08,217.75000000000003
1998-07-01,17.42,0.08,217.75000000000003
1998-07-02,17.5,0.08,218.75
1998-07-06,17.34,0.08,216.75
1998-07-07,17.3,0.08,216.25
1998-07-08,16.91,0.08,211.375
1998-07-09,16.75,0.08,209.375
1998-07-10,16.66,0.08,208.25
1998-07-13,16.67,0.08,208.37500000000003
1998-07-14,17.0,0.08,212.5
1998-07-15,16.84,0.08,210.5
1998-07-16,16.86,0.08,210.75
1998-07-17,17.06,0.08,213.24999999999997
1998-07-20,16.95,0.08,211.875
1998-07-21,16.89,0.08,211.125
1998-07-22,16.53,0.08,206.625
1998-07-23,16.33,0.08,204.12499999999997
1998-07-24,16.2,0.08,202.5
1998-07-27,15.97,0.08,199.625
1998-07-28,16.03,0.08,200.375
1998-07-29,16.34,0.08,204.25
1998-07-30,16.33,0.08,204.12499999999997
1998-07-31,16.06,0.08,200.74999999999997
1998-08-03,15.88,0.08,198.5
1998-08-04,16.31,0.08,203.87499999999997
1998-08-05,15.75,0.08,196.875
1998-08-06,15.41,0.08,192.625
1998-08-07,15.2,0.08,190.0
1998-08-10,15.09,0.08,188.625
1998-08-11,14.83,0.08,185.375
1998-08-12,15.38,0.08,192.25
1998-08-13,15.33,0.08,191.625
1998-08-14,15.05,0.08,188.125
1998-08-17,15.27,0.08,190.875
1998-08-18,16.13,0.08,201.62499999999997
1998-08-19,15.94,0.08,199.25
1998-08-20,15.88,0.08,198.5
1998-08-21,15.7,0.08,196.25
1998-08-24,15.56,0.08,194.5
1998-08-25,15.63,0.08,195.375
1998-08-26,15.5,0.08,193.75
1998-08-27,15.25,0.08,190.625
1998-08-28,14.97,0.08,187.125
1998-08-31,14.72,0.08,184.0
1998-09-01,15.36,0.08,192.0
1998-09-02,14.81,0.08,185.125
1998-09-03,14.27,0.08,178.375
1998-09-04,13.8,0.08,172.5
1998-09-08,14.27,0.08,178.375
1998-09-09,13.58,0.08,169.75
1998-09-10,13.17,0.08,164.625
1998-09-11,13.22,0.08,165.25
1998-09-14,13.83,0.08,172.875
1998-09-15,13.44,0.08,168.0
1998-09-16,13.3,0.08,166.25
1998-09-17,12.7,0.08,158.75
1998-09-18,13.69,0.08,171.125
1998-09-21,13.25,0.08,165.625
1998-09-22,13.17,0.08,164.625
1998-09-23,13.75,0.08,171.875
1998-09-24,13.95,0.08,174.375
1998-09-25,13.98,0.08,174.75
1998-09-28,13.97,0.08,174.625
1998-09-29,13.69,0.08,171.125
1998-09-30,12.81,0.08,160.125
1998-10-01,13.02,0.08,162.75
1998-10-02,12.81,0.08,160.125
1998-10-05,12.55,0.08,156.875
1998-10-06,12.55,0.08,156.875
1998-10-07,12.27,0.08,153.375
1998-10-08,12.3,0.08,153.75
1998-10-09,12.59,0.08,157.375
1998-10-12,13.28,0.08,166.0
1998-10-13,13.36,0.08,167.0
1998-10-14,13.72,0.08,171.5
1998-10-15,14.83,0.08,185.375
1998-10-16,15.09,0.08,188.625
1998-10-19,15.13,0.08,189.125
1998-10-20,15.48,0.08,193.5
1998-10-21,15.38,0.08,192.25
1998-10-22,15.17,0.08,189.625
1998-10-23,15.14,0.08,189.25
1998-10-26,15.75,0.08,196.875
1998-10-27,16.25,0.08,203.125
1998-10-28,16.05,0.14,114.64285714285714
1998-10-29,16.14,0.14,115.28571428571428
1998-10-30,16.39,0.14,117.07142857142857
1998-11-02,16.42,0.14,117.28571428571429
1998-11-03,16.61,0.14,118.64285714285712
1998-11-04,16.7,0.14,119.28571428571426
1998-11-05,17.28,0.14,123.42857142857143
1998-11-06,16.94,0.14,121.0
1998-11-09,16.84,0.14,120.28571428571428
1998-11-10,17.75,0.14,126.78571428571428
1998-11-11,17.75,0.14,126.78571428571428
1998-11-12,18.42,0.14,131.57142857142858
1998-11-13,18.64,0.14,133.14285714285714
1998-11-16,18.47,0.14,131.92857142857142
1998-11-17,18.58,0.14,132.7142857142857
1998-11-18,18.94,0.14,135.28571428571428
1998-11-19,19.34,0.14,138.14285714285714
1998-11-20,19.2,0.14,137.14285714285714
1998-11-23,19.14,0.14,136.7142857142857
1998-11-24,19.05,0.14,136.07142857142856
1998-11-25,18.94,0.14,135.28571428571428
1998-11-27,18.81,0.14,134.35714285714283
1998-11-30,18.8,0.14,134.28571428571428
1998-12-01,18.61,0.14,132.92857142857142
1998-12-02,18.31,0.14,130.78571428571428
1998-12-03,18.09,0.14,129.2142857142857
1998-12-04,18.03,0.14,128.78571428571428
1998-12-07,18.56,0.14,132.57142857142856
1998-12-08,18.23,0.14,130.2142857142857
1998-12-09,18.39,0.14,131.35714285714286
1998-12-10,18.56,0.14,132.57142857142856
1998-12-11,18.08,0.14,129.1428571428571
1998-12-14,18.06,0.14,128.99999999999997
1998-12-15,18.3,0.14,130.7142857142857
1998-12-16,17.91,0.14,127.92857142857142
1998-12-17,18.22,0.14,130.1428571428571
1998-12-18,18.8,0.14,134.28571428571428
1998-12-21,19.13,0.14,136.6428571428571
1998-12-22,19.38,0.14,138.42857142857142
1998-12-23,19.88,0.14,141.99999999999997
1998-12-24,20.16,0.14,144.0
1998-12-28,20.44,0.14,146.0
1998-12-29,21.25,0.14,151.78571428571428
1998-12-30,21.06,0.14,150.42857142857142
1998-12-31,21.38,0.14,152.7142857142857
1999-01-04,20.88,0.14,149.1428571428571
1999-01-05,21.13,0.14,150.92857142857142
1999-01-06,20.78,0.14,148.42857142857142
1999-01-07,20.52,0.14,146.57142857142856
1999-01-08,20.55,0.14,146.78571428571428
1999-01-11,20.09,0.14,143.49999999999997
1999-01-12,20.38,0.14,145.57142857142856
1999-01-13,19.25,0.14,137.5
1999-01-14,19.64,0.14,140.28571428571428
1999-01-15,20.16,0.14,144.0
1999-01-19,20.36,0.14,145.42857142857142
1999-01-20,20.31,0.14,145.07142857142856
1999-01-21,20.09,0.14,143.49999999999997
1999-01-22,20.05,0.14,143.2142857142857
1999-01-25,19.89,0.14,142.07142857142856
1999-01-26,19.64,0.19,103.36842105263158
1999-01-27,20.09,0.19,105.73684210526315
1999-01-28,20.53,0.19,108.05263157894737
1999-01-29,20.52,0.19,108.0
1999-02-01,20.95,0.19,110.26315789473684
1999-02-02,21.08,0.19,110.94736842105262
1999-02-03,21.0,0.19,110.52631578947368
1999-02-04,20.77,0.19,109.3157894736842
1999-02-05,20.88,0.19,109.89473684210526
1999-02-08,20.81,0.19,109.52631578947367
1999-02-09,20.69,0.19,108.89473684210527
1999-02-10,20.77,0.19,109.3157894736842
1999-02-11,21.14,0.19,111.26315789473685
1999-02-12,21.13,0.19,111.21052631578947
1999-02-16,21.61,0.19,113.73684210526315
1999-02-17,21.66,0.19,114.0
1999-02-18,21.98,0.19,115.6842105263158
1999-02-19,22.19,0.19,116.78947368421053
1999-02-22,22.3,0.19,117.36842105263158
1999-02-23,21.8,0.19,114.73684210526316
1999-02-24,21.75,0.19,114.47368421052632
1999-02-25,21.81,0.19,114.78947368421052
1999-02-26,21.7,0.19,114.21052631578947
1999-03-01,22.17,0.19,116.6842105263158
1999-03-02,22.5,0.19,118.42105263157895
1999-03-03,22.36,0.19,117.68421052631578
1999-03-04,22.5,0.19,118.42105263157895
1999-03-05,22.98,0.19,120.94736842105263
1999-03-08,23.56,0.19,123.99999999999999
1999-03-09,23.3,0.19,122.63157894736842
1999-03-10,23.33,0.19,122.78947368421052
1999-03-11,23.52,0.19,123.78947368421052
1999-03-12,23.16,0.19,121.89473684210526
1999-03-15,22.8,0.19,120.0
1999-03-16,22.72,0.19,119.57894736842104
1999-03-17,22.73,0.19,119.63157894736842
1999-03-18,22.31,0.19,117.42105263157895
1999-03-19,22.42,0.19,118.00000000000001
1999-03-22,23.34,0.19,122.84210526315789
1999-03-23,23.06,0.19,121.36842105263158
1999-03-24,22.75,0.19,119.73684210526315
1999-03-25,23.22,0.19,122.21052631578947
1999-03-26,23.06,0.19,121.36842105263158
1999-03-29,22.77,0.19,119.84210526315789
1999-03-30,22.36,0.19,117.68421052631578
1999-03-31,23.63,0.19,124.36842105263158
1999-04-01,23.56,0.19,123.99999999999999
1999-04-05,23.44,0.19,123.36842105263159
1999-04-06,23.22,0.19,122.21052631578947
1999-04-07,23.69,0.19,124.6842105263158
1999-04-08,23.69,0.19,124.6842105263158
1999-04-09,23.47,0.19,123.52631578947367
1999-04-12,23.5,0.19,123.6842105263158
1999-04-13,23.53,0.19,123.8421052631579
1999-04-14,23.73,0.19,124.89473684210526
1999-04-15,22.97,0.19,120.89473684210526
1999-04-16,22.58,0.19,118.84210526315789
1999-04-19,21.63,0.19,113.84210526315789
1999-04-20,23.0,0.19,121.05263157894737
1999-04-21,23.52,0.19,123.78947368421052
1999-04-22,23.41,0.19,123.21052631578948
1999-04-23,23.75,0.19,125.0
1999-04-26,23.81,0.19,125.3157894736842
1999-04-27,24.52,0.1,245.2
1999-04-28,24.38,0.1,243.79999999999998
1999-04-29,24.66,0.1,246.6
1999-04-30,25.03,0.1,250.3
1999-05-03,25.02,0.1,250.2
1999-05-04,24.19,0.1,241.9
1999-05-05,24.23,0.1,242.29999999999998
1999-05-06,24.88,0.1,248.79999999999998
1999-05-07,23.83,0.1,238.29999999999998
1999-05-10,23.17,0.1,231.70000000000002
1999-05-11,23.08,0.1,230.79999999999998
1999-05-12,23.17,0.1,231.70000000000002
1999-05-13,24.02,0.1,240.2
1999-05-14,23.81,0.1,238.09999999999997
1999-05-17,23.22,0.1,232.2
1999-05-18,23.25,0.1,232.5
1999-05-19,23.19,0.1,231.9
1999-05-20,23.31,0.1,233.09999999999997
1999-05-21,22.94,0.1,229.4
1999-05-24,23.02,0.1,230.2
1999-05-25,22.92,0.1,229.20000000000002
1999-05-26,23.11,0.1,231.1
1999-05-27,22.91,0.1,229.1
1999-05-28,22.81,0.1,228.09999999999997
1999-06-01,22.88,0.1,228.79999999999998
1999-06-02,22.97,0.1,229.7
1999-06-03,23.09,0.1,230.89999999999998
1999-06-04,23.41,0.1,234.1
1999-06-07,23.16,0.1,231.6
1999-06-08,23.09,0.1,230.89999999999998
1999-06-09,22.69,0.1,226.9
1999-06-10,22.69,0.1,226.9
1999-06-11,22.78,0.1,227.8
1999-06-14,22.75,0.1,227.5
1999-06-15,22.88,0.1,228.79999999999998
1999-06-16,23.34,0.1,233.39999999999998
1999-06-17,23.19,0.1,231.9
1999-06-18,23.16,0.1,231.6
1999-06-21,23.03,0.1,230.3
1999-06-22,22.94,0.1,229.4
1999-06-23,23.31,0.1,233.09999999999997
1999-06-24,23.44,0.1,234.4
1999-06-25,23.69,0.1,236.9
1999-06-28,23.75,0.1,237.5
1999-06-29,23.72,0.1,237.2
1999-06-30,25.06,0.1,250.59999999999997
1999-07-01,24.88,0.1,248.79999999999998
1999-07-02,25.0,0.1,250.0
1999-07-06,25.59,0.1,255.89999999999998
1999-07-07,26.28,0.1,262.8
1999-07-08,25.63,0.1,256.29999999999995
1999-07-09,25.91,0.1,259.09999999999997
1999-07-12,26.19,0.1,261.9
1999-07-13,26.28,0.1,262.8
1999-07-14,27.53,0.1,275.3
1999-07-15,27.78,0.1,277.8
1999-07-16,28.0,0.1,280.0
1999-07-19,27.66,0.1,276.59999999999997
1999-07-20,26.75,0.1,267.5
1999-07-21,26.13,0.1,261.29999999999995
1999-07-22,25.72,0.1,257.2
1999-07-23,25.47,0.1,254.7
1999-07-26,25.06,0.1,250.59999999999997
1999-07-27,24.5,0.1,245.0
1999-07-28,24.16,0.1,241.6
1999-07-29,24.28,0.1,242.8
1999-07-30,23.78,0.1,237.8
1999-08-02,23.34,0.1,233.39999999999998
1999-08-03,23.72,0.1,237.2
1999-08-04,23.22,0.1,232.2
1999-08-05,23.53,0.1,235.3
1999-08-06,23.56,0.1,235.59999999999997
1999-08-09,23.56,0.1,235.59999999999997
1999-08-10,23.0,0.1,230.0
1999-08-11,23.31,0.1,233.09999999999997
1999-08-12,23.06,0.1,230.59999999999997
1999-08-13,24.03,0.1,240.3
1999-08-16,24.66,0.1,246.6
1999-08-17,25.53,0.1,255.3
1999-08-18,24.28,0.1,242.8
1999-08-19,23.53,0.1,235.3
1999-08-20,23.84,0.1,238.39999999999998
1999-08-23,23.56,0.1,235.59999999999997
1999-08-24,24.03,0.1,240.3
1999-08-25,23.94,0.1,239.4
1999-08-26,23.78,0.1,237.8
1999-08-27,23.56,0.1,235.59999999999997
1999-08-30,22.91,0.1,229.1
1999-08-31,22.97,0.1,229.7
1999-09-01,22.94,0.1,229.4
1999-09-02,22.38,0.1,223.79999999999998
1999-09-03,22.63,0.1,226.29999999999998
1999-09-07,22.66,0.1,226.6
1999-09-08,22.31,0.1,223.09999999999997
1999-09-09,22.0,0.1,220.0
1999-09-10,20.56,0.1,205.59999999999997
1999-09-13,20.31,0.1,203.09999999999997
1999-09-14,21.75,0.1,217.5
1999-09-15,21.78,0.1,217.8
1999-09-16,21.59,0.1,215.89999999999998
1999-09-17,21.84,0.1,218.39999999999998
1999-09-20,22.38,0.1,223.79999999999998
1999-09-21,22.38,0.1,223.79999999999998
1999-09-22,21.81,0.1,218.09999999999997
1999-09-23,20.75,0.1,207.5
1999-09-24,20.81,0.1,208.09999999999997
1999-09-27,21.25,0.1,212.5
1999-09-28,21.0,0.1,210.0
1999-09-29,20.22,0.1,202.2
1999-09-30,19.53,0.1,195.3
1999-10-01,20.81,0.1,208.09999999999997
1999-10-04,21.75,0.1,217.5
1999-10-05,21.31,0.1,213.09999999999997
1999-10-06,21.44,0.1,214.4
1999-10-07,22.38,0.1,223.79999999999998
1999-10-08,22.47,0.1,224.7
1999-10-11,22.0,0.1,220.0
1999-10-12,22.06,0.1,220.59999999999997
1999-10-13,21.84,0.1,218.39999999999998
1999-10-14,21.72,0.1,217.2
1999-10-15,21.09,0.1,210.89999999999998
1999-10-18,21.5,0.1,215.0
1999-10-19,21.66,0.1,216.6
1999-10-20,22.0,0.1,220.0
1999-10-21,22.06,0.1,220.59999999999997
1999-10-22,22.5,0.1,225.0
1999-10-25,23.03,0.1,230.3
1999-10-26,24.56,0.16,153.5
1999-10-27,23.41,0.16,146.3125
1999-10-28,23.81,0.16,148.8125
1999-10-29,23.31,0.16,145.6875
1999-11-01,22.94,0.16,143.375
1999-11-02,23.0,0.16,143.75
1999-11-03,22.81,0.16,142.5625
1999-11-04,22.59,0.16,141.1875
1999-11-05,22.63,0.16,141.4375
1999-11-08,22.22,0.16,138.875
1999-11-09,21.88,0.16,136.75
1999-11-10,21.47,0.16,134.1875
1999-11-11,22.22,0.16,138.875
1999-11-12,21.69,0.16,135.5625
1999-11-15,21.31,0.16,133.1875
1999-11-16,20.91,0.16,130.6875
1999-11-17,20.78,0.16,129.875
1999-11-18,21.03,0.16,131.4375
1999-11-19,21.56,0.16,134.75
1999-11-22,21.72,0.16,135.75
1999-11-23,22.0,0.16,137.5
1999-11-24,22.13,0.16,138.3125
1999-11-26,22.03,0.16,137.6875
1999-11-29,22.0,0.16,137.5
1999-11-30,21.09,0.16,131.8125
1999-12-01,21.06,0.16,131.625
1999-12-02,21.28,0.16,133.0
1999-12-03,21.16,0.16,132.25
1999-12-06,20.63,0.16,128.9375
1999-12-07,20.47,0.16,127.93749999999999
1999-12-08,20.5,0.16,128.125
1999-12-09,20.59,0.16,128.6875
1999-12-10,20.5,0.16,128.125
1999-12-13,20.44,0.16,127.75
1999-12-14,21.13,0.16,132.0625
1999-12-15,21.78,0.16,136.125
1999-12-16,22.31,0.16,139.4375
1999-12-17,22.66,0.16,141.625
1999-12-20,22.47,0.16,140.4375
1999-12-21,23.0,0.16,143.75
1999-12-22,23.66,0.16,147.875
1999-12-23,24.5,0.16,153.125
1999-12-27,24.25,0.16,151.5625
1999-12-28,25.03,0.16,156.4375
1999-12-29,24.56,0.16,153.5
1999-12-30,25.56,0.16,159.75
1999-12-31,25.22,0.16,157.625
2000-01-03,24.78,0.16,154.875
2000-01-04,24.34,0.16,152.125
2000-01-05,23.52,0.16,147.0
2000-01-06,24.22,0.16,151.375
2000-01-07,25.06,0.16,156.625
2000-01-10,25.88,0.16,161.75
2000-01-11,25.22,0.16,157.625
2000-01-12,25.09,0.16,156.8125
2000-01-13,25.19,0.16,157.4375
2000-01-14,26.34,0.16,164.625
2000-01-18,26.59,0.16,166.1875
2000-01-19,26.84,0.16,167.75
2000-01-20,26.84,0.16,167.75
2000-01-21,26.75,0.16,167.1875
2000-01-24,27.0,0.16,168.75
2000-01-25,27.06,0.16,169.125
2000-01-26,27.63,0.16,172.6875
2000-01-27,26.59,0.22,120.86363636363636
2000-01-28,25.97,0.22,118.04545454545455
2000-01-31,25.56,0.22,116.18181818181817
2000-02-01,25.88,0.22,117.63636363636363
2000-02-02,25.72,0.22,116.9090909090909
2000-02-03,25.91,0.22,117.77272727272727
2000-02-04,25.41,0.22,115.5
2000-02-07,25.19,0.22,114.5
2000-02-08,25.0,0.22,113.63636363636364
2000-02-09,25.22,0.22,114.63636363636363
2000-02-10,24.94,0.22,113.36363636363637
2000-02-11,24.88,0.22,113.09090909090908
2000-02-14,24.69,0.22,112.22727272727273
2000-02-15,24.97,0.22,113.5
2000-02-16,24.97,0.22,113.5
2000-02-17,25.5,0.22,115.9090909090909
2000-02-18,25.56,0.22,116.18181818181817
2000-02-22,25.81,0.22,117.31818181818181
2000-02-23,25.5,0.22,115.9090909090909
2000-02-24,24.19,0.22,109.95454545454545
2000-02-25,23.22,0.22,105.54545454545455
2000-02-28,22.97,0.22,104.4090909090909
2000-02-29,21.69,0.22,98.5909090909091
2000-03-01,22.5,0.22,102.27272727272727
2000-03-02,22.28,0.22,101.27272727272728
2000-03-03,22.88,0.22,104.0
2000-03-06,22.53,0.22,102.40909090909092
2000-03-07,20.63,0.22,93.77272727272727
2000-03-08,21.06,0.22,95.72727272727272
2000-03-09,21.5,0.22,97.72727272727273
2000-03-10,20.0,0.22,90.9090909090909
2000-03-13,20.13,0.22,91.5
2000-03-14,20.28,0.22,92.18181818181819
2000-03-15,22.5,0.22,102.27272727272727
2000-03-16,23.59,0.22,107.22727272727272
2000-03-17,22.47,0.22,102.13636363636363
2000-03-20,22.31,0.22,101.4090909090909
2000-03-21,23.25,0.22,105.68181818181819
2000-03-22,24.25,0.22,110.22727272727273
2000-03-23,25.19,0.22,114.5
2000-03-24,24.25,0.22,110.22727272727273
2000-03-27,22.88,0.22,104.0
2000-03-28,24.25,0.22,110.22727272727273
2000-03-29,24.5,0.22,111.36363636363636
2000-03-30,25.25,0.22,114.77272727272727
2000-03-31,25.03,0.22,113.77272727272728
2000-04-03,25.34,0.22,115.18181818181819
2000-04-04,25.34,0.22,115.18181818181819
2000-04-05,26.38,0.22,119.9090909090909
2000-04-06,26.31,0.22,119.59090909090908
2000-04-07,26.66,0.22,121.18181818181819
2000-04-10,26.84,0.22,122.0
2000-04-11,25.69,0.22,116.77272727272728
2000-04-12,25.66,0.22,116.63636363636364
2000-04-13,25.97,0.22,118.04545454545455
2000-04-14,23.5,0.22,106.81818181818181
2000-04-17,24.19,0.22,109.95454545454545
2000-04-18,23.5,0.22,106.81818181818181
2000-04-19,23.19,0.22,105.40909090909092
2000-04-20,23.31,0.22,105.95454545454545
2000-04-24,22.81,0.22,103.68181818181817
2000-04-25,21.84,0.11,198.54545454545453
2000-04-26,21.09,0.11,191.72727272727272
2000-04-27,21.22,0.11,192.9090909090909
2000-04-28,22.09,0.11,200.8181818181818
2000-05-01,21.75,0.11,197.72727272727272
2000-05-02,22.19,0.11,201.72727272727275
2000-05-03,21.69,0.11,197.1818181818182
2000-05-04,21.53,0.11,195.72727272727275
2000-05-05,21.53,0.11,195.72727272727275
2000-05-08,21.41,0.11,194.63636363636363
2000-05-09,21.53,0.11,195.72727272727275
2000-05-10,22.25,0.11,202.27272727272728
2000-05-11,23.0,0.11,209.0909090909091
2000-05-12,22.97,0.11,208.8181818181818
2000-05-15,23.0,0.11,209.0909090909091
2000-05-16,23.78,0.11,216.1818181818182
2000-05-17,24.13,0.11,219.36363636363635
2000-05-18,24.78,0.11,225.27272727272728
2000-05-19,22.84,0.11,207.63636363636363
2000-05-22,22.56,0.11,205.09090909090907
2000-05-23,21.31,0.11,193.72727272727272
2000-05-24,21.28,0.11,193.45454545454547
2000-05-25,21.88,0.11,198.9090909090909
2000-05-26,22.13,0.11,201.18181818181816
2000-05-30,22.53,0.11,204.81818181818184
2000-05-31,22.41,0.11,203.72727272727272
2000-06-01,22.84,0.11,207.63636363636363
2000-06-02,23.66,0.11,215.0909090909091
2000-06-05,23.41,0.11,212.8181818181818
2000-06-06,23.13,0.11,210.27272727272725
2000-06-07,22.72,0.11,206.54545454545453
2000-06-08,22.88,0.11,208.0
2000-06-09,23.28,0.11,211.63636363636365
2000-06-12,23.66,0.11,215.0909090909091
2000-06-13,23.44,0.11,213.0909090909091
2000-06-14,23.5,0.11,213.63636363636363
2000-06-15,23.47,0.11,213.36363636363635
2000-06-16,23.44,0.11,213.0909090909091
2000-06-19,22.88,0.11,208.0
2000-06-20,22.47,0.11,204.27272727272725
2000-06-21,22.59,0.11,205.36363636363637
2000-06-22,22.25,0.11,202.27272727272728
2000-06-23,22.94,0.11,208.54545454545456
2000-06-26,22.69,0.11,206.27272727272728
2000-06-27,23.91,0.11,217.36363636363637
2000-06-28,24.06,0.11,218.72727272727272
2000-06-29,24.19,0.11,219.9090909090909
2000-06-30,24.71,0.11,224.63636363636365
2000-07-03,24.63,0.11,223.9090909090909
2000-07-05,24.5,0.11,222.72727272727272
2000-07-06,23.94,0.11,217.63636363636365
2000-07-07,24.03,0.11,218.45454545454547
2000-07-10,23.72,0.11,215.63636363636363
2000-07-11,23.38,0.11,212.54545454545453
2000-07-12,22.53,0.11,204.81818181818184
2000-07-13,22.09,0.11,200.8181818181818
2000-07-14,22.44,0.11,204.0
2000-07-17,21.97,0.11,199.72727272727272
2000-07-18,22.38,0.11,203.45454545454544
2000-07-19,22.31,0.11,202.8181818181818
2000-07-20,22.22,0.11,202.0
2000-07-21,22.44,0.11,204.0
2000-07-24,22.44,0.11,204.0
2000-07-25,22.84,0.11,207.63636363636363
2000-07-26,22.94,0.11,208.54545454545456
2000-07-27,22.47,0.11,204.27272727272725
2000-07-28,22.31,0.11,202.8181818181818
2000-07-31,22.0,0.11,200.0
2000-08-01,22.38,0.11,203.45454545454544
2000-08-02,22.75,0.11,206.8181818181818
2000-08-03,22.66,0.11,206.0
2000-08-04,22.5,0.11,204.54545454545453
2000-08-07,21.88,0.11,198.9090909090909
2000-08-08,21.94,0.11,199.45454545454547
2000-08-09,22.28,0.11,202.54545454545456
2000-08-10,22.47,0.11,204.27272727272725
2000-08-11,22.56,0.11,205.09090909090907
2000-08-14,23.0,0.11,209.0909090909091
2000-08-15,22.53,0.11,204.81818181818184
2000-08-16,21.84,0.11,198.54545454545453
2000-08-17,21.47,0.11,195.18181818181816
2000-08-18,21.5,0.11,195.45454545454547
2000-08-21,21.13,0.11,192.0909090909091
2000-08-22,21.19,0.11,192.63636363636365
2000-08-23,21.13,0.11,192.0909090909091
2000-08-24,21.0,0.11,190.9090909090909
2000-08-25,21.06,0.11,191.45454545454544
2000-08-28,20.97,0.11,190.63636363636363
2000-08-29,20.91,0.11,190.0909090909091
2000-08-30,20.78,0.11,188.9090909090909
2000-08-31,20.47,0.11,186.0909090909091
2000-09-01,20.91,0.11,190.0909090909091
2000-09-05,21.06,0.11,191.45454545454544
2000-09-06,20.75,0.11,188.63636363636363
2000-09-07,21.03,0.11,191.1818181818182
2000-09-08,20.72,0.11,188.36363636363635
2000-09-11,21.28,0.11,193.45454545454547
2000-09-12,21.25,0.11,193.1818181818182
2000-09-13,21.19,0.11,192.63636363636365
2000-09-14,20.56,0.11,186.9090909090909
2000-09-15,20.19,0.11,183.54545454545456
2000-09-18,19.69,0.11,179.0
2000-09-19,19.06,0.11,173.27272727272725
2000-09-20,17.91,0.11,162.8181818181818
2000-09-21,17.56,0.11,159.63636363636363
2000-09-22,18.66,0.11,169.63636363636363
2000-09-25,18.66,0.11,169.63636363636363
2000-09-26,18.06,0.11,164.18181818181816
2000-09-27,18.0,0.11,163.63636363636363
2000-09-28,18.72,0.11,170.18181818181816
2000-09-29,18.31,0.11,166.45454545454544
2000-10-02,18.31,0.11,166.45454545454544
2000-10-03,18.13,0.11,164.8181818181818
2000-10-04,18.41,0.11,167.36363636363637
2000-10-05,19.06,0.11,173.27272727272725
