date,RE,RE_EPS,PE Ratio
2012-12-10,109.66,4.85,22.610309278350517
2012-12-11,108.72,4.85,22.416494845360827
2012-12-12,108.55,4.85,22.381443298969074
2012-12-13,106.79,4.85,22.01855670103093
2012-12-14,105.83,4.85,21.82061855670103
2012-12-17,107.09,4.85,22.080412371134024
2012-12-18,106.8,4.85,22.02061855670103
2012-12-19,108.36,4.85,22.342268041237116
2012-12-20,108.68,4.85,22.408247422680414
2012-12-21,108.19,4.85,22.307216494845363
2012-12-24,108.78,4.85,22.428865979381445
2012-12-26,108.79,4.85,22.43092783505155
2012-12-27,109.23,4.85,22.521649484536084
2012-12-28,108.98,4.85,22.470103092783507
2012-12-31,109.95,4.85,22.670103092783506
2013-01-02,111.2,4.85,22.927835051546396
2013-01-03,112.81,4.85,23.259793814432992
2013-01-04,112.78,4.85,23.253608247422683
2013-01-07,110.91,4.85,22.868041237113403
2013-01-08,111.51,4.85,22.99175257731959
2013-01-09,112.11,4.85,23.115463917525776
2013-01-10,113.01,4.85,23.301030927835054
2013-01-11,113.23,4.85,23.346391752577322
2013-01-14,112.94,4.85,23.286597938144332
2013-01-15,113.7,4.85,23.443298969072167
2013-01-16,112.84,4.85,23.2659793814433
2013-01-17,112.47,4.85,23.189690721649487
2013-01-18,113.01,4.85,23.301030927835054
2013-01-22,114.49,4.85,23.60618556701031
2013-01-23,113.36,4.85,23.373195876288662
2013-01-24,114.67,4.85,23.643298969072166
2013-01-25,114.95,4.85,23.701030927835053
2013-01-28,114.56,4.85,23.620618556701032
2013-01-29,115.96,4.85,23.909278350515464
2013-01-30,115.45,4.85,23.804123711340207
2013-01-31,115.81,4.85,23.87835051546392
2013-02-01,117.44,4.85,24.214432989690724
2013-02-04,117.39,4.85,24.20412371134021
2013-02-05,117.6,4.85,24.24742268041237
2013-02-06,117.7,4.85,24.268041237113405
2013-02-07,118.56,4.85,24.44536082474227
2013-02-08,119.24,4.85,24.58556701030928
2013-02-11,120.31,4.85,24.80618556701031
2013-02-12,121.29,4.85,25.008247422680416
2013-02-13,120.78,4.85,24.903092783505155
2013-02-14,120.45,4.85,24.835051546391757
2013-02-15,121.05,4.85,24.95876288659794
2013-02-19,122.76,4.85,25.31134020618557
2013-02-20,122.38,4.85,25.23298969072165
2013-02-21,124.51,4.85,25.67216494845361
2013-02-22,123.94,4.85,25.554639175257734
2013-02-25,122.55,4.85,25.268041237113405
2013-02-26,124.14,4.85,25.595876288659795
2013-02-27,124.99,4.85,25.771134020618558
2013-02-28,124.61,4.85,25.69278350515464
2013-03-01,124.09,1.19,104.27731092436976
2013-03-04,125.23,1.19,105.23529411764707
2013-03-05,127.73,1.19,107.33613445378153
2013-03-06,127.25,1.19,106.9327731092437
2013-03-07,127.25,1.19,106.9327731092437
2013-03-08,127.9,1.19,107.47899159663866
2013-03-11,127.25,1.19,106.9327731092437
2013-03-12,128.07,1.19,107.6218487394958
2013-03-13,128.09,1.19,107.63865546218489
2013-03-14,128.91,1.19,108.32773109243698
2013-03-15,128.9,1.19,108.31932773109244
2013-03-18,128.47,1.19,107.95798319327731
2013-03-19,128.92,1.19,108.33613445378151
2013-03-20,129.72,1.19,109.00840336134455
2013-03-21,129.2,1.19,108.57142857142857
2013-03-22,130.64,1.19,109.78151260504201
2013-03-25,129.97,1.19,109.21848739495799
2013-03-26,128.44,1.19,107.9327731092437
2013-03-27,128.44,1.19,107.9327731092437
2013-03-28,129.86,1.19,109.12605042016808
2013-04-01,129.54,1.19,108.85714285714286
2013-04-02,128.09,1.19,107.63865546218489
2013-04-03,127.49,1.19,107.1344537815126
2013-04-04,127.62,1.19,107.2436974789916
2013-04-05,126.45,1.19,106.26050420168067
2013-04-08,127.41,1.19,107.0672268907563
2013-04-09,127.81,1.19,107.40336134453783
2013-04-10,128.13,1.19,107.67226890756302
2013-04-11,128.69,1.19,108.14285714285714
2013-04-12,127.99,1.19,107.5546218487395
2013-04-15,123.65,1.19,103.9075630252101
2013-04-16,124.67,1.19,104.76470588235294
2013-04-17,124.44,1.19,104.57142857142857
2013-04-18,124.15,1.19,104.32773109243698
2013-04-19,125.85,1.19,105.75630252100841
2013-04-22,125.38,1.19,105.36134453781513
2013-04-23,128.04,1.19,107.59663865546219
2013-04-24,131.38,1.19,110.40336134453781
2013-04-25,133.05,1.19,111.80672268907564
2013-04-26,132.47,1.19,111.31932773109244
2013-04-29,133.61,1.19,112.27731092436976
2013-04-30,134.99,1.19,113.43697478991598
2013-05-01,133.01,1.19,111.77310924369748
2013-05-02,133.29,1.19,112.00840336134453
2013-05-03,131.98,1.19,110.90756302521008
2013-05-06,133.65,1.19,112.31092436974791
2013-05-07,135.73,1.19,114.05882352941177
2013-05-08,135.97,1.19,114.26050420168067
2013-05-09,135.29,1.19,113.6890756302521
2013-05-10,135.81,7.56,17.964285714285715
2013-05-13,135.63,7.56,17.94047619047619
2013-05-14,135.88,7.56,17.973544973544975
2013-05-15,135.57,7.56,17.932539682539684
2013-05-16,130.62,7.56,17.27777777777778
2013-05-17,131.92,7.56,17.44973544973545
2013-05-20,131.89,7.56,17.445767195767196
2013-05-21,131.31,7.56,17.36904761904762
2013-05-22,129.18,7.56,17.08730158730159
2013-05-23,127.64,7.56,16.883597883597883
2013-05-24,126.84,7.56,16.77777777777778
2013-05-28,126.55,7.56,16.73941798941799
2013-05-29,128.21,7.56,16.958994708994712
2013-05-30,129.76,7.56,17.164021164021165
2013-05-31,129.61,7.56,17.144179894179896
2013-06-03,129.0,7.56,17.063492063492063
2013-06-04,128.22,7.56,16.960317460317462
2013-06-05,126.37,7.56,16.71560846560847
2013-06-06,127.69,7.56,16.89021164021164
2013-06-07,127.79,7.56,16.903439153439155
2013-06-10,128.85,7.56,17.043650793650794
2013-06-11,127.28,7.56,16.835978835978835
2013-06-12,126.86,7.56,16.780423280423282
2013-06-13,129.55,7.56,17.13624338624339
2013-06-14,128.46,7.56,16.992063492063494
2013-06-17,129.92,7.56,17.185185185185183
2013-06-18,130.76,7.56,17.296296296296298
2013-06-19,127.81,7.56,16.90608465608466
2013-06-20,125.94,7.56,16.658730158730158
2013-06-21,124.59,7.56,16.48015873015873
2013-06-24,124.52,7.56,16.47089947089947
2013-06-25,124.55,7.56,16.474867724867725
2013-06-26,126.03,7.56,16.67063492063492
2013-06-27,128.7,7.56,17.023809523809522
2013-06-28,128.26,7.56,16.965608465608465
2013-07-01,129.06,7.56,17.071428571428573
2013-07-02,126.36,7.56,16.714285714285715
2013-07-03,126.45,7.56,16.726190476190478
2013-07-05,128.28,7.56,16.96825396825397
2013-07-08,126.86,7.56,16.780423280423282
2013-07-09,126.85,7.56,16.77910052910053
2013-07-10,127.76,7.56,16.899470899470902
2013-07-11,128.97,7.56,17.05952380952381
2013-07-12,131.08,7.56,17.338624338624342
2013-07-15,132.19,7.56,17.485449735449738
2013-07-16,129.79,7.56,17.167989417989418
2013-07-17,130.24,7.56,17.227513227513228
2013-07-18,129.96,7.56,17.190476190476193
2013-07-19,129.8,7.56,17.16931216931217
2013-07-22,130.49,7.56,17.260582010582013
2013-07-23,128.31,7.56,16.972222222222225
2013-07-24,129.46,7.56,17.124338624338627
2013-07-25,130.86,7.56,17.309523809523814
2013-07-26,131.61,7.56,17.40873015873016
2013-07-29,132.12,7.56,17.476190476190478
2013-07-30,133.43,7.56,17.649470899470902
2013-07-31,133.53,7.56,17.662698412698415
2013-08-01,135.34,7.56,17.902116402116402
2013-08-02,135.29,7.56,17.895502645502646
2013-08-05,135.54,7.56,17.928571428571427
2013-08-06,134.43,7.56,17.781746031746035
2013-08-07,133.35,7.56,17.63888888888889
2013-08-08,133.67,7.56,17.68121693121693
2013-08-09,133.47,5.63,23.706927175843695
2013-08-12,134.5,5.63,23.8898756660746
2013-08-13,138.54,5.63,24.607460035523978
2013-08-14,138.39,5.63,24.58081705150977
2013-08-15,138.23,5.63,24.55239786856128
2013-08-16,138.18,5.63,24.543516873889878
2013-08-19,137.75,5.63,24.46714031971581
2013-08-20,138.36,5.63,24.57548845470693
2013-08-21,136.81,5.63,24.30017761989343
2013-08-22,138.64,5.63,24.625222024866783
2013-08-23,138.88,5.63,24.66785079928952
2013-08-26,138.44,5.63,24.589698046181173
2013-08-27,136.79,5.63,24.296625222024865
2013-08-28,136.76,5.63,24.291296625222024
2013-08-29,137.34,5.63,24.394316163410302
2013-08-30,136.95,5.63,24.325044404973355
2013-09-03,139.06,5.63,24.69982238010657
2013-09-04,138.67,5.63,24.630550621669624
2013-09-05,135.74,5.63,24.110124333925402
2013-09-06,134.26,5.63,23.847246891651864
2013-09-09,135.42,5.63,24.05328596802842
2013-09-10,138.13,5.63,24.534635879218474
2013-09-11,138.88,5.63,24.66785079928952
2013-09-12,138.11,5.63,24.531083481349913
2013-09-13,139.02,5.63,24.69271758436945
2013-09-16,141.65,5.63,25.15985790408526
2013-09-17,141.49,5.63,25.13143872113677
2013-09-18,141.02,5.63,25.04795737122558
2013-09-19,140.98,5.63,25.040852575488454
2013-09-20,142.95,5.63,25.390763765541738
2013-09-23,143.67,5.63,25.518650088809945
2013-09-24,143.71,5.63,25.52575488454707
2013-09-25,145.31,5.63,25.809946714031973
2013-09-26,145.51,5.63,25.845470692717583
2013-09-27,145.45,5.63,25.8348134991119
2013-09-30,145.41,5.63,25.82770870337478
2013-10-01,145.91,5.63,25.91651865008881
2013-10-02,148.9,5.63,26.44760213143872
2013-10-03,147.07,5.63,26.122557726465363
2013-10-04,147.65,5.63,26.225577264653644
2013-10-07,147.35,5.63,26.17229129662522
2013-10-08,145.87,5.63,25.909413854351687
2013-10-09,144.81,5.63,25.72113676731794
2013-10-10,147.41,5.63,26.182948490230906
2013-10-11,148.07,5.63,26.30017761989343
2013-10-14,148.53,5.63,26.381882770870337
2013-10-15,148.15,5.63,26.314387211367674
2013-10-16,150.22,5.63,26.682060390763766
2013-10-17,152.1,5.63,27.015985790408525
2013-10-18,152.96,5.63,27.16873889875666
2013-10-21,153.78,5.63,27.314387211367674
2013-10-22,154.62,5.63,27.46358792184725
2013-10-23,152.43,5.63,27.074600355239788
2013-10-24,147.87,5.63,26.264653641207815
2013-10-25,150.94,5.63,26.809946714031973
2013-10-28,150.69,5.63,26.765541740674955
2013-10-29,153.48,5.63,27.26110124333925
2013-10-30,153.4,5.63,27.24689165186501
2013-10-31,153.74,5.63,27.307282415630553
2013-11-01,153.53,5.63,27.26998223801066
2013-11-04,153.17,5.63,27.206039076376552
2013-11-05,152.39,5.63,27.067495559502664
2013-11-06,155.05,5.63,27.539964476021318
2013-11-07,154.25,5.63,27.397868561278862
2013-11-08,156.42,5.63,27.78330373001776
2013-11-11,156.32,5.63,27.765541740674955
2013-11-12,157.92,4.9,32.22857142857142
2013-11-13,159.13,4.9,32.47551020408163
2013-11-14,158.17,4.9,32.27959183673469
2013-11-15,157.83,4.9,32.210204081632654
2013-11-18,156.42,4.9,31.92244897959183
2013-11-19,157.15,4.9,32.07142857142857
2013-11-20,156.31,4.9,31.9
2013-11-21,157.12,4.9,32.06530612244898
2013-11-22,157.22,4.9,32.08571428571428
2013-11-25,157.52,4.9,32.1469387755102
2013-11-26,156.86,4.9,32.012244897959185
2013-11-27,157.75,4.9,32.19387755102041
2013-11-29,156.83,4.9,32.00612244897959
2013-12-02,154.98,4.9,31.628571428571423
2013-12-03,153.85,4.9,31.397959183673468
2013-12-04,153.5,4.9,31.326530612244895
2013-12-05,153.17,4.9,31.259183673469384
2013-12-06,154.47,4.9,31.524489795918363
2013-12-09,153.89,4.9,31.406122448979588
2013-12-10,152.02,4.9,31.024489795918367
2013-12-11,150.73,4.9,30.761224489795914
2013-12-12,151.56,4.9,30.930612244897958
2013-12-13,149.19,4.9,30.4469387755102
2013-12-16,148.75,4.9,30.357142857142854
2013-12-17,147.32,4.9,30.065306122448977
2013-12-18,149.56,4.9,30.522448979591836
2013-12-19,150.24,4.9,30.661224489795917
2013-12-20,153.05,4.9,31.23469387755102
2013-12-23,152.65,4.9,31.153061224489793
2013-12-24,153.45,4.9,31.31632653061224
2013-12-26,153.48,4.9,31.322448979591833
2013-12-27,153.59,4.9,31.344897959183672
2013-12-30,154.44,4.9,31.518367346938774
2013-12-31,155.87,4.9,31.81020408163265
2014-01-02,151.07,4.9,30.830612244897956
2014-01-03,151.05,4.9,30.8265306122449
2014-01-06,150.63,4.9,30.74081632653061
2014-01-07,150.15,4.9,30.642857142857142
2014-01-08,148.76,4.9,30.359183673469385
2014-01-09,148.3,4.9,30.26530612244898
2014-01-10,148.13,4.9,30.230612244897955
2014-01-13,147.01,4.9,30.002040816326527
2014-01-14,148.48,4.9,30.302040816326528
2014-01-15,148.51,4.9,30.308163265306117
2014-01-16,147.26,4.9,30.05306122448979
2014-01-17,146.36,4.9,29.869387755102043
2014-01-21,147.67,4.9,30.136734693877546
2014-01-22,149.93,4.9,30.597959183673467
2014-01-23,146.41,4.9,29.87959183673469
2014-01-24,142.89,4.9,29.161224489795913
2014-01-27,144.61,4.9,29.512244897959185
2014-01-28,146.27,4.9,29.851020408163265
2014-01-29,143.94,4.9,29.375510204081632
2014-01-30,148.12,4.9,30.228571428571428
2014-01-31,144.76,4.9,29.542857142857137
2014-02-03,141.0,4.9,28.77551020408163
2014-02-04,142.14,4.9,29.008163265306116
2014-02-05,142.29,4.9,29.03877551020408
2014-02-06,137.48,4.9,28.057142857142853
2014-02-07,138.8,4.9,28.3265306122449
2014-02-10,140.53,4.9,28.67959183673469
2014-02-11,144.28,4.9,29.44489795918367
2014-02-12,144.17,4.9,29.42244897959183
2014-02-13,146.76,4.9,29.951020408163263
2014-02-14,147.23,4.9,30.0469387755102
2014-02-18,149.04,4.9,30.416326530612242
2014-02-19,148.99,4.9,30.40612244897959
2014-02-20,149.31,4.9,30.471428571428568
2014-02-21,148.75,4.9,30.357142857142854
2014-02-24,146.73,4.9,29.94489795918367
2014-02-25,146.04,4.9,29.80408163265306
2014-02-26,148.04,4.9,30.21224489795918
2014-02-27,149.14,4.9,30.436734693877547
2014-02-28,149.24,4.9,30.457142857142856
2014-03-03,147.19,7.58,19.41820580474934
2014-03-04,148.6,7.58,19.604221635883903
2014-03-05,148.73,7.58,19.62137203166227
2014-03-06,148.98,7.58,19.654353562005277
2014-03-07,149.79,7.58,19.761213720316622
2014-03-10,149.67,7.58,19.745382585751976
2014-03-11,149.1,7.58,19.67018469656992
2014-03-12,149.57,7.58,19.732189973614776
2014-03-13,149.14,7.58,19.6754617414248
2014-03-14,150.52,7.58,19.857519788918207
2014-03-17,151.46,7.58,19.981530343007915
2014-03-18,152.01,7.58,20.054089709762533
2014-03-19,150.6,7.58,19.868073878627968
2014-03-20,150.58,7.58,19.86543535620053
2014-03-21,150.91,7.58,19.908970976253297
2014-03-24,150.86,7.58,19.9023746701847
2014-03-25,151.16,7.58,19.941952506596305
2014-03-26,149.95,7.58,19.782321899736147
2014-03-27,148.89,7.58,19.642480211081793
2014-03-28,149.67,7.58,19.745382585751976
2014-03-31,153.05,7.58,20.191292875989447
2014-04-01,151.89,7.58,20.038258575197887
2014-04-02,152.62,7.58,20.13456464379947
2014-04-03,153.76,7.58,20.284960422163586
2014-04-04,152.5,7.58,20.11873350923483
2014-04-07,150.81,7.58,19.895778364116094
2014-04-08,152.73,7.58,20.149076517150394
2014-04-09,154.01,7.58,20.317941952506594
2014-04-10,153.36,7.58,20.232189973614776
2014-04-11,153.47,7.58,20.2467018469657
2014-04-14,155.67,7.58,20.536939313984167
2014-04-15,155.58,7.58,20.525065963060687
2014-04-16,157.13,7.58,20.729551451187334
2014-04-17,158.41,7.58,20.898416886543536
2014-04-21,158.43,7.58,20.901055408970976
2014-04-22,158.36,7.58,20.891820580474935
2014-04-23,161.31,7.58,21.281002638522427
2014-04-24,157.49,7.58,20.777044854881268
2014-04-25,158.17,7.58,20.866754617414244
2014-04-28,156.7,7.58,20.672823218997358
2014-04-29,158.58,7.58,20.920844327176784
2014-04-30,158.03,7.58,20.848284960422163
2014-05-01,160.1,7.58,21.12137203166227
2014-05-02,159.31,7.58,21.017150395778366
2014-05-05,158.9,7.58,20.963060686015833
2014-05-06,158.8,7.58,20.94986807387863
2014-05-07,160.22,7.58,21.13720316622691
2014-05-08,159.83,7.58,21.08575197889182
2014-05-09,158.36,7.58,20.891820580474935
2014-05-12,158.57,6.26,25.330670926517573
2014-05-13,158.55,6.26,25.32747603833866
2014-05-14,157.05,6.26,25.08785942492013
2014-05-15,156.8,6.26,25.047923322683708
2014-05-16,157.29,6.26,25.12619808306709
2014-05-19,158.27,6.26,25.28274760383387
2014-05-20,157.94,6.26,25.23003194888179
2014-05-21,158.7,6.26,25.35143769968051
2014-05-22,159.46,6.26,25.472843450479235
2014-05-23,159.32,6.26,25.450479233226837
2014-05-27,161.38,6.26,25.77955271565495
2014-05-28,159.97,6.26,25.554313099041533
2014-05-29,160.0,6.26,25.559105431309906
2014-05-30,160.02,6.26,25.56230031948882
2014-06-02,159.11,6.26,25.416932907348247
2014-06-03,159.59,6.26,25.493610223642175
2014-06-04,161.84,6.26,25.85303514376997
2014-06-05,161.87,6.26,25.85782747603834
2014-06-06,161.8,6.26,25.846645367412144
2014-06-09,160.75,6.26,25.67891373801917
2014-06-10,161.81,6.26,25.8482428115016
2014-06-11,160.7,6.26,25.670926517571885
2014-06-12,159.55,6.26,25.487220447284347
2014-06-13,160.29,6.26,25.60543130990415
2014-06-16,159.12,6.26,25.418530351437703
2014-06-17,159.9,6.26,25.54313099041534
2014-06-18,160.13,6.26,25.579872204472842
2014-06-19,159.72,6.26,25.51437699680511
2014-06-20,159.36,6.26,25.45686900958467
2014-06-23,159.3,6.26,25.447284345047926
2014-06-24,159.14,6.26,25.421725239616613
2014-06-25,160.16,6.26,25.584664536741215
2014-06-26,158.54,6.26,25.3258785942492
2014-06-27,159.26,6.26,25.440894568690094
2014-06-30,160.49,6.26,25.637380191693293
2014-07-01,161.94,6.26,25.869009584664536
2014-07-02,160.31,6.26,25.60862619808307
2014-07-03,162.1,6.26,25.894568690095845
2014-07-07,161.36,6.26,25.77635782747604
2014-07-08,163.61,6.26,26.135782747603837
2014-07-09,163.89,6.26,26.180511182108624
2014-07-10,163.68,6.26,26.146964856230035
2014-07-11,163.81,6.26,26.16773162939297
2014-07-14,164.5,6.26,26.277955271565496
2014-07-15,164.92,6.26,26.34504792332268
2014-07-16,163.87,6.26,26.177316293929714
2014-07-17,161.15,6.26,25.742811501597444
2014-07-18,162.44,6.26,25.94888178913738
2014-07-21,161.99,6.26,25.876996805111823
2014-07-22,163.4,6.26,26.10223642172524
2014-07-23,165.22,6.26,26.39297124600639
2014-07-24,162.66,6.26,25.984025559105433
2014-07-25,160.72,6.26,25.6741214057508
2014-07-28,161.11,6.26,25.73642172523962
2014-07-29,159.62,6.26,25.498402555910545
2014-07-30,156.02,6.26,24.923322683706072
2014-07-31,155.91,6.26,24.905750798722046
2014-08-01,157.68,6.26,25.18849840255591
2014-08-04,158.58,6.26,25.332268370607032
2014-08-05,158.12,6.26,25.258785942492015
2014-08-06,158.45,6.26,25.31150159744409
2014-08-07,158.04,6.26,25.24600638977636
2014-08-08,159.1,6.26,25.415335463258785
2014-08-11,159.81,6.32,25.28639240506329
2014-08-12,160.25,6.32,25.356012658227847
2014-08-13,160.95,6.32,25.46677215189873
2014-08-14,161.93,6.32,25.621835443037973
2014-08-15,162.67,6.32,25.738924050632907
2014-08-18,162.67,6.32,25.738924050632907
2014-08-19,162.59,6.32,25.72626582278481
2014-08-20,162.78,6.32,25.75632911392405
2014-08-21,163.91,6.32,25.93512658227848
2014-08-22,162.14,6.32,25.655063291139236
2014-08-25,162.91,6.32,25.776898734177212
2014-08-26,162.14,6.32,25.655063291139236
2014-08-27,163.59,6.32,25.884493670886076
2014-08-28,163.23,6.32,25.827531645569618
2014-08-29,163.84,6.32,25.924050632911392
2014-09-02,165.46,6.32,26.180379746835442
2014-09-03,163.63,6.32,25.890822784810126
2014-09-04,163.09,6.32,25.805379746835442
2014-09-05,163.58,6.32,25.882911392405063
2014-09-08,163.75,6.32,25.909810126582276
2014-09-09,162.25,6.32,25.67246835443038
2014-09-10,162.07,6.32,25.64398734177215
2014-09-11,162.16,6.32,25.658227848101266
2014-09-12,161.75,6.32,25.593354430379744
2014-09-15,162.63,6.32,25.73259493670886
2014-09-16,163.1,6.32,25.806962025316455
2014-09-17,163.32,6.32,25.84177215189873
2014-09-18,164.06,6.32,25.95886075949367
2014-09-19,163.22,6.32,25.825949367088608
2014-09-22,163.1,6.32,25.806962025316455
2014-09-23,160.66,6.32,25.420886075949365
2014-09-24,161.73,6.32,25.590189873417717
2014-09-25,159.71,6.32,25.270569620253166
2014-09-26,161.22,6.32,25.509493670886073
2014-09-29,160.09,6.32,25.330696202531644
2014-09-30,162.01,6.32,25.634493670886073
2014-10-01,160.54,6.32,25.401898734177212
2014-10-02,161.47,6.32,25.549050632911392
2014-10-03,163.87,6.32,25.92879746835443
2014-10-06,161.64,6.32,25.575949367088604
2014-10-07,161.33,6.32,25.526898734177216
2014-10-08,163.65,6.32,25.893987341772153
2014-10-09,160.41,6.32,25.38132911392405
2014-10-10,160.42,6.32,25.38291139240506
2014-10-13,159.05,6.32,25.16613924050633
2014-10-14,160.48,6.32,25.392405063291136
2014-10-15,159.0,6.32,25.158227848101266
2014-10-16,158.36,6.32,25.056962025316455
2014-10-17,160.1,6.32,25.332278481012658
2014-10-20,161.15,6.32,25.498417721518987
2014-10-21,165.05,6.32,26.115506329113924
2014-10-22,165.16,6.32,26.132911392405063
2014-10-23,163.38,6.32,25.851265822784807
2014-10-24,165.43,6.32,26.175632911392405
2014-10-27,166.35,6.32,26.321202531645568
2014-10-28,167.03,6.32,26.42879746835443
2014-10-29,167.52,6.32,26.50632911392405
2014-10-30,169.51,6.32,26.821202531645568
2014-10-31,170.65,6.32,27.001582278481013
2014-11-03,170.71,6.32,27.01107594936709
2014-11-04,171.55,6.32,27.143987341772153
2014-11-05,172.65,6.32,27.318037974683545
2014-11-06,172.14,6.32,27.237341772151897
2014-11-07,172.34,6.32,27.268987341772153
2014-11-10,171.5,6.06,28.300330033003302
2014-11-11,171.32,6.06,28.27062706270627
2014-11-12,170.14,6.06,28.075907590759076
2014-11-13,170.78,6.06,28.181518151815183
2014-11-14,170.74,6.06,28.174917491749177
2014-11-17,170.2,6.06,28.085808580858085
2014-11-18,170.95,6.06,28.20957095709571
2014-11-19,170.85,6.06,28.193069306930695
2014-11-20,173.58,6.06,28.643564356435647
2014-11-21,173.48,6.06,28.627062706270628
2014-11-24,175.38,6.06,28.940594059405942
2014-11-25,174.77,6.06,28.83993399339934
2014-11-26,175.63,6.06,28.98184818481848
2014-11-28,175.39,6.06,28.942244224422442
2014-12-01,172.38,6.06,28.445544554455445
2014-12-02,173.46,6.06,28.623762376237625
2014-12-03,174.18,6.06,28.742574257425744
2014-12-04,174.61,6.06,28.813531353135318
2014-12-05,174.45,6.06,28.787128712871286
2014-12-08,176.27,6.06,29.087458745874592
2014-12-09,172.26,6.06,28.425742574257427
2014-12-10,169.2,6.06,27.92079207920792
2014-12-11,172.11,6.06,28.400990099009906
2014-12-12,168.94,6.06,27.877887788778878
