date,DFS,DFS_EPS,PE Ratio
2019-10-31,80.26,2.37,33.86497890295359
2019-11-01,81.72,2.37,34.48101265822785
2019-11-04,82.66,2.37,34.87763713080169
2019-11-05,83.1,2.37,35.063291139240505
2019-11-06,83.18,2.37,35.09704641350211
2019-11-07,84.35,2.37,35.59071729957805
2019-11-08,84.71,2.37,35.74261603375527
2019-11-11,84.12,2.37,35.49367088607595
2019-11-12,84.45,2.37,35.63291139240506
2019-11-13,84.31,2.37,35.573839662447256
2019-11-14,84.81,2.37,35.78481012658228
2019-11-15,84.52,2.37,35.66244725738396
2019-11-18,84.15,2.37,35.50632911392405
2019-11-19,83.91,2.37,35.405063291139236
2019-11-20,82.86,2.37,34.962025316455694
2019-11-21,82.92,2.37,34.9873417721519
2019-11-22,83.87,2.37,35.38818565400844
2019-11-25,85.18,2.37,35.94092827004219
2019-11-26,84.73,2.37,35.75105485232068
2019-11-27,85.12,2.37,35.91561181434599
2019-11-29,84.87,2.37,35.81012658227848
2019-12-02,84.06,2.37,35.46835443037975
2019-12-03,82.96,2.37,35.0042194092827
2019-12-04,83.63,2.37,35.28691983122363
2019-12-05,83.13,2.37,35.075949367088604
2019-12-06,84.31,2.37,35.573839662447256
2019-12-09,84.21,2.37,35.53164556962025
2019-12-10,84.86,2.37,35.80590717299578
2019-12-11,84.23,2.37,35.540084388185655
2019-12-12,86.38,2.37,36.44725738396624
2019-12-13,86.68,2.37,36.573839662447256
2019-12-16,86.13,2.37,36.34177215189873
2019-12-17,86.51,2.37,36.50210970464135
2019-12-18,86.51,2.37,36.50210970464135
2019-12-19,86.32,2.37,36.42194092827004
2019-12-20,86.7,2.37,36.58227848101266
2019-12-23,85.34,2.37,36.0084388185654
2019-12-24,85.28,2.37,35.983122362869196
2019-12-26,85.49,2.37,36.0717299578059
2019-12-27,84.95,2.37,35.84388185654009
2019-12-30,84.53,2.37,35.666666666666664
2019-12-31,84.82,2.37,35.78902953586498
2020-01-02,85.3,2.37,35.9915611814346
2020-01-03,83.88,2.37,35.392405063291136
2020-01-06,82.4,2.37,34.767932489451475
2020-01-07,81.49,2.37,34.383966244725734
2020-01-08,82.37,2.37,34.755274261603375
2020-01-09,83.43,2.37,35.20253164556962
2020-01-10,82.68,2.37,34.88607594936709
2020-01-13,82.88,2.37,34.970464135021096
2020-01-14,83.04,2.37,35.037974683544306
2020-01-15,83.32,2.37,35.15611814345991
2020-01-16,83.64,2.37,35.291139240506325
2020-01-17,84.44,2.37,35.62869198312236
2020-01-21,83.68,2.37,35.30801687763713
2020-01-22,85.34,2.37,36.0084388185654
2020-01-23,85.85,2.37,36.223628691983116
2020-01-24,76.29,2.37,32.18987341772152
2020-01-27,73.91,2.37,31.185654008438817
2020-01-28,75.23,2.37,31.742616033755276
2020-01-29,75.8,2.37,31.983122362869196
2020-01-30,76.37,2.37,32.22362869198312
2020-01-31,75.13,2.37,31.700421940928265
2020-02-03,75.09,2.37,31.68354430379747
2020-02-04,75.8,2.37,31.983122362869196
2020-02-05,77.38,2.37,32.64978902953586
2020-02-06,76.35,2.37,32.21518987341772
2020-02-07,75.29,2.37,31.76793248945148
2020-02-10,75.83,2.37,31.9957805907173
2020-02-11,75.75,2.37,31.962025316455694
2020-02-12,76.04,2.37,32.08438818565401
2020-02-13,76.2,2.37,32.151898734177216
2020-02-14,76.42,2.37,32.244725738396625
2020-02-18,75.35,2.37,31.793248945147674
2020-02-19,75.56,2.37,31.88185654008439
2020-02-20,75.79,2.37,31.9789029535865
2020-02-21,75.32,2.37,31.780590717299575
2020-02-24,73.15,2.37,30.864978902953588
2020-02-25,69.49,2.37,29.32067510548523
2020-02-26,69.0,2.26,30.530973451327437
2020-02-27,66.18,2.26,29.283185840707972
2020-02-28,65.58,2.26,29.01769911504425
2020-03-02,67.88,2.26,30.035398230088497
2020-03-03,64.31,2.26,28.455752212389385
2020-03-04,66.69,2.26,29.508849557522126
2020-03-05,64.57,2.26,28.57079646017699
2020-03-06,62.58,2.26,27.690265486725664
2020-03-09,54.76,2.26,24.230088495575224
2020-03-10,57.69,2.26,25.526548672566374
2020-03-11,53.2,2.26,23.53982300884956
2020-03-12,44.88,2.26,19.85840707964602
2020-03-13,51.76,2.26,22.90265486725664
2020-03-16,37.87,2.26,16.756637168141594
2020-03-17,36.87,2.26,16.3141592920354
2020-03-18,27.0,2.26,11.946902654867257
2020-03-19,28.33,2.26,12.535398230088497
2020-03-20,25.25,2.26,11.172566371681418
2020-03-23,26.65,2.26,11.79203539823009
2020-03-24,33.78,2.26,14.946902654867259
2020-03-25,37.45,2.26,16.570796460176993
2020-03-26,41.71,2.26,18.45575221238938
2020-03-27,38.41,2.26,16.995575221238937
2020-03-30,37.59,2.26,16.63274336283186
2020-03-31,35.67,2.26,15.783185840707967
2020-04-01,31.53,2.26,13.95132743362832
2020-04-02,30.99,2.26,13.712389380530974
2020-04-03,28.53,2.26,12.623893805309736
2020-04-06,33.46,2.26,14.805309734513276
2020-04-07,35.0,2.26,15.486725663716816
2020-04-08,37.22,2.26,16.469026548672566
2020-04-09,39.21,2.26,17.349557522123895
2020-04-13,36.18,2.26,16.008849557522126
2020-04-14,35.53,2.26,15.7212389380531
2020-04-15,32.98,2.26,14.5929203539823
2020-04-16,31.69,2.26,14.022123893805311
2020-04-17,35.04,2.26,15.504424778761063
2020-04-20,35.22,2.26,15.584070796460178
2020-04-21,34.3,2.26,15.176991150442477
2020-04-22,35.15,2.26,15.553097345132745
2020-04-23,34.82,2.26,15.407079646017701
2020-04-24,36.23,2.26,16.030973451327434
2020-04-27,37.44,2.26,16.56637168141593
2020-04-28,40.06,2.26,17.72566371681416
2020-04-29,45.91,2.26,20.3141592920354
2020-04-30,42.97,-0.25,-171.88
2020-05-01,41.37,-0.25,-165.48
2020-05-04,41.37,-0.25,-165.48
2020-05-05,41.1,-0.25,-164.4
2020-05-06,39.14,-0.25,-156.56
2020-05-07,40.48,-0.25,-161.92
2020-05-08,42.72,-0.25,-170.88
2020-05-11,40.46,-0.25,-161.84
2020-05-12,39.2,-0.25,-156.8
2020-05-13,36.39,-0.25,-145.56
2020-05-14,39.23,-0.25,-156.92
2020-05-15,38.0,-0.25,-152.0
2020-05-18,41.06,-0.25,-164.24
2020-05-19,39.75,-0.25,-159.0
2020-05-20,41.01,-0.25,-164.04
2020-05-21,40.75,-0.25,-163.0
2020-05-22,40.47,-0.25,-161.88
2020-05-26,44.08,-0.25,-176.32
2020-05-27,49.6,-0.25,-198.4
2020-05-28,49.47,-0.25,-197.88
2020-05-29,47.51,-0.25,-190.04
2020-06-01,49.84,-0.25,-199.36
2020-06-02,52.39,-0.25,-209.56
2020-06-03,57.14,-0.25,-228.56
2020-06-04,58.26,-0.25,-233.04
2020-06-05,60.62,-0.25,-242.48
2020-06-08,61.29,-0.25,-245.16
2020-06-09,58.85,-0.25,-235.4
2020-06-10,54.96,-0.25,-219.84
2020-06-11,49.41,-0.25,-197.64
2020-06-12,52.99,-0.25,-211.96
2020-06-15,54.55,-0.25,-218.2
2020-06-16,55.919998,-0.25,-223.679992
2020-06-17,55.080002,-0.25,-220.320008
2020-06-18,53.830002,-0.25,-215.320008
2020-06-19,53.73,-0.25,-214.92
2020-06-22,54.02,-0.25,-216.08
2020-06-23,54.860001,-0.25,-219.440004
2020-06-24,50.810001,-0.25,-203.240004
2020-06-25,52.060001,-0.25,-208.240004
2020-06-26,48.669998,-0.25,-194.679992
2020-06-29,49.32,-0.25,-197.28
2020-06-30,50.09,-0.25,-200.36
2020-07-01,48.220001,-0.25,-192.880004
2020-07-02,48.849998,-0.25,-195.399992
2020-07-06,50.610001,-0.25,-202.440004
2020-07-07,48.150002,-0.25,-192.600008
2020-07-08,48.68,-0.25,-194.72
2020-07-09,46.450001,-0.25,-185.800004
2020-07-10,48.380001,-0.25,-193.520004
2020-07-13,48.18,-0.25,-192.72
2020-07-14,47.52,-0.25,-190.08
2020-07-15,50.349998,-0.25,-201.399992
2020-07-16,50.290001,-0.25,-201.160004
2020-07-17,48.990002,-0.25,-195.960008
2020-07-20,47.490002,-0.25,-189.960008
2020-07-21,49.009998,-0.25,-196.039992
2020-07-22,50.700001,-0.25,-202.800004
2020-07-23,51.630001,-0.25,-206.520004
2020-07-24,50.82,-0.25,-203.28
2020-07-27,51.759998,-1.2,-43.13333166666667
2020-07-28,50.110001,-1.2,-41.758334166666664
2020-07-29,51.830002,-1.2,-43.19166833333333
2020-07-30,50.41,-1.2,-42.00833333333333
2020-07-31,49.43,-1.2,-41.19166666666667
2020-08-03,49.5,-1.2,-41.25
2020-08-04,48.720001,-1.2,-40.60000083333334
2020-08-05,50.450001,-1.2,-42.0416675
2020-08-06,50.099998,-1.2,-41.74999833333334
