date,BAX,BAX_EPS,PE Ratio
2014-11-24,39.35,0.87,45.229885057471265
2014-11-25,39.35,0.87,45.229885057471265
2014-11-26,39.33,0.87,45.206896551724135
2014-11-28,39.65,0.87,45.57471264367816
2014-12-01,39.58,0.87,45.49425287356322
2014-12-02,40.03,0.87,46.01149425287357
2014-12-03,40.05,0.87,46.03448275862068
2014-12-04,39.96,0.87,45.93103448275862
2014-12-05,40.32,0.87,46.3448275862069
2014-12-08,40.26,0.87,46.275862068965516
2014-12-09,40.08,0.87,46.06896551724138
2014-12-10,39.52,0.87,45.425287356321846
2014-12-11,39.71,0.87,45.64367816091954
2014-12-12,38.98,0.87,44.80459770114942
2014-12-15,38.62,0.87,44.39080459770115
2014-12-16,38.42,0.87,44.160919540229884
2014-12-17,39.26,0.87,45.12643678160919
2014-12-18,40.23,0.87,46.241379310344826
2014-12-19,40.46,0.87,46.50574712643678
2014-12-22,40.58,0.87,46.643678160919535
2014-12-23,40.46,0.87,46.50574712643678
2014-12-24,40.44,0.87,46.48275862068965
2014-12-26,40.5,0.87,46.55172413793103
2014-12-29,40.41,0.87,46.44827586206896
2014-12-30,40.21,0.87,46.2183908045977
2014-12-31,39.81,0.87,45.758620689655174
2015-01-02,39.82,0.87,45.770114942528735
2015-01-05,38.83,0.87,44.632183908045974
2015-01-06,38.63,0.87,44.40229885057472
2015-01-07,38.81,0.87,44.60919540229885
2015-01-08,39.82,0.87,45.770114942528735
2015-01-09,39.32,0.87,45.195402298850574
2015-01-12,39.5,0.87,45.40229885057471
2015-01-13,39.09,0.87,44.931034482758626
2015-01-14,38.96,0.87,44.7816091954023
2015-01-15,38.83,0.87,44.632183908045974
2015-01-16,39.11,0.87,44.95402298850575
2015-01-20,39.01,0.87,44.839080459770116
2015-01-21,38.76,0.87,44.55172413793103
2015-01-22,39.25,0.87,45.11494252873563
2015-01-23,38.8,0.87,44.59770114942528
2015-01-26,38.5,0.87,44.252873563218394
2015-01-27,38.38,0.87,44.11494252873563
2015-01-28,38.11,0.87,43.804597701149426
2015-01-29,38.77,0.87,44.5632183908046
2015-01-30,38.19,0.87,43.89655172413793
2015-02-02,38.32,0.87,44.04597701149425
2015-02-03,38.27,0.87,43.98850574712644
2015-02-04,38.06,0.87,43.74712643678161
2015-02-05,38.76,0.87,44.55172413793103
2015-02-06,38.55,0.87,44.310344827586206
2015-02-09,37.87,0.87,43.5287356321839
2015-02-10,38.15,0.87,43.85057471264368
2015-02-11,37.85,0.87,43.50574712643678
2015-02-12,38.07,0.87,43.758620689655174
2015-02-13,38.23,0.87,43.94252873563218
2015-02-17,37.91,0.87,43.574712643678154
2015-02-18,37.15,0.87,42.701149425287355
2015-02-19,36.62,0.87,42.0919540229885
2015-02-20,36.88,0.87,42.390804597701155
2015-02-23,37.28,0.87,42.85057471264368
2015-02-24,37.51,0.87,43.11494252873563
2015-02-25,37.4,0.87,42.98850574712644
2015-02-26,37.3,1.76,21.193181818181817
2015-02-27,37.56,1.76,21.340909090909093
2015-03-02,38.0,1.76,21.59090909090909
2015-03-03,37.71,1.76,21.426136363636363
2015-03-04,37.62,1.76,21.375
2015-03-05,37.59,1.76,21.357954545454547
2015-03-06,36.79,1.76,20.90340909090909
2015-03-09,36.77,1.76,20.892045454545457
2015-03-10,36.77,1.76,20.892045454545457
2015-03-11,36.4,1.76,20.68181818181818
2015-03-12,36.39,1.76,20.676136363636363
2015-03-13,36.59,1.76,20.78977272727273
2015-03-16,37.17,1.76,21.119318181818183
2015-03-17,37.19,1.76,21.130681818181817
2015-03-18,37.24,1.76,21.15909090909091
2015-03-19,36.93,1.76,20.982954545454547
2015-03-20,37.03,1.76,21.039772727272727
2015-03-23,37.39,1.76,21.244318181818183
2015-03-24,37.21,1.76,21.142045454545453
2015-03-25,37.01,1.76,21.02840909090909
2015-03-26,36.95,1.76,20.994318181818183
2015-03-27,37.24,1.76,21.15909090909091
2015-03-30,37.35,1.76,21.22159090909091
2015-03-31,37.21,1.76,21.142045454545453
2015-04-01,36.69,1.76,20.846590909090907
2015-04-02,36.94,1.76,20.988636363636363
2015-04-06,37.28,1.76,21.181818181818183
2015-04-07,37.66,1.76,21.39772727272727
2015-04-08,37.75,1.76,21.448863636363637
2015-04-09,38.1,1.76,21.647727272727273
2015-04-10,38.33,1.76,21.77840909090909
2015-04-13,37.95,1.76,21.5625
2015-04-14,38.01,1.76,21.596590909090907
2015-04-15,38.13,1.76,21.66477272727273
2015-04-16,38.1,1.76,21.647727272727273
2015-04-17,37.97,1.76,21.573863636363637
2015-04-20,38.22,1.76,21.71590909090909
2015-04-21,38.05,1.76,21.61931818181818
2015-04-22,38.23,1.76,21.721590909090907
2015-04-23,38.84,1.76,22.06818181818182
2015-04-24,38.64,1.76,21.954545454545453
2015-04-27,38.22,1.76,21.71590909090909
2015-04-28,38.15,1.76,21.676136363636363
2015-04-29,37.89,1.76,21.52840909090909
2015-04-30,37.34,1.76,21.215909090909093
2015-05-01,37.71,1.76,21.426136363636363
2015-05-04,37.99,1.76,21.585227272727273
2015-05-05,37.83,1.76,21.49431818181818
2015-05-06,37.43,0.79,47.379746835443036
2015-05-07,37.66,0.79,47.67088607594936
2015-05-08,37.8,0.79,47.84810126582278
2015-05-11,37.63,0.79,47.63291139240506
2015-05-12,37.28,0.79,47.18987341772152
2015-05-13,36.99,0.79,46.822784810126585
2015-05-14,37.5,0.79,47.46835443037975
2015-05-15,37.68,0.79,47.69620253164557
2015-05-18,37.07,0.79,46.92405063291139
2015-05-19,37.2,0.79,47.08860759493671
2015-05-20,36.91,0.79,46.72151898734177
2015-05-21,36.69,0.79,46.44303797468354
2015-05-22,36.59,0.79,46.31645569620253
2015-05-26,36.51,0.79,46.215189873417714
2015-05-27,36.41,0.79,46.088607594936704
2015-05-28,36.47,0.79,46.164556962025316
2015-05-29,36.18,0.79,45.79746835443038
2015-06-01,36.04,0.79,45.62025316455696
2015-06-02,36.05,0.79,45.632911392405056
2015-06-03,35.8,0.79,45.316455696202524
2015-06-04,35.64,0.79,45.11392405063291
2015-06-05,35.32,0.79,44.70886075949367
2015-06-08,35.06,0.79,44.379746835443036
2015-06-09,34.81,0.79,44.063291139240505
2015-06-10,35.86,0.79,45.392405063291136
2015-06-11,37.08,0.79,46.93670886075949
2015-06-12,37.08,0.79,46.93670886075949
2015-06-15,36.9,0.79,46.70886075949367
2015-06-16,36.85,0.79,46.64556962025316
2015-06-17,37.02,0.79,46.86075949367089
2015-06-18,37.62,0.79,47.62025316455696
2015-06-19,37.7,0.79,47.721518987341774
2015-06-22,38.04,0.79,48.15189873417721
2015-06-23,38.39,0.79,48.59493670886076
2015-06-24,38.91,0.79,49.25316455696202
2015-06-25,39.29,0.79,49.73417721518987
2015-06-26,39.07,0.79,49.45569620253164
2015-06-29,38.38,0.79,48.58227848101266
2015-06-30,37.98,0.79,48.075949367088604
2015-07-01,38.86,0.79,49.189873417721515
2015-07-02,38.3,0.79,48.48101265822784
2015-07-06,38.04,0.79,48.15189873417721
2015-07-07,37.11,0.79,46.974683544303794
2015-07-08,36.5,0.79,46.20253164556962
2015-07-09,37.02,0.79,46.86075949367089
2015-07-10,37.61,0.79,47.60759493670886
2015-07-13,37.6,0.79,47.59493670886076
2015-07-14,37.73,0.79,47.75949367088607
2015-07-15,37.7,0.79,47.721518987341774
2015-07-16,37.77,0.79,47.810126582278485
2015-07-17,37.36,0.79,47.291139240506325
2015-07-20,37.66,0.79,47.67088607594936
2015-07-21,37.85,0.79,47.91139240506329
2015-07-22,37.71,0.79,47.734177215189874
2015-07-23,37.97,0.79,48.063291139240505
2015-07-24,37.64,0.79,47.64556962025316
2015-07-27,37.7,0.79,47.721518987341774
2015-07-28,38.09,0.79,48.21518987341772
2015-07-29,38.5,0.79,48.734177215189874
2015-07-30,40.01,0.79,50.64556962025316
2015-07-31,40.08,0.79,50.73417721518987
2015-08-03,39.51,0.79,50.0126582278481
2015-08-04,40.31,0.79,51.025316455696206
2015-08-05,42.13,0.79,53.32911392405063
2015-08-06,41.93,0.79,53.075949367088604
2015-08-07,41.88,0.61,68.65573770491804
2015-08-10,42.04,0.61,68.91803278688525
2015-08-11,41.76,0.61,68.45901639344262
2015-08-12,40.82,0.61,66.91803278688525
2015-08-13,40.82,0.61,66.91803278688525
2015-08-14,40.9,0.61,67.04918032786885
2015-08-17,40.76,0.61,66.81967213114754
2015-08-18,40.59,0.61,66.54098360655739
2015-08-19,40.14,0.61,65.80327868852459
2015-08-20,39.61,0.61,64.93442622950819
2015-08-21,38.28,0.61,62.75409836065574
2015-08-24,37.17,0.61,60.9344262295082
2015-08-25,36.97,0.61,60.60655737704918
2015-08-26,37.67,0.61,61.75409836065574
2015-08-27,38.59,0.61,63.26229508196722
2015-08-28,38.75,0.61,63.52459016393443
2015-08-31,38.45,0.61,63.032786885245905
2015-09-01,37.23,0.61,61.0327868852459
2015-09-02,37.4,0.61,61.31147540983606
2015-09-03,37.05,0.61,60.73770491803278
2015-09-04,36.14,0.61,59.24590163934426
2015-09-08,36.51,0.61,59.85245901639344
2015-09-09,36.31,0.61,59.524590163934434
2015-09-10,36.07,0.61,59.131147540983605
2015-09-11,36.02,0.61,59.04918032786886
2015-09-14,35.97,0.61,58.967213114754095
2015-09-15,36.25,0.61,59.42622950819672
2015-09-16,36.21,0.61,59.360655737704924
2015-09-17,36.35,0.61,59.590163934426236
2015-09-18,36.25,0.61,59.42622950819672
2015-09-21,35.95,0.61,58.934426229508205
2015-09-22,35.48,0.61,58.1639344262295
2015-09-23,35.76,0.61,58.62295081967213
2015-09-24,35.29,0.61,57.85245901639344
2015-09-25,34.45,0.61,56.47540983606558
2015-09-28,32.59,0.61,53.42622950819673
2015-09-29,32.69,0.61,53.59016393442623
2015-09-30,32.85,0.61,53.852459016393446
2015-10-01,32.73,0.61,53.65573770491803
2015-10-02,33.55,0.61,55.0
2015-10-05,33.3,0.61,54.59016393442623
2015-10-06,32.27,0.61,52.9016393442623
2015-10-07,32.91,0.61,53.950819672131146
2015-10-08,33.25,0.61,54.50819672131148
2015-10-09,33.21,0.61,54.442622950819676
2015-10-12,33.47,0.61,54.868852459016395
2015-10-13,33.1,0.61,54.26229508196722
2015-10-14,33.05,0.61,54.18032786885246
2015-10-15,33.7,0.61,55.24590163934427
2015-10-16,33.92,0.61,55.606557377049185
2015-10-19,34.02,0.61,55.770491803278695
2015-10-20,34.26,0.61,56.16393442622951
2015-10-21,35.6,0.61,58.360655737704924
2015-10-22,34.92,0.61,57.24590163934427
2015-10-23,35.4,0.61,58.0327868852459
2015-10-26,35.91,0.61,58.86885245901639
2015-10-27,36.64,0.61,60.0655737704918
2015-10-28,37.25,0.61,61.0655737704918
2015-10-29,37.59,0.61,61.62295081967214
2015-10-30,37.39,0.61,61.295081967213115
2015-11-02,37.77,0.61,61.918032786885256
2015-11-03,38.22,0.61,62.65573770491803
2015-11-04,37.57,0.61,61.59016393442623
2015-11-05,37.55,0.61,61.557377049180324
2015-11-06,37.97,0.61,62.24590163934426
2015-11-09,37.66,1.155,32.6060606060606
2015-11-10,37.98,1.155,32.88311688311688
2015-11-11,37.88,1.155,32.7965367965368
2015-11-12,37.46,1.155,32.43290043290043
2015-11-13,37.57,1.155,32.52813852813853
2015-11-16,37.93,1.155,32.83982683982684
2015-11-17,37.77,1.155,32.701298701298704
2015-11-18,38.07,1.155,32.96103896103896
2015-11-19,37.91,1.155,32.82251082251082
2015-11-20,38.31,1.155,33.16883116883117
2015-11-23,38.07,1.155,32.96103896103896
2015-11-24,38.04,1.155,32.935064935064936
2015-11-25,37.88,1.155,32.7965367965368
2015-11-27,37.68,1.155,32.62337662337662
2015-11-30,37.65,1.155,32.59740259740259
2015-12-01,37.94,1.155,32.848484848484844
2015-12-02,37.36,1.155,32.34632034632035
2015-12-03,36.87,1.155,31.922077922077918
2015-12-04,37.54,1.155,32.5021645021645
2015-12-07,37.73,1.155,32.666666666666664
2015-12-08,37.2,1.155,32.20779220779221
2015-12-09,36.77,1.155,31.835497835497836
2015-12-10,37.28,1.155,32.277056277056275
2015-12-11,36.84,1.155,31.8961038961039
2015-12-14,36.53,1.155,31.627705627705627
2015-12-15,37.26,1.155,32.259740259740255
2015-12-16,37.83,1.155,32.75324675324675
2015-12-17,37.54,1.155,32.5021645021645
2015-12-18,36.65,1.155,31.731601731601728
2015-12-21,36.68,1.155,31.757575757575758
2015-12-22,37.62,1.155,32.57142857142857
2015-12-23,38.14,1.155,33.02164502164502
2015-12-24,38.15,1.155,33.03030303030303
2015-12-28,38.14,1.155,33.02164502164502
2015-12-29,38.56,1.155,33.38528138528139
2015-12-30,38.05,1.155,32.94372294372294
2015-12-31,38.15,1.155,33.03030303030303
2016-01-04,37.17,1.155,32.18181818181818
2016-01-05,37.32,1.155,32.311688311688314
2016-01-06,37.41,1.155,32.38961038961038
2016-01-07,36.79,1.155,31.852813852813853
2016-01-08,36.2,1.155,31.341991341991342
2016-01-11,35.59,1.155,30.813852813852815
2016-01-12,35.48,1.155,30.718614718614717
2016-01-13,34.83,1.155,30.155844155844154
2016-01-14,35.31,1.155,30.571428571428573
2016-01-15,35.1,1.155,30.38961038961039
2016-01-19,35.36,1.155,30.614718614718612
2016-01-20,34.76,1.155,30.09523809523809
2016-01-21,35.25,1.155,30.51948051948052
2016-01-22,36.07,1.155,31.229437229437227
2016-01-25,36.05,1.155,31.212121212121207
2016-01-26,36.54,1.155,31.636363636363633
2016-01-27,36.5,1.155,31.6017316017316
2016-01-28,35.7,1.155,30.90909090909091
2016-01-29,36.6,1.155,31.68831168831169
2016-02-01,37.28,1.155,32.277056277056275
2016-02-02,37.95,1.155,32.85714285714286
2016-02-03,38.26,1.155,33.125541125541126
2016-02-04,38.29,1.155,33.15151515151515
2016-02-05,37.49,1.155,32.45887445887446
2016-02-08,36.0,1.155,31.16883116883117
2016-02-09,36.19,1.155,31.333333333333332
2016-02-10,36.91,1.155,31.956709956709954
2016-02-11,35.88,1.155,31.064935064935067
2016-02-12,36.61,1.155,31.696969696969695
2016-02-16,37.41,1.155,32.38961038961038
2016-02-17,38.21,1.155,33.082251082251084
2016-02-18,38.07,1.155,32.96103896103896
2016-02-19,37.65,1.155,32.59740259740259
2016-02-22,38.41,1.155,33.25541125541125
2016-02-23,38.34,1.155,33.1948051948052
2016-02-24,38.97,1.155,33.74025974025974
2016-02-25,39.84,1.155,34.493506493506494
2016-02-26,39.43,0.38,103.76315789473684
2016-02-29,39.51,0.38,103.97368421052632
2016-03-01,39.98,0.38,105.21052631578947
2016-03-02,39.71,0.38,104.5
2016-03-03,39.33,0.38,103.5
2016-03-04,39.46,0.38,103.84210526315789
2016-03-07,39.82,0.38,104.78947368421052
2016-03-08,39.58,0.38,104.1578947368421
2016-03-09,39.59,0.38,104.1842105263158
2016-03-10,39.8,0.38,104.73684210526315
2016-03-11,40.48,0.38,106.52631578947367
2016-03-14,40.44,0.38,106.42105263157895
2016-03-15,40.12,0.38,105.57894736842104
2016-03-16,40.03,0.38,105.34210526315789
2016-03-17,39.72,0.38,104.52631578947368
2016-03-18,40.13,0.38,105.60526315789474
2016-03-21,40.05,0.38,105.39473684210526
2016-03-22,40.6,0.38,106.84210526315789
2016-03-23,40.69,0.38,107.07894736842104
2016-03-24,40.11,0.38,105.55263157894737
2016-03-28,40.48,0.38,106.52631578947367
2016-03-29,41.28,0.38,108.63157894736842
2016-03-30,41.26,0.38,108.57894736842104
2016-03-31,41.08,0.38,108.10526315789473
2016-04-01,41.69,0.38,109.71052631578947
2016-04-04,42.08,0.38,110.73684210526315
2016-04-05,41.31,0.38,108.71052631578948
2016-04-06,42.22,0.38,111.10526315789473
2016-04-07,41.73,0.38,109.8157894736842
2016-04-08,41.84,0.38,110.10526315789474
2016-04-11,41.94,0.38,110.36842105263158
2016-04-12,42.03,0.38,110.60526315789474
2016-04-13,42.34,0.38,111.42105263157896
2016-04-14,42.65,0.38,112.23684210526315
2016-04-15,42.69,0.38,112.34210526315789
2016-04-18,43.1,0.38,113.42105263157895
2016-04-19,43.37,0.38,114.13157894736841
2016-04-20,43.26,0.38,113.84210526315789
2016-04-21,43.01,0.38,113.18421052631578
2016-04-22,43.32,0.38,114.0
2016-04-25,43.63,0.38,114.81578947368422
2016-04-26,43.97,0.38,115.71052631578947
2016-04-27,44.18,0.38,116.26315789473684
2016-04-28,44.26,0.38,116.47368421052632
2016-04-29,44.22,0.38,116.36842105263158
2016-05-02,44.71,0.38,117.65789473684211
2016-05-03,44.39,0.38,116.8157894736842
2016-05-04,45.12,0.38,118.73684210526315
2016-05-05,45.3,0.38,119.21052631578947
2016-05-06,45.07,6.16,7.316558441558441
2016-05-09,45.15,6.16,7.329545454545454
2016-05-10,45.5,6.16,7.386363636363636
2016-05-11,46.39,6.16,7.5308441558441555
2016-05-12,45.63,6.16,7.407467532467533
2016-05-13,45.52,6.16,7.3896103896103895
2016-05-16,45.47,6.16,7.3814935064935066
2016-05-17,44.6,6.16,7.240259740259741
2016-05-18,45.08,6.16,7.3181818181818175
2016-05-19,43.16,6.16,7.006493506493506
2016-05-20,42.92,6.16,6.967532467532467
2016-05-23,42.7,6.16,6.9318181818181825
2016-05-24,43.66,6.16,7.087662337662337
2016-05-25,43.5,6.16,7.061688311688312
2016-05-26,43.43,6.16,7.050324675324675
2016-05-27,43.31,6.16,7.030844155844156
2016-05-31,43.16,6.16,7.006493506493506
2016-06-01,43.33,6.16,7.034090909090908
2016-06-02,43.43,6.16,7.050324675324675
2016-06-03,43.48,6.16,7.058441558441558
2016-06-06,43.97,6.16,7.137987012987012
2016-06-07,43.93,6.16,7.1314935064935066
2016-06-08,44.6,6.16,7.240259740259741
2016-06-09,44.75,6.16,7.2646103896103895
2016-06-10,44.49,6.16,7.222402597402597
2016-06-13,44.41,6.16,7.209415584415583
2016-06-14,44.44,6.16,7.2142857142857135
2016-06-15,44.21,6.16,7.1769480519480515
2016-06-16,44.57,6.16,7.2353896103896105
2016-06-17,44.44,6.16,7.2142857142857135
2016-06-20,44.96,6.16,7.298701298701299
2016-06-21,45.01,6.16,7.306818181818182
2016-06-22,44.94,6.16,7.295454545454545
2016-06-23,45.96,6.16,7.461038961038961
2016-06-24,43.85,6.16,7.1185064935064934
2016-06-27,42.35,6.16,6.875
2016-06-28,43.38,6.16,7.042207792207792
2016-06-29,44.82,6.16,7.275974025974026
2016-06-30,45.22,6.16,7.340909090909091
2016-07-01,45.45,6.16,7.378246753246754
2016-07-05,45.31,6.16,7.35551948051948
2016-07-06,45.99,6.16,7.465909090909091
2016-07-07,46.12,6.16,7.487012987012986
2016-07-08,46.65,6.16,7.573051948051948
2016-07-11,46.49,6.16,7.547077922077922
2016-07-12,46.85,6.16,7.60551948051948
2016-07-13,46.82,6.16,7.60064935064935
2016-07-14,46.95,6.16,7.621753246753247
2016-07-15,46.77,6.16,7.592532467532468
2016-07-18,46.55,6.16,7.556818181818181
2016-07-19,46.2,6.16,7.5
2016-07-20,46.7,6.16,7.5811688311688314
2016-07-21,46.1,6.16,7.483766233766234
2016-07-22,46.32,6.16,7.51948051948052
2016-07-25,46.1,6.16,7.483766233766234
2016-07-26,48.01,6.16,7.7938311688311686
2016-07-27,48.32,6.16,7.844155844155844
2016-07-28,48.22,6.16,7.827922077922078
2016-07-29,48.02,6.16,7.795454545454546
2016-08-01,48.5,6.16,7.873376623376624
2016-08-02,48.48,6.16,7.87012987012987
2016-08-03,48.12,6.16,7.811688311688311
2016-08-04,48.08,2.22,21.657657657657655
2016-08-05,48.06,2.22,21.64864864864865
2016-08-08,47.98,2.22,21.612612612612608
2016-08-09,48.15,2.22,21.689189189189186
2016-08-10,48.6,2.22,21.89189189189189
2016-08-11,49.03,2.22,22.085585585585584
2016-08-12,48.59,2.22,21.88738738738739
2016-08-15,48.41,2.22,21.806306306306304
2016-08-16,48.24,2.22,21.72972972972973
2016-08-17,47.98,2.22,21.612612612612608
2016-08-18,48.01,2.22,21.626126126126124
2016-08-19,47.95,2.22,21.5990990990991
2016-08-22,47.98,2.22,21.612612612612608
2016-08-23,47.98,2.22,21.612612612612608
2016-08-24,47.06,2.22,21.1981981981982
2016-08-25,47.1,2.22,21.216216216216214
2016-08-26,47.18,2.22,21.25225225225225
2016-08-29,47.41,2.22,21.355855855855854
2016-08-30,46.89,2.22,21.12162162162162
2016-08-31,46.73,2.22,21.049549549549546
2016-09-01,46.18,2.22,20.8018018018018
2016-09-02,46.28,2.22,20.846846846846844
2016-09-06,45.95,2.22,20.6981981981982
2016-09-07,45.9,2.22,20.675675675675674
2016-09-08,46.07,2.22,20.75225225225225
2016-09-09,45.09,2.22,20.31081081081081
2016-09-12,45.73,2.22,20.599099099099096
2016-09-13,45.38,2.22,20.44144144144144
2016-09-14,45.43,2.22,20.463963963963963
2016-09-15,47.07,2.22,21.2027027027027
2016-09-16,47.28,2.22,21.297297297297295
2016-09-19,47.25,2.22,21.283783783783782
2016-09-20,47.39,2.22,21.346846846846844
2016-09-21,47.92,2.22,21.585585585585584
2016-09-22,48.2,2.22,21.71171171171171
2016-09-23,47.49,2.22,21.39189189189189
2016-09-26,47.2,2.22,21.26126126126126
2016-09-27,47.33,2.22,21.319819819819816
2016-09-28,47.92,2.22,21.585585585585584
2016-09-29,46.92,2.22,21.135135135135133
2016-09-30,47.6,2.22,21.44144144144144
2016-10-03,47.64,2.22,21.459459459459456
2016-10-04,47.29,2.22,21.3018018018018
2016-10-05,47.92,2.22,21.585585585585584
2016-10-06,48.22,2.22,21.720720720720717
2016-10-07,48.45,2.22,21.824324324324323
2016-10-10,48.3,2.22,21.756756756756754
2016-10-11,47.01,2.22,21.175675675675674
2016-10-12,46.98,2.22,21.162162162162158
2016-10-13,47.72,2.22,21.495495495495494
2016-10-14,47.45,2.22,21.373873873873872
2016-10-17,47.37,2.22,21.337837837837835
2016-10-18,48.06,2.22,21.64864864864865
2016-10-19,47.83,2.22,21.545045045045043
2016-10-20,48.19,2.22,21.707207207207205
2016-10-21,48.18,2.22,21.7027027027027
2016-10-24,48.44,2.22,21.819819819819816
2016-10-25,49.16,2.22,22.14414414414414
2016-10-26,47.44,2.22,21.369369369369366
2016-10-27,46.82,2.22,21.09009009009009
2016-10-28,47.2,2.22,21.26126126126126
2016-10-31,47.59,2.22,21.436936936936938
2016-11-01,46.89,2.22,21.12162162162162
2016-11-02,46.74,2.22,21.054054054054053
2016-11-03,46.88,2.22,21.117117117117118
2016-11-04,46.99,2.22,21.166666666666664
2016-11-07,47.62,0.25,190.48
2016-11-08,48.08,0.25,192.32
2016-11-09,46.6,0.25,186.4
2016-11-10,47.84,0.25,191.36
2016-11-11,46.82,0.25,187.28
2016-11-14,45.02,0.25,180.08
2016-11-15,46.07,0.25,184.28
2016-11-16,46.04,0.25,184.16
2016-11-17,47.1,0.25,188.4
2016-11-18,46.98,0.25,187.92
2016-11-21,47.06,0.25,188.24
2016-11-22,46.18,0.25,184.72
2016-11-23,46.56,0.25,186.24
2016-11-25,46.72,0.25,186.88
2016-11-28,46.61,0.25,186.44
2016-11-29,44.76,0.25,179.04
2016-11-30,44.37,0.25,177.48
2016-12-01,43.63,0.25,174.52
2016-12-02,44.01,0.25,176.04
2016-12-05,43.89,0.25,175.56
2016-12-06,43.99,0.25,175.96
2016-12-07,44.12,0.25,176.48
2016-12-08,44.08,0.25,176.32
2016-12-09,44.84,0.25,179.36
2016-12-12,44.99,0.25,179.96
2016-12-13,45.02,0.25,180.08
2016-12-14,45.04,0.25,180.16
2016-12-15,45.09,0.25,180.36
2016-12-16,44.72,0.25,178.88
2016-12-19,44.64,0.25,178.56
2016-12-20,44.1,0.25,176.4
2016-12-21,44.09,0.25,176.36
2016-12-22,44.16,0.25,176.64
2016-12-23,44.22,0.25,176.88
2016-12-27,44.38,0.25,177.52
2016-12-28,44.19,0.25,176.76
2016-12-29,44.26,0.25,177.04
2016-12-30,44.34,0.25,177.36
2017-01-03,44.44,0.25,177.76
2017-01-04,44.75,0.25,179.0
2017-01-05,45.05,0.25,180.2
2017-01-06,45.52,0.25,182.08
2017-01-09,46.17,0.25,184.68
2017-01-10,46.51,0.25,186.04
2017-01-11,46.99,0.25,187.96
2017-01-12,46.51,0.25,186.04
2017-01-13,46.45,0.25,185.8
2017-01-17,46.52,0.25,186.08
2017-01-18,46.77,0.25,187.08
2017-01-19,46.57,0.25,186.28
2017-01-20,46.23,0.25,184.92
2017-01-23,46.02,0.25,184.08
2017-01-24,45.85,0.25,183.4
2017-01-25,46.14,0.25,184.56
2017-01-26,46.05,0.25,184.2
2017-01-27,47.08,0.25,188.32
2017-01-30,46.9,0.25,187.6
2017-01-31,47.91,0.25,191.64
2017-02-01,48.1,0.25,192.4
2017-02-02,48.13,0.25,192.52
2017-02-03,48.63,0.25,194.52
2017-02-06,48.35,0.25,193.4
2017-02-07,48.59,0.25,194.36
2017-02-08,48.35,0.25,193.4
2017-02-09,48.93,0.25,195.72
2017-02-10,49.0,0.25,196.0
2017-02-13,49.23,0.25,196.92
2017-02-14,48.96,0.25,195.84
2017-02-15,49.44,0.25,197.76
2017-02-16,49.42,0.25,197.68
2017-02-17,49.73,0.25,198.92
2017-02-21,49.96,0.25,199.84
2017-02-22,50.06,0.25,200.24
2017-02-23,50.39,0.46,109.54347826086956
2017-02-24,50.49,0.46,109.76086956521739
2017-02-27,50.44,0.46,109.65217391304347
2017-02-28,50.92,0.46,110.69565217391305
2017-03-01,51.21,0.46,111.32608695652173
2017-03-02,50.77,0.46,110.36956521739131
2017-03-03,50.91,0.46,110.67391304347825
2017-03-06,50.68,0.46,110.17391304347825
2017-03-07,51.04,0.46,110.95652173913042
2017-03-08,51.36,0.46,111.65217391304347
2017-03-09,52.13,0.46,113.32608695652173
2017-03-10,52.01,0.46,113.06521739130434
2017-03-13,52.3,0.46,113.69565217391303
2017-03-14,51.9,0.46,112.82608695652173
2017-03-15,52.16,0.46,113.39130434782608
2017-03-16,51.43,0.46,111.80434782608695
2017-03-17,51.63,0.46,112.23913043478261
2017-03-20,51.19,0.46,111.28260869565216
2017-03-21,51.4,0.46,111.7391304347826
2017-03-22,51.79,0.46,112.58695652173913
2017-03-23,51.69,0.46,112.3695652173913
2017-03-24,52.02,0.46,113.08695652173913
2017-03-27,51.83,0.46,112.67391304347825
2017-03-28,51.89,0.46,112.80434782608695
2017-03-29,51.98,0.46,112.99999999999999
2017-03-30,52.25,0.46,113.58695652173913
2017-03-31,51.86,0.46,112.73913043478261
2017-04-03,52.29,0.46,113.67391304347825
2017-04-04,52.38,0.46,113.86956521739131
2017-04-05,52.55,0.46,114.2391304347826
2017-04-06,52.53,0.46,114.19565217391305
2017-04-07,52.79,0.46,114.76086956521739
2017-04-10,52.84,0.46,114.86956521739131
2017-04-11,52.97,0.46,115.15217391304347
2017-04-12,53.53,0.46,116.3695652173913
2017-04-13,53.25,0.46,115.76086956521739
2017-04-17,52.82,0.46,114.82608695652173
2017-04-18,52.73,0.46,114.63043478260869
2017-04-19,52.71,0.46,114.58695652173913
2017-04-20,52.89,0.46,114.97826086956522
2017-04-21,52.88,0.46,114.95652173913044
2017-04-24,53.45,0.46,116.19565217391305
2017-04-25,53.21,0.46,115.67391304347825
2017-04-26,55.59,0.46,120.84782608695653
2017-04-27,55.42,0.46,120.47826086956522
2017-04-28,55.68,0.46,121.04347826086956
2017-05-01,55.59,0.46,120.84782608695653
2017-05-02,55.68,0.46,121.04347826086956
2017-05-03,55.91,0.46,121.54347826086955
2017-05-04,55.96,0.5,111.92
2017-05-05,55.95,0.5,111.9
2017-05-08,55.7,0.5,111.4
2017-05-09,56.14,0.5,112.28
2017-05-10,56.19,0.5,112.38
2017-05-11,56.35,0.5,112.7
2017-05-12,56.19,0.5,112.38
2017-05-15,56.7,0.5,113.4
