date,EXPD,EXPD_EPS,PE Ratio
2015-06-18,48.42,0.55,88.03636363636363
2015-06-19,48.04,0.55,87.34545454545454
2015-06-22,48.37,0.55,87.94545454545454
2015-06-23,47.92,0.55,87.12727272727273
2015-06-24,47.04,0.55,85.52727272727272
2015-06-25,46.86,0.55,85.19999999999999
2015-06-26,46.97,0.55,85.39999999999999
2015-06-29,45.89,0.55,83.43636363636364
2015-06-30,46.11,0.55,83.83636363636363
2015-07-01,46.3,0.55,84.18181818181817
2015-07-02,46.17,0.55,83.94545454545454
2015-07-06,45.35,0.55,82.45454545454545
2015-07-07,45.34,0.55,82.43636363636364
2015-07-08,44.44,0.55,80.79999999999998
2015-07-09,44.72,0.55,81.3090909090909
2015-07-10,45.17,0.55,82.12727272727273
2015-07-13,45.91,0.55,83.47272727272725
2015-07-14,45.68,0.55,83.05454545454545
2015-07-15,45.13,0.55,82.05454545454545
2015-07-16,45.07,0.55,81.94545454545454
2015-07-17,44.82,0.55,81.49090909090908
2015-07-20,44.98,0.55,81.78181818181817
2015-07-21,45.75,0.55,83.18181818181817
2015-07-22,45.27,0.55,82.30909090909091
2015-07-23,44.52,0.55,80.94545454545454
2015-07-24,44.26,0.55,80.47272727272727
2015-07-27,44.41,0.55,80.74545454545454
2015-07-28,45.31,0.55,82.38181818181818
2015-07-29,46.67,0.55,84.85454545454544
2015-07-30,46.68,0.55,84.87272727272726
2015-07-31,46.87,0.55,85.2181818181818
2015-08-03,47.08,0.55,85.6
2015-08-04,47.68,0.55,86.69090909090909
2015-08-05,48.54,0.55,88.25454545454545
2015-08-06,47.95,0.61,78.60655737704919
2015-08-07,48.05,0.61,78.77049180327869
2015-08-10,48.72,0.61,79.8688524590164
2015-08-11,48.71,0.61,79.85245901639344
2015-08-12,48.5,0.61,79.50819672131148
2015-08-13,48.72,0.61,79.8688524590164
2015-08-14,49.28,0.61,80.78688524590164
2015-08-17,49.25,0.61,80.73770491803279
2015-08-18,49.66,0.61,81.40983606557377
2015-08-19,49.79,0.61,81.62295081967213
2015-08-20,49.5,0.61,81.14754098360656
2015-08-21,48.2,0.61,79.01639344262296
2015-08-24,46.74,0.61,76.62295081967214
2015-08-25,47.49,0.61,77.85245901639345
2015-08-26,48.94,0.61,80.22950819672131
2015-08-27,49.92,0.61,81.8360655737705
2015-08-28,49.66,0.61,81.40983606557377
2015-08-31,48.97,0.61,80.27868852459017
2015-09-01,48.02,0.61,78.72131147540985
2015-09-02,49.88,0.61,81.77049180327869
2015-09-03,49.09,0.61,80.47540983606558
2015-09-04,47.86,0.61,78.45901639344262
2015-09-08,48.86,0.61,80.09836065573771
2015-09-09,48.34,0.61,79.24590163934427
2015-09-10,48.39,0.61,79.32786885245902
2015-09-11,49.03,0.61,80.37704918032787
2015-09-14,48.74,0.61,79.9016393442623
2015-09-15,49.3,0.61,80.81967213114754
2015-09-16,48.87,0.61,80.11475409836065
2015-09-17,48.69,0.61,79.81967213114754
2015-09-18,46.71,0.61,76.57377049180329
2015-09-21,47.33,0.61,77.59016393442623
2015-09-22,46.23,0.61,75.78688524590163
2015-09-23,46.02,0.61,75.44262295081968
2015-09-24,46.0,0.61,75.40983606557377
2015-09-25,46.82,0.61,76.75409836065575
2015-09-28,46.08,0.61,75.54098360655738
2015-09-29,46.53,0.61,76.27868852459017
2015-09-30,47.05,0.61,77.1311475409836
2015-10-01,47.76,0.61,78.29508196721311
2015-10-02,47.94,0.61,78.59016393442623
2015-10-05,48.75,0.61,79.91803278688525
2015-10-06,48.88,0.61,80.13114754098362
2015-10-07,49.27,0.61,80.7704918032787
2015-10-08,49.44,0.61,81.04918032786885
2015-10-09,49.97,0.61,81.91803278688525
2015-10-12,50.3,0.61,82.45901639344262
2015-10-13,49.77,0.61,81.59016393442624
2015-10-14,50.2,0.61,82.29508196721312
2015-10-15,50.73,0.61,83.1639344262295
2015-10-16,49.98,0.61,81.93442622950819
2015-10-19,49.99,0.61,81.95081967213115
2015-10-20,50.27,0.61,82.40983606557377
2015-10-21,50.18,0.61,82.26229508196721
2015-10-22,51.03,0.61,83.65573770491804
2015-10-23,51.48,0.61,84.39344262295081
2015-10-26,51.66,0.61,84.68852459016394
2015-10-27,50.46,0.61,82.72131147540983
2015-10-28,49.48,0.61,81.11475409836065
2015-10-29,50.11,0.61,82.14754098360656
2015-10-30,49.79,0.61,81.62295081967213
2015-11-02,50.8,0.61,83.27868852459017
2015-11-03,49.75,0.61,81.55737704918033
2015-11-04,49.08,0.61,80.45901639344262
2015-11-05,49.15,0.62,79.27419354838709
2015-11-06,49.49,0.62,79.8225806451613
2015-11-09,48.95,0.62,78.95161290322581
2015-11-10,49.59,0.62,79.98387096774194
2015-11-11,49.63,0.62,80.04838709677419
2015-11-12,48.64,0.62,78.45161290322581
2015-11-13,48.06,0.62,77.51612903225806
2015-11-16,48.44,0.62,78.12903225806451
2015-11-17,49.03,0.62,79.08064516129032
2015-11-18,49.49,0.62,79.8225806451613
2015-11-19,49.25,0.62,79.43548387096774
2015-11-20,49.17,0.62,79.30645161290323
2015-11-23,49.08,0.62,79.16129032258064
2015-11-24,49.23,0.62,79.4032258064516
2015-11-25,49.17,0.62,79.30645161290323
2015-11-27,49.49,0.62,79.8225806451613
2015-11-30,48.54,0.62,78.29032258064517
2015-12-01,48.91,0.62,78.88709677419354
2015-12-02,47.24,0.62,76.19354838709678
2015-12-03,46.58,0.62,75.12903225806451
2015-12-04,47.83,0.62,77.14516129032258
2015-12-07,47.17,0.62,76.08064516129032
2015-12-08,46.68,0.62,75.29032258064517
2015-12-09,46.29,0.62,74.66129032258064
2015-12-10,46.89,0.62,75.62903225806451
2015-12-11,46.6,0.62,75.16129032258065
2015-12-14,46.75,0.62,75.40322580645162
2015-12-15,46.57,0.62,75.11290322580645
2015-12-16,47.14,0.62,76.03225806451613
2015-12-17,46.31,0.62,74.69354838709678
2015-12-18,45.21,0.62,72.91935483870968
2015-12-21,45.24,0.62,72.96774193548387
2015-12-22,46.0,0.62,74.19354838709677
2015-12-23,45.83,0.62,73.91935483870968
2015-12-24,45.92,0.62,74.06451612903226
2015-12-28,45.82,0.62,73.90322580645162
2015-12-29,45.67,0.62,73.66129032258065
2015-12-30,45.58,0.62,73.51612903225806
2015-12-31,45.1,0.62,72.74193548387098
2016-01-04,44.26,0.62,71.38709677419355
2016-01-05,44.55,0.62,71.85483870967741
2016-01-06,43.64,0.62,70.38709677419355
2016-01-07,42.66,0.62,68.80645161290322
2016-01-08,42.78,0.62,69.0
2016-01-11,42.99,0.62,69.33870967741936
2016-01-12,43.5,0.62,70.16129032258064
2016-01-13,42.62,0.62,68.74193548387096
2016-01-14,43.2,0.62,69.67741935483872
2016-01-15,42.2,0.62,68.06451612903226
2016-01-19,42.95,0.62,69.2741935483871
2016-01-20,43.28,0.62,69.80645161290323
2016-01-21,43.4,0.62,70.0
2016-01-22,43.65,0.62,70.40322580645162
2016-01-25,43.1,0.62,69.51612903225806
2016-01-26,44.19,0.62,71.27419354838709
2016-01-27,44.06,0.62,71.06451612903226
2016-01-28,44.48,0.62,71.74193548387096
2016-01-29,45.12,0.62,72.77419354838709
2016-02-01,45.16,0.62,72.83870967741935
2016-02-02,44.33,0.62,71.5
2016-02-03,44.37,0.62,71.56451612903226
2016-02-04,45.79,0.62,73.85483870967742
2016-02-05,45.85,0.62,73.95161290322581
2016-02-08,46.05,0.62,74.27419354838709
2016-02-09,45.9,0.62,74.03225806451613
2016-02-10,45.07,0.62,72.69354838709677
2016-02-11,44.69,0.62,72.08064516129032
2016-02-12,45.7,0.62,73.70967741935485
2016-02-16,46.58,0.62,75.12903225806451
2016-02-17,46.8,0.62,75.48387096774194
2016-02-18,46.73,0.62,75.37096774193547
2016-02-19,46.69,0.62,75.30645161290322
2016-02-22,46.75,0.62,75.40322580645162
2016-02-23,45.19,0.62,72.88709677419355
2016-02-24,45.47,0.62,73.33870967741936
2016-02-25,45.91,0.61,75.26229508196721
2016-02-26,46.08,0.61,75.54098360655738
2016-02-29,45.78,0.61,75.04918032786885
2016-03-01,46.29,0.61,75.88524590163935
2016-03-02,46.18,0.61,75.70491803278689
2016-03-03,46.64,0.61,76.45901639344262
2016-03-04,46.93,0.61,76.9344262295082
2016-03-07,47.26,0.61,77.47540983606557
2016-03-08,47.21,0.61,77.39344262295083
2016-03-09,47.39,0.61,77.68852459016394
2016-03-10,47.79,0.61,78.34426229508196
2016-03-11,48.06,0.61,78.78688524590164
2016-03-14,47.8,0.61,78.36065573770492
2016-03-15,48.12,0.61,78.88524590163934
2016-03-16,48.0,0.61,78.68852459016394
2016-03-17,48.75,0.61,79.91803278688525
2016-03-18,48.48,0.61,79.47540983606557
2016-03-21,48.48,0.61,79.47540983606557
2016-03-22,48.38,0.61,79.31147540983608
2016-03-23,48.5,0.61,79.50819672131148
2016-03-24,48.66,0.61,79.77049180327869
2016-03-28,48.73,0.61,79.88524590163934
2016-03-29,48.79,0.61,79.98360655737704
2016-03-30,48.71,0.61,79.85245901639344
2016-03-31,48.81,0.61,80.01639344262296
2016-04-01,48.85,0.61,80.08196721311475
2016-04-04,47.79,0.61,78.34426229508196
2016-04-05,47.78,0.61,78.32786885245902
2016-04-06,47.79,0.61,78.34426229508196
2016-04-07,47.35,0.61,77.62295081967214
2016-04-08,47.49,0.61,77.85245901639345
2016-04-11,47.91,0.61,78.54098360655738
2016-04-12,47.88,0.61,78.49180327868854
2016-04-13,48.46,0.61,79.44262295081967
2016-04-14,48.7,0.61,79.8360655737705
2016-04-15,49.24,0.61,80.72131147540983
2016-04-18,49.2,0.61,80.65573770491804
2016-04-19,49.82,0.61,81.67213114754098
2016-04-20,49.37,0.61,80.93442622950819
2016-04-21,48.71,0.61,79.85245901639344
2016-04-22,48.95,0.61,80.24590163934427
2016-04-25,48.91,0.61,80.18032786885246
2016-04-26,49.64,0.61,81.37704918032787
2016-04-27,50.35,0.61,82.54098360655738
2016-04-28,49.85,0.61,81.72131147540983
2016-04-29,49.61,0.61,81.32786885245902
2016-05-02,50.26,0.61,82.39344262295081
2016-05-03,47.39,0.61,77.68852459016394
2016-05-04,47.58,0.53,89.77358490566037
2016-05-05,47.47,0.53,89.56603773584905
2016-05-06,48.4,0.53,91.32075471698113
2016-05-09,48.3,0.53,91.1320754716981
2016-05-10,48.73,0.53,91.94339622641509
2016-05-11,47.8,0.53,90.18867924528301
2016-05-12,48.05,0.53,90.66037735849055
2016-05-13,47.45,0.53,89.52830188679245
2016-05-16,47.35,0.53,89.33962264150944
2016-05-17,47.57,0.53,89.75471698113208
2016-05-18,47.66,0.53,89.92452830188678
2016-05-19,47.76,0.53,90.11320754716981
2016-05-20,48.43,0.53,91.37735849056604
2016-05-23,48.73,0.53,91.94339622641509
2016-05-24,49.18,0.53,92.79245283018868
2016-05-25,48.87,0.53,92.2075471698113
2016-05-26,48.91,0.53,92.28301886792451
2016-05-27,48.67,0.53,91.83018867924528
2016-05-31,48.55,0.53,91.60377358490565
2016-06-01,48.62,0.53,91.73584905660377
2016-06-02,48.46,0.53,91.43396226415094
2016-06-03,49.07,0.53,92.58490566037736
2016-06-06,49.48,0.53,93.35849056603773
2016-06-07,49.56,0.53,93.50943396226415
2016-06-08,49.83,0.53,94.0188679245283
2016-06-09,49.98,0.53,94.30188679245282
2016-06-10,49.26,0.53,92.94339622641509
2016-06-13,48.72,0.53,91.92452830188678
2016-06-14,48.26,0.53,91.0566037735849
2016-06-15,48.25,0.53,91.0377358490566
2016-06-16,48.32,0.53,91.16981132075472
2016-06-17,48.29,0.53,91.11320754716981
2016-06-20,48.67,0.53,91.83018867924528
2016-06-21,48.57,0.53,91.64150943396226
2016-06-22,48.53,0.53,91.56603773584905
2016-06-23,49.01,0.53,92.47169811320754
2016-06-24,47.5,0.53,89.62264150943396
2016-06-27,47.07,0.53,88.81132075471697
2016-06-28,47.6,0.53,89.81132075471697
2016-06-29,48.15,0.53,90.84905660377358
2016-06-30,49.04,0.53,92.52830188679245
2016-07-01,49.69,0.53,93.75471698113206
2016-07-05,49.29,0.53,93.0
2016-07-06,48.97,0.53,92.39622641509433
2016-07-07,49.26,0.53,92.94339622641509
2016-07-08,49.92,0.53,94.18867924528301
2016-07-11,49.81,0.53,93.98113207547169
2016-07-12,49.99,0.53,94.32075471698113
2016-07-13,50.16,0.53,94.64150943396226
2016-07-14,50.17,0.53,94.66037735849056
2016-07-15,50.0,0.53,94.33962264150944
2016-07-18,50.08,0.53,94.49056603773585
2016-07-19,50.0,0.53,94.33962264150944
2016-07-20,49.81,0.53,93.98113207547169
2016-07-21,49.53,0.53,93.45283018867924
2016-07-22,50.16,0.53,94.64150943396226
2016-07-25,49.96,0.53,94.26415094339622
2016-07-26,50.46,0.53,95.20754716981132
2016-07-27,49.95,0.53,94.24528301886792
2016-07-28,50.15,0.53,94.62264150943396
2016-07-29,49.43,0.53,93.26415094339622
2016-08-01,49.59,0.53,93.56603773584906
2016-08-02,51.29,0.53,96.77358490566037
2016-08-03,51.02,0.53,96.26415094339623
2016-08-04,50.43,0.63,80.04761904761905
2016-08-05,51.16,0.63,81.2063492063492
2016-08-08,51.02,0.63,80.98412698412699
2016-08-09,51.06,0.63,81.04761904761905
2016-08-10,51.21,0.63,81.28571428571429
2016-08-11,51.3,0.63,81.42857142857142
2016-08-12,51.28,0.63,81.39682539682539
2016-08-15,51.14,0.63,81.17460317460318
2016-08-16,51.09,0.63,81.0952380952381
2016-08-17,51.01,0.63,80.96825396825396
2016-08-18,50.77,0.63,80.5873015873016
2016-08-19,51.18,0.63,81.23809523809524
2016-08-22,51.11,0.63,81.12698412698413
2016-08-23,51.2,0.63,81.26984126984128
2016-08-24,51.42,0.63,81.61904761904762
2016-08-25,51.22,0.63,81.3015873015873
2016-08-26,51.07,0.63,81.06349206349206
2016-08-29,51.07,0.63,81.06349206349206
2016-08-30,51.24,0.63,81.33333333333334
2016-08-31,50.65,0.63,80.39682539682539
2016-09-01,51.17,0.63,81.22222222222223
2016-09-02,51.32,0.63,81.46031746031746
2016-09-06,51.74,0.63,82.12698412698413
2016-09-07,51.59,0.63,81.8888888888889
2016-09-08,51.47,0.63,81.6984126984127
2016-09-09,50.57,0.63,80.26984126984127
2016-09-12,51.24,0.63,81.33333333333334
2016-09-13,50.49,0.63,80.14285714285714
2016-09-14,50.13,0.63,79.57142857142857
2016-09-15,50.42,0.63,80.03174603174604
2016-09-16,50.31,0.63,79.85714285714286
2016-09-19,50.05,0.63,79.44444444444444
2016-09-20,50.19,0.63,79.66666666666666
2016-09-21,50.75,0.63,80.55555555555556
2016-09-22,50.9,0.63,80.79365079365078
2016-09-23,50.87,0.63,80.74603174603175
2016-09-26,50.79,0.63,80.61904761904762
2016-09-27,51.41,0.63,81.6031746031746
2016-09-28,51.45,0.63,81.66666666666667
2016-09-29,51.34,0.63,81.4920634920635
2016-09-30,51.52,0.63,81.77777777777779
2016-10-03,51.43,0.63,81.63492063492063
2016-10-04,51.77,0.63,82.17460317460318
2016-10-05,51.9,0.63,82.38095238095238
2016-10-06,51.74,0.63,82.12698412698413
2016-10-07,51.53,0.63,81.7936507936508
2016-10-10,51.49,0.63,81.73015873015873
2016-10-11,51.14,0.63,81.17460317460318
2016-10-12,51.34,0.63,81.4920634920635
2016-10-13,50.98,0.63,80.92063492063491
2016-10-14,51.0,0.63,80.95238095238095
2016-10-17,51.05,0.63,81.03174603174602
2016-10-18,49.42,0.63,78.44444444444444
2016-10-19,49.68,0.63,78.85714285714286
2016-10-20,49.61,0.63,78.74603174603175
2016-10-21,49.8,0.63,79.04761904761904
2016-10-24,50.28,0.63,79.80952380952381
2016-10-25,50.36,0.63,79.93650793650794
2016-10-26,50.48,0.63,80.12698412698413
2016-10-27,50.79,0.63,80.61904761904762
2016-10-28,51.3,0.63,81.42857142857142
2016-10-31,51.47,0.63,81.6984126984127
2016-11-01,51.09,0.63,81.0952380952381
2016-11-02,51.03,0.63,81.0
2016-11-03,50.86,0.63,80.73015873015873
2016-11-04,50.86,0.63,80.73015873015873
2016-11-07,51.97,0.63,82.4920634920635
2016-11-08,50.29,0.59,85.23728813559322
2016-11-09,49.56,0.59,84.00000000000001
2016-11-10,50.57,0.59,85.71186440677967
2016-11-11,50.66,0.59,85.86440677966101
2016-11-14,51.63,0.59,87.5084745762712
2016-11-15,51.79,0.59,87.77966101694915
2016-11-16,51.38,0.59,87.08474576271188
2016-11-17,51.14,0.59,86.67796610169492
2016-11-18,51.5,0.59,87.28813559322035
2016-11-21,51.96,0.59,88.0677966101695
2016-11-22,52.44,0.59,88.88135593220339
2016-11-23,52.79,0.59,89.47457627118645
2016-11-25,53.11,0.59,90.01694915254238
2016-11-28,52.81,0.59,89.5084745762712
2016-11-29,52.75,0.59,89.40677966101696
2016-11-30,52.74,0.59,89.38983050847459
2016-12-01,53.39,0.59,90.49152542372882
2016-12-02,53.23,0.59,90.22033898305085
2016-12-05,54.06,0.59,91.6271186440678
2016-12-06,54.08,0.59,91.66101694915254
2016-12-07,55.28,0.59,93.6949152542373
2016-12-08,56.35,0.59,95.5084745762712
2016-12-09,55.24,0.59,93.6271186440678
2016-12-12,55.88,0.59,94.71186440677967
2016-12-13,55.69,0.59,94.38983050847457
2016-12-14,55.02,0.59,93.2542372881356
2016-12-15,54.51,0.59,92.38983050847457
2016-12-16,53.95,0.59,91.4406779661017
2016-12-19,54.41,0.59,92.22033898305085
2016-12-20,54.27,0.59,91.98305084745763
2016-12-21,53.99,0.59,91.5084745762712
2016-12-22,53.78,0.59,91.15254237288136
2016-12-23,53.7,0.59,91.01694915254238
2016-12-27,53.76,0.59,91.11864406779661
2016-12-28,53.11,0.59,90.01694915254238
2016-12-29,53.08,0.59,89.96610169491525
2016-12-30,52.96,0.59,89.76271186440678
2017-01-03,53.1,0.59,90.00000000000001
2017-01-04,53.15,0.59,90.08474576271186
2017-01-05,53.03,0.59,89.88135593220339
2017-01-06,53.13,0.59,90.05084745762713
2017-01-09,53.04,0.59,89.89830508474577
2017-01-10,52.87,0.59,89.61016949152543
2017-01-11,53.67,0.59,90.96610169491527
2017-01-12,53.53,0.59,90.72881355932203
2017-01-13,53.87,0.59,91.30508474576271
2017-01-17,53.32,0.59,90.37288135593221
2017-01-18,53.72,0.59,91.05084745762713
2017-01-19,53.32,0.59,90.37288135593221
2017-01-20,53.27,0.59,90.28813559322035
2017-01-23,52.11,0.59,88.3220338983051
2017-01-24,52.5,0.59,88.98305084745763
2017-01-25,52.79,0.59,89.47457627118645
2017-01-26,52.93,0.59,89.71186440677967
2017-01-27,53.22,0.59,90.20338983050847
2017-01-30,52.96,0.59,89.76271186440678
2017-01-31,52.08,0.59,88.27118644067797
2017-02-01,52.29,0.59,88.6271186440678
2017-02-02,52.44,0.59,88.88135593220339
2017-02-03,53.32,0.59,90.37288135593221
2017-02-06,52.92,0.59,89.6949152542373
2017-02-07,53.3,0.59,90.33898305084746
2017-02-08,53.54,0.59,90.74576271186442
2017-02-09,54.09,0.59,91.67796610169492
2017-02-10,54.73,0.59,92.76271186440678
2017-02-13,55.09,0.59,93.37288135593221
2017-02-14,55.21,0.59,93.57627118644068
2017-02-15,56.09,0.59,95.06779661016951
2017-02-16,56.17,0.59,95.20338983050848
2017-02-17,56.5,0.59,95.76271186440678
2017-02-21,56.13,0.59,95.13559322033899
2017-02-22,56.59,0.59,95.91525423728815
2017-02-23,56.01,0.61,91.81967213114754
2017-02-24,56.7,0.61,92.95081967213116
2017-02-27,56.75,0.61,93.0327868852459
2017-02-28,56.38,0.61,92.42622950819673
2017-03-01,57.28,0.61,93.90163934426229
2017-03-02,56.78,0.61,93.08196721311475
2017-03-03,56.5,0.61,92.62295081967213
2017-03-06,56.41,0.61,92.47540983606557
2017-03-07,56.05,0.61,91.88524590163934
2017-03-08,55.9,0.61,91.63934426229508
2017-03-09,55.84,0.61,91.54098360655739
2017-03-10,56.59,0.61,92.7704918032787
2017-03-13,56.78,0.61,93.08196721311475
2017-03-14,56.26,0.61,92.22950819672131
2017-03-15,56.46,0.61,92.55737704918033
2017-03-16,56.1,0.61,91.9672131147541
2017-03-17,56.4,0.61,92.45901639344262
2017-03-20,56.25,0.61,92.21311475409836
2017-03-21,55.58,0.61,91.11475409836065
2017-03-22,55.83,0.61,91.52459016393442
2017-03-23,55.87,0.61,91.59016393442623
2017-03-24,55.82,0.61,91.50819672131148
2017-03-27,55.63,0.61,91.19672131147541
2017-03-28,56.44,0.61,92.52459016393442
2017-03-29,56.33,0.61,92.34426229508196
2017-03-30,56.62,0.61,92.81967213114754
2017-03-31,56.49,0.61,92.60655737704919
2017-04-03,56.03,0.61,91.85245901639345
2017-04-04,56.57,0.61,92.73770491803279
2017-04-05,56.4,0.61,92.45901639344262
2017-04-06,56.47,0.61,92.57377049180327
2017-04-07,55.77,0.61,91.42622950819673
2017-04-10,56.17,0.61,92.08196721311477
2017-04-11,55.97,0.61,91.75409836065573
2017-04-12,55.7,0.61,91.31147540983608
2017-04-13,55.35,0.61,90.73770491803279
2017-04-17,56.02,0.61,91.8360655737705
2017-04-18,55.87,0.61,91.59016393442623
2017-04-19,55.74,0.61,91.37704918032787
2017-04-20,56.21,0.61,92.14754098360656
2017-04-21,56.5,0.61,92.62295081967213
2017-04-24,57.28,0.61,93.90163934426229
2017-04-25,57.3,0.61,93.93442622950819
2017-04-26,56.76,0.61,93.04918032786885
2017-04-27,56.76,0.61,93.04918032786885
2017-04-28,56.09,0.61,91.95081967213116
2017-05-01,55.99,0.61,91.78688524590164
2017-05-02,54.04,0.61,88.59016393442623
2017-05-03,54.08,0.61,88.65573770491804
2017-05-04,54.47,0.51,106.80392156862744
2017-05-05,54.39,0.51,106.6470588235294
2017-05-08,53.68,0.51,105.25490196078431
2017-05-09,53.37,0.51,104.6470588235294
2017-05-10,53.14,0.51,104.19607843137254
2017-05-11,53.26,0.51,104.4313725490196
2017-05-12,53.06,0.51,104.03921568627452
2017-05-15,53.38,0.51,104.66666666666667
2017-05-16,53.08,0.51,104.07843137254902
2017-05-17,52.25,0.51,102.45098039215686
2017-05-18,52.61,0.51,103.15686274509804
2017-05-19,52.75,0.51,103.4313725490196
2017-05-22,53.05,0.51,104.01960784313725
2017-05-23,53.58,0.51,105.05882352941175
2017-05-24,53.4,0.51,104.70588235294117
2017-05-25,53.26,0.51,104.4313725490196
2017-05-26,52.95,0.51,103.82352941176471
2017-05-30,53.1,0.51,104.11764705882354
2017-05-31,53.38,0.51,104.66666666666667
2017-06-01,54.17,0.51,106.2156862745098
2017-06-02,54.74,0.51,107.33333333333333
2017-06-05,54.67,0.51,107.19607843137256
2017-06-06,54.37,0.51,106.60784313725489
2017-06-07,54.56,0.51,106.98039215686275
2017-06-08,54.52,0.51,106.90196078431373
2017-06-09,54.81,0.51,107.47058823529412
2017-06-12,55.8,0.51,109.41176470588235
2017-06-13,56.15,0.51,110.09803921568627
2017-06-14,56.33,0.51,110.45098039215685
2017-06-15,57.25,0.51,112.25490196078431
2017-06-16,57.02,0.51,111.80392156862746
2017-06-19,56.38,0.51,110.54901960784314
2017-06-20,55.32,0.51,108.47058823529412
2017-06-21,55.13,0.51,108.09803921568627
2017-06-22,54.8,0.51,107.45098039215685
2017-06-23,55.36,0.51,108.54901960784314
2017-06-26,55.9,0.51,109.6078431372549
2017-06-27,55.78,0.51,109.37254901960785
2017-06-28,56.26,0.51,110.31372549019608
2017-06-29,55.96,0.51,109.72549019607843
2017-06-30,56.48,0.51,110.74509803921568
2017-07-03,56.99,0.51,111.74509803921569
2017-07-05,56.93,0.51,111.62745098039215
2017-07-06,56.18,0.51,110.15686274509804
2017-07-07,56.93,0.51,111.62745098039215
2017-07-10,57.16,0.51,112.078431372549
2017-07-11,57.49,0.51,112.72549019607844
2017-07-12,57.2,0.51,112.15686274509804
2017-07-13,57.11,0.51,111.98039215686275
2017-07-14,57.27,0.51,112.29411764705883
2017-07-17,57.58,0.51,112.90196078431372
2017-07-18,58.82,0.51,115.33333333333333
2017-07-19,59.1,0.51,115.88235294117648
2017-07-20,59.05,0.51,115.7843137254902
2017-07-21,59.01,0.51,115.70588235294117
2017-07-24,59.09,0.51,115.86274509803923
2017-07-25,59.6,0.51,116.86274509803921
2017-07-26,59.66,0.51,116.98039215686273
2017-07-27,58.64,0.51,114.98039215686275
2017-07-28,58.78,0.51,115.25490196078431
2017-07-31,58.88,0.51,115.45098039215686
2017-08-01,58.79,0.51,115.27450980392156
2017-08-02,59.14,0.51,115.96078431372548
2017-08-03,59.56,0.51,116.7843137254902
2017-08-04,59.56,0.51,116.7843137254902
2017-08-07,59.06,0.51,115.80392156862746
2017-08-08,55.92,0.6,93.2
2017-08-09,55.62,0.6,92.7
2017-08-10,54.74,0.6,91.23333333333333
2017-08-11,54.44,0.6,90.73333333333333
2017-08-14,55.7,0.6,92.83333333333334
2017-08-15,55.57,0.6,92.61666666666667
2017-08-16,55.72,0.6,92.86666666666667
2017-08-17,54.82,0.6,91.36666666666667
2017-08-18,54.87,0.6,91.45
2017-08-21,54.98,0.6,91.63333333333333
2017-08-22,55.75,0.6,92.91666666666667
2017-08-23,55.03,0.6,91.71666666666667
2017-08-24,54.95,0.6,91.58333333333334
2017-08-25,55.05,0.6,91.75
2017-08-28,55.44,0.6,92.4
2017-08-29,55.9,0.6,93.16666666666667
2017-08-30,56.12,0.6,93.53333333333333
2017-08-31,56.1,0.6,93.5
2017-09-01,56.53,0.6,94.21666666666667
2017-09-05,56.55,0.6,94.25
2017-09-06,56.47,0.6,94.11666666666667
2017-09-07,56.59,0.6,94.31666666666668
2017-09-08,56.97,0.6,94.95
2017-09-11,57.15,0.6,95.25
2017-09-12,57.96,0.6,96.60000000000001
2017-09-13,56.72,0.6,94.53333333333333
2017-09-14,57.04,0.6,95.06666666666666
2017-09-15,56.9,0.6,94.83333333333333
2017-09-18,56.89,0.6,94.81666666666668
2017-09-19,57.12,0.6,95.2
2017-09-20,57.99,0.6,96.65
2017-09-21,57.75,0.6,96.25
2017-09-22,58.19,0.6,96.98333333333333
2017-09-25,58.08,0.6,96.8
2017-09-26,58.95,0.6,98.25000000000001
2017-09-27,59.4,0.6,99.0
2017-09-28,59.63,0.6,99.38333333333334
2017-09-29,59.86,0.6,99.76666666666667
2017-10-02,60.34,0.6,100.56666666666668
2017-10-03,60.24,0.6,100.4
2017-10-04,60.1,0.6,100.16666666666667
2017-10-05,60.27,0.6,100.45
2017-10-06,60.34,0.6,100.56666666666668
2017-10-09,59.99,0.6,99.98333333333333
2017-10-10,59.96,0.6,99.93333333333334
2017-10-11,60.26,0.6,100.43333333333334
2017-10-12,60.44,0.6,100.73333333333333
2017-10-13,60.17,0.6,100.28333333333335
2017-10-16,58.87,0.6,98.11666666666666
2017-10-17,58.02,0.6,96.7
2017-10-18,58.69,0.6,97.81666666666666
2017-10-19,58.91,0.6,98.18333333333334
2017-10-20,58.92,0.6,98.2
2017-10-23,59.19,0.6,98.65
2017-10-24,59.22,0.6,98.7
2017-10-25,58.84,0.6,98.06666666666668
2017-10-26,59.23,0.6,98.71666666666667
2017-10-27,59.37,0.6,98.95
2017-10-30,58.57,0.6,97.61666666666667
2017-10-31,58.38,0.6,97.30000000000001
2017-11-01,58.47,0.6,97.45
2017-11-02,58.16,0.6,96.93333333333334
2017-11-03,57.95,0.6,96.58333333333334
2017-11-06,57.49,0.6,95.81666666666668
2017-11-07,62.04,0.66,94.0
2017-11-08,60.49,0.66,91.65151515151516
2017-11-09,59.87,0.66,90.7121212121212
2017-11-10,59.85,0.66,90.68181818181817
2017-11-13,59.41,0.66,90.0151515151515
2017-11-14,59.39,0.66,89.98484848484848
2017-11-15,58.98,0.66,89.36363636363636
2017-11-16,59.78,0.66,90.57575757575758
2017-11-17,59.13,0.66,89.5909090909091
