date,SWKS,SWKS_EPS,PE Ratio
2014-08-06,52.15,0.59,88.38983050847457
2014-08-07,51.13,0.59,86.66101694915255
2014-08-08,51.27,0.59,86.89830508474577
2014-08-11,52.12,0.59,88.33898305084746
2014-08-12,52.41,0.59,88.83050847457628
2014-08-13,54.01,0.59,91.54237288135593
2014-08-14,53.5,0.59,90.67796610169492
2014-08-15,54.39,0.59,92.1864406779661
2014-08-18,54.3,0.59,92.03389830508475
2014-08-19,55.38,0.59,93.86440677966102
2014-08-20,55.82,0.59,94.61016949152543
2014-08-21,55.26,0.59,93.66101694915254
2014-08-22,55.15,0.59,93.47457627118645
2014-08-25,54.76,0.59,92.8135593220339
2014-08-26,54.7,0.59,92.71186440677967
2014-08-27,54.86,0.59,92.98305084745763
2014-08-28,55.54,0.59,94.13559322033899
2014-08-29,56.66,0.59,96.03389830508475
2014-09-02,56.29,0.59,95.40677966101696
2014-09-03,55.49,0.59,94.05084745762713
2014-09-04,54.94,0.59,93.11864406779661
2014-09-05,56.28,0.59,95.38983050847459
2014-09-08,56.52,0.59,95.79661016949153
2014-09-09,55.63,0.59,94.28813559322035
2014-09-10,56.01,0.59,94.9322033898305
2014-09-11,55.84,0.59,94.64406779661019
2014-09-12,55.02,0.59,93.2542372881356
2014-09-15,54.0,0.59,91.52542372881356
2014-09-16,55.82,0.59,94.61016949152543
2014-09-17,55.88,0.59,94.71186440677967
2014-09-18,57.8,0.59,97.96610169491525
2014-09-19,57.68,0.59,97.76271186440678
2014-09-22,56.77,0.59,96.22033898305085
2014-09-23,56.9,0.59,96.4406779661017
2014-09-24,58.84,0.59,99.72881355932205
2014-09-25,57.52,0.59,97.49152542372883
2014-09-26,58.41,0.59,99.0
2014-09-29,58.53,0.59,99.20338983050848
2014-09-30,58.05,0.59,98.38983050847457
2014-10-01,53.31,0.59,90.35593220338984
2014-10-02,53.62,0.59,90.88135593220339
2014-10-03,55.25,0.59,93.64406779661017
2014-10-06,54.1,0.59,91.6949152542373
2014-10-07,52.41,0.59,88.83050847457628
2014-10-08,54.26,0.59,91.96610169491525
2014-10-09,52.23,0.59,88.52542372881356
2014-10-10,47.01,0.59,79.67796610169492
2014-10-13,45.32,0.59,76.8135593220339
2014-10-14,48.91,0.59,82.89830508474576
2014-10-15,49.61,0.59,84.08474576271186
2014-10-16,51.53,0.59,87.33898305084746
2014-10-17,51.06,0.59,86.54237288135594
2014-10-20,51.86,0.59,87.89830508474577
2014-10-21,54.7,0.59,92.71186440677967
2014-10-22,53.69,0.59,91.0
2014-10-23,55.34,0.59,93.79661016949153
2014-10-24,55.04,0.59,93.28813559322035
2014-10-27,54.86,0.59,92.98305084745763
2014-10-28,55.81,0.59,94.59322033898306
2014-10-29,57.32,0.59,97.15254237288136
2014-10-30,56.04,0.59,94.98305084745763
2014-10-31,58.24,0.59,98.71186440677967
2014-11-03,60.23,0.59,102.08474576271186
2014-11-04,60.42,0.59,102.40677966101696
2014-11-05,60.88,0.59,103.18644067796612
2014-11-06,62.14,0.59,105.3220338983051
2014-11-07,59.88,0.59,101.49152542372882
2014-11-10,60.97,0.59,103.33898305084746
2014-11-11,60.97,0.59,103.33898305084746
2014-11-12,60.99,0.59,103.37288135593221
2014-11-13,60.71,0.59,102.89830508474577
2014-11-14,62.8,0.59,106.4406779661017
2014-11-17,62.15,0.59,105.33898305084746
2014-11-18,63.9,0.59,108.30508474576271
2014-11-19,63.81,0.59,108.15254237288137
2014-11-20,64.66,0.59,109.59322033898304
2014-11-21,64.36,0.59,109.08474576271188
2014-11-24,65.73,0.59,111.40677966101696
2014-11-25,65.47,0.93,70.39784946236558
2014-11-26,67.9,0.93,73.01075268817205
2014-11-28,67.47,0.93,72.54838709677419
2014-12-01,65.77,0.93,70.72043010752688
2014-12-02,65.8,0.93,70.75268817204301
2014-12-03,66.67,0.93,71.68817204301075
2014-12-04,69.75,0.93,75.0
2014-12-05,70.36,0.93,75.65591397849462
2014-12-08,69.15,0.93,74.35483870967742
2014-12-09,69.22,0.93,74.43010752688171
2014-12-10,68.52,0.93,73.6774193548387
2014-12-11,70.08,0.93,75.35483870967741
2014-12-12,69.1,0.93,74.3010752688172
2014-12-15,68.51,0.93,73.66666666666667
2014-12-16,68.12,0.93,73.24731182795699
2014-12-17,70.82,0.93,76.1505376344086
2014-12-18,73.19,0.93,78.69892473118279
2014-12-19,72.7,0.93,78.17204301075269
2014-12-22,74.42,0.93,80.02150537634408
2014-12-23,73.4,0.93,78.9247311827957
2014-12-24,74.32,0.93,79.91397849462365
2014-12-26,74.49,0.93,80.09677419354838
2014-12-29,73.17,0.93,78.6774193548387
2014-12-30,72.86,0.93,78.34408602150538
2014-12-31,72.71,0.93,78.18279569892472
2015-01-02,73.32,0.93,78.83870967741935
2015-01-05,72.13,0.93,77.55913978494623
2015-01-06,69.83,0.93,75.08602150537634
2015-01-07,70.98,0.93,76.3225806451613
2015-01-08,74.2,0.93,79.78494623655914
2015-01-09,74.08,0.93,79.65591397849462
2015-01-12,72.32,0.93,77.76344086021504
2015-01-13,72.84,0.93,78.3225806451613
2015-01-14,71.6,0.93,76.98924731182795
2015-01-15,71.33,0.93,76.69892473118279
2015-01-16,73.85,0.93,79.40860215053762
2015-01-20,75.56,0.93,81.24731182795699
2015-01-21,77.3,0.93,83.11827956989247
2015-01-22,79.33,0.93,85.3010752688172
2015-01-23,80.86,0.93,86.94623655913978
2015-01-26,82.48,0.93,88.68817204301075
2015-01-27,81.52,0.93,87.65591397849461
2015-01-28,81.83,0.93,87.98924731182795
2015-01-29,84.19,0.93,90.5268817204301
2015-01-30,83.05,0.93,89.3010752688172
2015-02-02,82.02,0.93,88.19354838709677
2015-02-03,82.27,0.93,88.46236559139784
2015-02-04,82.3,1.03,79.90291262135922
2015-02-05,81.4,1.03,79.02912621359224
2015-02-06,81.44,1.03,79.06796116504854
2015-02-09,79.08,1.03,76.7766990291262
2015-02-10,81.64,1.03,79.26213592233009
2015-02-11,82.36,1.03,79.96116504854369
2015-02-12,82.42,1.03,80.01941747572816
2015-02-13,81.85,1.03,79.46601941747572
2015-02-17,82.74,1.03,80.33009708737863
2015-02-18,82.56,1.03,80.15533980582525
2015-02-19,83.06,1.03,80.64077669902913
2015-02-20,84.3,1.03,81.84466019417475
2015-02-23,86.01,1.03,83.50485436893204
2015-02-24,88.18,1.03,85.6116504854369
2015-02-25,87.73,1.03,85.1747572815534
2015-02-26,88.58,1.03,86.0
2015-02-27,87.75,1.03,85.19417475728154
2015-03-02,91.13,1.03,88.4757281553398
2015-03-03,88.74,1.03,86.15533980582524
2015-03-04,90.16,1.03,87.53398058252426
2015-03-05,91.55,1.03,88.88349514563106
2015-03-06,90.75,1.03,88.10679611650485
2015-03-09,92.12,1.03,89.4368932038835
2015-03-10,91.2,1.03,88.54368932038835
2015-03-11,92.2,1.03,89.51456310679612
2015-03-12,92.86,1.03,90.15533980582524
2015-03-13,92.92,1.03,90.2135922330097
2015-03-16,96.78,1.03,93.96116504854369
2015-03-17,97.31,1.03,94.47572815533981
2015-03-18,97.12,1.03,94.29126213592234
2015-03-19,99.57,1.03,96.66990291262135
2015-03-20,102.05,1.03,99.07766990291262
2015-03-23,101.76,1.03,98.79611650485437
2015-03-24,101.46,1.03,98.50485436893203
2015-03-25,95.57,1.03,92.78640776699028
2015-03-26,93.04,1.03,90.33009708737865
2015-03-27,98.83,1.03,95.9514563106796
2015-03-30,100.13,1.03,97.2135922330097
2015-03-31,98.29,1.03,95.42718446601943
2015-04-01,96.84,1.03,94.01941747572816
2015-04-02,96.51,1.03,93.69902912621359
2015-04-06,95.47,1.03,92.68932038834951
2015-04-07,96.78,1.03,93.96116504854369
2015-04-08,97.47,1.03,94.63106796116504
2015-04-09,99.84,1.03,96.93203883495146
2015-04-10,99.64,1.03,96.7378640776699
2015-04-13,98.58,1.03,95.70873786407766
2015-04-14,95.64,1.03,92.85436893203884
2015-04-15,96.23,1.03,93.42718446601941
2015-04-16,95.68,1.03,92.89320388349515
2015-04-17,94.28,1.03,91.53398058252426
2015-04-20,94.93,1.03,92.16504854368932
2015-04-21,95.42,1.03,92.64077669902913
2015-04-22,96.83,1.03,94.00970873786407
2015-04-23,95.82,1.03,93.02912621359222
2015-04-24,93.39,1.03,90.66990291262135
2015-04-27,94.55,1.03,91.79611650485437
2015-04-28,94.55,1.03,91.79611650485437
2015-04-29,93.59,1.03,90.86407766990291
2015-04-30,92.25,1.03,89.5631067961165
2015-05-01,98.3,1.03,95.43689320388349
2015-05-04,99.11,1.03,96.22330097087378
2015-05-05,94.63,1.03,91.87378640776699
2015-05-06,94.57,0.88,107.46590909090908
2015-05-07,97.07,0.88,110.30681818181817
2015-05-08,97.71,0.88,111.0340909090909
2015-05-11,97.16,0.88,110.4090909090909
2015-05-12,96.79,0.88,109.98863636363637
2015-05-13,96.65,0.88,109.82954545454547
2015-05-14,98.48,0.88,111.9090909090909
2015-05-15,97.56,0.88,110.86363636363636
2015-05-18,103.03,0.88,117.07954545454545
2015-05-19,103.99,0.88,118.17045454545453
2015-05-20,103.74,0.88,117.88636363636363
2015-05-21,103.89,0.88,118.05681818181819
2015-05-22,104.69,0.88,118.9659090909091
2015-05-26,103.72,0.88,117.86363636363636
2015-05-27,108.63,0.88,123.44318181818181
2015-05-28,107.65,0.88,122.32954545454547
2015-05-29,109.36,0.88,124.27272727272727
2015-06-01,109.45,0.88,124.375
2015-06-02,108.12,0.88,122.86363636363637
2015-06-03,105.39,0.88,119.76136363636364
2015-06-04,105.62,0.88,120.02272727272728
2015-06-05,105.74,0.88,120.1590909090909
2015-06-08,102.32,0.88,116.27272727272727
2015-06-09,102.24,0.88,116.18181818181817
2015-06-10,105.54,0.88,119.93181818181819
2015-06-11,105.63,0.88,120.0340909090909
2015-06-12,104.95,0.88,119.26136363636364
2015-06-15,106.11,0.88,120.57954545454545
2015-06-16,106.33,0.88,120.82954545454545
2015-06-17,106.57,0.88,121.10227272727272
2015-06-18,109.98,0.88,124.97727272727273
2015-06-19,110.2,0.88,125.22727272727273
2015-06-22,110.92,0.88,126.04545454545455
2015-06-23,110.28,0.88,125.31818181818181
2015-06-24,108.4,0.88,123.18181818181819
2015-06-25,109.87,0.88,124.85227272727273
2015-06-26,106.9,0.88,121.47727272727273
2015-06-29,102.04,0.88,115.95454545454547
2015-06-30,104.1,0.88,118.29545454545453
2015-07-01,103.91,0.88,118.07954545454545
2015-07-02,104.85,0.88,119.14772727272727
2015-07-06,101.94,0.88,115.8409090909091
2015-07-07,100.49,0.88,114.19318181818181
2015-07-08,95.6,0.88,108.63636363636363
2015-07-09,94.51,0.88,107.39772727272728
2015-07-10,100.2,0.88,113.86363636363636
2015-07-13,100.49,0.88,114.19318181818181
2015-07-14,102.03,0.88,115.94318181818181
2015-07-15,100.9,0.88,114.65909090909092
2015-07-16,102.37,0.88,116.32954545454545
2015-07-17,102.91,0.88,116.94318181818181
2015-07-20,103.14,0.88,117.20454545454545
2015-07-21,103.97,0.88,118.14772727272727
2015-07-22,99.64,0.88,113.22727272727273
2015-07-23,103.12,0.88,117.18181818181819
2015-07-24,97.71,0.88,111.0340909090909
2015-07-27,93.49,0.88,106.23863636363636
2015-07-28,95.68,0.88,108.72727272727273
2015-07-29,95.19,0.88,108.17045454545455
2015-07-30,96.76,0.88,109.95454545454545
2015-07-31,95.67,0.88,108.7159090909091
2015-08-03,92.78,0.88,105.43181818181819
2015-08-04,88.69,0.88,100.7840909090909
2015-08-05,88.96,1.09,81.61467889908256
2015-08-06,85.98,1.09,78.88073394495413
2015-08-07,88.36,1.09,81.06422018348623
2015-08-10,91.03,1.09,83.5137614678899
2015-08-11,88.97,1.09,81.62385321100916
2015-08-12,89.9,1.09,82.47706422018348
2015-08-13,89.64,1.09,82.23853211009174
2015-08-14,89.1,1.09,81.74311926605503
2015-08-17,90.93,1.09,83.42201834862385
2015-08-18,85.7,1.09,78.62385321100918
2015-08-19,87.23,1.09,80.02752293577981
2015-08-20,82.44,1.09,75.63302752293578
2015-08-21,79.07,1.09,72.5412844036697
2015-08-24,80.51,1.09,73.86238532110092
2015-08-25,80.56,1.09,73.90825688073394
2015-08-26,86.15,1.09,79.03669724770643
2015-08-27,89.77,1.09,82.35779816513761
2015-08-28,88.62,1.09,81.30275229357798
2015-08-31,87.35,1.09,80.13761467889907
2015-09-01,83.05,1.09,76.19266055045871
2015-09-02,85.74,1.09,78.66055045871559
2015-09-03,85.34,1.09,78.29357798165137
2015-09-04,83.37,1.09,76.4862385321101
2015-09-08,87.73,1.09,80.4862385321101
2015-09-09,86.42,1.09,79.28440366972477
2015-09-10,88.07,1.09,80.79816513761466
2015-09-11,88.16,1.09,80.88073394495412
2015-09-14,89.5,1.09,82.11009174311926
2015-09-15,91.66,1.09,84.09174311926604
2015-09-16,91.52,1.09,83.96330275229357
2015-09-17,90.74,1.09,83.24770642201834
2015-09-18,89.37,1.09,81.99082568807339
2015-09-21,89.22,1.09,81.8532110091743
2015-09-22,86.7,1.09,79.54128440366972
2015-09-23,88.12,1.09,80.8440366972477
2015-09-24,86.35,1.09,79.22018348623853
2015-09-25,87.77,1.09,80.5229357798165
2015-09-28,82.71,1.09,75.88073394495412
2015-09-29,82.85,1.09,76.0091743119266
2015-09-30,84.21,1.09,77.25688073394494
2015-10-01,83.37,1.09,76.4862385321101
2015-10-02,84.06,1.09,77.11926605504587
2015-10-05,81.87,1.09,75.11009174311927
2015-10-06,80.71,1.09,74.04587155963301
2015-10-07,83.61,1.09,76.70642201834862
2015-10-08,79.43,1.09,72.87155963302753
2015-10-09,79.5,1.09,72.93577981651376
2015-10-12,79.59,1.09,73.01834862385321
2015-10-13,77.47,1.09,71.07339449541284
2015-10-14,77.82,1.09,71.39449541284402
2015-10-15,80.24,1.09,73.61467889908256
2015-10-16,79.6,1.09,73.0275229357798
2015-10-19,77.83,1.09,71.40366972477064
2015-10-20,78.29,1.09,71.8256880733945
2015-10-21,77.67,1.09,71.25688073394495
2015-10-22,81.69,1.09,74.94495412844036
2015-10-23,82.55,1.09,75.73394495412843
2015-10-26,77.91,1.09,71.47706422018348
2015-10-27,76.31,1.09,70.0091743119266
2015-10-28,77.5,1.09,71.10091743119266
2015-10-29,74.63,1.09,68.46788990825686
2015-10-30,77.24,1.09,70.8623853211009
2015-11-02,79.3,1.09,72.75229357798165
2015-11-03,79.08,1.09,72.55045871559632
2015-11-04,80.18,1.09,73.55963302752293
2015-11-05,80.28,1.09,73.65137614678899
2015-11-06,85.99,1.09,78.88990825688073
2015-11-09,84.89,1.09,77.88073394495413
2015-11-10,80.37,1.09,73.73394495412843
2015-11-11,79.1,1.09,72.56880733944953
2015-11-12,75.84,1.09,69.57798165137615
2015-11-13,74.83,1.09,68.65137614678899
2015-11-16,75.28,1.09,69.06422018348623
2015-11-17,77.15,1.09,70.77981651376147
2015-11-18,80.41,1.09,73.77064220183486
2015-11-19,78.0,1.09,71.55963302752293
2015-11-20,78.57,1.09,72.08256880733944
2015-11-23,77.72,1.09,71.30275229357798
2015-11-24,79.72,1.21,65.88429752066116
2015-11-25,80.31,1.21,66.37190082644628
2015-11-27,81.9,1.21,67.68595041322315
2015-11-30,83.02,1.21,68.61157024793388
2015-12-01,83.76,1.21,69.22314049586778
2015-12-02,84.63,1.21,69.94214876033058
2015-12-03,83.44,1.21,68.95867768595042
2015-12-04,87.92,1.21,72.6611570247934
2015-12-07,86.69,1.21,71.64462809917356
2015-12-08,87.1,1.21,71.98347107438016
2015-12-09,84.68,1.21,69.98347107438018
2015-12-10,84.89,1.21,70.15702479338843
2015-12-11,81.43,1.21,67.29752066115704
2015-12-14,78.51,1.21,64.88429752066116
2015-12-15,77.78,1.21,64.2809917355372
2015-12-16,78.97,1.21,65.26446280991736
2015-12-17,77.8,1.21,64.29752066115702
2015-12-18,76.38,1.21,63.12396694214876
2015-12-21,78.42,1.21,64.80991735537191
2015-12-22,78.41,1.21,64.80165289256199
2015-12-23,79.17,1.21,65.42975206611571
2015-12-24,79.32,1.21,65.55371900826447
2015-12-28,79.31,1.21,65.54545454545455
2015-12-29,80.43,1.21,66.47107438016529
2015-12-30,79.19,1.21,65.44628099173553
2015-12-31,76.83,1.21,63.49586776859504
2016-01-04,77.93,1.21,64.40495867768595
2016-01-05,73.29,1.21,60.5702479338843
2016-01-06,69.15,1.21,57.14876033057852
2016-01-07,67.16,1.21,55.50413223140496
2016-01-08,66.89,1.21,55.28099173553719
2016-01-11,66.05,1.21,54.586776859504134
2016-01-12,66.63,1.21,55.06611570247934
2016-01-13,62.16,1.21,51.37190082644628
2016-01-14,64.54,1.21,53.33884297520662
2016-01-15,60.67,1.21,50.1404958677686
2016-01-19,60.38,1.21,49.900826446280995
2016-01-20,61.62,1.21,50.925619834710744
2016-01-21,63.29,1.21,52.30578512396694
2016-01-22,67.03,1.21,55.396694214876035
2016-01-25,65.59,1.21,54.20661157024794
2016-01-26,65.8,1.21,54.3801652892562
2016-01-27,62.14,1.21,51.35537190082645
2016-01-28,64.79,1.21,53.545454545454554
2016-01-29,68.92,1.21,56.95867768595042
2016-02-01,69.62,1.21,57.537190082644635
2016-02-02,66.48,1.21,54.94214876033058
2016-02-03,66.19,1.87,35.395721925133685
2016-02-04,66.0,1.87,35.29411764705882
2016-02-05,62.16,1.87,33.24064171122994
2016-02-08,59.3,1.87,31.71122994652406
2016-02-09,57.7,1.87,30.855614973262032
2016-02-10,57.2,1.87,30.58823529411765
2016-02-11,55.85,1.87,29.86631016042781
2016-02-12,57.63,1.87,30.818181818181817
2016-02-16,61.44,1.87,32.85561497326203
2016-02-17,63.71,1.87,34.06951871657754
2016-02-18,62.07,1.87,33.19251336898395
2016-02-19,63.03,1.87,33.705882352941174
2016-02-22,64.29,1.87,34.37967914438503
2016-02-23,62.62,1.87,33.48663101604278
2016-02-24,63.71,1.87,34.06951871657754
2016-02-25,64.55,1.87,34.518716577540104
2016-02-26,64.9,1.87,34.70588235294118
2016-02-29,66.45,1.87,35.53475935828877
2016-03-01,70.4,1.87,37.64705882352941
2016-03-02,68.98,1.87,36.88770053475936
2016-03-03,70.1,1.87,37.48663101604278
2016-03-04,73.01,1.87,39.042780748663105
2016-03-07,72.92,1.87,38.99465240641711
2016-03-08,69.91,1.87,37.38502673796791
2016-03-09,71.02,1.87,37.97860962566845
2016-03-10,69.97,1.87,37.41711229946524
2016-03-11,72.77,1.87,38.91443850267379
2016-03-14,72.79,1.87,38.925133689839576
2016-03-15,73.61,1.87,39.36363636363636
2016-03-16,75.0,1.87,40.10695187165775
2016-03-17,74.92,1.87,40.06417112299465
2016-03-18,77.02,1.87,41.18716577540106
2016-03-21,77.21,1.87,41.28877005347593
2016-03-22,76.89,1.87,41.11764705882353
2016-03-23,76.3,1.87,40.80213903743315
2016-03-24,76.2,1.87,40.74866310160428
2016-03-28,76.92,1.87,41.13368983957219
2016-03-29,76.47,1.87,40.893048128342244
2016-03-30,77.85,1.87,41.63101604278074
2016-03-31,77.9,1.87,41.657754010695186
2016-04-01,78.18,1.87,41.80748663101605
2016-04-04,77.5,1.87,41.44385026737967
2016-04-05,77.07,1.87,41.213903743315505
2016-04-06,78.21,1.87,41.8235294117647
2016-04-07,77.31,1.87,41.342245989304814
2016-04-08,77.36,1.87,41.36898395721925
2016-04-11,76.07,1.87,40.67914438502673
2016-04-12,74.64,1.87,39.9144385026738
2016-04-13,77.07,1.87,41.213903743315505
2016-04-14,76.77,1.87,41.05347593582887
2016-04-15,75.06,1.87,40.13903743315508
2016-04-18,74.74,1.87,39.96791443850267
2016-04-19,72.23,1.87,38.62566844919786
2016-04-20,72.84,1.87,38.95187165775401
2016-04-21,71.69,1.87,38.336898395721924
2016-04-22,71.5,1.87,38.23529411764706
2016-04-25,70.72,1.87,37.81818181818181
2016-04-26,71.7,1.87,38.342245989304814
2016-04-27,72.32,1.87,38.67379679144384
2016-04-28,71.78,1.87,38.38502673796791
2016-04-29,66.82,1.87,35.73262032085561
2016-05-02,67.12,1.87,35.893048128342244
2016-05-03,67.02,1.87,35.839572192513366
2016-05-04,65.23,1.09,59.8440366972477
2016-05-05,64.35,1.09,59.036697247706414
2016-05-06,64.63,1.09,59.29357798165137
2016-05-09,65.05,1.09,59.6788990825688
2016-05-10,64.86,1.09,59.5045871559633
2016-05-11,64.59,1.09,59.25688073394495
2016-05-12,61.66,1.09,56.568807339449535
2016-05-13,60.75,1.09,55.73394495412844
2016-05-16,62.42,1.09,57.26605504587156
2016-05-17,62.31,1.09,57.1651376146789
2016-05-18,63.57,1.09,58.32110091743119
2016-05-19,62.8,1.09,57.61467889908256
2016-05-20,64.56,1.09,59.22935779816513
2016-05-23,65.81,1.09,60.37614678899082
2016-05-24,66.46,1.09,60.97247706422017
2016-05-25,66.27,1.09,60.798165137614674
2016-05-26,66.17,1.09,60.70642201834862
2016-05-27,66.5,1.09,61.0091743119266
2016-05-31,66.76,1.09,61.24770642201835
2016-06-01,67.27,1.09,61.71559633027522
2016-06-02,66.58,1.09,61.08256880733944
2016-06-03,66.94,1.09,61.412844036697244
2016-06-06,66.11,1.09,60.651376146788984
2016-06-07,68.67,1.09,63.0
2016-06-08,68.38,1.09,62.73394495412843
2016-06-09,67.97,1.09,62.35779816513761
2016-06-10,65.55,1.09,60.13761467889908
2016-06-13,64.96,1.09,59.59633027522935
2016-06-14,65.01,1.09,59.642201834862384
2016-06-15,64.99,1.09,59.62385321100916
2016-06-16,64.78,1.09,59.43119266055046
2016-06-17,63.97,1.09,58.688073394495405
2016-06-20,65.95,1.09,60.5045871559633
2016-06-21,65.46,1.09,60.05504587155962
2016-06-22,65.35,1.09,59.954128440366965
2016-06-23,67.21,1.09,61.66055045871558
2016-06-24,61.61,1.09,56.52293577981651
2016-06-27,58.01,1.09,53.220183486238525
2016-06-28,60.26,1.09,55.28440366972477
2016-06-29,61.73,1.09,56.63302752293577
2016-06-30,63.28,1.09,58.05504587155963
2016-07-01,62.6,1.09,57.43119266055046
2016-07-05,58.82,1.09,53.96330275229357
2016-07-06,59.16,1.09,54.27522935779816
2016-07-07,60.89,1.09,55.862385321100916
2016-07-08,62.91,1.09,57.715596330275226
2016-07-11,64.64,1.09,59.302752293577974
2016-07-12,65.8,1.09,60.366972477064216
2016-07-13,65.35,1.09,59.954128440366965
2016-07-14,67.39,1.09,61.82568807339449
2016-07-15,67.39,1.09,61.82568807339449
2016-07-18,68.7,1.09,63.027522935779814
2016-07-19,68.33,1.09,62.688073394495405
2016-07-20,69.49,1.09,63.75229357798164
2016-07-21,70.92,1.09,65.06422018348624
2016-07-22,64.81,1.09,59.45871559633027
2016-07-25,64.94,1.09,59.57798165137614
2016-07-26,65.87,1.09,60.43119266055046
2016-07-27,66.47,1.09,60.981651376146786
2016-07-28,66.47,1.09,60.981651376146786
2016-07-29,66.02,1.09,60.568807339449535
2016-08-01,66.14,1.09,60.678899082568805
2016-08-02,65.04,1.09,59.669724770642205
2016-08-03,64.39,0.98,65.70408163265306
2016-08-04,65.16,0.98,66.48979591836735
2016-08-05,66.55,0.98,67.90816326530611
2016-08-08,65.94,0.98,67.28571428571428
2016-08-09,67.0,0.98,68.36734693877551
2016-08-10,66.41,0.98,67.76530612244898
2016-08-11,67.41,0.98,68.78571428571428
2016-08-12,67.53,0.98,68.90816326530613
2016-08-15,69.5,0.98,70.91836734693878
2016-08-16,69.6,0.98,71.0204081632653
2016-08-17,70.19,0.98,71.62244897959184
2016-08-18,71.8,0.98,73.26530612244898
2016-08-19,72.29,0.98,73.76530612244899
2016-08-22,72.62,0.98,74.10204081632654
2016-08-23,73.78,0.98,75.28571428571429
2016-08-24,73.29,0.98,74.78571428571429
2016-08-25,74.33,0.98,75.84693877551021
2016-08-26,74.84,0.98,76.36734693877551
2016-08-29,75.22,0.98,76.75510204081633
2016-08-30,74.2,0.98,75.71428571428572
2016-08-31,74.86,0.98,76.38775510204081
2016-09-01,75.09,0.98,76.62244897959184
2016-09-02,74.62,0.98,76.14285714285715
2016-09-06,73.01,0.98,74.5
2016-09-07,72.05,0.98,73.5204081632653
2016-09-08,71.43,0.98,72.88775510204083
2016-09-09,66.76,0.98,68.12244897959184
2016-09-12,68.34,0.98,69.73469387755102
2016-09-13,69.36,0.98,70.77551020408163
2016-09-14,72.4,0.98,73.87755102040818
2016-09-15,77.02,0.98,78.59183673469387
2016-09-16,76.07,0.98,77.62244897959184
2016-09-19,76.09,0.98,77.64285714285715
2016-09-20,75.72,0.98,77.26530612244898
2016-09-21,76.74,0.98,78.3061224489796
2016-09-22,76.9,0.98,78.46938775510205
2016-09-23,74.77,0.98,76.29591836734694
2016-09-26,72.82,0.98,74.3061224489796
2016-09-27,73.92,0.98,75.42857142857143
2016-09-28,74.27,0.98,75.78571428571428
2016-09-29,73.26,0.98,74.75510204081634
2016-09-30,76.14,0.98,77.6938775510204
2016-10-03,75.33,0.98,76.86734693877551
2016-10-04,76.59,0.98,78.1530612244898
2016-10-05,77.75,0.98,79.33673469387755
2016-10-06,79.34,0.98,80.9591836734694
2016-10-07,79.37,0.98,80.98979591836735
2016-10-10,80.15,0.98,81.78571428571429
2016-10-11,79.43,0.98,81.05102040816327
2016-10-12,78.82,0.98,80.42857142857142
2016-10-13,77.41,0.98,78.98979591836735
2016-10-14,77.63,0.98,79.21428571428571
2016-10-17,76.7,0.98,78.26530612244899
2016-10-18,77.65,0.98,79.23469387755102
2016-10-19,77.91,0.98,79.5
2016-10-20,78.09,0.98,79.68367346938776
2016-10-21,77.47,0.98,79.05102040816327
2016-10-24,78.49,0.98,80.09183673469387
2016-10-25,78.08,0.98,79.6734693877551
2016-10-26,77.54,0.98,79.12244897959185
2016-10-27,77.26,0.98,78.83673469387756
2016-10-28,75.72,0.98,77.26530612244898
2016-10-31,76.94,0.98,78.51020408163265
2016-11-01,75.81,0.98,77.35714285714286
2016-11-02,75.03,0.98,76.56122448979592
2016-11-03,74.67,0.98,76.1938775510204
2016-11-04,75.07,0.98,76.60204081632652
2016-11-07,77.24,0.98,78.81632653061224
2016-11-08,77.33,0.98,78.90816326530613
2016-11-09,77.66,0.98,79.24489795918367
2016-11-10,75.91,0.98,77.45918367346938
2016-11-11,74.51,0.98,76.03061224489797
2016-11-14,74.04,0.98,75.55102040816327
2016-11-15,75.93,0.98,77.4795918367347
2016-11-16,76.12,0.98,77.6734693877551
2016-11-17,77.95,0.98,79.54081632653062
2016-11-18,78.21,0.98,79.8061224489796
2016-11-21,78.93,0.98,80.54081632653062
2016-11-22,79.36,1.33,59.669172932330824
2016-11-23,78.31,1.33,58.879699248120296
2016-11-25,77.01,1.33,57.902255639097746
2016-11-28,77.3,1.33,58.1203007518797
2016-11-29,77.22,1.33,58.06015037593985
2016-11-30,76.85,1.33,57.781954887218035
2016-12-01,71.78,1.33,53.96992481203007
2016-12-02,73.34,1.33,55.142857142857146
2016-12-05,74.82,1.33,56.25563909774435
2016-12-06,76.17,1.33,57.27067669172932
2016-12-07,77.34,1.33,58.150375939849624
2016-12-08,79.52,1.33,59.78947368421052
2016-12-09,76.93,1.33,57.8421052631579
2016-12-12,76.26,1.33,57.338345864661655
2016-12-13,76.88,1.33,57.804511278195484
2016-12-14,75.14,1.33,56.49624060150376
2016-12-15,77.21,1.33,58.05263157894736
2016-12-16,76.81,1.33,57.75187969924812
2016-12-19,77.44,1.33,58.22556390977443
2016-12-20,76.61,1.33,57.60150375939849
2016-12-21,77.07,1.33,57.94736842105262
2016-12-22,78.15,1.33,58.7593984962406
2016-12-23,78.03,1.33,58.669172932330824
2016-12-27,78.33,1.33,58.89473684210526
2016-12-28,77.03,1.33,57.9172932330827
2016-12-29,76.56,1.33,57.56390977443609
2016-12-30,74.66,1.33,56.13533834586465
2017-01-03,75.15,1.33,56.50375939849624
2017-01-04,74.99,1.33,56.38345864661653
