date,WLTW,WLTW_EPS,PE Ratio
2016-02-23,111.89,0.61,183.4262295081967
2016-02-24,111.56,0.61,182.88524590163937
2016-02-25,112.88,0.61,185.04918032786884
2016-02-26,112.75,0.61,184.8360655737705
2016-02-29,113.32,3.28,34.548780487804876
2016-03-01,115.51,3.28,35.21646341463415
2016-03-02,116.78,3.28,35.60365853658537
2016-03-03,117.0,3.28,35.670731707317074
2016-03-04,117.19,3.28,35.728658536585364
2016-03-07,116.95,3.28,35.65548780487805
2016-03-08,116.71,3.28,35.582317073170735
2016-03-09,116.49,3.28,35.515243902439025
2016-03-10,116.82,3.28,35.61585365853659
2016-03-11,120.62,3.28,36.774390243902445
2016-03-14,120.63,3.28,36.77743902439025
2016-03-15,120.7,3.28,36.79878048780488
2016-03-16,120.82,3.28,36.83536585365854
2016-03-17,124.03,3.28,37.81402439024391
2016-03-18,121.27,3.28,36.97256097560976
2016-03-21,121.45,3.28,37.02743902439025
2016-03-22,121.47,3.28,37.03353658536586
2016-03-23,119.38,3.28,36.396341463414636
2016-03-24,119.41,3.28,36.40548780487805
2016-03-28,118.72,3.28,36.19512195121951
2016-03-29,117.98,3.28,35.96951219512196
2016-03-30,118.74,3.28,36.201219512195124
2016-03-31,118.66,3.28,36.176829268292686
2016-04-01,119.93,3.28,36.56402439024391
2016-04-04,117.65,3.28,35.868902439024396
2016-04-05,114.07,3.28,34.77743902439025
2016-04-06,115.47,3.28,35.204268292682926
2016-04-07,113.54,3.28,34.61585365853659
2016-04-08,113.41,3.28,34.576219512195124
2016-04-11,114.64,3.28,34.951219512195124
2016-04-12,115.79,3.28,35.301829268292686
2016-04-13,117.99,3.28,35.97256097560976
2016-04-14,117.72,3.28,35.890243902439025
2016-04-15,118.45,3.28,36.112804878048784
2016-04-18,121.26,3.28,36.96951219512196
2016-04-19,121.68,3.28,37.09756097560976
2016-04-20,122.31,3.28,37.28963414634146
2016-04-21,123.01,3.28,37.50304878048781
2016-04-22,123.79,3.28,37.74085365853659
2016-04-25,123.3,3.28,37.59146341463415
2016-04-26,124.4,3.28,37.926829268292686
2016-04-27,124.69,3.28,38.015243902439025
2016-04-28,124.15,3.28,37.85060975609756
2016-04-29,124.9,3.28,38.07926829268293
2016-05-02,125.96,3.28,38.40243902439025
2016-05-03,126.27,3.28,38.4969512195122
2016-05-04,126.56,3.28,38.58536585365854
2016-05-05,127.66,3.28,38.920731707317074
2016-05-06,121.56,3.28,37.0609756097561
2016-05-09,123.44,3.28,37.63414634146341
2016-05-10,125.51,1.76,71.3125
2016-05-11,124.21,1.76,70.57386363636363
2016-05-12,123.89,1.76,70.39204545454545
2016-05-13,122.97,1.76,69.86931818181819
2016-05-16,123.91,1.76,70.4034090909091
2016-05-17,123.41,1.76,70.11931818181817
2016-05-18,125.27,1.76,71.17613636363636
2016-05-19,125.12,1.76,71.0909090909091
2016-05-20,125.57,1.76,71.3465909090909
2016-05-23,125.95,1.76,71.5625
2016-05-24,126.62,1.76,71.94318181818183
2016-05-25,126.46,1.76,71.85227272727272
2016-05-26,126.61,1.76,71.9375
2016-05-27,127.91,1.76,72.67613636363636
2016-05-31,128.02,1.76,72.73863636363637
2016-06-01,128.07,1.76,72.76704545454545
2016-06-02,128.75,1.76,73.1534090909091
2016-06-03,127.48,1.76,72.43181818181819
2016-06-06,127.68,1.76,72.54545454545455
2016-06-07,129.25,1.76,73.4375
2016-06-08,129.03,1.76,73.3125
2016-06-09,129.58,1.76,73.625
2016-06-10,127.01,1.76,72.16477272727273
2016-06-13,125.47,1.76,71.28977272727272
2016-06-14,124.96,1.76,71.0
2016-06-15,124.14,1.76,70.5340909090909
2016-06-16,124.84,1.76,70.93181818181819
2016-06-17,125.33,1.76,71.21022727272727
2016-06-20,126.27,1.76,71.74431818181817
2016-06-21,127.33,1.76,72.3465909090909
2016-06-22,126.49,1.76,71.86931818181817
2016-06-23,127.65,1.76,72.5284090909091
2016-06-24,117.01,1.76,66.48295454545455
2016-06-27,113.4,1.76,64.43181818181819
2016-06-28,117.56,1.76,66.79545454545455
2016-06-29,121.0,1.76,68.75
2016-06-30,124.31,1.76,70.63068181818181
2016-07-01,124.0,1.76,70.45454545454545
2016-07-05,123.48,1.76,70.1590909090909
2016-07-06,124.87,1.76,70.94886363636364
2016-07-07,124.44,1.76,70.70454545454545
2016-07-08,125.06,1.76,71.05681818181819
2016-07-11,125.52,1.76,71.31818181818181
2016-07-12,127.2,1.76,72.27272727272728
2016-07-13,126.42,1.76,71.82954545454545
2016-07-14,126.04,1.76,71.61363636363636
2016-07-15,124.59,1.76,70.78977272727273
2016-07-18,123.98,1.76,70.44318181818181
2016-07-19,124.17,1.76,70.55113636363636
2016-07-20,124.0,1.76,70.45454545454545
2016-07-21,123.33,1.76,70.07386363636364
2016-07-22,123.94,1.76,70.42045454545455
2016-07-25,124.0,1.76,70.45454545454545
2016-07-26,123.76,1.76,70.31818181818183
2016-07-27,124.27,1.76,70.60795454545455
2016-07-28,123.74,1.76,70.30681818181817
2016-07-29,123.62,1.76,70.23863636363636
2016-08-01,123.84,1.76,70.36363636363636
2016-08-02,123.17,1.76,69.98295454545455
2016-08-03,123.82,1.76,70.35227272727272
2016-08-04,124.09,1.76,70.50568181818181
2016-08-05,119.92,1.76,68.13636363636364
2016-08-08,120.59,1.76,68.51704545454545
2016-08-09,121.23,0.5,242.46
2016-08-10,121.82,0.5,243.64
2016-08-11,122.75,0.5,245.5
2016-08-12,121.47,0.5,242.94
2016-08-15,121.53,0.5,243.06
2016-08-16,121.48,0.5,242.96
2016-08-17,121.93,0.5,243.86
2016-08-18,122.56,0.5,245.12
2016-08-19,122.72,0.5,245.44
2016-08-22,122.95,0.5,245.9
2016-08-23,123.11,0.5,246.22
2016-08-24,122.21,0.5,244.42
2016-08-25,122.21,0.5,244.42
2016-08-26,122.99,0.5,245.98
2016-08-29,123.92,0.5,247.84
2016-08-30,123.94,0.5,247.88
2016-08-31,124.01,0.5,248.02
2016-09-01,124.85,0.5,249.7
2016-09-02,126.53,0.5,253.06
2016-09-06,127.66,0.5,255.32
2016-09-07,128.55,0.5,257.1
2016-09-08,125.42,0.5,250.84
2016-09-09,122.04,0.5,244.08
2016-09-12,125.25,0.5,250.5
2016-09-13,123.09,0.5,246.18
2016-09-14,122.3,0.5,244.6
2016-09-15,125.12,0.5,250.24
2016-09-16,123.95,0.5,247.9
2016-09-19,124.68,0.5,249.36
2016-09-20,125.68,0.5,251.36
2016-09-21,128.4,0.5,256.8
2016-09-22,129.18,0.5,258.36
2016-09-23,128.09,0.5,256.18
2016-09-26,128.0,0.5,256.0
2016-09-27,128.9,0.5,257.8
2016-09-28,127.99,0.5,255.98
2016-09-29,129.79,0.5,259.58
2016-09-30,132.77,0.5,265.54
2016-10-03,132.11,0.5,264.22
2016-10-04,131.57,0.5,263.14
2016-10-05,131.96,0.5,263.92
2016-10-06,132.09,0.5,264.18
2016-10-07,131.06,0.5,262.12
2016-10-10,131.02,0.5,262.04
2016-10-11,128.73,0.5,257.46
2016-10-12,129.89,0.5,259.78
2016-10-13,127.91,0.5,255.82
2016-10-14,128.37,0.5,256.74
2016-10-17,127.09,0.5,254.18
2016-10-18,128.01,0.5,256.02
2016-10-19,128.76,0.5,257.52
2016-10-20,127.48,0.5,254.96
2016-10-21,126.79,0.5,253.58
2016-10-24,127.29,0.5,254.58
2016-10-25,126.45,0.5,252.9
2016-10-26,126.11,0.5,252.22
2016-10-27,125.63,0.5,251.26
2016-10-28,125.65,0.5,251.3
2016-10-31,125.9,0.5,251.8
2016-11-01,124.33,0.5,248.66
2016-11-02,122.97,0.5,245.94
2016-11-03,123.67,0.5,247.34
2016-11-04,116.78,0.5,233.56
2016-11-07,117.69,-0.23,-511.695652173913
2016-11-08,118.79,-0.23,-516.4782608695652
2016-11-09,118.0,-0.23,-513.0434782608695
2016-11-10,122.27,-0.23,-531.6086956521739
2016-11-11,121.48,-0.23,-528.1739130434783
2016-11-14,122.49,-0.23,-532.5652173913043
2016-11-15,123.33,-0.23,-536.2173913043478
2016-11-16,122.67,-0.23,-533.3478260869565
2016-11-17,124.6,-0.23,-541.7391304347825
2016-11-18,124.82,-0.23,-542.695652173913
2016-11-21,123.89,-0.23,-538.6521739130435
2016-11-22,124.82,-0.23,-542.695652173913
2016-11-23,124.56,-0.23,-541.5652173913044
2016-11-25,125.3,-0.23,-544.7826086956521
2016-11-28,124.37,-0.23,-540.7391304347826
2016-11-29,124.38,-0.23,-540.7826086956521
2016-11-30,124.37,-0.23,-540.7391304347826
2016-12-01,121.42,-0.23,-527.9130434782609
2016-12-02,119.94,-0.23,-521.4782608695651
2016-12-05,121.48,-0.23,-528.1739130434783
2016-12-06,124.76,-0.23,-542.4347826086956
2016-12-07,124.75,-0.23,-542.391304347826
2016-12-08,123.0,-0.23,-534.7826086956521
2016-12-09,122.79,-0.23,-533.8695652173913
2016-12-12,121.21,-0.23,-527.0
2016-12-13,124.46,-0.23,-541.1304347826086
2016-12-14,122.26,-0.23,-531.5652173913044
2016-12-15,122.37,-0.23,-532.0434782608695
2016-12-16,122.33,-0.23,-531.8695652173913
2016-12-19,123.63,-0.23,-537.5217391304348
2016-12-20,123.84,-0.23,-538.4347826086956
2016-12-21,122.99,-0.23,-534.7391304347825
2016-12-22,122.85,-0.23,-534.1304347826086
2016-12-23,124.49,-0.23,-541.2608695652174
2016-12-27,124.28,-0.23,-540.3478260869565
2016-12-28,122.38,-0.23,-532.0869565217391
2016-12-29,122.17,-0.23,-531.1739130434783
2016-12-30,122.28,-0.23,-531.6521739130435
2017-01-03,123.24,-0.23,-535.8260869565217
2017-01-04,124.76,-0.23,-542.4347826086956
2017-01-05,125.96,-0.23,-547.6521739130434
2017-01-06,126.78,-0.23,-551.2173913043478
2017-01-09,126.01,-0.23,-547.8695652173913
2017-01-10,126.22,-0.23,-548.7826086956521
2017-01-11,125.75,-0.23,-546.7391304347826
2017-01-12,125.73,-0.23,-546.6521739130435
2017-01-13,124.73,-0.23,-542.304347826087
2017-01-17,125.33,-0.23,-544.9130434782609
2017-01-18,126.17,-0.23,-548.5652173913044
2017-01-19,125.49,-0.23,-545.6086956521739
2017-01-20,126.07,-0.23,-548.1304347826086
2017-01-23,125.61,-0.23,-546.1304347826086
2017-01-24,126.17,-0.23,-548.5652173913044
2017-01-25,127.57,-0.23,-554.6521739130434
2017-01-26,127.58,-0.23,-554.695652173913
2017-01-27,126.44,-0.23,-549.7391304347826
2017-01-30,125.57,-0.23,-545.9565217391304
2017-01-31,125.13,-0.23,-544.0434782608695
2017-02-01,124.3,-0.23,-540.4347826086956
2017-02-02,125.24,-0.23,-544.5217391304348
2017-02-03,125.25,-0.23,-544.5652173913044
2017-02-06,123.67,-0.23,-537.695652173913
2017-02-07,123.44,-0.23,-536.695652173913
2017-02-08,122.99,-0.23,-534.7391304347825
2017-02-09,122.54,-0.23,-532.7826086956521
2017-02-10,124.07,-0.23,-539.4347826086956
2017-02-13,125.14,-0.23,-544.0869565217391
2017-02-14,125.17,-0.23,-544.2173913043478
2017-02-15,125.43,-0.23,-545.3478260869565
2017-02-16,126.4,-0.23,-549.5652173913044
2017-02-17,128.35,-0.23,-558.0434782608695
2017-02-21,127.75,-0.23,-555.4347826086956
2017-02-22,127.0,-0.23,-552.1739130434783
2017-02-23,127.16,-0.23,-552.8695652173913
2017-02-24,128.09,-0.23,-556.9130434782609
2017-02-27,128.24,-0.23,-557.5652173913044
2017-02-28,128.43,-0.23,-558.3913043478261
2017-03-01,131.04,1.31,100.03053435114502
2017-03-02,129.52,1.31,98.8702290076336
2017-03-03,129.96,1.31,99.20610687022901
2017-03-06,128.35,1.31,97.97709923664121
2017-03-07,127.63,1.31,97.42748091603053
2017-03-08,126.69,1.31,96.70992366412213
2017-03-09,126.86,1.31,96.83969465648855
2017-03-10,127.98,1.31,97.69465648854961
2017-03-13,128.93,1.31,98.41984732824427
2017-03-14,129.02,1.31,98.48854961832062
2017-03-15,129.97,1.31,99.21374045801527
2017-03-16,129.3,1.31,98.70229007633588
2017-03-17,129.96,1.31,99.20610687022901
2017-03-20,130.19,1.31,99.38167938931298
2017-03-21,129.19,1.31,98.61832061068702
2017-03-22,129.35,1.31,98.74045801526717
2017-03-23,129.18,1.31,98.61068702290076
2017-03-24,129.88,1.31,99.14503816793892
2017-03-27,130.02,1.31,99.25190839694658
2017-03-28,131.93,1.31,100.70992366412214
2017-03-29,130.95,1.31,99.96183206106869
2017-03-30,131.17,1.31,100.1297709923664
2017-03-31,130.89,1.31,99.91603053435114
2017-04-03,129.93,1.31,99.18320610687023
2017-04-04,130.32,1.31,99.48091603053435
2017-04-05,129.94,1.31,99.19083969465649
2017-04-06,129.67,1.31,98.98473282442747
2017-04-07,128.46,1.31,98.06106870229007
2017-04-10,127.76,1.31,97.52671755725191
2017-04-11,127.14,1.31,97.05343511450381
2017-04-12,126.28,1.31,96.3969465648855
2017-04-13,126.54,1.31,96.59541984732824
2017-04-17,128.63,1.31,98.19083969465647
2017-04-18,128.11,1.31,97.79389312977099
2017-04-19,128.25,1.31,97.90076335877862
2017-04-20,129.86,1.31,99.12977099236642
2017-04-21,128.05,1.31,97.74809160305344
2017-04-24,130.08,1.31,99.29770992366413
2017-04-25,131.79,1.31,100.60305343511449
2017-04-26,132.53,1.31,101.16793893129771
2017-04-27,133.05,1.31,101.56488549618321
2017-04-28,132.62,1.31,101.23664122137404
2017-05-01,133.23,1.31,101.70229007633587
2017-05-02,133.71,1.31,102.06870229007633
2017-05-03,134.01,1.31,102.29770992366412
2017-05-04,142.34,1.31,108.65648854961832
2017-05-05,144.2,1.31,110.07633587786258
2017-05-08,144.29,1.31,110.14503816793892
2017-05-09,142.11,2.51,56.617529880478095
2017-05-10,141.96,2.51,56.5577689243028
2017-05-11,142.46,2.51,56.75697211155379
2017-05-12,142.32,2.51,56.701195219123505
2017-05-15,142.47,2.51,56.76095617529881
2017-05-16,142.65,2.51,56.83266932270917
2017-05-17,140.63,2.51,56.027888446215144
2017-05-18,139.85,2.51,55.71713147410359
2017-05-19,140.06,2.51,55.80079681274901
2017-05-22,140.68,2.51,56.04780876494025
2017-05-23,141.22,2.51,56.26294820717132
2017-05-24,142.76,2.51,56.876494023904385
2017-05-25,144.8,2.51,57.68924302788846
2017-05-26,145.0,2.51,57.76892430278885
2017-05-30,145.04,2.51,57.78486055776892
2017-05-31,146.63,2.51,58.418326693227094
2017-06-01,146.63,2.51,58.418326693227094
2017-06-02,147.18,2.51,58.637450199203194
2017-06-05,147.05,2.51,58.585657370517936
2017-06-06,145.39,2.51,57.92430278884462
2017-06-07,145.37,2.51,57.91633466135459
2017-06-08,145.51,2.51,57.97211155378486
2017-06-09,145.66,2.51,58.031872509960166
2017-06-12,146.24,2.51,58.26294820717132
2017-06-13,147.18,2.51,58.637450199203194
2017-06-14,147.98,2.51,58.95617529880478
2017-06-15,148.42,2.51,59.13147410358566
2017-06-16,149.65,2.51,59.62151394422312
2017-06-19,149.57,2.51,59.58964143426295
2017-06-20,149.57,2.51,59.58964143426295
2017-06-21,148.6,2.51,59.20318725099602
2017-06-22,145.05,2.51,57.78884462151395
2017-06-23,145.36,2.51,57.912350597609574
2017-06-26,145.08,2.51,57.80079681274901
2017-06-27,144.91,2.51,57.73306772908367
2017-06-28,146.84,2.51,58.50199203187252
2017-06-29,146.71,2.51,58.45019920318726
2017-06-30,145.46,2.51,57.95219123505977
2017-07-03,146.39,2.51,58.322709163346616
2017-07-05,145.49,2.51,57.96414342629483
2017-07-06,145.03,2.51,57.78087649402391
2017-07-07,146.32,2.51,58.29482071713148
2017-07-10,146.21,2.51,58.250996015936266
2017-07-11,144.5,2.51,57.56972111553785
2017-07-12,145.37,2.51,57.91633466135459
2017-07-13,145.71,2.51,58.051792828685265
2017-07-14,146.48,2.51,58.35856573705179
2017-07-17,147.92,2.51,58.93227091633466
2017-07-18,147.12,2.51,58.61354581673307
2017-07-19,146.73,2.51,58.45816733067729
2017-07-20,147.34,2.51,58.70119521912351
2017-07-21,147.62,2.51,58.812749003984074
2017-07-24,149.08,2.51,59.39442231075698
2017-07-25,149.87,2.51,59.70916334661355
2017-07-26,148.51,2.51,59.167330677290835
2017-07-27,147.03,2.51,58.57768924302789
2017-07-28,150.12,2.51,59.80876494023905
2017-07-31,148.88,2.51,59.31474103585658
2017-08-01,149.62,2.51,59.60956175298806
2017-08-02,148.87,2.51,59.31075697211156
2017-08-03,147.24,2.51,58.661354581673315
2017-08-04,149.64,2.51,59.61752988047809
2017-08-07,149.58,0.26,575.3076923076924
2017-08-08,149.66,0.26,575.6153846153845
2017-08-09,149.24,0.26,574.0
2017-08-10,147.97,0.26,569.1153846153846
2017-08-11,149.14,0.26,573.6153846153845
2017-08-14,151.31,0.26,581.9615384615385
2017-08-15,150.87,0.26,580.2692307692307
2017-08-16,150.01,0.26,576.9615384615385
2017-08-17,148.05,0.26,569.4230769230769
2017-08-18,148.44,0.26,570.9230769230769
2017-08-21,148.93,0.26,572.8076923076923
2017-08-22,149.49,0.26,574.9615384615385
2017-08-23,148.39,0.26,570.7307692307692
2017-08-24,148.36,0.26,570.6153846153846
2017-08-25,148.88,0.26,572.6153846153845
2017-08-28,148.0,0.26,569.2307692307692
2017-08-29,147.87,0.26,568.7307692307693
2017-08-30,147.77,0.26,568.3461538461538
2017-08-31,148.47,0.26,571.0384615384615
2017-09-01,148.1,0.26,569.6153846153845
2017-09-05,147.47,0.26,567.1923076923076
2017-09-06,147.62,0.26,567.7692307692307
2017-09-07,147.86,0.26,568.6923076923077
2017-09-08,151.84,0.26,584.0
2017-09-11,151.53,0.26,582.8076923076923
2017-09-12,152.61,0.26,586.9615384615385
2017-09-13,152.88,0.26,588.0
2017-09-14,152.42,0.26,586.2307692307692
2017-09-15,153.14,0.26,588.9999999999999
2017-09-18,152.1,0.26,585.0
2017-09-19,151.84,0.26,584.0
2017-09-20,152.41,0.26,586.1923076923076
2017-09-21,151.37,0.26,582.1923076923077
2017-09-22,152.71,0.26,587.3461538461538
2017-09-25,153.52,0.26,590.4615384615385
2017-09-26,154.86,0.26,595.6153846153846
2017-09-27,155.83,0.26,599.3461538461539
2017-09-28,155.53,0.26,598.1923076923076
2017-09-29,154.23,0.26,593.1923076923076
2017-10-02,155.49,0.26,598.0384615384615
2017-10-03,154.89,0.26,595.7307692307692
2017-10-04,154.7,0.26,594.9999999999999
2017-10-05,155.25,0.26,597.1153846153846
2017-10-06,155.02,0.26,596.2307692307693
2017-10-09,154.68,0.26,594.9230769230769
2017-10-10,155.95,0.26,599.8076923076923
2017-10-11,155.96,0.26,599.8461538461538
2017-10-12,156.43,0.26,601.6538461538462
2017-10-13,157.59,0.26,606.1153846153846
2017-10-16,158.95,0.26,611.3461538461538
2017-10-17,158.94,0.26,611.3076923076923
2017-10-18,159.8,0.26,614.6153846153846
2017-10-19,161.17,0.26,619.8846153846154
2017-10-20,162.82,0.26,626.2307692307692
2017-10-23,164.02,0.26,630.8461538461538
2017-10-24,163.28,0.26,628.0
2017-10-25,163.24,0.26,627.8461538461538
2017-10-26,162.82,0.26,626.2307692307692
2017-10-27,161.62,0.26,621.6153846153846
2017-10-30,161.01,0.26,619.2692307692307
2017-10-31,161.08,0.26,619.5384615384615
2017-11-01,160.91,0.26,618.8846153846154
2017-11-02,157.48,0.26,605.6923076923076
2017-11-03,159.59,0.26,613.8076923076923
2017-11-06,161.19,-0.39,-413.30769230769226
2017-11-07,161.6,-0.39,-414.3589743589743
2017-11-08,160.99,-0.39,-412.7948717948718
2017-11-09,161.5,-0.39,-414.1025641025641
2017-11-10,161.57,-0.39,-414.28205128205127
2017-11-13,161.49,-0.39,-414.0769230769231
2017-11-14,162.03,-0.39,-415.46153846153845
2017-11-15,162.65,-0.39,-417.05128205128204
2017-11-16,159.93,-0.39,-410.0769230769231
2017-11-17,160.07,-0.39,-410.4358974358974
2017-11-20,159.89,-0.39,-409.97435897435895
2017-11-21,159.8,-0.39,-409.7435897435898
2017-11-22,158.79,-0.39,-407.15384615384613
2017-11-24,159.52,-0.39,-409.02564102564105
2017-11-27,158.5,-0.39,-406.4102564102564
2017-11-28,159.4,-0.39,-408.71794871794873
2017-11-29,159.07,-0.39,-407.87179487179486
2017-11-30,160.8,-0.39,-412.3076923076923
2017-12-01,161.95,-0.39,-415.2564102564102
2017-12-04,158.48,-0.39,-406.3589743589743
2017-12-05,157.32,-0.39,-403.38461538461536
2017-12-06,157.1,-0.39,-402.8205128205128
2017-12-07,155.42,-0.39,-398.51282051282044
2017-12-08,155.46,-0.39,-398.61538461538464
2017-12-11,155.28,-0.39,-398.15384615384613
2017-12-12,155.2,-0.39,-397.9487179487179
2017-12-13,152.93,-0.39,-392.12820512820514
2017-12-14,153.48,-0.39,-393.5384615384615
2017-12-15,156.0,-0.39,-400.0
2017-12-18,154.56,-0.39,-396.3076923076923
2017-12-19,154.15,-0.39,-395.2564102564103
2017-12-20,153.12,-0.39,-392.61538461538464
2017-12-21,152.37,-0.39,-390.6923076923077
2017-12-22,151.74,-0.39,-389.0769230769231
2017-12-26,151.87,-0.39,-389.4102564102564
2017-12-27,151.64,-0.39,-388.82051282051276
2017-12-28,151.39,-0.39,-388.1794871794871
2017-12-29,150.69,-0.39,-386.38461538461536
2018-01-02,146.99,-0.39,-376.8974358974359
2018-01-03,149.74,-0.39,-383.94871794871796
2018-01-04,151.26,-0.39,-387.8461538461538
2018-01-05,152.23,-0.39,-390.3333333333333
2018-01-08,151.41,-0.39,-388.2307692307692
2018-01-09,151.83,-0.39,-389.3076923076923
2018-01-10,153.61,-0.39,-393.8717948717949
2018-01-11,154.76,-0.39,-396.82051282051276
2018-01-12,155.46,-0.39,-398.61538461538464
2018-01-16,152.58,-0.39,-391.2307692307692
2018-01-17,154.55,-0.39,-396.28205128205127
2018-01-18,153.56,-0.39,-393.7435897435897
2018-01-19,153.89,-0.39,-394.58974358974353
2018-01-22,154.6,-0.39,-396.4102564102564
2018-01-23,157.87,-0.39,-404.79487179487177
2018-01-24,159.02,-0.39,-407.7435897435898
2018-01-25,160.17,-0.39,-410.6923076923076
2018-01-26,163.94,-0.39,-420.35897435897436
2018-01-29,161.71,-0.39,-414.64102564102564
2018-01-30,160.34,-0.39,-411.12820512820514
2018-01-31,160.47,-0.39,-411.46153846153845
2018-02-01,163.92,-0.39,-420.30769230769226
2018-02-02,161.66,-0.39,-414.5128205128205
2018-02-05,157.5,-0.39,-403.8461538461538
2018-02-06,158.4,-0.39,-406.15384615384613
2018-02-07,157.38,-0.39,-403.5384615384615
2018-02-08,152.36,-0.39,-390.6666666666667
2018-02-09,152.14,-0.39,-390.10256410256403
2018-02-12,154.15,-0.39,-395.2564102564103
2018-02-13,155.31,-0.39,-398.2307692307692
2018-02-14,159.25,-0.39,-408.3333333333333
2018-02-15,159.62,-0.39,-409.28205128205127
2018-02-16,159.23,-0.39,-408.2820512820512
2018-02-20,159.65,-0.39,-409.35897435897436
2018-02-21,157.57,-0.39,-404.025641025641
2018-02-22,156.53,-0.39,-401.35897435897436
2018-02-23,159.96,-0.39,-410.15384615384613
2018-02-26,161.21,-0.39,-413.35897435897436
2018-02-27,161.01,-0.39,-412.8461538461538
2018-02-28,157.9,1.83,86.28415300546447
2018-03-01,154.99,1.83,84.69398907103826
2018-03-02,154.92,1.83,84.65573770491802
2018-03-05,156.92,1.83,85.74863387978141
2018-03-06,157.43,1.83,86.02732240437159
2018-03-07,158.85,1.83,86.80327868852459
2018-03-08,159.57,1.83,87.1967213114754
2018-03-09,164.14,1.83,89.69398907103825
2018-03-12,162.96,1.83,89.04918032786885
2018-03-13,162.39,1.83,88.73770491803278
2018-03-14,161.53,1.83,88.26775956284153
2018-03-15,162.28,1.83,88.6775956284153
2018-03-16,162.8,1.83,88.96174863387978
2018-03-19,159.18,1.83,86.98360655737704
2018-03-20,159.54,1.83,87.18032786885244
2018-03-21,158.15,1.83,86.4207650273224
2018-03-22,154.66,1.83,84.51366120218579
2018-03-23,151.51,1.83,82.79234972677595
2018-03-26,154.14,1.83,84.2295081967213
2018-03-27,151.38,1.83,82.72131147540983
2018-03-28,151.29,1.83,82.67213114754098
2018-03-29,152.19,1.83,83.1639344262295
2018-04-02,148.99,1.83,81.4153005464481
2018-04-03,148.22,1.83,80.99453551912568
2018-04-04,148.95,1.83,81.39344262295081
2018-04-05,148.5,1.83,81.14754098360656
2018-04-06,146.15,1.83,79.86338797814207
2018-04-09,146.0,1.83,79.78142076502732
2018-04-10,147.02,1.83,80.33879781420765
2018-04-11,147.03,1.83,80.34426229508196
2018-04-12,147.89,1.83,80.81420765027322
2018-04-13,150.08,1.83,82.01092896174863
2018-04-16,152.12,1.83,83.1256830601093
2018-04-17,152.94,1.83,83.57377049180327
2018-04-18,152.66,1.83,83.4207650273224
2018-04-19,152.69,1.83,83.43715846994535
2018-04-20,151.41,1.83,82.73770491803278
2018-04-23,151.06,1.83,82.5464480874317
2018-04-24,149.63,1.83,81.76502732240436
2018-04-25,149.35,1.83,81.6120218579235
2018-04-26,149.95,1.83,81.9398907103825
2018-04-27,150.75,1.83,82.37704918032786
2018-04-30,148.51,1.83,81.15300546448087
2018-05-01,148.55,1.83,81.17486338797815
2018-05-02,146.59,1.83,80.10382513661202
2018-05-03,147.46,1.83,80.5792349726776
2018-05-04,148.91,1.83,81.37158469945355
2018-05-07,151.32,1.83,82.68852459016392
2018-05-08,153.34,1.62,94.65432098765432
2018-05-09,152.21,1.62,93.95679012345678
2018-05-10,155.62,1.62,96.06172839506172
2018-05-11,155.37,1.62,95.9074074074074
2018-05-14,154.42,1.62,95.32098765432097
2018-05-15,153.95,1.62,95.03086419753085
2018-05-16,153.24,1.62,94.5925925925926
2018-05-17,154.14,1.62,95.14814814814814
2018-05-18,154.31,1.62,95.25308641975307
2018-05-21,155.62,1.62,96.06172839506172
2018-05-22,155.88,1.62,96.22222222222221
2018-05-23,156.73,1.62,96.7469135802469
2018-05-24,156.56,1.62,96.64197530864197
2018-05-25,155.26,1.62,95.83950617283949
2018-05-29,150.75,1.62,93.05555555555554
2018-05-30,152.9,1.62,94.38271604938271
2018-05-31,151.15,1.62,93.30246913580247
2018-06-01,151.72,1.62,93.65432098765432
2018-06-04,152.73,1.62,94.27777777777777
2018-06-05,153.14,1.62,94.53086419753085
2018-06-06,154.91,1.62,95.62345679012344
2018-06-07,155.89,1.62,96.22839506172838
2018-06-08,158.13,1.62,97.6111111111111
2018-06-11,157.51,1.62,97.22839506172838
2018-06-12,157.27,1.62,97.08024691358025
2018-06-13,157.0,1.62,96.91358024691357
2018-06-14,156.04,1.62,96.32098765432097
2018-06-15,154.88,1.62,95.60493827160492
2018-06-18,154.98,1.62,95.66666666666666
2018-06-19,153.96,1.62,95.03703703703704
2018-06-20,153.45,1.62,94.72222222222221
2018-06-21,152.4,1.62,94.07407407407408
2018-06-22,154.16,1.62,95.16049382716048
2018-06-25,153.56,1.62,94.79012345679011
2018-06-26,152.43,1.62,94.0925925925926
2018-06-27,150.33,1.62,92.7962962962963
2018-06-28,151.34,1.62,93.41975308641975
2018-06-29,151.6,1.62,93.58024691358024
2018-07-02,152.13,1.62,93.9074074074074
2018-07-03,152.3,1.62,94.01234567901234
2018-07-05,153.86,1.62,94.97530864197532
2018-07-06,155.93,1.62,96.25308641975309
2018-07-09,158.7,1.62,97.96296296296295
2018-07-10,157.92,1.62,97.48148148148147
2018-07-11,156.91,1.62,96.85802469135801
2018-07-12,157.69,1.62,97.33950617283949
2018-07-13,158.04,1.62,97.55555555555554
2018-07-16,157.56,1.62,97.25925925925925
2018-07-17,157.27,1.62,97.08024691358025
2018-07-18,158.78,1.62,98.01234567901234
2018-07-19,158.84,1.62,98.04938271604938
2018-07-20,159.62,1.62,98.53086419753086
