date,SYY,SYY_EPS,PE Ratio
2009-07-08,21.72,0.38,57.1578947368421
2009-07-09,21.82,0.38,57.421052631578945
2009-07-10,21.51,0.38,56.60526315789474
2009-07-13,21.98,0.38,57.8421052631579
2009-07-14,21.95,0.38,57.76315789473684
2009-07-15,22.86,0.38,60.1578947368421
2009-07-16,22.9,0.38,60.263157894736835
2009-07-17,22.91,0.38,60.28947368421053
2009-07-20,23.04,0.38,60.63157894736842
2009-07-21,23.01,0.38,60.55263157894737
2009-07-22,23.12,0.38,60.8421052631579
2009-07-23,22.65,0.38,59.60526315789473
2009-07-24,23.04,0.38,60.63157894736842
2009-07-27,23.32,0.38,61.36842105263158
2009-07-28,23.24,0.38,61.1578947368421
2009-07-29,23.29,0.38,61.28947368421052
2009-07-30,23.54,0.38,61.94736842105263
2009-07-31,23.76,0.38,62.526315789473685
2009-08-03,24.05,0.38,63.28947368421053
2009-08-04,24.49,0.38,64.44736842105263
2009-08-05,24.7,0.38,65.0
2009-08-06,24.58,0.38,64.68421052631578
2009-08-07,24.85,0.38,65.39473684210526
2009-08-10,25.03,0.38,65.86842105263158
2009-08-11,24.79,0.38,65.23684210526315
2009-08-12,24.88,0.38,65.47368421052632
2009-08-13,24.74,0.38,65.10526315789473
2009-08-14,24.46,0.38,64.36842105263158
2009-08-17,24.14,0.38,63.526315789473685
2009-08-18,24.08,0.38,63.368421052631575
2009-08-19,24.39,0.38,64.1842105263158
2009-08-20,24.67,0.38,64.92105263157895
2009-08-21,25.2,0.38,66.3157894736842
2009-08-24,25.33,0.38,66.6578947368421
2009-08-25,25.33,0.53,47.79245283018867
2009-08-26,25.41,0.53,47.94339622641509
2009-08-27,25.59,0.53,48.283018867924525
2009-08-28,25.59,0.53,48.283018867924525
2009-08-31,25.49,0.53,48.094339622641506
2009-09-01,25.36,0.53,47.84905660377358
2009-09-02,25.18,0.53,47.50943396226415
2009-09-03,25.44,0.53,48.0
2009-09-04,25.82,0.53,48.71698113207547
2009-09-08,25.79,0.53,48.660377358490564
2009-09-09,25.78,0.53,48.64150943396226
2009-09-10,25.97,0.53,48.99999999999999
2009-09-11,25.99,0.53,49.037735849056595
2009-09-14,25.9,0.53,48.867924528301884
2009-09-15,25.79,0.53,48.660377358490564
2009-09-16,25.77,0.53,48.62264150943396
2009-09-17,25.48,0.53,48.075471698113205
2009-09-18,25.67,0.53,48.43396226415094
2009-09-21,25.59,0.53,48.283018867924525
2009-09-22,25.56,0.53,48.226415094339615
2009-09-23,25.55,0.53,48.20754716981132
2009-09-24,25.27,0.53,47.679245283018865
2009-09-25,24.93,0.53,47.0377358490566
2009-09-28,25.17,0.53,47.49056603773585
2009-09-29,24.95,0.53,47.075471698113205
2009-09-30,24.85,0.53,46.886792452830186
2009-10-01,24.48,0.53,46.18867924528302
2009-10-02,24.38,0.53,45.99999999999999
2009-10-05,24.52,0.53,46.264150943396224
2009-10-06,24.59,0.53,46.39622641509434
2009-10-07,24.42,0.53,46.07547169811321
2009-10-08,24.53,0.53,46.283018867924525
2009-10-09,25.04,0.53,47.24528301886792
2009-10-12,25.31,0.53,47.75471698113207
2009-10-13,25.52,0.53,48.15094339622641
2009-10-14,26.09,0.53,49.22641509433962
2009-10-15,26.71,0.53,50.39622641509434
2009-10-16,27.14,0.53,51.20754716981132
2009-10-19,27.51,0.53,51.905660377358494
2009-10-20,27.39,0.53,51.679245283018865
2009-10-21,27.19,0.53,51.30188679245283
2009-10-22,27.53,0.53,51.943396226415096
2009-10-23,27.23,0.53,51.37735849056604
2009-10-26,27.27,0.53,51.45283018867924
2009-10-27,27.61,0.53,52.094339622641506
2009-10-28,27.01,0.53,50.9622641509434
2009-10-29,27.41,0.53,51.71698113207547
2009-10-30,26.45,0.53,49.90566037735849
2009-11-02,26.5,0.53,50.0
2009-11-03,26.41,0.55,48.018181818181816
2009-11-04,26.49,0.55,48.16363636363636
2009-11-05,26.84,0.55,48.8
2009-11-06,26.91,0.55,48.92727272727272
2009-11-09,27.44,0.55,49.89090909090909
2009-11-10,27.16,0.55,49.381818181818176
2009-11-11,26.91,0.55,48.92727272727272
2009-11-12,26.81,0.55,48.74545454545454
2009-11-13,27.02,0.55,49.127272727272725
2009-11-16,27.35,0.55,49.72727272727273
2009-11-17,27.35,0.55,49.72727272727273
2009-11-18,27.32,0.55,49.67272727272727
2009-11-19,26.94,0.55,48.98181818181818
2009-11-20,27.04,0.55,49.16363636363636
2009-11-23,27.44,0.55,49.89090909090909
2009-11-24,27.22,0.55,49.490909090909085
2009-11-25,27.2,0.55,49.454545454545446
2009-11-27,26.83,0.55,48.781818181818174
2009-11-30,27.04,0.55,49.16363636363636
2009-12-01,27.59,0.55,50.16363636363636
2009-12-02,28.0,0.55,50.90909090909091
2009-12-03,27.99,0.55,50.89090909090908
2009-12-04,28.28,0.55,51.418181818181814
2009-12-07,28.48,0.55,51.78181818181818
2009-12-08,28.8,0.55,52.36363636363636
2009-12-09,28.62,0.55,52.03636363636363
2009-12-10,28.93,0.55,52.599999999999994
2009-12-11,29.33,0.55,53.32727272727272
2009-12-14,28.66,0.55,52.1090909090909
2009-12-15,28.21,0.55,51.29090909090909
2009-12-16,27.97,0.55,50.85454545454545
2009-12-17,27.58,0.55,50.14545454545454
2009-12-18,27.39,0.55,49.8
2009-12-21,27.81,0.55,50.563636363636355
2009-12-22,28.32,0.55,51.490909090909085
2009-12-23,28.53,0.55,51.87272727272727
2009-12-24,28.53,0.55,51.87272727272727
2009-12-28,28.62,0.55,52.03636363636363
2009-12-29,28.34,0.55,51.527272727272724
2009-12-30,28.3,0.55,51.45454545454545
2009-12-31,27.94,0.55,50.8
2010-01-04,28.1,0.55,51.090909090909086
2010-01-05,27.98,0.55,50.87272727272727
2010-01-06,28.06,0.55,51.01818181818181
2010-01-07,28.09,0.55,51.07272727272727
2010-01-08,27.91,0.55,50.74545454545454
2010-01-11,27.85,0.55,50.63636363636363
2010-01-12,27.7,0.55,50.36363636363636
2010-01-13,28.0,0.55,50.90909090909091
2010-01-14,28.18,0.55,51.236363636363635
2010-01-15,28.13,0.55,51.14545454545454
2010-01-19,28.39,0.55,51.61818181818182
2010-01-20,28.43,0.55,51.69090909090909
2010-01-21,27.8,0.55,50.54545454545454
2010-01-22,27.47,0.55,49.94545454545454
2010-01-25,27.76,0.55,50.47272727272727
2010-01-26,27.6,0.55,50.18181818181818
2010-01-27,27.61,0.55,50.199999999999996
2010-01-28,27.54,0.55,50.07272727272727
2010-01-29,27.99,0.55,50.89090909090908
2010-02-01,28.37,0.55,51.58181818181818
2010-02-02,28.16,0.45,62.577777777777776
2010-02-03,27.8,0.45,61.77777777777778
2010-02-04,27.29,0.45,60.64444444444444
2010-02-05,27.21,0.45,60.46666666666667
2010-02-08,27.0,0.45,60.0
2010-02-09,27.33,0.45,60.73333333333333
2010-02-10,27.42,0.45,60.93333333333334
2010-02-11,27.59,0.45,61.31111111111111
2010-02-12,27.54,0.45,61.199999999999996
2010-02-16,28.18,0.45,62.62222222222222
2010-02-17,28.47,0.45,63.266666666666666
2010-02-18,28.51,0.45,63.355555555555554
2010-02-19,29.14,0.45,64.75555555555556
2010-02-22,29.0,0.45,64.44444444444444
2010-02-23,28.92,0.45,64.26666666666667
2010-02-24,28.97,0.45,64.37777777777778
2010-02-25,29.21,0.45,64.91111111111111
2010-02-26,28.9,0.45,64.22222222222221
2010-03-01,28.97,0.45,64.37777777777778
2010-03-02,29.07,0.45,64.6
2010-03-03,28.75,0.45,63.888888888888886
2010-03-04,28.98,0.45,64.4
2010-03-05,29.04,0.45,64.53333333333333
2010-03-08,28.95,0.45,64.33333333333333
2010-03-09,28.7,0.45,63.77777777777777
2010-03-10,28.41,0.45,63.13333333333333
2010-03-11,28.65,0.45,63.666666666666664
2010-03-12,28.64,0.45,63.644444444444446
2010-03-15,28.68,0.45,63.733333333333334
2010-03-16,28.63,0.45,63.62222222222222
2010-03-17,29.06,0.45,64.57777777777777
2010-03-18,28.91,0.45,64.24444444444444
2010-03-19,28.77,0.45,63.93333333333333
2010-03-22,28.95,0.45,64.33333333333333
2010-03-23,29.43,0.45,65.39999999999999
2010-03-24,29.09,0.45,64.64444444444445
2010-03-25,29.01,0.45,64.46666666666667
2010-03-26,29.17,0.45,64.82222222222222
2010-03-29,29.68,0.45,65.95555555555555
2010-03-30,29.72,0.45,66.04444444444444
2010-03-31,29.5,0.45,65.55555555555556
2010-04-01,29.6,0.45,65.77777777777779
2010-04-05,29.73,0.45,66.06666666666666
2010-04-06,29.98,0.45,66.62222222222222
2010-04-07,29.81,0.45,66.24444444444444
2010-04-08,29.57,0.45,65.71111111111111
2010-04-09,29.88,0.45,66.39999999999999
2010-04-12,29.87,0.45,66.37777777777778
2010-04-13,30.28,0.45,67.28888888888889
2010-04-14,30.16,0.45,67.02222222222223
2010-04-15,29.92,0.45,66.4888888888889
2010-04-16,29.71,0.45,66.02222222222223
2010-04-19,29.92,0.45,66.4888888888889
2010-04-20,30.46,0.45,67.68888888888888
2010-04-21,30.5,0.45,67.77777777777777
2010-04-22,30.87,0.45,68.6
2010-04-23,31.19,0.45,69.31111111111112
2010-04-26,31.41,0.45,69.8
2010-04-27,30.62,0.45,68.04444444444445
2010-04-28,30.82,0.45,68.4888888888889
2010-04-29,31.23,0.45,69.4
2010-04-30,31.54,0.45,70.08888888888889
2010-05-03,31.03,0.45,68.95555555555556
2010-05-04,30.88,0.42,73.52380952380952
2010-05-05,31.04,0.42,73.90476190476191
2010-05-06,29.88,0.42,71.14285714285714
2010-05-07,29.43,0.42,70.07142857142857
2010-05-10,30.26,0.42,72.04761904761905
2010-05-11,30.38,0.42,72.33333333333333
2010-05-12,30.69,0.42,73.07142857142858
2010-05-13,30.75,0.42,73.21428571428572
2010-05-14,30.17,0.42,71.83333333333334
2010-05-17,30.37,0.42,72.30952380952381
2010-05-18,30.57,0.42,72.78571428571429
2010-05-19,30.44,0.42,72.47619047619048
2010-05-20,29.38,0.42,69.95238095238095
2010-05-21,29.54,0.42,70.33333333333333
2010-05-24,29.13,0.42,69.35714285714286
2010-05-25,28.9,0.42,68.80952380952381
2010-05-26,29.07,0.42,69.21428571428572
2010-05-27,29.85,0.42,71.07142857142858
2010-05-28,29.81,0.42,70.97619047619048
2010-06-01,29.59,0.42,70.45238095238095
2010-06-02,30.2,0.42,71.90476190476191
2010-06-03,30.18,0.42,71.85714285714286
2010-06-04,29.39,0.42,69.97619047619048
2010-06-07,29.5,0.42,70.23809523809524
2010-06-08,30.05,0.42,71.54761904761905
2010-06-09,30.39,0.42,72.35714285714286
2010-06-10,30.73,0.42,73.16666666666667
2010-06-11,30.95,0.42,73.69047619047619
2010-06-14,30.74,0.42,73.19047619047619
2010-06-15,30.94,0.42,73.66666666666667
2010-06-16,30.99,0.42,73.78571428571429
2010-06-17,31.02,0.42,73.85714285714286
2010-06-18,31.11,0.42,74.07142857142857
2010-06-21,30.88,0.42,73.52380952380952
2010-06-22,30.67,0.42,73.02380952380953
2010-06-23,30.43,0.42,72.45238095238095
2010-06-24,29.93,0.42,71.26190476190476
2010-06-25,29.61,0.42,70.5
2010-06-28,29.94,0.42,71.28571428571429
2010-06-29,29.22,0.42,69.57142857142857
2010-06-30,28.57,0.42,68.02380952380953
2010-07-01,28.54,0.42,67.95238095238095
2010-07-02,28.27,0.42,67.30952380952381
2010-07-06,28.39,0.42,67.5952380952381
2010-07-07,29.12,0.42,69.33333333333334
2010-07-08,29.45,0.42,70.11904761904762
2010-07-09,29.62,0.42,70.52380952380953
2010-07-12,29.55,0.42,70.35714285714286
2010-07-13,29.94,0.42,71.28571428571429
2010-07-14,29.97,0.42,71.35714285714286
2010-07-15,30.18,0.42,71.85714285714286
2010-07-16,29.87,0.42,71.11904761904762
2010-07-19,29.85,0.42,71.07142857142858
2010-07-20,30.37,0.42,72.30952380952381
2010-07-21,30.01,0.42,71.45238095238096
2010-07-22,30.58,0.42,72.80952380952381
2010-07-23,30.94,0.42,73.66666666666667
2010-07-26,31.15,0.42,74.16666666666667
2010-07-27,30.95,0.42,73.69047619047619
2010-07-28,30.85,0.42,73.45238095238096
2010-07-29,30.78,0.42,73.28571428571429
2010-07-30,30.97,0.42,73.73809523809524
2010-08-02,31.37,0.42,74.69047619047619
2010-08-03,31.44,0.42,74.85714285714286
2010-08-04,31.28,0.42,74.47619047619048
2010-08-05,30.88,0.42,73.52380952380952
2010-08-06,30.61,0.42,72.88095238095238
2010-08-09,31.05,0.42,73.92857142857143
2010-08-10,30.95,0.42,73.69047619047619
2010-08-11,30.18,0.42,71.85714285714286
2010-08-12,30.21,0.42,71.92857142857143
2010-08-13,29.98,0.42,71.38095238095238
2010-08-16,29.28,0.42,69.71428571428572
2010-08-17,29.2,0.42,69.52380952380952
2010-08-18,28.9,0.42,68.80952380952381
2010-08-19,28.3,0.42,67.38095238095238
2010-08-20,28.48,0.42,67.80952380952381
2010-08-23,28.63,0.42,68.16666666666667
2010-08-24,27.97,0.42,66.5952380952381
2010-08-25,28.23,0.42,67.21428571428572
2010-08-26,27.84,0.42,66.28571428571429
2010-08-27,28.05,0.42,66.78571428571429
2010-08-30,27.29,0.42,64.97619047619048
2010-08-31,27.49,0.57,48.228070175438596
2010-09-01,28.14,0.57,49.36842105263158
2010-09-02,28.44,0.57,49.89473684210527
2010-09-03,28.56,0.57,50.10526315789474
2010-09-07,28.33,0.57,49.70175438596491
2010-09-08,28.39,0.57,49.80701754385966
2010-09-09,28.49,0.57,49.98245614035088
2010-09-10,28.77,0.57,50.47368421052632
2010-09-13,28.96,0.57,50.80701754385966
2010-09-14,28.74,0.57,50.42105263157895
2010-09-15,29.01,0.57,50.89473684210527
2010-09-16,29.1,0.57,51.05263157894738
2010-09-17,29.17,0.57,51.17543859649123
2010-09-20,29.59,0.57,51.91228070175439
2010-09-21,29.72,0.57,52.140350877192986
2010-09-22,29.77,0.57,52.2280701754386
2010-09-23,29.54,0.57,51.824561403508774
2010-09-24,29.98,0.57,52.59649122807018
2010-09-27,29.55,0.57,51.8421052631579
2010-09-28,29.55,0.57,51.8421052631579
2010-09-29,28.98,0.57,50.8421052631579
2010-09-30,28.52,0.57,50.03508771929825
2010-10-01,28.58,0.57,50.140350877192986
2010-10-04,28.33,0.57,49.70175438596491
2010-10-05,28.75,0.57,50.438596491228076
2010-10-06,28.52,0.57,50.03508771929825
2010-10-07,28.61,0.57,50.192982456140356
2010-10-08,28.53,0.57,50.05263157894738
2010-10-11,28.6,0.57,50.17543859649123
2010-10-12,28.58,0.57,50.140350877192986
2010-10-13,28.9,0.57,50.70175438596491
2010-10-14,29.09,0.57,51.03508771929825
2010-10-15,29.2,0.57,51.2280701754386
2010-10-18,29.2,0.57,51.2280701754386
2010-10-19,28.78,0.57,50.491228070175445
2010-10-20,29.04,0.57,50.94736842105264
2010-10-21,29.35,0.57,51.491228070175445
2010-10-22,29.56,0.57,51.85964912280702
2010-10-25,29.55,0.57,51.8421052631579
2010-10-26,29.5,0.57,51.75438596491229
2010-10-27,29.41,0.57,51.59649122807018
2010-10-28,29.72,0.57,52.140350877192986
2010-10-29,29.46,0.57,51.684210526315795
2010-11-01,29.59,0.57,51.91228070175439
2010-11-02,29.8,0.57,52.28070175438597
2010-11-03,29.91,0.57,52.47368421052632
2010-11-04,30.13,0.57,52.85964912280702
2010-11-05,30.03,0.57,52.684210526315795
2010-11-08,29.23,0.57,51.28070175438597
2010-11-09,28.79,0.51,56.45098039215686
2010-11-10,28.87,0.51,56.6078431372549
2010-11-11,28.62,0.51,56.11764705882353
2010-11-12,28.69,0.51,56.254901960784316
2010-11-15,28.92,0.51,56.70588235294118
2010-11-16,28.78,0.51,56.431372549019606
2010-11-17,28.67,0.51,56.21568627450981
2010-11-18,29.0,0.51,56.86274509803921
2010-11-19,28.84,0.51,56.549019607843135
2010-11-22,29.03,0.51,56.92156862745098
2010-11-23,29.06,0.51,56.98039215686274
2010-11-24,29.26,0.51,57.372549019607845
2010-11-26,28.96,0.51,56.78431372549019
2010-11-29,29.03,0.51,56.92156862745098
2010-11-30,29.02,0.51,56.90196078431372
2010-12-01,29.4,0.51,57.647058823529406
2010-12-02,29.31,0.51,57.470588235294116
2010-12-03,29.3,0.51,57.450980392156865
2010-12-06,29.25,0.51,57.35294117647059
2010-12-07,29.17,0.51,57.19607843137255
2010-12-08,29.43,0.51,57.705882352941174
2010-12-09,29.34,0.51,57.529411764705884
2010-12-10,29.42,0.51,57.68627450980392
2010-12-13,29.42,0.51,57.68627450980392
2010-12-14,29.17,0.51,57.19607843137255
2010-12-15,29.19,0.51,57.23529411764706
2010-12-16,29.3,0.51,57.450980392156865
2010-12-17,29.3,0.51,57.450980392156865
2010-12-20,29.36,0.51,57.56862745098039
2010-12-21,29.33,0.51,57.509803921568626
2010-12-22,29.2,0.51,57.25490196078431
2010-12-23,29.05,0.51,56.96078431372549
2010-12-27,29.06,0.51,56.98039215686274
2010-12-28,29.06,0.51,56.98039215686274
2010-12-29,29.18,0.51,57.2156862745098
2010-12-30,29.38,0.51,57.607843137254896
2010-12-31,29.4,0.51,57.647058823529406
2011-01-03,29.21,0.51,57.27450980392157
2011-01-04,29.66,0.51,58.15686274509804
2011-01-05,29.67,0.51,58.1764705882353
2011-01-06,29.86,0.51,58.549019607843135
2011-01-07,30.36,0.51,59.52941176470588
2011-01-10,30.08,0.51,58.98039215686274
2011-01-11,30.11,0.51,59.03921568627451
2011-01-12,30.46,0.51,59.72549019607843
2011-01-13,30.5,0.51,59.80392156862745
2011-01-14,30.45,0.51,59.705882352941174
2011-01-18,30.03,0.51,58.88235294117647
2011-01-19,29.96,0.51,58.745098039215684
2011-01-20,29.97,0.51,58.764705882352935
2011-01-21,29.94,0.51,58.70588235294118
2011-01-24,29.75,0.51,58.333333333333336
2011-01-25,29.66,0.51,58.15686274509804
2011-01-26,29.69,0.51,58.21568627450981
2011-01-27,29.79,0.51,58.41176470588235
2011-01-28,29.19,0.51,57.23529411764706
2011-01-31,29.14,0.51,57.13725490196079
2011-02-01,29.18,0.51,57.2156862745098
2011-02-02,29.32,0.51,57.490196078431374
2011-02-03,29.7,0.51,58.23529411764706
2011-02-04,29.85,0.51,58.529411764705884
2011-02-07,28.01,0.51,54.92156862745098
2011-02-08,28.01,0.44,63.659090909090914
2011-02-09,28.05,0.44,63.75
2011-02-10,28.1,0.44,63.86363636363637
2011-02-11,28.24,0.44,64.18181818181817
2011-02-14,28.03,0.44,63.70454545454546
2011-02-15,28.25,0.44,64.20454545454545
2011-02-16,28.35,0.44,64.43181818181819
2011-02-17,28.39,0.44,64.52272727272728
2011-02-18,28.64,0.44,65.0909090909091
2011-02-22,28.27,0.44,64.25
2011-02-23,28.01,0.44,63.659090909090914
2011-02-24,27.78,0.44,63.13636363636364
2011-02-25,27.91,0.44,63.43181818181818
2011-02-28,27.79,0.44,63.15909090909091
2011-03-01,27.73,0.44,63.02272727272727
2011-03-02,27.54,0.44,62.590909090909086
2011-03-03,27.54,0.44,62.590909090909086
2011-03-04,27.56,0.44,62.63636363636363
2011-03-07,27.59,0.44,62.70454545454545
2011-03-08,27.63,0.44,62.79545454545454
2011-03-09,27.94,0.44,63.5
2011-03-10,27.77,0.44,63.11363636363636
2011-03-11,27.83,0.44,63.24999999999999
2011-03-14,27.74,0.44,63.04545454545454
2011-03-15,27.86,0.44,63.31818181818182
2011-03-16,27.45,0.44,62.38636363636363
2011-03-17,27.54,0.44,62.590909090909086
2011-03-18,27.7,0.44,62.95454545454545
2011-03-21,28.03,0.44,63.70454545454546
2011-03-22,28.08,0.44,63.81818181818181
2011-03-23,28.0,0.44,63.63636363636363
2011-03-24,27.9,0.44,63.40909090909091
2011-03-25,27.86,0.44,63.31818181818182
2011-03-28,27.89,0.44,63.38636363636364
2011-03-29,27.96,0.44,63.54545454545455
2011-03-30,27.71,0.44,62.97727272727273
2011-03-31,27.7,0.44,62.95454545454545
2011-04-01,27.88,0.44,63.36363636363636
2011-04-04,27.95,0.44,63.52272727272727
2011-04-05,28.51,0.44,64.79545454545455
2011-04-06,28.7,0.44,65.22727272727272
2011-04-07,28.6,0.44,65.0
2011-04-08,28.07,0.44,63.79545454545455
2011-04-11,28.39,0.44,64.52272727272728
2011-04-12,28.45,0.44,64.6590909090909
2011-04-13,28.19,0.44,64.06818181818183
2011-04-14,28.48,0.44,64.72727272727273
2011-04-15,28.67,0.44,65.1590909090909
2011-04-18,28.41,0.44,64.56818181818181
2011-04-19,28.6,0.44,65.0
2011-04-20,28.88,0.44,65.63636363636364
2011-04-21,29.0,0.44,65.9090909090909
2011-04-25,28.97,0.44,65.8409090909091
2011-04-26,29.26,0.44,66.5
2011-04-27,29.44,0.44,66.9090909090909
2011-04-28,29.26,0.44,66.5
2011-04-29,28.91,0.44,65.70454545454545
2011-05-02,29.27,0.44,66.52272727272727
2011-05-03,29.15,0.44,66.25
2011-05-04,29.1,0.44,66.13636363636364
2011-05-05,28.65,0.44,65.11363636363636
2011-05-06,28.51,0.44,64.79545454545455
2011-05-09,31.57,0.44,71.75
2011-05-10,31.19,0.44,70.88636363636364
2011-05-11,31.15,0.44,70.79545454545455
2011-05-12,32.09,0.44,72.93181818181819
2011-05-13,31.78,0.44,72.22727272727273
2011-05-16,32.13,0.44,73.02272727272728
2011-05-17,32.37,0.44,73.56818181818181
2011-05-18,32.65,0.44,74.20454545454545
2011-05-19,32.44,0.44,73.72727272727272
2011-05-20,32.42,0.44,73.68181818181819
2011-05-23,32.32,0.44,73.45454545454545
2011-05-24,31.87,0.44,72.43181818181819
2011-05-25,31.93,0.44,72.56818181818181
2011-05-26,31.94,0.44,72.5909090909091
2011-05-27,31.99,0.44,72.70454545454545
2011-05-31,32.21,0.44,73.20454545454545
2011-06-01,31.75,0.44,72.1590909090909
2011-06-02,31.23,0.44,70.97727272727273
2011-06-03,31.13,0.44,70.75
2011-06-06,30.87,0.44,70.1590909090909
2011-06-07,30.77,0.44,69.93181818181819
2011-06-08,30.55,0.44,69.43181818181819
2011-06-09,30.89,0.44,70.20454545454545
2011-06-10,30.4,0.44,69.0909090909091
2011-06-13,30.51,0.44,69.3409090909091
2011-06-14,30.84,0.44,70.0909090909091
2011-06-15,30.45,0.44,69.20454545454545
2011-06-16,30.81,0.44,70.02272727272727
2011-06-17,30.9,0.44,70.22727272727272
2011-06-20,31.12,0.44,70.72727272727273
2011-06-21,31.29,0.44,71.11363636363636
2011-06-22,31.25,0.44,71.02272727272727
2011-06-23,31.08,0.44,70.63636363636363
2011-06-24,30.76,0.44,69.9090909090909
2011-06-27,30.83,0.44,70.06818181818181
2011-06-28,30.97,0.44,70.38636363636364
2011-06-29,30.97,0.44,70.38636363636364
2011-06-30,31.18,0.44,70.86363636363636
2011-07-01,31.39,0.44,71.3409090909091
2011-07-05,31.28,0.44,71.0909090909091
2011-07-06,31.34,0.44,71.22727272727272
2011-07-07,31.55,0.44,71.70454545454545
2011-07-08,31.3,0.44,71.13636363636364
2011-07-11,30.9,0.44,70.22727272727272
2011-07-12,31.17,0.44,70.8409090909091
2011-07-13,31.29,0.44,71.11363636363636
2011-07-14,31.03,0.44,70.52272727272728
2011-07-15,30.91,0.44,70.25
2011-07-18,30.64,0.44,69.63636363636364
2011-07-19,31.18,0.44,70.86363636363636
2011-07-20,31.25,0.44,71.02272727272727
2011-07-21,31.46,0.44,71.5
2011-07-22,31.33,0.44,71.20454545454545
2011-07-25,31.03,0.44,70.52272727272728
2011-07-26,31.22,0.44,70.95454545454545
2011-07-27,30.81,0.44,70.02272727272727
2011-07-28,30.87,0.44,70.1590909090909
2011-07-29,30.59,0.44,69.52272727272727
2011-08-01,30.22,0.44,68.68181818181817
2011-08-02,29.6,0.44,67.27272727272728
2011-08-03,29.89,0.44,67.93181818181819
2011-08-04,29.08,0.44,66.0909090909091
2011-08-05,29.46,0.44,66.95454545454545
2011-08-08,28.8,0.44,65.45454545454545
2011-08-09,29.0,0.44,65.9090909090909
2011-08-10,28.03,0.44,63.70454545454546
2011-08-11,28.76,0.44,65.36363636363636
2011-08-12,29.26,0.44,66.5
2011-08-15,28.11,0.44,63.88636363636363
2011-08-16,27.99,0.44,63.61363636363636
2011-08-17,27.88,0.44,63.36363636363636
2011-08-18,27.3,0.44,62.04545454545455
2011-08-19,27.0,0.44,61.36363636363637
2011-08-22,26.83,0.44,60.97727272727273
2011-08-23,27.2,0.44,61.81818181818181
2011-08-24,27.29,0.44,62.02272727272727
2011-08-25,26.92,0.44,61.18181818181819
2011-08-26,27.1,0.44,61.59090909090909
2011-08-29,27.95,0.44,63.52272727272727
2011-08-30,27.84,0.57,48.8421052631579
2011-08-31,27.93,0.57,49.00000000000001
