date,PHM,PHM_EPS,PE Ratio
2015-04-22,21.69,0.59,36.76271186440678
2015-04-23,19.97,0.15,133.13333333333333
2015-04-24,20.12,0.15,134.13333333333335
2015-04-27,19.87,0.15,132.46666666666667
2015-04-28,19.94,0.15,132.93333333333334
2015-04-29,19.86,0.15,132.4
2015-04-30,19.3,0.15,128.66666666666669
2015-05-01,19.62,0.15,130.8
2015-05-04,19.49,0.15,129.93333333333334
2015-05-05,19.46,0.15,129.73333333333335
2015-05-06,19.41,0.15,129.4
2015-05-07,19.7,0.15,131.33333333333334
2015-05-08,19.79,0.15,131.93333333333334
2015-05-11,19.52,0.15,130.13333333333333
2015-05-12,19.53,0.15,130.20000000000002
2015-05-13,19.43,0.15,129.53333333333333
2015-05-14,19.58,0.15,130.53333333333333
2015-05-15,19.89,0.15,132.60000000000002
2015-05-18,19.9,0.15,132.66666666666666
2015-05-19,20.05,0.15,133.66666666666669
2015-05-20,20.12,0.15,134.13333333333335
2015-05-21,20.0,0.15,133.33333333333334
2015-05-22,19.76,0.15,131.73333333333335
2015-05-26,19.49,0.15,129.93333333333334
2015-05-27,19.38,0.15,129.2
2015-05-28,19.43,0.15,129.53333333333333
2015-05-29,19.18,0.15,127.86666666666667
2015-06-01,19.27,0.15,128.46666666666667
2015-06-02,19.21,0.15,128.0666666666667
2015-06-03,19.34,0.15,128.93333333333334
2015-06-04,19.04,0.15,126.93333333333334
2015-06-05,19.08,0.15,127.19999999999999
2015-06-08,18.89,0.15,125.93333333333334
2015-06-09,18.85,0.15,125.66666666666669
2015-06-10,19.1,0.15,127.33333333333334
2015-06-11,19.23,0.15,128.20000000000002
2015-06-12,19.27,0.15,128.46666666666667
2015-06-15,19.38,0.15,129.2
2015-06-16,19.38,0.15,129.2
2015-06-17,19.47,0.15,129.8
2015-06-18,19.56,0.15,130.4
2015-06-19,19.99,0.15,133.26666666666665
2015-06-22,20.25,0.15,135.0
2015-06-23,20.31,0.15,135.4
2015-06-24,20.54,0.15,136.93333333333334
2015-06-25,20.42,0.15,136.13333333333335
2015-06-26,20.48,0.15,136.53333333333333
2015-06-29,20.08,0.15,133.86666666666667
2015-06-30,20.15,0.15,134.33333333333334
2015-07-01,20.43,0.15,136.20000000000002
2015-07-02,20.55,0.15,137.0
2015-07-06,20.57,0.15,137.13333333333335
2015-07-07,20.91,0.15,139.4
2015-07-08,20.45,0.15,136.33333333333334
2015-07-09,20.32,0.15,135.46666666666667
2015-07-10,20.69,0.15,137.93333333333334
2015-07-13,20.75,0.15,138.33333333333334
2015-07-14,20.89,0.15,139.26666666666668
2015-07-15,20.49,0.15,136.6
2015-07-16,20.49,0.15,136.6
2015-07-17,20.09,0.15,133.93333333333334
2015-07-20,19.73,0.15,131.53333333333333
2015-07-21,19.68,0.15,131.20000000000002
2015-07-22,20.16,0.15,134.4
2015-07-23,20.18,0.28,72.07142857142857
2015-07-24,19.49,0.28,69.60714285714285
2015-07-27,19.5,0.28,69.64285714285714
2015-07-28,19.69,0.28,70.32142857142857
2015-07-29,20.11,0.28,71.82142857142857
2015-07-30,20.4,0.28,72.85714285714285
2015-07-31,20.72,0.28,73.99999999999999
2015-08-03,20.71,0.28,73.96428571428571
2015-08-04,20.33,0.28,72.60714285714285
2015-08-05,19.96,0.28,71.28571428571428
2015-08-06,19.78,0.28,70.64285714285714
2015-08-07,19.74,0.28,70.49999999999999
2015-08-10,20.12,0.28,71.85714285714285
2015-08-11,20.55,0.28,73.39285714285714
2015-08-12,20.86,0.28,74.49999999999999
2015-08-13,21.34,0.28,76.21428571428571
2015-08-14,21.16,0.28,75.57142857142857
2015-08-17,21.37,0.28,76.32142857142857
2015-08-18,21.9,0.28,78.21428571428571
2015-08-19,22.02,0.28,78.64285714285714
2015-08-20,21.51,0.28,76.82142857142857
2015-08-21,20.93,0.28,74.74999999999999
2015-08-24,19.62,0.28,70.07142857142857
2015-08-25,18.91,0.28,67.53571428571428
2015-08-26,19.82,0.28,70.78571428571428
2015-08-27,20.46,0.28,73.07142857142857
2015-08-28,20.44,0.28,73.0
2015-08-31,20.69,0.28,73.89285714285714
2015-09-01,19.9,0.28,71.07142857142856
2015-09-02,20.35,0.28,72.67857142857143
2015-09-03,20.75,0.28,74.10714285714285
2015-09-04,20.24,0.28,72.28571428571428
2015-09-08,20.82,0.28,74.35714285714285
2015-09-09,20.6,0.28,73.57142857142857
2015-09-10,20.5,0.28,73.21428571428571
2015-09-11,20.95,0.28,74.82142857142856
2015-09-14,20.79,0.28,74.24999999999999
2015-09-15,20.72,0.28,73.99999999999999
2015-09-16,20.81,0.28,74.32142857142856
2015-09-17,21.03,0.28,75.10714285714285
2015-09-18,20.52,0.28,73.28571428571428
2015-09-21,20.24,0.28,72.28571428571428
2015-09-22,19.65,0.28,70.17857142857142
2015-09-23,19.54,0.28,69.78571428571428
2015-09-24,19.82,0.28,70.78571428571428
2015-09-25,19.96,0.28,71.28571428571428
2015-09-28,19.03,0.28,67.96428571428571
2015-09-29,18.72,0.28,66.85714285714285
2015-09-30,18.87,0.28,67.39285714285714
2015-10-01,19.12,0.28,68.28571428571428
2015-10-02,19.14,0.28,68.35714285714285
2015-10-05,19.98,0.28,71.35714285714285
2015-10-06,19.62,0.28,70.07142857142857
2015-10-07,20.0,0.28,71.42857142857142
2015-10-08,20.21,0.28,72.17857142857143
2015-10-09,20.12,0.28,71.85714285714285
2015-10-12,20.1,0.28,71.78571428571428
2015-10-13,19.5,0.28,69.64285714285714
2015-10-14,18.89,0.28,67.46428571428571
2015-10-15,19.1,0.28,68.21428571428571
2015-10-16,19.09,0.28,68.17857142857142
2015-10-19,19.12,0.28,68.28571428571428
2015-10-20,19.42,0.28,69.35714285714286
2015-10-21,19.45,0.28,69.46428571428571
2015-10-22,18.16,0.31,58.58064516129032
2015-10-23,18.34,0.31,59.16129032258065
2015-10-26,18.18,0.31,58.645161290322584
2015-10-27,18.04,0.31,58.19354838709677
2015-10-28,18.42,0.31,59.41935483870969
2015-10-29,17.96,0.31,57.935483870967744
2015-10-30,18.33,0.31,59.12903225806451
2015-11-02,18.39,0.31,59.322580645161295
2015-11-03,18.46,0.31,59.5483870967742
2015-11-04,18.34,0.31,59.16129032258065
2015-11-05,18.15,0.31,58.54838709677419
2015-11-06,17.91,0.31,57.774193548387096
2015-11-09,17.56,0.31,56.64516129032258
2015-11-10,18.19,0.31,58.67741935483871
2015-11-11,18.43,0.31,59.45161290322581
2015-11-12,17.92,0.31,57.80645161290323
2015-11-13,17.71,0.31,57.12903225806452
2015-11-16,18.44,0.31,59.48387096774194
2015-11-17,18.41,0.31,59.38709677419355
2015-11-18,18.97,0.31,61.19354838709677
2015-11-19,19.08,0.31,61.548387096774185
2015-11-20,19.2,0.31,61.93548387096774
2015-11-23,19.25,0.31,62.096774193548384
2015-11-24,19.51,0.31,62.93548387096775
2015-11-25,19.75,0.31,63.70967741935484
2015-11-27,19.66,0.31,63.41935483870968
2015-11-30,19.48,0.31,62.83870967741936
2015-12-01,19.65,0.31,63.387096774193544
2015-12-02,19.08,0.31,61.548387096774185
2015-12-03,18.89,0.31,60.935483870967744
2015-12-04,19.42,0.31,62.645161290322584
2015-12-07,19.38,0.31,62.516129032258064
2015-12-08,18.78,0.31,60.58064516129033
2015-12-09,18.02,0.31,58.12903225806451
2015-12-10,18.16,0.31,58.58064516129032
2015-12-11,17.64,0.31,56.903225806451616
2015-12-14,17.18,0.31,55.41935483870968
2015-12-15,17.39,0.31,56.09677419354839
2015-12-16,18.02,0.31,58.12903225806451
2015-12-17,17.75,0.31,57.25806451612903
2015-12-18,17.33,0.31,55.90322580645161
2015-12-21,17.77,0.31,57.32258064516129
2015-12-22,17.8,0.31,57.41935483870968
2015-12-23,18.13,0.31,58.483870967741936
2015-12-24,18.22,0.31,58.774193548387096
2015-12-28,18.1,0.31,58.38709677419355
2015-12-29,18.16,0.31,58.58064516129032
2015-12-30,17.98,0.31,58.0
2015-12-31,17.82,0.31,57.483870967741936
2016-01-04,17.16,0.31,55.35483870967742
2016-01-05,17.32,0.31,55.87096774193549
2016-01-06,16.94,0.31,54.645161290322584
2016-01-07,16.22,0.31,52.32258064516129
2016-01-08,15.9,0.31,51.29032258064516
2016-01-11,16.16,0.31,52.12903225806452
2016-01-12,16.23,0.31,52.35483870967742
2016-01-13,16.3,0.31,52.58064516129033
2016-01-14,16.07,0.31,51.83870967741936
2016-01-15,15.94,0.31,51.41935483870968
2016-01-19,15.67,0.31,50.54838709677419
2016-01-20,15.57,0.31,50.225806451612904
2016-01-21,16.0,0.31,51.612903225806456
2016-01-22,16.6,0.31,53.5483870967742
2016-01-25,15.91,0.31,51.32258064516129
2016-01-26,16.33,0.31,52.677419354838705
2016-01-27,16.08,0.31,51.87096774193548
2016-01-28,16.39,0.31,52.87096774193549
2016-01-29,16.76,0.31,54.06451612903226
2016-02-01,16.51,0.31,53.25806451612904
2016-02-02,16.18,0.31,52.193548387096776
2016-02-03,16.38,0.31,52.83870967741935
2016-02-04,16.53,0.31,53.322580645161295
2016-02-05,16.23,0.31,52.35483870967742
2016-02-08,15.79,0.64,24.671874999999996
2016-02-09,16.0,0.64,25.0
2016-02-10,16.35,0.64,25.546875
2016-02-11,15.36,0.64,24.0
2016-02-12,16.01,0.64,25.015625000000004
2016-02-16,16.67,0.64,26.046875000000004
2016-02-17,16.61,0.64,25.953125
2016-02-18,16.61,0.64,25.953125
2016-02-19,16.54,0.64,25.843749999999996
2016-02-22,17.2,0.64,26.875
2016-02-23,17.15,0.64,26.796874999999996
2016-02-24,17.1,0.64,26.71875
2016-02-25,17.34,0.64,27.09375
2016-02-26,17.39,0.64,27.171875
2016-02-29,17.19,0.64,26.859375
2016-03-01,17.52,0.64,27.375
2016-03-02,17.87,0.64,27.921875
2016-03-03,18.16,0.64,28.375
2016-03-04,17.93,0.64,28.015625
2016-03-07,17.93,0.64,28.015625
2016-03-08,17.8,0.64,27.8125
2016-03-09,18.04,0.64,28.187499999999996
2016-03-10,17.96,0.64,28.0625
2016-03-11,18.4,0.64,28.749999999999996
2016-03-14,18.34,0.64,28.65625
2016-03-15,18.26,0.64,28.531250000000004
2016-03-16,18.21,0.64,28.453125
2016-03-17,18.37,0.64,28.703125
2016-03-18,18.65,0.64,29.140624999999996
2016-03-21,18.3,0.64,28.59375
2016-03-22,18.28,0.64,28.5625
2016-03-23,17.98,0.64,28.09375
2016-03-24,17.91,0.64,27.984375
2016-03-28,18.12,0.64,28.3125
2016-03-29,18.51,0.64,28.921875000000004
2016-03-30,18.41,0.64,28.765625
2016-03-31,18.71,0.64,29.234375
2016-04-01,18.42,0.64,28.781250000000004
2016-04-04,17.21,0.64,26.890625
2016-04-05,17.56,0.64,27.437499999999996
2016-04-06,17.98,0.64,28.09375
2016-04-07,17.72,0.64,27.687499999999996
2016-04-08,17.8,0.64,27.8125
2016-04-11,17.58,0.64,27.468749999999996
2016-04-12,17.83,0.64,27.859374999999996
2016-04-13,18.28,0.64,28.5625
2016-04-14,18.33,0.64,28.640624999999996
2016-04-15,18.65,0.64,29.140624999999996
2016-04-18,18.51,0.64,28.921875000000004
2016-04-19,18.66,0.64,29.15625
2016-04-20,19.18,0.64,29.96875
2016-04-21,19.13,0.24,79.70833333333333
2016-04-22,19.05,0.24,79.375
2016-04-25,18.81,0.24,78.375
2016-04-26,18.98,0.24,79.08333333333334
2016-04-27,19.18,0.24,79.91666666666667
2016-04-28,18.52,0.24,77.16666666666667
2016-04-29,18.39,0.24,76.625
2016-05-02,18.44,0.24,76.83333333333334
2016-05-03,18.2,0.24,75.83333333333333
2016-05-04,18.3,0.24,76.25
2016-05-05,18.19,0.24,75.79166666666667
2016-05-06,18.23,0.24,75.95833333333334
2016-05-09,18.28,0.24,76.16666666666667
2016-05-10,18.24,0.24,76.0
2016-05-11,18.15,0.24,75.625
2016-05-12,18.19,0.24,75.79166666666667
2016-05-13,17.98,0.24,74.91666666666667
2016-05-16,18.21,0.24,75.875
2016-05-17,18.17,0.24,75.70833333333334
2016-05-18,18.03,0.24,75.12500000000001
2016-05-19,17.79,0.24,74.125
2016-05-20,18.06,0.24,75.25
2016-05-23,17.82,0.24,74.25
2016-05-24,18.73,0.24,78.04166666666667
2016-05-25,18.7,0.24,77.91666666666667
2016-05-26,18.86,0.24,78.58333333333333
2016-05-27,18.86,0.24,78.58333333333333
2016-05-31,18.76,0.24,78.16666666666667
2016-06-01,18.87,0.24,78.625
2016-06-02,18.89,0.24,78.70833333333334
2016-06-03,18.79,0.24,78.29166666666667
2016-06-06,18.7,0.24,77.91666666666667
2016-06-07,19.37,0.24,80.70833333333334
2016-06-08,19.7,0.24,82.08333333333333
2016-06-09,19.58,0.24,81.58333333333333
2016-06-10,19.22,0.24,80.08333333333333
2016-06-13,18.83,0.24,78.45833333333333
2016-06-14,18.59,0.24,77.45833333333333
2016-06-15,18.72,0.24,78.0
2016-06-16,18.67,0.24,77.79166666666667
2016-06-17,19.05,0.24,79.375
2016-06-20,19.09,0.24,79.54166666666667
2016-06-21,19.1,0.24,79.58333333333334
2016-06-22,18.87,0.24,78.625
2016-06-23,19.16,0.24,79.83333333333334
2016-06-24,18.4,0.24,76.66666666666666
2016-06-27,18.01,0.24,75.04166666666667
2016-06-28,18.56,0.24,77.33333333333333
2016-06-29,19.0,0.24,79.16666666666667
2016-06-30,19.49,0.24,81.20833333333333
2016-07-01,19.48,0.24,81.16666666666667
2016-07-05,19.27,0.24,80.29166666666667
2016-07-06,19.66,0.24,81.91666666666667
2016-07-07,19.97,0.24,83.20833333333333
2016-07-08,20.48,0.24,85.33333333333334
2016-07-11,20.41,0.24,85.04166666666667
2016-07-12,20.49,0.24,85.375
2016-07-13,20.43,0.24,85.125
2016-07-14,20.37,0.24,84.87500000000001
2016-07-15,20.37,0.24,84.87500000000001
2016-07-18,20.46,0.24,85.25
2016-07-19,20.37,0.24,84.87500000000001
2016-07-20,20.42,0.24,85.08333333333334
2016-07-21,21.51,0.34,63.26470588235294
2016-07-22,21.85,0.34,64.26470588235294
2016-07-25,21.94,0.34,64.52941176470588
2016-07-26,22.1,0.34,65.0
2016-07-27,22.11,0.34,65.02941176470587
2016-07-28,21.72,0.34,63.882352941176464
2016-07-29,21.18,0.34,62.29411764705882
2016-08-01,21.44,0.34,63.05882352941176
2016-08-02,20.95,0.34,61.61764705882352
2016-08-03,21.01,0.34,61.794117647058826
2016-08-04,21.04,0.34,61.882352941176464
2016-08-05,21.54,0.34,63.35294117647058
2016-08-08,21.26,0.34,62.529411764705884
2016-08-09,21.29,0.34,62.61764705882352
2016-08-10,21.22,0.34,62.41176470588235
2016-08-11,21.39,0.34,62.91176470588235
2016-08-12,21.15,0.34,62.20588235294117
2016-08-15,21.42,0.34,63.0
2016-08-16,21.36,0.34,62.8235294117647
2016-08-17,21.07,0.34,61.970588235294116
2016-08-18,21.14,0.34,62.17647058823529
2016-08-19,21.19,0.34,62.3235294117647
2016-08-22,21.32,0.34,62.705882352941174
2016-08-23,21.93,0.34,64.5
2016-08-24,21.57,0.34,63.44117647058823
2016-08-25,21.57,0.34,63.44117647058823
2016-08-26,21.19,0.34,62.3235294117647
2016-08-29,21.18,0.34,62.29411764705882
2016-08-30,21.36,0.34,62.8235294117647
2016-08-31,21.37,0.34,62.85294117647059
2016-09-01,21.1,0.34,62.05882352941176
2016-09-02,20.88,0.34,61.41176470588235
2016-09-06,20.84,0.34,61.29411764705882
2016-09-07,21.08,0.34,61.99999999999999
2016-09-08,20.88,0.34,61.41176470588235
2016-09-09,20.04,0.34,58.94117647058823
2016-09-12,20.21,0.34,59.44117647058823
2016-09-13,19.83,0.34,58.323529411764696
2016-09-14,19.88,0.34,58.47058823529411
2016-09-15,19.99,0.34,58.79411764705881
2016-09-16,19.57,0.34,57.55882352941176
2016-09-19,19.87,0.34,58.44117647058823
2016-09-20,19.29,0.34,56.73529411764705
2016-09-21,19.41,0.34,57.088235294117645
2016-09-22,19.86,0.34,58.41176470588235
2016-09-23,19.81,0.34,58.264705882352935
2016-09-26,19.77,0.34,58.147058823529406
2016-09-27,19.89,0.34,58.5
2016-09-28,20.14,0.34,59.23529411764706
2016-09-29,19.81,0.34,58.264705882352935
2016-09-30,20.04,0.34,58.94117647058823
2016-10-03,20.04,0.34,58.94117647058823
2016-10-04,20.09,0.34,59.088235294117645
2016-10-05,20.45,0.34,60.147058823529406
2016-10-06,20.34,0.34,59.8235294117647
2016-10-07,19.94,0.34,58.64705882352941
2016-10-10,19.93,0.34,58.61764705882352
2016-10-11,19.68,0.34,57.882352941176464
2016-10-12,19.75,0.34,58.088235294117645
2016-10-13,19.4,0.34,57.058823529411754
2016-10-14,19.43,0.34,57.147058823529406
2016-10-17,19.4,0.34,57.058823529411754
2016-10-18,19.81,0.34,58.264705882352935
2016-10-19,19.88,0.34,58.47058823529411
2016-10-20,19.2,0.37,51.89189189189189
2016-10-21,19.06,0.37,51.51351351351351
2016-10-24,19.09,0.37,51.5945945945946
2016-10-25,18.57,0.37,50.18918918918919
2016-10-26,18.58,0.37,50.21621621621621
2016-10-27,18.19,0.37,49.16216216216217
2016-10-28,18.51,0.37,50.02702702702703
2016-10-31,18.6,0.37,50.270270270270274
2016-11-01,18.63,0.37,50.35135135135135
2016-11-02,18.31,0.37,49.486486486486484
2016-11-03,18.01,0.37,48.67567567567568
2016-11-04,18.24,0.37,49.29729729729729
2016-11-07,18.6,0.37,50.270270270270274
2016-11-08,18.31,0.37,49.486486486486484
2016-11-09,18.04,0.37,48.75675675675676
2016-11-10,18.69,0.37,50.513513513513516
2016-11-11,18.32,0.37,49.513513513513516
2016-11-14,18.64,0.37,50.37837837837838
2016-11-15,18.66,0.37,50.432432432432435
2016-11-16,18.44,0.37,49.83783783783784
2016-11-17,18.94,0.37,51.18918918918919
2016-11-18,18.84,0.37,50.91891891891892
2016-11-21,18.91,0.37,51.10810810810811
2016-11-22,18.82,0.37,50.86486486486486
2016-11-23,18.99,0.37,51.32432432432432
2016-11-25,19.27,0.37,52.08108108108108
2016-11-28,19.1,0.37,51.62162162162163
2016-11-29,19.29,0.37,52.13513513513514
2016-11-30,18.86,0.37,50.972972972972975
2016-12-01,18.39,0.37,49.7027027027027
2016-12-02,18.31,0.37,49.486486486486484
2016-12-05,18.28,0.37,49.40540540540541
2016-12-06,18.68,0.37,50.486486486486484
2016-12-07,19.31,0.37,52.189189189189186
2016-12-08,19.85,0.37,53.64864864864865
2016-12-09,19.6,0.37,52.972972972972975
2016-12-12,19.83,0.37,53.59459459459459
2016-12-13,19.7,0.37,53.24324324324324
2016-12-14,19.09,0.37,51.5945945945946
2016-12-15,18.73,0.37,50.62162162162162
2016-12-16,18.83,0.37,50.89189189189189
2016-12-19,18.91,0.37,51.10810810810811
2016-12-20,19.09,0.37,51.5945945945946
2016-12-21,19.15,0.37,51.75675675675675
2016-12-22,18.55,0.37,50.13513513513514
2016-12-23,18.38,0.37,49.67567567567567
2016-12-27,18.62,0.37,50.32432432432433
2016-12-28,18.45,0.37,49.86486486486486
2016-12-29,18.5,0.37,50.0
2016-12-30,18.38,0.37,49.67567567567567
2017-01-03,18.55,0.37,50.13513513513514
2017-01-04,18.99,0.37,51.32432432432432
2017-01-05,18.93,0.37,51.16216216216216
2017-01-06,18.46,0.37,49.891891891891895
2017-01-09,18.53,0.37,50.08108108108109
2017-01-10,18.69,0.37,50.513513513513516
2017-01-11,18.84,0.37,50.91891891891892
2017-01-12,19.01,0.37,51.378378378378386
2017-01-13,19.19,0.37,51.86486486486487
2017-01-17,19.16,0.37,51.78378378378378
2017-01-18,19.21,0.37,51.91891891891892
2017-01-19,18.94,0.37,51.18918918918919
2017-01-20,19.12,0.37,51.67567567567568
2017-01-23,19.21,0.37,51.91891891891892
2017-01-24,20.34,0.37,54.972972972972975
2017-01-25,20.44,0.37,55.24324324324325
2017-01-26,21.18,0.37,57.24324324324324
2017-01-27,21.26,0.37,57.45945945945947
2017-01-30,21.39,0.37,57.810810810810814
2017-01-31,21.51,0.37,58.13513513513514
2017-02-01,21.21,0.81,26.185185185185183
2017-02-02,21.26,0.81,26.246913580246915
2017-02-03,21.39,0.81,26.407407407407405
2017-02-06,21.29,0.81,26.28395061728395
2017-02-07,21.25,0.81,26.234567901234566
2017-02-08,21.27,0.81,26.259259259259256
2017-02-09,21.4,0.81,26.41975308641975
2017-02-10,21.62,0.81,26.691358024691358
2017-02-13,21.52,0.81,26.5679012345679
2017-02-14,21.49,0.81,26.53086419753086
2017-02-15,21.63,0.81,26.703703703703702
2017-02-16,21.34,0.81,26.345679012345677
2017-02-17,21.4,0.81,26.41975308641975
2017-02-21,21.61,0.81,26.67901234567901
2017-02-22,21.71,0.81,26.80246913580247
2017-02-23,21.6,0.81,26.666666666666668
2017-02-24,21.73,0.81,26.827160493827158
2017-02-27,22.1,0.81,27.28395061728395
2017-02-28,22.05,0.81,27.22222222222222
2017-03-01,22.49,0.81,27.765432098765427
2017-03-02,22.42,0.81,27.679012345679013
2017-03-03,22.48,0.81,27.753086419753085
2017-03-06,22.46,0.81,27.728395061728396
2017-03-07,22.79,0.81,28.1358024691358
2017-03-08,23.16,0.81,28.59259259259259
2017-03-09,23.12,0.81,28.54320987654321
2017-03-10,23.53,0.81,29.049382716049383
2017-03-13,23.39,0.81,28.87654320987654
2017-03-14,23.18,0.81,28.61728395061728
2017-03-15,23.43,0.81,28.925925925925924
2017-03-16,23.81,0.81,29.39506172839506
2017-03-17,23.72,0.81,29.283950617283946
2017-03-20,23.74,0.81,29.30864197530864
2017-03-21,23.4,0.81,28.888888888888886
2017-03-22,23.37,0.81,28.85185185185185
2017-03-23,23.42,0.81,28.91358024691358
2017-03-24,23.49,0.81,28.999999999999996
2017-03-27,23.47,0.81,28.975308641975307
2017-03-28,23.73,0.81,29.296296296296294
2017-03-29,23.75,0.81,29.320987654320987
2017-03-30,23.83,0.81,29.41975308641975
2017-03-31,23.55,0.81,29.074074074074073
2017-04-03,23.48,0.81,28.98765432098765
2017-04-04,23.37,0.81,28.85185185185185
2017-04-05,23.29,0.81,28.75308641975308
2017-04-06,23.36,0.81,28.839506172839503
2017-04-07,23.28,0.81,28.74074074074074
2017-04-10,23.46,0.81,28.962962962962962
2017-04-11,23.76,0.81,29.333333333333332
2017-04-12,23.77,0.81,29.345679012345677
2017-04-13,23.71,0.81,29.271604938271604
2017-04-17,24.11,0.81,29.76543209876543
2017-04-18,24.2,0.81,29.87654320987654
2017-04-19,24.19,0.81,29.864197530864196
2017-04-20,23.34,0.81,28.814814814814813
2017-04-21,23.32,0.81,28.790123456790123
2017-04-24,23.08,0.81,28.493827160493822
2017-04-25,22.2,0.29,76.55172413793103
2017-04-26,22.7,0.29,78.27586206896552
2017-04-27,22.87,0.29,78.86206896551725
2017-04-28,22.67,0.29,78.17241379310346
2017-05-01,22.48,0.29,77.51724137931035
2017-05-02,22.32,0.29,76.96551724137932
2017-05-03,22.18,0.29,76.48275862068967
2017-05-04,22.15,0.29,76.37931034482759
2017-05-05,22.34,0.29,77.0344827586207
2017-05-08,22.25,0.29,76.72413793103449
2017-05-09,22.71,0.29,78.31034482758622
2017-05-10,22.89,0.29,78.93103448275863
2017-05-11,23.02,0.29,79.37931034482759
2017-05-12,22.75,0.29,78.44827586206897
2017-05-15,22.94,0.29,79.10344827586208
2017-05-16,23.07,0.29,79.55172413793105
2017-05-17,22.54,0.29,77.72413793103449
2017-05-18,22.75,0.29,78.44827586206897
2017-05-19,23.13,0.29,79.75862068965517
2017-05-22,23.29,0.29,80.3103448275862
2017-05-23,22.92,0.29,79.0344827586207
2017-05-24,23.08,0.29,79.58620689655173
2017-05-25,22.89,0.29,78.93103448275863
2017-05-26,22.84,0.29,78.75862068965517
2017-05-30,22.67,0.29,78.17241379310346
2017-05-31,22.67,0.29,78.17241379310346
2017-06-01,23.08,0.29,79.58620689655173
2017-06-02,23.71,0.29,81.75862068965517
2017-06-05,23.4,0.29,80.6896551724138
2017-06-06,23.44,0.29,80.82758620689656
2017-06-07,23.59,0.29,81.3448275862069
2017-06-08,23.42,0.29,80.75862068965519
2017-06-09,23.44,0.29,80.82758620689656
2017-06-12,23.47,0.29,80.93103448275862
2017-06-13,24.12,0.29,83.17241379310346
2017-06-14,24.28,0.29,83.72413793103449
2017-06-15,24.08,0.29,83.03448275862068
2017-06-16,24.01,0.29,82.79310344827587
2017-06-19,24.16,0.29,83.3103448275862
2017-06-20,24.23,0.29,83.55172413793105
2017-06-21,24.28,0.29,83.72413793103449
2017-06-22,24.04,0.29,82.89655172413794
2017-06-23,24.15,0.29,83.27586206896552
2017-06-26,24.19,0.29,83.41379310344828
2017-06-27,24.07,0.29,83.0
2017-06-28,24.49,0.29,84.44827586206897
2017-06-29,24.06,0.29,82.96551724137932
2017-06-30,24.53,0.29,84.58620689655173
2017-07-03,24.49,0.29,84.44827586206897
2017-07-05,24.64,0.29,84.96551724137932
2017-07-06,24.41,0.29,84.17241379310346
2017-07-07,24.94,0.29,86.00000000000001
2017-07-10,25.07,0.29,86.44827586206897
2017-07-11,24.67,0.29,85.0689655172414
2017-07-12,24.39,0.29,84.10344827586208
2017-07-13,24.37,0.29,84.0344827586207
2017-07-14,24.36,0.29,84.0
2017-07-17,24.36,0.29,84.0
2017-07-18,24.16,0.29,83.3103448275862
2017-07-19,24.46,0.29,84.3448275862069
2017-07-20,24.29,0.29,83.75862068965517
2017-07-21,24.31,0.29,83.82758620689656
2017-07-24,24.42,0.29,84.20689655172416
2017-07-25,24.54,0.31,79.16129032258064
2017-07-26,24.29,0.31,78.35483870967742
2017-07-27,24.36,0.31,78.58064516129032
2017-07-28,24.35,0.31,78.54838709677419
2017-07-31,24.42,0.31,78.7741935483871
2017-08-01,24.89,0.31,80.29032258064517
2017-08-02,25.2,0.31,81.29032258064515
2017-08-03,25.29,0.31,81.58064516129032
2017-08-04,25.6,0.31,82.58064516129033
2017-08-07,25.46,0.31,82.12903225806451
2017-08-08,25.31,0.31,81.64516129032258
2017-08-09,25.31,0.31,81.64516129032258
2017-08-10,24.78,0.31,79.93548387096774
2017-08-11,24.84,0.31,80.12903225806451
2017-08-14,25.39,0.31,81.90322580645162
2017-08-15,25.53,0.31,82.35483870967742
2017-08-16,25.92,0.31,83.61290322580646
2017-08-17,25.44,0.31,82.06451612903226
2017-08-18,25.28,0.31,81.54838709677419
2017-08-21,25.4,0.31,81.93548387096774
2017-08-22,25.27,0.31,81.51612903225806
2017-08-23,24.94,0.31,80.45161290322581
2017-08-24,24.91,0.31,80.35483870967742
2017-08-25,25.31,0.31,81.64516129032258
2017-08-28,25.3,0.31,81.61290322580645
2017-08-29,25.31,0.31,81.64516129032258
2017-08-30,25.51,0.31,82.29032258064517
2017-08-31,25.82,0.31,83.29032258064517
2017-09-01,25.87,0.31,83.45161290322581
2017-09-05,25.65,0.31,82.74193548387096
2017-09-06,25.63,0.31,82.6774193548387
2017-09-07,25.42,0.31,82.0
2017-09-08,25.76,0.31,83.0967741935484
2017-09-11,26.17,0.31,84.41935483870968
2017-09-12,26.47,0.31,85.38709677419355
2017-09-13,26.19,0.31,84.48387096774194
2017-09-14,26.37,0.31,85.06451612903226
2017-09-15,26.29,0.31,84.80645161290322
2017-09-18,26.33,0.31,84.93548387096774
2017-09-19,26.23,0.31,84.61290322580645
2017-09-20,25.66,0.31,82.7741935483871
2017-09-21,25.65,0.31,82.74193548387096
2017-09-22,25.88,0.31,83.48387096774194
2017-09-25,26.17,0.31,84.41935483870968
2017-09-26,26.33,0.31,84.93548387096774
2017-09-27,26.53,0.31,85.58064516129032
2017-09-28,26.97,0.31,87.0
2017-09-29,27.33,0.31,88.16129032258064
2017-10-02,27.37,0.31,88.29032258064517
2017-10-03,27.51,0.31,88.74193548387098
