date,T,T_EPS,PE Ratio
1986-05-01,7.65,0.22,34.77272727272727
1986-05-02,7.58,0.22,34.45454545454545
1986-05-05,7.63,0.22,34.68181818181818
1986-05-06,7.63,0.22,34.68181818181818
1986-05-07,7.63,0.22,34.68181818181818
1986-05-08,7.7,0.22,35.0
1986-05-09,7.72,0.22,35.090909090909086
1986-05-12,7.85,0.22,35.68181818181818
1986-05-13,7.86,0.22,35.72727272727273
1986-05-14,7.94,0.22,36.09090909090909
1986-05-15,7.85,0.22,35.68181818181818
1986-05-16,7.8,0.22,35.45454545454545
1986-05-19,7.81,0.22,35.5
1986-05-20,7.91,0.22,35.95454545454545
1986-05-21,7.92,0.22,36.0
1986-05-22,8.17,0.22,37.13636363636363
1986-05-23,8.13,0.22,36.95454545454546
1986-05-27,8.08,0.22,36.72727272727273
1986-05-28,8.19,0.22,37.22727272727273
1986-05-29,8.22,0.22,37.36363636363637
1986-05-30,8.31,0.22,37.77272727272727
1986-06-02,8.3,0.22,37.727272727272734
1986-06-03,8.32,0.22,37.81818181818182
1986-06-04,8.25,0.22,37.5
1986-06-05,8.25,0.22,37.5
1986-06-06,8.25,0.22,37.5
1986-06-09,8.04,0.22,36.54545454545454
1986-06-10,7.96,0.22,36.18181818181818
1986-06-11,8.05,0.22,36.59090909090909
1986-06-12,8.01,0.22,36.40909090909091
1986-06-13,8.1,0.22,36.81818181818181
1986-06-16,8.25,0.22,37.5
1986-06-17,8.23,0.22,37.409090909090914
1986-06-18,8.26,0.22,37.54545454545455
1986-06-19,8.3,0.22,37.727272727272734
1986-06-20,8.52,0.22,38.72727272727273
1986-06-23,8.53,0.22,38.772727272727266
1986-06-24,8.67,0.22,39.40909090909091
1986-06-25,8.78,0.22,39.90909090909091
1986-06-26,8.88,0.22,40.36363636363637
1986-06-27,8.95,0.22,40.68181818181818
1986-06-30,9.13,0.22,41.5
1986-07-01,8.54,0.22,38.81818181818181
1986-07-02,8.67,0.22,39.40909090909091
1986-07-03,8.56,0.22,38.909090909090914
1986-07-07,8.48,0.22,38.54545454545455
1986-07-08,8.39,0.22,38.13636363636364
1986-07-09,8.46,0.22,38.45454545454546
1986-07-10,8.64,0.22,39.27272727272727
1986-07-11,8.66,0.22,39.36363636363637
1986-07-14,8.59,0.22,39.04545454545455
1986-07-15,8.4,0.22,38.18181818181818
1986-07-16,8.42,0.22,38.27272727272727
1986-07-17,8.52,0.22,38.72727272727273
1986-07-18,8.59,0.22,39.04545454545455
1986-07-21,8.64,0.22,39.27272727272727
1986-07-22,8.68,0.22,39.45454545454545
1986-07-23,8.72,0.22,39.63636363636364
1986-07-24,8.68,0.22,39.45454545454545
1986-07-25,8.67,0.22,39.40909090909091
1986-07-28,8.69,0.22,39.5
1986-07-29,8.63,0.22,39.227272727272734
1986-07-30,8.69,0.22,39.5
1986-07-31,8.71,0.22,39.59090909090909
1986-08-01,8.73,0.22,39.68181818181819
1986-08-04,8.74,0.22,39.72727272727273
1986-08-05,8.69,0.22,39.5
1986-08-06,8.7,0.22,39.54545454545454
1986-08-07,8.74,0.22,39.72727272727273
1986-08-08,8.72,0.22,39.63636363636364
1986-08-11,8.88,0.22,40.36363636363637
1986-08-12,8.98,0.22,40.81818181818182
1986-08-13,9.03,0.22,41.04545454545454
1986-08-14,9.08,0.22,41.27272727272727
1986-08-15,9.11,0.22,41.40909090909091
1986-08-18,9.24,0.22,42.0
1986-08-19,9.26,0.22,42.090909090909086
1986-08-20,9.46,0.22,43.00000000000001
1986-08-21,9.53,0.22,43.31818181818181
1986-08-22,9.5,0.22,43.18181818181818
1986-08-25,9.47,0.22,43.04545454545455
1986-08-26,9.56,0.22,43.45454545454545
1986-08-27,9.65,0.22,43.86363636363637
1986-08-28,9.61,0.22,43.68181818181818
1986-08-29,9.66,0.22,43.90909090909091
1986-09-02,9.56,0.22,43.45454545454545
1986-09-03,9.47,0.22,43.04545454545455
1986-09-04,9.58,0.22,43.54545454545455
1986-09-05,9.39,0.22,42.68181818181819
1986-09-08,9.27,0.22,42.13636363636363
1986-09-09,9.32,0.22,42.36363636363637
1986-09-10,9.27,0.22,42.13636363636363
1986-09-11,8.83,0.22,40.13636363636363
1986-09-12,8.53,0.22,38.772727272727266
1986-09-15,8.65,0.22,39.31818181818182
1986-09-16,8.66,0.22,39.36363636363637
1986-09-17,8.75,0.22,39.77272727272727
1986-09-18,8.75,0.22,39.77272727272727
1986-09-19,8.81,0.22,40.04545454545455
1986-09-22,8.98,0.22,40.81818181818182
1986-09-23,9.0,0.22,40.90909090909091
1986-09-24,9.05,0.22,41.13636363636364
1986-09-25,8.82,0.22,40.09090909090909
1986-09-26,8.85,0.22,40.22727272727273
1986-09-29,8.83,0.22,40.13636363636363
1986-09-30,8.83,0.22,40.13636363636363
1986-10-01,9.04,0.22,41.090909090909086
1986-10-02,9.09,0.22,41.31818181818182
1986-10-03,9.21,0.22,41.86363636363637
1986-10-06,9.01,0.22,40.95454545454545
1986-10-07,8.94,0.22,40.63636363636363
1986-10-08,8.97,0.22,40.77272727272727
1986-10-09,8.93,0.22,40.590909090909086
1986-10-10,8.96,0.22,40.727272727272734
1986-10-13,8.92,0.22,40.54545454545455
1986-10-14,8.89,0.22,40.409090909090914
1986-10-15,8.91,0.22,40.5
1986-10-16,8.95,0.22,40.68181818181818
1986-10-17,8.91,0.22,40.5
1986-10-20,8.81,0.22,40.04545454545455
1986-10-21,8.78,0.22,39.90909090909091
1986-10-22,8.75,0.22,39.77272727272727
1986-10-23,8.79,0.22,39.95454545454545
1986-10-24,8.76,0.22,39.81818181818182
1986-10-27,8.76,0.22,39.81818181818182
1986-10-28,8.73,0.22,39.68181818181819
1986-10-29,8.75,0.22,39.77272727272727
1986-10-30,8.92,0.22,40.54545454545455
1986-10-31,8.94,0.22,40.63636363636363
1986-11-03,8.93,0.22,40.590909090909086
1986-11-04,8.91,0.22,40.5
1986-11-05,8.96,0.22,40.727272727272734
1986-11-06,8.95,0.22,40.68181818181818
1986-11-07,8.91,0.22,40.5
1986-11-10,8.91,0.22,40.5
1986-11-11,8.91,0.22,40.5
1986-11-12,8.93,0.22,40.590909090909086
1986-11-13,8.94,0.22,40.63636363636363
1986-11-14,8.97,0.22,40.77272727272727
1986-11-17,9.05,0.22,41.13636363636364
1986-11-18,8.94,0.22,40.63636363636363
1986-11-19,8.91,0.22,40.5
1986-11-20,8.99,0.22,40.86363636363637
1986-11-21,9.21,0.22,41.86363636363637
1986-11-24,9.25,0.22,42.04545454545455
1986-11-25,9.28,0.22,42.18181818181818
1986-11-26,9.27,0.22,42.13636363636363
1986-11-28,9.32,0.22,42.36363636363637
1986-12-01,9.32,0.22,42.36363636363637
1986-12-02,9.69,0.22,44.04545454545454
1986-12-03,9.57,0.22,43.5
1986-12-04,9.56,0.22,43.45454545454545
1986-12-05,9.54,0.22,43.36363636363636
1986-12-08,9.57,0.22,43.5
1986-12-09,9.54,0.22,43.36363636363636
1986-12-10,9.58,0.22,43.54545454545455
1986-12-11,9.41,0.22,42.77272727272727
1986-12-12,9.33,0.22,42.40909090909091
1986-12-15,9.36,0.22,42.54545454545454
1986-12-16,9.48,0.22,43.09090909090909
1986-12-17,9.44,0.22,42.90909090909091
1986-12-18,9.4,0.22,42.72727272727273
1986-12-19,9.52,0.22,43.27272727272727
1986-12-22,9.47,0.22,43.04545454545455
1986-12-23,9.49,0.22,43.13636363636364
1986-12-24,9.52,0.22,43.27272727272727
1986-12-26,9.52,0.22,43.27272727272727
1986-12-29,9.46,0.22,43.00000000000001
1986-12-30,9.36,0.22,42.54545454545454
1986-12-31,9.35,0.22,42.5
1987-01-02,9.51,0.22,43.22727272727273
1987-01-05,9.52,0.22,43.27272727272727
1987-01-06,9.5,0.22,43.18181818181818
1987-01-07,9.5,0.22,43.18181818181818
1987-01-08,9.51,0.22,43.22727272727273
1987-01-09,9.52,0.22,43.27272727272727
1987-01-12,9.55,0.22,43.409090909090914
1987-01-13,9.68,0.22,44.0
1987-01-14,9.73,0.22,44.22727272727273
1987-01-15,9.69,0.22,44.04545454545454
1987-01-16,9.81,0.22,44.59090909090909
1987-01-19,9.82,0.22,44.63636363636364
1987-01-20,9.86,0.22,44.81818181818181
1987-01-21,9.84,0.22,44.72727272727273
1987-01-22,10.02,0.22,45.54545454545455
1987-01-23,10.11,0.22,45.95454545454545
1987-01-26,9.93,0.22,45.13636363636363
1987-01-27,9.92,0.22,45.09090909090909
1987-01-28,9.91,0.22,45.04545454545455
1987-01-29,9.7,0.22,44.090909090909086
1987-01-30,9.72,0.22,44.18181818181819
1987-02-02,9.81,0.22,44.59090909090909
1987-02-03,9.81,0.22,44.59090909090909
1987-02-04,9.79,0.22,44.49999999999999
1987-02-05,9.7,0.22,44.090909090909086
1987-02-06,9.58,0.22,43.54545454545455
1987-02-09,9.46,0.22,43.00000000000001
1987-02-10,9.35,0.22,42.5
1987-02-11,9.46,0.22,43.00000000000001
1987-02-12,9.29,0.22,42.22727272727273
1987-02-13,9.35,0.22,42.5
1987-02-17,9.39,0.22,42.68181818181819
1987-02-18,9.5,0.22,43.18181818181818
1987-02-19,9.52,0.22,43.27272727272727
1987-02-20,9.58,0.22,43.54545454545455
1987-02-23,9.65,0.22,43.86363636363637
1987-02-24,9.61,0.22,43.68181818181818
1987-02-25,9.61,0.22,43.68181818181818
1987-02-26,9.59,0.22,43.59090909090909
1987-02-27,9.69,0.22,44.04545454545454
1987-03-02,9.64,0.22,43.81818181818182
1987-03-03,9.64,0.22,43.81818181818182
1987-03-04,9.63,0.22,43.77272727272727
1987-03-05,9.65,0.22,43.86363636363637
1987-03-06,9.63,0.22,43.77272727272727
1987-03-09,9.58,0.22,43.54545454545455
1987-03-10,9.64,0.22,43.81818181818182
1987-03-11,9.69,0.22,44.04545454545454
1987-03-12,9.72,0.22,44.18181818181819
1987-03-13,9.7,0.22,44.090909090909086
1987-03-16,9.68,0.22,44.0
1987-03-17,9.68,0.22,44.0
1987-03-18,9.66,0.22,43.90909090909091
1987-03-19,9.7,0.22,44.090909090909086
1987-03-20,9.86,0.22,44.81818181818181
1987-03-23,9.9,0.22,45.0
1987-03-24,9.9,0.22,45.0
1987-03-25,9.86,0.22,44.81818181818181
1987-03-26,9.79,0.22,44.49999999999999
1987-03-27,9.79,0.22,44.49999999999999
1987-03-30,9.7,0.22,44.090909090909086
1987-03-31,9.76,0.22,44.36363636363636
1987-04-01,9.68,0.22,44.0
1987-04-02,9.66,0.22,43.90909090909091
1987-04-03,9.77,0.22,44.40909090909091
1987-04-06,9.63,0.22,43.77272727272727
1987-04-07,9.48,0.22,43.09090909090909
1987-04-08,9.32,0.22,42.36363636363637
1987-04-09,9.17,0.22,41.68181818181818
1987-04-10,9.0,0.22,40.90909090909091
1987-04-13,8.71,0.22,39.59090909090909
1987-04-14,8.49,0.22,38.59090909090909
1987-04-15,8.61,0.22,39.13636363636363
1987-04-16,8.79,0.22,39.95454545454545
1987-04-20,8.84,0.22,40.18181818181818
1987-04-21,8.9,0.22,40.45454545454545
1987-04-22,8.84,0.22,40.18181818181818
1987-04-23,8.84,0.22,40.18181818181818
1987-04-24,8.7,0.22,39.54545454545454
1987-04-27,8.65,0.22,39.31818181818182
1987-04-28,8.71,0.22,39.59090909090909
1987-04-29,8.7,0.22,39.54545454545454
1987-04-30,8.96,0.22,40.727272727272734
1987-05-01,9.04,0.22,41.090909090909086
1987-05-04,9.1,0.22,41.36363636363636
1987-05-05,9.24,0.22,42.0
1987-05-06,9.27,0.22,42.13636363636363
1987-05-07,9.21,0.22,41.86363636363637
1987-05-08,9.17,0.22,41.68181818181818
1987-05-11,9.05,0.22,41.13636363636364
1987-05-12,9.11,0.22,41.40909090909091
1987-05-13,9.09,0.22,41.31818181818182
1987-05-14,9.04,0.22,41.090909090909086
1987-05-15,8.84,0.22,40.18181818181818
1987-05-18,8.77,0.22,39.86363636363636
1987-05-19,8.48,0.22,38.54545454545455
1987-05-20,8.33,0.22,37.86363636363637
1987-05-21,8.32,0.22,37.81818181818182
1987-05-22,8.54,0.22,38.81818181818181
1987-05-26,9.0,0.22,40.90909090909091
1987-05-27,9.06,0.22,41.18181818181819
1987-05-28,9.13,0.22,41.5
1987-05-29,9.31,0.22,42.31818181818182
1987-06-01,9.31,0.22,42.31818181818182
1987-06-02,9.19,0.22,41.77272727272727
1987-06-03,9.38,0.22,42.63636363636364
1987-06-04,9.44,0.22,42.90909090909091
1987-06-05,9.31,0.22,42.31818181818182
1987-06-08,9.47,0.22,43.04545454545455
1987-06-09,9.34,0.22,42.45454545454545
1987-06-10,9.38,0.22,42.63636363636364
1987-06-11,9.53,0.22,43.31818181818181
1987-06-12,9.72,0.22,44.18181818181819
1987-06-15,9.84,0.22,44.72727272727273
1987-06-16,9.75,0.22,44.31818181818182
1987-06-17,9.88,0.22,44.909090909090914
1987-06-18,9.81,0.22,44.59090909090909
1987-06-19,9.81,0.22,44.59090909090909
1987-06-22,9.88,0.22,44.909090909090914
1987-06-23,9.88,0.22,44.909090909090914
1987-06-24,9.81,0.22,44.59090909090909
1987-06-25,9.97,0.22,45.31818181818182
1987-06-26,9.91,0.22,45.04545454545455
1987-06-29,9.91,0.22,45.04545454545455
1987-06-30,9.72,0.22,44.18181818181819
1987-07-01,9.72,0.22,44.18181818181819
1987-07-02,9.75,0.22,44.31818181818182
1987-07-06,9.47,0.22,43.04545454545455
1987-07-07,9.53,0.22,43.31818181818181
1987-07-08,9.44,0.22,42.90909090909091
1987-07-09,9.28,0.22,42.18181818181818
1987-07-10,9.34,0.22,42.45454545454545
1987-07-13,9.16,0.22,41.63636363636364
1987-07-14,9.13,0.22,41.5
1987-07-15,8.91,0.22,40.5
1987-07-16,9.0,0.22,40.90909090909091
1987-07-17,9.22,0.22,41.909090909090914
1987-07-20,8.94,0.22,40.63636363636363
1987-07-21,8.75,0.22,39.77272727272727
1987-07-22,8.75,0.22,39.77272727272727
1987-07-23,8.97,0.22,40.77272727272727
1987-07-24,8.84,0.22,40.18181818181818
1987-07-27,9.06,0.22,41.18181818181819
1987-07-28,9.16,0.22,41.63636363636364
1987-07-29,9.28,0.22,42.18181818181818
1987-07-30,9.34,0.22,42.45454545454545
1987-07-31,9.47,0.22,43.04545454545455
1987-08-03,9.56,0.22,43.45454545454545
1987-08-04,9.59,0.22,43.59090909090909
1987-08-05,9.75,0.22,44.31818181818182
1987-08-06,9.88,0.22,44.909090909090914
1987-08-07,10.03,0.22,45.590909090909086
1987-08-10,10.0,0.22,45.45454545454545
1987-08-11,10.38,0.22,47.18181818181819
1987-08-12,10.25,0.22,46.59090909090909
1987-08-13,10.31,0.22,46.86363636363637
1987-08-14,10.41,0.22,47.31818181818182
1987-08-17,10.44,0.22,47.45454545454545
1987-08-18,10.31,0.22,46.86363636363637
1987-08-19,10.22,0.22,46.45454545454546
1987-08-20,10.34,0.22,47.0
1987-08-21,10.34,0.22,47.0
1987-08-24,10.34,0.22,47.0
1987-08-25,10.5,0.22,47.72727272727273
1987-08-26,10.41,0.22,47.31818181818182
1987-08-27,10.16,0.22,46.18181818181818
1987-08-28,9.91,0.22,45.04545454545455
1987-08-31,9.91,0.22,45.04545454545455
1987-09-01,9.59,0.22,43.59090909090909
1987-09-02,9.56,0.22,43.45454545454545
1987-09-03,9.53,0.22,43.31818181818181
1987-09-04,9.41,0.22,42.77272727272727
1987-09-08,9.47,0.22,43.04545454545455
1987-09-09,9.81,0.22,44.59090909090909
1987-09-10,9.66,0.22,43.90909090909091
1987-09-11,9.81,0.22,44.59090909090909
1987-09-14,9.97,0.22,45.31818181818182
1987-09-15,9.84,0.22,44.72727272727273
1987-09-16,9.78,0.22,44.45454545454545
1987-09-17,9.91,0.22,45.04545454545455
1987-09-18,10.0,0.22,45.45454545454545
1987-09-21,10.0,0.22,45.45454545454545
1987-09-22,10.38,0.22,47.18181818181819
1987-09-23,10.59,0.22,48.13636363636363
1987-09-24,10.75,0.22,48.86363636363637
1987-09-25,10.94,0.22,49.72727272727273
1987-09-28,11.19,0.22,50.86363636363636
1987-09-29,11.13,0.22,50.59090909090909
1987-09-30,10.97,0.22,49.86363636363637
1987-10-01,11.16,0.22,50.72727272727273
1987-10-02,11.16,0.22,50.72727272727273
1987-10-05,10.84,0.22,49.27272727272727
1987-10-06,10.75,0.22,48.86363636363637
1987-10-07,10.75,0.22,48.86363636363637
1987-10-08,10.69,0.22,48.590909090909086
1987-10-09,10.63,0.22,48.31818181818182
1987-10-12,10.63,0.22,48.31818181818182
1987-10-13,10.94,0.22,49.72727272727273
1987-10-14,10.81,0.22,49.13636363636364
1987-10-15,10.56,0.22,48.0
1987-10-16,9.69,0.22,44.04545454545454
1987-10-19,8.75,0.22,39.77272727272727
1987-10-20,9.09,0.22,41.31818181818182
1987-10-21,9.66,0.22,43.90909090909091
1987-10-22,9.72,0.22,44.18181818181819
1987-10-23,9.88,0.22,44.909090909090914
1987-10-26,9.19,0.22,41.77272727272727
1987-10-27,9.53,0.22,43.31818181818181
1987-10-28,9.25,0.22,42.04545454545455
1987-10-29,9.56,0.22,43.45454545454545
1987-10-30,9.78,0.22,44.45454545454545
1987-11-02,9.81,0.22,44.59090909090909
1987-11-03,9.63,0.22,43.77272727272727
1987-11-04,9.53,0.22,43.31818181818181
1987-11-05,9.66,0.22,43.90909090909091
1987-11-06,9.44,0.22,42.90909090909091
1987-11-09,9.31,0.22,42.31818181818182
1987-11-10,9.13,0.22,41.5
1987-11-11,9.28,0.22,42.18181818181818
1987-11-12,9.34,0.22,42.45454545454545
1987-11-13,9.22,0.22,41.909090909090914
1987-11-16,9.16,0.22,41.63636363636364
1987-11-17,9.13,0.22,41.5
1987-11-18,9.09,0.22,41.31818181818182
1987-11-19,8.88,0.22,40.36363636363637
1987-11-20,8.91,0.22,40.5
1987-11-23,8.97,0.22,40.77272727272727
1987-11-24,9.06,0.22,41.18181818181819
1987-11-25,8.88,0.22,40.36363636363637
1987-11-27,8.78,0.22,39.90909090909091
1987-11-30,8.47,0.22,38.5
1987-12-01,8.59,0.22,39.04545454545455
1987-12-02,8.69,0.22,39.5
1987-12-03,8.47,0.22,38.5
1987-12-04,8.44,0.22,38.36363636363636
1987-12-07,8.44,0.22,38.36363636363636
1987-12-08,8.47,0.22,38.5
1987-12-09,8.44,0.22,38.36363636363636
1987-12-10,8.19,0.22,37.22727272727273
1987-12-11,8.19,0.22,37.22727272727273
1987-12-14,8.5,0.22,38.63636363636363
1987-12-15,8.66,0.22,39.36363636363637
1987-12-16,8.78,0.22,39.90909090909091
1987-12-17,8.56,0.22,38.909090909090914
1987-12-18,8.66,0.22,39.36363636363637
1987-12-21,8.59,0.22,39.04545454545455
1987-12-22,8.53,0.22,38.772727272727266
1987-12-23,8.59,0.22,39.04545454545455
1987-12-24,8.56,0.22,38.909090909090914
1987-12-28,8.28,0.22,37.63636363636363
1987-12-29,8.28,0.22,37.63636363636363
1987-12-30,8.44,0.22,38.36363636363636
1987-12-31,8.59,0.22,39.04545454545455
1988-01-04,8.63,0.22,39.227272727272734
1988-01-05,8.72,0.22,39.63636363636364
1988-01-06,8.69,0.22,39.5
1988-01-07,8.72,0.22,39.63636363636364
1988-01-08,8.34,0.22,37.90909090909091
1988-01-11,8.41,0.22,38.22727272727273
1988-01-12,8.59,0.22,39.04545454545455
1988-01-13,8.78,0.22,39.90909090909091
1988-01-14,8.84,0.22,40.18181818181818
1988-01-15,9.09,0.22,41.31818181818182
1988-01-18,9.09,0.22,41.31818181818182
1988-01-19,9.06,0.22,41.18181818181819
1988-01-20,8.78,0.22,39.90909090909091
1988-01-21,8.78,0.22,39.90909090909091
1988-01-22,9.13,0.22,41.5
1988-01-25,9.25,0.22,42.04545454545455
1988-01-26,9.22,0.22,41.909090909090914
1988-01-27,9.16,0.22,41.63636363636364
1988-01-28,9.5,0.22,43.18181818181818
1988-01-29,9.63,0.22,43.77272727272727
1988-02-01,9.47,0.22,43.04545454545455
1988-02-02,9.38,0.22,42.63636363636364
1988-02-03,9.34,0.22,42.45454545454545
1988-02-04,9.41,0.22,42.77272727272727
1988-02-05,9.38,0.22,42.63636363636364
1988-02-08,9.28,0.22,42.18181818181818
1988-02-09,9.34,0.22,42.45454545454545
1988-02-10,9.66,0.22,43.90909090909091
1988-02-11,9.56,0.22,43.45454545454545
1988-02-12,9.59,0.22,43.59090909090909
1988-02-16,9.5,0.22,43.18181818181818
1988-02-17,9.28,0.22,42.18181818181818
1988-02-18,9.28,0.22,42.18181818181818
1988-02-19,9.38,0.22,42.63636363636364
1988-02-22,9.53,0.22,43.31818181818181
1988-02-23,9.38,0.22,42.63636363636364
1988-02-24,9.34,0.22,42.45454545454545
1988-02-25,9.25,0.22,42.04545454545455
1988-02-26,9.25,0.22,42.04545454545455
1988-02-29,9.38,0.22,42.63636363636364
1988-03-01,9.56,0.22,43.45454545454545
1988-03-02,9.5,0.22,43.18181818181818
1988-03-03,9.5,0.22,43.18181818181818
1988-03-04,9.47,0.22,43.04545454545455
1988-03-07,9.41,0.22,42.77272727272727
1988-03-08,9.31,0.22,42.31818181818182
1988-03-09,9.22,0.22,41.909090909090914
1988-03-10,9.09,0.22,41.31818181818182
1988-03-11,9.03,0.22,41.04545454545454
1988-03-14,9.06,0.22,41.18181818181819
1988-03-15,9.16,0.22,41.63636363636364
1988-03-16,9.47,0.22,43.04545454545455
1988-03-17,9.63,0.22,43.77272727272727
1988-03-18,9.47,0.22,43.04545454545455
1988-03-21,9.47,0.22,43.04545454545455
1988-03-22,9.44,0.22,42.90909090909091
1988-03-23,9.38,0.22,42.63636363636364
1988-03-24,9.19,0.22,41.77272727272727
1988-03-25,9.0,0.22,40.90909090909091
1988-03-28,9.0,0.22,40.90909090909091
1988-03-29,9.16,0.22,41.63636363636364
1988-03-30,9.06,0.22,41.18181818181819
1988-03-31,9.06,0.22,41.18181818181819
1988-04-04,8.75,0.22,39.77272727272727
1988-04-05,8.91,0.22,40.5
1988-04-06,9.06,0.22,41.18181818181819
1988-04-07,9.06,0.22,41.18181818181819
1988-04-08,9.09,0.22,41.31818181818182
1988-04-11,9.13,0.22,41.5
1988-04-12,9.13,0.22,41.5
1988-04-13,9.16,0.22,41.63636363636364
1988-04-14,8.94,0.22,40.63636363636363
1988-04-15,8.84,0.22,40.18181818181818
1988-04-18,8.81,0.22,40.04545454545455
1988-04-19,8.81,0.22,40.04545454545455
1988-04-20,8.72,0.22,39.63636363636364
1988-04-21,8.78,0.22,39.90909090909091
1988-04-22,8.84,0.22,40.18181818181818
1988-04-25,8.91,0.22,40.5
1988-04-26,9.09,0.22,41.31818181818182
1988-04-27,8.94,0.22,40.63636363636363
1988-04-28,8.88,0.22,40.36363636363637
1988-04-29,8.81,0.22,40.04545454545455
1988-05-02,8.78,0.22,39.90909090909091
1988-05-03,8.81,0.22,40.04545454545455
1988-05-04,8.69,0.22,39.5
1988-05-05,8.59,0.22,39.04545454545455
1988-05-06,8.56,0.22,38.909090909090914
1988-05-09,8.53,0.22,38.772727272727266
1988-05-10,8.59,0.22,39.04545454545455
1988-05-11,8.5,0.22,38.63636363636363
1988-05-12,8.72,0.22,39.63636363636364
1988-05-13,8.94,0.22,40.63636363636363
1988-05-16,9.0,0.22,40.90909090909091
1988-05-17,8.97,0.22,40.77272727272727
1988-05-18,8.88,0.22,40.36363636363637
1988-05-19,8.94,0.22,40.63636363636363
1988-05-20,8.94,0.22,40.63636363636363
1988-05-23,8.91,0.22,40.5
1988-05-24,9.06,0.22,41.18181818181819
1988-05-25,9.0,0.22,40.90909090909091
1988-05-26,9.13,0.22,41.5
1988-05-27,9.16,0.22,41.63636363636364
1988-05-31,9.5,0.22,43.18181818181818
1988-06-01,9.53,0.22,43.31818181818181
1988-06-02,9.47,0.22,43.04545454545455
1988-06-03,9.5,0.22,43.18181818181818
1988-06-06,9.41,0.22,42.77272727272727
1988-06-07,9.34,0.22,42.45454545454545
1988-06-08,9.66,0.22,43.90909090909091
1988-06-09,9.63,0.22,43.77272727272727
1988-06-10,9.81,0.22,44.59090909090909
1988-06-13,9.56,0.22,43.45454545454545
1988-06-14,9.72,0.22,44.18181818181819
1988-06-15,9.72,0.22,44.18181818181819
1988-06-16,9.56,0.22,43.45454545454545
1988-06-17,9.56,0.22,43.45454545454545
1988-06-20,9.59,0.22,43.59090909090909
1988-06-21,9.84,0.22,44.72727272727273
1988-06-22,9.97,0.22,45.31818181818182
1988-06-23,9.94,0.22,45.18181818181818
1988-06-24,9.91,0.22,45.04545454545455
1988-06-27,9.78,0.22,44.45454545454545
1988-06-28,9.94,0.22,45.18181818181818
1988-06-29,9.78,0.22,44.45454545454545
1988-06-30,9.91,0.22,45.04545454545455
1988-07-01,9.72,0.22,44.18181818181819
1988-07-05,9.66,0.22,43.90909090909091
1988-07-06,9.41,0.22,42.77272727272727
1988-07-07,9.56,0.22,43.45454545454545
1988-07-08,9.63,0.22,43.77272727272727
1988-07-11,9.66,0.22,43.90909090909091
1988-07-12,9.44,0.22,42.90909090909091
1988-07-13,9.44,0.22,42.90909090909091
1988-07-14,9.53,0.22,43.31818181818181
1988-07-15,9.53,0.22,43.31818181818181
1988-07-18,9.53,0.22,43.31818181818181
1988-07-19,9.41,0.22,42.77272727272727
1988-07-20,9.47,0.22,43.04545454545455
1988-07-21,9.38,0.22,42.63636363636364
1988-07-22,9.22,0.22,41.909090909090914
1988-07-25,9.25,0.22,42.04545454545455
