date,STZ,STZ_EPS,PE Ratio
2015-07-06,116.22,0.95,122.33684210526316
2015-07-07,117.5,0.95,123.6842105263158
2015-07-08,115.88,0.95,121.97894736842106
2015-07-09,115.54,1.14,101.35087719298247
2015-07-10,116.04,1.14,101.78947368421053
2015-07-13,117.04,1.14,102.66666666666669
2015-07-14,117.65,1.14,103.20175438596493
2015-07-15,116.44,1.14,102.14035087719299
2015-07-16,117.54,1.14,103.10526315789475
2015-07-17,117.78,1.14,103.31578947368422
2015-07-20,117.92,1.14,103.43859649122808
2015-07-21,116.99,1.14,102.62280701754386
2015-07-22,119.37,1.14,104.71052631578948
2015-07-23,117.56,1.14,103.12280701754388
2015-07-24,116.43,1.14,102.13157894736844
2015-07-27,117.34,1.14,102.92982456140352
2015-07-28,117.74,1.14,103.28070175438597
2015-07-29,118.63,1.14,104.06140350877193
2015-07-30,119.0,1.14,104.38596491228071
2015-07-31,120.02,1.14,105.28070175438597
2015-08-03,121.03,1.14,106.16666666666667
2015-08-04,121.24,1.14,106.35087719298247
2015-08-05,123.35,1.14,108.20175438596492
2015-08-06,124.18,1.14,108.92982456140352
2015-08-07,123.53,1.14,108.35964912280703
2015-08-10,123.99,1.14,108.76315789473685
2015-08-11,125.07,1.14,109.71052631578948
2015-08-12,125.25,1.14,109.86842105263159
2015-08-13,127.53,1.14,111.86842105263159
2015-08-14,128.01,1.14,112.28947368421053
2015-08-17,128.51,1.14,112.7280701754386
2015-08-18,129.7,1.14,113.7719298245614
2015-08-19,129.73,1.14,113.79824561403508
2015-08-20,128.67,1.14,112.86842105263158
2015-08-21,123.11,1.14,107.99122807017545
2015-08-24,119.28,1.14,104.63157894736842
2015-08-25,120.01,1.14,105.27192982456141
2015-08-26,124.88,1.14,109.54385964912281
2015-08-27,127.04,1.14,111.43859649122808
2015-08-28,127.94,1.14,112.2280701754386
2015-08-31,128.0,1.14,112.28070175438597
2015-09-01,127.72,1.14,112.03508771929826
2015-09-02,129.0,1.14,113.15789473684211
2015-09-03,129.0,1.14,113.15789473684211
2015-09-04,127.52,1.14,111.85964912280703
2015-09-08,129.16,1.14,113.2982456140351
2015-09-09,125.91,1.14,110.44736842105264
2015-09-10,127.41,1.14,111.76315789473685
2015-09-11,127.41,1.14,111.76315789473685
2015-09-14,127.9,1.14,112.19298245614037
2015-09-15,128.54,1.14,112.75438596491229
2015-09-16,131.16,1.14,115.05263157894737
2015-09-17,130.41,1.14,114.39473684210527
2015-09-18,127.35,1.14,111.71052631578948
2015-09-21,128.22,1.14,112.47368421052633
2015-09-22,127.24,1.14,111.6140350877193
2015-09-23,128.05,1.14,112.3245614035088
2015-09-24,127.12,1.14,111.50877192982458
2015-09-25,129.82,1.14,113.87719298245615
2015-09-28,125.93,1.14,110.46491228070177
2015-09-29,123.5,1.14,108.33333333333334
2015-09-30,125.21,1.14,109.83333333333334
2015-10-01,127.7,1.14,112.01754385964914
2015-10-02,129.12,1.14,113.26315789473685
2015-10-05,132.24,1.14,116.00000000000001
2015-10-06,131.32,1.14,115.19298245614036
2015-10-07,134.57,1.41,95.43971631205673
2015-10-08,136.69,1.41,96.94326241134752
2015-10-09,136.89,1.41,97.08510638297872
2015-10-12,137.07,1.41,97.2127659574468
2015-10-13,135.02,1.41,95.75886524822697
2015-10-14,133.69,1.41,94.81560283687944
2015-10-15,134.93,1.41,95.69503546099291
2015-10-16,135.09,1.41,95.80851063829788
2015-10-19,135.18,1.41,95.87234042553193
2015-10-20,135.9,1.41,96.38297872340426
2015-10-21,136.31,1.41,96.67375886524823
2015-10-22,137.81,1.41,97.73758865248227
2015-10-23,136.2,1.41,96.59574468085106
2015-10-26,136.0,1.41,96.45390070921987
2015-10-27,135.68,1.41,96.22695035460994
2015-10-28,135.61,1.41,96.17730496453902
2015-10-29,135.11,1.41,95.82269503546101
2015-10-30,134.8,1.41,95.60283687943264
2015-11-02,135.08,1.41,95.80141843971633
2015-11-03,134.41,1.41,95.32624113475178
2015-11-04,133.2,1.41,94.46808510638297
2015-11-05,133.26,1.41,94.51063829787233
2015-11-06,132.11,1.41,93.69503546099293
2015-11-09,132.27,1.41,93.80851063829789
2015-11-10,134.78,1.41,95.58865248226951
2015-11-11,134.98,1.41,95.73049645390071
2015-11-12,133.38,1.41,94.59574468085107
2015-11-13,132.2,1.41,93.75886524822695
2015-11-16,135.26,1.41,95.9290780141844
2015-11-17,138.11,1.41,97.9503546099291
2015-11-18,138.29,1.41,98.07801418439716
2015-11-19,137.46,1.41,97.48936170212767
2015-11-20,137.62,1.41,97.60283687943263
2015-11-23,142.08,1.41,100.76595744680853
2015-11-24,141.34,1.41,100.24113475177306
2015-11-25,143.19,1.41,101.55319148936171
2015-11-27,143.79,1.41,101.97872340425532
2015-11-30,140.26,1.41,99.47517730496453
2015-12-01,142.85,1.41,101.31205673758865
2015-12-02,141.84,1.41,100.59574468085107
2015-12-03,140.5,1.41,99.64539007092199
2015-12-04,144.67,1.41,102.60283687943262
2015-12-07,141.8,1.41,100.56737588652484
2015-12-08,142.99,1.41,101.4113475177305
2015-12-09,140.18,1.41,99.41843971631207
2015-12-10,139.98,1.41,99.27659574468085
2015-12-11,138.3,1.41,98.08510638297874
2015-12-14,137.69,1.41,97.65248226950355
2015-12-15,139.28,1.41,98.78014184397163
2015-12-16,142.96,1.41,101.39007092198582
2015-12-17,139.89,1.41,99.2127659574468
2015-12-18,138.57,1.41,98.27659574468085
2015-12-21,141.4,1.41,100.28368794326242
2015-12-22,142.63,1.41,101.15602836879432
2015-12-23,143.69,1.41,101.90780141843972
2015-12-24,143.03,1.41,101.43971631205675
2015-12-28,143.27,1.41,101.6099290780142
2015-12-29,144.25,1.41,102.3049645390071
2015-12-30,144.17,1.41,102.2482269503546
2015-12-31,142.44,1.41,101.02127659574468
2016-01-04,140.69,1.41,99.78014184397163
2016-01-05,143.62,1.41,101.8581560283688
2016-01-06,143.12,1.41,101.50354609929079
2016-01-07,149.61,1.27,117.80314960629921
2016-01-08,147.0,1.27,115.74803149606299
2016-01-11,147.05,1.27,115.78740157480316
2016-01-12,147.04,1.27,115.77952755905511
2016-01-13,144.13,1.27,113.48818897637794
2016-01-14,143.25,1.27,112.79527559055119
2016-01-15,142.75,1.27,112.4015748031496
2016-01-19,145.62,1.27,114.66141732283465
2016-01-20,145.14,1.27,114.28346456692913
2016-01-21,143.45,1.27,112.95275590551181
2016-01-22,148.76,1.27,117.13385826771653
2016-01-25,148.25,1.27,116.73228346456693
2016-01-26,148.38,1.27,116.83464566929133
2016-01-27,146.11,1.27,115.04724409448819
2016-01-28,151.82,1.27,119.54330708661416
2016-01-29,152.48,1.27,120.06299212598424
2016-02-01,154.36,1.27,121.54330708661418
2016-02-02,152.51,1.27,120.08661417322834
2016-02-03,150.4,1.27,118.4251968503937
2016-02-04,146.95,1.27,115.70866141732283
2016-02-05,137.95,1.27,108.62204724409447
2016-02-08,134.95,1.27,106.25984251968502
2016-02-09,136.09,1.27,107.15748031496064
2016-02-10,138.8,1.27,109.29133858267717
2016-02-11,135.61,1.27,106.77952755905513
2016-02-12,138.03,1.27,108.68503937007874
2016-02-16,139.29,1.27,109.6771653543307
2016-02-17,142.01,1.27,111.81889763779526
2016-02-18,140.33,1.27,110.496062992126
2016-02-19,139.51,1.27,109.8503937007874
2016-02-22,140.6,1.27,110.70866141732283
2016-02-23,139.47,1.27,109.81889763779527
2016-02-24,139.08,1.27,109.51181102362206
2016-02-25,143.64,1.27,113.1023622047244
2016-02-26,142.05,1.27,111.85039370078741
2016-02-29,141.43,1.27,111.36220472440945
2016-03-01,144.52,1.27,113.79527559055119
2016-03-02,143.78,1.27,113.21259842519684
2016-03-03,144.45,1.27,113.74015748031495
2016-03-04,143.9,1.27,113.30708661417323
2016-03-07,138.71,1.27,109.22047244094489
2016-03-08,139.97,1.27,110.21259842519684
2016-03-09,140.28,1.27,110.45669291338582
2016-03-10,140.5,1.27,110.62992125984252
2016-03-11,142.06,1.27,111.85826771653544
2016-03-14,141.9,1.27,111.73228346456693
2016-03-15,144.13,1.27,113.48818897637794
2016-03-16,144.54,1.27,113.81102362204723
2016-03-17,146.84,1.27,115.62204724409449
2016-03-18,147.04,1.27,115.77952755905511
2016-03-21,147.2,1.27,115.90551181102362
2016-03-22,149.42,1.27,117.65354330708661
2016-03-23,150.11,1.27,118.1968503937008
2016-03-24,149.9,1.27,118.03149606299213
2016-03-28,149.41,1.27,117.64566929133858
2016-03-29,149.71,1.27,117.88188976377953
2016-03-30,151.6,1.27,119.37007874015747
2016-03-31,151.09,1.27,118.96850393700788
2016-04-01,152.68,1.27,120.22047244094489
2016-04-04,151.47,1.27,119.26771653543307
2016-04-05,151.36,1.27,119.18110236220474
2016-04-06,160.34,1.27,126.25196850393701
2016-04-07,157.37,1.27,123.91338582677166
2016-04-08,159.01,1.27,125.20472440944881
2016-04-11,157.47,1.27,123.99212598425197
2016-04-12,156.95,1.27,123.58267716535433
2016-04-13,156.05,1.27,122.8740157480315
2016-04-14,156.84,1.27,123.49606299212599
2016-04-15,156.71,1.27,123.39370078740158
2016-04-18,158.05,1.27,124.4488188976378
2016-04-19,157.3,1.27,123.85826771653544
2016-04-20,156.01,1.27,122.84251968503936
2016-04-21,155.16,1.27,122.17322834645668
2016-04-22,154.85,1.27,121.9291338582677
2016-04-25,156.84,1.14,137.57894736842107
2016-04-26,156.25,1.14,137.06140350877195
2016-04-27,156.64,1.14,137.40350877192984
2016-04-28,155.58,1.14,136.47368421052633
2016-04-29,156.06,1.14,136.8947368421053
2016-05-02,157.77,1.14,138.3947368421053
2016-05-03,158.49,1.14,139.0263157894737
2016-05-04,158.83,1.14,139.3245614035088
2016-05-05,159.19,1.14,139.640350877193
2016-05-06,159.59,1.14,139.99122807017545
2016-05-09,161.11,1.14,141.3245614035088
2016-05-10,163.52,1.14,143.43859649122808
2016-05-11,162.94,1.14,142.9298245614035
2016-05-12,161.9,1.14,142.01754385964915
2016-05-13,161.47,1.14,141.640350877193
2016-05-16,162.53,1.14,142.5701754385965
2016-05-17,158.15,1.14,138.7280701754386
2016-05-18,154.48,1.14,135.50877192982458
2016-05-19,156.09,1.14,136.92105263157896
2016-05-20,154.1,1.14,135.17543859649123
2016-05-23,154.29,1.14,135.3421052631579
2016-05-24,157.7,1.14,138.33333333333334
2016-05-25,156.9,1.14,137.63157894736844
2016-05-26,157.95,1.14,138.55263157894737
2016-05-27,157.83,1.14,138.44736842105266
2016-05-31,153.15,1.14,134.34210526315792
2016-06-01,153.81,1.14,134.92105263157896
2016-06-02,154.15,1.14,135.21929824561406
2016-06-03,153.4,1.14,134.56140350877195
2016-06-06,155.1,1.14,136.05263157894737
2016-06-07,151.11,1.14,132.5526315789474
2016-06-08,154.06,1.14,135.140350877193
2016-06-09,154.1,1.14,135.17543859649123
2016-06-10,153.4,1.14,134.56140350877195
2016-06-13,152.88,1.14,134.10526315789474
2016-06-14,157.12,1.14,137.8245614035088
2016-06-15,156.24,1.14,137.0526315789474
2016-06-16,156.76,1.14,137.50877192982458
2016-06-17,154.05,1.14,135.13157894736844
2016-06-20,154.33,1.14,135.37719298245617
2016-06-21,154.84,1.14,135.8245614035088
2016-06-22,153.65,1.14,134.78070175438597
2016-06-23,155.99,1.14,136.83333333333334
2016-06-24,152.53,1.14,133.7982456140351
2016-06-27,153.1,1.14,134.2982456140351
2016-06-28,157.65,1.14,138.28947368421055
2016-06-29,159.39,1.14,139.81578947368422
2016-06-30,165.4,1.4,118.14285714285715
2016-07-01,163.61,1.4,116.86428571428573
2016-07-05,165.9,1.4,118.50000000000001
2016-07-06,165.34,1.4,118.10000000000001
2016-07-07,166.01,1.4,118.57857142857144
2016-07-08,165.99,1.4,118.56428571428573
2016-07-11,164.21,1.4,117.29285714285716
2016-07-12,163.73,1.4,116.95
2016-07-13,163.52,1.4,116.80000000000001
2016-07-14,162.91,1.4,116.36428571428571
2016-07-15,163.09,1.4,116.49285714285715
2016-07-18,163.12,1.4,116.51428571428572
2016-07-19,164.01,1.4,117.15
2016-07-20,166.34,1.4,118.81428571428573
2016-07-21,165.39,1.4,118.13571428571429
2016-07-22,167.66,1.4,119.75714285714287
2016-07-25,166.32,1.4,118.8
2016-07-26,165.39,1.4,118.13571428571429
2016-07-27,162.97,1.4,116.40714285714286
2016-07-28,163.59,1.4,116.85000000000001
2016-07-29,164.63,1.4,117.59285714285714
2016-08-01,163.93,1.4,117.09285714285716
2016-08-02,162.63,1.4,116.16428571428573
2016-08-03,162.7,1.4,116.21428571428571
2016-08-04,163.62,1.4,116.87142857142858
2016-08-05,163.08,1.4,116.48571428571431
2016-08-08,162.65,1.4,116.17857142857144
2016-08-09,164.65,1.4,117.60714285714288
2016-08-10,166.11,1.4,118.65000000000002
2016-08-11,165.14,1.4,117.95714285714286
2016-08-12,165.51,1.4,118.22142857142858
2016-08-15,165.0,1.4,117.85714285714286
2016-08-16,164.47,1.4,117.47857142857144
2016-08-17,165.29,1.4,118.06428571428572
2016-08-18,165.27,1.4,118.05000000000001
2016-08-19,165.5,1.4,118.21428571428572
2016-08-22,165.78,1.4,118.41428571428573
2016-08-23,166.37,1.4,118.8357142857143
2016-08-24,166.61,1.4,119.00714285714288
2016-08-25,166.69,1.4,119.06428571428572
2016-08-26,165.59,1.4,118.27857142857144
2016-08-29,166.8,1.4,119.14285714285715
2016-08-30,166.15,1.4,118.67857142857144
2016-08-31,164.05,1.4,117.17857142857144
2016-09-01,164.8,1.4,117.71428571428574
2016-09-02,167.0,1.4,119.28571428571429
2016-09-06,166.85,1.4,119.17857142857143
2016-09-07,165.99,1.4,118.56428571428573
2016-09-08,165.55,1.4,118.25000000000001
2016-09-09,162.35,1.4,115.96428571428572
2016-09-12,164.87,1.4,117.76428571428572
2016-09-13,161.31,1.4,115.22142857142858
2016-09-14,162.62,1.4,116.15714285714287
2016-09-15,166.47,1.4,118.90714285714286
2016-09-16,164.61,1.4,117.57857142857145
2016-09-19,162.68,1.4,116.20000000000002
2016-09-20,162.85,1.4,116.32142857142857
2016-09-21,165.79,1.4,118.42142857142858
2016-09-22,166.02,1.4,118.5857142857143
2016-09-23,166.63,1.4,119.02142857142857
2016-09-26,165.58,1.4,118.27142857142859
2016-09-27,165.96,1.4,118.54285714285716
2016-09-28,165.3,1.4,118.07142857142858
2016-09-29,163.67,1.4,116.90714285714286
2016-09-30,166.49,1.4,118.92142857142859
2016-10-03,165.51,1.4,118.22142857142858
2016-10-04,165.85,1.4,118.46428571428572
2016-10-05,168.6,1.58,106.70886075949366
2016-10-06,171.03,1.58,108.24683544303797
2016-10-07,168.84,1.58,106.86075949367088
2016-10-10,171.24,1.58,108.37974683544304
2016-10-11,169.71,1.58,107.4113924050633
2016-10-12,170.0,1.58,107.59493670886076
2016-10-13,168.94,1.58,106.92405063291139
2016-10-14,169.46,1.58,107.25316455696202
2016-10-17,167.13,1.58,105.77848101265822
2016-10-18,167.2,1.58,105.82278481012656
2016-10-19,167.35,1.58,105.91772151898734
2016-10-20,166.97,1.58,105.67721518987341
2016-10-21,167.41,1.58,105.95569620253164
2016-10-24,169.57,1.58,107.32278481012658
2016-10-25,168.14,1.58,106.41772151898734
2016-10-26,166.51,1.58,105.38607594936708
2016-10-27,165.63,1.58,104.82911392405063
2016-10-28,166.02,1.58,105.07594936708861
2016-10-31,167.12,1.58,105.77215189873418
2016-11-01,163.45,1.58,103.44936708860759
2016-11-02,163.7,1.58,103.60759493670885
2016-11-03,160.07,1.58,101.31012658227847
2016-11-04,159.59,1.58,101.00632911392405
2016-11-07,165.93,1.58,105.01898734177215
2016-11-08,166.55,1.58,105.4113924050633
2016-11-09,153.91,1.58,97.41139240506328
2016-11-10,152.87,1.58,96.75316455696202
2016-11-11,152.39,1.58,96.44936708860759
2016-11-14,147.94,1.58,93.63291139240506
2016-11-15,152.43,1.58,96.4746835443038
2016-11-16,153.34,1.58,97.0506329113924
2016-11-17,154.8,1.58,97.9746835443038
2016-11-18,155.16,1.58,98.20253164556961
2016-11-21,157.39,1.58,99.6139240506329
2016-11-22,156.51,1.58,99.05696202531645
2016-11-23,154.57,1.58,97.82911392405063
2016-11-25,156.42,1.58,98.99999999999999
2016-11-28,156.27,1.58,98.90506329113924
2016-11-29,155.8,1.58,98.60759493670886
2016-11-30,151.14,1.58,95.65822784810125
2016-12-01,145.34,1.58,91.9873417721519
2016-12-02,146.02,1.58,92.41772151898735
2016-12-05,148.88,1.58,94.22784810126582
2016-12-06,147.98,1.58,93.65822784810126
2016-12-07,149.9,1.58,94.87341772151899
2016-12-08,151.09,1.58,95.62658227848101
2016-12-09,152.82,1.58,96.72151898734177
2016-12-12,153.41,1.58,97.09493670886076
2016-12-13,155.21,1.58,98.23417721518987
2016-12-14,155.59,1.58,98.4746835443038
2016-12-15,156.24,1.58,98.8860759493671
2016-12-16,157.77,1.58,99.85443037974684
2016-12-19,156.77,1.58,99.22151898734177
2016-12-20,150.45,1.58,95.22151898734177
2016-12-21,151.71,1.58,96.01898734177215
2016-12-22,148.74,1.58,94.13924050632912
2016-12-23,150.79,1.58,95.43670886075948
2016-12-27,151.14,1.58,95.65822784810125
2016-12-28,152.39,1.58,96.44936708860759
2016-12-29,153.74,1.58,97.30379746835443
2016-12-30,153.31,1.58,97.03164556962025
2017-01-03,154.75,1.58,97.94303797468353
2017-01-04,157.99,1.58,99.99367088607595
2017-01-05,146.75,1.79,81.98324022346368
2017-01-06,149.44,1.79,83.48603351955308
2017-01-09,150.27,1.79,83.94972067039106
2017-01-10,149.24,1.79,83.37430167597766
2017-01-11,149.0,1.79,83.24022346368714
2017-01-12,147.53,1.79,82.41899441340782
2017-01-13,149.28,1.79,83.39664804469274
2017-01-17,153.73,1.79,85.8826815642458
2017-01-18,150.48,1.79,84.06703910614524
2017-01-19,149.59,1.79,83.56983240223464
2017-01-20,150.08,1.79,83.84357541899442
2017-01-23,151.55,1.79,84.66480446927375
2017-01-24,153.05,1.79,85.5027932960894
2017-01-25,154.09,1.79,86.08379888268156
2017-01-26,149.97,1.79,83.78212290502793
2017-01-27,148.92,1.79,83.19553072625698
2017-01-30,148.34,1.79,82.87150837988827
2017-01-31,149.76,1.79,83.66480446927373
2017-02-01,149.85,1.79,83.71508379888267
2017-02-02,149.27,1.79,83.39106145251397
2017-02-03,149.07,1.79,83.27932960893854
2017-02-06,149.77,1.79,83.67039106145252
2017-02-07,152.0,1.79,84.91620111731844
2017-02-08,154.58,1.79,86.35754189944134
2017-02-09,155.73,1.79,86.99999999999999
2017-02-10,155.45,1.79,86.8435754189944
2017-02-13,155.49,1.79,86.8659217877095
2017-02-14,155.89,1.79,87.08938547486032
2017-02-15,156.21,1.79,87.26815642458101
2017-02-16,158.51,1.79,88.55307262569832
2017-02-17,161.32,1.79,90.12290502793296
2017-02-21,160.09,1.79,89.43575418994413
2017-02-22,160.2,1.79,89.4972067039106
2017-02-23,153.6,1.79,85.81005586592178
2017-02-24,158.85,1.79,88.74301675977654
2017-02-27,157.8,1.79,88.1564245810056
2017-02-28,158.81,1.79,88.72067039106145
2017-03-01,159.61,1.79,89.16759776536314
2017-03-02,158.43,1.79,88.50837988826815
2017-03-03,158.76,1.79,88.6927374301676
2017-03-06,157.8,1.79,88.1564245810056
2017-03-07,157.21,1.79,87.8268156424581
2017-03-08,156.38,1.79,87.3631284916201
2017-03-09,155.79,1.79,87.03351955307262
2017-03-10,157.56,1.79,88.02234636871508
2017-03-13,158.39,1.79,88.48603351955306
2017-03-14,159.12,1.79,88.89385474860335
2017-03-15,162.12,1.79,90.56983240223464
2017-03-16,162.04,1.79,90.52513966480446
2017-03-17,161.75,1.79,90.36312849162012
2017-03-20,162.55,1.79,90.8100558659218
2017-03-21,164.61,1.79,91.9608938547486
2017-03-22,164.2,1.79,91.73184357541899
2017-03-23,162.72,1.79,90.90502793296089
2017-03-24,164.06,1.79,91.6536312849162
2017-03-27,163.68,1.79,91.44134078212291
2017-03-28,162.43,1.79,90.74301675977654
2017-03-29,163.69,1.79,91.44692737430168
2017-03-30,162.44,1.79,90.74860335195531
2017-03-31,162.07,1.79,90.54189944134077
2017-04-03,161.66,1.79,90.31284916201118
2017-04-04,161.51,1.79,90.2290502793296
2017-04-05,161.4,1.79,90.16759776536313
2017-04-06,171.77,1.79,95.9608938547486
2017-04-07,170.37,1.79,95.17877094972067
2017-04-10,171.27,1.79,95.68156424581007
2017-04-11,170.35,1.79,95.16759776536313
2017-04-12,169.96,1.79,94.94972067039106
2017-04-13,168.95,1.79,94.3854748603352
2017-04-17,170.12,1.79,95.0391061452514
2017-04-18,172.21,1.79,96.20670391061452
2017-04-19,171.94,1.79,96.0558659217877
2017-04-20,172.95,1.79,96.62011173184356
2017-04-21,172.09,1.79,96.13966480446928
2017-04-24,173.03,1.79,96.66480446927375
2017-04-25,172.54,1.79,96.39106145251397
2017-04-26,170.48,1.79,95.24022346368714
2017-04-27,171.06,1.13,151.38053097345136
2017-04-28,172.54,1.13,152.69026548672568
2017-05-01,172.07,1.13,152.27433628318585
2017-05-02,174.58,1.13,154.49557522123897
2017-05-03,173.74,1.13,153.75221238938056
2017-05-04,177.2,1.13,156.8141592920354
2017-05-05,178.51,1.13,157.97345132743362
2017-05-08,179.52,1.13,158.86725663716817
2017-05-09,177.77,1.13,157.31858407079648
2017-05-10,177.57,1.13,157.141592920354
2017-05-11,178.29,1.13,157.7787610619469
2017-05-12,178.57,1.13,158.02654867256638
2017-05-15,180.28,1.13,159.53982300884957
2017-05-16,182.21,1.13,161.2477876106195
2017-05-17,180.68,1.13,159.89380530973455
2017-05-18,180.84,1.13,160.0353982300885
2017-05-19,182.94,1.13,161.89380530973452
2017-05-22,184.14,1.13,162.95575221238937
2017-05-23,180.86,1.13,160.05309734513278
2017-05-24,178.83,1.13,158.25663716814162
2017-05-25,180.14,1.13,159.41592920353983
2017-05-26,180.93,1.13,160.11504424778764
2017-05-30,180.51,1.13,159.7433628318584
2017-05-31,182.75,1.13,161.72566371681418
2017-06-01,184.69,1.13,163.4424778761062
2017-06-02,184.77,1.13,163.51327433628322
2017-06-05,184.51,1.13,163.28318584070797
2017-06-06,185.83,1.13,164.45132743362834
2017-06-07,184.54,1.13,163.30973451327435
2017-06-08,183.45,1.13,162.34513274336283
2017-06-09,181.0,1.13,160.1769911504425
2017-06-12,179.14,1.13,158.53097345132744
2017-06-13,179.55,1.13,158.89380530973455
2017-06-14,179.9,1.13,159.20353982300887
2017-06-15,180.3,1.13,159.55752212389382
2017-06-16,180.88,1.13,160.070796460177
2017-06-19,183.28,1.13,162.19469026548674
2017-06-20,184.55,1.13,163.31858407079648
2017-06-21,184.5,1.13,163.27433628318585
2017-06-22,184.11,1.13,162.92920353982305
2017-06-23,184.57,1.13,163.33628318584073
2017-06-26,182.47,1.13,161.4778761061947
2017-06-27,182.28,1.13,161.30973451327435
2017-06-28,183.68,1.13,162.5486725663717
2017-06-29,192.79,2.33,82.74248927038626
2017-06-30,193.73,2.33,83.14592274678111
2017-07-03,191.73,2.33,82.28755364806867
2017-07-05,193.92,2.33,83.22746781115879
2017-07-06,193.76,2.33,83.1587982832618
2017-07-07,193.52,2.33,83.05579399141631
2017-07-10,193.82,2.33,83.18454935622317
2017-07-11,193.89,2.33,83.2145922746781
2017-07-12,197.1,2.33,84.59227467811158
2017-07-13,196.25,2.33,84.22746781115879
2017-07-14,198.32,2.33,85.11587982832617
2017-07-17,196.6,2.33,84.37768240343347
2017-07-18,197.18,2.33,84.62660944206009
2017-07-19,198.3,2.33,85.10729613733906
2017-07-20,198.12,2.33,85.03004291845494
2017-07-21,198.52,2.33,85.20171673819743
2017-07-24,196.0,2.33,84.12017167381974
2017-07-25,193.67,2.33,83.12017167381974
2017-07-26,193.38,2.33,82.99570815450643
2017-07-27,194.46,2.33,83.45922746781116
2017-07-28,194.59,2.33,83.51502145922747
2017-07-31,193.35,2.33,82.98283261802574
2017-08-01,194.75,2.33,83.58369098712446
2017-08-02,193.51,2.33,83.05150214592274
2017-08-03,193.04,2.33,82.84978540772532
2017-08-04,193.82,2.33,83.18454935622317
2017-08-07,194.97,2.33,83.67811158798283
2017-08-08,194.68,2.33,83.55364806866953
2017-08-09,195.39,2.33,83.85836909871244
2017-08-10,194.69,2.33,83.55793991416309
2017-08-11,195.65,2.33,83.96995708154506
2017-08-14,197.19,2.33,84.63090128755364
2017-08-15,198.7,2.33,85.27896995708154
2017-08-16,198.57,2.33,85.22317596566523
2017-08-17,197.08,2.33,84.58369098712447
2017-08-18,197.88,2.33,84.92703862660943
2017-08-21,198.12,2.33,85.03004291845494
2017-08-22,196.74,2.33,84.43776824034335
2017-08-23,196.73,2.33,84.43347639484978
2017-08-24,196.88,2.33,84.49785407725321
2017-08-25,198.32,2.33,85.11587982832617
2017-08-28,197.88,2.33,84.92703862660943
2017-08-29,198.4,2.33,85.15021459227468
2017-08-30,199.54,2.33,85.63948497854076
2017-08-31,200.1,2.33,85.87982832618026
2017-09-01,200.23,2.33,85.93562231759655
2017-09-05,201.09,2.33,86.30472103004291
2017-09-06,202.52,2.33,86.91845493562232
2017-09-07,202.21,2.33,86.78540772532189
2017-09-08,202.39,2.33,86.862660944206
2017-09-11,203.7,2.33,87.42489270386265
2017-09-12,204.62,2.33,87.81974248927038
2017-09-13,204.45,2.33,87.74678111587983
2017-09-14,204.38,2.33,87.71673819742489
2017-09-15,203.4,2.33,87.29613733905579
2017-09-18,203.9,2.33,87.5107296137339
2017-09-19,202.33,2.33,86.83690987124464
2017-09-20,201.77,2.33,86.59656652360515
2017-09-21,201.02,2.33,86.27467811158799
2017-09-22,201.81,2.33,86.6137339055794
2017-09-25,200.61,2.33,86.09871244635194
2017-09-26,200.45,2.33,86.03004291845492
2017-09-27,199.8,2.33,85.7510729613734
2017-09-28,199.3,2.33,85.53648068669528
2017-09-29,199.45,2.33,85.6008583690987
2017-10-02,199.35,2.33,85.55793991416309
2017-10-03,199.08,2.33,85.44206008583691
2017-10-04,201.18,2.33,86.34334763948497
2017-10-05,209.25,2.49,84.03614457831324
2017-10-06,210.11,2.49,84.38152610441767
2017-10-09,208.19,2.49,83.61044176706827
2017-10-10,207.96,2.49,83.51807228915662
2017-10-11,207.74,2.49,83.429718875502
2017-10-12,207.4,2.49,83.29317269076304
2017-10-13,208.56,2.49,83.7590361445783
2017-10-16,210.45,2.49,84.51807228915662
2017-10-17,213.64,2.49,85.79919678714859
2017-10-18,211.79,2.49,85.05622489959838
2017-10-19,211.98,2.49,85.13253012048192
2017-10-20,211.25,2.49,84.83935742971887
2017-10-23,211.71,2.49,85.02409638554217
2017-10-24,212.65,2.49,85.40160642570281
2017-10-25,212.48,2.49,85.33333333333333
2017-10-26,211.74,2.49,85.03614457831326
2017-10-27,211.9,2.49,85.10040160642569
2017-10-30,213.0,2.49,85.54216867469879
2017-10-31,219.09,2.49,87.98795180722891
2017-11-01,216.0,2.49,86.74698795180723
2017-11-02,214.32,2.49,86.0722891566265
2017-11-03,215.91,2.49,86.71084337349397
2017-11-06,215.8,2.49,86.66666666666666
2017-11-07,215.48,2.49,86.53815261044176
2017-11-08,217.63,2.49,87.4016064257028
2017-11-09,218.13,2.49,87.6024096385542
2017-11-10,218.67,2.49,87.81927710843372
2017-11-13,220.76,2.49,88.6586345381526
2017-11-14,218.09,2.49,87.5863453815261
2017-11-15,217.16,2.49,87.21285140562249
2017-11-16,217.34,2.49,87.28514056224898
2017-11-17,216.29,2.49,86.86345381526104
2017-11-20,217.58,2.49,87.38152610441767
2017-11-21,219.76,2.49,88.25702811244979
2017-11-22,220.45,2.49,88.53413654618473
2017-11-24,221.88,2.49,89.10843373493975
2017-11-27,220.12,2.49,88.40160642570281
2017-11-28,220.02,2.49,88.36144578313252
2017-11-29,214.36,2.49,86.08835341365462
