date,ALK,ALK_EPS,PE Ratio
2015-04-15,62.02,1.12,55.375
2015-04-16,63.5,1.12,56.69642857142857
2015-04-17,62.97,1.12,56.22321428571428
2015-04-20,63.4,1.12,56.60714285714285
2015-04-21,64.93,1.12,57.973214285714285
2015-04-22,64.31,1.12,57.419642857142854
2015-04-23,66.34,1.12,59.232142857142854
2015-04-24,68.3,1.12,60.98214285714285
2015-04-27,67.4,1.12,60.17857142857143
2015-04-28,66.47,1.12,59.34821428571428
2015-04-29,65.34,1.12,58.339285714285715
2015-04-30,64.06,1.12,57.19642857142857
2015-05-01,65.3,1.12,58.30357142857142
2015-05-04,64.53,1.12,57.61607142857142
2015-05-05,62.97,1.12,56.22321428571428
2015-05-06,63.24,1.12,56.46428571428571
2015-05-07,64.96,1.13,57.48672566371681
2015-05-08,66.27,1.13,58.64601769911505
2015-05-11,66.33,1.13,58.69911504424779
2015-05-12,65.18,1.13,57.68141592920355
2015-05-13,64.71,1.13,57.26548672566371
2015-05-14,66.13,1.13,58.522123893805315
2015-05-15,66.5,1.13,58.8495575221239
2015-05-18,67.58,1.13,59.80530973451328
2015-05-19,66.99,1.13,59.283185840707965
2015-05-20,63.96,1.13,56.601769911504434
2015-05-21,64.69,1.13,57.247787610619476
2015-05-22,64.4,1.13,56.99115044247789
2015-05-26,62.37,1.13,55.19469026548673
2015-05-27,63.4,1.13,56.10619469026549
2015-05-28,63.74,1.13,56.407079646017706
2015-05-29,64.64,1.13,57.20353982300885
2015-06-01,66.09,1.13,58.486725663716825
2015-06-02,65.72,1.13,58.15929203539824
2015-06-03,65.86,1.13,58.28318584070797
2015-06-04,65.51,1.13,57.97345132743364
2015-06-05,65.66,1.13,58.10619469026549
2015-06-08,62.53,1.13,55.33628318584071
2015-06-09,60.65,1.13,53.67256637168142
2015-06-10,60.76,1.13,53.76991150442478
2015-06-11,61.82,1.13,54.707964601769916
2015-06-12,63.5,1.13,56.194690265486734
2015-06-15,62.66,1.13,55.45132743362832
2015-06-16,62.28,1.13,55.115044247787615
2015-06-17,62.03,1.13,54.89380530973452
2015-06-18,63.99,1.13,56.628318584070804
2015-06-19,64.65,1.13,57.212389380530986
2015-06-22,66.22,1.13,58.60176991150443
2015-06-23,66.52,1.13,58.86725663716815
2015-06-24,66.2,1.13,58.58407079646018
2015-06-25,65.43,1.13,57.90265486725665
2015-06-26,64.75,1.13,57.30088495575222
2015-06-29,63.86,1.13,56.51327433628319
2015-06-30,64.43,1.13,57.01769911504426
2015-07-01,64.3,1.13,56.90265486725664
2015-07-02,65.01,1.13,57.53097345132744
2015-07-06,66.16,1.13,58.548672566371685
2015-07-07,67.44,1.13,59.681415929203546
2015-07-08,66.12,1.13,58.513274336283196
2015-07-09,66.54,1.13,58.8849557522124
2015-07-10,70.55,1.13,62.43362831858408
2015-07-13,72.25,1.13,63.93805309734514
2015-07-14,73.62,1.13,65.15044247787611
2015-07-15,73.72,1.13,65.23893805309736
2015-07-16,74.69,1.13,66.09734513274337
2015-07-17,74.77,1.13,66.16814159292036
2015-07-20,74.14,1.13,65.61061946902656
2015-07-21,74.95,1.13,66.32743362831859
2015-07-22,75.83,1.13,67.1061946902655
2015-07-23,73.79,1.13,65.30088495575222
2015-07-24,74.1,1.13,65.57522123893806
2015-07-27,73.02,1.13,64.61946902654867
2015-07-28,74.32,1.13,65.76991150442478
2015-07-29,74.78,1.13,66.17699115044249
2015-07-30,75.16,1.13,66.51327433628319
2015-07-31,75.75,1.13,67.0353982300885
2015-08-03,78.02,1.13,69.04424778761063
2015-08-04,77.77,1.13,68.82300884955752
2015-08-05,79.03,1.8,43.90555555555556
2015-08-06,77.75,1.8,43.19444444444444
2015-08-07,77.99,1.8,43.327777777777776
2015-08-10,78.63,1.8,43.68333333333333
2015-08-11,79.96,1.8,44.42222222222222
2015-08-12,78.54,1.8,43.63333333333333
2015-08-13,79.29,1.8,44.050000000000004
2015-08-14,79.6,1.8,44.22222222222222
2015-08-17,81.51,1.8,45.28333333333334
2015-08-18,81.51,1.8,45.28333333333334
2015-08-19,80.99,1.8,44.99444444444444
2015-08-20,79.01,1.8,43.894444444444446
2015-08-21,76.14,1.8,42.3
2015-08-24,73.1,1.8,40.61111111111111
2015-08-25,74.55,1.8,41.416666666666664
2015-08-26,76.32,1.8,42.4
2015-08-27,76.24,1.8,42.355555555555554
2015-08-28,75.81,1.8,42.11666666666667
2015-08-31,74.86,1.8,41.58888888888889
2015-09-01,74.8,1.8,41.55555555555555
2015-09-02,78.83,1.8,43.794444444444444
2015-09-03,78.07,1.8,43.37222222222222
2015-09-04,78.58,1.8,43.65555555555555
2015-09-08,81.24,1.8,45.13333333333333
2015-09-09,81.77,1.8,45.42777777777778
2015-09-10,81.29,1.8,45.16111111111111
2015-09-11,81.87,1.8,45.483333333333334
2015-09-14,80.74,1.8,44.855555555555554
2015-09-15,79.74,1.8,44.3
2015-09-16,79.13,1.8,43.96111111111111
2015-09-17,79.69,1.8,44.27222222222222
2015-09-18,78.74,1.8,43.74444444444444
2015-09-21,82.09,1.8,45.605555555555554
2015-09-22,78.65,1.8,43.69444444444445
2015-09-23,80.07,1.8,44.48333333333333
2015-09-24,78.98,1.8,43.87777777777778
2015-09-25,80.7,1.8,44.833333333333336
2015-09-28,78.11,1.8,43.394444444444446
2015-09-29,78.38,1.8,43.544444444444444
2015-09-30,79.45,1.8,44.13888888888889
2015-10-01,80.23,1.8,44.57222222222222
2015-10-02,79.26,1.8,44.03333333333334
2015-10-05,80.91,1.8,44.949999999999996
2015-10-06,74.53,1.8,41.40555555555556
2015-10-07,75.97,1.8,42.205555555555556
2015-10-08,75.76,1.8,42.08888888888889
2015-10-09,75.92,1.8,42.17777777777778
2015-10-12,77.99,1.8,43.327777777777776
2015-10-13,73.92,1.8,41.06666666666667
2015-10-14,73.45,1.8,40.80555555555556
2015-10-15,75.98,1.8,42.211111111111116
2015-10-16,75.83,1.8,42.12777777777777
2015-10-19,76.87,1.8,42.705555555555556
2015-10-20,76.49,1.8,42.49444444444444
2015-10-21,74.73,1.8,41.516666666666666
2015-10-22,75.97,1.8,42.205555555555556
2015-10-23,79.09,1.8,43.93888888888889
2015-10-26,79.16,1.8,43.977777777777774
2015-10-27,77.95,1.8,43.30555555555556
2015-10-28,75.19,1.8,41.77222222222222
2015-10-29,75.77,1.8,42.09444444444444
2015-10-30,76.25,1.8,42.36111111111111
2015-11-02,77.13,1.8,42.849999999999994
2015-11-03,77.68,1.8,43.15555555555556
2015-11-04,77.41,2.15,36.0046511627907
2015-11-05,78.06,2.15,36.30697674418605
2015-11-06,78.08,2.15,36.31627906976744
2015-11-09,77.31,2.15,35.95813953488372
2015-11-10,78.57,2.15,36.544186046511626
2015-11-11,77.57,2.15,36.07906976744186
2015-11-12,76.68,2.15,35.66511627906977
2015-11-13,75.96,2.15,35.330232558139535
2015-11-16,76.85,2.15,35.74418604651163
2015-11-17,77.54,2.15,36.06511627906977
2015-11-18,78.09,2.15,36.32093023255814
2015-11-19,79.23,2.15,36.85116279069768
2015-11-20,81.86,2.15,38.074418604651164
2015-11-23,80.41,2.15,37.4
2015-11-24,79.6,2.15,37.02325581395349
2015-11-25,79.61,2.15,37.027906976744184
2015-11-27,79.76,2.15,37.097674418604655
2015-11-30,79.73,2.15,37.08372093023256
2015-12-01,81.17,2.15,37.753488372093024
2015-12-02,81.7,2.15,38.0
2015-12-03,80.55,2.15,37.46511627906977
2015-12-04,84.91,2.15,39.49302325581395
2015-12-07,86.33,2.15,40.15348837209302
2015-12-08,85.62,2.15,39.823255813953494
2015-12-09,83.51,2.15,38.841860465116284
2015-12-10,84.36,2.15,39.23720930232558
2015-12-11,82.77,2.15,38.49767441860465
2015-12-14,82.15,2.15,38.2093023255814
2015-12-15,82.13,2.15,38.2
2015-12-16,82.75,2.15,38.48837209302326
2015-12-17,81.13,2.15,37.734883720930235
2015-12-18,79.95,2.15,37.18604651162791
2015-12-21,82.5,2.15,38.372093023255815
2015-12-22,81.72,2.15,38.009302325581395
2015-12-23,82.16,2.15,38.21395348837209
2015-12-24,82.12,2.15,38.19534883720931
2015-12-28,82.42,2.15,38.334883720930236
2015-12-29,82.77,2.15,38.49767441860465
2015-12-30,81.44,2.15,37.87906976744186
2015-12-31,80.51,2.15,37.44651162790698
2016-01-04,78.4,2.15,36.46511627906977
2016-01-05,77.09,2.15,35.85581395348837
2016-01-06,78.2,2.15,36.372093023255815
2016-01-07,73.99,2.15,34.413953488372094
2016-01-08,70.38,2.15,32.734883720930235
2016-01-11,70.67,2.15,32.86976744186047
2016-01-12,71.04,2.15,33.04186046511629
2016-01-13,67.66,2.15,31.469767441860466
2016-01-14,68.75,2.15,31.976744186046513
2016-01-15,68.73,2.15,31.96744186046512
2016-01-19,67.05,2.15,31.186046511627907
2016-01-20,67.16,2.15,31.23720930232558
2016-01-21,72.61,2.15,33.77209302325581
2016-01-22,72.86,2.15,33.88837209302326
2016-01-25,69.79,2.15,32.460465116279074
2016-01-26,71.33,2.15,33.17674418604651
2016-01-27,70.02,2.15,32.56744186046512
2016-01-28,68.57,2.15,31.89302325581395
2016-01-29,70.4,2.15,32.74418604651163
2016-02-01,70.29,2.15,32.693023255813955
2016-02-02,67.96,2.15,31.609302325581393
2016-02-03,67.27,2.15,31.288372093023256
2016-02-04,68.91,2.15,32.051162790697674
2016-02-05,64.56,2.15,30.027906976744188
2016-02-08,63.06,2.15,29.33023255813954
2016-02-09,65.63,2.15,30.525581395348837
2016-02-10,66.84,2.15,31.08837209302326
2016-02-11,66.94,1.53,43.751633986928105
2016-02-12,68.44,1.53,44.73202614379085
2016-02-16,69.6,1.53,45.49019607843137
2016-02-17,71.77,1.53,46.90849673202614
2016-02-18,72.32,1.53,47.267973856209146
2016-02-19,72.34,1.53,47.28104575163399
2016-02-22,72.39,1.53,47.31372549019608
2016-02-23,72.74,1.53,47.54248366013071
2016-02-24,73.6,1.53,48.104575163398685
2016-02-25,74.91,1.53,48.96078431372549
2016-02-26,74.57,1.53,48.73856209150326
2016-02-29,73.9,1.53,48.30065359477125
2016-03-01,77.07,1.53,50.37254901960784
2016-03-02,77.26,1.53,50.496732026143796
2016-03-03,78.25,1.53,51.1437908496732
2016-03-04,77.67,1.53,50.76470588235294
2016-03-07,77.2,1.53,50.45751633986928
2016-03-08,76.4,1.53,49.93464052287582
2016-03-09,77.32,1.53,50.5359477124183
2016-03-10,76.39,1.53,49.928104575163395
2016-03-11,80.77,1.53,52.79084967320261
2016-03-14,79.79,1.53,52.150326797385624
2016-03-15,79.99,1.53,52.28104575163398
2016-03-16,80.53,1.53,52.63398692810458
2016-03-17,80.98,1.53,52.9281045751634
2016-03-18,82.03,1.53,53.61437908496732
2016-03-21,82.26,1.53,53.76470588235294
2016-03-22,82.03,1.53,53.61437908496732
2016-03-23,81.12,1.53,53.01960784313726
2016-03-24,80.59,1.53,52.673202614379086
2016-03-28,81.49,1.53,53.26143790849673
2016-03-29,82.35,1.53,53.8235294117647
2016-03-30,82.33,1.53,53.810457516339866
2016-03-31,82.02,1.53,53.607843137254896
2016-04-01,82.01,1.53,53.60130718954249
2016-04-04,78.92,1.53,51.58169934640523
2016-04-05,79.68,1.53,52.078431372549026
2016-04-06,79.64,1.53,52.052287581699346
2016-04-07,78.28,1.53,51.16339869281046
2016-04-08,79.08,1.53,51.68627450980392
2016-04-11,78.48,1.53,51.294117647058826
2016-04-12,79.25,1.53,51.79738562091503
2016-04-13,81.87,1.53,53.50980392156863
2016-04-14,81.86,1.53,53.50326797385621
2016-04-15,82.38,1.53,53.843137254901954
2016-04-18,82.24,1.53,53.7516339869281
2016-04-19,82.12,1.53,53.673202614379086
2016-04-20,81.6,1.53,53.33333333333333
2016-04-21,79.38,1.53,51.882352941176464
2016-04-22,76.81,1.53,50.20261437908497
2016-04-25,74.45,1.53,48.66013071895425
2016-04-26,74.35,1.53,48.59477124183006
2016-04-27,73.58,1.53,48.091503267973856
2016-04-28,72.01,1.53,47.06535947712418
2016-04-29,70.43,1.53,46.032679738562095
2016-05-02,70.53,1.53,46.09803921568628
2016-05-03,70.41,1.53,46.01960784313725
2016-05-04,69.1,1.53,45.16339869281045
2016-05-05,69.14,1.53,45.189542483660134
2016-05-06,68.51,1.53,44.77777777777778
2016-05-09,68.8,1.47,46.802721088435376
2016-05-10,69.33,1.47,47.16326530612245
2016-05-11,67.6,1.47,45.986394557823125
2016-05-12,65.57,1.47,44.605442176870746
2016-05-13,66.26,1.47,45.07482993197279
2016-05-16,66.31,1.47,45.10884353741497
2016-05-17,65.44,1.47,44.517006802721085
2016-05-18,66.42,1.47,45.183673469387756
2016-05-19,65.39,1.47,44.482993197278915
2016-05-20,65.21,1.47,44.36054421768707
2016-05-23,65.34,1.47,44.44897959183674
2016-05-24,66.87,1.47,45.48979591836735
2016-05-25,66.91,1.47,45.517006802721085
2016-05-26,66.14,1.47,44.993197278911566
2016-05-27,66.82,1.47,45.455782312925166
2016-05-31,66.4,1.47,45.17006802721089
2016-06-01,65.96,1.47,44.87074829931972
2016-06-02,65.94,1.47,44.857142857142854
2016-06-03,65.08,1.47,44.27210884353742
2016-06-06,65.21,1.47,44.36054421768707
2016-06-07,66.33,1.47,45.12244897959184
2016-06-08,66.39,1.47,45.16326530612245
2016-06-09,67.5,1.47,45.91836734693878
2016-06-10,66.92,1.47,45.523809523809526
2016-06-13,64.29,1.47,43.734693877551024
2016-06-14,61.52,1.47,41.85034013605443
2016-06-15,61.16,1.47,41.605442176870746
2016-06-16,60.37,1.47,41.06802721088435
2016-06-17,59.88,1.47,40.734693877551024
2016-06-20,59.48,1.47,40.46258503401361
2016-06-21,60.46,1.47,41.12925170068027
2016-06-22,59.68,1.47,40.59863945578231
2016-06-23,59.14,1.47,40.23129251700681
2016-06-24,56.49,1.47,38.42857142857143
2016-06-27,55.66,1.47,37.86394557823129
2016-06-28,56.71,1.47,38.57823129251701
2016-06-29,57.69,1.47,39.244897959183675
2016-06-30,58.29,1.47,39.6530612244898
2016-07-01,58.74,1.47,39.95918367346939
2016-07-05,58.63,1.47,39.884353741496604
2016-07-06,58.54,1.47,39.82312925170068
2016-07-07,59.47,1.47,40.45578231292517
2016-07-08,59.86,1.47,40.72108843537415
2016-07-11,60.16,1.47,40.92517006802721
2016-07-12,63.25,1.47,43.02721088435374
2016-07-13,63.17,1.47,42.97278911564626
2016-07-14,64.86,1.47,44.12244897959184
2016-07-15,65.04,1.47,44.24489795918368
2016-07-18,64.24,1.47,43.70068027210884
2016-07-19,63.87,1.47,43.44897959183673
2016-07-20,63.49,1.47,43.19047619047619
2016-07-21,64.71,1.47,44.0204081632653
2016-07-22,64.6,1.47,43.945578231292515
2016-07-25,65.4,1.47,44.48979591836735
2016-07-26,66.53,1.47,45.25850340136054
2016-07-27,67.87,1.47,46.17006802721089
2016-07-28,68.46,1.47,46.57142857142857
2016-07-29,67.22,1.47,45.72789115646258
2016-08-01,67.65,1.47,46.02040816326531
2016-08-02,64.89,2.11,30.75355450236967
2016-08-03,65.1,2.11,30.85308056872038
2016-08-04,65.1,2.11,30.85308056872038
2016-08-05,66.23,2.11,31.388625592417064
2016-08-08,65.86,2.11,31.213270142180097
2016-08-09,64.99,2.11,30.80094786729858
2016-08-10,64.84,2.11,30.729857819905217
2016-08-11,66.11,2.11,31.33175355450237
2016-08-12,65.38,2.11,30.98578199052133
2016-08-15,66.12,2.11,31.336492890995263
2016-08-16,66.0,2.11,31.27962085308057
2016-08-17,67.35,2.11,31.919431279620852
2016-08-18,67.7,2.11,32.085308056872044
2016-08-19,67.07,2.11,31.786729857819903
2016-08-22,66.86,2.11,31.687203791469194
2016-08-23,67.35,2.11,31.919431279620852
2016-08-24,67.92,2.11,32.18957345971564
2016-08-25,68.34,2.11,32.388625592417064
2016-08-26,67.27,2.11,31.881516587677726
2016-08-29,67.04,2.11,31.77251184834124
2016-08-30,67.55,2.11,32.014218009478675
2016-08-31,67.53,2.11,32.0047393364929
2016-09-01,67.26,2.11,31.876777251184837
2016-09-02,68.21,2.11,32.32701421800948
2016-09-06,69.0,2.11,32.70142180094787
2016-09-07,71.03,2.11,33.66350710900474
2016-09-08,71.32,2.11,33.800947867298575
2016-09-09,68.86,2.11,32.6350710900474
2016-09-12,69.79,2.11,33.07582938388626
2016-09-13,68.32,2.11,32.37914691943128
2016-09-14,66.65,2.11,31.58767772511849
2016-09-15,66.81,2.11,31.663507109004744
2016-09-16,65.7,2.11,31.13744075829384
2016-09-19,65.69,2.11,31.13270142180095
2016-09-20,65.5,2.11,31.042654028436022
2016-09-21,66.7,2.11,31.611374407582943
2016-09-22,66.04,2.11,31.298578199052137
2016-09-23,65.77,2.11,31.170616113744074
2016-09-26,64.6,2.11,30.61611374407583
2016-09-27,65.99,2.11,31.274881516587676
2016-09-28,66.2,2.11,31.374407582938392
2016-09-29,65.31,2.11,30.952606635071092
2016-09-30,65.86,2.11,31.213270142180097
2016-10-03,67.09,2.11,31.79620853080569
2016-10-04,68.71,2.11,32.56398104265403
2016-10-05,68.31,2.11,32.37440758293839
2016-10-06,69.09,2.11,32.74407582938389
2016-10-07,68.11,2.11,32.27962085308057
2016-10-10,69.91,2.11,33.132701421800945
2016-10-11,69.33,2.11,32.85781990521327
2016-10-12,70.43,2.11,33.379146919431285
2016-10-13,72.96,2.11,34.5781990521327
2016-10-14,72.31,2.11,34.27014218009479
2016-10-17,71.94,2.11,34.09478672985782
2016-10-18,72.11,2.11,34.17535545023697
2016-10-19,73.46,2.11,34.81516587677725
2016-10-20,75.29,2.11,35.682464454976305
2016-10-21,74.56,2.11,35.33649289099527
2016-10-24,73.61,2.11,34.88625592417062
2016-10-25,72.4,2.11,34.31279620853081
2016-10-26,71.13,2.11,33.71090047393365
2016-10-27,71.12,2.11,33.70616113744076
2016-10-28,71.78,2.11,34.018957345971565
2016-10-31,72.22,2.11,34.22748815165877
2016-11-01,71.43,2.11,33.85308056872039
2016-11-02,70.96,2.08,34.11538461538461
2016-11-03,69.66,2.08,33.49038461538461
2016-11-04,70.26,2.08,33.77884615384615
2016-11-07,72.57,2.08,34.88942307692307
2016-11-08,72.71,2.08,34.95673076923077
2016-11-09,73.18,2.08,35.18269230769231
2016-11-10,74.97,2.08,36.043269230769226
2016-11-11,75.23,2.08,36.16826923076923
2016-11-14,77.83,2.08,37.418269230769226
2016-11-15,78.24,2.08,37.61538461538461
2016-11-16,77.77,2.08,37.38942307692307
2016-11-17,78.85,2.08,37.90865384615384
2016-11-18,79.47,2.08,38.20673076923077
2016-11-21,78.78,2.08,37.875
2016-11-22,81.53,2.08,39.19711538461539
2016-11-23,82.96,2.08,39.88461538461538
2016-11-25,82.75,2.08,39.78365384615385
2016-11-28,82.43,2.08,39.62980769230769
2016-11-29,82.78,2.08,39.79807692307692
2016-11-30,82.27,2.08,39.55288461538461
2016-12-01,82.86,2.08,39.83653846153846
2016-12-02,84.83,2.08,40.78365384615385
2016-12-05,83.12,2.08,39.96153846153846
2016-12-06,84.8,2.08,40.76923076923077
2016-12-07,87.67,2.08,42.14903846153846
2016-12-08,88.55,2.08,42.57211538461538
2016-12-09,89.77,2.08,43.15865384615384
2016-12-12,86.73,2.08,41.69711538461539
2016-12-13,86.87,2.08,41.76442307692308
2016-12-14,86.38,2.08,41.52884615384615
2016-12-15,90.12,2.08,43.32692307692308
2016-12-16,88.73,2.08,42.65865384615385
2016-12-19,90.33,2.08,43.42788461538461
2016-12-20,91.56,2.08,44.01923076923077
2016-12-21,91.12,2.08,43.80769230769231
2016-12-22,89.1,2.08,42.83653846153846
2016-12-23,90.43,2.08,43.47596153846154
2016-12-27,90.54,2.08,43.52884615384615
2016-12-28,88.69,2.08,42.63942307692307
2016-12-29,88.53,2.08,42.5625
2016-12-30,88.73,2.08,42.65865384615385
2017-01-03,88.0,2.08,42.30769230769231
2017-01-04,89.18,2.08,42.875
2017-01-05,87.76,2.08,42.19230769230769
2017-01-06,86.98,2.08,41.81730769230769
2017-01-09,87.47,2.08,42.05288461538461
2017-01-10,92.0,2.08,44.230769230769226
2017-01-11,93.8,2.08,45.09615384615385
2017-01-12,93.26,2.08,44.83653846153846
2017-01-13,94.32,2.08,45.34615384615384
2017-01-17,93.41,2.08,44.90865384615384
2017-01-18,92.93,2.08,44.67788461538462
2017-01-19,94.22,2.08,45.29807692307692
2017-01-20,94.71,2.08,45.53365384615384
2017-01-23,93.07,2.08,44.7451923076923
2017-01-24,92.86,2.08,44.64423076923077
2017-01-25,93.38,2.08,44.89423076923077
2017-01-26,95.9,2.08,46.10576923076923
2017-01-27,95.13,2.08,45.73557692307692
2017-01-30,94.16,2.08,45.26923076923077
2017-01-31,93.82,2.08,45.105769230769226
2017-02-01,93.63,2.08,45.01442307692307
2017-02-02,94.53,2.08,45.44711538461539
2017-02-03,94.09,2.08,45.23557692307692
2017-02-06,95.12,2.08,45.73076923076923
2017-02-07,94.1,2.08,45.24038461538461
2017-02-08,97.2,2.08,46.73076923076923
2017-02-09,98.41,2.08,47.3125
2017-02-10,97.35,2.08,46.80288461538461
2017-02-13,98.02,2.08,47.125
2017-02-14,96.3,2.08,46.29807692307692
2017-02-15,96.96,2.08,46.61538461538461
2017-02-16,96.69,2.08,46.48557692307692
2017-02-17,96.6,2.08,46.442307692307686
2017-02-21,96.61,2.08,46.44711538461538
2017-02-22,97.25,2.08,46.75480769230769
2017-02-23,95.89,2.08,46.10096153846154
2017-02-24,97.01,2.08,46.63942307692308
2017-02-27,97.84,2.08,47.03846153846154
2017-02-28,97.82,0.93,105.18279569892472
2017-03-01,100.24,0.93,107.78494623655912
2017-03-02,96.36,0.93,103.61290322580645
2017-03-03,98.94,0.93,106.38709677419354
2017-03-06,96.63,0.93,103.9032258064516
2017-03-07,95.12,0.93,102.27956989247312
2017-03-08,95.2,0.93,102.36559139784946
2017-03-09,94.78,0.93,101.91397849462365
2017-03-10,96.61,0.93,103.88172043010752
2017-03-13,96.58,0.93,103.84946236559139
2017-03-14,94.5,0.93,101.61290322580645
2017-03-15,95.36,0.93,102.53763440860214
2017-03-16,94.14,0.93,101.2258064516129
2017-03-17,93.36,0.93,100.38709677419354
2017-03-20,94.82,0.93,101.95698924731181
2017-03-21,92.11,0.93,99.04301075268816
2017-03-22,92.92,0.93,99.91397849462365
2017-03-23,94.05,0.93,101.12903225806451
2017-03-24,94.7,0.93,101.82795698924731
2017-03-27,95.0,0.93,102.1505376344086
2017-03-28,96.33,0.93,103.58064516129032
2017-03-29,94.3,0.93,101.39784946236558
2017-03-30,93.66,0.93,100.70967741935483
2017-03-31,92.22,0.93,99.16129032258064
2017-04-03,92.37,0.93,99.3225806451613
2017-04-04,90.22,0.93,97.01075268817203
2017-04-05,90.05,0.93,96.8279569892473
2017-04-06,89.43,0.93,96.16129032258064
2017-04-07,89.17,0.93,95.88172043010752
2017-04-10,89.04,0.93,95.74193548387098
2017-04-11,88.84,0.93,95.52688172043011
2017-04-12,88.66,0.93,95.33333333333333
2017-04-13,86.33,0.93,92.82795698924731
2017-04-17,86.91,0.93,93.4516129032258
2017-04-18,86.53,0.93,93.04301075268816
2017-04-19,87.19,0.93,93.75268817204301
2017-04-20,88.37,0.93,95.02150537634408
2017-04-21,89.11,0.93,95.81720430107526
2017-04-24,90.68,0.93,97.50537634408602
2017-04-25,91.42,0.93,98.3010752688172
2017-04-26,88.25,0.93,94.89247311827957
2017-04-27,84.93,0.93,91.3225806451613
2017-04-28,85.09,0.93,91.49462365591398
2017-05-01,84.42,0.93,90.77419354838709
2017-05-02,86.49,0.93,92.99999999999999
2017-05-03,86.6,0.93,93.11827956989247
2017-05-04,85.43,0.93,91.86021505376344
2017-05-05,85.24,0.8,106.54999999999998
2017-05-08,83.53,0.8,104.4125
2017-05-09,84.21,0.8,105.26249999999999
2017-05-10,83.19,0.8,103.9875
2017-05-11,83.65,0.8,104.5625
2017-05-12,83.59,0.8,104.4875
2017-05-15,84.87,0.8,106.0875
2017-05-16,84.73,0.8,105.9125
2017-05-17,82.19,0.8,102.7375
2017-05-18,83.04,0.8,103.8
2017-05-19,84.57,0.8,105.71249999999999
2017-05-22,85.28,0.8,106.6
2017-05-23,85.78,0.8,107.225
2017-05-24,84.54,0.8,105.675
2017-05-25,86.58,0.8,108.225
2017-05-26,86.62,0.8,108.275
2017-05-30,85.81,0.8,107.2625
2017-05-31,87.05,0.8,108.81249999999999
2017-06-01,88.23,0.8,110.2875
2017-06-02,89.31,0.8,111.6375
2017-06-05,89.3,0.8,111.62499999999999
2017-06-06,89.2,0.8,111.5
2017-06-07,91.69,0.8,114.6125
2017-06-08,90.54,0.8,113.175
2017-06-09,89.93,0.8,112.41250000000001
2017-06-12,89.04,0.8,111.3
2017-06-13,88.91,0.8,111.13749999999999
2017-06-14,89.17,0.8,111.46249999999999
2017-06-15,88.41,0.8,110.51249999999999
2017-06-16,88.74,0.8,110.92499999999998
2017-06-19,90.77,0.8,113.46249999999999
2017-06-20,89.39,0.8,111.7375
2017-06-21,90.83,0.8,113.5375
2017-06-22,91.02,0.8,113.77499999999999
2017-06-23,91.63,0.8,114.5375
2017-06-26,90.87,0.8,113.5875
2017-06-27,88.92,0.8,111.14999999999999
2017-06-28,88.41,0.8,110.51249999999999
2017-06-29,89.1,0.8,111.37499999999999
2017-06-30,89.76,0.8,112.2
2017-07-03,90.22,0.8,112.77499999999999
2017-07-05,91.28,0.8,114.1
2017-07-06,91.4,0.8,114.25
2017-07-07,93.89,0.8,117.3625
2017-07-10,92.94,0.8,116.175
2017-07-11,91.57,0.8,114.46249999999999
2017-07-12,94.63,0.8,118.2875
2017-07-13,93.74,0.8,117.17499999999998
2017-07-14,92.63,0.8,115.7875
2017-07-17,92.08,0.8,115.1
2017-07-18,90.75,0.8,113.4375
2017-07-19,90.27,0.8,112.83749999999999
2017-07-20,89.1,0.8,111.37499999999999
2017-07-21,88.25,0.8,110.3125
2017-07-24,87.01,0.8,108.7625
2017-07-25,87.13,0.8,108.9125
2017-07-26,87.72,0.8,109.64999999999999
2017-07-27,87.98,0.8,109.975
2017-07-28,86.32,0.8,107.89999999999999
2017-07-31,85.23,0.8,106.5375
2017-08-01,85.51,0.8,106.8875
2017-08-02,85.64,0.8,107.05
2017-08-03,84.99,2.39,35.56066945606694
2017-08-04,85.87,2.39,35.92887029288703
2017-08-07,86.0,2.39,35.98326359832636
2017-08-08,85.15,2.39,35.62761506276151
2017-08-09,84.34,2.39,35.28870292887029
2017-08-10,83.79,2.39,35.05857740585774
2017-08-11,84.47,2.39,35.34309623430962
2017-08-14,85.09,2.39,35.60251046025105
2017-08-15,83.91,2.39,35.10878661087866
2017-08-16,83.81,2.39,35.06694560669456
2017-08-17,80.02,2.39,33.48117154811715
2017-08-18,78.45,2.39,32.82426778242678
2017-08-21,77.98,2.39,32.62761506276151
2017-08-22,77.11,2.39,32.26359832635983
2017-08-23,74.91,2.39,31.34309623430962
2017-08-24,73.52,2.39,30.761506276150623
2017-08-25,75.53,2.39,31.602510460251043
2017-08-28,74.31,2.39,31.09205020920502
2017-08-29,74.38,2.39,31.121338912133886
2017-08-30,74.13,2.39,31.016736401673636
2017-08-31,74.66,2.39,31.23849372384937
2017-09-01,75.15,2.39,31.443514644351467
2017-09-05,73.05,2.39,30.564853556485353
2017-09-06,73.68,2.39,30.82845188284519
2017-09-07,73.16,2.39,30.610878661087863
2017-09-08,74.3,2.39,31.087866108786606
2017-09-11,75.59,2.39,31.627615062761507
2017-09-12,76.32,2.39,31.933054393305436
2017-09-13,76.21,2.39,31.887029288702923
2017-09-14,77.49,2.39,32.42259414225941
2017-09-15,75.28,2.39,31.497907949790793
2017-09-18,73.07,2.39,30.57322175732217
2017-09-19,72.24,2.39,30.22594142259414
2017-09-20,73.0,2.39,30.543933054393303
