date,DTE,DTE_EPS,PE Ratio
2012-10-17,61.59,0.86,71.61627906976744
2012-10-18,61.69,0.86,71.73255813953489
2012-10-19,61.41,0.86,71.40697674418604
2012-10-22,61.55,0.86,71.56976744186046
2012-10-23,60.74,0.86,70.62790697674419
2012-10-24,61.02,1.32,46.22727272727273
2012-10-25,61.6,1.32,46.666666666666664
2012-10-26,61.66,1.32,46.712121212121204
2012-10-31,62.1,1.32,47.04545454545455
2012-11-01,61.62,1.32,46.68181818181818
2012-11-02,61.28,1.32,46.42424242424242
2012-11-05,60.39,1.32,45.75
2012-11-06,60.76,1.32,46.030303030303024
2012-11-07,59.46,1.32,45.04545454545455
2012-11-08,59.31,1.32,44.93181818181818
2012-11-09,59.19,1.32,44.840909090909086
2012-11-12,58.56,1.32,44.36363636363636
2012-11-13,58.95,1.32,44.65909090909091
2012-11-14,58.76,1.32,44.51515151515151
2012-11-15,58.64,1.32,44.42424242424242
2012-11-16,59.3,1.32,44.92424242424242
2012-11-19,59.18,1.32,44.83333333333333
2012-11-20,59.29,1.32,44.916666666666664
2012-11-21,59.02,1.32,44.71212121212121
2012-11-23,58.88,1.32,44.60606060606061
2012-11-26,59.27,1.32,44.90151515151515
2012-11-27,59.26,1.32,44.89393939393939
2012-11-28,59.58,1.32,45.13636363636363
2012-11-29,59.89,1.32,45.37121212121212
2012-11-30,60.58,1.32,45.89393939393939
2012-12-03,60.58,1.32,45.89393939393939
2012-12-04,60.49,1.32,45.82575757575758
2012-12-05,61.57,1.32,46.64393939393939
2012-12-06,61.2,1.32,46.36363636363637
2012-12-07,61.05,1.32,46.24999999999999
2012-12-10,61.15,1.32,46.32575757575757
2012-12-11,61.29,1.32,46.43181818181818
2012-12-12,61.55,1.32,46.628787878787875
2012-12-13,60.94,1.32,46.166666666666664
2012-12-14,60.55,1.32,45.87121212121212
2012-12-17,61.21,1.32,46.37121212121212
2012-12-18,61.31,1.32,46.446969696969695
2012-12-19,60.9,1.32,46.13636363636363
2012-12-20,61.18,1.32,46.348484848484844
2012-12-21,61.13,1.32,46.31060606060606
2012-12-24,60.95,1.32,46.17424242424242
2012-12-26,60.28,1.32,45.666666666666664
2012-12-27,60.08,1.32,45.51515151515151
2012-12-28,59.41,1.32,45.00757575757575
2012-12-31,60.05,1.32,45.492424242424235
2013-01-02,61.48,1.32,46.57575757575757
2013-01-03,61.43,1.32,46.53787878787879
2013-01-04,61.64,1.32,46.696969696969695
2013-01-07,60.95,1.32,46.17424242424242
2013-01-08,60.71,1.32,45.99242424242424
2013-01-09,60.79,1.32,46.0530303030303
2013-01-10,61.41,1.32,46.522727272727266
2013-01-11,61.46,1.32,46.56060606060606
2013-01-14,61.31,1.32,46.446969696969695
2013-01-15,61.33,1.32,46.46212121212121
2013-01-16,61.01,1.32,46.21969696969697
2013-01-17,61.28,1.32,46.42424242424242
2013-01-18,61.9,1.32,46.89393939393939
2013-01-22,62.65,1.32,47.46212121212121
2013-01-23,62.34,1.32,47.22727272727273
2013-01-24,62.5,1.32,47.348484848484844
2013-01-25,62.75,1.32,47.53787878787879
2013-01-28,62.46,1.32,47.31818181818182
2013-01-29,62.85,1.32,47.61363636363636
2013-01-30,63.37,1.32,48.00757575757575
2013-01-31,63.31,1.32,47.96212121212121
2013-02-01,63.97,1.32,48.46212121212121
2013-02-04,63.64,1.32,48.21212121212121
2013-02-05,63.87,1.32,48.38636363636363
2013-02-06,64.04,1.32,48.515151515151516
2013-02-07,64.16,1.32,48.6060606060606
2013-02-08,64.28,1.32,48.696969696969695
2013-02-11,64.4,1.32,48.78787878787879
2013-02-12,64.51,1.32,48.871212121212125
2013-02-13,64.4,1.32,48.78787878787879
2013-02-14,64.36,1.32,48.75757575757576
2013-02-15,64.42,1.32,48.803030303030305
2013-02-19,64.75,1.32,49.0530303030303
2013-02-20,64.86,0.47,138.0
2013-02-21,64.83,0.47,137.93617021276597
2013-02-22,65.62,0.47,139.61702127659575
2013-02-25,65.34,0.47,139.0212765957447
2013-02-26,65.79,0.47,139.97872340425533
2013-02-27,66.26,0.47,140.97872340425533
2013-02-28,66.8,0.47,142.12765957446808
2013-03-01,66.43,0.47,141.34042553191492
2013-03-04,67.08,0.47,142.72340425531917
2013-03-05,67.52,0.47,143.6595744680851
2013-03-06,66.81,0.47,142.14893617021278
2013-03-07,66.49,0.47,141.46808510638297
2013-03-08,66.65,0.47,141.8085106382979
2013-03-11,66.75,0.47,142.0212765957447
2013-03-12,66.66,0.47,141.82978723404256
2013-03-13,66.89,0.47,142.31914893617022
2013-03-14,66.41,0.47,141.29787234042553
2013-03-15,66.36,0.47,141.19148936170214
2013-03-18,66.1,0.47,140.63829787234042
2013-03-19,66.02,0.47,140.46808510638297
2013-03-20,66.47,0.47,141.4255319148936
2013-03-21,66.2,0.47,140.85106382978725
2013-03-22,66.28,0.47,141.0212765957447
2013-03-25,66.06,0.47,140.55319148936172
2013-03-26,66.82,0.47,142.17021276595744
2013-03-27,66.99,0.47,142.53191489361703
2013-03-28,68.34,0.47,145.40425531914894
2013-04-01,68.39,0.47,145.51063829787236
2013-04-02,68.53,0.47,145.8085106382979
2013-04-03,68.43,0.47,145.59574468085108
2013-04-04,68.84,0.47,146.468085106383
2013-04-05,68.83,0.47,146.4468085106383
2013-04-08,69.45,0.47,147.76595744680853
2013-04-09,68.58,0.47,145.91489361702128
2013-04-10,69.24,0.47,147.31914893617022
2013-04-11,69.55,0.47,147.97872340425533
2013-04-12,70.35,0.47,149.68085106382978
2013-04-15,70.39,0.47,149.76595744680853
2013-04-16,71.36,0.47,151.82978723404256
2013-04-17,71.95,0.47,153.08510638297875
2013-04-18,72.05,0.47,153.29787234042553
2013-04-19,72.26,0.47,153.74468085106386
2013-04-22,72.9,0.47,155.10638297872342
2013-04-23,72.77,0.47,154.82978723404256
2013-04-24,72.68,0.47,154.63829787234044
2013-04-25,72.25,0.47,153.72340425531917
2013-04-26,72.26,1.35,53.525925925925925
2013-04-29,72.19,1.35,53.47407407407407
2013-04-30,72.88,1.35,53.98518518518518
2013-05-01,72.44,1.35,53.65925925925925
2013-05-02,72.38,1.35,53.61481481481481
2013-05-03,72.6,1.35,53.77777777777777
2013-05-06,71.46,1.35,52.93333333333332
2013-05-07,71.98,1.35,53.318518518518516
2013-05-08,71.63,1.35,53.05925925925925
2013-05-09,70.21,1.35,52.0074074074074
2013-05-10,70.3,1.35,52.07407407407407
2013-05-13,69.88,1.35,51.76296296296296
2013-05-14,70.68,1.35,52.355555555555554
2013-05-15,71.39,1.35,52.88148148148148
2013-05-16,71.03,1.35,52.614814814814814
2013-05-17,71.77,1.35,53.16296296296296
2013-05-20,71.54,1.35,52.992592592592594
2013-05-21,71.51,1.35,52.97037037037037
2013-05-22,70.3,1.35,52.07407407407407
2013-05-23,69.28,1.35,51.318518518518516
2013-05-24,68.27,1.35,50.57037037037036
2013-05-28,67.69,1.35,50.14074074074074
2013-05-29,66.26,1.35,49.08148148148148
2013-05-30,67.45,1.35,49.96296296296296
2013-05-31,66.61,1.35,49.340740740740735
2013-06-03,66.81,1.35,49.48888888888889
2013-06-04,66.49,1.35,49.251851851851846
2013-06-05,65.98,1.35,48.87407407407407
2013-06-06,66.78,1.35,49.46666666666666
2013-06-07,67.51,1.35,50.007407407407406
2013-06-10,67.12,1.35,49.71851851851852
2013-06-11,67.0,1.35,49.629629629629626
2013-06-12,66.35,1.35,49.14814814814814
2013-06-13,67.04,1.35,49.65925925925926
2013-06-14,66.87,1.35,49.53333333333333
2013-06-17,67.05,1.35,49.666666666666664
2013-06-18,67.59,1.35,50.06666666666666
2013-06-19,66.08,1.35,48.94814814814814
2013-06-20,64.0,1.35,47.407407407407405
2013-06-21,64.67,1.35,47.903703703703705
2013-06-24,64.31,1.35,47.63703703703703
2013-06-25,65.3,1.35,48.37037037037037
2013-06-26,66.39,1.35,49.17777777777778
2013-06-27,66.66,1.35,49.37777777777777
2013-06-28,67.01,1.35,49.63703703703704
2013-07-01,65.82,1.35,48.755555555555546
2013-07-02,66.01,1.35,48.8962962962963
2013-07-03,65.9,1.35,48.81481481481482
2013-07-05,65.77,1.35,48.718518518518515
2013-07-08,66.41,1.35,49.19259259259259
2013-07-09,66.83,1.35,49.5037037037037
2013-07-10,67.57,1.35,50.05185185185184
2013-07-11,68.74,1.35,50.91851851851851
2013-07-12,68.99,1.35,51.103703703703694
2013-07-15,69.81,1.35,51.71111111111111
2013-07-16,69.56,1.35,51.525925925925925
2013-07-17,69.6,1.35,51.55555555555555
2013-07-18,70.53,1.35,52.24444444444444
2013-07-19,70.27,1.35,52.05185185185184
2013-07-22,70.48,1.35,52.20740740740741
2013-07-23,70.84,1.35,52.474074074074075
2013-07-24,69.65,1.35,51.592592592592595
2013-07-25,70.02,1.35,51.86666666666666
2013-07-26,70.15,0.59,118.89830508474577
2013-07-29,70.6,0.59,119.66101694915254
2013-07-30,71.23,0.59,120.72881355932205
2013-07-31,70.7,0.59,119.83050847457628
2013-08-01,71.59,0.59,121.33898305084747
2013-08-02,71.64,0.59,121.42372881355934
2013-08-05,71.05,0.59,120.42372881355932
2013-08-06,70.73,0.59,119.8813559322034
2013-08-07,70.63,0.59,119.71186440677965
2013-08-08,71.07,0.59,120.45762711864407
2013-08-09,70.8,0.59,120.0
2013-08-12,70.45,0.59,119.40677966101696
2013-08-13,69.92,0.59,118.5084745762712
2013-08-14,69.37,0.59,117.57627118644069
2013-08-15,68.46,0.59,116.03389830508475
2013-08-16,67.59,0.59,114.55932203389831
2013-08-19,67.16,0.59,113.83050847457628
2013-08-20,67.59,0.59,114.55932203389831
2013-08-21,66.78,0.59,113.1864406779661
2013-08-22,66.93,0.59,113.44067796610172
2013-08-23,67.38,0.59,114.20338983050847
2013-08-26,67.04,0.59,113.6271186440678
2013-08-27,67.2,0.59,113.89830508474577
2013-08-28,67.3,0.59,114.0677966101695
2013-08-29,67.02,0.59,113.59322033898304
2013-08-30,66.87,0.59,113.33898305084747
2013-09-03,65.86,0.59,111.6271186440678
2013-09-04,65.74,0.59,111.42372881355932
2013-09-05,65.0,0.59,110.16949152542374
2013-09-06,65.56,0.59,111.11864406779662
2013-09-09,66.1,0.59,112.03389830508475
2013-09-10,66.71,0.59,113.06779661016948
2013-09-11,66.86,0.59,113.3220338983051
2013-09-12,65.69,0.59,111.33898305084746
2013-09-13,65.82,0.59,111.5593220338983
2013-09-16,65.91,0.59,111.71186440677967
2013-09-17,66.22,0.59,112.23728813559322
2013-09-18,68.2,0.59,115.59322033898306
2013-09-19,67.91,0.59,115.10169491525424
2013-09-20,67.18,0.59,113.86440677966104
2013-09-23,67.6,0.59,114.57627118644068
2013-09-24,67.18,0.59,113.86440677966104
2013-09-25,66.55,0.59,112.79661016949153
2013-09-26,66.56,0.59,112.81355932203391
2013-09-27,66.06,0.59,111.96610169491527
2013-09-30,65.98,0.59,111.83050847457628
2013-10-01,66.13,0.59,112.08474576271186
2013-10-02,66.32,0.59,112.40677966101694
2013-10-03,65.19,0.59,110.49152542372882
2013-10-04,65.07,0.59,110.28813559322033
2013-10-07,64.53,0.59,109.37288135593221
2013-10-08,65.07,0.59,110.28813559322033
2013-10-09,65.62,0.59,111.22033898305087
2013-10-10,66.52,0.59,112.7457627118644
2013-10-11,66.83,0.59,113.27118644067797
2013-10-14,66.49,0.59,112.69491525423729
2013-10-15,65.71,0.59,111.3728813559322
2013-10-16,66.26,0.59,112.30508474576273
2013-10-17,67.22,0.59,113.93220338983052
2013-10-18,67.21,0.59,113.91525423728812
2013-10-21,66.84,0.59,113.28813559322035
2013-10-22,67.42,0.59,114.27118644067798
2013-10-23,68.26,0.59,115.6949152542373
2013-10-24,67.6,0.59,114.57627118644068
2013-10-25,69.44,1.13,61.45132743362832
2013-10-28,69.64,1.13,61.628318584070804
2013-10-29,69.79,1.13,61.761061946902664
2013-10-30,69.34,1.13,61.36283185840709
2013-10-31,69.14,1.13,61.18584070796461
2013-11-01,69.44,1.13,61.45132743362832
2013-11-04,70.1,1.13,62.0353982300885
2013-11-05,69.76,1.13,61.734513274336294
2013-11-06,70.19,1.13,62.115044247787615
2013-11-07,69.36,1.13,61.380530973451336
2013-11-08,69.34,1.13,61.36283185840709
2013-11-11,69.18,1.13,61.22123893805311
2013-11-12,68.29,1.13,60.433628318584084
2013-11-13,68.16,1.13,60.31858407079646
2013-11-14,69.15,1.13,61.194690265486734
2013-11-15,69.49,1.13,61.49557522123894
2013-11-18,69.37,1.13,61.38938053097346
2013-11-19,68.79,1.13,60.87610619469028
2013-11-20,68.77,1.13,60.85840707964602
2013-11-21,68.92,1.13,60.99115044247788
2013-11-22,68.86,1.13,60.93805309734514
2013-11-25,68.17,1.13,60.327433628318595
2013-11-26,67.19,1.13,59.46017699115045
2013-11-27,66.92,1.13,59.221238938053105
2013-11-29,66.74,1.13,59.06194690265487
2013-12-02,66.78,1.13,59.09734513274337
2013-12-03,66.85,1.13,59.15929203539823
2013-12-04,66.83,1.13,59.141592920353986
2013-12-05,66.38,1.13,58.743362831858406
2013-12-06,67.61,1.13,59.83185840707965
2013-12-09,67.22,1.13,59.48672566371682
2013-12-10,66.63,1.13,58.9646017699115
2013-12-11,66.0,1.13,58.407079646017706
2013-12-12,65.36,1.13,57.840707964601776
2013-12-13,65.36,1.13,57.840707964601776
2013-12-16,66.05,1.13,58.45132743362832
2013-12-17,65.28,1.13,57.76991150442478
2013-12-18,66.15,1.13,58.53982300884957
2013-12-19,65.6,1.13,58.05309734513274
2013-12-20,66.61,1.13,58.94690265486726
2013-12-23,66.55,1.13,58.89380530973452
2013-12-24,66.68,1.13,59.00884955752213
2013-12-26,66.16,1.13,58.548672566371685
2013-12-27,66.36,1.13,58.72566371681416
2013-12-30,66.32,1.13,58.690265486725664
2013-12-31,66.39,1.13,58.75221238938054
2014-01-02,65.26,1.13,57.75221238938054
2014-01-03,65.13,1.13,57.63716814159292
2014-01-06,65.19,1.13,57.690265486725664
2014-01-07,65.76,1.13,58.194690265486734
2014-01-08,65.1,1.13,57.61061946902655
2014-01-09,65.68,1.13,58.12389380530975
2014-01-10,66.67,1.13,59.00000000000001
2014-01-13,66.05,1.13,58.45132743362832
2014-01-14,66.17,1.13,58.55752212389381
2014-01-15,65.67,1.13,58.115044247787615
2014-01-16,65.91,1.13,58.32743362831859
2014-01-17,65.85,1.13,58.27433628318584
2014-01-21,66.61,1.13,58.94690265486726
2014-01-22,66.87,1.13,59.17699115044249
2014-01-23,66.46,1.13,58.8141592920354
2014-01-24,65.47,1.13,57.93805309734514
2014-01-27,65.96,1.13,58.3716814159292
2014-01-28,66.37,1.13,58.734513274336294
2014-01-29,66.33,1.13,58.69911504424779
2014-01-30,67.28,1.13,59.53982300884957
2014-01-31,68.22,1.13,60.37168141592921
2014-02-03,67.97,1.13,60.15044247787611
2014-02-04,67.46,1.13,59.69911504424779
2014-02-05,67.05,1.13,59.33628318584071
2014-02-06,67.58,1.13,59.80530973451328
2014-02-07,67.89,1.13,60.07964601769912
2014-02-10,68.23,1.13,60.380530973451336
2014-02-11,69.1,1.13,61.150442477876105
2014-02-12,68.9,1.13,60.97345132743364
2014-02-13,69.57,1.13,61.56637168141593
2014-02-14,71.73,0.69,103.95652173913045
2014-02-18,72.12,0.69,104.5217391304348
2014-02-19,71.47,0.69,103.57971014492755
2014-02-20,72.33,0.69,104.82608695652175
2014-02-21,72.29,0.69,104.768115942029
2014-02-24,71.86,0.69,104.14492753623189
2014-02-25,71.83,0.69,104.10144927536233
2014-02-26,71.51,0.69,103.63768115942031
2014-02-27,71.24,0.69,103.2463768115942
2014-02-28,71.76,0.69,104.00000000000001
2014-03-03,70.9,0.69,102.75362318840581
2014-03-04,71.47,0.69,103.57971014492755
2014-03-05,70.9,0.69,102.75362318840581
2014-03-06,70.35,0.69,101.95652173913044
2014-03-07,70.33,0.69,101.92753623188406
2014-03-10,70.37,0.69,101.98550724637683
2014-03-11,69.94,0.69,101.36231884057972
2014-03-12,71.17,0.69,103.14492753623189
2014-03-13,71.39,0.69,103.46376811594203
2014-03-14,71.65,0.69,103.84057971014495
2014-03-17,71.98,0.69,104.31884057971016
2014-03-18,71.8,0.69,104.05797101449276
2014-03-19,70.65,0.69,102.39130434782611
2014-03-20,70.77,0.69,102.56521739130434
2014-03-21,71.52,0.69,103.65217391304348
2014-03-24,71.94,0.69,104.26086956521739
2014-03-25,72.19,0.69,104.62318840579711
2014-03-26,72.28,0.69,104.75362318840581
2014-03-27,72.92,0.69,105.68115942028986
2014-03-28,73.19,0.69,106.07246376811595
2014-03-31,74.29,0.69,107.66666666666669
2014-04-01,74.54,0.69,108.02898550724639
2014-04-02,74.41,0.69,107.84057971014494
2014-04-03,74.65,0.69,108.18840579710147
2014-04-04,74.74,0.69,108.31884057971014
2014-04-07,74.3,0.69,107.68115942028986
2014-04-08,75.17,0.69,108.94202898550726
2014-04-09,75.26,0.69,109.07246376811595
2014-04-10,75.17,0.69,108.94202898550726
2014-04-11,74.86,0.69,108.49275362318842
2014-04-14,75.52,0.69,109.44927536231884
2014-04-15,76.84,0.69,111.36231884057972
2014-04-16,77.18,0.69,111.85507246376814
2014-04-17,76.62,0.69,111.04347826086958
2014-04-21,76.18,0.69,110.4057971014493
2014-04-22,76.5,0.69,110.86956521739131
2014-04-23,76.89,0.69,111.43478260869566
2014-04-24,77.15,0.69,111.81159420289856
2014-04-25,78.38,1.84,42.597826086956516
2014-04-28,78.01,1.84,42.39673913043478
2014-04-29,77.67,1.84,42.21195652173913
2014-04-30,78.14,1.84,42.46739130434783
2014-05-01,78.19,1.84,42.494565217391305
2014-05-02,77.0,1.84,41.84782608695652
2014-05-05,77.93,1.84,42.35326086956522
2014-05-06,77.79,1.84,42.27717391304348
2014-05-07,79.32,1.84,43.10869565217391
2014-05-08,77.97,1.84,42.375
2014-05-09,76.63,1.84,41.64673913043478
2014-05-12,75.98,1.84,41.29347826086956
2014-05-13,76.14,1.84,41.380434782608695
2014-05-14,76.15,1.84,41.38586956521739
2014-05-15,75.85,1.84,41.222826086956516
2014-05-16,76.44,1.84,41.54347826086956
2014-05-19,74.7,1.84,40.59782608695652
2014-05-20,74.46,1.84,40.46739130434782
2014-05-21,74.36,1.84,40.41304347826087
2014-05-22,75.15,1.84,40.84239130434783
2014-05-23,74.88,1.84,40.69565217391304
2014-05-27,75.28,1.84,40.91304347826087
2014-05-28,75.36,1.84,40.95652173913043
2014-05-29,75.37,1.84,40.96195652173913
2014-05-30,76.12,1.84,41.369565217391305
2014-06-02,76.18,1.84,41.40217391304348
2014-06-03,76.22,1.84,41.42391304347826
2014-06-04,76.22,1.84,41.42391304347826
2014-06-05,76.54,1.84,41.59782608695652
2014-06-06,76.24,1.84,41.43478260869565
2014-06-09,75.52,1.84,41.04347826086956
2014-06-10,75.1,1.84,40.815217391304344
2014-06-11,74.21,1.84,40.33152173913043
2014-06-12,74.18,1.84,40.31521739130435
2014-06-13,74.47,1.84,40.472826086956516
2014-06-16,75.25,1.84,40.89673913043478
2014-06-17,74.97,1.84,40.744565217391305
2014-06-18,76.84,1.84,41.76086956521739
2014-06-19,77.67,1.84,42.21195652173913
2014-06-20,77.63,1.84,42.190217391304344
2014-06-23,77.47,1.84,42.10326086956521
2014-06-24,77.71,1.84,42.23369565217391
2014-06-25,78.04,1.84,42.413043478260875
2014-06-26,77.74,1.84,42.24999999999999
2014-06-27,77.74,1.84,42.24999999999999
2014-06-30,77.87,1.84,42.32065217391305
2014-07-01,77.19,1.84,41.951086956521735
2014-07-02,75.68,1.84,41.130434782608695
2014-07-03,75.11,1.84,40.82065217391304
2014-07-07,75.4,1.84,40.97826086956522
2014-07-08,75.97,1.84,41.28804347826087
2014-07-09,75.42,1.84,40.98913043478261
2014-07-10,76.36,1.84,41.5
2014-07-11,75.91,1.84,41.255434782608695
2014-07-14,75.4,1.84,40.97826086956522
2014-07-15,76.06,1.84,41.33695652173913
2014-07-16,76.19,1.84,41.40760869565217
2014-07-17,75.84,1.84,41.21739130434783
2014-07-18,76.57,1.84,41.6141304347826
2014-07-21,75.92,1.84,41.26086956521739
2014-07-22,76.09,1.84,41.35326086956522
2014-07-23,76.57,1.84,41.6141304347826
2014-07-24,77.26,1.84,41.98913043478261
2014-07-25,76.0,0.7,108.57142857142858
2014-07-28,77.03,0.7,110.04285714285714
2014-07-29,76.65,0.7,109.50000000000001
2014-07-30,75.4,0.7,107.71428571428572
2014-07-31,73.82,0.7,105.45714285714286
2014-08-01,74.13,0.7,105.9
2014-08-04,73.54,0.7,105.05714285714288
2014-08-05,72.11,0.7,103.01428571428572
2014-08-06,72.07,0.7,102.95714285714286
2014-08-07,73.07,0.7,104.38571428571429
2014-08-08,74.72,0.7,106.74285714285715
2014-08-11,74.63,0.7,106.61428571428571
2014-08-12,74.39,0.7,106.27142857142857
2014-08-13,75.13,0.7,107.32857142857142
2014-08-14,75.92,0.7,108.45714285714287
2014-08-15,76.36,0.7,109.08571428571429
2014-08-18,76.3,0.7,109.0
2014-08-19,77.24,0.7,110.34285714285714
2014-08-20,77.36,0.7,110.51428571428572
2014-08-21,77.33,0.7,110.47142857142858
2014-08-22,76.89,0.7,109.84285714285716
2014-08-25,77.45,0.7,110.64285714285715
2014-08-26,76.31,0.7,109.01428571428572
2014-08-27,76.93,0.7,109.90000000000002
2014-08-28,77.91,0.7,111.3
2014-08-29,78.25,0.7,111.78571428571429
2014-09-02,77.42,0.7,110.60000000000001
2014-09-03,77.74,0.7,111.05714285714285
2014-09-04,77.75,0.7,111.07142857142858
2014-09-05,78.83,0.7,112.61428571428571
2014-09-08,78.45,0.7,112.07142857142858
2014-09-09,77.87,0.7,111.24285714285716
2014-09-10,77.32,0.7,110.45714285714286
2014-09-11,77.24,0.7,110.34285714285714
2014-09-12,75.57,0.7,107.95714285714286
2014-09-15,76.04,0.7,108.62857142857145
2014-09-16,76.9,0.7,109.85714285714288
2014-09-17,76.59,0.7,109.41428571428573
2014-09-18,75.75,0.7,108.21428571428572
2014-09-19,76.3,0.7,109.0
2014-09-22,75.8,0.7,108.28571428571429
2014-09-23,75.86,0.7,108.37142857142858
2014-09-24,75.76,0.7,108.22857142857144
2014-09-25,75.38,0.7,107.68571428571428
2014-09-26,75.48,0.7,107.82857142857144
2014-09-29,75.96,0.7,108.5142857142857
2014-09-30,76.08,0.7,108.68571428571428
2014-10-01,76.28,0.7,108.97142857142858
2014-10-02,76.27,0.7,108.95714285714286
2014-10-03,76.87,0.7,109.81428571428573
2014-10-06,76.85,0.7,109.78571428571428
2014-10-07,77.02,0.7,110.02857142857142
2014-10-08,79.1,0.7,113.0
2014-10-09,77.87,0.7,111.24285714285716
2014-10-10,78.73,0.7,112.47142857142859
2014-10-13,78.9,0.7,112.71428571428574
2014-10-14,79.51,0.7,113.5857142857143
2014-10-15,77.9,0.7,111.2857142857143
2014-10-16,76.88,0.7,109.82857142857142
2014-10-17,76.98,0.7,109.97142857142859
2014-10-20,78.64,0.7,112.34285714285716
2014-10-21,79.75,0.7,113.92857142857143
2014-10-22,79.86,0.7,114.08571428571429
2014-10-23,80.0,0.7,114.28571428571429
2014-10-24,80.2,0.88,91.13636363636364
2014-10-27,80.61,0.88,91.60227272727272
2014-10-28,81.2,0.88,92.27272727272728
2014-10-29,80.05,0.88,90.9659090909091
2014-10-30,81.99,0.88,93.17045454545453
2014-10-31,82.16,0.88,93.36363636363636
2014-11-03,82.8,0.88,94.0909090909091
2014-11-04,82.39,0.88,93.625
2014-11-05,84.16,0.88,95.63636363636363
2014-11-06,82.67,0.88,93.94318181818181
2014-11-07,83.31,0.88,94.67045454545455
2014-11-10,83.85,0.88,95.2840909090909
2014-11-11,82.79,0.88,94.07954545454547
2014-11-12,80.9,0.88,91.93181818181819
2014-11-13,79.78,0.88,90.6590909090909
2014-11-14,79.87,0.88,90.76136363636364
2014-11-17,81.1,0.88,92.1590909090909
2014-11-18,81.51,0.88,92.625
2014-11-19,81.21,0.88,92.2840909090909
2014-11-20,80.64,0.88,91.63636363636364
2014-11-21,80.65,0.88,91.64772727272728
2014-11-24,80.53,0.88,91.51136363636364
2014-11-25,80.39,0.88,91.35227272727273
2014-11-26,80.67,0.88,91.67045454545455
2014-11-28,81.46,0.88,92.56818181818181
2014-12-01,81.54,0.88,92.65909090909092
2014-12-02,82.27,0.88,93.48863636363636
2014-12-03,82.45,0.88,93.69318181818183
2014-12-04,82.65,0.88,93.92045454545455
2014-12-05,82.0,0.88,93.18181818181819
2014-12-08,82.69,0.88,93.9659090909091
2014-12-09,83.31,0.88,94.67045454545455
2014-12-10,81.98,0.88,93.1590909090909
2014-12-11,82.73,0.88,94.01136363636364
2014-12-12,81.89,0.88,93.05681818181819
2014-12-15,81.54,0.88,92.65909090909092
2014-12-16,82.07,0.88,93.26136363636363
2014-12-17,83.75,0.88,95.17045454545455
2014-12-18,85.48,0.88,97.13636363636364
2014-12-19,85.75,0.88,97.44318181818181
2014-12-22,86.23,0.88,97.98863636363637
2014-12-23,86.41,0.88,98.19318181818181
2014-12-24,87.94,0.88,99.93181818181817
2014-12-26,89.32,0.88,101.49999999999999
2014-12-29,90.18,0.88,102.47727272727273
2014-12-30,87.97,0.88,99.9659090909091
2014-12-31,86.37,0.88,98.14772727272728
2015-01-02,87.01,0.88,98.875
2015-01-05,86.16,0.88,97.9090909090909
2015-01-06,86.03,0.88,97.76136363636364
2015-01-07,87.05,0.88,98.92045454545455
2015-01-08,87.45,0.88,99.375
2015-01-09,86.8,0.88,98.63636363636363
2015-01-12,86.73,0.88,98.55681818181819
2015-01-13,87.22,0.88,99.11363636363636
2015-01-14,88.16,0.88,100.18181818181817
2015-01-15,88.97,0.88,101.10227272727272
2015-01-16,89.96,0.88,102.22727272727272
2015-01-20,90.08,0.88,102.36363636363636
2015-01-21,90.87,0.88,103.26136363636364
2015-01-22,90.7,0.88,103.06818181818183
2015-01-23,91.24,0.88,103.68181818181817
2015-01-26,90.93,0.88,103.32954545454547
2015-01-27,91.3,0.88,103.75
2015-01-28,90.23,0.88,102.5340909090909
2015-01-29,91.54,0.88,104.02272727272728
2015-01-30,89.66,0.88,101.88636363636363
2015-02-02,90.48,0.88,102.81818181818183
2015-02-03,90.03,0.88,102.30681818181819
2015-02-04,88.62,0.88,100.70454545454545
2015-02-05,89.57,0.88,101.7840909090909
2015-02-06,85.25,0.88,96.875
2015-02-09,84.91,0.88,96.48863636363636
2015-02-10,86.7,0.88,98.52272727272728
2015-02-11,84.7,0.88,96.25
2015-02-12,83.99,0.88,95.44318181818181
2015-02-13,81.56,1.69,48.2603550295858
2015-02-17,81.91,1.69,48.467455621301774
2015-02-18,84.5,1.69,50.0
2015-02-19,83.4,1.69,49.34911242603551
2015-02-20,83.2,1.69,49.23076923076923
2015-02-23,83.9,1.69,49.64497041420119
2015-02-24,84.2,1.69,49.8224852071006
2015-02-25,82.76,1.69,48.97041420118344
2015-02-26,81.96,1.69,48.49704142011834
2015-02-27,82.03,1.69,48.53846153846154
2015-03-02,80.44,1.69,47.59763313609467
2015-03-03,80.72,1.69,47.76331360946746
2015-03-04,80.58,1.69,47.680473372781066
2015-03-05,81.14,1.69,48.01183431952663
2015-03-06,78.41,1.69,46.396449704142015
2015-03-09,78.47,1.69,46.4319526627219
2015-03-10,78.78,1.69,46.61538461538462
2015-03-11,78.15,1.69,46.24260355029586
2015-03-12,78.45,1.69,46.42011834319527
2015-03-13,77.72,1.69,45.98816568047337
2015-03-16,78.97,1.69,46.72781065088758
2015-03-17,78.62,1.69,46.5207100591716
2015-03-18,80.2,1.69,47.45562130177515
2015-03-19,79.58,1.69,47.08875739644971
2015-03-20,81.57,1.69,48.26627218934911
2015-03-23,81.39,1.69,48.15976331360947
2015-03-24,80.38,1.69,47.56213017751479
2015-03-25,79.54,1.69,47.06508875739645
