date,A,A_EPS,PE Ratio
2015-08-17,38.82,0.35,110.91428571428573
2015-08-18,39.02,0.35,111.4857142857143
2015-08-19,38.4,0.35,109.71428571428572
2015-08-20,37.51,0.35,107.17142857142858
2015-08-21,36.23,0.35,103.5142857142857
2015-08-24,34.68,0.35,99.08571428571429
2015-08-25,34.36,0.35,98.17142857142858
2015-08-26,35.62,0.35,101.77142857142857
2015-08-27,36.64,0.35,104.6857142857143
2015-08-28,36.51,0.35,104.31428571428572
2015-08-31,36.31,0.35,103.74285714285716
2015-09-01,34.75,0.35,99.28571428571429
2015-09-02,35.53,0.38,93.5
2015-09-03,35.75,0.38,94.07894736842105
2015-09-04,35.06,0.38,92.26315789473685
2015-09-08,36.21,0.38,95.28947368421053
2015-09-09,35.54,0.38,93.52631578947368
2015-09-10,35.86,0.38,94.36842105263158
2015-09-11,35.96,0.38,94.63157894736842
2015-09-14,35.55,0.38,93.55263157894736
2015-09-15,36.15,0.38,95.13157894736841
2015-09-16,36.52,0.38,96.10526315789474
2015-09-17,36.4,0.38,95.78947368421052
2015-09-18,35.74,0.38,94.05263157894737
2015-09-21,35.69,0.38,93.92105263157895
2015-09-22,35.05,0.38,92.23684210526315
2015-09-23,34.95,0.38,91.97368421052633
2015-09-24,34.55,0.38,90.92105263157895
2015-09-25,34.45,0.38,90.65789473684211
2015-09-28,33.37,0.38,87.8157894736842
2015-09-29,33.74,0.38,88.78947368421053
2015-09-30,34.33,0.38,90.34210526315789
2015-10-01,33.74,0.38,88.78947368421053
2015-10-02,34.67,0.38,91.23684210526316
2015-10-05,35.34,0.38,93.00000000000001
2015-10-06,34.9,0.38,91.84210526315789
2015-10-07,35.54,0.38,93.52631578947368
2015-10-08,36.01,0.38,94.76315789473684
2015-10-09,36.23,0.38,95.34210526315789
2015-10-12,35.99,0.38,94.71052631578948
2015-10-13,35.63,0.38,93.76315789473685
2015-10-14,35.05,0.38,92.23684210526315
2015-10-15,35.58,0.38,93.63157894736841
2015-10-16,35.78,0.38,94.15789473684211
2015-10-19,36.23,0.38,95.34210526315789
2015-10-20,36.32,0.38,95.57894736842105
2015-10-21,35.9,0.38,94.47368421052632
2015-10-22,36.09,0.38,94.97368421052633
2015-10-23,37.11,0.38,97.6578947368421
2015-10-26,36.83,0.38,96.92105263157895
2015-10-27,37.05,0.38,97.49999999999999
2015-10-28,37.52,0.38,98.73684210526316
2015-10-29,37.7,0.38,99.21052631578948
2015-10-30,37.76,0.38,99.36842105263158
2015-11-02,38.59,0.38,101.55263157894737
2015-11-03,38.27,0.38,100.71052631578948
2015-11-04,38.34,0.38,100.89473684210527
2015-11-05,38.3,0.38,100.78947368421052
2015-11-06,38.14,0.38,100.36842105263158
2015-11-09,37.92,0.38,99.78947368421053
2015-11-10,37.98,0.38,99.94736842105262
2015-11-11,37.66,0.38,99.10526315789473
2015-11-12,37.49,0.38,98.65789473684211
2015-11-13,36.77,0.38,96.76315789473685
2015-11-16,37.33,0.38,98.23684210526315
2015-11-17,38.38,0.38,101.0
2015-11-18,39.34,0.38,103.52631578947368
2015-11-19,38.5,0.38,101.3157894736842
2015-11-20,39.28,0.38,103.36842105263158
2015-11-23,40.03,0.38,105.34210526315789
2015-11-24,40.67,0.38,107.02631578947368
2015-11-25,41.34,0.38,108.78947368421053
2015-11-27,41.97,0.38,110.44736842105263
2015-11-30,41.82,0.38,110.05263157894737
2015-12-01,41.06,0.38,108.05263157894737
2015-12-02,40.42,0.38,106.36842105263158
2015-12-03,40.15,0.38,105.6578947368421
2015-12-04,41.1,0.38,108.15789473684211
2015-12-07,40.7,0.38,107.10526315789474
2015-12-08,41.17,0.38,108.3421052631579
2015-12-09,40.98,0.38,107.84210526315789
2015-12-10,41.25,0.38,108.55263157894737
2015-12-11,40.19,0.38,105.76315789473684
2015-12-14,40.25,0.38,105.92105263157895
2015-12-15,40.81,0.38,107.39473684210527
2015-12-16,41.43,0.38,109.02631578947368
2015-12-17,40.78,0.38,107.3157894736842
2015-12-18,40.1,0.38,105.52631578947368
2015-12-21,40.83,0.73,55.93150684931507
2015-12-22,41.22,0.73,56.465753424657535
2015-12-23,41.77,0.73,57.21917808219179
2015-12-24,42.14,0.73,57.726027397260275
2015-12-28,41.78,0.73,57.23287671232877
2015-12-29,42.36,0.73,58.02739726027397
2015-12-30,42.17,0.73,57.76712328767124
2015-12-31,41.81,0.73,57.27397260273973
2016-01-04,40.69,0.73,55.73972602739726
2016-01-05,40.55,0.73,55.54794520547945
2016-01-06,40.73,0.73,55.794520547945204
2016-01-07,39.0,0.73,53.42465753424658
2016-01-08,38.59,0.73,52.86301369863014
2016-01-11,37.94,0.73,51.97260273972603
2016-01-12,38.19,0.73,52.31506849315068
2016-01-13,36.86,0.73,50.49315068493151
2016-01-14,37.61,0.73,51.52054794520548
2016-01-15,37.11,0.73,50.83561643835616
2016-01-19,37.2,0.73,50.95890410958905
2016-01-20,37.26,0.73,51.04109589041096
2016-01-21,37.23,0.73,51.0
2016-01-22,37.98,0.73,52.02739726027397
2016-01-25,37.61,0.73,51.52054794520548
2016-01-26,37.51,0.73,51.38356164383561
2016-01-27,37.05,0.73,50.75342465753425
2016-01-28,36.11,0.73,49.465753424657535
2016-01-29,37.65,0.73,51.57534246575342
2016-02-01,37.69,0.73,51.630136986301366
2016-02-02,37.07,0.73,50.78082191780822
2016-02-03,37.19,0.73,50.945205479452056
2016-02-04,37.42,0.73,51.26027397260275
2016-02-05,36.04,0.73,49.36986301369863
2016-02-08,34.8,0.73,47.671232876712324
2016-02-09,35.37,0.73,48.45205479452054
2016-02-10,35.85,0.73,49.109589041095894
2016-02-11,35.33,0.73,48.3972602739726
2016-02-12,36.22,0.73,49.61643835616438
2016-02-16,37.08,0.73,50.794520547945204
2016-02-17,37.87,0.73,51.87671232876712
2016-02-18,37.19,0.73,50.945205479452056
2016-02-19,37.44,0.73,51.28767123287671
2016-02-22,38.03,0.73,52.09589041095891
2016-02-23,37.17,0.73,50.917808219178085
2016-02-24,37.48,0.73,51.342465753424655
2016-02-25,37.63,0.73,51.54794520547946
2016-02-26,37.59,0.73,51.493150684931514
2016-02-29,37.35,0.73,51.16438356164384
2016-03-01,38.59,0.73,52.86301369863014
2016-03-02,39.04,0.73,53.47945205479452
2016-03-03,39.2,0.73,53.69863013698631
2016-03-04,39.34,0.73,53.89041095890411
2016-03-07,39.43,0.73,54.013698630136986
2016-03-08,38.09,0.41,92.90243902439026
2016-03-09,38.13,0.41,93.00000000000001
2016-03-10,37.98,0.41,92.6341463414634
2016-03-11,39.23,0.41,95.6829268292683
2016-03-14,39.02,0.41,95.17073170731709
2016-03-15,38.29,0.41,93.39024390243902
2016-03-16,38.98,0.41,95.07317073170732
2016-03-17,39.29,0.41,95.82926829268293
2016-03-18,40.19,0.41,98.02439024390245
2016-03-21,39.65,0.41,96.70731707317073
2016-03-22,39.88,0.41,97.26829268292684
2016-03-23,39.47,0.41,96.26829268292683
2016-03-24,39.43,0.41,96.17073170731707
2016-03-28,39.52,0.41,96.39024390243904
2016-03-29,40.16,0.41,97.95121951219512
2016-03-30,40.12,0.41,97.85365853658537
2016-03-31,39.85,0.41,97.19512195121952
2016-04-01,40.31,0.41,98.31707317073172
2016-04-04,40.01,0.41,97.58536585365854
2016-04-05,39.26,0.41,95.7560975609756
2016-04-06,40.24,0.41,98.14634146341464
2016-04-07,39.47,0.41,96.26829268292683
2016-04-08,39.54,0.41,96.4390243902439
2016-04-11,39.41,0.41,96.1219512195122
2016-04-12,39.75,0.41,96.95121951219512
2016-04-13,40.69,0.41,99.2439024390244
2016-04-14,40.78,0.41,99.46341463414635
2016-04-15,40.91,0.41,99.78048780487805
2016-04-18,41.31,0.41,100.75609756097562
2016-04-19,41.4,0.41,100.97560975609757
2016-04-20,41.52,0.41,101.26829268292684
2016-04-21,41.93,0.41,102.26829268292684
2016-04-22,41.8,0.41,101.95121951219512
2016-04-25,41.63,0.41,101.53658536585367
2016-04-26,41.32,0.41,100.78048780487805
2016-04-27,41.58,0.41,101.41463414634147
2016-04-28,41.18,0.41,100.4390243902439
2016-04-29,40.92,0.41,99.8048780487805
2016-05-02,41.71,0.41,101.73170731707317
2016-05-03,41.24,0.41,100.58536585365854
2016-05-04,40.52,0.41,98.82926829268294
2016-05-05,40.96,0.41,99.90243902439025
2016-05-06,41.43,0.41,101.04878048780488
2016-05-09,41.33,0.41,100.8048780487805
2016-05-10,42.0,0.41,102.43902439024392
2016-05-11,42.46,0.41,103.5609756097561
2016-05-12,42.73,0.41,104.21951219512195
2016-05-13,42.62,0.41,103.95121951219512
2016-05-16,42.94,0.41,104.73170731707317
2016-05-17,44.41,0.41,108.3170731707317
2016-05-18,44.32,0.41,108.09756097560977
2016-05-19,44.56,0.41,108.68292682926831
2016-05-20,44.89,0.41,109.48780487804879
2016-05-23,44.57,0.41,108.70731707317074
2016-05-24,45.03,0.41,109.82926829268294
2016-05-25,45.42,0.41,110.78048780487806
2016-05-26,45.51,0.41,111.0
2016-05-27,45.82,0.41,111.75609756097562
2016-05-31,45.89,0.41,111.92682926829269
2016-06-01,45.95,0.41,112.07317073170734
2016-06-02,45.9,0.41,111.95121951219512
2016-06-03,45.72,0.41,111.51219512195122
2016-06-06,45.86,0.41,111.85365853658537
2016-06-07,45.75,0.33,138.63636363636363
2016-06-08,46.15,0.33,139.84848484848484
2016-06-09,46.09,0.33,139.66666666666666
2016-06-10,45.36,0.33,137.45454545454544
2016-06-13,44.92,0.33,136.12121212121212
2016-06-14,44.91,0.33,136.09090909090907
2016-06-15,44.94,0.33,136.18181818181816
2016-06-16,45.37,0.33,137.48484848484847
2016-06-17,45.36,0.33,137.45454545454544
2016-06-20,46.14,0.33,139.8181818181818
2016-06-21,46.16,0.33,139.87878787878788
2016-06-22,46.03,0.33,139.48484848484847
2016-06-23,46.68,0.33,141.45454545454544
2016-06-24,44.12,0.33,133.6969696969697
2016-06-27,42.26,0.33,128.06060606060606
2016-06-28,43.11,0.33,130.63636363636363
2016-06-29,43.76,0.33,132.6060606060606
2016-06-30,44.36,0.33,134.4242424242424
2016-07-01,44.6,0.33,135.15151515151516
2016-07-05,43.75,0.33,132.57575757575756
2016-07-06,44.47,0.33,134.75757575757575
2016-07-07,44.42,0.33,134.6060606060606
2016-07-08,45.48,0.33,137.8181818181818
2016-07-11,45.4,0.33,137.57575757575756
2016-07-12,46.53,0.33,141.0
2016-07-13,46.41,0.33,140.63636363636363
2016-07-14,46.8,0.33,141.8181818181818
2016-07-15,46.67,0.33,141.42424242424244
2016-07-18,46.8,0.33,141.8181818181818
2016-07-19,46.98,0.33,142.36363636363635
2016-07-20,47.01,0.33,142.45454545454544
2016-07-21,46.67,0.33,141.42424242424244
2016-07-22,46.58,0.33,141.15151515151513
2016-07-25,46.14,0.33,139.8181818181818
2016-07-26,46.95,0.33,142.27272727272728
2016-07-27,47.26,0.33,143.2121212121212
2016-07-28,47.51,0.33,143.96969696969697
2016-07-29,48.11,0.33,145.78787878787878
2016-08-01,47.87,0.33,145.06060606060603
2016-08-02,47.18,0.33,142.96969696969697
2016-08-03,47.09,0.33,142.6969696969697
2016-08-04,46.83,0.33,141.9090909090909
2016-08-05,47.49,0.33,143.9090909090909
2016-08-08,47.23,0.33,143.1212121212121
2016-08-09,47.45,0.33,143.78787878787878
2016-08-10,47.51,0.33,143.96969696969697
2016-08-11,48.13,0.33,145.84848484848484
2016-08-12,48.14,0.33,145.87878787878788
2016-08-15,48.44,0.33,146.78787878787878
2016-08-16,48.28,0.33,146.3030303030303
2016-08-17,48.43,0.33,146.75757575757575
2016-08-18,46.72,0.33,141.57575757575756
2016-08-19,47.62,0.33,144.30303030303028
2016-08-22,47.58,0.33,144.18181818181816
2016-08-23,47.82,0.33,144.9090909090909
2016-08-24,46.7,0.33,141.51515151515153
2016-08-25,47.26,0.33,143.2121212121212
2016-08-26,47.32,0.33,143.39393939393938
2016-08-29,47.62,0.33,144.30303030303028
2016-08-30,47.14,0.33,142.84848484848484
2016-08-31,46.98,0.33,142.36363636363635
2016-09-01,46.99,0.33,142.3939393939394
2016-09-02,47.0,0.33,142.4242424242424
2016-09-06,46.95,0.33,142.27272727272728
2016-09-07,47.11,0.44,107.06818181818181
2016-09-08,47.02,0.44,106.86363636363637
2016-09-09,44.88,0.44,102.0
2016-09-12,45.75,0.44,103.97727272727273
2016-09-13,44.9,0.44,102.04545454545455
2016-09-14,44.86,0.44,101.95454545454545
2016-09-15,45.44,0.44,103.27272727272727
2016-09-16,44.79,0.44,101.79545454545455
2016-09-19,44.95,0.44,102.15909090909092
2016-09-20,45.71,0.44,103.88636363636364
2016-09-21,46.04,0.44,104.63636363636364
2016-09-22,46.67,0.44,106.06818181818183
2016-09-23,46.61,0.44,105.93181818181819
2016-09-26,46.57,0.44,105.8409090909091
2016-09-27,46.7,0.44,106.13636363636364
2016-09-28,47.18,0.44,107.22727272727272
2016-09-29,46.41,0.44,105.47727272727272
2016-09-30,47.09,0.44,107.02272727272728
2016-10-03,47.14,0.44,107.13636363636364
2016-10-04,46.83,0.44,106.43181818181817
2016-10-05,47.15,0.44,107.1590909090909
2016-10-06,47.3,0.44,107.5
2016-10-07,47.38,0.44,107.68181818181819
2016-10-10,47.69,0.44,108.38636363636363
2016-10-11,45.69,0.44,103.84090909090908
2016-10-12,45.47,0.44,103.3409090909091
2016-10-13,45.16,0.44,102.63636363636363
2016-10-14,45.08,0.44,102.45454545454545
2016-10-17,45.15,0.44,102.61363636363636
2016-10-18,45.44,0.44,103.27272727272727
2016-10-19,46.02,0.44,104.5909090909091
2016-10-20,46.05,0.44,104.6590909090909
2016-10-21,45.57,0.44,103.56818181818181
2016-10-24,45.85,0.44,104.20454545454545
2016-10-25,43.51,0.44,98.88636363636363
2016-10-26,43.37,0.44,98.56818181818181
2016-10-27,43.38,0.44,98.5909090909091
2016-10-28,43.22,0.44,98.22727272727272
2016-10-31,43.57,0.44,99.02272727272727
2016-11-01,43.49,0.44,98.8409090909091
2016-11-02,43.26,0.44,98.31818181818181
2016-11-03,43.66,0.44,99.22727272727272
2016-11-04,44.32,0.44,100.72727272727273
2016-11-07,45.71,0.44,103.88636363636364
2016-11-08,45.62,0.44,103.68181818181817
2016-11-09,45.94,0.44,104.4090909090909
2016-11-10,47.03,0.44,106.88636363636364
2016-11-11,46.37,0.44,105.38636363636363
2016-11-14,45.33,0.44,103.02272727272727
2016-11-15,45.4,0.44,103.18181818181817
2016-11-16,46.18,0.44,104.95454545454545
2016-11-17,45.94,0.44,104.4090909090909
2016-11-18,45.04,0.44,102.36363636363636
2016-11-21,44.97,0.44,102.20454545454545
2016-11-22,44.46,0.44,101.04545454545455
2016-11-23,44.65,0.44,101.47727272727272
2016-11-25,44.89,0.44,102.02272727272728
2016-11-28,43.6,0.44,99.0909090909091
2016-11-29,44.48,0.44,101.09090909090908
2016-11-30,43.98,0.44,99.95454545454545
2016-12-01,43.21,0.44,98.20454545454545
2016-12-02,44.03,0.44,100.06818181818183
2016-12-05,44.53,0.44,101.20454545454545
2016-12-06,44.84,0.44,101.90909090909092
2016-12-07,44.99,0.44,102.25
2016-12-08,45.8,0.44,104.09090909090908
2016-12-09,46.3,0.44,105.22727272727272
2016-12-12,46.14,0.44,104.86363636363636
2016-12-13,46.39,0.44,105.43181818181819
2016-12-14,46.14,0.44,104.86363636363636
2016-12-15,46.56,0.44,105.81818181818183
2016-12-16,45.91,0.44,104.34090909090908
2016-12-19,45.43,0.44,103.25
2016-12-20,46.21,0.47,98.31914893617022
2016-12-21,46.04,0.47,97.95744680851064
2016-12-22,45.97,0.47,97.80851063829788
2016-12-23,46.2,0.47,98.29787234042554
2016-12-27,46.51,0.47,98.95744680851064
2016-12-28,45.72,0.47,97.27659574468085
2016-12-29,45.64,0.47,97.10638297872342
2016-12-30,45.56,0.47,96.93617021276597
2017-01-03,46.49,0.47,98.91489361702129
2017-01-04,47.1,0.47,100.21276595744682
2017-01-05,46.54,0.47,99.02127659574468
2017-01-06,47.99,0.47,102.10638297872342
2017-01-09,48.14,0.47,102.42553191489363
2017-01-10,48.1,0.47,102.3404255319149
2017-01-11,49.25,0.47,104.7872340425532
2017-01-12,48.52,0.47,103.2340425531915
2017-01-13,48.69,0.47,103.59574468085107
2017-01-17,48.32,0.47,102.80851063829788
2017-01-18,48.25,0.47,102.65957446808511
2017-01-19,47.64,0.47,101.36170212765958
2017-01-20,47.62,0.47,101.31914893617021
2017-01-23,47.39,0.47,100.82978723404256
2017-01-24,47.35,0.47,100.74468085106383
2017-01-25,48.41,0.47,103.0
2017-01-26,48.17,0.47,102.48936170212767
2017-01-27,48.65,0.47,103.51063829787235
2017-01-30,47.67,0.47,101.42553191489363
2017-01-31,48.97,0.47,104.19148936170212
2017-02-01,49.26,0.47,104.80851063829788
2017-02-02,48.9,0.47,104.04255319148936
2017-02-03,49.38,0.47,105.06382978723406
2017-02-06,49.27,0.47,104.82978723404257
2017-02-07,49.64,0.47,105.61702127659575
2017-02-08,49.93,0.47,106.2340425531915
2017-02-09,50.47,0.47,107.38297872340426
2017-02-10,50.36,0.47,107.14893617021276
2017-02-13,50.52,0.47,107.48936170212767
2017-02-14,50.39,0.47,107.21276595744682
2017-02-15,51.62,0.47,109.82978723404256
2017-02-16,50.84,0.47,108.17021276595746
2017-02-17,51.63,0.47,109.85106382978725
2017-02-21,51.35,0.47,109.25531914893618
2017-02-22,51.34,0.47,109.2340425531915
2017-02-23,51.47,0.47,109.51063829787235
2017-02-24,51.74,0.47,110.08510638297874
2017-02-27,51.66,0.47,109.91489361702128
2017-02-28,51.3,0.47,109.14893617021276
2017-03-01,52.04,0.47,110.72340425531915
2017-03-02,51.38,0.47,109.31914893617022
2017-03-03,51.98,0.47,110.59574468085107
2017-03-06,51.25,0.47,109.04255319148936
2017-03-07,51.21,0.47,108.95744680851065
2017-03-08,51.41,0.56,91.80357142857142
2017-03-09,51.43,0.56,91.83928571428571
2017-03-10,52.15,0.56,93.12499999999999
2017-03-13,52.45,0.56,93.66071428571428
2017-03-14,52.21,0.56,93.23214285714285
2017-03-15,54.1,0.56,96.60714285714285
2017-03-16,53.05,0.56,94.73214285714285
2017-03-17,53.31,0.56,95.19642857142857
2017-03-20,53.15,0.56,94.91071428571428
2017-03-21,52.66,0.56,94.03571428571428
2017-03-22,53.13,0.56,94.875
2017-03-23,53.18,0.56,94.96428571428571
2017-03-24,53.08,0.56,94.78571428571428
2017-03-27,53.24,0.56,95.07142857142857
2017-03-28,53.44,0.56,95.42857142857142
2017-03-29,53.12,0.56,94.85714285714285
2017-03-30,53.32,0.56,95.21428571428571
2017-03-31,52.87,0.56,94.41071428571428
2017-04-03,53.2,0.56,95.0
2017-04-04,52.62,0.56,93.9642857142857
2017-04-05,52.71,0.56,94.12499999999999
2017-04-06,53.15,0.56,94.91071428571428
2017-04-07,52.84,0.56,94.35714285714286
2017-04-10,52.72,0.56,94.14285714285714
2017-04-11,52.83,0.56,94.33928571428571
2017-04-12,52.55,0.56,93.8392857142857
2017-04-13,52.33,0.56,93.44642857142856
2017-04-17,53.46,0.56,95.46428571428571
2017-04-18,53.03,0.56,94.69642857142857
2017-04-19,53.07,0.56,94.76785714285714
2017-04-20,53.13,0.56,94.875
2017-04-21,53.27,0.56,95.125
2017-04-24,54.44,0.56,97.2142857142857
2017-04-25,54.81,0.56,97.875
2017-04-26,54.83,0.56,97.91071428571428
2017-04-27,55.43,0.56,98.98214285714285
2017-04-28,55.05,0.56,98.30357142857142
2017-05-01,55.8,0.56,99.64285714285712
2017-05-02,55.93,0.56,99.87499999999999
2017-05-03,56.16,0.56,100.28571428571426
2017-05-04,56.7,0.56,101.25
2017-05-05,56.64,0.56,101.14285714285714
2017-05-08,56.32,0.56,100.57142857142857
2017-05-09,56.87,0.56,101.55357142857142
2017-05-10,56.27,0.56,100.48214285714285
2017-05-11,56.23,0.56,100.41071428571428
2017-05-12,56.16,0.56,100.28571428571426
2017-05-15,56.7,0.56,101.25
2017-05-16,56.83,0.56,101.48214285714285
2017-05-17,55.77,0.56,99.58928571428571
2017-05-18,55.85,0.56,99.73214285714285
2017-05-19,56.13,0.56,100.23214285714285
2017-05-22,56.08,0.56,100.14285714285712
2017-05-23,58.66,0.56,104.74999999999999
2017-05-24,59.23,0.56,105.76785714285712
2017-05-25,59.3,0.56,105.89285714285712
2017-05-26,59.51,0.56,106.26785714285712
2017-05-30,60.37,0.56,107.80357142857142
2017-05-31,60.34,0.56,107.75
2017-06-01,60.73,0.56,108.44642857142856
2017-06-02,60.81,0.56,108.58928571428571
2017-06-05,60.4,0.56,107.85714285714285
2017-06-06,60.1,0.52,115.57692307692308
2017-06-07,60.63,0.52,116.59615384615385
2017-06-08,60.15,0.52,115.67307692307692
2017-06-09,59.21,0.52,113.86538461538461
2017-06-12,58.99,0.52,113.4423076923077
2017-06-13,59.28,0.52,114.0
2017-06-14,59.38,0.52,114.1923076923077
2017-06-15,59.21,0.52,113.86538461538461
2017-06-16,59.51,0.52,114.44230769230768
2017-06-19,60.55,0.52,116.44230769230768
2017-06-20,60.33,0.52,116.01923076923076
2017-06-21,59.79,0.52,114.98076923076923
2017-06-22,60.61,0.52,116.5576923076923
2017-06-23,59.77,0.52,114.9423076923077
2017-06-26,59.24,0.52,113.92307692307692
2017-06-27,58.88,0.52,113.23076923076923
2017-06-28,59.4,0.52,114.23076923076923
2017-06-29,58.8,0.52,113.07692307692307
2017-06-30,59.31,0.52,114.0576923076923
2017-07-03,59.13,0.52,113.71153846153847
2017-07-05,59.77,0.52,114.9423076923077
2017-07-06,59.22,0.52,113.88461538461537
2017-07-07,59.63,0.52,114.67307692307692
2017-07-10,59.86,0.52,115.11538461538461
2017-07-11,59.8,0.52,114.99999999999999
2017-07-12,60.73,0.52,116.78846153846153
2017-07-13,61.19,0.52,117.67307692307692
2017-07-14,61.52,0.52,118.3076923076923
2017-07-17,61.55,0.52,118.3653846153846
2017-07-18,61.21,0.52,117.71153846153845
2017-07-19,61.38,0.52,118.03846153846153
2017-07-20,60.98,0.52,117.26923076923076
2017-07-21,61.37,0.52,118.01923076923076
2017-07-24,61.5,0.52,118.26923076923076
2017-07-25,60.54,0.52,116.42307692307692
2017-07-26,59.72,0.52,114.84615384615384
2017-07-27,59.91,0.52,115.21153846153845
2017-07-28,60.08,0.52,115.53846153846153
2017-07-31,59.79,0.52,114.98076923076923
2017-08-01,59.94,0.52,115.26923076923076
2017-08-02,60.2,0.52,115.76923076923077
2017-08-03,60.37,0.52,116.09615384615384
2017-08-04,60.13,0.52,115.63461538461539
2017-08-07,60.87,0.52,117.05769230769229
2017-08-08,60.14,0.52,115.65384615384615
2017-08-09,59.68,0.52,114.76923076923076
2017-08-10,58.57,0.52,112.63461538461539
2017-08-11,59.33,0.52,114.09615384615384
2017-08-14,59.62,0.52,114.65384615384615
2017-08-15,59.38,0.52,114.1923076923077
2017-08-16,62.14,0.52,119.5
2017-08-17,60.86,0.52,117.03846153846153
2017-08-18,61.25,0.52,117.78846153846153
2017-08-21,61.74,0.52,118.73076923076923
2017-08-22,62.96,0.52,121.07692307692308
2017-08-23,62.77,0.52,120.71153846153847
2017-08-24,62.68,0.52,120.53846153846153
2017-08-25,62.9,0.52,120.96153846153845
2017-08-28,63.46,0.52,122.03846153846153
2017-08-29,63.49,0.52,122.09615384615384
2017-08-30,63.9,0.52,122.88461538461537
2017-08-31,64.72,0.52,124.46153846153845
2017-09-01,64.38,0.52,123.80769230769229
2017-09-05,64.29,0.52,123.63461538461539
2017-09-06,64.71,0.56,115.5535714285714
2017-09-07,65.14,0.56,116.32142857142856
2017-09-08,65.02,0.56,116.10714285714283
2017-09-11,66.11,0.56,118.05357142857142
2017-09-12,66.14,0.56,118.10714285714285
2017-09-13,65.44,0.56,116.85714285714285
2017-09-14,65.68,0.56,117.28571428571429
2017-09-15,65.96,0.56,117.78571428571426
2017-09-18,66.08,0.56,117.99999999999999
2017-09-19,66.17,0.56,118.16071428571428
2017-09-20,66.09,0.56,118.01785714285714
2017-09-21,65.92,0.56,117.71428571428571
2017-09-22,65.78,0.56,117.46428571428571
2017-09-25,64.73,0.56,115.58928571428571
2017-09-26,64.11,0.56,114.48214285714285
2017-09-27,64.39,0.56,114.98214285714285
2017-09-28,63.98,0.56,114.24999999999999
2017-09-29,64.2,0.56,114.64285714285714
2017-10-02,64.87,0.56,115.83928571428571
2017-10-03,65.15,0.56,116.33928571428571
2017-10-04,65.83,0.56,117.55357142857142
2017-10-05,65.7,0.56,117.32142857142857
2017-10-06,66.36,0.56,118.49999999999999
2017-10-09,66.56,0.56,118.85714285714285
2017-10-10,66.6,0.56,118.9285714285714
2017-10-11,66.62,0.56,118.96428571428571
2017-10-12,67.54,0.56,120.60714285714286
2017-10-13,66.99,0.56,119.62499999999999
2017-10-16,66.91,0.56,119.48214285714283
2017-10-17,66.12,0.56,118.07142857142857
2017-10-18,66.44,0.56,118.64285714285712
2017-10-19,66.88,0.56,119.4285714285714
2017-10-20,67.25,0.56,120.08928571428571
2017-10-23,67.02,0.56,119.67857142857142
2017-10-24,67.32,0.56,120.2142857142857
2017-10-25,67.39,0.56,120.33928571428571
2017-10-26,67.71,0.56,120.91071428571426
2017-10-27,67.97,0.56,121.37499999999999
2017-10-30,67.49,0.56,120.51785714285712
2017-10-31,68.03,0.56,121.48214285714285
2017-11-01,68.02,0.56,121.4642857142857
2017-11-02,68.13,0.56,121.66071428571426
2017-11-03,68.37,0.56,122.08928571428571
2017-11-06,68.22,0.56,121.82142857142856
2017-11-07,68.25,0.56,121.87499999999999
2017-11-08,68.11,0.56,121.62499999999999
2017-11-09,67.47,0.56,120.48214285714285
2017-11-10,66.81,0.56,119.30357142857142
2017-11-13,67.13,0.56,119.87499999999999
2017-11-14,67.46,0.56,120.4642857142857
2017-11-15,67.31,0.56,120.19642857142857
2017-11-16,68.74,0.56,122.74999999999999
2017-11-17,68.79,0.56,122.83928571428571
2017-11-20,69.96,0.56,124.9285714285714
2017-11-21,69.91,0.56,124.8392857142857
2017-11-22,68.69,0.56,122.66071428571426
2017-11-24,69.36,0.56,123.85714285714285
2017-11-27,69.31,0.56,123.76785714285714
2017-11-28,70.59,0.56,126.05357142857142
2017-11-29,68.69,0.56,122.66071428571426
2017-11-30,69.24,0.56,123.64285714285712
2017-12-01,68.69,0.56,122.66071428571426
2017-12-04,66.24,0.56,118.28571428571426
2017-12-05,65.83,0.56,117.55357142857142
2017-12-06,65.89,0.56,117.66071428571428
2017-12-07,66.71,0.56,119.12499999999997
2017-12-08,67.38,0.56,120.32142857142856
2017-12-11,67.0,0.56,119.64285714285712
2017-12-12,67.06,0.56,119.74999999999999
2017-12-13,66.68,0.56,119.07142857142857
2017-12-14,66.51,0.56,118.76785714285714
2017-12-15,67.61,0.56,120.73214285714285
2017-12-18,67.66,0.56,120.82142857142856
2017-12-19,67.75,0.56,120.98214285714285
2017-12-20,67.4,0.56,120.35714285714286
2017-12-21,67.52,0.57,118.45614035087719
2017-12-22,67.35,0.57,118.15789473684211
2017-12-26,67.25,0.57,117.98245614035089
2017-12-27,67.3,0.57,118.0701754385965
2017-12-28,67.45,0.57,118.33333333333334
2017-12-29,66.97,0.57,117.49122807017545
2018-01-02,67.6,0.57,118.59649122807018
2018-01-03,69.32,0.57,121.6140350877193
2018-01-04,68.8,0.57,120.70175438596492
2018-01-05,69.9,0.57,122.63157894736844
2018-01-08,70.05,0.57,122.89473684210527
2018-01-09,71.77,0.57,125.91228070175438
2018-01-10,70.79,0.57,124.19298245614037
2018-01-11,70.8,0.57,124.21052631578948
2018-01-12,71.73,0.57,125.84210526315792
2018-01-16,71.23,0.57,124.96491228070177
2018-01-17,72.06,0.57,126.42105263157896
2018-01-18,72.19,0.57,126.64912280701755
