date,COO,COO_EPS,PE Ratio
2011-06-10,73.06,0.75,97.41333333333334
2011-06-13,73.09,0.75,97.45333333333333
2011-06-14,74.75,0.75,99.66666666666667
2011-06-15,72.79,0.75,97.05333333333334
2011-06-16,72.09,0.75,96.12
2011-06-17,72.87,0.75,97.16000000000001
2011-06-20,75.03,0.75,100.04
2011-06-21,76.95,0.75,102.60000000000001
2011-06-22,77.5,0.75,103.33333333333333
2011-06-23,77.19,0.75,102.92
2011-06-24,76.0,0.75,101.33333333333333
2011-06-27,75.44,0.75,100.58666666666666
2011-06-28,75.63,0.75,100.83999999999999
2011-06-29,76.77,0.75,102.36
2011-06-30,79.24,0.75,105.65333333333332
2011-07-01,80.29,0.75,107.05333333333334
2011-07-05,79.99,0.75,106.65333333333332
2011-07-06,81.73,0.75,108.97333333333334
2011-07-07,82.07,0.75,109.42666666666666
2011-07-08,81.35,0.75,108.46666666666665
2011-07-11,80.43,0.75,107.24000000000001
2011-07-12,80.27,0.75,107.02666666666666
2011-07-13,80.77,0.75,107.69333333333333
2011-07-14,80.28,0.75,107.04
2011-07-15,80.58,0.75,107.44
2011-07-18,80.03,0.75,106.70666666666666
2011-07-19,81.08,0.75,108.10666666666667
2011-07-20,80.82,0.75,107.75999999999999
2011-07-21,80.73,0.75,107.64
2011-07-22,80.47,0.75,107.29333333333334
2011-07-25,79.25,0.75,105.66666666666667
2011-07-26,78.4,0.75,104.53333333333335
2011-07-27,76.85,0.75,102.46666666666665
2011-07-28,76.48,0.75,101.97333333333334
2011-07-29,76.49,0.75,101.98666666666666
2011-08-01,75.74,0.75,100.98666666666666
2011-08-02,76.0,0.75,101.33333333333333
2011-08-03,75.28,0.75,100.37333333333333
2011-08-04,71.36,0.75,95.14666666666666
2011-08-05,69.91,0.75,93.21333333333332
2011-08-08,63.8,0.75,85.06666666666666
2011-08-09,68.62,0.75,91.49333333333334
2011-08-10,66.26,0.75,88.34666666666668
2011-08-11,70.87,0.75,94.49333333333334
2011-08-12,70.49,0.75,93.98666666666666
2011-08-15,71.9,0.75,95.86666666666667
2011-08-16,71.21,0.75,94.94666666666666
2011-08-17,70.64,0.75,94.18666666666667
2011-08-18,66.78,0.75,89.04
2011-08-19,66.22,0.75,88.29333333333334
2011-08-22,66.47,0.75,88.62666666666667
2011-08-23,69.65,0.75,92.86666666666667
2011-08-24,70.43,0.75,93.90666666666668
2011-08-25,69.38,0.75,92.50666666666666
2011-08-26,72.25,0.75,96.33333333333333
2011-08-29,74.36,0.75,99.14666666666666
2011-08-30,75.34,0.75,100.45333333333333
2011-08-31,75.27,0.75,100.36
2011-09-01,75.0,0.75,100.0
2011-09-02,72.77,0.81,89.83950617283949
2011-09-06,73.66,0.81,90.93827160493827
2011-09-07,75.95,0.81,93.76543209876543
2011-09-08,75.63,0.81,93.37037037037035
2011-09-09,73.45,0.81,90.67901234567901
2011-09-12,73.04,0.81,90.17283950617283
2011-09-13,75.26,0.81,92.91358024691358
2011-09-14,77.02,0.81,95.0864197530864
2011-09-15,79.05,0.81,97.59259259259258
2011-09-16,80.01,0.81,98.77777777777777
2011-09-19,79.96,0.81,98.71604938271604
2011-09-20,83.0,0.81,102.46913580246913
2011-09-21,80.29,0.81,99.12345679012346
2011-09-22,78.51,0.81,96.92592592592592
2011-09-23,79.48,0.81,98.12345679012346
2011-09-26,79.19,0.81,97.76543209876542
2011-09-27,80.45,0.81,99.32098765432099
2011-09-28,79.99,0.81,98.75308641975307
2011-09-29,79.41,0.81,98.03703703703702
2011-09-30,79.15,0.81,97.71604938271605
2011-10-03,74.01,0.81,91.37037037037037
2011-10-04,75.86,0.81,93.65432098765432
2011-10-05,76.9,0.81,94.93827160493828
2011-10-06,78.48,0.81,96.88888888888889
2011-10-07,76.97,0.81,95.02469135802468
2011-10-10,78.59,0.81,97.02469135802468
2011-10-11,72.15,0.81,89.07407407407408
2011-10-12,74.16,0.81,91.55555555555554
2011-10-13,74.67,0.81,92.18518518518518
2011-10-14,73.85,0.81,91.17283950617282
2011-10-17,69.23,0.81,85.46913580246914
2011-10-18,68.35,0.81,84.38271604938271
2011-10-19,67.01,0.81,82.72839506172839
2011-10-20,65.51,0.81,80.87654320987654
2011-10-21,68.36,0.81,84.39506172839505
2011-10-24,70.55,0.81,87.09876543209876
2011-10-25,69.92,0.81,86.32098765432099
2011-10-26,70.34,0.81,86.8395061728395
2011-10-27,71.44,0.81,88.19753086419752
2011-10-28,71.06,0.81,87.72839506172839
2011-10-31,69.3,0.81,85.55555555555554
2011-11-01,66.8,0.81,82.46913580246913
2011-11-02,68.3,0.81,84.32098765432097
2011-11-03,69.34,0.81,85.60493827160494
2011-11-04,66.16,0.81,81.679012345679
2011-11-07,67.32,0.81,83.1111111111111
2011-11-08,67.78,0.81,83.67901234567901
2011-11-09,66.12,0.81,81.62962962962963
2011-11-10,66.17,0.81,81.69135802469135
2011-11-11,67.01,0.81,82.72839506172839
2011-11-14,64.95,0.81,80.18518518518519
2011-11-15,56.64,0.81,69.92592592592592
2011-11-16,58.85,0.81,72.65432098765432
2011-11-17,58.59,0.81,72.33333333333333
2011-11-18,58.25,0.81,71.91358024691358
2011-11-21,57.18,0.81,70.59259259259258
2011-11-22,57.66,0.81,71.18518518518518
2011-11-23,57.89,0.81,71.46913580246913
2011-11-25,57.46,0.81,70.93827160493827
2011-11-28,59.31,0.81,73.22222222222221
2011-11-29,58.86,0.81,72.66666666666666
2011-11-30,61.26,0.81,75.62962962962962
2011-12-01,61.38,0.81,75.77777777777777
2011-12-02,59.97,0.81,74.03703703703702
2011-12-05,60.6,0.81,74.81481481481481
2011-12-06,59.83,0.81,73.86419753086419
2011-12-07,58.61,0.81,72.35802469135803
2011-12-08,58.16,0.81,71.80246913580245
2011-12-09,67.81,0.81,83.71604938271605
2011-12-12,66.99,0.81,82.7037037037037
2011-12-13,64.62,0.81,79.77777777777777
2011-12-14,65.96,0.81,81.43209876543209
2011-12-15,66.58,0.81,82.19753086419752
2011-12-16,68.37,1.19,57.45378151260505
2011-12-19,68.49,1.19,57.554621848739494
2011-12-20,70.57,1.19,59.30252100840336
2011-12-21,70.48,1.19,59.226890756302524
2011-12-22,70.25,1.19,59.03361344537815
2011-12-23,70.21,1.19,59.0
2011-12-27,70.58,1.19,59.3109243697479
2011-12-28,69.7,1.19,58.57142857142858
2011-12-29,71.1,1.19,59.747899159663866
2011-12-30,70.52,1.19,59.260504201680675
2012-01-03,70.77,1.19,59.470588235294116
2012-01-04,70.72,1.19,59.42857142857143
2012-01-05,70.09,1.19,58.899159663865554
2012-01-06,69.78,1.19,58.63865546218488
2012-01-09,69.19,1.19,58.142857142857146
2012-01-10,69.54,1.19,58.43697478991597
2012-01-11,70.79,1.19,59.4873949579832
2012-01-12,70.4,1.19,59.15966386554623
2012-01-13,70.87,1.19,59.5546218487395
2012-01-17,69.22,1.19,58.168067226890756
2012-01-18,69.77,1.19,58.63025210084034
2012-01-19,70.87,1.19,59.5546218487395
2012-01-20,70.4,1.19,59.15966386554623
2012-01-23,68.74,1.19,57.76470588235294
2012-01-24,70.73,1.19,59.43697478991597
2012-01-25,72.19,1.19,60.66386554621849
2012-01-26,71.78,1.19,60.31932773109244
2012-01-27,72.13,1.19,60.61344537815126
2012-01-30,72.69,1.19,61.08403361344538
2012-01-31,72.14,1.19,60.6218487394958
2012-02-01,74.73,1.19,62.7983193277311
2012-02-02,74.45,1.19,62.56302521008404
2012-02-03,76.08,1.19,63.9327731092437
2012-02-06,76.3,1.19,64.11764705882354
2012-02-07,75.23,1.19,63.21848739495799
2012-02-08,75.0,1.19,63.02521008403362
2012-02-09,73.92,1.19,62.117647058823536
2012-02-10,74.39,1.19,62.51260504201681
2012-02-13,74.97,1.19,63.0
2012-02-14,74.47,1.19,62.57983193277311
2012-02-15,75.04,1.19,63.058823529411775
2012-02-16,78.09,1.19,65.6218487394958
2012-02-17,78.21,1.19,65.72268907563026
2012-02-21,78.09,1.19,65.6218487394958
2012-02-22,78.12,1.19,65.64705882352942
2012-02-23,79.18,1.19,66.53781512605043
2012-02-24,79.26,1.19,66.60504201680673
2012-02-27,79.69,1.19,66.96638655462185
2012-02-28,80.08,1.19,67.29411764705883
2012-02-29,79.48,1.19,66.78991596638656
2012-03-01,79.57,1.19,66.8655462184874
2012-03-02,78.5,1.19,65.96638655462185
2012-03-05,78.35,1.19,65.84033613445378
2012-03-06,77.5,1.19,65.12605042016807
2012-03-07,78.29,1.19,65.78991596638656
2012-03-08,78.93,1.19,66.32773109243698
2012-03-09,81.96,1.15,71.2695652173913
2012-03-12,79.58,1.15,69.2
2012-03-13,80.1,1.15,69.65217391304348
2012-03-14,81.16,1.15,70.57391304347826
2012-03-15,80.83,1.15,70.28695652173913
2012-03-16,80.78,1.15,70.24347826086957
2012-03-19,79.56,1.15,69.18260869565218
2012-03-20,78.4,1.15,68.17391304347827
2012-03-21,78.26,1.15,68.05217391304349
2012-03-22,79.0,1.15,68.69565217391305
2012-03-23,78.9,1.15,68.60869565217392
2012-03-26,80.0,1.15,69.56521739130436
2012-03-27,79.97,1.15,69.5391304347826
2012-03-28,80.43,1.15,69.93913043478263
2012-03-29,81.25,1.15,70.65217391304348
2012-03-30,81.71,1.15,71.05217391304348
2012-04-02,82.25,1.15,71.52173913043478
2012-04-03,81.55,1.15,70.91304347826087
2012-04-04,80.68,1.15,70.15652173913044
2012-04-05,83.76,1.15,72.83478260869566
2012-04-09,82.7,1.15,71.91304347826087
2012-04-10,81.53,1.15,70.89565217391305
2012-04-11,81.89,1.15,71.20869565217392
2012-04-12,83.63,1.15,72.72173913043478
2012-04-13,82.97,1.15,72.14782608695653
2012-04-16,82.54,1.15,71.77391304347827
2012-04-17,84.16,1.15,73.18260869565218
2012-04-18,84.93,1.15,73.85217391304349
2012-04-19,85.86,1.15,74.6608695652174
2012-04-20,85.48,1.15,74.3304347826087
2012-04-23,85.28,1.15,74.15652173913044
2012-04-24,85.63,1.15,74.4608695652174
2012-04-25,86.69,1.15,75.38260869565218
2012-04-26,86.47,1.15,75.19130434782609
2012-04-27,88.56,1.15,77.00869565217393
2012-04-30,88.17,1.15,76.66956521739131
2012-05-01,88.23,1.15,76.7217391304348
2012-05-02,87.78,1.15,76.3304347826087
2012-05-03,88.41,1.15,76.87826086956522
2012-05-04,87.0,1.15,75.65217391304348
2012-05-07,87.22,1.15,75.84347826086957
2012-05-08,87.87,1.15,76.40869565217392
2012-05-09,86.97,1.15,75.62608695652175
2012-05-10,88.28,1.15,76.76521739130436
2012-05-11,88.17,1.15,76.66956521739131
2012-05-14,87.42,1.15,76.01739130434784
2012-05-15,86.9,1.15,75.56521739130436
2012-05-16,86.65,1.15,75.34782608695653
2012-05-17,85.75,1.15,74.56521739130436
2012-05-18,84.97,1.15,73.88695652173914
2012-05-21,86.32,1.15,75.06086956521739
2012-05-22,85.87,1.15,74.66956521739131
2012-05-23,85.76,1.15,74.57391304347827
2012-05-24,85.74,1.15,74.55652173913043
2012-05-25,85.53,1.15,74.37391304347827
2012-05-29,85.72,1.15,74.5391304347826
2012-05-30,85.33,1.15,74.2
2012-05-31,85.18,1.15,74.06956521739131
2012-06-01,82.87,1.15,72.0608695652174
2012-06-04,79.3,1.15,68.95652173913044
2012-06-05,81.25,1.15,70.65217391304348
2012-06-06,82.15,1.15,71.43478260869566
2012-06-07,80.06,1.15,69.61739130434783
2012-06-08,78.82,1.15,68.5391304347826
2012-06-11,78.03,1.15,67.85217391304349
2012-06-12,78.67,1.15,68.40869565217392
2012-06-13,77.8,1.15,67.65217391304348
2012-06-14,77.59,1.15,67.4695652173913
2012-06-15,78.95,1.15,68.65217391304348
2012-06-18,79.44,1.15,69.07826086956523
2012-06-19,79.42,1.15,69.0608695652174
2012-06-20,79.61,1.15,69.22608695652174
2012-06-21,79.51,1.15,69.13913043478261
2012-06-22,80.6,1.15,70.08695652173913
2012-06-25,78.71,1.15,68.44347826086957
2012-06-26,78.61,1.15,68.35652173913044
2012-06-27,78.73,1.15,68.4608695652174
2012-06-28,77.33,1.15,67.24347826086957
2012-06-29,79.76,1.15,69.35652173913044
2012-07-02,79.95,1.15,69.5217391304348
2012-07-03,79.84,1.15,69.42608695652174
2012-07-05,78.39,1.15,68.16521739130435
2012-07-06,77.52,1.15,67.40869565217392
2012-07-09,77.27,1.15,67.19130434782609
2012-07-10,76.7,1.15,66.69565217391305
2012-07-11,78.3,1.15,68.08695652173914
2012-07-12,77.38,1.15,67.28695652173913
2012-07-13,78.93,1.15,68.63478260869566
2012-07-16,77.07,1.15,67.01739130434783
2012-07-17,76.55,1.15,66.56521739130434
2012-07-18,77.05,1.15,67.0
2012-07-19,77.2,1.15,67.1304347826087
2012-07-20,75.5,1.15,65.65217391304348
2012-07-23,74.18,1.15,64.50434782608697
2012-07-24,73.79,1.15,64.16521739130435
2012-07-25,75.54,1.15,65.68695652173913
2012-07-26,75.04,1.15,65.25217391304349
2012-07-27,76.0,1.15,66.08695652173914
2012-07-30,76.35,1.15,66.3913043478261
2012-07-31,75.26,1.15,65.44347826086957
2012-08-01,73.79,1.15,64.16521739130435
2012-08-02,72.29,1.15,62.8608695652174
2012-08-03,72.6,1.15,63.130434782608695
2012-08-06,75.1,1.15,65.30434782608695
2012-08-07,76.34,1.15,66.38260869565218
2012-08-08,76.95,1.15,66.91304347826087
2012-08-09,78.15,1.15,67.95652173913045
2012-08-10,78.0,1.15,67.82608695652175
2012-08-13,78.12,1.15,67.9304347826087
2012-08-14,78.17,1.15,67.97391304347826
2012-08-15,81.75,1.15,71.08695652173914
2012-08-16,81.7,1.15,71.04347826086958
2012-08-17,82.92,1.15,72.10434782608696
2012-08-20,81.6,1.15,70.95652173913044
2012-08-21,81.62,1.15,70.97391304347828
2012-08-22,82.04,1.15,71.33913043478262
2012-08-23,81.84,1.15,71.16521739130435
2012-08-24,82.6,1.15,71.82608695652173
2012-08-27,83.24,1.15,72.38260869565218
2012-08-28,83.47,1.15,72.58260869565218
2012-08-29,83.23,1.15,72.37391304347827
2012-08-30,83.16,1.15,72.31304347826087
2012-08-31,83.85,1.15,72.91304347826087
2012-09-04,84.93,1.15,73.85217391304349
2012-09-05,84.63,1.15,73.59130434782608
2012-09-06,86.03,1.15,74.80869565217392
2012-09-07,93.33,1.39,67.14388489208633
2012-09-10,93.01,1.39,66.9136690647482
2012-09-11,94.6,1.39,68.05755395683454
2012-09-12,93.98,1.39,67.61151079136691
2012-09-13,94.83,1.39,68.22302158273382
2012-09-14,93.82,1.39,67.49640287769785
2012-09-17,93.78,1.39,67.46762589928058
2012-09-18,93.45,1.39,67.23021582733814
2012-09-19,93.33,1.39,67.14388489208633
2012-09-20,93.58,1.39,67.32374100719424
2012-09-21,93.76,1.39,67.45323741007195
2012-09-24,93.27,1.39,67.10071942446044
2012-09-25,94.49,1.39,67.97841726618705
2012-09-26,93.68,1.39,67.39568345323742
2012-09-27,94.28,1.39,67.82733812949641
2012-09-28,94.46,1.39,67.9568345323741
2012-10-01,94.04,1.39,67.65467625899282
2012-10-02,97.18,1.39,69.9136690647482
2012-10-03,99.31,1.39,71.44604316546763
2012-10-04,100.67,1.39,72.42446043165468
2012-10-05,97.99,1.39,70.49640287769785
2012-10-08,96.97,1.39,69.76258992805755
2012-10-09,95.95,1.39,69.02877697841727
2012-10-10,96.24,1.39,69.23741007194245
2012-10-11,97.71,1.39,70.29496402877697
2012-10-12,96.87,1.39,69.6906474820144
2012-10-15,97.66,1.39,70.2589928057554
2012-10-16,98.35,1.39,70.75539568345324
2012-10-17,98.62,1.39,70.9496402877698
2012-10-18,97.43,1.39,70.09352517985613
2012-10-19,95.66,1.39,68.82014388489209
2012-10-22,95.3,1.39,68.56115107913669
2012-10-23,94.39,1.39,67.90647482014388
2012-10-24,95.84,1.39,68.9496402877698
2012-10-25,96.07,1.39,69.11510791366906
2012-10-26,94.99,1.39,68.33812949640289
2012-10-31,95.98,1.39,69.05035971223022
2012-11-01,98.45,1.39,70.82733812949641
2012-11-02,96.13,1.39,69.15827338129496
2012-11-05,97.53,1.39,70.16546762589928
2012-11-06,97.8,1.39,70.35971223021583
2012-11-07,96.49,1.39,69.41726618705036
2012-11-08,94.02,1.39,67.64028776978418
2012-11-09,93.36,1.39,67.16546762589928
2012-11-12,93.26,1.39,67.09352517985613
2012-11-13,91.55,1.39,65.86330935251799
2012-11-14,90.7,1.39,65.25179856115109
2012-11-15,89.4,1.39,64.31654676258994
2012-11-16,91.21,1.39,65.61870503597122
2012-11-19,92.65,1.39,66.65467625899281
2012-11-20,93.27,1.39,67.10071942446044
2012-11-21,94.4,1.39,67.9136690647482
2012-11-23,95.28,1.39,68.54676258992806
2012-11-26,95.28,1.39,68.54676258992806
2012-11-27,95.09,1.39,68.41007194244605
2012-11-28,96.59,1.39,69.48920863309353
2012-11-29,95.9,1.39,68.9928057553957
2012-11-30,94.94,1.39,68.3021582733813
2012-12-03,95.13,1.39,68.43884892086331
2012-12-04,95.13,1.39,68.43884892086331
2012-12-05,93.57,1.39,67.31654676258992
2012-12-06,93.85,1.39,67.5179856115108
2012-12-07,94.53,1.39,68.00719424460432
2012-12-10,95.7,1.39,68.84892086330936
2012-12-11,96.91,1.39,69.71942446043165
2012-12-12,95.74,1.39,68.87769784172662
2012-12-13,95.0,1.39,68.34532374100719
2012-12-14,95.48,1.39,68.6906474820144
2012-12-17,95.94,1.39,69.02158273381295
2012-12-18,95.05,1.39,68.38129496402878
2012-12-19,94.48,1.39,67.97122302158274
2012-12-20,92.75,1.49,62.24832214765101
2012-12-21,92.86,1.49,62.32214765100671
2012-12-24,94.21,1.49,63.22818791946308
2012-12-26,91.89,1.49,61.671140939597315
2012-12-27,92.46,1.49,62.05369127516778
2012-12-28,91.51,1.49,61.41610738255034
2012-12-31,92.48,1.49,62.06711409395974
2013-01-02,95.16,1.49,63.86577181208054
2013-01-03,94.93,1.49,63.711409395973156
2013-01-04,95.44,1.49,64.05369127516778
2013-01-07,96.4,1.49,64.69798657718121
2013-01-08,96.04,1.49,64.45637583892618
2013-01-09,96.54,1.49,64.79194630872483
2013-01-10,97.8,1.49,65.63758389261744
2013-01-11,96.88,1.49,65.02013422818791
2013-01-14,97.11,1.49,65.1744966442953
2013-01-15,97.2,1.49,65.23489932885906
2013-01-16,97.83,1.49,65.65771812080537
2013-01-17,97.33,1.49,65.32214765100672
2013-01-18,97.33,1.49,65.32214765100672
2013-01-22,98.4,1.49,66.04026845637584
2013-01-23,99.64,1.49,66.87248322147651
2013-01-24,100.73,1.49,67.60402684563759
2013-01-25,102.08,1.49,68.51006711409396
2013-01-28,101.78,1.49,68.30872483221476
2013-01-29,101.51,1.49,68.1275167785235
2013-01-30,101.05,1.49,67.81879194630872
2013-01-31,101.35,1.49,68.02013422818791
2013-02-01,102.19,1.49,68.58389261744966
2013-02-04,100.65,1.49,67.5503355704698
2013-02-05,100.86,1.49,67.69127516778524
2013-02-06,103.03,1.49,69.14765100671141
2013-02-07,102.87,1.49,69.04026845637584
2013-02-08,104.26,1.49,69.97315436241611
2013-02-11,104.05,1.49,69.83221476510067
2013-02-12,104.61,1.49,70.20805369127517
2013-02-13,104.25,1.49,69.96644295302013
2013-02-14,103.79,1.49,69.65771812080537
2013-02-15,104.01,1.49,69.80536912751678
2013-02-19,104.66,1.49,70.24161073825503
2013-02-20,103.14,1.49,69.22147651006712
2013-02-21,102.59,1.49,68.85234899328859
2013-02-22,102.91,1.49,69.06711409395973
2013-02-25,102.33,1.49,68.67785234899328
2013-02-26,103.96,1.49,69.7718120805369
2013-02-27,105.5,1.49,70.80536912751678
2013-02-28,106.06,1.49,71.18120805369128
2013-03-01,105.08,1.49,70.52348993288591
2013-03-04,105.19,1.49,70.59731543624162
2013-03-05,105.87,1.49,71.0536912751678
2013-03-06,105.55,1.49,70.83892617449665
2013-03-07,104.7,1.49,70.26845637583892
2013-03-08,108.23,1.54,70.27922077922078
2013-03-11,106.25,1.54,68.99350649350649
2013-03-12,105.4,1.54,68.44155844155844
2013-03-13,105.25,1.54,68.34415584415584
2013-03-14,104.82,1.54,68.06493506493506
2013-03-15,103.82,1.54,67.4155844155844
2013-03-18,104.09,1.54,67.5909090909091
2013-03-19,104.42,1.54,67.8051948051948
2013-03-20,105.48,1.54,68.4935064935065
2013-03-21,103.98,1.54,67.51948051948052
2013-03-22,104.16,1.54,67.63636363636363
2013-03-25,104.39,1.54,67.78571428571428
2013-03-26,104.93,1.54,68.13636363636364
2013-03-27,106.74,1.54,69.3116883116883
2013-03-28,107.88,1.54,70.05194805194805
2013-04-01,106.55,1.54,69.18831168831169
2013-04-02,107.71,1.54,69.94155844155844
2013-04-03,107.05,1.54,69.51298701298701
2013-04-04,107.98,1.54,70.11688311688312
2013-04-05,106.17,1.54,68.94155844155844
2013-04-08,106.39,1.54,69.08441558441558
2013-04-09,106.61,1.54,69.22727272727272
2013-04-10,108.17,1.54,70.24025974025975
2013-04-11,109.89,1.54,71.35714285714286
2013-04-12,108.95,1.54,70.74675324675324
2013-04-15,107.08,1.54,69.53246753246754
2013-04-16,108.63,1.54,70.53896103896103
2013-04-17,107.88,1.54,70.05194805194805
2013-04-18,105.86,1.54,68.74025974025975
2013-04-19,106.25,1.54,68.99350649350649
2013-04-22,106.08,1.54,68.88311688311688
2013-04-23,108.2,1.54,70.25974025974025
2013-04-24,107.62,1.54,69.88311688311688
2013-04-25,107.29,1.54,69.66883116883118
2013-04-26,107.72,1.54,69.94805194805194
2013-04-29,108.76,1.54,70.62337662337663
2013-04-30,110.4,1.54,71.68831168831169
2013-05-01,108.67,1.54,70.56493506493507
2013-05-02,109.86,1.54,71.33766233766234
2013-05-03,112.0,1.54,72.72727272727272
2013-05-06,113.32,1.54,73.58441558441558
2013-05-07,113.53,1.54,73.72077922077922
2013-05-08,115.06,1.54,74.71428571428571
2013-05-09,115.34,1.54,74.8961038961039
2013-05-10,115.97,1.54,75.3051948051948
2013-05-13,116.0,1.54,75.32467532467533
2013-05-14,114.97,1.54,74.65584415584415
2013-05-15,111.93,1.54,72.68181818181819
2013-05-16,110.52,1.54,71.76623376623377
2013-05-17,111.22,1.54,72.22077922077922
2013-05-20,111.07,1.54,72.12337662337661
2013-05-21,110.99,1.54,72.07142857142857
2013-05-22,107.22,1.54,69.62337662337661
2013-05-23,107.12,1.54,69.55844155844156
2013-05-24,109.04,1.54,70.8051948051948
2013-05-28,110.94,1.54,72.03896103896103
2013-05-29,110.79,1.54,71.94155844155844
2013-05-30,114.3,1.54,74.22077922077922
2013-05-31,113.01,1.54,73.38311688311688
2013-06-03,113.2,1.54,73.50649350649351
2013-06-04,111.83,1.54,72.61688311688312
2013-06-05,111.0,1.54,72.07792207792208
2013-06-06,113.13,1.54,73.46103896103895
2013-06-07,120.0,1.55,77.41935483870968
2013-06-10,121.63,1.55,78.47096774193548
2013-06-11,120.96,1.55,78.03870967741935
2013-06-12,120.41,1.55,77.68387096774192
2013-06-13,121.22,1.55,78.20645161290322
2013-06-14,121.53,1.55,78.40645161290323
2013-06-17,122.8,1.55,79.2258064516129
2013-06-18,121.69,1.55,78.50967741935483
2013-06-19,120.75,1.55,77.90322580645162
2013-06-20,117.31,1.55,75.68387096774194
2013-06-21,118.6,1.55,76.51612903225806
2013-06-24,117.85,1.55,76.03225806451613
2013-06-25,116.84,1.55,75.38064516129032
2013-06-26,117.66,1.55,75.90967741935484
2013-06-27,117.8,1.55,76.0
2013-06-28,119.05,1.55,76.80645161290322
2013-07-01,120.89,1.55,77.99354838709677
2013-07-02,121.93,1.55,78.66451612903226
2013-07-03,121.65,1.55,78.48387096774194
2013-07-05,123.64,1.55,79.76774193548387
2013-07-08,123.34,1.55,79.5741935483871
2013-07-09,123.79,1.55,79.86451612903225
2013-07-10,124.42,1.55,80.27096774193548
