date,MSI,MSI_EPS,PE Ratio
2008-07-08,29.63,0.05,592.5999999999999
2008-07-09,28.9,0.05,577.9999999999999
2008-07-10,28.1,0.05,562.0
2008-07-11,28.26,0.05,565.2
2008-07-14,27.49,0.05,549.8
2008-07-15,27.33,0.05,546.5999999999999
2008-07-16,28.38,0.05,567.5999999999999
2008-07-17,29.83,0.05,596.5999999999999
2008-07-18,30.16,0.05,603.1999999999999
2008-07-21,29.03,0.05,580.6
2008-07-22,29.95,0.05,599.0
2008-07-23,30.2,0.05,604.0
2008-07-24,28.9,0.05,577.9999999999999
2008-07-25,29.31,0.05,586.1999999999999
2008-07-28,28.62,0.05,572.4
2008-07-29,30.36,0.05,607.1999999999999
2008-07-30,31.05,0.05,621.0
2008-07-31,34.93,0.1,349.29999999999995
2008-08-01,35.61,0.1,356.09999999999997
2008-08-04,39.7,0.1,397.0
2008-08-05,38.61,0.1,386.09999999999997
2008-08-06,38.4,0.1,383.99999999999994
2008-08-07,37.07,0.1,370.7
2008-08-08,38.93,0.1,389.29999999999995
2008-08-11,40.63,0.1,406.3
2008-08-12,40.51,0.1,405.09999999999997
2008-08-13,39.98,0.1,399.79999999999995
2008-08-14,40.51,0.1,405.09999999999997
2008-08-15,41.76,0.1,417.59999999999997
2008-08-18,40.02,0.1,400.2
2008-08-19,39.29,0.1,392.9
2008-08-20,39.13,0.1,391.3
2008-08-21,40.22,0.1,402.2
2008-08-22,40.38,0.1,403.8
2008-08-25,38.65,0.1,386.49999999999994
2008-08-26,38.65,0.1,386.49999999999994
2008-08-27,38.81,0.1,388.1
2008-08-28,38.69,0.1,386.9
2008-08-29,38.08,0.1,380.79999999999995
2008-09-02,38.44,0.1,384.4
2008-09-03,38.04,0.1,380.4
2008-09-04,36.95,0.1,369.5
2008-09-05,36.63,0.1,366.3
2008-09-08,37.64,0.1,376.4
2008-09-09,35.33,0.1,353.29999999999995
2008-09-10,33.59,0.1,335.90000000000003
2008-09-11,32.74,0.1,327.4
2008-09-12,32.87,0.1,328.69999999999993
2008-09-15,30.93,0.1,309.29999999999995
2008-09-16,29.27,0.1,292.7
2008-09-17,27.57,0.1,275.7
2008-09-18,28.7,0.1,287.0
2008-09-19,30.44,0.1,304.4
2008-09-22,30.64,0.1,306.4
2008-09-23,29.83,0.1,298.29999999999995
2008-09-24,30.32,0.1,303.2
2008-09-25,31.81,0.1,318.09999999999997
2008-09-26,30.84,0.1,308.4
2008-09-29,27.0,0.1,270.0
2008-09-30,28.86,0.1,288.59999999999997
2008-10-01,30.08,0.1,300.79999999999995
2008-10-02,27.41,0.1,274.09999999999997
2008-10-03,27.17,0.1,271.7
2008-10-06,24.82,0.1,248.2
2008-10-07,22.84,0.1,228.39999999999998
2008-10-08,21.1,0.1,211.0
2008-10-09,18.43,0.1,184.29999999999998
2008-10-10,18.92,0.1,189.20000000000002
2008-10-13,22.52,0.1,225.2
2008-10-14,22.19,0.1,221.9
2008-10-15,20.98,0.1,209.79999999999998
2008-10-16,22.68,0.1,226.79999999999998
2008-10-17,22.72,0.1,227.2
2008-10-20,24.54,0.1,245.39999999999998
2008-10-21,22.96,0.1,229.6
2008-10-22,20.37,0.1,203.7
2008-10-23,20.58,0.1,205.79999999999998
2008-10-24,20.25,0.1,202.5
2008-10-27,20.41,0.1,204.1
2008-10-28,23.61,0.1,236.1
2008-10-29,22.07,0.1,220.7
2008-10-30,20.9,0.15,139.33333333333334
2008-10-31,21.71,0.15,144.73333333333335
2008-11-03,20.37,0.15,135.8
2008-11-04,21.18,0.15,141.20000000000002
2008-11-05,19.4,0.15,129.33333333333334
2008-11-06,18.27,0.15,121.8
2008-11-07,19.36,0.15,129.06666666666666
2008-11-10,18.19,0.15,121.26666666666668
2008-11-11,17.54,0.15,116.93333333333334
2008-11-12,15.97,0.15,106.46666666666667
2008-11-13,18.51,0.15,123.40000000000002
2008-11-14,16.49,0.15,109.93333333333332
2008-11-17,16.09,0.15,107.26666666666667
2008-11-18,15.77,0.15,105.13333333333334
2008-11-19,13.91,0.15,92.73333333333333
2008-11-20,12.73,0.15,84.86666666666667
2008-11-21,13.26,0.15,88.4
2008-11-24,14.35,0.15,95.66666666666667
2008-11-25,16.13,0.15,107.53333333333333
2008-11-26,16.78,0.15,111.86666666666667
2008-11-28,17.42,0.15,116.13333333333335
2008-12-01,16.61,0.15,110.73333333333333
2008-12-02,17.26,0.15,115.06666666666668
2008-12-03,17.67,0.15,117.80000000000001
2008-12-04,17.46,0.15,116.4
2008-12-05,17.63,0.15,117.53333333333333
2008-12-08,17.79,0.15,118.6
2008-12-09,16.78,0.15,111.86666666666667
2008-12-10,17.06,0.15,113.73333333333333
2008-12-11,16.57,0.15,110.46666666666667
2008-12-12,16.94,0.15,112.93333333333335
2008-12-15,16.86,0.15,112.4
2008-12-16,17.83,0.15,118.86666666666666
2008-12-17,17.83,0.15,118.86666666666666
2008-12-18,17.1,0.15,114.00000000000001
2008-12-19,17.99,0.15,119.93333333333332
2008-12-22,16.61,0.15,110.73333333333333
2008-12-23,16.29,0.15,108.6
2008-12-24,15.93,0.15,106.2
2008-12-26,16.37,0.15,109.13333333333334
2008-12-29,16.37,0.15,109.13333333333334
2008-12-30,16.82,0.15,112.13333333333334
2008-12-31,17.91,0.15,119.4
2009-01-02,18.88,0.15,125.86666666666666
2009-01-05,18.11,0.15,120.73333333333333
2009-01-06,18.76,0.15,125.06666666666668
2009-01-07,17.91,0.15,119.4
2009-01-08,18.31,0.15,122.06666666666666
2009-01-09,18.03,0.15,120.20000000000002
2009-01-12,18.19,0.15,121.26666666666668
2009-01-13,17.46,0.15,116.4
2009-01-14,16.61,0.15,110.73333333333333
2009-01-15,17.91,0.15,119.4
2009-01-16,18.35,0.15,122.33333333333334
2009-01-20,17.42,0.15,116.13333333333335
2009-01-21,18.23,0.15,121.53333333333335
2009-01-22,17.91,0.15,119.4
2009-01-23,18.6,0.15,124.00000000000001
2009-01-26,18.23,0.15,121.53333333333335
2009-01-27,19.04,0.15,126.93333333333334
2009-01-28,19.93,0.15,132.86666666666667
2009-01-29,18.84,0.15,125.60000000000001
2009-01-30,17.91,0.15,119.4
2009-02-02,18.35,0.15,122.33333333333334
2009-02-03,16.33,0.15,108.86666666666666
2009-02-04,15.16,0.15,101.06666666666668
2009-02-05,14.88,0.15,99.2
2009-02-06,15.68,0.15,104.53333333333333
2009-02-09,16.78,0.15,111.86666666666667
2009-02-10,15.77,0.15,105.13333333333334
2009-02-11,15.77,0.15,105.13333333333334
2009-02-12,15.68,0.15,104.53333333333333
2009-02-13,15.64,0.15,104.26666666666668
2009-02-17,14.96,0.15,99.73333333333335
2009-02-18,14.67,0.15,97.8
2009-02-19,14.67,0.15,97.8
2009-02-20,14.59,0.15,97.26666666666667
2009-02-23,14.67,0.15,97.8
2009-02-24,15.6,0.15,104.0
2009-02-25,15.0,0.15,100.0
2009-02-26,14.63,-1.87,-7.823529411764706
2009-02-27,14.23,-1.87,-7.609625668449198
2009-03-02,13.66,-1.87,-7.304812834224599
2009-03-03,13.34,-1.87,-7.133689839572192
2009-03-04,13.95,-1.87,-7.459893048128341
2009-03-05,12.81,-1.87,-6.850267379679145
2009-03-06,12.53,-1.87,-6.7005347593582885
2009-03-09,12.61,-1.87,-6.743315508021389
2009-03-10,13.7,-1.87,-7.326203208556149
2009-03-11,14.11,-1.87,-7.545454545454545
2009-03-12,14.96,-1.87,-8.0
2009-03-13,15.16,-1.87,-8.106951871657754
2009-03-16,14.76,-1.87,-7.893048128342246
2009-03-17,15.73,-1.87,-8.411764705882353
2009-03-18,16.78,-1.87,-8.973262032085561
2009-03-19,16.45,-1.87,-8.796791443850266
2009-03-20,16.01,-1.87,-8.56149732620321
2009-03-23,17.42,-1.87,-9.315508021390375
2009-03-24,17.1,-1.87,-9.144385026737968
2009-03-25,16.98,-1.87,-9.080213903743315
2009-03-26,18.39,-1.87,-9.834224598930481
2009-03-27,17.67,-1.87,-9.449197860962567
2009-03-30,16.98,-1.87,-9.080213903743315
2009-03-31,17.1,-1.87,-9.144385026737968
2009-04-01,17.5,-1.87,-9.358288770053475
2009-04-02,18.72,-1.87,-10.010695187165775
2009-04-03,18.43,-1.87,-9.855614973262032
2009-04-06,18.96,-1.87,-10.13903743315508
2009-04-07,18.35,-1.87,-9.81283422459893
2009-04-08,18.35,-1.87,-9.81283422459893
2009-04-09,19.81,-1.87,-10.593582887700533
2009-04-13,19.44,-1.87,-10.39572192513369
2009-04-14,18.92,-1.87,-10.117647058823529
2009-04-15,19.69,-1.87,-10.529411764705882
2009-04-16,20.62,-1.87,-11.026737967914439
2009-04-17,22.48,-1.87,-12.02139037433155
2009-04-20,21.18,-1.87,-11.32620320855615
2009-04-21,22.52,-1.87,-12.0427807486631
2009-04-22,22.88,-1.87,-12.235294117647058
2009-04-23,22.27,-1.87,-11.909090909090908
2009-04-24,23.49,-1.87,-12.561497326203208
2009-04-27,23.08,-1.87,-12.34224598930481
2009-04-28,23.49,-1.87,-12.561497326203208
2009-04-29,24.09,-1.87,-12.88235294117647
2009-04-30,22.36,-1.87,-11.957219251336898
2009-05-01,22.4,-1.87,-11.978609625668447
2009-05-04,23.08,-1.87,-12.34224598930481
2009-05-05,23.73,-1.87,-12.689839572192513
2009-05-06,25.51,0.05,510.2
2009-05-07,25.14,0.05,502.8
2009-05-08,26.28,0.05,525.6
2009-05-11,25.35,0.05,507.0
2009-05-12,24.54,0.05,490.79999999999995
2009-05-13,22.88,0.05,457.59999999999997
2009-05-14,23.37,0.05,467.4
2009-05-15,23.89,0.05,477.8
2009-05-18,24.86,0.05,497.2
2009-05-19,25.23,0.05,504.59999999999997
2009-05-20,24.62,0.05,492.4
2009-05-21,23.81,0.05,476.19999999999993
2009-05-22,23.85,0.05,477.0
2009-05-26,24.21,0.05,484.2
2009-05-27,23.93,0.05,478.59999999999997
2009-05-28,24.3,0.05,486.0
2009-05-29,24.5,0.05,490.0
2009-06-01,25.59,0.05,511.79999999999995
2009-06-02,25.91,0.05,518.1999999999999
2009-06-03,25.06,0.05,501.19999999999993
2009-06-04,25.79,0.05,515.8
2009-06-05,25.23,0.05,504.59999999999997
2009-06-08,26.03,0.05,520.6
2009-06-09,27.13,0.05,542.5999999999999
2009-06-10,26.56,0.05,531.1999999999999
2009-06-11,27.77,0.05,555.4
2009-06-12,27.21,0.05,544.1999999999999
2009-06-15,26.2,0.05,524.0
2009-06-16,25.35,0.05,507.0
2009-06-17,25.31,0.05,506.19999999999993
2009-06-18,25.39,0.05,507.8
2009-06-19,24.7,0.05,493.99999999999994
2009-06-22,24.38,0.05,487.59999999999997
2009-06-23,25.35,0.05,507.0
2009-06-24,25.59,0.05,511.79999999999995
2009-06-25,26.15,0.05,522.9999999999999
2009-06-26,26.76,0.05,535.2
2009-06-29,26.72,0.05,534.4
2009-06-30,26.8,0.05,536.0
2009-07-01,26.11,0.05,522.1999999999999
2009-07-02,25.02,0.05,500.4
2009-07-06,24.78,0.05,495.6
2009-07-07,24.86,0.05,497.2
2009-07-08,24.62,0.05,492.4
2009-07-09,24.54,0.05,490.79999999999995
2009-07-10,24.46,0.05,489.2
2009-07-13,24.42,0.05,488.40000000000003
2009-07-14,24.94,0.05,498.8
2009-07-15,26.72,0.05,534.4
2009-07-16,25.59,0.05,511.79999999999995
2009-07-17,25.47,0.05,509.4
2009-07-20,25.63,0.05,512.5999999999999
2009-07-21,25.63,0.05,512.5999999999999
2009-07-22,25.87,0.05,517.4
2009-07-23,26.64,0.05,532.8
2009-07-24,26.6,0.05,532.0
2009-07-27,27.25,0.05,545.0
2009-07-28,27.57,0.05,551.4
2009-07-29,26.56,0.05,531.1999999999999
2009-07-30,29.07,0.05,581.4
2009-07-31,28.94,0.05,578.8
2009-08-03,29.31,0.05,586.1999999999999
2009-08-04,29.27,0.05,585.4
2009-08-05,28.82,0.05,576.4
2009-08-06,28.74,0.05,574.8
2009-08-07,28.82,0.05,576.4
2009-08-10,28.98,0.05,579.6
2009-08-11,28.42,0.05,568.4
2009-08-12,28.58,0.05,571.5999999999999
2009-08-13,29.43,0.05,588.5999999999999
2009-08-14,29.35,0.05,587.0
2009-08-17,28.54,0.05,570.8
2009-08-18,29.15,0.05,582.9999999999999
2009-08-19,29.47,0.05,589.4
2009-08-20,29.79,0.05,595.8
2009-08-21,30.64,0.05,612.8
2009-08-24,30.24,0.05,604.8
2009-08-25,30.44,0.05,608.8
2009-08-26,30.24,0.05,604.8
2009-08-27,29.67,0.05,593.4
2009-08-28,29.15,0.05,582.9999999999999
2009-08-31,29.03,0.05,580.6
2009-09-01,28.38,0.05,567.5999999999999
2009-09-02,31.61,0.05,632.1999999999999
2009-09-03,31.13,0.05,622.5999999999999
2009-09-04,31.25,0.05,625.0
2009-09-08,31.94,0.05,638.8
2009-09-09,31.73,0.05,634.6
2009-09-10,32.22,0.05,644.4
2009-09-11,35.09,0.05,701.8000000000001
2009-09-14,35.53,0.05,710.6
2009-09-15,37.19,0.05,743.8
2009-09-16,37.03,0.05,740.6
2009-09-17,36.02,0.05,720.4
2009-09-18,36.22,0.05,724.4
2009-09-21,35.78,0.05,715.6
2009-09-22,35.25,0.05,705.0
2009-09-23,34.32,0.05,686.4
2009-09-24,33.67,0.05,673.4
2009-09-25,32.78,0.05,655.6
2009-09-28,33.84,0.05,676.8000000000001
2009-09-29,34.0,0.05,680.0
2009-09-30,34.73,0.05,694.5999999999999
2009-10-01,33.84,0.05,676.8000000000001
2009-10-02,32.3,0.05,645.9999999999999
2009-10-05,33.19,0.05,663.8
2009-10-06,34.32,0.05,686.4
2009-10-07,34.81,0.05,696.2
2009-10-08,33.88,0.05,677.6
2009-10-09,34.28,0.05,685.6
2009-10-12,33.63,0.05,672.6
2009-10-13,33.27,0.05,665.4
2009-10-14,34.0,0.05,680.0
2009-10-15,32.87,0.05,657.3999999999999
2009-10-16,31.73,0.05,634.6
2009-10-19,34.24,0.05,684.8
2009-10-20,33.63,0.05,672.6
2009-10-21,33.15,0.05,662.9999999999999
2009-10-22,33.67,0.05,673.4
2009-10-23,33.31,0.05,666.2
2009-10-26,32.5,0.05,650.0
2009-10-27,31.94,0.05,638.8
2009-10-28,32.18,0.05,643.5999999999999
2009-10-29,35.33,0.05,706.5999999999999
2009-10-30,34.64,0.05,692.8
2009-11-02,36.5,0.05,730.0
2009-11-03,36.71,0.05,734.1999999999999
2009-11-04,36.38,0.05,727.6
2009-11-05,37.64,0.05,752.8
2009-11-06,35.94,0.05,718.8
2009-11-09,36.3,0.05,725.9999999999999
2009-11-10,35.78,0.05,715.6
2009-11-11,35.45,0.05,709.0
2009-11-12,35.25,0.05,705.0
2009-11-13,35.49,0.05,709.8
2009-11-16,35.17,0.05,703.4
2009-11-17,35.78,0.05,715.6
2009-11-18,35.05,0.05,700.9999999999999
2009-11-19,34.28,0.05,685.6
2009-11-20,33.47,0.05,669.4
2009-11-23,33.55,0.05,670.9999999999999
2009-11-24,33.11,0.05,662.1999999999999
2009-11-25,33.47,0.05,669.4
2009-11-27,33.15,0.05,662.9999999999999
2009-11-30,32.38,0.05,647.6
2009-12-01,33.23,0.05,664.5999999999999
2009-12-02,33.31,0.05,666.2
2009-12-03,32.46,0.05,649.1999999999999
2009-12-04,33.07,0.05,661.4
2009-12-07,32.87,0.05,657.3999999999999
2009-12-08,34.85,0.05,697.0
2009-12-09,34.32,0.05,686.4
2009-12-10,34.2,0.05,684.0
2009-12-11,34.56,0.05,691.2
2009-12-14,33.55,0.05,670.9999999999999
2009-12-15,33.55,0.05,670.9999999999999
2009-12-16,33.43,0.05,668.5999999999999
2009-12-17,32.78,0.05,655.6
2009-12-18,34.48,0.05,689.5999999999999
2009-12-21,33.92,0.05,678.4
2009-12-22,32.74,0.05,654.8
2009-12-23,32.06,0.05,641.2
2009-12-24,32.26,0.05,645.1999999999999
2009-12-28,31.69,0.05,633.8
2009-12-29,31.53,0.05,630.6
2009-12-30,31.33,0.05,626.5999999999999
2009-12-31,31.37,0.05,627.4
2010-01-04,32.22,0.05,644.4
2010-01-05,31.77,0.05,635.4
2010-01-06,32.22,0.05,644.4
2010-01-07,32.87,0.05,657.3999999999999
2010-01-08,31.37,0.05,627.4
2010-01-11,31.05,0.05,621.0
2010-01-12,29.91,0.05,598.1999999999999
2010-01-13,30.72,0.05,614.4
2010-01-14,31.17,0.05,623.4
2010-01-15,30.64,0.05,612.8
2010-01-19,30.88,0.05,617.5999999999999
2010-01-20,30.24,0.05,604.8
2010-01-21,29.79,0.05,595.8
2010-01-22,29.15,0.05,582.9999999999999
2010-01-25,29.03,0.05,580.6
2010-01-26,29.07,0.05,581.4
2010-01-27,29.91,0.05,598.1999999999999
2010-01-28,26.2,0.05,524.0
2010-01-29,24.86,0.05,497.2
2010-02-01,25.59,0.05,511.79999999999995
2010-02-02,26.48,0.05,529.6
2010-02-03,27.04,0.05,540.8
2010-02-04,25.55,0.05,511.0
2010-02-05,25.87,0.05,517.4
2010-02-08,26.56,0.05,531.1999999999999
2010-02-09,26.44,0.05,528.8
2010-02-10,26.8,0.05,536.0
2010-02-11,26.88,0.05,537.5999999999999
2010-02-12,28.9,0.05,577.9999999999999
2010-02-16,29.35,-0.05,-587.0
2010-02-17,28.74,-0.05,-574.8
2010-02-18,28.34,-0.05,-566.8
2010-02-19,28.34,-0.05,-566.8
2010-02-22,27.77,-0.05,-555.4
2010-02-23,27.41,-0.05,-548.1999999999999
2010-02-24,27.45,-0.05,-549.0
2010-02-25,27.69,-0.05,-553.8
2010-02-26,27.33,-0.05,-546.5999999999999
2010-03-01,27.25,-0.05,-545.0
2010-03-02,27.53,-0.05,-550.6
2010-03-03,27.77,-0.05,-555.4
2010-03-04,27.49,-0.05,-549.8
2010-03-05,28.1,-0.05,-562.0
2010-03-08,27.93,-0.05,-558.5999999999999
2010-03-09,28.18,-0.05,-563.5999999999999
2010-03-10,28.74,-0.05,-574.8
2010-03-11,28.42,-0.05,-568.4
2010-03-12,28.34,-0.05,-566.8
2010-03-15,28.42,-0.05,-568.4
2010-03-16,29.83,-0.05,-596.5999999999999
2010-03-17,29.39,-0.05,-587.8
2010-03-18,29.71,-0.05,-594.1999999999999
2010-03-19,29.03,-0.05,-580.6
2010-03-22,29.35,-0.05,-587.0
2010-03-23,29.71,-0.05,-594.1999999999999
2010-03-24,29.31,-0.05,-586.1999999999999
2010-03-25,29.27,-0.05,-585.4
2010-03-26,28.98,-0.05,-579.6
2010-03-29,29.23,-0.05,-584.6
2010-03-30,29.11,-0.05,-582.1999999999999
2010-03-31,28.38,-0.05,-567.5999999999999
2010-04-01,28.54,-0.05,-570.8
2010-04-05,28.94,-0.05,-578.8
2010-04-06,29.43,-0.05,-588.5999999999999
2010-04-07,29.23,-0.05,-584.6
2010-04-08,30.04,-0.05,-600.8
2010-04-09,29.87,-0.05,-597.4
2010-04-12,30.0,-0.05,-600.0
2010-04-13,29.95,-0.05,-599.0
2010-04-14,31.01,-0.05,-620.2
2010-04-15,30.68,-0.05,-613.5999999999999
2010-04-16,29.55,-0.05,-591.0
2010-04-19,29.87,-0.05,-597.4
2010-04-20,30.0,-0.05,-600.0
2010-04-21,29.67,-0.05,-593.4
2010-04-22,28.62,-0.05,-572.4
2010-04-23,28.66,-0.05,-573.1999999999999
2010-04-26,28.94,-0.05,-578.8
2010-04-27,27.93,-0.05,-558.5999999999999
2010-04-28,27.97,-0.05,-559.4
2010-04-29,28.94,-0.05,-578.8
2010-04-30,28.58,-0.05,-571.5999999999999
2010-05-03,28.7,-0.05,-574.0
2010-05-04,28.14,0.03,938.0
2010-05-05,27.77,0.03,925.6666666666667
2010-05-06,27.0,0.03,900.0
2010-05-07,26.68,0.03,889.3333333333334
2010-05-10,28.05,0.03,935.0000000000001
2010-05-11,28.26,0.03,942.0000000000001
2010-05-12,28.22,0.03,940.6666666666666
2010-05-13,27.65,0.03,921.6666666666666
2010-05-14,27.45,0.03,915.0
2010-05-17,27.69,0.03,923.0000000000001
2010-05-18,27.41,0.03,913.6666666666667
2010-05-19,27.53,0.03,917.6666666666667
2010-05-20,27.08,0.03,902.6666666666666
2010-05-21,27.65,0.03,921.6666666666666
2010-05-24,27.21,0.03,907.0000000000001
2010-05-25,27.29,0.03,909.6666666666666
2010-05-26,27.33,0.03,911.0
2010-05-27,27.97,0.03,932.3333333333334
2010-05-28,27.69,0.03,923.0000000000001
2010-06-01,27.08,0.03,902.6666666666666
2010-06-02,27.69,0.03,923.0000000000001
2010-06-03,27.77,0.03,925.6666666666667
2010-06-04,27.08,0.03,902.6666666666666
2010-06-07,26.56,0.03,885.3333333333334
2010-06-08,26.92,0.03,897.3333333333334
2010-06-09,27.0,0.03,900.0
2010-06-10,27.65,0.03,921.6666666666666
2010-06-11,28.74,0.03,958.0
2010-06-14,28.14,0.03,938.0
2010-06-15,28.54,0.03,951.3333333333334
2010-06-16,28.74,0.03,958.0
2010-06-17,29.07,0.03,969.0
2010-06-18,29.35,0.03,978.3333333333334
2010-06-21,28.98,0.03,966.0
2010-06-22,29.11,0.03,970.3333333333334
2010-06-23,29.51,0.03,983.6666666666667
2010-06-24,28.26,0.03,942.0000000000001
2010-06-25,28.58,0.03,952.6666666666666
2010-06-28,28.58,0.03,952.6666666666666
2010-06-29,27.49,0.03,916.3333333333334
2010-06-30,26.36,0.03,878.6666666666666
2010-07-01,26.36,0.03,878.6666666666666
2010-07-02,26.2,0.03,873.3333333333334
2010-07-06,26.44,0.03,881.3333333333334
2010-07-07,27.45,0.03,915.0
2010-07-08,27.69,0.03,923.0000000000001
2010-07-09,27.33,0.03,911.0
2010-07-12,28.26,0.03,942.0000000000001
2010-07-13,29.15,0.03,971.6666666666666
2010-07-14,30.16,0.03,1005.3333333333334
2010-07-15,31.21,0.03,1040.3333333333335
2010-07-16,30.32,0.03,1010.6666666666667
2010-07-19,32.02,0.03,1067.3333333333335
2010-07-20,32.34,0.03,1078.0000000000002
2010-07-21,31.98,0.03,1066.0
2010-07-22,31.49,0.03,1049.6666666666667
2010-07-23,31.33,0.03,1044.3333333333333
2010-07-26,31.77,0.03,1059.0
2010-07-27,31.29,0.03,1043.0
2010-07-28,31.05,0.03,1035.0
2010-07-29,30.76,0.03,1025.3333333333335
2010-07-30,30.28,0.03,1009.3333333333334
2010-08-02,30.8,0.03,1026.6666666666667
2010-08-03,30.8,0.03,1026.6666666666667
2010-08-04,32.58,0.03,1086.0
2010-08-05,32.42,0.07,463.1428571428571
2010-08-06,32.34,0.07,462.0
2010-08-09,32.26,0.07,460.8571428571428
2010-08-10,32.5,0.07,464.2857142857142
2010-08-11,31.13,0.07,444.71428571428567
2010-08-12,32.42,0.07,463.1428571428571
2010-08-13,30.88,0.07,441.1428571428571
2010-08-16,31.57,0.07,450.99999999999994
2010-08-17,31.53,0.07,450.4285714285714
2010-08-18,31.49,0.07,449.8571428571428
2010-08-19,30.48,0.07,435.4285714285714
2010-08-20,30.24,0.07,431.99999999999994
2010-08-23,30.08,0.07,429.71428571428567
2010-08-24,30.16,0.07,430.85714285714283
2010-08-25,30.32,0.07,433.1428571428571
2010-08-26,30.32,0.07,433.1428571428571
2010-08-27,31.05,0.07,443.57142857142856
2010-08-30,30.4,0.07,434.2857142857142
2010-08-31,30.4,0.07,434.2857142857142
2010-09-01,31.25,0.07,446.4285714285714
2010-09-02,31.77,0.07,453.85714285714283
2010-09-03,32.1,0.07,458.57142857142856
2010-09-07,31.65,0.07,452.14285714285705
2010-09-08,32.26,0.07,460.8571428571428
2010-09-09,32.26,0.07,460.8571428571428
2010-09-10,32.02,0.07,457.42857142857144
2010-09-13,33.47,0.07,478.14285714285705
2010-09-14,33.35,0.07,476.4285714285714
2010-09-15,33.8,0.07,482.8571428571428
2010-09-16,34.0,0.07,485.71428571428567
2010-09-17,33.88,0.07,484.0
2010-09-20,34.16,0.07,487.9999999999999
2010-09-21,33.67,0.07,481.0
2010-09-22,33.51,0.07,478.71428571428567
2010-09-23,33.88,0.07,484.0
2010-09-24,35.09,0.07,501.2857142857143
2010-09-27,34.68,0.07,495.4285714285714
2010-09-28,34.68,0.07,495.4285714285714
2010-09-29,34.6,0.07,494.2857142857143
2010-09-30,34.48,0.07,492.5714285714285
2010-10-01,34.6,0.07,494.2857142857143
2010-10-04,34.2,0.07,488.57142857142856
2010-10-05,34.93,0.07,498.99999999999994
2010-10-06,34.6,0.07,494.2857142857143
2010-10-07,34.73,0.07,496.14285714285705
2010-10-08,33.55,0.07,479.2857142857142
2010-10-11,33.51,0.07,478.71428571428567
2010-10-12,32.87,0.07,469.5714285714285
2010-10-13,32.83,0.07,468.99999999999994
2010-10-14,32.18,0.07,459.71428571428567
2010-10-15,32.14,0.07,459.1428571428571
2010-10-18,31.9,0.07,455.71428571428567
2010-10-19,31.9,0.07,455.71428571428567
2010-10-20,32.18,0.07,459.71428571428567
2010-10-21,31.37,0.07,448.1428571428571
2010-10-22,31.65,0.07,452.14285714285705
2010-10-25,32.06,0.07,458.0
2010-10-26,31.77,0.07,453.85714285714283
2010-10-27,32.7,0.07,467.14285714285717
2010-10-28,32.87,0.07,469.5714285714285
2010-10-29,32.99,0.07,471.2857142857143
2010-11-01,32.42,0.07,463.1428571428571
2010-11-02,32.34,0.05,646.8000000000001
2010-11-03,32.54,0.05,650.8
2010-11-04,32.74,0.05,654.8
2010-11-05,33.15,0.05,662.9999999999999
2010-11-08,32.95,0.05,659.0
2010-11-09,33.19,0.05,663.8
2010-11-10,33.15,0.05,662.9999999999999
2010-11-11,32.74,0.05,654.8
2010-11-12,32.3,0.05,645.9999999999999
2010-11-15,32.1,0.05,642.0
2010-11-16,31.57,0.05,631.4
2010-11-17,31.98,0.05,639.6
2010-11-18,32.91,0.05,658.1999999999999
2010-11-19,32.83,0.05,656.5999999999999
2010-11-22,32.7,0.05,654.0
2010-11-23,31.77,0.05,635.4
2010-11-24,32.06,0.05,641.2
2010-11-26,31.61,0.05,632.1999999999999
2010-11-29,31.41,0.05,628.1999999999999
2010-11-30,30.97,0.05,619.4
2010-12-01,32.38,0.05,647.6
2010-12-02,32.22,0.05,644.4
2010-12-03,33.31,0.05,666.2
2010-12-06,33.11,0.05,662.1999999999999
2010-12-07,32.7,0.05,654.0
2010-12-08,33.27,0.05,665.4
2010-12-09,33.71,0.05,674.1999999999999
2010-12-10,34.93,0.05,698.5999999999999
2010-12-13,34.2,0.05,684.0
2010-12-14,34.2,0.05,684.0
2010-12-15,34.24,0.05,684.8
2010-12-16,35.9,0.05,717.9999999999999
2010-12-17,35.9,0.05,717.9999999999999
2010-12-20,35.9,0.05,717.9999999999999
2010-12-21,36.38,0.05,727.6
2010-12-22,36.75,0.05,735.0
2010-12-23,36.58,0.05,731.5999999999999
2010-12-27,36.34,0.05,726.8000000000001
2010-12-28,36.22,0.05,724.4
2010-12-29,36.26,0.05,725.1999999999999
2010-12-30,36.06,0.05,721.2
2010-12-31,36.67,0.05,733.4
