date,C,C_EPS,PE Ratio
2011-03-29,44.5,0.37,120.27027027027027
2011-03-30,44.5,0.37,120.27027027027027
2011-03-31,44.2,0.37,119.45945945945947
2011-04-01,44.5,0.37,120.27027027027027
2011-04-04,44.3,0.37,119.72972972972973
2011-04-05,44.7,0.37,120.81081081081082
2011-04-06,45.9,0.37,124.05405405405405
2011-04-07,45.8,0.37,123.78378378378378
2011-04-08,45.6,0.37,123.24324324324324
2011-04-11,45.3,0.37,122.43243243243242
2011-04-12,45.5,0.37,122.97297297297297
2011-04-13,45.0,0.37,121.62162162162163
2011-04-14,44.3,0.37,119.72972972972973
2011-04-15,44.2,0.37,119.45945945945947
2011-04-18,44.2,0.37,119.45945945945947
2011-04-19,45.3,0.37,122.43243243243242
2011-04-20,45.7,0.37,123.51351351351352
2011-04-21,45.5,0.37,122.97297297297297
2011-04-25,45.2,0.37,122.16216216216218
2011-04-26,45.1,0.37,121.8918918918919
2011-04-27,45.1,0.37,121.8918918918919
2011-04-28,45.9,0.37,124.05405405405405
2011-04-29,45.9,0.37,124.05405405405405
2011-05-02,44.9,0.37,121.35135135135135
2011-05-03,45.2,0.37,122.16216216216218
2011-05-04,45.2,0.37,122.16216216216218
2011-05-05,44.8,0.1,447.99999999999994
2011-05-06,45.2,0.1,452.0
2011-05-09,44.16,0.1,441.59999999999997
2011-05-10,44.2,0.1,442.0
2011-05-11,42.92,0.1,429.2
2011-05-12,42.42,0.1,424.2
2011-05-13,41.53,0.1,415.3
2011-05-16,41.19,0.1,411.9
2011-05-17,41.54,0.1,415.4
2011-05-18,41.24,0.1,412.4
2011-05-19,41.38,0.1,413.8
2011-05-20,41.02,0.1,410.2
2011-05-23,40.16,0.1,401.59999999999997
2011-05-24,40.51,0.1,405.09999999999997
2011-05-25,40.33,0.1,403.29999999999995
2011-05-26,40.22,0.1,402.2
2011-05-27,40.97,0.1,409.7
2011-05-31,41.15,0.1,411.49999999999994
2011-06-01,39.65,0.1,396.49999999999994
2011-06-02,40.01,0.1,400.09999999999997
2011-06-03,39.85,0.1,398.5
2011-06-06,38.07,0.1,380.7
2011-06-07,37.58,0.1,375.79999999999995
2011-06-08,36.81,0.1,368.1
2011-06-09,37.77,0.1,377.7
2011-06-10,37.92,0.1,379.2
2011-06-13,39.17,0.1,391.7
2011-06-14,38.78,0.1,387.8
2011-06-15,38.0,0.1,380.0
2011-06-16,37.63,0.1,376.3
2011-06-17,38.3,0.1,382.99999999999994
2011-06-20,38.16,0.1,381.59999999999997
2011-06-21,39.31,0.1,393.1
2011-06-22,39.51,0.1,395.09999999999997
2011-06-23,39.41,0.1,394.09999999999997
2011-06-24,39.59,0.1,395.90000000000003
2011-06-27,39.99,0.1,399.9
2011-06-28,40.15,0.1,401.49999999999994
2011-06-29,41.5,0.1,415.0
2011-06-30,41.64,0.1,416.4
2011-07-01,42.88,0.1,428.8
2011-07-05,42.57,0.1,425.7
2011-07-06,42.01,0.1,420.09999999999997
2011-07-07,42.63,0.1,426.3
2011-07-08,42.03,0.1,420.3
2011-07-11,39.79,0.1,397.9
2011-07-12,39.07,0.1,390.7
2011-07-13,39.47,0.1,394.7
2011-07-14,39.02,0.1,390.2
2011-07-15,38.38,0.1,383.8
2011-07-18,37.74,0.1,377.4
2011-07-19,38.02,0.1,380.2
2011-07-20,38.62,0.1,386.19999999999993
2011-07-21,40.32,0.1,403.2
2011-07-22,40.26,0.1,402.59999999999997
2011-07-25,39.91,0.1,399.09999999999997
2011-07-26,39.72,0.1,397.2
2011-07-27,38.27,0.1,382.7
2011-07-28,38.18,0.1,381.79999999999995
2011-07-29,38.34,0.1,383.40000000000003
2011-08-01,38.48,0.1,384.79999999999995
2011-08-02,37.04,0.1,370.4
2011-08-03,37.26,0.1,372.59999999999997
2011-08-04,34.81,0.1,348.1
2011-08-05,33.44,2.11,15.848341232227488
2011-08-08,27.95,2.11,13.246445497630333
2011-08-09,31.82,2.11,15.080568720379148
2011-08-10,28.49,2.11,13.502369668246445
2011-08-11,30.29,2.11,14.355450236966824
2011-08-12,29.85,2.11,14.146919431279622
2011-08-15,31.27,2.11,14.819905213270143
2011-08-16,29.94,2.11,14.18957345971564
2011-08-17,29.85,2.11,14.146919431279622
2011-08-18,27.98,2.11,13.260663507109006
2011-08-19,26.77,2.11,12.687203791469194
2011-08-22,26.06,2.11,12.350710900473933
2011-08-23,27.32,2.11,12.947867298578199
2011-08-24,28.45,2.11,13.483412322274882
2011-08-25,29.83,2.11,14.137440758293838
2011-08-26,29.84,2.11,14.142180094786731
2011-08-29,31.29,2.11,14.829383886255926
2011-08-30,30.94,2.11,14.66350710900474
2011-08-31,31.05,2.11,14.715639810426541
2011-09-01,30.0,2.11,14.218009478672986
2011-09-02,28.4,2.11,13.459715639810426
2011-09-06,27.7,2.11,13.127962085308058
2011-09-07,28.98,2.11,13.734597156398106
2011-09-08,27.98,2.11,13.260663507109006
2011-09-09,26.74,2.11,12.672985781990521
2011-09-12,26.96,2.11,12.777251184834125
2011-09-13,27.05,2.11,12.819905213270143
2011-09-14,27.39,2.11,12.981042654028437
2011-09-15,28.59,2.11,13.549763033175356
2011-09-16,28.99,2.11,13.739336492890995
2011-09-19,27.71,2.11,13.132701421800949
2011-09-20,26.93,2.11,12.763033175355451
2011-09-21,25.52,2.11,12.09478672985782
2011-09-22,23.96,2.11,11.355450236966826
2011-09-23,24.98,2.11,11.838862559241708
2011-09-26,26.72,2.11,12.66350710900474
2011-09-27,26.99,2.11,12.791469194312796
2011-09-28,25.92,2.11,12.28436018957346
2011-09-29,26.9,2.11,12.748815165876778
2011-09-30,25.62,2.11,12.142180094786731
2011-10-03,23.11,2.11,10.95260663507109
2011-10-04,24.39,2.11,11.559241706161139
2011-10-05,24.71,2.11,11.71090047393365
2011-10-06,26.02,2.11,12.33175355450237
2011-10-07,24.63,2.11,11.672985781990521
2011-10-10,26.49,2.11,12.554502369668246
2011-10-11,27.84,2.11,13.194312796208532
2011-10-12,29.2,2.11,13.838862559241706
2011-10-13,27.64,2.11,13.099526066350712
2011-10-14,28.4,2.11,13.459715639810426
2011-10-17,27.93,2.11,13.23696682464455
2011-10-18,29.88,2.11,14.161137440758294
2011-10-19,29.39,2.11,13.928909952606636
2011-10-20,30.08,2.11,14.255924170616113
2011-10-21,30.3,2.11,14.360189573459717
2011-10-24,31.6,2.11,14.976303317535546
2011-10-25,30.9,2.11,14.644549763033176
2011-10-26,31.15,2.11,14.763033175355451
2011-10-27,34.17,2.11,16.194312796208532
2011-10-28,34.16,2.11,16.18957345971564
2011-10-31,31.59,2.11,14.971563981042655
2011-11-01,29.17,2.11,13.824644549763034
2011-11-02,29.83,2.11,14.137440758293838
2011-11-03,30.78,2.11,14.587677725118485
2011-11-04,30.34,3.38,8.976331360946746
2011-11-07,30.55,3.38,9.038461538461538
2011-11-08,31.42,3.38,9.29585798816568
2011-11-09,28.85,3.38,8.535502958579883
2011-11-10,28.63,3.38,8.470414201183432
2011-11-11,29.33,3.38,8.677514792899409
2011-11-14,28.38,3.38,8.396449704142011
2011-11-15,28.02,3.38,8.289940828402367
2011-11-16,26.86,3.38,7.946745562130178
2011-11-17,26.0,3.38,7.6923076923076925
2011-11-18,26.28,3.38,7.775147928994083
2011-11-21,25.0,3.38,7.396449704142012
2011-11-22,24.46,3.38,7.236686390532545
2011-11-23,23.51,3.38,6.955621301775149
2011-11-25,23.63,3.38,6.991124260355029
2011-11-28,25.05,3.38,7.4112426035502965
2011-11-29,25.24,3.38,7.467455621301775
2011-11-30,27.48,3.38,8.1301775147929
2011-12-01,26.99,3.38,7.985207100591715
2011-12-02,28.17,3.38,8.334319526627219
2011-12-05,29.83,3.38,8.825443786982248
2011-12-06,29.75,3.38,8.801775147928995
2011-12-07,29.83,3.38,8.825443786982248
2011-12-08,27.75,3.38,8.210059171597633
2011-12-09,28.77,3.38,8.511834319526628
2011-12-12,27.22,3.38,8.053254437869823
2011-12-13,26.9,3.38,7.958579881656805
2011-12-14,26.05,3.38,7.707100591715977
2011-12-15,25.92,3.38,7.668639053254439
2011-12-16,26.03,3.38,7.701183431952663
2011-12-19,24.82,3.38,7.34319526627219
2011-12-20,25.95,3.38,7.677514792899409
2011-12-21,26.1,3.38,7.721893491124261
2011-12-22,27.65,3.38,8.180473372781066
2011-12-23,27.46,3.38,8.124260355029586
2011-12-27,26.9,3.38,7.958579881656805
2011-12-28,26.13,3.38,7.730769230769231
2011-12-29,26.76,3.38,7.91715976331361
2011-12-30,26.31,3.38,7.784023668639053
2012-01-03,28.33,3.38,8.381656804733728
2012-01-04,28.17,3.38,8.334319526627219
2012-01-05,28.51,3.38,8.434911242603551
2012-01-06,28.55,3.38,8.446745562130179
2012-01-09,29.08,3.38,8.603550295857987
2012-01-10,30.0,3.38,8.875739644970414
2012-01-11,31.27,3.38,9.251479289940828
2012-01-12,31.6,3.38,9.349112426035504
2012-01-13,30.74,3.38,9.094674556213018
2012-01-17,28.22,3.38,8.349112426035504
2012-01-18,29.03,3.38,8.588757396449704
2012-01-19,29.33,3.38,8.677514792899409
2012-01-20,29.64,3.38,8.76923076923077
2012-01-23,29.85,3.38,8.831360946745562
2012-01-24,29.9,3.38,8.846153846153847
2012-01-25,29.96,3.38,8.863905325443788
2012-01-26,30.38,3.38,8.988165680473372
2012-01-27,30.87,3.38,9.133136094674557
2012-01-30,30.23,3.38,8.943786982248522
2012-01-31,30.72,3.38,9.088757396449704
2012-02-01,31.6,3.38,9.349112426035504
2012-02-02,31.99,3.38,9.464497041420119
2012-02-03,33.54,3.38,9.923076923076923
2012-02-06,33.3,3.38,9.852071005917159
2012-02-07,33.07,3.38,9.784023668639053
2012-02-08,34.23,3.38,10.127218934911243
2012-02-09,33.66,3.38,9.958579881656805
2012-02-10,32.93,3.38,9.742603550295858
2012-02-13,32.88,3.38,9.727810650887575
2012-02-14,32.08,3.38,9.49112426035503
2012-02-15,31.72,3.38,9.384615384615385
2012-02-16,32.71,3.38,9.677514792899409
2012-02-17,32.92,3.38,9.739644970414203
2012-02-21,33.36,3.38,9.8698224852071
2012-02-22,32.36,3.38,9.57396449704142
2012-02-23,32.71,3.38,9.677514792899409
2012-02-24,32.35,3.69,8.766937669376695
2012-02-27,32.93,3.69,8.924119241192413
2012-02-28,33.48,3.69,9.073170731707316
2012-02-29,33.32,3.69,9.029810298102982
2012-03-01,34.13,3.69,9.249322493224932
2012-03-02,34.1,3.69,9.24119241192412
2012-03-05,33.68,3.69,9.127371273712738
2012-03-06,32.12,3.69,8.70460704607046
2012-03-07,33.24,3.69,9.008130081300814
2012-03-08,34.0,3.69,9.214092140921409
2012-03-09,34.2,3.69,9.26829268292683
2012-03-12,34.29,3.69,9.292682926829269
2012-03-13,36.45,3.69,9.878048780487806
2012-03-14,35.21,3.69,9.5420054200542
2012-03-15,36.27,3.69,9.829268292682928
2012-03-16,36.69,3.69,9.94308943089431
2012-03-19,37.17,3.69,10.073170731707318
2012-03-20,38.08,3.69,10.319783197831978
2012-03-21,37.8,3.69,10.24390243902439
2012-03-22,36.9,3.69,10.0
2012-03-23,37.13,3.69,10.062330623306234
2012-03-26,37.43,3.69,10.143631436314363
2012-03-27,36.78,3.69,9.96747967479675
2012-03-28,37.06,3.69,10.043360433604336
2012-03-29,36.51,3.69,9.894308943089431
2012-03-30,36.55,3.69,9.905149051490515
2012-04-02,36.87,3.69,9.991869918699187
2012-04-03,36.37,3.69,9.856368563685637
2012-04-04,35.04,3.69,9.495934959349594
2012-04-05,34.79,3.69,9.42818428184282
2012-04-09,33.97,3.69,9.205962059620596
2012-04-10,32.86,3.69,8.905149051490515
2012-04-11,33.59,3.69,9.1029810298103
2012-04-12,34.63,3.69,9.384823848238483
2012-04-13,33.41,3.69,9.05420054200542
2012-04-16,34.0,3.69,9.214092140921409
2012-04-17,35.08,3.69,9.506775067750677
2012-04-18,35.08,3.69,9.506775067750677
2012-04-19,34.85,3.69,9.444444444444445
2012-04-20,33.89,3.69,9.184281842818429
2012-04-23,33.25,3.69,9.010840108401084
2012-04-24,33.42,3.69,9.05691056910569
2012-04-25,33.68,3.69,9.127371273712738
2012-04-26,33.88,3.69,9.181571815718158
2012-04-27,33.5,3.69,9.07859078590786
2012-04-30,33.04,3.69,8.953929539295393
2012-05-01,33.6,3.69,9.105691056910569
2012-05-02,32.7,3.69,8.86178861788618
2012-05-03,32.48,3.69,8.802168021680217
2012-05-04,31.6,0.98,32.244897959183675
2012-05-07,31.67,0.98,32.316326530612244
2012-05-08,31.32,0.98,31.95918367346939
2012-05-09,30.45,0.98,31.071428571428573
2012-05-10,30.65,0.98,31.27551020408163
2012-05-11,29.35,0.98,29.948979591836736
2012-05-14,28.14,0.98,28.714285714285715
2012-05-15,27.79,0.98,28.357142857142858
2012-05-16,26.92,0.98,27.469387755102044
2012-05-17,26.41,0.98,26.948979591836736
2012-05-18,26.01,0.98,26.540816326530614
2012-05-21,26.25,0.98,26.785714285714285
2012-05-22,26.92,0.98,27.469387755102044
2012-05-23,27.15,0.98,27.70408163265306
2012-05-24,26.66,0.98,27.20408163265306
2012-05-25,26.47,0.98,27.01020408163265
2012-05-29,27.02,0.98,27.571428571428573
2012-05-30,26.0,0.98,26.53061224489796
2012-05-31,26.51,0.98,27.051020408163268
2012-06-01,25.39,0.98,25.908163265306122
2012-06-04,24.82,0.98,25.3265306122449
2012-06-05,25.75,0.98,26.275510204081634
2012-06-06,27.14,0.98,27.69387755102041
2012-06-07,26.91,0.98,27.45918367346939
2012-06-08,27.77,0.98,28.336734693877553
2012-06-11,26.48,0.98,27.02040816326531
2012-06-12,27.62,0.98,28.183673469387756
2012-06-13,27.67,0.98,28.234693877551024
2012-06-14,27.91,0.98,28.479591836734695
2012-06-15,28.31,0.98,28.887755102040817
2012-06-18,27.55,0.98,28.112244897959187
2012-06-19,28.5,0.98,29.081632653061224
2012-06-20,28.86,0.98,29.448979591836736
2012-06-21,27.83,0.98,28.397959183673468
2012-06-22,27.99,0.98,28.56122448979592
2012-06-25,26.75,0.98,27.29591836734694
2012-06-26,26.73,0.98,27.275510204081634
2012-06-27,27.1,0.98,27.653061224489797
2012-06-28,26.39,0.98,26.92857142857143
2012-06-29,27.41,0.98,27.96938775510204
2012-07-02,27.46,0.98,28.02040816326531
2012-07-03,27.65,0.98,28.21428571428571
2012-07-05,26.84,0.98,27.387755102040817
2012-07-06,26.36,0.98,26.897959183673468
2012-07-09,26.11,0.98,26.642857142857142
2012-07-10,25.88,0.98,26.408163265306122
2012-07-11,25.87,0.98,26.39795918367347
2012-07-12,25.28,0.98,25.79591836734694
2012-07-13,26.65,0.98,27.193877551020407
2012-07-16,26.81,0.98,27.357142857142858
2012-07-17,27.38,0.98,27.93877551020408
2012-07-18,27.1,0.98,27.653061224489797
2012-07-19,26.59,0.98,27.13265306122449
2012-07-20,25.87,0.98,26.39795918367347
2012-07-23,25.34,0.98,25.857142857142858
2012-07-24,25.24,0.98,25.755102040816325
2012-07-25,25.79,0.98,26.316326530612244
2012-07-26,26.28,0.98,26.816326530612248
2012-07-27,27.3,0.98,27.857142857142858
2012-07-30,27.14,0.98,27.69387755102041
2012-07-31,27.13,0.98,27.683673469387756
2012-08-01,26.78,0.98,27.3265306122449
2012-08-02,26.18,0.98,26.714285714285715
2012-08-03,27.4,1.96,13.979591836734693
2012-08-06,28.56,1.96,14.571428571428571
2012-08-07,28.89,1.96,14.739795918367347
2012-08-08,28.86,1.96,14.724489795918368
2012-08-09,28.86,1.96,14.724489795918368
2012-08-10,28.9,1.96,14.744897959183673
2012-08-13,28.78,1.96,14.683673469387756
2012-08-14,28.77,1.96,14.678571428571429
2012-08-15,28.74,1.96,14.66326530612245
2012-08-16,28.82,1.96,14.704081632653061
2012-08-17,29.03,1.96,14.811224489795919
2012-08-20,29.98,1.96,15.295918367346939
2012-08-21,30.73,1.96,15.678571428571429
2012-08-22,30.49,1.96,15.556122448979592
2012-08-23,29.59,1.96,15.096938775510205
2012-08-24,29.83,1.96,15.21938775510204
2012-08-27,29.69,1.96,15.14795918367347
2012-08-28,29.34,1.96,14.96938775510204
2012-08-29,29.91,1.96,15.260204081632654
2012-08-30,29.65,1.96,15.127551020408163
2012-08-31,29.71,1.96,15.158163265306124
2012-09-04,29.7,1.96,15.153061224489797
2012-09-05,29.77,1.96,15.188775510204081
2012-09-06,31.12,1.96,15.877551020408164
2012-09-07,32.07,1.96,16.362244897959183
2012-09-10,31.83,1.96,16.239795918367346
2012-09-11,32.66,1.96,16.663265306122447
2012-09-12,33.05,1.96,16.862244897959183
2012-09-13,34.45,1.96,17.5765306122449
2012-09-14,34.79,1.96,17.75
2012-09-17,34.06,1.96,17.377551020408166
2012-09-18,33.94,1.96,17.316326530612244
2012-09-19,34.18,1.96,17.43877551020408
2012-09-20,33.81,1.96,17.25
2012-09-21,33.67,1.96,17.17857142857143
2012-09-24,33.49,1.96,17.086734693877553
2012-09-25,32.86,1.96,16.76530612244898
2012-09-26,32.51,1.96,16.58673469387755
2012-09-27,32.97,1.96,16.82142857142857
2012-09-28,32.72,1.96,16.693877551020407
2012-10-01,32.75,1.96,16.709183673469386
2012-10-02,33.26,1.96,16.96938775510204
2012-10-03,34.06,1.96,17.377551020408166
2012-10-04,34.96,1.96,17.836734693877553
2012-10-05,34.77,1.96,17.73979591836735
2012-10-08,34.78,1.96,17.744897959183675
2012-10-09,34.6,1.96,17.653061224489797
2012-10-10,35.14,1.96,17.92857142857143
2012-10-11,35.52,1.96,18.122448979591837
2012-10-12,34.75,1.96,17.729591836734695
2012-10-15,36.66,1.96,18.70408163265306
2012-10-16,37.25,1.96,19.005102040816325
2012-10-17,38.43,1.96,19.607142857142858
2012-10-18,38.42,1.96,19.602040816326532
2012-10-19,37.16,1.96,18.959183673469386
2012-10-22,37.72,1.96,19.244897959183675
2012-10-23,36.89,1.96,18.821428571428573
2012-10-24,37.3,1.96,19.03061224489796
2012-10-25,37.41,1.96,19.08673469387755
2012-10-26,36.6,1.96,18.6734693877551
2012-10-31,37.39,1.96,19.0765306122449
2012-11-01,37.95,1.96,19.362244897959187
2012-11-02,37.6,1.96,19.183673469387756
2012-11-05,37.32,1.96,19.040816326530614
2012-11-06,38.47,2.13,18.061032863849764
2012-11-07,36.05,2.13,16.92488262910798
2012-11-08,36.0,2.13,16.901408450704228
2012-11-09,35.93,2.13,16.868544600938968
2012-11-12,36.42,2.13,17.098591549295776
2012-11-13,36.16,2.13,16.976525821596244
2012-11-14,35.02,2.13,16.441314553990612
2012-11-15,35.21,2.13,16.530516431924884
2012-11-16,34.98,2.13,16.422535211267604
2012-11-19,36.1,2.13,16.94835680751174
2012-11-20,36.0,2.13,16.901408450704228
2012-11-21,35.77,2.13,16.79342723004695
2012-11-23,36.03,2.13,16.91549295774648
2012-11-26,35.57,2.13,16.699530516431924
2012-11-27,35.04,2.13,16.450704225352112
2012-11-28,35.07,2.13,16.464788732394368
2012-11-29,35.21,2.13,16.530516431924884
2012-11-30,34.57,2.13,16.230046948356808
2012-12-03,34.22,2.13,16.065727699530516
2012-12-04,34.29,2.13,16.098591549295776
2012-12-05,36.46,2.13,17.11737089201878
2012-12-06,37.02,2.13,17.380281690140848
2012-12-07,37.64,2.13,17.67136150234742
2012-12-10,37.19,2.13,17.460093896713616
2012-12-11,37.0,2.13,17.370892018779344
2012-12-12,37.53,2.13,17.619718309859156
2012-12-13,37.29,2.13,17.507042253521128
2012-12-14,37.6,2.13,17.652582159624416
2012-12-17,39.15,2.13,18.380281690140844
2012-12-18,39.46,2.13,18.525821596244132
2012-12-19,39.45,2.13,18.521126760563384
2012-12-20,40.17,2.13,18.859154929577468
2012-12-21,39.49,2.13,18.539906103286388
2012-12-24,39.38,2.13,18.488262910798124
2012-12-26,39.55,2.13,18.568075117370892
2012-12-27,39.25,2.13,18.427230046948356
2012-12-28,39.01,2.13,18.314553990610328
2012-12-31,39.56,2.13,18.572769953051644
2013-01-02,41.25,2.13,19.366197183098592
2013-01-03,41.39,2.13,19.431924882629108
2013-01-04,42.43,2.13,19.920187793427232
2013-01-07,42.47,2.13,19.938967136150236
2013-01-08,42.46,2.13,19.934272300469484
2013-01-09,42.04,2.13,19.737089201877936
2013-01-10,42.83,2.13,20.107981220657276
2013-01-11,42.34,2.13,19.87793427230047
2013-01-14,42.22,2.13,19.821596244131456
2013-01-15,42.57,2.13,19.985915492957748
2013-01-16,42.48,2.13,19.943661971830984
2013-01-17,41.24,2.13,19.361502347417844
2013-01-18,41.66,2.13,19.558685446009388
2013-01-22,41.78,2.13,19.615023474178404
2013-01-23,42.02,2.13,19.727699530516436
2013-01-24,42.8,2.13,20.093896713615024
2013-01-25,42.91,2.13,20.145539906103284
2013-01-28,42.34,2.13,19.87793427230047
2013-01-29,42.16,2.13,19.793427230046948
2013-01-30,41.95,2.13,19.694835680751176
2013-01-31,42.16,2.13,19.793427230046948
2013-02-01,43.02,2.13,20.19718309859155
2013-02-04,42.21,2.13,19.816901408450704
2013-02-05,42.92,2.13,20.15023474178404
2013-02-06,43.05,2.13,20.211267605633804
2013-02-07,42.87,2.13,20.12676056338028
2013-02-08,42.68,2.13,20.03755868544601
2013-02-11,43.15,2.13,20.258215962441316
2013-02-12,44.35,2.13,20.821596244131456
2013-02-13,44.0,2.13,20.657276995305164
2013-02-14,44.32,2.13,20.807511737089204
2013-02-15,43.84,2.13,20.582159624413148
2013-02-19,44.5,2.13,20.892018779342724
2013-02-20,43.22,2.13,20.291079812206572
2013-02-21,42.35,2.13,19.882629107981224
2013-02-22,42.79,2.13,20.089201877934272
2013-02-25,41.15,2.13,19.31924882629108
2013-02-26,41.29,2.13,19.384976525821596
2013-02-27,42.16,2.13,19.793427230046948
2013-02-28,41.97,2.13,19.704225352112676
2013-03-01,42.11,2.56,16.44921875
2013-03-04,42.94,2.56,16.7734375
2013-03-05,43.6,2.56,17.03125
2013-03-06,44.58,2.56,17.4140625
2013-03-07,45.0,2.56,17.578125
2013-03-08,46.68,2.56,18.234375
2013-03-11,47.6,2.56,18.59375
2013-03-12,46.95,2.56,18.33984375
2013-03-13,46.97,2.56,18.34765625
2013-03-14,47.46,2.56,18.5390625
2013-03-15,47.26,2.56,18.4609375
2013-03-18,46.24,2.56,18.0625
2013-03-19,45.79,2.56,17.88671875
2013-03-20,46.09,2.56,18.00390625
2013-03-21,45.23,2.56,17.66796875
2013-03-22,45.23,2.56,17.66796875
2013-03-25,44.49,2.56,17.37890625
2013-03-26,44.83,2.56,17.51171875
2013-03-27,44.46,2.56,17.3671875
2013-03-28,44.24,2.56,17.28125
2013-04-01,43.79,2.56,17.10546875
2013-04-02,44.11,2.56,17.23046875
2013-04-03,42.5,2.56,16.6015625
2013-04-04,42.77,2.56,16.70703125
2013-04-05,43.01,2.56,16.80078125
2013-04-08,43.56,2.56,17.015625
2013-04-09,43.89,2.56,17.14453125
2013-04-10,45.06,2.56,17.6015625
2013-04-11,44.87,2.56,17.52734375
2013-04-12,44.78,2.56,17.4921875
2013-04-15,44.87,2.56,17.52734375
2013-04-16,46.66,2.56,18.2265625
2013-04-17,45.74,2.56,17.8671875
2013-04-18,45.09,2.56,17.61328125
2013-04-19,45.03,2.56,17.58984375
2013-04-22,45.15,2.56,17.63671875
2013-04-23,46.46,2.56,18.1484375
2013-04-24,47.12,2.56,18.40625
2013-04-25,47.11,2.56,18.40234375
2013-04-26,46.92,2.56,18.328125
2013-04-29,46.82,2.56,18.2890625
2013-04-30,46.66,2.56,18.2265625
2013-05-01,45.87,2.56,17.91796875
2013-05-02,46.54,2.56,18.1796875
2013-05-03,46.97,1.25,37.576
2013-05-06,47.48,1.25,37.983999999999995
2013-05-07,48.11,1.25,38.488
2013-05-08,49.29,1.25,39.432
2013-05-09,48.6,1.25,38.88
2013-05-10,48.75,1.25,39.0
2013-05-13,48.92,1.25,39.136
2013-05-14,50.09,1.25,40.072
2013-05-15,51.34,1.25,41.072
2013-05-16,50.61,1.25,40.488
2013-05-17,51.45,1.25,41.160000000000004
2013-05-20,51.6,1.25,41.28
2013-05-21,51.66,1.25,41.327999999999996
2013-05-22,51.0,1.25,40.8
2013-05-23,50.53,1.25,40.424
2013-05-24,50.52,1.25,40.416000000000004
2013-05-28,51.79,1.25,41.432
2013-05-29,52.28,1.25,41.824
2013-05-30,53.27,1.25,42.616
2013-05-31,51.99,1.25,41.592
2013-06-03,51.96,1.25,41.568
2013-06-04,51.23,1.25,40.983999999999995
2013-06-05,50.03,1.25,40.024
2013-06-06,50.83,1.25,40.664
2013-06-07,51.6,1.25,41.28
2013-06-10,51.93,1.25,41.544
2013-06-11,49.95,1.25,39.96
2013-06-12,49.44,1.25,39.552
2013-06-13,50.29,1.25,40.232
2013-06-14,49.22,1.25,39.376
2013-06-17,49.36,1.25,39.488
2013-06-18,50.01,1.25,40.007999999999996
2013-06-19,49.53,1.25,39.624
2013-06-20,47.9,1.25,38.32
2013-06-21,46.87,1.25,37.495999999999995
2013-06-24,45.44,1.25,36.352
2013-06-25,47.0,1.25,37.6
2013-06-26,47.61,1.25,38.088
2013-06-27,48.28,1.25,38.624
2013-06-28,47.97,1.25,38.376
2013-07-01,48.25,1.25,38.6
2013-07-02,48.15,1.25,38.519999999999996
2013-07-03,47.67,1.25,38.136
2013-07-05,48.53,1.25,38.824
2013-07-08,49.52,1.25,39.616
2013-07-09,50.21,1.25,40.168
2013-07-10,49.63,1.25,39.704
2013-07-11,50.04,1.25,40.032
2013-07-12,50.81,1.25,40.648
2013-07-15,51.81,1.25,41.448
2013-07-16,51.83,1.25,41.464
2013-07-17,51.79,1.25,41.432
2013-07-18,52.69,1.25,42.152
2013-07-19,52.35,1.25,41.88
2013-07-22,53.0,1.25,42.4
2013-07-23,52.88,1.25,42.304
2013-07-24,52.19,1.25,41.751999999999995
2013-07-25,52.66,1.25,42.128
2013-07-26,52.21,1.25,41.768
2013-07-29,51.64,1.25,41.312
2013-07-30,51.78,1.25,41.424
2013-07-31,52.14,1.25,41.712
2013-08-01,52.86,1.25,42.288
2013-08-02,53.0,2.57,20.622568093385215
2013-08-05,52.87,2.57,20.571984435797667
2013-08-06,51.48,2.57,20.03112840466926
2013-08-07,51.5,2.57,20.038910505836576
2013-08-08,51.78,2.57,20.14785992217899
2013-08-09,51.32,2.57,19.96887159533074
2013-08-12,50.9,2.57,19.80544747081712
2013-08-13,51.77,2.57,20.143968871595334
2013-08-14,51.59,2.57,20.073929961089497
2013-08-15,50.86,2.57,19.78988326848249
2013-08-16,50.35,2.57,19.591439688715955
2013-08-19,49.33,2.57,19.19455252918288
2013-08-20,49.92,2.57,19.42412451361868
2013-08-21,49.16,2.57,19.1284046692607
2013-08-22,49.91,2.57,19.420233463035018
