date,ED,ED_EPS,PE Ratio
1999-09-13,43.75,,
1999-09-14,43.13,,
1999-09-15,43.31,,
1999-09-16,42.88,,
1999-09-17,43.69,,
1999-09-20,43.25,,
1999-09-21,42.63,,
1999-09-22,42.63,,
1999-09-23,41.69,,
1999-09-24,41.31,,
1999-09-27,41.5,,
1999-09-28,40.81,,
1999-09-29,41.0,,
1999-09-30,41.5,,
1999-10-01,42.0,,
1999-10-04,42.38,,
1999-10-05,41.75,,
1999-10-06,41.81,,
1999-10-07,40.88,,
1999-10-08,39.06,,
1999-10-11,37.19,,
1999-10-12,36.44,,
1999-10-13,36.38,,
1999-10-14,37.25,,
1999-10-15,36.81,,
1999-10-18,37.63,,
1999-10-19,37.19,,
1999-10-20,36.75,,
1999-10-21,36.63,,
1999-10-22,36.69,,
1999-10-25,36.81,,
1999-10-26,36.88,,
1999-10-27,37.69,,
1999-10-28,38.44,,
1999-10-29,38.19,,
1999-11-01,38.06,,
1999-11-02,37.75,,
1999-11-03,38.0,,
1999-11-04,37.63,,
1999-11-05,37.88,,
1999-11-08,37.31,,
1999-11-09,36.75,,
1999-11-10,36.75,,
1999-11-11,36.81,,
1999-11-12,36.75,,
1999-11-15,36.19,,
1999-11-16,36.13,,
1999-11-17,36.0,,
1999-11-18,36.0,,
1999-11-19,36.06,,
1999-11-22,35.5,,
1999-11-23,34.81,,
1999-11-24,34.94,,
1999-11-26,34.88,,
1999-11-29,33.88,,
1999-11-30,34.5,,
1999-12-01,34.5,,
1999-12-02,34.56,,
1999-12-03,35.0,,
1999-12-06,35.0,,
1999-12-07,35.0,,
1999-12-08,34.75,,
1999-12-09,34.56,,
1999-12-10,34.38,,
1999-12-13,33.95,,
1999-12-14,33.94,,
1999-12-15,34.56,,
1999-12-16,34.0,,
1999-12-17,33.75,,
1999-12-20,34.25,,
1999-12-21,35.0,,
1999-12-22,34.63,,
1999-12-23,35.13,,
1999-12-27,35.19,,
1999-12-28,35.13,,
1999-12-29,34.75,,
1999-12-30,34.88,,
1999-12-31,34.5,,
2000-01-03,33.75,,
2000-01-04,34.19,,
2000-01-05,35.75,,
2000-01-06,35.81,,
2000-01-07,36.06,,
2000-01-10,35.13,,
2000-01-11,34.44,,
2000-01-12,34.56,,
2000-01-13,34.25,,
2000-01-14,33.69,,
2000-01-18,32.63,,
2000-01-19,33.25,,
2000-01-20,32.88,,
2000-01-21,33.56,,
2000-01-24,34.0,,
2000-01-25,33.0,,
2000-01-26,34.0,,
2000-01-27,33.31,,
2000-01-28,32.56,,
2000-01-31,32.69,,
2000-02-01,32.88,,
2000-02-02,32.5,,
2000-02-03,32.81,,
2000-02-04,32.25,,
2000-02-07,31.56,,
2000-02-08,31.5,,
2000-02-09,31.44,,
2000-02-10,31.81,,
2000-02-11,32.13,,
2000-02-14,31.25,,
2000-02-15,31.06,,
2000-02-16,30.81,,
2000-02-17,29.25,,
2000-02-18,28.13,,
2000-02-22,27.88,,
2000-02-23,27.5,,
2000-02-24,26.75,,
2000-02-25,26.19,,
2000-02-28,27.38,,
2000-02-29,27.56,,
2000-03-01,27.13,,
2000-03-02,27.25,,
2000-03-03,27.38,,
2000-03-06,27.44,,
2000-03-07,27.63,,
2000-03-08,27.5,,
2000-03-09,27.5,,
2000-03-10,27.44,,
2000-03-13,27.69,,
2000-03-14,27.63,,
2000-03-15,29.13,,
2000-03-16,31.0,,
2000-03-17,30.69,,
2000-03-20,30.69,,
2000-03-21,30.5,,
2000-03-22,29.38,,
2000-03-23,30.13,,
2000-03-24,29.25,,
2000-03-27,29.06,,
2000-03-28,28.63,,
2000-03-29,29.0,,
2000-03-30,29.13,,
2000-03-31,29.13,,
2000-04-03,29.0,,
2000-04-04,30.19,,
2000-04-05,29.81,,
2000-04-06,29.81,,
2000-04-07,29.69,,
2000-04-10,29.94,,
2000-04-11,30.31,,
2000-04-12,30.63,,
2000-04-13,31.94,,
2000-04-14,31.31,,
2000-04-17,31.94,,
2000-04-18,32.25,,
2000-04-19,32.5,,
2000-04-20,33.06,,
2000-04-24,34.75,,
2000-04-25,35.63,,
2000-04-26,36.69,,
2000-04-27,36.44,,
2000-04-28,35.19,,
2000-05-01,34.5,,
2000-05-02,33.69,,
2000-05-03,33.63,,
2000-05-04,34.31,,
2000-05-05,34.0,,
2000-05-08,34.5,,
2000-05-09,34.25,,
2000-05-10,34.63,,
2000-05-11,35.06,,
2000-05-12,34.56,,
2000-05-15,34.5,,
2000-05-16,33.63,,
2000-05-17,32.5,,
2000-05-18,32.75,,
2000-05-19,33.38,,
2000-05-22,33.81,,
2000-05-23,33.25,,
2000-05-24,33.31,,
2000-05-25,32.25,,
2000-05-26,32.5,,
2000-05-30,32.13,,
2000-05-31,32.63,,
2000-06-01,32.63,,
2000-06-02,32.25,,
2000-06-05,31.38,,
2000-06-06,31.81,,
2000-06-07,32.0,,
2000-06-08,32.13,,
2000-06-09,32.44,,
2000-06-12,32.97,,
2000-06-13,33.13,,
2000-06-14,31.94,,
2000-06-15,33.13,,
2000-06-16,32.44,,
2000-06-19,32.38,,
2000-06-20,31.81,,
2000-06-21,32.0,,
2000-06-22,31.56,,
2000-06-23,31.56,,
2000-06-26,31.69,,
2000-06-27,30.56,,
2000-06-28,31.28,,
2000-06-29,30.75,,
2000-06-30,29.63,,
2000-07-03,30.31,,
2000-07-05,30.88,,
2000-07-06,31.38,,
2000-07-07,31.63,,
2000-07-10,32.19,,
2000-07-11,32.19,,
2000-07-12,31.75,,
2000-07-13,32.06,,
2000-07-14,31.56,,
2000-07-17,31.63,,
2000-07-18,31.75,,
2000-07-19,32.38,,
2000-07-20,31.88,,
2000-07-21,31.56,,
2000-07-24,31.0,,
2000-07-25,31.13,,
2000-07-26,30.19,,
2000-07-27,30.5,,
2000-07-28,30.38,,
2000-07-31,30.31,,
2000-08-01,30.88,,
2000-08-02,30.94,,
2000-08-03,31.77,,
2000-08-04,32.38,,
2000-08-07,33.06,,
2000-08-08,33.63,,
2000-08-09,33.42,,
2000-08-10,33.2,,
2000-08-11,33.7,,
2000-08-14,33.31,,
2000-08-15,33.0,,
2000-08-16,32.27,,
2000-08-17,32.0,,
2000-08-18,32.31,,
2000-08-21,31.81,,
2000-08-22,31.63,,
2000-08-23,32.06,,
2000-08-24,31.25,,
2000-08-25,30.44,,
2000-08-28,31.0,,
2000-08-29,30.56,,
2000-08-30,31.5,,
2000-08-31,31.31,,
2000-09-01,31.2,,
2000-09-05,31.94,,
2000-09-06,32.75,,
2000-09-07,32.81,,
2000-09-08,34.34,,
2000-09-11,34.95,,
2000-09-12,34.75,,
2000-09-13,34.44,,
2000-09-14,34.0,,
2000-09-15,34.45,,
2000-09-18,33.8,,
2000-09-19,33.19,,
2000-09-20,32.94,,
2000-09-21,32.38,,
2000-09-22,32.81,,
2000-09-25,32.81,,
2000-09-26,34.0,,
2000-09-27,34.33,,
2000-09-28,34.06,,
2000-09-29,34.14,,
2000-10-02,34.69,,
2000-10-03,33.88,,
2000-10-04,33.06,,
2000-10-05,32.38,,
2000-10-06,32.31,,
2000-10-09,32.38,,
2000-10-10,32.75,,
2000-10-11,33.38,,
2000-10-12,33.0,,
2000-10-13,32.94,,
2000-10-16,33.06,,
2000-10-17,32.75,,
2000-10-18,32.88,,
2000-10-19,33.13,,
2000-10-20,32.81,,
2000-10-23,33.25,,
2000-10-24,33.81,,
2000-10-25,33.88,,
2000-10-26,33.31,,
2000-10-27,34.44,,
2000-10-30,35.31,,
2000-10-31,35.19,,
2000-11-01,35.75,,
2000-11-02,35.19,,
2000-11-03,34.88,,
2000-11-06,34.94,,
2000-11-07,34.56,,
2000-11-08,34.81,,
2000-11-09,34.94,,
2000-11-10,35.5,,
2000-11-13,34.75,,
2000-11-14,34.13,,
2000-11-15,34.56,,
2000-11-16,35.19,,
2000-11-17,35.75,,
2000-11-20,36.19,,
2000-11-21,36.44,,
2000-11-22,37.31,,
2000-11-24,37.25,,
2000-11-27,36.56,,
2000-11-28,36.94,,
2000-11-29,37.44,,
2000-11-30,37.25,,
2000-12-01,37.31,,
2000-12-04,37.75,,
2000-12-05,36.94,,
2000-12-06,36.75,,
2000-12-07,36.75,,
2000-12-08,36.0,,
2000-12-11,35.88,,
2000-12-12,35.94,,
2000-12-13,35.69,,
2000-12-14,35.19,,
2000-12-15,35.13,,
2000-12-18,35.88,,
2000-12-19,36.75,,
2000-12-20,37.81,,
2000-12-21,38.5,,
2000-12-22,38.38,,
2000-12-26,39.25,,
2000-12-27,38.94,,
2000-12-28,39.0,,
2000-12-29,38.5,,
2001-01-02,37.56,,
2001-01-03,36.44,,
2001-01-04,34.44,,
2001-01-05,34.19,,
2001-01-08,34.63,,
2001-01-09,34.19,,
2001-01-10,34.38,,
2001-01-11,32.81,,
2001-01-12,33.13,,
2001-01-16,32.38,,
2001-01-17,32.56,,
2001-01-18,33.31,,
2001-01-19,33.94,,
2001-01-22,34.75,,
2001-01-23,35.0,,
2001-01-24,35.25,,
2001-01-25,35.44,,
2001-01-26,35.0,,
2001-01-29,35.21,,
2001-01-30,34.87,,
2001-01-31,34.94,,
2001-02-01,34.75,,
2001-02-02,34.7,,
2001-02-05,35.29,,
2001-02-06,35.05,,
2001-02-07,35.35,,
2001-02-08,36.03,,
2001-02-09,36.76,,
2001-02-12,36.14,,
2001-02-13,36.25,,
2001-02-14,35.8,,
2001-02-15,35.75,,
2001-02-16,36.1,,
2001-02-20,36.24,,
2001-02-21,36.31,,
2001-02-22,36.58,,
2001-02-23,35.85,,
2001-02-26,35.66,,
2001-02-27,36.1,,
2001-02-28,36.87,,
2001-03-01,36.61,,
2001-03-02,35.89,,
2001-03-05,36.05,,
2001-03-06,36.28,,
2001-03-07,36.4,,
2001-03-08,36.46,,
2001-03-09,36.44,,
2001-03-12,36.39,,
2001-03-13,36.03,,
2001-03-14,35.22,,
2001-03-15,35.83,,
2001-03-16,35.63,,
2001-03-19,35.05,,
2001-03-20,35.8,,
2001-03-21,36.29,,
2001-03-22,35.51,,
2001-03-23,35.49,,
2001-03-26,36.65,,
2001-03-27,37.14,,
2001-03-28,36.24,,
2001-03-29,36.5,,
2001-03-30,37.1,,
2001-04-02,37.6,,
2001-04-03,38.13,,
2001-04-04,38.12,,
2001-04-05,37.5,,
2001-04-06,37.17,,
2001-04-09,38.14,,
2001-04-10,38.57,,
2001-04-11,38.22,,
2001-04-12,37.9,,
2001-04-16,38.25,,
2001-04-17,38.59,,
2001-04-18,37.75,,
2001-04-19,37.05,,
2001-04-20,37.01,,
2001-04-23,37.47,,
2001-04-24,37.75,,
2001-04-25,37.98,,
2001-04-26,38.21,,
2001-04-27,37.5,,
2001-04-30,37.41,,
2001-05-01,37.3,,
2001-05-02,36.45,,
2001-05-03,36.26,,
2001-05-04,36.68,,
2001-05-07,36.93,,
2001-05-08,36.61,,
2001-05-09,37.01,,
2001-05-10,37.3,,
2001-05-11,37.24,,
2001-05-14,37.53,,
2001-05-15,37.08,0.21216,174.7737556561086
2001-05-16,37.57,0.21216,177.08333333333334
2001-05-17,37.0,0.21216,174.39668174962293
2001-05-18,37.2,0.21216,175.33936651583713
2001-05-21,37.39,0.21216,176.23491704374058
2001-05-22,37.68,0.21216,177.60180995475113
2001-05-23,38.69,0.21216,182.36236802413273
2001-05-24,38.94,0.21216,183.54072398190044
2001-05-25,38.37,0.21216,180.85407239819006
2001-05-29,38.32,0.21216,180.61840120663652
2001-05-30,38.62,0.21216,182.03242835595776
2001-05-31,39.15,0.21216,184.53054298642533
2001-06-01,39.2,0.21216,184.7662141779789
2001-06-04,39.21,0.21216,184.8133484162896
2001-06-05,38.77,0.21216,182.73944193061843
2001-06-06,38.35,0.21216,180.75980392156865
2001-06-07,37.89,0.21216,178.59162895927602
2001-06-08,38.28,0.21216,180.42986425339367
2001-06-11,38.98,0.21216,183.7292609351433
2001-06-12,39.06,0.21216,184.10633484162898
2001-06-13,38.34,0.21216,180.71266968325796
2001-06-14,37.56,0.21216,177.03619909502265
2001-06-15,38.56,0.21216,181.74962292609354
2001-06-18,38.48,0.21216,181.37254901960785
2001-06-19,39.52,0.21216,186.2745098039216
2001-06-20,39.93,0.21216,188.20701357466064
2001-06-21,39.2,0.21216,184.7662141779789
2001-06-22,39.64,0.21216,186.84012066365008
2001-06-25,39.15,0.21216,184.53054298642533
2001-06-26,39.64,0.21216,186.84012066365008
2001-06-27,39.81,0.21216,187.64140271493216
2001-06-28,39.55,0.21216,186.4159125188537
2001-06-29,39.8,0.21216,187.5942684766214
2001-07-02,39.98,0.21216,188.44268476621417
2001-07-03,40.14,0.21216,189.19683257918552
2001-07-05,40.57,0.21216,191.22360482654602
2001-07-06,40.5,0.21216,190.89366515837105
2001-07-09,40.56,0.21216,191.1764705882353
2001-07-10,40.5,0.21216,190.89366515837105
2001-07-11,40.0,0.21216,188.5369532428356
2001-07-12,39.5,0.21216,186.18024132730017
2001-07-13,39.3,0.21216,185.23755656108597
2001-07-16,39.35,0.21216,185.47322775263953
2001-07-17,39.75,0.21216,187.35859728506787
2001-07-18,39.54,0.21216,186.36877828054298
2001-07-19,39.3,0.21216,185.23755656108597
2001-07-20,38.93,0.21216,183.49358974358975
2001-07-23,38.0,0.21216,179.11010558069384
2001-07-24,38.1,0.21216,179.5814479638009
2001-07-25,39.01,0.21216,183.87066365007541
2001-07-26,39.45,0.21216,185.94457013574663
2001-07-27,39.24,0.21216,184.95475113122174
2001-07-30,39.78,0.21216,187.50000000000003
2001-07-31,39.74,0.21216,187.31146304675718
2001-08-01,40.11,0.21216,189.0554298642534
2001-08-02,41.04,0.21216,193.43891402714934
2001-08-03,41.25,0.21216,194.42873303167423
2001-08-06,40.77,0.21216,192.1662895927602
2001-08-07,41.17,0.21216,194.05165912518856
2001-08-08,40.7,0.21216,191.83634992458525
2001-08-09,41.45,0.21216,195.3714177978884
2001-08-10,41.79,0.21216,196.9739819004525
2001-08-13,40.99,0.212078,193.2779449070625
2001-08-14,40.35,0.212078,190.26018728958215
2001-08-15,39.99,0.212078,188.56269862974946
2001-08-16,40.6,0.212078,191.43899885891042
2001-08-17,40.22,0.212078,189.64720527353145
2001-08-20,40.59,0.212078,191.3918463961373
2001-08-21,40.87,0.212078,192.71211535378492
2001-08-22,41.47,0.212078,195.54126312017277
2001-08-23,41.4,0.212078,195.21119588076087
2001-08-24,41.58,0.212078,196.0599402106772
2001-08-27,41.85,0.212078,197.33305670555174
2001-08-28,41.61,0.212078,196.2013975989966
2001-08-29,41.55,0.212078,195.91848282235782
2001-08-30,41.12,0.212078,193.8909269231132
2001-08-31,40.9,0.212078,192.85357274210432
2001-09-04,41.37,0.212078,195.06973849244145
2001-09-05,41.35,0.212078,194.97543356689522
2001-09-06,41.85,0.212078,197.33305670555174
2001-09-07,41.52,0.212078,195.77702543403845
2001-09-10,41.73,0.212078,196.76722715227416
2001-09-17,41.09,0.212078,193.74946953479383
2001-09-18,42.18,0.212078,198.88908797706506
2001-09-19,42.14,0.212078,198.70047812597252
2001-09-20,41.86,0.212078,197.38020916832488
2001-09-21,41.0,0.212078,193.32509736983565
2001-09-24,40.5,0.212078,190.9674742311791
2001-09-25,40.4,0.212078,190.4959496034478
2001-09-26,40.21,0.212078,189.6000528107583
2001-09-27,40.27,0.212078,189.8829675873971
2001-09-28,40.72,0.212078,192.00482841218798
2001-10-01,40.95,0.212078,193.08933505597
2001-10-02,42.09,0.212078,198.4647158121069
2001-10-03,41.94,0.212078,197.7574288705099
2001-10-04,41.41,0.212078,195.25834834353398
2001-10-05,41.8,0.212078,197.09729439168606
2001-10-08,41.4,0.212078,195.21119588076087
2001-10-09,41.0,0.212078,193.32509736983565
2001-10-10,40.85,0.212078,192.61781042823867
2001-10-11,40.31,0.212078,190.07157743848964
2001-10-12,40.44,0.212078,190.6845594545403
2001-10-15,40.45,0.212078,190.73171191731348
2001-10-16,41.02,0.212078,193.4194022953819
2001-10-17,40.58,0.212078,191.34469393336414
2001-10-18,39.86,0.212078,187.94971661369874
2001-10-19,40.27,0.212078,189.8829675873971
2001-10-22,40.25,0.212078,189.78866266185085
2001-10-23,39.71,0.212078,187.2424296721018
2001-10-24,39.63,0.212078,186.86520996991675
2001-10-25,40.25,0.212078,189.78866266185085
2001-10-26,40.01,0.212078,188.6570035552957
2001-10-29,39.76,0.212078,187.47819198596744
2001-10-30,39.1,0.212078,184.36612944294083
2001-10-31,39.49,0.212078,186.2050754910929
2001-11-01,39.88,0.212078,188.04402153924502
2001-11-02,39.77,0.212078,187.52534444874058
2001-11-05,41.0,0.212078,193.32509736983565
2001-11-06,41.23,0.212078,194.40960401361764
2001-11-07,40.87,0.212078,192.71211535378492
2001-11-08,41.32,0.212078,194.83397617857582
2001-11-09,40.87,0.212078,192.71211535378492
2001-11-12,39.88,0.212078,188.04402153924502
2001-11-13,40.2,0.212078,189.5529003479852
2001-11-14,39.6,0.212119,186.68766117132364
2001-11-15,38.41,0.212119,181.0776026664278
2001-11-16,38.73,0.212119,182.5861898274082
2001-11-19,38.61,0.212119,182.02046964204055
2001-11-20,39.48,0.212119,186.12194098595597
2001-11-21,38.81,0.212119,182.9633366176533
2001-11-23,39.16,0.212119,184.61335382497558
2001-11-26,38.88,0.212119,183.29334005911778
2001-11-27,38.91,0.212119,183.43477010545965
2001-11-28,38.35,0.212119,180.79474257374397
2001-11-29,38.7,0.212119,182.4447597810663
2001-11-30,38.62,0.212119,182.06761299082117
2001-12-03,38.46,0.212119,181.313319410331
2001-12-04,38.9,0.212119,183.38762675667903
2001-12-05,38.9,0.212119,183.38762675667903
2001-12-06,38.25,0.212119,180.3233090859376
2001-12-07,38.8,0.212119,182.91619326887263
2001-12-10,38.26,0.212119,180.37045243471823
2001-12-11,37.65,0.212119,177.49470815909936
2001-12-12,37.52,0.212119,176.8818446249511
2001-12-13,37.47,0.212119,176.6461278810479
2001-12-14,37.41,0.212119,176.36326778836406
2001-12-17,37.16,0.212119,175.18468406884813
2001-12-18,38.0,0.212119,179.14472536642168
2001-12-19,39.05,0.212119,184.0947769883886
2001-12-20,38.74,0.212119,182.63333317618884
2001-12-21,38.7,0.212119,182.4447597810663
2001-12-24,39.11,0.212119,184.3776370810724
2001-12-26,39.92,0.212119,188.19624833230404
2001-12-27,40.04,0.212119,188.76196851767168
2001-12-28,40.28,0.212119,189.89340888840698
2001-12-31,40.36,0.212119,190.27055567865207
2002-01-02,40.78,0.212119,192.25057632743884
2002-01-03,40.9,0.212119,192.81629651280647
2002-01-04,40.87,0.212119,192.67486646646458
2002-01-07,41.02,0.212119,193.38201669817414
2002-01-08,40.68,0.212119,191.77914283963247
2002-01-09,40.49,0.212119,190.88341921280036
2002-01-10,40.74,0.212119,192.0620029323163
2002-01-11,40.51,0.212119,190.97770591036164
2002-01-14,41.37,0.212119,195.03203390549643
2002-01-15,41.55,0.212119,195.8806141835479
2002-01-16,41.73,0.212119,196.72919446159938
2002-01-17,41.4,0.212119,195.17346395183836
2002-01-18,41.6,0.212119,196.11633092745112
2002-01-22,41.4,0.212119,195.17346395183836
2002-01-23,41.49,0.212119,195.5977540908641
2002-01-24,41.6,0.212119,196.11633092745112
2002-01-25,41.54,0.212119,195.83347083476727
2002-01-28,41.25,0.212119,194.4663137201288
2002-01-29,40.74,0.212119,192.0620029323163
2002-01-30,40.53,0.212119,191.0719926079229
2002-01-31,40.99,0.212119,193.24058665183225
2002-02-01,41.09,0.212119,193.7120201396386
2002-02-04,40.96,0.212119,193.09915660549032
2002-02-05,41.0,0.212119,193.28773000061287
2002-02-06,41.22,0.212119,194.32488367378687
2002-02-07,41.13,0.212119,193.90059353476116
2002-02-08,41.44,0.212119,195.3620373469609
2002-02-11,41.13,0.212119,193.90059353476116
2002-02-12,40.76,0.212119,192.15628962987756
2002-02-13,40.88,0.212119,192.72200981524523
2002-02-14,40.58,0.212119,191.30770935182608
2002-02-15,40.7,0.212119,191.87342953719374
2002-02-19,40.22,0.212119,189.61054879572316
2002-02-20,40.26,0.212119,189.79912219084568
2002-02-21,40.03,0.212119,188.71482516889105
2002-02-22,40.66,0.212119,191.68485614207117
2002-02-25,40.25,0.212119,189.75197884206506
2002-02-26,40.34,0.212119,190.17626898109083
2002-02-27,40.58,0.212119,191.30770935182608
2002-02-28,40.8,0.212119,192.3448630250001
2002-03-01,41.37,0.212119,195.03203390549643
2002-03-04,41.93,0.212119,197.67206143721214
2002-03-05,41.98,0.212119,197.9077781811153
2002-03-06,42.5,0.212119,200.35923231770846
2002-03-07,42.48,0.212119,200.26494562014716
2002-03-08,42.25,0.212119,199.18064859819253
2002-03-11,42.25,0.212119,199.18064859819253
2002-03-12,41.62,0.212119,196.21061762501236
2002-03-13,41.39,0.212119,195.1263206030577
2002-03-14,41.6,0.212119,196.11633092745112
2002-03-15,41.5,0.212119,195.64489743964472
2002-03-18,41.5,0.212119,195.64489743964472
2002-03-19,41.4,0.212119,195.17346395183836
2002-03-20,41.58,0.212119,196.02204422988981
2002-03-21,42.21,0.212119,198.99207520307
2002-03-22,41.75,0.212119,196.82348115916065
2002-03-25,41.51,0.212119,195.69204078842534
2002-03-26,41.73,0.212119,196.72919446159938
2002-03-27,42.03,0.212119,198.1434949250185
2002-03-28,41.91,0.212119,197.57777473965083
2002-04-01,41.71,0.212119,196.6349077640381
2002-04-02,42.22,0.212119,199.0392185518506
2002-04-03,42.5,0.212119,200.35923231770846
2002-04-04,42.7,0.212119,201.30209929332122
2002-04-05,42.27,0.212119,199.2749352957538
2002-04-08,42.35,0.212119,199.6520820859989
2002-04-09,42.11,0.212119,198.5206417152636
2002-04-10,42.55,0.212119,200.59494906161163
2002-04-11,42.09,0.212119,198.42635501770235
2002-04-12,42.09,0.212119,198.42635501770235
2002-04-15,41.58,0.212119,196.02204422988981
2002-04-16,42.4,0.212119,199.88779882990207
2002-04-17,42.51,0.212119,200.40637566648908
2002-04-18,42.8,0.212119,201.77353278112756
2002-04-19,42.85,0.212119,202.00924952503075
2002-04-22,43.1,0.212119,203.1878332445467
2002-04-23,43.41,0.212119,204.64927705674643
2002-04-24,43.5,0.212119,205.07356719577217
2002-04-25,43.1,0.212119,203.1878332445467
2002-04-26,42.92,0.212119,202.33925296649522
2002-04-29,42.89,0.212119,202.1978229201533
2002-04-30,43.59,0.212119,205.49785733479794
2002-05-01,43.7,0.212119,206.01643417138493
2002-05-02,43.99,0.212119,207.38359128602343
2002-05-03,44.08,0.212119,207.80788142504915
2002-05-06,44.28,0.212119,208.7507484006619
2002-05-07,44.14,0.212119,208.09074151773297
2002-05-08,44.69,0.212119,210.68362570066802
2002-05-09,44.61,0.212119,210.30647891042292
2002-05-10,44.13,0.212119,208.04359816895234
2002-05-13,44.15,0.212119,208.1378848665136
2002-05-14,44.12,0.0,inf
2002-05-15,43.8,0.0,inf
2002-05-16,43.4,0.0,inf
2002-05-17,43.38,0.0,inf
2002-05-20,43.69,0.0,inf
2002-05-21,44.07,0.0,inf
2002-05-22,44.75,0.0,inf
2002-05-23,45.02,0.0,inf
2002-05-24,45.08,0.0,inf
2002-05-28,45.1,0.0,inf
2002-05-29,44.75,0.0,inf
2002-05-30,44.16,0.0,inf
2002-05-31,43.77,0.0,inf
2002-06-03,42.82,0.0,inf
2002-06-04,43.09,0.0,inf
2002-06-05,42.72,0.0,inf
2002-06-06,41.49,0.0,inf
2002-06-07,41.16,0.0,inf
2002-06-10,41.25,0.0,inf
2002-06-11,41.03,0.0,inf
2002-06-12,41.27,0.0,inf
2002-06-13,41.24,0.0,inf
2002-06-14,41.2,0.0,inf
2002-06-17,41.36,0.0,inf
2002-06-18,41.75,0.0,inf
2002-06-19,41.4,0.0,inf
2002-06-20,41.08,0.0,inf
2002-06-21,41.31,0.0,inf
2002-06-24,40.83,0.0,inf
2002-06-25,40.89,0.0,inf
2002-06-26,40.55,0.0,inf
2002-06-27,41.0,0.0,inf
2002-06-28,41.75,0.0,inf
2002-07-01,41.24,0.0,inf
2002-07-02,40.56,0.0,inf
2002-07-03,40.0,0.0,inf
2002-07-05,40.05,0.0,inf
2002-07-08,39.94,0.0,inf
2002-07-09,39.0,0.0,inf
2002-07-10,37.75,0.0,inf
2002-07-11,38.65,0.0,inf
2002-07-12,37.6,0.0,inf
2002-07-15,37.58,0.0,inf
2002-07-16,37.15,0.0,inf
2002-07-17,37.05,0.0,inf
2002-07-18,36.35,0.0,inf
2002-07-19,34.87,0.0,inf
2002-07-22,35.44,0.0,inf
2002-07-23,33.58,0.0,inf
2002-07-24,36.76,0.0,inf
2002-07-25,39.0,0.0,inf
2002-07-26,39.16,0.0,inf
2002-07-29,39.88,0.0,inf
2002-07-30,42.1,0.0,inf
2002-07-31,42.85,0.0,inf
2002-08-01,41.4,0.0,inf
2002-08-02,41.14,0.0,inf
2002-08-05,41.28,0.0,inf
2002-08-06,42.89,0.0,inf
2002-08-07,43.19,0.0,inf
2002-08-08,43.44,0.0,inf
2002-08-09,43.11,0.0,inf
2002-08-12,43.15,0.0,inf
2002-08-13,42.08,0.0,inf
2002-08-14,42.8,0.0,inf
2002-08-15,42.23,0.0,inf
2002-08-16,41.98,0.0,inf
2002-08-19,42.04,0.0,inf
2002-08-20,41.83,0.0,inf
2002-08-21,42.55,0.0,inf
2002-08-22,42.99,0.0,inf
2002-08-23,42.1,0.0,inf
2002-08-26,42.53,0.0,inf
2002-08-27,41.79,0.0,inf
2002-08-28,41.4,0.0,inf
2002-08-29,40.95,0.0,inf
2002-08-30,40.69,0.0,inf
2002-09-03,40.18,0.0,inf
2002-09-04,40.15,0.0,inf
2002-09-05,40.0,0.0,inf
2002-09-06,40.11,0.0,inf
2002-09-09,39.98,0.0,inf
2002-09-10,39.9,0.0,inf
2002-09-11,39.95,0.0,inf
2002-09-12,39.19,0.0,inf
2002-09-13,39.65,0.0,inf
2002-09-16,39.78,0.0,inf
2002-09-17,39.47,0.0,inf
2002-09-18,40.21,0.0,inf
2002-09-19,40.07,0.0,inf
2002-09-20,39.68,0.0,inf
2002-09-23,39.16,0.0,inf
2002-09-24,38.5,0.0,inf
2002-09-25,39.4,0.0,inf
2002-09-26,40.89,0.0,inf
2002-09-27,40.51,0.0,inf
2002-09-30,40.22,0.0,inf
2002-10-01,41.61,0.0,inf
2002-10-02,41.15,0.0,inf
2002-10-03,42.21,0.0,inf
2002-10-04,41.93,0.0,inf
2002-10-07,42.85,0.0,inf
2002-10-08,43.87,0.0,inf
2002-10-09,40.92,0.0,inf
2002-10-10,42.49,0.0,inf
2002-10-11,42.0,0.0,inf
2002-10-14,42.37,0.0,inf
2002-10-15,41.98,0.0,inf
2002-10-16,40.29,0.0,inf
2002-10-17,41.61,0.0,inf
2002-10-18,42.1,0.0,inf
2002-10-21,43.95,0.0,inf
2002-10-22,42.97,0.0,inf
2002-10-23,43.83,0.0,inf
2002-10-24,43.95,0.0,inf
2002-10-25,43.85,0.0,inf
2002-10-28,44.3,0.0,inf
2002-10-29,43.74,0.0,inf
2002-10-30,43.81,0.0,inf
2002-10-31,42.57,0.0,inf
2002-11-01,42.69,0.0,inf
2002-11-04,43.85,0.0,inf
2002-11-05,43.33,0.0,inf
2002-11-06,43.91,0.0,inf
2002-11-07,42.5,0.0,inf
2002-11-08,40.58,0.0,inf
2002-11-11,40.79,0.0,inf
2002-11-12,39.45,0.0,inf
2002-11-13,40.31,2.58,15.624031007751938
2002-11-14,40.91,2.58,15.85658914728682
2002-11-15,41.27,2.58,15.996124031007753
2002-11-18,40.9,2.58,15.852713178294573
2002-11-19,40.48,2.58,15.689922480620153
2002-11-20,40.69,2.58,15.771317829457363
2002-11-21,40.23,2.58,15.593023255813952
2002-11-22,40.68,2.58,15.767441860465116
2002-11-25,40.41,2.58,15.662790697674417
2002-11-26,39.68,2.58,15.379844961240309
2002-11-27,40.02,2.58,15.511627906976745
