date,BDX,BDX_EPS,PE Ratio
2015-05-21,142.41,1.1,129.46363636363634
2015-05-22,141.94,1.1,129.03636363636363
2015-05-26,140.28,1.1,127.52727272727272
2015-05-27,141.55,1.1,128.6818181818182
2015-05-28,141.43,1.1,128.57272727272726
2015-05-29,140.51,1.1,127.73636363636362
2015-06-01,140.82,1.1,128.0181818181818
2015-06-02,140.51,1.1,127.73636363636362
2015-06-03,140.58,1.1,127.8
2015-06-04,140.19,1.1,127.44545454545454
2015-06-05,140.03,1.1,127.3
2015-06-08,139.57,1.1,126.88181818181816
2015-06-09,137.93,1.1,125.39090909090909
2015-06-10,140.05,1.1,127.31818181818181
2015-06-11,140.86,1.1,128.05454545454546
2015-06-12,139.6,1.1,126.90909090909089
2015-06-15,138.58,1.1,125.98181818181818
2015-06-16,139.24,1.1,126.58181818181818
2015-06-17,139.76,1.1,127.05454545454543
2015-06-18,140.81,1.1,128.0090909090909
2015-06-19,141.83,1.1,128.93636363636364
2015-06-22,142.97,1.1,129.97272727272727
2015-06-23,143.17,1.1,130.15454545454543
2015-06-24,141.7,1.1,128.81818181818178
2015-06-25,141.91,1.1,129.0090909090909
2015-06-26,142.04,1.1,129.1272727272727
2015-06-29,141.78,1.1,128.89090909090908
2015-06-30,141.65,1.1,128.77272727272728
2015-07-01,143.22,1.1,130.2
2015-07-02,143.18,1.1,130.16363636363636
2015-07-06,142.65,1.1,129.6818181818182
2015-07-07,143.24,1.1,130.21818181818182
2015-07-08,141.14,1.1,128.30909090909088
2015-07-09,141.83,1.1,128.93636363636364
2015-07-10,144.27,1.1,131.15454545454546
2015-07-13,145.95,1.1,132.68181818181816
2015-07-14,147.23,1.1,133.84545454545452
2015-07-15,146.75,1.1,133.4090909090909
2015-07-16,148.0,1.1,134.54545454545453
2015-07-17,148.05,1.1,134.5909090909091
2015-07-20,148.16,1.1,134.6909090909091
2015-07-21,147.51,1.1,134.1
2015-07-22,148.01,1.1,134.55454545454543
2015-07-23,148.17,1.1,134.7
2015-07-24,147.3,1.1,133.9090909090909
2015-07-27,146.33,1.1,133.02727272727273
2015-07-28,149.88,1.1,136.25454545454545
2015-07-29,151.99,1.1,138.17272727272726
2015-07-30,152.0,1.1,138.18181818181816
2015-07-31,152.15,1.1,138.3181818181818
2015-08-03,152.43,1.1,138.57272727272726
2015-08-04,152.35,1.1,138.49999999999997
2015-08-05,153.86,1.1,139.87272727272727
2015-08-06,150.19,0.26,577.6538461538461
2015-08-07,148.92,0.26,572.7692307692307
2015-08-10,150.3,0.26,578.0769230769231
2015-08-11,148.6,0.26,571.5384615384615
2015-08-12,147.93,0.26,568.9615384615385
2015-08-13,147.6,0.26,567.6923076923076
2015-08-14,148.27,0.26,570.2692307692308
2015-08-17,148.6,0.26,571.5384615384615
2015-08-18,147.08,0.26,565.6923076923077
2015-08-19,146.51,0.26,563.5
2015-08-20,143.58,0.26,552.2307692307693
2015-08-21,141.92,0.26,545.8461538461538
2015-08-24,138.2,0.26,531.5384615384614
2015-08-25,137.62,0.26,529.3076923076923
2015-08-26,139.94,0.26,538.2307692307692
2015-08-27,142.95,0.26,549.8076923076923
2015-08-28,142.83,0.26,549.3461538461539
2015-08-31,141.02,0.26,542.3846153846154
2015-09-01,134.89,0.26,518.8076923076923
2015-09-02,136.72,0.26,525.8461538461538
2015-09-03,136.53,0.26,525.1153846153846
2015-09-04,134.32,0.26,516.6153846153845
2015-09-08,138.02,0.26,530.8461538461538
2015-09-09,135.9,0.26,522.6923076923077
2015-09-10,135.2,0.26,519.9999999999999
2015-09-11,135.98,0.26,522.9999999999999
2015-09-14,136.26,0.26,524.076923076923
2015-09-15,137.18,0.26,527.6153846153846
2015-09-16,138.87,0.26,534.1153846153846
2015-09-17,139.8,0.26,537.6923076923077
2015-09-18,138.33,0.26,532.0384615384615
2015-09-21,139.11,0.26,535.0384615384615
2015-09-22,138.26,0.26,531.7692307692307
2015-09-23,139.28,0.26,535.6923076923076
2015-09-24,138.84,0.26,534.0
2015-09-25,136.15,0.26,523.6538461538462
2015-09-28,130.4,0.26,501.53846153846155
2015-09-29,130.89,0.26,503.42307692307685
2015-09-30,132.66,0.26,510.2307692307692
2015-10-01,132.19,0.26,508.4230769230769
2015-10-02,135.37,0.26,520.6538461538462
2015-10-05,136.99,0.26,526.8846153846154
2015-10-06,134.59,0.26,517.6538461538462
2015-10-07,137.24,0.26,527.8461538461538
2015-10-08,137.12,0.26,527.3846153846154
2015-10-09,137.76,0.26,529.8461538461538
2015-10-12,138.46,0.26,532.5384615384615
2015-10-13,136.91,0.26,526.5769230769231
2015-10-14,135.76,0.26,522.1538461538461
2015-10-15,137.07,0.26,527.1923076923076
2015-10-16,139.56,0.26,536.7692307692307
2015-10-19,139.95,0.26,538.2692307692307
2015-10-20,139.76,0.26,537.5384615384614
2015-10-21,139.76,0.26,537.5384615384614
2015-10-22,138.45,0.26,532.4999999999999
2015-10-23,140.22,0.26,539.3076923076923
2015-10-26,139.9,0.26,538.0769230769231
2015-10-27,140.75,0.26,541.3461538461538
2015-10-28,141.97,0.26,546.0384615384615
2015-10-29,143.23,0.26,550.8846153846154
2015-10-30,142.52,0.26,548.1538461538462
2015-11-02,144.81,0.26,556.9615384615385
2015-11-03,146.63,0.26,563.9615384615385
2015-11-04,151.01,0.26,580.8076923076923
2015-11-05,152.24,0.26,585.5384615384615
2015-11-06,152.5,0.26,586.5384615384615
2015-11-09,152.41,0.26,586.1923076923076
2015-11-10,152.11,0.26,585.0384615384615
2015-11-11,151.96,0.26,584.4615384615385
2015-11-12,148.43,0.26,570.8846153846154
2015-11-13,148.68,0.26,571.8461538461538
2015-11-16,150.79,0.26,579.9615384615385
2015-11-17,150.96,0.26,580.6153846153846
2015-11-18,151.54,0.26,582.8461538461538
2015-11-19,149.96,0.26,576.7692307692308
2015-11-20,151.22,0.26,581.6153846153846
2015-11-23,150.92,0.26,580.4615384615383
2015-11-24,150.55,0.26,579.0384615384615
2015-11-25,150.12,0.85,176.61176470588236
2015-11-27,151.29,0.85,177.98823529411763
2015-11-30,150.25,0.85,176.76470588235296
2015-12-01,152.67,0.85,179.61176470588234
2015-12-02,151.78,0.85,178.56470588235294
2015-12-03,149.93,0.85,176.38823529411766
2015-12-04,154.81,0.85,182.12941176470588
2015-12-07,153.62,0.85,180.7294117647059
2015-12-08,154.7,0.85,182.0
2015-12-09,152.87,0.85,179.8470588235294
2015-12-10,154.35,0.85,181.58823529411765
2015-12-11,151.68,0.85,178.44705882352943
2015-12-14,153.19,0.85,180.2235294117647
2015-12-15,153.29,0.85,180.34117647058824
2015-12-16,155.89,0.85,183.39999999999998
2015-12-17,155.91,0.85,183.42352941176472
2015-12-18,153.12,0.85,180.14117647058825
2015-12-21,153.59,0.85,180.69411764705885
2015-12-22,154.37,0.85,181.61176470588236
2015-12-23,155.87,0.85,183.3764705882353
2015-12-24,155.91,0.85,183.42352941176472
2015-12-28,155.37,0.85,182.78823529411767
2015-12-29,156.53,0.85,184.1529411764706
2015-12-30,155.43,0.85,182.85882352941178
2015-12-31,154.09,0.85,181.28235294117647
2016-01-04,147.95,0.85,174.05882352941177
2016-01-05,148.42,0.85,174.61176470588234
2016-01-06,146.94,0.85,172.87058823529412
2016-01-07,144.53,0.85,170.03529411764706
2016-01-08,142.36,0.85,167.4823529411765
2016-01-11,141.15,0.85,166.05882352941177
2016-01-12,142.45,0.85,167.58823529411765
2016-01-13,141.38,0.85,166.3294117647059
2016-01-14,145.41,0.85,171.0705882352941
2016-01-15,142.43,0.85,167.56470588235297
2016-01-19,142.5,0.85,167.64705882352942
2016-01-20,140.86,0.85,165.71764705882356
2016-01-21,141.65,0.85,166.64705882352942
2016-01-22,144.76,0.85,170.30588235294118
2016-01-25,144.9,0.85,170.47058823529412
2016-01-26,145.51,0.85,171.18823529411765
2016-01-27,146.04,0.85,171.81176470588235
2016-01-28,142.28,0.85,167.38823529411766
2016-01-29,145.37,0.85,171.0235294117647
2016-02-01,146.02,0.85,171.78823529411767
2016-02-02,145.05,0.85,170.64705882352942
2016-02-03,141.08,0.85,165.97647058823532
2016-02-04,137.91,0.85,162.24705882352941
2016-02-05,135.25,1.08,125.23148148148147
2016-02-08,132.88,1.08,123.03703703703702
2016-02-09,134.34,1.08,124.38888888888889
2016-02-10,136.14,1.08,126.05555555555553
2016-02-11,135.33,1.08,125.30555555555556
2016-02-12,139.81,1.08,129.4537037037037
2016-02-16,142.12,1.08,131.59259259259258
2016-02-17,144.11,1.08,133.4351851851852
2016-02-18,143.18,1.08,132.57407407407408
2016-02-19,144.9,1.08,134.16666666666666
2016-02-22,145.68,1.08,134.88888888888889
2016-02-23,146.46,1.08,135.61111111111111
2016-02-24,147.47,1.08,136.54629629629628
2016-02-25,148.67,1.08,137.6574074074074
2016-02-26,149.64,1.08,138.55555555555554
2016-02-29,147.45,1.08,136.52777777777777
2016-03-01,150.12,1.08,139.0
2016-03-02,150.72,1.08,139.55555555555554
2016-03-03,149.5,1.08,138.42592592592592
2016-03-04,149.15,1.08,138.10185185185185
2016-03-07,148.68,1.08,137.66666666666666
2016-03-08,147.19,1.08,136.28703703703704
2016-03-09,147.11,1.08,136.21296296296296
2016-03-10,148.51,1.08,137.50925925925924
2016-03-11,149.78,1.08,138.6851851851852
2016-03-14,150.76,1.08,139.59259259259258
2016-03-15,149.29,1.08,138.23148148148147
2016-03-16,149.78,1.08,138.6851851851852
2016-03-17,147.71,1.08,136.7685185185185
2016-03-18,150.24,1.08,139.11111111111111
2016-03-21,149.17,1.08,138.12037037037035
2016-03-22,149.55,1.08,138.47222222222223
2016-03-23,149.24,1.08,138.1851851851852
2016-03-24,149.13,1.08,138.08333333333331
2016-03-28,149.03,1.08,137.99074074074073
2016-03-29,151.52,1.08,140.2962962962963
2016-03-30,152.54,1.08,141.24074074074073
2016-03-31,151.82,1.08,140.57407407407405
2016-04-01,153.49,1.08,142.12037037037038
2016-04-04,154.92,1.08,143.44444444444443
2016-04-05,152.86,1.08,141.53703703703704
2016-04-06,155.42,1.08,143.9074074074074
2016-04-07,155.03,1.08,143.54629629629628
2016-04-08,154.64,1.08,143.18518518518516
2016-04-11,153.91,1.08,142.50925925925924
2016-04-12,157.67,1.08,145.99074074074073
2016-04-13,158.98,1.08,147.2037037037037
2016-04-14,158.19,1.08,146.4722222222222
2016-04-15,159.15,1.08,147.36111111111111
2016-04-18,159.48,1.08,147.66666666666666
2016-04-19,157.99,1.08,146.28703703703704
2016-04-20,158.72,1.08,146.96296296296296
2016-04-21,158.73,1.08,146.9722222222222
2016-04-22,159.88,1.08,148.037037037037
2016-04-25,160.26,1.08,148.38888888888886
2016-04-26,159.55,1.08,147.7314814814815
2016-04-27,161.45,1.08,149.49074074074073
2016-04-28,161.93,1.08,149.9351851851852
2016-04-29,161.26,1.08,149.3148148148148
2016-05-02,160.9,1.08,148.98148148148147
2016-05-03,160.43,1.08,148.5462962962963
2016-05-04,161.6,1.08,149.62962962962962
2016-05-05,165.21,1.08,152.97222222222223
2016-05-06,164.84,1.59,103.67295597484276
2016-05-09,165.98,1.59,104.38993710691823
2016-05-10,167.64,1.59,105.43396226415094
2016-05-11,167.05,1.59,105.062893081761
2016-05-12,167.15,1.59,105.12578616352201
2016-05-13,166.29,1.59,104.58490566037734
2016-05-16,168.57,1.59,106.0188679245283
2016-05-17,165.43,1.59,104.04402515723271
2016-05-18,165.45,1.59,104.0566037735849
2016-05-19,163.94,1.59,103.1069182389937
2016-05-20,165.0,1.59,103.77358490566037
2016-05-23,164.15,1.59,103.23899371069182
2016-05-24,166.07,1.59,104.44654088050314
2016-05-25,167.0,1.59,105.0314465408805
2016-05-26,167.19,1.59,105.15094339622641
2016-05-27,166.99,1.59,105.0251572327044
2016-05-31,166.45,1.59,104.68553459119495
2016-06-01,167.04,1.59,105.0566037735849
2016-06-02,168.75,1.59,106.1320754716981
2016-06-03,169.23,1.59,106.43396226415094
2016-06-06,169.98,1.59,106.90566037735847
2016-06-07,168.62,1.59,106.0503144654088
2016-06-08,170.14,1.59,107.0062893081761
2016-06-09,170.23,1.59,107.06289308176099
2016-06-10,169.29,1.59,106.47169811320754
2016-06-13,168.35,1.59,105.88050314465409
2016-06-14,169.01,1.59,106.29559748427671
2016-06-15,166.76,1.59,104.88050314465407
2016-06-16,167.3,1.59,105.22012578616352
2016-06-17,165.79,1.59,104.27044025157231
2016-06-20,168.03,1.59,105.67924528301886
2016-06-21,170.02,1.59,106.93081761006289
2016-06-22,169.97,1.59,106.89937106918238
2016-06-23,172.19,1.59,108.29559748427673
2016-06-24,166.71,1.59,104.84905660377359
2016-06-27,163.01,1.59,102.52201257861634
2016-06-28,164.08,1.59,103.19496855345912
2016-06-29,168.17,1.59,105.76729559748426
2016-06-30,169.59,1.59,106.66037735849056
2016-07-01,169.64,1.59,106.69182389937106
2016-07-05,171.21,1.59,107.67924528301887
2016-07-06,172.07,1.59,108.2201257861635
2016-07-07,173.17,1.59,108.91194968553458
2016-07-08,175.64,1.59,110.46540880503143
2016-07-11,176.35,1.59,110.91194968553458
2016-07-12,175.7,1.59,110.50314465408803
2016-07-13,175.94,1.59,110.65408805031446
2016-07-14,176.53,1.59,111.0251572327044
2016-07-15,175.08,1.59,110.11320754716981
2016-07-18,174.4,1.59,109.68553459119497
2016-07-19,174.52,1.59,109.76100628930817
2016-07-20,175.78,1.59,110.55345911949685
2016-07-21,174.86,1.59,109.9748427672956
2016-07-22,173.67,1.59,109.22641509433961
2016-07-25,172.78,1.59,108.66666666666666
2016-07-26,175.03,1.59,110.0817610062893
2016-07-27,174.53,1.59,109.76729559748428
2016-07-28,175.96,1.59,110.66666666666667
2016-07-29,176.0,1.59,110.69182389937106
2016-08-01,176.78,1.59,111.18238993710692
2016-08-02,176.43,1.59,110.9622641509434
2016-08-03,175.78,1.59,110.55345911949685
2016-08-04,171.53,1.84,93.22282608695652
2016-08-05,173.73,1.84,94.41847826086955
2016-08-08,173.52,1.84,94.30434782608695
2016-08-09,174.15,1.84,94.64673913043478
2016-08-10,174.97,1.84,95.09239130434783
2016-08-11,176.71,1.84,96.03804347826087
2016-08-12,173.98,1.84,94.55434782608695
2016-08-15,174.21,1.84,94.67934782608695
2016-08-16,172.78,1.84,93.90217391304347
2016-08-17,173.11,1.84,94.08152173913044
2016-08-18,173.7,1.84,94.40217391304347
2016-08-19,173.85,1.84,94.4836956521739
2016-08-22,174.46,1.84,94.81521739130434
2016-08-23,174.91,1.84,95.05978260869564
2016-08-24,173.25,1.84,94.15760869565217
2016-08-25,174.14,1.84,94.64130434782608
2016-08-26,175.47,1.84,95.36413043478261
2016-08-29,177.25,1.84,96.33152173913044
2016-08-30,177.73,1.84,96.59239130434781
2016-08-31,177.21,1.84,96.30978260869566
2016-09-01,177.02,1.84,96.20652173913044
2016-09-02,177.32,1.84,96.3695652173913
2016-09-06,177.88,1.84,96.67391304347825
2016-09-07,177.76,1.84,96.6086956521739
2016-09-08,176.65,1.84,96.00543478260869
2016-09-09,171.0,1.84,92.93478260869564
2016-09-12,173.29,1.84,94.17934782608695
2016-09-13,171.1,1.84,92.9891304347826
2016-09-14,172.8,1.84,93.91304347826087
2016-09-15,176.02,1.84,95.66304347826087
2016-09-16,175.2,1.84,95.21739130434781
2016-09-19,175.66,1.84,95.46739130434781
2016-09-20,175.89,1.84,95.59239130434781
2016-09-21,179.38,1.84,97.4891304347826
2016-09-22,181.55,1.84,98.66847826086956
2016-09-23,179.5,1.84,97.55434782608695
2016-09-26,177.01,1.84,96.20108695652173
2016-09-27,178.97,1.84,97.26630434782608
2016-09-28,179.17,1.84,97.37499999999999
2016-09-29,176.44,1.84,95.89130434782608
2016-09-30,179.73,1.84,97.67934782608695
2016-10-03,178.41,1.84,96.96195652173913
2016-10-04,176.08,1.84,95.69565217391305
2016-10-05,176.65,1.84,96.00543478260869
2016-10-06,177.11,1.84,96.2554347826087
2016-10-07,177.4,1.84,96.41304347826087
2016-10-10,179.19,1.84,97.38586956521739
2016-10-11,173.97,1.84,94.54891304347825
2016-10-12,173.47,1.84,94.27717391304347
2016-10-13,172.86,1.84,93.94565217391305
2016-10-14,171.93,1.84,93.44021739130434
2016-10-17,171.54,1.84,93.2282608695652
2016-10-18,172.79,1.84,93.90760869565217
2016-10-19,172.22,1.84,93.59782608695652
2016-10-20,173.03,1.84,94.03804347826086
2016-10-21,172.32,1.84,93.65217391304347
2016-10-24,172.16,1.84,93.56521739130434
2016-10-25,170.98,1.84,92.92391304347825
2016-10-26,167.55,1.84,91.05978260869566
2016-10-27,167.25,1.84,90.89673913043478
2016-10-28,167.79,1.84,91.19021739130434
2016-10-31,167.91,1.84,91.25543478260869
2016-11-01,166.37,1.84,90.41847826086956
2016-11-02,166.87,1.84,90.69021739130434
2016-11-03,173.18,1.84,94.1195652173913
2016-11-04,174.99,1.84,95.10326086956522
2016-11-07,177.89,1.84,96.67934782608694
2016-11-08,178.71,1.84,97.125
2016-11-09,174.81,1.84,95.00543478260869
2016-11-10,175.61,1.84,95.44021739130434
2016-11-11,170.36,1.84,92.58695652173914
2016-11-14,162.8,1.84,88.47826086956522
2016-11-15,166.78,1.84,90.64130434782608
2016-11-16,169.26,1.84,91.9891304347826
2016-11-17,173.42,1.84,94.24999999999999
2016-11-18,171.86,1.84,93.40217391304348
2016-11-21,172.07,1.84,93.51630434782608
2016-11-22,167.67,1.84,91.12499999999999
2016-11-23,168.48,0.08,2106.0
2016-11-25,170.69,0.08,2133.625
2016-11-28,170.31,0.08,2128.875
2016-11-29,172.73,0.08,2159.125
2016-11-30,169.1,0.08,2113.75
2016-12-01,164.62,0.08,2057.75
2016-12-02,165.53,0.08,2069.125
2016-12-05,164.41,0.08,2055.125
2016-12-06,164.75,0.08,2059.375
2016-12-07,163.99,0.08,2049.875
2016-12-08,163.64,0.08,2045.4999999999998
2016-12-09,166.51,0.08,2081.375
2016-12-12,169.4,0.08,2117.5
2016-12-13,168.12,0.08,2101.5
2016-12-14,167.75,0.08,2096.875
2016-12-15,169.19,0.08,2114.875
2016-12-16,167.75,0.08,2096.875
2016-12-19,166.74,0.08,2084.25
2016-12-20,166.15,0.08,2076.875
2016-12-21,165.97,0.08,2074.625
2016-12-22,165.91,0.08,2073.875
2016-12-23,166.48,0.08,2081.0
2016-12-27,167.06,0.08,2088.25
2016-12-28,165.87,0.08,2073.375
2016-12-29,166.15,0.08,2076.875
2016-12-30,165.55,0.08,2069.375
2017-01-03,165.15,0.08,2064.375
2017-01-04,164.94,0.08,2061.75
2017-01-05,164.8,0.08,2060.0
2017-01-06,167.89,0.08,2098.625
2017-01-09,168.87,0.08,2110.875
2017-01-10,170.94,0.08,2136.75
2017-01-11,173.71,0.08,2171.375
2017-01-12,173.49,0.08,2168.625
2017-01-13,173.35,0.08,2166.875
2017-01-17,173.42,0.08,2167.75
2017-01-18,173.98,0.08,2174.75
2017-01-19,173.52,0.08,2169.0
2017-01-20,172.29,0.08,2153.625
2017-01-23,170.88,0.08,2136.0
2017-01-24,170.36,0.08,2129.5
2017-01-25,171.57,0.08,2144.625
2017-01-26,171.09,0.08,2138.625
2017-01-27,175.28,0.08,2191.0
2017-01-30,174.82,0.08,2185.25
2017-01-31,177.29,0.08,2216.125
2017-02-01,178.97,0.08,2237.125
2017-02-02,177.97,2.64,67.41287878787878
2017-02-03,179.37,2.64,67.94318181818181
2017-02-06,178.36,2.64,67.56060606060606
2017-02-07,178.81,2.64,67.73106060606061
2017-02-08,178.06,2.64,67.44696969696969
2017-02-09,177.81,2.64,67.35227272727272
2017-02-10,178.03,2.64,67.43560606060606
2017-02-13,178.55,2.64,67.63257575757576
2017-02-14,178.77,2.64,67.7159090909091
2017-02-15,180.09,2.64,68.2159090909091
2017-02-16,180.62,2.64,68.41666666666667
2017-02-17,180.9,2.64,68.52272727272727
2017-02-21,182.02,2.64,68.9469696969697
2017-02-22,181.95,2.64,68.92045454545453
2017-02-23,182.3,2.64,69.0530303030303
2017-02-24,183.42,2.64,69.47727272727272
2017-02-27,182.82,2.64,69.25
2017-02-28,183.05,2.64,69.33712121212122
2017-03-01,185.34,2.64,70.20454545454545
2017-03-02,184.73,2.64,69.97348484848484
2017-03-03,184.69,2.64,69.95833333333333
2017-03-06,184.49,2.64,69.88257575757575
2017-03-07,183.94,2.64,69.67424242424242
2017-03-08,184.06,2.64,69.71969696969697
2017-03-09,185.07,2.64,70.10227272727272
2017-03-10,185.31,2.64,70.19318181818181
2017-03-13,184.9,2.64,70.03787878787878
2017-03-14,182.98,2.64,69.31060606060605
2017-03-15,184.54,2.64,69.90151515151514
2017-03-16,181.37,2.64,68.70075757575758
2017-03-17,183.79,2.64,69.61742424242424
2017-03-20,182.63,2.64,69.1780303030303
2017-03-21,181.32,2.64,68.68181818181817
2017-03-22,182.64,2.64,69.18181818181817
2017-03-23,183.71,2.64,69.58712121212122
2017-03-24,183.87,2.64,69.64772727272727
2017-03-27,183.76,2.64,69.6060606060606
2017-03-28,183.92,2.64,69.66666666666666
2017-03-29,183.87,2.64,69.64772727272727
2017-03-30,183.71,2.64,69.58712121212122
2017-03-31,183.44,2.64,69.48484848484848
2017-04-03,184.28,2.64,69.8030303030303
2017-04-04,183.07,2.64,69.34469696969697
2017-04-05,183.31,2.64,69.43560606060606
2017-04-06,183.4,2.64,69.46969696969697
2017-04-07,184.11,2.64,69.73863636363636
2017-04-10,184.04,2.64,69.7121212121212
2017-04-11,183.78,2.64,69.61363636363636
2017-04-12,183.22,2.64,69.40151515151514
2017-04-13,182.59,2.64,69.16287878787878
2017-04-17,183.96,2.64,69.68181818181819
2017-04-18,183.38,2.64,69.4621212121212
2017-04-19,184.16,2.64,69.75757575757575
2017-04-20,186.05,2.64,70.47348484848484
2017-04-21,185.29,2.64,70.18560606060605
2017-04-24,177.07,2.64,67.07196969696969
2017-04-25,179.07,2.64,67.82954545454545
2017-04-26,179.81,2.64,68.10984848484848
2017-04-27,182.55,2.64,69.14772727272728
2017-04-28,186.97,2.64,70.82196969696969
2017-05-01,186.38,2.64,70.59848484848484
2017-05-02,185.28,1.6,115.8
2017-05-03,183.76,1.6,114.85
2017-05-04,184.86,1.6,115.53750000000001
2017-05-05,185.4,1.6,115.875
2017-05-08,182.62,1.6,114.1375
2017-05-09,180.66,1.6,112.9125
2017-05-10,179.76,1.6,112.35
2017-05-11,184.86,1.6,115.53750000000001
2017-05-12,184.62,1.6,115.3875
2017-05-15,185.13,1.6,115.70625
2017-05-16,182.75,1.6,114.21875
2017-05-17,181.48,1.6,113.42499999999998
2017-05-18,182.61,1.6,114.13125000000001
2017-05-19,184.13,1.6,115.08125
2017-05-22,184.77,1.6,115.48125
2017-05-23,186.62,1.6,116.6375
2017-05-24,187.0,1.6,116.875
2017-05-25,186.77,1.6,116.73125
2017-05-26,186.48,1.6,116.54999999999998
2017-05-30,188.07,1.6,117.54374999999999
2017-05-31,189.23,1.6,118.26874999999998
2017-06-01,192.83,1.6,120.51875
2017-06-02,193.06,1.6,120.6625
2017-06-05,193.07,1.6,120.66874999999999
2017-06-06,191.9,1.6,119.9375
2017-06-07,192.59,1.6,120.36874999999999
2017-06-08,191.83,1.6,119.89375
2017-06-09,192.0,1.6,120.0
2017-06-12,191.0,1.6,119.375
2017-06-13,192.36,1.6,120.22500000000001
2017-06-14,192.52,1.6,120.325
2017-06-15,191.85,1.6,119.90624999999999
2017-06-16,191.29,1.6,119.55624999999999
2017-06-19,193.48,1.6,120.92499999999998
2017-06-20,194.46,1.6,121.5375
2017-06-21,193.49,1.6,120.93125
2017-06-22,195.06,1.6,121.9125
2017-06-23,195.15,1.6,121.96875
2017-06-26,194.72,1.6,121.69999999999999
2017-06-27,194.99,1.6,121.86875
2017-06-28,194.91,1.6,121.81875
2017-06-29,193.23,1.6,120.76874999999998
2017-06-30,195.11,1.6,121.94375000000001
2017-07-03,194.63,1.6,121.64375
2017-07-05,196.98,1.6,123.11249999999998
2017-07-06,195.34,1.6,122.08749999999999
2017-07-07,197.79,1.6,123.61874999999999
2017-07-10,197.5,1.6,123.4375
2017-07-11,196.38,1.6,122.7375
2017-07-12,198.15,1.6,123.84375
2017-07-13,197.89,1.6,123.68124999999999
2017-07-14,200.62,1.6,125.3875
2017-07-17,199.99,1.6,124.99375
2017-07-18,201.01,1.6,125.63125
2017-07-19,202.02,1.6,126.2625
2017-07-20,203.33,1.6,127.08125
2017-07-21,205.3,1.6,128.3125
2017-07-24,205.63,1.6,128.51874999999998
2017-07-25,204.27,1.6,127.66875
2017-07-26,202.72,1.6,126.69999999999999
2017-07-27,201.67,1.6,126.04374999999999
2017-07-28,201.98,1.6,126.23749999999998
2017-07-31,201.4,1.6,125.875
2017-08-01,201.2,1.6,125.74999999999999
2017-08-02,200.93,1.6,125.58125
2017-08-03,198.9,-0.81,-245.55555555555554
2017-08-04,197.05,-0.81,-243.2716049382716
2017-08-07,197.84,-0.81,-244.2469135802469
2017-08-08,196.63,-0.81,-242.75308641975306
2017-08-09,197.84,-0.81,-244.2469135802469
2017-08-10,198.22,-0.81,-244.71604938271602
2017-08-11,200.36,-0.81,-247.35802469135803
2017-08-14,201.77,-0.81,-249.09876543209876
2017-08-15,201.48,-0.81,-248.7407407407407
2017-08-16,201.39,-0.81,-248.6296296296296
2017-08-17,199.31,-0.81,-246.06172839506172
2017-08-18,197.69,-0.81,-244.06172839506172
2017-08-21,199.17,-0.81,-245.88888888888886
2017-08-22,200.36,-0.81,-247.35802469135803
2017-08-23,197.58,-0.81,-243.92592592592592
2017-08-24,197.86,-0.81,-244.2716049382716
2017-08-25,198.57,-0.81,-245.14814814814812
2017-08-28,199.05,-0.81,-245.74074074074073
2017-08-29,198.9,-0.81,-245.55555555555554
2017-08-30,197.9,-0.81,-244.320987654321
2017-08-31,199.44,-0.81,-246.2222222222222
2017-09-01,199.15,-0.81,-245.86419753086417
2017-09-05,200.07,-0.81,-246.99999999999997
2017-09-06,199.23,-0.81,-245.96296296296293
2017-09-07,199.57,-0.81,-246.38271604938268
2017-09-08,203.7,-0.81,-251.48148148148144
2017-09-11,203.87,-0.81,-251.69135802469134
2017-09-12,202.2,-0.81,-249.6296296296296
2017-09-13,196.62,-0.81,-242.74074074074073
2017-09-14,197.6,-0.81,-243.9506172839506
2017-09-15,195.34,-0.81,-241.16049382716048
2017-09-18,195.61,-0.81,-241.49382716049382
2017-09-19,193.0,-0.81,-238.2716049382716
2017-09-20,194.0,-0.81,-239.50617283950615
2017-09-21,191.56,-0.81,-236.49382716049382
2017-09-22,193.06,-0.81,-238.34567901234567
2017-09-25,193.2,-0.81,-238.51851851851848
2017-09-26,194.32,-0.81,-239.9012345679012
2017-09-27,194.05,-0.81,-239.5679012345679
2017-09-28,193.6,-0.81,-239.01234567901233
2017-09-29,195.95,-0.81,-241.91358024691354
2017-10-02,196.29,-0.81,-242.33333333333331
2017-10-03,193.73,-0.81,-239.1728395061728
2017-10-04,195.0,-0.81,-240.74074074074073
2017-10-05,197.25,-0.81,-243.5185185185185
2017-10-06,198.08,-0.81,-244.54320987654322
2017-10-09,197.14,-0.81,-243.38271604938268
2017-10-10,196.29,-0.81,-242.33333333333331
2017-10-11,197.51,-0.81,-243.8395061728395
2017-10-12,198.83,-0.81,-245.46913580246914
2017-10-13,201.43,-0.81,-248.679012345679
2017-10-16,200.82,-0.81,-247.9259259259259
2017-10-17,203.07,-0.81,-250.70370370370367
2017-10-18,207.72,-0.81,-256.4444444444444
2017-10-19,209.36,-0.81,-258.4691358024691
2017-10-20,211.83,-0.81,-261.51851851851853
2017-10-23,211.03,-0.81,-260.53086419753083
2017-10-24,210.97,-0.81,-260.45679012345676
2017-10-25,210.39,-0.81,-259.7407407407407
2017-10-26,209.84,-0.81,-259.0617283950617
2017-10-27,210.1,-0.81,-259.3827160493827
