date,CSCO,CSCO_EPS,PE Ratio
2015-09-25,26.03,0.46,56.58695652173913
2015-09-28,25.66,0.46,55.78260869565217
2015-09-29,25.64,0.46,55.73913043478261
2015-09-30,26.25,0.46,57.065217391304344
2015-10-01,25.73,0.46,55.93478260869565
2015-10-02,25.76,0.46,56.0
2015-10-05,26.85,0.46,58.369565217391305
2015-10-06,27.23,0.46,59.19565217391304
2015-10-07,27.54,0.46,59.8695652173913
2015-10-08,27.91,0.46,60.67391304347826
2015-10-09,27.91,0.46,60.67391304347826
2015-10-12,27.96,0.46,60.78260869565217
2015-10-13,27.85,0.46,60.54347826086956
2015-10-14,27.82,0.46,60.47826086956522
2015-10-15,28.15,0.46,61.19565217391304
2015-10-16,28.25,0.46,61.41304347826087
2015-10-19,28.25,0.46,61.41304347826087
2015-10-20,28.5,0.46,61.95652173913043
2015-10-21,28.28,0.46,61.47826086956522
2015-10-22,29.01,0.46,63.06521739130435
2015-10-23,29.35,0.46,63.80434782608695
2015-10-26,28.95,0.46,62.93478260869565
2015-10-27,29.05,0.46,63.15217391304348
2015-10-28,29.36,0.46,63.826086956521735
2015-10-29,29.14,0.46,63.34782608695652
2015-10-30,28.85,0.46,62.71739130434783
2015-11-02,28.77,0.46,62.54347826086956
2015-11-03,28.61,0.46,62.19565217391304
2015-11-04,28.47,0.46,61.89130434782608
2015-11-05,28.43,0.46,61.80434782608695
2015-11-06,28.45,0.46,61.847826086956516
2015-11-09,28.18,0.46,61.26086956521739
2015-11-10,27.98,0.46,60.826086956521735
2015-11-11,27.82,0.46,60.47826086956522
2015-11-12,27.83,0.46,60.49999999999999
2015-11-13,26.21,0.46,56.97826086956522
2015-11-16,26.79,0.46,58.2391304347826
2015-11-17,26.81,0.46,58.28260869565217
2015-11-18,27.12,0.46,58.95652173913044
2015-11-19,27.37,0.48,57.020833333333336
2015-11-20,27.57,0.48,57.4375
2015-11-23,27.43,0.48,57.145833333333336
2015-11-24,27.27,0.48,56.8125
2015-11-25,27.24,0.48,56.75
2015-11-27,27.32,0.48,56.91666666666667
2015-11-30,27.25,0.48,56.770833333333336
2015-12-01,27.57,0.48,57.4375
2015-12-02,27.44,0.48,57.16666666666667
2015-12-03,26.95,0.48,56.145833333333336
2015-12-04,27.48,0.48,57.25
2015-12-07,27.49,0.48,57.270833333333336
2015-12-08,27.15,0.48,56.5625
2015-12-09,26.73,0.48,55.6875
2015-12-10,26.77,0.48,55.770833333333336
2015-12-11,26.16,0.48,54.5
2015-12-14,26.49,0.48,55.1875
2015-12-15,26.85,0.48,55.93750000000001
2015-12-16,27.24,0.48,56.75
2015-12-17,26.72,0.48,55.666666666666664
2015-12-18,26.27,0.48,54.729166666666664
2015-12-21,26.64,0.48,55.5
2015-12-22,26.89,0.48,56.020833333333336
2015-12-23,27.4,0.48,57.083333333333336
2015-12-24,27.38,0.48,57.041666666666664
2015-12-28,27.31,0.48,56.895833333333336
2015-12-29,27.77,0.48,57.85416666666667
2015-12-30,27.53,0.48,57.35416666666667
2015-12-31,27.16,0.48,56.583333333333336
2016-01-04,26.41,0.48,55.020833333333336
2016-01-05,26.29,0.48,54.770833333333336
2016-01-06,26.01,0.48,54.18750000000001
2016-01-07,25.41,0.48,52.9375
2016-01-08,24.78,0.48,51.62500000000001
2016-01-11,25.27,0.48,52.645833333333336
2016-01-12,25.35,0.48,52.81250000000001
2016-01-13,24.6,0.48,51.25000000000001
2016-01-14,24.66,0.48,51.375
2016-01-15,23.62,0.48,49.208333333333336
2016-01-19,23.85,0.48,49.68750000000001
2016-01-20,22.9,0.48,47.70833333333333
2016-01-21,22.9,0.48,47.70833333333333
2016-01-22,23.37,0.48,48.68750000000001
2016-01-25,23.17,0.48,48.270833333333336
2016-01-26,23.72,0.48,49.416666666666664
2016-01-27,23.43,0.48,48.8125
2016-01-28,23.11,0.48,48.145833333333336
2016-01-29,23.79,0.48,49.5625
2016-02-01,23.48,0.48,48.91666666666667
2016-02-02,22.83,0.48,47.5625
2016-02-03,23.1,0.48,48.12500000000001
2016-02-04,23.54,0.48,49.041666666666664
2016-02-05,22.89,0.48,47.6875
2016-02-08,22.93,0.48,47.770833333333336
2016-02-09,22.65,0.48,47.1875
2016-02-10,22.51,0.48,46.895833333333336
2016-02-11,24.68,0.48,51.41666666666667
2016-02-12,25.11,0.48,52.3125
2016-02-16,25.84,0.48,53.833333333333336
2016-02-17,26.46,0.48,55.12500000000001
2016-02-18,26.43,0.62,42.62903225806451
2016-02-19,26.55,0.62,42.82258064516129
2016-02-22,26.63,0.62,42.95161290322581
2016-02-23,26.12,0.62,42.12903225806452
2016-02-24,26.32,0.62,42.45161290322581
2016-02-25,26.6,0.62,42.903225806451616
2016-02-26,26.41,0.62,42.596774193548384
2016-02-29,26.18,0.62,42.225806451612904
2016-03-01,26.83,0.62,43.274193548387096
2016-03-02,26.9,0.62,43.387096774193544
2016-03-03,26.87,0.62,43.33870967741936
2016-03-04,26.8,0.62,43.225806451612904
2016-03-07,27.14,0.62,43.774193548387096
2016-03-08,27.05,0.62,43.62903225806452
2016-03-09,27.61,0.62,44.53225806451613
2016-03-10,27.38,0.62,44.16129032258064
2016-03-11,27.86,0.62,44.935483870967744
2016-03-14,27.7,0.62,44.67741935483871
2016-03-15,27.66,0.62,44.612903225806456
2016-03-16,27.88,0.62,44.96774193548387
2016-03-17,28.19,0.62,45.46774193548387
2016-03-18,28.33,0.62,45.69354838709677
2016-03-21,28.19,0.62,45.46774193548387
2016-03-22,28.28,0.62,45.612903225806456
2016-03-23,27.83,0.62,44.887096774193544
2016-03-24,27.96,0.62,45.09677419354839
2016-03-28,27.9,0.62,45.0
2016-03-29,28.1,0.62,45.322580645161295
2016-03-30,28.46,0.62,45.903225806451616
2016-03-31,28.47,0.62,45.91935483870967
2016-04-01,28.69,0.62,46.274193548387096
2016-04-04,28.14,0.62,45.38709677419355
2016-04-05,27.58,0.62,44.483870967741936
2016-04-06,28.0,0.62,45.16129032258065
2016-04-07,27.6,0.62,44.516129032258064
2016-04-08,27.69,0.62,44.66129032258065
2016-04-11,27.62,0.62,44.54838709677419
2016-04-12,27.64,0.62,44.58064516129032
2016-04-13,28.23,0.62,45.53225806451613
2016-04-14,28.25,0.62,45.564516129032256
2016-04-15,27.9,0.62,45.0
2016-04-18,28.19,0.62,45.46774193548387
2016-04-19,28.33,0.62,45.69354838709677
2016-04-20,28.44,0.62,45.87096774193549
2016-04-21,28.24,0.62,45.54838709677419
2016-04-22,28.15,0.62,45.40322580645161
2016-04-25,28.23,0.62,45.53225806451613
2016-04-26,28.45,0.62,45.887096774193544
2016-04-27,28.64,0.62,46.193548387096776
2016-04-28,27.96,0.62,45.09677419354839
2016-04-29,27.49,0.62,44.33870967741935
2016-05-02,27.37,0.62,44.145161290322584
2016-05-03,26.86,0.62,43.32258064516129
2016-05-04,26.44,0.62,42.645161290322584
2016-05-05,26.21,0.62,42.274193548387096
2016-05-06,26.53,0.62,42.79032258064516
2016-05-09,26.51,0.62,42.75806451612903
2016-05-10,27.03,0.62,43.59677419354839
2016-05-11,26.7,0.62,43.064516129032256
2016-05-12,26.67,0.62,43.016129032258064
2016-05-13,26.53,0.62,42.79032258064516
2016-05-16,26.97,0.62,43.5
2016-05-17,26.65,0.62,42.983870967741936
2016-05-18,26.72,0.62,43.096774193548384
2016-05-19,27.57,0.62,44.46774193548387
2016-05-20,27.97,0.62,45.11290322580645
2016-05-23,27.94,0.62,45.06451612903226
2016-05-24,28.47,0.47,60.57446808510638
2016-05-25,28.92,0.47,61.53191489361703
2016-05-26,28.9,0.47,61.48936170212766
2016-05-27,28.92,0.47,61.53191489361703
2016-05-31,29.05,0.47,61.808510638297875
2016-06-01,28.9,0.47,61.48936170212766
2016-06-02,29.08,0.47,61.87234042553192
2016-06-03,29.13,0.47,61.97872340425532
2016-06-06,29.1,0.47,61.914893617021285
2016-06-07,29.07,0.47,61.851063829787236
2016-06-08,29.14,0.47,62.00000000000001
2016-06-09,29.14,0.47,62.00000000000001
2016-06-10,29.03,0.47,61.765957446808514
2016-06-13,28.84,0.47,61.361702127659576
2016-06-14,28.96,0.47,61.61702127659575
2016-06-15,28.65,0.47,60.95744680851064
2016-06-16,28.87,0.47,61.425531914893625
2016-06-17,28.95,0.47,61.59574468085106
2016-06-20,28.8,0.47,61.276595744680854
2016-06-21,28.77,0.47,61.21276595744681
2016-06-22,28.72,0.47,61.1063829787234
2016-06-23,29.22,0.47,62.170212765957444
2016-06-24,27.75,0.47,59.04255319148937
2016-06-27,27.31,0.47,58.1063829787234
2016-06-28,27.79,0.47,59.12765957446808
2016-06-29,28.26,0.47,60.12765957446809
2016-06-30,28.69,0.47,61.04255319148937
2016-07-01,28.8,0.47,61.276595744680854
2016-07-05,28.33,0.47,60.276595744680854
2016-07-06,28.72,0.47,61.1063829787234
2016-07-07,28.74,0.47,61.148936170212764
2016-07-08,29.26,0.47,62.255319148936174
2016-07-11,29.43,0.47,62.61702127659575
2016-07-12,29.61,0.47,63.0
2016-07-13,29.75,0.47,63.297872340425535
2016-07-14,29.76,0.47,63.31914893617022
2016-07-15,29.82,0.47,63.4468085106383
2016-07-18,29.91,0.47,63.63829787234043
2016-07-19,29.92,0.47,63.65957446808511
2016-07-20,30.63,0.47,65.17021276595744
2016-07-21,30.58,0.47,65.06382978723404
2016-07-22,30.71,0.47,65.3404255319149
2016-07-25,30.79,0.47,65.51063829787235
2016-07-26,30.88,0.47,65.70212765957447
2016-07-27,30.76,0.47,65.4468085106383
2016-07-28,30.52,0.47,64.93617021276596
2016-07-29,30.53,0.47,64.95744680851064
2016-08-01,30.73,0.47,65.38297872340426
2016-08-02,30.62,0.47,65.14893617021278
2016-08-03,30.72,0.47,65.36170212765957
2016-08-04,30.8,0.47,65.53191489361703
2016-08-05,31.04,0.47,66.04255319148936
2016-08-08,31.01,0.47,65.97872340425532
2016-08-09,30.94,0.47,65.82978723404256
2016-08-10,30.85,0.47,65.63829787234043
2016-08-11,30.95,0.47,65.85106382978724
2016-08-12,30.87,0.47,65.68085106382979
2016-08-15,31.19,0.47,66.36170212765958
2016-08-16,31.12,0.47,66.21276595744682
2016-08-17,30.72,0.47,65.36170212765957
2016-08-18,30.48,0.47,64.85106382978724
2016-08-19,30.52,0.47,64.93617021276596
2016-08-22,30.63,0.47,65.17021276595744
2016-08-23,30.98,0.47,65.91489361702128
2016-08-24,31.06,0.47,66.08510638297872
2016-08-25,31.29,0.47,66.57446808510639
2016-08-26,31.35,0.47,66.70212765957447
2016-08-29,31.58,0.47,67.19148936170212
2016-08-30,31.54,0.47,67.1063829787234
2016-08-31,31.44,0.47,66.8936170212766
2016-09-01,31.58,0.47,67.19148936170212
2016-09-02,31.83,0.47,67.72340425531915
2016-09-06,31.87,0.47,67.80851063829788
2016-09-07,31.79,0.47,67.63829787234043
2016-09-08,31.47,0.56,56.19642857142856
2016-09-09,30.85,0.56,55.08928571428571
2016-09-12,31.44,0.56,56.14285714285714
2016-09-13,31.06,0.56,55.46428571428571
2016-09-14,31.0,0.56,55.357142857142854
2016-09-15,31.31,0.56,55.91071428571428
2016-09-16,30.84,0.56,55.07142857142857
2016-09-19,31.02,0.56,55.39285714285714
2016-09-20,31.1,0.56,55.535714285714285
2016-09-21,31.36,0.56,55.99999999999999
2016-09-22,31.66,0.56,56.53571428571428
2016-09-23,31.34,0.56,55.96428571428571
2016-09-26,31.07,0.56,55.482142857142854
2016-09-27,31.48,0.56,56.21428571428571
2016-09-28,31.5,0.56,56.24999999999999
2016-09-29,31.39,0.56,56.05357142857142
2016-09-30,31.72,0.56,56.64285714285714
2016-10-03,31.5,0.56,56.24999999999999
2016-10-04,31.35,0.56,55.982142857142854
2016-10-05,31.59,0.56,56.41071428571428
2016-10-06,31.48,0.56,56.21428571428571
2016-10-07,31.47,0.56,56.19642857142856
2016-10-10,31.47,0.56,56.19642857142856
2016-10-11,31.04,0.56,55.42857142857142
2016-10-12,30.34,0.56,54.17857142857142
2016-10-13,30.17,0.56,53.875
2016-10-14,30.18,0.56,53.89285714285714
2016-10-17,30.22,0.56,53.96428571428571
2016-10-18,30.44,0.56,54.357142857142854
2016-10-19,30.35,0.56,54.19642857142857
2016-10-20,30.16,0.56,53.857142857142854
2016-10-21,30.15,0.56,53.83928571428571
2016-10-24,30.46,0.56,54.39285714285714
2016-10-25,30.34,0.56,54.17857142857142
2016-10-26,30.55,0.56,54.55357142857142
2016-10-27,30.38,0.56,54.24999999999999
2016-10-28,30.59,0.56,54.62499999999999
2016-10-31,30.68,0.56,54.78571428571428
2016-11-01,30.48,0.56,54.42857142857142
2016-11-02,30.39,0.56,54.26785714285714
2016-11-03,30.32,0.56,54.14285714285714
2016-11-04,30.19,0.56,53.910714285714285
2016-11-07,30.94,0.56,55.25
2016-11-08,31.0,0.56,55.357142857142854
2016-11-09,31.36,0.56,55.99999999999999
2016-11-10,31.0,0.56,55.357142857142854
2016-11-11,31.36,0.56,55.99999999999999
2016-11-14,31.37,0.56,56.01785714285714
2016-11-15,31.7,0.56,56.60714285714285
2016-11-16,31.57,0.56,56.37499999999999
2016-11-17,30.05,0.56,53.660714285714285
2016-11-18,30.18,0.56,53.89285714285714
2016-11-21,30.05,0.56,53.660714285714285
2016-11-22,29.89,0.46,64.97826086956522
2016-11-23,29.71,0.46,64.58695652173913
2016-11-25,30.09,0.46,65.41304347826086
2016-11-28,29.92,0.46,65.04347826086956
2016-11-29,29.83,0.46,64.84782608695652
2016-11-30,29.82,0.46,64.82608695652173
2016-12-01,29.45,0.46,64.02173913043478
2016-12-02,29.25,0.46,63.586956521739125
2016-12-05,29.53,0.46,64.19565217391305
2016-12-06,29.33,0.46,63.760869565217384
2016-12-07,29.95,0.46,65.1086956521739
2016-12-08,29.95,0.46,65.1086956521739
2016-12-09,30.06,0.46,65.34782608695652
2016-12-12,30.17,0.46,65.58695652173913
2016-12-13,30.59,0.46,66.5
2016-12-14,30.46,0.46,66.21739130434783
2016-12-15,30.63,0.46,66.58695652173913
2016-12-16,30.59,0.46,66.5
2016-12-19,30.75,0.46,66.84782608695652
2016-12-20,30.56,0.46,66.43478260869564
2016-12-21,30.42,0.46,66.1304347826087
2016-12-22,30.46,0.46,66.21739130434783
2016-12-23,30.53,0.46,66.3695652173913
2016-12-27,30.68,0.46,66.69565217391305
2016-12-28,30.42,0.46,66.1304347826087
2016-12-29,30.46,0.46,66.21739130434783
2016-12-30,30.22,0.46,65.69565217391303
2017-01-03,30.54,0.46,66.39130434782608
2017-01-04,30.1,0.46,65.43478260869566
2017-01-05,30.17,0.46,65.58695652173913
2017-01-06,30.23,0.46,65.71739130434783
2017-01-09,30.18,0.46,65.6086956521739
2017-01-10,30.38,0.46,66.04347826086956
2017-01-11,30.15,0.46,65.54347826086956
2017-01-12,30.04,0.46,65.30434782608695
2017-01-13,30.07,0.46,65.3695652173913
2017-01-17,29.99,0.46,65.19565217391303
2017-01-18,30.03,0.46,65.28260869565217
2017-01-19,29.98,0.46,65.17391304347827
2017-01-20,30.1,0.46,65.43478260869566
2017-01-23,30.27,0.46,65.80434782608695
2017-01-24,30.6,0.46,66.52173913043478
2017-01-25,30.7,0.46,66.73913043478261
2017-01-26,30.74,0.46,66.82608695652173
2017-01-27,30.98,0.46,67.34782608695652
2017-01-30,30.83,0.46,67.02173913043478
2017-01-31,30.72,0.46,66.78260869565217
2017-02-01,30.5,0.46,66.30434782608695
2017-02-02,31.18,0.46,67.78260869565217
2017-02-03,31.32,0.46,68.08695652173913
2017-02-06,31.3,0.46,68.04347826086956
2017-02-07,31.45,0.46,68.3695652173913
2017-02-08,31.27,0.46,67.97826086956522
2017-02-09,31.5,0.46,68.47826086956522
2017-02-10,31.51,0.46,68.5
2017-02-13,31.97,0.46,69.5
2017-02-14,32.31,0.46,70.23913043478261
2017-02-15,32.82,0.46,71.34782608695652
2017-02-16,33.6,0.46,73.04347826086956
2017-02-17,33.74,0.46,73.34782608695652
2017-02-21,34.13,0.47,72.61702127659575
2017-02-22,34.09,0.47,72.53191489361703
2017-02-23,34.04,0.47,72.42553191489363
2017-02-24,34.32,0.47,73.02127659574468
2017-02-27,34.26,0.47,72.8936170212766
2017-02-28,34.18,0.47,72.72340425531915
2017-03-01,34.44,0.47,73.27659574468085
2017-03-02,34.39,0.47,73.17021276595746
2017-03-03,34.29,0.47,72.95744680851064
2017-03-06,34.19,0.47,72.74468085106383
2017-03-07,34.2,0.47,72.76595744680851
2017-03-08,34.02,0.47,72.38297872340426
2017-03-09,34.07,0.47,72.48936170212767
2017-03-10,34.26,0.47,72.8936170212766
2017-03-13,34.1,0.47,72.55319148936171
2017-03-14,34.12,0.47,72.59574468085107
2017-03-15,34.24,0.47,72.85106382978724
2017-03-16,34.23,0.47,72.82978723404256
2017-03-17,34.23,0.47,72.82978723404256
2017-03-20,34.28,0.47,72.93617021276596
2017-03-21,33.88,0.47,72.08510638297874
2017-03-22,34.1,0.47,72.55319148936171
2017-03-23,33.96,0.47,72.25531914893618
2017-03-24,34.08,0.47,72.51063829787235
2017-03-27,33.99,0.47,72.31914893617022
2017-03-28,34.02,0.47,72.38297872340426
2017-03-29,33.74,0.47,71.7872340425532
2017-03-30,33.74,0.47,71.7872340425532
2017-03-31,33.8,0.47,71.91489361702128
2017-04-03,33.58,0.47,71.44680851063829
2017-04-04,33.41,0.47,71.08510638297872
2017-04-05,33.0,0.47,70.2127659574468
2017-04-06,33.08,0.47,70.38297872340425
2017-04-07,32.96,0.47,70.1276595744681
2017-04-10,33.01,0.47,70.23404255319149
2017-04-11,32.92,0.47,70.04255319148938
2017-04-12,32.62,0.47,69.40425531914893
2017-04-13,32.42,0.47,68.97872340425533
2017-04-17,32.61,0.47,69.38297872340426
2017-04-18,32.67,0.47,69.51063829787235
2017-04-19,32.65,0.47,69.46808510638299
2017-04-20,32.83,0.47,69.85106382978724
2017-04-21,32.82,0.47,69.82978723404256
2017-04-24,33.28,0.47,70.80851063829788
2017-04-25,33.42,0.47,71.10638297872342
2017-04-26,33.4,0.47,71.06382978723404
2017-04-27,33.75,0.47,71.80851063829788
2017-04-28,34.07,0.47,72.48936170212767
2017-05-01,33.97,0.47,72.27659574468085
2017-05-02,34.24,0.47,72.85106382978724
2017-05-03,34.25,0.47,72.87234042553192
2017-05-04,34.18,0.47,72.72340425531915
2017-05-05,34.39,0.47,73.17021276595746
2017-05-08,34.29,0.47,72.95744680851064
2017-05-09,33.9,0.47,72.12765957446808
2017-05-10,33.74,0.47,71.7872340425532
2017-05-11,33.63,0.47,71.55319148936171
2017-05-12,33.45,0.47,71.17021276595746
2017-05-15,34.23,0.47,72.82978723404256
2017-05-16,34.3,0.47,72.97872340425532
2017-05-17,33.82,0.47,71.95744680851064
2017-05-18,31.38,0.47,66.76595744680851
2017-05-19,31.21,0.47,66.40425531914894
2017-05-22,31.59,0.47,67.2127659574468
2017-05-23,31.76,0.5,63.52
2017-05-24,31.49,0.5,62.98
2017-05-25,31.44,0.5,62.88
2017-05-26,31.5,0.5,63.0
2017-05-30,31.68,0.5,63.36
2017-05-31,31.53,0.5,63.06
2017-06-01,31.82,0.5,63.64
2017-06-02,31.98,0.5,63.96
2017-06-05,31.76,0.5,63.52
2017-06-06,31.56,0.5,63.12
2017-06-07,31.61,0.5,63.22
2017-06-08,31.61,0.5,63.22
2017-06-09,31.37,0.5,62.74
2017-06-12,31.25,0.5,62.5
2017-06-13,31.7,0.5,63.4
2017-06-14,31.6,0.5,63.2
2017-06-15,31.58,0.5,63.16
2017-06-16,31.63,0.5,63.26
2017-06-19,31.99,0.5,63.98
2017-06-20,31.85,0.5,63.7
2017-06-21,31.84,0.5,63.68
2017-06-22,31.85,0.5,63.7
2017-06-23,32.09,0.5,64.18
2017-06-26,32.24,0.5,64.48
2017-06-27,31.76,0.5,63.52
2017-06-28,32.08,0.5,64.16
2017-06-29,31.41,0.5,62.82
2017-06-30,31.3,0.5,62.6
2017-07-03,31.33,0.5,62.66
2017-07-05,31.11,0.5,62.22
2017-07-06,30.72,0.5,61.44
2017-07-07,30.9,0.5,61.8
2017-07-10,30.98,0.5,61.96
2017-07-11,31.09,0.5,62.18
2017-07-12,31.16,0.5,62.32
2017-07-13,31.27,0.5,62.54
2017-07-14,31.42,0.5,62.84
2017-07-17,31.5,0.5,63.0
2017-07-18,31.51,0.5,63.02
2017-07-19,31.9,0.5,63.8
2017-07-20,31.86,0.5,63.72
2017-07-21,31.84,0.5,63.68
2017-07-24,31.86,0.5,63.72
2017-07-25,32.12,0.5,64.24
2017-07-26,31.66,0.5,63.32
2017-07-27,31.57,0.5,63.14
2017-07-28,31.52,0.5,63.04
2017-07-31,31.45,0.5,62.9
2017-08-01,31.65,0.5,63.3
2017-08-02,31.52,0.5,63.04
2017-08-03,31.56,0.5,63.12
2017-08-04,31.8,0.5,63.6
2017-08-07,31.84,0.5,63.68
2017-08-08,31.67,0.5,63.34
2017-08-09,31.62,0.5,63.24
2017-08-10,31.0,0.5,62.0
2017-08-11,31.47,0.5,62.94
2017-08-14,31.84,0.5,63.68
2017-08-15,32.09,0.5,64.18
2017-08-16,32.34,0.5,64.68
2017-08-17,31.04,0.5,62.08
2017-08-18,30.37,0.5,60.74
2017-08-21,30.68,0.5,61.36
2017-08-22,31.27,0.5,62.54
2017-08-23,30.92,0.5,61.84
2017-08-24,31.24,0.5,62.48
2017-08-25,31.44,0.5,62.88
2017-08-28,31.54,0.5,63.08
2017-08-29,31.48,0.5,62.96
2017-08-30,31.99,0.5,63.98
2017-08-31,32.21,0.5,64.42
2017-09-01,32.3,0.5,64.6
2017-09-05,31.62,0.5,63.24
2017-09-06,31.87,0.5,63.74
2017-09-07,31.76,0.49,64.81632653061224
2017-09-08,31.48,0.49,64.24489795918367
2017-09-11,32.19,0.49,65.6938775510204
2017-09-12,32.41,0.49,66.14285714285714
2017-09-13,32.18,0.49,65.6734693877551
2017-09-14,32.19,0.49,65.6938775510204
2017-09-15,32.44,0.49,66.20408163265306
2017-09-18,32.52,0.49,66.36734693877551
2017-09-19,32.49,0.49,66.3061224489796
2017-09-20,32.6,0.49,66.53061224489797
2017-09-21,32.7,0.49,66.73469387755102
2017-09-22,33.37,0.49,68.10204081632652
2017-09-25,33.72,0.49,68.81632653061224
2017-09-26,33.76,0.49,68.89795918367346
2017-09-27,33.48,0.49,68.3265306122449
2017-09-28,33.35,0.49,68.06122448979592
2017-09-29,33.63,0.49,68.6326530612245
2017-10-02,33.75,0.49,68.87755102040816
2017-10-03,33.85,0.49,69.08163265306123
2017-10-04,33.44,0.49,68.24489795918367
2017-10-05,33.59,0.49,68.55102040816327
2017-10-06,33.75,0.49,68.87755102040816
2017-10-09,33.76,0.49,68.89795918367346
2017-10-10,33.55,0.49,68.46938775510203
2017-10-11,33.59,0.49,68.55102040816327
2017-10-12,33.26,0.49,67.87755102040816
2017-10-13,33.47,0.49,68.3061224489796
2017-10-16,33.54,0.49,68.44897959183673
2017-10-17,33.6,0.49,68.57142857142857
2017-10-18,33.55,0.49,68.46938775510203
2017-10-19,33.75,0.49,68.87755102040816
2017-10-20,34.25,0.49,69.89795918367346
2017-10-23,34.35,0.49,70.10204081632654
2017-10-24,34.58,0.49,70.57142857142857
2017-10-25,34.3,0.49,70.0
2017-10-26,34.27,0.49,69.9387755102041
2017-10-27,34.43,0.49,70.26530612244898
2017-10-30,34.04,0.49,69.46938775510203
2017-10-31,34.15,0.49,69.6938775510204
2017-11-01,34.62,0.49,70.65306122448979
2017-11-02,34.21,0.49,69.81632653061224
2017-11-03,34.47,0.49,70.3469387755102
2017-11-06,34.41,0.49,70.22448979591836
2017-11-07,34.4,0.49,70.20408163265306
2017-11-08,34.5,0.49,70.40816326530613
2017-11-09,34.05,0.49,69.48979591836735
2017-11-10,33.99,0.49,69.36734693877551
2017-11-13,33.95,0.49,69.28571428571429
2017-11-14,34.04,0.49,69.46938775510203
2017-11-15,34.11,0.49,69.61224489795919
2017-11-16,35.88,0.49,73.22448979591837
2017-11-17,35.9,0.49,73.26530612244898
2017-11-20,36.5,0.49,74.48979591836735
2017-11-21,36.65,0.48,76.35416666666667
2017-11-22,36.45,0.48,75.93750000000001
2017-11-24,36.49,0.48,76.02083333333334
2017-11-27,36.87,0.48,76.8125
2017-11-28,37.73,0.48,78.60416666666666
2017-11-29,37.48,0.48,78.08333333333333
2017-11-30,37.3,0.48,77.70833333333333
2017-12-01,37.6,0.48,78.33333333333334
2017-12-04,37.72,0.48,78.58333333333333
2017-12-05,37.31,0.48,77.72916666666667
2017-12-06,37.41,0.48,77.9375
2017-12-07,37.4,0.48,77.91666666666667
2017-12-08,37.61,0.48,78.35416666666667
2017-12-11,37.96,0.48,79.08333333333334
2017-12-12,37.91,0.48,78.97916666666666
2017-12-13,38.15,0.48,79.47916666666667
2017-12-14,37.9,0.48,78.95833333333333
2017-12-15,38.19,0.48,79.5625
2017-12-18,38.48,0.48,80.16666666666666
2017-12-19,38.3,0.48,79.79166666666666
2017-12-20,38.74,0.48,80.70833333333334
2017-12-21,38.53,0.48,80.27083333333334
2017-12-22,38.55,0.48,80.3125
2017-12-26,38.48,0.48,80.16666666666666
2017-12-27,38.56,0.48,80.33333333333334
2017-12-28,38.59,0.48,80.39583333333334
2017-12-29,38.3,0.48,79.79166666666666
2018-01-02,38.86,0.48,80.95833333333333
2018-01-03,39.17,0.48,81.60416666666667
2018-01-04,38.99,0.48,81.22916666666667
2018-01-05,39.53,0.48,82.35416666666667
2018-01-08,39.94,0.48,83.20833333333333
2018-01-09,39.69,0.48,82.6875
2018-01-10,39.91,0.48,83.14583333333333
2018-01-11,40.1,0.48,83.54166666666667
2018-01-12,40.87,0.48,85.14583333333333
2018-01-16,40.54,0.48,84.45833333333333
2018-01-17,41.2,0.48,85.83333333333334
2018-01-18,41.3,0.48,86.04166666666666
2018-01-19,41.29,0.48,86.02083333333333
2018-01-22,41.66,0.48,86.79166666666666
2018-01-23,42.1,0.48,87.70833333333334
2018-01-24,42.17,0.48,87.85416666666667
2018-01-25,41.9,0.48,87.29166666666667
2018-01-26,42.56,0.48,88.66666666666667
2018-01-29,42.85,0.48,89.27083333333334
2018-01-30,42.25,0.48,88.02083333333334
2018-01-31,41.54,0.48,86.54166666666667
2018-02-01,41.7,0.48,86.87500000000001
2018-02-02,40.93,0.48,85.27083333333334
2018-02-05,38.78,0.48,80.79166666666667
2018-02-06,40.17,0.48,83.6875
2018-02-07,40.34,0.48,84.04166666666667
2018-02-08,38.77,0.48,80.77083333333334
2018-02-09,39.53,0.48,82.35416666666667
2018-02-12,40.6,0.48,84.58333333333334
2018-02-13,41.23,0.48,85.89583333333333
2018-02-14,42.09,0.48,87.68750000000001
2018-02-15,44.08,0.48,91.83333333333333
2018-02-16,44.33,0.48,92.35416666666667
2018-02-20,44.06,-1.77,-24.89265536723164
2018-02-21,43.31,-1.77,-24.46892655367232
2018-02-22,42.94,-1.77,-24.259887005649716
2018-02-23,44.0,-1.77,-24.858757062146893
2018-02-26,45.36,-1.77,-25.627118644067796
2018-02-27,45.04,-1.77,-25.44632768361582
2018-02-28,44.78,-1.77,-25.29943502824859
2018-03-01,43.8,-1.77,-24.745762711864405
2018-03-02,44.06,-1.77,-24.89265536723164
2018-03-05,44.52,-1.77,-25.152542372881356
2018-03-06,44.29,-1.77,-25.022598870056495
2018-03-07,44.2,-1.77,-24.97175141242938
2018-03-08,44.34,-1.77,-25.05084745762712
2018-03-09,45.37,-1.77,-25.63276836158192
2018-03-12,45.55,-1.77,-25.734463276836156
2018-03-13,45.16,-1.77,-25.514124293785308
2018-03-14,45.28,-1.77,-25.581920903954803
2018-03-15,45.33,-1.77,-25.610169491525422
2018-03-16,45.01,-1.77,-25.429378531073446
2018-03-19,44.27,-1.77,-25.01129943502825
