date,CB,CB_EPS,PE Ratio
2018-01-31,156.15,-0.14,-1115.357142857143
2018-02-01,155.48,-0.14,-1110.5714285714284
2018-02-02,153.25,-0.14,-1094.642857142857
2018-02-05,147.35,-0.14,-1052.4999999999998
2018-02-06,145.88,-0.14,-1041.9999999999998
2018-02-07,147.52,-0.14,-1053.7142857142858
2018-02-08,140.39,-0.14,-1002.7857142857141
2018-02-09,144.52,-0.14,-1032.2857142857142
2018-02-12,144.61,-0.14,-1032.9285714285713
2018-02-13,145.12,-0.14,-1036.5714285714284
2018-02-14,147.29,-0.14,-1052.0714285714284
2018-02-15,147.07,-0.14,-1050.4999999999998
2018-02-16,147.0,-0.14,-1050.0
2018-02-20,145.44,-0.14,-1038.8571428571427
2018-02-21,143.72,-0.14,-1026.5714285714284
2018-02-22,143.07,-0.14,-1021.9285714285713
2018-02-23,144.01,3.28,43.90548780487805
2018-02-26,146.14,3.28,44.55487804878049
2018-02-27,144.19,3.28,43.96036585365854
2018-02-28,141.92,3.28,43.26829268292683
2018-03-01,139.81,3.28,42.625
2018-03-02,139.86,3.28,42.64024390243903
2018-03-05,141.56,3.28,43.15853658536586
2018-03-06,141.93,3.28,43.271341463414636
2018-03-07,140.64,3.28,42.8780487804878
2018-03-08,141.91,3.28,43.265243902439025
2018-03-09,144.0,3.28,43.90243902439025
2018-03-12,143.09,3.28,43.62500000000001
2018-03-13,141.94,3.28,43.27439024390244
2018-03-14,140.76,3.28,42.91463414634146
2018-03-15,141.06,3.28,43.00609756097561
2018-03-16,140.98,3.28,42.98170731707317
2018-03-19,140.3,3.28,42.774390243902445
2018-03-20,141.32,3.28,43.08536585365854
2018-03-21,140.26,3.28,42.76219512195122
2018-03-22,137.64,3.28,41.96341463414634
2018-03-23,134.57,3.28,41.02743902439025
2018-03-26,137.02,3.28,41.774390243902445
2018-03-27,136.7,3.28,41.67682926829268
2018-03-28,138.26,3.28,42.15243902439024
2018-03-29,136.77,3.28,41.69817073170732
2018-04-02,133.3,3.28,40.64024390243903
2018-04-03,135.08,3.28,41.1829268292683
2018-04-04,136.18,3.28,41.518292682926834
2018-04-05,135.77,3.28,41.393292682926834
2018-04-06,134.13,3.28,40.89329268292683
2018-04-09,134.16,3.28,40.90243902439025
2018-04-10,135.18,3.28,41.213414634146346
2018-04-11,134.06,3.28,40.8719512195122
2018-04-12,134.78,3.28,41.09146341463415
2018-04-13,134.0,3.28,40.85365853658537
2018-04-16,135.79,3.28,41.39939024390244
2018-04-17,136.35,3.28,41.57012195121951
2018-04-18,136.51,3.28,41.61890243902439
2018-04-19,137.62,3.28,41.957317073170735
2018-04-20,137.68,3.28,41.97560975609757
2018-04-23,138.29,3.28,42.16158536585366
2018-04-24,136.1,3.28,41.49390243902439
2018-04-25,137.26,3.28,41.84756097560975
2018-04-26,136.4,3.28,41.585365853658544
2018-04-27,137.31,3.28,41.862804878048784
2018-04-30,135.67,3.28,41.36280487804878
2018-05-01,135.93,3.28,41.44207317073171
2018-05-02,132.72,2.32,57.20689655172414
2018-05-03,130.19,2.32,56.11637931034483
2018-05-04,132.75,2.32,57.219827586206904
2018-05-07,132.71,2.32,57.20258620689656
2018-05-08,132.84,2.32,57.258620689655174
2018-05-09,134.69,2.32,58.056034482758626
2018-05-10,135.54,2.32,58.42241379310345
2018-05-11,136.17,2.32,58.69396551724138
2018-05-14,135.05,2.32,58.21120689655173
2018-05-15,134.48,2.32,57.96551724137931
2018-05-16,134.57,2.32,58.00431034482759
2018-05-17,134.45,2.32,57.95258620689655
2018-05-18,133.54,2.32,57.560344827586206
2018-05-21,133.89,2.32,57.71120689655172
2018-05-22,135.22,2.32,58.28448275862069
2018-05-23,133.81,2.32,57.67672413793104
2018-05-24,133.44,2.32,57.51724137931035
2018-05-25,133.48,2.32,57.53448275862069
2018-05-29,129.92,2.32,56.0
2018-05-30,132.31,2.32,57.03017241379311
2018-05-31,130.69,2.32,56.33189655172414
2018-06-01,130.78,2.32,56.37068965517242
2018-06-04,131.78,2.32,56.80172413793104
2018-06-05,130.95,2.32,56.44396551724138
2018-06-06,131.35,2.32,56.616379310344826
2018-06-07,132.23,2.32,56.99568965517241
2018-06-08,133.52,2.32,57.551724137931046
2018-06-11,133.0,2.32,57.327586206896555
2018-06-12,132.32,2.32,57.03448275862069
2018-06-13,132.72,2.32,57.20689655172414
2018-06-14,130.1,2.32,56.077586206896555
2018-06-15,130.88,2.32,56.41379310344828
2018-06-18,129.44,2.32,55.793103448275865
2018-06-19,129.65,2.32,55.88362068965518
2018-06-20,126.71,2.32,54.616379310344826
2018-06-21,124.94,2.32,53.85344827586207
2018-06-22,125.38,2.32,54.043103448275865
2018-06-25,125.11,2.32,53.92672413793104
2018-06-26,124.57,2.32,53.69396551724138
2018-06-27,125.2,2.32,53.96551724137932
2018-06-28,126.66,2.32,54.5948275862069
2018-06-29,127.02,2.32,54.75
2018-07-02,126.81,2.32,54.6594827586207
2018-07-03,127.58,2.32,54.99137931034483
2018-07-05,128.25,2.32,55.28017241379311
2018-07-06,129.19,2.32,55.685344827586206
2018-07-09,132.09,2.32,56.93534482758621
2018-07-10,133.51,2.32,57.547413793103445
2018-07-11,131.85,2.32,56.83189655172414
2018-07-12,132.52,2.32,57.12068965517242
2018-07-13,132.14,2.32,56.956896551724135
2018-07-16,133.37,2.32,57.487068965517246
2018-07-17,133.38,2.32,57.49137931034483
2018-07-18,135.0,2.32,58.189655172413794
2018-07-19,133.11,2.32,57.37500000000001
2018-07-20,133.23,2.32,57.42672413793103
2018-07-23,133.94,2.32,57.73275862068966
2018-07-24,134.56,2.32,58.00000000000001
2018-07-25,135.62,2.32,58.45689655172414
2018-07-26,137.26,2.32,59.16379310344828
2018-07-27,137.89,2.32,59.435344827586206
2018-07-30,139.85,2.32,60.2801724137931
2018-07-31,139.72,2.32,60.224137931034484
2018-08-01,138.45,2.78,49.802158273381295
2018-08-02,137.64,2.78,49.510791366906474
2018-08-03,138.81,2.78,49.931654676258994
2018-08-06,138.7,2.78,49.89208633093525
2018-08-07,138.65,2.78,49.87410071942447
2018-08-08,137.48,2.78,49.45323741007194
2018-08-09,137.08,2.78,49.30935251798562
2018-08-10,135.89,2.78,48.881294964028775
2018-08-13,134.98,2.78,48.55395683453237
2018-08-14,133.11,2.78,47.88129496402878
2018-08-15,132.68,2.78,47.726618705035975
2018-08-16,134.41,2.78,48.34892086330935
2018-08-17,134.04,2.78,48.2158273381295
2018-08-20,134.85,2.78,48.50719424460432
2018-08-21,135.03,2.78,48.57194244604317
2018-08-22,133.13,2.78,47.888489208633096
2018-08-23,133.33,2.78,47.96043165467627
2018-08-24,135.12,2.78,48.6043165467626
2018-08-27,136.51,2.78,49.10431654676259
2018-08-28,136.36,2.78,49.050359712230225
2018-08-29,136.39,2.78,49.06115107913669
2018-08-30,135.15,2.78,48.61510791366907
2018-08-31,135.24,2.78,48.647482014388494
2018-09-04,136.2,2.78,48.992805755395686
2018-09-05,137.28,2.78,49.38129496402878
2018-09-06,137.34,2.78,49.40287769784173
2018-09-07,136.61,2.78,49.14028776978418
2018-09-10,135.46,2.78,48.726618705035975
2018-09-11,135.56,2.78,48.76258992805756
2018-09-12,134.66,2.78,48.438848920863315
2018-09-13,136.27,2.78,49.017985611510795
2018-09-14,138.11,2.78,49.679856115107924
2018-09-17,138.34,2.78,49.76258992805756
2018-09-18,138.64,2.78,49.8705035971223
2018-09-19,140.12,2.78,50.40287769784173
2018-09-20,140.0,2.78,50.359712230215834
2018-09-21,139.86,2.78,50.30935251798562
2018-09-24,137.08,2.78,49.30935251798562
2018-09-25,135.42,2.78,48.71223021582734
2018-09-26,133.8,2.78,48.129496402877706
2018-09-27,133.37,2.78,47.9748201438849
2018-09-28,133.64,2.78,48.07194244604317
2018-10-01,133.17,2.78,47.902877697841724
2018-10-02,133.57,2.78,48.04676258992806
2018-10-03,133.43,2.78,47.99640287769785
2018-10-04,134.47,2.78,48.37050359712231
2018-10-05,134.46,2.78,48.36690647482015
2018-10-08,136.16,2.78,48.97841726618705
2018-10-09,136.59,2.78,49.13309352517986
2018-10-10,132.44,2.78,47.64028776978417
2018-10-11,126.82,2.78,45.618705035971225
2018-10-12,126.25,2.78,45.413669064748206
2018-10-15,124.64,2.78,44.834532374100725
2018-10-16,124.89,2.78,44.92446043165468
2018-10-17,127.13,2.78,45.73021582733813
2018-10-18,127.49,2.78,45.85971223021583
2018-10-19,128.28,2.78,46.143884892086334
2018-10-22,127.13,2.78,45.73021582733813
2018-10-23,126.75,2.78,45.593525179856115
2018-10-24,125.0,2.78,44.964028776978424
2018-10-25,123.68,2.78,44.48920863309353
2018-10-26,123.44,2.78,44.40287769784173
2018-10-29,123.02,2.78,44.251798561151084
2018-10-30,125.37,2.66,47.13157894736842
2018-10-31,124.91,2.66,46.95864661654135
2018-11-01,125.52,2.66,47.18796992481202
2018-11-02,126.23,2.66,47.45488721804511
2018-11-05,128.59,2.66,48.34210526315789
2018-11-06,130.39,2.66,49.01879699248119
2018-11-07,131.69,2.66,49.50751879699248
2018-11-08,131.76,2.66,49.533834586466156
2018-11-09,131.17,2.66,49.31203007518796
2018-11-12,127.19,2.66,47.815789473684205
2018-11-13,127.57,2.66,47.95864661654135
2018-11-14,126.72,2.66,47.639097744360896
2018-11-15,130.1,2.66,48.909774436090224
2018-11-16,132.54,2.66,49.827067669172926
2018-11-19,134.33,2.66,50.5
2018-11-20,132.95,2.66,49.98120300751879
2018-11-21,132.4,2.66,49.774436090225564
2018-11-23,131.31,2.66,49.36466165413534
2018-11-26,133.43,2.66,50.161654135338345
2018-11-27,133.26,2.66,50.09774436090225
2018-11-28,135.25,2.66,50.84586466165413
2018-11-29,134.21,2.66,50.454887218045116
2018-11-30,133.74,2.66,50.278195488721806
2018-12-03,133.51,2.66,50.191729323308266
2018-12-04,132.33,2.66,49.74812030075188
2018-12-06,131.48,2.66,49.42857142857142
2018-12-07,130.96,2.66,49.233082706766915
2018-12-10,130.24,2.66,48.962406015037594
2018-12-11,127.92,2.66,48.090225563909776
2018-12-12,128.65,2.66,48.36466165413534
2018-12-13,129.15,2.66,48.55263157894737
2018-12-14,128.12,2.66,48.16541353383459
2018-12-17,127.63,2.66,47.98120300751879
2018-12-18,125.81,2.66,47.296992481203006
2018-12-19,126.65,2.66,47.61278195488722
2018-12-20,124.23,2.66,46.703007518796994
2018-12-21,124.89,2.66,46.95112781954887
2018-12-24,120.19,2.66,45.18421052631579
2018-12-26,125.03,2.66,47.003759398496236
2018-12-27,128.18,2.66,48.18796992481203
2018-12-28,127.81,2.66,48.04887218045113
2018-12-31,129.18,2.66,48.56390977443609
2019-01-02,127.29,2.66,47.85338345864662
2019-01-03,124.67,2.66,46.868421052631575
2019-01-04,128.4,2.66,48.27067669172932
2019-01-07,127.36,2.66,47.879699248120296
2019-01-08,126.38,2.66,47.511278195488714
2019-01-09,127.96,2.66,48.10526315789473
2019-01-10,129.53,2.66,48.69548872180451
2019-01-11,129.52,2.66,48.69172932330827
2019-01-14,130.84,2.66,49.18796992481203
2019-01-15,132.45,2.66,49.79323308270676
2019-01-16,132.96,2.66,49.984962406015036
2019-01-17,132.86,2.66,49.94736842105264
2019-01-18,133.59,2.66,50.221804511278194
2019-01-22,131.15,2.66,49.30451127819549
2019-01-23,132.06,2.66,49.64661654135338
2019-01-24,132.41,2.66,49.7781954887218
2019-01-25,132.29,2.66,49.733082706766915
2019-01-28,131.99,2.66,49.6203007518797
2019-01-29,131.4,2.66,49.3984962406015
2019-01-30,132.8,2.66,49.92481203007519
2019-01-31,133.05,2.66,50.01879699248121
2019-02-01,133.57,2.66,50.21428571428571
2019-02-04,133.93,2.66,50.349624060150376
2019-02-05,134.51,2.66,50.56766917293233
2019-02-06,129.88,2.66,48.827067669172926
2019-02-07,130.62,2.66,49.10526315789473
2019-02-08,130.35,2.66,49.003759398496236
2019-02-11,130.57,2.66,49.086466165413526
2019-02-12,132.24,2.66,49.714285714285715
2019-02-13,132.51,2.66,49.815789473684205
2019-02-14,130.72,2.66,49.14285714285714
2019-02-15,133.21,2.66,50.078947368421055
2019-02-19,133.76,2.66,50.28571428571428
2019-02-20,134.81,2.66,50.680451127819545
2019-02-21,134.71,2.66,50.642857142857146
2019-02-22,134.51,2.66,50.56766917293233
2019-02-25,135.37,2.66,50.890977443609025
2019-02-26,135.17,2.66,50.815789473684205
2019-02-27,133.03,2.66,50.01127819548872
2019-02-28,133.9,0.79,169.49367088607596
2019-03-01,134.12,0.79,169.77215189873417
2019-03-04,133.57,0.79,169.07594936708858
2019-03-05,133.54,0.79,169.0379746835443
2019-03-06,133.29,0.79,168.72151898734177
2019-03-07,132.68,0.79,167.9493670886076
2019-03-08,132.36,0.79,167.54430379746836
2019-03-11,133.41,0.79,168.87341772151896
2019-03-12,134.1,0.79,169.74683544303795
2019-03-13,134.52,0.79,170.27848101265823
2019-03-14,135.4,0.79,171.39240506329114
2019-03-15,136.35,0.79,172.59493670886076
2019-03-18,137.38,0.79,173.89873417721518
2019-03-19,135.7,0.79,171.77215189873417
2019-03-20,134.72,0.79,170.53164556962025
2019-03-21,136.17,0.79,172.36708860759492
2019-03-22,136.62,0.79,172.9367088607595
2019-03-25,136.67,0.79,172.99999999999997
2019-03-26,137.33,0.79,173.8354430379747
2019-03-27,138.84,0.79,175.74683544303798
2019-03-28,139.08,0.79,176.05063291139243
2019-03-29,140.08,0.79,177.31645569620255
2019-04-01,141.46,0.79,179.0632911392405
2019-04-02,139.91,0.79,177.1012658227848
2019-04-03,137.84,0.79,174.48101265822785
2019-04-04,136.77,0.79,173.126582278481
2019-04-05,137.59,0.79,174.1645569620253
2019-04-08,137.16,0.79,173.62025316455694
2019-04-09,136.57,0.79,172.87341772151896
2019-04-10,137.41,0.79,173.9367088607595
2019-04-11,137.99,0.79,174.67088607594937
2019-04-12,139.17,0.79,176.1645569620253
2019-04-15,138.96,0.79,175.8987341772152
2019-04-16,140.21,0.79,177.48101265822785
2019-04-17,137.79,0.79,174.41772151898732
2019-04-18,138.66,0.79,175.51898734177215
2019-04-22,138.04,0.79,174.73417721518985
2019-04-23,138.6,0.79,175.44303797468353
2019-04-24,140.55,0.79,177.9113924050633
2019-04-25,141.71,0.79,179.37974683544303
2019-04-26,142.98,0.79,180.98734177215186
2019-04-29,143.63,0.79,181.81012658227846
2019-04-30,145.2,0.79,183.79746835443035
2019-05-01,144.23,0.79,182.56962025316454
2019-05-02,144.33,2.27,63.58149779735683
2019-05-03,145.05,2.27,63.89867841409692
2019-05-06,144.83,2.27,63.80176211453745
2019-05-07,142.79,2.27,62.903083700440526
2019-05-08,142.78,2.27,62.89867841409691
2019-05-09,142.65,2.27,62.841409691629956
2019-05-10,144.73,2.27,63.75770925110132
2019-05-13,143.35,2.27,63.14977973568281
2019-05-14,143.88,2.27,63.38325991189427
2019-05-15,143.67,2.27,63.29074889867841
2019-05-16,145.62,2.27,64.14977973568283
2019-05-17,144.99,2.27,63.87224669603525
2019-05-20,145.75,2.27,64.20704845814979
2019-05-21,146.21,2.27,64.40969162995594
2019-05-22,148.02,2.27,65.20704845814979
2019-05-23,147.07,2.27,64.7885462555066
2019-05-24,148.17,2.27,65.27312775330395
2019-05-28,146.46,2.27,64.51982378854626
2019-05-29,145.96,2.27,64.29955947136564
2019-05-30,145.78,2.27,64.22026431718062
2019-05-31,146.07,2.27,64.34801762114537
2019-06-03,147.81,2.27,65.11453744493392
2019-06-04,147.35,2.27,64.91189427312776
2019-06-05,149.42,2.27,65.8237885462555
2019-06-06,148.66,2.27,65.48898678414096
2019-06-07,149.44,2.27,65.83259911894272
2019-06-10,148.99,2.27,65.63436123348018
2019-06-11,148.61,2.27,65.46696035242292
2019-06-12,148.77,2.27,65.53744493392071
2019-06-13,148.84,2.27,65.568281938326
2019-06-14,150.26,2.27,66.19383259911893
2019-06-17,148.39,2.27,65.37004405286343
2019-06-18,148.12,2.27,65.2511013215859
2019-06-19,149.45,2.27,65.83700440528634
2019-06-20,149.36,2.27,65.79735682819384
2019-06-21,149.64,2.27,65.92070484581497
2019-06-24,150.08,2.27,66.11453744493393
2019-06-25,150.94,2.27,66.49339207048457
2019-06-26,147.0,2.27,64.75770925110132
2019-06-27,147.16,2.27,64.82819383259911
2019-06-28,147.29,2.27,64.88546255506607
2019-07-01,147.84,2.27,65.12775330396475
2019-07-02,148.42,2.27,65.38325991189427
2019-07-03,150.25,2.27,66.18942731277534
2019-07-05,149.62,2.27,65.91189427312776
2019-07-08,149.43,2.27,65.82819383259913
2019-07-09,149.25,2.27,65.7488986784141
2019-07-10,149.15,2.27,65.70484581497797
2019-07-11,148.8,2.27,65.55066079295155
2019-07-12,149.37,2.27,65.80176211453745
2019-07-15,151.36,2.27,66.6784140969163
2019-07-16,151.44,2.27,66.7136563876652
2019-07-17,150.45,2.27,66.27753303964757
2019-07-18,150.63,2.27,66.3568281938326
2019-07-19,148.28,2.27,65.3215859030837
2019-07-22,147.79,2.27,65.10572687224669
2019-07-23,146.74,2.27,64.6431718061674
2019-07-24,151.58,2.27,66.77533039647578
2019-07-25,151.01,2.27,66.52422907488986
2019-07-26,152.97,2.27,67.38766519823788
2019-07-29,153.28,2.27,67.52422907488987
2019-07-30,153.31,2.27,67.53744493392071
2019-07-31,152.84,2.51,60.89243027888447
2019-08-01,151.16,2.51,60.22310756972112
2019-08-02,152.27,2.51,60.66533864541834
2019-08-05,148.49,2.51,59.159362549800804
2019-08-06,152.09,2.51,60.593625498007974
2019-08-07,154.15,2.51,61.41434262948208
2019-08-08,157.78,2.51,62.86055776892431
2019-08-09,159.62,2.51,63.593625498007974
2019-08-12,157.04,2.51,62.56573705179283
2019-08-13,158.83,2.51,63.2788844621514
2019-08-14,152.69,2.51,60.832669322709165
2019-08-15,153.93,2.51,61.32669322709164
2019-08-16,155.4,2.51,61.91235059760957
2019-08-19,155.74,2.51,62.04780876494025
2019-08-20,154.68,2.51,61.62549800796813
2019-08-21,154.95,2.51,61.733067729083665
2019-08-22,155.22,2.51,61.84063745019921
2019-08-23,153.22,2.51,61.04382470119523
2019-08-26,155.21,2.51,61.836653386454195
2019-08-27,155.53,2.51,61.964143426294825
2019-08-28,157.0,2.51,62.549800796812754
2019-08-29,157.37,2.51,62.69721115537849
2019-08-30,156.28,2.51,62.26294820717132
2019-09-03,158.56,2.51,63.171314741035864
2019-09-04,159.85,2.51,63.68525896414343
2019-09-05,160.63,2.51,63.996015936254985
2019-09-06,161.03,2.51,64.15537848605578
2019-09-09,160.26,2.51,63.84860557768924
2019-09-10,159.32,2.51,63.474103585657375
2019-09-11,159.74,2.51,63.641434262948216
2019-09-12,160.1,2.51,63.78486055776893
2019-09-13,158.97,2.51,63.33466135458168
2019-09-16,158.55,2.51,63.16733067729085
2019-09-17,159.72,2.51,63.63346613545817
2019-09-18,159.49,2.51,63.541832669322716
2019-09-19,158.5,2.51,63.14741035856574
2019-09-20,157.68,2.51,62.82071713147411
2019-09-23,157.71,2.51,62.83266932270917
2019-09-24,158.84,2.51,63.28286852589642
2019-09-25,158.79,2.51,63.26294820717132
2019-09-26,160.46,2.51,63.92828685258965
2019-09-27,160.51,2.51,63.94820717131474
2019-09-30,161.44,2.51,64.3187250996016
2019-10-01,158.63,2.51,63.199203187251
2019-10-02,156.81,2.51,62.474103585657375
2019-10-03,156.45,2.51,62.330677290836654
2019-10-04,162.06,2.51,64.56573705179284
2019-10-07,159.66,2.51,63.60956175298805
2019-10-08,155.48,2.51,61.94422310756972
2019-10-09,156.8,2.51,62.47011952191236
2019-10-10,155.39,2.51,61.908366533864545
2019-10-11,155.1,2.51,61.79282868525897
2019-10-14,155.44,2.51,61.92828685258964
2019-10-15,155.21,2.51,61.836653386454195
2019-10-16,154.65,2.51,61.61354581673307
2019-10-17,153.02,2.51,60.96414342629483
2019-10-18,152.69,2.51,60.832669322709165
2019-10-21,153.3,2.51,61.075697211155386
2019-10-22,148.5,2.51,59.16334661354582
2019-10-23,150.16,2.51,59.82470119521913
2019-10-24,151.12,2.51,60.207171314741046
2019-10-25,149.14,2.51,59.418326693227094
2019-10-28,148.24,2.51,59.05976095617531
2019-10-29,148.63,2.51,59.21513944223108
2019-10-30,153.37,2.51,61.10358565737052
2019-10-31,152.42,2.4,63.50833333333333
2019-11-01,150.44,2.4,62.68333333333334
2019-11-04,147.72,2.4,61.550000000000004
2019-11-05,148.83,2.4,62.01250000000001
2019-11-06,152.18,2.4,63.40833333333334
2019-11-07,152.92,2.4,63.71666666666666
2019-11-08,151.51,2.4,63.12916666666666
2019-11-11,151.32,2.4,63.05
2019-11-12,151.4,2.4,63.083333333333336
2019-11-13,152.31,2.4,63.462500000000006
2019-11-14,151.35,2.4,63.0625
2019-11-15,151.29,2.4,63.0375
2019-11-18,152.82,2.4,63.675
2019-11-19,152.83,2.4,63.679166666666674
2019-11-20,152.51,2.4,63.545833333333334
2019-11-21,149.97,2.4,62.487500000000004
2019-11-22,151.13,2.4,62.97083333333333
2019-11-25,149.97,2.4,62.487500000000004
2019-11-26,151.77,2.4,63.237500000000004
2019-11-27,152.08,2.4,63.366666666666674
2019-11-29,151.48,2.4,63.11666666666667
2019-12-02,149.78,2.4,62.40833333333334
2019-12-03,149.38,2.4,62.24166666666667
2019-12-04,151.06,2.4,62.94166666666667
2019-12-05,150.29,2.4,62.62083333333333
2019-12-06,152.2,2.4,63.416666666666664
2019-12-09,153.0,2.4,63.75
2019-12-10,152.96,2.4,63.73333333333334
2019-12-11,151.97,2.4,63.32083333333333
2019-12-12,153.68,2.4,64.03333333333335
2019-12-13,154.64,2.4,64.43333333333334
2019-12-16,155.53,2.4,64.80416666666667
2019-12-17,156.2,2.4,65.08333333333333
2019-12-18,154.61,2.4,64.42083333333335
2019-12-19,154.5,2.4,64.375
2019-12-20,155.54,2.4,64.80833333333334
2019-12-23,154.2,2.4,64.25
2019-12-24,153.94,2.4,64.14166666666667
2019-12-26,154.75,2.4,64.47916666666667
2019-12-27,155.82,2.4,64.925
2019-12-30,155.31,2.4,64.7125
2019-12-31,155.66,2.4,64.85833333333333
2020-01-02,156.02,2.4,65.00833333333334
2020-01-03,155.78,2.4,64.90833333333333
2020-01-06,157.06,2.4,65.44166666666668
2020-01-07,153.92,2.4,64.13333333333333
2020-01-08,152.87,2.4,63.69583333333334
2020-01-09,153.95,2.4,64.14583333333333
2020-01-10,150.99,2.4,62.91250000000001
2020-01-13,150.9,2.4,62.87500000000001
2020-01-14,150.76,2.4,62.81666666666666
2020-01-15,151.29,2.4,63.0375
2020-01-16,152.66,2.4,63.608333333333334
2020-01-17,153.69,2.4,64.03750000000001
2020-01-21,152.74,2.4,63.64166666666667
