date,BK,BK_EPS,PE Ratio
2004-05-06,31.95,,
2004-05-07,31.19,,
2004-05-10,30.69,,
2004-05-11,30.63,,
2004-05-12,30.46,,
2004-05-13,30.86,,
2004-05-14,31.0,,
2004-05-17,30.41,,
2004-05-18,31.11,,
2004-05-19,31.09,,
2004-05-20,30.8,,
2004-05-21,31.09,,
2004-05-24,31.14,,
2004-05-25,31.82,,
2004-05-26,31.85,,
2004-05-27,31.8,,
2004-05-28,31.87,,
2004-06-01,31.81,,
2004-06-02,32.09,,
2004-06-03,31.5,,
2004-06-04,31.81,,
2004-06-07,32.22,,
2004-06-08,32.16,,
2004-06-09,31.63,,
2004-06-10,31.49,,
2004-06-14,30.94,,
2004-06-15,30.92,,
2004-06-16,30.79,,
2004-06-17,30.51,,
2004-06-18,30.7,,
2004-06-21,30.46,,
2004-06-22,31.21,,
2004-06-23,31.14,,
2004-06-24,31.14,,
2004-06-25,31.19,,
2004-06-28,30.96,,
2004-06-29,31.04,,
2004-06-30,31.25,,
2004-07-01,30.8,,
2004-07-02,31.06,,
2004-07-06,30.45,,
2004-07-07,30.36,,
2004-07-08,30.17,,
2004-07-09,30.16,,
2004-07-12,30.03,,
2004-07-13,29.73,,
2004-07-14,29.2,,
2004-07-15,29.8,,
2004-07-16,30.52,,
2004-07-19,30.44,,
2004-07-20,30.53,,
2004-07-21,29.76,,
2004-07-22,29.85,,
2004-07-23,29.79,,
2004-07-26,29.87,,
2004-07-27,30.27,,
2004-07-28,30.0,,
2004-07-29,30.66,,
2004-07-30,30.45,,
2004-08-02,30.56,,
2004-08-03,30.57,,
2004-08-04,30.53,,
2004-08-05,29.87,,
2004-08-06,29.73,,
2004-08-09,29.67,,
2004-08-10,30.01,,
2004-08-11,30.07,,
2004-08-12,29.58,,
2004-08-13,29.2,,
2004-08-16,30.19,,
2004-08-17,30.43,,
2004-08-18,31.24,,
2004-08-19,31.03,,
2004-08-20,31.33,,
2004-08-23,31.22,,
2004-08-24,31.26,,
2004-08-25,31.56,,
2004-08-26,31.57,,
2004-08-27,31.42,,
2004-08-30,31.31,,
2004-08-31,31.59,,
2004-09-01,31.48,,
2004-09-02,31.8,,
2004-09-03,31.67,,
2004-09-07,32.08,,
2004-09-08,31.91,,
2004-09-09,31.72,,
2004-09-10,31.78,,
2004-09-13,31.79,,
2004-09-14,31.6,,
2004-09-15,31.32,,
2004-09-16,31.48,,
2004-09-17,31.79,,
2004-09-20,31.59,,
2004-09-21,31.75,,
2004-09-22,31.94,,
2004-09-23,31.7,,
2004-09-24,31.82,,
2004-09-27,31.0,,
2004-09-28,30.99,,
2004-09-29,31.27,,
2004-09-30,30.92,,
2004-10-01,31.43,,
2004-10-04,31.59,,
2004-10-05,31.87,,
2004-10-06,32.71,,
2004-10-07,32.57,,
2004-10-08,32.47,,
2004-10-11,32.63,,
2004-10-12,32.65,,
2004-10-13,32.43,,
2004-10-14,32.05,,
2004-10-15,32.81,,
2004-10-18,32.97,,
2004-10-19,32.59,,
2004-10-20,33.2,,
2004-10-21,33.5,,
2004-10-22,32.9,,
2004-10-25,32.86,,
2004-10-26,33.81,,
2004-10-27,34.34,,
2004-10-28,34.29,,
2004-10-29,34.41,,
2004-11-01,34.35,,
2004-11-02,34.63,,
2004-11-03,34.99,,
2004-11-04,35.63,,
2004-11-05,35.96,,
2004-11-08,35.75,,
2004-11-09,34.7,,
2004-11-10,34.87,,
2004-11-11,35.26,,
2004-11-12,35.39,,
2004-11-15,35.17,,
2004-11-16,34.71,,
2004-11-17,34.84,,
2004-11-18,35.03,,
2004-11-19,34.32,,
2004-11-22,34.42,,
2004-11-23,34.61,,
2004-11-24,34.88,,
2004-11-26,34.91,,
2004-11-29,34.97,,
2004-11-30,34.88,,
2004-12-01,35.19,,
2004-12-02,34.93,,
2004-12-03,35.09,,
2004-12-06,35.02,,
2004-12-07,34.98,,
2004-12-08,35.17,,
2004-12-09,34.95,,
2004-12-10,34.95,,
2004-12-13,35.02,,
2004-12-14,34.96,,
2004-12-15,35.23,,
2004-12-16,34.98,,
2004-12-17,35.16,,
2004-12-20,34.93,,
2004-12-21,35.3,,
2004-12-22,35.72,,
2004-12-23,35.79,,
2004-12-27,35.35,,
2004-12-28,35.59,,
2004-12-29,35.41,,
2004-12-30,35.36,,
2004-12-31,35.43,,
2005-01-03,35.1,,
2005-01-04,34.56,,
2005-01-05,34.61,,
2005-01-06,35.3,,
2005-01-07,35.31,,
2005-01-10,35.03,,
2005-01-11,34.91,,
2005-01-12,34.81,,
2005-01-13,34.39,,
2005-01-14,34.45,,
2005-01-18,34.92,,
2005-01-19,33.39,,
2005-01-20,32.59,,
2005-01-21,32.7,,
2005-01-24,32.47,,
2005-01-25,32.32,,
2005-01-26,31.38,,
2005-01-27,31.04,,
2005-01-28,31.28,,
2005-01-31,31.49,,
2005-02-01,31.43,,
2005-02-02,31.23,,
2005-02-03,31.26,,
2005-02-04,31.88,,
2005-02-07,32.13,,
2005-02-08,32.48,,
2005-02-09,32.28,,
2005-02-10,32.33,,
2005-02-11,32.36,,
2005-02-14,32.46,,
2005-02-15,32.62,,
2005-02-16,32.22,,
2005-02-17,31.53,,
2005-02-18,31.83,,
2005-02-22,31.22,,
2005-02-23,31.38,,
2005-02-24,31.65,,
2005-02-25,32.21,,
2005-02-28,32.06,,
2005-03-01,32.28,,
2005-03-02,32.3,,
2005-03-03,32.23,,
2005-03-04,33.08,,
2005-03-07,33.03,,
2005-03-08,32.76,,
2005-03-09,32.21,,
2005-03-10,32.49,,
2005-03-11,32.01,,
2005-03-14,32.54,,
2005-03-15,32.03,,
2005-03-16,31.92,,
2005-03-17,31.72,,
2005-03-18,32.21,,
2005-03-21,31.73,,
2005-03-22,31.16,,
2005-03-23,31.04,,
2005-03-24,30.74,,
2005-03-28,30.7,,
2005-03-29,30.46,,
2005-03-30,30.77,,
2005-03-31,30.79,,
2005-04-01,30.62,,
2005-04-04,30.7,,
2005-04-05,30.7,,
2005-04-06,31.0,,
2005-04-07,31.24,,
2005-04-08,31.03,,
2005-04-11,31.19,,
2005-04-12,31.28,,
2005-04-13,30.68,,
2005-04-14,30.23,,
2005-04-15,29.79,,
2005-04-18,29.82,,
2005-04-19,30.34,,
2005-04-20,29.15,,
2005-04-21,29.35,,
2005-04-22,28.91,,
2005-04-25,29.03,,
2005-04-26,28.88,,
2005-04-27,29.34,,
2005-04-28,28.88,,
2005-04-29,29.62,,
2005-05-02,29.71,,
2005-05-03,29.61,,
2005-05-04,30.29,,
2005-05-05,30.26,,
2005-05-06,29.68,,
2005-05-09,29.73,,
2005-05-10,29.58,,
2005-05-11,29.74,,
2005-05-12,29.31,,
2005-05-13,29.52,,
2005-05-16,30.28,,
2005-05-17,30.57,,
2005-05-18,31.03,,
2005-05-19,31.03,,
2005-05-20,30.77,,
2005-05-23,30.68,,
2005-05-24,30.58,,
2005-05-25,30.45,,
2005-05-26,30.64,,
2005-05-27,30.74,,
2005-05-31,30.55,,
2005-06-01,30.92,,
2005-06-02,30.85,,
2005-06-03,30.57,,
2005-06-06,30.75,,
2005-06-07,30.74,,
2005-06-08,30.85,,
2005-06-09,30.73,,
2005-06-10,30.75,,
2005-06-13,30.67,,
2005-06-14,30.77,,
2005-06-15,30.79,,
2005-06-16,30.91,,
2005-06-17,31.25,,
2005-06-20,31.06,,
2005-06-21,31.05,,
2005-06-22,31.35,,
2005-06-23,30.86,,
2005-06-24,30.8,,
2005-06-27,30.55,,
2005-06-28,31.29,,
2005-06-29,31.08,,
2005-06-30,30.51,,
2005-07-01,30.74,,
2005-07-05,30.84,,
2005-07-06,30.41,,
2005-07-07,30.41,,
2005-07-08,30.53,,
2005-07-11,30.75,,
2005-07-12,30.88,,
2005-07-13,31.07,,
2005-07-14,31.1,,
2005-07-15,31.44,,
2005-07-18,31.35,,
2005-07-19,31.52,,
2005-07-20,33.12,,
2005-07-21,33.03,,
2005-07-22,33.0,,
2005-07-25,32.9,,
2005-07-26,33.04,,
2005-07-27,33.03,,
2005-07-28,32.99,,
2005-07-29,32.63,,
2005-08-01,32.51,,
2005-08-02,32.76,,
2005-08-03,32.69,,
2005-08-04,32.34,,
2005-08-05,32.2,,
2005-08-08,32.32,,
2005-08-09,32.3,,
2005-08-10,32.33,,
2005-08-11,32.5,,
2005-08-12,32.18,,
2005-08-15,32.48,,
2005-08-16,32.26,,
2005-08-17,32.66,,
2005-08-18,32.54,,
2005-08-19,32.86,,
2005-08-22,33.02,,
2005-08-23,32.83,,
2005-08-24,32.53,,
2005-08-25,32.54,,
2005-08-26,32.31,,
2005-08-29,32.41,,
2005-08-30,32.16,,
2005-08-31,32.4,,
2005-09-01,32.56,,
2005-09-02,32.82,,
2005-09-06,32.96,,
2005-09-07,32.74,,
2005-09-08,32.41,,
2005-09-09,32.5,,
2005-09-12,32.5,,
2005-09-13,32.03,,
2005-09-14,31.75,,
2005-09-15,31.58,,
2005-09-16,32.35,,
2005-09-19,31.87,,
2005-09-20,31.66,,
2005-09-21,30.93,,
2005-09-22,31.15,,
2005-09-23,31.5,,
2005-09-26,31.06,,
2005-09-27,31.41,,
2005-09-28,30.62,,
2005-09-29,31.05,,
2005-09-30,31.17,,
2005-10-03,31.03,,
2005-10-04,30.75,,
2005-10-05,30.74,,
2005-10-06,30.93,,
2005-10-07,30.79,,
2005-10-10,30.59,,
2005-10-11,30.66,,
2005-10-12,30.56,,
2005-10-13,30.96,,
2005-10-14,31.56,,
2005-10-17,31.38,,
2005-10-18,31.28,,
2005-10-19,31.53,,
2005-10-20,31.58,,
2005-10-21,31.85,,
2005-10-24,32.33,,
2005-10-25,32.23,,
2005-10-26,32.49,,
2005-10-27,32.18,,
2005-10-28,32.8,,
2005-10-31,33.17,,
2005-11-01,33.02,,
2005-11-02,33.39,,
2005-11-03,32.99,,
2005-11-04,33.12,,
2005-11-07,33.52,,
2005-11-08,33.56,,
2005-11-09,33.73,,
2005-11-10,34.44,,
2005-11-11,34.58,,
2005-11-14,34.4,,
2005-11-15,34.13,,
2005-11-16,34.11,,
2005-11-17,34.21,,
2005-11-18,34.33,,
2005-11-21,34.32,,
2005-11-22,34.6,,
2005-11-23,34.81,,
2005-11-25,34.87,,
2005-11-28,34.86,,
2005-11-29,34.94,,
2005-11-30,34.34,,
2005-12-01,34.84,,
2005-12-02,34.84,,
2005-12-05,34.57,,
2005-12-06,34.56,,
2005-12-07,33.99,,
2005-12-08,33.87,,
2005-12-09,34.2,,
2005-12-12,34.14,,
2005-12-13,34.46,,
2005-12-14,34.4,,
2005-12-15,33.95,,
2005-12-16,33.93,,
2005-12-19,33.68,,
2005-12-20,33.65,,
2005-12-21,34.29,,
2005-12-22,34.35,,
2005-12-23,34.42,,
2005-12-27,33.98,,
2005-12-28,33.9,,
2005-12-29,33.9,,
2005-12-30,33.76,,
2006-01-03,34.46,,
2006-01-04,34.63,,
2006-01-05,34.8,,
2006-01-06,35.26,,
2006-01-09,35.46,,
2006-01-10,35.39,,
2006-01-11,35.76,,
2006-01-12,35.45,,
2006-01-13,35.33,,
2006-01-17,34.92,,
2006-01-18,34.26,,
2006-01-19,33.63,,
2006-01-20,33.36,,
2006-01-23,33.18,,
2006-01-24,33.28,,
2006-01-25,33.43,,
2006-01-26,33.65,,
2006-01-27,33.49,,
2006-01-30,33.58,,
2006-01-31,33.72,,
2006-02-01,33.78,,
2006-02-02,34.04,,
2006-02-03,34.18,,
2006-02-06,34.16,,
2006-02-07,34.17,,
2006-02-08,34.45,,
2006-02-09,34.42,,
2006-02-10,34.92,,
2006-02-13,35.32,,
2006-02-14,35.5,,
2006-02-15,35.89,,
2006-02-16,36.25,,
2006-02-17,36.67,,
2006-02-21,36.37,,
2006-02-22,36.97,,
2006-02-23,36.56,,
2006-02-24,36.46,,
2006-02-27,36.7,,
2006-02-28,36.29,,
2006-03-01,36.62,,
2006-03-02,36.82,,
2006-03-03,36.44,,
2006-03-06,36.26,,
2006-03-07,36.3,,
2006-03-08,36.54,,
2006-03-09,35.99,,
2006-03-10,36.36,,
2006-03-13,36.88,,
2006-03-14,37.09,,
2006-03-15,36.94,,
2006-03-16,36.77,,
2006-03-17,37.65,,
2006-03-20,37.29,,
2006-03-21,37.1,,
2006-03-22,37.13,,
2006-03-23,37.05,,
2006-03-24,37.1,,
2006-03-27,36.85,,
2006-03-28,36.35,,
2006-03-29,36.49,,
2006-03-30,38.08,,
2006-03-31,38.2,,
2006-04-03,38.0,,
2006-04-04,37.84,,
2006-04-05,38.54,,
2006-04-06,38.59,,
2006-04-07,39.04,,
2006-04-10,37.14,,
2006-04-11,36.77,,
2006-04-12,37.09,,
2006-04-13,37.22,,
2006-04-17,36.85,,
2006-04-18,37.84,,
2006-04-19,37.75,,
2006-04-20,36.93,,
2006-04-21,36.27,,
2006-04-24,36.02,,
2006-04-25,36.07,,
2006-04-26,36.53,,
2006-04-27,36.92,,
2006-04-28,37.26,,
2006-05-01,37.0,,
2006-05-02,36.79,,
2006-05-03,37.04,,
2006-05-04,37.58,,
2006-05-05,37.31,,
2006-05-08,37.41,,
2006-05-09,37.38,,
2006-05-10,36.91,,
2006-05-11,36.3,,
2006-05-12,36.12,,
2006-05-15,36.02,,
2006-05-16,35.72,,
2006-05-17,35.17,,
2006-05-18,34.87,,
2006-05-19,35.12,,
2006-05-22,35.15,,
2006-05-23,34.81,,
2006-05-24,34.65,,
2006-05-25,35.05,,
2006-05-26,35.19,,
2006-05-30,34.99,,
2006-05-31,35.22,,
2006-06-01,35.54,,
2006-06-02,35.44,,
2006-06-05,34.68,,
2006-06-06,34.68,,
2006-06-07,34.74,,
2006-06-08,34.74,,
2006-06-09,34.34,,
2006-06-12,33.59,,
2006-06-13,33.03,,
2006-06-14,33.18,,
2006-06-15,34.0,,
2006-06-16,33.71,,
2006-06-19,33.5,,
2006-06-20,33.8,,
2006-06-21,34.04,,
2006-06-22,34.02,,
2006-06-23,33.81,,
2006-06-26,33.87,,
2006-06-27,33.56,,
2006-06-28,33.5,,
2006-06-29,34.14,,
2006-06-30,34.13,,
2006-07-03,34.78,,
2006-07-05,34.44,,
2006-07-06,34.44,,
2006-07-07,34.09,,
2006-07-10,34.27,,
2006-07-11,34.32,,
2006-07-12,34.28,,
2006-07-13,33.43,,
2006-07-14,33.35,,
2006-07-17,33.76,,
2006-07-18,33.74,,
2006-07-19,36.12,,
2006-07-20,35.7,,
2006-07-21,35.33,,
2006-07-24,35.73,,
2006-07-25,35.93,,
2006-07-26,35.77,,
2006-07-27,35.48,,
2006-07-28,35.88,,
2006-07-31,35.63,,
2006-08-01,35.35,,
2006-08-02,35.62,,
2006-08-03,35.77,,
2006-08-04,35.81,,
2006-08-07,36.09,,
2006-08-08,35.75,,
2006-08-09,35.28,,
2006-08-10,35.5,,
2006-08-11,35.68,,
2006-08-14,35.77,,
2006-08-15,36.36,,
2006-08-16,36.54,,
2006-08-17,36.5,,
2006-08-18,36.28,,
2006-08-21,36.19,,
2006-08-22,36.23,,
2006-08-23,36.15,,
2006-08-24,35.66,,
2006-08-25,35.43,,
2006-08-28,36.0,,
2006-08-29,36.11,,
2006-08-30,36.04,,
2006-08-31,35.77,,
2006-09-01,35.97,,
2006-09-05,36.08,,
2006-09-06,35.96,,
2006-09-07,35.7,,
2006-09-08,35.89,,
2006-09-11,36.04,,
2006-09-12,36.24,,
2006-09-13,36.78,,
2006-09-14,36.83,,
2006-09-15,37.22,,
2006-09-18,37.18,,
2006-09-19,37.1,,
2006-09-20,37.29,,
2006-09-21,37.13,,
2006-09-22,36.9,,
2006-09-25,37.25,,
2006-09-26,37.34,,
2006-09-27,37.81,,
2006-09-28,37.69,,
2006-09-29,37.38,,
2006-10-02,37.15,,
2006-10-03,37.45,,
2006-10-04,37.8,,
2006-10-05,38.01,,
2006-10-06,37.59,,
2006-10-09,37.8,,
2006-10-10,37.79,,
2006-10-11,37.81,,
2006-10-12,37.78,,
2006-10-13,37.5,,
2006-10-16,37.32,,
2006-10-17,37.05,,
2006-10-18,36.9,,
2006-10-19,35.91,,
2006-10-20,35.59,,
2006-10-23,35.69,,
2006-10-24,35.92,,
2006-10-25,36.38,,
2006-10-26,36.69,,
2006-10-27,36.42,,
2006-10-30,36.49,,
2006-10-31,36.43,,
2006-11-01,35.89,,
2006-11-02,35.91,,
2006-11-03,35.97,,
2006-11-06,36.53,,
2006-11-07,36.83,,
2006-11-08,36.65,,
2006-11-09,36.78,,
2006-11-10,36.99,,
2006-11-13,36.99,,
2006-11-14,37.21,,
2006-11-15,37.4,,
2006-11-16,37.92,,
2006-11-17,38.01,,
2006-11-20,38.29,,
2006-11-21,37.89,,
2006-11-22,38.04,,
2006-11-24,37.95,,
2006-11-27,37.44,,
2006-11-28,37.6,,
2006-11-29,37.83,,
2006-11-30,37.67,,
2006-12-01,37.61,,
2006-12-04,42.13,,
2006-12-05,42.02,,
2006-12-06,41.88,,
2006-12-07,41.66,,
2006-12-08,41.5,,
2006-12-11,41.52,,
2006-12-12,41.55,,
2006-12-13,41.62,,
2006-12-14,41.76,,
2006-12-15,41.92,,
2006-12-18,41.98,,
2006-12-19,42.02,,
2006-12-20,42.01,,
2006-12-21,41.93,,
2006-12-22,41.71,,
2006-12-26,42.05,,
2006-12-27,42.33,,
2006-12-28,42.32,,
2006-12-29,41.73,,
2007-01-03,42.07,,
2007-01-04,41.99,,
2007-01-05,41.79,,
2007-01-08,41.95,,
2007-01-09,41.77,,
2007-01-10,42.0,,
2007-01-11,42.4,,
2007-01-12,42.75,,
2007-01-16,42.9,,
2007-01-17,42.66,,
2007-01-18,43.4,,
2007-01-19,43.48,,
2007-01-22,43.23,,
2007-01-23,43.01,,
2007-01-24,43.33,,
2007-01-25,42.97,,
2007-01-26,42.75,,
2007-01-29,42.32,,
2007-01-30,42.35,,
2007-01-31,42.41,,
2007-02-01,42.58,,
2007-02-02,43.22,,
2007-02-05,43.77,,
2007-02-06,44.11,,
2007-02-07,44.13,,
2007-02-08,44.07,,
2007-02-09,44.04,,
2007-02-12,44.62,,
2007-02-13,45.03,,
2007-02-14,45.47,,
2007-02-15,45.91,,
2007-02-16,45.76,,
2007-02-20,45.78,,
2007-02-21,45.29,,
2007-02-22,45.33,,
2007-02-23,45.06,,
2007-02-26,44.8,,
2007-02-27,43.08,,
2007-02-28,43.07,,
2007-03-01,42.91,,
2007-03-02,42.2,,
2007-03-05,41.54,,
2007-03-06,42.16,,
2007-03-07,41.56,,
2007-03-08,41.73,,
2007-03-09,41.57,,
2007-03-12,41.66,,
2007-03-13,40.4,,
2007-03-14,40.8,,
2007-03-15,41.3,,
2007-03-16,41.36,,
2007-03-19,41.84,,
2007-03-20,42.34,,
2007-03-21,43.68,,
2007-03-22,43.16,,
2007-03-23,43.26,,
2007-03-26,43.41,,
2007-03-27,43.04,,
2007-03-28,42.68,,
2007-03-29,42.99,,
2007-03-30,42.98,,
2007-04-02,42.83,,
2007-04-03,43.23,,
2007-04-04,43.17,,
2007-04-05,43.26,,
2007-04-09,43.42,,
2007-04-10,43.43,,
2007-04-11,42.96,,
2007-04-12,42.93,,
2007-04-13,43.15,,
2007-04-16,44.09,,
2007-04-17,44.06,,
2007-04-18,43.94,,
2007-04-19,43.54,,
2007-04-20,43.99,,
2007-04-23,43.46,,
2007-04-24,43.05,,
2007-04-25,43.35,,
2007-04-26,43.28,,
2007-04-27,43.26,,
2007-04-30,42.91,,
2007-05-01,42.82,,
2007-05-02,43.33,,
2007-05-03,43.65,,
2007-05-04,43.75,,
2007-05-07,43.88,,
2007-05-08,43.58,,
2007-05-09,43.74,,
2007-05-10,43.24,,
2007-05-11,43.61,,
2007-05-14,43.17,,
2007-05-15,43.17,,
2007-05-16,43.68,,
2007-05-17,43.19,,
2007-05-18,42.72,,
2007-05-21,42.52,,
2007-05-22,42.72,,
2007-05-23,42.59,,
2007-05-24,42.23,,
2007-05-25,42.1,,
2007-05-29,42.08,,
2007-05-30,42.85,,
2007-05-31,42.99,,
2007-06-01,42.88,,
2007-06-04,42.71,,
2007-06-05,42.26,,
2007-06-06,41.73,,
2007-06-07,40.78,,
2007-06-08,42.0,,
2007-06-11,42.48,,
2007-06-12,42.06,,
2007-06-13,43.97,,
2007-06-14,44.14,,
2007-06-15,44.67,,
2007-06-18,44.55,,
2007-06-19,44.57,,
2007-06-20,43.65,,
2007-06-21,43.83,,
2007-06-22,43.01,,
2007-06-25,42.88,,
2007-06-26,43.09,,
2007-06-27,43.8,,
2007-06-28,44.42,,
2007-06-29,43.93,,
2007-07-02,44.25,,
2007-07-03,44.3,,
2007-07-05,44.55,,
2007-07-06,45.2,,
2007-07-09,45.08,,
2007-07-10,44.29,,
2007-07-11,44.5,,
2007-07-12,45.86,,
2007-07-13,46.14,,
2007-07-16,45.86,,
2007-07-17,46.72,,
2007-07-18,46.13,,
2007-07-19,45.2,,
2007-07-20,44.66,,
2007-07-23,44.59,,
2007-07-24,42.93,,
2007-07-25,43.54,,
2007-07-26,42.8,,
2007-07-27,42.36,,
2007-07-30,43.3,,
2007-07-31,42.55,,
2007-08-01,41.96,,
2007-08-02,42.44,,
2007-08-03,40.65,,
2007-08-06,43.37,,
2007-08-07,44.45,,
2007-08-08,44.97,,
2007-08-09,43.44,,
2007-08-10,42.33,,
2007-08-13,41.96,,
2007-08-14,40.25,,
2007-08-15,39.79,,
2007-08-16,41.74,,
2007-08-17,43.44,,
2007-08-20,42.57,,
2007-08-21,42.34,,
2007-08-22,42.01,,
2007-08-23,41.85,,
2007-08-24,42.12,,
2007-08-27,41.92,,
2007-08-28,39.7,,
2007-08-29,39.98,,
2007-08-30,39.79,,
2007-08-31,40.43,,
2007-09-04,41.3,,
2007-09-05,40.6,,
2007-09-06,40.21,,
2007-09-07,39.72,,
2007-09-10,39.52,,
2007-09-11,40.46,,
2007-09-12,41.0,,
2007-09-13,42.58,,
2007-09-14,42.55,,
2007-09-17,42.45,,
2007-09-18,44.29,,
2007-09-19,44.75,,
2007-09-20,43.55,,
2007-09-21,43.92,,
2007-09-24,43.41,,
2007-09-25,42.9,,
2007-09-26,43.44,,
2007-09-27,44.27,,
2007-09-28,44.14,,
2007-10-01,44.93,,
2007-10-02,44.86,,
2007-10-03,44.4,,
2007-10-04,44.21,,
2007-10-05,44.79,,
2007-10-08,44.92,,
2007-10-09,45.03,,
2007-10-10,44.94,,
2007-10-11,44.94,,
2007-10-12,45.66,,
2007-10-15,44.23,,
2007-10-16,44.35,,
2007-10-17,43.96,,
2007-10-18,45.82,,
2007-10-19,45.59,,
2007-10-22,46.22,,
2007-10-23,47.47,,
2007-10-24,46.89,,
2007-10-25,47.91,,
2007-10-26,48.3,,
2007-10-29,47.99,,
2007-10-30,47.98,,
2007-10-31,48.85,,
2007-11-01,46.99,,
2007-11-02,47.2,,
2007-11-05,47.42,,
2007-11-06,48.28,,
2007-11-07,45.77,,
2007-11-08,46.0,,
2007-11-09,44.84,0.0,inf
2007-11-12,46.17,0.0,inf
2007-11-13,47.29,0.0,inf
2007-11-14,46.89,0.0,inf
2007-11-15,45.73,0.0,inf
2007-11-16,46.79,0.0,inf
2007-11-19,46.24,0.0,inf
2007-11-20,45.9,0.0,inf
2007-11-21,44.56,0.0,inf
2007-11-23,45.41,0.0,inf
2007-11-26,43.87,0.0,inf
2007-11-27,45.17,0.0,inf
2007-11-28,47.58,0.0,inf
2007-11-29,47.32,0.0,inf
2007-11-30,47.96,0.0,inf
2007-12-03,47.87,0.0,inf
2007-12-04,47.86,0.0,inf
2007-12-05,48.25,0.0,inf
2007-12-06,49.51,0.0,inf
2007-12-07,48.96,0.0,inf
2007-12-10,49.7,0.0,inf
2007-12-11,47.54,0.0,inf
2007-12-12,48.51,0.0,inf
2007-12-13,48.79,0.0,inf
2007-12-14,48.11,0.0,inf
2007-12-17,47.27,0.0,inf
2007-12-18,48.13,0.0,inf
2007-12-19,48.66,0.0,inf
2007-12-20,48.91,0.0,inf
2007-12-21,49.18,0.0,inf
2007-12-24,49.82,0.0,inf
2007-12-26,49.73,0.0,inf
2007-12-27,48.6,0.0,inf
2007-12-28,48.5,0.0,inf
2007-12-31,48.76,0.0,inf
2008-01-02,47.13,0.0,inf
2008-01-03,49.17,0.0,inf
2008-01-04,48.15,0.0,inf
2008-01-07,48.81,0.0,inf
2008-01-08,47.0,0.0,inf
2008-01-09,47.79,0.0,inf
2008-01-10,47.53,0.0,inf
2008-01-11,46.5,0.0,inf
2008-01-14,47.13,0.0,inf
2008-01-15,45.0,0.0,inf
2008-01-16,45.09,0.0,inf
2008-01-17,44.77,0.0,inf
2008-01-18,43.75,0.0,inf
2008-01-22,45.05,0.0,inf
2008-01-23,46.23,0.0,inf
2008-01-24,45.59,0.0,inf
2008-01-25,43.88,0.0,inf
2008-01-28,45.5,0.0,inf
2008-01-29,45.08,0.0,inf
2008-01-30,45.2,0.0,inf
2008-01-31,46.52,0.0,inf
2008-02-01,47.74,0.0,inf
2008-02-04,46.75,0.0,inf
2008-02-05,44.8,0.0,inf
2008-02-06,45.1,0.0,inf
2008-02-07,46.19,0.0,inf
2008-02-08,46.18,0.0,inf
2008-02-11,46.24,0.0,inf
2008-02-12,46.79,0.0,inf
2008-02-13,47.32,0.0,inf
2008-02-14,45.87,0.0,inf
2008-02-15,46.26,0.0,inf
2008-02-19,44.9,0.0,inf
2008-02-20,45.82,0.0,inf
2008-02-21,45.4,0.0,inf
2008-02-22,46.1,0.0,inf
2008-02-25,46.57,0.0,inf
2008-02-26,46.6,0.0,inf
2008-02-27,46.67,0.0,inf
2008-02-28,46.17,0.0,inf
2008-02-29,43.87,0.0,inf
2008-03-03,44.17,0.0,inf
2008-03-04,44.3,0.0,inf
2008-03-05,44.43,0.0,inf
2008-03-06,43.37,0.0,inf
2008-03-07,43.6,0.0,inf
2008-03-10,42.31,0.0,inf
2008-03-11,46.0,0.0,inf
2008-03-12,45.43,0.0,inf
2008-03-13,45.39,0.0,inf
2008-03-14,43.0,0.0,inf
2008-03-17,39.82,0.0,inf
2008-03-18,44.85,0.0,inf
2008-03-19,43.24,0.0,inf
2008-03-20,46.39,0.0,inf
2008-03-24,44.03,0.0,inf
2008-03-25,44.35,0.0,inf
2008-03-26,42.72,0.0,inf
2008-03-27,41.91,0.0,inf
2008-03-28,41.29,0.0,inf
2008-03-31,41.73,0.0,inf
2008-04-01,44.13,0.0,inf
2008-04-02,42.0,0.0,inf
2008-04-03,42.41,0.0,inf
2008-04-04,40.68,0.0,inf
2008-04-07,43.37,0.0,inf
2008-04-08,42.98,0.0,inf
2008-04-09,43.37,0.0,inf
2008-04-10,43.26,0.0,inf
2008-04-11,42.67,0.0,inf
2008-04-14,42.08,0.0,inf
2008-04-15,42.72,0.0,inf
2008-04-16,44.0,0.0,inf
2008-04-17,43.06,0.0,inf
2008-04-18,42.37,0.0,inf
2008-04-21,41.42,0.0,inf
2008-04-22,40.63,0.0,inf
2008-04-23,41.21,0.0,inf
2008-04-24,43.44,0.0,inf
2008-04-25,44.37,0.0,inf
2008-04-28,44.41,0.0,inf
2008-04-29,44.12,0.0,inf
2008-04-30,43.53,0.0,inf
2008-05-01,45.13,0.0,inf
2008-05-02,45.31,0.0,inf
2008-05-05,45.35,0.0,inf
2008-05-06,45.66,0.0,inf
2008-05-07,44.37,0.0,inf
2008-05-08,43.73,0.0,inf
2008-05-09,43.08,0.0,inf
2008-05-12,44.27,0.0,inf
2008-05-13,43.68,0.0,inf
2008-05-14,44.85,0.0,inf
2008-05-15,45.7,0.0,inf
2008-05-16,45.55,0.0,inf
2008-05-19,45.23,0.0,inf
2008-05-20,44.28,0.0,inf
2008-05-21,43.53,0.0,inf
2008-05-22,44.15,0.0,inf
2008-05-23,43.56,0.0,inf
2008-05-27,44.01,0.0,inf
2008-05-28,43.98,0.0,inf
