date,LYV,LYV_EPS,PE Ratio
2019-03-25,62.82,-0.83,-75.6867469879518
2019-03-26,63.31,-0.83,-76.27710843373495
2019-03-27,63.33,-0.83,-76.3012048192771
2019-03-28,63.9,-0.83,-76.98795180722892
2019-03-29,63.54,-0.83,-76.55421686746988
2019-04-01,64.48,-0.83,-77.68674698795182
2019-04-02,64.77,-0.83,-78.03614457831326
2019-04-03,64.82,-0.83,-78.09638554216868
2019-04-04,63.09,-0.83,-76.01204819277109
2019-04-05,62.93,-0.83,-75.81927710843374
2019-04-08,63.58,-0.83,-76.60240963855422
2019-04-09,63.43,-0.83,-76.42168674698796
2019-04-10,64.6,-0.83,-77.83132530120481
2019-04-11,63.98,-0.83,-77.08433734939759
2019-04-12,64.46,-0.83,-77.66265060240964
2019-04-15,64.94,-0.83,-78.24096385542168
2019-04-16,64.93,-0.83,-78.22891566265062
2019-04-17,64.53,-0.83,-77.74698795180723
2019-04-18,65.35,-0.83,-78.73493975903614
2019-04-22,65.5,-0.83,-78.91566265060241
2019-04-23,66.42,-0.83,-80.02409638554218
2019-04-24,66.09,-0.83,-79.6265060240964
2019-04-25,65.82,-0.83,-79.3012048192771
2019-04-26,66.46,-0.83,-80.0722891566265
2019-04-29,65.97,-0.83,-79.48192771084338
2019-04-30,65.34,-0.83,-78.72289156626506
2019-05-01,63.72,-0.83,-76.7710843373494
2019-05-02,63.76,-0.31,-205.67741935483872
2019-05-03,64.34,-0.31,-207.5483870967742
2019-05-06,64.68,-0.31,-208.6451612903226
2019-05-07,63.83,-0.31,-205.90322580645162
2019-05-08,64.71,-0.31,-208.74193548387095
2019-05-09,64.65,-0.31,-208.5483870967742
2019-05-10,65.36,-0.31,-210.83870967741936
2019-05-13,63.01,-0.31,-203.25806451612902
2019-05-14,64.15,-0.31,-206.93548387096777
2019-05-15,64.32,-0.31,-207.48387096774192
2019-05-16,64.38,-0.31,-207.6774193548387
2019-05-17,63.63,-0.31,-205.25806451612905
2019-05-20,62.97,-0.31,-203.1290322580645
2019-05-21,63.9,-0.31,-206.1290322580645
2019-05-22,62.87,-0.31,-202.80645161290323
2019-05-23,62.49,-0.31,-201.58064516129033
2019-05-24,63.28,-0.31,-204.1290322580645
2019-05-28,62.45,-0.31,-201.45161290322582
2019-05-29,62.14,-0.31,-200.45161290322582
2019-05-30,61.62,-0.31,-198.7741935483871
2019-05-31,60.82,-0.31,-196.19354838709677
2019-06-03,60.07,-0.31,-193.7741935483871
2019-06-04,61.55,-0.31,-198.54838709677418
2019-06-05,61.95,-0.31,-199.83870967741936
2019-06-06,62.01,-0.31,-200.03225806451613
2019-06-07,62.19,-0.31,-200.61290322580643
2019-06-10,61.75,-0.31,-199.19354838709677
2019-06-11,63.18,-0.31,-203.80645161290323
2019-06-12,63.39,-0.31,-204.48387096774195
2019-06-13,64.25,-0.31,-207.25806451612902
2019-06-14,63.99,-0.31,-206.4193548387097
2019-06-17,65.09,-0.31,-209.96774193548387
2019-06-18,66.31,-0.31,-213.90322580645162
2019-06-19,66.48,-0.31,-214.45161290322582
2019-06-20,67.22,-0.31,-216.83870967741936
2019-06-21,66.69,-0.31,-215.1290322580645
2019-06-24,66.58,-0.31,-214.7741935483871
2019-06-25,66.47,-0.31,-214.41935483870967
2019-06-26,66.05,-0.31,-213.06451612903226
2019-06-27,66.93,-0.31,-215.90322580645164
2019-06-28,66.25,-0.31,-213.70967741935485
2019-07-01,67.16,-0.31,-216.64516129032256
2019-07-02,68.19,-0.31,-219.96774193548387
2019-07-03,69.4,-0.31,-223.87096774193552
2019-07-05,69.66,-0.31,-224.70967741935482
2019-07-08,68.61,-0.31,-221.32258064516128
2019-07-09,69.08,-0.31,-222.83870967741936
2019-07-10,69.34,-0.31,-223.67741935483872
2019-07-11,69.88,-0.31,-225.41935483870967
2019-07-12,70.5,-0.31,-227.41935483870967
2019-07-15,70.83,-0.31,-228.48387096774192
2019-07-16,70.55,-0.31,-227.5806451612903
2019-07-17,70.33,-0.31,-226.8709677419355
2019-07-18,70.59,-0.31,-227.70967741935485
2019-07-19,70.29,-0.31,-226.741935483871
2019-07-22,70.04,-0.31,-225.93548387096777
2019-07-23,70.47,-0.31,-227.32258064516128
2019-07-24,70.87,-0.31,-228.61290322580646
2019-07-25,72.53,0.43,168.67441860465118
2019-07-26,73.54,0.43,171.0232558139535
2019-07-29,71.2,0.43,165.58139534883722
2019-07-30,72.1,0.43,167.67441860465115
2019-07-31,72.06,0.43,167.58139534883722
2019-08-01,71.25,0.43,165.69767441860466
2019-08-02,70.7,0.43,164.4186046511628
2019-08-05,68.5,0.43,159.30232558139537
2019-08-06,70.01,0.43,162.8139534883721
2019-08-07,70.8,0.43,164.65116279069767
2019-08-08,72.3,0.43,168.13953488372093
2019-08-09,72.11,0.43,167.69767441860466
2019-08-12,70.63,0.43,164.25581395348837
2019-08-13,71.36,0.43,165.95348837209303
2019-08-14,69.06,0.43,160.6046511627907
2019-08-15,69.41,0.43,161.41860465116278
2019-08-16,70.35,0.43,163.60465116279067
2019-08-19,71.47,0.43,166.2093023255814
2019-08-20,71.45,0.43,166.16279069767444
2019-08-21,71.84,0.43,167.06976744186048
2019-08-22,71.45,0.43,166.16279069767444
2019-08-23,70.72,0.43,164.46511627906978
2019-08-26,71.7,0.43,166.74418604651163
2019-08-27,70.31,0.43,163.51162790697674
2019-08-28,69.2,0.43,160.93023255813955
2019-08-29,68.86,0.43,160.13953488372093
2019-08-30,69.51,0.43,161.6511627906977
2019-09-03,68.46,0.43,159.20930232558138
2019-09-04,70.5,0.43,163.95348837209303
2019-09-05,70.98,0.43,165.06976744186048
2019-09-06,71.37,0.43,165.97674418604652
2019-09-09,69.33,0.43,161.2325581395349
2019-09-10,68.65,0.43,159.6511627906977
2019-09-11,70.27,0.43,163.41860465116278
2019-09-12,70.63,0.43,164.25581395348837
2019-09-13,70.29,0.43,163.46511627906978
2019-09-16,69.23,0.43,161.0
2019-09-17,69.91,0.43,162.5813953488372
2019-09-18,68.06,0.43,158.27906976744188
2019-09-19,67.69,0.43,157.41860465116278
2019-09-20,67.39,0.43,156.72093023255815
2019-09-23,68.2,0.43,158.6046511627907
2019-09-24,66.7,0.43,155.11627906976744
2019-09-25,67.48,0.43,156.93023255813955
2019-09-26,67.31,0.43,156.53488372093025
2019-09-27,66.34,0.43,154.27906976744188
2019-09-30,66.34,0.43,154.27906976744188
2019-10-01,66.24,0.43,154.04651162790697
2019-10-02,66.94,0.43,155.67441860465115
2019-10-03,68.4,0.43,159.06976744186048
2019-10-04,69.49,0.43,161.6046511627907
2019-10-07,69.47,0.43,161.5581395348837
2019-10-08,67.57,0.43,157.13953488372093
2019-10-09,68.2,0.43,158.6046511627907
2019-10-10,67.61,0.43,157.2325581395349
2019-10-11,68.14,0.43,158.46511627906978
2019-10-14,67.75,0.43,157.55813953488374
2019-10-15,67.93,0.43,157.97674418604652
2019-10-16,67.73,0.43,157.51162790697677
2019-10-17,68.5,0.43,159.30232558139537
2019-10-18,67.01,0.43,155.8372093023256
2019-10-21,67.71,0.43,157.46511627906975
2019-10-22,67.28,0.43,156.46511627906978
2019-10-23,67.18,0.43,156.23255813953492
2019-10-24,67.85,0.43,157.7906976744186
2019-10-25,69.06,0.43,160.6046511627907
2019-10-28,70.0,0.43,162.7906976744186
2019-10-29,70.0,0.43,162.7906976744186
2019-10-30,71.23,0.43,165.6511627906977
2019-10-31,70.5,0.74,95.27027027027027
2019-11-01,66.02,0.74,89.21621621621621
2019-11-04,62.17,0.74,84.01351351351352
2019-11-05,61.95,0.74,83.71621621621622
2019-11-06,61.37,0.74,82.93243243243244
2019-11-07,62.67,0.74,84.6891891891892
2019-11-08,63.16,0.74,85.35135135135135
2019-11-11,64.47,0.74,87.12162162162163
2019-11-12,64.74,0.74,87.48648648648648
2019-11-13,64.61,0.74,87.3108108108108
2019-11-14,64.97,0.74,87.79729729729729
2019-11-15,65.4,0.74,88.37837837837839
2019-11-18,66.88,0.74,90.37837837837837
2019-11-19,68.22,0.74,92.1891891891892
2019-11-20,67.71,0.74,91.49999999999999
2019-11-21,66.16,0.74,89.4054054054054
2019-11-22,67.59,0.74,91.33783783783784
2019-11-25,69.03,0.74,93.28378378378379
2019-11-26,69.65,0.74,94.12162162162163
2019-11-27,70.47,0.74,95.22972972972973
2019-11-29,69.81,0.74,94.33783783783784
2019-12-02,69.01,0.74,93.25675675675676
2019-12-03,69.16,0.74,93.45945945945945
2019-12-04,69.48,0.74,93.8918918918919
2019-12-05,70.13,0.74,94.77027027027026
2019-12-06,70.48,0.74,95.24324324324326
2019-12-09,69.05,0.74,93.3108108108108
2019-12-10,69.6,0.74,94.05405405405405
2019-12-11,69.44,0.74,93.83783783783784
2019-12-12,69.43,0.74,93.82432432432434
2019-12-13,64.34,0.74,86.94594594594595
2019-12-16,63.56,0.74,85.8918918918919
2019-12-17,62.91,0.74,85.01351351351352
2019-12-18,63.95,0.74,86.41891891891892
2019-12-19,69.83,0.74,94.36486486486487
2019-12-20,71.55,0.74,96.6891891891892
2019-12-23,70.44,0.74,95.1891891891892
2019-12-24,70.61,0.74,95.41891891891892
2019-12-26,71.54,0.74,96.67567567567569
2019-12-27,71.65,0.74,96.82432432432434
2019-12-30,71.21,0.74,96.22972972972973
2019-12-31,71.47,0.74,96.58108108108108
2020-01-02,71.89,0.74,97.14864864864865
2020-01-03,71.64,0.74,96.8108108108108
2020-01-06,71.74,0.74,96.94594594594594
2020-01-07,70.91,0.74,95.82432432432432
2020-01-08,71.69,0.74,96.87837837837837
2020-01-09,71.98,0.74,97.27027027027027
2020-01-10,71.28,0.74,96.32432432432432
2020-01-13,72.36,0.74,97.78378378378379
2020-01-14,72.54,0.74,98.02702702702703
2020-01-15,74.2,0.74,100.27027027027027
2020-01-16,74.66,0.74,100.89189189189189
2020-01-17,75.54,0.74,102.0810810810811
2020-01-21,74.91,0.74,101.22972972972973
2020-01-22,74.65,0.74,100.87837837837839
2020-01-23,74.35,0.74,100.47297297297297
2020-01-24,72.02,0.74,97.32432432432432
2020-01-27,70.9,0.74,95.81081081081082
2020-01-28,72.01,0.74,97.31081081081082
2020-01-29,70.57,0.74,95.36486486486486
2020-01-30,70.65,0.74,95.47297297297298
2020-01-31,68.16,0.74,92.1081081081081
2020-02-03,68.6,0.74,92.7027027027027
2020-02-04,70.99,0.74,95.93243243243242
2020-02-05,70.81,0.74,95.6891891891892
2020-02-06,72.25,0.74,97.63513513513513
2020-02-07,72.19,0.74,97.55405405405405
2020-02-10,72.89,0.74,98.5
2020-02-11,73.11,0.74,98.79729729729729
2020-02-12,74.1,0.74,100.13513513513513
2020-02-13,73.15,0.74,98.85135135135135
2020-02-14,74.02,0.74,100.02702702702702
2020-02-18,74.13,0.74,100.17567567567568
2020-02-19,76.08,0.74,102.8108108108108
2020-02-20,75.66,0.74,102.24324324324324
2020-02-21,74.19,0.74,100.25675675675676
2020-02-24,68.26,0.74,92.24324324324326
2020-02-25,62.79,0.74,84.85135135135135
2020-02-26,60.76,0.74,82.10810810810811
2020-02-27,57.75,-0.88,-65.625
2020-02-28,60.77,-0.88,-69.05681818181819
2020-03-02,57.96,-0.88,-65.86363636363636
2020-03-03,57.61,-0.88,-65.4659090909091
2020-03-04,59.77,-0.88,-67.92045454545455
2020-03-05,55.45,-0.88,-63.01136363636364
2020-03-06,53.0,-0.88,-60.22727272727273
2020-03-09,47.26,-0.88,-53.70454545454545
2020-03-10,50.36,-0.88,-57.22727272727273
2020-03-11,42.01,-0.88,-47.73863636363636
2020-03-12,36.2,-0.88,-41.13636363636364
2020-03-13,42.85,-0.88,-48.69318181818182
2020-03-16,36.31,-0.88,-41.26136363636364
2020-03-17,33.92,-0.88,-38.54545454545455
2020-03-18,29.5,-0.88,-33.52272727272727
2020-03-19,32.92,-0.88,-37.409090909090914
2020-03-20,33.97,-0.88,-38.60227272727273
2020-03-23,37.33,-0.88,-42.42045454545455
2020-03-24,42.94,-0.88,-48.79545454545454
2020-03-25,45.9,-0.88,-52.15909090909091
2020-03-26,45.94,-0.88,-52.20454545454545
2020-03-27,47.15,-0.88,-53.57954545454545
2020-03-30,45.23,-0.88,-51.397727272727266
2020-03-31,45.46,-0.88,-51.65909090909091
2020-04-01,38.88,-0.88,-44.18181818181819
2020-04-02,33.95,-0.88,-38.57954545454546
2020-04-03,33.57,-0.88,-38.14772727272727
2020-04-06,34.51,-0.88,-39.215909090909086
2020-04-07,37.85,-0.88,-43.01136363636364
2020-04-08,37.76,-0.88,-42.90909090909091
2020-04-09,38.27,-0.88,-43.48863636363637
2020-04-13,39.41,-0.88,-44.78409090909091
2020-04-14,41.96,-0.88,-47.68181818181818
2020-04-15,38.47,-0.88,-43.715909090909086
2020-04-16,36.4,-0.88,-41.36363636363636
2020-04-17,38.35,-0.88,-43.57954545454545
2020-04-20,36.66,-0.88,-41.65909090909091
2020-04-21,36.47,-0.88,-41.44318181818182
2020-04-22,36.35,-0.88,-41.30681818181818
2020-04-23,39.45,-0.88,-44.82954545454546
2020-04-24,38.24,-0.88,-43.45454545454545
2020-04-27,42.01,-0.88,-47.73863636363636
2020-04-28,43.64,-0.88,-49.59090909090909
2020-04-29,46.53,-0.88,-52.875
2020-04-30,44.87,-0.88,-50.98863636363636
2020-05-01,41.17,-0.88,-46.784090909090914
2020-05-04,41.83,-0.88,-47.53409090909091
2020-05-05,40.25,-0.88,-45.73863636363637
2020-05-06,38.49,-0.88,-43.73863636363637
2020-05-07,39.37,-0.94,-41.88297872340426
2020-05-08,41.96,-0.94,-44.63829787234043
2020-05-11,40.59,-0.94,-43.18085106382979
2020-05-12,38.16,-0.94,-40.59574468085106
2020-05-13,37.45,-0.94,-39.840425531914896
2020-05-14,39.19,-0.94,-41.691489361702125
2020-05-15,40.06,-0.94,-42.61702127659575
2020-05-18,46.15,-0.94,-49.09574468085106
2020-05-19,44.87,-0.94,-47.734042553191486
2020-05-20,47.73,-0.94,-50.77659574468085
2020-05-21,45.53,-0.94,-48.43617021276596
2020-05-22,46.49,-0.94,-49.457446808510646
2020-05-26,49.69,-0.94,-52.861702127659576
2020-05-27,51.7,-0.94,-55.00000000000001
2020-05-28,49.01,-0.94,-52.138297872340424
2020-05-29,49.16,-0.94,-52.297872340425535
2020-06-01,50.66,-0.94,-53.8936170212766
2020-06-02,50.53,-0.94,-53.755319148936174
2020-06-03,53.91,-0.94,-57.351063829787236
2020-06-04,53.47,-0.94,-56.88297872340426
2020-06-05,56.96,-0.94,-60.59574468085107
2020-06-08,57.09,-0.94,-60.73404255319149
2020-06-09,53.42,-0.94,-56.829787234042556
2020-06-10,52.48,-0.94,-55.829787234042556
2020-06-11,47.74,-0.94,-50.787234042553195
2020-06-12,49.12,-0.94,-52.255319148936174
2020-06-15,49.400002,-0.94,-52.55319361702128
2020-06-16,49.200001,-0.94,-52.34042659574468
2020-06-17,48.0,-0.94,-51.06382978723405
2020-06-18,48.32,-0.94,-51.40425531914894
2020-06-19,46.509998,-0.94,-49.47872127659575
2020-06-22,45.779999,-0.94,-48.70212659574468
2020-06-23,46.880001,-0.94,-49.8723414893617
2020-06-24,44.18,-0.94,-47.0
2020-06-25,44.169998,-0.94,-46.98935957446809
2020-06-26,42.619999,-0.94,-45.34042446808511
2020-06-29,44.290001,-0.94,-47.11702234042553
2020-06-30,44.330002,-0.94,-47.15957659574468
2020-07-01,46.02,-0.94,-48.957446808510646
2020-07-02,45.360001,-0.94,-48.25532021276596
2020-07-06,45.459999,-0.94,-48.36170106382979
2020-07-07,45.040001,-0.94,-47.91489468085106
2020-07-08,46.060001,-0.94,-49.00000106382979
2020-07-09,45.049999,-0.94,-47.92553085106383
2020-07-10,46.439999,-0.94,-49.40425425531915
2020-07-13,45.66,-0.94,-48.57446808510638
2020-07-14,46.41,-0.94,-49.37234042553192
2020-07-15,51.84,-0.94,-55.14893617021277
2020-07-16,50.849998,-0.94,-54.09574255319149
2020-07-17,51.040001,-0.94,-54.29787340425532
2020-07-20,49.209999,-0.94,-52.35106276595745
2020-07-21,49.18,-0.94,-52.319148936170215
2020-07-22,48.990002,-0.94,-52.11702340425532
2020-07-23,48.0,-0.94,-51.06382978723405
2020-07-24,47.919998,-0.94,-50.97872127659575
2020-07-27,47.34,-0.94,-50.36170212765958
2020-07-28,47.290001,-0.94,-50.30851170212766
2020-07-29,46.939999,-0.94,-49.93616914893617
2020-07-30,46.470001,-0.94,-49.43617127659575
2020-07-31,46.810001,-0.94,-49.79787340425532
2020-08-03,46.669998,-0.94,-49.64893404255319
2020-08-04,47.759998,-0.94,-50.808508510638305
2020-08-05,47.639999,-2.68,-17.776119029850747
2020-08-06,47.48,-2.68,-17.71641791044776
