date,AIG,AIG_EPS,PE Ratio
1977-03-31,13.82,,
1977-04-01,13.93,,
1977-04-04,14.38,,
1977-04-05,14.72,,
1977-04-06,14.16,,
1977-04-07,14.05,,
1977-04-11,13.82,,
1977-04-12,13.93,,
1977-04-13,13.71,,
1977-04-14,14.27,,
1977-04-15,14.5,,
1977-04-18,14.5,,
1977-04-19,14.38,,
1977-04-20,14.5,,
1977-04-21,14.05,,
1977-04-22,13.82,,
1977-04-25,13.71,,
1977-04-26,13.48,,
1977-04-27,13.48,,
1977-04-28,13.48,,
1977-04-29,13.82,,
1977-05-02,13.93,,
1977-05-03,13.93,,
1977-05-04,14.38,,
1977-05-05,14.61,,
1977-05-06,14.5,,
1977-05-09,14.5,,
1977-05-10,14.5,,
1977-05-11,14.38,,
1977-05-12,14.38,,
1977-05-13,14.61,,
1977-05-16,14.61,,
1977-05-17,14.61,,
1977-05-18,15.17,,
1977-05-19,15.06,,
1977-05-20,14.83,,
1977-05-23,14.83,,
1977-05-24,14.95,,
1977-05-25,15.4,,
1977-05-26,15.51,,
1977-05-27,15.51,,
1977-05-31,15.4,,
1977-06-01,15.73,,
1977-06-02,15.73,,
1977-06-03,15.73,,
1977-06-06,15.84,,
1977-06-07,15.84,,
1977-06-08,16.18,,
1977-06-09,16.18,,
1977-06-10,16.18,,
1977-06-13,16.41,,
1977-06-14,16.52,,
1977-06-15,16.52,,
1977-06-16,16.86,,
1977-06-17,17.08,,
1977-06-20,16.97,,
1977-06-21,16.86,,
1977-06-22,16.74,,
1977-06-23,16.74,,
1977-06-24,17.42,,
1977-06-27,17.31,,
1977-06-28,17.31,,
1977-06-29,17.31,,
1977-06-30,17.19,,
1977-07-01,16.86,,
1977-07-05,16.74,,
1977-07-06,16.41,,
1977-07-07,16.63,,
1977-07-08,16.74,,
1977-07-11,16.97,,
1977-07-12,16.97,,
1977-07-13,17.08,,
1977-07-15,17.08,,
1977-07-18,17.31,,
1977-07-19,17.31,,
1977-07-20,17.19,,
1977-07-21,16.86,,
1977-07-22,16.86,,
1977-07-25,16.86,,
1977-07-26,16.86,,
1977-07-27,16.74,,
1977-07-28,16.18,,
1977-07-29,16.41,,
1977-08-01,16.41,,
1977-08-02,16.18,,
1977-08-03,16.18,,
1977-08-04,16.41,,
1977-08-05,16.52,,
1977-08-08,16.41,,
1977-08-09,16.18,,
1977-08-10,16.18,,
1977-08-11,16.18,,
1977-08-12,16.07,,
1977-08-15,16.07,,
1977-08-16,15.96,,
1977-08-17,15.96,,
1977-08-18,15.96,,
1977-08-19,15.96,,
1977-08-22,15.96,,
1977-08-23,16.07,,
1977-08-24,16.07,,
1977-08-25,16.07,,
1977-08-26,16.18,,
1977-08-29,16.29,,
1977-08-30,16.18,,
1977-08-31,16.41,,
1977-09-01,16.74,,
1977-09-02,16.74,,
1977-09-06,16.74,,
1977-09-07,16.86,,
1977-09-08,17.08,,
1977-09-09,16.97,,
1977-09-12,16.97,,
1977-09-13,16.97,,
1977-09-14,16.86,,
1977-09-15,16.97,,
1977-09-16,16.97,,
1977-09-19,16.86,,
1977-09-20,16.74,,
1977-09-21,16.52,,
1977-09-22,16.41,,
1977-09-23,15.96,,
1977-09-26,16.07,,
1977-09-27,16.07,,
1977-09-28,16.18,,
1977-09-29,16.07,,
1977-09-30,16.29,,
1977-10-03,16.52,,
1977-10-04,16.63,,
1977-10-05,16.97,,
1977-10-06,17.08,,
1977-10-07,17.19,,
1977-10-10,17.19,,
1977-10-11,16.86,,
1977-10-12,16.29,,
1977-10-13,15.96,,
1977-10-14,15.84,,
1977-10-17,15.84,,
1977-10-18,15.73,,
1977-10-19,14.95,,
1977-10-20,14.95,,
1977-10-21,14.95,,
1977-10-24,14.83,,
1977-10-25,15.06,,
1977-10-26,15.17,,
1977-10-27,14.83,,
1977-10-28,14.95,,
1977-10-31,14.95,,
1977-11-01,14.61,,
1977-11-02,14.5,,
1977-11-03,14.5,,
1977-11-04,14.5,,
1977-11-07,14.83,,
1977-11-08,14.72,,
1977-11-09,14.72,,
1977-11-10,15.28,,
1977-11-11,15.4,,
1977-11-14,15.4,,
1977-11-15,15.51,,
1977-11-16,15.51,,
1977-11-17,15.4,,
1977-11-18,15.51,,
1977-11-21,15.51,,
1977-11-22,15.51,,
1977-11-23,15.84,,
1977-11-25,16.07,,
1977-11-28,16.07,,
1977-11-29,15.96,,
1977-11-30,15.84,,
1977-12-01,16.07,,
1977-12-02,16.18,,
1977-12-05,16.52,,
1977-12-06,16.41,,
1977-12-07,16.41,,
1977-12-08,16.86,,
1977-12-09,16.97,,
1977-12-12,17.53,,
1977-12-13,17.75,,
1977-12-14,17.64,,
1977-12-15,17.53,,
1977-12-16,17.53,,
1977-12-19,17.31,,
1977-12-20,17.31,,
1977-12-21,17.53,,
1977-12-22,17.53,,
1977-12-23,17.53,,
1977-12-27,17.75,,
1977-12-28,18.09,,
1977-12-29,18.43,,
1977-12-30,18.77,,
1978-01-03,17.98,,
1978-01-04,17.87,,
1978-01-05,17.98,,
1978-01-06,17.08,,
1978-01-09,16.86,,
1978-01-10,16.52,,
1978-01-11,16.07,,
1978-01-12,16.29,,
1978-01-13,16.07,,
1978-01-16,15.84,,
1978-01-17,16.07,,
1978-01-18,16.29,,
1978-01-19,16.41,,
1978-01-20,16.41,,
1978-01-23,16.41,,
1978-01-24,16.41,,
1978-01-25,16.41,,
1978-01-26,16.41,,
1978-01-27,16.52,,
1978-01-30,16.52,,
1978-01-31,16.52,,
1978-02-01,16.74,,
1978-02-02,16.74,,
1978-02-03,16.74,,
1978-02-06,16.63,,
1978-02-07,16.74,,
1978-02-08,16.97,,
1978-02-09,16.97,,
1978-02-10,17.19,,
1978-02-13,16.86,,
1978-02-14,16.63,,
1978-02-15,16.74,,
1978-02-16,16.63,,
1978-02-17,16.74,,
1978-02-21,16.74,,
1978-02-22,16.74,,
1978-02-23,16.74,,
1978-02-24,16.97,,
1978-02-27,16.74,,
1978-02-28,16.29,,
1978-03-01,16.41,,
1978-03-02,16.41,,
1978-03-03,16.41,,
1978-03-06,16.29,,
1978-03-07,16.41,,
1978-03-08,16.74,,
1978-03-09,16.97,,
1978-03-10,17.08,,
1978-03-13,17.08,,
1978-03-14,17.08,,
1978-03-15,17.08,,
1978-03-16,17.42,,
1978-03-17,17.42,,
1978-03-20,17.53,,
1978-03-21,17.08,,
1978-03-22,17.31,,
1978-03-23,17.31,,
1978-03-27,17.19,,
1978-03-28,17.08,,
1978-03-29,16.41,,
1978-03-30,15.96,,
1978-03-31,16.07,,
1978-04-03,16.18,,
1978-04-04,16.63,,
1978-04-05,16.74,,
1978-04-06,16.86,,
1978-04-07,17.31,,
1978-04-10,17.31,,
1978-04-11,17.42,,
1978-04-12,17.75,,
1978-04-13,17.98,,
1978-04-14,18.32,,
1978-04-17,18.65,,
1978-04-18,18.32,,
1978-04-19,18.32,,
1978-04-20,18.65,,
1978-04-21,18.54,,
1978-04-24,18.43,,
1978-04-25,18.54,,
1978-04-26,18.43,,
1978-04-27,18.2,,
1978-04-28,18.2,,
1978-05-01,18.32,,
1978-05-02,18.54,,
1978-05-03,18.88,,
1978-05-04,18.88,,
1978-05-05,19.1,,
1978-05-08,19.33,,
1978-05-09,19.33,,
1978-05-10,19.1,,
1978-05-11,19.22,,
1978-05-12,19.67,,
1978-05-15,19.67,,
1978-05-16,19.89,,
1978-05-17,20.11,,
1978-05-18,20.23,,
1978-05-19,20.11,,
1978-05-22,20.11,,
1978-05-23,19.89,,
1978-05-24,18.65,,
1978-05-25,18.88,,
1978-05-26,19.1,,
1978-05-30,18.99,,
1978-05-31,18.99,,
1978-06-01,18.99,,
1978-06-02,18.99,,
1978-06-05,19.22,,
1978-06-06,19.67,,
1978-06-07,20.11,,
1978-06-08,20.23,,
1978-06-09,20.0,,
1978-06-12,20.0,,
1978-06-13,19.67,,
1978-06-14,19.55,,
1978-06-15,19.55,,
1978-06-16,19.44,,
1978-06-19,19.33,,
1978-06-20,19.22,,
1978-06-21,19.1,,
1978-06-22,19.1,,
1978-06-23,19.22,,
1978-06-26,18.99,,
1978-06-27,18.99,,
1978-06-28,19.22,,
1978-06-29,19.22,,
1978-06-30,19.33,,
1978-07-03,19.44,,
1978-07-05,19.33,,
1978-07-06,19.33,,
1978-07-07,19.44,,
1978-07-10,19.78,,
1978-07-11,20.11,,
1978-07-12,20.0,,
1978-07-13,20.0,,
1978-07-14,20.0,,
1978-07-17,20.0,,
1978-07-18,20.0,,
1978-07-19,20.0,,
1978-07-20,20.23,,
1978-07-21,20.34,,
1978-07-24,20.34,,
1978-07-25,20.68,,
1978-07-26,21.46,,
1978-07-27,22.47,,
1978-07-28,22.47,,
1978-07-31,22.81,,
1978-08-01,23.15,,
1978-08-02,23.94,,
1978-08-03,24.16,,
1978-08-04,24.5,,
1978-08-07,24.72,,
1978-08-08,24.38,,
1978-08-09,24.5,,
1978-08-10,24.05,,
1978-08-11,23.71,,
1978-08-14,23.37,,
1978-08-15,23.37,,
1978-08-16,23.37,,
1978-08-17,23.6,,
1978-08-18,23.6,,
1978-08-21,22.7,,
1978-08-22,22.92,,
1978-08-23,23.26,,
1978-08-24,23.6,,
1978-08-25,24.61,,
1978-08-28,24.83,,
1978-08-29,24.95,,
1978-08-30,24.83,,
1978-08-31,25.17,,
1978-09-01,25.17,,
1978-09-05,25.28,,
1978-09-06,25.62,,
1978-09-07,25.62,,
1978-09-08,25.96,,
1978-09-11,25.96,,
1978-09-12,26.07,,
1978-09-13,26.07,,
1978-09-14,25.96,,
1978-09-15,25.51,,
1978-09-18,24.5,,
1978-09-19,24.38,,
1978-09-20,23.82,,
1978-09-21,23.71,,
1978-09-22,23.71,,
1978-09-25,23.15,,
1978-09-26,23.04,,
1978-09-27,22.81,,
1978-09-28,23.04,,
1978-09-29,23.15,,
1978-10-02,23.37,,
1978-10-03,23.6,,
1978-10-04,23.82,,
1978-10-05,24.38,,
1978-10-06,24.72,,
1978-10-09,25.28,,
1978-10-10,24.95,,
1978-10-11,24.95,,
1978-10-12,24.95,,
1978-10-13,24.95,,
1978-10-16,25.06,,
1978-10-17,24.5,,
1978-10-18,24.05,,
1978-10-19,22.7,,
1978-10-20,22.47,,
1978-10-23,22.36,,
1978-10-24,21.35,,
1978-10-25,21.8,,
1978-10-26,21.35,,
1978-10-27,21.58,,
1978-10-30,21.46,,
1978-10-31,21.58,,
1978-11-01,21.69,,
1978-11-02,21.8,,
1978-11-03,22.14,,
1978-11-06,22.03,,
1978-11-07,21.8,,
1978-11-08,21.58,,
1978-11-09,21.8,,
1978-11-10,21.8,,
1978-11-13,21.58,,
1978-11-14,21.35,,
1978-11-15,21.58,,
1978-11-16,21.58,,
1978-11-17,21.8,,
1978-11-20,22.03,,
1978-11-21,21.8,,
1978-11-22,21.8,,
1978-11-24,21.8,,
1978-11-27,21.91,,
1978-11-28,21.8,,
1978-11-29,21.58,,
1978-11-30,21.46,,
1978-12-01,21.91,,
1978-12-04,22.03,,
1978-12-05,22.47,,
1978-12-06,22.47,,
1978-12-07,22.7,,
1978-12-08,23.26,,
1978-12-11,23.37,,
1978-12-12,23.37,,
1978-12-13,23.37,,
1978-12-14,23.15,,
1978-12-15,22.36,,
1978-12-18,21.58,,
1978-12-19,21.91,,
1978-12-20,22.14,,
1978-12-21,22.47,,
1978-12-22,22.7,,
1978-12-26,22.92,,
1978-12-27,22.81,,
1978-12-28,22.7,,
1978-12-29,22.81,,
1979-01-02,22.7,,
1979-01-03,23.15,,
1979-01-04,23.37,,
1979-01-05,23.6,,
1979-01-08,23.37,,
1979-01-09,23.37,,
1979-01-10,22.7,,
1979-01-11,22.7,,
1979-01-12,22.92,,
1979-01-15,23.15,,
1979-01-16,23.04,,
1979-01-17,22.7,,
1979-01-18,22.7,,
1979-01-19,22.7,,
1979-01-22,22.7,,
1979-01-23,22.81,,
1979-01-24,22.47,,
1979-01-25,23.15,,
1979-01-26,23.26,,
1979-01-29,23.15,,
1979-01-30,23.15,,
1979-01-31,23.15,,
1979-02-01,23.26,,
1979-02-02,23.15,,
1979-02-05,22.92,,
1979-02-06,22.92,,
1979-02-07,22.47,,
1979-02-08,22.59,,
1979-02-09,23.15,,
1979-02-12,22.92,,
1979-02-13,23.04,,
1979-02-14,22.81,,
1979-02-15,22.81,,
1979-02-16,22.81,,
1979-02-20,22.7,,
1979-02-21,22.81,,
1979-02-22,22.7,,
1979-02-23,22.7,,
1979-02-26,22.7,,
1979-02-27,22.03,,
1979-02-28,21.91,,
1979-03-01,21.8,,
1979-03-02,21.8,,
1979-03-05,21.8,,
1979-03-06,21.46,,
1979-03-07,21.91,,
1979-03-08,21.91,,
1979-03-09,22.14,,
1979-03-12,22.03,,
1979-03-13,22.03,,
1979-03-14,22.03,,
1979-03-15,22.03,,
1979-03-16,22.03,,
1979-03-19,22.25,,
1979-03-20,22.14,,
1979-03-21,22.14,,
1979-03-22,22.36,,
1979-03-23,22.59,,
1979-03-26,22.59,,
1979-03-27,22.47,,
1979-03-28,22.92,,
1979-03-29,22.92,,
1979-03-30,22.92,,
1979-04-02,22.92,,
1979-04-03,23.15,,
1979-04-04,23.37,,
1979-04-05,23.15,,
1979-04-06,23.37,,
1979-04-09,23.37,,
1979-04-10,23.37,,
1979-04-11,23.37,,
1979-04-12,23.15,,
1979-04-16,22.92,,
1979-04-17,22.81,,
1979-04-18,22.7,,
1979-04-19,22.7,,
1979-04-20,22.7,,
1979-04-23,22.47,,
1979-04-24,22.36,,
1979-04-25,22.25,,
1979-04-26,22.25,,
1979-04-27,21.91,,
1979-04-30,21.8,,
1979-05-01,22.03,,
1979-05-02,22.14,,
1979-05-03,22.47,,
1979-05-04,22.47,,
1979-05-07,22.47,,
1979-05-08,22.36,,
1979-05-09,22.59,,
1979-05-10,22.25,,
1979-05-11,22.25,,
1979-05-14,22.14,,
1979-05-15,22.25,,
1979-05-16,22.36,,
1979-05-17,22.36,,
1979-05-18,22.36,,
1979-05-21,22.47,,
1979-05-22,22.81,,
1979-05-23,22.7,,
1979-05-24,22.47,,
1979-05-25,22.47,,
1979-05-29,22.47,,
1979-05-30,22.14,,
1979-05-31,22.14,,
1979-06-01,22.14,,
1979-06-04,22.14,,
1979-06-05,22.36,,
1979-06-06,22.25,,
1979-06-07,22.25,,
1979-06-08,22.36,,
1979-06-11,22.47,,
1979-06-12,22.7,,
1979-06-13,23.15,,
1979-06-14,23.15,,
1979-06-15,23.15,,
1979-06-18,23.6,,
1979-06-19,24.61,,
1979-06-20,24.61,,
1979-06-21,24.27,,
1979-06-22,24.38,,
1979-06-25,24.27,,
1979-06-26,23.71,,
1979-06-27,23.82,,
1979-06-28,23.82,,
1979-06-29,23.6,,
1979-07-02,23.26,,
1979-07-03,23.26,,
1979-07-05,23.6,,
1979-07-06,23.6,,
1979-07-09,23.82,,
1979-07-10,23.82,,
1979-07-11,23.82,,
1979-07-12,23.71,,
1979-07-13,23.49,,
1979-07-16,23.49,,
1979-07-17,23.49,,
1979-07-18,22.92,,
1979-07-19,22.59,,
1979-07-20,22.47,,
1979-07-23,22.14,,
1979-07-24,22.25,,
1979-07-25,22.81,,
1979-07-26,22.92,,
1979-07-27,23.37,,
1979-07-30,23.82,,
1979-07-31,23.94,,
1979-08-01,24.05,,
1979-08-02,24.38,,
1979-08-03,24.27,,
1979-08-06,24.27,,
1979-08-07,24.83,,
1979-08-08,25.17,,
1979-08-09,25.28,,
1979-08-10,25.73,,
1979-08-13,26.18,,
1979-08-14,26.07,,
1979-08-15,26.18,,
1979-08-16,26.3,,
1979-08-17,26.18,,
1979-08-20,25.96,,
1979-08-21,25.96,,
1979-08-22,26.52,,
1979-08-23,26.52,,
1979-08-24,26.63,,
1979-08-27,26.86,,
1979-08-28,26.74,,
1979-08-29,26.63,,
1979-08-30,26.41,,
1979-08-31,26.52,,
1979-09-04,25.96,,
1979-09-05,26.07,,
1979-09-06,26.3,,
1979-09-07,26.3,,
1979-09-10,26.3,,
1979-09-11,26.41,,
1979-09-12,26.63,,
1979-09-13,27.53,,
1979-09-14,27.76,,
1979-09-17,27.64,,
1979-09-18,27.08,,
1979-09-19,26.97,,
1979-09-20,27.31,,
1979-09-21,27.76,,
1979-09-24,27.76,,
1979-09-25,27.76,,
1979-09-26,27.87,,
1979-09-27,27.87,,
1979-09-28,27.76,,
1979-10-01,27.64,,
1979-10-02,27.76,,
1979-10-03,27.76,,
1979-10-04,27.64,,
1979-10-05,26.86,,
1979-10-08,26.52,,
1979-10-09,26.07,,
1979-10-10,25.4,,
1979-10-11,25.73,,
1979-10-12,25.85,,
1979-10-15,25.28,,
1979-10-16,24.95,,
1979-10-17,24.83,,
1979-10-18,25.4,,
1979-10-19,24.27,,
1979-10-22,23.6,,
1979-10-23,23.49,,
1979-10-24,23.49,,
1979-10-25,24.16,,
1979-10-26,24.5,,
1979-10-29,24.72,,
1979-10-30,25.17,,
1979-10-31,25.28,,
1979-11-01,25.4,,
1979-11-02,25.4,,
1979-11-05,25.4,,
1979-11-06,25.4,,
1979-11-07,24.72,,
1979-11-08,24.95,,
1979-11-09,25.06,,
1979-11-12,25.17,,
1979-11-13,25.17,,
1979-11-14,24.95,,
1979-11-15,25.17,,
1979-11-16,25.4,,
1979-11-19,25.62,,
1979-11-20,25.73,,
1979-11-21,25.73,,
1979-11-23,26.07,,
1979-11-26,26.74,,
1979-11-27,26.63,,
1979-11-28,26.63,,
1979-11-29,26.52,,
1979-11-30,26.41,,
1979-12-03,26.41,,
1979-12-04,26.41,,
1979-12-05,26.97,,
1979-12-06,26.97,,
1979-12-07,27.08,,
1979-12-10,26.97,,
1979-12-11,26.41,,
1979-12-12,26.41,,
1979-12-13,26.52,,
1979-12-14,26.74,,
1979-12-17,26.97,,
1979-12-18,26.97,,
1979-12-19,26.74,,
1979-12-20,26.63,,
1979-12-21,26.52,,
1979-12-24,26.52,,
1979-12-26,26.63,,
1979-12-27,26.74,,
1979-12-28,26.86,,
1979-12-31,26.74,,
1980-01-02,26.07,,
1980-01-03,25.62,,
1980-01-04,25.73,,
1980-01-07,26.07,,
1980-01-08,26.18,,
1980-01-09,26.52,,
1980-01-10,26.63,,
1980-01-11,26.74,,
1980-01-14,26.52,,
1980-01-15,26.41,,
1980-01-16,26.07,,
1980-01-17,25.28,,
1980-01-18,24.5,,
1980-01-21,24.72,,
1980-01-22,24.61,,
1980-01-23,25.96,,
1980-01-24,26.18,,
1980-01-25,26.07,,
1980-01-28,26.07,,
1980-01-29,25.4,,
1980-01-30,25.28,,
1980-01-31,25.62,,
1980-02-01,25.73,,
1980-02-04,25.73,,
1980-02-05,25.85,,
1980-02-06,26.07,,
1980-02-07,25.85,,
1980-02-08,25.62,,
1980-02-11,25.17,,
1980-02-12,25.4,,
1980-02-13,25.73,,
1980-02-14,26.63,,
1980-02-15,26.74,,
1980-02-19,26.74,,
1980-02-20,26.86,,
1980-02-21,26.86,,
1980-02-22,26.63,,
1980-02-25,26.07,,
1980-02-26,25.96,,
1980-02-27,25.73,,
1980-02-28,25.17,,
1980-02-29,25.4,,
1980-03-03,25.62,,
1980-03-04,25.62,,
1980-03-05,24.61,,
1980-03-06,23.71,,
1980-03-07,23.71,,
1980-03-10,23.94,,
1980-03-11,24.38,,
1980-03-12,24.38,,
1980-03-13,24.61,,
1980-03-14,24.72,,
1980-03-17,24.16,,
1980-03-18,23.82,,
1980-03-19,23.26,,
1980-03-20,23.15,,
1980-03-21,22.7,,
1980-03-24,21.91,,
1980-03-25,22.25,,
1980-03-26,22.47,,
1980-03-27,22.25,,
1980-03-28,23.37,,
1980-03-31,23.37,,
1980-04-01,23.94,,
1980-04-02,24.83,,
1980-04-03,25.17,,
1980-04-07,25.51,,
1980-04-08,25.96,,
1980-04-09,26.07,,
1980-04-10,26.18,,
1980-04-11,26.07,,
1980-04-14,25.85,,
1980-04-15,25.73,,
1980-04-16,25.62,,
1980-04-17,24.38,,
1980-04-18,24.27,,
1980-04-21,23.6,,
1980-04-22,24.05,,
1980-04-23,24.61,,
1980-04-24,25.06,,
1980-04-25,25.17,,
1980-04-28,25.4,,
1980-04-29,25.62,,
1980-04-30,25.85,,
1980-05-01,25.62,,
1980-05-02,25.73,,
1980-05-05,25.85,,
1980-05-06,26.07,,
1980-05-07,26.07,,
1980-05-08,26.07,,
1980-05-09,26.07,,
1980-05-12,25.96,,
1980-05-13,26.3,,
1980-05-14,26.63,,
1980-05-15,26.97,,
1980-05-16,27.19,,
1980-05-19,26.63,,
1980-05-20,26.41,,
1980-05-21,26.18,,
1980-05-22,26.3,,
1980-05-23,26.63,,
1980-05-27,26.86,,
1980-05-28,26.86,,
1980-05-29,26.74,,
1980-05-30,26.63,,
1980-06-02,26.74,,
1980-06-03,26.63,,
1980-06-04,26.97,,
1980-06-05,27.08,,
1980-06-06,27.08,,
1980-06-09,27.42,,
1980-06-10,28.43,,
1980-06-11,28.77,,
1980-06-12,29.22,,
1980-06-13,29.89,,
1980-06-16,29.55,,
1980-06-17,28.99,,
1980-06-18,29.33,,
1980-06-19,29.44,,
1980-06-20,29.33,,
1980-06-23,29.67,,
1980-06-24,29.55,,
1980-06-25,29.67,,
1980-06-26,30.45,,
1980-06-27,30.34,,
1980-06-30,30.12,,
1980-07-01,30.0,,
1980-07-02,30.23,,
1980-07-03,30.12,,
1980-07-07,30.12,,
1980-07-08,29.78,,
1980-07-09,30.12,,
1980-07-10,30.12,,
1980-07-11,30.45,,
1980-07-14,31.24,,
1980-07-15,31.46,,
1980-07-16,31.13,,
1980-07-17,31.35,,
1980-07-18,31.35,,
1980-07-21,31.46,,
1980-07-22,30.9,,
1980-07-23,30.9,,
1980-07-24,30.68,,
1980-07-25,30.68,,
1980-07-28,30.79,,
1980-07-29,30.79,,
1980-07-30,30.79,,
1980-07-31,30.57,,
1980-08-01,30.68,,
1980-08-04,30.79,,
1980-08-05,31.01,,
1980-08-06,31.13,,
1980-08-07,31.24,,
1980-08-08,31.35,,
1980-08-11,31.46,,
1980-08-12,31.58,,
1980-08-13,31.69,,
1980-08-14,31.91,,
1980-08-15,32.03,,
1980-08-18,31.69,,
1980-08-19,31.24,,
1980-08-20,31.46,,
1980-08-21,31.8,,
1980-08-22,32.36,,
1980-08-25,32.48,,
1980-08-26,33.26,,
1980-08-27,33.04,,
1980-08-28,32.7,,
1980-08-29,32.36,,
1980-09-02,32.48,,
1980-09-03,32.93,,
1980-09-04,32.93,,
1980-09-05,33.04,,
1980-09-08,33.04,,
1980-09-09,33.26,,
1980-09-10,33.94,,
1980-09-11,33.71,,
1980-09-12,33.82,,
1980-09-15,33.82,,
1980-09-16,33.71,,
1980-09-17,33.94,,
1980-09-18,34.27,,
1980-09-19,35.17,,
1980-09-22,35.62,,
1980-09-23,35.96,,
1980-09-24,35.62,,
1980-09-25,34.5,,
1980-09-26,34.05,,
1980-09-29,33.49,,
1980-09-30,33.71,,
1980-10-01,33.6,,
1980-10-02,33.71,,
1980-10-03,34.39,,
1980-10-06,34.84,,
1980-10-07,35.17,,
1980-10-08,35.17,,
1980-10-09,34.78,,
1980-10-10,34.78,,
1980-10-13,34.5,,
1980-10-14,33.94,,
1980-10-15,32.81,,
1980-10-16,32.7,,
1980-10-17,32.36,,
1980-10-20,32.36,,
1980-10-21,32.7,,
1980-10-22,32.7,,
1980-10-23,32.93,,
1980-10-24,32.93,,
1980-10-27,32.7,,
1980-10-28,32.03,,
1980-10-29,31.91,,
1980-10-30,31.46,,
1980-10-31,30.79,,
1980-11-03,31.01,,
1980-11-05,32.36,,
1980-11-06,31.91,,
1980-11-07,31.8,,
1980-11-10,31.46,,
1980-11-11,31.69,,
1980-11-12,32.48,,
1980-11-13,32.59,,
1980-11-14,32.48,,
1980-11-17,32.48,,
1980-11-18,32.81,,
1980-11-19,32.7,,
1980-11-20,33.26,,
1980-11-21,33.04,,
1980-11-24,32.14,,
1980-11-25,31.8,,
1980-11-26,31.8,,
1980-11-28,31.69,,
1980-12-01,30.34,,
1980-12-02,30.0,,
1980-12-03,29.55,,
1980-12-04,30.34,,
1980-12-05,30.45,,
1980-12-08,28.77,,
1980-12-09,28.88,,
1980-12-10,28.99,,
1980-12-11,29.22,,
1980-12-12,30.0,,
1980-12-15,30.79,,
1980-12-16,31.35,,
1980-12-17,31.58,,
1980-12-18,31.8,,
1980-12-19,31.91,,
1980-12-22,32.7,,
1980-12-23,33.04,,
1980-12-24,33.15,,
1980-12-26,33.49,,
1980-12-29,33.37,,
1980-12-30,33.26,,
1980-12-31,33.71,,
1981-01-02,33.71,,
1981-01-05,34.05,,
1981-01-06,34.05,,
1981-01-07,33.6,,
1981-01-08,32.93,,
1981-01-09,32.81,,
1981-01-12,32.81,,
1981-01-13,32.81,,
1981-01-14,32.93,,
1981-01-15,32.81,,
1981-01-16,33.04,,
1981-01-19,33.15,,
1981-01-20,33.04,,
1981-01-21,33.04,,
1981-01-22,33.04,,
1981-01-23,33.49,,
1981-01-26,33.71,,
1981-01-27,33.49,,
1981-01-28,33.49,,
1981-01-29,33.49,,
1981-01-30,33.71,,
1981-02-02,33.37,,
1981-02-03,33.71,,
1981-02-04,33.71,,
1981-02-05,33.71,,
1981-02-06,33.71,,
1981-02-09,34.16,,
1981-02-10,34.16,,
1981-02-11,34.16,,
1981-02-12,33.6,,
1981-02-13,32.81,,
1981-02-17,32.81,,
1981-02-18,33.15,,
1981-02-19,33.15,,
1981-02-20,33.26,,
1981-02-23,34.05,,
1981-02-24,34.61,,
1981-02-25,34.61,,
1981-02-26,35.4,,
1981-02-27,35.73,,
1981-03-02,35.85,,
1981-03-03,36.07,,
1981-03-04,36.07,,
1981-03-05,36.86,,
1981-03-06,37.08,,
1981-03-09,37.42,,
1981-03-10,37.08,,
1981-03-11,36.3,,
1981-03-12,36.75,,
1981-03-13,37.31,,
1981-03-16,37.53,,
1981-03-17,37.42,,
1981-03-18,37.64,,
1981-03-19,38.09,,
1981-03-20,38.09,,
1981-03-23,38.09,,
1981-03-24,37.87,,
1981-03-25,37.7,,
1981-03-26,37.42,,
1981-03-27,36.18,,
1981-03-30,35.96,,
1981-03-31,36.18,,
1981-04-01,36.18,,
1981-04-02,35.96,,
1981-04-03,35.4,,
1981-04-06,35.29,,
1981-04-07,35.4,,
1981-04-08,35.85,,
1981-04-09,35.85,,
1981-04-10,35.96,,
1981-04-13,35.85,,
1981-04-14,35.73,,
1981-04-15,36.3,,
1981-04-16,36.75,,
1981-04-20,36.52,,
1981-04-21,36.63,,
1981-04-22,36.52,,
1981-04-23,36.97,,
1981-04-24,37.64,,
1981-04-27,37.87,,
1981-04-28,38.09,,
1981-04-29,37.98,,
1981-04-30,38.77,,
1981-05-01,38.43,,
1981-05-04,37.98,,
1981-05-05,37.42,,
1981-05-06,37.31,,
1981-05-07,36.86,,
1981-05-08,36.97,,
1981-05-11,36.97,,
1981-05-12,36.97,,
1981-05-13,37.31,,
1981-05-14,37.53,,
1981-05-15,38.09,,
1981-05-18,38.66,,
1981-05-19,38.54,,
1981-05-20,38.99,,
1981-05-21,39.22,,
1981-05-22,39.33,,
1981-05-26,39.56,,
1981-05-27,40.79,,
1981-05-28,40.29,,
1981-05-29,40.12,,
1981-06-01,40.29,,
1981-06-02,40.29,,
1981-06-03,40.12,,
1981-06-04,40.96,,
1981-06-05,41.63,,
1981-06-08,41.63,,
1981-06-09,41.8,,
1981-06-10,41.97,,
1981-06-11,42.14,,
1981-06-12,42.31,,
1981-06-15,42.48,,
1981-06-16,42.48,,
1981-06-17,42.48,,
1981-06-18,41.97,,
1981-06-19,42.65,,
1981-06-22,41.97,,
1981-06-23,41.63,,
1981-06-24,41.63,,
1981-06-25,41.63,,
1981-06-26,41.47,,
1981-06-29,41.13,,
1981-06-30,38.77,,
1981-07-01,38.94,,
1981-07-02,38.77,,
