date,PEG,PEG_EPS,PE Ratio
1984-03-29,6.83,,
1984-03-30,6.83,,
1984-04-02,6.79,,
1984-04-03,6.92,,
1984-04-04,7.0,,
1984-04-05,6.92,,
1984-04-06,7.0,,
1984-04-09,7.0,,
1984-04-10,7.08,,
1984-04-11,7.08,,
1984-04-12,7.08,,
1984-04-13,7.13,,
1984-04-16,7.04,,
1984-04-17,7.13,,
1984-04-18,7.38,,
1984-04-19,7.38,,
1984-04-23,7.29,,
1984-04-24,7.33,,
1984-04-25,7.38,,
1984-04-26,7.38,,
1984-04-27,7.38,,
1984-04-30,7.42,,
1984-05-01,7.5,,
1984-05-02,7.46,,
1984-05-03,7.5,,
1984-05-04,7.42,,
1984-05-07,7.29,,
1984-05-08,7.38,,
1984-05-09,7.42,,
1984-05-10,7.54,,
1984-05-11,7.54,,
1984-05-14,7.58,,
1984-05-15,7.63,,
1984-05-16,7.63,,
1984-05-17,7.58,,
1984-05-18,7.46,,
1984-05-21,7.42,,
1984-05-22,7.42,,
1984-05-23,7.38,,
1984-05-24,7.29,,
1984-05-25,7.29,,
1984-05-29,7.21,,
1984-05-30,7.21,,
1984-05-31,7.21,,
1984-06-01,7.13,,
1984-06-04,7.04,,
1984-06-05,7.04,,
1984-06-06,7.13,,
1984-06-07,7.08,,
1984-06-08,7.21,,
1984-06-11,7.08,,
1984-06-12,7.17,,
1984-06-13,7.21,,
1984-06-14,7.17,,
1984-06-15,7.17,,
1984-06-18,7.17,,
1984-06-19,7.25,,
1984-06-20,7.25,,
1984-06-21,7.21,,
1984-06-22,7.25,,
1984-06-25,7.13,,
1984-06-26,7.04,,
1984-06-27,7.08,,
1984-06-28,7.04,,
1984-06-29,7.17,,
1984-07-02,7.08,,
1984-07-03,7.17,,
1984-07-05,7.17,,
1984-07-06,7.17,,
1984-07-09,7.25,,
1984-07-10,7.29,,
1984-07-11,7.21,,
1984-07-12,7.25,,
1984-07-13,7.42,,
1984-07-16,7.46,,
1984-07-17,7.54,,
1984-07-18,7.54,,
1984-07-19,7.5,,
1984-07-20,7.5,,
1984-07-23,7.54,,
1984-07-24,7.5,,
1984-07-25,7.63,,
1984-07-26,7.67,,
1984-07-27,7.67,,
1984-07-30,7.58,,
1984-07-31,7.63,,
1984-08-01,7.75,,
1984-08-02,8.0,,
1984-08-03,7.75,,
1984-08-06,7.83,,
1984-08-07,7.83,,
1984-08-08,7.88,,
1984-08-09,8.17,,
1984-08-10,8.21,,
1984-08-13,8.04,,
1984-08-14,8.0,,
1984-08-15,7.88,,
1984-08-16,7.96,,
1984-08-17,7.96,,
1984-08-20,8.04,,
1984-08-21,8.21,,
1984-08-22,8.13,,
1984-08-23,8.04,,
1984-08-24,8.08,,
1984-08-27,8.04,,
1984-08-28,8.04,,
1984-08-29,8.13,,
1984-08-30,8.0,,
1984-08-31,8.08,,
1984-09-04,7.83,,
1984-09-05,7.83,,
1984-09-06,7.96,,
1984-09-07,7.88,,
1984-09-10,7.75,,
1984-09-11,7.75,,
1984-09-12,7.75,,
1984-09-13,7.96,,
1984-09-14,8.04,,
1984-09-17,8.0,,
1984-09-18,8.0,,
1984-09-19,8.13,,
1984-09-20,8.25,,
1984-09-21,8.25,,
1984-09-24,8.25,,
1984-09-25,8.29,,
1984-09-26,8.38,,
1984-09-27,8.38,,
1984-09-28,8.38,,
1984-10-01,8.38,,
1984-10-02,8.38,,
1984-10-03,8.25,,
1984-10-04,8.25,,
1984-10-05,8.25,,
1984-10-08,8.25,,
1984-10-09,8.29,,
1984-10-10,8.33,,
1984-10-11,8.33,,
1984-10-12,8.33,,
1984-10-15,8.46,,
1984-10-16,8.38,,
1984-10-17,8.54,,
1984-10-18,8.71,,
1984-10-19,8.67,,
1984-10-22,8.58,,
1984-10-23,8.54,,
1984-10-24,8.46,,
1984-10-25,8.29,,
1984-10-26,8.29,,
1984-10-29,8.33,,
1984-10-30,8.46,,
1984-10-31,8.46,,
1984-11-01,8.5,,
1984-11-02,8.58,,
1984-11-05,8.58,,
1984-11-06,8.67,,
1984-11-07,8.67,,
1984-11-08,8.58,,
1984-11-09,8.63,,
1984-11-12,8.54,,
1984-11-13,8.42,,
1984-11-14,8.46,,
1984-11-15,8.5,,
1984-11-16,8.54,,
1984-11-19,8.54,,
1984-11-20,8.58,,
1984-11-21,8.67,,
1984-11-23,8.75,,
1984-11-26,8.67,,
1984-11-27,8.71,,
1984-11-28,8.75,,
1984-11-29,8.71,,
1984-11-30,8.75,,
1984-12-03,8.5,,
1984-12-04,8.46,,
1984-12-05,8.46,,
1984-12-06,8.5,,
1984-12-07,8.54,,
1984-12-10,8.58,,
1984-12-11,8.54,,
1984-12-12,8.46,,
1984-12-13,8.5,,
1984-12-14,8.58,,
1984-12-17,8.67,,
1984-12-18,8.96,,
1984-12-19,8.88,,
1984-12-20,9.0,,
1984-12-21,8.71,,
1984-12-24,8.67,,
1984-12-26,8.58,,
1984-12-27,8.58,,
1984-12-28,8.67,,
1984-12-31,8.92,,
1985-01-02,8.79,,
1985-01-03,8.67,,
1985-01-04,8.63,,
1985-01-07,8.79,,
1985-01-08,8.79,,
1985-01-09,8.79,,
1985-01-10,8.75,,
1985-01-11,8.67,,
1985-01-14,8.67,,
1985-01-15,8.67,,
1985-01-16,8.67,,
1985-01-17,8.67,,
1985-01-18,8.67,,
1985-01-21,8.67,,
1985-01-22,8.71,,
1985-01-23,8.75,,
1985-01-24,8.67,,
1985-01-25,8.63,,
1985-01-28,8.67,,
1985-01-29,8.67,,
1985-01-30,8.71,,
1985-01-31,8.71,,
1985-02-01,8.75,,
1985-02-04,8.79,,
1985-02-05,8.67,,
1985-02-06,8.63,,
1985-02-07,8.71,,
1985-02-08,8.63,,
1985-02-11,8.67,,
1985-02-12,8.79,,
1985-02-13,8.83,,
1985-02-14,8.79,,
1985-02-15,8.88,,
1985-02-19,8.96,,
1985-02-20,8.92,,
1985-02-21,8.96,,
1985-02-22,8.88,,
1985-02-25,8.88,,
1985-02-26,8.79,,
1985-02-27,8.88,,
1985-02-28,8.88,,
1985-03-01,8.63,,
1985-03-04,8.46,,
1985-03-05,8.58,,
1985-03-06,8.63,,
1985-03-07,8.54,,
1985-03-08,8.58,,
1985-03-11,8.63,,
1985-03-12,8.67,,
1985-03-13,8.67,,
1985-03-14,8.79,,
1985-03-15,8.67,,
1985-03-18,8.71,,
1985-03-19,8.75,,
1985-03-20,8.83,,
1985-03-21,8.92,,
1985-03-22,8.83,,
1985-03-25,8.88,,
1985-03-26,8.96,,
1985-03-27,8.96,,
1985-03-28,9.13,,
1985-03-29,9.13,,
1985-04-01,9.21,,
1985-04-02,9.21,,
1985-04-03,9.25,,
1985-04-04,9.21,,
1985-04-08,9.17,,
1985-04-09,9.13,,
1985-04-10,9.25,,
1985-04-11,9.29,,
1985-04-12,9.38,,
1985-04-15,9.42,,
1985-04-16,9.46,,
1985-04-17,9.5,,
1985-04-18,9.46,,
1985-04-19,9.58,,
1985-04-22,9.58,,
1985-04-23,9.67,,
1985-04-24,9.58,,
1985-04-25,9.54,,
1985-04-26,9.58,,
1985-04-29,9.46,,
1985-04-30,9.42,,
1985-05-01,9.46,,
1985-05-02,9.54,,
1985-05-03,9.58,,
1985-05-06,9.63,,
1985-05-07,9.71,,
1985-05-08,9.79,,
1985-05-09,9.79,,
1985-05-10,9.96,,
1985-05-13,9.92,,
1985-05-14,9.92,,
1985-05-15,9.96,,
1985-05-16,10.04,,
1985-05-17,10.29,,
1985-05-20,10.25,,
1985-05-21,10.33,,
1985-05-22,10.21,,
1985-05-23,10.21,,
1985-05-24,10.21,,
1985-05-28,10.29,,
1985-05-29,10.33,,
1985-05-30,10.42,,
1985-05-31,10.42,,
1985-06-03,10.17,,
1985-06-04,10.17,,
1985-06-05,10.25,,
1985-06-06,10.25,,
1985-06-07,10.25,,
1985-06-10,10.25,,
1985-06-11,10.25,,
1985-06-12,10.42,,
1985-06-13,10.38,,
1985-06-14,10.42,,
1985-06-17,10.46,,
1985-06-18,10.5,,
1985-06-19,10.54,,
1985-06-20,10.5,,
1985-06-21,10.83,,
1985-06-24,10.58,,
1985-06-25,10.54,,
1985-06-26,10.29,,
1985-06-27,10.29,,
1985-06-28,10.17,,
1985-07-01,10.33,,
1985-07-02,10.25,,
1985-07-03,10.25,,
1985-07-05,10.38,,
1985-07-08,10.42,,
1985-07-09,10.38,,
1985-07-10,10.42,,
1985-07-11,10.38,,
1985-07-12,10.58,,
1985-07-15,10.71,,
1985-07-16,10.71,,
1985-07-17,10.63,,
1985-07-18,10.5,,
1985-07-19,10.5,,
1985-07-22,10.38,,
1985-07-23,10.0,,
1985-07-24,9.75,,
1985-07-25,9.79,,
1985-07-26,9.63,,
1985-07-29,9.46,,
1985-07-30,9.67,,
1985-07-31,9.75,,
1985-08-01,9.83,,
1985-08-02,9.83,,
1985-08-05,9.75,,
1985-08-06,9.58,,
1985-08-07,9.46,,
1985-08-08,9.67,,
1985-08-09,9.75,,
1985-08-12,9.79,,
1985-08-13,9.79,,
1985-08-14,9.79,,
1985-08-15,9.88,,
1985-08-16,9.88,,
1985-08-19,9.96,,
1985-08-20,10.04,,
1985-08-21,10.17,,
1985-08-22,10.13,,
1985-08-23,10.17,,
1985-08-26,10.17,,
1985-08-27,10.25,,
1985-08-28,10.29,,
1985-08-29,10.29,,
1985-08-30,10.29,,
1985-09-03,10.04,,
1985-09-04,10.0,,
1985-09-05,10.0,,
1985-09-06,9.88,,
1985-09-09,9.83,,
1985-09-10,9.5,,
1985-09-11,9.46,,
1985-09-12,9.38,,
1985-09-13,9.46,,
1985-09-16,9.58,,
1985-09-17,9.33,,
1985-09-18,9.38,,
1985-09-19,9.42,,
1985-09-20,9.42,,
1985-09-23,9.42,,
1985-09-24,9.33,,
1985-09-25,9.25,,
1985-09-26,9.04,,
1985-09-30,8.92,,
1985-10-01,8.92,,
1985-10-02,9.04,,
1985-10-03,9.13,,
1985-10-04,9.04,,
1985-10-07,9.0,,
1985-10-08,9.0,,
1985-10-09,9.0,,
1985-10-10,9.17,,
1985-10-11,9.25,,
1985-10-14,9.38,,
1985-10-15,9.33,,
1985-10-16,9.29,,
1985-10-17,9.08,,
1985-10-18,9.04,,
1985-10-21,9.08,,
1985-10-22,9.04,,
1985-10-23,9.25,,
1985-10-24,9.38,,
1985-10-25,9.38,,
1985-10-28,9.46,,
1985-10-29,9.54,,
1985-10-30,9.54,,
1985-10-31,9.42,,
1985-11-01,9.54,,
1985-11-04,9.5,,
1985-11-05,9.54,,
1985-11-06,9.63,,
1985-11-07,9.67,,
1985-11-08,9.92,,
1985-11-11,10.17,,
1985-11-12,10.33,,
1985-11-13,10.25,,
1985-11-14,10.46,,
1985-11-15,10.42,,
1985-11-18,10.33,,
1985-11-19,10.46,,
1985-11-20,10.42,,
1985-11-21,10.54,,
1985-11-22,10.5,,
1985-11-25,10.46,,
1985-11-26,10.38,,
1985-11-27,10.08,,
1985-11-29,10.13,,
1985-12-02,9.92,,
1985-12-03,9.96,,
1985-12-04,10.13,,
1985-12-05,10.08,,
1985-12-06,10.08,,
1985-12-09,10.13,,
1985-12-10,10.25,,
1985-12-11,10.42,,
1985-12-12,10.46,,
1985-12-13,10.63,,
1985-12-16,10.71,,
1985-12-17,10.83,,
1985-12-18,10.92,,
1985-12-19,10.75,,
1985-12-20,10.58,,
1985-12-23,10.54,,
1985-12-24,10.5,,
1985-12-26,10.38,,
1985-12-27,10.5,,
1985-12-30,10.42,,
1985-12-31,10.54,,
1986-01-02,10.5,,
1986-01-03,10.54,,
1986-01-06,10.54,,
1986-01-07,10.83,,
1986-01-08,10.63,,
1986-01-09,10.46,,
1986-01-10,10.46,,
1986-01-13,10.33,,
1986-01-14,10.29,,
1986-01-15,10.38,,
1986-01-16,10.42,,
1986-01-17,10.46,,
1986-01-20,10.46,,
1986-01-21,10.5,,
1986-01-22,10.46,,
1986-01-23,10.46,,
1986-01-24,10.54,,
1986-01-27,10.79,,
1986-01-28,11.17,,
1986-01-29,11.13,,
1986-01-30,10.96,,
1986-01-31,11.13,,
1986-02-03,11.17,,
1986-02-04,11.21,,
1986-02-05,11.33,,
1986-02-06,11.25,,
1986-02-07,11.21,,
1986-02-10,11.42,,
1986-02-11,11.58,,
1986-02-12,11.71,,
1986-02-13,11.71,,
1986-02-14,11.71,,
1986-02-18,11.96,,
1986-02-19,12.0,,
1986-02-20,12.13,,
1986-02-21,12.33,,
1986-02-24,12.46,,
1986-02-25,12.42,,
1986-02-26,12.33,,
1986-02-27,12.54,,
1986-02-28,12.67,,
1986-03-03,12.33,,
1986-03-04,12.33,,
1986-03-05,12.0,,
1986-03-06,11.92,,
1986-03-07,12.0,,
1986-03-10,12.04,,
1986-03-11,12.33,,
1986-03-12,12.29,,
1986-03-13,12.25,,
1986-03-14,12.29,,
1986-03-17,12.13,,
1986-03-18,12.04,,
1986-03-19,11.83,,
1986-03-20,11.92,,
1986-03-21,12.13,,
1986-03-24,12.29,,
1986-03-25,12.25,,
1986-03-26,12.29,,
1986-03-27,12.46,,
1986-03-31,12.58,,
1986-04-01,12.46,,
1986-04-02,12.46,,
1986-04-03,12.33,,
1986-04-04,12.17,,
1986-04-07,12.08,,
1986-04-08,12.42,,
1986-04-09,12.21,,
1986-04-10,12.33,,
1986-04-11,12.25,,
1986-04-14,12.25,,
1986-04-15,12.25,,
1986-04-16,12.63,,
1986-04-17,12.63,,
1986-04-18,12.58,,
1986-04-21,12.79,,
1986-04-22,12.58,,
1986-04-23,12.42,,
1986-04-24,12.38,,
1986-04-25,12.25,,
1986-04-28,12.08,,
1986-04-29,11.96,,
1986-04-30,11.67,,
1986-05-01,11.71,,
1986-05-02,11.88,,
1986-05-05,11.96,,
1986-05-06,12.04,,
1986-05-07,11.83,,
1986-05-08,12.04,,
1986-05-09,11.92,,
1986-05-12,12.0,,
1986-05-13,12.0,,
1986-05-14,12.21,,
1986-05-15,12.21,,
1986-05-16,12.13,,
1986-05-19,12.08,,
1986-05-20,12.04,,
1986-05-21,12.0,,
1986-05-22,12.21,,
1986-05-23,12.17,,
1986-05-27,12.42,,
1986-05-28,12.54,,
1986-05-29,12.67,,
1986-05-30,12.42,,
1986-06-02,12.17,,
1986-06-03,12.17,,
1986-06-04,12.17,,
1986-06-05,12.25,,
1986-06-06,12.13,,
1986-06-09,12.0,,
1986-06-10,11.96,,
1986-06-11,11.79,,
1986-06-12,11.83,,
1986-06-13,12.0,,
1986-06-16,11.96,,
1986-06-17,11.92,,
1986-06-18,11.92,,
1986-06-19,11.88,,
1986-06-20,12.0,,
1986-06-23,11.88,,
1986-06-24,12.08,,
1986-06-25,12.04,,
1986-06-26,12.13,,
1986-06-27,12.25,,
1986-06-30,12.46,,
1986-07-01,12.33,,
1986-07-02,12.67,,
1986-07-03,12.63,,
1986-07-07,12.63,,
1986-07-08,12.63,,
1986-07-09,12.71,,
1986-07-10,12.83,,
1986-07-11,13.04,,
1986-07-14,13.42,,
1986-07-15,13.17,,
1986-07-16,13.5,,
1986-07-17,13.58,,
1986-07-18,13.54,,
1986-07-21,13.75,,
1986-07-22,13.92,,
1986-07-23,14.13,,
1986-07-24,14.63,,
1986-07-25,14.67,,
1986-07-28,14.33,,
1986-07-29,14.25,,
1986-07-30,14.25,,
1986-07-31,14.25,,
1986-08-01,14.17,,
1986-08-04,14.17,,
1986-08-05,14.17,,
1986-08-06,14.21,,
1986-08-07,14.33,,
1986-08-08,14.25,,
1986-08-11,14.33,,
1986-08-12,14.54,,
1986-08-13,14.92,,
1986-08-14,15.13,,
1986-08-15,15.25,,
1986-08-18,15.21,,
1986-08-19,15.29,,
1986-08-20,15.88,,
1986-08-21,15.83,,
1986-08-22,15.5,,
1986-08-25,15.25,,
1986-08-26,15.33,,
1986-08-27,15.25,,
1986-08-28,15.0,,
1986-08-29,15.21,,
1986-09-02,14.83,,
1986-09-03,14.88,,
1986-09-04,14.79,,
1986-09-05,14.21,,
1986-09-08,14.0,,
1986-09-09,14.0,,
1986-09-10,14.08,,
1986-09-11,13.42,,
1986-09-12,13.33,,
1986-09-15,13.54,,
1986-09-16,13.63,,
1986-09-17,13.71,,
1986-09-18,13.5,,
1986-09-19,13.42,,
1986-09-22,13.42,,
1986-09-23,13.46,,
1986-09-24,13.5,,
1986-09-25,13.46,,
1986-09-26,13.42,,
1986-09-29,13.25,,
1986-09-30,13.46,,
1986-10-01,13.58,,
1986-10-02,13.54,,
1986-10-03,13.54,,
1986-10-06,13.33,,
1986-10-07,13.25,,
1986-10-08,13.21,,
1986-10-09,13.21,,
1986-10-10,13.13,,
1986-10-13,13.25,,
1986-10-14,13.29,,
1986-10-15,13.67,,
1986-10-16,13.54,,
1986-10-17,13.46,,
1986-10-20,13.29,,
1986-10-21,13.38,,
1986-10-22,13.33,,
1986-10-23,13.5,,
1986-10-24,13.38,,
1986-10-27,13.54,,
1986-10-28,13.67,,
1986-10-29,13.92,,
1986-10-30,14.0,,
1986-10-31,14.04,,
1986-11-03,14.25,,
1986-11-04,14.17,,
1986-11-05,14.17,,
1986-11-06,14.29,,
1986-11-07,14.21,,
1986-11-10,14.17,,
1986-11-11,14.21,,
1986-11-12,14.21,,
1986-11-13,14.17,,
1986-11-14,14.21,,
1986-11-17,14.21,,
1986-11-18,13.92,,
1986-11-19,13.79,,
1986-11-20,14.0,,
1986-11-21,14.21,,
1986-11-24,14.33,,
1986-11-25,14.25,,
1986-11-26,14.13,,
1986-11-28,14.08,,
1986-12-01,14.0,,
1986-12-02,14.0,,
1986-12-03,14.08,,
1986-12-04,14.08,,
1986-12-05,13.92,,
1986-12-08,13.88,,
1986-12-09,13.79,,
1986-12-10,13.88,,
1986-12-11,13.67,,
1986-12-12,13.67,,
1986-12-15,13.71,,
1986-12-16,13.92,,
1986-12-17,13.88,,
1986-12-18,13.92,,
1986-12-19,13.79,,
1986-12-22,13.71,,
1986-12-23,13.5,,
1986-12-24,13.67,,
1986-12-26,13.58,,
1986-12-29,13.63,,
1986-12-30,13.5,,
1986-12-31,13.42,,
1987-01-02,13.75,,
1987-01-05,14.0,,
1987-01-06,14.0,,
1987-01-07,14.33,,
1987-01-08,14.46,,
1987-01-09,14.5,,
1987-01-12,14.75,,
1987-01-13,14.42,,
1987-01-14,14.33,,
1987-01-15,14.33,,
1987-01-16,14.17,,
1987-01-19,14.46,,
1987-01-20,14.58,,
1987-01-21,14.42,,
1987-01-22,14.75,,
1987-01-23,14.5,,
1987-01-26,14.83,,
1987-01-27,14.71,,
1987-01-28,14.54,,
1987-01-29,14.42,,
1987-01-30,14.29,,
1987-02-02,14.29,,
1987-02-03,14.38,,
1987-02-04,14.42,,
1987-02-05,14.25,,
1987-02-06,13.96,,
1987-02-09,13.83,,
1987-02-10,13.79,,
1987-02-11,13.92,,
1987-02-12,13.63,,
1987-02-13,13.75,,
1987-02-17,13.67,,
1987-02-18,13.79,,
1987-02-19,13.92,,
1987-02-20,13.96,,
1987-02-23,13.92,,
1987-02-24,14.08,,
1987-02-25,14.0,,
1987-02-26,13.92,,
1987-02-27,13.92,,
1987-03-02,13.71,,
1987-03-03,13.5,,
1987-03-04,13.71,,
1987-03-05,13.88,,
1987-03-06,13.83,,
1987-03-09,13.83,,
1987-03-10,13.79,,
1987-03-11,13.75,,
1987-03-12,13.79,,
1987-03-13,13.75,,
1987-03-16,13.67,,
1987-03-17,13.79,,
1987-03-18,13.5,,
1987-03-19,13.46,,
1987-03-20,13.71,,
1987-03-23,13.79,,
1987-03-24,13.54,,
1987-03-25,13.79,,
1987-03-26,13.88,,
1987-03-27,13.67,,
1987-03-30,13.17,,
1987-03-31,13.08,,
1987-04-01,13.08,,
1987-04-02,13.04,,
1987-04-03,13.21,,
1987-04-06,13.17,,
1987-04-07,12.96,,
1987-04-08,12.75,,
1987-04-09,12.58,,
1987-04-10,12.46,,
1987-04-13,12.46,,
1987-04-14,12.17,,
1987-04-15,12.42,,
1987-04-16,12.58,,
1987-04-20,12.58,,
1987-04-21,13.13,,
1987-04-22,12.54,,
1987-04-23,12.75,,
1987-04-24,12.42,,
1987-04-27,12.33,,
1987-04-28,12.5,,
1987-04-29,12.71,,
1987-04-30,12.83,,
1987-05-01,12.63,,
1987-05-04,12.58,,
1987-05-05,12.88,,
1987-05-06,12.88,,
1987-05-07,12.79,,
1987-05-08,12.75,,
1987-05-11,12.33,,
1987-05-12,12.5,,
1987-05-13,12.58,,
1987-05-14,12.71,,
1987-05-15,12.33,,
1987-05-18,12.33,,
1987-05-19,11.71,,
1987-05-20,11.96,,
1987-05-21,12.17,,
1987-05-22,12.46,,
1987-05-26,12.83,,
1987-05-27,12.75,,
1987-05-28,12.88,,
1987-05-29,12.88,,
1987-06-01,12.42,,
1987-06-02,12.42,,
1987-06-03,12.67,,
1987-06-04,12.75,,
1987-06-05,12.5,,
1987-06-08,12.75,,
1987-06-09,12.75,,
1987-06-10,12.88,,
1987-06-11,12.88,,
1987-06-12,13.17,,
1987-06-15,13.13,,
1987-06-16,13.13,,
1987-06-17,13.08,,
1987-06-18,13.13,,
1987-06-19,13.13,,
1987-06-22,13.13,,
1987-06-23,12.92,,
1987-06-24,12.88,,
1987-06-25,12.96,,
1987-06-26,12.83,,
1987-06-29,12.83,,
1987-06-30,12.67,,
1987-07-01,12.63,,
1987-07-02,12.67,,
1987-07-06,12.58,,
1987-07-07,12.63,,
1987-07-08,12.5,,
1987-07-09,12.38,,
1987-07-10,12.67,,
1987-07-13,12.58,,
1987-07-14,12.58,,
1987-07-15,12.46,,
1987-07-16,12.42,,
1987-07-17,12.5,,
1987-07-20,12.42,,
1987-07-21,12.46,,
1987-07-22,12.33,,
1987-07-23,12.38,,
1987-07-24,12.33,,
1987-07-27,12.44,,
1987-07-28,12.38,,
1987-07-29,12.31,,
1987-07-30,12.25,,
1987-07-31,12.19,,
1987-08-03,12.0,,
1987-08-04,12.0,,
1987-08-05,12.19,,
1987-08-06,12.44,,
1987-08-07,12.5,,
1987-08-10,13.0,,
1987-08-11,13.19,,
1987-08-12,13.19,,
1987-08-13,13.63,,
1987-08-14,13.44,,
1987-08-17,13.31,,
1987-08-18,13.06,,
1987-08-19,13.13,,
1987-08-20,13.19,,
1987-08-21,13.13,,
1987-08-24,13.0,,
1987-08-25,13.13,,
1987-08-26,13.0,,
1987-08-27,12.94,,
1987-08-28,12.63,,
1987-08-31,12.81,,
1987-09-01,12.25,,
1987-09-02,12.38,,
1987-09-03,12.5,,
1987-09-04,12.44,,
1987-09-08,12.31,,
1987-09-09,12.25,,
1987-09-10,12.13,,
1987-09-11,12.31,,
1987-09-14,12.31,,
1987-09-15,12.0,,
1987-09-16,12.0,,
1987-09-17,11.94,,
1987-09-18,12.0,,
1987-09-21,11.88,,
1987-09-22,12.13,,
1987-09-23,12.25,,
1987-09-24,12.13,,
1987-09-25,12.13,,
1987-09-28,12.06,,
1987-09-29,12.31,,
1987-09-30,12.38,,
1987-10-01,12.69,,
1987-10-02,12.75,,
1987-10-05,12.69,,
1987-10-06,12.56,,
1987-10-07,12.69,,
1987-10-08,12.75,,
1987-10-09,12.81,,
1987-10-12,12.69,,
1987-10-13,13.13,,
1987-10-14,13.0,,
1987-10-15,12.69,,
1987-10-16,12.06,,
1987-10-19,10.19,,
1987-10-20,11.0,,
1987-10-21,12.19,,
1987-10-22,11.94,,
1987-10-23,11.94,,
1987-10-26,11.56,,
1987-10-27,11.75,,
1987-10-28,11.63,,
1987-10-29,11.75,,
1987-10-30,11.75,,
1987-11-02,11.88,,
1987-11-03,12.0,,
1987-11-04,12.06,,
1987-11-05,12.44,,
1987-11-06,12.69,,
1987-11-09,12.31,,
1987-11-10,12.25,,
1987-11-11,12.38,,
1987-11-12,12.31,,
1987-11-13,12.13,,
1987-11-16,12.13,,
1987-11-17,12.13,,
1987-11-18,12.44,,
1987-11-19,12.19,,
1987-11-20,12.19,,
1987-11-23,12.13,,
1987-11-24,12.19,,
1987-11-25,12.06,,
1987-11-27,12.06,,
1987-11-30,11.69,,
1987-12-01,11.38,,
1987-12-02,11.38,,
1987-12-03,11.25,,
1987-12-04,11.25,,
1987-12-07,11.38,,
1987-12-08,11.44,,
1987-12-09,11.31,,
1987-12-10,11.19,,
1987-12-11,11.19,,
1987-12-14,11.31,,
1987-12-15,11.44,,
1987-12-16,11.19,,
1987-12-17,11.0,,
1987-12-18,11.63,,
1987-12-21,11.31,,
1987-12-22,11.31,,
1987-12-23,11.69,,
1987-12-24,11.88,,
1987-12-28,11.81,,
1987-12-29,11.75,,
1987-12-30,11.88,,
1987-12-31,11.94,,
1988-01-04,12.31,,
1988-01-05,12.44,,
1988-01-06,12.38,,
1988-01-07,12.56,,
1988-01-08,12.13,,
1988-01-11,12.25,,
1988-01-12,12.06,,
1988-01-13,11.94,,
1988-01-14,11.88,,
1988-01-15,12.06,,
1988-01-18,12.06,,
1988-01-19,12.0,,
1988-01-20,12.0,,
1988-01-21,12.0,,
1988-01-22,12.44,,
1988-01-25,12.56,,
1988-01-26,12.44,,
1988-01-27,12.56,,
1988-01-28,12.81,,
1988-01-29,13.44,,
1988-02-01,13.25,,
1988-02-02,13.06,,
1988-02-03,12.94,,
1988-02-04,12.88,,
1988-02-05,12.88,,
1988-02-08,12.94,,
1988-02-09,13.0,,
1988-02-10,12.94,,
1988-02-11,12.75,,
1988-02-12,12.56,,
1988-02-16,12.25,,
1988-02-17,12.38,,
1988-02-18,12.31,,
1988-02-19,12.44,,
1988-02-22,12.69,,
1988-02-23,12.44,,
1988-02-24,12.31,,
1988-02-25,12.25,,
1988-02-26,12.19,,
1988-02-29,12.31,,
1988-03-01,12.13,,
1988-03-02,12.19,,
1988-03-03,12.38,,
1988-03-04,12.38,,
1988-03-07,12.19,,
1988-03-08,12.0,,
1988-03-09,11.81,,
1988-03-10,11.5,,
1988-03-11,11.81,,
1988-03-14,11.94,,
1988-03-15,12.06,,
1988-03-16,12.0,,
1988-03-17,12.06,,
1988-03-18,12.13,,
1988-03-21,11.75,,
1988-03-22,11.75,,
1988-03-23,11.63,,
1988-03-24,11.56,,
1988-03-25,11.63,,
1988-03-28,11.63,,
1988-03-29,11.69,,
1988-03-30,11.69,,
1988-03-31,11.63,,
1988-04-04,11.56,,
1988-04-05,11.69,,
1988-04-06,11.75,,
1988-04-07,11.81,,
1988-04-08,11.94,,
1988-04-11,11.88,,
1988-04-12,11.94,,
1988-04-13,11.81,,
1988-04-14,11.38,,
1988-04-15,11.25,,
1988-04-18,11.19,,
1988-04-19,11.0,,
1988-04-20,11.13,,
1988-04-21,11.31,,
1988-04-22,11.63,,
1988-04-25,11.38,,
1988-04-26,11.31,,
1988-04-27,11.44,,
1988-04-28,11.31,,
1988-04-29,11.38,,
1988-05-02,11.5,,
1988-05-03,11.56,,
1988-05-04,11.44,,
1988-05-05,11.31,,
1988-05-06,11.38,,
1988-05-09,11.25,,
1988-05-10,11.19,,
1988-05-11,11.19,,
1988-05-12,11.19,,
1988-05-13,11.25,,
1988-05-16,11.38,,
1988-05-17,11.13,,
1988-05-18,11.13,,
1988-05-19,11.25,,
1988-05-20,11.38,,
1988-05-23,11.38,,
1988-05-24,11.44,,
1988-05-25,11.31,,
1988-05-26,11.31,,
1988-05-27,11.5,,
1988-05-31,11.94,,
1988-06-01,11.94,,
1988-06-02,11.94,,
1988-06-03,12.06,,
1988-06-06,12.0,,
1988-06-07,11.81,,
1988-06-08,12.0,,
1988-06-09,11.94,,
1988-06-10,12.06,,
1988-06-13,12.06,,
1988-06-14,12.19,,
1988-06-15,12.31,,
1988-06-16,12.0,,
1988-06-17,12.13,,
1988-06-20,12.0,,
1988-06-21,12.19,,
1988-06-22,12.38,,
1988-06-23,12.38,,
1988-06-24,12.25,,
1988-06-27,12.0,,
1988-06-28,12.19,,
1988-06-29,12.13,,
