date,CMI,CMI_EPS,PE Ratio
2015-11-18,98.35,2.15,45.74418604651163
2015-11-19,98.57,2.15,45.84651162790698
2015-11-20,98.7,2.15,45.906976744186046
2015-11-23,98.14,2.15,45.64651162790698
2015-11-24,98.68,2.15,45.89767441860466
2015-11-25,99.57,2.15,46.311627906976746
2015-11-27,99.74,2.15,46.390697674418604
2015-11-30,100.37,2.15,46.68372093023256
2015-12-01,92.41,2.15,42.98139534883721
2015-12-02,94.85,2.15,44.116279069767444
2015-12-03,92.48,2.15,43.013953488372096
2015-12-04,92.5,2.15,43.02325581395349
2015-12-07,91.41,2.15,42.51627906976744
2015-12-08,90.18,2.15,41.94418604651163
2015-12-09,89.92,2.15,41.82325581395349
2015-12-10,90.16,2.15,41.93488372093023
2015-12-11,87.61,2.15,40.74883720930233
2015-12-14,86.83,2.15,40.38604651162791
2015-12-15,87.1,2.15,40.51162790697674
2015-12-16,87.36,2.15,40.632558139534886
2015-12-17,85.96,2.15,39.98139534883721
2015-12-18,85.21,2.15,39.63255813953488
2015-12-21,85.39,2.15,39.716279069767445
2015-12-22,87.41,2.15,40.65581395348837
2015-12-23,89.56,2.15,41.65581395348838
2015-12-24,89.3,2.15,41.53488372093023
2015-12-28,89.27,2.15,41.520930232558136
2015-12-29,89.85,2.15,41.7906976744186
2015-12-30,89.18,2.15,41.479069767441864
2015-12-31,88.01,2.15,40.93488372093024
2016-01-04,89.97,2.15,41.84651162790698
2016-01-05,89.09,2.15,41.437209302325584
2016-01-06,88.68,2.15,41.24651162790698
2016-01-07,87.19,2.15,40.55348837209302
2016-01-08,86.02,2.15,40.009302325581395
2016-01-11,85.42,2.15,39.73023255813954
2016-01-12,86.63,2.15,40.29302325581396
2016-01-13,84.9,2.15,39.48837209302326
2016-01-14,86.68,2.15,40.31627906976745
2016-01-15,84.35,2.15,39.23255813953488
2016-01-19,83.52,2.15,38.84651162790698
2016-01-20,84.24,2.15,39.181395348837206
2016-01-21,86.02,2.15,40.009302325581395
2016-01-22,86.41,2.15,40.19069767441861
2016-01-25,84.05,2.15,39.093023255813954
2016-01-26,85.38,2.15,39.711627906976744
2016-01-27,85.21,2.15,39.63255813953488
2016-01-28,86.95,2.15,40.441860465116285
2016-01-29,89.89,2.15,41.8093023255814
2016-02-01,91.17,2.15,42.4046511627907
2016-02-02,88.97,2.15,41.38139534883721
2016-02-03,90.66,2.15,42.16744186046512
2016-02-04,97.57,2.15,45.38139534883721
2016-02-05,99.0,2.15,46.04651162790698
2016-02-08,98.43,2.15,45.781395348837215
2016-02-09,99.7,2.15,46.372093023255815
2016-02-10,96.33,2.15,44.8046511627907
2016-02-11,95.25,2.15,44.30232558139535
2016-02-12,97.01,0.94,103.20212765957447
2016-02-16,99.14,0.94,105.46808510638299
2016-02-17,97.53,0.94,103.75531914893618
2016-02-18,97.2,0.94,103.40425531914894
2016-02-19,96.59,0.94,102.75531914893618
2016-02-22,98.53,0.94,104.81914893617022
2016-02-23,97.53,0.94,103.75531914893618
2016-02-24,96.13,0.94,102.26595744680851
2016-02-25,97.7,0.94,103.93617021276597
2016-02-26,97.66,0.94,103.8936170212766
2016-02-29,97.57,0.94,103.79787234042553
2016-03-01,100.26,0.94,106.65957446808511
2016-03-02,99.46,0.94,105.80851063829788
2016-03-03,101.25,0.94,107.71276595744682
2016-03-04,102.24,0.94,108.76595744680851
2016-03-07,105.07,0.94,111.77659574468085
2016-03-08,101.78,0.94,108.27659574468086
2016-03-09,102.07,0.94,108.58510638297872
2016-03-10,102.79,0.94,109.35106382978725
2016-03-11,104.0,0.94,110.63829787234043
2016-03-14,105.12,0.94,111.82978723404257
2016-03-15,104.58,0.94,111.25531914893618
2016-03-16,106.38,0.94,113.17021276595744
2016-03-17,109.58,0.94,116.57446808510639
2016-03-18,110.09,0.94,117.11702127659575
2016-03-21,110.61,0.94,117.67021276595746
2016-03-22,109.45,0.94,116.43617021276597
2016-03-23,107.74,0.94,114.61702127659575
2016-03-24,107.4,0.94,114.25531914893618
2016-03-28,108.44,0.94,115.36170212765958
2016-03-29,109.93,0.94,116.9468085106383
2016-03-30,109.31,0.94,116.2872340425532
2016-03-31,109.94,0.94,116.95744680851064
2016-04-01,110.12,0.94,117.14893617021278
2016-04-04,109.09,0.94,116.05319148936171
2016-04-05,108.02,0.94,114.91489361702128
2016-04-06,106.43,0.94,113.22340425531917
2016-04-07,105.09,0.94,111.79787234042554
2016-04-08,106.28,0.94,113.06382978723406
2016-04-11,106.26,0.94,113.04255319148938
2016-04-12,107.8,0.94,114.68085106382979
2016-04-13,113.7,0.94,120.95744680851065
2016-04-14,114.57,0.94,121.88297872340425
2016-04-15,115.32,0.94,122.68085106382979
2016-04-18,116.66,0.94,124.1063829787234
2016-04-19,117.75,0.94,125.26595744680851
2016-04-20,116.61,0.94,124.05319148936171
2016-04-21,115.14,0.94,122.48936170212767
2016-04-22,116.11,0.94,123.52127659574468
2016-04-25,114.91,0.94,122.24468085106383
2016-04-26,116.18,0.94,123.59574468085108
2016-04-27,116.72,0.94,124.17021276595746
2016-04-28,116.61,0.94,124.05319148936171
2016-04-29,117.03,0.94,124.50000000000001
2016-05-02,116.53,0.94,123.96808510638299
2016-05-03,118.6,1.87,63.42245989304812
2016-05-04,114.44,1.87,61.19786096256684
2016-05-05,113.89,1.87,60.90374331550802
2016-05-06,114.99,1.87,61.49197860962566
2016-05-09,112.42,1.87,60.11764705882353
2016-05-10,114.78,1.87,61.37967914438502
2016-05-11,114.72,1.87,61.3475935828877
2016-05-12,114.39,1.87,61.1711229946524
2016-05-13,111.79,1.87,59.780748663101605
2016-05-16,114.19,1.87,61.06417112299465
2016-05-17,114.28,1.87,61.11229946524064
2016-05-18,110.67,1.87,59.18181818181818
2016-05-19,108.08,1.87,57.79679144385026
2016-05-20,108.21,1.87,57.8663101604278
2016-05-23,108.16,1.87,57.839572192513366
2016-05-24,109.71,1.87,58.66844919786096
2016-05-25,113.17,1.87,60.518716577540104
2016-05-26,113.5,1.87,60.695187165775394
2016-05-27,113.24,1.87,60.55614973262031
2016-05-31,114.47,1.87,61.213903743315505
2016-06-01,114.13,1.87,61.03208556149732
2016-06-02,115.13,1.87,61.56684491978609
2016-06-03,113.64,1.87,60.770053475935825
2016-06-06,116.3,1.87,62.19251336898395
2016-06-07,117.15,1.87,62.64705882352941
2016-06-08,118.87,1.87,63.56684491978609
2016-06-09,118.64,1.87,63.44385026737967
2016-06-10,116.0,1.87,62.032085561497325
2016-06-13,113.74,1.87,60.8235294117647
2016-06-14,112.95,1.87,60.401069518716575
2016-06-15,113.44,1.87,60.66310160427807
2016-06-16,113.35,1.87,60.61497326203208
2016-06-17,114.18,1.87,61.05882352941177
2016-06-20,115.97,1.87,62.016042780748656
2016-06-21,115.36,1.87,61.68983957219251
2016-06-22,115.78,1.87,61.9144385026738
2016-06-23,118.96,1.87,63.61497326203208
2016-06-24,110.5,1.87,59.090909090909086
2016-06-27,105.75,1.87,56.55080213903743
2016-06-28,106.94,1.87,57.18716577540106
2016-06-29,109.73,1.87,58.67914438502674
2016-06-30,112.44,1.87,60.1283422459893
2016-07-01,112.92,1.87,60.38502673796791
2016-07-05,110.18,1.87,58.919786096256686
2016-07-06,110.61,1.87,59.149732620320854
2016-07-07,111.26,1.87,59.49732620320856
2016-07-08,114.7,1.87,61.336898395721924
2016-07-11,115.89,1.87,61.97326203208556
2016-07-12,118.98,1.87,63.62566844919786
2016-07-13,118.13,1.87,63.1711229946524
2016-07-14,119.47,1.87,63.887700534759354
2016-07-15,119.01,1.87,63.64171122994652
2016-07-18,118.19,1.87,63.203208556149725
2016-07-19,116.47,1.87,62.283422459893046
2016-07-20,117.56,1.87,62.86631016042781
2016-07-21,118.46,1.87,63.3475935828877
2016-07-22,118.21,1.87,63.2139037433155
2016-07-25,118.19,1.87,63.203208556149725
2016-07-26,122.05,1.87,65.26737967914438
2016-07-27,123.42,1.87,66.0
2016-07-28,122.16,1.87,65.32620320855614
2016-07-29,122.77,1.87,65.65240641711229
2016-08-01,121.8,1.87,65.13368983957218
2016-08-02,121.04,2.4,50.43333333333334
2016-08-03,122.28,2.4,50.95
2016-08-04,123.25,2.4,51.35416666666667
2016-08-05,125.34,2.4,52.225
2016-08-08,126.41,2.4,52.670833333333334
2016-08-09,125.88,2.4,52.45
2016-08-10,126.07,2.4,52.52916666666667
2016-08-11,127.11,2.4,52.9625
2016-08-12,126.73,2.4,52.80416666666667
2016-08-15,127.01,2.4,52.920833333333334
2016-08-16,126.87,2.4,52.862500000000004
2016-08-17,126.51,2.4,52.712500000000006
2016-08-18,126.22,2.4,52.59166666666667
2016-08-19,126.13,2.4,52.55416666666667
2016-08-22,125.35,2.4,52.229166666666664
2016-08-23,125.66,2.4,52.358333333333334
2016-08-24,124.94,2.4,52.05833333333334
2016-08-25,125.33,2.4,52.22083333333333
2016-08-26,124.51,2.4,51.87916666666667
2016-08-29,125.49,2.4,52.2875
2016-08-30,126.05,2.4,52.520833333333336
2016-08-31,125.61,2.4,52.3375
2016-09-01,125.41,2.4,52.25416666666667
2016-09-02,126.16,2.4,52.56666666666667
2016-09-06,116.94,2.4,48.725
2016-09-07,119.75,2.4,49.895833333333336
2016-09-08,119.88,2.4,49.95
2016-09-09,116.81,2.4,48.670833333333334
2016-09-12,118.97,2.4,49.57083333333333
2016-09-13,117.31,2.4,48.87916666666667
2016-09-14,118.05,2.4,49.1875
2016-09-15,119.51,2.4,49.795833333333334
2016-09-16,119.56,2.4,49.81666666666667
2016-09-19,119.29,2.4,49.70416666666667
2016-09-20,119.17,2.4,49.65416666666667
2016-09-21,120.92,2.4,50.38333333333333
2016-09-22,121.92,2.4,50.800000000000004
2016-09-23,120.63,2.4,50.2625
2016-09-26,120.23,2.4,50.09583333333334
2016-09-27,120.47,2.4,50.19583333333333
2016-09-28,123.6,2.4,51.5
2016-09-29,124.26,2.4,51.775000000000006
2016-09-30,128.15,2.4,53.395833333333336
2016-10-03,127.86,2.4,53.275
2016-10-04,127.31,2.4,53.045833333333334
2016-10-05,130.25,2.4,54.270833333333336
2016-10-06,130.49,2.4,54.37083333333334
2016-10-07,128.44,2.4,53.516666666666666
2016-10-10,128.17,2.4,53.40416666666666
2016-10-11,127.86,2.4,53.275
2016-10-12,127.77,2.4,53.2375
2016-10-13,126.13,2.4,52.55416666666667
2016-10-14,125.76,2.4,52.400000000000006
2016-10-17,125.8,2.4,52.416666666666664
2016-10-18,127.05,2.4,52.9375
2016-10-19,128.3,2.4,53.45833333333334
2016-10-20,126.98,2.4,52.90833333333334
2016-10-21,126.64,2.4,52.766666666666666
2016-10-24,126.69,2.4,52.7875
2016-10-25,125.57,2.4,52.32083333333333
2016-10-26,126.52,2.4,52.71666666666667
2016-10-27,126.26,2.4,52.608333333333334
2016-10-28,126.62,2.4,52.75833333333334
2016-10-31,127.82,2.4,53.25833333333333
2016-11-01,122.29,1.72,71.09883720930233
2016-11-02,121.72,1.72,70.76744186046511
2016-11-03,121.75,1.72,70.78488372093024
2016-11-04,124.31,1.72,72.2732558139535
2016-11-07,130.34,1.72,75.77906976744187
2016-11-08,130.86,1.72,76.08139534883722
2016-11-09,136.85,1.72,79.56395348837209
2016-11-10,137.81,1.72,80.12209302325581
2016-11-11,136.99,1.72,79.64534883720931
2016-11-14,134.74,1.72,78.33720930232559
2016-11-15,137.78,1.72,80.1046511627907
2016-11-16,136.87,1.72,79.57558139534883
2016-11-17,135.43,1.72,78.73837209302326
2016-11-18,135.03,1.72,78.50581395348837
2016-11-21,136.83,1.72,79.55232558139535
2016-11-22,139.35,1.72,81.01744186046511
2016-11-23,140.8,1.72,81.86046511627907
2016-11-25,141.29,1.72,82.1453488372093
2016-11-28,138.32,1.72,80.4186046511628
2016-11-29,138.22,1.72,80.36046511627907
2016-11-30,141.78,1.72,82.43023255813954
2016-12-01,142.63,1.72,82.92441860465117
2016-12-02,142.95,1.72,83.11046511627906
2016-12-05,142.86,1.72,83.05813953488374
2016-12-06,142.66,1.72,82.94186046511628
2016-12-07,146.46,1.72,85.15116279069768
2016-12-08,143.78,1.72,83.59302325581396
2016-12-09,142.25,1.72,82.70348837209302
2016-12-12,142.31,1.72,82.73837209302326
2016-12-13,142.63,1.72,82.92441860465117
2016-12-14,138.86,1.72,80.73255813953489
2016-12-15,138.84,1.72,80.72093023255815
2016-12-16,135.35,1.72,78.69186046511628
2016-12-19,137.41,1.72,79.88953488372093
2016-12-20,138.0,1.72,80.23255813953489
2016-12-21,138.7,1.72,80.63953488372093
2016-12-22,138.23,1.72,80.36627906976744
2016-12-23,138.24,1.72,80.37209302325581
2016-12-27,138.08,1.72,80.27906976744187
2016-12-28,136.46,1.72,79.33720930232559
2016-12-29,136.42,1.72,79.31395348837209
2016-12-30,136.67,1.72,79.45930232558139
2017-01-03,139.79,1.72,81.27325581395348
2017-01-04,139.63,1.72,81.18023255813954
2017-01-05,137.75,1.72,80.08720930232558
2017-01-06,138.72,1.72,80.65116279069767
2017-01-09,137.42,1.72,79.8953488372093
2017-01-10,139.56,1.72,81.13953488372093
2017-01-11,140.71,1.72,81.80813953488372
2017-01-12,138.56,1.72,80.55813953488372
2017-01-13,139.98,1.72,81.38372093023256
2017-01-17,138.92,1.72,80.76744186046511
2017-01-18,139.9,1.72,81.33720930232559
2017-01-19,140.97,1.72,81.95930232558139
2017-01-20,141.58,1.72,82.3139534883721
2017-01-23,141.47,1.72,82.25
2017-01-24,145.01,1.72,84.30813953488372
2017-01-25,147.86,1.72,85.96511627906978
2017-01-26,147.45,1.72,85.7267441860465
2017-01-27,147.14,1.72,85.54651162790697
2017-01-30,147.01,1.72,85.47093023255813
2017-01-31,147.01,1.72,85.47093023255813
2017-02-01,147.32,1.72,85.65116279069767
2017-02-02,146.33,1.72,85.07558139534885
2017-02-03,146.86,1.72,85.38372093023257
2017-02-06,146.38,1.72,85.1046511627907
2017-02-07,147.35,1.72,85.6686046511628
2017-02-08,145.68,1.72,84.69767441860466
2017-02-09,150.14,1.72,87.2906976744186
2017-02-10,150.56,1.72,87.53488372093024
2017-02-13,152.85,2.26,67.63274336283186
2017-02-14,151.96,2.26,67.23893805309736
2017-02-15,151.94,2.26,67.23008849557523
2017-02-16,152.18,2.26,67.33628318584071
2017-02-17,152.91,2.26,67.65929203539824
2017-02-21,154.51,2.26,68.36725663716814
2017-02-22,152.25,2.26,67.36725663716815
2017-02-23,149.11,2.26,65.9778761061947
2017-02-24,149.94,2.26,66.34513274336284
2017-02-27,149.91,2.26,66.33185840707965
2017-02-28,148.49,2.26,65.70353982300885
2017-03-01,152.85,2.26,67.63274336283186
2017-03-02,150.84,2.26,66.74336283185842
2017-03-03,151.94,2.26,67.23008849557523
2017-03-06,152.43,2.26,67.44690265486727
2017-03-07,152.1,2.26,67.30088495575221
2017-03-08,151.17,2.26,66.88938053097345
2017-03-09,148.84,2.26,65.85840707964603
2017-03-10,151.5,2.26,67.0353982300885
2017-03-13,152.8,2.26,67.61061946902656
2017-03-14,150.88,2.26,66.76106194690266
2017-03-15,154.35,2.26,68.29646017699116
2017-03-16,153.99,2.26,68.13716814159294
2017-03-17,154.51,2.26,68.36725663716814
2017-03-20,154.29,2.26,68.26991150442478
2017-03-21,150.71,2.26,66.68584070796462
2017-03-22,151.86,2.26,67.19469026548674
2017-03-23,152.22,2.26,67.35398230088497
2017-03-24,150.77,2.26,66.71238938053098
2017-03-27,149.66,2.26,66.2212389380531
2017-03-28,151.69,2.26,67.11946902654867
2017-03-29,151.71,2.26,67.12831858407081
2017-03-30,151.96,2.26,67.23893805309736
2017-03-31,151.2,2.26,66.90265486725664
2017-04-03,149.72,2.26,66.24778761061947
2017-04-04,150.11,2.26,66.4203539823009
2017-04-05,149.82,2.26,66.2920353982301
2017-04-06,149.98,2.26,66.36283185840708
2017-04-07,149.44,2.26,66.12389380530973
2017-04-10,149.14,2.26,65.99115044247787
2017-04-11,150.48,2.26,66.58407079646018
2017-04-12,146.92,2.26,65.00884955752213
2017-04-13,144.57,2.26,63.969026548672566
2017-04-17,147.0,2.26,65.04424778761063
2017-04-18,145.07,2.26,64.19026548672566
2017-04-19,144.34,2.26,63.86725663716815
2017-04-20,146.14,2.26,64.66371681415929
2017-04-21,145.56,2.26,64.4070796460177
2017-04-24,149.1,2.26,65.97345132743364
2017-04-25,152.11,2.26,67.30530973451329
2017-04-26,152.07,2.26,67.28761061946904
2017-04-27,151.06,2.26,66.84070796460178
2017-04-28,150.94,2.26,66.78761061946904
2017-05-01,151.33,2.26,66.96017699115045
2017-05-02,160.56,2.36,68.03389830508475
2017-05-03,158.63,2.36,67.21610169491525
2017-05-04,156.04,2.36,66.11864406779661
2017-05-05,155.48,2.36,65.88135593220339
2017-05-08,156.29,2.36,66.22457627118644
2017-05-09,157.75,2.36,66.84322033898306
2017-05-10,159.24,2.36,67.47457627118645
2017-05-11,158.85,2.36,67.30932203389831
2017-05-12,156.98,2.36,66.51694915254237
2017-05-15,156.6,2.36,66.35593220338983
2017-05-16,157.42,2.36,66.70338983050847
2017-05-17,153.31,2.36,64.96186440677967
2017-05-18,151.84,2.36,64.33898305084746
2017-05-19,154.9,2.36,65.63559322033899
2017-05-22,155.39,2.36,65.84322033898304
2017-05-23,155.3,2.36,65.80508474576273
2017-05-24,155.08,2.36,65.71186440677967
2017-05-25,155.86,2.36,66.04237288135594
2017-05-26,156.64,2.36,66.37288135593221
2017-05-30,157.34,2.36,66.66949152542374
2017-05-31,157.7,2.36,66.82203389830508
2017-06-01,160.63,2.36,68.0635593220339
2017-06-02,158.14,2.36,67.00847457627118
2017-06-05,156.1,2.36,66.14406779661017
2017-06-06,157.16,2.36,66.59322033898306
2017-06-07,156.28,2.36,66.22033898305085
2017-06-08,158.37,2.36,67.10593220338984
2017-06-09,159.23,2.36,67.47033898305085
2017-06-12,160.45,2.36,67.98728813559322
2017-06-13,160.39,2.36,67.96186440677965
2017-06-14,159.49,2.36,67.58050847457628
2017-06-15,161.7,2.36,68.51694915254237
2017-06-16,161.56,2.36,68.45762711864407
2017-06-19,164.1,2.36,69.53389830508475
2017-06-20,162.49,2.36,68.85169491525424
2017-06-21,159.19,2.36,67.45338983050847
2017-06-22,158.96,2.36,67.35593220338984
2017-06-23,159.14,2.36,67.4322033898305
2017-06-26,158.9,2.36,67.33050847457628
2017-06-27,158.2,2.36,67.03389830508475
2017-06-28,161.57,2.36,68.46186440677967
2017-06-29,160.12,2.36,67.84745762711864
2017-06-30,162.22,2.36,68.73728813559322
2017-07-03,163.36,2.36,69.22033898305085
2017-07-05,164.1,2.36,69.53389830508475
2017-07-06,164.21,2.36,69.58050847457628
2017-07-07,164.7,2.36,69.78813559322033
2017-07-10,165.08,2.36,69.94915254237289
2017-07-11,164.77,2.36,69.8177966101695
2017-07-12,165.32,2.36,70.05084745762711
2017-07-13,165.17,2.36,69.98728813559322
2017-07-14,165.86,2.36,70.27966101694916
2017-07-17,166.14,2.36,70.39830508474576
2017-07-18,164.82,2.36,69.83898305084746
2017-07-19,164.64,2.36,69.76271186440678
2017-07-20,164.43,2.36,69.67372881355932
2017-07-21,165.22,2.36,70.00847457627118
2017-07-24,166.47,2.36,70.53813559322035
2017-07-25,167.7,2.36,71.0593220338983
2017-07-26,165.97,2.36,70.32627118644068
2017-07-27,165.78,2.36,70.24576271186442
2017-07-28,167.22,2.36,70.85593220338983
2017-07-31,167.9,2.36,71.14406779661017
2017-08-01,157.48,2.54,61.99999999999999
2017-08-02,157.78,2.54,62.118110236220474
2017-08-03,157.74,2.54,62.102362204724415
2017-08-04,160.16,2.54,63.055118110236215
2017-08-07,160.03,2.54,63.003937007874015
2017-08-08,159.82,2.54,62.92125984251968
2017-08-09,159.4,2.54,62.75590551181102
2017-08-10,155.83,2.54,61.35039370078741
2017-08-11,155.65,2.54,61.27952755905512
2017-08-14,156.24,2.54,61.51181102362205
2017-08-15,155.59,2.54,61.25590551181102
2017-08-16,154.38,2.54,60.77952755905512
2017-08-17,151.28,2.54,59.55905511811024
2017-08-18,150.79,2.54,59.36614173228346
2017-08-21,152.06,2.54,59.86614173228347
2017-08-22,153.1,2.54,60.2755905511811
2017-08-23,152.38,2.54,59.99212598425196
2017-08-24,151.8,2.54,59.76377952755906
2017-08-25,152.1,2.54,59.881889763779526
2017-08-28,152.71,2.54,60.12204724409449
2017-08-29,154.84,2.54,60.960629921259844
2017-08-30,157.79,2.54,62.12204724409448
2017-08-31,159.38,2.54,62.74803149606299
2017-09-01,159.36,2.54,62.74015748031496
2017-09-05,159.07,2.54,62.625984251968504
2017-09-06,159.48,2.54,62.78740157480315
2017-09-07,161.85,2.54,63.72047244094488
2017-09-08,162.82,2.54,64.1023622047244
2017-09-11,164.67,2.54,64.83070866141732
2017-09-12,165.51,2.54,65.16141732283464
2017-09-13,166.51,2.54,65.55511811023622
2017-09-14,166.68,2.54,65.62204724409449
2017-09-15,165.23,2.54,65.0511811023622
2017-09-18,166.94,2.54,65.72440944881889
2017-09-19,167.5,2.54,65.94488188976378
2017-09-20,167.22,2.54,65.83464566929133
2017-09-21,166.48,2.54,65.54330708661416
2017-09-22,167.98,2.54,66.13385826771653
2017-09-25,167.78,2.54,66.05511811023622
2017-09-26,167.8,2.54,66.06299212598425
2017-09-27,168.35,2.54,66.27952755905511
2017-09-28,168.33,2.54,66.2716535433071
2017-09-29,168.03,2.54,66.15354330708661
2017-10-02,169.33,2.54,66.66535433070867
2017-10-03,170.82,2.54,67.25196850393701
2017-10-04,171.75,2.54,67.61811023622047
2017-10-05,171.71,2.54,67.60236220472441
2017-10-06,172.11,2.54,67.75984251968504
2017-10-09,171.74,2.54,67.61417322834646
2017-10-10,172.96,2.54,68.09448818897638
2017-10-11,172.33,2.54,67.84645669291339
2017-10-12,171.91,2.54,67.68110236220473
2017-10-13,172.62,2.54,67.96062992125984
2017-10-16,174.13,2.54,68.55511811023622
2017-10-17,174.72,2.54,68.78740157480314
2017-10-18,175.02,2.54,68.90551181102363
2017-10-19,175.31,2.54,69.01968503937007
2017-10-20,177.1,2.54,69.72440944881889
2017-10-23,177.23,2.54,69.7755905511811
2017-10-24,178.4,2.54,70.23622047244095
2017-10-25,176.92,2.54,69.65354330708661
2017-10-26,178.64,2.54,70.33070866141732
2017-10-27,179.5,2.54,70.66929133858268
2017-10-30,180.35,2.54,71.00393700787401
2017-10-31,176.88,2.72,65.02941176470587
2017-11-01,172.83,2.72,63.54044117647059
2017-11-02,173.29,2.72,63.709558823529406
2017-11-03,173.07,2.72,63.628676470588225
2017-11-06,172.59,2.72,63.452205882352935
2017-11-07,171.86,2.72,63.18382352941177
2017-11-08,171.38,2.72,63.007352941176464
2017-11-09,167.96,2.72,61.75
2017-11-10,168.95,2.72,62.11397058823528
2017-11-13,169.2,2.72,62.20588235294117
2017-11-14,169.12,2.72,62.17647058823529
2017-11-15,166.84,2.72,61.338235294117645
2017-11-16,167.13,2.72,61.444852941176464
2017-11-17,159.41,2.72,58.60661764705882
2017-11-20,159.8,2.72,58.75
2017-11-21,160.64,2.72,59.058823529411754
2017-11-22,163.39,2.72,60.069852941176464
2017-11-24,160.66,2.72,59.06617647058823
2017-11-27,161.16,2.72,59.24999999999999
2017-11-28,164.52,2.72,60.48529411764706
2017-11-29,164.52,2.72,60.48529411764706
2017-11-30,167.4,2.72,61.54411764705882
2017-12-01,165.01,2.72,60.66544117647058
2017-12-04,164.96,2.72,60.64705882352941
2017-12-05,164.84,2.72,60.60294117647059
2017-12-06,165.38,2.72,60.80147058823529
2017-12-07,169.3,2.72,62.24264705882353
2017-12-08,170.88,2.72,62.8235294117647
2017-12-11,170.77,2.72,62.783088235294116
2017-12-12,169.22,2.72,62.213235294117645
2017-12-13,169.58,2.72,62.345588235294116
2017-12-14,168.55,2.72,61.966911764705884
2017-12-15,169.63,2.72,62.36397058823529
2017-12-18,172.04,2.72,63.24999999999999
2017-12-19,174.0,2.72,63.970588235294116
2017-12-20,175.15,2.72,64.39338235294117
2017-12-21,174.66,2.72,64.21323529411764
2017-12-22,175.76,2.72,64.61764705882352
2017-12-26,176.14,2.72,64.75735294117646
2017-12-27,176.24,2.72,64.79411764705883
2017-12-28,177.2,2.72,65.1470588235294
2017-12-29,176.64,2.72,64.94117647058823
2018-01-02,177.06,2.72,65.09558823529412
2018-01-03,179.01,2.72,65.81249999999999
2018-01-04,181.75,2.72,66.81985294117646
2018-01-05,181.46,2.72,66.71323529411765
2018-01-08,182.12,2.72,66.95588235294117
2018-01-09,181.96,2.72,66.8970588235294
2018-01-10,180.56,2.72,66.38235294117646
2018-01-11,183.9,2.72,67.61029411764706
2018-01-12,184.18,2.72,67.71323529411764
2018-01-16,182.55,2.72,67.11397058823529
2018-01-17,183.69,2.72,67.53308823529412
2018-01-18,183.72,2.72,67.54411764705881
2018-01-19,189.08,2.72,69.51470588235294
2018-01-22,189.58,2.72,69.69852941176471
2018-01-23,188.43,2.72,69.27573529411764
2018-01-24,188.35,2.72,69.24632352941175
2018-01-25,189.4,2.72,69.63235294117646
2018-01-26,192.5,2.72,70.7720588235294
2018-01-29,190.81,2.72,70.15073529411764
2018-01-30,187.25,2.72,68.84191176470588
2018-01-31,188.0,2.72,69.11764705882352
2018-02-01,189.17,2.72,69.54779411764704
2018-02-02,184.31,2.72,67.7610294117647
2018-02-05,179.01,2.72,65.81249999999999
2018-02-06,174.83,2.72,64.27573529411765
2018-02-07,172.74,2.72,63.50735294117647
2018-02-08,165.73,2.72,60.93014705882352
2018-02-09,164.05,2.72,60.3125
2018-02-12,165.77,2.72,60.94485294117647
2018-02-13,165.63,2.72,60.893382352941174
2018-02-14,166.0,-1.63,-101.84049079754602
2018-02-15,165.02,-1.63,-101.239263803681
2018-02-16,165.6,-1.63,-101.59509202453988
2018-02-20,166.82,-1.63,-102.34355828220859
2018-02-21,166.28,-1.63,-102.01226993865032
2018-02-22,167.02,-1.63,-102.46625766871166
2018-02-23,169.53,-1.63,-104.00613496932516
2018-02-26,171.64,-1.63,-105.30061349693251
2018-02-27,170.06,-1.63,-104.33128834355828
2018-02-28,168.17,-1.63,-103.1717791411043
2018-03-01,160.89,-1.63,-98.70552147239263
2018-03-02,158.94,-1.63,-97.50920245398774
2018-03-05,160.94,-1.63,-98.7361963190184
2018-03-06,160.65,-1.63,-98.55828220858896
2018-03-07,159.25,-1.63,-97.69938650306749
2018-03-08,159.2,-1.63,-97.66871165644172
2018-03-09,162.37,-1.63,-99.61349693251535
2018-03-12,160.06,-1.63,-98.19631901840492
2018-03-13,160.35,-1.63,-98.37423312883436
2018-03-14,159.61,-1.63,-97.92024539877302
2018-03-15,160.16,-1.63,-98.25766871165645
2018-03-16,162.57,-1.63,-99.7361963190184
2018-03-19,159.61,-1.63,-97.92024539877302
2018-03-20,161.0,-1.63,-98.77300613496934
2018-03-21,161.48,-1.63,-99.06748466257669
2018-03-22,157.55,-1.63,-96.65644171779142
2018-03-23,155.42,-1.63,-95.34969325153374
2018-03-26,160.72,-1.63,-98.60122699386504
2018-03-27,158.75,-1.63,-97.39263803680983
2018-03-28,159.67,-1.63,-97.95705521472392
2018-03-29,162.09,-1.63,-99.44171779141105
2018-04-02,158.73,-1.63,-97.38036809815951
2018-04-03,160.1,-1.63,-98.22085889570552
2018-04-04,160.95,-1.63,-98.74233128834356
2018-04-05,162.42,-1.63,-99.6441717791411
2018-04-06,157.9,-1.63,-96.87116564417178
2018-04-09,156.5,-1.63,-96.01226993865032
2018-04-10,161.92,-1.63,-99.33742331288343
2018-04-11,158.86,-1.63,-97.46012269938652
2018-04-12,161.79,-1.63,-99.25766871165645
2018-04-13,162.39,-1.63,-99.62576687116564
2018-04-16,166.67,-1.63,-102.25153374233129
2018-04-17,167.47,-1.63,-102.74233128834356
2018-04-18,170.83,-1.63,-104.80368098159511
