date,TIF,TIF_EPS,PE Ratio
2014-05-07,86.71,1.61,53.85714285714285
2014-05-08,88.9,1.61,55.21739130434783
2014-05-09,89.36,1.61,55.503105590062106
2014-05-12,89.63,1.61,55.670807453416145
2014-05-13,89.7,1.61,55.714285714285715
2014-05-14,89.31,1.61,55.47204968944099
2014-05-15,88.17,1.61,54.7639751552795
2014-05-16,90.48,1.61,56.19875776397515
2014-05-19,90.75,1.61,56.36645962732919
2014-05-20,88.23,1.61,54.80124223602484
2014-05-21,96.3,1.61,59.813664596273284
2014-05-22,96.55,1.61,59.968944099378874
2014-05-23,96.59,0.97,99.57731958762888
2014-05-27,97.92,0.97,100.94845360824743
2014-05-28,97.78,0.97,100.80412371134021
2014-05-29,99.13,0.97,102.19587628865979
2014-05-30,99.41,0.97,102.48453608247422
2014-06-02,99.15,0.97,102.21649484536083
2014-06-03,99.25,0.97,102.31958762886599
2014-06-04,99.98,0.97,103.07216494845362
2014-06-05,99.68,0.97,102.76288659793815
2014-06-06,100.22,0.97,103.31958762886597
2014-06-09,100.41,0.97,103.51546391752578
2014-06-10,100.58,0.97,103.69072164948453
2014-06-11,99.88,0.97,102.96907216494846
2014-06-12,98.95,0.97,102.01030927835052
2014-06-13,99.03,0.97,102.09278350515464
2014-06-16,99.33,0.97,102.4020618556701
2014-06-17,99.81,0.97,102.89690721649485
2014-06-18,99.9,0.97,102.9896907216495
2014-06-19,99.28,0.97,102.35051546391753
2014-06-20,99.65,0.97,102.7319587628866
2014-06-23,99.87,0.97,102.95876288659795
2014-06-24,99.32,0.97,102.39175257731958
2014-06-25,99.83,0.97,102.91752577319588
2014-06-26,99.98,0.97,103.07216494845362
2014-06-27,100.51,0.97,103.61855670103094
2014-06-30,100.25,0.97,103.35051546391753
2014-07-01,101.98,0.97,105.1340206185567
2014-07-02,102.05,0.97,105.20618556701031
2014-07-03,102.83,0.97,106.01030927835052
2014-07-07,102.18,0.97,105.34020618556703
2014-07-08,101.01,0.97,104.1340206185567
2014-07-09,102.57,0.97,105.74226804123711
2014-07-10,101.5,0.97,104.63917525773196
2014-07-11,101.24,0.97,104.37113402061856
2014-07-14,101.03,0.97,104.15463917525774
2014-07-15,101.11,0.97,104.23711340206185
2014-07-16,100.14,0.97,103.23711340206187
2014-07-17,98.55,0.97,101.5979381443299
2014-07-18,99.68,0.97,102.76288659793815
2014-07-21,99.09,0.97,102.15463917525774
2014-07-22,99.52,0.97,102.5979381443299
2014-07-23,99.28,0.97,102.35051546391753
2014-07-24,100.25,0.97,103.35051546391753
2014-07-25,99.33,0.97,102.4020618556701
2014-07-28,98.25,0.97,101.28865979381443
2014-07-29,97.6,0.97,100.61855670103093
2014-07-30,99.67,0.97,102.75257731958763
2014-07-31,97.61,0.97,100.62886597938144
2014-08-01,96.82,0.97,99.81443298969072
2014-08-04,97.49,0.97,100.50515463917526
2014-08-05,97.15,0.97,100.15463917525774
2014-08-06,97.79,0.97,100.81443298969073
2014-08-07,97.06,0.97,100.0618556701031
2014-08-08,99.0,0.97,102.0618556701031
2014-08-11,99.32,0.97,102.39175257731958
2014-08-12,99.55,0.97,102.62886597938144
2014-08-13,96.98,0.97,99.97938144329898
2014-08-14,96.99,0.97,99.98969072164948
2014-08-15,96.51,0.97,99.49484536082475
2014-08-18,98.11,0.97,101.14432989690722
2014-08-19,99.09,0.97,102.15463917525774
2014-08-20,99.47,0.97,102.54639175257732
2014-08-21,99.22,0.97,102.28865979381443
2014-08-22,100.54,0.97,103.64948453608248
2014-08-25,100.23,0.97,103.32989690721651
2014-08-26,100.77,0.97,103.88659793814433
2014-08-27,101.75,0.96,105.98958333333334
2014-08-28,101.64,0.96,105.875
2014-08-29,100.94,0.96,105.14583333333333
2014-09-02,101.68,0.96,105.91666666666667
2014-09-03,100.86,0.96,105.0625
2014-09-04,102.64,0.96,106.91666666666667
2014-09-05,103.47,0.96,107.78125
2014-09-08,102.54,0.96,106.81250000000001
2014-09-09,101.6,0.96,105.83333333333333
2014-09-10,101.09,0.96,105.30208333333334
2014-09-11,101.18,0.96,105.39583333333334
2014-09-12,101.15,0.96,105.36458333333334
2014-09-15,100.71,0.96,104.90625
2014-09-16,101.41,0.96,105.63541666666667
2014-09-17,100.23,0.96,104.40625000000001
2014-09-18,99.99,0.96,104.15625
2014-09-19,99.55,0.96,103.69791666666667
2014-09-22,97.02,0.96,101.0625
2014-09-23,95.99,0.96,99.98958333333333
2014-09-24,98.5,0.96,102.60416666666667
2014-09-25,97.49,0.96,101.55208333333333
2014-09-26,98.14,0.96,102.22916666666667
2014-09-29,97.36,0.96,101.41666666666667
2014-09-30,96.31,0.96,100.32291666666667
2014-10-01,94.33,0.96,98.26041666666667
2014-10-02,95.05,0.96,99.01041666666667
2014-10-03,95.15,0.96,99.11458333333334
2014-10-06,95.15,0.96,99.11458333333334
2014-10-07,93.59,0.96,97.48958333333334
2014-10-08,94.99,0.96,98.94791666666667
2014-10-09,92.63,0.96,96.48958333333333
2014-10-10,91.49,0.96,95.30208333333333
2014-10-13,89.21,0.96,92.92708333333333
2014-10-14,88.86,0.96,92.5625
2014-10-15,87.77,0.96,91.42708333333333
2014-10-16,90.72,0.96,94.5
2014-10-17,88.84,0.96,92.54166666666667
2014-10-20,91.03,0.96,94.82291666666667
2014-10-21,93.21,0.96,97.09375
2014-10-22,93.0,0.96,96.875
2014-10-23,94.4,0.96,98.33333333333334
2014-10-24,94.44,0.96,98.375
2014-10-27,94.43,0.96,98.36458333333334
2014-10-28,94.74,0.96,98.6875
2014-10-29,94.76,0.96,98.70833333333334
2014-10-30,95.26,0.96,99.22916666666667
2014-10-31,96.12,0.96,100.12500000000001
2014-11-03,96.34,0.96,100.35416666666667
2014-11-04,94.34,0.96,98.27083333333334
2014-11-05,95.72,0.96,99.70833333333334
2014-11-06,98.0,0.96,102.08333333333334
2014-11-07,98.86,0.96,102.97916666666667
2014-11-10,99.58,0.96,103.72916666666667
2014-11-11,99.94,0.96,104.10416666666667
2014-11-12,102.89,0.96,107.17708333333334
2014-11-13,103.31,0.96,107.61458333333334
2014-11-14,102.39,0.96,106.65625
2014-11-17,101.78,0.96,106.02083333333334
2014-11-18,102.02,0.96,106.27083333333333
2014-11-19,102.69,0.96,106.96875
2014-11-20,104.28,0.96,108.625
2014-11-21,103.91,0.96,108.23958333333333
2014-11-24,105.01,0.96,109.38541666666667
2014-11-25,107.6,0.96,112.08333333333333
2014-11-26,106.21,0.76,139.75
2014-11-28,107.92,0.76,142.0
2014-12-01,106.8,0.76,140.52631578947367
2014-12-02,107.4,0.76,141.31578947368422
2014-12-03,107.19,0.76,141.03947368421052
2014-12-04,107.33,0.76,141.2236842105263
2014-12-05,107.46,0.76,141.39473684210526
2014-12-08,106.3,0.76,139.86842105263156
2014-12-09,106.21,0.76,139.75
2014-12-10,103.92,0.76,136.73684210526315
2014-12-11,104.71,0.76,137.77631578947367
2014-12-12,104.07,0.76,136.93421052631578
2014-12-15,104.13,0.76,137.01315789473682
2014-12-16,101.83,0.76,133.98684210526315
2014-12-17,104.19,0.76,137.0921052631579
2014-12-18,103.62,0.76,136.3421052631579
2014-12-19,103.57,0.76,136.27631578947367
2014-12-22,103.9,0.76,136.71052631578948
2014-12-23,106.99,0.76,140.77631578947367
2014-12-24,107.27,0.76,141.14473684210526
2014-12-26,107.57,0.76,141.53947368421052
2014-12-29,108.67,0.76,142.98684210526315
2014-12-30,107.42,0.76,141.3421052631579
2014-12-31,106.86,0.76,140.60526315789474
2015-01-02,105.5,0.76,138.81578947368422
2015-01-05,103.75,0.76,136.51315789473685
2015-01-06,102.17,0.76,134.43421052631578
2015-01-07,105.18,0.76,138.39473684210526
2015-01-08,105.14,0.76,138.3421052631579
2015-01-09,103.45,0.76,136.1184210526316
2015-01-12,89.01,0.76,117.11842105263159
2015-01-13,86.3,0.76,113.55263157894737
2015-01-14,86.74,0.76,114.13157894736841
2015-01-15,85.7,0.76,112.76315789473685
2015-01-16,88.4,0.76,116.31578947368422
2015-01-20,89.94,0.76,118.34210526315789
2015-01-21,89.98,0.76,118.39473684210526
2015-01-22,90.97,0.76,119.69736842105263
2015-01-23,91.08,0.76,119.84210526315789
2015-01-26,91.05,0.76,119.80263157894737
2015-01-27,90.29,0.76,118.80263157894737
2015-01-28,88.69,0.76,116.69736842105263
2015-01-29,89.11,0.76,117.25
2015-01-30,86.64,0.76,114.0
2015-02-02,87.12,0.76,114.63157894736842
2015-02-03,90.0,0.76,118.42105263157895
2015-02-04,88.42,0.76,116.34210526315789
2015-02-05,87.98,0.76,115.76315789473685
2015-02-06,86.62,0.76,113.97368421052632
2015-02-09,87.63,0.76,115.30263157894736
2015-02-10,89.67,0.76,117.98684210526316
2015-02-11,87.69,0.76,115.38157894736841
2015-02-12,88.1,0.76,115.92105263157895
2015-02-13,89.05,0.76,117.17105263157895
2015-02-17,89.35,0.76,117.5657894736842
2015-02-18,89.3,0.76,117.5
2015-02-19,88.65,0.76,116.64473684210527
2015-02-20,90.2,0.76,118.6842105263158
2015-02-23,89.99,0.76,118.4078947368421
2015-02-24,89.52,0.76,117.78947368421052
2015-02-25,89.76,0.76,118.10526315789474
2015-02-26,88.7,0.76,116.71052631578948
2015-02-27,88.22,0.76,116.07894736842105
2015-03-02,90.6,0.76,119.21052631578947
2015-03-03,88.94,0.76,117.02631578947368
2015-03-04,86.79,0.76,114.19736842105264
2015-03-05,86.98,0.76,114.44736842105263
2015-03-06,85.17,0.76,112.0657894736842
2015-03-09,84.41,0.76,111.0657894736842
2015-03-10,83.44,0.76,109.78947368421052
2015-03-11,84.2,0.76,110.78947368421053
2015-03-12,86.3,0.76,113.55263157894737
2015-03-13,85.79,0.76,112.88157894736842
2015-03-16,85.77,0.76,112.85526315789473
2015-03-17,84.98,0.76,111.81578947368422
2015-03-18,85.45,0.76,112.4342105263158
2015-03-19,86.37,0.76,113.64473684210527
2015-03-20,82.93,1.51,54.920529801324506
2015-03-23,87.74,1.51,58.10596026490066
2015-03-24,88.05,1.51,58.311258278145694
2015-03-25,88.06,1.51,58.317880794701985
2015-03-26,86.29,1.51,57.145695364238414
2015-03-27,86.48,1.51,57.271523178807946
2015-03-30,88.59,1.51,58.66887417218543
2015-03-31,88.01,1.51,58.284768211920536
2015-04-01,86.13,1.51,57.03973509933775
2015-04-02,86.81,1.51,57.49006622516556
2015-04-06,88.46,1.51,58.58278145695364
2015-04-07,88.02,1.51,58.29139072847682
2015-04-08,89.41,1.51,59.21192052980132
2015-04-09,89.28,1.51,59.12582781456954
2015-04-10,89.45,1.51,59.23841059602649
2015-04-13,89.08,1.51,58.99337748344371
2015-04-14,87.4,1.51,57.88079470198676
2015-04-15,87.42,1.51,57.89403973509934
2015-04-16,85.74,1.51,56.78145695364238
2015-04-17,84.59,1.51,56.019867549668874
2015-04-20,84.87,1.51,56.205298013245034
2015-04-21,84.15,1.51,55.728476821192054
2015-04-22,85.1,1.51,56.35761589403973
2015-04-23,86.51,1.51,57.29139072847683
2015-04-24,87.12,1.51,57.6953642384106
2015-04-27,85.97,1.51,56.93377483443709
2015-04-28,86.42,1.51,57.2317880794702
2015-04-29,86.94,1.51,57.57615894039735
2015-04-30,87.48,1.51,57.93377483443709
2015-05-01,89.17,1.51,59.05298013245033
2015-05-04,88.8,1.51,58.80794701986755
2015-05-05,88.81,1.51,58.81456953642384
2015-05-06,86.98,1.51,57.60264900662252
2015-05-07,87.98,1.51,58.264900662251655
2015-05-08,88.65,1.51,58.70860927152318
2015-05-11,87.47,1.51,57.9271523178808
2015-05-12,88.02,1.51,58.29139072847682
2015-05-13,86.93,1.51,57.569536423841065
2015-05-14,85.54,1.51,56.64900662251656
2015-05-15,86.52,1.51,57.29801324503311
2015-05-18,86.64,1.51,57.37748344370861
2015-05-19,86.41,1.51,57.22516556291391
2015-05-20,86.41,1.51,57.22516556291391
2015-05-21,86.9,1.51,57.54966887417219
2015-05-22,86.91,1.51,57.556291390728475
2015-05-26,85.53,1.51,56.64238410596027
2015-05-27,94.54,0.81,116.71604938271605
2015-05-28,94.63,0.81,116.82716049382715
2015-05-29,93.73,0.81,115.71604938271605
2015-06-01,93.78,0.81,115.77777777777777
2015-06-02,94.02,0.81,116.07407407407406
2015-06-03,93.92,0.81,115.9506172839506
2015-06-04,92.86,0.81,114.64197530864196
2015-06-05,92.87,0.81,114.65432098765432
2015-06-08,92.19,0.81,113.81481481481481
2015-06-09,92.07,0.81,113.66666666666666
2015-06-10,93.11,0.81,114.9506172839506
2015-06-11,92.85,0.81,114.62962962962962
2015-06-12,92.08,0.81,113.679012345679
2015-06-15,91.66,0.81,113.16049382716048
2015-06-16,92.16,0.81,113.77777777777777
2015-06-17,92.59,0.81,114.30864197530863
2015-06-18,93.15,0.81,115.0
2015-06-19,92.47,0.81,114.16049382716048
2015-06-22,93.26,0.81,115.1358024691358
2015-06-23,94.15,0.81,116.23456790123457
2015-06-24,93.52,0.81,115.45679012345678
2015-06-25,93.54,0.81,115.48148148148148
2015-06-26,94.24,0.81,116.34567901234567
2015-06-29,91.14,0.81,112.5185185185185
2015-06-30,91.8,0.81,113.33333333333333
2015-07-01,93.77,0.81,115.76543209876542
2015-07-02,94.02,0.81,116.07407407407406
2015-07-06,92.91,0.81,114.7037037037037
2015-07-07,94.5,0.81,116.66666666666666
2015-07-08,90.25,0.81,111.41975308641975
2015-07-09,91.03,0.81,112.38271604938271
2015-07-10,91.95,0.81,113.51851851851852
2015-07-13,93.28,0.81,115.1604938271605
2015-07-14,93.33,0.81,115.22222222222221
2015-07-15,93.68,0.81,115.65432098765432
2015-07-16,93.99,0.81,116.03703703703702
2015-07-17,92.88,0.81,114.66666666666666
2015-07-20,94.0,0.81,116.04938271604938
2015-07-21,93.9,0.81,115.92592592592592
2015-07-22,94.76,0.81,116.98765432098766
2015-07-23,95.24,0.81,117.58024691358024
2015-07-24,93.24,0.81,115.1111111111111
2015-07-27,90.82,0.81,112.12345679012344
2015-07-28,91.99,0.81,113.56790123456788
2015-07-29,94.38,0.81,116.5185185185185
2015-07-30,95.0,0.81,117.28395061728395
2015-07-31,95.7,0.81,118.14814814814814
2015-08-03,94.02,0.81,116.07407407407406
2015-08-04,94.79,0.81,117.0246913580247
2015-08-05,94.82,0.81,117.0617283950617
2015-08-06,93.26,0.81,115.1358024691358
2015-08-07,93.37,0.81,115.27160493827161
2015-08-10,95.61,0.81,118.03703703703702
2015-08-11,93.6,0.81,115.55555555555554
2015-08-12,89.75,0.81,110.80246913580247
2015-08-13,90.13,0.81,111.2716049382716
2015-08-14,90.33,0.81,111.5185185185185
2015-08-17,90.97,0.81,112.30864197530863
2015-08-18,91.55,0.81,113.02469135802468
2015-08-19,91.29,0.81,112.70370370370371
2015-08-20,88.99,0.81,109.86419753086419
2015-08-21,85.89,0.81,106.03703703703702
2015-08-24,82.99,0.81,102.45679012345678
2015-08-25,81.84,0.81,101.03703703703704
2015-08-26,85.08,0.81,105.03703703703702
2015-08-27,83.29,0.81,102.82716049382717
2015-08-28,83.61,0.81,103.22222222222221
2015-08-31,82.25,0.81,101.5432098765432
2015-09-01,79.94,0.81,98.69135802469135
2015-09-02,81.8,0.81,100.98765432098764
2015-09-03,81.38,0.81,100.46913580246913
2015-09-04,80.31,0.81,99.14814814814814
2015-09-08,81.87,0.81,101.07407407407408
2015-09-09,80.96,0.81,99.9506172839506
2015-09-10,80.2,0.81,99.01234567901234
2015-09-11,80.1,0.81,98.88888888888887
2015-09-14,79.6,0.81,98.2716049382716
2015-09-15,80.32,0.81,99.16049382716048
2015-09-16,81.44,0.81,100.5432098765432
2015-09-17,80.61,0.81,99.5185185185185
2015-09-18,79.35,0.81,97.96296296296295
2015-09-21,79.37,0.81,97.98765432098766
2015-09-22,78.71,0.81,97.17283950617282
2015-09-23,78.64,0.81,97.08641975308642
2015-09-24,77.91,0.81,96.18518518518518
2015-09-25,77.38,0.81,95.53086419753085
2015-09-28,74.88,0.81,92.44444444444443
2015-09-29,75.2,0.81,92.8395061728395
2015-09-30,77.22,0.81,95.33333333333333
2015-10-01,76.58,0.81,94.5432098765432
2015-10-02,77.9,0.81,96.17283950617283
2015-10-05,80.25,0.81,99.07407407407406
2015-10-06,79.86,0.81,98.59259259259258
2015-10-07,80.21,0.81,99.02469135802468
2015-10-08,81.67,0.81,100.82716049382715
2015-10-09,81.4,0.81,100.49382716049382
2015-10-12,80.54,0.81,99.4320987654321
2015-10-13,78.78,0.81,97.25925925925925
2015-10-14,78.81,0.81,97.29629629629629
2015-10-15,79.27,0.81,97.86419753086419
2015-10-16,79.03,0.81,97.5679012345679
2015-10-19,80.04,0.81,98.81481481481481
2015-10-20,79.9,0.81,98.64197530864197
2015-10-21,79.13,0.81,97.69135802469134
2015-10-22,79.25,0.81,97.8395061728395
2015-10-23,78.61,0.81,97.04938271604938
2015-10-26,78.89,0.81,97.39506172839505
2015-10-27,79.55,0.81,98.20987654320987
2015-10-28,81.21,0.81,100.25925925925924
2015-10-29,81.31,0.81,100.38271604938271
2015-10-30,82.44,0.81,101.77777777777777
2015-11-02,82.7,0.81,102.09876543209876
2015-11-03,83.4,0.81,102.96296296296296
2015-11-04,82.67,0.81,102.06172839506172
2015-11-05,83.99,0.81,103.69135802469134
2015-11-06,81.91,0.81,101.12345679012344
2015-11-09,80.22,0.81,99.03703703703702
2015-11-10,80.09,0.81,98.87654320987654
2015-11-11,77.39,0.81,95.5432098765432
2015-11-12,76.82,0.81,94.83950617283949
2015-11-13,74.47,0.81,91.93827160493827
2015-11-16,75.23,0.81,92.87654320987654
2015-11-17,74.13,0.81,91.5185185185185
2015-11-18,74.42,0.81,91.87654320987654
2015-11-19,74.24,0.81,91.6543209876543
2015-11-20,75.14,0.81,92.76543209876543
2015-11-23,76.55,0.81,94.50617283950616
2015-11-24,79.32,0.7,113.31428571428572
2015-11-25,80.77,0.7,115.38571428571429
2015-11-27,79.73,0.7,113.90000000000002
2015-11-30,79.68,0.7,113.82857142857145
2015-12-01,79.43,0.7,113.47142857142859
2015-12-02,77.85,0.7,111.21428571428571
2015-12-03,76.13,0.7,108.75714285714285
2015-12-04,76.88,0.7,109.82857142857142
2015-12-07,76.12,0.7,108.74285714285716
2015-12-08,76.11,0.7,108.72857142857143
2015-12-09,76.45,0.7,109.21428571428572
2015-12-10,76.49,0.7,109.27142857142857
2015-12-11,75.22,0.7,107.45714285714286
2015-12-14,73.98,0.7,105.6857142857143
2015-12-15,74.33,0.7,106.18571428571428
2015-12-16,75.51,0.7,107.87142857142858
2015-12-17,73.23,0.7,104.61428571428573
2015-12-18,71.84,0.7,102.62857142857143
2015-12-21,74.48,0.7,106.4
2015-12-22,75.98,0.7,108.54285714285716
2015-12-23,77.76,0.7,111.0857142857143
2015-12-24,76.95,0.7,109.92857142857144
2015-12-28,76.6,0.7,109.42857142857143
2015-12-29,77.62,0.7,110.8857142857143
2015-12-30,77.05,0.7,110.07142857142857
2015-12-31,76.29,0.7,108.9857142857143
2016-01-04,74.52,0.7,106.45714285714286
2016-01-05,74.3,0.7,106.14285714285714
2016-01-06,72.92,0.7,104.17142857142858
2016-01-07,70.92,0.7,101.31428571428572
2016-01-08,68.26,0.7,97.51428571428573
2016-01-11,67.84,0.7,96.91428571428573
2016-01-12,68.41,0.7,97.72857142857143
2016-01-13,66.7,0.7,95.28571428571429
2016-01-14,66.86,0.7,95.51428571428572
2016-01-15,67.65,0.7,96.64285714285715
2016-01-19,64.22,0.7,91.74285714285715
2016-01-20,61.8,0.7,88.28571428571429
2016-01-21,61.05,0.7,87.21428571428572
2016-01-22,61.65,0.7,88.07142857142857
2016-01-25,60.93,0.7,87.04285714285714
2016-01-26,62.48,0.7,89.25714285714285
2016-01-27,61.61,0.7,88.01428571428572
2016-01-28,61.38,0.7,87.6857142857143
2016-01-29,63.84,0.7,91.20000000000002
2016-02-01,64.73,0.7,92.47142857142859
2016-02-02,63.76,0.7,91.08571428571429
2016-02-03,63.76,0.7,91.08571428571429
2016-02-04,64.68,0.7,92.40000000000002
2016-02-05,63.86,0.7,91.22857142857143
2016-02-08,62.92,0.7,89.8857142857143
2016-02-09,62.17,0.7,88.81428571428572
2016-02-10,61.69,0.7,88.12857142857143
2016-02-11,60.75,0.7,86.78571428571429
2016-02-12,61.73,0.7,88.18571428571428
2016-02-16,63.24,0.7,90.34285714285716
2016-02-17,65.62,0.7,93.74285714285716
2016-02-18,65.26,0.7,93.22857142857144
2016-02-19,64.51,0.7,92.15714285714287
2016-02-22,65.26,0.7,93.22857142857144
2016-02-23,64.42,0.7,92.02857142857144
2016-02-24,64.94,0.7,92.77142857142857
2016-02-25,65.12,0.7,93.02857142857144
2016-02-26,65.46,0.7,93.5142857142857
2016-02-29,64.98,0.7,92.82857142857144
2016-03-01,67.6,0.7,96.57142857142857
2016-03-02,67.71,0.7,96.72857142857143
2016-03-03,69.1,0.7,98.71428571428571
2016-03-04,69.77,0.7,99.67142857142858
2016-03-07,70.71,0.7,101.0142857142857
2016-03-08,69.38,0.7,99.11428571428571
2016-03-09,70.2,0.7,100.28571428571429
2016-03-10,70.48,0.7,100.6857142857143
2016-03-11,71.84,0.7,102.62857142857143
2016-03-14,71.86,0.7,102.65714285714286
2016-03-15,70.0,0.7,100.0
2016-03-16,70.28,0.7,100.4
2016-03-17,70.12,0.7,100.17142857142858
2016-03-18,72.19,0.7,103.12857142857143
2016-03-21,71.54,0.7,102.20000000000002
2016-03-22,72.58,0.7,103.68571428571428
2016-03-23,71.98,0.7,102.82857142857144
2016-03-24,70.93,0.7,101.32857142857145
2016-03-28,71.12,1.28,55.5625
2016-03-29,71.84,1.28,56.125
2016-03-30,72.59,1.28,56.7109375
2016-03-31,73.38,1.28,57.32812499999999
2016-04-01,73.77,1.28,57.63281249999999
2016-04-04,72.29,1.28,56.47656250000001
2016-04-05,71.75,1.28,56.0546875
2016-04-06,72.25,1.28,56.4453125
2016-04-07,70.86,1.28,55.359375
2016-04-08,70.63,1.28,55.17968749999999
2016-04-11,70.83,1.28,55.3359375
2016-04-12,70.24,1.28,54.87499999999999
2016-04-13,71.8,1.28,56.09375
2016-04-14,71.01,1.28,55.4765625
2016-04-15,71.18,1.28,55.60937500000001
2016-04-18,71.18,1.28,55.60937500000001
2016-04-19,71.76,1.28,56.0625
2016-04-20,72.22,1.28,56.421875
2016-04-21,72.18,1.28,56.39062500000001
2016-04-22,73.03,1.28,57.0546875
2016-04-25,72.09,1.28,56.3203125
2016-04-26,72.6,1.28,56.71874999999999
2016-04-27,73.36,1.28,57.3125
2016-04-28,72.05,1.28,56.2890625
2016-04-29,71.35,1.28,55.74218749999999
2016-05-02,72.04,1.28,56.28125000000001
2016-05-03,71.06,1.28,55.515625
2016-05-04,70.47,1.28,55.0546875
2016-05-05,70.02,1.28,54.70312499999999
2016-05-06,69.29,1.28,54.13281250000001
2016-05-09,69.35,1.28,54.17968749999999
2016-05-10,70.72,1.28,55.25
2016-05-11,66.48,1.28,51.9375
2016-05-12,66.37,1.28,51.8515625
2016-05-13,64.43,1.28,50.33593750000001
2016-05-16,65.17,1.28,50.9140625
2016-05-17,64.89,1.28,50.6953125
2016-05-18,63.96,1.28,49.96875
2016-05-19,63.28,1.28,49.4375
2016-05-20,64.67,1.28,50.5234375
2016-05-23,63.96,1.28,49.96875
2016-05-24,63.85,1.28,49.8828125
2016-05-25,63.89,0.69,92.59420289855073
2016-05-26,62.55,0.69,90.65217391304348
2016-05-27,62.54,0.69,90.6376811594203
2016-05-31,61.96,0.69,89.79710144927537
2016-06-01,62.33,0.69,90.33333333333334
2016-06-02,63.23,0.69,91.6376811594203
2016-06-03,63.18,0.69,91.56521739130436
2016-06-06,63.01,0.69,91.31884057971016
2016-06-07,64.3,0.69,93.18840579710145
2016-06-08,64.0,0.69,92.75362318840581
2016-06-09,62.52,0.69,90.60869565217392
2016-06-10,61.77,0.69,89.5217391304348
2016-06-13,61.02,0.69,88.43478260869567
2016-06-14,60.79,0.69,88.10144927536233
2016-06-15,61.72,0.69,89.44927536231884
2016-06-16,60.56,0.69,87.768115942029
2016-06-17,61.23,0.69,88.73913043478261
2016-06-20,61.75,0.69,89.4927536231884
2016-06-21,61.64,0.69,89.33333333333334
2016-06-22,61.46,0.69,89.07246376811595
2016-06-23,62.63,0.69,90.768115942029
2016-06-24,60.09,0.69,87.08695652173914
2016-06-27,57.48,0.69,83.30434782608695
2016-06-28,59.07,0.69,85.60869565217392
2016-06-29,60.04,0.69,87.01449275362319
2016-06-30,60.64,0.69,87.8840579710145
2016-07-01,61.3,0.69,88.84057971014494
2016-07-05,59.16,0.69,85.73913043478261
2016-07-06,59.69,0.69,86.5072463768116
2016-07-07,59.53,0.69,86.27536231884059
2016-07-08,61.35,0.69,88.91304347826087
2016-07-11,62.03,0.69,89.89855072463769
2016-07-12,62.68,0.69,90.84057971014494
2016-07-13,62.42,0.69,90.46376811594205
2016-07-14,62.79,0.69,91.0
2016-07-15,61.3,0.69,88.84057971014494
2016-07-18,61.84,0.69,89.62318840579711
2016-07-19,61.38,0.69,88.95652173913045
2016-07-20,62.39,0.69,90.42028985507247
2016-07-21,62.03,0.69,89.89855072463769
2016-07-22,62.0,0.69,89.85507246376812
2016-07-25,62.0,0.69,89.85507246376812
2016-07-26,63.31,0.69,91.75362318840581
2016-07-27,63.11,0.69,91.46376811594203
2016-07-28,63.35,0.69,91.81159420289856
2016-07-29,64.52,0.69,93.5072463768116
2016-08-01,63.69,0.69,92.30434782608695
2016-08-02,61.42,0.69,89.0144927536232
2016-08-03,61.42,0.69,89.0144927536232
2016-08-04,61.42,0.69,89.0144927536232
2016-08-05,62.75,0.69,90.94202898550725
2016-08-08,64.24,0.69,93.10144927536231
2016-08-09,63.41,0.69,91.89855072463769
2016-08-10,63.67,0.69,92.27536231884059
2016-08-11,66.25,0.69,96.0144927536232
2016-08-12,67.31,0.69,97.55072463768117
2016-08-15,67.91,0.69,98.42028985507247
2016-08-16,67.43,0.69,97.72463768115944
2016-08-17,67.27,0.69,97.4927536231884
2016-08-18,68.22,0.69,98.86956521739131
2016-08-19,68.52,0.69,99.30434782608695
2016-08-22,68.07,0.69,98.65217391304347
2016-08-23,69.13,0.69,100.18840579710145
2016-08-24,68.87,0.69,99.81159420289856
2016-08-25,73.28,0.84,87.23809523809524
2016-08-26,73.56,0.84,87.57142857142858
2016-08-29,72.98,0.84,86.8809523809524
2016-08-30,71.98,0.84,85.6904761904762
2016-08-31,71.37,0.84,84.96428571428572
2016-09-01,70.37,0.84,83.77380952380953
2016-09-02,70.08,0.84,83.42857142857143
2016-09-06,69.17,0.84,82.3452380952381
2016-09-07,69.78,0.84,83.07142857142857
2016-09-08,69.01,0.84,82.15476190476191
2016-09-09,67.27,0.84,80.08333333333333
2016-09-12,68.3,0.84,81.30952380952381
2016-09-13,68.74,0.84,81.83333333333333
2016-09-14,70.3,0.84,83.69047619047619
2016-09-15,72.66,0.84,86.5
2016-09-16,72.76,0.84,86.61904761904763
2016-09-19,71.77,0.84,85.44047619047619
2016-09-20,71.53,0.84,85.15476190476191
2016-09-21,72.27,0.84,86.03571428571428
2016-09-22,72.81,0.84,86.67857142857143
2016-09-23,72.69,0.84,86.53571428571429
2016-09-26,71.35,0.84,84.94047619047619
2016-09-27,71.65,0.84,85.29761904761905
2016-09-28,71.2,0.84,84.76190476190477
2016-09-29,71.37,0.84,84.96428571428572
2016-09-30,72.63,0.84,86.46428571428571
2016-10-03,71.71,0.84,85.36904761904762
2016-10-04,71.09,0.84,84.6309523809524
2016-10-05,72.8,0.84,86.66666666666667
2016-10-06,73.0,0.84,86.90476190476191
2016-10-07,73.35,0.84,87.32142857142857
2016-10-10,73.87,0.84,87.9404761904762
2016-10-11,73.47,0.84,87.46428571428572
2016-10-12,73.35,0.84,87.32142857142857
