date,LH,LH_EPS,PE Ratio
2015-05-12,116.3,0.17,684.1176470588234
2015-05-13,116.56,0.17,685.6470588235294
2015-05-14,117.69,0.17,692.2941176470588
2015-05-15,117.29,0.17,689.9411764705882
2015-05-18,118.74,0.17,698.470588235294
2015-05-19,118.34,0.17,696.1176470588235
2015-05-20,119.55,0.17,703.235294117647
2015-05-21,120.36,0.17,708.0
2015-05-22,121.42,0.17,714.2352941176471
2015-05-26,119.82,0.17,704.8235294117646
2015-05-27,119.45,0.17,702.6470588235294
2015-05-28,118.91,0.17,699.470588235294
2015-05-29,117.95,0.17,693.8235294117646
2015-06-01,118.68,0.17,698.1176470588235
2015-06-02,118.0,0.17,694.1176470588235
2015-06-03,117.37,0.17,690.4117647058823
2015-06-04,119.73,0.17,704.2941176470588
2015-06-05,119.35,0.17,702.0588235294117
2015-06-08,120.53,0.17,709.0
2015-06-09,119.91,0.17,705.3529411764705
2015-06-10,120.69,0.17,709.9411764705882
2015-06-11,121.14,0.17,712.5882352941176
2015-06-12,119.88,0.17,705.1764705882352
2015-06-15,119.29,0.17,701.7058823529412
2015-06-16,120.48,0.17,708.7058823529411
2015-06-17,120.08,0.17,706.3529411764705
2015-06-18,120.24,0.17,707.2941176470588
2015-06-19,121.03,0.17,711.9411764705882
2015-06-22,120.76,0.17,710.3529411764706
2015-06-23,119.9,0.17,705.2941176470588
2015-06-24,118.63,0.17,697.8235294117646
2015-06-25,120.95,0.17,711.470588235294
2015-06-26,121.62,0.17,715.4117647058823
2015-06-29,119.39,0.17,702.2941176470588
2015-06-30,121.22,0.17,713.0588235294117
2015-07-01,122.19,0.17,718.7647058823529
2015-07-02,120.75,0.17,710.2941176470588
2015-07-06,120.23,0.17,707.2352941176471
2015-07-07,120.56,0.17,709.1764705882352
2015-07-08,118.03,0.17,694.2941176470588
2015-07-09,119.44,0.17,702.5882352941176
2015-07-10,120.26,0.17,707.4117647058823
2015-07-13,122.16,0.17,718.5882352941176
2015-07-14,123.74,0.17,727.8823529411764
2015-07-15,122.76,0.17,722.1176470588235
2015-07-16,123.69,0.17,727.5882352941176
2015-07-17,122.3,0.17,719.4117647058823
2015-07-20,122.43,0.17,720.1764705882352
2015-07-21,121.07,0.17,712.1764705882352
2015-07-22,121.18,0.17,712.8235294117646
2015-07-23,122.78,0.17,722.235294117647
2015-07-24,122.18,0.17,718.7058823529412
2015-07-27,121.71,0.17,715.9411764705882
2015-07-28,122.21,0.17,718.8823529411764
2015-07-29,126.32,0.17,743.0588235294117
2015-07-30,125.62,1.73,72.61271676300578
2015-07-31,127.29,1.73,73.57803468208093
2015-08-03,127.35,1.73,73.61271676300578
2015-08-04,127.01,1.73,73.41618497109828
2015-08-05,127.34,1.73,73.60693641618498
2015-08-06,125.5,1.73,72.54335260115607
2015-08-07,124.74,1.73,72.10404624277456
2015-08-10,125.19,1.73,72.36416184971098
2015-08-11,124.49,1.73,71.95953757225433
2015-08-12,123.95,1.73,71.64739884393065
2015-08-13,123.81,1.73,71.56647398843931
2015-08-14,124.06,1.73,71.71098265895954
2015-08-17,124.76,1.73,72.11560693641619
2015-08-18,125.16,1.73,72.34682080924856
2015-08-19,125.24,1.73,72.39306358381502
2015-08-20,122.16,1.73,70.61271676300578
2015-08-21,120.3,1.73,69.53757225433526
2015-08-24,115.37,1.73,66.6878612716763
2015-08-25,114.76,1.73,66.33526011560694
2015-08-26,117.8,1.73,68.09248554913295
2015-08-27,119.82,1.73,69.26011560693641
2015-08-28,119.61,1.73,69.13872832369943
2015-08-31,117.81,1.73,68.09826589595376
2015-09-01,115.75,1.73,66.90751445086705
2015-09-02,116.38,1.73,67.27167630057804
2015-09-03,117.52,1.73,67.93063583815028
2015-09-04,116.39,1.73,67.27745664739885
2015-09-08,118.59,1.73,68.54913294797689
2015-09-09,117.5,1.73,67.91907514450867
2015-09-10,117.52,1.73,67.93063583815028
2015-09-11,118.52,1.73,68.5086705202312
2015-09-14,118.29,1.73,68.37572254335261
2015-09-15,119.94,1.73,69.32947976878613
2015-09-16,119.89,1.73,69.30057803468208
2015-09-17,120.45,1.73,69.6242774566474
2015-09-18,119.4,1.73,69.01734104046243
2015-09-21,118.84,1.73,68.69364161849711
2015-09-22,117.52,1.73,67.93063583815028
2015-09-23,116.8,1.73,67.51445086705202
2015-09-24,115.31,1.73,66.65317919075144
2015-09-25,112.99,1.73,65.3121387283237
2015-09-28,108.27,1.73,62.58381502890173
2015-09-29,106.86,1.73,61.76878612716763
2015-09-30,108.47,1.73,62.69942196531792
2015-10-01,110.18,1.73,63.687861271676304
2015-10-02,112.29,1.73,64.90751445086705
2015-10-05,113.43,1.73,65.56647398843931
2015-10-06,110.29,1.73,63.7514450867052
2015-10-07,111.67,1.73,64.54913294797689
2015-10-08,111.71,1.73,64.57225433526011
2015-10-09,112.35,1.73,64.94219653179191
2015-10-12,112.6,1.73,65.08670520231213
2015-10-13,111.1,1.73,64.21965317919074
2015-10-14,111.55,1.73,64.47976878612717
2015-10-15,115.38,1.73,66.69364161849711
2015-10-16,117.41,1.73,67.86705202312139
2015-10-19,117.39,1.73,67.85549132947978
2015-10-20,117.58,1.73,67.96531791907515
2015-10-21,116.04,1.73,67.07514450867052
2015-10-22,109.51,1.73,63.30057803468208
2015-10-23,111.95,1.73,64.71098265895954
2015-10-26,117.74,1.73,68.05780346820809
2015-10-27,120.67,1.73,69.7514450867052
2015-10-28,122.81,1.73,70.98843930635839
2015-10-29,123.35,1.73,71.30057803468208
2015-10-30,122.74,1.66,73.93975903614458
2015-11-02,124.46,1.66,74.97590361445783
2015-11-03,124.06,1.66,74.73493975903615
2015-11-04,123.09,1.66,74.15060240963857
2015-11-05,121.93,1.66,73.45180722891567
2015-11-06,121.76,1.66,73.34939759036145
2015-11-09,122.86,1.66,74.01204819277109
2015-11-10,123.88,1.66,74.62650602409639
2015-11-11,121.09,1.66,72.94578313253012
2015-11-12,119.66,1.66,72.08433734939759
2015-11-13,119.69,1.66,72.10240963855422
2015-11-16,120.85,1.66,72.8012048192771
2015-11-17,123.41,1.66,74.3433734939759
2015-11-18,124.19,1.66,74.8132530120482
2015-11-19,120.29,1.66,72.46385542168676
2015-11-20,121.47,1.66,73.17469879518073
2015-11-23,121.11,1.66,72.95783132530121
2015-11-24,121.18,1.66,73.00000000000001
2015-11-25,121.82,1.66,73.3855421686747
2015-11-27,122.07,1.66,73.53614457831326
2015-11-30,121.54,1.66,73.21686746987953
2015-12-01,125.32,1.66,75.49397590361446
2015-12-02,124.18,1.66,74.80722891566266
2015-12-03,121.0,1.66,72.89156626506025
2015-12-04,124.74,1.66,75.144578313253
2015-12-07,124.71,1.66,75.12650602409639
2015-12-08,125.1,1.66,75.36144578313252
2015-12-09,122.88,1.66,74.02409638554217
2015-12-10,122.59,1.66,73.84939759036145
2015-12-11,121.17,1.66,72.99397590361447
2015-12-14,119.68,1.66,72.09638554216868
2015-12-15,122.75,1.66,73.94578313253012
2015-12-16,122.02,1.66,73.50602409638554
2015-12-17,121.68,1.66,73.30120481927712
2015-12-18,121.76,1.66,73.34939759036145
2015-12-21,124.48,1.66,74.98795180722892
2015-12-22,124.34,1.66,74.90361445783132
2015-12-23,124.65,1.66,75.09036144578315
2015-12-24,124.7,1.66,75.12048192771086
2015-12-28,124.4,1.66,74.93975903614458
2015-12-29,125.2,1.66,75.42168674698796
2015-12-30,124.19,1.66,74.8132530120482
2015-12-31,123.64,1.66,74.48192771084338
2016-01-04,122.89,1.66,74.03012048192771
2016-01-05,122.0,1.66,73.49397590361446
2016-01-06,120.84,1.66,72.79518072289157
2016-01-07,118.59,1.66,71.43975903614458
2016-01-08,116.25,1.66,70.03012048192771
2016-01-11,115.62,1.66,69.65060240963857
2016-01-12,115.12,1.66,69.34939759036145
2016-01-13,111.77,1.66,67.33132530120481
2016-01-14,111.69,1.66,67.28313253012048
2016-01-15,111.07,1.66,66.90963855421687
2016-01-19,109.93,1.66,66.22289156626506
2016-01-20,109.69,1.66,66.07831325301206
2016-01-21,109.0,1.66,65.66265060240964
2016-01-22,112.96,1.66,68.04819277108433
2016-01-25,110.99,1.66,66.86144578313252
2016-01-26,112.7,1.66,67.89156626506025
2016-01-27,112.82,1.66,67.96385542168674
2016-01-28,109.79,1.66,66.13855421686748
2016-01-29,112.35,1.66,67.68072289156626
2016-02-01,112.27,1.66,67.63253012048193
2016-02-02,109.33,1.66,65.86144578313254
2016-02-03,108.85,1.66,65.57228915662651
2016-02-04,108.33,1.66,65.25903614457832
2016-02-05,106.17,1.66,63.95783132530121
2016-02-08,100.94,1.66,60.807228915662655
2016-02-09,102.53,1.66,61.76506024096386
2016-02-10,104.59,1.66,63.006024096385545
2016-02-11,101.4,1.66,61.08433734939759
2016-02-12,103.02,1.66,62.06024096385542
2016-02-16,104.5,1.66,62.95180722891567
2016-02-17,105.8,1.66,63.734939759036145
2016-02-18,108.63,1.66,65.43975903614458
2016-02-19,108.72,1.66,65.49397590361446
2016-02-22,110.57,1.66,66.60843373493975
2016-02-23,109.4,1.66,65.90361445783134
2016-02-24,110.18,1.66,66.37349397590363
2016-02-25,110.72,1.66,66.6987951807229
2016-02-26,111.03,1.66,66.8855421686747
2016-02-29,109.84,1.39,79.02158273381296
2016-03-01,111.18,1.39,79.98561151079137
2016-03-02,109.87,1.39,79.04316546762591
2016-03-03,111.92,1.39,80.5179856115108
2016-03-04,112.17,1.39,80.6978417266187
2016-03-07,111.83,1.39,80.45323741007195
2016-03-08,110.32,1.39,79.36690647482014
2016-03-09,111.14,1.39,79.9568345323741
2016-03-10,111.43,1.39,80.1654676258993
2016-03-11,115.49,1.39,83.0863309352518
2016-03-14,115.03,1.39,82.75539568345324
2016-03-15,112.58,1.39,80.9928057553957
2016-03-16,114.07,1.39,82.06474820143885
2016-03-17,112.33,1.39,80.81294964028777
2016-03-18,114.67,1.39,82.49640287769785
2016-03-21,114.12,1.39,82.10071942446044
2016-03-22,113.89,1.39,81.93525179856115
2016-03-23,113.92,1.39,81.9568345323741
2016-03-24,114.02,1.39,82.02877697841727
2016-03-28,114.13,1.39,82.10791366906476
2016-03-29,115.74,1.39,83.26618705035972
2016-03-30,117.85,1.39,84.7841726618705
2016-03-31,117.13,1.39,84.26618705035972
2016-04-01,118.43,1.39,85.20143884892087
2016-04-04,118.28,1.39,85.09352517985612
2016-04-05,117.3,1.39,84.3884892086331
2016-04-06,119.59,1.39,86.03597122302159
2016-04-07,118.46,1.39,85.22302158273382
2016-04-08,118.52,1.39,85.26618705035972
2016-04-11,117.64,1.39,84.63309352517986
2016-04-12,117.56,1.39,84.57553956834533
2016-04-13,118.25,1.39,85.07194244604317
2016-04-14,119.01,1.39,85.61870503597123
2016-04-15,119.56,1.39,86.01438848920864
2016-04-18,118.82,1.39,85.4820143884892
2016-04-19,118.99,1.39,85.60431654676259
2016-04-20,119.01,1.39,85.61870503597123
2016-04-21,121.0,1.39,87.05035971223022
2016-04-22,121.77,1.39,87.60431654676259
2016-04-25,125.1,1.39,90.0
2016-04-26,126.74,1.39,91.17985611510791
2016-04-27,127.0,1.39,91.36690647482015
2016-04-28,125.57,1.39,90.33812949640289
2016-04-29,125.32,1.39,90.15827338129496
2016-05-02,125.86,1.39,90.54676258992806
2016-05-03,125.33,1.39,90.16546762589928
2016-05-04,124.18,1.39,89.33812949640289
2016-05-05,124.49,1.39,89.56115107913669
2016-05-06,124.29,1.7,73.11176470588236
2016-05-09,124.94,1.7,73.49411764705883
2016-05-10,126.7,1.7,74.52941176470588
2016-05-11,126.73,1.7,74.54705882352941
2016-05-12,125.76,1.7,73.9764705882353
2016-05-13,126.82,1.7,74.6
2016-05-16,127.44,1.7,74.96470588235294
2016-05-17,126.19,1.7,74.22941176470589
2016-05-18,126.28,1.7,74.28235294117647
2016-05-19,126.1,1.7,74.17647058823529
2016-05-20,126.61,1.7,74.4764705882353
2016-05-23,126.6,1.7,74.47058823529412
2016-05-24,128.16,1.7,75.38823529411765
2016-05-25,127.58,1.7,75.04705882352941
2016-05-26,127.31,1.7,74.88823529411765
2016-05-27,128.01,1.7,75.3
2016-05-31,127.95,1.7,75.26470588235294
2016-06-01,128.24,1.7,75.43529411764706
2016-06-02,129.56,1.7,76.21176470588236
2016-06-03,128.9,1.7,75.82352941176471
2016-06-06,129.98,1.7,76.45882352941176
2016-06-07,129.58,1.7,76.22352941176472
2016-06-08,131.48,1.7,77.34117647058824
2016-06-09,131.19,1.7,77.17058823529412
2016-06-10,130.3,1.7,76.64705882352942
2016-06-13,127.54,1.7,75.02352941176471
2016-06-14,127.79,1.7,75.17058823529412
2016-06-15,126.39,1.7,74.34705882352941
2016-06-16,127.35,1.7,74.91176470588235
2016-06-17,125.7,1.7,73.94117647058823
2016-06-20,127.51,1.7,75.00588235294119
2016-06-21,128.23,1.7,75.42941176470588
2016-06-22,129.76,1.7,76.32941176470588
2016-06-23,131.18,1.7,77.16470588235295
2016-06-24,129.62,1.7,76.24705882352941
2016-06-27,125.53,1.7,73.84117647058824
2016-06-28,126.47,1.7,74.39411764705882
2016-06-29,129.38,1.7,76.10588235294118
2016-06-30,130.27,1.7,76.62941176470589
2016-07-01,131.29,1.7,77.22941176470587
2016-07-05,130.73,1.7,76.89999999999999
2016-07-06,131.97,1.7,77.62941176470588
2016-07-07,131.97,1.7,77.62941176470588
2016-07-08,135.3,1.7,79.58823529411765
2016-07-11,135.55,1.7,79.73529411764707
2016-07-12,136.25,1.7,80.14705882352942
2016-07-13,135.9,1.7,79.94117647058825
2016-07-14,136.32,1.7,80.18823529411765
2016-07-15,136.19,1.7,80.11176470588235
2016-07-18,136.42,1.7,80.2470588235294
2016-07-19,136.8,1.7,80.47058823529413
2016-07-20,138.12,1.7,81.24705882352941
2016-07-21,137.88,1.7,81.10588235294118
2016-07-22,138.82,1.7,81.65882352941176
2016-07-25,137.84,1.7,81.08235294117648
2016-07-26,138.0,1.7,81.17647058823529
2016-07-27,137.6,1.7,80.94117647058823
2016-07-28,138.51,1.7,81.47647058823529
2016-07-29,139.56,2.0,69.78
2016-08-01,139.63,2.0,69.815
2016-08-02,139.38,2.0,69.69
2016-08-03,140.13,2.0,70.065
2016-08-04,140.09,2.0,70.045
2016-08-05,140.76,2.0,70.38
2016-08-08,139.35,2.0,69.675
2016-08-09,139.97,2.0,69.985
2016-08-10,140.15,2.0,70.075
2016-08-11,140.98,2.0,70.49
2016-08-12,140.05,2.0,70.025
2016-08-15,139.77,2.0,69.885
2016-08-16,138.89,2.0,69.445
2016-08-17,138.24,2.0,69.12
2016-08-18,138.71,2.0,69.355
2016-08-19,138.05,2.0,69.025
2016-08-22,138.43,2.0,69.215
2016-08-23,138.07,2.0,69.035
2016-08-24,136.32,2.0,68.16
2016-08-25,135.42,2.0,67.71
2016-08-26,136.04,2.0,68.02
2016-08-29,137.74,2.0,68.87
2016-08-30,137.63,2.0,68.815
2016-08-31,136.93,2.0,68.465
2016-09-01,136.13,2.0,68.065
2016-09-02,137.71,2.0,68.855
2016-09-06,138.37,2.0,69.185
2016-09-07,140.46,2.0,70.23
2016-09-08,139.12,2.0,69.56
2016-09-09,135.02,2.0,67.51
2016-09-12,136.97,2.0,68.485
2016-09-13,133.34,2.0,66.67
2016-09-14,132.99,2.0,66.495
2016-09-15,134.68,2.0,67.34
2016-09-16,135.38,2.0,67.69
2016-09-19,135.01,2.0,67.505
2016-09-20,134.67,2.0,67.335
2016-09-21,136.72,2.0,68.36
2016-09-22,137.83,2.0,68.915
2016-09-23,137.39,2.0,68.695
2016-09-26,137.02,2.0,68.51
2016-09-27,137.79,2.0,68.895
2016-09-28,136.89,2.0,68.445
2016-09-29,135.46,2.0,67.73
2016-09-30,137.48,2.0,68.74
2016-10-03,136.33,2.0,68.165
2016-10-04,136.0,2.0,68.0
2016-10-05,136.63,2.0,68.315
2016-10-06,137.48,2.0,68.74
2016-10-07,138.87,2.0,69.435
2016-10-10,139.1,2.0,69.55
2016-10-11,136.48,2.0,68.24
2016-10-12,136.52,2.0,68.26
2016-10-13,136.37,2.0,68.185
2016-10-14,135.79,2.0,67.895
2016-10-17,135.97,2.0,67.985
2016-10-18,138.31,2.0,69.155
2016-10-19,138.03,2.0,69.015
2016-10-20,139.82,2.0,69.91
2016-10-21,138.76,2.0,69.38
2016-10-24,139.67,2.0,69.835
2016-10-25,138.41,2.0,69.205
2016-10-26,126.46,2.0,63.23
2016-10-27,123.95,2.0,61.975
2016-10-28,124.0,1.86,66.66666666666666
2016-10-31,125.34,1.86,67.38709677419355
2016-11-01,123.83,1.86,66.5752688172043
2016-11-02,124.02,1.86,66.6774193548387
2016-11-03,121.63,1.86,65.39247311827957
2016-11-04,121.89,1.86,65.53225806451613
2016-11-07,125.14,1.86,67.27956989247312
2016-11-08,126.06,1.86,67.77419354838709
2016-11-09,121.72,1.86,65.44086021505376
2016-11-10,126.21,1.86,67.85483870967741
2016-11-11,124.82,1.86,67.10752688172042
2016-11-14,127.5,1.86,68.54838709677419
2016-11-15,128.03,1.86,68.83333333333333
2016-11-16,127.01,1.86,68.28494623655914
2016-11-17,127.12,1.86,68.34408602150538
2016-11-18,126.0,1.86,67.74193548387096
2016-11-21,126.12,1.86,67.80645161290323
2016-11-22,124.73,1.86,67.05913978494624
2016-11-23,126.01,1.86,67.74731182795699
2016-11-25,127.51,1.86,68.55376344086021
2016-11-28,125.71,1.86,67.58602150537634
2016-11-29,127.72,1.86,68.66666666666666
2016-11-30,125.85,1.86,67.66129032258064
2016-12-01,123.65,1.86,66.47849462365592
2016-12-02,124.48,1.86,66.9247311827957
2016-12-05,125.25,1.86,67.33870967741935
2016-12-06,125.11,1.86,67.26344086021506
2016-12-07,126.38,1.86,67.94623655913978
2016-12-08,127.06,1.86,68.31182795698925
2016-12-09,127.79,1.86,68.70430107526882
2016-12-12,129.15,1.86,69.43548387096774
2016-12-13,129.61,1.86,69.68279569892474
2016-12-14,127.35,1.86,68.46774193548386
2016-12-15,127.38,1.86,68.48387096774194
2016-12-16,127.76,1.86,68.68817204301075
2016-12-19,127.82,1.86,68.72043010752688
2016-12-20,128.36,1.86,69.01075268817205
2016-12-21,128.43,1.86,69.04838709677419
2016-12-22,126.82,1.86,68.18279569892472
2016-12-23,128.23,1.86,68.94086021505376
2016-12-27,128.69,1.86,69.18817204301075
2016-12-28,127.56,1.86,68.58064516129032
2016-12-29,128.17,1.86,68.90860215053762
2016-12-30,128.38,1.86,69.02150537634408
2017-01-03,129.07,1.86,69.39247311827957
2017-01-04,130.1,1.86,69.94623655913978
2017-01-05,129.11,1.86,69.41397849462366
2017-01-06,129.34,1.86,69.53763440860214
2017-01-09,130.73,1.86,70.28494623655914
2017-01-10,132.06,1.86,71.0
2017-01-11,134.94,1.86,72.54838709677419
2017-01-12,134.65,1.86,72.39247311827957
2017-01-13,134.33,1.86,72.22043010752688
2017-01-17,133.99,1.86,72.03763440860214
2017-01-18,134.39,1.86,72.252688172043
2017-01-19,132.74,1.86,71.36559139784946
2017-01-20,132.4,1.86,71.18279569892474
2017-01-23,132.54,1.86,71.25806451612902
2017-01-24,133.04,1.86,71.5268817204301
2017-01-25,135.09,1.86,72.62903225806451
2017-01-26,133.83,1.86,71.95161290322581
2017-01-27,133.63,1.86,71.84408602150538
2017-01-30,132.5,1.86,71.23655913978494
2017-01-31,134.21,1.86,72.15591397849462
2017-02-01,136.37,1.86,73.31720430107526
2017-02-02,136.49,1.86,73.38172043010753
2017-02-03,137.69,1.86,74.0268817204301
2017-02-06,129.86,1.86,69.81720430107528
2017-02-07,130.6,1.86,70.21505376344085
2017-02-08,131.49,1.86,70.69354838709677
2017-02-09,133.83,1.86,71.95161290322581
2017-02-10,135.01,1.86,72.58602150537634
2017-02-13,134.93,1.86,72.54301075268818
2017-02-14,135.88,1.86,73.05376344086021
2017-02-15,136.37,1.86,73.31720430107526
2017-02-16,139.13,1.86,74.8010752688172
2017-02-17,139.59,1.86,75.04838709677419
2017-02-21,139.64,1.86,75.07526881720429
2017-02-22,139.02,1.86,74.74193548387098
2017-02-23,140.27,1.86,75.41397849462366
2017-02-24,142.89,1.86,76.82258064516128
2017-02-27,142.82,1.63,87.61963190184049
2017-02-28,142.26,1.63,87.2760736196319
2017-03-01,142.74,1.63,87.57055214723927
2017-03-02,141.93,1.63,87.07361963190185
2017-03-03,142.29,1.63,87.29447852760737
2017-03-06,142.43,1.63,87.38036809815952
2017-03-07,142.09,1.63,87.1717791411043
2017-03-08,142.11,1.63,87.18404907975462
2017-03-09,143.13,1.63,87.80981595092025
2017-03-10,143.94,1.63,88.30674846625767
2017-03-13,144.24,1.63,88.49079754601227
2017-03-14,143.09,1.63,87.78527607361964
2017-03-15,144.27,1.63,88.50920245398774
2017-03-16,144.18,1.63,88.45398773006136
2017-03-17,143.75,1.63,88.19018404907976
2017-03-20,143.64,1.63,88.12269938650306
2017-03-21,142.47,1.63,87.40490797546013
2017-03-22,142.3,1.63,87.30061349693253
2017-03-23,141.5,1.63,86.80981595092025
2017-03-24,142.0,1.63,87.11656441717793
2017-03-27,142.53,1.63,87.44171779141105
2017-03-28,142.91,1.63,87.67484662576688
2017-03-29,143.19,1.63,87.84662576687117
2017-03-30,143.98,1.63,88.33128834355828
2017-03-31,143.47,1.63,88.01840490797547
2017-04-03,144.55,1.63,88.68098159509204
2017-04-04,143.51,1.63,88.04294478527608
2017-04-05,143.55,1.63,88.0674846625767
2017-04-06,144.02,1.63,88.35582822085891
2017-04-07,143.39,1.63,87.96932515337423
2017-04-10,143.49,1.63,88.03067484662577
2017-04-11,143.34,1.63,87.93865030674847
2017-04-12,142.57,1.63,87.46625766871166
2017-04-13,142.1,1.63,87.17791411042946
2017-04-17,142.51,1.63,87.42944785276073
2017-04-18,142.19,1.63,87.23312883435584
2017-04-19,142.8,1.63,87.6073619631902
2017-04-20,145.66,1.63,89.36196319018406
2017-04-21,143.29,1.63,87.9079754601227
2017-04-24,144.61,1.63,88.71779141104295
2017-04-25,138.89,1.63,85.20858895705521
2017-04-26,138.69,1.63,85.08588957055215
2017-04-27,139.68,1.63,85.69325153374234
2017-04-28,140.15,1.78,78.73595505617978
2017-05-01,141.01,1.78,79.2191011235955
2017-05-02,141.07,1.78,79.25280898876404
2017-05-03,140.6,1.78,78.98876404494382
2017-05-04,140.9,1.78,79.15730337078652
2017-05-05,142.38,1.78,79.98876404494382
2017-05-08,142.19,1.78,79.8820224719101
2017-05-09,142.03,1.78,79.79213483146067
2017-05-10,141.7,1.78,79.6067415730337
2017-05-11,141.13,1.78,79.28651685393258
2017-05-12,139.32,1.78,78.26966292134831
2017-05-15,140.53,1.78,78.9494382022472
2017-05-16,138.14,1.78,77.6067415730337
2017-05-17,137.51,1.78,77.25280898876404
2017-05-18,138.26,1.78,77.67415730337078
2017-05-19,139.35,1.78,78.28651685393258
2017-05-22,140.3,1.78,78.82022471910113
2017-05-23,139.7,1.78,78.48314606741572
2017-05-24,140.68,1.78,79.03370786516854
2017-05-25,141.8,1.78,79.66292134831461
2017-05-26,140.1,1.78,78.70786516853933
2017-05-30,138.52,1.78,77.82022471910113
2017-05-31,139.0,1.78,78.08988764044943
2017-06-01,142.07,1.78,79.81460674157303
2017-06-02,141.58,1.78,79.53932584269664
2017-06-05,139.92,1.78,78.6067415730337
2017-06-06,139.29,1.78,78.25280898876404
2017-06-07,140.47,1.78,78.91573033707866
2017-06-08,139.87,1.78,78.57865168539325
2017-06-09,140.61,1.78,78.99438202247191
2017-06-12,140.72,1.78,79.0561797752809
2017-06-13,141.64,1.78,79.57303370786516
2017-06-14,141.11,1.78,79.27528089887642
2017-06-15,140.4,1.78,78.87640449438203
2017-06-16,140.77,1.78,79.08426966292136
2017-06-19,141.89,1.78,79.7134831460674
2017-06-20,144.45,1.78,81.15168539325842
2017-06-21,146.21,1.78,82.14044943820225
2017-06-22,150.34,1.78,84.46067415730337
2017-06-23,151.62,1.78,85.17977528089888
2017-06-26,152.3,1.78,85.561797752809
2017-06-27,150.3,1.78,84.43820224719101
2017-06-28,152.97,1.78,85.93820224719101
2017-06-29,152.05,1.78,85.42134831460675
2017-06-30,154.14,1.78,86.59550561797752
2017-07-03,151.6,1.78,85.16853932584269
2017-07-05,153.33,1.78,86.14044943820225
2017-07-06,150.99,1.78,84.82584269662922
2017-07-07,151.45,1.78,85.08426966292134
2017-07-10,151.52,1.78,85.12359550561798
2017-07-11,151.47,1.78,85.09550561797752
2017-07-12,152.45,1.78,85.64606741573033
2017-07-13,152.42,1.78,85.62921348314606
2017-07-14,153.3,1.78,86.12359550561798
2017-07-17,153.68,1.78,86.3370786516854
2017-07-18,153.31,1.78,86.12921348314607
2017-07-19,155.01,1.78,87.08426966292134
2017-07-20,156.12,1.78,87.70786516853933
2017-07-21,156.55,1.78,87.9494382022472
2017-07-24,157.89,1.78,88.70224719101122
2017-07-25,156.93,1.78,88.16292134831461
2017-07-26,161.17,1.78,90.54494382022472
2017-07-27,160.1,1.78,89.94382022471909
2017-07-28,160.07,1.78,89.92696629213482
2017-07-31,158.91,1.78,89.2752808988764
2017-08-01,160.46,1.78,90.14606741573034
2017-08-02,159.85,2.03,78.74384236453203
2017-08-03,160.56,2.03,79.09359605911331
2017-08-04,158.65,2.03,78.15270935960592
2017-08-07,158.21,2.03,77.93596059113301
2017-08-08,157.43,2.03,77.55172413793105
2017-08-09,157.75,2.03,77.70935960591133
2017-08-10,156.4,2.03,77.04433497536947
2017-08-11,156.21,2.03,76.95073891625617
2017-08-14,156.5,2.03,77.09359605911331
2017-08-15,156.76,2.03,77.22167487684729
2017-08-16,156.44,2.03,77.064039408867
2017-08-17,154.56,2.03,76.13793103448276
2017-08-18,153.91,2.03,75.81773399014779
2017-08-21,153.74,2.03,75.73399014778326
2017-08-22,155.4,2.03,76.55172413793105
2017-08-23,153.66,2.03,75.69458128078819
2017-08-24,154.42,2.03,76.06896551724138
2017-08-25,154.77,2.03,76.24137931034484
2017-08-28,153.22,2.03,75.47783251231527
2017-08-29,152.88,2.03,75.3103448275862
2017-08-30,153.84,2.03,75.7832512315271
2017-08-31,156.87,2.03,77.27586206896552
2017-09-01,157.61,2.03,77.64039408866996
2017-09-05,157.0,2.03,77.33990147783253
2017-09-06,158.48,2.03,78.06896551724138
2017-09-07,158.04,2.03,77.85221674876847
2017-09-08,157.55,2.03,77.61083743842366
2017-09-11,159.21,2.03,78.42857142857144
2017-09-12,158.67,2.03,78.16256157635468
2017-09-13,155.21,2.03,76.45812807881775
2017-09-14,154.09,2.03,75.9064039408867
2017-09-15,153.6,2.03,75.66502463054188
2017-09-18,153.75,2.03,75.73891625615764
2017-09-19,152.85,2.03,75.29556650246306
2017-09-20,154.15,2.03,75.93596059113301
2017-09-21,153.89,2.03,75.80788177339902
2017-09-22,155.07,2.03,76.38916256157636
2017-09-25,150.32,2.03,74.04926108374384
2017-09-26,150.82,2.03,74.29556650246306
2017-09-27,149.47,2.03,73.6305418719212
2017-09-28,149.75,2.03,73.76847290640394
2017-09-29,150.97,2.03,74.36945812807882
2017-10-02,151.38,2.03,74.57142857142857
2017-10-03,150.92,2.03,74.3448275862069
2017-10-04,152.18,2.03,74.96551724137932
2017-10-05,151.68,2.03,74.71921182266011
2017-10-06,151.65,2.03,74.70443349753695
2017-10-09,149.27,2.03,73.53201970443351
2017-10-10,149.48,2.03,73.63546798029557
2017-10-11,149.28,2.03,73.53694581280789
2017-10-12,150.26,2.03,74.01970443349754
2017-10-13,149.6,2.03,73.69458128078819
2017-10-16,149.67,2.03,73.72906403940887
2017-10-17,149.73,2.03,73.75862068965517
2017-10-18,147.99,2.03,72.90147783251233
2017-10-19,151.32,2.03,74.54187192118226
2017-10-20,151.72,2.03,74.73891625615764
2017-10-23,151.77,2.03,74.76354679802957
2017-10-24,150.86,2.03,74.31527093596061
