date,SNPS,SNPS_EPS,PE Ratio
2014-09-05,41.45,0.4,103.625
2014-09-08,41.3,0.4,103.24999999999999
2014-09-09,41.03,0.4,102.575
2014-09-10,41.5,0.4,103.75
2014-09-11,41.48,0.4,103.69999999999999
2014-09-12,41.15,0.4,102.87499999999999
2014-09-15,40.81,0.4,102.025
2014-09-16,40.84,0.4,102.10000000000001
2014-09-17,40.6,0.4,101.5
2014-09-18,41.04,0.4,102.6
2014-09-19,40.86,0.4,102.14999999999999
2014-09-22,40.44,0.4,101.1
2014-09-23,39.88,0.4,99.7
2014-09-24,40.42,0.4,101.05
2014-09-25,39.98,0.4,99.94999999999999
2014-09-26,40.03,0.4,100.075
2014-09-29,39.94,0.4,99.85
2014-09-30,39.7,0.4,99.25
2014-10-01,39.52,0.4,98.8
2014-10-02,39.45,0.4,98.625
2014-10-03,39.63,0.4,99.075
2014-10-06,39.73,0.4,99.32499999999999
2014-10-07,39.24,0.4,98.1
2014-10-08,40.12,0.4,100.29999999999998
2014-10-09,39.13,0.4,97.825
2014-10-10,37.28,0.4,93.2
2014-10-13,37.44,0.4,93.6
2014-10-14,37.31,0.4,93.275
2014-10-15,37.51,0.4,93.77499999999999
2014-10-16,37.32,0.4,93.3
2014-10-17,37.83,0.4,94.57499999999999
2014-10-20,38.1,0.4,95.25
2014-10-21,38.91,0.4,97.27499999999999
2014-10-22,38.68,0.4,96.69999999999999
2014-10-23,39.51,0.4,98.77499999999999
2014-10-24,39.93,0.4,99.82499999999999
2014-10-27,39.85,0.4,99.625
2014-10-28,40.47,0.4,101.175
2014-10-29,40.6,0.4,101.5
2014-10-30,40.77,0.4,101.925
2014-10-31,40.98,0.4,102.44999999999999
2014-11-03,41.16,0.4,102.89999999999999
2014-11-04,41.28,0.4,103.2
2014-11-05,41.25,0.4,103.125
2014-11-06,41.59,0.4,103.97500000000001
2014-11-07,41.87,0.4,104.67499999999998
2014-11-10,42.0,0.4,105.0
2014-11-11,42.01,0.4,105.02499999999999
2014-11-12,42.14,0.4,105.35
2014-11-13,42.0,0.4,105.0
2014-11-14,42.05,0.4,105.12499999999999
2014-11-17,41.8,0.4,104.49999999999999
2014-11-18,42.08,0.4,105.19999999999999
2014-11-19,41.92,0.4,104.8
2014-11-20,42.13,0.4,105.325
2014-11-21,42.49,0.4,106.225
2014-11-24,42.84,0.4,107.10000000000001
2014-11-25,43.19,0.4,107.975
2014-11-26,43.19,0.4,107.975
2014-11-28,43.39,0.4,108.475
2014-12-01,42.98,0.4,107.44999999999999
2014-12-02,43.13,0.4,107.825
2014-12-03,43.0,0.4,107.5
2014-12-04,44.65,0.4,111.62499999999999
2014-12-05,44.59,0.4,111.47500000000001
2014-12-08,43.74,0.4,109.35
2014-12-09,43.77,0.4,109.425
2014-12-10,43.19,0.4,107.975
2014-12-11,43.55,0.4,108.87499999999999
2014-12-12,42.43,0.4,106.07499999999999
2014-12-15,42.31,0.38,111.3421052631579
2014-12-16,42.08,0.38,110.73684210526315
2014-12-17,42.97,0.38,113.07894736842105
2014-12-18,44.12,0.38,116.10526315789473
2014-12-19,43.95,0.38,115.65789473684211
2014-12-22,44.02,0.38,115.8421052631579
2014-12-23,43.98,0.38,115.73684210526315
2014-12-24,43.99,0.38,115.76315789473685
2014-12-26,43.96,0.38,115.6842105263158
2014-12-29,44.08,0.38,116.0
2014-12-30,43.83,0.38,115.34210526315789
2014-12-31,43.47,0.38,114.39473684210526
2015-01-02,43.1,0.38,113.42105263157895
2015-01-05,42.54,0.38,111.94736842105263
2015-01-06,42.16,0.38,110.94736842105262
2015-01-07,42.21,0.38,111.07894736842105
2015-01-08,42.86,0.38,112.78947368421052
2015-01-09,42.93,0.38,112.97368421052632
2015-01-12,42.5,0.38,111.84210526315789
2015-01-13,42.4,0.38,111.57894736842104
2015-01-14,42.23,0.38,111.13157894736841
2015-01-15,41.73,0.38,109.8157894736842
2015-01-16,42.41,0.38,111.60526315789473
2015-01-20,42.17,0.38,110.97368421052632
2015-01-21,42.43,0.38,111.65789473684211
2015-01-22,43.17,0.38,113.60526315789474
2015-01-23,43.52,0.38,114.52631578947368
2015-01-26,44.02,0.38,115.8421052631579
2015-01-27,43.69,0.38,114.97368421052632
2015-01-28,43.36,0.38,114.10526315789474
2015-01-29,43.74,0.38,115.10526315789474
2015-01-30,42.99,0.38,113.13157894736842
2015-02-02,43.19,0.38,113.6578947368421
2015-02-03,44.22,0.38,116.36842105263158
2015-02-04,44.17,0.38,116.23684210526316
2015-02-05,44.11,0.38,116.07894736842105
2015-02-06,43.87,0.38,115.44736842105263
2015-02-09,43.7,0.38,115.0
2015-02-10,44.13,0.38,116.13157894736842
2015-02-11,44.4,0.38,116.84210526315789
2015-02-12,44.87,0.38,118.07894736842104
2015-02-13,44.9,0.38,118.1578947368421
2015-02-17,44.74,0.38,117.73684210526316
2015-02-18,45.16,0.38,118.84210526315789
2015-02-19,46.53,0.38,122.44736842105263
2015-02-20,46.95,0.38,123.55263157894737
2015-02-23,46.82,0.38,123.21052631578948
2015-02-24,47.06,0.5,94.12
2015-02-25,47.19,0.5,94.38
2015-02-26,46.72,0.5,93.44
2015-02-27,46.41,0.5,92.82
2015-03-02,46.92,0.5,93.84
2015-03-03,46.49,0.5,92.98
2015-03-04,46.25,0.5,92.5
2015-03-05,46.31,0.5,92.62
2015-03-06,45.94,0.5,91.88
2015-03-09,45.96,0.5,91.92
2015-03-10,45.09,0.5,90.18
2015-03-11,45.34,0.5,90.68
2015-03-12,45.63,0.5,91.26
2015-03-13,45.71,0.5,91.42
2015-03-16,46.37,0.5,92.74
2015-03-17,46.06,0.5,92.12
2015-03-18,46.52,0.5,93.04
2015-03-19,46.77,0.5,93.54
2015-03-20,47.13,0.5,94.26
2015-03-23,46.72,0.5,93.44
2015-03-24,46.44,0.5,92.88
2015-03-25,45.69,0.5,91.38
2015-03-26,45.61,0.5,91.22
2015-03-27,45.79,0.5,91.58
2015-03-30,46.42,0.5,92.84
2015-03-31,46.32,0.5,92.64
2015-04-01,46.32,0.5,92.64
2015-04-02,46.46,0.5,92.92
2015-04-06,46.87,0.5,93.74
2015-04-07,47.01,0.5,94.02
2015-04-08,47.58,0.5,95.16
2015-04-09,47.65,0.5,95.3
2015-04-10,47.8,0.5,95.6
2015-04-13,47.47,0.5,94.94
2015-04-14,47.41,0.5,94.82
2015-04-15,47.41,0.5,94.82
2015-04-16,47.35,0.5,94.7
2015-04-17,46.48,0.5,92.96
2015-04-20,47.0,0.5,94.0
2015-04-21,47.29,0.5,94.58
2015-04-22,47.54,0.5,95.08
2015-04-23,47.96,0.5,95.92
2015-04-24,47.61,0.5,95.22
2015-04-27,47.3,0.5,94.6
2015-04-28,47.61,0.5,95.22
2015-04-29,47.5,0.5,95.0
2015-04-30,46.88,0.5,93.76
2015-05-01,47.09,0.5,94.18
2015-05-04,47.23,0.5,94.46
2015-05-05,46.62,0.5,93.24
2015-05-06,46.82,0.5,93.64
2015-05-07,47.12,0.5,94.24
2015-05-08,47.98,0.5,95.96
2015-05-11,48.24,0.5,96.48
2015-05-12,47.88,0.5,95.76
2015-05-13,48.23,0.5,96.46
2015-05-14,48.72,0.5,97.44
2015-05-15,48.61,0.5,97.22
2015-05-18,48.96,0.5,97.92
2015-05-19,49.0,0.5,98.0
2015-05-20,49.24,0.5,98.48
2015-05-21,49.8,0.5,99.6
2015-05-22,49.35,0.33,149.54545454545453
2015-05-26,48.84,0.33,148.0
2015-05-27,50.0,0.33,151.5151515151515
2015-05-28,49.83,0.33,151.0
2015-05-29,49.89,0.33,151.1818181818182
2015-06-01,49.92,0.33,151.27272727272728
2015-06-02,50.16,0.33,151.99999999999997
2015-06-03,50.73,0.33,153.72727272727272
2015-06-04,50.32,0.33,152.48484848484847
2015-06-05,50.74,0.33,153.75757575757575
2015-06-08,49.88,0.33,151.15151515151516
2015-06-09,49.48,0.33,149.9393939393939
2015-06-10,50.21,0.33,152.15151515151516
2015-06-11,50.57,0.33,153.24242424242425
2015-06-12,50.27,0.33,152.33333333333334
2015-06-15,49.74,0.33,150.72727272727272
2015-06-16,50.01,0.33,151.54545454545453
2015-06-17,50.07,0.33,151.72727272727272
2015-06-18,50.32,0.33,152.48484848484847
2015-06-19,50.15,0.33,151.96969696969697
2015-06-22,50.6,0.33,153.33333333333334
2015-06-23,50.39,0.33,152.6969696969697
2015-06-24,50.25,0.33,152.27272727272725
2015-06-25,50.46,0.33,152.9090909090909
2015-06-26,50.24,0.33,152.24242424242425
2015-06-29,49.9,0.33,151.2121212121212
2015-06-30,50.65,0.33,153.48484848484847
2015-07-01,50.24,0.33,152.24242424242425
2015-07-02,49.92,0.33,151.27272727272728
2015-07-06,49.67,0.33,150.5151515151515
2015-07-07,49.72,0.33,150.66666666666666
2015-07-08,49.69,0.33,150.57575757575756
2015-07-09,50.32,0.33,152.48484848484847
2015-07-10,50.38,0.33,152.66666666666666
2015-07-13,50.71,0.33,153.66666666666666
2015-07-14,51.07,0.33,154.75757575757575
2015-07-15,51.15,0.33,155.0
2015-07-16,50.79,0.33,153.9090909090909
2015-07-17,50.67,0.33,153.54545454545453
2015-07-20,50.86,0.33,154.12121212121212
2015-07-21,50.28,0.33,152.36363636363637
2015-07-22,50.6,0.33,153.33333333333334
2015-07-23,50.43,0.33,152.8181818181818
2015-07-24,50.06,0.33,151.6969696969697
2015-07-27,49.23,0.33,149.18181818181816
2015-07-28,50.24,0.33,152.24242424242425
2015-07-29,50.68,0.33,153.57575757575756
2015-07-30,50.9,0.33,154.24242424242422
2015-07-31,50.84,0.33,154.06060606060606
2015-08-03,50.58,0.33,153.27272727272725
2015-08-04,50.97,0.33,154.45454545454544
2015-08-05,51.6,0.33,156.36363636363637
2015-08-06,51.07,0.33,154.75757575757575
2015-08-07,51.18,0.33,155.0909090909091
2015-08-10,51.75,0.33,156.8181818181818
2015-08-11,51.14,0.33,154.96969696969697
2015-08-12,51.24,0.33,155.27272727272728
2015-08-13,51.39,0.33,155.72727272727272
2015-08-14,51.64,0.33,156.48484848484847
2015-08-17,52.13,0.33,157.96969696969697
2015-08-18,51.98,0.33,157.5151515151515
2015-08-19,52.3,0.33,158.48484848484847
2015-08-20,48.6,0.33,147.27272727272728
2015-08-21,47.52,0.33,144.0
2015-08-24,45.7,0.34,134.41176470588235
2015-08-25,44.98,0.34,132.2941176470588
2015-08-26,46.71,0.34,137.38235294117646
2015-08-27,46.94,0.34,138.05882352941174
2015-08-28,47.1,0.34,138.52941176470588
2015-08-31,46.93,0.34,138.02941176470588
2015-09-01,45.64,0.34,134.23529411764704
2015-09-02,46.31,0.34,136.20588235294116
2015-09-03,47.14,0.34,138.6470588235294
2015-09-04,46.6,0.34,137.05882352941177
2015-09-08,48.05,0.34,141.3235294117647
2015-09-09,47.22,0.34,138.88235294117646
2015-09-10,47.6,0.34,140.0
2015-09-11,47.88,0.34,140.8235294117647
2015-09-14,47.68,0.34,140.23529411764704
2015-09-15,48.05,0.34,141.3235294117647
2015-09-16,48.13,0.34,141.55882352941177
2015-09-17,47.89,0.34,140.85294117647058
2015-09-18,47.33,0.34,139.20588235294116
2015-09-21,47.72,0.34,140.35294117647058
2015-09-22,47.51,0.34,139.73529411764704
2015-09-23,47.57,0.34,139.91176470588235
2015-09-24,47.03,0.34,138.3235294117647
2015-09-25,46.8,0.34,137.6470588235294
2015-09-28,46.25,0.34,136.02941176470588
2015-09-29,45.96,0.34,135.17647058823528
2015-09-30,46.18,0.34,135.8235294117647
2015-10-01,46.4,0.34,136.47058823529412
2015-10-02,46.92,0.34,138.0
2015-10-05,47.55,0.34,139.85294117647058
2015-10-06,47.55,0.34,139.85294117647058
2015-10-07,47.68,0.34,140.23529411764704
2015-10-08,47.8,0.34,140.58823529411762
2015-10-09,48.04,0.34,141.2941176470588
2015-10-12,48.1,0.34,141.47058823529412
2015-10-13,47.6,0.34,140.0
2015-10-14,47.56,0.34,139.88235294117646
2015-10-15,48.03,0.34,141.26470588235293
2015-10-16,48.43,0.34,142.44117647058823
2015-10-19,48.4,0.34,142.35294117647058
2015-10-20,48.18,0.34,141.70588235294116
2015-10-21,47.67,0.34,140.20588235294116
2015-10-22,49.48,0.34,145.52941176470586
2015-10-23,49.72,0.34,146.23529411764704
2015-10-26,49.89,0.34,146.73529411764704
2015-10-27,49.37,0.34,145.20588235294116
2015-10-28,50.58,0.34,148.76470588235293
2015-10-29,50.01,0.34,147.08823529411762
2015-10-30,49.98,0.34,146.99999999999997
2015-11-02,50.42,0.34,148.2941176470588
2015-11-03,50.52,0.34,148.58823529411765
2015-11-04,51.04,0.34,150.1176470588235
2015-11-05,50.84,0.34,149.52941176470588
2015-11-06,51.53,0.34,151.55882352941177
2015-11-09,51.19,0.34,150.55882352941174
2015-11-10,51.4,0.34,151.17647058823528
2015-11-11,51.49,0.34,151.44117647058823
2015-11-12,51.12,0.34,150.35294117647058
2015-11-13,50.56,0.34,148.70588235294116
2015-11-16,51.07,0.34,150.20588235294116
2015-11-17,51.63,0.34,151.85294117647058
2015-11-18,52.11,0.34,153.26470588235293
2015-11-19,52.52,0.34,154.47058823529412
2015-11-20,48.23,0.34,141.85294117647058
2015-11-23,49.5,0.34,145.58823529411762
2015-11-24,49.52,0.34,145.64705882352942
2015-11-25,49.79,0.34,146.44117647058823
2015-11-27,50.47,0.34,148.44117647058823
2015-11-30,50.08,0.34,147.2941176470588
2015-12-01,50.49,0.34,148.5
2015-12-02,50.03,0.34,147.1470588235294
2015-12-03,46.57,0.34,136.97058823529412
2015-12-04,47.37,0.34,139.3235294117647
2015-12-07,46.25,0.34,136.02941176470588
2015-12-08,46.08,0.34,135.52941176470586
2015-12-09,45.38,0.34,133.47058823529412
2015-12-10,45.5,0.34,133.8235294117647
2015-12-11,44.97,0.34,132.26470588235293
2015-12-14,45.43,0.33,137.66666666666666
2015-12-15,45.23,0.33,137.06060606060603
2015-12-16,45.72,0.33,138.54545454545453
2015-12-17,45.22,0.33,137.03030303030303
2015-12-18,44.77,0.33,135.66666666666666
2015-12-21,44.73,0.33,135.54545454545453
2015-12-22,45.34,0.33,137.3939393939394
2015-12-23,45.88,0.33,139.03030303030303
2015-12-24,45.77,0.33,138.6969696969697
2015-12-28,46.16,0.33,139.87878787878788
2015-12-29,46.45,0.33,140.75757575757575
2015-12-30,46.14,0.33,139.8181818181818
2015-12-31,45.61,0.33,138.2121212121212
2016-01-04,44.92,0.33,136.12121212121212
2016-01-05,44.97,0.33,136.27272727272725
2016-01-06,44.31,0.33,134.27272727272728
2016-01-07,43.28,0.33,131.15151515151516
2016-01-08,42.35,0.33,128.33333333333334
2016-01-11,42.09,0.33,127.54545454545455
2016-01-12,42.02,0.33,127.33333333333334
2016-01-13,40.53,0.33,122.81818181818181
2016-01-14,41.25,0.33,125.0
2016-01-15,40.96,0.33,124.12121212121212
2016-01-19,40.69,0.33,123.3030303030303
2016-01-20,40.94,0.33,124.06060606060605
2016-01-21,40.69,0.33,123.3030303030303
2016-01-22,41.7,0.33,126.36363636363636
2016-01-25,41.12,0.33,124.6060606060606
2016-01-26,41.78,0.33,126.60606060606061
2016-01-27,41.51,0.33,125.78787878787878
2016-01-28,41.61,0.33,126.09090909090908
2016-01-29,42.9,0.33,130.0
2016-02-01,42.58,0.33,129.03030303030303
2016-02-02,42.25,0.33,128.03030303030303
2016-02-03,42.53,0.33,128.87878787878788
2016-02-04,42.86,0.33,129.87878787878788
2016-02-05,41.66,0.33,126.24242424242422
2016-02-08,41.32,0.33,125.2121212121212
2016-02-09,40.96,0.33,124.12121212121212
2016-02-10,41.37,0.33,125.36363636363635
2016-02-11,41.34,0.33,125.27272727272728
2016-02-12,41.92,0.33,127.03030303030303
2016-02-16,42.96,0.33,130.1818181818182
2016-02-17,43.61,0.33,132.15151515151516
2016-02-18,44.0,0.33,133.33333333333331
2016-02-19,44.48,0.33,134.78787878787878
2016-02-22,44.72,0.46,97.21739130434781
2016-02-23,44.1,0.46,95.8695652173913
2016-02-24,44.22,0.46,96.13043478260869
2016-02-25,44.55,0.46,96.84782608695652
2016-02-26,45.2,0.46,98.26086956521739
2016-02-29,44.75,0.46,97.28260869565217
2016-03-01,45.88,0.46,99.73913043478261
2016-03-02,45.89,0.46,99.76086956521739
2016-03-03,45.87,0.46,99.71739130434781
2016-03-04,46.22,0.46,100.4782608695652
2016-03-07,46.13,0.46,100.28260869565217
2016-03-08,45.63,0.46,99.19565217391305
2016-03-09,45.78,0.46,99.52173913043478
2016-03-10,45.52,0.46,98.95652173913044
2016-03-11,46.2,0.46,100.43478260869566
2016-03-14,46.21,0.46,100.45652173913044
2016-03-15,46.41,0.46,100.89130434782608
2016-03-16,46.79,0.46,101.71739130434781
2016-03-17,47.15,0.46,102.49999999999999
2016-03-18,47.78,0.46,103.8695652173913
2016-03-21,47.6,0.46,103.47826086956522
2016-03-22,47.94,0.46,104.21739130434781
2016-03-23,47.57,0.46,103.41304347826086
2016-03-24,47.87,0.46,104.06521739130434
2016-03-28,47.68,0.46,103.65217391304347
2016-03-29,48.27,0.46,104.93478260869566
2016-03-30,48.13,0.46,104.6304347826087
2016-03-31,48.44,0.46,105.30434782608695
2016-04-01,49.28,0.46,107.13043478260869
2016-04-04,48.93,0.46,106.3695652173913
2016-04-05,48.42,0.46,105.26086956521739
2016-04-06,48.57,0.46,105.58695652173913
2016-04-07,48.14,0.46,104.65217391304347
2016-04-08,48.24,0.46,104.8695652173913
2016-04-11,47.87,0.46,104.06521739130434
2016-04-12,47.82,0.46,103.95652173913044
2016-04-13,48.25,0.46,104.89130434782608
2016-04-14,48.1,0.46,104.56521739130434
2016-04-15,48.38,0.46,105.17391304347827
2016-04-18,48.86,0.46,106.21739130434781
2016-04-19,49.24,0.46,107.04347826086956
2016-04-20,48.58,0.46,105.6086956521739
2016-04-21,49.11,0.46,106.76086956521739
2016-04-22,49.05,0.46,106.63043478260869
2016-04-25,48.84,0.46,106.17391304347827
2016-04-26,48.49,0.46,105.41304347826087
2016-04-27,48.61,0.46,105.67391304347825
2016-04-28,48.26,0.46,104.91304347826086
2016-04-29,47.52,0.46,103.30434782608695
2016-05-02,48.68,0.46,105.82608695652173
2016-05-03,48.31,0.46,105.02173913043478
2016-05-04,47.81,0.46,103.93478260869566
2016-05-05,47.45,0.46,103.15217391304348
2016-05-06,47.86,0.46,104.04347826086956
2016-05-09,47.99,0.46,104.32608695652173
2016-05-10,48.67,0.46,105.80434782608695
2016-05-11,48.2,0.46,104.78260869565217
2016-05-12,48.47,0.46,105.3695652173913
2016-05-13,47.91,0.46,104.15217391304347
2016-05-16,48.61,0.46,105.67391304347825
2016-05-17,47.78,0.46,103.8695652173913
2016-05-18,48.36,0.46,105.13043478260869
2016-05-19,48.74,0.46,105.95652173913044
2016-05-20,49.92,0.46,108.52173913043478
2016-05-23,49.8,0.46,108.26086956521738
2016-05-24,51.18,0.41,124.82926829268294
2016-05-25,51.27,0.41,125.04878048780489
2016-05-26,51.34,0.41,125.21951219512196
2016-05-27,51.75,0.41,126.21951219512196
2016-05-31,51.67,0.41,126.02439024390245
2016-06-01,51.98,0.41,126.78048780487805
2016-06-02,52.4,0.41,127.8048780487805
2016-06-03,52.03,0.41,126.90243902439025
2016-06-06,52.47,0.41,127.97560975609757
2016-06-07,52.76,0.41,128.6829268292683
2016-06-08,53.44,0.41,130.34146341463415
2016-06-09,53.08,0.41,129.46341463414635
2016-06-10,52.5,0.41,128.0487804878049
2016-06-13,52.14,0.41,127.17073170731709
2016-06-14,52.17,0.41,127.2439024390244
2016-06-15,52.53,0.41,128.1219512195122
2016-06-16,52.52,0.41,128.09756097560978
2016-06-17,52.46,0.41,127.95121951219514
2016-06-20,53.12,0.41,129.5609756097561
2016-06-21,53.09,0.41,129.4878048780488
2016-06-22,53.14,0.41,129.609756097561
2016-06-23,53.93,0.41,131.53658536585365
2016-06-24,52.08,0.41,127.02439024390245
2016-06-27,51.33,0.41,125.19512195121952
2016-06-28,52.11,0.41,127.09756097560977
2016-06-29,53.0,0.41,129.26829268292684
2016-06-30,54.08,0.41,131.90243902439025
2016-07-01,53.77,0.41,131.14634146341464
2016-07-05,53.56,0.41,130.63414634146343
2016-07-06,53.74,0.41,131.07317073170734
2016-07-07,53.82,0.41,131.26829268292684
2016-07-08,54.25,0.41,132.3170731707317
2016-07-11,54.67,0.41,133.34146341463415
2016-07-12,54.91,0.41,133.9268292682927
2016-07-13,54.87,0.41,133.82926829268294
2016-07-14,54.79,0.41,133.6341463414634
2016-07-15,54.42,0.41,132.7317073170732
2016-07-18,54.31,0.41,132.46341463414635
2016-07-19,54.58,0.41,133.1219512195122
2016-07-20,54.88,0.41,133.85365853658539
2016-07-21,54.45,0.41,132.8048780487805
2016-07-22,54.81,0.41,133.6829268292683
2016-07-25,54.62,0.41,133.21951219512195
2016-07-26,54.17,0.41,132.1219512195122
2016-07-27,54.03,0.41,131.78048780487805
2016-07-28,54.31,0.41,132.46341463414635
2016-07-29,54.16,0.41,132.09756097560975
2016-08-01,54.55,0.41,133.0487804878049
2016-08-02,54.13,0.41,132.02439024390245
2016-08-03,54.36,0.41,132.58536585365854
2016-08-04,54.68,0.41,133.3658536585366
2016-08-05,55.16,0.41,134.53658536585365
2016-08-08,55.13,0.41,134.46341463414635
2016-08-09,55.49,0.41,135.34146341463415
2016-08-10,55.75,0.41,135.97560975609758
2016-08-11,55.88,0.41,136.2926829268293
2016-08-12,55.74,0.41,135.95121951219514
2016-08-15,56.06,0.41,136.7317073170732
2016-08-16,55.86,0.41,136.2439024390244
2016-08-17,55.89,0.41,136.3170731707317
2016-08-18,58.5,0.41,142.6829268292683
2016-08-19,58.59,0.41,142.90243902439025
2016-08-22,58.52,0.39,150.05128205128204
2016-08-23,58.93,0.39,151.1025641025641
2016-08-24,58.61,0.39,150.28205128205127
2016-08-25,58.74,0.39,150.6153846153846
2016-08-26,59.14,0.39,151.64102564102564
2016-08-29,59.29,0.39,152.02564102564102
2016-08-30,59.08,0.39,151.48717948717947
2016-08-31,59.29,0.39,152.02564102564102
2016-09-01,59.14,0.39,151.64102564102564
2016-09-02,59.67,0.39,153.0
2016-09-06,59.8,0.39,153.33333333333331
2016-09-07,59.93,0.39,153.66666666666666
2016-09-08,59.71,0.39,153.1025641025641
2016-09-09,58.32,0.39,149.53846153846155
2016-09-12,59.09,0.39,151.51282051282053
2016-09-13,57.93,0.39,148.53846153846152
2016-09-14,57.72,0.39,148.0
2016-09-15,58.4,0.39,149.74358974358972
2016-09-16,58.0,0.39,148.7179487179487
2016-09-19,58.53,0.39,150.07692307692307
2016-09-20,58.34,0.39,149.5897435897436
2016-09-21,58.98,0.39,151.23076923076923
2016-09-22,59.66,0.39,152.97435897435895
2016-09-23,59.38,0.39,152.25641025641025
2016-09-26,59.18,0.39,151.74358974358975
2016-09-27,59.62,0.39,152.87179487179486
2016-09-28,59.91,0.39,153.6153846153846
2016-09-29,59.08,0.39,151.48717948717947
2016-09-30,59.35,0.39,152.17948717948718
2016-10-03,58.91,0.39,151.05128205128204
2016-10-04,58.79,0.39,150.74358974358972
2016-10-05,59.65,0.39,152.94871794871793
2016-10-06,59.83,0.39,153.4102564102564
2016-10-07,59.26,0.39,151.94871794871793
2016-10-10,60.56,0.39,155.28205128205127
2016-10-11,59.57,0.39,152.74358974358975
2016-10-12,59.76,0.39,153.23076923076923
2016-10-13,59.48,0.39,152.5128205128205
2016-10-14,59.75,0.39,153.2051282051282
2016-10-17,59.75,0.39,153.2051282051282
2016-10-18,59.62,0.39,152.87179487179486
2016-10-19,59.76,0.39,153.23076923076923
2016-10-20,59.19,0.39,151.76923076923075
2016-10-21,59.13,0.39,151.6153846153846
2016-10-24,59.45,0.39,152.43589743589743
2016-10-25,58.61,0.39,150.28205128205127
2016-10-26,58.56,0.39,150.15384615384616
2016-10-27,58.33,0.39,149.56410256410254
2016-10-28,58.37,0.39,149.66666666666666
2016-10-31,59.31,0.39,152.07692307692307
2016-11-01,58.3,0.39,149.48717948717947
2016-11-02,57.93,0.39,148.53846153846152
2016-11-03,57.74,0.39,148.05128205128204
2016-11-04,57.65,0.39,147.82051282051282
2016-11-07,59.03,0.39,151.35897435897436
2016-11-08,59.22,0.39,151.84615384615384
2016-11-09,59.02,0.39,151.33333333333334
2016-11-10,58.63,0.39,150.33333333333334
2016-11-11,59.63,0.39,152.8974358974359
2016-11-14,59.82,0.39,153.3846153846154
2016-11-15,60.07,0.39,154.02564102564102
2016-11-16,60.77,0.39,155.82051282051282
2016-11-17,61.49,0.39,157.66666666666666
2016-11-18,61.11,0.39,156.69230769230768
2016-11-21,61.31,0.39,157.2051282051282
2016-11-22,61.3,0.39,157.17948717948715
2016-11-23,61.08,0.39,156.6153846153846
2016-11-25,61.56,0.39,157.84615384615384
2016-11-28,61.3,0.39,157.17948717948715
2016-11-29,61.17,0.39,156.84615384615384
2016-11-30,60.48,0.39,155.07692307692307
2016-12-01,56.84,0.39,145.74358974358975
2016-12-02,57.11,0.39,146.43589743589743
2016-12-05,57.42,0.39,147.23076923076923
2016-12-06,58.0,0.39,148.7179487179487
2016-12-07,58.92,0.39,151.07692307692307
2016-12-08,59.31,0.39,152.07692307692307
2016-12-09,58.9,0.39,151.02564102564102
2016-12-12,59.92,0.52,115.23076923076923
2016-12-13,60.28,0.52,115.92307692307692
2016-12-14,59.96,0.52,115.3076923076923
2016-12-15,60.37,0.52,116.09615384615384
2016-12-16,60.11,0.52,115.59615384615384
2016-12-19,60.37,0.52,116.09615384615384
2016-12-20,60.42,0.52,116.1923076923077
2016-12-21,60.1,0.52,115.57692307692308
2016-12-22,59.41,0.52,114.24999999999999
2016-12-23,59.76,0.52,114.92307692307692
2016-12-27,59.85,0.52,115.09615384615384
2016-12-28,59.22,0.52,113.88461538461537
2016-12-29,59.42,0.52,114.26923076923077
2016-12-30,58.86,0.52,113.1923076923077
2017-01-03,59.37,0.52,114.17307692307692
2017-01-04,59.57,0.52,114.5576923076923
2017-01-05,59.79,0.52,114.98076923076923
2017-01-06,60.0,0.52,115.38461538461539
2017-01-09,60.08,0.52,115.53846153846153
2017-01-10,60.69,0.52,116.71153846153845
2017-01-11,60.91,0.52,117.13461538461537
2017-01-12,60.88,0.52,117.07692307692308
2017-01-13,61.34,0.52,117.96153846153847
2017-01-17,60.74,0.52,116.8076923076923
2017-01-18,60.76,0.52,116.84615384615384
2017-01-19,60.91,0.52,117.13461538461537
2017-01-20,60.77,0.52,116.86538461538461
2017-01-23,60.83,0.52,116.98076923076923
2017-01-24,62.41,0.52,120.01923076923076
2017-01-25,62.68,0.52,120.53846153846153
2017-01-26,62.2,0.52,119.61538461538461
2017-01-27,62.5,0.52,120.1923076923077
2017-01-30,62.62,0.52,120.42307692307692
2017-01-31,62.89,0.52,120.9423076923077
2017-02-01,62.62,0.52,120.42307692307692
2017-02-02,64.18,0.52,123.42307692307693
2017-02-03,64.9,0.52,124.80769230769232
2017-02-06,65.17,0.52,125.32692307692308
2017-02-07,65.2,0.52,125.38461538461539
2017-02-08,64.79,0.52,124.59615384615385
2017-02-09,65.44,0.52,125.84615384615384
2017-02-10,65.29,0.52,125.55769230769232
2017-02-13,65.98,0.52,126.88461538461539
2017-02-14,65.84,0.52,126.61538461538461
2017-02-15,66.26,0.52,127.42307692307693
2017-02-16,70.66,0.52,135.8846153846154
2017-02-17,70.51,0.58,121.5689655172414
2017-02-21,70.98,0.58,122.3793103448276
2017-02-22,71.26,0.58,122.86206896551725
2017-02-23,71.22,0.58,122.79310344827587
2017-02-24,72.06,0.58,124.24137931034484
2017-02-27,72.26,0.58,124.58620689655174
2017-02-28,71.44,0.58,123.17241379310346
2017-03-01,72.24,0.58,124.55172413793103
2017-03-02,71.01,0.58,122.43103448275863
2017-03-03,71.03,0.58,122.46551724137932
