date,APA,APA_EPS,PE Ratio
2014-08-19,99.27,1.3,76.36153846153846
2014-08-20,100.34,1.3,77.18461538461538
2014-08-21,101.13,1.3,77.79230769230769
2014-08-22,99.82,1.3,76.78461538461538
2014-08-25,101.43,1.3,78.02307692307693
2014-08-26,101.55,1.3,78.11538461538461
2014-08-27,101.53,1.3,78.1
2014-08-28,101.37,1.3,77.97692307692307
2014-08-29,101.83,1.3,78.33076923076922
2014-09-02,100.16,1.3,77.04615384615384
2014-09-03,100.36,1.3,77.2
2014-09-04,98.76,1.3,75.96923076923078
2014-09-05,99.53,1.3,76.56153846153846
2014-09-08,97.93,1.3,75.33076923076923
2014-09-09,97.11,1.3,74.7
2014-09-10,97.28,1.3,74.83076923076923
2014-09-11,97.63,1.3,75.1
2014-09-12,96.24,1.3,74.03076923076922
2014-09-15,97.12,1.3,74.70769230769231
2014-09-16,97.82,1.3,75.24615384615385
2014-09-17,97.5,1.3,75.0
2014-09-18,97.01,1.3,74.62307692307692
2014-09-19,96.51,1.3,74.23846153846154
2014-09-22,94.52,1.3,72.7076923076923
2014-09-23,95.06,1.3,73.12307692307692
2014-09-24,94.85,1.3,72.96153846153845
2014-09-25,93.31,1.3,71.77692307692308
2014-09-26,94.62,1.3,72.78461538461539
2014-09-29,94.68,1.3,72.83076923076923
2014-09-30,93.87,1.3,72.20769230769231
2014-10-01,91.05,1.3,70.03846153846153
2014-10-02,88.74,1.3,68.26153846153845
2014-10-03,86.95,1.3,66.88461538461539
2014-10-06,86.19,1.3,66.3
2014-10-07,84.21,1.3,64.77692307692307
2014-10-08,85.43,1.3,65.71538461538462
2014-10-09,81.88,1.3,62.98461538461538
2014-10-10,79.91,1.3,61.46923076923076
2014-10-13,75.93,1.3,58.40769230769231
2014-10-14,74.4,1.3,57.23076923076923
2014-10-15,72.67,1.3,55.9
2014-10-16,73.23,1.3,56.330769230769235
2014-10-17,72.85,1.3,56.03846153846153
2014-10-20,72.93,1.3,56.1
2014-10-21,75.53,1.3,58.1
2014-10-22,73.87,1.3,56.823076923076925
2014-10-23,76.08,1.3,58.52307692307692
2014-10-24,75.81,1.3,58.315384615384616
2014-10-27,73.05,1.3,56.192307692307686
2014-10-28,75.24,1.3,57.87692307692307
2014-10-29,76.39,1.3,58.76153846153846
2014-10-30,75.81,1.3,58.315384615384616
2014-10-31,77.2,1.3,59.38461538461539
2014-11-03,76.4,1.3,58.769230769230774
2014-11-04,74.21,1.3,57.084615384615375
2014-11-05,75.56,1.3,58.12307692307692
2014-11-06,75.44,-3.42,-22.05847953216374
2014-11-07,76.52,-3.42,-22.374269005847953
2014-11-10,75.1,-3.42,-21.95906432748538
2014-11-11,75.41,-3.42,-22.04970760233918
2014-11-12,73.7,-3.42,-21.549707602339183
2014-11-13,72.07,-3.42,-21.073099415204677
2014-11-14,73.35,-3.42,-21.44736842105263
2014-11-17,72.09,-3.42,-21.078947368421055
2014-11-18,72.07,-3.42,-21.073099415204677
2014-11-19,72.05,-3.42,-21.067251461988302
2014-11-20,74.24,-3.42,-21.707602339181285
2014-11-21,75.7,-3.42,-22.13450292397661
2014-11-24,75.81,-3.42,-22.166666666666668
2014-11-25,73.36,-3.42,-21.450292397660817
2014-11-26,72.24,-3.42,-21.12280701754386
2014-11-28,64.09,-3.42,-18.739766081871345
2014-12-01,63.81,-3.42,-18.657894736842106
2014-12-02,63.11,-3.42,-18.453216374269005
2014-12-03,64.3,-3.42,-18.801169590643273
2014-12-04,63.25,-3.42,-18.494152046783626
2014-12-05,61.64,-3.42,-18.023391812865498
2014-12-08,57.43,-3.42,-16.792397660818715
2014-12-09,58.84,-3.42,-17.2046783625731
2014-12-10,57.78,-3.42,-16.894736842105264
2014-12-11,57.04,-3.42,-16.678362573099417
2014-12-12,56.44,-3.42,-16.502923976608187
2014-12-15,55.2,-3.42,-16.140350877192983
2014-12-16,56.71,-3.42,-16.581871345029242
2014-12-17,60.2,-3.42,-17.602339181286553
2014-12-18,62.15,-3.42,-18.172514619883042
2014-12-19,64.82,-3.42,-18.953216374269005
2014-12-22,63.74,-3.42,-18.637426900584796
2014-12-23,65.43,-3.42,-19.131578947368425
2014-12-24,64.05,-3.42,-18.728070175438596
2014-12-26,63.96,-3.42,-18.701754385964914
2014-12-29,63.64,-3.42,-18.608187134502923
2014-12-30,62.97,-3.42,-18.412280701754387
2014-12-31,62.67,-3.42,-18.324561403508774
2015-01-02,63.83,-3.42,-18.66374269005848
2015-01-05,59.91,-3.42,-17.517543859649123
2015-01-06,59.26,-3.42,-17.327485380116958
2015-01-07,58.6,-3.42,-17.13450292397661
2015-01-08,60.87,-3.42,-17.79824561403509
2015-01-09,60.69,-3.42,-17.74561403508772
2015-01-12,58.46,-3.42,-17.093567251461987
2015-01-13,58.46,-3.42,-17.093567251461987
2015-01-14,59.53,-3.42,-17.406432748538013
2015-01-15,60.0,-3.42,-17.54385964912281
2015-01-16,62.25,-3.42,-18.20175438596491
2015-01-20,60.16,-3.42,-17.5906432748538
2015-01-21,62.32,-3.42,-18.22222222222222
2015-01-22,63.76,-3.42,-18.64327485380117
2015-01-23,62.88,-3.42,-18.385964912280702
2015-01-26,64.47,-3.42,-18.850877192982455
2015-01-27,64.59,-3.42,-18.885964912280702
2015-01-28,61.12,-3.42,-17.871345029239766
2015-01-29,61.23,-3.42,-17.903508771929825
2015-01-30,62.57,-3.42,-18.295321637426902
2015-02-02,66.23,-3.42,-19.365497076023395
2015-02-03,68.06,-3.42,-19.900584795321638
2015-02-04,67.31,-3.42,-19.681286549707604
2015-02-05,68.37,-3.42,-19.991228070175442
2015-02-06,68.33,-3.42,-19.97953216374269
2015-02-09,67.22,-3.42,-19.65497076023392
2015-02-10,66.25,-3.42,-19.371345029239766
2015-02-11,64.75,-3.42,-18.932748538011698
2015-02-12,64.58,-3.42,-18.883040935672515
2015-02-13,67.05,-3.42,-19.605263157894736
2015-02-17,66.79,-3.42,-19.529239766081872
2015-02-18,65.75,-3.42,-19.22514619883041
2015-02-19,66.63,-3.42,-19.482456140350877
2015-02-20,66.22,-3.42,-19.362573099415204
2015-02-23,66.22,-3.42,-19.362573099415204
2015-02-24,66.91,-3.42,-19.564327485380115
2015-02-25,67.83,-3.42,-19.833333333333332
2015-02-26,65.74,-3.42,-19.22222222222222
2015-02-27,65.84,-12.54,-5.2503987240829355
2015-03-02,65.79,-12.54,-5.246411483253589
2015-03-03,66.72,-12.54,-5.320574162679426
2015-03-04,66.53,-12.54,-5.305422647527911
2015-03-05,65.43,-12.54,-5.2177033492822975
2015-03-06,63.13,-12.54,-5.034290271132377
2015-03-09,61.41,-12.54,-4.8971291866028706
2015-03-10,60.15,-12.54,-4.79665071770335
2015-03-11,61.16,-12.54,-4.87719298245614
2015-03-12,60.17,-12.54,-4.798245614035088
2015-03-13,59.36,-12.54,-4.7336523125996814
2015-03-16,59.83,-12.54,-4.771132376395535
2015-03-17,59.09,-12.54,-4.712121212121213
2015-03-18,61.5,-12.54,-4.904306220095694
2015-03-19,59.88,-12.54,-4.775119617224881
2015-03-20,59.55,-12.54,-4.748803827751196
2015-03-23,58.68,-12.54,-4.679425837320575
2015-03-24,59.03,-12.54,-4.707336523125997
2015-03-25,59.83,-12.54,-4.771132376395535
2015-03-26,59.81,-12.54,-4.769537480063796
2015-03-27,59.41,-12.54,-4.737639553429027
2015-03-30,60.83,-12.54,-4.850877192982456
2015-03-31,60.33,-12.54,-4.811004784688995
2015-04-01,60.63,-12.54,-4.834928229665072
2015-04-02,61.44,-12.54,-4.899521531100478
2015-04-06,64.84,-12.54,-5.170653907496013
2015-04-07,65.44,-12.54,-5.218500797448166
2015-04-08,65.25,-12.54,-5.203349282296651
2015-04-09,66.47,-12.54,-5.300637958532696
2015-04-10,67.84,-12.54,-5.409888357256779
2015-04-13,67.51,-12.54,-5.383572567783095
2015-04-14,69.81,-12.54,-5.5669856459330145
2015-04-15,71.4,-12.54,-5.693779904306221
2015-04-16,70.81,-12.54,-5.646730462519937
2015-04-17,70.38,-12.54,-5.6124401913875595
2015-04-20,70.67,-12.54,-5.6355661881977674
2015-04-21,68.37,-12.54,-5.452153110047847
2015-04-22,67.8,-12.54,-5.4066985645933014
2015-04-23,68.35,-12.54,-5.450558213716108
2015-04-24,66.32,-12.54,-5.288676236044657
2015-04-27,66.72,-12.54,-5.320574162679426
2015-04-28,66.79,-12.54,-5.326156299840512
2015-04-29,68.56,-12.54,-5.467304625199363
2015-04-30,68.4,-12.54,-5.454545454545455
2015-05-01,68.48,-12.54,-5.460925039872409
2015-05-04,68.55,-12.54,-5.466507177033493
2015-05-05,67.94,-12.54,-5.417862838915471
2015-05-06,67.34,-12.54,-5.370015948963318
2015-05-07,65.08,-12.54,-5.189792663476874
2015-05-08,65.54,-12.34,-5.311183144246354
2015-05-11,63.13,-12.34,-5.1158833063209075
2015-05-12,63.64,-12.34,-5.157212317666127
2015-05-13,62.7,-12.34,-5.081037277147488
2015-05-14,62.63,-12.34,-5.075364667747164
2015-05-15,63.42,-12.34,-5.139384116693679
2015-05-18,63.78,-12.34,-5.168557536466775
2015-05-19,62.17,-12.34,-5.038087520259319
2015-05-20,61.61,-12.34,-4.992706645056726
2015-05-21,62.17,-12.34,-5.038087520259319
2015-05-22,62.53,-12.34,-5.067260940032415
2015-05-26,61.41,-12.34,-4.976499189627228
2015-05-27,60.77,-12.34,-4.924635332252836
2015-05-28,59.79,-12.34,-4.845218800648298
2015-05-29,59.84,-12.34,-4.849270664505673
2015-06-01,58.87,-12.34,-4.77066450567261
2015-06-02,59.6,-12.34,-4.829821717990276
2015-06-03,58.95,-12.34,-4.777147487844409
2015-06-04,58.25,-12.34,-4.720421393841167
2015-06-05,59.35,-12.34,-4.809562398703403
2015-06-08,58.21,-12.34,-4.717179902755268
2015-06-09,58.57,-12.34,-4.746353322528363
2015-06-10,58.96,-12.34,-4.777957860615883
2015-06-11,58.15,-12.34,-4.712317666126418
2015-06-12,58.18,-12.34,-4.714748784440843
2015-06-15,57.97,-12.34,-4.69773095623987
2015-06-16,59.05,-12.34,-4.785251215559157
2015-06-17,57.67,-12.34,-4.673419773095624
2015-06-18,57.23,-12.34,-4.637763371150729
2015-06-19,56.54,-12.34,-4.581847649918963
2015-06-22,57.53,-12.34,-4.662074554294976
2015-06-23,58.85,-12.34,-4.76904376012966
2015-06-24,58.71,-12.34,-4.757698541329011
2015-06-25,57.8,-12.34,-4.683954619124798
2015-06-26,58.48,-12.34,-4.739059967585089
2015-06-29,57.21,-12.34,-4.636142625607779
2015-06-30,57.63,-12.34,-4.670178282009725
2015-07-01,56.08,-12.34,-4.544570502431118
2015-07-02,56.78,-12.34,-4.60129659643436
2015-07-06,55.5,-12.34,-4.4975688816855754
2015-07-07,55.7,-12.34,-4.513776337115074
2015-07-08,53.46,-12.34,-4.332252836304701
2015-07-09,53.83,-12.34,-4.362236628849271
2015-07-10,52.94,-12.34,-4.290113452188006
2015-07-13,53.26,-12.34,-4.316045380875202
2015-07-14,54.39,-12.34,-4.407617504051864
2015-07-15,53.48,-12.34,-4.33387358184765
2015-07-16,52.67,-12.34,-4.268233387358185
2015-07-17,50.64,-12.34,-4.103727714748785
2015-07-20,48.62,-12.34,-3.940032414910859
2015-07-21,47.53,-12.34,-3.8517017828200975
2015-07-22,47.32,-12.34,-3.8346839546191247
2015-07-23,47.35,-12.34,-3.8371150729335497
2015-07-24,45.08,-12.34,-3.653160453808752
2015-07-27,44.51,-12.34,-3.606969205834684
2015-07-28,46.47,-12.34,-3.76580226904376
2015-07-29,46.79,-12.34,-3.7917341977309564
2015-07-30,46.48,-12.34,-3.7666126418152346
2015-07-31,45.86,-12.34,-3.7163695299837927
2015-08-03,45.27,-12.34,-3.668557536466775
2015-08-04,45.35,-12.34,-3.675040518638574
2015-08-05,44.44,-12.34,-3.6012965964343597
2015-08-06,46.6,-12.34,-3.7763371150729337
2015-08-07,46.11,-14.83,-3.109238031018206
2015-08-10,48.45,-14.83,-3.2670262980445046
2015-08-11,47.69,-14.83,-3.2157788267026297
2015-08-12,49.21,-14.83,-3.318273769386379
2015-08-13,47.9,-14.83,-3.2299393122049898
2015-08-14,47.0,-14.83,-3.1692515171948754
2015-08-17,47.85,-14.83,-3.2265677680377616
2015-08-18,48.07,-14.83,-3.241402562373567
2015-08-19,45.81,-14.83,-3.089008766014835
2015-08-20,44.56,-14.83,-3.00472016183412
2015-08-21,43.23,-14.83,-2.9150370869858393
2015-08-24,40.49,-14.83,-2.7302764666217127
2015-08-25,38.9,-14.83,-2.6230613621038437
2015-08-26,39.53,-14.83,-2.665542818610924
2015-08-27,42.79,-14.83,-2.8853674983142277
2015-08-28,44.86,-14.83,-3.0249494268374915
2015-08-31,45.24,-14.83,-3.050573162508429
2015-09-01,43.13,-14.83,-2.9082939986513825
2015-09-02,43.22,-14.83,-2.9143627781523938
2015-09-03,43.22,-14.83,-2.9143627781523938
2015-09-04,42.5,-14.83,-2.865812542144302
2015-09-08,43.24,-14.83,-2.9157113958192853
2015-09-09,41.29,-14.83,-2.7842211732973703
2015-09-10,40.84,-14.83,-2.753877275792313
2015-09-11,40.2,-14.83,-2.710721510451787
2015-09-14,40.24,-14.83,-2.71341874578557
2015-09-15,40.43,-14.83,-2.7262306136210386
2015-09-16,43.04,-14.83,-2.902225219150371
2015-09-17,41.99,-14.83,-2.8314227916385706
2015-09-18,39.65,-14.83,-2.673634524612272
2015-09-21,39.34,-14.83,-2.6527309507754553
2015-09-22,38.63,-14.83,-2.6048550236008094
2015-09-23,37.27,-14.83,-2.5131490222521915
2015-09-24,37.88,-14.83,-2.5542818610923805
2015-09-25,38.2,-14.83,-2.5758597437626434
2015-09-28,36.2,-14.83,-2.4409979770734997
2015-09-29,37.12,-14.83,-2.5030343897505056
2015-09-30,39.16,-14.83,-2.640593391773432
2015-10-01,39.72,-14.83,-2.6783546864463923
2015-10-02,42.61,-14.83,-2.8732299393122047
2015-10-05,43.98,-14.83,-2.965610249494268
2015-10-06,46.12,-14.83,-3.1099123398516517
2015-10-07,45.93,-14.83,-3.097100472016183
2015-10-08,47.15,-14.83,-3.179366149696561
2015-10-09,46.47,-14.83,-3.133513149022252
2015-10-12,44.95,-14.83,-3.031018206338503
2015-10-13,44.59,-14.83,-3.0067430883344572
2015-10-14,45.69,-14.83,-3.080917060013486
2015-10-15,46.75,-14.83,-3.1523937963587323
2015-10-16,46.52,-14.83,-3.136884693189481
2015-10-19,45.33,-14.83,-3.05664194200944
2015-10-20,45.92,-14.83,-3.0964261631827377
2015-10-21,45.08,-14.83,-3.039784221173297
2015-10-22,45.97,-14.83,-3.0997977073499663
2015-10-23,46.49,-14.83,-3.1348617666891436
2015-10-26,45.38,-14.83,-3.0600134861766692
2015-10-27,44.14,-14.83,-2.9763991908294
2015-10-28,46.05,-14.83,-3.105192178017532
2015-10-29,46.58,-14.83,-3.140930546190155
2015-10-30,47.13,-14.83,-3.1780175320296697
2015-11-02,47.94,-14.83,-3.2326365475387724
2015-11-03,49.87,-14.83,-3.3627781523937963
2015-11-04,49.39,-14.83,-3.330411328388402
2015-11-05,49.27,-14.83,-3.3223196223870533
2015-11-06,47.67,-14.95,-3.188628762541806
2015-11-09,53.94,-14.95,-3.6080267558528427
2015-11-10,53.31,-14.95,-3.5658862876254185
2015-11-11,49.4,-14.95,-3.3043478260869565
2015-11-12,48.9,-14.95,-3.270903010033445
2015-11-13,48.97,-14.95,-3.2755852842809365
2015-11-16,50.49,-14.95,-3.3772575250836123
2015-11-17,49.71,-14.95,-3.325083612040134
2015-11-18,50.1,-14.95,-3.3511705685618733
2015-11-19,49.54,-14.95,-3.31371237458194
2015-11-20,49.1,-14.95,-3.2842809364548495
2015-11-23,48.85,-14.95,-3.267558528428094
2015-11-24,50.91,-14.95,-3.405351170568562
2015-11-25,50.35,-14.95,-3.367892976588629
2015-11-27,49.42,-14.95,-3.3056856187290973
2015-11-30,49.18,-14.95,-3.2896321070234116
2015-12-01,49.15,-14.95,-3.287625418060201
2015-12-02,47.32,-14.95,-3.165217391304348
2015-12-03,45.76,-14.95,-3.0608695652173914
2015-12-04,45.79,-14.95,-3.062876254180602
2015-12-07,44.22,-14.95,-2.9578595317725753
2015-12-08,44.87,-14.95,-3.0013377926421403
2015-12-09,44.95,-14.95,-3.006688963210703
2015-12-10,46.19,-14.95,-3.0896321070234114
2015-12-11,42.92,-14.95,-2.870903010033445
2015-12-14,43.49,-14.95,-2.9090301003344483
2015-12-15,45.27,-14.95,-3.02809364548495
2015-12-16,44.8,-14.95,-2.9966555183946486
2015-12-17,42.95,-14.95,-2.872909698996656
2015-12-18,42.69,-14.95,-2.8555183946488296
2015-12-21,42.53,-14.95,-2.844816053511706
2015-12-22,42.78,-14.95,-2.8615384615384616
2015-12-23,45.71,-14.95,-3.0575250836120405
2015-12-24,45.8,-14.95,-3.063545150501672
2015-12-28,44.92,-14.95,-3.0046822742474917
2015-12-29,45.45,-14.95,-3.0401337792642145
2015-12-30,44.81,-14.95,-2.9973244147157194
2015-12-31,44.47,-14.95,-2.9745819397993314
2016-01-04,44.43,-14.95,-2.9719063545150504
2016-01-05,43.53,-14.95,-2.9117056856187293
2016-01-06,38.53,-14.95,-2.577257525083612
2016-01-07,36.55,-14.95,-2.4448160535117056
2016-01-08,36.65,-14.95,-2.451505016722408
2016-01-11,35.06,-14.95,-2.345150501672241
2016-01-12,35.42,-14.95,-2.3692307692307693
2016-01-13,35.6,-14.95,-2.3812709030100336
2016-01-14,37.03,-14.95,-2.476923076923077
2016-01-15,35.33,-14.95,-2.3632107023411373
2016-01-19,34.48,-14.95,-2.306354515050167
2016-01-20,34.61,-14.95,-2.31505016722408
2016-01-21,37.24,-14.95,-2.490969899665552
2016-01-22,39.38,-14.95,-2.634113712374582
2016-01-25,37.43,-14.95,-2.5036789297658864
2016-01-26,38.03,-14.95,-2.5438127090301004
2016-01-27,38.63,-14.95,-2.583946488294315
2016-01-28,40.6,-14.95,-2.715719063545151
2016-01-29,42.54,-14.95,-2.845484949832776
2016-02-01,40.82,-14.95,-2.730434782608696
2016-02-02,38.55,-14.95,-2.5785953177257523
2016-02-03,41.24,-14.95,-2.758528428093646
2016-02-04,40.74,-14.95,-2.725083612040134
2016-02-05,39.05,-14.95,-2.612040133779264
2016-02-08,37.58,-14.95,-2.5137123745819396
2016-02-09,35.58,-14.95,-2.379933110367893
2016-02-10,35.33,-14.95,-2.3632107023411373
2016-02-11,34.38,-14.95,-2.2996655518394653
2016-02-12,36.53,-14.95,-2.4434782608695653
2016-02-16,37.47,-14.95,-2.5063545150501674
2016-02-17,40.06,-14.95,-2.679598662207358
2016-02-18,38.8,-14.95,-2.5953177257525084
2016-02-19,37.33,-14.95,-2.496989966555184
2016-02-22,39.61,-14.95,-2.6494983277591975
2016-02-23,37.88,-14.95,-2.533779264214047
2016-02-24,38.6,-14.95,-2.5819397993311037
2016-02-25,37.79,-14.95,-2.5277591973244147
2016-02-26,39.47,-19.08,-2.068658280922432
2016-02-29,38.28,-19.08,-2.006289308176101
2016-03-01,38.62,-19.08,-2.0241090146750524
2016-03-02,41.97,-19.08,-2.199685534591195
2016-03-03,45.09,-19.08,-2.3632075471698117
2016-03-04,48.04,-19.08,-2.517819706498952
2016-03-07,51.02,-19.08,-2.674004192872118
2016-03-08,46.17,-19.08,-2.419811320754717
2016-03-09,46.23,-19.08,-2.4229559748427674
2016-03-10,46.25,-19.08,-2.4240041928721174
2016-03-11,48.97,-19.08,-2.566561844863732
2016-03-14,48.19,-19.08,-2.5256813417190775
2016-03-15,47.93,-19.08,-2.512054507337526
2016-03-16,49.25,-19.08,-2.5812368972746333
2016-03-17,50.47,-19.08,-2.6451781970649897
2016-03-18,49.63,-19.08,-2.6011530398322855
2016-03-21,49.88,-19.08,-2.614255765199162
2016-03-22,50.27,-19.08,-2.634696016771489
2016-03-23,47.86,-19.08,-2.508385744234801
2016-03-24,48.85,-19.08,-2.5602725366876316
2016-03-28,48.41,-19.08,-2.5372117400419287
2016-03-29,48.56,-19.08,-2.5450733752620547
2016-03-30,48.64,-19.08,-2.5492662473794554
2016-03-31,48.81,-19.08,-2.558176100628931
2016-04-01,47.5,-19.08,-2.4895178197064993
2016-04-04,46.82,-19.08,-2.4538784067085957
2016-04-05,47.33,-19.08,-2.4806079664570233
2016-04-06,49.76,-19.08,-2.607966457023061
2016-04-07,49.19,-19.08,-2.5780922431865827
2016-04-08,50.66,-19.08,-2.6551362683438158
2016-04-11,49.95,-19.08,-2.617924528301887
2016-04-12,53.29,-19.08,-2.7929769392033545
2016-04-13,52.46,-19.08,-2.7494758909853254
2016-04-14,52.97,-19.08,-2.776205450733753
2016-04-15,52.05,-19.08,-2.7279874213836477
2016-04-18,53.44,-19.08,-2.80083857442348
2016-04-19,55.02,-19.08,-2.883647798742139
2016-04-20,54.68,-19.08,-2.865828092243187
2016-04-21,54.78,-19.08,-2.8710691823899372
2016-04-22,56.2,-19.08,-2.945492662473795
2016-04-25,54.41,-19.08,-2.85167714884696
2016-04-26,55.88,-19.08,-2.928721174004193
2016-04-27,57.54,-19.08,-3.015723270440252
2016-04-28,55.43,-19.08,-2.9051362683438158
2016-04-29,54.4,-19.08,-2.851153039832285
2016-05-02,54.24,-19.08,-2.8427672955974845
2016-05-03,52.13,-19.08,-2.7321802935010484
2016-05-04,50.73,-19.08,-2.658805031446541
2016-05-05,54.82,-19.08,-2.8731656184486374
2016-05-06,53.84,-1.29,-41.736434108527135
2016-05-09,52.12,-1.29,-40.40310077519379
2016-05-10,53.09,-1.29,-41.15503875968992
2016-05-11,54.01,-1.29,-41.86821705426356
2016-05-12,54.3,-1.29,-42.093023255813954
2016-05-13,53.02,-1.29,-41.10077519379845
2016-05-16,54.8,-1.29,-42.48062015503876
2016-05-17,55.12,-1.29,-42.72868217054263
2016-05-18,56.61,-1.29,-43.883720930232556
2016-05-19,56.98,-1.29,-44.17054263565891
2016-05-20,57.11,-1.29,-44.27131782945736
2016-05-23,57.6,-1.29,-44.651162790697676
2016-05-24,58.25,-1.29,-45.15503875968992
2016-05-25,57.91,-1.29,-44.89147286821705
2016-05-26,58.03,-1.29,-44.984496124031004
2016-05-27,58.29,-1.29,-45.18604651162791
2016-05-31,57.14,-1.29,-44.29457364341085
2016-06-01,56.17,-1.29,-43.542635658914726
2016-06-02,55.84,-1.29,-43.286821705426355
2016-06-03,54.58,-1.29,-42.310077519379846
2016-06-06,55.62,-1.29,-43.11627906976744
2016-06-07,58.21,-1.29,-45.12403100775194
2016-06-08,57.0,-1.29,-44.18604651162791
2016-06-09,55.83,-1.29,-43.27906976744186
2016-06-10,53.52,-1.29,-41.48837209302326
2016-06-13,53.84,-1.29,-41.736434108527135
2016-06-14,54.76,-1.29,-42.44961240310077
2016-06-15,54.53,-1.29,-42.27131782945737
2016-06-16,53.0,-1.29,-41.08527131782946
2016-06-17,53.87,-1.29,-41.75968992248062
2016-06-20,55.32,-1.29,-42.883720930232556
2016-06-21,56.63,-1.29,-43.89922480620155
2016-06-22,56.43,-1.29,-43.74418604651163
2016-06-23,58.16,-1.29,-45.08527131782945
2016-06-24,54.86,-1.29,-42.52713178294574
2016-06-27,52.0,-1.29,-40.310077519379846
2016-06-28,54.18,-1.29,-42.0
2016-06-29,55.81,-1.29,-43.26356589147287
2016-06-30,55.67,-1.29,-43.15503875968992
2016-07-01,56.67,-1.29,-43.93023255813954
2016-07-05,54.67,-1.29,-42.37984496124031
2016-07-06,55.3,-1.29,-42.86821705426356
2016-07-07,54.9,-1.29,-42.55813953488372
2016-07-08,55.17,-1.29,-42.76744186046512
2016-07-11,55.11,-1.29,-42.72093023255814
2016-07-12,57.54,-1.29,-44.604651162790695
2016-07-13,56.54,-1.29,-43.82945736434108
2016-07-14,56.88,-1.29,-44.093023255813954
2016-07-15,57.12,-1.29,-44.279069767441854
2016-07-18,56.33,-1.29,-43.666666666666664
2016-07-19,55.11,-1.29,-42.72093023255814
2016-07-20,54.6,-1.29,-42.325581395348834
2016-07-21,53.4,-1.29,-41.3953488372093
2016-07-22,53.65,-1.29,-41.58914728682171
2016-07-25,51.97,-1.29,-40.286821705426355
2016-07-26,52.75,-1.29,-40.89147286821705
2016-07-27,51.76,-1.29,-40.12403100775194
2016-07-28,51.84,-1.29,-40.18604651162791
2016-07-29,52.5,-1.29,-40.69767441860465
2016-08-01,49.87,-1.29,-38.65891472868217
2016-08-02,49.94,-1.29,-38.71317829457364
2016-08-03,51.73,-1.29,-40.10077519379845
2016-08-04,50.18,-0.34,-147.58823529411762
2016-08-05,49.64,-0.34,-146.0
2016-08-08,50.67,-0.34,-149.02941176470588
2016-08-09,50.23,-0.34,-147.73529411764704
2016-08-10,48.78,-0.34,-143.47058823529412
2016-08-11,49.59,-0.34,-145.85294117647058
2016-08-12,49.01,-0.34,-144.1470588235294
2016-08-15,49.88,-0.34,-146.70588235294116
2016-08-16,50.97,-0.34,-149.91176470588235
2016-08-17,51.63,-0.34,-151.85294117647058
2016-08-18,53.6,-0.34,-157.6470588235294
2016-08-19,53.49,-0.34,-157.3235294117647
2016-08-22,53.15,-0.34,-156.3235294117647
2016-08-23,53.39,-0.34,-157.02941176470588
2016-08-24,52.74,-0.34,-155.11764705882354
2016-08-25,52.51,-0.34,-154.44117647058823
2016-08-26,52.35,-0.34,-153.97058823529412
2016-08-29,52.83,-0.34,-155.38235294117646
2016-08-30,52.43,-0.34,-154.20588235294116
2016-08-31,49.7,-0.34,-146.1764705882353
2016-09-01,49.79,-0.34,-146.44117647058823
2016-09-02,51.29,-0.34,-150.85294117647058
2016-09-06,51.67,-0.34,-151.97058823529412
2016-09-07,55.13,-0.34,-162.14705882352942
2016-09-08,59.05,-0.34,-173.67647058823528
2016-09-09,59.4,-0.34,-174.70588235294116
2016-09-12,59.9,-0.34,-176.17647058823528
2016-09-13,57.51,-0.34,-169.1470588235294
2016-09-14,56.75,-0.34,-166.91176470588235
2016-09-15,58.7,-0.34,-172.64705882352942
2016-09-16,58.56,-0.34,-172.23529411764704
2016-09-19,57.85,-0.34,-170.1470588235294
2016-09-20,57.49,-0.34,-169.08823529411765
2016-09-21,60.89,-0.34,-179.08823529411762
2016-09-22,61.0,-0.34,-179.41176470588235
2016-09-23,60.02,-0.34,-176.52941176470588
2016-09-26,59.94,-0.34,-176.2941176470588
2016-09-27,59.59,-0.34,-175.26470588235293
2016-09-28,63.7,-0.34,-187.35294117647058
2016-09-29,63.74,-0.34,-187.47058823529412
2016-09-30,63.87,-0.34,-187.85294117647058
2016-10-03,63.95,-0.34,-188.08823529411765
2016-10-04,63.79,-0.34,-187.6176470588235
2016-10-05,64.65,-0.34,-190.14705882352942
2016-10-06,64.09,-0.34,-188.5
2016-10-07,63.33,-0.34,-186.26470588235293
2016-10-10,64.16,-0.34,-188.70588235294116
2016-10-11,62.87,-0.34,-184.91176470588232
2016-10-12,62.71,-0.34,-184.44117647058823
2016-10-13,62.07,-0.34,-182.55882352941174
2016-10-14,61.77,-0.34,-181.6764705882353
2016-10-17,61.85,-0.34,-181.91176470588235
2016-10-18,62.83,-0.34,-184.7941176470588
2016-10-19,64.32,-0.34,-189.17647058823525
2016-10-20,63.48,-0.34,-186.70588235294116
2016-10-21,62.19,-0.34,-182.91176470588232
2016-10-24,61.58,-0.34,-181.1176470588235
2016-10-25,60.57,-0.34,-178.1470588235294
2016-10-26,61.68,-0.34,-181.41176470588235
2016-10-27,61.7,-0.34,-181.47058823529412
2016-10-28,60.72,-0.34,-178.58823529411762
2016-10-31,59.48,-0.34,-174.9411764705882
2016-11-01,59.53,-0.34,-175.08823529411762
2016-11-02,59.46,-0.34,-174.88235294117646
2016-11-03,55.52,-0.34,-163.2941176470588
2016-11-04,56.14,-1.59,-35.30817610062893
