date,ABC,ABC_EPS,PE Ratio
1998-02-11,7.38,0.02,369.0
1998-02-12,7.45,0.02,372.5
1998-02-13,7.5,0.02,375.0
1998-02-17,7.67,0.02,383.5
1998-02-18,7.69,0.02,384.5
1998-02-19,7.77,0.02,388.49999999999994
1998-02-20,7.58,0.02,379.0
1998-02-23,7.92,0.02,396.0
1998-02-24,7.52,0.02,375.99999999999994
1998-02-25,7.32,0.02,366.0
1998-02-26,7.3,0.02,365.0
1998-02-27,7.31,0.02,365.5
1998-03-02,7.18,0.02,359.0
1998-03-03,7.09,0.02,354.5
1998-03-04,7.21,0.02,360.5
1998-03-05,7.27,0.02,363.49999999999994
1998-03-06,7.43,0.02,371.5
1998-03-09,7.46,0.02,373.0
1998-03-10,7.41,0.02,370.5
1998-03-11,7.46,0.02,373.0
1998-03-12,7.58,0.02,379.0
1998-03-13,7.44,0.02,372.0
1998-03-16,7.48,0.02,374.0
1998-03-17,7.47,0.02,373.5
1998-03-18,7.37,0.02,368.5
1998-03-19,7.46,0.02,373.0
1998-03-20,7.38,0.02,369.0
1998-03-23,7.37,0.02,368.5
1998-03-24,7.38,0.02,369.0
1998-03-25,7.43,0.02,371.5
1998-03-26,7.35,0.02,367.5
1998-03-27,7.38,0.02,369.0
1998-03-30,7.31,0.02,365.5
1998-03-31,7.52,0.02,375.99999999999994
1998-04-01,7.77,0.02,388.49999999999994
1998-04-02,7.88,0.02,394.0
1998-04-03,7.88,0.02,394.0
1998-04-06,7.79,0.02,389.5
1998-04-07,7.77,0.02,388.49999999999994
1998-04-08,7.7,0.02,385.0
1998-04-09,7.62,0.02,381.0
1998-04-13,7.67,0.02,383.5
1998-04-14,7.59,0.02,379.5
1998-04-15,7.59,0.02,379.5
1998-04-16,7.62,0.02,381.0
1998-04-17,7.61,0.02,380.5
1998-04-20,7.55,0.02,377.5
1998-04-21,7.36,0.02,368.0
1998-04-22,7.41,0.02,370.5
1998-04-23,7.39,0.02,369.5
1998-04-24,7.32,0.02,366.0
1998-04-27,7.06,0.02,353.0
1998-04-28,7.02,0.02,350.99999999999994
1998-04-29,6.84,0.02,342.0
1998-04-30,6.81,0.02,340.5
1998-05-01,6.91,0.02,345.5
1998-05-04,6.95,0.02,347.5
1998-05-05,6.94,0.02,347.0
1998-05-06,6.83,0.02,341.5
1998-05-07,6.8,0.02,340.0
1998-05-08,6.72,0.02,336.0
1998-05-11,6.73,0.02,336.5
1998-05-12,6.69,0.02,334.5
1998-05-13,6.68,0.02,334.0
1998-05-14,6.62,0.02,331.0
1998-05-15,6.59,0.02,329.5
1998-05-18,6.5,0.02,325.0
1998-05-19,6.45,0.02,322.5
1998-05-20,6.42,0.02,321.0
1998-05-21,6.38,0.02,319.0
1998-05-22,6.42,0.02,321.0
1998-05-26,6.52,0.02,326.0
1998-05-27,6.38,0.02,319.0
1998-05-28,6.66,0.02,333.0
1998-05-29,6.8,0.02,340.0
1998-06-01,6.67,0.02,333.5
1998-06-02,6.63,0.02,331.5
1998-06-03,6.57,0.02,328.5
1998-06-04,6.5,0.02,325.0
1998-06-05,6.52,0.02,326.0
1998-06-08,6.63,0.02,331.5
1998-06-09,6.71,0.02,335.5
1998-06-10,6.76,0.02,338.0
1998-06-11,6.81,0.02,340.5
1998-06-12,7.2,0.02,360.0
1998-06-15,7.01,0.02,350.5
1998-06-16,7.31,0.02,365.5
1998-06-17,7.63,0.02,381.5
1998-06-18,7.84,0.02,392.0
1998-06-19,7.63,0.02,381.5
1998-06-22,7.5,0.02,375.0
1998-06-23,7.36,0.02,368.0
1998-06-24,7.47,0.02,373.5
1998-06-25,7.7,0.02,385.0
1998-06-26,7.79,0.02,389.5
1998-06-29,7.85,0.02,392.5
1998-06-30,8.21,0.02,410.50000000000006
1998-07-01,8.93,0.02,446.5
1998-07-02,8.88,0.02,444.00000000000006
1998-07-06,9.11,0.02,455.49999999999994
1998-07-07,9.24,0.02,462.0
1998-07-08,9.0,0.02,450.0
1998-07-09,8.26,0.02,413.0
1998-07-10,8.48,0.02,424.0
1998-07-13,8.66,0.02,433.0
1998-07-14,8.42,0.02,421.0
1998-07-15,9.0,0.02,450.0
1998-07-16,9.38,0.02,469.00000000000006
1998-07-17,8.95,0.02,447.49999999999994
1998-07-20,8.73,0.02,436.5
1998-07-21,8.46,0.02,423.00000000000006
1998-07-22,8.93,0.02,446.5
1998-07-23,8.41,0.02,420.5
1998-07-24,8.44,0.02,421.99999999999994
1998-07-27,9.59,0.02,479.5
1998-07-28,9.37,0.02,468.49999999999994
1998-07-29,9.09,0.02,454.5
1998-07-30,9.29,0.02,464.49999999999994
1998-07-31,9.52,0.02,475.99999999999994
1998-08-03,7.0,0.02,350.0
1998-08-04,6.36,0.02,318.0
1998-08-05,6.26,0.02,313.0
1998-08-06,6.34,0.02,317.0
1998-08-07,6.51,0.02,325.5
1998-08-10,6.34,0.02,317.0
1998-08-11,6.09,0.02,304.5
1998-08-12,6.0,0.02,300.0
1998-08-13,6.0,0.02,300.0
1998-08-14,6.16,0.02,308.0
1998-08-17,6.46,0.02,323.0
1998-08-18,6.52,0.02,326.0
1998-08-19,6.57,0.02,328.5
1998-08-20,6.63,0.02,331.5
1998-08-21,6.55,0.02,327.5
1998-08-24,6.57,0.02,328.5
1998-08-25,6.63,0.02,331.5
1998-08-26,6.62,0.02,331.0
1998-08-27,6.41,0.02,320.5
1998-08-28,6.19,0.02,309.5
1998-08-31,5.88,0.02,294.0
1998-09-01,5.77,0.02,288.5
1998-09-02,5.72,0.02,286.0
1998-09-03,5.68,0.02,284.0
1998-09-04,6.03,0.02,301.5
1998-09-08,6.06,0.02,303.0
1998-09-09,6.34,0.02,317.0
1998-09-10,6.5,0.02,325.0
1998-09-11,6.68,0.02,334.0
1998-09-14,6.88,0.02,344.0
1998-09-15,6.97,0.02,348.5
1998-09-16,6.97,0.02,348.5
1998-09-17,6.94,0.02,347.0
1998-09-18,7.0,0.02,350.0
1998-09-21,7.28,0.02,364.0
1998-09-22,7.38,0.02,369.0
1998-09-23,7.67,0.02,383.5
1998-09-24,7.67,0.02,383.5
1998-09-25,7.44,0.02,372.0
1998-09-28,6.99,0.02,349.5
1998-09-29,7.13,0.02,356.5
1998-09-30,6.8,0.02,340.0
1998-10-01,6.88,0.02,344.0
1998-10-02,6.83,0.02,341.5
1998-10-05,6.71,0.02,335.5
1998-10-06,6.54,0.02,327.0
1998-10-07,6.15,0.02,307.5
1998-10-08,6.19,0.02,309.5
1998-10-09,6.6,0.02,330.0
1998-10-12,6.8,0.02,340.0
1998-10-13,6.91,0.02,345.5
1998-10-14,6.96,0.02,348.0
1998-10-15,7.05,0.02,352.5
1998-10-16,7.3,0.02,365.0
1998-10-19,7.23,0.02,361.5
1998-10-20,7.18,0.02,359.0
1998-10-21,7.08,0.02,354.0
1998-10-22,7.16,0.02,358.0
1998-10-23,7.12,0.02,356.0
1998-10-26,6.99,0.02,349.5
1998-10-27,6.88,0.02,344.0
1998-10-28,6.89,0.02,344.5
1998-10-29,6.73,0.02,336.5
1998-10-30,6.55,0.02,327.5
1998-11-02,6.72,0.02,336.0
1998-11-03,7.26,0.02,363.0
1998-11-04,7.63,0.02,381.5
1998-11-05,7.61,0.02,380.5
1998-11-06,7.77,0.02,388.49999999999994
1998-11-09,8.05,0.02,402.5
1998-11-10,8.03,0.02,401.49999999999994
1998-11-11,7.96,0.02,398.0
1998-11-12,7.91,0.02,395.5
1998-11-13,7.78,0.02,389.0
1998-11-16,7.86,0.02,393.0
1998-11-17,7.83,0.02,391.5
1998-11-18,7.83,0.02,391.5
1998-11-19,7.98,0.02,399.0
1998-11-20,7.95,0.02,397.5
1998-11-23,7.98,0.02,399.0
1998-11-24,8.0,0.02,400.0
1998-11-25,8.13,0.02,406.50000000000006
1998-11-27,8.14,0.02,407.0
1998-11-30,8.0,0.02,400.0
1998-12-01,7.99,0.02,399.5
1998-12-02,7.99,0.02,399.5
1998-12-03,7.97,0.02,398.5
1998-12-04,8.02,0.02,400.99999999999994
1998-12-07,7.91,0.02,395.5
1998-12-08,7.93,0.02,396.5
1998-12-09,7.92,0.02,396.0
1998-12-10,7.85,0.02,392.5
1998-12-11,7.91,0.02,395.5
1998-12-14,7.65,0.02,382.5
1998-12-15,7.61,0.02,380.5
1998-12-16,7.57,0.02,378.5
1998-12-17,7.56,0.02,378.0
1998-12-18,7.59,0.02,379.5
1998-12-21,7.47,0.02,373.5
1998-12-22,7.52,0.02,375.99999999999994
1998-12-23,7.52,0.02,375.99999999999994
1998-12-24,7.49,0.02,374.5
1998-12-28,7.5,0.02,375.0
1998-12-29,7.5,0.02,375.0
1998-12-30,7.65,0.02,382.5
1998-12-31,8.13,0.02,406.50000000000006
1999-01-04,8.95,0.02,447.49999999999994
1999-01-05,8.82,0.02,441.0
1999-01-06,8.87,0.02,443.49999999999994
1999-01-07,9.25,0.02,462.5
1999-01-08,8.94,0.02,446.99999999999994
1999-01-11,9.17,0.02,458.5
1999-01-12,9.85,0.02,492.5
1999-01-13,9.9,0.02,495.0
1999-01-14,9.84,0.02,492.0
1999-01-15,9.94,0.02,496.99999999999994
1999-01-19,9.98,0.02,499.0
1999-01-20,10.11,0.02,505.49999999999994
1999-01-21,10.13,0.02,506.50000000000006
1999-01-22,10.09,0.02,504.5
1999-01-25,10.0,0.02,500.0
1999-01-26,9.7,0.02,484.99999999999994
1999-01-27,9.38,0.02,469.00000000000006
1999-01-28,9.44,0.02,471.99999999999994
1999-01-29,9.69,0.02,484.49999999999994
1999-02-01,9.75,0.02,487.5
1999-02-02,9.72,0.02,486.0
1999-02-03,9.65,0.02,482.5
1999-02-04,9.67,0.02,483.5
1999-02-05,9.56,0.02,478.0
1999-02-08,9.27,0.02,463.49999999999994
1999-02-09,9.0,0.02,450.0
1999-02-10,9.2,0.02,459.99999999999994
1999-02-11,9.45,0.02,472.49999999999994
1999-02-12,9.39,0.02,469.5
1999-02-16,9.36,0.02,467.99999999999994
1999-02-17,9.2,0.02,459.99999999999994
1999-02-18,9.12,0.02,455.99999999999994
1999-02-19,9.02,0.02,450.99999999999994
1999-02-22,9.14,0.02,457.0
1999-02-23,9.27,0.02,463.49999999999994
1999-02-24,9.2,0.02,459.99999999999994
1999-02-25,9.12,0.02,455.99999999999994
1999-02-26,9.33,0.02,466.5
1999-03-01,9.34,0.02,467.0
1999-03-02,9.33,0.02,466.5
1999-03-03,9.4,0.02,470.0
1999-03-04,9.41,0.02,470.5
1999-03-05,9.54,0.02,476.99999999999994
1999-03-08,9.51,0.02,475.5
1999-03-09,9.5,0.02,475.0
1999-03-10,9.5,0.02,475.0
1999-03-11,9.32,0.02,466.0
1999-03-12,9.27,0.02,463.49999999999994
1999-03-15,8.99,0.02,449.5
1999-03-16,9.05,0.02,452.5
1999-03-17,9.08,0.02,454.0
1999-03-18,9.09,0.02,454.5
1999-03-19,9.05,0.02,452.5
1999-03-22,8.89,0.02,444.5
1999-03-23,8.57,0.02,428.5
1999-03-24,8.58,0.02,429.0
1999-03-25,8.77,0.02,438.49999999999994
1999-03-26,8.63,0.02,431.50000000000006
1999-03-29,8.63,0.02,431.50000000000006
1999-03-30,8.44,0.02,421.99999999999994
1999-03-31,8.55,0.02,427.5
1999-04-01,8.44,0.02,421.99999999999994
1999-04-05,8.06,0.02,403.0
1999-04-06,7.48,0.02,374.0
1999-04-07,7.23,0.02,361.5
1999-04-08,6.56,0.02,328.0
1999-04-09,7.09,0.02,354.5
1999-04-12,7.14,0.02,357.0
1999-04-13,7.36,0.02,368.0
1999-04-14,7.63,0.02,381.5
1999-04-15,8.06,0.02,403.0
1999-04-16,7.81,0.02,390.5
1999-04-19,7.77,0.02,388.49999999999994
1999-04-20,7.86,0.02,393.0
1999-04-21,7.64,0.02,382.0
1999-04-22,7.75,0.02,387.5
1999-04-23,7.81,0.02,390.5
1999-04-26,7.56,0.02,378.0
1999-04-27,7.75,0.02,387.5
1999-04-28,7.42,0.02,371.0
1999-04-29,7.17,0.02,358.5
1999-04-30,6.92,0.02,346.0
1999-05-03,7.59,0.02,379.5
1999-05-04,7.63,0.02,381.5
1999-05-05,7.55,0.02,377.5
1999-05-06,7.56,0.02,378.0
1999-05-07,7.88,0.02,394.0
1999-05-10,7.58,0.02,379.0
1999-05-11,7.53,0.02,376.5
1999-05-12,7.5,0.02,375.0
1999-05-13,7.73,0.02,386.5
1999-05-14,7.59,0.02,379.5
1999-05-17,7.5,0.02,375.0
1999-05-18,7.55,0.02,377.5
1999-05-19,7.73,0.02,386.5
1999-05-20,7.53,0.02,376.5
1999-05-21,7.61,0.02,380.5
1999-05-24,7.47,0.02,373.5
1999-05-25,7.75,0.02,387.5
1999-05-26,7.5,0.02,375.0
1999-05-27,7.39,0.02,369.5
1999-05-28,7.39,0.02,369.5
1999-06-01,7.3,0.02,365.0
1999-06-02,7.06,0.02,353.0
1999-06-03,7.13,0.02,356.5
1999-06-04,7.13,0.02,356.5
1999-06-07,7.06,0.02,353.0
1999-06-08,7.25,0.02,362.5
1999-06-09,7.13,0.02,356.5
1999-06-10,7.0,0.02,350.0
1999-06-11,6.98,0.02,349.0
1999-06-14,6.69,0.02,334.5
1999-06-15,6.63,0.02,331.5
1999-06-16,6.75,0.02,337.5
1999-06-17,6.25,0.02,312.5
1999-06-18,6.5,0.02,325.0
1999-06-21,6.53,0.02,326.5
1999-06-22,6.48,0.02,324.0
1999-06-23,6.56,0.02,328.0
1999-06-24,6.38,0.02,319.0
1999-06-25,6.31,0.02,315.5
1999-06-28,6.5,0.02,325.0
1999-06-29,6.47,0.02,323.5
1999-06-30,6.38,0.02,319.0
1999-07-01,6.5,0.02,325.0
1999-07-02,6.5,0.02,325.0
1999-07-06,6.33,0.02,316.5
1999-07-07,6.31,0.02,315.5
1999-07-08,6.45,0.02,322.5
1999-07-09,6.67,0.02,333.5
1999-07-12,6.72,0.02,336.0
1999-07-13,6.72,0.02,336.0
1999-07-14,7.05,0.02,352.5
1999-07-15,7.09,0.02,354.5
1999-07-16,7.16,0.02,358.0
1999-07-19,7.13,0.02,356.5
1999-07-20,7.08,0.02,354.0
1999-07-21,7.13,0.02,356.5
1999-07-22,7.09,0.02,354.5
1999-07-23,6.91,0.02,345.5
1999-07-26,6.34,0.02,317.0
1999-07-27,6.28,0.02,314.0
1999-07-28,5.94,0.02,297.0
1999-07-29,6.38,0.02,319.0
1999-07-30,7.0,0.02,350.0
1999-08-02,7.2,0.02,360.0
1999-08-03,6.98,0.02,349.0
1999-08-04,6.66,0.02,333.0
1999-08-05,6.48,0.02,324.0
1999-08-06,6.31,0.02,315.5
1999-08-09,6.38,0.02,319.0
1999-08-10,6.38,0.02,319.0
1999-08-11,6.41,0.02,320.5
1999-08-12,6.44,0.02,322.0
1999-08-13,6.44,0.02,322.0
1999-08-16,6.52,0.02,326.0
1999-08-17,6.64,0.02,332.0
1999-08-18,6.97,0.02,348.5
1999-08-19,7.05,0.02,352.5
1999-08-20,6.73,0.02,336.5
1999-08-23,6.75,0.02,337.5
1999-08-24,6.72,0.02,336.0
1999-08-25,6.67,0.02,333.5
1999-08-26,6.64,0.02,332.0
1999-08-27,6.63,0.02,331.5
1999-08-30,6.61,0.02,330.5
1999-08-31,6.45,0.02,322.5
1999-09-01,6.66,0.02,333.0
1999-09-02,6.55,0.02,327.5
1999-09-03,6.61,0.02,330.5
1999-09-07,6.55,0.02,327.5
1999-09-08,6.53,0.02,326.5
1999-09-09,6.44,0.02,322.0
1999-09-10,6.33,0.02,316.5
1999-09-13,6.19,0.02,309.5
1999-09-14,6.09,0.02,304.5
1999-09-15,6.05,0.02,302.5
1999-09-16,6.11,0.02,305.5
1999-09-17,6.14,0.02,307.0
1999-09-20,5.77,0.02,288.5
1999-09-21,5.81,0.02,290.5
1999-09-22,5.83,0.02,291.5
1999-09-23,6.03,0.02,301.5
1999-09-24,6.16,0.02,308.0
1999-09-27,6.16,0.02,308.0
1999-09-28,6.0,0.02,300.0
1999-09-29,6.13,0.02,306.5
1999-09-30,5.92,0.02,296.0
1999-10-01,5.91,0.02,295.5
1999-10-04,5.56,0.02,278.0
1999-10-05,5.5,0.02,275.0
1999-10-06,5.44,0.02,272.0
1999-10-07,4.75,0.02,237.5
1999-10-08,5.23,0.02,261.5
1999-10-11,4.97,0.02,248.49999999999997
1999-10-12,4.72,0.02,235.99999999999997
1999-10-13,4.5,0.02,225.0
1999-10-14,4.45,0.02,222.5
1999-10-15,4.42,0.02,221.0
1999-10-18,4.41,0.02,220.5
1999-10-19,4.25,0.02,212.5
1999-10-20,4.08,0.02,204.0
1999-10-21,4.16,0.02,208.0
1999-10-22,3.05,0.02,152.5
1999-10-25,3.14,0.02,157.0
1999-10-26,3.14,0.02,157.0
1999-10-27,3.39,0.02,169.5
1999-10-28,3.64,0.02,182.0
1999-10-29,3.75,0.02,187.5
1999-11-01,3.42,0.02,171.0
1999-11-02,3.39,0.02,169.5
1999-11-03,3.28,0.02,164.0
1999-11-04,3.25,0.02,162.5
1999-11-05,3.16,0.02,158.0
1999-11-08,3.17,0.02,158.5
1999-11-09,3.25,0.02,162.5
1999-11-10,3.38,0.02,169.0
1999-11-11,3.23,0.02,161.5
1999-11-12,3.28,0.02,164.0
1999-11-15,3.31,0.02,165.5
1999-11-16,3.23,0.02,161.5
1999-11-17,3.2,0.02,160.0
1999-11-18,3.45,0.02,172.5
1999-11-19,3.42,0.02,171.0
1999-11-22,3.31,0.02,165.5
1999-11-23,3.08,0.02,154.0
1999-11-24,3.08,0.02,154.0
1999-11-26,3.08,0.02,154.0
1999-11-29,3.06,0.02,153.0
1999-11-30,3.09,0.02,154.5
1999-12-01,3.11,0.02,155.5
1999-12-02,3.03,0.02,151.5
1999-12-03,2.94,0.02,147.0
1999-12-06,2.98,0.02,149.0
1999-12-07,2.95,0.02,147.5
1999-12-08,2.95,0.02,147.5
1999-12-09,2.97,0.02,148.5
1999-12-10,3.22,0.02,161.0
1999-12-13,3.11,0.02,155.5
1999-12-14,3.27,0.02,163.5
1999-12-15,3.27,0.02,163.5
1999-12-16,3.13,0.02,156.5
1999-12-17,3.2,0.02,160.0
1999-12-20,3.17,0.02,158.5
1999-12-21,3.27,0.02,163.5
1999-12-22,3.22,0.02,161.0
1999-12-23,3.34,0.02,167.0
1999-12-27,3.47,0.02,173.5
1999-12-28,3.78,0.02,189.0
1999-12-29,3.67,0.02,183.5
1999-12-30,3.8,0.02,190.0
1999-12-31,3.8,0.02,190.0
2000-01-03,3.89,0.02,194.5
2000-01-04,3.63,0.02,181.5
2000-01-05,3.91,0.02,195.5
2000-01-06,4.2,0.02,210.0
2000-01-07,4.75,0.02,237.5
2000-01-10,4.88,0.02,244.0
2000-01-11,5.03,0.02,251.5
2000-01-12,5.03,0.02,251.5
2000-01-13,5.92,0.02,296.0
2000-01-14,5.55,0.02,277.5
2000-01-18,5.31,0.02,265.5
2000-01-19,5.33,0.02,266.5
2000-01-20,5.05,0.02,252.5
2000-01-21,4.81,0.02,240.49999999999997
2000-01-24,4.86,0.02,243.0
2000-01-25,4.69,0.02,234.50000000000003
2000-01-26,4.53,0.02,226.5
2000-01-27,4.69,0.02,234.50000000000003
2000-01-28,4.69,0.02,234.50000000000003
2000-01-31,4.53,0.02,226.5
2000-02-01,4.67,0.02,233.5
2000-02-02,4.72,0.02,235.99999999999997
2000-02-03,4.69,0.02,234.50000000000003
2000-02-04,4.61,0.02,230.5
2000-02-07,4.58,0.02,229.0
2000-02-08,4.47,0.02,223.49999999999997
2000-02-09,4.31,0.02,215.49999999999997
2000-02-10,4.27,0.02,213.49999999999997
2000-02-11,4.13,0.02,206.5
2000-02-14,4.09,0.02,204.5
2000-02-15,3.97,0.02,198.5
2000-02-16,3.98,0.02,199.0
2000-02-17,4.19,0.02,209.50000000000003
2000-02-18,3.92,0.02,196.0
2000-02-22,3.94,0.02,197.0
2000-02-23,3.88,0.02,194.0
2000-02-24,3.75,0.02,187.5
2000-02-25,3.5,0.02,175.0
2000-02-28,3.63,0.02,181.5
2000-02-29,3.64,0.02,182.0
2000-03-01,3.72,0.02,186.0
2000-03-02,3.73,0.02,186.5
2000-03-03,3.58,0.02,179.0
2000-03-06,3.47,0.02,173.5
2000-03-07,3.27,0.02,163.5
2000-03-08,3.23,0.02,161.5
2000-03-09,3.25,0.02,162.5
2000-03-10,3.25,0.02,162.5
2000-03-13,3.22,0.02,161.0
2000-03-14,3.0,0.02,150.0
2000-03-15,3.42,0.02,171.0
2000-03-16,4.08,0.02,204.0
2000-03-17,3.95,0.02,197.5
2000-03-20,3.98,0.02,199.0
2000-03-21,4.0,0.02,200.0
2000-03-22,4.0,0.02,200.0
2000-03-23,3.77,0.02,188.5
2000-03-24,3.75,0.02,187.5
2000-03-27,3.73,0.02,186.5
2000-03-28,3.73,0.02,186.5
2000-03-29,3.75,0.02,187.5
2000-03-30,3.63,0.02,181.5
2000-03-31,3.75,0.02,187.5
2000-04-03,3.66,0.02,183.0
2000-04-04,3.89,0.02,194.5
2000-04-05,4.02,0.02,200.99999999999997
2000-04-06,4.2,0.02,210.0
2000-04-07,4.19,0.02,209.50000000000003
2000-04-10,3.89,0.02,194.5
2000-04-11,4.27,0.02,213.49999999999997
2000-04-12,4.36,0.02,218.0
2000-04-13,4.45,0.02,222.5
2000-04-14,4.28,0.02,214.0
2000-04-17,4.34,0.02,217.0
2000-04-18,4.48,0.02,224.00000000000003
2000-04-19,4.52,0.02,225.99999999999997
2000-04-20,4.52,0.02,225.99999999999997
2000-04-24,4.47,0.02,223.49999999999997
2000-04-25,4.67,0.02,233.5
2000-04-26,4.77,0.02,238.49999999999997
2000-04-27,4.88,0.02,244.0
2000-04-28,5.0,0.02,250.0
2000-05-01,4.88,0.02,244.0
2000-05-02,4.52,0.02,225.99999999999997
2000-05-03,4.52,0.02,225.99999999999997
2000-05-04,4.56,0.02,227.99999999999997
2000-05-05,4.75,0.02,237.5
2000-05-08,4.66,0.02,233.0
2000-05-09,4.66,0.02,233.0
2000-05-10,4.55,0.02,227.5
2000-05-11,4.55,0.02,227.5
2000-05-12,4.42,0.02,221.0
2000-05-15,4.5,0.02,225.0
2000-05-16,5.0,0.02,250.0
2000-05-17,4.95,0.02,247.5
2000-05-18,5.02,0.02,250.99999999999997
2000-05-19,5.5,0.02,275.0
2000-05-22,5.47,0.02,273.5
2000-05-23,5.72,0.02,286.0
2000-05-24,6.38,0.02,319.0
2000-05-25,6.33,0.02,316.5
2000-05-26,6.22,0.02,311.0
2000-05-30,6.23,0.02,311.5
2000-05-31,6.06,0.02,303.0
2000-06-01,6.34,0.02,317.0
2000-06-02,6.31,0.02,315.5
2000-06-05,6.09,0.02,304.5
2000-06-06,6.56,0.02,328.0
2000-06-07,6.41,0.02,320.5
2000-06-08,6.2,0.02,310.0
2000-06-09,6.44,0.02,322.0
2000-06-12,6.55,0.02,327.5
2000-06-13,7.31,0.02,365.5
2000-06-14,6.88,0.02,344.0
2000-06-15,7.16,0.02,358.0
2000-06-16,7.36,0.02,368.0
2000-06-19,7.19,0.02,359.5
2000-06-20,7.28,0.02,364.0
2000-06-21,7.27,0.02,363.49999999999994
2000-06-22,7.13,0.02,356.5
2000-06-23,7.11,0.02,355.5
2000-06-26,7.48,0.02,374.0
2000-06-27,7.02,0.02,350.99999999999994
2000-06-28,7.42,0.02,371.0
2000-06-29,7.78,0.02,389.0
2000-06-30,7.75,0.02,387.5
2000-07-03,7.63,0.02,381.5
2000-07-05,7.66,0.02,383.0
2000-07-06,8.48,0.02,424.0
2000-07-07,8.67,0.02,433.5
2000-07-10,8.69,0.02,434.49999999999994
2000-07-11,8.19,0.02,409.49999999999994
2000-07-12,7.98,0.02,399.0
2000-07-13,7.69,0.02,384.5
2000-07-14,7.61,0.02,380.5
2000-07-17,7.69,0.02,384.5
2000-07-18,7.7,0.02,385.0
2000-07-19,7.41,0.02,370.5
2000-07-20,7.7,0.02,385.0
2000-07-21,7.75,0.02,387.5
2000-07-24,7.83,0.02,391.5
2000-07-25,7.58,0.02,379.0
2000-07-26,7.89,0.02,394.5
2000-07-27,8.25,0.02,412.5
2000-07-28,8.69,0.02,434.49999999999994
2000-07-31,8.73,0.02,436.5
2000-08-01,8.77,0.02,438.49999999999994
2000-08-02,8.66,0.02,433.0
2000-08-03,8.91,0.02,445.5
2000-08-04,9.0,0.02,450.0
2000-08-07,9.47,0.02,473.5
2000-08-08,9.45,0.02,472.49999999999994
2000-08-09,9.25,0.02,462.5
2000-08-10,9.13,0.02,456.50000000000006
2000-08-11,9.31,0.02,465.5
2000-08-14,9.25,0.02,462.5
2000-08-15,9.17,0.02,458.5
2000-08-16,8.86,0.02,442.99999999999994
2000-08-17,9.2,0.02,459.99999999999994
2000-08-18,8.92,0.02,446.0
2000-08-21,9.44,0.02,471.99999999999994
2000-08-22,9.16,0.02,458.0
2000-08-23,8.97,0.02,448.5
2000-08-24,8.8,0.02,440.0
2000-08-25,8.7,0.02,434.99999999999994
2000-08-28,8.59,0.02,429.5
2000-08-29,8.41,0.02,420.5
2000-08-30,8.55,0.02,427.5
2000-08-31,8.78,0.02,438.99999999999994
2000-09-01,8.7,0.02,434.99999999999994
2000-09-05,8.61,0.02,430.49999999999994
2000-09-06,8.34,0.02,417.0
2000-09-07,8.48,0.02,424.0
2000-09-08,8.55,0.02,427.5
2000-09-11,8.44,0.02,421.99999999999994
2000-09-12,8.95,0.02,447.49999999999994
2000-09-13,9.09,0.02,454.5
2000-09-14,9.17,0.02,458.5
2000-09-15,9.7,0.02,484.99999999999994
2000-09-18,9.11,0.02,455.49999999999994
2000-09-19,9.45,0.02,472.49999999999994
2000-09-20,9.89,0.02,494.5
2000-09-21,9.73,0.02,486.5
2000-09-22,10.57,0.02,528.5
2000-09-25,11.35,0.02,567.5
2000-09-26,11.41,0.02,570.5
2000-09-27,11.05,0.02,552.5
2000-09-28,11.72,0.02,586.0
2000-09-29,11.75,0.02,587.5
2000-10-02,12.3,0.02,615.0
2000-10-03,12.09,0.02,604.5
2000-10-04,11.94,0.02,597.0
2000-10-05,12.09,0.02,604.5
2000-10-06,11.94,0.02,597.0
2000-10-09,11.47,0.02,573.5
2000-10-10,11.72,0.02,586.0
2000-10-11,11.59,0.02,579.5
2000-10-12,10.91,0.02,545.5
2000-10-13,11.3,0.02,565.0
2000-10-16,11.36,0.02,568.0
2000-10-17,11.5,0.02,575.0
2000-10-18,11.48,0.02,574.0
2000-10-19,11.06,0.02,553.0
2000-10-20,11.17,0.02,558.5
2000-10-23,11.45,0.02,572.5
2000-10-24,11.06,0.02,553.0
2000-10-25,10.25,0.02,512.5
2000-10-26,10.61,0.02,530.5
2000-10-27,10.5,0.02,525.0
2000-10-30,11.05,0.02,552.5
2000-10-31,10.86,0.02,543.0
2000-11-01,11.03,0.02,551.5
2000-11-02,10.2,0.02,509.99999999999994
2000-11-03,10.17,0.02,508.5
2000-11-06,10.23,0.02,511.5
2000-11-07,10.48,0.02,524.0
2000-11-08,11.13,0.02,556.5
2000-11-09,11.47,0.02,573.5
2000-11-10,11.67,0.02,583.5
2000-11-13,11.34,0.02,567.0
2000-11-14,11.52,0.02,576.0
2000-11-15,11.59,0.02,579.5
2000-11-16,11.36,0.02,568.0
2000-11-17,11.98,0.02,599.0
2000-11-20,12.06,0.02,603.0
2000-11-21,12.03,0.02,601.5
2000-11-22,12.02,0.02,601.0
2000-11-24,12.33,0.02,616.5
2000-11-27,12.84,0.02,642.0
2000-11-28,12.47,0.02,623.5
2000-11-29,12.41,0.02,620.5
2000-11-30,12.31,0.02,615.5
2000-12-01,12.22,0.02,611.0
2000-12-04,11.5,0.02,575.0
2000-12-05,11.27,0.02,563.5
2000-12-06,10.59,0.02,529.5
2000-12-07,10.38,0.02,519.0
2000-12-08,10.69,0.02,534.5
