date,SLG,dcf,Deviation
2017-03-15,108.8,110.87438153717069,-0.01870929522592424
2017-03-16,108.21,111.9743815371707,-0.0336182391498282
2017-03-17,109.31,111.5543815371707,-0.020119169738060494
2017-03-20,108.89,109.4343815371707,-0.004974501884362437
2017-03-21,106.77,108.37438153717069,-0.014804066370800117
2017-03-22,105.71,110.2243815371707,-0.04095628820242758
2017-03-23,107.56,109.4543815371707,-0.0173074984351117
2017-03-24,106.79,108.1843815371707,-0.01288893569809424
2017-03-27,105.52,108.1643815371707,-0.024447803422811276
2017-03-28,105.5,107.2843815371707,-0.016632258224394625
2017-03-29,104.62,107.8243815371707,-0.02971852461834923
2017-03-30,105.16,109.2843815371707,-0.03773989914348275
2017-03-31,106.62,111.25408113382724,-0.041653133858998936
2017-04-03,106.82,111.79408113382723,-0.044493242248423104
2017-04-04,107.36,111.68408113382723,-0.03871707668567226
2017-04-05,107.25,113.02408113382724,-0.05108717607702007
2017-04-06,108.59,112.04408113382723,-0.030827876839845003
2017-04-07,107.61,112.92408113382723,-0.04705888310509665
2017-04-10,108.49,113.48408113382723,-0.04400688699182331
2017-04-11,109.05,113.34408113382723,-0.037885358378415335
2017-04-12,108.91,112.28408113382723,-0.03004950568020226
2017-04-13,107.85,114.16408113382724,-0.05530707268975121
2017-04-17,109.73,113.01408113382723,-0.029059043801261675
2017-04-18,108.58,112.39408113382723,-0.033934893148739875
2017-04-19,107.96,111.29408113382723,-0.029957398451568418
2017-04-20,106.86,112.10408113382724,-0.04677868174635835
2017-04-21,107.67,111.50408113382724,-0.034385119314382484
2017-04-24,107.07,112.69408113382724,-0.04990573663889675
2017-04-25,108.26,110.46408113382724,-0.019952921449253647
2017-04-26,106.03,109.56408113382723,-0.03225583692442524
2017-04-27,105.13,109.36408113382724,-0.03871546388842295
2017-04-28,104.93,110.03408113382723,-0.04638636576261734
2017-05-01,105.6,110.64408113382723,-0.04558835034046038
2017-05-02,106.21,109.59408113382723,-0.03087832024153636
2017-05-03,105.16,109.29408113382723,-0.037825297499552435
2017-05-04,104.86,109.94408113382724,-0.04624242689007285
2017-05-05,105.51,109.17408113382723,-0.03356182251111173
2017-05-08,104.74,107.93408113382723,-0.029592887624316777
2017-05-09,103.5,108.66408113382724,-0.04752334975774852
2017-05-10,104.23,107.90408113382723,-0.03404951040980997
2017-05-11,103.47,107.13408113382724,-0.03420089195752962
2017-05-12,102.7,107.15408113382723,-0.041567069463872564
2017-05-15,102.72,106.67408113382723,-0.03706693408370365
2017-05-16,102.24,106.45408113382723,-0.03958590491734704
2017-05-17,102.02,106.29408113382723,-0.040209963605085886
2017-05-18,101.86,106.68408113382723,-0.04521837824872654
2017-05-19,102.25,106.93408113382723,-0.04380344492758248
2017-05-22,102.5,107.34408113382723,-0.04512667193813935
2017-05-23,102.91,106.60408113382724,-0.03465234252326432
2017-05-24,102.17,107.09408113382723,-0.04597902219893912
2017-05-25,102.66,106.27408113382724,-0.03400717367084227
2017-05-26,101.84,105.65408113382723,-0.03609970474302937
2017-05-30,101.22,105.46408113382724,-0.04024195809795916
2017-05-31,101.03,107.14408113382723,-0.05706410535352391
2017-06-01,102.71,107.74408113382724,-0.04672257706272043
2017-06-02,103.31,107.60408113382724,-0.03990630363254233
2017-06-05,103.17,106.10408113382724,-0.027652858424234705
2017-06-06,101.67,106.76408113382723,-0.0477134358271849
2017-06-07,102.33,107.98408113382723,-0.0523603208404394
2017-06-08,103.55,110.61408113382724,-0.06386240396718312
2017-06-09,106.18,112.76408113382723,-0.05838810610280509
2017-06-12,108.33,111.60408113382724,-0.029336571750465
2017-06-13,107.17,110.67408113382723,-0.031661262491893605
2017-06-14,106.24,110.50408113382724,-0.038587544370086935
2017-06-15,106.07,110.16408113382724,-0.03716348461032193
2017-06-16,105.73,109.57408113382724,-0.03508202938185989
2017-06-19,105.14,109.75408113382724,-0.0420401782435873
2017-06-20,105.32,110.95408113382723,-0.05077849391616063
2017-06-21,106.52,110.73408113382723,-0.03805586401836236
2017-06-22,106.3,111.20408113382723,-0.044099830544217844
2017-06-23,106.77,111.16408113382724,-0.039527886067239115
2017-06-26,106.73,110.40408113382723,-0.03327849021607876
2017-06-27,105.97,110.15408113382723,-0.03798389574639505
2017-06-28,105.72,110.15408113382723,-0.04025344397762465
2017-06-29,105.72,110.23408113382723,-0.04094995928116829
2017-06-30,105.8,110.09718280388054,-0.03903081527104324
2017-07-03,107.52,108.49718280388053,-0.009006526977266227
2017-07-05,105.92,105.32718280388055,0.005628340000541687
2017-07-06,102.75,105.00718280388054,-0.02149550862721672
2017-07-07,102.43,103.29718280388055,-0.008395028599443632
2017-07-10,100.72,102.02718280388054,-0.01281210328421245
2017-07-11,99.45,103.29718280388055,-0.03724383085243266
2017-07-12,100.72,106.09718280388054,-0.05068167374264976
2017-07-13,103.52,107.27718280388054,-0.03502313078773944
2017-07-14,104.7,107.45718280388054,-0.025658431869674647
2017-07-17,104.88,105.91718280388054,-0.009792394174616748
2017-07-18,103.34,107.48718280388054,-0.038583044933342636
2017-07-19,104.91,103.71718280388055,0.01150067099657881
2017-07-20,101.14,104.50718280388054,-0.03221963039803144
2017-07-21,101.93,104.57718280388055,-0.025313196750049727
2017-07-24,102.0,104.59718280388054,-0.024830332273386935
2017-07-25,102.02,104.41718280388054,-0.0229577425813432
2017-07-26,101.84,105.38718280388053,-0.03365857886610024
2017-07-27,102.81,105.82718280388055,-0.028510470787755926
2017-07-28,103.25,105.84718280388054,-0.024537099005202068
2017-07-31,103.27,106.63718280388053,-0.03157606676531599
2017-08-01,104.06,105.41718280388054,-0.012874398345528282
2017-08-02,102.84,104.84718280388054,-0.019143888755075333
2017-08-03,102.27,105.16718280388054,-0.027548354216954785
2017-08-04,102.59,104.86718280388054,-0.02171492303878564
2017-08-07,102.29,104.42718280388054,-0.02046577094676838
2017-08-08,101.85,104.27718280388054,-0.02327625985490489
2017-08-09,101.7,102.60718280388053,-0.00884131869807292
2017-08-10,100.03,101.57718280388055,-0.015231597896033011
2017-08-11,99.0,102.94718280388054,-0.038341824383869905
2017-08-14,100.37,102.04718280388055,-0.0164353660512494
2017-08-15,99.47,101.77718280388054,-0.022668959194187543
2017-08-16,99.2,100.23718280388054,-0.010347286055613192
2017-08-17,97.66,99.04718280388055,-0.014005272685314596
2017-08-18,96.47,100.04718280388055,-0.03575495784716687
2017-08-21,97.47,99.55718280388054,-0.0209646631724415
2017-08-22,96.98,100.70718280388054,-0.037010098983097706
2017-08-23,98.13,99.67718280388054,-0.01552193551582115
2017-08-24,97.1,100.42718280388054,-0.03313030108967652
2017-08-25,97.85,99.40718280388054,-0.015664691020896404
2017-08-28,96.83,98.73718280388054,-0.019315750659695596
2017-08-29,96.16,99.62718280388054,-0.03480157429228736
2017-08-30,97.05,98.95718280388054,-0.019272808196857394
2017-08-31,96.38,99.68718280388055,-0.033175607042551625
2017-09-01,97.11,98.30718280388054,-0.012177978960793534
2017-09-05,95.73,99.11718280388054,-0.03417351772984334
2017-09-06,96.54,98.91718280388054,-0.02403205122201757
2017-09-07,96.34,98.02718280388054,-0.017211377044834775
2017-09-08,95.45,99.17718280388054,-0.037581051392142406
2017-09-11,96.6,98.74718280388053,-0.021744243662576324
2017-09-12,96.17,98.69718280388054,-0.02560541985177278
2017-09-13,96.12,100.41718280388054,-0.042793301742722
2017-09-14,97.84,101.01718280388054,-0.03145190467297898
2017-09-15,98.44,100.75718280388054,-0.022997693458647328
2017-09-18,98.18,98.91718280388054,-0.00745252526390805
2017-09-19,96.34,100.29718280388055,-0.03945457582411216
2017-09-20,97.72,103.70718280388054,-0.057731611658980664
2017-09-21,101.13,103.24718280388053,-0.02050596196800991
2017-09-22,100.67,104.27718280388054,-0.03459225409517197
2017-09-25,101.7,105.63718280388053,-0.037270804648303235
2017-09-26,103.06,103.82718280388055,-0.00738903611908337
2017-09-27,101.25,103.33718280388054,-0.02019779083625417
2017-09-28,100.76,103.89718280388054,-0.03019507092701812
2017-09-29,101.32,104.45577483697737,-0.030020119441661608
2017-10-02,102.14,105.53577483697737,-0.0321765282173071
2017-10-03,103.22,106.70577483697737,-0.03266716203788278
2017-10-04,104.39,106.68577483697737,-0.021519034196315845
2017-10-05,104.37,107.32577483697737,-0.027540214281863262
2017-10-06,105.01,106.66577483697736,-0.01552301888312313
2017-10-09,104.35,106.80577483697736,-0.022992903152715627
2017-10-10,104.49,107.21577483697737,-0.02542326295847741
2017-10-11,104.9,107.14577483697737,-0.020959994366500312
2017-10-12,104.83,105.80577483697736,-0.009222321168015801
2017-10-13,103.49,105.18577483697737,-0.016121712651787634
2017-10-16,102.87,104.32577483697737,-0.013954124369094822
2017-10-17,102.01,103.85577483697737,-0.01777248150018318
2017-10-18,101.54,100.97577483697737,0.005587727986574587
2017-10-19,98.66,99.71577483697737,-0.010587841680049448
2017-10-20,97.4,100.23577483697737,-0.028291045204064558
2017-10-23,97.92,98.51577483697737,-0.006047506990258689
2017-10-24,96.2,98.11577483697737,-0.019525655687482324
2017-10-25,95.8,98.19577483697736,-0.02439794218187885
2017-10-26,95.88,97.78577483697737,-0.01948928502284275
2017-10-27,95.47,96.84577483697737,-0.01420583230701844
2017-10-30,94.53,97.99577483697738,-0.03536657414815003
2017-10-31,95.68,97.50577483697737,-0.018724786711658115
2017-11-01,95.19,97.50577483697737,-0.02375013009074778
2017-11-02,95.19,96.46577483697737,-0.013225155130235366
2017-11-03,94.15,97.61577483697737,-0.035504249623233064
2017-11-06,95.3,98.77577483697736,-0.03518853527308585
2017-11-07,96.46,99.35577483697737,-0.029145511086081877
2017-11-08,97.04,101.06577483697737,-0.03983321597713052
2017-11-09,98.75,102.20577483697737,-0.03381193325415788
2017-11-10,99.89,102.37577483697737,-0.024280889115962268
2017-11-13,100.06,102.35577483697737,-0.02242936307828125
2017-11-14,100.04,102.47577483697737,-0.02376927464907963
2017-11-15,100.16,103.12577483697737,-0.02875881264083313
2017-11-16,100.81,103.18577483697737,-0.023024247680756837
2017-11-17,100.87,102.83577483697736,-0.01911567098214262
2017-11-20,100.52,103.37577483697737,-0.027625184347889076
2017-11-21,101.06,103.06577483697737,-0.0194611144208634
2017-11-22,100.75,103.29577483697737,-0.02464548855938342
2017-11-24,100.98,103.52577483697736,-0.02459073444256954
2017-11-27,101.21,103.19577483697736,-0.019242792063089653
2017-11-28,100.88,104.54577483697737,-0.03506382579968992
2017-11-29,102.23,104.54577483697737,-0.022150821882457317
2017-11-30,102.23,104.34577483697737,-0.020276574114121093
2017-12-01,102.03,106.26577483697737,-0.03986019810682684
2017-12-04,103.95,104.92577483697737,-0.009299667679304013
2017-12-05,102.61,104.70577483697737,-0.020015847647757767
2017-12-06,102.39,104.13577483697736,-0.01676441011468288
2017-12-07,101.82,104.91577483697736,-0.029507238942739766
2017-12-08,102.6,104.91577483697736,-0.0220727039434796
2017-12-11,102.6,105.33577483697736,-0.02597194392134472
2017-12-12,103.02,105.21577483697737,-0.02086925501788628
2017-12-13,102.9,105.44577483697736,-0.024142976244550418
2017-12-14,103.13,105.54577483697737,-0.022888408756377987
2017-12-15,103.23,106.10577483697737,-0.027102905957717693
2017-12-18,103.79,103.93577483697737,-0.001402547267348675
2017-12-19,101.62,101.30577483697736,0.0031017497623240242
2017-12-20,98.99,101.43577483697737,-0.024111560649170416
2017-12-21,99.12,102.35577483697737,-0.0316130168730685
2017-12-22,100.04,102.66577483697736,-0.0255759511010053
2017-12-26,100.35,102.97577483697737,-0.025498956828771457
2017-12-27,100.66,103.24577483697738,-0.025044848964136834
2017-12-28,100.93,103.24577483697738,-0.022429729842542434
2017-12-29,100.93,101.87679196928522,-0.009293500030612134
2018-01-02,100.64,102.18679196928522,-0.015136907025617874
2018-01-03,100.95,100.08679196928523,0.00862459485143341
2018-01-04,98.85,101.09679196928522,-0.022224166815974056
2018-01-05,99.86,100.61679196928523,-0.007521527515171211
2018-01-08,99.38,99.86679196928523,-0.004874412802155059
2018-01-09,98.63,97.31679196928522,0.01349415660073583
2018-01-10,96.08,96.96679196928523,-0.00914531615695946
2018-01-11,95.73,96.70679196928522,-0.010100551878460151
2018-01-12,95.47,96.22679196928523,-0.007864670054955059
2018-01-16,94.99,96.30679196928523,-0.013672887886299834
2018-01-17,95.07,95.34679196928522,-0.0029030024353037254
2018-01-18,94.11,95.14679196928522,-0.010896762232613266
2018-01-19,93.91,97.19679196928523,-0.03381584826713091
2018-01-22,95.96,98.38679196928523,-0.024665830857081295
2018-01-23,97.15,98.21679196928523,-0.010861604700129424
2018-01-24,96.98,97.72679196928523,-0.007641629835960839
2018-01-25,96.49,99.15679196928522,-0.026894697945767487
2018-01-26,97.92,99.70679196928522,-0.01792046393224289
2018-01-29,98.47,99.42679196928522,-0.009623079959984904
2018-01-30,98.19,101.75679196928522,-0.03505212674513003
2018-01-31,100.52,100.73679196928522,-0.002152063462089626
2018-02-01,99.5,99.30679196928523,0.0019455671347687886
2018-02-02,98.07,94.87679196928522,0.033656365950363476
2018-02-05,93.64,94.68679196928522,-0.01105531138519067
2018-02-06,93.45,94.09679196928522,-0.006873687782005811
2018-02-07,92.86,91.84679196928522,0.011031501579865877
2018-02-08,90.61,93.41679196928523,-0.03004590406196006
2018-02-09,92.18,93.92679196928522,-0.01859737709189968
2018-02-12,92.69,95.05679196928523,-0.0248987149708354
2018-02-13,93.82,95.02679196928523,-0.012699491840946209
2018-02-14,93.79,96.77679196928523,-0.030862688341985578
2018-02-15,95.54,97.43679196928522,-0.019466896753775886
2018-02-16,96.2,97.48679196928522,-0.013199654468993516
2018-02-20,96.25,95.73679196928522,0.005360614453003842
2018-02-21,94.5,97.14679196928522,-0.027245284333445086
2018-02-22,95.91,98.85679196928523,-0.029808695088960557
2018-02-23,97.62,99.29679196928522,-0.01688666809904482
2018-02-26,98.06,97.12679196928522,0.009608142221045446
2018-02-27,95.89,98.15679196928522,-0.023093582459322137
2018-02-28,96.92,97.90679196928522,-0.010078891866815431
2018-03-01,96.67,99.08679196928523,-0.024390657132530635
2018-03-02,97.85,99.64679196928522,-0.018031608783141362
2018-03-05,98.41,101.06679196928522,-0.02628748689374283
2018-03-06,99.83,101.31679196928522,-0.014674684624202738
2018-03-07,100.08,100.70679196928522,-0.006223929459260202
2018-03-08,99.47,100.84679196928522,-0.013652313002723515
2018-03-09,99.61,101.02679196928523,-0.014023923175903397
2018-03-12,99.79,99.72679196928523,0.0006338119322462088
2018-03-13,98.49,99.94679196928523,-0.014575675122548426
2018-03-14,98.71,99.61679196928523,-0.009102802362525697
2018-03-15,98.38,100.17679196928522,-0.01793620991412992
2018-03-16,98.94,99.49679196928523,-0.005596079614879512
2018-03-19,98.26,98.81679196928522,-0.005634588597637102
2018-03-20,97.58,98.21679196928523,-0.006483534602559238
2018-03-21,96.98,97.28679196928522,-0.0031534801700735526
2018-03-22,96.05,94.17679196928522,0.019890335947371218
2018-03-23,92.94,95.67679196928522,-0.028604554071626986
2018-03-26,94.44,96.19679196928523,-0.01826247979086615
2018-03-27,94.96,99.22679196928523,-0.043000402256338055
2018-03-28,97.99,98.06679196928522,-0.000783057829701117
2018-03-29,96.83,98.40191400016796,-0.015974425051989094
2018-04-02,95.37,99.83191400016797,-0.044694264803542216
2018-04-03,96.8,99.35191400016797,-0.025685604810428253
2018-04-04,96.32,99.03191400016797,-0.02738424302456055
2018-04-05,96.0,97.55191400016797,-0.015908596115964402
2018-04-06,94.52,97.48191400016796,-0.03038424132873363
2018-04-09,94.45,98.22191400016797,-0.03840195987385786
2018-04-10,95.19,98.14191400016797,-0.030078015394757074
2018-04-11,95.11,98.03191400016797,-0.029805742649918754
2018-04-12,95.0,98.17191400016797,-0.03230979076319673
2018-04-13,95.14,99.55191400016797,-0.04431772150719804
2018-04-16,96.52,100.11191400016797,-0.03587898639278786
2018-04-17,97.08,99.54191400016796,-0.02473243582762341
2018-04-18,96.51,100.08191400016797,-0.035689904972860176
2018-04-19,97.05,99.03191400016797,-0.020012881909609592
2018-04-20,96.0,99.25191400016797,-0.0327642447294515
2018-04-23,96.22,99.20191400016797,-0.030059036967400865
2018-04-24,96.17,99.42191400016797,-0.03270822165184306
2018-04-25,96.39,100.70191400016797,-0.04281859032153834
2018-04-26,97.67,101.65191400016796,-0.039172051400442665
2018-04-27,98.62,100.77191400016797,-0.021354303146056908
2018-04-30,97.74,101.20191400016797,-0.03420798938804881
2018-05-01,98.17,100.04191400016796,-0.01871129734847754
2018-05-02,97.01,100.54191400016796,-0.03512877226667932
2018-05-03,97.51,102.95191400016797,-0.052858793865251386
2018-05-04,99.92,103.39191400016797,-0.03358013084236289
2018-05-07,100.36,103.30191400016797,-0.028478794692644138
2018-05-08,100.27,103.94191400016797,-0.035326595969379926
2018-05-09,100.91,104.25191400016797,-0.03205614047683181
2018-05-10,101.22,103.11191400016797,-0.018348161010423025
2018-05-11,100.08,101.99191400016797,-0.01874574096300241
2018-05-14,98.96,99.51191400016796,-0.005546210277565744
2018-05-15,96.48,98.15191400016796,-0.01703394189709939
2018-05-16,95.12,97.60191400016797,-0.025428948044642796
2018-05-17,94.57,97.30191400016797,-0.02807667277915271
2018-05-18,94.27,98.33191400016797,-0.04130819623994131
2018-05-21,95.3,98.16191400016797,-0.029155034611112796
2018-05-22,95.13,99.26191400016796,-0.04162637847342909
2018-05-23,96.23,98.75191400016797,-0.025537874639712577
2018-05-24,95.72,98.89191400016797,-0.032074553640074055
2018-05-25,95.86,98.65191400016796,-0.02830065719924313
2018-05-29,95.62,100.28191400016797,-0.04648808358564194
2018-05-30,97.25,100.55191400016797,-0.032837903017564174
2018-05-31,97.52,101.02191400016797,-0.03466489459071376
2018-06-01,97.99,101.32191400016796,-0.03288443603781943
2018-06-04,98.29,101.36191400016797,-0.030306392992567988
2018-06-05,98.33,102.09191400016798,-0.03684830514747517
2018-06-06,99.06,101.78191400016797,-0.026742609695505237
2018-06-07,98.75,101.58191400016797,-0.027878131929698458
2018-06-08,98.55,100.56191400016797,-0.02000671944414878
2018-06-11,97.53,100.48191400016796,-0.029377565401103145
2018-06-12,97.45,98.82191400016796,-0.013882690029315081
2018-06-13,95.79,100.87191400016796,-0.050379870854433184
2018-06-14,97.84,102.35191400016797,-0.04408236078673189
2018-06-15,99.32,102.82191400016796,-0.03405805108979254
2018-06-18,99.79,102.40191400016796,-0.025506495905571414
2018-06-19,99.37,103.70191400016797,-0.041772748766825574
2018-06-20,100.67,103.23191400016796,-0.024817073527899414
2018-06-21,100.2,104.62191400016796,-0.0422656576533369
2018-06-22,101.59,103.64191400016797,-0.019798109866676517
2018-06-25,100.61,103.19191400016797,-0.025020506937818432
2018-06-26,100.16,103.23191400016796,-0.029757406223844374
2018-06-27,100.2,103.83191400016797,-0.03497878311442948
2018-06-28,100.8,103.56191400016797,-0.026669205825642583
2018-06-29,100.53,103.43660830388504,-0.028100382945134394
2018-07-02,100.37,104.34660830388503,-0.03810960766740101
2018-07-03,101.28,105.61660830388504,-0.041059908792067557
2018-07-05,102.55,105.77660830388504,-0.03050398718226377
2018-07-06,102.71,105.59660830388503,-0.027336183900698585
2018-07-09,102.53,105.07660830388504,-0.024235729959232843
2018-07-10,102.01,104.86660830388504,-0.027240399495014556
2018-07-11,101.8,105.87660830388504,-0.03850338964565647
2018-07-12,102.81,106.03660830388505,-0.030429191913023734
2018-07-13,102.97,105.02660830388504,-0.0195817834841856
2018-07-16,101.96,103.27660830388504,-0.012748368924074382
2018-07-17,100.21,103.68660830388504,-0.03352996458034185
2018-07-18,100.62,104.72660830388504,-0.03921265445710698
2018-07-19,101.66,102.37660830388504,-0.006999726946979257
2018-07-20,99.31,102.70660830388503,-0.033070981117741316
2018-07-23,99.64,103.07660830388504,-0.0333403316274572
2018-07-24,100.01,104.12660830388504,-0.03953464317085065
2018-07-25,101.06,104.52660830388504,-0.03316484060983538
2018-07-26,101.46,103.83660830388504,-0.02288796160338502
2018-07-27,100.77,103.59660830388503,-0.02728475719584955
2018-07-30,100.53,106.17660830388503,-0.05318128346805007
2018-07-31,103.11,106.80660830388504,-0.034610295772781186
2018-08-01,103.74,106.23660830388503,-0.023500451903957664
2018-08-02,103.17,107.45660830388503,-0.039891528046023916
2018-08-03,104.39,108.57660830388504,-0.038559026380410866
2018-08-06,105.51,108.88660830388504,-0.031010317581584124
2018-08-07,105.82,108.19660830388504,-0.021965645144901624
2018-08-08,105.13,107.91660830388504,-0.025821866973785634
2018-08-09,104.85,106.87660830388504,-0.018962131527627935
2018-08-10,103.81,106.30660830388504,-0.02348497749780809
2018-08-13,103.24,106.35660830388504,-0.029303381835759423
2018-08-14,103.29,106.78660830388505,-0.03274388389539129
2018-08-15,103.72,107.98660830388503,-0.03951053163813034
2018-08-16,104.92,108.92660830388503,-0.03678264077320148
2018-08-17,105.86,108.56660830388503,-0.024930393849175614
2018-08-20,105.5,107.02660830388504,-0.014263820260009386
2018-08-21,103.96,106.51660830388504,-0.024001968750180236
2018-08-22,103.45,105.91660830388504,-0.023288210823444233
2018-08-23,102.85,106.25660830388505,-0.03206020179133173
2018-08-24,103.19,106.25660830388505,-0.028860400805517883
2018-08-27,103.19,107.15660830388504,-0.03701692659622213
2018-08-28,104.09,107.44660830388504,-0.031239779057443462
2018-08-29,104.38,107.01660830388504,-0.02463737494275764
2018-08-30,103.95,107.46660830388504,-0.032722799755074305
2018-08-31,104.4,105.85660830388504,-0.013760201911093839
2018-09-04,102.79,106.06660830388503,-0.030891987179390235
2018-09-05,103.0,106.04660830388504,-0.028728955622557395
2018-09-06,102.98,103.97660830388504,-0.009584927996230896
2018-09-07,100.91,103.71660830388504,-0.027060355615002418
2018-09-10,100.65,103.77660830388504,-0.030128256791063235
2018-09-11,100.71,104.33660830388504,-0.03475873293985554
2018-09-12,101.27,103.66660830388504,-0.02311842109138662
2018-09-13,100.6,103.28660830388505,-0.026011196882180898
2018-09-14,100.22,104.63660830388504,-0.042209016284801115
2018-09-17,101.57,104.08660830388504,-0.02417802198470831
2018-09-18,101.02,101.63660830388504,-0.006066793394378545
2018-09-19,98.57,102.40660830388504,-0.037464460227997765
2018-09-20,99.34,103.32660830388504,-0.03858259135111031
2018-09-21,100.26,100.73660830388503,-0.004731232388202722
2018-09-24,97.67,100.73660830388503,-0.030441845874284446
2018-09-25,97.67,99.07660830388504,-0.01419717860719183
2018-09-26,96.01,99.44660830388504,-0.0345573203802344
2018-09-27,96.38,100.59660830388503,-0.04191600865058387
2018-09-28,97.53,98.61091380427739,-0.010961401355865985
2018-10-01,96.88,98.41091380427738,-0.015556341721631783
2018-10-02,96.68,98.05091380427739,-0.01398165250161676
2018-10-03,96.32,96.70091380427738,-0.003939092086020501
2018-10-04,94.97,95.92091380427738,-0.009913519028995843
2018-10-05,94.19,96.48091380427738,-0.023744735761155433
2018-10-08,94.75,96.49091380427738,-0.018042256370466747
2018-10-09,94.76,94.85091380427738,-0.0009584916015145106
2018-10-10,93.12,92.3809138042774,0.008000420923400586
2018-10-11,90.65,91.81091380427738,-0.012644616594844171
2018-10-12,90.08,92.04091380427738,-0.021304805908894164
2018-10-15,90.31,94.42091380427738,-0.043538170079552296
2018-10-16,92.69,93.90091380427738,-0.012895655166906606
2018-10-17,92.17,94.32091380427738,-0.022804208711767582
2018-10-18,92.59,94.57091380427738,-0.020946332488412378
2018-10-19,92.84,93.56091380427738,-0.0077052881910224524
2018-10-22,91.83,93.70091380427738,-0.0199668682867421
2018-10-23,91.97,93.18091380427738,-0.012995298659775445
2018-10-24,91.45,94.64091380427737,-0.033716007971735795
2018-10-25,92.91,92.92091380427738,-0.0001174526146004995
2018-10-26,91.19,94.50091380427739,-0.03503578612091185
2018-10-29,92.77,94.05091380427739,-0.01361936585691248
2018-10-30,92.32,92.99091380427738,-0.0072148318242091225
2018-10-31,91.26,93.46091380427738,-0.023549029371641494
2018-11-01,91.73,93.13091380427738,-0.015042414457797748
2018-11-02,91.4,94.50091380427739,-0.03281358538711854
2018-11-05,92.77,96.08091380427739,-0.034459641079412684
2018-11-06,94.35,97.11091380427739,-0.028430520279542293
2018-11-07,95.38,97.00091380427739,-0.016710294168444384
2018-11-08,95.27,96.74091380427738,-0.015204671389121738
2018-11-09,95.01,96.38091380427738,-0.014223913741483352
2018-11-12,94.65,97.15091380427738,-0.02574256593526003
2018-11-13,95.42,96.38091380427738,-0.009969959469659395
2018-11-14,94.65,95.47091380427739,-0.008598574912148771
2018-11-15,93.74,96.57091380427738,-0.029314352456215387
2018-11-16,94.84,94.86091380427739,-0.00022046808784215166
2018-11-19,93.13,94.18091380427738,-0.01115845835241469
2018-11-20,92.45,94.42091380427738,-0.020873699743711782
2018-11-21,92.69,93.85091380427738,-0.012369765591184634
2018-11-23,92.12,94.53091380427738,-0.025503972269527386
2018-11-26,92.8,94.80091380427739,-0.021106482247717606
2018-11-27,93.07,96.04091380427738,-0.030933835243715402
2018-11-28,94.31,95.55091380427739,-0.012986938113634605
2018-11-29,93.82,98.15091380427738,-0.044125048218233154
2018-11-30,96.42,97.93091380427738,-0.015428364196591327
2018-12-03,96.2,96.23091380427738,-0.000321246084602822
2018-12-04,94.5,97.44091380427739,-0.030181508869924878
2018-12-06,95.71,94.96091380427738,0.00788836338776755
2018-12-07,93.23,94.85091380427738,-0.01708906893213591
2018-12-10,93.12,94.53091380427738,-0.014925422250742337
2018-12-11,92.8,91.96091380427738,0.00912437861925186
2018-12-12,90.23,91.60091380427738,-0.014966158604122648
2018-12-13,89.87,91.01091380427738,-0.012536010864927172
2018-12-14,89.28,87.89091380427737,0.015804662115767254
2018-12-17,86.16,87.36091380427739,-0.013746580157894317
2018-12-18,85.63,85.69091380427737,-0.0007108548803261838
2018-12-19,83.96,82.54091380427738,0.0171925185985653
2018-12-20,80.81,82.21091380427738,-0.017040484522682586
2018-12-21,80.48,79.36091380427739,0.014101226183994564
2018-12-24,77.63,82.18091380427738,-0.055376772946524655
2018-12-26,80.45,81.3809138042774,-0.011438969664511967
2018-12-27,79.65,81.56091380427738,-0.023429283895261555
2018-12-28,79.83,80.81091380427738,-0.012138382776528567
2018-12-31,79.08,79.19456353108271,-0.0014466085293561859
2019-01-02,77.78,78.8745635310827,-0.013877268945537202
2019-01-03,77.46,80.7945635310827,-0.04127212754605525
2019-01-04,79.38,83.1245635310827,-0.04504761735900731
2019-01-07,81.71,86.4145635310827,-0.054441790120140054
2019-01-08,85.0,87.64456353108271,-0.030173731541772497
2019-01-09,86.23,88.5545635310827,-0.026250070446869556
2019-01-10,87.14,88.94456353108271,-0.020288632148406482
2019-01-11,87.53,88.20456353108271,-0.007647716898967483
2019-01-14,86.79,89.0245635310827,-0.025100527792001004
2019-01-15,87.61,89.89456353108271,-0.02541381192971448
2019-01-16,88.48,90.3845635310827,-0.02107177881572364
2019-01-17,88.97,90.6545635310827,-0.018582225378043105
2019-01-18,89.24,89.75456353108271,-0.005733006889443781
2019-01-22,88.34,89.4845635310827,-0.012790625398593214
2019-01-23,88.07,87.7645635310827,0.0034801798884251944
2019-01-24,86.35,90.64456353108271,-0.0473780595745279
2019-01-25,89.23,91.11456353108271,-0.020683450131875003
2019-01-28,89.7,91.44456353108271,-0.019077826649472884
2019-01-29,90.03,92.33456353108271,-0.024958839279149436
2019-01-30,90.92,93.8445635310827,-0.0311639099915898
2019-01-31,92.43,92.7345635310827,-0.0032842504400272254
2019-02-01,91.32,94.22456353108271,-0.03082596960106443
2019-02-04,92.81,94.8845635310827,-0.021864078348245886
2019-02-05,93.47,93.9945635310827,-0.005580785860123116
2019-02-06,92.58,94.86456353108271,-0.024082370129012043
2019-02-07,93.45,93.64456353108271,-0.002077681007270904
2019-02-08,92.23,93.5745635310827,-0.014368899841419758
2019-02-11,92.16,92.78456353108271,-0.006731330162193294
2019-02-12,91.37,93.6845635310827,-0.024705922126805557
