date,ANTM,dcf,Deviation
2004-04-19,44.2,94213179320.0,-0.9999999995308512
2004-04-20,43.72,96373802630.0,-0.9999999995463498
2004-04-21,44.73,102042764780.0,-0.9999999995616544
2004-04-22,47.38,101593526270.0,-0.9999999995336317
2004-04-23,47.17,99989103020.0,-0.9999999995282486
2004-04-26,46.42,100523910770.0,-0.9999999995382193
2004-04-27,46.67,98940879830.0,-0.9999999995283042
2004-04-28,45.93,98213541290.0,-0.9999999995323455
2004-04-29,45.59,95432540990.0,-0.9999999995222804
2004-04-30,44.29,96887218070.0,-0.9999999995428706
2004-05-03,44.97,95667856400.0,-0.9999999995299361
2004-05-04,44.4,97807087400.0,-0.9999999995460451
2004-05-05,45.4,97186710410.0,-0.9999999995328579
2004-05-06,45.11,95111656340.0,-0.9999999995257154
2004-05-07,44.14,92651540690.0,-0.9999999995235913
2004-05-10,42.99,92844071480.0,-0.9999999995369656
2004-05-11,43.08,94705202450.0,-0.9999999995451148
2004-05-12,43.95,94812164000.0,-0.9999999995364519
2004-05-13,44.0,95945956430.0,-0.9999999995414085
2004-05-14,44.53,95197225580.0,-0.9999999995322343
2004-05-17,44.18,95026087100.0,-0.999999999535075
2004-05-18,44.1,93763940810.0,-0.9999999995296699
2004-05-19,43.51,92116732940.0,-0.9999999995276645
2004-05-20,42.74,92737109930.0,-0.9999999995391273
2004-05-21,43.03,93977863910.0,-0.9999999995421263
2004-05-24,43.61,93614194640.0,-0.9999999995341519
2004-05-25,43.44,94641025520.0,-0.9999999995410024
2004-05-26,43.92,94876340930.0,-0.9999999995370816
2004-05-27,44.03,95368364060.0,-0.9999999995383165
2004-05-28,44.26,95518110230.0,-0.9999999995366323
2004-06-01,44.33,95325579440.0,-0.9999999995349622
2004-06-02,44.24,96544941110.0,-0.9999999995417678
2004-06-03,44.81,96459371870.0,-0.999999999535452
2004-06-04,44.77,99261764480.0,-0.9999999995489703
2004-06-07,46.08,98448856700.0,-0.9999999995319397
2004-06-08,45.7,97486202750.0,-0.9999999995312158
2004-06-09,45.25,97742910470.0,-0.9999999995370509
2004-06-10,45.37,96951395000.0,-0.9999999995320336
2004-06-14,45.0,96844433450.0,-0.9999999995353372
2004-06-15,44.95,97315064270.0,-0.9999999995380983
2004-06-16,45.17,97315064270.0,-0.9999999995358375
2004-06-17,45.17,97036964240.0,-0.9999999995345072
2004-06-18,45.04,94277356250.0,-0.9999999995222607
2004-06-21,43.75,92373440660.0,-0.999999999526379
2004-06-22,42.86,92886856100.0,-0.9999999995385784
2004-06-23,43.1,94084825460.0,-0.9999999995419028
2004-06-24,43.66,94619633210.0,-0.9999999995385735
2004-06-25,43.91,93036602270.0,-0.9999999995280352
2004-06-28,43.17,94191787010.0,-0.9999999995416798
2004-06-29,43.71,96480764180.0,-0.9999999995469563
2004-06-30,44.78,7407617603.44,-0.9999999939548715
2004-07-01,44.33,7381965197.2,-0.999999993994824
2004-07-02,44.15,7246577497.6,-0.9999999939074687
2004-07-06,43.2,7374839528.8,-0.9999999941422454
2004-07-07,44.1,7320684448.96,-0.9999999939759731
2004-07-08,43.72,7320684448.96,-0.9999999940278809
2004-07-09,43.72,7390515999.28,-0.9999999940843102
2004-07-12,44.21,7595735249.2,-0.9999999941796286
2004-07-13,45.65,7631363591.2,-0.999999994018107
2004-07-14,45.9,7709745943.6,-0.9999999940464964
2004-07-15,46.45,7745374285.6,-0.9999999940028721
2004-07-16,46.7,7715446478.320001,-0.9999999939472071
2004-07-19,46.49,7674117601.6,-0.9999999939419745
2004-07-20,46.2,7611411719.679999,-0.9999999939301667
2004-07-21,45.76,7503101560.0,-0.9999999939011888
2004-07-22,45.0,7417593539.2,-0.9999999939333424
2004-07-23,44.4,7371989261.44,-0.9999999939772023
2004-07-26,44.08,6917371617.52,-0.9999999936276375
2004-07-27,40.89,6866066805.04,-0.9999999940446254
2004-07-28,40.53,6954425093.2,-0.999999994172056
2004-07-29,41.15,6967251296.320001,-0.999999994093797
2004-07-30,41.24,6954425093.2,-0.9999999940699628
2004-08-02,41.15,6887443810.24,-0.9999999940253596
2004-08-03,40.68,6827588195.679999,-0.9999999940418199
2004-08-04,40.26,6736379640.16,-0.9999999940234959
2004-08-05,39.62,6702176431.84,-0.9999999940884875
2004-08-06,39.38,6702176431.84,-0.9999999941242967
2004-08-09,39.38,6880318141.84,-0.9999999942764275
2004-08-10,40.63,6923072152.24,-0.9999999941312182
2004-08-11,40.93,6854665735.6,-0.9999999940288846
2004-08-12,40.45,6866066805.04,-0.9999999941087087
2004-08-13,40.53,6884593542.879999,-0.9999999941129423
2004-08-16,40.66,6931622954.320001,-0.9999999941341299
2004-08-17,40.99,7011430440.4,-0.999999994153832
2004-08-18,41.55,6895994612.320001,-0.9999999939747632
2004-08-19,40.74,6948724558.48,-0.9999999941370535
2004-08-20,41.11,6931622954.320001,-0.99999999406921
2004-08-23,40.99,6890294077.6,-0.9999999940510522
2004-08-24,40.7,6854665735.6,-0.9999999940624384
2004-08-25,40.45,6809061457.84,-0.9999999940593869
2004-08-26,40.13,6891719211.28,-0.9999999941770698
2004-08-27,40.71,6863216537.679999,-0.9999999940683789
2004-08-30,40.51,6878893008.16,-0.9999999941109711
2004-08-31,40.62,6850390334.56,-0.9999999940704108
2004-09-01,40.42,6925922419.6,-0.9999999941639542
2004-09-02,40.95,6961550761.6,-0.9999999941176899
2004-09-03,41.2,7079836857.04,-0.9999999941806569
2004-09-07,42.03,7089812792.8,-0.9999999940717758
2004-09-08,42.1,7104064129.6,-0.9999999940738148
2004-09-09,42.2,7112614931.679999,-0.9999999940668797
2004-09-10,42.26,7158219209.44,-0.999999994096297
2004-09-13,42.58,7222350225.04,-0.9999999941044122
2004-09-14,43.03,7336360919.44,-0.9999999941346942
2004-09-15,43.83,7317834181.6,-0.999999994010523
2004-09-16,43.7,7226625626.08,-0.9999999939529177
2004-09-17,43.06,7196697818.8,-0.9999999940167003
2004-09-20,42.85,7215224556.639999,-0.9999999940611689
2004-09-21,42.98,7225200492.4,-0.9999999940513762
2004-09-22,43.05,7183871615.679999,-0.9999999940074096
2004-09-23,42.76,7275080171.2,-0.9999999941224016
2004-09-24,43.4,7210949155.6,-0.9999999939813748
2004-09-27,42.95,7319259315.28,-0.9999999941319199
2004-09-28,43.71,7262253968.08,-0.9999999939812074
2004-09-29,43.31,7307858245.84,-0.999999994073503
2004-09-30,43.63,243745027830.0,-0.9999999998210015
2004-10-01,43.37,241615599410.0,-0.9999999998205
2004-10-04,42.99,239990509300.00003,-0.999999999820868
2004-10-05,42.7,239766358939.99997,-0.99999999982191
2004-10-06,42.66,241447486640.0,-0.9999999998233157
2004-10-07,42.96,239149945449.99997,-0.9999999998203637
2004-10-08,42.55,238197306420.0,-0.9999999998213666
2004-10-11,42.38,239430133400.0,-0.9999999998229964
2004-10-12,42.6,235787690050.00003,-0.999999999819329
2004-10-13,41.95,230800344540.0,-0.9999999998182412
2004-10-14,41.06,229175254430.00003,-0.9999999998208358
2004-10-15,40.77,227662239500.0,-0.9999999998209189
2004-10-18,40.5,207208519150.0,-0.9999999998045447
2004-10-19,36.85,214325293080.0,-0.9999999998280651
2004-10-20,38.12,207264556740.0,-0.9999999998160805
2004-10-21,36.86,209674173110.0,-0.9999999998242034
2004-10-22,37.29,205247203500.0,-0.9999999998183167
2004-10-25,36.5,216006420780.0,-0.9999999998310235
2004-10-26,38.42,227998465040.0,-0.9999999998314901
2004-10-27,40.56,225981111800.00003,-0.999999999820516
2004-10-28,40.2,225981111800.00003,-0.9999999998221091
2004-10-29,40.2,221049803880.0,-0.9999999998181406
2004-11-01,39.32,220713578340.0,-0.9999999998218506
2004-11-02,39.26,229231292020.0,-0.9999999998287319
2004-11-03,40.78,239430133400.0,-0.9999999998296789
2004-11-04,42.6,242960501569.99997,-0.9999999998246628
2004-11-05,43.23,243072576750.0,-0.9999999998221519
2004-11-08,43.25,256353485580.0,-0.9999999998312876
2004-11-09,45.62,261004605550.00003,-0.9999999998252138
2004-11-10,46.45,264927236850.0,-0.9999999998246688
2004-11-11,47.15,266216101420.0,-0.9999999998228882
2004-11-12,47.38,271035334160.0,-0.9999999998251888
2004-11-15,48.24,266944590090.0,-0.9999999998192883
2004-11-16,47.51,271539672470.0,-0.9999999998250347
2004-11-17,48.33,274173439200.0,-0.9999999998237247
2004-11-18,48.8,271987973189.99997,-0.9999999998205803
2004-11-19,48.41,274509664740.0,-0.9999999998236492
2004-11-22,48.86,274789852690.0,-0.9999999998221913
2004-11-23,48.91,275126078230.0,-0.999999999822227
2004-11-24,48.97,278264183270.0,-0.9999999998240161
2004-11-26,49.53,279777198200.0,-0.9999999998229663
2004-11-29,49.8,284652468530.0,-0.9999999998250498
2004-11-30,50.67,306395053450.0,-0.9999999998346253
2004-12-01,54.55,298437715670.0,-0.9999999998172148
2004-12-02,53.13,299054129160.0,-0.9999999998223399
2004-12-03,53.24,299950730600.0,-0.9999999998225042
2004-12-06,53.4,289023400550.0,-0.9999999998152399
2004-12-07,51.45,297373001460.0,-0.999999999826985
2004-12-08,52.94,304041474670.0,-0.9999999998258791
2004-12-09,54.13,317602571450.0,-0.9999999998295669
2004-12-10,56.55,328529901500.0,-0.9999999998278696
2004-12-13,58.5,328529901500.0,-0.999999999821934
2004-12-14,58.5,327857450420.0,-0.9999999998215688
2004-12-15,58.38,325503871640.0,-0.9999999998206472
2004-12-16,57.96,323710668760.0,-0.9999999998209512
2004-12-17,57.64,321805390700.0,-0.9999999998208855
2004-12-20,57.3,327969525600.0,-0.9999999998252886
2004-12-21,58.4,321581240340.0,-0.9999999998183974
2004-12-22,57.26,320684638900.0,-0.9999999998214445
2004-12-23,57.1,316874082780.0,-0.9999999998198023
2004-12-27,56.42,322365766600.0,-0.9999999998249814
2004-12-28,57.4,320628601310.0,-0.9999999998209766
2004-12-29,57.09,323374443220.0,-0.9999999998234554
2004-12-30,57.58,322926142500.0,-0.999999999821693
2004-12-31,57.5,344750018750.0,-0.9999999998332125
2005-01-03,56.25,340172778500.0,-0.9999999998346428
2005-01-04,55.5,353050081070.0,-0.9999999998427985
2005-01-05,57.61,353599349900.0,-0.9999999998370754
2005-01-06,57.7,354819947300.0,-0.9999999998373823
2005-01-07,57.9,369772265450.0,-0.9999999998434171
2005-01-10,60.35,367392100520.0,-0.9999999998357341
2005-01-11,59.96,372823758950.0,-0.9999999998391733
2005-01-12,60.85,371725221290.0,-0.9999999998363038
2005-01-13,60.67,375264953750.0,-0.9999999998383275
2005-01-14,61.25,378011297900.0,-0.9999999998379678
2005-01-18,61.7,378621596600.0,-0.9999999998370405
2005-01-19,61.8,367758279740.0,-0.9999999998319549
2005-01-20,60.02,368978877140.0,-0.9999999998373349
2005-01-21,60.22,364523696630.0,-0.9999999998347981
2005-01-24,59.49,363058979750.0,-0.9999999998361423
2005-01-25,59.25,363242069360.0,-0.9999999998368856
2005-01-26,59.28,367331070650.0,-0.9999999998386196
2005-01-27,59.95,369467116100.0,-0.9999999998377392
2005-01-28,60.3,372213460250.0,-0.9999999998379961
2005-01-31,60.75,381062791400.0,-0.9999999998405774
2005-02-01,62.2,376729670630.0,-0.9999999998348948
2005-02-02,61.49,377278939460.0,-0.9999999998370172
2005-02-03,61.58,382588538150.0,-0.9999999998390438
2005-02-04,62.45,370199474540.0,-0.9999999998313072
2005-02-07,60.42,370504623890.0,-0.9999999998369251
2005-02-08,60.47,364950905720.0,-0.9999999998343064
2005-02-09,59.56,372274490120.0,-0.9999999998400105
2005-02-10,60.76,367636220000.0,-0.999999999834728
2005-02-11,60.0,371175952460.0,-0.9999999998383516
2005-02-14,60.58,375631132970.0,-0.9999999998387248
2005-02-15,61.31,378499536860.0,-0.9999999998380183
2005-02-16,61.78,373556117390.0,-0.9999999998346165
2005-02-17,60.97,370504623890.0,-0.9999999998354406
2005-02-18,60.47,356955992750.0,-0.9999999998305954
2005-02-22,58.25,367331070650.0,-0.9999999998414237
2005-02-23,59.95,370077414800.0,-0.9999999998380069
2005-02-24,60.4,374959804400.0,-0.9999999998389161
2005-02-25,61.2,373922296610.0,-0.9999999998363296
2005-02-28,61.03,373373027780.0,-0.9999999998365442
2005-03-01,60.94,373250968040.0,-0.9999999998367318
2005-03-02,60.92,379781164130.0,-0.9999999998395919
2005-03-03,61.99,388630495280.0,-0.9999999998404911
2005-03-04,63.44,384785613470.0,-0.999999999835129
2005-03-07,62.81,378804686210.0,-0.999999999834189
2005-03-08,61.83,381551030360.0,-0.9999999998379508
2005-03-09,62.28,380879701790.0,-0.9999999998364838
2005-03-10,62.17,376180401800.0,-0.9999999998347335
2005-03-11,61.4,372213460250.0,-0.9999999998350408
2005-03-14,60.75,369955355060.0,-0.999999999835791
2005-03-15,60.38,366354592730.0,-0.999999999835187
2005-03-16,59.79,369222996620.0,-0.9999999998380653
2005-03-17,60.26,371603161550.0,-0.9999999998378377
2005-03-18,60.65,368551668050.0,-0.9999999998354369
2005-03-21,60.15,374044356350.0,-0.9999999998391902
2005-03-22,61.05,373373027780.0,-0.9999999998364906
2005-03-23,60.94,376912760240.0,-0.999999999838318
2005-03-24,61.52,376790700500.0,-0.9999999998367264
2005-03-28,61.5,376973790110.0,-0.9999999998368587
2005-03-29,61.53,385579001780.0,-0.9999999998404218
2005-03-30,62.94,383931195290.0,-0.9999999998360644
2005-03-31,62.67,62757086510.0,-0.9999999990013877
2005-04-01,62.33,63769521920.0,-0.9999999990225739
2005-04-04,63.36,63985770260.0,-0.9999999990097799
2005-04-05,63.58,64113553370.0,-0.999999999008322
2005-04-06,63.71,64732809980.0,-0.9999999990158005
2005-04-07,64.34,64152871250.0,-0.999999998997083
2005-04-08,63.75,63867816620.0,-0.9999999990018447
2005-04-11,63.46,64211848070.0,-0.9999999990117089
2005-04-12,63.81,63612250400.0,-0.9999999989968913
2005-04-13,63.2,61941240500.0,-0.9999999989796782
2005-04-14,61.5,61056588200.0,-0.9999999989927377
2005-04-15,60.6,59877051800.0,-0.9999999989879261
2005-04-18,59.4,60525796820.0,-0.9999999990186003
2005-04-19,60.06,59002228970.0,-0.9999999989820724
2005-04-20,58.51,59719780280.0,-0.9999999990202576
2005-04-21,59.24,59365919360.0,-0.9999999990021211
2005-04-22,58.88,60594603110.0,-0.9999999990282963
2005-04-25,60.13,59493702470.0,-0.9999999989893048
2005-04-26,59.01,62648962340.0,-0.999999999058085
2005-04-27,62.22,62580156050.0,-0.9999999990057551
2005-04-28,62.15,64280654360.0,-0.9999999990331461
2005-04-29,63.88,64929399380.00001,-0.9999999990161622
2005-05-02,64.54,65371725529.99999,-0.999999999012723
2005-05-03,64.99,65951664260.0,-0.9999999990145814
2005-05-04,65.58,66738021860.0,-0.9999999990173517
2005-05-05,66.38,67317960590.0,-0.9999999990139333
2005-05-06,66.97,68330396000.0,-0.9999999990199091
2005-05-09,68.0,68035511900.0,-0.9999999990005219
2005-05-10,67.7,67740627800.0,-0.9999999990005998
2005-05-11,67.4,67524379460.0,-0.999999999001842
2005-05-12,67.18,66295695710.0,-0.9999999989866613
2005-05-13,65.93,67239324830.0,-0.9999999990194726
2005-05-16,66.89,67838922500.0,-0.9999999990139878
2005-05-17,67.5,67249154300.0,-0.9999999989962699
2005-05-18,66.9,66983758610.0,-0.9999999990012505
2005-05-19,66.63,66895293380.0,-0.9999999990039657
2005-05-20,66.54,67514549990.0,-0.9999999990144347
2005-05-23,67.17,67897899320.0,-0.9999999990107205
2005-05-24,67.56,67455573170.0,-0.9999999989984519
2005-05-25,67.11,67475232110.0,-0.9999999990054128
2005-05-26,67.13,67347449000.0,-0.9999999990032288
2005-05-27,67.0,66855975500.0,-0.9999999989978458
2005-05-31,66.5,66964099670.0,-0.9999999990069306
2005-06-01,66.61,67976535080.0,-0.9999999990201031
2005-06-02,67.64,68723574800.0,-0.9999999990157672
2005-06-03,68.4,68133806600.0,-0.999999998996093
2005-06-06,67.8,68055170840.0,-0.9999999990037495
2005-06-07,67.72,67062394370.0,-0.9999999989901941
2005-06-08,66.71,69372319820.0,-0.9999999990383772
2005-06-09,69.06,68133806600.0,-0.9999999989864062
2005-06-10,67.8,68821869500.0,-0.999999999014848
2005-06-13,68.5,70080041660.0,-0.9999999990225462
2005-06-14,69.78,69509932400.0,-0.9999999989961147
2005-06-15,69.2,69008629430.0,-0.9999999989972269
2005-06-16,68.69,69942429080.0,-0.9999999990179066
2005-06-17,69.64,69952258550.0,-0.9999999990044639
2005-06-20,69.65,70030894310.0,-0.9999999990054389
2005-06-21,69.73,70276631060.0,-0.9999999990077783
2005-06-22,69.98,69057776780.0,-0.9999999989866456
2005-06-23,68.74,68517155930.0,-0.9999999989967476
2005-06-24,68.19,67907728790.0,-0.9999999989958434
2005-06-27,67.57,68812040030.0,-0.9999999990180497
2005-06-28,68.49,69962088020.0,-0.9999999990210412
2005-06-29,69.66,69942429080.0,-0.999999999004038
2005-06-30,69.64,45441946778.799995,-0.9999999984674952
2005-07-01,69.82,45772069119.0,-0.9999999984746156
2005-07-05,70.35,45473090395.8,-0.9999999984529312
2005-07-06,69.87,45498005289.4,-0.9999999984643283
2005-07-07,69.91,46021218055.0,-0.9999999984809181
2005-07-08,70.75,46307739331.399994,-0.9999999984721776
2005-07-11,71.21,45641265927.6,-0.9999999984397892
2005-07-12,70.14,45149196779.0,-0.999999998446484
2005-07-13,69.35,44432893588.0,-0.9999999984392194
2005-07-14,68.2,44868904226.0,-0.9999999984800164
2005-07-15,68.9,44850218055.8,-0.9999999984637756
2005-07-18,68.87,44358148907.2,-0.9999999984474104
2005-07-19,68.08,43996882950.0,-0.9999999984526177
2005-07-20,67.5,43511042524.8,-0.9999999984486697
2005-07-21,66.72,43697904226.799995,-0.9999999984731534
2005-07-22,67.02,43660531886.399994,-0.9999999984649752
2005-07-25,66.96,44488952098.600006,-0.9999999984949073
2005-07-26,68.29,43747734014.0,-0.9999999984390049
2005-07-27,67.1,45865499970.0,-0.9999999985370267
2005-07-28,70.5,46014989331.6,-0.9999999984678906
2005-07-29,70.74,47279420181.799995,-0.9999999985037887
2005-08-01,72.77,47653143585.8,-0.9999999984729234
2005-08-02,73.37,48020638266.399994,-0.9999999984721153
2005-08-03,73.96,47192218054.2,-0.9999999984327924
2005-08-04,72.63,46127106352.8,-0.9999999984254377
2005-08-05,70.92,45884186140.2,-0.9999999984543695
2005-08-08,70.53,46706377629.0,-0.9999999984899278
2005-08-09,71.85,47534797841.200005,-0.9999999984884758
2005-08-10,73.18,47597085075.2,-0.9999999984625109
2005-08-11,73.28,47117473373.4,-0.9999999984447383
2005-08-12,72.51,47073872309.6,-0.999999998459655
2005-08-15,72.44,47173531884.0,-0.9999999984643931
2005-08-16,72.6,47503654224.2,-0.9999999984716965
2005-08-17,73.13,47298106352.0,-0.9999999984538493
2005-08-18,72.8,47422680820.0,-0.9999999984648695
2005-08-19,73.0,47516111671.0,-0.999999998463679
2005-08-22,73.15,47154845713.799995,-0.9999999984487278
2005-08-23,72.57,47111244650.0,-0.9999999984596034
2005-08-24,72.5,47360393586.0,-0.999999998469185
2005-08-25,72.9,47123702096.799995,-0.9999999984530078
2005-08-26,72.52,47441366990.2,-0.9999999984713762
2005-08-29,73.03,47659372309.2,-0.9999999984676676
2005-08-30,73.38,48201271245.0,-0.9999999984776335
2005-08-31,74.25,47920978692.0,-0.9999999984505742
2005-09-01,73.8,48033095713.200005,-0.9999999984635594
2005-09-02,73.98,49478159542.0,-0.9999999985047948
2005-09-06,76.3,49783366988.600006,-0.9999999984673595
2005-09-07,76.79,49447015925.0,-0.9999999984470246
2005-09-08,76.25,49770909541.799995,-0.9999999984679806
2005-09-09,76.77,49011005287.0,-0.9999999984336171
2005-09-12,75.55,47484968054.0,-0.9999999984089701
2005-09-13,73.1,47734116990.0,-0.9999999984686005
2005-09-14,73.5,47945893585.6,-0.999999998467022
2005-09-15,73.84,48070468053.600006,-0.9999999984639217
2005-09-16,74.04,47603313798.600006,-0.999999998444646
2005-09-19,73.29,46930611671.399994,-0.9999999984383328
2005-09-20,72.21,46967984011.799995,-0.9999999984625697
2005-09-21,72.27,47541026564.6,-0.9999999984798393
2005-09-22,73.19,48506478691.6,-0.9999999984911294
2005-09-23,74.74,48724484010.6,-0.9999999984660689
2005-09-26,75.09,48674654223.4,-0.999999998457308
2005-09-27,75.01,48475335074.6,-0.9999999984526151
2005-09-28,74.69,48861515925.4,-0.9999999984713941
2005-09-29,75.31,49179180818.799995,-0.9999999984686609
2005-09-30,75.82,49517527539.14,-0.999999998468825
2005-10-03,75.83,49554996504.62,-0.9999999984697809
2005-10-04,75.89,48455906850.54,-0.9999999984338339
2005-10-05,74.13,48455906850.54,-0.9999999984701555
2005-10-06,74.13,48499620643.6,-0.9999999984715344
2005-10-07,74.2,48412193057.48,-0.9999999984673282
2005-10-10,74.06,48262317195.56,-0.9999999984654695
2005-10-11,73.82,47094534438.1,-0.9999999984325145
2005-10-12,71.95,46588703404.12,-0.9999999984556343
2005-10-13,71.14,48112441333.64,-0.9999999985213803
2005-10-14,73.58,48405948229.9,-0.9999999984799389
2005-10-17,74.05,48393458574.74,-0.9999999984698346
2005-10-18,74.03,49854748228.46,-0.9999999985150863
2005-10-19,76.37,49361406849.64,-0.9999999984528399
2005-10-20,75.58,50872655124.0,-0.9999999985143295
2005-10-21,78.0,50928858572.22,-0.9999999984684518
2005-10-24,78.09,49679893056.22,-0.9999999984281367
2005-10-25,76.09,46950903403.76,-0.9999999983793709
2005-10-26,71.72,47900117195.92,-0.9999999985027177
2005-10-27,73.24,48811862022.6,-0.999999998499545
2005-10-28,74.7,48799372367.44,-0.9999999984692426
2005-10-31,74.68,49005451677.58,-0.9999999984760879
2005-11-01,75.01,48749413746.799995,-0.9999999984613148
2005-11-02,74.6,48312275816.200005,-0.999999998455879
2005-11-03,73.9,48000034437.200005,-0.9999999984604178
2005-11-04,73.4,47812689609.799995,-0.9999999984648427
2005-11-07,73.1,47300613748.24,-0.9999999984545656
2005-11-08,72.28,46969637886.5,-0.9999999984611335
2005-11-09,71.75,48374724092.0,-0.9999999985167874
2005-11-10,74.0,48231093057.659996,-0.9999999984657201
2005-11-11,73.77,48661986160.67999,-0.9999999984840323
2005-11-14,74.46,49436344780.6,-0.9999999984938207
2005-11-15,75.7,49704872366.54,-0.9999999984770105
