date,WAT,dcf,Deviation
2006-06-12,42.76,4854967700.0,-0.9999999911925264
2006-06-13,41.82,4932360600.0,-0.9999999915213011
2006-06-14,42.56,5019166150.0,-0.9999999915205039
2006-06-15,43.39,4925039650.0,-0.9999999911899187
2006-06-16,42.49,4868563750.0,-0.9999999912725801
2006-06-19,41.95,4838234100.0,-0.9999999913294811
2006-06-20,41.66,4927131350.0,-0.9999999915447758
2006-06-21,42.51,4961644400.0,-0.9999999914322759
2006-06-22,42.84,4941773250.0,-0.999999991331047
2006-06-23,42.65,4923993800.0,-0.999999991338332
2006-06-26,42.48,4998249150.0,-0.9999999915010239
2006-06-27,43.19,5025441250.0,-0.9999999914057298
2006-06-28,43.45,5139438900.0,-0.9999999915457697
2006-06-29,44.54,5124797000.0,-0.999999991308924
2006-06-30,44.4,5106357600.0,-0.9999999913049568
2006-07-03,44.48,5133344300.0,-0.9999999913350834
2006-07-05,44.74,5139572000.0,-0.999999991294995
2006-07-06,44.8,5068991400.0,-0.9999999911619499
2006-07-07,44.12,5016055950.0,-0.9999999912042449
2006-07-10,43.61,5060687800.0,-0.9999999913825943
2006-07-11,44.04,4963120500.0,-0.9999999911265504
2006-07-12,43.1,4882160400.0,-0.999999991171941
2006-07-13,42.32,4822997250.0,-0.9999999912253734
2006-07-14,41.75,4818845450.0,-0.999999991336099
2006-07-17,41.71,4816769550.0,-0.9999999913406694
2006-07-18,41.69,4911223000.0,-0.9999999915112794
2006-07-19,42.6,4887350150.0,-0.9999999912836203
2006-07-20,42.37,4835452650.0,-0.9999999912376352
2006-07-21,41.87,4911223000.0,-0.9999999914746286
2006-07-24,42.6,4596724150.0,-0.9999999907325307
2006-07-25,39.57,4702595050.0,-0.999999991585497
2006-07-26,40.59,4644469850.0,-0.9999999912605742
2006-07-27,40.03,4702595050.0,-0.9999999914876787
2006-07-28,40.59,4711936600.0,-0.9999999913857075
2006-07-31,40.68,4668342700.0,-0.9999999912859868
2006-08-01,40.26,4621634950.0,-0.999999991288797
2006-08-02,39.81,4693253500.0,-0.9999999915176114
2006-08-03,40.5,4752416650.0,-0.9999999914780199
2006-08-04,41.07,4731657650.0,-0.9999999913201666
2006-08-07,40.87,4705708900.0,-0.9999999913148049
2006-08-08,40.62,4648621650.0,-0.999999991261926
2006-08-09,40.07,4744113050.0,-0.9999999915537426
2006-08-10,40.99,4730619700.0,-0.9999999913351733
2006-08-11,40.86,4685987850.0,-0.9999999912803871
2006-08-14,40.43,4807428000.0,-0.9999999915900977
2006-08-15,41.6,4919526600.0,-0.9999999915439018
2006-08-16,42.68,4990107200.0,-0.9999999914470775
2006-08-17,43.36,4939247650.0,-0.9999999912213351
2006-08-18,42.87,4917450700.0,-0.9999999912820682
2006-08-21,42.66,4855173700.0,-0.9999999912134967
2006-08-22,42.06,4797048500.0,-0.9999999912321087
2006-08-23,41.5,4821959300.0,-0.99999999139354
2006-08-24,41.74,4883198350.0,-0.9999999914523234
2006-08-25,42.33,4927830200.0,-0.9999999914100125
2006-08-28,42.76,4983879500.0,-0.9999999914203384
2006-08-29,43.3,4961044600.0,-0.9999999912719995
2006-08-30,43.08,4916412750.0,-0.9999999912375136
2006-08-31,42.65,4958968700.0,-0.9999999913994214
2006-09-01,43.06,4924716350.0,-0.9999999912563492
2006-09-05,42.73,4848946000.0,-0.9999999911877756
2006-09-06,42.0,4898767600.0,-0.999999991426415
2006-09-07,42.48,4926792250.0,-0.999999991377757
2006-09-08,42.75,4889426050.0,-0.9999999912566425
2006-09-11,42.39,5066915500.0,-0.9999999916339635
2006-09-12,44.1,5027473400.0,-0.9999999912281983
2006-09-13,43.72,5099091950.0,-0.9999999914259243
2006-09-14,44.41,5112585300.0,-0.9999999913135924
2006-09-15,44.54,5065877550.0,-0.9999999912078412
2006-09-18,44.09,5058611900.0,-0.9999999912841703
2006-09-19,44.02,5149951500.0,-0.9999999914523466
2006-09-20,44.9,5078332950.0,-0.9999999911585159
2006-09-21,44.21,5055498050.0,-0.9999999912550653
2006-09-22,43.99,5077295000.0,-0.9999999913359378
2006-09-25,44.2,5083522700.0,-0.999999991305242
2006-09-26,44.26,5112585300.0,-0.9999999913429317
2006-09-27,44.54,5184203850.0,-0.9999999914085168
2006-09-28,45.23,5189393600.0,-0.9999999912841454
2006-09-29,45.28,5178425750.0,-0.9999999912560299
2006-10-02,45.25,5140265800.0,-0.9999999911969533
2006-10-03,44.88,5152642000.0,-0.9999999912899052
2006-10-04,45.0,5153673350.0,-0.9999999912683639
2006-10-05,45.01,5168112250.0,-0.9999999912908238
2006-10-06,45.15,5218648400.0,-0.9999999913483346
2006-10-09,45.64,5204209500.0,-0.9999999912301762
2006-10-10,45.5,5178425750.0,-0.9999999912135459
2006-10-11,45.25,5226899200.0,-0.9999999913428597
2006-10-12,45.72,5179457100.0,-0.99999999117282
2006-10-13,45.26,5169143600.0,-0.9999999912441976
2006-10-16,45.16,5222773800.0,-0.9999999913532537
2006-10-17,45.68,5268153200.0,-0.9999999913290297
2006-10-18,46.12,5266090500.0,-0.9999999912420798
2006-10-19,46.1,5301156400.0,-0.9999999913037843
2006-10-20,46.44,5317658000.0,-0.9999999912668321
2006-10-23,46.6,5518771250.0,-0.9999999915560914
2006-10-24,48.55,5554868500.0,-0.9999999912599191
2006-10-25,48.9,5631188400.0,-0.9999999913162202
2006-10-26,49.64,5609530050.0,-0.9999999911507739
2006-10-27,49.43,5639439200.0,-0.9999999912349441
2006-10-30,49.72,5647690000.0,-0.9999999911964007
2006-10-31,49.8,5547649050.0,-0.9999999910232246
2006-11-01,48.83,5579620900.0,-0.9999999912485094
2006-11-02,49.14,5611592750.0,-0.9999999912431279
2006-11-03,49.45,5633251100.0,-0.9999999912217653
2006-11-06,49.66,5721947200.0,-0.9999999913211363
2006-11-07,50.52,5759075800.0,-0.9999999912277592
2006-11-08,50.88,5783828200.0,-0.9999999912030582
2006-11-09,51.12,5810643300.0,-0.9999999912023511
2006-11-10,51.38,5730198000.0,-0.9999999910334687
2006-11-13,50.6,5775577400.0,-0.9999999912389712
2006-11-14,51.04,5766295250.0,-0.9999999911485629
2006-11-15,50.95,5759075800.0,-0.9999999911530943
2006-11-16,50.88,5757013100.0,-0.9999999911620837
2006-11-17,50.86,5744636900.0,-0.9999999911465248
2006-11-20,50.74,5738448800.0,-0.9999999911578892
2006-11-21,50.68,5778671450.0,-0.9999999912298181
2006-11-22,51.07,5716790450.0,-0.9999999910666657
2006-11-24,50.47,5609530050.0,-0.9999999910028113
2006-11-27,49.43,5609530050.0,-0.9999999911882101
2006-11-28,49.43,5635313800.0,-0.9999999912285275
2006-11-29,49.68,5672442400.0,-0.9999999912418679
2006-11-30,50.04,5605404650.0,-0.9999999910729014
2006-12-01,49.39,5744636900.0,-0.9999999914024157
2006-12-04,50.74,5649752700.0,-0.9999999910190759
2006-12-05,49.82,5769389300.0,-0.9999999913647706
2006-12-06,50.98,5725041250.0,-0.9999999910952607
2006-12-07,50.55,5706476950.0,-0.9999999911416447
2006-12-08,50.37,5677599150.0,-0.9999999911282923
2006-12-11,50.09,5605404650.0,-0.9999999910639814
2006-12-12,49.39,5597153850.0,-0.9999999911758723
2006-12-13,49.31,5642533250.0,-0.9999999912610174
2006-12-14,49.75,5674505100.0,-0.9999999912327157
2006-12-15,50.06,5666254300.0,-0.9999999911652394
2006-12-18,49.98,5640470550.0,-0.9999999911390371
2006-12-19,49.73,5616749500.0,-0.9999999911461246
2006-12-20,49.5,5635313800.0,-0.9999999912161058
2006-12-21,49.68,5570338750.0,-0.9999999910813323
2006-12-22,49.05,5552805800.0,-0.9999999911666279
2006-12-26,48.88,5553837150.0,-0.9999999911988777
2006-12-27,48.89,5527022050.0,-0.9999999911543686
2006-12-28,48.63,5562087950.0,-0.9999999912568804
2006-12-29,48.97,5533702080.0,-0.9999999911505897
2007-01-03,48.88,5568617020.0,-0.999999991222237
2007-01-04,49.22,5512136970.0,-0.9999999910706138
2007-01-05,48.67,5705196050.0,-0.9999999914691801
2007-01-08,50.55,5765783740.0,-0.9999999912327617
2007-01-09,51.14,5843828900.0,-0.9999999912488882
2007-01-10,51.9,6034834160.0,-0.9999999913999293
2007-01-11,53.76,6132390610.0,-0.9999999912334352
2007-01-12,54.71,6167305550.0,-0.9999999911290272
2007-01-16,55.05,6195032120.0,-0.9999999911138475
2007-01-17,55.32,6157036450.0,-0.9999999910151579
2007-01-18,54.95,6158063360.0,-0.9999999910767401
2007-01-19,54.96,6149848080.0,-0.9999999910631939
2007-01-22,54.88,6159090270.0,-0.9999999910895931
2007-01-23,54.97,6325449690.0,-0.9999999913097087
2007-01-24,56.59,6290534750.0,-0.9999999910039444
2007-01-25,56.25,6272050370.0,-0.999999991031641
2007-01-26,56.07,6269996550.0,-0.9999999910574113
2007-01-29,56.05,6275131100.0,-0.9999999910679157
2007-01-30,56.1,6335718790.0,-0.9999999911454404
2007-01-31,56.69,6339826430.0,-0.9999999910581148
2007-02-01,56.73,6291561660.0,-0.9999999909831607
2007-02-02,56.26,6316207500.0,-0.9999999910927562
2007-02-05,56.5,6319288230.0,-0.9999999910591196
2007-02-06,56.53,6289507840.0,-0.9999999910120153
2007-02-07,56.24,6305938400.0,-0.9999999910814226
2007-02-08,56.4,6286427110.0,-0.9999999910282902
2007-02-09,56.21,6294642390.0,-0.9999999910701838
2007-02-12,56.29,6333664970.0,-0.9999999911125707
2007-02-13,56.67,6413763950.0,-0.9999999911643147
2007-02-14,57.45,6474351640.0,-0.9999999911265246
2007-02-15,58.04,6470244000.0,-0.9999999910297046
2007-02-16,58.0,6511320400.0,-0.9999999910924365
2007-02-20,58.4,6501051300.0,-0.9999999910168376
2007-02-21,58.3,6280265650.0,-0.9999999907169532
2007-02-22,56.15,6267942730.0,-0.9999999910417178
2007-02-23,56.03,6272050370.0,-0.9999999910667171
2007-02-26,56.07,6055372360.0,-0.9999999907404539
2007-02-27,53.96,6084125840.0,-0.9999999911310185
2007-02-28,54.24,6218651050.0,-0.9999999912778512
2007-03-01,55.55,6164224820.0,-0.9999999909883235
2007-03-02,55.02,6105690950.0,-0.9999999909887348
2007-03-05,54.45,6126229150.0,-0.9999999911119877
2007-03-06,54.65,6028672700.0,-0.9999999909349864
2007-03-07,53.7,6059480000.0,-0.9999999911378534
2007-03-08,54.0,6110825500.0,-0.9999999911632234
2007-03-09,54.5,6385010470.0,-0.9999999914643836
2007-03-12,57.17,6242269980.0,-0.9999999908414727
2007-03-13,55.78,6276158010.0,-0.9999999911123971
2007-03-14,56.11,6278211830.0,-0.9999999910627418
2007-03-15,56.13,6275131100.0,-0.9999999910551669
2007-03-16,56.1,6347014800.0,-0.9999999911611991
2007-03-19,56.8,6389118110.0,-0.9999999911098841
2007-03-20,57.21,6434302150.0,-0.9999999911085928
2007-03-21,57.65,6444571250.0,-0.9999999910544863
2007-03-22,57.75,6494889840.0,-0.9999999911083942
2007-03-23,58.24,6469217090.0,-0.999999990997365
2007-03-26,57.99,6495916750.0,-0.9999999910728535
2007-03-27,58.25,6401441030.0,-0.9999999909004863
2007-03-28,57.33,6386037380.0,-0.9999999910226018
2007-03-29,57.18,6470244000.0,-0.9999999911626207
2007-03-30,58.0,6406097200.0,-0.9999999909461255
2007-04-02,58.2,6539966320.0,-0.9999999911008716
2007-04-03,59.52,6581546880.0,-0.9999999909565334
2007-04-04,59.93,6606900880.0,-0.9999999909291813
2007-04-05,60.18,6583575200.0,-0.99999999085907
2007-04-09,59.95,6563292000.0,-0.9999999908658642
2007-04-10,59.75,6560249520.0,-0.9999999908921148
2007-04-11,59.72,6597773440.0,-0.9999999909484616
2007-04-12,60.09,6592702640.0,-0.9999999908853768
2007-04-13,60.04,6599801760.0,-0.999999990902757
2007-04-16,60.11,6596759280.0,-0.9999999908879501
2007-04-17,60.08,6559235360.0,-0.9999999908403958
2007-04-18,59.71,6587631840.0,-0.9999999909360447
2007-04-19,59.99,6586617680.0,-0.9999999908921388
2007-04-20,59.98,6580532720.0,-0.9999999908852364
2007-04-23,59.92,6483173360.0,-0.9999999907576126
2007-04-24,58.96,6579518560.0,-0.9999999910388581
2007-04-25,59.91,6573433600.0,-0.9999999908860416
2007-04-26,59.85,6574447760.0,-0.9999999908965738
2007-04-27,59.86,6530838880.0,-0.9999999908342556
2007-04-30,59.43,6528810560.0,-0.99999999089727
2007-05-01,59.41,6574447760.0,-0.9999999909634996
2007-05-02,59.86,6591688480.0,-0.9999999909188669
2007-05-03,60.03,6599801760.0,-0.9999999909042723
2007-05-04,60.11,6598787600.0,-0.9999999908907509
2007-05-07,60.1,6598787600.0,-0.9999999908922663
2007-05-08,60.1,6618056640.0,-0.9999999909187843
2007-05-09,60.29,6588646000.0,-0.9999999908494097
2007-05-10,60.0,6620084960.0,-0.9999999909366722
2007-05-11,60.31,6640368160.0,-0.9999999909176722
2007-05-14,60.51,6636311520.0,-0.9999999908819832
2007-05-15,60.47,6717444320.0,-0.9999999909980646
2007-05-16,61.27,6703246080.0,-0.9999999908596523
2007-05-17,61.13,6728600080.0,-0.9999999909149007
2007-05-18,61.38,6702231920.0,-0.9999999908418568
2007-05-21,61.12,6659637200.0,-0.9999999908223228
2007-05-22,60.7,6589660160.0,-0.9999999907885994
2007-05-23,60.01,6600815920.0,-0.9999999909086996
2007-05-24,60.12,6653552240.0,-0.9999999909642251
2007-05-25,60.64,6646453120.0,-0.9999999908763367
2007-05-29,60.57,6627184080.0,-0.9999999908603716
2007-05-30,60.38,6619070800.0,-0.9999999908778737
2007-05-31,60.3,6596759280.0,-0.999999990859148
2007-06-01,60.08,6561263680.0,-0.9999999908432273
2007-06-04,59.73,6549093760.0,-0.9999999908796542
2007-06-05,59.61,6690062000.0,-0.9999999910897687
2007-06-06,61.0,6612985840.0,-0.999999990775725
2007-06-07,60.24,6619070800.0,-0.9999999908990247
2007-06-08,60.3,6714401840.0,-0.9999999910193043
2007-06-11,61.24,6642396480.0,-0.9999999907804359
2007-06-12,60.53,6691076160.0,-0.9999999909536226
2007-06-13,61.01,6679920400.0,-0.9999999908666576
2007-06-14,60.9,6693104480.0,-0.9999999909010833
2007-06-15,61.03,6660651360.0,-0.9999999908372325
2007-06-18,60.71,6633269040.0,-0.99999999084765
2007-06-19,60.44,6575461920.0,-0.9999999908082503
2007-06-20,59.87,6582561040.0,-0.9999999909047558
2007-06-21,59.94,6500414080.0,-0.999999990779049
2007-06-22,59.13,6583575200.0,-0.9999999910185579
2007-06-25,59.95,6584589360.0,-0.9999999908954079
2007-06-26,59.96,6588646000.0,-0.9999999908994959
2007-06-27,60.0,6596759280.0,-0.9999999909046249
2007-06-28,60.08,6523739760.0,-0.9999999907905585
2007-06-29,59.36,6596095200.0,-0.9999999910007363
2007-07-02,59.99,6647544000.0,-0.9999999909756144
2007-07-03,60.5,6661667200.0,-0.9999999909181894
2007-07-05,60.64,6697984000.0,-0.9999999909465296
2007-07-06,61.0,6685878400.0,-0.9999999908762923
2007-07-09,60.88,6680834400.0,-0.9999999908873658
2007-07-10,60.83,6757503200.0,-0.9999999909981545
2007-07-11,61.59,6863427200.0,-0.9999999910263491
2007-07-12,62.64,6756494400.0,-0.99999999072892
2007-07-13,61.58,6756494400.0,-0.9999999908858062
2007-07-16,61.58,6787767200.0,-0.9999999909277972
2007-07-17,61.89,6749432800.0,-0.9999999908303406
2007-07-18,61.51,6747415200.0,-0.9999999908839166
2007-07-19,61.49,6728248000.0,-0.9999999908609195
2007-07-20,61.3,6820048800.0,-0.9999999910117945
2007-07-23,62.21,6531532000.0,-0.9999999904754352
2007-07-24,59.35,6613244800.0,-0.9999999910255855
2007-07-25,60.16,6613244800.0,-0.999999990903104
2007-07-26,60.16,6504294400.0,-0.9999999907507262
2007-07-27,59.08,6494206400.0,-0.9999999909026606
2007-07-30,58.98,6421572800.0,-0.9999999908153342
2007-07-31,58.26,6532540800.0,-0.9999999910815712
2007-08-01,59.36,6673772800.0,-0.9999999911054809
2007-08-02,60.76,6674781600.0,-0.9999999908970805
2007-08-03,60.77,6889656000.0,-0.9999999911795305
2007-08-06,62.9,6931016800.0,-0.9999999909248525
2007-08-07,63.31,6952201600.0,-0.9999999908935322
2007-08-08,63.52,6599121600.0,-0.9999999903744765
2007-08-09,60.02,6852330400.0,-0.9999999912409361
2007-08-10,62.53,6771626400.0,-0.9999999907658816
2007-08-13,61.73,6800881600.0,-0.9999999909232355
2007-08-14,62.02,6825092800.0,-0.9999999909129441
2007-08-15,62.26,6509338400.0,-0.9999999904352799
2007-08-16,59.13,6756494400.0,-0.9999999912484202
2007-08-17,61.58,6713116000.0,-0.9999999908269126
2007-08-20,61.15,6733292000.0,-0.9999999909182611
2007-08-21,61.35,6743380000.0,-0.9999999909021885
2007-08-22,61.45,6798864000.0,-0.9999999909617253
2007-08-23,62.0,6891673600.0,-0.9999999910036366
2007-08-24,62.92,6759520800.0,-0.9999999906916478
2007-08-27,61.61,6692940000.0,-0.9999999907947777
2007-08-28,60.95,6770617600.0,-0.9999999909978671
2007-08-29,61.72,6711098400.0,-0.9999999908032938
2007-08-30,61.13,6755485600.0,-0.9999999909510576
2007-08-31,61.57,6850312800.0,-0.9999999910120893
2007-09-04,62.51,6854348000.0,-0.9999999908802413
2007-09-05,62.55,6910840800.0,-0.9999999909490029
2007-09-06,63.11,6885620800.0,-0.9999999908345228
2007-09-07,62.86,6875532800.0,-0.9999999908574358
2007-09-10,62.76,6962289600.0,-0.999999990985724
2007-09-11,63.62,6954219200.0,-0.999999990851597
2007-09-12,63.54,7021808799.999999,-0.9999999909510495
2007-09-13,64.21,7156988000.0,-0.9999999910283488
2007-09-14,65.55,7191287200.0,-0.999999990884803
2007-09-17,65.89,7248788799.999999,-0.9999999909102055
2007-09-18,66.46,7349668799.999999,-0.9999999909574157
2007-09-19,67.46,7342607200.0,-0.9999999908125278
2007-09-20,67.39,7339580800.0,-0.9999999908182767
2007-09-21,67.36,7280061600.0,-0.999999990747331
2007-09-24,66.77,7331510400.0,-0.9999999908927361
2007-09-25,67.28,7423311200.0,-0.9999999909366591
2007-09-26,68.19,7399100000.0,-0.9999999907840142
2007-09-27,67.95,7295193600.0,-0.9999999906856482
2007-09-28,66.92,7365080510.000001,-0.9999999909138807
2007-10-01,67.43,7321884000.0,-0.9999999907906216
2007-10-02,67.0,7258596090.0,-0.9999999907695649
2007-10-03,66.37,7306815449.999999,-0.9999999909166996
2007-10-04,66.85,7373117070.000001,-0.9999999909332784
2007-10-05,67.51,7353025670.0,-0.9999999908187455
2007-10-08,67.31,7317865719.999999,-0.999999990801963
2007-10-09,66.96,7286724050.000001,-0.9999999908106854
2007-10-10,66.65,7241518400.0,-0.9999999907961291
2007-10-11,66.2,7290742330.0,-0.9999999909199918
2007-10-12,66.69,7300788030.000001,-0.9999999908653696
2007-10-15,66.79,7417318150.0,-0.9999999909953977
2007-10-16,67.95,7443436969.999999,-0.9999999908711527
2007-10-17,68.21,7476587780.000001,-0.9999999908768542
2007-10-18,68.54,7361062230.0,-0.9999999906888438
2007-10-19,67.39,7406267880.0,-0.9999999909009503
2007-10-22,67.84,8017046440.0,-0.9999999915380308
2007-10-23,73.92,8168736510.000001,-0.9999999909508649
2007-10-24,75.43,8210928449.999999,-0.9999999908134628
2007-10-25,75.85,8188827910.0,-0.9999999907373801
2007-10-26,75.63,8220974150.0,-0.9999999908003603
2007-10-29,75.95,8147640540.0,-0.9999999906782829
2007-10-30,75.22,8324444860.0,-0.999999990963962
2007-10-31,76.98,8190837050.000001,-0.9999999906016931
2007-11-01,75.65,8153667960.0,-0.9999999907219671
2007-11-02,75.28,8151658820.000001,-0.9999999907650698
2007-11-05,75.26,8100425750.0,-0.9999999907091304
2007-11-06,74.75,8122526290.0,-0.9999999907971981
2007-11-07,74.97,8190837050.000001,-0.9999999908470893
2007-11-08,75.65,8060242949.999999,-0.9999999906144268
2007-11-09,74.35,7963804230.0,-0.9999999906640096
2007-11-12,73.39,8121521719.999999,-0.9999999909635161
2007-11-13,74.96,8146635969.999999,-0.999999990798656
2007-11-14,75.21,8063256660.0,-0.9999999906725033
2007-11-15,74.38,8283257490.0,-0.9999999910204409
2007-11-16,76.57,8278234640.0,-0.9999999907504434
2007-11-19,76.52,8305358030.0,-0.9999999907866706
2007-11-20,76.79,8274216360.0,-0.9999999907193629
2007-11-21,76.48,8361613950.0,-0.9999999908534405
2007-11-23,77.35,8301339750.0,-0.9999999906822269
2007-11-26,76.75,8380700780.0,-0.9999999908420546
2007-11-27,77.54,8454034390.0,-0.9999999908280477
2007-11-28,78.27,8397778470.0,-0.9999999906796779
2007-11-29,77.71,8430929280.0,-0.9999999907827479
2007-11-30,78.04,8520336010.0,-0.9999999908407368
2007-12-03,78.93,8624811290.0,-0.9999999908484954
2007-12-04,79.97,8626820430.0,-0.9999999907300725
2007-12-05,79.99,8625815860.0,-0.9999999907266743
2007-12-06,79.98,8549468540.0,-0.9999999906450325
2007-12-07,79.22,8509285740.0,-0.9999999906901704
2007-12-10,78.82,8420883580.0,-0.999999990639937
2007-12-11,77.94,8589651340.0,-0.9999999909262907
2007-12-12,79.62,8634856990.0,-0.9999999907792335
2007-12-13,80.07,8634856990.0,-0.9999999907271192
2007-12-14,80.07,8431933850.0,-0.9999999905039577
2007-12-17,78.05,8355586530.0,-0.9999999906589442
2007-12-18,77.29,8297321470.0,-0.9999999906849457
2007-12-19,76.71,8354581960.0,-0.999999990818212
2007-12-20,77.28,8412847020.0,-0.9999999908140491
2007-12-21,77.86,8464080090.0,-0.9999999908011268
2007-12-24,78.37,8590655910.0,-0.9999999908772973
2007-12-26,79.63,8522345150.0,-0.9999999906563277
2007-12-27,78.95,8570564510.0,-0.9999999907882381
2007-12-28,79.43,8534399990.0,-0.9999999906929602
2007-12-31,79.07,8310708000.0,-0.9999999904857685
2008-01-02,76.75,8415228000.0,-0.9999999908796292
2008-01-03,77.79,8387088000.0,-0.9999999907250288
2008-01-04,77.51,8464473000.0,-0.999999990842903
2008-01-07,78.28,8608188000.0,-0.9999999909063324
2008-01-08,79.71,8648388000.0,-0.9999999907832535
2008-01-09,80.11,8640348000.0,-0.9999999907283827
2008-01-10,80.03,8506683000.0,-0.9999999905921026
2008-01-11,78.7,8680548000.0,-0.9999999909337521
2008-01-14,80.43,8714718000.0,-0.9999999907707857
2008-01-15,80.77,8382063000.0,-0.9999999903639474
2008-01-16,77.46,8275533000.000001,-0.9999999906398778
