date,SPG,dcf,Deviation
2004-08-09,49.44,2296.500100080518,-0.9784715881361091
2004-08-10,49.58,2296.380100080517,-0.9784094976270429
2004-08-11,49.46,2296.2401000805125,-0.9784604406140865
2004-08-12,49.32,2295.7701000805127,-0.9785170126580748
2004-08-13,48.85,2296.340100080511,-0.9787270187032455
2004-08-16,49.42,2296.4001000805115,-0.9784793599345918
2004-08-17,49.48,2296.9901000805125,-0.9784587665404977
2004-08-18,50.07,2296.0301000805184,-0.9781927945987101
2004-08-19,49.11,2297.360100080514,-0.978623290272048
2004-08-20,50.44,2297.8501000805168,-0.9780490468032564
2004-08-23,50.93,2298.750100080518,-0.9778444816606137
2004-08-24,51.83,2298.660100080517,-0.9774520817592021
2004-08-25,51.74,2298.660100080517,-0.9774912350033014
2004-08-26,51.74,2298.3001000805134,-0.9774877092864472
2004-08-27,51.38,2298.6401000805145,-0.9776476534981704
2004-08-30,51.72,2298.8501000805168,-0.9775017953549088
2004-08-31,51.93,2298.3901000805145,-0.9774059242605593
2004-09-01,51.47,2298.6001000805168,-0.9776081102588496
2004-09-02,51.68,2299.040100080516,-0.9775210532438342
2004-09-03,52.12,2299.450100080515,-0.9773337112215764
2004-09-07,52.53,2299.410100080517,-0.9771550103227952
2004-09-08,52.49,2297.6901000805174,-0.9771553178567638
2004-09-09,50.77,2297.450100080515,-0.9779015875042418
2004-09-10,50.53,2297.250100080518,-0.9780041363375155
2004-09-13,50.33,2296.980100080515,-0.9780886216653615
2004-09-14,50.06,2296.8101000805104,-0.9782045542214198
2004-09-15,49.89,2297.470100080518,-0.9782848098879495
2004-09-16,50.55,2297.5201000805127,-0.977998016209639
2004-09-17,50.6,2296.9601000805123,-0.9779708842142159
2004-09-20,50.04,2297.000100080518,-0.9782150640749881
2004-09-21,50.08,2297.0801000805136,-0.9781984093640249
2004-09-22,50.16,2296.5601000805104,-0.9781586382179845
2004-09-23,49.64,2296.6701000805147,-0.9783860990752395
2004-09-24,49.75,2296.6701000805147,-0.9783382036461153
2004-09-27,49.75,2296.8301000805136,-0.9783397126334002
2004-09-28,49.91,2296.340100080511,-0.9782654146055063
2004-09-29,49.42,2296.700100080515,-0.9784821710077569
2004-09-30,49.78,52.97736541942889,-0.060353424412764256
2004-10-01,50.83,53.1073654194289,-0.042882289517524264
2004-10-04,50.96,53.34736541942889,-0.0447513274677932
2004-10-05,51.2,53.947365419428905,-0.050926776461996615
2004-10-06,51.8,53.447365419428905,-0.030822200617395934
2004-10-07,51.3,53.84736541942889,-0.04730715049077905
2004-10-08,51.7,53.97736541942889,-0.04219111847591517
2004-10-11,51.83,54.257365419428886,-0.044737989039174364
2004-10-12,52.11,54.337365419428885,-0.040991413592394554
2004-10-13,52.19,54.657365419428906,-0.045142414027732114
2004-10-14,52.51,54.737365419428905,-0.040691863818464125
2004-10-15,52.59,55.36736541942891,-0.05016249912541981
2004-10-18,53.22,55.09736541942889,-0.03407359689773626
2004-10-19,52.95,55.157365419428906,-0.04001941359315486
2004-10-20,53.01,55.8173654194289,-0.050295555842406636
2004-10-21,53.67,55.57736541942891,-0.03431910463971222
2004-10-22,53.43,55.20736541942891,-0.03219435316149699
2004-10-25,53.06,56.157365419428906,-0.05515510559114123
2004-10-26,54.01,56.1273654194289,-0.037724297294309816
2004-10-27,53.98,56.30736541942889,-0.041333232377195106
2004-10-28,54.16,56.277365419428904,-0.037623748085014674
2004-10-29,54.13,57.487365419428905,-0.05840179655013755
2004-11-01,55.34,57.17736541942889,-0.032134488987919485
2004-11-02,55.03,57.697365419428905,-0.04623028105423166
2004-11-03,55.55,58.09736541942889,-0.04384648772002675
2004-11-04,55.95,55.697365419428905,0.004535844355808116
2004-11-05,53.55,56.61736541942891,-0.05417711327091013
2004-11-08,54.47,56.34736541942889,-0.03331771424368257
2004-11-09,54.2,56.837365419428885,-0.046401964622507674
2004-11-10,54.69,57.67736541942889,-0.05179441532574891
2004-11-11,55.53,59.42736541942889,-0.06558199899864148
2004-11-12,57.28,59.76736541942889,-0.04161745129592598
2004-11-15,57.62,59.087365419428885,-0.024833827147527465
2004-11-16,56.94,57.46736541942889,-0.009176780866494982
2004-11-17,55.32,57.93736541942889,-0.04517577560665498
2004-11-18,55.79,57.51736541942889,-0.03003206782564838
2004-11-19,55.37,57.38736541942889,-0.035153476809477224
2004-11-22,55.24,58.6073654194289,-0.05745635203579014
2004-11-23,56.46,59.63736541942889,-0.05327809833788788
2004-11-24,57.49,59.18736541942889,-0.028677833645754935
2004-11-26,57.04,59.1673654194289,-0.03595504725194898
2004-11-29,57.02,59.76736541942889,-0.04596765141225023
2004-11-30,57.62,61.03736541942891,-0.05598808854127124
2004-12-01,58.89,60.197365419428905,-0.02171798400677094
2004-12-02,58.05,61.3173654194289,-0.053286135127939005
2004-12-03,59.17,61.547365419428886,-0.03862659925778744
2004-12-06,59.4,60.6673654194289,-0.020890398168222135
2004-12-07,58.52,60.8773654194289,-0.038723183948373485
2004-12-08,58.73,61.70736541942891,-0.04824975753204774
2004-12-09,59.56,62.01736541942889,-0.039623827984460624
2004-12-10,59.87,62.45736541942891,-0.04142610566509819
2004-12-13,60.31,62.01736541942889,-0.0275304409963536
2004-12-14,59.87,62.28736541942891,-0.03880988388497286
2004-12-15,60.14,61.59736541942889,-0.023659541435017473
2004-12-16,59.45,62.1673654194289,-0.04371048058889826
2004-12-17,60.02,62.337365419428885,-0.037174580668220214
2004-12-20,60.19,62.797365419428886,-0.04152029949049729
2004-12-21,60.65,62.38736541942889,-0.027848033135373207
2004-12-22,60.24,61.42736541942889,-0.01932958399438911
2004-12-23,59.28,61.34736541942889,-0.033699335012912335
2004-12-27,59.2,61.737365419428905,-0.04109934724604214
2004-12-28,59.59,62.47736541942889,-0.04621458347427354
2004-12-29,60.33,62.47736541942889,-0.03437029402589242
2004-12-30,60.33,62.1673654194289,-0.029555143716202492
2004-12-31,60.02,61.49736541942891,-0.024023231066125694
2005-01-03,59.35,60.8573654194289,-0.024768824759996422
2005-01-04,58.71,58.257365419428886,0.0077695683165954765
2005-01-05,56.11,58.757365419428886,-0.04505589044932745
2005-01-06,56.61,59.007365419428886,-0.040628240260994986
2005-01-07,56.86,58.95736541942891,-0.035574273112579435
2005-01-10,56.81,58.49736541942891,-0.028845152381315242
2005-01-11,56.35,58.22736541942889,-0.032241977735136595
2005-01-12,56.08,58.8773654194289,-0.0475117288197443
2005-01-13,56.73,59.797365419428886,-0.0512959960345053
2005-01-14,57.65,60.45736541942891,-0.04643545744927091
2005-01-18,58.31,60.527365419428904,-0.036634097718668324
2005-01-19,58.38,60.22736541942889,-0.030673189945528367
2005-01-20,58.08,59.737365419428905,-0.027744200096408433
2005-01-21,57.59,58.907365419428906,-0.022363339627380574
2005-01-24,56.76,57.80736541942889,-0.018118200195244905
2005-01-25,55.66,57.837365419428885,-0.03764634512030285
2005-01-26,55.69,56.93736541942889,-0.02190767715085129
2005-01-27,54.79,57.397365419428894,-0.04542656967572778
2005-01-28,55.25,57.18736541942889,-0.033877507823969255
2005-01-31,55.04,57.8773654194289,-0.04902374872917803
2005-02-01,55.73,59.047365419428886,-0.05618142987184571
2005-02-02,56.9,59.18736541942889,-0.038646177325508124
2005-02-03,57.04,60.32736541942891,-0.05449210978423047
2005-02-04,58.18,60.21736541942889,-0.03383351970379522
2005-02-07,58.07,60.78736541942891,-0.04470279968015167
2005-02-08,58.64,61.3173654194289,-0.04366406483897234
2005-02-09,59.17,61.907365419428906,-0.04421712022281943
2005-02-10,59.76,62.407365419428906,-0.04242072072160763
2005-02-11,60.26,62.547365419428886,-0.03657013215649163
2005-02-14,60.4,62.657365419428906,-0.036027135905221774
2005-02-15,60.51,61.657365419428906,-0.018608732494874936
2005-02-16,59.51,61.59736541942889,-0.033887251592914724
2005-02-17,59.45,60.92736541942889,-0.02424797805154688
2005-02-18,58.78,59.5673654194289,-0.013218066870758216
2005-02-22,57.42,59.8773654194289,-0.04103997232035084
2005-02-23,57.73,59.587365419428885,-0.031170457132230878
2005-02-24,57.44,60.92736541942889,-0.057238080055186824
2005-02-25,58.78,59.657365419428906,-0.01470674095747393
2005-02-28,57.51,59.837365419428885,-0.03889485112045399
2005-03-01,57.69,59.76736541942889,-0.03475752034326063
2005-03-02,57.62,59.76736541942889,-0.035928728066886406
2005-03-03,57.62,60.8573654194289,-0.05319595084534112
2005-03-04,58.71,61.1273654194289,-0.03954637015421825
2005-03-07,58.98,60.28736541942891,-0.021685562311992923
2005-03-08,58.14,58.32736541942891,-0.0032123072606069503
2005-03-09,56.18,59.49736541942891,-0.055756509486479255
2005-03-10,57.35,58.36736541942891,-0.017430381037727205
2005-03-11,56.22,59.297365419428886,-0.051897169421638134
2005-03-14,57.15,59.087365419428885,-0.03278815032074267
2005-03-15,56.94,58.157365419428906,-0.020932265597819133
2005-03-16,56.01,59.3773654194289,-0.056711263553755886
2005-03-17,57.23,59.82736541942891,-0.0434143372555299
2005-03-18,57.68,59.47736541942889,-0.030219318000285322
2005-03-21,57.33,57.99736541942891,-0.011506823018642587
2005-03-22,55.85,57.757365419428886,-0.033023760789256285
2005-03-23,55.61,58.007365419428886,-0.041328638218516955
2005-03-24,55.86,57.67736541942889,-0.03150916145723781
2005-03-28,55.53,58.21736541942889,-0.04616089031284176
2005-03-29,56.07,58.78736541942891,-0.046223629857221615
2005-03-30,56.64,58.3773654194289,-0.029760942566460447
2005-03-31,56.23,1032.7875622058552,-0.9455551150520225
2005-04-01,55.93,1032.3675622058497,-0.9458235593139958
2005-04-04,55.51,1032.1475622058535,-0.9462189302841865
2005-04-05,55.29,1032.4975622058548,-0.9464502367619377
2005-04-06,55.64,1033.0675622058525,-0.9461409862863229
2005-04-07,56.21,1032.7775622058518,-0.945573953136681
2005-04-08,55.92,1032.7175622058512,-0.945851603529859
2005-04-11,55.86,1033.767562205855,-0.9459646423023703
2005-04-12,56.91,1034.2975622058523,-0.9449771496331987
2005-04-13,57.44,1034.1575622058504,-0.944457206426571
2005-04-14,57.3,1033.9475622058508,-0.944581328788324
2005-04-15,57.09,1034.187562205854,-0.9447972475338702
2005-04-18,57.33,1034.2575622058516,-0.9445689332184072
2005-04-19,57.4,1034.1375622058501,-0.9444948118144323
2005-04-20,57.28,1034.6575622058504,-0.9446386881106043
2005-04-21,57.8,1035.2275622058546,-0.9441668652283173
2005-04-22,58.37,1035.8275622058559,-0.9436489217609757
2005-04-25,58.97,1035.8375622058527,-0.9430702243753148
2005-04-26,58.98,1036.4975622058548,-0.9430968270928879
2005-04-27,59.64,1036.3275622058559,-0.9424506283775235
2005-04-28,59.47,1038.1775622058506,-0.9427169280429812
2005-04-29,61.32,1038.2075622058542,-0.9409366660075997
2005-05-02,61.35,1038.187562205854,-0.9409066316787222
2005-05-03,61.33,1038.857562205853,-0.94096399522782
2005-05-04,62.0,1039.1775622058506,-0.9403374338949416
2005-05-05,62.32,1038.2975622058523,-0.9399786705965082
2005-05-06,61.44,1039.9975622058548,-0.940922938444505
2005-05-09,63.14,1039.9075622058504,-0.939283064865816
2005-05-10,63.05,1040.3375622058527,-0.9393946712196822
2005-05-11,63.48,1039.9675622058512,-0.9389596346011466
2005-05-12,63.11,1038.6975622058508,-0.9392412167927157
2005-05-13,61.84,1039.4775622058546,-0.9405085763767997
2005-05-16,62.62,1039.9975622058548,-0.9397883204003077
2005-05-17,63.14,1040.6275622058533,-0.9393250743175012
2005-05-18,63.77,1041.267562205855,-0.9387573354682176
2005-05-19,64.41,1042.1575622058504,-0.938195525958984
2005-05-20,65.3,1041.8275622058559,-0.9373216812754112
2005-05-23,64.97,1040.7975622058523,-0.9375767177410529
2005-05-24,63.94,1040.0875622058527,-0.9385244066716903
2005-05-25,63.23,1039.7575622058516,-0.9391877469341438
2005-05-26,62.9,1039.9475622058508,-0.9395161811172654
2005-05-27,63.09,1040.6375622058501,-0.9393737048408406
2005-05-31,63.78,1041.7475622058548,-0.9387759546420741
2005-06-01,64.89,1041.687562205854,-0.937706849583007
2005-06-02,64.83,1041.9675622058512,-0.9377811725129384
2005-06-03,65.11,1042.5375622058552,-0.9375466147596285
2005-06-06,65.68,1043.2075622058542,-0.9370403336981951
2005-06-07,66.35,1043.6575622058504,-0.9364255073668377
2005-06-08,66.8,1043.4075622058504,-0.9359789957255252
2005-06-09,66.55,1043.1775622058506,-0.9362045327554048
2005-06-10,66.32,1043.437562205854,-0.9364408543432174
2005-06-13,66.58,1044.437562205854,-0.9362527714348161
2005-06-14,67.58,1044.3375622058527,-0.9352891225541506
2005-06-15,67.48,1044.4275622058506,-0.9353904450228401
2005-06-16,67.57,1045.3775622058533,-0.9353630664719641
2005-06-17,68.52,1044.9675622058512,-0.9344285866105172
2005-06-20,68.11,1044.0875622058527,-0.9347660076937384
2005-06-21,67.23,1044.0875622058527,-0.9356088488804879
2005-06-22,67.23,1043.6975622058508,-0.9355847877445362
2005-06-23,66.84,1043.4475622058508,-0.9359431154751082
2005-06-24,66.59,1043.3775622058533,-0.9361784243670921
2005-06-27,66.52,1044.0575622058557,-0.936287037795638
2005-06-28,67.2,1044.0475622058523,-0.9356351162220804
2005-06-29,67.19,1044.1375622058501,-0.9356502414700473
2005-06-30,67.28,853.5673034957775,-0.9211778617521368
2005-07-01,68.23,853.9473034957778,-0.9201004561748847
2005-07-05,68.61,853.5873034957782,-0.9196215785789985
2005-07-06,68.25,853.8773034957795,-0.9200704835219486
2005-07-07,68.54,855.4373034957774,-0.9198772373850093
2005-07-08,70.1,856.7573034957796,-0.9181798629390437
2005-07-11,71.42,856.6673034957768,-0.9166304121698604
2005-07-12,71.33,856.5673034957775,-0.9167257497351443
2005-07-13,71.23,855.547303495777,-0.9167433528117577
2005-07-14,70.21,856.3173034957775,-0.918009364387034
2005-07-15,70.98,856.5873034957782,-0.9171362922257581
2005-07-18,71.25,856.8473034957785,-0.9168463275669851
2005-07-19,71.51,857.26730349578,-0.9165837776520868
2005-07-20,71.93,855.8473034957785,-0.9159546338392421
2005-07-21,70.51,856.6273034957795,-0.9176888248690437
2005-07-22,71.29,857.0073034957796,-0.9168151779929947
2005-07-25,71.67,857.4373034957774,-0.9164137136233741
2005-07-26,72.1,858.3773034957795,-0.9160043028789676
2005-07-27,73.04,859.1773034957771,-0.9149884433599229
2005-07-28,73.84,859.3473034957785,-0.9140743216396644
2005-07-29,74.01,858.8473034957785,-0.9138263580746472
2005-08-01,73.51,859.8473034957785,-0.9145080763745619
2005-08-02,74.51,860.0773034957779,-0.913368252252263
2005-08-03,74.74,858.76730349578,-0.912968274763424
2005-08-04,73.43,855.8373034957782,-0.914200982242693
2005-08-05,70.5,852.7173034957784,-0.9173231272416076
2005-08-08,67.38,854.2573034957796,-0.9211244671549561
2005-08-09,68.92,854.7873034957767,-0.9193717551510865
2005-08-10,69.45,855.7273034957786,-0.9188409675415451
2005-08-11,70.39,856.2173034957784,-0.917789561466919
2005-08-12,70.88,856.0073034957796,-0.9171969681677494
2005-08-15,70.67,856.1473034957801,-0.9174557932829507
2005-08-16,70.81,855.5073034957796,-0.9172303968526561
2005-08-17,70.17,855.1673034957768,-0.9179458806327637
2005-08-18,69.83,855.0073034957796,-0.9183281830289715
2005-08-19,69.67,855.3473034957785,-0.9185477060426088
2005-08-22,70.01,855.51730349578,-0.9181664710767065
2005-08-23,70.18,855.5773034957779,-0.9179735136576747
2005-08-24,70.24,855.6473034957801,-0.917910101845665
2005-08-25,70.31,854.5973034957785,-0.9177273322623498
2005-08-26,69.26,854.3273034957779,-0.9189303681193395
2005-08-29,68.99,854.5373034957767,-0.9192662512007693
2005-08-30,69.2,855.9373034957774,-0.9191529569778338
2005-08-31,70.6,856.3373034957782,-0.9175558512845423
2005-09-01,71.0,856.5373034957767,-0.9171081052626331
2005-09-02,71.2,857.8473034957785,-0.9170015459512948
2005-09-06,72.51,857.6373034957799,-0.9154537708371068
2005-09-07,72.3,857.737303495779,-0.9157084579330579
2005-09-08,72.4,857.9373034957774,-0.9156115491132082
2005-09-09,72.6,856.7773034957763,-0.9152638617949128
2005-09-12,71.44,856.1073034957789,-0.9165525165965924
2005-09-13,70.77,855.737303495779,-0.9172993864929144
2005-09-14,70.4,855.8773034957795,-0.9177452191891812
2005-09-15,70.54,855.047303495777,-0.9175016403050402
2005-09-16,69.71,854.2473034957793,-0.9183959964348375
2005-09-19,68.91,853.6973034957778,-0.9192805228295525
2005-09-20,68.36,851.7473034957793,-0.9197414541620105
2005-09-21,66.41,852.0673034957775,-0.9220601474466399
2005-09-22,66.73,852.4473034957778,-0.9217195013388525
2005-09-23,67.11,852.2773034957763,-0.9212580227999319
2005-09-26,66.94,852.5073034957796,-0.9214786785690788
2005-09-27,67.17,852.3973034957801,-0.9211987183388215
2005-09-28,67.06,853.8073034957772,-0.9214576875538151
2005-09-29,68.47,854.1273034957795,-0.919836305759381
2005-09-30,68.79,1083.9920886249165,-0.9365401272556678
2005-10-03,68.99,1082.1720886249152,-0.9362485867772994
2005-10-04,67.17,1080.5520886249176,-0.937837332686591
2005-10-05,65.55,1080.3520886249185,-0.9393253359805759
2005-10-06,65.35,1079.3620886249187,-0.9394549792986946
2005-10-07,64.36,1078.522088624917,-0.9403257469839519
2005-10-10,63.52,1078.412088624915,-0.9410985831204892
2005-10-11,63.41,1077.1920886249154,-0.9411339902422179
2005-10-12,62.19,1076.8020886249176,-0.9422456543714389
2005-10-13,61.8,1078.0420886249174,-0.9426738522993772
2005-10-14,63.04,1078.1020886249185,-0.9415268733219826
2005-10-17,63.1,1077.4320886249152,-0.9414348239056699
2005-10-18,62.43,1078.082088624918,-0.9420916081820553
2005-10-19,63.08,1077.3620886249187,-0.9414495825813664
2005-10-20,62.36,1078.022088624917,-0.9421533188809295
2005-10-21,63.02,1079.0620886249176,-0.9415974292264235
2005-10-24,64.06,1079.2920886249174,-0.940646280395128
2005-10-25,64.29,1078.3520886249185,-0.9403812533233179
2005-10-26,63.35,1077.8620886249187,-0.9412262471529927
2005-10-27,62.86,1080.7620886249167,-0.9418373380583894
2005-10-28,65.76,1081.472088624916,-0.9391939924370926
2005-10-31,66.47,1080.0520886249176,-0.9384566719512323
2005-11-01,65.05,1080.522088624917,-0.9397976212751159
2005-11-02,65.52,1080.582088624918,-0.9393660132906916
2005-11-03,65.58,1080.3420886249182,-0.939297005374037
2005-11-04,65.34,1080.5920886249182,-0.9395331497539031
2005-11-07,65.59,1080.7420886249165,-0.9393102196256153
2005-11-08,65.74,1081.6820886249152,-0.939224287162255
2005-11-09,66.68,1083.9220886249152,-0.9384826633761182
2005-11-10,68.92,1085.2620886249167,-0.9364946028038948
2005-11-11,70.26,1084.332088624918,-0.9352043523040074
2005-11-14,69.33,1084.3620886249187,-0.9360637920420867
2005-11-15,69.36,1084.9820886249163,-0.9360726773951583
2005-11-16,69.98,1085.772088624917,-0.9355481682268821
2005-11-17,70.77,1086.6520886249148,-0.9348733594304736
2005-11-18,71.65,1086.662088624915,-0.9340641393952858
2005-11-21,71.66,1087.3120886249176,-0.9340943591543935
2005-11-22,72.31,1087.4420886249154,-0.9335045049696054
2005-11-23,72.44,1087.4320886249152,-0.9333843457832828
2005-11-25,72.43,1086.3720886249187,-0.9333285521982817
2005-11-28,71.37,1086.8220886249178,-0.9343314782180222
2005-11-29,71.82,1086.7520886249165,-0.9339131704905441
2005-11-30,71.75,1088.0120886249167,-0.9340540415404013
2005-12-01,73.01,1087.7020886249156,-0.9328768412200992
2005-12-02,72.7,1087.0720886249178,-0.9331231104535476
2005-12-05,72.07,1087.0720886249178,-0.9337026488361372
2005-12-06,72.07,1086.4220886249152,-0.933662983517558
2005-12-07,71.42,1086.6220886249187,-0.9342733773336235
2005-12-08,71.62,1087.3520886249185,-0.9341335702122284
