date,ABC,dcf,Deviation
1999-07-07,6.31,,
1999-07-08,6.45,,
1999-07-09,6.67,,
1999-07-12,6.72,,
1999-07-13,6.72,,
1999-07-14,7.05,,
1999-07-15,7.09,,
1999-07-16,7.16,,
1999-07-19,7.13,,
1999-07-20,7.08,,
1999-07-21,7.13,,
1999-07-22,7.09,,
1999-07-23,6.91,,
1999-07-26,6.34,,
1999-07-27,6.28,,
1999-07-28,5.94,,
1999-07-29,6.38,,
1999-07-30,7.0,,
1999-08-02,7.2,,
1999-08-03,6.98,,
1999-08-04,6.66,,
1999-08-05,6.48,,
1999-08-06,6.31,,
1999-08-09,6.38,,
1999-08-10,6.38,,
1999-08-11,6.41,,
1999-08-12,6.44,,
1999-08-13,6.44,,
1999-08-16,6.52,,
1999-08-17,6.64,,
1999-08-18,6.97,,
1999-08-19,7.05,,
1999-08-20,6.73,,
1999-08-23,6.75,,
1999-08-24,6.72,,
1999-08-25,6.67,,
1999-08-26,6.64,,
1999-08-27,6.63,,
1999-08-30,6.61,,
1999-08-31,6.45,,
1999-09-01,6.66,,
1999-09-02,6.55,,
1999-09-03,6.61,,
1999-09-07,6.55,,
1999-09-08,6.53,,
1999-09-09,6.44,,
1999-09-10,6.33,,
1999-09-13,6.19,,
1999-09-14,6.09,,
1999-09-15,6.05,,
1999-09-16,6.11,,
1999-09-17,6.14,,
1999-09-20,5.77,,
1999-09-21,5.81,,
1999-09-22,5.83,,
1999-09-23,6.03,,
1999-09-24,6.16,,
1999-09-27,6.16,,
1999-09-28,6.0,,
1999-09-29,6.13,,
1999-09-30,5.92,,
1999-10-01,5.91,,
1999-10-04,5.56,,
1999-10-05,5.5,,
1999-10-06,5.44,,
1999-10-07,4.75,,
1999-10-08,5.23,,
1999-10-11,4.97,,
1999-10-12,4.72,,
1999-10-13,4.5,,
1999-10-14,4.45,,
1999-10-15,4.42,,
1999-10-18,4.41,,
1999-10-19,4.25,,
1999-10-20,4.08,,
1999-10-21,4.16,,
1999-10-22,3.05,,
1999-10-25,3.14,,
1999-10-26,3.14,,
1999-10-27,3.39,,
1999-10-28,3.64,,
1999-10-29,3.75,,
1999-11-01,3.42,,
1999-11-02,3.39,,
1999-11-03,3.28,,
1999-11-04,3.25,,
1999-11-05,3.16,,
1999-11-08,3.17,,
1999-11-09,3.25,,
1999-11-10,3.38,,
1999-11-11,3.23,,
1999-11-12,3.28,,
1999-11-15,3.31,,
1999-11-16,3.23,,
1999-11-17,3.2,,
1999-11-18,3.45,,
1999-11-19,3.42,,
1999-11-22,3.31,,
1999-11-23,3.08,,
1999-11-24,3.08,,
1999-11-26,3.08,,
1999-11-29,3.06,,
1999-11-30,3.09,,
1999-12-01,3.11,,
1999-12-02,3.03,,
1999-12-03,2.94,,
1999-12-06,2.98,,
1999-12-07,2.95,,
1999-12-08,2.95,,
1999-12-09,2.97,,
1999-12-10,3.22,,
1999-12-13,3.11,,
1999-12-14,3.27,,
1999-12-15,3.27,,
1999-12-16,3.13,,
1999-12-17,3.2,,
1999-12-20,3.17,,
1999-12-21,3.27,,
1999-12-22,3.22,,
1999-12-23,3.34,,
1999-12-27,3.47,,
1999-12-28,3.78,,
1999-12-29,3.67,,
1999-12-30,3.8,,
1999-12-31,3.8,,
2000-01-03,3.89,,
2000-01-04,3.63,,
2000-01-05,3.91,,
2000-01-06,4.2,,
2000-01-07,4.75,,
2000-01-10,4.88,,
2000-01-11,5.03,,
2000-01-12,5.03,,
2000-01-13,5.92,,
2000-01-14,5.55,,
2000-01-18,5.31,,
2000-01-19,5.33,,
2000-01-20,5.05,,
2000-01-21,4.81,,
2000-01-24,4.86,,
2000-01-25,4.69,,
2000-01-26,4.53,,
2000-01-27,4.69,,
2000-01-28,4.69,,
2000-01-31,4.53,,
2000-02-01,4.67,,
2000-02-02,4.72,,
2000-02-03,4.69,,
2000-02-04,4.61,,
2000-02-07,4.58,,
2000-02-08,4.47,,
2000-02-09,4.31,,
2000-02-10,4.27,,
2000-02-11,4.13,,
2000-02-14,4.09,,
2000-02-15,3.97,,
2000-02-16,3.98,,
2000-02-17,4.19,,
2000-02-18,3.92,,
2000-02-22,3.94,,
2000-02-23,3.88,,
2000-02-24,3.75,,
2000-02-25,3.5,,
2000-02-28,3.63,,
2000-02-29,3.64,,
2000-03-01,3.72,,
2000-03-02,3.73,,
2000-03-03,3.58,,
2000-03-06,3.47,,
2000-03-07,3.27,,
2000-03-08,3.23,,
2000-03-09,3.25,,
2000-03-10,3.25,,
2000-03-13,3.22,,
2000-03-14,3.0,,
2000-03-15,3.42,,
2000-03-16,4.08,,
2000-03-17,3.95,,
2000-03-20,3.98,,
2000-03-21,4.0,,
2000-03-22,4.0,,
2000-03-23,3.77,,
2000-03-24,3.75,,
2000-03-27,3.73,,
2000-03-28,3.73,,
2000-03-29,3.75,,
2000-03-30,3.63,,
2000-03-31,3.75,,
2000-04-03,3.66,,
2000-04-04,3.89,,
2000-04-05,4.02,,
2000-04-06,4.2,,
2000-04-07,4.19,,
2000-04-10,3.89,,
2000-04-11,4.27,,
2000-04-12,4.36,,
2000-04-13,4.45,,
2000-04-14,4.28,,
2000-04-17,4.34,,
2000-04-18,4.48,,
2000-04-19,4.52,,
2000-04-20,4.52,,
2000-04-24,4.47,,
2000-04-25,4.67,,
2000-04-26,4.77,,
2000-04-27,4.88,,
2000-04-28,5.0,,
2000-05-01,4.88,,
2000-05-02,4.52,,
2000-05-03,4.52,,
2000-05-04,4.56,,
2000-05-05,4.75,,
2000-05-08,4.66,,
2000-05-09,4.66,,
2000-05-10,4.55,,
2000-05-11,4.55,,
2000-05-12,4.42,,
2000-05-15,4.5,,
2000-05-16,5.0,,
2000-05-17,4.95,,
2000-05-18,5.02,,
2000-05-19,5.5,,
2000-05-22,5.47,,
2000-05-23,5.72,,
2000-05-24,6.38,,
2000-05-25,6.33,,
2000-05-26,6.22,,
2000-05-30,6.23,,
2000-05-31,6.06,,
2000-06-01,6.34,,
2000-06-02,6.31,,
2000-06-05,6.09,,
2000-06-06,6.56,,
2000-06-07,6.41,,
2000-06-08,6.2,,
2000-06-09,6.44,,
2000-06-12,6.55,,
2000-06-13,7.31,,
2000-06-14,6.88,,
2000-06-15,7.16,,
2000-06-16,7.36,,
2000-06-19,7.19,,
2000-06-20,7.28,,
2000-06-21,7.27,,
2000-06-22,7.13,,
2000-06-23,7.11,,
2000-06-26,7.48,,
2000-06-27,7.02,,
2000-06-28,7.42,,
2000-06-29,7.78,,
2000-06-30,7.75,,
2000-07-03,7.63,,
2000-07-05,7.66,,
2000-07-06,8.48,,
2000-07-07,8.67,,
2000-07-10,8.69,,
2000-07-11,8.19,,
2000-07-12,7.98,,
2000-07-13,7.69,,
2000-07-14,7.61,,
2000-07-17,7.69,,
2000-07-18,7.7,,
2000-07-19,7.41,,
2000-07-20,7.7,,
2000-07-21,7.75,,
2000-07-24,7.83,,
2000-07-25,7.58,,
2000-07-26,7.89,,
2000-07-27,8.25,,
2000-07-28,8.69,,
2000-07-31,8.73,,
2000-08-01,8.77,,
2000-08-02,8.66,,
2000-08-03,8.91,,
2000-08-04,9.0,,
2000-08-07,9.47,,
2000-08-08,9.45,,
2000-08-09,9.25,,
2000-08-10,9.13,,
2000-08-11,9.31,,
2000-08-14,9.25,,
2000-08-15,9.17,,
2000-08-16,8.86,,
2000-08-17,9.2,,
2000-08-18,8.92,,
2000-08-21,9.44,,
2000-08-22,9.16,,
2000-08-23,8.97,,
2000-08-24,8.8,,
2000-08-25,8.7,,
2000-08-28,8.59,,
2000-08-29,8.41,,
2000-08-30,8.55,,
2000-08-31,8.78,,
2000-09-01,8.7,,
2000-09-05,8.61,,
2000-09-06,8.34,,
2000-09-07,8.48,,
2000-09-08,8.55,,
2000-09-11,8.44,,
2000-09-12,8.95,,
2000-09-13,9.09,,
2000-09-14,9.17,,
2000-09-15,9.7,,
2000-09-18,9.11,,
2000-09-19,9.45,,
2000-09-20,9.89,,
2000-09-21,9.73,,
2000-09-22,10.57,,
2000-09-25,11.35,,
2000-09-26,11.41,,
2000-09-27,11.05,,
2000-09-28,11.72,,
2000-09-29,11.75,,
2000-10-02,12.3,,
2000-10-03,12.09,,
2000-10-04,11.94,,
2000-10-05,12.09,,
2000-10-06,11.94,,
2000-10-09,11.47,,
2000-10-10,11.72,,
2000-10-11,11.59,,
2000-10-12,10.91,,
2000-10-13,11.3,,
2000-10-16,11.36,,
2000-10-17,11.5,,
2000-10-18,11.48,,
2000-10-19,11.06,,
2000-10-20,11.17,,
2000-10-23,11.45,,
2000-10-24,11.06,,
2000-10-25,10.25,,
2000-10-26,10.61,,
2000-10-27,10.5,,
2000-10-30,11.05,,
2000-10-31,10.86,,
2000-11-01,11.03,,
2000-11-02,10.2,,
2000-11-03,10.17,,
2000-11-06,10.23,,
2000-11-07,10.48,,
2000-11-08,11.13,,
2000-11-09,11.47,,
2000-11-10,11.67,,
2000-11-13,11.34,,
2000-11-14,11.52,,
2000-11-15,11.59,,
2000-11-16,11.36,,
2000-11-17,11.98,,
2000-11-20,12.06,,
2000-11-21,12.03,,
2000-11-22,12.02,,
2000-11-24,12.33,,
2000-11-27,12.84,,
2000-11-28,12.47,,
2000-11-29,12.41,,
2000-11-30,12.31,,
2000-12-01,12.22,,
2000-12-04,11.5,,
2000-12-05,11.27,,
2000-12-06,10.59,,
2000-12-07,10.38,,
2000-12-08,10.69,,
2000-12-11,10.84,,
2000-12-12,10.27,,
2000-12-13,10.5,,
2000-12-14,10.78,,
2000-12-15,11.5,,
2000-12-18,12.03,,
2000-12-19,12.39,,
2000-12-20,11.98,,
2000-12-21,12.08,,
2000-12-22,12.48,,
2000-12-26,12.66,,
2000-12-27,12.95,,
2000-12-28,13.16,,
2000-12-29,12.63,,
2001-01-02,12.48,,
2001-01-03,12.73,,
2001-01-04,11.69,,
2001-01-05,11.28,,
2001-01-08,11.97,,
2001-01-09,12.0,,
2001-01-10,12.44,,
2001-01-11,12.02,,
2001-01-12,12.28,,
2001-01-16,12.22,,
2001-01-17,12.25,,
2001-01-18,11.23,,
2001-01-19,10.52,,
2001-01-22,11.03,,
2001-01-23,11.67,,
2001-01-24,11.38,,
2001-01-25,11.84,,
2001-01-26,11.8,,
2001-01-29,12.19,,
2001-01-30,12.0,,
2001-01-31,11.96,,
2001-02-01,11.88,,
2001-02-02,12.28,,
2001-02-05,12.51,,
2001-02-06,12.93,,
2001-02-07,12.79,,
2001-02-08,12.81,,
2001-02-09,13.08,,
2001-02-12,13.38,,
2001-02-13,13.75,,
2001-02-14,13.71,,
2001-02-15,13.33,,
2001-02-16,13.69,,
2001-02-20,13.83,,
2001-02-21,13.68,,
2001-02-22,13.66,,
2001-02-23,13.63,,
2001-02-26,14.0,,
2001-02-27,14.08,,
2001-02-28,13.43,,
2001-03-01,13.54,,
2001-03-02,14.03,,
2001-03-05,14.41,,
2001-03-06,14.24,,
2001-03-07,13.78,,
2001-03-08,13.47,,
2001-03-09,13.45,,
2001-03-12,12.85,,
2001-03-13,12.67,,
2001-03-14,12.58,,
2001-03-15,12.4,,
2001-03-16,12.12,,
2001-03-19,11.3,,
2001-03-20,11.37,,
2001-03-21,11.38,,
2001-03-22,10.85,,
2001-03-23,11.1,,
2001-03-26,11.03,,
2001-03-27,11.23,,
2001-03-28,11.66,,
2001-03-29,12.48,,
2001-03-30,12.26,,
2001-04-02,12.18,,
2001-04-03,12.1,,
2001-04-04,12.13,,
2001-04-05,12.88,,
2001-04-06,12.77,,
2001-04-09,12.91,,
2001-04-10,13.12,,
2001-04-11,13.02,,
2001-04-12,13.07,,
2001-04-16,13.02,,
2001-04-17,13.18,,
2001-04-18,12.86,,
2001-04-19,12.93,,
2001-04-20,12.86,,
2001-04-23,12.98,,
2001-04-24,12.93,,
2001-04-25,13.03,,
2001-04-26,12.88,,
2001-04-27,13.23,,
2001-04-30,13.5,,
2001-05-01,13.27,,
2001-05-02,13.06,,
2001-05-03,13.05,,
2001-05-04,13.29,,
2001-05-07,13.04,,
2001-05-08,12.73,,
2001-05-09,12.83,,
2001-05-10,12.97,,
2001-05-11,13.0,,
2001-05-14,13.11,,
2001-05-15,12.97,,
2001-05-16,13.14,,
2001-05-17,13.77,,
2001-05-18,13.86,,
2001-05-21,13.76,,
2001-05-22,13.76,,
2001-05-23,13.48,,
2001-05-24,13.89,,
2001-05-25,13.85,,
2001-05-29,14.18,,
2001-05-30,14.0,,
2001-05-31,14.43,,
2001-06-01,14.76,,
2001-06-04,15.22,,
2001-06-05,14.75,,
2001-06-06,14.34,,
2001-06-07,14.52,,
2001-06-08,14.71,,
2001-06-11,14.51,,
2001-06-12,14.11,,
2001-06-13,14.19,,
2001-06-14,14.14,,
2001-06-15,14.8,,
2001-06-18,14.77,,
2001-06-19,14.66,,
2001-06-20,15.18,,
2001-06-21,15.43,,
2001-06-22,14.76,,
2001-06-25,14.25,,
2001-06-26,14.28,,
2001-06-27,14.25,,
2001-06-28,14.39,,
2001-06-29,13.84,,
2001-07-02,13.93,,
2001-07-03,14.1,,
2001-07-05,13.91,,
2001-07-06,13.75,,
2001-07-09,13.81,,
2001-07-10,13.75,,
2001-07-11,13.69,,
2001-07-12,13.66,,
2001-07-13,13.94,,
2001-07-16,14.04,,
2001-07-17,14.38,,
2001-07-18,14.54,,
2001-07-19,14.3,,
2001-07-20,14.47,,
2001-07-23,14.15,,
2001-07-24,13.83,,
2001-07-25,13.83,,
2001-07-26,14.38,,
2001-07-27,14.65,,
2001-07-30,14.87,,
2001-07-31,14.54,,
2001-08-01,14.3,,
2001-08-02,14.08,,
2001-08-03,14.2,,
2001-08-06,14.26,,
2001-08-07,14.0,,
2001-08-08,13.87,,
2001-08-09,14.01,,
2001-08-10,14.36,,
2001-08-13,14.42,,
2001-08-14,14.4,,
2001-08-15,14.25,,
2001-08-16,14.29,,
2001-08-17,14.75,,
2001-08-20,14.71,,
2001-08-21,14.98,,
2001-08-22,15.35,,
2001-08-23,15.25,,
2001-08-24,15.55,,
2001-08-27,16.25,,
2001-08-28,16.15,,
2001-08-29,15.88,,
2001-08-30,15.71,,
2001-08-31,16.11,,
2001-09-04,16.33,,
2001-09-05,16.37,,
2001-09-06,16.68,,
2001-09-07,16.23,,
2001-09-10,16.22,,
2001-09-17,16.0,,
2001-09-18,16.25,,
2001-09-19,16.13,,
2001-09-20,16.43,,
2001-09-21,16.25,,
2001-09-24,16.55,,
2001-09-25,17.05,,
2001-09-26,17.04,,
2001-09-27,17.3,,
2001-09-28,17.74,,
2001-10-01,17.66,,
2001-10-02,17.5,,
2001-10-03,17.05,,
2001-10-04,17.32,,
2001-10-05,17.39,,
2001-10-08,17.25,,
2001-10-09,17.32,,
2001-10-10,17.37,,
2001-10-11,17.02,,
2001-10-12,16.75,,
2001-10-15,17.1,,
2001-10-16,17.49,,
2001-10-17,17.41,,
2001-10-18,17.49,,
2001-10-19,17.7,,
2001-10-22,17.83,,
2001-10-23,17.39,,
2001-10-24,16.96,,
2001-10-25,17.2,,
2001-10-26,16.66,,
2001-10-29,16.5,,
2001-10-30,15.75,,
2001-10-31,15.89,,
2001-11-01,15.75,,
2001-11-02,15.58,,
2001-11-05,15.75,,
2001-11-06,15.98,,
2001-11-07,15.96,,
2001-11-08,14.63,,
2001-11-09,14.0,,
2001-11-12,14.2,,
2001-11-13,14.25,,
2001-11-14,13.78,,
2001-11-15,13.86,,
2001-11-16,14.31,,
2001-11-19,14.41,,
2001-11-20,14.56,,
2001-11-21,14.6,,
2001-11-23,14.45,,
2001-11-26,14.17,,
2001-11-27,14.1,,
2001-11-28,14.25,,
2001-11-29,14.54,,
2001-11-30,14.88,,
2001-12-03,15.33,,
2001-12-04,15.34,,
2001-12-05,15.13,,
2001-12-06,14.62,,
2001-12-07,14.62,,
2001-12-10,14.38,,
2001-12-11,14.4,,
2001-12-12,14.43,,
2001-12-13,14.51,,
2001-12-14,14.87,,
2001-12-17,14.72,,
2001-12-18,15.04,,
2001-12-19,15.43,,
2001-12-20,15.42,,
2001-12-21,15.65,,
2001-12-24,15.8,,
2001-12-26,15.89,,
2001-12-27,15.75,,
2001-12-28,15.99,,
2001-12-31,15.89,18.01872803151589,-0.11813975036376656
2002-01-02,15.71,17.738728031515894,-0.11436716476578868
2002-01-03,15.43,17.348728031515893,-0.11059762006933938
2002-01-04,15.04,16.818728031515892,-0.1057587724935447
2002-01-07,14.51,16.918728031515894,-0.14237051550382274
2002-01-08,14.61,16.898728031515894,-0.13543788782489719
2002-01-09,14.59,17.068728031515892,-0.1452204304233532
2002-01-10,14.76,17.128728031515895,-0.13828978002088477
2002-01-11,14.82,17.28872803151589,-0.1427940810345103
2002-01-14,14.98,17.188728031515893,-0.12849863163034192
2002-01-15,14.88,16.868728031515893,-0.11789436807566911
2002-01-16,14.56,16.598728031515893,-0.12282435302542305
2002-01-17,14.29,16.508728031515894,-0.13439727320483108
2002-01-18,14.2,17.26872803151589,-0.17770434660360512
2002-01-22,14.96,17.51872803151589,-0.14605672437592399
2002-01-23,15.21,17.908728031515892,-0.15069345107964416
2002-01-24,15.6,17.94872803151589,-0.13085763110298387
2002-01-25,15.64,17.888728031515893,-0.12570642404279064
2002-01-28,15.58,17.558728031515894,-0.11269199158186771
2002-01-29,15.25,17.908728031515892,-0.14845990328498182
2002-01-30,15.6,18.488728031515894,-0.15624265912678081
2002-01-31,16.18,18.258728031515894,-0.11384845800473387
2002-02-01,15.95,18.118728031515893,-0.11969537970566069
2002-02-04,15.81,18.368728031515893,-0.13929805194599154
2002-02-05,16.06,17.908728031515892,-0.10323056044306944
2002-02-06,15.6,17.718728031515894,-0.11957562798793242
2002-02-07,15.41,18.058728031515894,-0.14667301190279647
2002-02-08,15.75,18.17872803151589,-0.1336027486249468
2002-02-11,15.87,18.308728031515894,-0.13320029809378175
2002-02-12,16.0,18.378728031515895,-0.12942832754458555
2002-02-13,16.07,18.338728031515892,-0.12371239857077243
2002-02-14,16.03,18.338728031515892,-0.12589357492778352
2002-02-15,16.03,18.188728031515893,-0.1186849365043795
2002-02-19,15.88,18.278728031515893,-0.13123057727977805
2002-02-20,15.97,18.438728031515893,-0.1338881959371756
2002-02-21,16.13,18.418728031515894,-0.12426091680162177
2002-02-22,16.11,18.478728031515892,-0.12818674680832864
2002-02-25,16.17,18.778728031515893,-0.13891931482993547
2002-02-26,16.47,18.978728031515892,-0.13218631023901728
2002-02-27,16.67,19.228728031515892,-0.13306798178861
2002-02-28,16.92,19.308728031515894,-0.12371234540239973
2002-03-01,17.0,19.028728031515893,-0.10661395907050952
2002-03-04,16.72,18.758728031515894,-0.10868157095143649
2002-03-05,16.45,18.878728031515895,-0.1286489231404473
2002-03-06,16.57,19.278728031515893,-0.14050346200681918
2002-03-07,16.97,18.898728031515894,-0.10205597055524107
2002-03-08,16.59,18.908728031515892,-0.12262739342652662
2002-03-11,16.6,19.35872803151589,-0.1425056453618594
2002-03-12,17.05,19.598728031515893,-0.13004558394898846
2002-03-13,17.29,19.728728031515892,-0.12361303919949218
2002-03-14,17.42,19.818728031515892,-0.12103339970665195
2002-03-15,17.51,19.69872803151589,-0.11111011980134733
2002-03-18,17.39,19.718728031515894,-0.11809727421535265
2002-03-19,17.41,19.388728031515893,-0.1020555875712692
2002-03-20,17.08,19.778728031515893,-0.13644598516222473
2002-03-21,17.47,19.76872803151589,-0.11628102869598855
2002-03-22,17.46,19.628728031515895,-0.11048744615717243
2002-03-25,17.32,19.138728031515893,-0.09502867842214902
2002-03-26,16.83,19.468728031515894,-0.1355367452482943
2002-03-27,17.16,19.388728031515893,-0.11494967735341644
2002-03-28,17.08,21.451903394560446,-0.2038002555833358
2002-04-01,17.29,21.361903394560446,-0.19061519562893015
2002-04-02,17.2,21.06190339456045,-0.1833596575871601
2002-04-03,16.9,21.04190339456045,-0.19684071905924516
2002-04-04,16.88,20.681903394560447,-0.1838275385988113
2002-04-05,16.52,20.94190339456045,-0.21115097855474851
2002-04-08,16.78,21.051903394560448,-0.20292243007652477
2002-04-09,16.89,21.141903394560448,-0.20111261106483014
2002-04-10,16.98,21.201903394560446,-0.1991285082283516
2002-04-11,17.04,21.391903394560448,-0.20343694127129675
2002-04-12,17.23,21.531903394560448,-0.19979206276985373
2002-04-15,17.37,21.661903394560447,-0.19813140684757147
2002-04-16,17.5,21.22190339456045,-0.1753802816534562
2002-04-17,17.06,21.81190339456045,-0.21785826338042102
2002-04-18,17.65,22.24190339456045,-0.20645280725764958
2002-04-19,18.08,22.35190339456045,-0.1911203408117833
2002-04-22,18.19,21.79190339456045,-0.16528631434092778
2002-04-23,17.63,22.06190339456045,-0.20088490622496213
2002-04-24,17.9,23.06190339456045,-0.22382815963828795
2002-04-25,18.9,23.81190339456045,-0.20627932648519465
2002-04-26,19.65,23.281903394560448,-0.15599684153869486
2002-04-29,19.12,23.54190339456045,-0.18783117577409503
2002-04-30,19.38,23.17190339456045,-0.16364229256413132
2002-05-01,19.01,23.161903394560447,-0.17925570812697178
2002-05-02,19.0,23.13190339456045,-0.1786235799139677
2002-05-03,18.97,23.47190339456045,-0.1917996729487117
2002-05-06,19.31,23.17190339456045,-0.16666319243619077
2002-05-07,19.01,23.161903394560447,-0.17925570812697178
2002-05-08,19.0,23.29190339456045,-0.18426589368229873
2002-05-09,19.13,23.021903394560447,-0.16905219902364876
2002-05-10,18.86,23.06190339456045,-0.18220106652391677
2002-05-13,18.9,22.97190339456045,-0.1772558122251482
2002-05-14,18.81,23.13190339456045,-0.1868373441148281
2002-05-15,18.97,23.17190339456045,-0.1813361346719078
2002-05-16,19.01,23.571903394560447,-0.1935313970280894
2002-05-17,19.41,23.49190339456045,-0.17375788270547776
2002-05-20,19.33,23.481903394560447,-0.1768128982049314
2002-05-21,19.32,23.611903394560446,-0.1817686326613206
2002-05-22,19.45,23.79190339456045,-0.18249499935146596
2002-05-23,19.63,23.681903394560447,-0.17109703249153274
2002-05-24,19.52,23.771903394560447,-0.1788625556813166
2002-05-28,19.61,23.861903394560446,-0.1781879393380542
2002-05-29,19.7,23.90190339456045,-0.17579785698224815
2002-05-30,19.74,23.431903394560447,-0.15755883473885857
2002-05-31,19.27,23.161903394560447,-0.16803037851692526
2002-06-03,19.0,23.22190339456045,-0.18180694850144785
2002-06-04,19.06,22.99190339456045,-0.17101252241215847
2002-06-05,18.83,23.22190339456045,-0.18912762317275078
2002-06-06,19.06,23.821903394560447,-0.1998960081270329
2002-06-07,19.66,24.44190339456045,-0.19564365824409002
2002-06-10,20.28,24.31190339456045,-0.16584071305015746
2002-06-11,20.15,23.81190339456045,-0.15378457294585568
2002-06-12,19.65,23.891903394560448,-0.17754564483657742
2002-06-13,19.73,23.891903394560448,-0.1741972301590673
2002-06-14,19.73,24.40190339456045,-0.1914565154618998
2002-06-17,20.24,24.521903394560447,-0.17461545809328483
2002-06-18,20.36,24.731903394560447,-0.1767718126993011
2002-06-19,20.57,24.411903394560447,-0.15737828109775798
2002-06-20,20.25,23.961903394560448,-0.15490853683197303
2002-06-21,19.8,23.60190339456045,-0.16108460961825122
2002-06-24,19.44,23.361903394560446,-0.16787602141500235
2002-06-25,19.2,23.31190339456045,-0.1763864290686754
2002-06-26,19.15,23.681903394560447,-0.1913656735717194
2002-06-27,19.52,23.161903394560447,-0.1572367923534188
2002-06-28,19.0,21.196841663241784,-0.10364004685902839
2002-07-01,17.95,20.866841663241786,-0.13978357196144264
2002-07-02,17.62,20.656841663241785,-0.14701384232642645
2002-07-03,17.41,21.236841663241783,-0.18019824811641127
2002-07-05,17.99,20.946841663241784,-0.14115930748789451
2002-07-08,17.7,18.946841663241784,-0.06580736174413415
2002-07-09,15.7,18.986841663241783,-0.1731115538612752
2002-07-10,15.74,17.996841663241785,-0.12540209584948125
2002-07-11,14.75,18.496841663241785,-0.20256656414417873
2002-07-12,15.25,18.426841663241785,-0.17240293921768535
2002-07-15,15.18,18.956841663241786,-0.19923369780343003
2002-07-16,15.71,19.376841663241784,-0.18923835612476758
2002-07-17,16.13,19.066841663241785,-0.15402874346534323
2002-07-18,15.82,18.586841663241785,-0.14886023743956567
2002-07-19,15.34,17.696841663241784,-0.1331786602429288
2002-07-22,14.45,18.026841663241786,-0.19841754479572882
2002-07-23,14.78,18.786841663241784,-0.21327915224204752
2002-07-24,15.54,19.316841663241785,-0.19552066166327675
2002-07-25,16.07,19.596841663241786,-0.17996990146923308
2002-07-26,16.35,20.496841663241785,-0.20231612905897411
2002-07-29,17.25,20.646841663241783,-0.1645211271847591
2002-07-30,17.4,19.996841663241785,-0.12986259065176797
2002-07-31,16.75,19.566841663241785,-0.14395995591529198
2002-08-01,16.32,19.496841663241785,-0.1629413480456795
2002-08-02,16.25,18.896841663241783,-0.14006793888686864
2002-08-05,15.65,19.156841663241785,-0.1830594899142861
2002-08-06,15.91,19.526841663241786,-0.18522409950454466
2002-08-07,16.28,20.216841663241784,-0.19473079568109486
2002-08-08,16.97,20.526841663241786,-0.1732775904639613
2002-08-09,17.28,20.316841663241785,-0.14947410200750766
2002-08-12,17.07,20.126841663241784,-0.15187885483416796
2002-08-13,16.88,20.666841663241783,-0.18323272249078548
2002-08-14,17.42,20.576841663241783,-0.1534172111982144
2002-08-15,17.33,20.376841663241784,-0.1495247258429675
2002-08-16,17.13,20.546841663241786,-0.16629522528294471
2002-08-19,17.3,20.496841663241785,-0.1559675249370186
2002-08-20,17.25,20.866841663241786,-0.1733296165089072
2002-08-21,17.62,21.566841663241785,-0.18300508367753843
2002-08-22,18.32,20.996841663241785,-0.12748782441542195
2002-08-23,17.75,21.316841663241785,-0.16732505310072998
2002-08-26,18.07,21.096841663241786,-0.14347368727308707
2002-08-27,17.85,21.196841663241784,-0.15789341244387667
2002-08-28,17.95,21.566841663241785,-0.16770381679976254
2002-08-29,18.32,21.376841663241784,-0.14299781564542946
2002-08-30,18.13,20.926841663241785,-0.1336485317875018
2002-09-03,17.68,21.086841663241785,-0.1615624434255858
2002-09-04,17.84,21.376841663241784,-0.1654520213490427
2002-09-05,18.13,21.416841663241783,-0.15346995205567893
2002-09-06,18.17,21.416841663241783,-0.1516022630364967
2002-09-09,18.17,21.066841663241785,-0.13750716455501255
2002-09-10,17.82,20.946841663241784,-0.14927508946271695
2002-09-11,17.7,21.166841663241783,-0.16378644100042006
2002-09-12,17.92,21.236841663241783,-0.15618337772809243
2002-09-13,17.99,21.506841663241786,-0.16352199538682444
2002-09-16,18.26,20.656841663241785,-0.11603137121910023
2002-09-17,17.41,20.566841663241785,-0.15349180564188758
2002-09-18,17.32,20.046841663241786,-0.13602350480184444
2002-09-19,16.8,20.446841663241784,-0.17835721150997497
2002-09-20,17.2,20.376841663241784,-0.1559045172821143
2002-09-23,17.13,20.756841663241786,-0.17472993830581407
2002-09-24,17.51,21.056841663241784,-0.16844129428172427
2002-09-25,17.81,21.416841663241783,-0.16841146420913633
2002-09-26,18.17,20.936841663241786,-0.13215181677088617
2002-09-27,17.69,21.106841663241784,-0.16188313333454896
2002-09-30,17.86,21.95675767188224,-0.1865829979591448
2002-10-01,18.25,21.45675767188224,-0.1494521083250383
2002-10-02,17.75,22.02675767188224,-0.19416192503636787
2002-10-03,18.32,21.44675767188224,-0.14579162592868633
2002-10-04,17.74,21.33675767188224,-0.16857095755565887
2002-10-07,17.63,22.08675767188224,-0.2017841522097179
2002-10-08,18.38,21.66675767188224,-0.15169587077385327
2002-10-09,17.96,21.52675767188224,-0.16568949798422528
2002-10-10,17.82,22.04675767188224,-0.19171788136778578
2002-10-11,18.34,22.43675767188224,-0.18259134103927588
2002-10-14,18.73,22.26675767188224,-0.15883577321849351
2002-10-15,18.56,22.10675767188224,-0.16043771431906495
2002-10-16,18.4,21.556757671882238,-0.14643935418914067
2002-10-17,17.85,21.37675767188224,-0.16498094453870948
