COP,dcf,Deviation
66.6,70.46075283154677,-0.05479295460803302
66.26,71.67075283154678,-0.07549457230153667
67.47,69.31075283154678,-0.026557969093490508
65.11,71.98075283154678,-0.09545263923018543
67.78,70.34075283154678,-0.03640496765337886
66.14,71.54075283154678,-0.07549197649993489
67.34,72.94075283154677,-0.0767849605896096
68.74,72.61075283154678,-0.05330825918478943
68.41,73.82075283154678,-0.07329582297668658
69.62,71.32026823999007,-0.023839902484224074
68.59,72.29026823999007,-0.051186256879084624
69.56,71.66026823999009,-0.029308685155298275
68.93,72.38026823999007,-0.04766863019283196
69.65,73.73026823999007,-0.05534047735604186
71.0,74.47026823999008,-0.04659937881258447
71.74,72.78026823999006,-0.014293272959091441
70.05,74.18026823999007,-0.055678798931108164
71.45,74.73026823999007,-0.04389477406204079
72.0,73.31026823999007,-0.017872915642604736
70.58,73.01026823999007,-0.03328666362382893
70.28,73.08026823999008,-0.03831770609809759
70.35,72.42026823999007,-0.028586862356398735
69.69,72.74026823999007,-0.041933695239154245
70.01,72.71026823999007,-0.037137371451821166
69.98,73.58026823999008,-0.048929805858377695
70.85,74.24026823999007,-0.04566616366512377
71.51,74.53026823999006,-0.0405240489711467
71.8,74.18026823999007,-0.03208761974666041
71.45,75.00026823999008,-0.04733674056511006
72.27,74.90026823999007,-0.03511694018988498
72.17,74.54026823999007,-0.031798493565367236
71.81,74.29026823999007,-0.033386179626888945
71.56,74.02026823999007,-0.03323776444599391
71.29,74.46026823999007,-0.042576642750897564
71.73,75.63026823999007,-0.05157020239057908
72.9,74.12026823999007,-0.016463354342418524
71.39,74.48026823999007,-0.04149109976393495
71.75,74.67026823999007,-0.039108848927719486
71.94,73.80026823999006,-0.0252067951018915
71.07,74.88026823999007,-0.050884810238369216
72.15,70.55026823999006,0.022675062759055065
67.82,72.14026823999008,-0.059887055390725585
69.41,72.50026823999008,-0.04262423181333186
69.77,73.25026823999008,-0.0475120204145556
70.52,73.62026823999007,-0.042111612930880726
70.89,74.73026823999007,-0.05138839094832848
72.0,74.78026823999006,-0.03717916912343022
72.05,75.34026823999007,-0.04367210678769018
72.61,75.57026823999007,-0.03917239291236985
72.84,74.78026823999006,-0.025946259429870167
72.05,76.27026823999007,-0.0553330719476518
73.54,76.29026823999007,-0.0360500533480681
73.56,76.16026823999009,-0.03414205727054864
73.43,75.84026823999007,-0.03178085067372083
73.11,75.73026823999007,-0.03460001266186474
73.0,73.27026823999007,-0.0036886481581428487
70.54,72.95026823999007,-0.03303988180085671
70.22,73.88026823999007,-0.0495432451341431
71.15,74.20026823999007,-0.04110858777658877
71.47,74.70026823999007,-0.04324306078275597
71.97,75.28026823999006,-0.04397258826757999
72.55,76.23026823999007,-0.048278306307459884
73.5,76.97026823999008,-0.04508582754538315
74.24,77.77026823999007,-0.04539354588692013
75.04,78.26026823999007,-0.041148188121651996
75.53,78.09026823999007,-0.032786009034080243
75.36,79.01026823999007,-0.04619992212787516
76.28,79.79026823999007,-0.0439936889224638
77.06,80.84026823999007,-0.04676219317788011
78.11,80.01026823999007,-0.02375030457703542
77.28,80.25026823999008,-0.037012564632275424
77.52,80.13026823999007,-0.03257530889791016
77.4,83.03708826583241,-0.06788639129284013
79.89,81.42708826583241,-0.018876866391369984
78.28,81.7170882658324,-0.04206082642899944
78.57,81.42708826583241,-0.03508768797559081
78.28,81.53708826583241,-0.039946094901174845
78.39,81.42708826583241,-0.03729825455525715
78.28,82.54708826583241,-0.0516927774858732
79.4,78.23708826583241,0.014863944453253009
75.09,75.93708826583241,-0.01115513229671139
72.79,76.9770882658324,-0.05439395487879106
73.83,76.4170882658324,-0.0338548395986078
73.27,76.9470882658324,-0.04778723079330849
73.8,75.62708826583241,-0.024159177719630387
72.48,75.73708826583241,-0.04300519521426849
72.59,75.63708826583242,-0.040285636791347446
72.49,75.1970882658324,-0.03599990808503739
72.05,72.36708826583241,-0.004381664005433272
69.22,68.8370882658324,0.005562578891903147
65.69,71.1670882658324,-0.07696097169767135
68.02,71.62708826583241,-0.05035927542447749
68.48,70.49708826583242,-0.028612362800380042
67.35,72.6670882658324,-0.0731705149156564
69.52,73.04708826583241,-0.048285131544144044
69.9,72.7270882658324,-0.03887256224941682
69.58,70.98708826583241,-0.019821749281547563
67.84,72.17708826583241,-0.06008954323370119
69.03,72.64708826583241,-0.0497898587841078
69.5,73.17708826583241,-0.05024917433821019
70.03,70.0570882658324,-0.00038665988699981835
66.91,69.87708826583241,-0.042461532663535806
66.73,68.28708826583241,-0.022802089024075434
65.14,66.86708826583241,-0.02582867462340077
63.72,67.26708826583241,-0.05273140784412578
64.12,68.35708826583242,-0.06198462183402098
65.21,69.26708826583241,-0.05857165888455096
66.12,69.5870882658324,-0.04982372954861458
66.44,67.13708826583242,-0.010383057767895276
63.99,68.62708826583241,-0.0675693575672377
65.48,66.9470882658324,-0.021914145989544886
63.8,67.84708826583241,-0.05965013929522622
64.7,68.42708826583241,-0.054468023706533364
65.28,69.49708826583242,-0.06068007122401564
66.35,70.01708826583241,-0.05237418973936281
66.87,69.32708826583243,-0.03544196543219591
66.18,72.25708826583241,-0.08410369711376842
69.11,70.06708826583241,-0.013659598101197656
66.92,69.75708826583241,-0.04067096744377785
66.61,69.0570882658324,-0.035435729007461725
65.91,68.34708826583241,-0.0356575287648464
65.2,68.5870882658324,-0.049383759414083905
65.44,68.4170882658324,-0.04351381126108478
65.27,69.27708826583242,-0.05784146484991237
66.13,67.6970882658324,-0.023148532765231766
64.55,66.26708826583241,-0.025911629902075406
63.12,65.0570882658324,-0.029775206936978105
61.91,64.42708826583241,-0.0390687882004952
61.28,63.14708826583241,-0.029567289911649808
60.0,62.94708826583241,-0.04681850022016165
59.8,60.157088265832414,-0.005935930014671853
57.01,64.64708826583241,-0.11813506950890473
61.5,65.37708826583241,-0.059303471119234175
62.23,64.81708826583241,-0.039913676085264194
61.67,65.49708826583242,-0.05843142599407547
62.35,68.41173865923517,-0.08860670373295465
63.38,67.21173865923518,-0.05700996188570817
62.18,68.78173865923517,-0.09598097966005359
63.75,68.50173865923517,-0.0693666869226911
63.47,69.35173865923517,-0.08481025527183272
64.32,71.48173865923518,-0.10018976585581296
66.45,72.97173865923517,-0.08937348594214689
67.94,71.42173865923517,-0.048749004499136106
66.39,70.64173865923517,-0.060187344478381255
65.61,71.06173865923517,-0.07671834044728465
66.03,70.69173865923517,-0.06594460325423268
65.66,72.09173865923518,-0.0892160291713433
67.06,72.93173865923518,-0.08051006005314332
67.9,70.78173865923517,-0.04071302448656611
65.75,70.89173865923517,-0.07252944780985915
65.86,71.15173865923518,-0.07437258398672086
66.12,72.02173865923517,-0.0819438515245896
66.99,70.38173865923518,-0.0481906063113452
65.35,70.33173865923517,-0.07083201345799561
65.3,70.72173865923517,-0.0766629718389591
65.69,72.72173865923517,-0.09669376432520416
67.69,73.7117386592352,-0.08169307587592423
68.68,74.9617386592352,-0.08379926575330687
69.93,74.29173865923518,-0.05871095141872773
69.26,74.14173865923517,-0.06584332587170982
69.11,72.51173865923518,-0.04691293743791547
67.48,71.29173865923518,-0.05346676530719452
66.26,71.77173865923517,-0.07679538997103486
66.74,72.48173865923518,-0.07921634835816127
67.45,72.81173865923517,-0.07363838246369236
67.78,74.13173865923518,-0.0856817710485992
69.1,75.2117386592352,-0.08126043578018982
70.18,74.52173865923517,-0.058261370941552926
69.49,75.68173865923518,-0.08181284902972596
70.65,75.27173865923517,-0.061400716146047474
70.24,75.00173865923517,-0.06348837699442922
69.97,74.28173865923517,-0.05804574229226278
69.25,73.95173865923518,-0.06357847353529422
68.92,74.25173865923517,-0.07180624663489987
69.22,72.88173865923518,-0.0502421968328165
67.85,73.9617386592352,-0.08263378836176216
68.93,74.93173865923518,-0.08009608166879856
69.9,74.04173865923518,-0.05593789036069019
69.01,73.32173865923518,-0.05880573398939848
68.29,72.98173865923518,-0.06428647419790501
67.95,70.4617386592352,-0.03564684475616453
65.43,70.90173865923518,-0.07717354697792678
65.87,70.66173865923517,-0.067812351495386
65.63,72.38173865923518,-0.09327958659602786
67.35,72.05173865923517,-0.06525503404535171
67.02,72.62173865923518,-0.07713583787246348
67.59,72.64173865923517,-0.06954319586062008
67.61,72.38173865923518,-0.0659246205966394
67.35,72.57173865923518,-0.07195278431669061
67.54,73.17173865923517,-0.07696603582788275
68.14,71.10173865923517,-0.0416549400209425
66.07,72.10173865923517,-0.08365593911323244
67.07,73.59173865923518,-0.08862052695118317
68.56,72.94173865923517,-0.0600717605554415
67.91,72.41173865923517,-0.062168630978743034
67.38,71.77173865923517,-0.06119036185101623
66.74,73.11339175675853,-0.08717133214065931
67.69,71.77339175675853,-0.05689283530862288
66.35,70.93339175675852,-0.06461543207289011
65.51,70.58339175675853,-0.0718779819230313
65.16,71.54339175675852,-0.08922405829544
66.12,71.97339175675853,-0.08132716291238107
66.55,71.12339175675852,-0.06430221680652537
65.7,72.39339175675852,-0.09245860145976148
66.97,71.79339175675852,-0.06718434160487285
66.37,72.79339175675852,-0.08824141315220602
67.37,71.76339175675852,-0.06122051437660425
66.34,71.26339175675852,-0.06908724992438475
65.84,71.20339175675852,-0.0753249476525033
65.78,71.32339175675853,-0.07772193133584726
65.9,72.38339175675853,-0.08957015690209291
66.96,71.87339175675852,-0.06836176277010753
66.45,70.12339175675852,-0.052384684550066396
64.7,69.39339175675852,-0.06763456343523377
63.97,68.20339175675852,-0.06207010601256524
62.78,68.07339175675853,-0.07776007071416391
62.65,68.54339175675852,-0.08598045129824528
63.12,68.09339175675852,-0.07303780335284737
62.67,66.71339175675853,-0.06060839735897405
61.29,67.43339175675852,-0.09110311073953659
62.01,67.30339175675853,-0.078649702765195
61.88,66.42339175675852,-0.0684004781537858
61.0,66.85339175675853,-0.08755564381917513
61.43,66.96339175675853,-0.08263308669994374
61.54,67.34339175675852,-0.08617611328101982
61.92,66.61339175675853,-0.07045718035041115
61.19,67.74339175675853,-0.09673846535894359
62.32,67.46339175675853,-0.07623974459071359
62.04,67.99339175675853,-0.08755838770415159
62.57,67.52339175675853,-0.07335815971156001
62.1,67.87339175675852,-0.08506119419298996
62.45,69.04339175675852,-0.09549634786175043
63.62,68.47339175675853,-0.07087996712649314
63.05,64.92339175675852,-0.028855420304862656
59.5,65.30339175675853,-0.08886815218380917
59.88,65.47339175675853,-0.08542999845706245
60.05,65.56339175675852,-0.08409253409605955
60.14,64.37339175675852,-0.06576306826825018
58.95,64.38339175675853,-0.08439120103032105
58.96,64.84339175675852,-0.09073232595278768
59.42,64.52339175675853,-0.07909366847913679
59.1,62.503391756758525,-0.0544513131383868
57.08,63.62339175675852,-0.10284569206518979
58.2,64.38339175675853,-0.09604016793833225
58.96,64.68339175675852,-0.08848317321208665
59.26,64.15339175675852,-0.07627643095336434
58.73,63.973391756758524,-0.08196207224239571
58.55,64.48339175675852,-0.09201426282197145
59.06,64.24339175675853,-0.08068365656010401
58.82,64.43339175675852,-0.08711929643482919
59.01,65.25339175675852,-0.09567919135961034
59.83,65.07339175675853,-0.08057658614688623
59.65,66.12339175675852,-0.0978986646748482
60.7,65.75339175675852,-0.07685370475568054
60.33,65.94339175675853,-0.08512440150886258
60.52,65.19339175675853,-0.07168505320593388
59.77,68.17339175675852,-0.12326497978480622
62.75,66.69339175675853,-0.0591271736657315
61.27,66.42339175675852,-0.07758398992376303
61.0,67.46363988588088,-0.09580923734347191
62.25,65.31363988588087,-0.04690658630010225
60.1,65.71363988588088,-0.08542579433477726
60.5,65.11363988588087,-0.07085519860303935
59.9,65.10363988588087,-0.07992855537727606
59.89,65.10363988588087,-0.08008215662011786
59.89,66.42363988588087,-0.09836317156220276
61.21,66.67363988588087,-0.08194602687407615
61.46,66.97363988588087,-0.08232552232902057
61.76,65.86363988588087,-0.06230508810310331
60.65,64.96363988588088,-0.06640083427373356
59.75,64.99363988588087,-0.08067927715831757
59.78,65.53363988588087,-0.08779673913886299
60.32,65.54363988588088,-0.07969712843192478
60.33,65.65363988588088,-0.08108674393581872
60.44,65.49363988588087,-0.07716229995288959
60.28,65.29363988588088,-0.07678603757798819
60.08,64.25363988588087,-0.06495569579083083
59.04,63.96363988588087,-0.07697560511980339
58.75,63.40363988588087,-0.07339704619887566
58.19,64.72363988588087,-0.10094673132414722
59.51,64.29363988588088,-0.07440300307109204
59.08,64.01363988588088,-0.07707169744879738
58.8,61.68363988588087,-0.046748860657636504
56.47,59.89363988588087,-0.057161994034828245
54.68,59.44363988588087,-0.08013708270600595
54.23,58.53363988588087,-0.07352421435385526
53.32,60.28363988588087,-0.11551458901724077
55.07,59.22363988588087,-0.0701348295019455
54.01,58.33363988588087,-0.07411915139084901
53.12,59.08363988588087,-0.10093555335114002
53.87,56.993639885880874,-0.054806815148767174
51.78,56.12363988588088,-0.07739412295269921
50.91,56.68363988588087,-0.10185725365387155
51.47,59.15363988588087,-0.1298929347493094
53.94,57.923639885880874,-0.06877399095998293
52.71,57.843639885880876,-0.08875029123355616
52.63,57.47363988588087,-0.08427585055511289
52.26,55.633639885880875,-0.06064028693432777
50.42,56.58363988588087,-0.10892971711102062
51.37,56.19363988588087,-0.08583960561509829
50.98,57.163639885880876,-0.1081743552059603
51.95,57.50363988588087,-0.09657892781921928
52.29,57.39363988588087,-0.08892343987990203
52.18,57.25363988588087,-0.08861689660244754
52.04,58.51363988588087,-0.11063471523060964
53.3,58.65363988588087,-0.09127549281335567
53.44,58.843639885880876,-0.09183048323252085
53.63,60.18363988588087,-0.10889404327002761
54.97,61.53363988588087,-0.10666750574244721
56.32,62.413639885880876,-0.09763314392531319
57.2,61.563639885880875,-0.07088014766458983
56.35,62.55363988588088,-0.09917312401322165
57.34,67.74363988588087,-0.15357367722499937
62.53,66.43363988588088,-0.05875998805103133
61.22,65.22363988588087,-0.06138326368914515
60.01,65.18363988588088,-0.07937022073235767
59.97,66.03363988588087,-0.09182652805994096
60.82,65.39363988588087,-0.06994013322797721
60.18,64.51363988588088,-0.06717400992327693
59.3,64.69363988588087,-0.08337202691632772
59.48,62.89363988588087,-0.05427639252673011
57.68,63.11363988588087,-0.08609295701698916
57.9,62.19363988588087,-0.0690366393373868
56.98,61.5096673486385,-0.07364155170868059
55.15,59.4296673486385,-0.07201230529412594
53.07,60.0196673486385,-0.11578983449324542
53.66,59.8596673486385,-0.1035700267515689
53.5,60.959667348638504,-0.12237053896595962
54.6,60.2596673486385,-0.09392131748577226
53.9,61.2996673486385,-0.12071300985294586
54.94,62.239667348638505,-0.1172831999205437
55.88,62.7896673486385,-0.11004465607808844
56.43,62.489667348638505,-0.09697070901067184
56.13,62.309667348638506,-0.09917670261440625
55.95,60.9696673486385,-0.0823305680828943
54.61,60.889667348638504,-0.10313190434565445
54.53,60.309667348638506,-0.09583318235246374
53.95,62.319667348638504,-0.13430218267718907
55.96,62.8996673486385,-0.11032915818415234
56.54,62.6096673486385,-0.0969445711129544
56.25,62.5196673486385,-0.1002831207286492
56.16,62.709667348638504,-0.10444430062473786
56.35,62.0396673486385,-0.09171015242014136
55.68,63.4496673486385,-0.12245402810303652
57.09,61.3996673486385,-0.07019040224057604
55.04,61.559667348638506,-0.10590809907589116
55.2,63.5096673486385,-0.1308409836729626
57.15,64.3596673486385,-0.11202151356040246
58.0,64.8696673486385,-0.10589953100449623
58.51,63.989667348638505,-0.08563362767278238
57.63,65.8996673486385,-0.12548875709627316
59.54,65.5196673486385,-0.09126522753572508
59.16,65.2696673486385,-0.09360653419610165
58.91,64.5896673486385,-0.08793461217227072
58.23,63.919667348638505,-0.08901278095840559
57.56,63.6096673486385,-0.09510609944681603
57.25,64.6096673486385,-0.1139096926304417
58.25,63.059667348638506,-0.07627168919314553
56.7,63.529667348638505,-0.10750359058483039
57.17,65.71966734863851,-0.13009297967506572
59.36,66.5696673486385,-0.1083025893892492
60.21,66.2596673486385,-0.0913024105117668
59.9,67.40966734863851,-0.11140341799639786
61.05,66.46966734863851,-0.08153594812220044
60.11,66.6996673486385,-0.09879610514688741
60.34,66.29966734863851,-0.08988985295053509
