date,UNM,dcf,Deviation
1991-02-06,13.91,,
1991-02-07,14.75,,
1991-02-08,14.63,,
1991-02-11,15.31,,
1991-02-12,15.25,,
1991-02-13,14.81,,
1991-02-14,14.88,,
1991-02-15,15.0,,
1991-02-19,14.97,,
1991-02-20,14.91,,
1991-02-21,14.56,,
1991-02-22,14.22,,
1991-02-25,14.19,,
1991-02-26,13.81,,
1991-02-27,13.94,,
1991-02-28,14.25,,
1991-03-01,14.63,,
1991-03-04,14.81,,
1991-03-05,14.88,,
1991-03-06,14.94,,
1991-03-07,14.88,,
1991-03-08,14.69,,
1991-03-11,14.56,,
1991-03-12,14.34,,
1991-03-13,14.31,,
1991-03-14,14.44,,
1991-03-15,14.75,,
1991-03-18,14.56,,
1991-03-19,14.47,,
1991-03-20,14.5,,
1991-03-21,14.38,,
1991-03-22,14.75,,
1991-03-25,14.81,,
1991-03-26,15.09,,
1991-03-27,15.5,,
1991-03-28,15.75,,
1991-04-01,15.75,,
1991-04-02,16.25,,
1991-04-03,16.38,,
1991-04-04,16.63,,
1991-04-05,16.81,,
1991-04-08,16.75,,
1991-04-09,16.88,,
1991-04-10,17.03,,
1991-04-11,17.06,,
1991-04-12,17.06,,
1991-04-15,17.0,,
1991-04-16,16.94,,
1991-04-17,16.94,,
1991-04-18,16.81,,
1991-04-19,16.0,,
1991-04-22,15.63,,
1991-04-23,15.84,,
1991-04-24,15.72,,
1991-04-25,15.81,,
1991-04-26,15.53,,
1991-04-29,15.63,,
1991-04-30,15.81,,
1991-05-01,16.0,,
1991-05-02,16.44,,
1991-05-03,16.53,,
1991-05-06,16.59,,
1991-05-07,16.38,,
1991-05-08,16.06,,
1991-05-09,15.75,,
1991-05-10,15.69,,
1991-05-13,15.41,,
1991-05-14,15.44,,
1991-05-15,15.22,,
1991-05-16,15.09,,
1991-05-17,15.19,,
1991-05-20,15.31,,
1991-05-21,15.41,,
1991-05-22,15.88,,
1991-05-23,15.97,,
1991-05-24,16.34,,
1991-05-28,16.25,,
1991-05-29,15.94,,
1991-05-30,15.81,,
1991-05-31,15.59,,
1991-06-03,15.84,,
1991-06-04,16.03,,
1991-06-05,16.09,,
1991-06-06,16.25,,
1991-06-07,16.09,,
1991-06-10,15.84,,
1991-06-11,15.97,,
1991-06-12,15.88,,
1991-06-13,15.91,,
1991-06-14,15.97,,
1991-06-17,16.0,,
1991-06-18,15.56,,
1991-06-19,15.5,,
1991-06-20,15.81,,
1991-06-21,15.63,,
1991-06-24,15.41,,
1991-06-25,15.31,,
1991-06-26,15.5,,
1991-06-27,16.06,,
1991-06-28,15.97,,
1991-07-01,16.0,,
1991-07-02,15.88,,
1991-07-03,15.69,,
1991-07-05,15.56,,
1991-07-08,15.69,,
1991-07-09,16.0,,
1991-07-10,16.34,,
1991-07-11,16.97,,
1991-07-12,16.63,,
1991-07-15,16.81,,
1991-07-16,17.19,,
1991-07-17,17.38,,
1991-07-18,17.44,,
1991-07-19,17.19,,
1991-07-22,17.06,,
1991-07-23,16.88,,
1991-07-24,16.5,,
1991-07-25,16.28,,
1991-07-26,16.0,,
1991-07-29,15.81,,
1991-07-30,15.94,,
1991-07-31,16.31,,
1991-08-01,16.5,,
1991-08-02,16.19,,
1991-08-05,16.19,,
1991-08-06,16.28,,
1991-08-07,16.0,,
1991-08-08,16.13,,
1991-08-09,15.94,,
1991-08-12,15.59,,
1991-08-13,16.0,,
1991-08-14,16.19,,
1991-08-15,15.97,,
1991-08-16,16.06,,
1991-08-19,15.81,,
1991-08-20,15.91,,
1991-08-21,15.88,,
1991-08-22,15.84,,
1991-08-23,15.81,,
1991-08-26,15.75,,
1991-08-27,15.5,,
1991-08-28,15.72,,
1991-08-29,15.69,,
1991-08-30,15.78,,
1991-09-03,15.91,,
1991-09-04,16.06,,
1991-09-05,15.94,,
1991-09-06,15.63,,
1991-09-09,15.69,,
1991-09-10,15.5,,
1991-09-11,15.47,,
1991-09-12,15.38,,
1991-09-13,15.06,,
1991-09-16,15.28,,
1991-09-17,15.16,,
1991-09-18,15.13,,
1991-09-19,15.19,,
1991-09-20,15.28,,
1991-09-23,15.25,,
1991-09-24,15.34,,
1991-09-25,15.19,,
1991-09-26,15.16,,
1991-09-27,15.38,,
1991-09-30,15.16,,
1991-10-01,14.97,,
1991-10-02,14.75,,
1991-10-03,14.47,,
1991-10-04,14.78,,
1991-10-07,15.31,,
1991-10-08,15.66,,
1991-10-09,15.75,,
1991-10-10,15.91,,
1991-10-11,15.81,,
1991-10-14,16.13,,
1991-10-15,16.41,,
1991-10-16,16.69,,
1991-10-17,16.59,,
1991-10-18,16.84,,
1991-10-21,16.78,,
1991-10-22,16.75,,
1991-10-23,17.28,,
1991-10-24,17.0,,
1991-10-25,16.44,,
1991-10-28,16.56,,
1991-10-29,17.25,,
1991-10-30,17.19,,
1991-10-31,17.19,,
1991-11-01,17.22,,
1991-11-04,17.0,,
1991-11-05,17.44,,
1991-11-06,18.03,,
1991-11-07,18.75,,
1991-11-08,18.63,,
1991-11-11,18.56,,
1991-11-12,18.69,,
1991-11-13,19.25,,
1991-11-14,19.44,,
1991-11-15,18.78,,
1991-11-18,18.31,,
1991-11-19,18.19,,
1991-11-20,17.88,,
1991-11-21,18.06,,
1991-11-22,18.31,,
1991-11-25,18.31,,
1991-11-26,18.56,,
1991-11-27,18.66,,
1991-11-29,18.97,,
1991-12-02,18.81,,
1991-12-03,18.94,,
1991-12-04,18.81,,
1991-12-05,18.56,,
1991-12-06,18.41,,
1991-12-09,18.31,,
1991-12-10,18.22,,
1991-12-11,18.16,,
1991-12-12,18.28,,
1991-12-13,18.25,,
1991-12-16,18.38,,
1991-12-17,18.56,,
1991-12-18,18.69,,
1991-12-19,18.75,,
1991-12-20,18.81,,
1991-12-23,18.94,,
1991-12-24,19.5,,
1991-12-26,19.84,,
1991-12-27,19.94,,
1991-12-30,20.03,,
1991-12-31,20.25,,
1992-01-02,19.94,,
1992-01-03,19.81,,
1992-01-06,19.91,,
1992-01-07,19.5,,
1992-01-08,20.0,,
1992-01-09,20.13,,
1992-01-10,20.03,,
1992-01-13,19.94,,
1992-01-14,19.75,,
1992-01-15,19.94,,
1992-01-16,20.09,,
1992-01-17,20.0,,
1992-01-20,19.38,,
1992-01-21,18.56,,
1992-01-22,19.38,,
1992-01-23,18.88,,
1992-01-24,18.81,,
1992-01-27,19.13,,
1992-01-28,19.13,,
1992-01-29,19.09,,
1992-01-30,19.06,,
1992-01-31,18.88,,
1992-02-03,19.0,,
1992-02-04,19.19,,
1992-02-05,19.38,,
1992-02-06,18.88,,
1992-02-07,19.13,,
1992-02-10,19.0,,
1992-02-11,18.59,,
1992-02-12,18.69,,
1992-02-13,18.59,,
1992-02-14,18.47,,
1992-02-18,18.0,,
1992-02-19,18.0,,
1992-02-20,18.44,,
1992-02-21,18.47,,
1992-02-24,18.47,,
1992-02-25,18.34,,
1992-02-26,18.06,,
1992-02-27,17.97,,
1992-02-28,18.25,,
1992-03-02,18.56,,
1992-03-03,18.56,,
1992-03-04,18.63,,
1992-03-05,18.31,,
1992-03-06,18.28,,
1992-03-09,18.22,,
1992-03-10,18.25,,
1992-03-11,18.38,,
1992-03-12,18.69,,
1992-03-13,18.63,,
1992-03-16,18.88,,
1992-03-17,18.94,,
1992-03-18,18.94,,
1992-03-19,18.94,,
1992-03-20,18.56,,
1992-03-23,18.63,,
1992-03-24,18.94,,
1992-03-25,18.81,,
1992-03-26,18.88,,
1992-03-27,18.56,,
1992-03-30,18.19,,
1992-03-31,17.88,,
1992-04-01,17.38,,
1992-04-02,17.38,,
1992-04-03,16.81,,
1992-04-06,17.0,,
1992-04-07,17.25,,
1992-04-08,16.25,,
1992-04-09,16.75,,
1992-04-10,17.19,,
1992-04-13,18.0,,
1992-04-14,18.13,,
1992-04-15,18.06,,
1992-04-16,17.94,,
1992-04-20,16.69,,
1992-04-21,16.63,,
1992-04-22,16.81,,
1992-04-23,17.19,,
1992-04-24,17.69,,
1992-04-27,17.94,,
1992-04-28,17.5,,
1992-04-29,17.94,,
1992-04-30,18.25,,
1992-05-01,18.38,,
1992-05-04,18.44,,
1992-05-05,17.88,,
1992-05-06,18.0,,
1992-05-07,18.13,,
1992-05-08,18.38,,
1992-05-11,18.88,,
1992-05-12,18.88,,
1992-05-13,18.75,,
1992-05-14,18.69,,
1992-05-15,18.63,,
1992-05-18,18.75,,
1992-05-19,18.56,,
1992-05-20,18.88,,
1992-05-21,19.38,,
1992-05-22,19.44,,
1992-05-26,19.06,,
1992-05-27,19.0,,
1992-05-28,19.0,,
1992-05-29,19.0,,
1992-06-01,19.56,,
1992-06-02,19.88,,
1992-06-03,20.13,,
1992-06-04,19.63,,
1992-06-05,19.0,,
1992-06-08,18.88,,
1992-06-09,19.0,,
1992-06-10,19.06,,
1992-06-11,19.25,,
1992-06-12,19.13,,
1992-06-15,19.56,,
1992-06-16,19.94,,
1992-06-17,19.63,,
1992-06-18,19.13,,
1992-06-19,19.31,,
1992-06-22,19.13,,
1992-06-23,19.75,,
1992-06-24,19.63,,
1992-06-25,19.75,,
1992-06-26,20.0,,
1992-06-29,20.56,,
1992-06-30,20.63,,
1992-07-01,21.19,,
1992-07-02,21.0,,
1992-07-06,20.94,,
1992-07-07,20.69,,
1992-07-08,20.44,,
1992-07-09,20.81,,
1992-07-10,20.56,,
1992-07-13,20.44,,
1992-07-14,20.63,,
1992-07-15,21.13,,
1992-07-16,21.38,,
1992-07-17,20.75,,
1992-07-20,20.75,,
1992-07-21,21.06,,
1992-07-22,21.13,,
1992-07-23,21.13,,
1992-07-24,20.94,,
1992-07-27,21.44,,
1992-07-28,21.25,,
1992-07-29,21.63,,
1992-07-30,21.81,,
1992-07-31,22.19,,
1992-08-03,22.06,,
1992-08-04,22.31,,
1992-08-05,22.38,,
1992-08-06,22.38,,
1992-08-07,22.44,,
1992-08-10,22.38,,
1992-08-11,22.25,,
1992-08-12,22.25,,
1992-08-13,22.06,,
1992-08-14,22.06,,
1992-08-17,22.25,,
1992-08-18,22.13,,
1992-08-19,22.38,,
1992-08-20,22.19,,
1992-08-21,21.81,,
1992-08-24,21.31,,
1992-08-25,21.0,,
1992-08-26,21.31,,
1992-08-27,21.56,,
1992-08-28,21.63,,
1992-08-31,21.13,,
1992-09-01,21.19,,
1992-09-02,21.19,,
1992-09-03,21.0,,
1992-09-04,21.06,,
1992-09-08,21.0,,
1992-09-09,20.88,,
1992-09-10,20.81,,
1992-09-11,20.63,,
1992-09-14,21.0,,
1992-09-15,20.44,,
1992-09-16,21.13,,
1992-09-17,20.88,,
1992-09-18,21.25,,
1992-09-21,21.25,,
1992-09-22,21.19,,
1992-09-23,20.5,,
1992-09-24,21.19,,
1992-09-25,20.44,,
1992-09-28,20.19,,
1992-09-29,20.88,,
1992-09-30,21.38,,
1992-10-01,21.44,,
1992-10-02,21.25,,
1992-10-05,21.06,,
1992-10-06,21.88,,
1992-10-07,21.88,,
1992-10-08,22.19,,
1992-10-09,22.25,,
1992-10-12,22.25,,
1992-10-13,22.06,,
1992-10-14,22.31,,
1992-10-15,22.56,,
1992-10-16,22.25,,
1992-10-19,22.06,,
1992-10-20,22.0,,
1992-10-21,22.44,,
1992-10-22,22.31,,
1992-10-23,22.56,,
1992-10-26,22.88,,
1992-10-27,23.0,,
1992-10-28,23.38,,
1992-10-29,23.25,,
1992-10-30,22.75,,
1992-11-02,23.13,,
1992-11-03,23.5,,
1992-11-04,23.31,,
1992-11-05,23.75,,
1992-11-06,24.0,,
1992-11-09,24.31,,
1992-11-10,24.63,,
1992-11-11,24.63,,
1992-11-12,24.63,,
1992-11-13,24.63,,
1992-11-16,24.25,,
1992-11-17,23.81,,
1992-11-18,24.44,,
1992-11-19,24.75,,
1992-11-20,24.94,,
1992-11-23,24.5,,
1992-11-24,24.31,,
1992-11-25,24.88,,
1992-11-27,25.31,,
1992-11-30,25.31,,
1992-12-01,25.38,,
1992-12-02,25.38,,
1992-12-03,25.56,,
1992-12-04,26.25,,
1992-12-07,26.56,,
1992-12-08,27.0,,
1992-12-09,26.63,,
1992-12-10,26.88,,
1992-12-11,26.69,,
1992-12-14,26.44,,
1992-12-15,26.56,,
1992-12-16,26.69,,
1992-12-17,26.56,,
1992-12-18,26.5,,
1992-12-21,26.38,,
1992-12-22,26.19,,
1992-12-23,26.13,,
1992-12-24,26.13,,
1992-12-28,26.13,,
1992-12-29,26.63,,
1992-12-30,26.5,,
1992-12-31,26.5,,
1993-01-04,26.81,,
1993-01-05,26.5,,
1993-01-06,26.88,,
1993-01-07,27.13,,
1993-01-08,26.94,,
1993-01-11,26.25,,
1993-01-12,26.25,,
1993-01-13,26.5,,
1993-01-14,26.31,,
1993-01-15,26.5,,
1993-01-18,26.38,,
1993-01-19,26.38,,
1993-01-20,26.0,,
1993-01-21,25.94,,
1993-01-22,25.75,,
1993-01-25,26.56,,
1993-01-26,26.38,,
1993-01-27,26.81,,
1993-01-28,26.81,,
1993-01-29,26.94,,
1993-02-01,28.0,,
1993-02-02,28.38,,
1993-02-03,28.75,,
1993-02-04,28.81,,
1993-02-05,28.63,,
1993-02-08,28.75,,
1993-02-09,28.0,,
1993-02-10,27.94,,
1993-02-11,27.63,,
1993-02-12,27.5,,
1993-02-16,26.81,,
1993-02-17,26.38,,
1993-02-18,25.81,,
1993-02-19,26.25,,
1993-02-22,26.0,,
1993-02-23,25.5,,
1993-02-24,25.88,,
1993-02-25,26.81,,
1993-02-26,26.88,,
1993-03-01,27.19,,
1993-03-02,27.44,,
1993-03-03,28.13,,
1993-03-04,28.5,,
1993-03-05,28.25,,
1993-03-08,28.69,,
1993-03-09,28.63,,
1993-03-10,28.38,,
1993-03-11,28.5,,
1993-03-12,28.31,,
1993-03-15,28.5,,
1993-03-16,28.44,,
1993-03-17,28.0,,
1993-03-18,28.25,,
1993-03-19,28.19,,
1993-03-22,27.69,,
1993-03-23,27.31,,
1993-03-24,28.44,,
1993-03-25,28.69,,
1993-03-26,28.88,,
1993-03-29,28.25,,
1993-03-30,27.63,,
1993-03-31,28.25,,
1993-04-01,28.19,,
1993-04-02,27.88,,
1993-04-05,27.38,,
1993-04-06,26.94,,
1993-04-07,27.25,,
1993-04-08,27.25,,
1993-04-12,27.44,,
1993-04-13,27.44,,
1993-04-14,28.0,,
1993-04-15,27.63,,
1993-04-16,27.56,,
1993-04-19,26.69,,
1993-04-20,26.56,,
1993-04-21,26.5,,
1993-04-22,26.38,,
1993-04-23,26.63,,
1993-04-26,26.5,,
1993-04-27,26.56,,
1993-04-28,26.75,,
1993-04-29,27.19,,
1993-04-30,27.44,,
1993-05-03,27.31,,
1993-05-04,27.31,,
1993-05-05,27.13,,
1993-05-06,27.06,,
1993-05-07,26.94,,
1993-05-10,27.63,,
1993-05-11,27.25,,
1993-05-12,27.13,,
1993-05-13,26.19,,
1993-05-14,26.38,,
1993-05-17,25.81,,
1993-05-18,25.81,,
1993-05-19,26.19,,
1993-05-20,26.0,,
1993-05-21,26.13,,
1993-05-24,26.0,,
1993-05-25,25.88,,
1993-05-26,26.44,,
1993-05-27,26.69,,
1993-05-28,26.81,,
1993-06-01,27.69,,
1993-06-02,28.0,,
1993-06-03,27.5,,
1993-06-04,26.56,,
1993-06-07,25.88,,
1993-06-08,26.06,,
1993-06-09,26.06,,
1993-06-10,26.25,,
1993-06-11,26.0,,
1993-06-14,26.19,,
1993-06-15,26.25,,
1993-06-16,26.5,,
1993-06-17,26.25,,
1993-06-18,26.38,,
1993-06-21,27.06,,
1993-06-22,27.13,,
1993-06-23,27.0,,
1993-06-24,27.0,,
1993-06-25,26.63,,
1993-06-28,27.25,,
1993-06-29,27.0,,
1993-06-30,27.0,,
1993-07-01,28.06,,
1993-07-02,27.94,,
1993-07-06,27.69,,
1993-07-07,27.13,,
1993-07-08,27.38,,
1993-07-09,27.38,,
1993-07-12,27.56,,
1993-07-13,27.56,,
1993-07-14,27.44,,
1993-07-15,27.81,,
1993-07-16,27.81,,
1993-07-19,27.94,,
1993-07-20,27.31,,
1993-07-21,27.06,,
1993-07-22,26.81,,
1993-07-23,27.19,,
1993-07-26,28.25,,
1993-07-27,28.25,,
1993-07-28,27.38,,
1993-07-29,28.06,,
1993-07-30,28.63,,
1993-08-02,28.69,,
1993-08-03,28.06,,
1993-08-04,28.19,,
1993-08-05,28.31,,
1993-08-06,28.75,,
1993-08-09,29.31,,
1993-08-10,29.0,,
1993-08-11,29.19,,
1993-08-12,29.0,,
1993-08-13,29.31,,
1993-08-16,29.38,,
1993-08-17,29.88,,
1993-08-18,29.13,,
1993-08-19,29.38,,
1993-08-20,29.31,,
1993-08-23,29.31,,
1993-08-24,29.56,,
1993-08-25,29.25,,
1993-08-26,29.25,,
1993-08-27,29.0,,
1993-08-30,29.19,,
1993-08-31,29.38,,
1993-09-01,29.0,,
1993-09-02,28.81,,
1993-09-03,28.63,,
1993-09-07,28.25,,
1993-09-08,27.94,,
1993-09-09,28.19,,
1993-09-10,28.5,,
1993-09-13,28.13,,
1993-09-14,28.13,,
1993-09-15,28.13,,
1993-09-16,28.38,,
1993-09-17,28.06,,
1993-09-20,27.81,,
1993-09-21,27.81,,
1993-09-22,27.81,,
1993-09-23,26.88,,
1993-09-24,27.06,,
1993-09-27,27.44,,
1993-09-28,27.13,,
1993-09-29,27.19,,
1993-09-30,27.19,,
1993-10-01,26.94,,
1993-10-04,26.56,,
1993-10-05,26.13,,
1993-10-06,26.13,,
1993-10-07,26.31,,
1993-10-08,26.31,,
1993-10-11,26.38,,
1993-10-12,26.81,,
1993-10-13,26.75,,
1993-10-14,27.0,,
1993-10-15,26.88,,
1993-10-18,26.75,,
1993-10-19,26.0,,
1993-10-20,26.31,,
1993-10-21,26.13,,
1993-10-22,26.19,,
1993-10-25,25.31,,
1993-10-26,25.56,,
1993-10-27,25.69,,
1993-10-28,25.81,,
1993-10-29,25.75,,
1993-11-01,25.81,,
1993-11-02,25.19,,
1993-11-03,24.88,,
1993-11-04,24.38,,
1993-11-05,24.19,,
1993-11-08,25.0,,
1993-11-09,24.69,,
1993-11-10,24.81,,
1993-11-11,25.06,,
1993-11-12,25.19,,
1993-11-15,25.06,,
1993-11-16,24.94,,
1993-11-17,24.75,,
1993-11-18,24.69,,
1993-11-19,24.81,,
1993-11-22,24.0,,
1993-11-23,24.88,,
1993-11-24,24.81,,
1993-11-26,24.69,,
1993-11-29,24.63,,
1993-11-30,24.63,,
1993-12-01,24.94,,
1993-12-02,24.94,,
1993-12-03,24.94,,
1993-12-06,25.75,,
1993-12-07,26.13,,
1993-12-08,25.75,,
1993-12-09,25.63,,
1993-12-10,25.63,,
1993-12-13,25.06,,
1993-12-14,24.69,,
1993-12-15,24.69,,
1993-12-16,25.0,,
1993-12-17,25.44,,
1993-12-20,25.69,,
1993-12-21,25.38,,
1993-12-22,25.81,,
1993-12-23,26.0,,
1993-12-27,25.63,,
1993-12-28,25.69,,
1993-12-29,26.25,,
1993-12-30,26.25,,
1993-12-31,26.25,,
1994-01-03,26.38,,
1994-01-04,26.44,,
1994-01-05,26.44,,
1994-01-06,26.25,,
1994-01-07,26.38,,
1994-01-10,26.56,,
1994-01-11,26.25,,
1994-01-12,26.5,,
1994-01-13,26.44,,
1994-01-14,26.44,,
1994-01-17,26.13,,
1994-01-18,25.81,,
1994-01-19,25.31,,
1994-01-20,25.31,,
1994-01-21,25.13,,
1994-01-24,24.63,,
1994-01-25,24.31,,
1994-01-26,24.25,,
1994-01-27,25.06,,
1994-01-28,24.94,,
1994-01-31,25.38,,
1994-02-01,25.56,,
1994-02-02,25.5,,
1994-02-03,25.38,,
1994-02-04,25.06,,
1994-02-07,24.88,,
1994-02-08,24.38,,
1994-02-09,25.5,,
1994-02-10,25.5,,
1994-02-11,25.88,,
1994-02-14,25.88,,
1994-02-15,25.38,,
1994-02-16,25.63,,
1994-02-17,26.38,,
1994-02-18,26.63,,
1994-02-22,26.5,,
1994-02-23,26.56,,
1994-02-24,26.38,,
1994-02-25,26.69,,
1994-02-28,26.88,,
1994-03-01,26.5,,
1994-03-02,26.44,,
1994-03-03,26.25,,
1994-03-04,26.13,,
1994-03-07,27.5,,
1994-03-08,27.31,,
1994-03-09,28.0,,
1994-03-10,28.63,,
1994-03-11,28.5,,
1994-03-14,28.5,,
1994-03-15,28.56,,
1994-03-16,28.25,,
1994-03-17,28.13,,
1994-03-18,28.25,,
1994-03-21,28.13,,
1994-03-22,27.75,,
1994-03-23,27.94,,
1994-03-24,27.56,,
1994-03-25,27.69,,
1994-03-28,27.75,,
1994-03-29,27.56,,
1994-03-30,26.63,,
1994-03-31,26.38,,
1994-04-04,26.38,,
1994-04-05,26.63,,
1994-04-06,26.94,,
1994-04-07,26.88,,
1994-04-08,26.5,,
1994-04-11,26.81,,
1994-04-12,27.44,,
1994-04-13,27.44,,
1994-04-14,27.5,,
1994-04-15,27.88,,
1994-04-18,27.88,,
1994-04-19,27.88,,
1994-04-20,28.06,,
1994-04-21,27.81,,
1994-04-22,27.25,,
1994-04-25,27.25,,
1994-04-26,25.13,,
1994-04-28,25.0,,
1994-04-29,24.69,,
1994-05-02,24.38,,
1994-05-03,23.75,,
1994-05-04,23.63,,
1994-05-05,23.88,,
1994-05-06,23.44,,
1994-05-09,23.63,,
1994-05-10,23.69,,
1994-05-11,22.94,,
1994-05-12,22.75,,
1994-05-13,22.38,,
1994-05-16,22.75,,
1994-05-17,23.06,,
1994-05-18,23.63,,
1994-05-19,23.25,,
1994-05-20,23.25,,
1994-05-23,23.31,,
1994-05-24,23.5,,
1994-05-25,23.94,,
1994-05-26,23.5,,
1994-05-27,23.5,,
1994-05-31,23.44,,
1994-06-01,23.56,,
1994-06-02,23.19,,
1994-06-03,23.13,,
1994-06-06,23.69,,
1994-06-07,23.94,,
1994-06-08,23.88,,
1994-06-09,23.69,,
1994-06-10,23.75,,
1994-06-13,23.75,,
1994-06-14,23.94,,
1994-06-15,24.0,,
1994-06-16,24.0,,
1994-06-17,23.75,,
1994-06-20,23.56,,
1994-06-21,23.38,,
1994-06-22,23.5,,
1994-06-23,23.5,,
1994-06-24,23.38,,
1994-06-27,22.94,,
1994-06-28,23.06,,
1994-06-29,22.88,,
1994-06-30,22.38,,
1994-07-01,22.13,,
1994-07-05,22.63,,
1994-07-06,22.44,,
1994-07-07,21.94,,
1994-07-08,21.69,,
1994-07-11,21.56,,
1994-07-12,21.63,,
1994-07-13,21.88,,
1994-07-14,22.0,,
1994-07-15,21.94,,
1994-07-18,21.94,,
1994-07-19,22.06,,
1994-07-20,22.25,,
1994-07-21,22.25,,
1994-07-22,22.38,,
1994-07-25,22.56,,
1994-07-26,23.25,,
1994-07-27,22.94,,
1994-07-28,23.06,,
1994-07-29,23.19,,
1994-08-01,23.88,,
1994-08-02,23.81,,
1994-08-03,24.06,,
1994-08-04,24.06,,
1994-08-05,24.06,,
1994-08-08,24.06,,
1994-08-09,24.38,,
1994-08-10,24.0,,
1994-08-11,24.0,,
1994-08-12,24.0,,
1994-08-15,24.0,,
1994-08-16,24.06,,
1994-08-17,24.19,,
1994-08-18,24.06,,
1994-08-19,23.88,,
1994-08-22,23.81,,
1994-08-23,23.81,,
1994-08-24,24.0,,
1994-08-25,23.94,,
1994-08-26,24.0,,
1994-08-29,24.06,,
1994-08-30,24.06,,
1994-08-31,24.5,,
1994-09-01,24.69,,
1994-09-02,24.63,,
1994-09-06,24.38,,
1994-09-07,24.5,,
1994-09-08,24.69,,
1994-09-09,24.69,,
1994-09-12,24.69,,
1994-09-13,24.63,,
1994-09-14,24.69,,
1994-09-15,25.0,,
1994-09-16,24.88,,
1994-09-19,24.94,,
1994-09-20,24.38,,
1994-09-21,23.63,,
1994-09-22,23.44,,
1994-09-23,23.5,,
1994-09-26,23.0,,
1994-09-27,23.31,,
1994-09-28,23.69,,
1994-09-29,23.0,,
1994-09-30,23.0,,
1994-10-03,22.94,,
1994-10-04,22.38,,
1994-10-05,22.56,,
1994-10-06,22.44,,
1994-10-07,22.88,,
1994-10-10,22.5,,
1994-10-11,22.75,,
1994-10-12,22.75,,
1994-10-13,22.56,,
1994-10-14,22.75,,
1994-10-17,22.75,,
1994-10-18,22.88,,
1994-10-19,22.69,,
1994-10-20,22.94,,
1994-10-21,22.88,,
1994-10-24,22.63,,
1994-10-25,23.06,,
1994-10-26,22.88,,
1994-10-27,22.88,,
1994-10-28,22.94,,
1994-10-31,22.94,,
1994-11-01,23.06,,
1994-11-02,22.94,,
1994-11-03,23.38,,
1994-11-04,23.0,,
1994-11-07,23.31,,
1994-11-08,20.13,,
1994-11-09,19.81,,
1994-11-10,19.75,,
1994-11-11,19.38,,
1994-11-14,19.75,,
1994-11-15,19.06,,
1994-11-16,18.75,,
1994-11-17,18.44,,
1994-11-18,18.75,,
1994-11-21,19.06,,
1994-11-22,18.13,,
1994-11-23,18.31,,
1994-11-25,18.38,,
1994-11-28,19.0,,
1994-11-29,18.31,,
1994-11-30,18.25,,
1994-12-01,18.63,,
1994-12-02,19.19,,
1994-12-05,19.13,,
1994-12-06,19.25,,
1994-12-07,19.25,,
1994-12-08,18.88,,
1994-12-09,18.88,,
1994-12-12,19.0,,
1994-12-13,19.0,,
1994-12-14,19.44,,
1994-12-15,19.31,,
1994-12-16,19.5,,
1994-12-19,19.38,,
1994-12-20,19.44,,
1994-12-21,19.38,,
1994-12-22,19.88,,
1994-12-23,19.5,,
1994-12-27,19.69,,
1994-12-28,19.31,,
1994-12-29,19.31,,
1994-12-30,18.88,,
1995-01-03,19.13,,
1995-01-04,19.81,,
1995-01-05,19.69,,
1995-01-06,20.13,,
1995-01-09,20.63,,
1995-01-10,21.19,,
1995-01-11,21.06,,
1995-01-12,21.31,,
1995-01-13,21.75,,
1995-01-16,21.88,,
1995-01-17,21.88,,
1995-01-18,21.38,,
1995-01-19,21.5,,
1995-01-20,21.0,,
1995-01-23,20.94,,
1995-01-24,20.5,,
1995-01-25,20.88,,
1995-01-26,20.56,,
1995-01-27,21.44,,
1995-01-30,21.88,,
1995-01-31,21.94,,
1995-02-01,21.44,,
1995-02-02,21.25,,
1995-02-03,21.88,,
1995-02-06,22.31,,
1995-02-07,22.06,,
1995-02-08,21.75,,
1995-02-09,21.13,,
1995-02-10,21.0,,
1995-02-13,21.31,,
1995-02-14,21.5,,
1995-02-15,21.69,,
1995-02-16,21.5,,
1995-02-17,21.63,,
1995-02-21,21.56,,
1995-02-22,21.56,,
1995-02-23,21.75,,
1995-02-24,21.69,,
1995-02-27,21.38,,
1995-02-28,21.25,,
1995-03-01,21.13,,
1995-03-02,21.38,,
1995-03-03,21.25,,
1995-03-06,21.19,,
1995-03-07,21.06,,
1995-03-08,21.25,,
1995-03-09,21.19,,
1995-03-10,21.25,,
1995-03-13,21.38,,
1995-03-14,21.88,,
1995-03-15,22.13,,
1995-03-16,22.31,,
1995-03-17,22.44,,
1995-03-20,22.31,,
1995-03-21,22.5,,
1995-03-22,22.81,,
1995-03-23,22.81,,
1995-03-24,22.94,,
1995-03-27,23.0,,
1995-03-28,22.63,,
1995-03-29,22.56,,
1995-03-30,22.81,,
1995-03-31,22.63,,
1995-04-03,22.5,,
1995-04-04,22.63,,
1995-04-05,22.38,,
1995-04-06,22.31,,
1995-04-07,22.19,,
1995-04-10,22.13,,
1995-04-11,22.25,,
1995-04-12,22.31,,
1995-04-13,22.0,,
1995-04-17,22.0,,
1995-04-18,21.69,,
1995-04-19,21.75,,
1995-04-20,21.63,,
1995-04-21,21.63,,
1995-04-24,21.94,,
1995-04-25,22.0,,
1995-04-26,21.88,,
1995-04-27,21.44,,
1995-04-28,21.44,,
1995-05-01,21.5,,
1995-05-02,21.31,,
1995-05-03,21.19,,
1995-05-04,21.0,,
1995-05-05,21.13,,
1995-05-08,21.0,,
