date,SNA,dcf,Deviation
2016-05-11,162.86,165.0779887992173,-0.013436005704643095
2016-05-12,163.29,163.39798879921736,-0.0006608942987056388
2016-05-13,161.61,165.58798879921736,-0.02402341394484131
2016-05-16,163.8,165.8279887992173,-0.012229472321905632
2016-05-17,164.04,165.08798879921736,-0.0063480620658111775
2016-05-18,163.3,163.50798879921734,-0.0012720405941311075
2016-05-19,161.72,163.98798879921733,-0.01383021290659403
2016-05-20,162.2,163.95798879921733,-0.010722190556815003
2016-05-23,162.17,166.1779887992173,-0.02411865029886673
2016-05-24,164.39,164.45798879921733,-0.0004134113503014847
2016-05-25,162.67,164.47798879921731,-0.01099228421028653
2016-05-26,162.69,164.33798879921736,-0.010028045318424939
2016-05-27,162.55,163.60798879921734,-0.006466608427756593
2016-05-31,161.82,165.22798879921731,-0.02062597762028473
2016-06-01,163.44,164.0779887992173,-0.0038883265445069926
2016-06-02,162.29,160.88798879921734,0.008714206767369781
2016-06-03,159.1,160.78798879921735,-0.01049822696224667
2016-06-06,159.0,161.28798879921735,-0.014185735814869593
2016-06-07,159.5,161.43798879921735,-0.012004540031947841
2016-06-08,159.65,162.13798879921734,-0.015344885042939072
2016-06-09,160.35,157.68798879921735,0.016881508991608563
2016-06-10,155.9,155.69798879921734,0.0012974554285551942
2016-06-13,153.91,155.29798879921734,-0.008937583866664545
2016-06-14,153.51,154.83798879921736,-0.008576634258272375
2016-06-15,153.05,155.27798879921733,-0.014348387794346218
2016-06-16,153.49,154.75798879921734,-0.008193365712851342
2016-06-17,152.97,155.98798879921733,-0.019347571710165434
2016-06-20,154.2,156.30798879921736,-0.013486123232799963
2016-06-21,154.52,154.14798879921736,0.0024133380116118097
2016-06-22,152.36,157.40798879921735,-0.032069457450830674
2016-06-23,155.62,151.9179887992173,0.02436848479922582
2016-06-24,150.13,149.81798879921732,0.0020826017174802036
2016-06-27,148.03,153.04798879921734,-0.03278702868680228
2016-06-28,151.26,155.99798879921735,-0.030372114638705705
2016-06-29,154.21,159.60798879921734,-0.03382029207828596
2016-06-30,157.82,159.78798879921735,-0.012316249888408293
2016-07-01,158.0,157.05778375988675,0.00599916933473188
2016-07-05,155.04,158.3577837598868,-0.020951188385646136
2016-07-06,156.34,159.26778375988675,-0.01838277453713233
2016-07-07,157.25,162.17778375988675,-0.030385072761769938
2016-07-08,160.16,163.41778375988676,-0.019935307436756644
2016-07-11,161.4,164.71778375988677,-0.020142231665302046
2016-07-12,162.7,164.41778375988676,-0.010447676161329356
2016-07-13,162.4,164.71778375988677,-0.014071241774752496
2016-07-14,162.7,164.42778375988675,-0.010507857737776516
2016-07-15,162.41,163.32778375988676,-0.005619275170206328
2016-07-18,161.31,162.08778375988678,-0.004798534114322628
2016-07-19,160.07,163.63778375988676,-0.021802933759613508
2016-07-20,161.62,158.05778375988675,0.02253743001689057
2016-07-21,156.04,160.29778375988676,-0.026561713206619153
2016-07-22,158.28,160.16778375988676,-0.011786288825203495
2016-07-25,158.15,159.80778375988675,-0.010373610852257298
2016-07-26,157.79,157.96778375988677,-0.0011254431483131988
2016-07-27,155.95,157.46778375988677,-0.009638693856269476
2016-07-28,155.45,159.18778375988674,-0.023480342973583257
2016-07-29,157.17,159.0977837598868,-0.012116974318110207
2016-08-01,157.08,156.30778375988675,0.004940356913380128
2016-08-02,154.29,156.31778375988677,-0.012972188519519756
2016-08-03,154.3,155.45778375988678,-0.007447576646757215
2016-08-04,153.44,158.41778375988676,-0.0314218747525945
2016-08-05,156.4,157.14778375988675,-0.004758474742662111
2016-08-08,155.13,158.08778375988678,-0.018709755362117275
2016-08-09,156.07,157.82778375988676,-0.011137353120037385
2016-08-10,155.81,158.81778375988677,-0.018938582875795418
2016-08-11,156.8,155.53778375988676,0.008115174394292657
2016-08-12,153.52,155.65778375988674,-0.013733869956573552
2016-08-15,153.64,154.03778375988676,-0.0025823778437817912
2016-08-16,152.02,154.8577837598868,-0.018325096039646716
2016-08-17,152.84,155.52778375988674,-0.017281695237400863
2016-08-18,153.51,155.93778375988674,-0.01556892564040191
2016-08-19,153.92,155.21778375988677,-0.0083610507021179
2016-08-22,153.2,156.76778375988675,-0.022758398915375122
2016-08-23,154.75,157.03778375988676,-0.014568365046368825
2016-08-24,155.02,157.3577837598868,-0.014856486308005068
2016-08-25,155.34,156.11778375988675,-0.004982031778538398
2016-08-26,154.1,157.14778375988675,-0.01939437952585832
2016-08-29,155.13,156.58778375988678,-0.009309690225401956
2016-08-30,154.57,155.30778375988675,-0.004750462224272001
2016-08-31,153.29,155.20778375988678,-0.012356234419619638
2016-09-01,153.19,155.69778375988676,-0.0161067402459254
2016-09-02,153.68,154.78778375988676,-0.0071567906263533265
2016-09-06,152.77,153.33778375988678,-0.0037028300916090995
2016-09-07,151.32,153.29778375988676,-0.012901580905987586
2016-09-08,151.28,149.53778375988676,0.01165067581120982
2016-09-09,147.52,149.79778375988676,-0.015205724028186207
2016-09-12,147.78,148.77778375988674,-0.00670653732480031
2016-09-13,146.76,149.27778375988674,-0.01686643314544789
2016-09-14,147.26,150.51778375988675,-0.021643846185536053
2016-09-15,148.5,150.00778375988676,-0.010051370149566585
2016-09-16,147.99,151.37778375988677,-0.022379662825956048
2016-09-19,149.36,151.49778375988674,-0.014110990318346617
2016-09-20,149.48,151.91778375988676,-0.0160467306693981
2016-09-21,149.9,154.81778375988677,-0.031764979710043884
2016-09-22,152.8,153.80778375988675,-0.006552228601512167
2016-09-23,151.79,152.99778375988674,-0.007894125850752443
2016-09-26,150.98,152.95778375988678,-0.012930258998728128
2016-09-27,150.94,152.90778375988674,-0.01286908822756061
2016-09-28,150.89,151.21778375988677,-0.002167627059045274
2016-09-29,149.2,153.9777837598868,-0.031029046159914087
2016-09-30,151.96,152.6491342986972,-0.004514498571270731
2016-10-03,150.67,152.4091342986972,-0.011410958448781705
2016-10-04,150.43,153.1491342986972,-0.01775481337944662
2016-10-05,151.17,154.8891342986972,-0.02401158942192172
2016-10-06,152.91,152.26913429869722,0.004208769585867689
2016-10-07,150.29,151.2591342986972,-0.006407112556808814
2016-10-10,149.28,148.67913429869722,0.004041358621954538
2016-10-11,146.7,149.3591342986972,-0.01780362688350423
2016-10-12,147.38,147.9491342986972,-0.0038468241223241773
2016-10-13,145.97,149.30913429869722,-0.02236389832665686
2016-10-14,147.33,151.1491342986972,-0.025267324992744533
2016-10-17,149.17,151.53913429869723,-0.01563381175206846
2016-10-18,149.56,151.08913429869722,-0.010120743002433152
2016-10-19,149.11,161.03913429869723,-0.07407599618966487
2016-10-20,159.06,160.54913429869723,-0.009275255859846232
2016-10-21,158.57,161.6991342986972,-0.019351583496525993
2016-10-24,159.72,158.73913429869722,0.006179104514058231
2016-10-25,156.76,156.95913429869722,-0.0012687015609953445
2016-10-26,154.98,155.70913429869722,-0.004682668759165565
2016-10-27,153.73,155.1891342986972,-0.009402296786376718
2016-10-28,153.21,156.0791342986972,-0.018382561587036772
2016-10-31,154.1,154.0791342986972,0.0001354219790874467
2016-11-01,152.1,154.33913429869722,-0.014507884269739146
2016-11-02,152.36,154.7291342986972,-0.0153114945639371
2016-11-03,152.75,155.8591342986972,-0.019948361144741633
2016-11-04,153.88,159.73913429869722,-0.03667939183732649
2016-11-07,157.76,160.04913429869723,-0.014302697160642253
2016-11-08,158.07,162.4091342986972,-0.026717304524983443
2016-11-09,160.43,168.6191342986972,-0.048565866102661226
2016-11-10,166.64,168.4491342986972,-0.010739944175012672
2016-11-11,166.47,169.58913429869722,-0.018392300377001125
2016-11-14,167.61,170.48913429869722,-0.01688749438807613
2016-11-15,168.51,168.58913429869722,-0.00046939145293323215
2016-11-16,166.61,169.52913429869722,-0.017219071581843326
2016-11-17,167.55,169.74913429869721,-0.012955201849969455
2016-11-18,167.77,170.52913429869722,-0.01617984111655857
2016-11-21,168.55,172.7591342986972,-0.024364177997209024
2016-11-22,170.78,171.1591342986972,-0.0022150982490689586
2016-11-23,169.18,172.55913429869722,-0.019582471321674455
2016-11-25,170.58,170.3591342986972,0.0012964711414626962
2016-11-28,168.38,169.78913429869723,-0.008299319650327264
2016-11-29,167.81,169.17913429869722,-0.008092808279063113
2016-11-30,167.2,169.28913429869723,-0.01234062840094119
2016-12-01,167.31,169.24913429869721,-0.011457277502376795
2016-12-02,167.27,171.0091342986972,-0.021865114480763004
2016-12-05,169.03,171.58913429869722,-0.014914314412486918
2016-12-06,169.61,174.87913429869724,-0.03013014857277041
2016-12-07,172.9,175.1891342986972,-0.013066645416457412
2016-12-08,173.21,178.17913429869722,-0.027888418687493588
2016-12-09,176.2,176.8691342986972,-0.0037832169041273067
2016-12-12,174.89,175.28913429869723,-0.0022770053619930453
2016-12-13,173.31,173.5791342986972,-0.0015504991414121427
2016-12-14,171.6,176.3991342986972,-0.027206110266793093
2016-12-15,174.42,173.95913429869722,0.002649275665579154
2016-12-16,171.98,174.27913429869722,-0.013192252233458657
2016-12-19,172.3,176.3891342986972,-0.02318246140815372
2016-12-20,174.41,175.59913429869724,-0.006771868799048342
2016-12-21,173.62,174.81913429869724,-0.006859285189276698
2016-12-22,172.84,175.3891342986972,-0.014534163184567017
2016-12-23,173.41,175.95913429869722,-0.014487081383169231
2016-12-27,173.98,173.7191342986972,0.001501652091209671
2016-12-28,171.74,174.12913429869724,-0.013720474223451684
2016-12-29,172.15,173.24913429869721,-0.006344241217403179
2016-12-30,171.27,172.4563973063973,-0.0068794044461537585
2017-01-03,171.15,174.0763973063973,-0.016810994205299634
2017-01-04,172.77,173.0063973063973,-0.0013664078905627486
2017-01-05,171.7,174.4963973063973,-0.01602553032362697
2017-01-06,173.19,175.2963973063973,-0.012016204204787884
2017-01-09,173.99,177.5763973063973,-0.02019636258420754
2017-01-10,176.27,178.7163973063973,-0.01368871207829414
2017-01-11,177.41,178.7763973063973,-0.007643052030271713
2017-01-12,177.47,178.4363973063973,-0.005415920299813526
2017-01-13,177.13,175.7263973063973,0.00798743225330778
2017-01-17,174.42,176.5063973063973,-0.011820519472591884
2017-01-18,175.2,176.17639730639732,-0.005542157299875061
2017-01-19,174.87,176.14639730639732,-0.007246229987758923
2017-01-20,174.84,174.9563973063973,-0.000665293228423347
2017-01-23,173.65,178.6863973063973,-0.02818567827388274
2017-01-24,177.38,180.3163973063973,-0.01628469373979191
2017-01-25,179.01,181.3263973063973,-0.012774738487100423
2017-01-26,180.02,181.9163973063973,-0.01042455399555453
2017-01-27,180.61,182.7863973063973,-0.011906779380027266
2017-01-30,181.48,182.83639730639732,-0.007418639430552099
2017-01-31,181.53,181.6063973063973,-0.0004206751938832243
2017-02-01,180.3,168.2863973063973,0.07138784171444157
2017-02-02,166.98,171.08639730639732,-0.02400189244176565
2017-02-03,169.78,169.1563973063973,0.0036865451353467193
2017-02-06,167.85,168.1263973063973,-0.00164398518510811
2017-02-07,166.82,167.9163973063973,-0.0065294237131392485
2017-02-08,166.61,170.0063973063973,-0.019978055886191504
2017-02-09,168.7,171.1963973063973,-0.014582066828949691
2017-02-10,169.89,173.1663973063973,-0.01892051435706732
2017-02-13,171.86,174.2263973063973,-0.013582312112186412
2017-02-14,172.92,176.6563973063973,-0.021150648169943276
2017-02-15,175.35,174.61639730639732,0.004201224540874238
2017-02-16,173.31,173.8763973063973,-0.0032574709113579736
2017-02-17,172.57,173.6963973063973,-0.006484862805820724
2017-02-21,172.39,172.2963973063973,0.0005432655300170453
2017-02-22,170.99,172.33639730639732,-0.007812611424176108
2017-02-23,171.03,172.6663973063973,-0.009477219261681213
2017-02-24,171.36,172.4063973063973,-0.006069364726284832
2017-02-27,171.1,170.9763973063973,0.0007229225527614069
2017-02-28,169.67,174.1563973063973,-0.025760737910214715
2017-03-01,172.85,172.3863973063973,0.0026893229445401623
2017-03-02,171.08,171.7963973063973,-0.004170036843785474
2017-03-03,170.49,170.3163973063973,0.0010192952431373747
2017-03-06,169.01,169.7663973063973,-0.0044555183970367285
2017-03-07,168.46,170.3163973063973,-0.01089969806640323
2017-03-08,169.01,169.64639730639732,-0.0037513163645198633
2017-03-09,168.34,171.14639730639732,-0.01639764172992275
2017-03-10,169.84,172.0663973063973,-0.012939175465112918
2017-03-13,170.76,170.7563973063973,2.109843999709149e-05
2017-03-14,169.45,173.55639730639732,-0.02366030506583905
2017-03-15,172.25,174.1963973063973,-0.011173579571647219
2017-03-16,172.89,174.1863973063973,-0.007442586369800996
2017-03-17,172.88,173.0463973063973,-0.000961576253463825
2017-03-20,171.74,170.8563973063973,0.005171610238381419
2017-03-21,169.55,168.4863973063973,0.006312691769819967
2017-03-22,167.18,167.6663973063973,-0.0029009826310542053
2017-03-23,166.36,166.8263973063973,-0.002795704480392791
2017-03-24,165.52,166.2163973063973,-0.004189702807200102
2017-03-27,164.91,169.05639730639732,-0.024526710449663702
2017-03-28,167.75,168.5763973063973,-0.004902212406967421
2017-03-29,167.27,169.61639730639732,-0.013833552319583498
2017-03-30,168.31,169.9763973063973,-0.009803698235781977
2017-03-31,168.67,169.2941989881956,-0.0036870666090521587
2017-04-03,167.22,166.8141989881956,0.0024326527014231214
2017-04-04,164.74,165.21419898819562,-0.0028702072285535785
2017-04-05,163.14,166.48419898819563,-0.020087185501807103
2017-04-06,164.41,166.45419898819563,-0.012280849630838087
2017-04-07,164.38,166.4441989881956,-0.012401747857502698
2017-04-10,164.37,167.2641989881956,-0.017303158749469416
2017-04-11,165.19,164.70419898819563,0.0029495362886236
2017-04-12,162.63,163.46419898819562,-0.005103251925247965
2017-04-13,161.39,165.58419898819562,-0.02532970545392821
2017-04-17,163.51,165.3841989881956,-0.011332394507224897
2017-04-18,163.31,165.84419898819561,-0.015280600730424032
2017-04-19,163.77,175.20419898819563,-0.06526212872880977
2017-04-20,173.13,177.2841989881956,-0.0234324266454915
2017-04-21,175.21,177.33419898819562,-0.011978507249676196
2017-04-24,175.26,176.9741989881956,-0.009686151981453284
2017-04-25,174.9,172.30419898819562,0.015065222014596591
2017-04-26,170.23,172.39419898819563,-0.012553780816858096
2017-04-27,170.32,169.6041989881956,0.004220420343804099
2017-04-28,167.53,169.5641989881956,-0.011996630186878243
2017-05-01,167.49,170.92419898819563,-0.020091941389953738
2017-05-02,168.85,169.3141989881956,-0.0027416424078406942
2017-05-03,167.24,171.83419898819562,-0.02673623187495533
2017-05-04,169.76,172.52419898819562,-0.016022094317242774
2017-05-05,170.45,172.5741989881956,-0.012308902493245344
2017-05-08,170.5,172.7641989881956,-0.013105718670048727
2017-05-09,170.69,172.9141989881956,-0.01286302108913251
2017-05-10,170.84,173.39419898819563,-0.014730590775816621
2017-05-11,171.32,172.0741989881956,-0.004382987063896504
2017-05-12,170.0,172.99419898819562,-0.017308088974705593
2017-05-15,170.92,172.7541989881956,-0.010617391640483143
2017-05-16,170.68,166.24419898819562,0.026682440883963432
2017-05-17,164.17,166.39419898819563,-0.013367046457872123
2017-05-18,164.32,167.7841989881956,-0.020646753443328336
2017-05-19,165.71,165.9741989881956,-0.001591807580974658
2017-05-22,163.9,165.2841989881956,-0.008374660110700982
2017-05-23,163.21,164.24419898819562,-0.006296715467375091
2017-05-24,162.17,162.27419898819562,-0.0006421167927207483
2017-05-25,160.2,162.7841989881956,-0.01587499895111455
2017-05-26,160.71,161.7241989881956,-0.0062711640839205884
2017-05-30,159.65,163.73419898819563,-0.024944080182601747
2017-05-31,161.66,165.5141989881956,-0.02328621358020455
2017-06-01,163.44,164.8241989881956,-0.00839803255039473
2017-06-02,162.75,165.1341989881956,-0.014437948061661321
2017-06-05,163.06,164.45419898819563,-0.008477734206687515
2017-06-06,162.38,162.96419898819562,-0.0035848302377010643
2017-06-07,160.89,158.95419898819563,0.012178357187960343
2017-06-08,156.88,159.58419898819562,-0.016945280330640133
2017-06-09,157.51,159.5441989881956,-0.01275006550596125
2017-06-12,157.47,159.83419898819562,-0.014791571535765158
2017-06-13,157.76,159.09419898819561,-0.008386220218467022
2017-06-14,157.02,158.23419898819563,-0.007673429612306548
2017-06-15,156.16,160.0341989881956,-0.02420856924763548
2017-06-16,157.96,159.71419898819562,-0.010983362777440164
2017-06-19,157.64,158.46419898819562,-0.005201168424528668
2017-06-20,156.39,155.3141989881956,0.006926610823818846
2017-06-21,153.24,156.84419898819561,-0.022979485447637504
2017-06-22,154.77,156.5441989881956,-0.011333533913507554
2017-06-23,154.47,158.12419898819562,-0.02310967588502011
2017-06-26,156.05,156.9741989881956,-0.005887585311170174
2017-06-27,154.9,157.99419898819562,-0.019584256941147515
2017-06-28,155.92,158.58419898819562,-0.016799901914527737
2017-06-29,156.51,160.0741989881956,-0.02226591799755595
2017-06-30,158.0,160.33337837837837,-0.014553291410549063
2017-07-03,158.83,158.46337837837837,0.002313604729202723
2017-07-05,156.96,155.82337837837838,0.0072942945625376066
2017-07-06,154.32,157.49337837837837,-0.020149281265364194
2017-07-07,155.99,155.64337837837837,0.002227024530262911
2017-07-10,154.14,154.98337837837838,-0.005441734379536878
2017-07-11,153.48,154.44337837837838,-0.006237744787077726
2017-07-12,152.94,155.7833783783784,-0.018252129386179927
2017-07-13,154.28,157.24337837837837,-0.018845807110856594
2017-07-14,155.74,160.52337837837837,-0.029798640090312523
2017-07-17,159.02,158.19337837837838,0.005225386992143477
2017-07-18,156.69,159.21337837837837,-0.015849034824080177
2017-07-19,157.71,151.8433783783784,0.038636005628132075
2017-07-20,150.34,151.5033783783784,-0.007678893968112388
2017-07-21,150.0,149.01337837837838,0.006621027134331214
2017-07-24,147.51,151.44337837837838,-0.025972600588392347
2017-07-25,149.94,151.54337837837838,-0.010580326211119706
2017-07-26,150.04,156.38337837837838,-0.0405629961710523
2017-07-27,154.88,153.93337837837836,0.006149553992732981
2017-07-28,152.43,155.70337837837837,-0.0210231686201674
2017-07-31,154.2,154.46337837837837,-0.0017051185927916546
2017-08-01,152.96,154.49337837837837,-0.009925204526390008
2017-08-02,152.99,154.35337837837838,-0.008832837950823569
2017-08-03,152.85,154.26337837837838,-0.009162112182657056
2017-08-04,152.76,156.45337837837837,-0.023606894377480536
2017-08-07,154.95,155.73337837837838,-0.005030253543174545
2017-08-08,154.23,156.70337837837837,-0.015783822939707925
2017-08-09,155.2,154.27337837837837,0.006006361119213599
2017-08-10,152.77,153.96337837837837,-0.007751053470946401
2017-08-11,152.46,155.26337837837838,-0.01805563171211244
2017-08-14,153.76,153.02337837837837,0.004813784857109704
2017-08-15,151.52,153.02337837837837,-0.009824501290652377
2017-08-16,151.52,150.32337837837838,0.007960316183219573
2017-08-17,148.82,149.46337837837837,-0.004304588758522576
2017-08-18,147.96,143.20337837837837,0.03321584780670106
2017-08-21,141.7,143.5033783783784,-0.012566800856934512
2017-08-22,142.0,143.01337837837838,-0.0070858991646027825
2017-08-23,141.51,144.33337837837837,-0.01956150690921077
2017-08-24,142.83,146.41337837837838,-0.024474391739788937
2017-08-25,144.91,146.26337837837838,-0.00925302282350704
2017-08-28,144.76,147.20337837837837,-0.016598656941811507
2017-08-29,145.7,147.6533783783784,-0.013229486516540434
2017-08-30,146.15,149.07337837837838,-0.019610331570793615
2017-08-31,147.57,147.51337837837838,0.00038384058614937544
2017-09-01,146.01,146.17337837837837,-0.0011177026910842436
2017-09-05,144.67,147.20337837837837,-0.01721005595310776
2017-09-06,145.7,147.8433783783784,-0.014497628516664474
2017-09-07,146.34,148.5033783783784,-0.01456787314875907
2017-09-08,147.0,148.71337837837837,-0.011521346613610928
2017-09-11,147.21,150.8733783783784,-0.024281145008835936
2017-09-12,149.37,150.47337837837838,-0.007332714864710765
2017-09-13,148.97,148.51337837837838,0.0030746160824532964
2017-09-14,147.01,148.16337837837838,-0.007784503775507212
2017-09-15,146.66,148.16337837837838,-0.010146760925895393
2017-09-18,146.66,148.30337837837837,-0.011081193134963474
2017-09-19,146.8,150.5633783783784,-0.02499531040623104
2017-09-20,149.06,150.08337837837837,-0.00681873229024943
2017-09-21,148.58,150.82337837837838,-0.014874208511297837
2017-09-22,149.32,150.5633783783784,-0.008258172682959364
2017-09-25,149.06,151.13337837837838,-0.013718864757905846
2017-09-26,149.63,151.55337837837837,-0.012691095368236094
2017-09-27,150.05,148.89337837837837,0.007768119940715801
2017-09-28,147.39,150.51337837837838,-0.02075150004623827
2017-09-29,149.01,149.49762308998302,-0.0032617447682732337
2017-10-02,147.9,152.24762308998302,-0.0285562625001603
2017-10-03,150.65,153.03762308998301,-0.015601543213848323
2017-10-04,151.44,150.18762308998302,0.008338749120935462
2017-10-05,148.59,150.86762308998303,-0.015096831535713728
2017-10-06,149.27,152.53762308998301,-0.021421751721248494
2017-10-09,150.94,151.84762308998302,-0.005977196557401365
2017-10-10,150.25,152.53762308998301,-0.014997107229299922
2017-10-11,150.94,153.20762308998303,-0.014800980814454578
2017-10-12,151.61,153.607623089983,-0.01300471324143071
2017-10-13,152.01,153.61762308998303,-0.010465095460052476
2017-10-16,152.02,153.84762308998302,-0.011879436635261253
2017-10-17,152.25,155.11762308998303,-0.01848676528726545
2017-10-18,153.52,157.78762308998301,-0.027046627653103505
2017-10-19,156.19,161.71762308998302,-0.03418070946360208
2017-10-20,160.12,163.74762308998302,-0.022153745022543414
2017-10-23,162.15,163.917623089983,-0.01078360615937346
2017-10-24,162.32,161.51762308998303,0.004967735994789502
2017-10-25,159.92,161.06762308998302,-0.007125101047414706
2017-10-26,159.47,160.04762308998303,-0.003609070093207656
2017-10-27,158.45,158.68762308998302,-0.0014974267391243412
2017-10-30,157.09,159.37762308998302,-0.014353477267580073
2017-10-31,157.78,159.95762308998303,-0.013613749991508883
2017-11-01,158.36,160.09762308998302,-0.010853522097616475
2017-11-02,158.5,159.81762308998302,-0.008244541900370717
2017-11-03,158.22,160.74762308998302,-0.015724170854881758
2017-11-06,159.15,160.14762308998303,-0.006229396794871445
2017-11-07,158.55,158.92762308998303,-0.002376069575829587
2017-11-08,157.33,158.40762308998302,-0.006802848682167739
2017-11-09,156.81,157.46762308998302,-0.004176243198941498
2017-11-10,155.87,157.667623089983,-0.011401345785222339
2017-11-13,156.07,158.27762308998302,-0.013947790261722326
2017-11-14,156.68,158.28762308998301,-0.010156341087193543
2017-11-15,156.69,158.667623089983,-0.01246393594023576
2017-11-16,157.07,158.61762308998303,-0.00975694289092377
2017-11-17,157.02,161.01762308998303,-0.024827239486382102
2017-11-20,159.42,162.71762308998302,-0.020265924657462908
2017-11-21,161.12,162.96762308998302,-0.011337362937194229
2017-11-22,161.37,161.29762308998303,0.00044871653177791515
2017-11-24,159.7,162.887623089983,-0.019569461629519225
2017-11-27,161.29,165.667623089983,-0.02642413169412894
2017-11-28,164.07,168.81762308998302,-0.02812279312481758
2017-11-29,167.22,171.02762308998302,-0.0222632053301689
2017-11-30,169.43,169.84762308998302,-0.0024588103288425422
2017-12-01,168.25,174.917623089983,-0.03811864677896393
2017-12-04,173.32,172.76762308998303,0.0031972246890799028
2017-12-05,171.17,170.21762308998302,0.005595054687806966
2017-12-06,168.62,172.52762308998302,-0.022649260564755913
2017-12-07,170.93,173.78762308998301,-0.016443191057992634
2017-12-08,172.19,172.92762308998303,-0.00426550181401153
2017-12-11,171.33,172.37762308998302,-0.006077488894461247
2017-12-12,170.78,171.87762308998302,-0.006386073243568102
2017-12-13,170.28,167.09762308998302,0.019045016028164996
2017-12-14,165.5,169.79762308998303,-0.025310266491219036
2017-12-15,168.2,174.21762308998302,-0.034540840262037964
2017-12-18,172.62,173.947623089983,-0.0076323152130467475
2017-12-19,172.35,176.53762308998301,-0.023720853474097914
2017-12-20,174.94,177.14762308998303,-0.012462053125384953
2017-12-21,175.55,176.29762308998303,-0.004240687292768719
2017-12-22,174.7,176.417623089983,-0.00973611966819743
2017-12-26,174.82,177.007623089983,-0.012358920208034974
2017-12-27,175.41,177.477623089983,-0.011650049476573776
2017-12-28,175.88,175.89762308998303,-0.00010018947199763595
2017-12-29,174.3,178.45996587030717,-0.02331035899295386
2018-01-02,176.89,176.75996587030716,0.0007356537384048956
2018-01-03,175.19,177.73996587030717,-0.014346609429236823
2018-01-04,176.17,180.01996587030717,-0.021386327075969103
2018-01-05,178.45,183.03996587030716,-0.02507630422942375
2018-01-08,181.47,180.32996587030718,0.006321933929232415
2018-01-09,178.76,181.95996587030717,-0.017586098431058073
2018-01-10,180.39,185.32996587030718,-0.026654976420619203
2018-01-11,183.76,185.15996587030716,-0.007560845368095204
2018-01-12,183.59,182.23996587030717,0.007408002538003
2018-01-16,180.67,182.73996587030717,-0.011327384573204258
2018-01-17,181.17,181.32996587030718,-0.0008821811085631959
2018-01-18,179.76,184.35996587030718,-0.02495100196288358
2018-01-19,182.79,184.25996587030716,-0.007977673627389104
2018-01-22,182.69,184.76996587030717,-0.011257056094100992
2018-01-23,183.2,184.33996587030717,-0.0061840408015980675
2018-01-24,182.77,182.59996587030716,0.000931183797775903
2018-01-25,181.03,183.81996587030716,-0.015177708564452663
2018-01-26,182.25,179.47996587030715,0.015433667575435628
2018-01-29,177.91,174.45996587030717,0.019775506159720235
2018-01-30,172.89,172.87996587030716,5.8041020787547026e-05
2018-01-31,171.31,171.44996587030715,-0.0008163656936102104
2018-02-01,169.88,169.45996587030717,0.0024786628956026124
2018-02-02,167.89,165.85996587030718,0.012239446204156179
2018-02-05,164.29,168.63996587030718,-0.025794394868726034
2018-02-06,167.07,168.19996587030715,-0.006717991079608354
2018-02-07,166.63,158.28996587030716,0.05268833108806237
2018-02-08,156.72,160.37996587030716,-0.02282059264975045
2018-02-09,158.81,160.81996587030716,-0.012498235896456378
2018-02-12,159.25,159.20996587030717,0.0002514549229000185
2018-02-13,157.64,160.59996587030716,-0.01843067558742506
2018-02-14,159.03,162.74996587030716,-0.022856937944131683
2018-02-15,161.18,162.44996587030715,-0.007817581638158266
2018-02-16,160.88,162.50996587030716,-0.010029944081140107
2018-02-20,160.94,159.64996587030717,0.008080390889283251
2018-02-21,158.08,161.35996587030718,-0.020327011428246333
2018-02-22,159.79,161.78996587030716,-0.01236149509982809
2018-02-23,160.22,161.72996587030715,-0.009336339510007785
2018-02-26,160.16,159.83996587030717,0.002002215953627706
2018-02-27,158.27,160.78996587030716,-0.01567240752037813
2018-02-28,159.22,154.78996587030716,0.02861964665981387
2018-03-01,153.22,155.21996587030716,-0.012884720461659005
2018-03-02,153.65,157.61996587030717,-0.025186947912257063
2018-03-05,156.05,160.50996587030716,-0.02778622402742781
2018-03-06,158.94,160.51996587030717,-0.009842799690000681
2018-03-07,158.95,156.33996587030717,0.01669460598359085
2018-03-08,154.77,154.94996587030715,-0.001161445046446663
2018-03-09,153.38,153.03996587030716,0.0022218649080267827
2018-03-12,151.47,153.50996587030716,-0.013288817170545308
2018-03-13,151.94,153.77996587030717,-0.011964925729395337
2018-03-14,152.21,153.70996587030717,-0.009758416520453617
2018-03-15,152.14,154.46996587030716,-0.015083617434494823
2018-03-16,152.9,150.99996587030716,0.012583010325477595
2018-03-19,149.43,152.35996587030718,-0.019230549531635055
2018-03-20,150.79,153.26996587030717,-0.01618037725933641
2018-03-21,151.7,149.97996587030715,0.011468425930835302
2018-03-22,148.41,147.82996587030718,0.0039236573334644476
2018-03-23,146.26,150.41996587030718,-0.027655676201216117
2018-03-26,148.85,147.94996587030715,0.00608336828196232
2018-03-27,146.38,148.78996587030716,-0.01619709942273806
2018-03-28,147.22,149.10996587030718,-0.012674980235399147
2018-03-29,147.54,147.21685121107265,0.0021950529865906176
2018-04-02,145.53,149.69685121107267,-0.027835262915433034
2018-04-03,148.01,152.24685121107265,-0.02782882652330687
2018-04-04,150.56,151.29685121107266,-0.004870234939950535
2018-04-05,149.61,147.64685121107266,0.013296245553661601
2018-04-06,145.96,147.08685121107266,-0.007661128114406335
2018-04-09,145.4,148.60685121107267,-0.021579430456526105
2018-04-10,146.92,146.27685121107265,0.0043967913145688264
2018-04-11,144.59,147.12685121107268,-0.017242612005834546
